r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p39,fall,341.778867,341.664942,341.551017,346.992532,352.434047,348.087413,343.74077900000003,346.00817850000004,348.275578,349.876616,351.4776540000001,352.6279535,353.778253,356.65567999999996,359.5331070000001,362.07551,364.617913,367.3840615,370.15021,372.207389,374.264568,376.0207435,377.776919,379.88149300000003,381.986067,384.6051875,387.224308,390.1088115,392.993315,395.6862455,398.379176,401.160106,403.941036,406.977592,410.014148,413.1419675,416.269787,419.533233,422.796679,426.3500505,429.903422
p39,spri,249.00805699999998,248.9250645,248.84207200000003,252.80655499999997,256.771038,253.604306,250.437574,252.08952950000003,253.741485,254.90782149999998,256.074158,256.91235800000004,257.750558,259.8469065,261.943255,263.795488,265.647721,267.6631665,269.678612,271.1772015,272.675791,273.95543100000003,275.235071,276.76844750000004,278.301824,280.2099875,282.11815099999995,284.2196725,286.321194,288.2831765,290.245159,292.271278,294.29739700000005,296.509685,298.721973,301.000831,303.279689,305.6572405,308.034792,310.6236355,313.21247900000003
p39,summ,414.411623,414.273529,414.13543500000003,420.7333165,427.331198,422.0608735,416.790549,419.5398895,422.28923,424.230376,426.171522,427.5664045,428.961287,432.45025449999997,435.939222,439.0217145,442.104207,445.458242,448.81227699999994,451.306555,453.800833,455.93013600000006,458.05943899999994,460.6116515,463.163864,466.3395575,469.515251,473.0124925,476.509734,479.775185,483.040636,486.412282,489.783928,493.4658575,497.147787,500.9404075,504.73302800000005,508.68991950000003,512.6468110000001,516.9550595000002,521.263308
p39,wint,272.008213,271.917563,271.826913,276.15758999999997,280.488267,277.0289925,273.569718,275.374309,277.1789,278.453001,279.727102,280.642612,281.558122,283.84816800000004,286.138214,288.16150550000003,290.184797,292.3863475,294.587898,296.225065,297.862232,299.2600595,300.657887,302.3327045,304.007522,306.09196549999996,308.176409,310.47208249999994,312.767756,314.91121549999997,317.0546750000001,319.26747150000006,321.480268,323.897076,326.313884,328.8033885,331.292893,333.89002450000004,336.487156,339.31479449999995,342.142433
p4,fall,630.93547,641.06105,651.18663,649.4299900000002,647.67335,652.6800599999999,657.68677,667.801475,677.9161799999999,691.0694900000002,704.2228,709.342586,714.462372,722.9071289999998,731.351886,738.4374925,745.523099,753.1669655000002,760.810832,767.715693,774.620554,781.4260655,788.2315769999999,796.468631,804.705685,814.4472360000001,824.1887869999998,834.685529,845.1822710000001,855.6445705,866.10687,876.9932150000001,887.87956,899.6658050000001,911.45205,924.1233599999999,936.7946699999999,950.10962,963.4245699999999,977.580795,991.7370199999999
p4,spri,675.962225,686.8101300000002,697.6580349999999,695.7759775000001,693.89392,699.2583005,704.6226810000002,715.459458,726.2962349999999,740.3875575000001,754.47888,759.964785,765.45069,774.4979149999998,783.5451400000001,791.13612,798.7271000000002,806.91718,815.10726,822.5044949999998,829.9017299999998,837.1931099999998,844.48449,853.30972,862.13495,872.57164,883.0083300000001,894.2536600000002,905.49899,916.70783,927.91667,939.579935,951.2432,963.870395,976.4975900000001,990.07388,1003.6501699999999,1017.91486,1032.17955,1047.3455800000004,1062.51161
p4,summ,767.29355,779.60769,791.92183,789.7860900000002,787.65035,793.73918,799.8280100000002,812.1279850000002,824.42796,840.423765,856.4195699999999,862.6460999999998,868.8726300000001,879.142675,889.4127199999999,898.029675,906.6466300000001,915.9427599999999,925.23889,933.63624,942.03359,950.309915,958.5862400000001,968.60366,978.6210800000001,990.4675,1002.31392,1015.07955,1027.84518,1040.568275,1053.29137,1066.530485,1079.7696,1094.103155,1108.43671,1123.846365,1139.25602,1155.44915,1171.64228,1188.857355,1206.0724300000002
p4,wint,810.40724,823.41232,836.4174,834.1616700000001,831.90594,838.337735,844.7695299999998,857.760595,870.75166,887.6468950000002,904.54213,911.1178699999999,917.6936099999999,928.540465,939.3873199999999,948.4886,957.5898800000001,967.4086,977.22732,986.096115,994.9649099999999,1003.705915,1012.44692,1023.027625,1033.60833,1046.120775,1058.63322,1072.1158799999996,1085.59854,1099.03649,1112.47444,1126.45736,1140.44028,1155.578935,1170.71759,1186.99343,1203.26927,1220.372485,1237.4757,1255.657965,1273.84023
p40,fall,1982.64288,1981.98245,1981.3220199999998,2012.8879399999998,2044.45386,2019.23881,1994.02376,2007.176655,2020.32955,2029.6172350000002,2038.90492,2045.57823,2052.2515399999997,2068.9437399999997,2085.6359399999997,2100.383055,2115.13017,2131.176815,2147.22346,2159.15697,2171.0904800000003,2181.277685,2191.4648899999997,2203.67365,2215.88241,2231.075835,2246.26926,2263.002155,2279.73505,2295.35644,2310.9778300000003,2327.11013,2343.2424300000002,2360.85761,2378.4727900000007,2396.617965000001,2414.76314,2433.693675,2452.62421,2473.2359,2493.84759
p40,spri,1433.4613,1432.98327,1432.50524,1455.328015,1478.1507900000001,1459.9201150000001,1441.68944,1451.1996550000001,1460.70987,1467.42401,1474.13815,1478.963045,1483.78794,1495.85623,1507.92452,1518.587345,1529.25017,1540.851895,1552.45362,1561.081695,1569.70977,1577.075065,1584.44036,1593.267765,1602.0951699999998,1613.08004,1624.06491,1636.16173,1648.25855,1659.55383,1670.8491099999999,1682.512975,1694.1768399999999,1706.91214,1719.64744,1732.7666800000002,1745.88592,1759.57273,1773.2595399999998,1788.1618549999996,1803.06417
p40,summ,2433.16377,2432.353095,2431.54242,2470.281235,2509.02005,2478.075065,2447.13008,2463.272605,2479.41513,2490.8127050000007,2502.21028,2510.39945,2518.58862,2539.0736100000004,2559.5586,2577.658375,2595.75815,2615.450275,2635.1424,2649.787125,2664.43185,2676.934035,2689.43622,2704.419805,2719.40339,2738.050295,2756.6972,2777.231795,2797.76639,2816.93741,2836.10843,2855.9056649999998,2875.7029,2897.320945,2918.9389899999996,2941.207645,2963.4763,2986.7086050000003,3009.9409100000007,3035.2366850000003,3060.5324600000004
p40,wint,1560.18731,1559.66783,1559.14835,1583.98806,1608.82777,1588.9857149999998,1569.14366,1579.494525,1589.84539,1597.1536199999998,1604.46185,1609.71318,1614.96451,1628.09939,1641.23427,1652.84035,1664.44643,1677.07332,1689.7002100000002,1699.0906249999996,1708.48104,1716.497425,1724.5138100000001,1734.1214799999998,1743.72915,1755.6858699999998,1767.64259,1780.8089100000002,1793.97523,1806.2682149999998,1818.5612,1831.2570050000002,1843.9528100000002,1857.81406,1871.67531,1885.9540149999998,1900.23272,1915.1295350000003,1930.02635,1946.2464100000002,1962.4664699999998
p41,fall,3446.5108,3445.36236,3444.21392,3499.0861700000005,3553.9584200000004,3510.1268200000004,3466.2952200000004,3489.1604500000008,3512.0256799999997,3528.169810000001,3544.31394,3555.9137100000003,3567.5134799999996,3596.530775,3625.54807,3651.184195,3676.82032,3704.71424,3732.60816,3753.3520299999996,3774.0959,3791.80656,3809.51722,3830.73993,3851.96264,3878.373565,3904.78449,3933.87229,3962.96009,3990.116445,4017.2728,4045.3145649999997,4073.3563299999996,4103.9779,4134.59947,4166.1412,4197.68293,4230.590705000001,4263.498479999999,4299.3278150000015,4335.15715
p41,spri,2899.6449,2898.67952,2897.71414,2943.878495,2990.04285,2953.16759,2916.29233,2935.52885,2954.76537,2968.3473350000004,2981.9293,2991.6893649999997,3001.44943,3025.861520000001,3050.27361,3071.84213,3093.4106500000007,3116.879205,3140.34776,3157.80123,3175.2547,3190.15213,3205.04956,3222.90683,3240.7641,3262.983595,3285.20309,3309.67506,3334.14703,3356.994585000001,3379.8421399999997,3403.435830000001,3427.0295200000005,3452.79038,3478.55124,3505.08944,3531.6276399999997,3559.313170000001,3586.9987,3617.1442799999995,3647.2898600000003
p41,summ,3738.87689,3737.63139,3736.38589,3795.9126950000004,3855.4395,3807.889595,3760.33969,3785.14554,3809.95139,3827.4640649999997,3844.97674,3857.560825,3870.14491,3901.62352,3933.10213,3960.912725,3988.7233200000005,4018.9835450000005,4049.2437700000005,4071.7482950000003,4094.25282,4113.463745,4132.67467,4155.698515,4178.72236,4207.37437,4236.026379999999,4267.580925,4299.13547,4328.594235000001,4358.053,4388.475195,4418.89739,4452.116045000002,4485.3347,4519.553095,4553.77149,4589.470265,4625.16904,4664.041375,4702.91371
p41,wint,2450.9706899999996,2450.15378,2449.33687,2488.359625,2527.38238,2496.2118800000003,2465.04138,2481.30215,2497.56292,2509.042845,2520.52277,2528.773015,2537.02326,2557.65745,2578.29164,2596.523075,2614.75451,2634.590695,2654.42688,2669.179795,2683.93271,2696.52653,2709.12035,2724.213395,2739.30644,2758.088245,2776.87005,2797.555255,2818.24046,2837.55226,2856.8640600000003,2876.80681,2896.74956,2918.525445,2940.3013300000002,2962.73237,2985.16341,3008.565995,3031.96858,3057.44968,3082.93078
p42,fall,683.698796,683.4710205,683.243245,694.128821,705.0143969999999,696.3187465000002,687.623096,692.1592435,696.695391,699.8981845000002,703.100978,705.4019195000002,707.702861,713.4587755,719.21469,724.300515,729.38634,734.919985,740.45363,744.5683700000001,748.6831099999998,752.19623,755.70935,759.91986,764.13037,769.36997,774.6095700000002,780.3790849999999,786.1486,791.5357799999998,796.92296,802.486005,808.04905,814.1229599999998,820.19687,826.4540999999998,832.71133,839.2395949999999,845.7678599999999,852.8762300000002,859.9846
p42,spri,589.790622,589.5938025,589.396983,598.787411,608.177839,600.6765724999999,593.175306,597.088806,601.002306,603.7645554999998,606.526805,608.5117084999998,610.496612,615.4625695000001,620.4285269999999,624.81538,629.202233,633.975643,638.749053,642.2988614999998,645.84867,648.87923,651.90979,655.5419850000002,659.17418,663.69389,668.2136,673.1913,678.169,682.81538,687.4617599999999,692.261345,697.06093,702.3009450000001,707.5409599999999,712.9384950000001,718.3360299999999,723.9674950000001,729.5989599999999,735.73064,741.8623200000001
p42,summ,783.684178,783.4233865,783.162595,795.639308,808.116021,798.1497335,788.183446,793.3826750000002,798.581904,802.2526330000002,805.923362,808.561375,811.199388,817.7969195000002,824.394451,830.2242755,836.0541,842.396535,848.7389699999999,853.456265,858.1735600000002,862.1997449999999,866.2259300000001,871.052345,875.8787599999998,881.8837249999998,887.88869,894.502835,901.1169800000001,907.29214,913.4673,919.84316,926.2190199999999,933.181365,940.1437099999999,947.3165849999999,954.48946,961.972635,969.4558099999999,977.60229,985.7487699999999
p42,wint,615.89638,615.691011,615.485642,625.2916255,635.097609,627.264813,619.432017,623.5177,627.603383,630.488771,633.374159,635.44715,637.520141,642.705339,647.890537,652.4724195,657.054302,662.038575,667.0228480000002,670.7302599999999,674.437672,677.6017055,680.7657389999999,684.558489,688.351239,693.0705425,697.789846,702.9881055000002,708.186365,713.0396375,717.8929099999999,722.9040150000002,727.91512,733.387015,738.8589099999999,744.495475,750.1320400000002,756.012545,761.89305,768.2962,774.69935
p43,fall,9498.8474,9495.68775,9492.5281,9643.7631,9794.9981,9674.1944,9553.3907,9616.41005,9679.4294,9723.9207,9768.412,9800.3848,9832.3576,9912.3306,9992.3036,10062.9579,10133.6122,10210.4928,10287.3734,10344.54495,10401.7165,10450.5257,10499.3349,10557.82335,10616.3118,10689.10755,10761.9033,10842.0716,10922.2399,10997.08675,11071.9336,11149.2132,11226.4928,11310.88505,11395.2773,11482.2155,11569.1537,11659.84855,11750.5434,11849.2966,11948.0498
p43,spri,8196.3207,8193.5866,8190.8525,8321.35045,8451.8484,8347.6087,8243.369,8297.747350000001,8352.1257,8390.52335,8428.921,8456.5018,8484.0826,8553.08575,8622.0889,8683.0615,8744.0341,8810.3668,8876.6995,8926.03405,8975.3686,9017.47935,9059.5901,9110.0655,9160.5409,9223.3531,9286.1653,9355.339,9424.5127,9489.0953,9553.6779,9620.3649,9687.0519,9759.8735,9832.6951,9907.70655,9982.718,10060.97935,10139.2407,10224.4497,10309.6587
p43,summ,10887.6512,10884.02755,10880.4039,11053.74405,11227.0842,11088.62165,10950.1591,11022.38995,11094.6208,11145.62,11196.6192,11233.2658,11269.9124,11361.5808,11453.2492,11534.23395,11615.2187,11703.3352,11791.4517,11856.9821,11922.5125,11978.45355,12034.3946,12101.4494,12168.5042,12251.93005,12335.3559,12427.2462,12519.1365,12604.9219,12690.7073,12779.29235,12867.8774,12964.61075,13061.3441,13160.99405,13260.643999999998,13364.6048,13468.5656,13581.748,13694.9304
p43,wint,8550.62668,8547.789190000001,8544.9517,8681.084659999999,8817.21762,8708.47336,8599.7291,8656.452105,8713.17511,8753.229255,8793.2834,8822.062600000001,8850.8418,8922.827949999999,8994.8141,9058.42185,9122.0296,9191.2333,9260.437,9311.90095,9363.3649,9407.3024,9451.2399,9503.8942,9556.5485,9622.0757,9687.6029,9759.763,9831.9231,9899.29325,9966.6634,10036.2381,10105.8128,10181.77955,10257.7463,10336.0058,10414.2653,10495.90865,10577.552,10666.4468,10755.3416
p44,fall,289.862526,289.7659575,289.669389,294.2843325,298.899276,295.21286000000003,291.526444,293.449504,295.372564,296.730191,298.087818,299.0635475,300.039277,302.4795685,304.91986,307.076012,309.232164,311.578206,313.924248,315.668942,317.413636,318.9030535,320.392471,322.17738849999995,323.962306,326.1835515,328.4047970000001,330.85108199999996,333.297367,335.5812825000001,337.865198,340.2236385,342.582079,345.1574275,347.732776,350.385557,353.038338,355.8059895,358.573641,361.5872025,364.600764
p44,spri,242.069213,241.98852250000002,241.90783199999998,245.761896,249.61596,246.5373545,243.458749,245.06471499999998,246.670681,247.80460750000003,248.93853399999998,249.753167,250.5678,252.605875,254.64395,256.4444975,258.245045,260.2042545,262.16346400000003,263.6204755,265.077487,266.3213265,267.56516600000003,269.05578849999995,270.546411,272.40148650000003,274.25656200000003,276.2994735,278.34238500000004,280.24969849999997,282.157012,284.126688,286.096364,288.2469565,290.397549,292.6130415,294.828534,297.13976,299.450986,301.9676945,304.484403
p44,summ,325.790275,325.6817065,325.5731380000001,330.7601165,335.947095,331.8038870000001,327.660679,329.8219860000001,331.983293,333.5093465,335.0354,336.1320085,337.228617,339.9713765,342.714136,345.1375685000001,347.5610010000001,350.19767,352.834339,354.7953425,356.756346,358.43032650000004,360.104307,362.1105415,364.11677599999996,366.6133125,369.109849,371.859343,374.608837,377.1757915,379.742746,382.3937235,385.044701,387.9390315,390.833362,393.815172,396.79698199999996,399.907534,403.018086,406.4052255,409.792365
p44,wint,257.43071100000003,257.344807,257.258903,261.3575625,265.456222,262.18229899999994,258.908376,260.616267,262.324158,263.52998199999996,264.735806,265.602267,266.468728,268.6360255,270.80332300000003,272.718227,274.633131,276.71653399999997,278.799937,280.34947,281.899003,283.2218115,284.54462,286.12980550000003,287.714991,289.68775550000004,291.66052,293.8330959999999,296.005672,298.034002,300.06233199999997,302.1569375,304.251543,306.538675,308.825807,311.181838,313.537869,315.995827,318.453785,321.1301765,323.806568
p45,fall,1854.44997,1853.8329649999998,1853.2159600000002,1882.741635,1912.26731,1888.682255,1865.0972,1877.40093,1889.70466,1898.39103,1907.0774,1913.3178699999999,1919.5583399999998,1935.1722550000002,1950.78617,1964.579755,1978.3733399999999,1993.3825600000002,2008.3917800000002,2019.55399,2030.7162,2040.244555,2049.77291,2061.19223,2072.61155,2086.8223,2101.03305,2116.68345,2132.33385,2146.946455,2161.55906,2176.64814,2191.73722,2208.21227,2224.68732,2241.66018,2258.6330399999997,2276.3384100000007,2294.04378,2313.32483,2332.60588
p45,spri,1564.48344,1563.962965,1563.4424900000001,1588.350325,1613.25816,1593.362135,1573.46611,1583.84524,1594.22437,1601.5527,1608.88103,1614.146465,1619.4119,1632.584075,1645.75625,1657.39294,1669.02963,1681.6915800000004,1694.35353,1703.7705449999999,1713.18756,1721.22621,1729.2648600000002,1738.8990250000004,1748.5331899999999,1760.5224,1772.5116100000002,1785.7147899999998,1798.91797,1811.24445,1823.57093,1836.301135,1849.0313399999998,1862.931,1876.83066,1891.1490399999998,1905.46742,1920.40574,1935.3440600000001,1951.608575,1967.8730899999998
p45,summ,2149.8405,2149.124695,2148.4088899999997,2182.63649,2216.86409,2189.52335,2162.1826100000003,2176.444795,2190.70698,2200.77746,2210.8479399999997,2218.08432,2225.3207,2243.419895,2261.51909,2277.5099600000003,2293.50083,2310.90064,2328.30045,2341.24064,2354.1808300000002,2365.227115,2376.2734,2389.51163,2402.7498600000004,2419.22514,2435.70042,2453.8442800000007,2471.98814,2488.926245,2505.86435,2523.356775,2540.8492,2559.949995,2579.05079,2598.7258699999998,2618.40095,2638.928975,2659.4570000000003,2681.80665,2704.1563
p45,wint,1666.79532,1666.24001,1665.6847,1692.221945,1718.7591899999998,1697.561655,1676.36412,1687.4214399999998,1698.4787600000002,1706.286715,1714.09467,1719.70517,1725.31567,1739.347895,1753.38012,1765.778465,1778.1768100000002,1791.6664999999996,1805.15619,1815.18956,1825.2229300000001,1833.7870850000002,1842.35124,1852.61522,1862.8792,1875.6516199999999,1888.4240399999999,1902.49211,1916.5601800000002,1929.6925399999998,1942.8249,1956.387125,1969.94935,1984.7576,1999.56585,2014.8202199999998,2030.07459,2045.990285,2061.90598,2079.234605,2096.56323
p46,fall,1365.4627,1365.007985,1364.55327,1386.29235,1408.03143,1390.666425,1373.30142,1382.3602449999996,1391.41907,1397.81592,1404.2127699999999,1408.807775,1413.4027800000001,1424.899095,1436.3954099999999,1446.552805,1456.7102,1467.76066,1478.8111199999998,1487.0296750000002,1495.24823,1502.264625,1509.28102,1517.690025,1526.09903,1536.562075,1547.02512,1558.5497050000001,1570.07429,1580.8320600000004,1591.58983,1602.7003800000002,1613.81093,1625.94231,1638.07369,1650.57148,1663.06927,1676.1063,1689.14333,1703.339085,1717.5348399999998
p46,spri,1178.2587,1177.8656850000002,1177.4726699999999,1196.2323,1214.9919300000001,1200.007025,1185.0221199999999,1192.839255,1200.65639,1206.174915,1211.69344,1215.659415,1219.62539,1229.545505,1239.46562,1248.230045,1256.9944699999999,1266.5296400000002,1276.0648099999999,1283.15704,1290.24927,1296.30355,1302.3578300000001,1309.613445,1316.86906,1325.898375,1334.92769,1344.871795,1354.8159,1364.099415,1373.38293,1382.97106,1392.55919,1403.026575,1413.49396,1424.278095,1435.06223,1446.3118049999996,1457.56138,1469.8112849999998,1482.0611900000001
p46,summ,1565.09799,1564.57653,1564.05507,1588.9728300000004,1613.89059,1593.986855,1574.08312,1584.465775,1594.84843,1602.1797299999996,1609.5110300000001,1614.77931,1620.0475900000001,1633.2239799999998,1646.4003699999996,1658.0422,1669.6840300000001,1682.350745,1695.0174600000003,1704.43791,1713.8583600000002,1721.90023,1729.9421,1739.579695,1749.2172899999998,1761.21135,1773.2054100000003,1786.414075,1799.6227399999998,1811.95441,1824.28608,1837.0209550000002,1849.75583,1863.6604350000002,1877.56504,1891.88894,1906.21284,1921.15695,1936.1010600000002,1952.37213,1968.6432
p46,wint,1229.0561400000001,1228.646165,1228.23619,1247.80425,1267.37231,1251.741815,1236.11132,1244.2647499999996,1252.4181800000001,1258.175415,1263.93265,1268.069655,1272.20666,1282.5535,1292.9003400000001,1302.0429399999996,1311.18554,1321.1331400000001,1331.08074,1338.47836,1345.87598,1352.1903949999999,1358.50481,1366.07406,1373.64331,1383.062005,1392.4807,1402.853105,1413.22551,1422.90967,1432.59383,1442.5940500000004,1452.5942699999998,1463.513725,1474.43318,1485.681375,1496.92957,1508.66514,1520.40071,1533.17836,1545.9560099999999
p47,fall,1114.78715,1085.7247,1056.66225,1055.49859,1054.33493,1029.035575,1003.7362199999999,1004.0190050000001,1004.30179,1028.14193,1051.98207,1062.07186,1072.16165,1083.86026,1095.5588699999998,1103.76342,1111.96797,1121.63,1131.29203,1138.39437,1145.49671,1151.5199699999996,1157.54323,1164.601555,1171.6598800000002,1180.183555,1188.70723,1198.173115,1207.639,1215.7683550000002,1223.89771,1231.836585,1239.77546,1248.454755,1257.13405,1266.08487,1275.03569,1284.38077,1293.72585,1303.553365,1313.3808800000002
p47,spri,1003.6677199999999,977.50182,951.3359199999999,950.288535,949.24115,926.462735,903.68432,903.939195,904.1940699999999,925.65797,947.12187,956.206235,965.2906,975.822645,986.35469,993.74146,1001.12823,1009.82746,1018.52669,1024.921255,1031.31582,1036.73883,1042.16184,1048.5167199999999,1054.8716,1062.545635,1070.21967,1078.741435,1087.2632,1094.582345,1101.90149,1109.049095,1116.1967,1124.0109300000001,1131.8251599999999,1139.88354,1147.94192,1156.3552849999999,1164.76865,1173.616315,1182.46398
p47,summ,1227.41091,1195.41167,1163.41243,1162.132125,1160.8518199999999,1132.995335,1105.13885,1105.450425,1105.762,1132.011205,1158.2604099999999,1169.369555,1180.4787,1193.358235,1206.23777,1215.271365,1224.30496,1234.943715,1245.5824699999998,1253.40276,1261.22305,1267.85416,1274.48527,1282.256305,1290.02734,1299.412855,1308.79837,1319.2203,1329.6422300000002,1338.59271,1347.54319,1356.285,1365.02681,1374.582175,1384.13754,1393.99199,1403.84644,1414.1363199999998,1424.4262,1435.2462,1446.0662
p47,wint,789.04688,768.47641,747.90594,747.0824405000002,746.258941,728.3516625,710.444384,710.6448265,710.845269,727.7196375000002,744.5940059999999,751.7350630000002,758.87612,767.156205,775.43629,781.24355,787.0508100000002,793.89003,800.72925,805.7565599999999,810.78387,815.0470650000001,819.31026,824.30592,829.30158,835.3345549999998,841.3675300000001,848.0671500000002,854.7667700000002,860.5204349999999,866.2741,871.893415,877.51273,883.6563,889.7998699999998,896.1346900000001,902.46951,909.08428,915.69905,922.65495,929.61085
p48,fall,3677.9758799999995,3582.0896350000007,3486.2033899999997,3482.3646,3478.52581,3395.056125,3311.58644,3312.5187100000007,3313.45098,3392.107615,3470.76425,3504.051835,3537.33942,3575.9350050000007,3614.53059,3641.5995450000005,3668.6685,3700.54845,3732.4284,3755.8615,3779.2946,3799.165945,3819.0372899999998,3842.324635,3865.6119799999997,3893.73462,3921.85726,3953.0859200000004,3984.3145799999998,4011.13543,4037.95628,4064.14909,4090.3419,4118.9766549999995,4147.61141,4177.14119,4206.67097,4237.504185,4268.3374,4300.7610650000015,4333.18473
p48,spri,3311.36148,3225.032945,3138.7044100000003,3135.248685,3131.79296,3056.642275,2981.4915899999996,2982.33241,2983.17323,3053.988065,3124.8029,3154.773105,3184.7433100000003,3219.492355,3254.2414,3278.612635,3302.98387,3331.684125,3360.3843799999995,3381.4825950000004,3402.58081,3420.4715100000008,3438.36221,3459.327265,3480.2923200000005,3505.6123799999996,3530.93244,3559.04865,3587.1648600000003,3611.311725,3635.4585899999997,3659.04061,3682.62263,3708.4045200000005,3734.1864100000003,3760.77205,3787.35769,3815.116025,3842.87436,3872.066505,3901.25865
p48,summ,4049.5479299999997,3943.97516,3838.40239,3834.176165,3829.94994,3738.045975,3646.14201,3647.170605,3648.1992,3734.8015,3821.4038,3858.05456,3894.7053200000005,3937.199165,3979.69301,4009.4981450000005,4039.3032799999996,4074.402665,4109.50205,4135.303989999999,4161.10593,4182.9836700000005,4204.86141,4230.501575,4256.14174,4287.104065,4318.06639,4352.4508049999995,4386.83522,4416.3659050000015,4445.89659,4474.7359350000015,4503.57528,4535.102515000001,4566.62975,4599.14297,4631.65619,4665.60401,4699.551829999999,4735.251780000001,4770.95173
p48,wint,2603.2723,2535.404275,2467.53625,2464.819755,2462.1032600000003,2403.021875,2343.94049,2344.601575,2345.2626600000003,2400.9348649999997,2456.60707,2480.168505,2503.7299399999997,2531.048235,2558.36653,2577.525635,2596.6847399999997,2619.249590000001,2641.8144399999996,2658.400765000001,2674.9870899999996,2689.05123,2703.11537,2719.598405,2736.08144,2755.98641,2775.89138,2797.9936850000004,2820.09599,2839.080915,2858.0658399999998,2876.605935,2895.14603,2915.414835,2935.6836399999997,2956.584965,2977.48629,2999.308775,3021.13126,3044.07882,3067.0263800000002
p49,fall,120.850311,117.69967150000001,114.54903200000001,114.422986,114.29693999999999,111.55424505,108.81155009999999,108.84223415,108.8729182,111.45735810000001,114.041798,115.1355675,116.22933700000002,117.49751699999999,118.765697,119.65510149999999,120.54450600000001,121.591957,122.639408,123.40945900000001,124.17951000000001,124.8324395,125.48536899999999,126.2504895,127.01561000000001,127.9396485,128.863687,129.8897925,130.915898,131.797158,132.678418,133.539103,134.399788,135.340729,136.28167,137.2518895,138.22210900000002,139.23524799999998,140.248387,141.3136915,142.378996
p49,spri,108.575203,105.74459750000001,102.91399200000001,102.800652,102.687312,100.2232365,97.75916099999999,97.786771,97.81438100000001,100.136275,102.458169,103.44083149999999,104.42349399999999,105.56286599999999,106.702238,107.501325,108.30041200000001,109.2415035,110.18259499999999,110.8743395,111.566084,112.152707,112.73933000000001,113.42674550000001,114.11416100000001,114.944387,115.77461299999999,116.69642649999999,117.61823999999999,118.41005349999999,119.201867,119.9751155,120.748364,121.5936245,122.43888500000001,123.310677,124.182469,125.0926595,126.00285,126.959943,127.91703600000001
p49,summ,132.900855,129.436149,125.971443,125.832756,125.694069,122.67785565,119.6616423,119.69543915,119.72923600000001,122.571344,125.413452,126.6162585,127.819065,129.2137405,130.608416,131.586526,132.564636,133.71655800000002,134.86848,135.71530149999998,136.562123,137.280079,137.99803500000002,138.8395135,139.680992,140.69719650000002,141.713401,142.84181850000002,143.970236,144.93939550000002,145.908555,146.8550555,147.801556,148.83624650000004,149.870937,150.93788600000002,152.004835,153.119014,154.233193,155.4048415,156.57648999999998
p49,wint,85.79390500000002,83.55723950000002,81.32057400000002,81.23101995,81.14146590000001,79.19438670000001,77.24730749999999,77.2690887,77.2908699,79.12562705,80.96038420000002,81.73688349999999,82.5133828,83.41367505,84.3139673,84.94538490000001,85.5768025,86.32038635,87.0639702,87.6106354,88.1573006,88.62081579999999,89.08433099999998,89.627524,90.17071700000001,90.826716,91.482715,92.211221,92.939727,93.565318,94.19090899999999,94.801944,95.412979,96.0809315,96.74888399999999,97.437676,98.126468,98.8456495,99.56483100000001,100.321179,101.077527
p5,fall,4948.6693,5028.084545000001,5107.49979,5093.725365,5079.95094,5119.21898,5158.4870200000005,5237.817975,5317.148929999999,5420.315065000002,5523.4812,5563.64455,5603.8079,5670.04025,5736.2726,5791.84275,5847.4129,5907.37595,5967.339,6021.49725,6075.6555,6129.03125,6182.406999999999,6247.010050000001,6311.613100000001,6388.022950000001,6464.4328,6546.7619,6629.090999999999,6711.14675,6793.2025,6878.5898,6963.9771,7056.42335,7148.8696,7248.2535,7347.6374,7452.0756,7556.5138,7667.5390499999985,7778.5643
p5,spri,5358.970670000001,5444.97293,5530.97519,5516.055265,5501.13534,5543.6681,5586.20086,5672.10343,5758.005999999999,5869.7279450000015,5981.44989,6024.934495,6068.4191,6140.149455000002,6211.87981,6272.05392,6332.228029999999,6397.167055,6462.106080000001,6520.750155,6579.39423,6637.19431,6694.99439,6764.96005,6834.9257099999995,6917.665665,7000.40562,7089.560890000001,7178.716159999999,7267.577084999999,7356.43801,7448.91187,7541.38573,7641.48666,7741.587590000001,7849.212705,7956.837820000001,8069.939759999998,8183.0417,8303.272294999999,8423.50289
p5,summ,5596.31228,5686.12579,5775.9393,5760.36169,5744.784079999999,5789.196690000002,5833.6093,5923.320495,6013.03169,6129.69896,6246.366230000001,6291.78075,6337.19527,6412.09817,6487.00107,6549.848285,6612.6955,6680.50045,6748.3054,6809.54805,6870.790700000001,6931.15445,6991.5182,7064.5826,7137.647,7224.0484,7310.4498,7403.55965,7496.6695,7589.4659,7682.2623,7778.8188,7875.3753,7979.92365,8084.472,8196.8645,8309.257,8427.3568,8545.4566,8671.014449999999,8796.5723
