r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p38,wint,1564.93139,1564.40922,1563.88705,1588.8030199999998,1613.71899,1593.8166449999999,1573.9143,1587.3272650000001,1600.74023,1612.40295,1624.06567,1637.29068,1650.51569,1676.862765,1703.2098399999998,1738.420095,1773.63035,1829.300975,1884.9716,1944.5164,2004.0612,2071.227645,2138.39409,2214.81879,2291.24349,2372.138325,2453.03316,2533.6721350000003,2614.31111,2689.095985,2763.88086,2836.4527100000005,2909.0245600000007,2977.7836399999997,3046.54272,3112.45434,3178.36596,3242.46674,3306.56752,3368.94237,3431.3172200000004
p39,fall,341.75663,341.6427225,341.528815,346.969922,352.411029,348.0647045,343.71837999999997,346.246344,348.774308,350.811106,352.847904,354.9068670000001,356.96583,361.41491,365.86399,371.28181,376.69962999999996,384.80637,393.65037,403.29716,412.94395,423.45329000000004,433.96263,446.16718499999996,459.20525,472.804455,486.40365999999995,499.8018100000001,513.1999599999999,525.455235,537.71051,549.63885,561.56719,573.01962,584.47205,595.72127,606.9704899999998,618.3179749999998,629.6654599999999,641.161105,652.65675
p39,spri,249.00739900000002,248.9243805,248.841362,252.8059065,256.770451,253.6036455,250.43684,252.3089445,254.18104900000003,255.71308750000003,257.24512599999997,258.8436415,260.544937,264.2507585,267.95658,272.775965,277.59535,285.135675,292.676,300.911335,309.56997,319.055205,328.54044,339.121865,349.70329,360.702445,371.7016,382.506025,393.31045,403.19041,413.07037,422.678615,432.28686,441.479355,450.67185,459.68952,468.70719,477.791445,486.8757,496.0572,505.2387
p39,summ,414.310179,414.1721445,414.03411,420.6303875,427.226665,421.9576540000001,416.688643,419.6349805,422.58131799999995,424.843352,427.105386,429.13749299999995,431.1696,435.740265,440.31093,446.93488499999995,453.85936,464.41474500000004,475.16490999999996,486.9848,498.80469000000005,511.581055,524.35742,538.620125,552.88283,567.7635650000001,582.6443,597.317315,611.99033,625.39276,638.79519,651.86153,664.92787,677.56768,690.20749,702.71643,715.22537,727.9675500000002,740.70973,753.785115,766.8605
p39,wint,272.065858,271.975163,271.884468,276.21619100000004,280.547914,277.0878335,273.627753,275.6903715,277.75299,279.3504765,280.947963,282.3885855,283.829208,286.96637400000003,290.10354,293.56446,297.02538,301.77659,306.5278,313.0248775,320.963597,329.928966,339.09261000000004,350.389515,361.68642,373.716545,385.74667,397.81202,409.87737000000004,421.11061,432.34385,443.28840499999995,454.23295999999993,464.67378,475.1146,485.13602,495.15744000000007,504.895,514.63256,524.13645,533.6403399999998
p4,fall,631.37963,641.51169,651.6437500000002,649.88607,648.1283900000001,653.1396,658.15081,669.26388,680.37695,695.30883,710.2407099999999,719.217757,728.194804,743.4371854999998,758.679567,778.5469985000001,798.4144299999999,830.0860600000002,861.75769,896.44606,931.1344300000001,970.95022,1010.7660099999999,1056.2533950000004,1101.74078,1149.9746400000001,1198.2085,1246.908115,1295.6077300000002,1342.559265,1389.5108,1436.57494,1483.63908,1529.810515,1575.98195,1622.9840949999998,1669.98624,1717.706605,1765.42697,1812.6129899999999,1859.7990100000002
p4,spri,676.948589,687.8120624999998,698.6755360000001,696.7914995,694.907463,700.279091,705.6507190000001,718.2602505,730.869782,746.859966,762.85015,770.6463650000002,778.44258,790.6122,802.78182,814.9198,827.05778,842.390165,857.72255,893.19977,929.16894,970.476575,1011.7842099999999,1058.836455,1105.8887,1155.5977300000002,1205.30676,1255.34714,1305.38752,1353.5306050000002,1401.67369,1449.870595,1498.0675,1545.2625,1592.4575,1640.49372,1688.52994,1737.3559649999997,1786.1819899999998,1834.523745,1882.8655
p4,summ,767.89215,780.215575,792.539,790.4014999999998,788.2639999999999,794.357755,800.45151,813.437995,826.42448,843.67325,860.92202,870.3672899999998,879.81256,895.9935350000002,913.200709,935.6059045,958.0111,993.8104,1029.6097,1068.762305,1107.91491,1153.29655,1198.67819,1250.8049,1302.9316099999999,1358.279805,1413.628,1469.547665,1525.4673300000002,1579.34906,1633.23079,1687.2571100000002,1742.35453,1796.62453,1850.89453,1906.17574,1961.45695,2017.685315,2073.91368,2129.6691,2185.42452
p4,wint,811.792963,824.8201415000002,837.8473200000002,835.5879750000001,833.3286300000002,839.7703849999999,846.2121400000001,861.6657949999999,877.11945,896.7060050000001,916.29256,926.1969949999999,936.10143,951.51988,966.93833,982.858725,998.7791199999999,1024.688265,1058.53183,1095.9702900000002,1133.40875,1176.786405,1220.16406,1270.677705,1321.19135,1376.033905,1430.87646,1487.2647949999998,1543.6531300000001,1598.773815,1653.8945,1709.3505100000002,1764.8065199999999,1819.653975,1874.50143,1929.9561649999998,1985.4109,2040.746005,2096.08111,2150.11914,2204.15717
p40,fall,1982.51256,1981.8521899999998,1981.19182,2012.7557800000002,2044.31974,2019.1068,1993.89386,2008.557925,2023.2219899999998,2035.037375,2046.8527600000002,2058.797155,2070.74155,2096.549755,2122.3579600000003,2153.78758,2185.2172,2232.88015,2287.5328,2343.5905,2399.6482,2460.72005,2521.7919,2594.57396,2670.39301,2749.47772,2828.56243,2906.47416,2984.38589,3055.653905,3126.92192,3196.28733,3265.65274,3332.252895,3398.85305,3464.2664299999997,3529.67981,3595.673355,3661.6669,3728.51644,3795.36598
p40,spri,1433.4565300000002,1432.979185,1432.5018400000001,1455.32444,1478.14704,1459.915935,1441.68483,1452.4623,1463.23977,1472.05972,1480.87967,1490.081435,1499.6285,1520.9583949999999,1542.28829,1570.027295,1597.7663,1641.165685,1684.714193,1734.6276585,1784.5411239999999,1839.2204920000001,1893.8998600000002,1954.89737,2015.89488,2079.299985,2142.70509,2204.98744,2267.2697900000007,2324.225525,2381.1812600000003,2436.568395,2491.95553,2544.9474649999997,2597.9394,2649.920710000001,2701.90202,2754.27002,2806.63802,2859.563025,2912.48803
p40,summ,2432.56817,2431.758155,2430.94814,2469.676785,2508.4054300000003,2477.46948,2446.53353,2463.8324650000004,2481.1314,2494.41291,2507.69442,2519.625145,2531.55587,2558.3923649999997,2585.22886,2614.509225,2645.4654,2706.99125,2773.08041,2842.060335,2911.04026,2985.60504,3060.16982,3143.4074149999997,3226.64501,3313.4888149999997,3400.33262,3485.9655700000008,3571.5985200000005,3649.814835,3728.03115,3804.287835,3880.5445200000004,3954.309125,4028.0737299999996,4101.07985,4174.08597,4248.44696,4322.80795,4399.118605,4475.42926
p40,wint,1560.51791,1559.99896,1559.48001,1584.32404,1609.16807,1589.32227,1569.4764699999998,1581.30749,1593.13851,1602.30106,1611.46361,1619.7269199999998,1627.99023,1645.98456,1663.97889,1683.83037,1703.68185,1730.9327899999996,1758.18373,1786.616275,1822.34578,1873.249425,1924.1530699999998,1985.1668399999999,2049.1694399999997,2117.3285149999997,2185.4875899999997,2253.843835,2322.20008,2385.84573,2449.49138,2511.49701,2573.5026399999997,2632.656855,2691.8110699999997,2748.587795000001,2805.36452,2860.533345,2915.70217,2969.5465750000008,3023.39098
p41,fall,3445.93055,3444.782245000001,3443.6339399999997,3498.4973299999997,3553.36072,3509.53631,3465.7119,3490.9264049999997,3516.14091,3536.2305950000004,3556.32028,3576.14585,3595.9714200000003,3639.24891,3682.5264,3734.25055,3785.9747,3862.2819,3938.5891,4015.63155,4098.0395,4194.16505,4290.2906,4399.191800000001,4508.093,4623.5409,4738.9888,4854.0360500000015,4969.0833,5074.6727,5180.2621,5283.2589,5386.2557,5485.96675,5585.6778,5685.209465,5788.0328899999995,5891.913215000001,5995.79354,6101.63379,6207.47404
p41,spri,2899.42025,2898.453025,2897.4858,2943.64886,2989.81192,2952.937155,2916.06239,2937.724015,2959.38564,2977.014675,2994.6437100000003,3012.81405,3030.98439,3069.9195950000008,3108.8548,3160.2924000000007,3215.0209999999997,3300.33475,3385.6485,3478.8649,3577.48846,3685.43088,3793.3733,3913.8050299999995,4034.2367600000002,4159.459515000001,4284.68227,4407.7882,4530.89413,4643.44465,4755.99517,4865.512470000001,4975.02977,5079.939214999999,5184.848660000001,5287.850004999999,5390.85135,5494.73733,5598.62331,5703.76422,5808.90513
p41,summ,3738.21625,3736.9715149999997,3735.7267799999995,3795.243035,3854.75929,3807.218485,3759.67768,3786.91448,3814.1512799999996,3835.812245,3857.47321,3878.7084600000003,3899.94371,3946.4832049999995,3993.0227,4048.47555,4103.9284,4185.5995,4278.298,4373.17445,4468.0509,4570.7919,4673.5329,4789.5751,4905.6173,5034.981425,5168.6125,5300.6504,5432.6883,5553.4236249999985,5674.15895,5791.733425,5909.307900000002,6022.774525000002,6136.24115,6248.011549999998,6359.78195,6472.979254999999,6586.17656,6701.66493,6817.1533
p41,wint,2452.21567,2451.39902,2450.58237,2489.6252050000007,2528.66804,2497.4806,2466.29316,2486.195155000001,2506.09715,2522.721815,2539.34648,2556.990685,2574.63489,2610.888075,2647.1412600000003,2693.200255,2739.25925,2809.7810649999997,2880.30288,2955.2529449999997,3038.22647,3132.226215,3226.22596,3333.706345,3441.18673,3555.64611,3670.10549,3784.896365,3899.68724,4006.567435,4113.44763,4217.575704999998,4321.70378,4421.037960000001,4520.3721399999995,4615.723370000001,4711.0746,4803.7190599999985,4896.36352,4986.78734,5077.21116
p42,fall,683.564579,683.33726,683.109941,693.9929635000002,704.875986,696.182946,687.4899059999999,692.4667079999998,697.44351,701.4155099999999,705.3875099999999,709.3720000000002,713.7148,723.0090299999998,732.3032599999999,743.94968,757.25011,778.18845,799.12679,820.6075000000002,842.08821,865.5521050000001,889.0160000000001,914.9875414999999,943.582899,973.032485,1002.4820710000001,1031.3285075,1060.1749439999999,1086.8849235,1113.594903,1140.033649,1166.472395,1191.314124,1216.155853,1240.574265,1264.992677,1289.7482185000001,1314.50376,1339.47728,1364.4508
p42,spri,589.7243589999999,589.5276120000002,589.330865,598.7203334999998,608.109802,600.609913,593.1100240000001,597.5650814999998,602.020139,605.7203195000001,609.4205,613.3829,617.3453,625.7447900000001,634.14428,644.908325,655.67237,672.280165,691.17878,711.2726700000002,731.3665599999999,753.37472,775.38288,801.4329620000002,828.070187,855.4043885000002,882.73859,909.44611,936.15363,960.911801,985.669972,1010.243767,1034.817562,1057.9033829999996,1080.989204,1103.7075989999996,1126.425994,1149.4989245,1172.5718550000001,1195.8646435,1219.157432
p42,summ,783.394633,783.1334535,782.8722740000001,795.3440929999998,807.815912,797.853392,787.890872,793.539841,799.18881,803.678715,808.16862,812.505125,816.84163,826.420035,835.9984400000001,850.1303550000001,865.07788,888.4336450000002,911.78941,938.2683695000001,965.142768,994.9532455,1024.763723,1057.9066699999998,1091.049617,1125.5337765000002,1160.017936,1194.0793494999998,1228.140763,1259.9241794999996,1291.7075960000002,1323.31289,1354.918184,1382.28659,1409.654996,1436.6619484999999,1463.668901,1491.1839865000004,1518.699072,1546.68168,1574.6642880000002
p42,wint,615.824605,615.6197065,615.414808,625.219114,635.02342,627.1912505,619.359081,624.494147,629.7061679999998,634.246721,638.787274,643.9587925000002,649.130311,659.4975969999999,669.864883,683.8416745000001,697.8184660000002,719.9893730000001,742.1602800000002,765.6367285000001,789.1131770000002,815.484322,841.855467,871.4919470000001,901.128427,932.294044,963.459661,994.4247935,1025.389926,1054.323565,1083.257204,1111.399776,1139.542348,1166.2556244999998,1192.968901,1218.7623669999996,1244.5558330000001,1269.9304929999996,1295.305153,1320.1144435,1344.923734
p43,fall,9496.9988,9493.83995,9490.6811,9641.87875,9793.0764,9672.29845,9551.5205,9620.6717,9689.8229,9745.00205,9800.1812,9856.5929,9916.9383,10046.07525,10175.2122,10337.0369,10522.3732,10813.32345,11104.2737,11402.75365,11701.2336,12027.2829,12353.3322,12716.627129999999,13114.04776,13523.346730000001,13932.6457,14333.546069999999,14734.44644,15105.681625,15476.916809999999,15844.359915,16211.80302,16557.059185,16902.31535,17241.67564,17581.035930000002,17925.102534999998,18269.16914,18616.253365,18963.33759
p43,spri,8195.3981,8192.66605,8189.934,8320.41645,8450.8989,8346.6763,8242.4537,8304.3662,8366.2787,8417.697950000002,8469.1172,8524.180199999999,8579.243199999999,8695.97905,8812.7149,8962.3075,9111.9001,9342.70105,9604.2973,9883.5266,10162.7559,10468.5519,10774.3479,11139.14249,11509.37333,11889.29169,12269.21005,12640.422995,13011.63594,13355.75226,13699.86858,14041.415495,14382.96241,14703.837684999999,15024.712959999999,15340.48003,15656.2471,15976.93307,16297.619040000001,16621.350290000002,16945.08154
p43,summ,10883.6335,10880.0056,10876.3777,11049.6583,11222.9389,11084.5226,10946.1063,11024.58215,11103.058,11165.43575,11227.8135,11288.05865,11348.3038,11481.3808,11614.4578,11811.10155,12018.785,12343.268999999998,12667.753,13035.86344,13409.24802,13823.411494999998,14237.57497,14698.053315,15158.531659999999,15637.637015,16116.742369999998,16589.97539,17063.20841,17504.792085,17946.37576,18385.48558,18824.5954,19204.84405,19585.0927,19960.308940000006,20335.52518,20717.82035,21100.11552,21488.882275,21877.64903
p43,wint,8549.64926,8546.792034999999,8543.934809999999,8680.063184999999,8816.19156,8707.457149999998,8598.722740000001,8664.080249999999,8736.3917,8799.3887,8862.3857,8934.1291,9005.8725,9149.712685,9293.55287,9487.46697,9681.38107,9988.967385,10296.5537,10622.262345000001,10947.97099,11313.84441,11679.71783,12090.88113,12502.04443,12934.43635,13366.82827,13796.433635,14226.038999999999,14627.441,15028.843,15419.294150000002,15809.7453,16180.359650000002,16550.974000000002,16908.824050000007,17266.6741,17618.70845,17970.7428,18314.95355,18659.1643
p44,fall,289.855348,289.75880750000005,289.662267,294.277028,298.891789,295.205569,291.51934900000003,293.681419,295.84348900000003,297.613721,299.38395299999996,301.2282465,303.07254,307.01928300000003,310.966026,315.977993,321.65302,330.547145,339.44127000000003,348.5652350000001,357.6892,367.65601499999997,377.62283,388.646355,400.120297,412.6081775,425.096058,437.32817400000005,449.56029,460.88649000000004,472.21269,483.42346900000007,494.63424800000007,505.16882400000003,515.7034,526.057685,536.41197,546.9094094999999,557.406849,567.996688,578.5865269999999
p44,spri,242.041938,241.9612795,241.880621,245.73423599999998,249.58785099999997,246.50960299999997,243.43135499999997,245.26003599999999,247.088717,248.6073095,250.125902,251.7521995,253.378497,256.8261185,260.27374,264.691645,269.10955,276.62362,284.63969,292.91518499999995,301.19068,310.2536800000001,319.31667999999996,329.4546805,340.404784,351.790291,363.562138,375.0083055,386.454473,396.995358,407.536243,417.842769,428.149295,437.88455350000004,447.619812,457.182059,466.74430599999994,476.4364265,486.12854699999997,495.8672955,505.60604400000005
p44,summ,325.714861,325.606407,325.497953,330.6837005,335.869448,331.72710099999995,327.584754,329.9967835,332.408813,334.387526,336.366239,338.4145075,340.46277599999996,344.8769215,349.291067,355.4893865,361.74023,371.50652,381.27281,391.49666,402.568099,415.002049,427.43599900000004,441.2605765,455.085154,469.4686565,483.852159,498.0595945,512.26703,525.5243585000002,538.781687,551.9638090000002,565.1459309999999,576.5615240000001,587.977117,599.2424035,610.50769,621.9844445,633.4611990000001,645.1329344999998,656.80467
p44,wint,257.579579,257.493726,257.407873,261.5088605,265.609848,262.33406099999996,259.05827400000004,261.23871599999995,263.419158,265.318294,267.21743,269.381024,271.544618,275.8813715,280.218125,286.0651000000001,291.912075,301.1862845,310.460494,320.28144100000003,330.10238799999996,341.133931,352.165474,364.5630155,376.960557,389.99777400000005,403.034991,415.9884845,428.941978,441.04553949999996,453.149101,464.9218855,476.69467,487.8689365,499.043203,509.833167,520.623131,531.2376615000001,541.852192,552.23036,562.608528
p45,fall,1854.17392,1853.556055,1852.9381899999998,1882.4593,1911.98041,1888.3996399999999,1864.8188699999998,1878.347355,1891.87584,1902.6094,1913.3429600000002,1923.8655649999998,1934.38817,1957.444575,1980.50098,2008.035425,2035.8186699999999,2082.6667399999997,2129.51481,2177.08294,2224.65107,2276.337345,2328.02362,2386.28596,2444.5483,2506.224235,2567.90017,2629.22966,2690.55915,2747.05168,2803.54421,2860.134045,2918.6514,2975.209795,3031.76819,3087.653745,3143.5393,3200.20612,3256.8729399999997,3314.600055,3372.3271700000005
p45,spri,1564.4745300000002,1563.95426,1563.43399,1588.34103,1613.24807,1593.352465,1573.45686,1585.2382599999999,1597.01966,1606.6810699999999,1616.34248,1626.529365,1636.71625,1658.44109,1680.16593,1707.5421150000002,1734.9183,1776.9771,1819.0359,1869.023375,1928.3111399999998,1993.604,2058.8968600000003,2131.1846600000003,2203.47246,2278.27244,2353.07242,2426.02234,2498.97226,2565.834605,2632.69695,2697.86975,2763.04255,2824.880275,2886.718,2947.283325000001,3007.848650000001,3068.6666149999996,3129.4845800000007,3190.32715,3251.16972
p45,summ,2149.31025,2148.594505,2147.87876,2182.097655,2216.31655,2188.98294,2161.64933,2177.01269,2192.37605,2204.297175,2216.2183,2227.298145,2238.37799,2263.16644,2287.95489,2316.2383950000008,2344.5219,2386.566455,2438.3493,2491.7285,2545.1077,2602.9966,2660.8855,2728.264445,2799.95142,2875.0253399999997,2950.09926,3024.234345,3098.36943,3166.433485,3234.49754,3301.077065,3367.65659,3432.017265,3496.37794,3560.012765,3623.64759,3688.2855299999997,3752.92347,3818.9160549999997,3884.9086399999997
p45,wint,1667.77594,1667.2203949999998,1666.66485,1693.2174650000004,1719.77008,1698.5598899999998,1677.3497,1691.07743,1704.80516,1716.36765,1727.93014,1740.38438,1752.83862,1778.2418949999999,1803.64517,1836.486505,1869.32784,1920.21104,1971.09424,2025.059575,2079.02491,2139.905715,2200.78652,2270.48864,2340.19076,2414.851635,2489.51251,2564.623365,2639.73422,2710.143735,2780.55325,2849.306510000001,2918.0597700000008,2983.7567400000007,3049.45371,3112.62237,3175.79103,3237.141425,3298.4918199999997,3358.22346,3417.9551
p46,fall,1365.21589,1364.76081,1364.30573,1386.0414500000004,1407.7771699999998,1390.4151000000004,1373.05303,1382.94017,1392.82731,1400.6811549999998,1408.535,1416.1536849999998,1424.50239,1442.563115,1460.62384,1482.885405,1506.55791,1545.581015,1584.60412,1625.053715,1665.50331,1710.13395,1754.7645899999998,1804.957825,1855.15106,1911.68294,1968.90562,2025.4995649999998,2082.09351,2134.77325,2187.45299,2239.1443600000002,2290.8357300000002,2341.0800649999996,2391.3244,2441.5956100000008,2491.8668199999997,2540.677035,2589.48725,2638.533245,2687.57924
p46,spri,1178.46529,1178.071965,1177.67864,1196.44146,1215.2042800000002,1200.217125,1185.2299699999999,1194.19886,1203.16775,1210.649545,1218.1313400000001,1226.187355,1234.24337,1251.240465,1268.23756,1290.0594150000004,1311.8812699999999,1345.5343200000002,1384.91485,1426.506525,1468.0982,1514.15364,1565.0490960000002,1622.111768,1679.1744399999998,1738.4104200000004,1797.6464,1855.6825350000001,1913.71867,1967.5081300000002,2021.29759,2073.6458,2125.9940100000003,2175.93251,2225.8710100000003,2275.057795,2324.24458,2373.437105,2422.62963,2471.731385,2520.8331399999997
p46,summ,1564.75916,1564.23774,1563.71632,1588.62925,1613.5421800000001,1593.6424149999998,1573.74265,1585.02704,1596.31143,1605.253395,1614.19536,1622.79494,1631.3945199999998,1650.39387,1669.39322,1695.1763999999996,1724.09602,1769.67224,1815.2484600000003,1863.5513024999998,1915.2663109999999,1972.8718625,2030.477414,2095.200172,2159.92293,2227.86072,2295.79851,2363.20327,2430.60803,2493.44858,2556.28913,2617.965855,2679.64258,2739.793425,2799.94427,2860.40571,2920.86715,2976.0560800000007,3031.24501,3087.01238,3142.77975
p46,wint,1229.4660099999999,1229.0561599999999,1228.6463099999999,1248.220675,1267.79504,1252.1596049999996,1236.52417,1245.916135,1256.5664800000002,1265.9164449999996,1275.26641,1285.8915550000002,1296.5167,1317.5691199999999,1338.62154,1366.954135,1395.28673,1440.037695,1484.78866,1532.9178650000001,1581.0470699999998,1635.66872,1690.2903700000004,1752.281725,1814.2730800000002,1880.32295,1946.3728199999998,2012.5443850000001,2078.71595,2141.1930350000002,2203.67012,2264.056115,2324.44211,2381.909125,2439.37614,2494.75048,2550.12482,2604.18512,2658.2454199999997,2710.6756800000007,2763.10594
p47,fall,1114.86157,1085.797435,1056.7333,1055.569205,1054.40511,1029.103695,1003.8022800000001,1003.49446,1003.18664,1026.4706,1049.7545599999999,1061.426605,1073.09865,1088.78049,1104.46233,1120.998515,1137.5347,1167.16077,1197.44133,1229.1223449999998,1263.92967,1306.556325,1349.18298,1398.32186,1447.46074,1499.029995,1550.59925,1602.2676350000004,1653.9360199999999,1701.2810350000002,1750.28481,1797.697505,1845.1102,1890.65396,1936.19772,1981.024975,2025.85223,2071.663035,2117.4738399999997,2163.76861,2210.06338
p47,spri,1004.3173300000001,978.134815,951.9523,950.904475,949.85665,927.06401,904.27137,904.956825,905.64228,928.03348,950.4246800000001,962.91078,975.3968800000001,992.417925,1009.4389699999999,1029.708685,1052.20539,1089.80409,1127.40279,1167.20447,1208.1373529999998,1258.1539665,1308.17058,1364.74283,1421.31508,1479.752575,1538.1900699999999,1596.1349699999998,1654.07987,1706.3399,1758.59993,1809.01626,1859.43259,1907.4636699999999,1955.49475,2002.6027550000001,2049.71076,2098.154465,2146.67096,2195.429805,2244.18865
p47,summ,1227.48955,1195.4884550000004,1163.4873599999999,1162.20648,1160.9256,1133.067955,1105.21031,1104.74842,1104.28653,1129.7961050000001,1155.3056800000002,1168.10356,1180.90144,1198.17735,1215.45326,1235.77666,1256.47943,1293.43507,1332.6831,1373.92035,1415.1576,1466.105446,1519.8714,1581.116495,1642.36159,1705.88982,1769.41805,1832.5895699999999,1895.7610899999997,1952.811655,2009.86222,2065.064345,2120.26647,2173.2568650000007,2226.24726,2278.4756150000007,2330.70397,2384.53092,2438.37753,2492.8253600000003,2547.27319
p47,wint,788.664069,768.104221,747.5443730000001,746.7208909999998,745.897409,727.9989975000002,710.100586,712.3853154999998,714.6700450000001,734.1900075,753.70997,764.13105,774.55213,787.2583599999999,799.96459,818.913867,839.885657,874.4437795,909.001902,946.228761,983.45562,1025.839905,1068.22419,1116.5042349999999,1164.78428,1215.28815,1265.7920199999999,1316.309835,1366.82765,1412.7416050000002,1458.65556,1502.6805399999996,1546.70552,1588.262185,1629.81885,1669.8159300000002,1709.81301,1749.4683,1789.12359,1828.103935,1867.08428
p48,fall,3671.40163,3575.687675,3479.9737200000004,3476.14296,3472.3122000000008,3388.9903700000004,3305.6685399999997,3302.84735,3300.0261600000003,3373.4531150000007,3446.88007,3479.90101,3512.92195,3556.180675,3599.4394,3640.4626,3681.4858,3744.3206,3807.1554,3876.7158,3946.4826,4027.4911,4108.4996,4202.8032,4297.1068,4398.3395,4499.572200000001,4606.05377,4715.7987299999995,4815.681965,4915.5652,5012.0911,5108.617,5202.55695,5296.4969,5388.86675,5481.2366,5573.82595,5666.4153,5758.4212499999985,5850.4272
p48,spri,3306.19545,3220.0025100000007,3133.80957,3130.35865,3126.90773,3051.87519,2976.84265,2975.75311,2974.6635699999997,3043.19218,3111.72079,3145.1480699999997,3178.57535,3223.216425,3267.8575,3314.4544,3361.0513,3434.9369,3513.2609899999998,3596.253315,3679.2456399999996,3774.27346,3869.3012799999997,3977.8388950000003,4086.37651,4200.92546,4319.4697,4440.10565,4560.7416,4670.33795,4779.9343,4885.18255,4990.4308,5091.4179,5192.405,5291.4643,5390.5236,5489.6196500000015,5588.715700000002,5686.730950000001,5784.746200000001
p48,summ,4042.17286,3936.7930149999997,3831.4131700000003,3827.19491,3822.97665,3731.24051,3639.50437,3636.390505,3633.27664,3714.1515299999996,3795.02642,3831.5961799999995,3868.16594,3916.2502200000004,3964.3345,4010.4683,4058.7698,4139.1043,4219.4388,4299.3243,4379.2098,4480.24201,4581.9043,4698.97761,4816.050920000001,4940.138005,5064.22509,5189.393674999998,5314.56226,5428.31963,5542.076999999999,5651.949650000001,5761.8223,5868.6276,5975.4329,6080.63245,6185.831999999999,6291.5565000000015,6397.281,6502.5243,6607.7676
p48,wint,2603.86964,2535.98555,2468.1014600000003,2465.385205,2462.66895,2403.57371,2344.47847,2348.723055,2352.96764,2412.490225,2472.01281,2500.8728899999996,2529.73297,2564.9158199999997,2600.09867,2631.634435,2663.1702,2723.81725,2797.05399,2874.014165,2950.9743399999998,3035.95602,3120.9377,3217.355690000001,3313.77368,3416.01207,3518.25046,3620.8516649999997,3723.45287,3816.7966149999997,3910.1403600000003,3999.70303,4089.2657,4174.800815000001,4260.335929999999,4343.607785,4426.87964,4509.24651,4591.61338,4672.190610000001,4752.76784
p49,fall,120.742476,117.5947075,114.44693899999999,114.3209545,114.19497,111.454747,108.714524,108.6547085,108.594893,111.0556445,113.516396,114.673497,115.830598,117.36325649999999,118.89591499999999,120.4349795,121.97404399999999,124.45935449999999,127.205595,129.98600349999998,132.766412,135.99134750000002,139.216283,142.948373,146.68046299999997,150.797371,155.038041,159.412041,164.149822,168.441307,172.73279200000005,176.826192,180.919592,184.819818,188.720044,192.55638100000002,196.392718,200.2461625,204.09960700000002,207.932365,211.765123
p49,spri,108.499774,105.6711475,102.84252099999999,102.7293365,102.616152,100.1537875,97.691423,97.7286885,97.76595400000001,100.1282,102.49044599999999,103.749892,105.00933799999999,106.7169935,108.424649,110.35625149999998,112.28785400000001,115.5831955,119.07806799999999,122.71487150000002,126.351675,130.473199,134.594723,139.2471535,143.899584,148.743853,153.588122,158.386645,163.185168,167.526142,171.86711599999995,175.99885700000002,180.130598,184.056249,188.012819,191.9394245,195.86603,199.79916699999998,203.732304,207.6311845,211.53006499999998
p49,summ,132.756669,129.29575799999998,125.834847,125.6963195,125.557792,122.544851,119.53191000000001,119.4423955,119.35288100000001,122.024368,124.69585500000001,125.9381685,127.18048200000001,128.835451,130.49042,132.27054850000002,134.128252,137.14996250000002,140.171673,143.220732,146.279844,150.129967,153.98009,158.397862,162.81563400000005,167.458862,172.10209,176.75046600000005,181.398842,185.611748,189.824654,193.86794799999998,198.461038,202.8375965,207.214155,211.516537,215.818919,220.1362685,224.453618,228.74249049999997,233.031363
p49,wint,85.928292,83.68807129999998,81.4478506,81.35821075,81.2685709,79.31843004999998,77.36828919999998,77.58502859999999,77.80176800000001,79.83819399999999,81.87462,82.89472049999999,83.91482099999999,85.1497825,86.384744,87.517461,88.65019709999999,90.8942335,93.83154,96.925545,100.01955,103.467364,106.915178,110.80861000000002,114.70204199999999,118.78325749999999,122.864473,126.91475049999998,130.965028,134.632589,138.30015,141.780113,145.260076,148.54944,151.838804,155.040615,158.242426,161.40857450000001,164.574723,167.6783925,170.78206200000002
p5,fall,4954.5365,5034.043189999999,5113.54988,5099.761445,5085.97301,5125.290929999999,5164.60885,5248.183675,5331.7585,5442.1199,5552.4813,5611.448049999999,5670.4148,5771.2204,5872.026,5993.6599000000015,6115.2938,6301.04585,6486.7979,6690.9576,6895.1173,7134.03925,7372.9612,7655.0748,7937.1884,8244.35685,8551.5253,8866.71265,9181.9,9490.0849,9807.4565,10125.93805,10444.4196,10759.6314,11079.7854,11414.249650000002,11748.7139,12084.81705,12420.9202,12751.46995,13082.0197
p5,spri,5360.878330000001,5446.909915,5532.9415,5518.01495,5503.0884,5545.633550000001,5588.1787,5680.95845,5773.7382,5896.278350000001,6018.8185,6082.847595,6146.87669,6253.645275,6360.413860000001,6483.22513,6606.0364,6785.305295,6964.57419,7163.8745450000015,7363.1749,7595.8574,7849.0603,8163.5028,8477.9453,8823.11515,9168.285,9525.17395,9882.0629,10230.617,10579.1711,10929.431999999999,11279.6929,11626.7525,11973.8121,12323.83545,12679.0574,13040.3495,13401.6416,13756.38835,14111.1351
