r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p130,wint,1755.492846,1735.293933,1715.09502,1772.9991485,1830.903277,1752.906418,1674.909559,1674.441417,1674.225494,1662.5161985,1650.806903,1639.577882,1628.348861,1639.501674,1650.654487,1668.6021405,1686.699303,1720.391259,1754.0832149999999,1790.7364344999999,1827.3896539999998,1867.4620065000001,1907.534359,1954.2625204999997,2000.990682,2049.4317285,2097.872775,2146.72758,2197.843304,2248.5437865,2299.2442690000003,2353.2696225,2407.294976,2462.705855,2518.116734,2579.0088435,2639.9009530000008,2706.648268,2773.395583,2841.5268555,2911.660636
p131,fall,9778.40719,9665.897225,9553.38726,9875.92458,10198.4619,9764.00163,9329.54136,9322.684105,9315.82685,9245.45045,9175.07405,9112.31049,9049.54693,9117.384965,9185.223,9303.93757,9422.65214,9650.387755,9878.12337,10128.961445,10379.79952,10648.574475,10917.34943,11218.12712,11518.90481,11811.70888,12104.51295,12373.092385,12641.67182,12873.45914,13105.24646,13320.67487,13536.103280000001,13725.80655,13915.50982,14104.92014,14294.33046,14491.312984999999,14688.29551,14874.43149,15060.567469999998
p131,spri,8646.81203,8547.312405,8447.81278,8733.030535,9018.248290000001,8634.063845,8249.8794,8245.140075,8240.40075,8180.203745000002,8120.006740000001,8068.814104999998,8017.62147,8084.993675,8152.365879999999,8270.247405,8388.128929999999,8613.239044999998,8838.34916,9087.313515,9336.27787,9602.32989,9868.38191,10163.311025,10458.24014,10743.34896,11028.457779999999,11288.04572,11547.63366,11770.58381,11993.533959999999,12199.65274,12405.77152,12585.87924,12765.98696,12944.55418,13123.1214,13308.504355,13493.88731,13669.097380000001,13844.30745
p131,summ,12086.469,11947.3995,11808.33,12206.989725,12605.64945,12068.64886,11531.64827,11522.983320000001,11514.31837,11426.987145000001,11339.655920000001,11261.347029999999,11183.03814,11265.74963,11348.46112,11493.27565,11638.09018,11916.39907,12194.70796,12501.39308,12808.0782,13137.02859,13465.978980000002,13834.52215,14203.06532,14561.806369999998,14920.54742,15249.546009999998,15578.5446,15862.136385,16145.728169999998,16408.934675,16672.141180000002,16903.615015,17135.08885,17366.127070000002,17597.16529,17837.233645,18077.302,18304.12195,18530.9419
p131,wint,8840.301688,8738.5817355,8636.861783,8928.453813,9220.045843,8827.269755000001,8434.493667,8432.2488735,8430.004079999999,8370.0378805,8310.071681,8252.2869075,8194.502134,8248.899037000001,8303.29594,8390.979976499999,8478.664013,8640.394747999999,8802.125483,8976.5522645,9150.979045999999,9340.9802705,9530.981495,9752.8694755,9974.757456,10204.2295325,10435.58159,10689.714864,10943.848138,11172.602253,11401.356368,11627.0170905,11855.788054999999,12115.481138500001,12376.298035,12668.114712,12959.931389,13281.607824,13603.284259,13931.5450175,14259.805776
p132,fall,5534.56178,5470.8763199999985,5407.19086,5589.7441,5772.29734,5526.39832,5280.4993,5275.56301,5270.62672,5229.14674,5187.66676,5149.35251,5113.729920000001,5151.861260000001,5189.9926,5256.784035000001,5323.575470000001,5451.864105,5580.15274,5721.473749999999,5862.79476,6014.133454999999,6165.47215,6334.54442,6503.61669,6668.181989999999,6832.747289999998,6983.289255,7133.83122,7263.518480000002,7393.20574,7513.759690000001,7634.31364,7740.4386300000015,7846.56362,7952.52588,8058.48814,8168.698905000001,8278.909670000001,8382.870345000001,8486.83102
p132,spri,5732.09494,5666.137975,5600.18101,5789.25256,5978.3241100000005,5723.6477049999985,5468.9713,5464.42753,5459.88376,5417.82104,5375.75832,5337.3822949999985,5299.00627,5336.08493,5373.16359,5446.55291,5521.7391,5665.697025,5809.65495,5968.9426349999985,6128.230320000001,6298.61002,6468.989720000001,6658.065610000001,6847.1415,7030.266384999999,7213.39127,7380.0367449999985,7546.682220000001,7689.702845000001,7832.72347,7965.118635,8097.5138,8213.275945,8329.03809,8443.897095,8558.7561,8677.908309999999,8797.060519999999,8909.384595,9021.70867
p132,summ,6822.56496,6744.057240000001,6665.549520000001,6890.589185000002,7115.62885,6812.50206,6509.3752700000005,6500.635915,6491.89656,6436.652275,6381.4079900000015,6324.934780000001,6268.46157,6293.92882,6319.396070000001,6363.5083749999985,6407.62068,6507.196129999999,6657.774170000001,6823.571665,6989.369159999999,7167.006115000001,7344.64307,7543.417345000001,7742.1916200000005,7935.758669999998,8129.325720000001,8306.62347,8483.92122,8636.65475,8789.38828,8931.506495,9073.62471,9198.686109999999,9323.74751,9448.72293,9573.69835,9703.495015,9833.29168,9955.63641,10077.98114
p132,wint,4852.479481,4796.6492720000015,4740.819063,4900.874684500001,5060.930306,4845.3333459999985,4629.736386,4626.8830385,4624.029691,4588.5241675,4553.018644,4515.980195,4478.941746,4501.663849500002,4531.53903,4579.889866,4628.240702,4717.5722015,4806.903701,4903.550027,5000.196353,5105.53241,5210.868467,5333.7049750000015,5456.541483,5583.734584000001,5710.927685000001,5839.0502375,5967.17279,6094.1766255,6221.180461,6359.6687865,6498.157112,6643.7893255,6789.421539,6951.8999079999985,7114.378277,7293.5234409999985,7472.668605,7655.4318855,7838.195165999998
p133,fall,1412.964836,1396.7061515,1380.447467,1427.0534985,1473.6595300000001,1410.8804755,1348.101421,1346.6347675000004,1345.168114,1334.2631205,1323.358127,1312.8085665,1302.5063890000001,1310.9129005,1319.3194119999996,1334.0319835,1348.744555,1377.2244065,1405.704258,1436.936454,1468.16865,1501.8841295,1535.599609,1573.9865725,1612.3735359999998,1650.4206795,1688.467823,1723.8401515,1759.21248,1790.130074,1821.047668,1850.2965875,1879.545507,1905.952978,1932.3604489999998,1958.977487,1985.594525,2013.3172255,2041.0399260000002,2067.3440475,2093.648169
p133,spri,1274.013817,1259.3539165,1244.694016,1286.7175315,1328.741047,1272.1361735,1215.5313,1214.559185,1213.5870699999998,1204.2948804999999,1195.002691,1186.5962635,1178.189836,1186.6478615,1195.105887,1209.943533,1224.7811789999998,1253.3566345000002,1281.93209,1313.45666,1344.98123,1378.9280234999999,1412.874817,1451.135157,1489.395497,1527.084307,1564.773117,1599.545427,1634.3177369999999,1664.58816,1694.8585829999997,1723.3557285,1751.852874,1777.4008785,1802.9488829999998,1828.5338579999998,1854.1188329999998,1880.697764,1907.276695,1932.503638,1957.7305809999998
p133,summ,1800.246322,1779.5316245000001,1758.8169269999999,1818.197528,1877.578129,1797.5921375,1717.606146,1715.4299305,1713.2537149999998,1698.866414,1684.4791129999999,1669.9493625,1655.419612,1662.8198385,1670.220065,1683.0900379999996,1695.960011,1721.3231875,1746.686364,1773.6587739999998,1800.631184,1832.731673,1873.844959,1920.6319795000002,1967.4189999999999,2013.6886535,2059.958307,2102.922625,2145.886943,2183.3249265,2220.7629100000004,2256.076113,2291.389316,2323.1612945,2354.933273,2386.9225855,2418.911898,2452.165054,2485.4182100000003,2516.94602,2548.47383
p133,wint,1198.7241613,1184.9312525,1171.1383437000002,1210.67703385,1250.215724,1196.9558598499998,1143.6959957000001,1143.2276785999998,1142.7593615,1134.3806723,1126.0019830999997,1117.6859733,1109.3699635,1115.94367085,1122.5173782,1133.01103325,1143.5046883,1162.8908492,1182.2770100999999,1203.0854886000004,1223.8939670999998,1246.78257035,1269.6711736,1297.00117305,1324.3311725,1353.2462612,1382.1613499000002,1411.91726725,1441.6731845999998,1471.7318507000002,1501.7905168,1535.1623092999996,1568.5341018,1604.3222901499996,1640.1104785,1680.3618758000002,1720.6132730999998,1765.1552752999999,1809.6972775,1855.4340417,1901.1708059
p134,fall,1628.11482,1609.380905,1590.64699,1644.35048,1698.05397,1625.715095,1553.37622,1551.787885,1550.19955,1537.7844,1525.36925,1513.457255,1501.5452599999999,1510.313075,1519.08089,1535.010625,1554.23538,1595.55062,1638.1866400000001,1685.995745,1733.80485,1785.25164,1836.6984300000001,1893.683075,1950.66772,2006.073225,2063.82809,2116.3482,2168.8683100000003,2214.10937,2259.35043,2300.824235,2342.2980399999997,2378.29342,2414.2888,2449.7300800000003,2485.1713600000003,2522.039925,2558.90849,2593.65787,2628.40725
p134,spri,1661.64488,1642.525315,1623.40575,1678.2149149999998,1733.0240800000001,1659.1964349999996,1585.36879,1584.511655,1583.6545199999998,1571.76755,1559.88058,1547.7859,1535.69122,1543.8461949999999,1552.00117,1564.902965,1579.80048,1615.7303699999998,1651.66026,1691.4802799999998,1731.3003,1774.7139550000002,1818.1276100000002,1867.7504350000002,1917.37326,1970.35919,2027.4596399999998,2081.826045,2136.19245,2187.2657950000007,2238.33914,2290.904245,2343.46935,2395.48837,2447.5073899999998,2503.43344,2559.35949,2620.23498,2681.11047,2742.43516,2803.75985
p134,summ,1909.7891,1887.8142050000001,1865.83931,1928.83274,1991.8261699999998,1906.9732350000002,1822.1203,1821.109145,1820.0979899999998,1806.84083,1793.58367,1782.3287149999999,1771.0737600000002,1786.049455,1801.02515,1827.329065,1853.63298,1903.876855,1954.12073,2010.375445,2066.63016,2127.095535000001,2187.56091,2254.607535,2321.65416,2386.78836,2451.92256,2511.074615,2570.22667,2621.25903,2672.29139,2719.219845,2766.1483000000007,2807.09703,2848.04576,2888.593065,2929.14037,2971.3684350000008,3013.5965,3053.439005,3093.2815100000007
p134,wint,1765.82283,1745.5043850000004,1725.1859399999998,1783.4314149999998,1841.67689,1763.2203949999998,1684.7639,1684.338735,1683.91357,1672.0231099999999,1660.13265,1648.850505,1637.56836,1648.93109,1660.29382,1678.82039,1697.34696,1731.5682000000004,1765.7894399999998,1803.46179,1850.01957,1902.963495,1955.90742,2015.2458399999998,2074.58426,2133.57992,2192.57558,2248.54331,2304.51104,2356.426555,2408.34207,2461.02021,2513.69835,2565.0616250000007,2616.4249,2671.14111,2725.85732,2785.1088600000007,2844.3604,2903.558335,2962.75627
p14,fall,535.248424,543.8380520000002,552.42768,550.9378135,549.447947,553.6960035,557.9440599999999,567.04246,576.14086,588.113375,600.0858900000002,605.64816,611.21043,620.1895199999999,629.16861,643.2616965,657.447075,679.033407,700.619739,724.5749125,748.530086,774.3379980000001,800.14591,828.6413225,857.1367349999999,886.1386484999999,915.140562,943.034359,970.928156,996.5728015000001,1022.2174470000001,1046.826806,1071.436165,1094.8786400000001,1118.321115,1141.6945265000002,1165.0679380000001,1189.1841145,1213.300291,1238.1966705,1263.09305
p14,spri,570.3962849999999,579.5498024999998,588.70332,587.1160365000002,585.528753,590.054506,594.580259,604.3100394999999,614.03982,626.8447699999998,639.64972,645.5970050000002,651.54429,661.0915500000001,670.6388099999999,680.02414,689.4094699999998,702.389087,718.984498,736.9185635,757.7559210000002,784.2943885,810.832856,840.1013565000002,869.369857,899.1019755000001,928.8340939999999,957.3817315,985.929369,1012.124511,1038.319653,1063.405986,1088.492319,1112.2996369999998,1136.106955,1159.799358,1183.491761,1207.9153465,1232.338932,1257.5386509999996,1282.73837
p14,summ,593.2246719999999,602.7442335000002,612.2637950000001,610.6125935,608.961392,613.6687830000002,618.376174,628.3448589999999,638.3135440000001,651.4666155,664.619687,671.0339385,677.4481900000001,688.517081,700.1414589999999,713.452526,726.763593,746.3966019999999,766.029611,787.537545,809.045479,832.1134385,855.1813980000001,880.9224465,906.6634949999999,933.1396245,959.6157539999999,985.2268144999999,1010.837875,1034.3248485,1057.8118220000001,1080.2199335,1102.628045,1124.001762,1145.454264,1166.8413935,1188.228523,1210.2104255000002,1232.192328,1255.1496635,1278.106999
p14,wint,639.701359,649.9666265000002,660.231894,658.451456,656.671018,661.7479695000001,666.824921,678.0344024999998,689.243884,704.1441844999998,719.044485,727.2026005,735.360716,748.8273325,762.293949,778.003732,793.713515,816.9607835,840.2080520000002,865.7359964999999,891.2639409999998,918.715519,946.167097,976.69388,1007.2206630000001,1038.668002,1070.115341,1100.765101,1131.414861,1159.9568789999996,1188.4988970000002,1216.2756045,1244.052312,1270.9993654999998,1297.9464189999999,1325.1710825,1352.3957460000001,1380.635008,1408.87427,1438.1718050000002,1467.46934
p15,fall,2013.23266,2045.54036,2077.8480600000007,2072.24482,2066.64158,2082.61745,2098.59332,2133.280365,2167.96741,2213.980245,2259.99308,2284.80112,2309.60916,2351.128184,2392.647208,2441.392526,2490.1378440000003,2563.117217,2636.0965899999997,2716.5453,2796.9940100000003,2883.5328950000007,2970.07178,3066.150965,3162.23015,3260.514675,3358.7992,3453.4954299999995,3548.19166,3634.909275,3721.62689,3804.3128049999996,3886.9987200000005,3965.50008,4044.00144,4121.85765,4199.71386,4279.726975,4359.74009,4442.83222,4525.92435
p15,spri,2050.90693,2083.81934,2116.73175,2111.02281,2105.31387,2121.58842,2137.86297,2173.267675,2208.67238,2255.632065,2302.59175,2328.004795,2353.41784,2395.9444550000003,2438.47107,2488.4998149999997,2538.52856,2613.53849,2688.54842,2775.664825,2863.26045,2957.5361399999997,3052.78144,3161.70405,3270.6266600000004,3381.2577950000004,3491.8889299999996,3597.85251,3703.81609,3800.7075,3897.59891,3989.8334950000003,4082.0680799999996,4169.28795,4256.507820000001,4342.880265,4429.25271,4517.942295000001,4606.63188,4697.990985,4789.35009
p15,summ,2703.9461100000003,2747.33787,2790.7296300000003,2783.203955,2775.67828,2797.135235,2818.59219,2863.611625,2908.63106,2967.9139,3027.19674,3054.88045,3082.5641600000004,3129.650575,3178.0412899999997,3230.133875,3282.2264600000003,3355.2867300000003,3440.64529,3537.4642750000007,3634.28326,3738.1404899999998,3841.99772,3957.915,4073.8322799999996,4193.065290000001,4312.2983,4427.6467950000015,4542.99529,4648.84746,4754.69963,4855.72995,4956.760270000001,5053.158154999999,5149.55604,5245.37879,5342.296170000001,5444.904125,5547.51208,5654.07014,5760.6282
p15,wint,2045.53685,2078.362225,2111.1876,2105.4946649999997,2099.80173,2116.033785,2132.26584,2167.6051399999997,2202.9444399999998,2249.47523,2296.00602,2317.28584,2338.56566,2371.979655,2405.39365,2437.15473,2473.8152,2544.659385,2615.50357,2692.980235,2770.4569,2853.595455,2936.73401,3029.286695,3121.83938,3217.363565,3312.88775,3406.2878200000005,3499.6878899999997,3586.9938,3674.29971,3759.6844899999996,3845.0692700000004,3928.43411,4011.79895,4096.419525,4181.0401,4269.03328,4357.02646,4448.512925,4539.99939
p16,fall,787.84507,800.4884500000002,813.13183,810.93868,808.74553,814.99782,821.25011,834.576735,847.9033599999999,865.4910600000002,883.07876,891.8774400000001,900.67612,916.0181195,931.7420789999999,949.8840805,968.026082,994.882096,1021.73811,1051.220076,1080.702042,1112.3846125,1144.067183,1179.3739655,1214.680748,1250.961823,1288.558067,1324.8866865,1361.215306,1394.4834414999998,1427.751577,1459.471902,1491.192227,1521.3096375,1551.427048,1581.29508,1611.163112,1641.8588295,1672.554547,1704.4330735,1736.3116
p16,spri,715.84903,727.3371950000002,738.8253599999999,736.8324,734.8394400000002,740.5203750000002,746.2013099999999,758.2231099999999,770.3475599999998,786.440745,802.5339299999999,810.7844299999999,819.03493,833.0996680000002,847.8859199999999,865.2825615,882.6792029999999,908.7603295,934.8414560000001,964.2247095,994.559423,1027.2464129999996,1059.933403,1096.5316830000004,1134.180953,1172.4500765,1210.7192,1247.4023220000001,1284.085444,1317.663013,1351.2405820000001,1383.2331925,1415.225803,1445.5239425,1475.822082,1505.8471665000004,1535.872251,1566.7261265,1597.580002,1629.372716,1661.16543
p16,summ,966.52655,982.03762,997.54869,994.8586300000001,992.16857,999.83882,1007.50907,1023.600585,1039.6921,1060.88305,1082.0739999999998,1091.969435,1101.8648699999999,1118.2724349999999,1134.68,1151.63868,1170.0488699999999,1196.093375,1222.13788,1252.9392925,1287.232074,1324.0170890000002,1360.8021039999999,1401.8588135,1442.9155230000001,1485.147348,1527.379173,1568.234787,1609.090401,1646.582909,1684.0754170000002,1719.8591625,1755.6429079999998,1789.7865969999998,1823.930286,1857.8690969999998,1891.8079079999998,1926.7200645,1961.632221,1998.1928855,2034.75355
p16,wint,724.3544019999999,735.9782915000002,747.602181,745.5869215,743.5716620000001,749.3188504999999,755.0660389999999,767.8914025,780.716766,797.7850475,814.853329,824.282775,833.712221,849.1714360000002,864.6306510000002,882.6435625,900.656474,927.2395935000001,953.8227130000001,982.9752925,1012.127872,1043.4341675,1074.740463,1109.5302175000004,1144.319972,1180.1488935,1215.977815,1250.9536974999999,1285.92958,1318.587078,1351.244576,1383.1572150000004,1415.0698539999999,1446.1837189999999,1477.297584,1508.8868710000002,1540.476158,1573.3439039999996,1606.21165,1640.404755,1674.59786
p17,fall,922.20868,937.008189,951.8076980000001,949.240734,946.6737699999999,953.9925414999999,961.311313,977.2107085000001,993.1101039999999,1014.1349195,1035.159735,1046.1383545,1057.116974,1075.2565025000001,1093.396031,1113.9723915,1135.88292,1172.3917645,1208.900609,1249.2912155,1289.681822,1333.178089,1376.674356,1424.5283465,1472.382337,1521.1548779999998,1569.9274189999999,1616.7900885,1663.652758,1706.701052,1749.749346,1791.098112,1832.4468780000002,1872.025109,1911.60334,1951.1891899999998,1990.7750399999998,2031.67915,2072.5832600000003,2114.903385,2157.2235100000003
p17,spri,1190.03749,1209.13523,1228.23297,1224.919605,1221.60624,1231.04999,1240.4937400000001,1260.71083,1280.9279199999999,1307.51376,1334.0996,1346.40805,1358.7165,1378.53928,1398.36206,1417.91824,1437.47442,1462.497175,1491.100769,1530.629259,1576.8093529999999,1626.472643,1676.135933,1730.9509345,1785.765936,1841.9676705,1898.169405,1952.6345645,2007.099724,2057.532612,2107.9655,2156.989155,2206.01281,2253.50586,2300.9989100000003,2349.0422550000003,2397.0856,2447.0674,2497.0492,2548.93795,2600.8267
p17,summ,980.1386,995.867385,1011.5961699999999,1008.86744,1006.13871,1013.917775,1021.69684,1038.19903,1054.70122,1076.4490150000001,1098.19681,1109.2864129999996,1120.653983,1139.5888415,1158.5237,1180.043154,1201.562608,1234.4482105,1267.642241,1304.357628,1341.073015,1380.390735,1419.7084550000002,1463.282953,1506.857451,1551.64725,1596.437049,1639.659016,1682.8809829999998,1722.558123,1762.2352629999998,1800.1053095,1837.975356,1874.3216300000001,1910.667904,1946.8298195,1982.991735,2020.061724,2057.131713,2095.4826415,2133.83357
p17,wint,1259.02635,1279.230715,1299.43508,1295.930355,1292.4256300000002,1302.417295,1312.40896,1334.7459,1357.08284,1386.7905965,1416.498353,1432.791929,1449.085505,1475.667902,1502.250299,1532.9903869999998,1563.730475,1608.800766,1653.871057,1703.0069839999999,1752.142911,1804.7928530000002,1857.442795,1915.664089,1973.8853829999998,2033.81515,2093.744917,2152.155198,2210.565479,2265.0231845,2319.48089,2372.849195,2426.2175,2478.50283,2530.78816,2584.0969149999996,2637.40567,2693.038275,2748.67088,2806.6068800000007,2864.54288
p18,fall,500.579338,508.6127455,516.646153,515.2526945000001,513.859236,517.831814,521.804392,530.161643,538.518894,549.5033139999999,560.4877339999999,565.680707,570.87368,579.4887550000002,588.10383,597.172825,606.2418200000001,619.0680400000001,633.43915,649.05386,670.1499190000002,692.978104,715.806289,740.9305645,766.05484,791.6586030000002,817.262366,841.8896189999999,866.516872,889.1587045,911.800537,933.5668175000001,955.3330980000001,976.1945465,997.055995,1017.9407885,1038.825582,1060.4147480000001,1082.0039140000001,1104.3352655,1126.666617
p18,spri,601.1670190000001,610.8145059999998,620.461993,618.788626,617.115259,621.8859035,626.656548,637.2131360000002,647.769724,661.8006009999998,675.8314780000001,683.579216,691.326954,704.1089905,716.891027,731.9489575,747.006888,769.431051,791.8552139999998,816.489372,841.1235300000001,867.615183,895.045792,926.254174,957.462556,989.2687465,1021.0749369999999,1051.692982,1082.311027,1110.5137814999996,1138.716536,1165.9203375,1193.124139,1219.2667835000002,1245.409428,1271.6781864999996,1297.946945,1325.1939630000002,1352.440981,1380.6754455,1408.9099099999999
p18,summ,618.146378,628.0660515,637.985725,636.2652559999999,634.544787,639.4501865,644.355586,654.6510764999999,664.946567,678.485394,692.024221,698.3376655000001,704.65111,715.0961599999999,725.54121,736.34001,747.1388099999999,762.7126264999998,781.564834,802.3138514999999,823.0628690000001,844.8396945000001,866.6165199999999,890.9538375,915.2911550000001,940.5643880000001,965.8376210000001,990.4003644999999,1015.789278,1039.3743325,1062.9593869999999,1085.45032,1107.941253,1129.5411279999996,1151.141003,1172.622253,1194.103503,1216.085571,1238.067639,1260.7995785,1283.531518
p18,wint,664.92202,675.5926965,686.263373,684.4126045,682.5618360000001,687.838117,693.114398,704.7246235,716.3348490000001,731.7540845,747.385894,755.982375,764.578856,778.605196,792.631536,808.8504389999999,825.069342,848.849968,872.630594,898.5556965,924.480799,952.261169,980.041539,1010.7604685,1041.479398,1073.100901,1104.7224039999999,1135.540699,1166.358994,1195.092569,1223.8261439999999,1251.9853320000002,1280.1445199999998,1307.7316255,1335.3187309999996,1363.4459494999999,1391.573168,1420.9256535,1450.278139,1480.8475445000001,1511.41695
p19,fall,13.190293300000002,13.4019703,13.6136473,13.57692557,13.54020384,13.644878325,13.74955281,13.97295545,14.19635809,14.491057525,14.78575696,14.93401928,15.0822816,15.3290145,15.5757474,15.85042551,16.12510362,16.521093325000002,16.91708303,17.348007375,17.87131435,18.48010543,19.08889651,19.758896325,20.42889614,21.11169174,21.79448734,22.45123687,23.107986399999998,23.71179985,24.3156133,24.89605695,25.4765006,26.032830800000003,26.589160999999997,27.14610435,27.703047700000003,28.27879145,28.8545352,29.450051600000002,30.045568
p19,spri,12.0318479,12.22493245,12.418016999999999,12.38451955,12.3510221,12.44650325,12.5419844,12.74263935,12.943294300000002,13.20680765,13.470320999999998,13.594297199999998,13.722125400000001,13.9507834,14.179441399999998,14.43698425,14.6945271,15.068930499999999,15.4778032,15.94955258,16.444949400000002,17.001547549999998,17.5581457,18.170359265,18.78257283,19.406516495,20.03046016,20.631108635,21.23175711,21.784996155,22.3382352,22.87189715,23.4055591,23.91840105,24.431243,24.94655765,25.4618723,25.9963873,26.530902299999997,27.084767600000003,27.638632899999998
p19,summ,16.279247400000003,16.54048985,16.8017323,16.756422699999998,16.7111131,16.84030125,16.969489399999997,17.24062585,17.5117623,17.86831565,18.224869,18.391135000000002,18.56309157,18.87155517,19.18001877,19.526279455,19.87254014,20.376196675,20.87985321,21.434166150000006,21.98847909,22.57025127,23.15202345,23.802207115,24.45239078,25.127590625,25.82967486,26.51793702,27.20619918,27.837879655,28.46956013,29.071949165,29.674338199999998,30.25285005,30.8313619,31.4067114,31.9820609,32.5708026,33.1595443,33.76837975,34.3772152
p19,wint,13.9661716,14.190287649999998,14.414403699999998,14.375531699999998,14.336659699999998,14.4474882,14.5583167,14.805474599999998,15.052632500000001,15.38143865,15.7102448,15.894638999999998,16.079033199999998,16.38284488,16.68665656,17.047254709999994,17.40785286,17.94752982,18.48720678,19.08068492,19.67416306,20.312111155,20.95005925,21.652874905,22.35569056,23.07467438,23.7936582,24.4895338,25.185409399999998,25.8296948,26.473980199999996,27.10016495,27.726349699999997,28.333235499999997,28.940121299999998,29.5542798,30.168438300000002,30.807736199999997,31.4470341,32.111469899999996,32.775905699999996
p2,fall,3517.1012,3573.540125,3629.97905,3620.19319,3610.4073299999995,3638.31554,3666.22375,3727.716915,3789.21008,3870.328945,3951.44781,3995.071385,4038.6949600000003,4111.27964,4183.864320000001,4268.16685,4352.469380000001,4478.251425,4623.10523,4784.7543350000005,4946.40344,5121.517295000001,5296.63115,5490.63907,5684.64699,5883.11347,6081.57995,6274.273230000002,6466.96651,6646.035205,6825.1039,6997.92825,7170.7526,7335.1487,7499.5448,7663.25275,7826.9607,7991.4196,8155.8785,8319.15335,8482.4282
p2,spri,4127.45917,4193.690545,4259.921920000001,4248.433125,4236.944329999999,4269.702754999999,4302.461179999999,4376.2264700000005,4449.99176,4544.45436,4638.916960000001,4683.32553,4727.7341000000015,4797.96025,4868.1864,4936.668400000001,5005.1504,5090.95945,5176.7685,5264.80195,5395.58795,5538.946255,5686.90623,5870.223645,6053.541060000001,6243.8516850000005,6434.16231,6621.66514,6809.16797,6985.894584999999,7162.6212,7335.6836,7508.746,7676.991,7845.236,8015.1430500000015,8185.0501,8356.894049999999,8528.738000000001,8700.610999999999,8872.484
p2,summ,3798.93114,3859.897195,3920.86325,3910.28891,3899.71457,3929.8618899999997,3960.00921,4025.849265,4091.6893200000004,4179.037985,4266.38665,4314.632325000001,4362.878,4444.317015000001,4525.756030000001,4623.677005000001,4721.597980000001,4871.417795,5021.23761,5188.54458,5355.85155,5537.642675,5719.4338,5921.93896,6124.44412,6331.717255,6538.99039,6739.42795,6939.865510000001,7124.2967450000015,7308.7279800000015,7484.196290000001,7659.6646,7824.4542,7989.2438,8151.3113,8313.3788,8474.5629,8635.747000000001,8794.9475,8954.148000000001
p2,wint,4360.71529,4430.69747,4500.67965,4488.54146,4476.403270000001,4511.00811,4545.61295,4625.555315,4705.49768,4807.0825,4908.6673200000005,4956.856855,5005.04639,5079.974394999998,5154.9024,5246.982725,5352.162960000001,5503.612225,5655.06149,5820.271885,5985.482279999999,6162.768204999999,6340.05413,6537.52945,6735.0047700000005,6940.348065000001,7145.69136,7348.880359999999,7552.069359999998,7744.8784799999985,7937.6876,8128.513150000002,8319.3387,8507.4468,8695.5549,8887.650599999999,9079.7463,9275.4444,9471.1425,9668.17315,9865.2038
p20,fall,273.218551,277.603098,281.98764500000004,281.2270585,280.466472,282.6347845,284.80309700000004,289.430398,294.057699,300.1620440000001,306.266389,309.3374965000001,312.408604,317.519233,322.629862,328.3194875000001,334.009113,342.211364,350.413615,359.3395745,370.179459,382.78970499999997,395.399951,409.277994,423.156037,437.298942,451.441847,465.046002,478.650157,491.15701449999995,503.663872,515.6870664999999,527.7102610000001,539.2338990000001,550.757537,562.294079,573.830621,585.755721,597.680821,610.0163725,622.3519239999998
p20,spri,249.222915,253.22233549999999,257.221756,256.52799849999997,255.83424100000002,257.81203500000004,259.789829,263.94613400000003,268.102439,273.56079950000003,279.01916,281.5870435,284.234929,288.9710795,293.70723,299.04202200000003,304.376814,312.1321020000001,320.601106,330.372766,340.634655,352.16371150000003,363.692768,376.373937,389.055106,401.9789845,414.90286299999997,427.344433,439.78600300000005,451.245954,462.705905,473.759705,484.81350499999996,495.436517,506.059529,516.7336005,527.4076719999999,538.478852,549.550032,561.022785,572.495538
p20,summ,337.20190499999995,342.6133650000001,348.024825,347.08601400000003,346.147203,348.823131,351.499059,357.1155685,362.732078,370.117247,377.50241600000004,380.946557,384.507781,390.8977595,397.287738,404.45972850000004,411.631719,422.064216,432.496713,443.97878,455.460847,467.511529,479.56221100000005,493.0297105,506.49720999999994,520.4832335,535.025076,549.281794,563.538512,576.6228074999998,589.7071030000001,602.1849525,614.6628019999998,626.64598,638.629158,650.5466329999998,662.464108,674.658733,686.853358,699.464855,712.0763519999999
p20,wint,289.289643,293.93200299999995,298.574363,297.7691,296.963837,299.25960200000003,301.555367,306.67488399999996,311.794401,318.6051730000001,325.415945,329.2352600000001,333.054575,339.347807,345.64103900000003,353.1099955,360.578952,371.75800350000003,382.937055,395.23003450000004,407.523014,420.73749000000004,433.951966,448.50948150000005,463.06699699999996,477.95966500000003,492.852333,507.266551,521.6807689999998,535.0261605000001,548.371552,561.3419074999998,574.312263,586.8834835,599.454704,612.1757175,624.8967309999998,638.138484,651.380237,665.1439945000001,678.9077520000002
p21,fall,1040.078598,1056.7691395000004,1073.459681,1070.5649245,1067.6701679999999,1075.9233725,1084.176577,1101.8021125,1119.427648,1143.2902075,1167.298716,1180.211323,1193.12393,1214.5114935,1235.899057,1260.7519065,1285.604756,1322.6060075,1367.499118,1418.1368654999999,1468.774613,1523.787052,1578.799491,1638.9879465,1699.176402,1759.4763515,1819.776301,1877.5385195000001,1935.300738,1987.059348,2038.8179579999999,2087.337627,2135.857296,2180.3860480000008,2224.9148,2268.68883,2312.46286,2357.02705,2401.59124,2446.9625100000003,2492.33378
