r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p29155,0.10175,0.2035,0.407,0.505,0.633,0.929,0.033,0.29222409,0.808359075,1.897647295,3.549665689,6.388727727,8.892,10.87,12.699,14.552,17.088,18.77,21.968,25.227,28.326
p29181,0.0245,0.049,0.098,0.139,0.187,0.314,0.013,0.013282913,0.015891725,0.02172464,0.033040636,0.058622329,0.112,0.166,0.242,0.354,0.52,0.766,1.155,1.744,2.579
p29203,0.0155,0.031,0.062,0.088,0.119,0.201,0.008,0.009195863,0.009535035,0.01086232,0.015418964,0.03318245,0.066,0.11,0.176,0.274,0.424,0.652,1.005,1.494,2.124
p29207,0.135,0.27,0.54,0.68,0.859,1.281,0.047,0.081741004,0.452384436,1.267632738,2.45381792,4.292702962,5.957,7.292,8.397,9.342,10.136,11.071,12.689,15.145,18.126
p29215,0.047,0.094,0.188,0.266,0.362,0.605,0.025,0.026565826,0.03178345,0.045621744,0.085905654,0.204625109,0.388,0.579,0.837,1.198,1.724,2.509,3.876,5.743,8.076
p29223,0.02825,0.0565,0.113,0.162,0.222,0.378,0.016,0.016348201,0.018010622,0.022810872,0.030837927,0.055304084,0.099,0.148,0.22,0.33,0.5,0.757,1.25,1.947,2.805
p29229,0.03675,0.0735,0.147,0.203,0.271,0.446,0.018,0.018391726,0.021188967,0.029328264,0.042952827,0.082956125,0.158,0.238,0.345,0.494,0.709,1.033,1.626,2.457,3.596
p05001,0.003,0.006,0.012,0.023,0.633,0.77,1.302,1.347704807,1.576459113,2.779667674,5.06292683,6.223921558,6.929,7.588,8.111,8.52,8.983,9.395,9.827,10.277,10.853
p05003,0.00175,0.0035,0.007,0.014,0.318,0.41,0.786,0.828649431,1.174928197,2.073616878,4.091532124,5.07249054,5.749,6.35,6.839,7.188,7.494,7.81,8.202,8.597,9.003
p05005,0.00125,0.0025,0.005,0.016,0.059,0.185,0.741,0.803105367,0.903709425,3.987557652,8.926478564,11.23336544,12.572,13.785,14.714,15.139,15.831,16.401,17.229,17.973,18.688
p05011,0.00075,0.0015,0.003,0.007,0.185,0.229,0.401,0.416879122,0.444968298,1.005850827,2.229141593,2.847054219,3.372,3.873,4.254,4.537,4.77,4.98,5.174,5.371,5.619
p05013,0.00075,0.0015,0.003,0.006,0.145,0.182,0.332,0.34433398,0.45026554,0.852692116,1.462598832,1.722169161,1.825,1.935,2.018,2.064,2.129,2.188,2.266,2.373,2.463
p05017,0.0005,0.001,0.002,0.004,0.045,0.071,0.18,0.19209136,0.36127188,1.157923306,2.611311619,3.173348312,3.499,3.828,4.049,4.225,4.363,4.505,4.711,4.885,5.115
p05019,0.00125,0.0025,0.005,0.01,0.175,0.239,0.502,0.530294765,0.721484312,1.874836423,3.948356034,5.187523033,6.078,6.892,7.498,7.962,8.304,8.641,9.11,9.543,10.022
p05021,0.00075,0.0015,0.003,0.006,0.114,0.153,0.317,0.33207283,0.362331329,0.593082669,1.896532522,2.339362733,2.692,3.064,3.341,3.602,3.793,3.971,4.137,4.328,4.507
p05025,0.00025,0.0005,0.001,0.002,0.028,0.043,0.106,0.113415643,0.128193248,0.360629022,1.077124742,1.552938665,1.992,2.356,2.633,2.847,3.043,3.198,3.383,3.539,3.753
p05027,0.006,0.012,0.024,0.042,1.229,1.464,2.377,2.455295415,2.994000978,4.139630132,6.596012353,7.573341196,7.985,8.576,9.111,9.547,9.874,10.311,10.693,11.052,11.399
p05029,0.003,0.006,0.012,0.022,0.623,0.75,1.239,1.278224954,1.484287109,2.297380669,4.319512514,5.219599402,5.872,6.545,7.071,7.521,7.836,8.148,8.546,8.924,9.398
p05031,0.003,0.006,0.012,0.022,0.116,0.28,0.978,1.082046544,1.655917738,3.974522868,11.50474955,14.46754825,16.771,19.186,21.193,23.072,24.842,26.693,28.742,30.903,33.378
p05035,0.00225,0.0045,0.009,0.017,0.121,0.254,0.785,0.846019394,1.2363762,4.769644688,10.54436839,13.38358821,15.161,16.901,18.307,19.38,20.605,21.881,23.147,24.447,26.206
p05037,0.00075,0.0015,0.003,0.007,0.061,0.108,0.313,0.339225168,0.609182789,1.603278424,3.284239245,4.140063692,4.688,5.111,5.48,5.848,6.149,6.504,6.818,7.153,7.54
p05039,0.00025,0.0005,0.001,0.003,0.036,0.054,0.13,0.138959707,0.256386496,0.681067461,1.485727277,1.977674026,2.395,2.764,3.05,3.25,3.438,3.591,3.783,3.965,4.179
p05041,0.00225,0.0045,0.009,0.018,0.541,0.645,1.056,1.088177119,1.143144747,1.908509615,3.163090245,3.64896343,3.85,4.131,4.329,4.465,4.598,4.753,4.903,5.048,5.223
p05043,0.0025,0.005,0.01,0.017,0.436,0.54,0.947,0.994174964,1.073221157,2.261535013,4.203870287,5.195265605,5.793,6.338,6.77,7.054,7.387,7.62,7.892,8.185,8.574
p05045,0.04725,0.0945,0.189,0.397,11.894,13.866,21.339,21.91680676,24.44994854,32.21764096,44.58613593,50.54018976,52.274,55.391,58.15,60.913,63.331,65.874,69.189,72.381,75.93
p05049,0.00175,0.0035,0.007,0.017,0.468,0.562,0.933,0.963522088,1.013892051,1.94435527,3.623456444,4.382295577,4.842,5.359,5.692,5.963,6.204,6.421,6.691,7.001,7.316
p05051,0.0035,0.007,0.014,0.026,0.159,0.375,1.24,1.364053008,1.795764918,6.020983946,15.31874033,20.03666946,23.848,27.433,30.191,32.356,34.165,35.947,37.756,40.092,42.511
p05053,0.001,0.002,0.004,0.009,0.161,0.217,0.449,0.473076062,0.629312307,1.323030569,2.963745073,3.869073682,4.536,5.15,5.61,6.043,6.332,6.631,6.941,7.281,7.679
p05055,0.0015,0.003,0.006,0.012,0.119,0.206,0.563,0.604883431,1.377282828,2.843755362,7.813009122,10.39827378,12.358,13.987,15.305,16.226,17.109,18.08,19.013,19.824,21.096
p05057,0.00025,0.0005,0.001,0.002,0.008,0.026,0.106,0.114437406,0.38034195,0.921124731,1.845870213,2.259724852,2.505,2.727,2.914,3.039,3.164,3.327,3.588,3.923,4.219
p05059,0.01825,0.0365,0.073,0.196,3.794,4.399,6.714,6.88361432,7.187297464,8.755029877,12.12701486,13.70103365,14.161,15.161,15.922,16.545,17.109,17.599,18.097,18.672,19.238
p05063,0.00125,0.0025,0.005,0.011,0.101,0.179,0.511,0.540512391,1.264981305,2.905670586,6.463849808,8.229247626,9.428,10.319,11.001,11.551,11.937,12.573,13.215,13.982,14.799
p05065,0.00075,0.0015,0.003,0.007,0.138,0.179,0.345,0.359660419,0.389876985,0.798380516,1.811728222,2.619201395,3.295,3.891,4.363,4.706,4.988,5.276,5.554,5.854,6.176
p05067,0.00075,0.0015,0.003,0.006,0.07,0.115,0.305,0.319811679,0.505356853,1.806403807,3.915315397,4.81477351,5.304,5.722,6.014,6.229,6.458,6.633,6.864,7.2,7.576
p05069,0.00675,0.0135,0.027,0.036,0.537,0.751,1.58,1.682842925,2.220603697,6.347939777,13.71957353,17.86543114,20.907,23.549,25.645,27.41,29.249,31.006,33.109,35.21,37.406
p05073,0.00025,0.0005,0.001,0.002,0.017,0.033,0.103,0.109328593,0.127133799,0.393215982,1.012144824,1.385920333,1.696,1.964,2.15,2.304,2.443,2.567,2.693,2.871,3.011
p05075,0.00125,0.0025,0.005,0.008,0.15,0.198,0.395,0.415857359,0.457681678,1.273063898,2.798541892,3.369124767,3.719,4.156,4.459,4.673,4.935,5.148,5.331,5.639,5.909
p05077,0.001,0.002,0.004,0.008,0.23,0.278,0.469,0.486358975,0.626133962,1.139457362,2.005566621,2.524078371,2.872,3.197,3.405,3.602,3.743,3.903,4.071,4.256,4.451
p05079,0.0005,0.001,0.002,0.005,0.097,0.131,0.27,0.282006465,0.305121119,0.774483412,1.647626395,2.138055869,2.512,2.799,3.008,3.184,3.326,3.452,3.572,3.721,3.886
p05081,0.0005,0.001,0.002,0.004,0.061,0.091,0.216,0.227853049,0.464038368,1.131853738,2.614615683,3.20542468,3.622,4.025,4.358,4.588,4.79,5.027,5.189,5.398,5.645
p05085,0.00175,0.0035,0.007,0.018,0.075,0.215,0.82,0.885868133,1.480049316,3.358629327,8.933086691,10.98339099,12.062,13.195,14.079,14.81,15.63,16.543,17.203,18.017,19.272
p05091,0.001,0.002,0.004,0.003,0.033,0.053,0.125,0.147133808,0.167392836,0.196607991,0.30066979,0.48999418,0.933,1.207,1.489,1.756,2.062,2.546,3.193,4.059,5.001
p05093,0.00075,0.0015,0.003,0.01,0.034,0.113,0.458,0.495554838,0.714068174,3.090330025,7.07289887,8.990231816,10.239,11.482,12.223,13.006,13.507,13.831,14.563,15.179,15.727
p05095,0.00025,0.0005,0.001,0.002,0.009,0.023,0.086,0.094002155,0.109123178,0.235712343,1.23902386,1.714426589,2.14,2.529,2.822,3.033,3.222,3.387,3.583,3.781,4.015
p05099,0.00025,0.0005,0.001,0.003,0.021,0.04,0.126,0.134872657,0.278634911,0.605031221,1.428456841,1.921263861,2.311,2.612,2.847,3.065,3.241,3.365,3.558,3.722,3.92
p05103,0.00075,0.0015,0.003,0.008,0.039,0.104,0.386,0.417900884,0.692879207,2.723183611,6.203930136,7.41738368,8.044,8.705,9.245,9.694,10.176,10.533,10.945,11.376,11.785
p05105,0.00025,0.0005,0.001,0.003,0.032,0.05,0.129,0.136916182,0.151501111,0.536598605,1.23902386,1.620409647,1.909,2.165,2.338,2.452,2.545,2.641,2.74,2.871,3.061
p05107,0.00175,0.0035,0.007,0.012,0.198,0.271,0.57,0.598752856,0.702414242,1.469671889,3.409793663,4.340264474,5.027,5.653,6.134,6.494,6.858,7.144,7.517,7.906,8.296
p05111,0.001,0.002,0.004,0.008,0.104,0.158,0.387,0.409726784,0.655798516,1.911768311,4.731419113,6.114419473,7.122,7.933,8.559,9.05,9.527,9.98,10.437,10.93,11.395
p05115,0.0025,0.005,0.01,0.023,0.158,0.352,1.102,1.644015948,3.212247333,6.811760838,13.7349925,16.96950498,18.704,20.353,21.618,22.467,23.292,24.287,25.236,26.453,27.596
p05117,0.00025,0.0005,0.001,0.003,0.024,0.047,0.145,0.154286146,0.349617949,0.924383427,1.881113558,2.278528241,2.497,2.707,2.88,3.001,3.122,3.224,3.374,3.528,3.675
p05119,0.04825,0.0965,0.193,0.2,2.557,4.309,9.897,11.22303988,15.20414297,29.74863564,61.88401037,78.01304628,88.832,99.602,108.363,115.855,123.28,130.631,137.93,146.238,154.896
p05121,0.0005,0.001,0.002,0.006,0.092,0.136,0.323,0.339225168,0.582696581,1.600019728,3.36794219,4.384507741,5.122,5.696,6.1,6.493,6.764,7.113,7.393,7.673,7.954
p05123,0.005,0.01,0.02,0.038,1.138,1.359,2.231,2.299987507,2.450503985,4.632779457,8.167645285,9.669365961,10.295,10.959,11.464,12.032,12.534,13.088,13.543,14.052,14.582
p05125,0.00825,0.0165,0.033,0.046,0.582,0.894,2.1,2.263204055,3.161393814,8.13587764,20.15478812,27.85334862,34.197,39.316,43.526,46.832,50.136,53.343,56.576,60.446,64.692
p05133,0.00025,0.0005,0.001,0.001,0.008,0.018,0.062,0.067436328,0.077339728,0.221591327,0.680637107,0.905880888,1.12,1.326,1.484,1.619,1.766,1.93,2.164,2.483,2.807
p05135,0.0005,0.001,0.002,0.005,0.02,0.059,0.232,0.250331825,0.282872704,1.636951616,3.935139779,5.684153703,7.07,8.038,8.776,9.434,9.98,10.548,11.14,11.609,12.248
p05137,0.001,0.002,0.004,0.007,0.152,0.197,0.38,0.396443871,0.526545819,0.965660243,2.188391475,2.937752916,3.585,4.099,4.475,4.782,5.031,5.261,5.53,5.769,6.104
p05139,0.0015,0.003,0.006,0.013,0.189,0.274,0.632,0.66823271,1.009654257,2.637371283,6.127936673,8.006925211,9.481,10.691,11.571,12.273,12.847,13.345,13.976,14.624,15.321
p05145,0.003,0.006,0.012,0.022,0.149,0.318,1.006,1.083068306,2.558567714,7.63512469,16.88706919,21.19805521,24.155,27.142,29.449,31.495,33.307,34.944,36.905,39.053,40.985
p05147,0,0,0,0.002,0.005,0.018,0.072,0.077653954,0.08899366,0.35954279,1.218098124,1.59607585,1.892,2.173,2.383,2.531,2.641,2.748,2.889,3.042,3.181
p05149,0.00075,0.0015,0.003,0.007,0.085,0.132,0.332,0.352508081,0.389876985,1.17638925,2.758893128,3.652281675,4.303,4.875,5.333,5.676,6.01,6.355,6.73,7.077,7.488
p22027,0.01275,0.0255,0.051,0.126,0.169,0.206,0.238,0.252375351,0.277575462,0.315007278,0.396487635,0.853895049,1.46,1.817,2.108,2.357,2.565,2.812,3.066,3.283,3.543
p22035,0.0085,0.017,0.034,0.083,0.109,0.131,0.148,0.156329671,0.172690078,0.195521759,0.262122381,0.444644831,0.621,0.729,0.811,0.87,0.918,0.969,1.028,1.086,1.159
p22041,0.0235,0.047,0.094,0.23,0.308,0.384,0.464,0.494533076,0.546675338,0.630014557,0.874475506,1.663546832,2.51,2.91,3.209,3.462,3.681,3.881,4.226,4.573,4.958
p22061,0.0435,0.087,0.174,0.433,0.554,0.662,0.745,0.790844216,0.874044871,0.979781259,1.262152305,2.090494357,3.002,3.598,4.068,4.421,4.802,5.178,5.603,6.042,6.492
p22065,0.01,0.02,0.04,0.1,0.126,0.149,0.168,0.176764922,0.192819596,0.215073935,0.270933217,0.499948915,0.802,0.979,1.124,1.24,1.355,1.476,1.584,1.7,1.815
p22067,0.027,0.054,0.108,0.268,0.348,0.421,0.482,0.508837751,0.557269821,0.616979773,0.820509134,1.47661903,2.157,2.596,2.927,3.183,3.439,3.714,3.935,4.297,4.63
p22073,0.142,0.284,0.568,1.385,1.892,2.411,2.881,3.082657622,3.372224031,3.846347493,5.9043617,10.699128,16.027,19.181,22.196,25.06,27.78,30.78,33.775,37.345,41.403
p22083,0.0215,0.043,0.086,0.216,0.283,0.344,0.396,0.419944409,0.460860023,0.524650053,0.759934634,1.433481845,2.153,2.541,2.913,3.214,3.491,3.772,4.058,4.381,4.738
p22107,0.011,0.022,0.044,0.108,0.142,0.172,0.198,0.208439561,0.226721942,0.248747127,0.329305008,0.56299557,0.788,0.882,0.946,1.028,1.116,1.201,1.283,1.382,1.484
p22111,0.01625,0.0325,0.065,0.161,0.206,0.246,0.278,0.294267615,0.325250637,0.368232646,0.501116317,0.997685667,1.759,2.204,2.567,2.881,3.159,3.439,3.768,4.057,4.374
p22123,0.00875,0.0175,0.035,0.089,0.138,0.176,0.217,0.227853049,0.248970357,0.275902927,0.322696881,0.581798959,0.879,1.046,1.198,1.324,1.422,1.544,1.687,1.859,2.027
p28001,0.00225,0.0045,0.009,0.015,0.04,0.064,4.468,4.611214402,4.95186149,5.722270148,7.049770424,9.661623389,11.666,13.731,15.669,16.809,17.936,19.049,20.186,21.4,22.771
p28005,0.0005,0.001,0.002,0.004,0.015,0.025,2.437,2.50127473,2.624253511,2.84266913,3.159786181,3.792754047,4.181,4.725,5.222,5.51,5.773,6.004,6.248,6.497,6.769
p28007,0.0005,0.001,0.002,0.003,0.011,0.018,1.626,1.678755875,1.801062159,2.124669782,2.714838946,3.841421641,4.905,5.968,7.028,7.584,8.119,8.605,9.13,9.693,10.299
p28011,0.001,0.002,0.004,0.006,0.02,0.032,2.954,3.062222371,3.240852438,3.738810526,4.69177035,6.731613045,8.515,10.209,11.818,12.556,13.278,14.013,14.804,15.549,16.326
p28015,0.00025,0.0005,0.001,0.001,0.005,0.009,0.809,0.836823531,0.89417439,1.056903731,1.354666087,1.862641533,2.269,2.722,3.165,3.375,3.578,3.784,3.992,4.202,4.406
p28021,0.00025,0.0005,0.001,0.001,0.005,0.008,0.711,0.736690801,0.785051212,0.931987051,1.169638524,1.578378543,1.956,2.356,2.749,2.991,3.231,3.448,3.68,3.916,4.155
p28023,0.0005,0.001,0.002,0.005,0.019,0.022,2.032,2.088482658,2.204711973,2.484212572,2.939515273,3.810451354,4.438,5.13,5.757,6.07,6.337,6.616,6.874,7.18,7.484
p28027,0.00075,0.0015,0.003,0.005,0.015,0.025,1.836,1.900478349,2.044735275,2.361468356,2.877839419,3.796072292,4.631,5.627,6.671,7.153,7.657,8.206,8.805,9.464,10.175
p28029,0.00075,0.0015,0.003,0.004,0.016,0.025,2.377,2.458360703,2.663453099,3.108795969,3.829409743,5.157658828,6.175,7.334,8.424,9.116,9.802,10.425,11.073,11.783,12.537
p28031,0.0005,0.001,0.002,0.003,0.012,0.02,1.832,1.886173673,2.00341679,2.234379213,2.590385883,3.287274724,3.775,4.298,4.788,5.041,5.289,5.527,5.813,6.028,6.386
p28033,0.0035,0.007,0.014,0.021,0.076,0.12,11.267,11.66648483,12.4273289,14.05258331,17.41792208,25.14897894,31.489,38.65,45.716,49.723,53.896,58.207,62.819,67.7,72.94
p28035,0.00275,0.0055,0.011,0.017,0.056,0.089,8.139,8.525586742,9.469349164,11.41629826,14.81321859,20.86623071,25.688,30.993,36.223,39.963,43.833,47.539,51.611,55.835,60.197
p28037,0.00025,0.0005,0.001,0.001,0.005,0.009,0.818,0.841932344,0.893114941,1.012368219,1.233517087,1.619303565,1.941,2.272,2.59,2.728,2.851,2.99,3.13,3.282,3.431
p28039,0.0005,0.001,0.002,0.003,0.012,0.019,1.705,1.757431591,1.880520784,2.357123428,3.099211682,4.317036759,5.283,6.34,7.339,7.943,8.554,9.117,9.688,10.23,10.844
p28041,0.00025,0.0005,0.001,0.001,0.006,0.009,0.89,0.919586298,0.977870808,1.11664649,1.38219995,1.901354391,2.307,2.749,3.16,3.365,3.583,3.777,3.95,4.133,4.366
p28043,0.00075,0.0015,0.003,0.005,0.016,0.024,2.168,2.239703516,2.445206743,2.989310449,3.929633006,5.68857803,7.033,8.345,9.598,10.196,10.831,11.468,12.171,12.928,13.697
p28045,0.00125,0.0025,0.005,0.008,0.03,0.048,4.469,4.633693178,4.991061078,5.931912923,7.610359886,10.68253677,13.12,15.765,18.294,19.824,21.339,22.748,24.249,25.913,27.532
p28047,0.00625,0.0125,0.025,0.037,0.117,0.182,18.44,19.77519245,22.23887987,26.40521356,32.30272872,42.71355586,51.048,59.885,68.511,74.863,81.253,86.713,92.585,98.634,104.762
p28049,0.01075,0.0215,0.043,0.05,0.139,0.209,19.283,20.23805089,21.92316427,25.22013445,30.92823825,42.38062528,52.122,63.148,74.308,82.063,90.642,99.865,110.22,121.609,133.217
p28051,0.0005,0.001,0.002,0.003,0.012,0.019,1.73,1.783997418,1.909125889,2.205050949,2.773210737,3.896725724,4.793,5.722,6.64,7.043,7.433,7.86,8.286,8.748,9.228
p28053,0,0,0,0.001,0.003,0.004,0.406,0.418922647,0.441789953,0.494235558,0.612353125,0.904774806,1.238,1.58,1.934,2.125,2.311,2.504,2.675,2.863,3.05
p28055,0,0,0,0,0,0.001,0.053,0.054153415,0.05721021,0.063001456,0.074892109,0.111714249,0.146,0.184,0.22,0.233,0.246,0.258,0.269,0.281,0.291
p28059,0.0035,0.007,0.014,0.022,0.085,0.137,12.892,13.29108729,14.76235302,17.85656776,22.20881434,30.24912152,36.02,41.786,47.071,50.124,53.051,55.914,58.886,62.227,65.568
p28061,0.0005,0.001,0.002,0.003,0.012,0.02,1.859,1.914783024,2.08605376,2.486385036,3.144367218,4.227444144,4.983,5.831,6.614,7.037,7.443,7.849,8.237,8.636,9.043
p28063,0.00025,0.0005,0.001,0.002,0.007,0.012,0.987,1.02074079,1.082756192,1.199200122,1.377794532,1.727699569,1.954,2.227,2.477,2.598,2.716,2.848,2.972,3.094,3.222
p28065,0.00025,0.0005,0.001,0.002,0.008,0.013,1.271,1.306834305,1.394234001,1.567432768,1.882214913,2.485365513,2.946,3.434,3.89,4.092,4.275,4.469,4.665,4.87,5.07
p28067,0.00225,0.0045,0.009,0.014,0.049,0.078,6.966,7.204447761,7.996715987,9.687016928,12.07084578,16.37996345,19.202,22.182,24.981,26.481,28.021,29.577,31.067,32.771,34.735
p28073,0.00075,0.0015,0.003,0.005,0.02,0.033,3.086,3.194029741,3.494060589,4.289530147,5.923084728,9.333117133,12.533,15.698,18.736,20.103,21.343,22.609,23.795,25.041,26.146
p28075,0.002,0.004,0.008,0.015,0.054,0.091,7.829,8.251754378,9.384593298,11.54881857,14.66233302,19.91500047,23.704,28.03,32.023,34.147,36.283,38.227,40.288,42.36,44.464
p28077,0.0005,0.001,0.002,0.003,0.011,0.017,1.564,1.610297784,1.756565329,2.046461078,2.498973456,3.385715993,4.02,4.612,5.165,5.456,5.758,6.051,6.374,6.717,7.071
p28079,0.001,0.002,0.004,0.01,0.032,0.058,4.062,4.170834741,4.426375118,4.929320792,5.680786728,7.128696365,8.024,9.055,10.026,10.571,11.111,11.627,12.172,12.727,13.327
p28083,0.0005,0.001,0.002,0.004,0.014,0.022,1.965,2.031263955,2.217425352,2.501592284,3.011103318,4.398886802,5.801,7.075,8.354,9.078,9.847,10.57,11.349,12.147,13.096
p28085,0.00075,0.0015,0.003,0.004,0.016,0.027,2.832,2.952893778,3.175166642,3.634532254,4.40101275,5.860020689,6.979,8.252,9.445,10.063,10.697,11.291,11.882,12.497,13.066
p28089,0.0035,0.007,0.014,0.019,0.055,0.084,7.256,7.726568426,8.627087743,10.18125249,13.1777071,19.07106016,24.501,30.34,36.119,39.791,43.452,46.977,50.511,54.141,57.853
p28091,0.00075,0.0015,0.003,0.005,0.017,0.027,2.406,2.477774191,2.720663309,3.384698895,4.592648441,6.753734678,8.427,10.099,11.765,12.727,13.743,14.622,15.585,16.64,17.767
p28097,0.00025,0.0005,0.001,0.002,0.008,0.013,1.181,1.216919201,1.305240341,1.462068265,1.725822568,2.294013384,2.718,3.169,3.587,3.817,4.026,4.261,4.502,4.727,4.951
p28101,0.00075,0.0015,0.003,0.008,0.029,0.053,3.644,3.809130798,4.14668076,4.716419321,5.489151038,6.911904357,7.751,8.83,9.825,10.374,10.886,11.386,11.834,12.264,12.694
p28107,0.001,0.002,0.004,0.006,0.022,0.034,3.177,3.28190132,3.52478459,4.0842323,5.07504173,6.976057094,8.469,10.071,11.569,12.367,13.144,14.015,14.885,15.798,16.822
p28109,0.0025,0.005,0.01,0.02,0.07,0.131,9.988,10.24419136,10.97164689,12.43844257,14.53237318,18.35763748,20.663,23.41,26.058,27.469,28.837,30.168,31.662,33.023,34.48
p28111,0.00025,0.0005,0.001,0.002,0.007,0.011,1.082,1.11269942,1.196117163,1.340410281,1.592558668,2.098236928,2.456,2.855,3.218,3.414,3.594,3.765,3.936,4.095,4.292
p28113,0.002,0.004,0.008,0.018,0.057,0.106,6.871,7.049139853,7.376938714,7.890389209,8.900046055,11.02320993,12.721,14.721,16.67,17.626,18.579,19.485,20.388,21.363,22.338
p28119,0.00025,0.0005,0.001,0.001,0.005,0.008,0.779,0.802083604,0.854974801,0.998247203,1.250037405,1.722169161,2.072,2.449,2.792,2.945,3.099,3.251,3.412,3.562,3.716
p28121,0.0035,0.007,0.014,0.021,0.076,0.122,11.405,11.7655958,12.64557525,14.76949643,18.29349895,26.09578485,32.139,38.472,44.416,47.611,50.744,53.869,57.267,60.709,64.51
p28123,0.00075,0.0015,0.003,0.005,0.017,0.028,2.578,2.665778501,2.960098631,3.55632355,4.435154741,6.059115389,7.193,8.425,9.59,10.205,10.781,11.317,11.847,12.49,13.105
p28125,0.00025,0.0005,0.001,0.002,0.006,0.009,0.537,0.553795304,0.583756029,0.646308037,0.747819734,0.968927543,1.127,1.315,1.489,1.567,1.645,1.714,1.784,1.857,1.947
p28127,0.0005,0.001,0.002,0.004,0.015,0.025,2.333,2.406250812,2.609421234,3.089243793,3.847031416,5.18531087,6.158,7.251,8.27,8.8,9.348,9.935,10.415,10.935,11.489
p28129,0.00025,0.0005,0.001,0.002,0.008,0.013,1.238,1.276181429,1.374104483,1.583726248,1.965917858,2.767416339,3.508,4.215,4.882,5.246,5.592,5.925,6.24,6.566,6.883
p28131,0.00025,0.0005,0.001,0.003,0.012,0.02,1.685,1.731887527,1.813775539,1.97151107,2.365709557,3.151226678,3.789,4.525,5.227,5.616,5.985,6.315,6.666,7.01,7.368
p28133,0.0005,0.001,0.002,0.004,0.016,0.027,2.033,2.100743809,2.211068663,2.500506052,3.044143955,4.29159688,5.376,6.512,7.608,8.203,8.783,9.304,9.825,10.304,10.852
p28135,0.00025,0.0005,0.001,0.003,0.009,0.015,1.239,1.277203191,1.356093861,1.59024364,1.98353953,2.718748745,3.293,3.924,4.514,4.77,5.021,5.252,5.507,5.746,6.02
p28137,0.0005,0.001,0.002,0.004,0.012,0.019,1.791,1.860629609,1.975871133,2.231120517,2.710433528,3.850270294,4.879,5.981,7.045,7.646,8.256,8.807,9.435,10.061,10.757
p28143,0.00025,0.0005,0.001,0.002,0.006,0.009,0.89,0.919586298,0.966216876,1.064507355,1.220300833,1.537453522,1.823,2.136,2.44,2.61,2.772,2.946,3.129,3.345,3.599
p28147,0.0005,0.001,0.002,0.003,0.01,0.016,1.492,1.546948505,1.671809463,2.066013254,2.759994483,3.883452744,4.708,5.599,6.428,6.764,7.078,7.38,7.722,8.089,8.469
p28149,0.00125,0.0025,0.005,0.008,0.031,0.049,4.644,4.816588675,5.153156672,5.928654227,7.195149224,9.609637551,11.498,13.486,15.374,16.172,16.999,17.909,18.787,19.718,20.736
p28151,0.001,0.002,0.004,0.009,0.031,0.054,3.98,4.108507226,4.311954699,4.713160625,5.577259401,7.973742761,10.085,12.361,14.549,15.43,16.287,17.121,17.985,18.876,19.814
p28153,0.0005,0.001,0.002,0.003,0.011,0.017,1.625,1.679777637,1.795764918,2.09642775,2.543027638,3.380185584,4.055,4.764,5.446,5.846,6.244,6.611,6.996,7.409,7.805
p28157,0.00075,0.0015,0.003,0.007,0.025,0.05,3.214,3.291097183,3.450623207,3.660601822,3.984700734,4.528298358,4.68,5.067,5.43,5.635,5.85,6.048,6.258,6.458,6.665
p28163,0.0015,0.003,0.006,0.014,0.047,0.08,5.395,5.5308007,5.797301256,6.312094121,7.110344924,8.554435637,9.282,10.417,11.449,11.864,12.284,12.756,13.194,13.626,14.084
p28003,0.004,0.008,0.016,0.059,0.235,0.299,19.99,20.48429566,21.35529997,22.22756531,23.45775039,25.09256877,24.731,26.056,27.272,28.009,28.754,29.325,30.035,30.796,31.711
p28009,0.00025,0.0005,0.001,0.002,0.007,0.013,0.995,1.022784316,1.077458951,1.186165338,1.399821623,1.742078631,2.027,2.362,2.678,2.854,3.033,3.217,3.399,3.585,3.785
p28013,0.0005,0.001,0.002,0.006,0.025,0.039,2.913,2.986611942,3.120075329,3.298886568,3.625659153,4.129002875,4.495,5.069,5.636,5.944,6.229,6.524,6.78,7.031,7.328
p28017,0.0005,0.001,0.002,0.003,0.01,0.016,1.761,1.816693819,1.948325477,2.153998045,2.593689947,3.295017296,3.963,4.667,5.339,5.713,6.072,6.391,6.789,7.202,7.677
p28019,0.00025,0.0005,0.001,0.001,0.005,0.008,0.798,0.822518855,0.863450388,0.994988507,1.256645533,1.666865077,2.064,2.478,2.86,3.062,3.273,3.474,3.664,3.85,4.037
p28025,0.00075,0.0015,0.003,0.008,0.026,0.048,3.219,3.310510672,3.487703899,3.814846765,4.424141196,5.383299489,6.219,7.217,8.131,8.577,9.032,9.458,9.949,10.422,10.953
p28057,0.0015,0.003,0.006,0.027,0.113,0.069,6.09,6.245012724,6.515607223,6.908435486,7.583927377,8.505768044,8.941,9.91,10.853,11.397,11.862,12.321,12.771,13.186,13.686
p28069,0.00025,0.0005,0.001,0.001,0.005,0.008,0.741,0.765300152,0.822131903,0.956970387,1.215895415,1.625940055,2.012,2.449,2.864,3.066,3.272,3.454,3.65,3.851,4.077
p28071,0.00225,0.0045,0.009,0.019,0.06,0.104,7.164,7.353625094,7.67782204,8.126101552,9.140141345,10.7953571,12.445,14.523,16.594,17.51,18.489,19.406,20.313,21.285,22.28
