r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p29151,0.02425,0.0485,0.097,0.138,0.189,0.32,0.013,0.014304614,0.014831824,0.018464621,0.030834006,0.064136726,0.157,0.293,0.494,0.8,1.249,1.875,2.721,3.834,5.27
p29157,0.03875,0.0775,0.155,0.222,0.301,0.494,0.02,0.023500438,0.03178248,0.060824634,0.111222665,0.233324987,0.447,0.753,1.169,1.793,2.682,3.823,5.276,7.129,9.481
p29163,0.0325,0.065,0.13,0.181,0.243,0.403,0.017,0.018391647,0.020128904,0.032584625,0.059465584,0.138225703,0.3,0.489,0.769,1.315,2.142,3.225,4.555,6.161,8.154
p29175,0.058,0.116,0.232,0.336,0.452,0.729,0.028,0.036783294,0.05826788,0.13794158,0.253279337,0.592711814,1.119,1.857,2.775,4.201,6.163,8.392,10.8,13.479,16.634
p29183,0.75425,1.5085,3.017,4.253,5.812,9.474,0.373,0.431181949,0.566787562,0.942781819,1.777360218,4.344710297,8.541,13.693,20.673,31.888,48.339,68.919,93.9,124.355,162.995
p29186,0.03675,0.0735,0.147,0.214,0.293,0.482,0.019,0.02247868,0.029663648,0.054307708,0.092502019,0.191304373,0.353,0.592,0.916,1.403,2.102,3.004,4.161,5.665,7.596
p29187,0.129,0.258,0.516,0.728,0.993,1.654,0.067,0.07254483,0.082634448,0.122735421,0.207028328,0.519728643,1.158,2.026,3.291,5.245,8.125,11.971,16.952,23.341,31.618
p29189,3.566377413,7.132754826,14.26550965,18.98427878,25.16574328,38.92369302,1.441931569,3.741016987,9.251178185,20.82533374,40.33035577,74.50165808,114.4870595,156.9590577,201.3067205,255.2911004,331.7580773,407.5190845,480.0701597,564.2720421,673.3820426
p29201,0.078,0.156,0.312,0.451,0.6,0.986,0.039,0.043935601,0.056149048,0.1042708,0.185004038,0.383714552,0.744,1.271,2.016,3.175,4.826,6.905,9.433,12.495,16.299
p29219,0.06675,0.1335,0.267,0.374,0.505,0.83,0.034,0.036783294,0.04237664,0.056480017,0.102412949,0.249912071,0.562,0.904,1.474,2.565,4.153,6.192,8.727,11.798,15.628
p29510,1.071122587,2.142245174,4.284490347,5.701721225,7.558256718,11.69030698,0.433068431,1.123573679,2.778490541,6.254662019,12.1127828,22.37576103,34.38494054,47.14094231,60.4602795,76.67389963,99.63992274,122.3939155,144.1838403,169.4729579,202.2429574
p29017,0.02225,0.0445,0.089,0.127,0.173,0.291,0.012,0.012261098,0.013772408,0.016292313,0.019821861,0.037597391,0.118,0.229,0.42,0.706,1.125,1.715,2.518,3.585,4.973
p29055,0.0495,0.099,0.198,0.276,0.371,0.616,0.025,0.026565713,0.028604232,0.033670779,0.048453438,0.099522506,0.277,0.544,0.931,1.52,2.384,3.597,5.241,7.423,10.257
p29093,0.027,0.054,0.108,0.146,0.192,0.314,0.013,0.018391647,0.03178248,0.072772329,0.139854243,0.270922378,0.461,0.692,0.967,1.365,1.871,2.446,3.099,3.877,4.843
p29123,0.031,0.062,0.124,0.166,0.217,0.346,0.013,0.014304614,0.02118832,0.054307708,0.096906877,0.196833401,0.413,0.701,1.069,1.713,2.671,3.852,5.212,6.809,8.708
p29161,0.091,0.182,0.364,0.502,0.672,1.1,0.044,0.045979118,0.051911384,0.059738479,0.085894732,0.179140511,0.451,0.855,1.518,2.552,4.053,6.124,8.899,12.542,17.211
p29169,0.0755,0.151,0.302,0.419,0.562,0.931,0.039,0.040870327,0.048733136,0.09123695,0.137651814,0.277557212,0.627,1.079,1.769,2.95,4.733,7.076,10.043,13.864,18.637
p29179,0.01475,0.0295,0.059,0.083,0.112,0.189,0.008,0.008174065,0.009534744,0.011947696,0.016518218,0.028750946,0.068,0.12,0.208,0.341,0.537,0.806,1.16,1.619,2.205
p29221,0.042,0.084,0.168,0.238,0.323,0.543,0.022,0.023500438,0.0264854,0.036929242,0.063870442,0.14154312,0.302,0.518,0.83,1.332,2.077,3.112,4.453,6.192,8.442
p26003,0.0005,0.001,0.002,0.005,0.009,0.016,0.022,0.02247868,0.023307152,0.023895392,0.024226719,0.024327724,0.035,0.046,0.074,0.087,0.109,0.144,0.2,0.286,0.419
p26013,0.001,0.002,0.004,0.007,0.014,0.035,0.063,0.064370765,0.066743208,0.068427713,0.069376514,0.07077156,0.065,0.067,0.068,0.069,0.071,0.075,0.079,0.086,0.095
p26041,0.00175,0.0035,0.007,0.017,0.028,0.049,0.058,0.059261974,0.061446128,0.062996942,0.063870442,0.064136726,0.07,0.136,0.216,0.228,0.247,0.277,0.325,0.405,0.533
p26043,0.00525,0.0105,0.021,0.042,0.078,0.173,0.284,0.290179321,0.300874145,0.308467784,0.312744921,0.314048797,0.289,0.32,0.379,0.39,0.404,0.421,0.437,0.453,0.466
p26053,0.00225,0.0045,0.009,0.015,0.03,0.076,0.137,0.13998087,0.145139993,0.148803121,0.150866388,0.15149537,0.141,0.144,0.216,0.318,0.459,0.644,0.877,1.176,1.542
p26061,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.006,0.012,0.022,0.039,0.065
p26071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.008,0.011
p26083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.006,0.011,0.018
p26103,0.0035,0.007,0.014,0.034,0.056,0.099,0.11,0.112393399,0.11653576,0.119476959,0.121133596,0.121638619,0.191,0.294,0.433,0.439,0.449,0.467,0.497,0.543,0.617
p26109,0.00625,0.0125,0.025,0.046,0.088,0.213,0.375,0.383159315,0.397281002,0.407307814,0.412955441,0.414677109,0.382,0.404,0.554,0.732,0.956,1.242,1.571,1.944,2.307
p26131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.038,0.075,0.134,0.227,0.375,0.603
p55009,0.1575,0.315,0.63,0.969,1.834,3.246,5.299,5.466406231,5.772757806,6.384414211,7.720614925,11.01824724,13.832,17.778,23.264,33.225,46.627,60.258,72.967,87.192,106.276
p55029,0.027,0.054,0.108,0.167,0.295,0.542,0.922,0.954322135,1.010682868,1.078551091,1.161781307,1.561397541,2,2.61,3.416,4.902,7.422,9.935,12.26,14.808,17.623
p55037,0.00325,0.0065,0.013,0.021,0.033,0.066,0.124,0.129763288,0.138783497,0.155320046,0.191611325,0.301884935,0.448,0.647,0.901,1.245,1.647,2.067,2.48,2.89,3.312
p55041,0.006,0.012,0.024,0.04,0.064,0.126,0.237,0.24624372,0.261675753,0.28131393,0.317149779,0.420206137,0.566,0.771,1.046,1.496,2.133,2.782,3.408,4.05,4.711
p55061,0.01175,0.0235,0.047,0.094,0.208,0.506,1.181,1.525484954,1.995939752,2.592650004,3.385133402,4.45750247,5.142,6.115,7.122,8.344,9.695,10.979,12.178,13.363,14.563
p55067,0.0085,0.017,0.034,0.055,0.087,0.173,0.323,0.336158439,0.358082609,0.401877043,0.530785393,0.801709077,1.162,1.662,2.349,3.304,4.557,5.85,7.113,8.396,9.694
p55069,0.0115,0.023,0.046,0.075,0.119,0.237,0.446,0.465921727,0.497925522,0.540904777,0.65191899,0.906760612,1.278,1.775,2.486,3.714,5.296,6.901,8.431,10.018,11.676
p55071,0.05725,0.1145,0.229,0.478,0.95,1.631,2.555,2.636136089,2.771432267,3.880828849,5.844145401,9.073135145,11.874,15.276,19.524,24.588,30.329,36.356,42.383,48.774,55.429
p55073,0.0665,0.133,0.266,0.414,0.747,1.365,2.311,2.397044676,2.551073738,2.727333121,3.29923867,4.688615846,6.088,7.936,10.533,15.607,22.746,29.896,36.494,43.459,51.042
p55075,0.0295,0.059,0.118,0.186,0.332,0.619,1.065,1.103498828,1.168535853,1.258852683,1.472323799,2.008143013,2.633,3.451,4.624,6.901,10.055,13.236,16.196,19.346,22.834
p55083,0.02425,0.0485,0.097,0.15,0.265,0.486,0.823,0.851124559,0.898384771,0.965591057,1.07698779,1.267253245,1.429,1.669,2.008,2.67,3.52,4.361,5.153,5.959,6.832
p55085,0.01975,0.0395,0.079,0.129,0.204,0.403,0.756,0.786753794,0.834819811,0.887387957,0.981182128,1.314802887,1.796,2.453,3.35,5.232,7.959,10.698,13.233,15.911,18.696
p55097,0.03275,0.0655,0.131,0.198,0.342,0.626,1.069,1.108607619,1.171714101,1.25559422,1.395238783,1.757125137,2.199,2.807,3.648,5.238,7.685,10.094,12.346,14.668,17.694
p55125,0.017,0.034,0.068,0.11,0.172,0.338,0.628,0.649838199,0.681204491,0.729895602,0.81820238,1.057150177,1.347,1.787,2.38,3.251,4.453,5.761,7.144,8.642,10.659
p55001,0.0145,0.029,0.058,0.104,0.204,0.376,0.648,0.674360395,0.780789595,1.146978803,1.812599082,2.785524367,3.688,4.942,6.487,8.278,10.277,12.395,14.538,16.645,18.77
p55015,0.021,0.042,0.084,0.133,0.24,0.438,0.742,0.766318631,0.807274995,0.842855636,0.915109257,1.156672683,1.327,1.579,1.928,2.632,3.875,5.188,6.463,8.169,10.555
p55021,0.032,0.064,0.128,0.2,0.373,0.672,1.119,1.234283874,1.419617446,2.334145311,3.683562534,6.152702492,8.445,11.155,14.487,18.317,22.534,27.055,31.845,36.492,40.949
p55027,0.0455,0.091,0.182,0.268,0.469,0.838,1.388,1.422287378,1.788294215,2.305905303,3.061376336,4.256245847,5.563,7.043,8.874,10.998,13.95,17.198,20.731,24.921,29.613
p55039,0.05425,0.1085,0.217,0.336,0.617,1.126,1.882,1.950536354,2.761897523,4.485816722,7.11384573,11.16089616,15.003,20.237,26.673,34.325,42.704,51.448,60.139,68.727,77.29
p55047,0.01175,0.0235,0.047,0.076,0.146,0.265,0.444,0.460812936,0.728878211,1.161098808,1.778461433,2.754561809,3.805,5.124,6.755,8.668,10.786,13.016,15.288,17.636,20.119
p55057,0.01925,0.0385,0.077,0.152,0.285,0.504,0.81,0.835798186,1.09755498,1.483686596,2.257489744,3.536366386,4.635,5.932,7.521,9.356,11.382,13.56,15.76,17.972,20.179
p55077,0.01025,0.0205,0.041,0.068,0.128,0.236,0.406,0.430160191,0.465083626,0.683190973,1.18931167,1.909726313,2.584,3.524,4.665,5.967,7.413,8.947,10.497,12.025,13.5
p55078,0.0015,0.003,0.006,0.01,0.016,0.032,0.06,0.063349007,0.085812696,0.14337235,0.227951403,0.347222966,0.464,0.653,0.892,1.172,1.488,1.824,2.171,2.521,2.863
p55087,0.113,0.226,0.452,0.695,1.344,2.371,3.784,3.875528754,4.305466641,4.900727615,6.281327561,8.310129264,9.663,10.897,12.489,14.408,17.983,22.218,27.346,33.662,41.39
p55115,0.02325,0.0465,0.093,0.149,0.281,0.507,0.839,0.863385657,0.904741268,1.225181904,1.982186117,3.231164033,4.458,5.888,7.614,9.591,11.834,14.246,16.689,19.163,21.824
p55135,0.029,0.058,0.116,0.179,0.32,0.585,0.99,1.025845207,1.189724173,1.427206579,1.790574792,2.671626388,3.57,4.442,5.567,7.24,9.829,12.462,14.918,17.912,21.824
p55137,0.0155,0.031,0.062,0.118,0.258,0.452,0.73,0.750992258,0.788205507,1.029674153,1.777360218,2.925961681,3.975,5.31,6.927,8.781,10.869,13.092,15.385,17.691,20.043
p55139,0.0905,0.181,0.362,0.544,0.968,1.749,2.932,3.030534744,3.302199685,3.967721183,5.1382669,6.959940597,8.619,11.414,15.008,20.469,27.211,34.128,40.847,47.91,56.762
p55141,0.04025,0.0805,0.161,0.265,0.508,0.93,1.558,1.634813078,2.347665865,3.458314877,5.259400496,7.966223715,10.493,13.976,18.291,23.274,28.827,34.641,40.643,46.864,53.041
p55023,0.0095,0.019,0.038,0.06,0.108,0.199,0.341,0.354550086,0.41635049,0.556110935,0.87436432,1.450816979,2.076,2.84,3.766,4.832,5.988,7.187,8.409,9.639,10.883
p55043,0.0245,0.049,0.098,0.15,0.266,0.489,0.837,1.276175959,1.969454352,3.130296318,4.846445055,7.553758218,10.289,14.096,18.843,24.424,30.691,37.506,44.61,51.929,59.263
p55049,0.01375,0.0275,0.055,0.084,0.152,0.277,0.467,0.572184577,0.739472371,1.163271116,1.837927016,2.909374597,4.043,5.302,6.848,8.634,10.616,12.709,14.877,17.124,19.51
p55053,0.01175,0.0235,0.047,0.07,0.123,0.225,0.384,0.398485688,0.513816762,0.81787409,1.264194257,1.950641121,2.663,3.564,4.667,5.938,7.323,8.779,10.242,11.768,13.259
p55065,0.00775,0.0155,0.031,0.048,0.085,0.158,0.271,0.282005256,0.344310201,0.629969419,1.043951355,1.711787106,2.36,3.223,4.277,5.494,6.825,8.222,9.647,11.042,12.397
p55081,0.022,0.044,0.088,0.139,0.255,0.466,0.789,0.819450056,1.214090741,1.793240534,2.825716431,4.405529606,5.988,8.103,10.707,13.752,17.144,20.688,24.286,28.016,31.763
p55103,0.009,0.018,0.036,0.061,0.113,0.212,0.422,0.500661505,0.756423027,1.167615733,1.763044429,2.625182551,3.415,4.528,5.866,7.389,9.063,10.811,12.542,14.27,15.984
p55111,0.03575,0.0715,0.143,0.221,0.405,0.74,1.24,1.30376343,1.579589262,2.595908466,4.086607044,6.300880446,8.499,11.555,15.305,19.66,24.493,29.545,34.672,39.837,44.926
p55123,0.01475,0.0295,0.059,0.104,0.21,0.414,0.769,0.869516206,1.1187433,1.617283559,2.369813624,3.467806437,4.449,5.725,7.28,9.041,10.874,12.838,14.793,16.777,18.778
p55025,0.3175,0.635,1.27,2.086,4.113,8.315,16.116,19.29181608,24.33478561,31.74828639,41.88469386,55.94712974,68.076,85.297,105.337,131.496,167.194,202.124,235.519,269.588,303.772
p55045,0.01875,0.0375,0.075,0.135,0.263,0.468,0.766,0.795949618,0.951355572,1.686797426,2.753036273,4.472983749,6.195,8.489,11.32,14.711,18.429,22.301,26.226,30.073,33.838
p55105,0.0745,0.149,0.298,0.463,0.833,1.536,2.611,2.96003343,3.51302347,5.347136978,8.441910428,13.26856168,17.868,24.67,32.956,42.477,52.9,63.877,74.993,86.013,96.664
p55055,0.047,0.094,0.188,0.276,0.485,0.86,1.411,1.442722542,1.495895398,1.53690815,1.562623389,1.613370405,1.513,1.52,1.527,1.551,2.865,4.663,7.04,10.132,14.053
p55059,0.0975,0.195,0.39,0.572,1.013,1.795,2.939,3.010099581,3.304318517,3.658167244,4.102024047,4.736165488,5.073,5.94,7.009,8.284,11.157,14.573,18.682,23.806,29.954
p55079,0.58575,1.1715,2.343,3.439,6.183,10.931,17.742,18.18320846,18.93812049,19.67351048,20.75348864,22.454489,21.38,21.548,21.801,23.254,29.078,36.866,47.487,61.668,79.949
p55089,0.0515,0.103,0.206,0.307,0.561,0.991,1.596,1.630726046,1.690827943,1.76608668,1.864356164,1.982709484,1.9,1.905,1.911,2.02,2.822,3.856,5.181,7.052,9.449
p55101,0.126,0.252,0.504,0.725,1.296,2.262,3.634,3.713069204,3.849917759,3.947084253,4.001813527,4.025132471,3.656,3.668,3.682,3.728,5.379,7.563,10.857,15.235,20.894
p55117,0.08125,0.1625,0.325,0.549,1.188,2.051,3.223,3.434129223,3.989760671,4.755182956,5.828728398,8.535713612,11.462,13.634,16.324,19.49,23.433,27.924,32.782,38.709,45.256
p55127,0.069,0.138,0.276,0.423,0.793,1.406,2.281,2.365370173,2.689857234,3.537604131,4.842040197,7.728475506,10.224,12.58,15.498,18.884,23.173,28.1,33.458,39.376,45.566
p55131,0.06775,0.1355,0.271,0.402,0.69,1.24,2.075,2.120148211,2.198288209,2.253769903,2.285020107,2.305604726,2.101,2.114,2.127,2.148,3.572,5.476,7.981,11.252,15.637
p55133,0.21925,0.4385,0.877,1.287,2.284,4.091,6.813,7.093045244,7.541982533,8.012559311,8.517894229,9.158282178,8.95,9.653,10.423,11.454,15.45,20.762,27.757,36.67,48.095
p17007,0.00925,0.0185,0.037,0.08,0.206,1.545,0.68,0.707056656,0.755363611,1.130686491,1.823611227,2.781101144,3.72,5.275,7.301,9.814,12.786,16.16,19.745,23.404,27.001
p17015,0.005,0.01,0.02,0.056,0.125,0.91,0.409,0.41994261,0.440717058,0.493113993,0.604566766,0.920030279,1.226,1.686,2.285,3.035,3.94,4.967,6.075,7.22,8.34
p17031,1.10675,2.2135,4.427,8.138,18.63,138.985,60.306,62.2128117,65.86283356,86.51000732,123.5904056,177.1931874,228.787,316.8,431.197,573.319,741.397,930.82,1133.698,1341.07,1545.188
p17037,0.02225,0.0445,0.089,0.166,0.382,2.858,1.238,1.278219476,1.346517741,1.836686701,2.909408734,4.466348915,6.012,8.573,11.89,15.996,20.861,26.36,32.199,38.183,44.054
p17043,0.209,0.418,0.836,1.519,3.438,25.535,11.187,11.53871506,12.12395675,15.57002003,22.74999055,32.94858437,42.598,59.366,81.063,107.801,139.247,174.652,212.352,250.795,288.64
p17063,0.012,0.024,0.048,0.086,0.194,1.433,0.627,0.645751166,0.676966827,1.010123378,1.487740802,2.171802246,3.006,4.153,5.907,8.108,10.844,13.914,17.203,20.566,23.888
p17085,0.0085,0.017,0.034,0.097,0.215,1.554,0.701,0.720339513,0.753244779,0.787461773,0.962461481,1.362352529,1.931,2.632,3.537,4.656,6.098,7.789,9.608,11.493,13.404
p17089,0.122,0.244,0.488,1,2.448,17.824,7.977,8.200631105,8.685092402,10.73989243,15.54474401,22.55069409,29.772,41.063,55.689,73.734,95.038,118.961,144.581,170.895,197.002
p17091,0.02225,0.0445,0.089,0.167,0.39,2.931,1.276,1.318068044,1.389953797,2.022419064,3.491951209,5.681629296,7.928,11.468,16.053,21.706,28.386,35.907,43.881,52.052,60.108
p17093,0.02175,0.0435,0.087,0.162,0.377,2.843,1.235,1.280262992,1.358171317,2.464483811,4.131756839,6.548580905,8.97,12.949,18.117,24.524,32.068,40.551,49.607,58.845,67.731
p17097,0.15275,0.3055,0.611,1.211,2.925,22.007,9.757,10.07657911,10.59416004,14.30899503,21.61904325,32.52616662,43.318,60.451,82.665,110.134,142.606,179.202,218.347,258.257,297.761
p17099,0.029,0.058,0.116,0.238,0.587,4.281,1.896,1.94747108,2.03619756,2.260286828,2.670445185,4.156723341,5.762,7.764,10.34,13.86,19.457,25.882,32.924,40.334,48.059
p17103,0.00625,0.0125,0.025,0.049,0.118,0.898,0.387,0.400529204,0.422706986,0.670157123,1.104518153,1.723950968,2.337,3.344,4.653,6.282,8.227,10.415,12.767,15.164,17.51
p17105,0.00675,0.0135,0.027,0.052,0.124,0.94,0.405,0.418920851,0.441776474,0.748360223,1.399643641,2.346519534,3.33,4.92,7.002,9.612,12.741,16.322,20.213,24.176,28.062
p17111,0.0665,0.133,0.266,0.484,1.097,8.156,3.567,3.682416459,3.874284327,5.329758512,8.28113311,12.5055558,16.623,23.613,32.691,43.903,57.138,72.016,87.966,104.208,120.239
p17141,0.01125,0.0225,0.045,0.087,0.205,1.556,0.68,0.702969624,0.739472371,1.092671095,1.799384508,2.828650786,3.831,5.383,7.39,9.868,12.788,16.074,19.563,23.095,26.584
p17177,0.00925,0.0185,0.037,0.079,0.213,1.755,0.773,0.799014892,0.843295139,1.00034799,1.889684098,3.192460836,4.589,6.823,9.939,13.78,18.434,23.691,29.282,35.106,40.866
p17195,0.0115,0.023,0.046,0.094,0.233,1.786,0.78,0.807188957,0.874018203,1.239301908,2.277311605,3.797336513,5.342,7.742,10.845,14.668,19.185,24.28,29.779,35.403,41.034
p17197,0.1265,0.253,0.506,0.946,2.194,16.513,7.207,7.439421265,7.847094342,11.88469893,19.16443611,29.7295842,39.834,56.421,77.949,104.632,136.173,171.677,209.749,248.539,286.571
p17201,0.06175,0.1235,0.247,0.465,1.082,8.147,3.543,3.663003054,3.868987247,5.672983229,9.045375979,14.20960227,19.285,27.757,38.68,52.249,68.313,86.385,105.655,125.346,144.776
p17001,0.01325,0.0265,0.053,0.116,0.316,2.523,1.119,1.150499704,1.204555997,1.252335758,1.298331906,1.853330226,2.985,3.846,5.712,8.048,11.03,14.372,17.953,21.613,25.327
p17003,0.00125,0.0025,0.005,0.01,0.025,0.193,0.08,0.08378417,0.088990944,0.093409259,0.10021052,0.150389565,0.333,0.583,0.908,1.311,1.792,2.342,2.938,3.571,4.213
p17005,0.003,0.006,0.012,0.022,0.052,0.392,0.167,0.171655373,0.180100721,0.188990826,0.197117397,0.475496418,0.862,1.423,2.148,3.055,4.128,5.327,6.602,7.908,9.209
p17009,0.00075,0.0015,0.003,0.006,0.016,0.125,0.053,0.054153183,0.05826788,0.062996942,0.0682753,0.129379258,0.194,0.287,0.405,0.549,0.715,0.898,1.091,1.288,1.491
p17011,0.0065,0.013,0.026,0.048,0.113,0.844,0.36,0.371919975,0.393043338,0.412738585,0.433878517,0.994119256,1.932,2.857,4.445,6.54,9.024,11.841,14.862,18.006,21.151
p17013,0.00075,0.0015,0.003,0.006,0.016,0.122,0.051,0.052109667,0.056149048,0.058652325,0.062769227,0.170294066,0.291,0.468,0.695,0.974,1.301,1.669,2.057,2.458,2.854
p17017,0.002,0.004,0.008,0.016,0.038,0.294,0.124,0.129763288,0.138783497,0.147716967,0.159676104,0.252123682,0.512,0.807,1.264,1.822,2.477,3.215,4.006,4.822,5.647
p17027,0.0065,0.013,0.026,0.05,0.117,0.887,0.38,0.392355139,0.414231658,0.439892439,0.472421024,0.789545216,1.61,2.541,3.747,5.607,7.842,10.38,13.126,15.972,18.872
p17051,0.00375,0.0075,0.015,0.028,0.065,0.488,0.207,0.213547458,0.225655609,0.236781609,0.247773265,0.420206137,0.866,1.264,2.073,3.074,4.27,5.629,7.103,8.647,10.22
p17055,0.0065,0.013,0.026,0.05,0.121,0.927,0.388,0.402572721,0.425885234,0.450753981,0.474623454,1.356823501,2.439,3.997,5.994,8.47,11.402,14.689,18.183,21.781,25.44
p17057,0.00675,0.0135,0.027,0.054,0.133,1.016,0.44,0.459791178,0.49580669,0.532215543,0.579238832,1.07152565,1.656,2.375,3.434,4.729,6.246,7.941,9.747,11.616,13.473
p17059,0.001,0.002,0.004,0.007,0.018,0.139,0.058,0.06130549,0.064624376,0.069513867,0.074882587,0.145966342,0.255,0.403,0.593,0.825,1.099,1.4,1.715,2.035,2.356
p17061,0.00325,0.0065,0.013,0.043,0.093,0.675,0.303,0.311636243,0.325240713,0.339966255,0.355692287,0.536315728,0.778,1.06,1.526,2.092,2.756,3.497,4.28,5.085,5.892
p17065,0.0015,0.003,0.006,0.013,0.032,0.247,0.106,0.109328125,0.120773424,0.125993884,0.144259101,0.296355907,0.446,0.671,0.962,1.319,1.739,2.204,2.694,3.193,3.688
p17067,0.003,0.006,0.012,0.024,0.058,0.447,0.188,0.194134053,0.204467289,0.218316988,0.23455869,0.384820357,0.662,0.9,1.287,1.871,2.596,3.396,4.248,5.11,5.982
p17069,0.00075,0.0015,0.003,0.005,0.013,0.097,0.04,0.041892085,0.043436056,0.046704629,0.062769227,0.118321202,0.179,0.271,0.389,0.534,0.78,1.064,1.373,1.7,2.039
p17071,0.001,0.002,0.004,0.008,0.02,0.158,0.065,0.067436039,0.072040288,0.077116946,0.083692303,0.113897979,0.221,0.268,0.413,0.617,0.875,1.175,1.497,1.831,2.176
p17073,0.00775,0.0155,0.031,0.06,0.143,1.085,0.458,0.473074035,0.496866106,0.670157123,0.92061533,1.688565188,2.519,3.821,5.517,7.628,10.151,13.006,16.066,19.217,22.345
p17077,0.01025,0.0205,0.041,0.081,0.196,1.496,0.634,0.653925231,0.698155147,0.730981756,0.793975661,1.94068887,3.304,5.259,7.786,10.928,14.676,18.935,23.52,28.281,33.189
p17081,0.00775,0.0155,0.031,0.057,0.131,0.977,0.419,0.432203708,0.45343005,0.474649372,0.495546529,0.71766785,1.124,1.736,2.526,3.494,4.636,6.479,8.512,10.657,12.901
p17083,0.00375,0.0075,0.015,0.03,0.071,0.535,0.227,0.236026138,0.248962761,0.261763155,0.276404842,0.713244627,1.2,1.904,2.808,3.913,5.2,6.633,8.156,9.698,11.225
p17087,0.00175,0.0035,0.007,0.014,0.034,0.262,0.11,0.113415157,0.118654592,0.12490773,0.135449385,0.306308158,0.541,0.818,1.18,1.73,2.388,3.14,3.952,4.798,5.644
p17095,0.0095,0.019,0.038,0.073,0.173,1.309,0.556,0.575249852,0.608104786,0.64083096,0.677246923,1.239608104,2.054,3.017,4.235,6.018,8.094,10.386,12.835,15.345,17.859
p17109,0.00575,0.0115,0.023,0.043,0.103,0.779,0.33,0.339223714,0.357023193,0.37255088,0.388728722,0.684493681,1.017,1.515,2.155,2.935,3.846,4.859,5.935,7.397,8.884
p17117,0.00875,0.0175,0.035,0.07,0.171,1.299,0.559,0.577293368,0.608104786,0.639744806,0.670639636,1.192058463,2.265,3.779,5.708,8.063,10.822,13.894,17.146,20.509,23.867
p17119,0.063,0.126,0.252,0.459,1.041,7.714,3.35,3.451499112,3.625321566,3.785247282,4.089910688,7.448706683,12.307,18.036,26.756,38.203,51.835,67.222,83.701,100.793,118.11
p17121,0.009,0.018,0.036,0.089,0.221,1.635,0.727,0.747926983,0.782908427,0.814615627,0.865554604,1.584619459,2.323,3.392,4.757,6.42,8.348,10.481,12.734,15.036,17.359
p17125,0.0025,0.005,0.01,0.019,0.047,0.359,0.152,0.159394275,0.171625393,0.180301592,0.193813754,0.30077913,0.484,0.68,1.012,1.413,1.878,2.392,2.935,3.488,4.043
p17127,0.0025,0.005,0.01,0.018,0.044,0.337,0.141,0.146111419,0.154674737,0.162923125,0.171789463,0.285297851,0.545,0.82,1.185,1.749,2.477,3.303,4.214,5.177,6.186
p17129,0.002,0.004,0.008,0.015,0.037,0.285,0.12,0.123632739,0.130308169,0.136855425,0.147562744,0.325106853,0.573,0.854,1.292,1.835,2.482,3.203,3.971,4.752,5.55
p17131,0.0025,0.005,0.01,0.019,0.045,0.339,0.142,0.145089661,0.150437073,0.154233892,0.15637246,0.15923601,0.146,0.149,0.153,0.157,0.162,0.168,0.175,0.183,0.192
p17133,0.006,0.012,0.024,0.046,0.108,0.814,0.349,0.360680635,0.380330345,0.402963197,0.426170015,0.904549,1.464,2.278,3.318,4.584,6.065,7.712,9.441,11.192,12.964
p17135,0.0065,0.013,0.026,0.049,0.113,0.85,0.369,0.384181073,0.409993994,0.427944743,0.461408879,0.787333604,1.253,1.887,2.708,3.734,4.933,6.271,7.704,9.156,10.612
p17137,0.0055,0.011,0.022,0.042,0.1,0.76,0.32,0.33002789,0.348547865,0.367120109,0.386526293,0.95762767,1.606,2.55,3.752,5.214,6.906,8.783,10.763,12.76,14.749
p17145,0.00325,0.0065,0.013,0.025,0.061,0.459,0.193,0.199242844,0.210823785,0.221575451,0.232356261,0.527469283,0.9,1.398,2.102,2.971,3.997,5.146,6.379,7.648,8.927
p17149,0.0025,0.005,0.01,0.02,0.05,0.382,0.159,0.165524824,0.175863057,0.185732363,0.197117397,0.40693647,0.634,0.976,1.412,1.942,2.556,3.232,3.942,4.662,5.381
p17151,0.0005,0.001,0.002,0.005,0.013,0.101,0.041,0.041892085,0.044495472,0.047790783,0.050655867,0.098416701,0.193,0.272,0.445,0.656,0.906,1.185,1.485,1.793,2.112
p17153,0.001,0.002,0.004,0.008,0.02,0.155,0.065,0.086849445,0.123951672,0.178129284,0.311643706,0.508670587,0.73,1.054,1.48,2.017,2.671,3.421,4.239,5.092,5.964
p17155,0.001,0.002,0.004,0.008,0.02,0.156,0.066,0.068457798,0.073099704,0.125993884,0.204825899,0.340588132,0.479,0.706,1,1.365,1.8,2.284,2.802,3.327,3.843
p17157,0.00575,0.0115,0.023,0.047,0.116,0.868,0.376,0.387246348,0.406815746,0.444237055,0.497748958,0.923347696,1.577,2.43,3.538,4.925,6.571,8.428,10.429,12.511,14.614
p17161,0.0355,0.071,0.142,0.256,0.575,4.226,1.837,1.876969766,1.947206616,1.999609827,2.033943199,2.068962322,1.901,1.92,1.943,1.969,1.995,2.026,2.06,2.102,2.153
