i,t,capcost,fom,vom,rte
battery_6,2024,1218.767657,30.46919142,0,0.85
battery_6,2025,1099.368841,27.48422103,0,0.85
battery_6,2026,1039.574057,25.98935143,0,0.85
battery_6,2027,979.7792728,24.49448182,0,0.85
battery_6,2028,919.9844886,22.99961221,0,0.85
battery_6,2029,860.1897043,21.50474261,0,0.85
battery_6,2030,800.3949201,20.009873,0,0.85
battery_6,2031,784.7350194,19.61837549,0,0.85
battery_6,2032,769.0751188,19.22687797,0,0.85
battery_6,2033,753.4152182,18.83538046,0,0.85
battery_6,2034,737.7553176,18.44388294,0,0.85
battery_6,2035,722.095417,18.05238543,0,0.85
battery_6,2036,706.4355164,17.66088791,0,0.85
battery_6,2037,690.7756158,17.26939039,0,0.85
battery_6,2038,675.1157152,16.87789288,0,0.85
battery_6,2039,659.4558146,16.48639536,0,0.85
battery_6,2040,643.795914,16.09489785,0,0.85
battery_6,2041,628.1360133,15.70340033,0,0.85
battery_6,2042,612.4761127,15.31190282,0,0.85
battery_6,2043,596.8162121,14.9204053,0,0.85
battery_6,2044,581.1563115,14.52890779,0,0.85
battery_6,2045,565.4964109,14.13741027,0,0.85
battery_6,2046,549.8365103,13.74591276,0,0.85
battery_6,2047,534.1766097,13.35441524,0,0.85
battery_6,2048,518.5167091,12.96291773,0,0.85
battery_6,2049,502.8568085,12.57142021,0,0.85
battery_6,2050,487.1969079,12.1799227,0,0.85
battery_8,2010,4608,115.2,0,0.85
battery_8,2011,4608,115.2,0,0.85
battery_8,2012,4608,115.2,0,0.85
battery_8,2013,4608,115.2,0,0.85
battery_8,2014,4608,115.2,0,0.85
battery_8,2015,4608,115.2,0,0.85
battery_8,2016,4608,115.2,0,0.85
battery_8,2017,4608,115.2,0,0.85
battery_8,2018,2975,74.3700848,0,0.85
battery_8,2019,2812,70.3,0,0.85
battery_8,2020,2190.161859,54.75404648,0,0.85
battery_8,2021,2036.006915,50.90017287,0,0.85
battery_8,2022,1881.85197,47.04629925,0,0.85
battery_8,2023,1727.697025,43.19242563,0,0.85
battery_8,2024,1573.542081,39.33855201,0,0.85
battery_8,2025,1419.387136,35.4846784,0,0.85
battery_8,2026,1342.186524,33.55466309,0,0.85
battery_8,2027,1264.985911,31.62464779,0,0.85
battery_8,2028,1187.785299,29.69463248,0,0.85
battery_8,2029,1110.584687,27.76461718,0,0.85
battery_8,2030,1033.384075,25.83460187,0,0.85
battery_8,2031,1013.165691,25.32914227,0,0.85
battery_8,2032,992.9473068,24.82368267,0,0.85
battery_8,2033,972.7289227,24.31822307,0,0.85
battery_8,2034,952.5105386,23.81276347,0,0.85
battery_8,2035,932.2921546,23.30730386,0,0.85
battery_8,2036,912.0737705,22.80184426,0,0.85
battery_8,2037,891.8553864,22.29638466,0,0.85
battery_8,2038,871.6370023,21.79092506,0,0.85
battery_8,2039,851.4186183,21.28546546,0,0.85
battery_8,2040,831.2002342,20.78000585,0,0.85
battery_8,2041,810.9818501,20.27454625,0,0.85
battery_8,2042,790.763466,19.76908665,0,0.85
battery_8,2043,770.545082,19.26362705,0,0.85
battery_8,2044,750.3266979,18.75816745,0,0.85
battery_8,2045,730.1083138,18.25270785,0,0.85
battery_8,2046,709.8899297,17.74724824,0,0.85
battery_8,2047,689.6715457,17.24178864,0,0.85
battery_8,2048,669.4531616,16.73632904,0,0.85
battery_8,2049,649.2347775,16.23086944,0,0.85
battery_8,2050,629.0163934,15.72540984,0,0.85
battery_10,2010,5120,128,0,0.85
battery_10,2011,5120,128,0,0.85
battery_10,2012,5120,128,0,0.85
battery_10,2013,5120,128,0,0.85
battery_10,2014,5120,128,0,0.85
battery_10,2015,5120,128,0,0.85
battery_10,2016,5120,128,0,0.85
battery_10,2017,5120,128,0,0.85
battery_10,2018,3646,91.1377355,0,0.85
battery_10,2019,3446,86.15,0,0.85
battery_10,2020,2683.960799,67.09901998,0,0.85
battery_10,2021,2495.049725,62.37624313,0,0.85
battery_10,2022,2306.138652,57.65346629,0,0.85
battery_10,2023,2117.227578,52.93068945,0,0.85
battery_10,2024,1928.316504,48.2079126,0,0.85
battery_10,2025,1739.40543,43.48513576,0,0.85
battery_10,2026,1644.79899,41.11997476,0,0.85
battery_10,2027,1550.19255,38.75481375,0,0.85
battery_10,2028,1455.58611,36.38965275,0,0.85
battery_10,2029,1360.97967,34.02449175,0,0.85
battery_10,2030,1266.37323,31.65933075,0,0.85
battery_10,2031,1241.596362,31.03990906,0,0.85
battery_10,2032,1216.819495,30.42048737,0,0.85
battery_10,2033,1192.042627,29.80106568,0,0.85
battery_10,2034,1167.26576,29.18164399,0,0.85
battery_10,2035,1142.488892,28.5622223,0,0.85
battery_10,2036,1117.712025,27.94280061,0,0.85
battery_10,2037,1092.935157,27.32337893,0,0.85
battery_10,2038,1068.158289,26.70395724,0,0.85
battery_10,2039,1043.381422,26.08453555,0,0.85
battery_10,2040,1018.604554,25.46511386,0,0.85
battery_10,2041,993.8276869,24.84569217,0,0.85
battery_10,2042,969.0508193,24.22627048,0,0.85
battery_10,2043,944.2739518,23.60684879,0,0.85
battery_10,2044,919.4970843,22.98742711,0,0.85
battery_10,2045,894.7202167,22.36800542,0,0.85
battery_10,2046,869.9433492,21.74858373,0,0.85
battery_10,2047,845.1664816,21.12916204,0,0.85
battery_10,2048,820.3896141,20.50974035,0,0.85
battery_10,2049,795.6127466,19.89031866,0,0.85
battery_10,2050,770.835879,19.27089698,0,0.85
