type,t,capcost,fom,vom
csp2,2035,4395.60279,52.44698834,3.5854875
csp2,2036,4318.9758,52.44698834,3.5854875
csp2,2037,4265.091045,52.44698834,3.5854875
csp2,2038,4216.12353,52.44698834,3.5854875
csp2,2039,4172.27814,52.44698834,3.5854875
csp2,2040,4125.15459,52.44698834,3.5854875
csp2,2041,4096.06092,52.44698834,3.5854875
csp2,2042,4066.96725,52.44698834,3.5854875
csp2,2043,4044.4299,52.44698834,3.5854875
csp2,2044,4018.819275,52.44698834,3.5854875
csp2,2045,3999.150315,52.44698834,3.5854875
csp2,2046,3979.481355,52.44698834,3.5854875
csp2,2047,3963.29544,52.44698834,3.5854875
csp2,2048,3942.602055,52.44698834,3.5854875
csp2,2049,3923.342865,52.44698834,3.5854875
csp2,2050,3903.05925,52.44698834,3.5854875
csp3,2010,5473.3824,67.584,4.1984
csp3,2011,5473.3824,67.584,4.1984
csp3,2012,5473.3824,67.584,4.1984
csp3,2013,5473.3824,67.584,4.1984
csp3,2014,5473.3824,67.584,4.1984
csp3,2015,5473.3824,67.584,4.1984
csp3,2016,5473.3824,67.584,4.1984
csp3,2017,5473.3824,67.584,4.1984
csp3,2018,5398.483557,67.61205,4.2001425
csp3,2019,5180.124833,67.61205,4.2001425
csp3,2020,4961.766108,67.61205,4.2001425
csp3,2021,4743.407383,67.61205,4.2001425
csp3,2022,4562.68444,67.61205,4.2001425
csp3,2023,4382.182823,65.92704315,3.5854875
csp3,2024,4199.425403,64.2420363,3.5854875
csp3,2025,4082.845838,62.55702945,3.5854875
csp3,2026,3932.56269,60.8720226,3.5854875
csp3,2027,3799.592325,59.18701575,3.5854875
csp3,2028,3689.56908,57.50200889,3.5854875
csp3,2029,3556.291388,55.81700204,3.5854875
csp3,2030,3463.478483,54.13199519,3.5854875
csp3,2031,3390.84675,52.44698834,3.5854875
csp3,2032,3320.878523,52.44698834,3.5854875
csp3,2033,3255.315323,52.44698834,3.5854875
csp3,2034,3172.951553,52.44698834,3.5854875
csp3,2035,3122.959613,52.44698834,3.5854875
csp3,2036,3064.157618,52.44698834,3.5854875
csp3,2037,3020.312228,52.44698834,3.5854875
csp3,2038,2983.53537,52.44698834,3.5854875
csp3,2039,2951.470868,52.44698834,3.5854875
csp3,2040,2914.28424,52.44698834,3.5854875
csp3,2041,2890.210253,52.44698834,3.5854875
csp3,2042,2869.721753,52.44698834,3.5854875
csp3,2043,2854.662705,52.44698834,3.5854875
csp3,2044,2836.530383,52.44698834,3.5854875
csp3,2045,2822.08599,52.44698834,3.5854875
csp3,2046,2807.641598,52.44698834,3.5854875
csp3,2047,2795.553383,52.44698834,3.5854875
csp3,2048,2780.084565,52.44698834,3.5854875
csp3,2049,2764.923075,52.44698834,3.5854875
csp3,2050,2748.73716,52.44698834,3.5854875
csp4,2010,4719.104,67.584,4.1984
csp4,2011,4719.104,67.584,4.1984
csp4,2012,4719.104,67.584,4.1984
csp4,2013,4719.104,67.584,4.1984
csp4,2014,4719.104,67.584,4.1984
csp4,2015,4719.104,67.584,4.1984
csp4,2016,4719.104,67.584,4.1984
csp4,2017,4719.104,67.584,4.1984
csp4,2018,4643.915315,67.61205,4.2001425
csp4,2019,4458.69746,67.61205,4.2001425
csp4,2020,4273.479605,67.61205,4.2001425
csp4,2021,4088.261751,67.61205,4.2001425
csp4,2022,3940.679678,67.61205,4.2001425
csp4,2023,3782.1771,65.92704315,3.5854875
csp4,2024,3619.293525,64.2420363,3.5854875
csp4,2025,3518.899875,62.55702945,3.5854875
csp4,2026,3388.7979,60.8720226,3.5854875
csp4,2027,3272.01345,59.18701575,3.5854875
csp4,2028,3175.922385,57.50200889,3.5854875
csp4,2029,3056.269545,55.81700204,3.5854875
csp4,2030,2972.47158,54.13199519,3.5854875
csp4,2031,2909.367,52.44698834,3.5854875
csp4,2032,2851.384545,52.44698834,3.5854875
csp4,2033,2797.704675,52.44698834,3.5854875
csp4,2034,2726.404695,52.44698834,3.5854875
csp4,2035,2683.788615,52.44698834,3.5854875
csp4,2036,2632.977135,52.44698834,3.5854875
csp4,2037,2595.89295,52.44698834,3.5854875
csp4,2038,2565.56997,52.44698834,3.5854875
csp4,2039,2539.549575,52.44698834,3.5854875
csp4,2040,2508.20217,52.44698834,3.5854875
csp4,2041,2488.328325,52.44698834,3.5854875
csp4,2042,2471.527755,52.44698834,3.5854875
csp4,2043,2459.84931,52.44698834,3.5854875
csp4,2044,2445.09759,52.44698834,3.5854875
csp4,2045,2433.419145,52.44698834,3.5854875
csp4,2046,2421.7407,52.44698834,3.5854875
csp4,2047,2412.111105,52.44698834,3.5854875
csp4,2048,2399.408235,52.44698834,3.5854875
csp4,2049,2386.705365,52.44698834,3.5854875
csp4,2050,2372.97807,52.44698834,3.5854875
