i,t,capcost,fom,vom,rte
battery_8,2032,1218.926347,30.47315868,0.0,0.85
battery_8,2033,1203.299086,30.08247716,0.0,0.85
battery_8,2034,1187.671825,29.69179564,0.0,0.85
battery_8,2035,1172.044565,29.30111412,0.0,0.85
battery_8,2036,1156.417304,28.91043259,0.0,0.85
battery_8,2037,1140.790043,28.51975107,0.0,0.85
battery_8,2038,1125.162782,28.12906955,0.0,0.85
battery_8,2039,1109.535521,27.73838803,0.0,0.85
battery_8,2040,1093.90826,27.34770651,0.0,0.85
battery_8,2041,1078.280999,26.95702499,0.0,0.85
battery_8,2042,1062.653739,26.56634346,0.0,0.85
battery_8,2043,1047.026478,26.17566194,0.0,0.85
battery_8,2044,1031.399217,25.78498042,0.0,0.85
battery_8,2045,1015.771956,25.3942989,0.0,0.85
battery_8,2046,1000.144695,25.00361738,0.0,0.85
battery_8,2047,984.5174343,24.61293586,0.0,0.85
battery_8,2048,968.8901734,24.22225434,0.0,0.85
battery_8,2049,953.2629125,23.83157281,0.0,0.85
battery_8,2050,937.6356517,23.44089129,0.0,0.85
battery_10,2010,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2011,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2012,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2013,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2014,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2015,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2016,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2017,5276.461594088954,131.91153985222388,0.0,0.85
battery_10,2018,3757.417767978189,93.93544419945474,0.0,0.85
battery_10,2019,3215.956045219962,80.39890113049907,0.0,0.85
battery_10,2020,3943.972679,98.59931697,0.0,0.85
battery_10,2021,3331.284174,83.28210434,0.0,0.85
battery_10,2022,3065.8481,76.64620251,0.0,0.85
battery_10,2023,2800.412027,70.01030067,0.0,0.85
battery_10,2024,2534.975954,63.37439884,0.0,0.85
battery_10,2025,2269.53988,56.738497,0.0,0.85
battery_10,2026,2122.6873,53.06718249,0.0,0.85
battery_10,2027,1975.834719,49.39586798,0.0,0.85
battery_10,2028,1828.982139,45.72455347,0.0,0.85
battery_10,2029,1682.129558,42.05323896,0.0,0.85
battery_10,2030,1535.276978,38.38192444,0.0,0.85
battery_10,2031,1516.086016,37.90215039,0.0,0.85
battery_10,2032,1496.895053,37.42237633,0.0,0.85
battery_10,2033,1477.704091,36.94260228,0.0,0.85
battery_10,2034,1458.513129,36.46282822,0.0,0.85
battery_10,2035,1439.322167,35.98305417,0.0,0.85
battery_10,2036,1420.131204,35.50328011,0.0,0.85
battery_10,2037,1400.940242,35.02350606,0.0,0.85
battery_10,2038,1381.74928,34.543732,0.0,0.85
battery_10,2039,1362.558318,34.06395794,0.0,0.85
battery_10,2040,1343.367356,33.58418389,0.0,0.85
battery_10,2041,1324.176393,33.10440983,0.0,0.85
battery_10,2042,1304.985431,32.62463578,0.0,0.85
battery_10,2043,1285.794469,32.14486172,0.0,0.85
battery_10,2044,1266.603507,31.66508767,0.0,0.85
battery_10,2045,1247.412544,31.18531361,0.0,0.85
battery_10,2046,1228.221582,30.70553956,0.0,0.85
battery_10,2047,1209.03062,30.2257655,0.0,0.85
battery_10,2048,1189.839658,29.74599144,0.0,0.85
battery_10,2049,1170.648696,29.26621739,0.0,0.85
battery_10,2050,1151.457733,28.78644333,0.0,0.85
