i,t,capcost,fom,vom,rte
battery_6,2024,1543.475006,38.58687514,0,0.85
battery_6,2025,1416.368098,35.40920245,0,0.85
battery_6,2026,1363.655791,34.09139477,0,0.85
battery_6,2027,1310.943483,32.77358709,0,0.85
battery_6,2028,1258.231176,31.4557794,0,0.85
battery_6,2029,1205.518869,30.13797172,0,0.85
battery_6,2030,1152.806561,28.82016403,0,0.85
battery_6,2031,1138.396479,28.45991198,0,0.85
battery_6,2032,1123.986397,28.09965993,0,0.85
battery_6,2033,1109.576315,27.73940788,0,0.85
battery_6,2034,1095.166233,27.37915583,0,0.85
battery_6,2035,1080.756151,27.01890378,0,0.85
battery_6,2036,1066.346069,26.65865173,0,0.85
battery_6,2037,1051.935987,26.29839968,0,0.85
battery_6,2038,1037.525905,25.93814763,0,0.85
battery_6,2039,1023.115823,25.57789558,0,0.85
battery_6,2040,1008.705741,25.21764353,0,0.85
battery_6,2041,994.2956592,24.85739148,0,0.85
battery_6,2042,979.8855772,24.49713943,0,0.85
battery_6,2043,965.4754952,24.13688738,0,0.85
battery_6,2044,951.0654131,23.77663533,0,0.85
battery_6,2045,936.6553311,23.41638328,0,0.85
battery_6,2046,922.2452491,23.05613123,0,0.85
battery_6,2047,907.8351671,22.69587918,0,0.85
battery_6,2048,893.4250851,22.33562713,0,0.85
battery_6,2049,879.0150031,21.97537508,0,0.85
battery_6,2050,864.604921,21.61512303,0,0.85
battery_8,2010,4608,115.2,0,0.85
battery_8,2011,4608,115.2,0,0.85
battery_8,2012,4608,115.2,0,0.85
battery_8,2013,4608,115.2,0,0.85
battery_8,2014,4608,115.2,0,0.85
battery_8,2015,4608,115.2,0,0.85
battery_8,2016,4608,115.2,0,0.85
battery_8,2017,4608,115.2,0,0.85
battery_8,2018,2975,74.3700848,0,0.85
battery_8,2019,2812,70.3,0,0.85
battery_8,2020,2649.196608,66.2299152,0,0.85
battery_8,2021,2485.089802,62.12724505,0,0.85
battery_8,2022,2320.982996,58.02457489,0,0.85
battery_8,2023,2156.876189,53.92190473,0,0.85
battery_8,2024,1992.769383,49.81923457,0,0.85
battery_8,2025,1828.662577,45.71656442,0,0.85
battery_8,2026,1760.606099,44.01515248,0,0.85
battery_8,2027,1692.549621,42.31374054,0,0.85
battery_8,2028,1624.493144,40.61232859,0,0.85
battery_8,2029,1556.436666,38.91091665,0,0.85
battery_8,2030,1488.380189,37.20950471,0,0.85
battery_8,2031,1469.775436,36.7443859,0,0.85
battery_8,2032,1451.170684,36.2792671,0,0.85
battery_8,2033,1432.565931,35.81414829,0,0.85
battery_8,2034,1413.961179,35.34902948,0,0.85
battery_8,2035,1395.356427,34.88391067,0,0.85
battery_8,2036,1376.751674,34.41879186,0,0.85
battery_8,2037,1358.146922,33.95367305,0,0.85
battery_8,2038,1339.54217,33.48855424,0,0.85
battery_8,2039,1320.937417,33.02343543,0,0.85
battery_8,2040,1302.332665,32.55831662,0,0.85
battery_8,2041,1283.727913,32.09319782,0,0.85
battery_8,2042,1265.12316,31.62807901,0,0.85
battery_8,2043,1246.518408,31.1629602,0,0.85
battery_8,2044,1227.913656,30.69784139,0,0.85
battery_8,2045,1209.308903,30.23272258,0,0.85
battery_8,2046,1190.704151,29.76760377,0,0.85
battery_8,2047,1172.099398,29.30248496,0,0.85
battery_8,2048,1153.494646,28.83736615,0,0.85
battery_8,2049,1134.889894,28.37224734,0,0.85
battery_8,2050,1116.285141,27.90712853,0,0.85
battery_10,2010,5120,128,0,0.85
battery_10,2011,5120,128,0,0.85
battery_10,2012,5120,128,0,0.85
battery_10,2013,5120,128,0,0.85
battery_10,2014,5120,128,0,0.85
battery_10,2015,5120,128,0,0.85
battery_10,2016,5120,128,0,0.85
battery_10,2017,5120,128,0,0.85
battery_10,2018,3646,91.1377355,0,0.85
battery_10,2019,3446,86.15,0,0.85
battery_10,2020,3246.49058,81.16226451,0,0.85
battery_10,2021,3045.383875,76.13459688,0,0.85
battery_10,2022,2844.27717,71.10692926,0,0.85
battery_10,2023,2643.170465,66.07926163,0,0.85
battery_10,2024,2442.06376,61.05159401,0,0.85
battery_10,2025,2240.957055,56.02392638,0,0.85
battery_10,2026,2157.556407,53.93891018,0,0.85
battery_10,2027,2074.155759,51.85389398,0,0.85
battery_10,2028,1990.755111,49.76887779,0,0.85
battery_10,2029,1907.354464,47.68386159,0,0.85
battery_10,2030,1823.953816,45.59884539,0,0.85
battery_10,2031,1801.154393,45.02885982,0,0.85
battery_10,2032,1778.35497,44.45887426,0,0.85
battery_10,2033,1755.555548,43.88888869,0,0.85
battery_10,2034,1732.756125,43.31890312,0,0.85
battery_10,2035,1709.956702,42.74891755,0,0.85
battery_10,2036,1687.157279,42.17893199,0,0.85
battery_10,2037,1664.357857,41.60894642,0,0.85
battery_10,2038,1641.558434,41.03896085,0,0.85
battery_10,2039,1618.759011,40.46897529,0,0.85
battery_10,2040,1595.959589,39.89898972,0,0.85
battery_10,2041,1573.160166,39.32900415,0,0.85
battery_10,2042,1550.360743,38.75901858,0,0.85
battery_10,2043,1527.561321,38.18903302,0,0.85
battery_10,2044,1504.761898,37.61904745,0,0.85
battery_10,2045,1481.962475,37.04906188,0,0.85
battery_10,2046,1459.163053,36.47907631,0,0.85
battery_10,2047,1436.36363,35.90909075,0,0.85
battery_10,2048,1413.564207,35.33910518,0,0.85
battery_10,2049,1390.764784,34.76911961,0,0.85
battery_10,2050,1367.965362,34.19913404,0,0.85
