Tech,Wind class,Year,CF_mult,Overnight Cap Cost $/kW,Fixed O&M $/(kW-yr),Var O&M $/MWh,rsc_mult
OFFSHORE,10,2036,1.07636,26724.0108,63.57896,0,0.75998
OFFSHORE,10,2037,1.07907,26498.5879,62.93787,0,0.75357
OFFSHORE,10,2038,1.08174,26285.3561,62.32807,0,0.74751
OFFSHORE,10,2039,1.08437,26083.0643,61.74665,0,0.74175
OFFSHORE,10,2040,1.08698,25890.6443,61.19107,0,0.73628
OFFSHORE,10,2041,1.08956,25707.1774,60.65914,0,0.73106
OFFSHORE,10,2042,1.09211,25531.8674,60.14893,0,0.72608
OFFSHORE,10,2043,1.09465,25364.0196,59.65873,0,0.72131
OFFSHORE,10,2044,1.09716,25203.0248,59.18704,0,0.71673
OFFSHORE,10,2045,1.09965,25048.3451,58.7325,0,0.71233
OFFSHORE,10,2046,1.10212,24899.5038,58.29392,0,0.7081
OFFSHORE,10,2047,1.10458,24756.0761,57.8702,0,0.70402
OFFSHORE,10,2048,1.10702,24617.682,57.46038,0,0.70008
OFFSHORE,10,2049,1.10944,24483.9801,57.06357,0,0.69628
OFFSHORE,10,2050,1.11185,24354.6628,56.67897,0,0.6926
OFFSHORE,11,2010,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2011,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2012,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2013,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2014,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2015,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2016,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2017,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2018,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2019,0.97317,40713.0161,95.95819,0,1
OFFSHORE,11,2020,0.97898,37994.5683,89.55142,0,1
OFFSHORE,11,2021,0.9891,36448.9052,89.86967,0,1
OFFSHORE,11,2022,0.99829,39900.4275,86.85183,0,0.98643
OFFSHORE,11,2023,1.00689,36976.9061,84.38608,0,0.92226
OFFSHORE,11,2024,1.01509,32703.1743,82.30131,0,0.89723
OFFSHORE,11,2025,1.023,31957.8568,80.49541,0,0.87679
OFFSHORE,11,2026,1.03068,31327.6998,78.90249,0,0.8595
OFFSHORE,11,2027,1.03818,30781.833,77.47757,0,0.84452
OFFSHORE,11,2028,1.04554,30300.3444,76.18858,0,0.83131
OFFSHORE,11,2029,1.05277,29869.6382,75.01182,0,0.81949
OFFSHORE,11,2030,1.05991,29480.017,73.9293,0,0.8088
OFFSHORE,11,2031,1.06297,29124.3207,72.92705,0,0.79905
OFFSHORE,11,2032,1.06596,28797.1118,71.99398,0,0.79007
OFFSHORE,11,2033,1.06888,28494.1637,71.12115,0,0.78176
OFFSHORE,11,2034,1.07175,28212.1258,70.30125,0,0.77402
OFFSHORE,11,2035,1.07456,27948.2969,69.52823,0,0.76678
OFFSHORE,11,2036,1.07733,27700.4678,68.79701,0,0.75998
OFFSHORE,11,2037,1.08007,27466.8083,68.10331,0,0.75357
OFFSHORE,11,2038,1.08276,27245.7854,67.44346,0,0.74751
OFFSHORE,11,2039,1.08543,27036.1021,66.81432,0,0.74175
OFFSHORE,11,2040,1.08806,26836.6514,66.21314,0,0.73628
OFFSHORE,11,2041,1.09067,26646.4809,65.63756,0,0.73106
OFFSHORE,11,2042,1.09325,26464.7652,65.08547,0,0.72608
OFFSHORE,11,2043,1.09581,26290.7846,64.55504,0,0.72131
OFFSHORE,11,2044,1.09835,26123.9072,64.04464,0,0.71673
OFFSHORE,11,2045,1.10087,25963.5757,63.55279,0,0.71233
OFFSHORE,11,2046,1.10337,25809.2959,63.07821,0,0.7081
OFFSHORE,11,2047,1.10585,25660.6276,62.61972,0,0.70402
OFFSHORE,11,2048,1.10832,25517.1768,62.17626,0,0.70008
OFFSHORE,11,2049,1.11077,25378.5897,61.74689,0,0.69628
OFFSHORE,11,2050,1.11321,25244.5472,61.33073,0,0.6926
OFFSHORE,12,2010,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2011,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2012,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2013,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2014,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2015,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2016,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2017,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2018,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2019,0.97317,41148.7846,102.0798,0,1
OFFSHORE,12,2020,0.97898,38401.2401,95.26423,0,1
OFFSHORE,12,2021,0.98947,36839.0332,95.60278,0,1
OFFSHORE,12,2022,0.99902,40327.4985,92.39243,0,0.98643
OFFSHORE,12,2023,1.00799,37372.6854,89.76937,0,0.92226
OFFSHORE,12,2024,1.01656,33053.21,87.55161,0,0.89723
OFFSHORE,12,2025,1.02484,32299.9151,85.6305,0,0.87679
OFFSHORE,12,2026,1.03288,31663.0133,83.93596,0,0.8595
OFFSHORE,12,2027,1.04075,31111.3039,82.42015,0,0.84452
OFFSHORE,12,2028,1.04848,30624.6617,81.04892,0,0.83131
OFFSHORE,12,2029,1.05608,30189.3454,79.7971,0,0.81949
OFFSHORE,12,2030,1.06359,29795.554,78.64552,0,0.8088
OFFSHORE,12,2031,1.06677,29436.0505,77.57934,0,0.79905
OFFSHORE,12,2032,1.06988,29105.3394,76.58674,0,0.79007
OFFSHORE,12,2033,1.07292,28799.1487,75.65823,0,0.78176
OFFSHORE,12,2034,1.07591,28514.092,74.78602,0,0.77402
OFFSHORE,12,2035,1.07885,28247.4393,73.96369,0,0.76678
OFFSHORE,12,2036,1.08174,27996.9575,73.18582,0,0.75998
OFFSHORE,12,2037,1.0846,27760.7971,72.44787,0,0.75357
OFFSHORE,12,2038,1.08742,27537.4084,71.74593,0,0.74751
OFFSHORE,12,2039,1.0902,27325.4808,71.07665,0,0.74175
OFFSHORE,12,2040,1.09296,27123.8953,70.43712,0,0.73628
OFFSHORE,12,2041,1.09569,26931.6893,69.82482,0,0.73106
OFFSHORE,12,2042,1.0984,26748.0287,69.23751,0,0.72608
OFFSHORE,12,2043,1.10108,26572.1859,68.67325,0,0.72131
OFFSHORE,12,2044,1.10374,26403.5223,68.13028,0,0.71673
OFFSHORE,12,2045,1.10638,26241.4747,67.60706,0,0.71233
OFFSHORE,12,2046,1.109,26085.5437,67.1022,0,0.7081
OFFSHORE,12,2047,1.11161,25935.2841,66.61446,0,0.70402
OFFSHORE,12,2048,1.1142,25790.2979,66.14272,0,0.70008
OFFSHORE,12,2049,1.11677,25650.2274,65.68595,0,0.69628
OFFSHORE,12,2050,1.11933,25514.7502,65.24324,0,0.6926
OFFSHORE,13,2010,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2011,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2012,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2013,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2014,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2015,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2016,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2017,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2018,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2019,0.97317,41193.3578,104.63352,0,1
OFFSHORE,13,2020,0.97898,38442.8362,97.64744,0,1
OFFSHORE,13,2021,0.99108,36878.9372,97.99446,0,1
OFFSHORE,13,2022,1.00225,40371.1812,94.70379,0,0.98643
OFFSHORE,13,2023,1.01284,37413.1674,92.01511,0,0.92226
OFFSHORE,13,2024,1.02302,33089.0132,89.74187,0,0.89723
OFFSHORE,13,2025,1.03291,32334.9024,87.7727,0,0.87679
OFFSHORE,13,2026,1.04257,31697.3107,86.03577,0,0.8595
OFFSHORE,13,2027,1.05206,31145.0036,84.48204,0,0.84452
OFFSHORE,13,2028,1.0614,30657.8343,83.07651,0,0.83131
OFFSHORE,13,2029,1.07062,30222.0465,81.79336,0,0.81949
OFFSHORE,13,2030,1.07974,29827.8285,80.61298,0,0.8088
OFFSHORE,13,2031,1.08346,29467.9356,79.52012,0,0.79905
OFFSHORE,13,2032,1.08711,29136.8662,78.50269,0,0.79007
OFFSHORE,13,2033,1.09069,28830.3439,77.55095,0,0.78176
OFFSHORE,13,2034,1.09422,28544.9784,76.65693,0,0.77402
OFFSHORE,13,2035,1.09769,28278.0369,75.81402,0,0.76678
OFFSHORE,13,2036,1.10113,28027.2838,75.0167,0,0.75998
OFFSHORE,13,2037,1.10452,27790.8675,74.26028,0,0.75357
OFFSHORE,13,2038,1.10788,27567.2369,73.54078,0,0.74751
OFFSHORE,13,2039,1.1112,27355.0797,72.85476,0,0.74175
OFFSHORE,13,2040,1.1145,27153.2759,72.19923,0,0.73628
OFFSHORE,13,2041,1.11776,26960.8617,71.57161,0,0.73106
OFFSHORE,13,2042,1.12101,26777.0021,70.96961,0,0.72608
OFFSHORE,13,2043,1.12423,26600.9688,70.39123,0,0.72131
OFFSHORE,13,2044,1.12743,26432.1226,69.83468,0,0.71673
OFFSHORE,13,2045,1.13061,26269.8995,69.29837,0,0.71233
OFFSHORE,13,2046,1.13377,26113.7995,68.78088,0,0.7081
OFFSHORE,13,2047,1.13691,25963.3772,68.28094,0,0.70402
OFFSHORE,13,2048,1.14004,25818.2339,67.79739,0,0.70008
OFFSHORE,13,2049,1.14315,25678.0117,67.3292,0,0.69628
OFFSHORE,13,2050,1.14625,25542.3878,66.87542,0,0.6926
OFFSHORE,14,2010,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2011,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2012,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2013,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2014,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2015,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2016,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2017,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2018,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2019,0.97317,45252.5026,94.45821,0,1
OFFSHORE,14,2020,0.97898,42230.9479,88.15153,0,1
OFFSHORE,14,2021,0.99281,40512.9441,88.4648,0,1
OFFSHORE,14,2022,1.00571,44349.3098,85.49414,0,0.98643
OFFSHORE,14,2023,1.01802,41099.8168,83.06694,0,0.92226
OFFSHORE,14,2024,1.02993,36349.5656,81.01476,0,0.89723
OFFSHORE,14,2025,1.04155,35521.1455,79.23709,0,0.87679
OFFSHORE,14,2026,1.05294,34820.7262,77.66907,0,0.8595
OFFSHORE,14,2027,1.06415,34213.9955,76.26642,0,0.84452
OFFSHORE,14,2028,1.07522,33678.8211,74.99758,0,0.83131
OFFSHORE,14,2029,1.08617,33200.0913,73.83922,0,0.81949
OFFSHORE,14,2030,1.09701,32767.0275,72.77363,0,0.8088
OFFSHORE,14,2031,1.10131,32371.6712,71.78704,0,0.79905
OFFSHORE,14,2032,1.10553,32007.9786,70.86855,0,0.79007
OFFSHORE,14,2033,1.10969,31671.252,70.00937,0,0.78176
OFFSHORE,14,2034,1.11379,31357.7669,69.20228,0,0.77402
OFFSHORE,14,2035,1.11785,31064.5212,68.44135,0,0.76678
OFFSHORE,14,2036,1.12186,30789.0593,67.72156,0,0.75998
OFFSHORE,14,2037,1.12583,30529.3468,67.03871,0,0.75357
OFFSHORE,14,2038,1.12976,30283.6799,66.38917,0,0.74751
OFFSHORE,14,2039,1.13366,30050.617,65.76986,0,0.74175
OFFSHORE,14,2040,1.13753,29828.9276,65.17808,0,0.73628
OFFSHORE,14,2041,1.14137,29617.5532,64.6115,0,0.73106
OFFSHORE,14,2042,1.14519,29415.5763,64.06804,0,0.72608
OFFSHORE,14,2043,1.14899,29222.1969,63.54591,0,0.72131
OFFSHORE,14,2044,1.15276,29036.7127,63.04348,0,0.71673
OFFSHORE,14,2045,1.15652,28858.5044,62.55932,0,0.71233
OFFSHORE,14,2046,1.16025,28687.0225,62.09216,0,0.7081
OFFSHORE,14,2047,1.16397,28521.7777,61.64084,0,0.70402
OFFSHORE,14,2048,1.16768,28362.3322,61.20431,0,0.70008
OFFSHORE,14,2049,1.17137,28208.2926,60.78165,0,0.69628
OFFSHORE,14,2050,1.17504,28059.3045,60.37199,0,0.6926
