i,t,capcost,fom,vom,heatrate
Nuclear-SMR,2049,5838.665661,118.8,3.13,10.455
Nuclear-SMR,2050,5766.239715,118.8,3.13,10.455
biopower,2010,4376.367376,132.3404563,5.079544263,13.5
biopower,2011,4363.347523,132.3404563,5.079544263,13.5
biopower,2012,4350.32767,132.3404563,5.079544263,13.5
biopower,2013,4337.307817,132.3404563,5.079544263,13.5
biopower,2014,4324.287965,132.3404563,5.079544263,13.5
biopower,2015,4311.26811,132.3404563,5.079544263,13.5
biopower,2016,4298.248257,132.3404563,5.079544263,13.5
biopower,2017,4285.228404,132.3404563,5.079544263,13.5
biopower,2018,4272.208552,132.3404563,5.079544263,13.5
biopower,2019,4259.188698,132.3404563,5.079544263,13.5
biopower,2020,4275.252369,157.9369675,5.017642401,13.5
biopower,2021,4799.708653,157.22,5.04,13.5
biopower,2022,4639.635131,157.22,5.04,13.5
biopower,2023,4479.561608,157.22,5.04,13.5
biopower,2024,4319.488086,157.22,5.04,13.5
biopower,2025,4192.113364,157.22,5.04,13.5
biopower,2026,4114.138052,157.22,5.04,13.5
biopower,2027,4072.844365,157.22,5.04,13.5
biopower,2028,4046.026065,157.22,5.04,13.5
biopower,2029,4021.182113,157.22,5.04,13.5
biopower,2030,3997.069665,157.22,5.04,13.5
biopower,2031,3966.081858,157.22,5.04,13.5
biopower,2032,3937.418809,157.22,5.04,13.5
biopower,2033,3913.393629,157.22,5.04,13.5
biopower,2034,3888.262019,157.22,5.04,13.5
biopower,2035,3863.850899,157.22,5.04,13.5
biopower,2036,3835.887734,157.22,5.04,13.5
biopower,2037,3808.167391,157.22,5.04,13.5
biopower,2038,3782.79661,157.22,5.04,13.5
biopower,2039,3753.117062,157.22,5.04,13.5
biopower,2040,3727.359409,157.22,5.04,13.5
biopower,2041,3704.299528,157.22,5.04,13.5
biopower,2042,3677.059417,157.22,5.04,13.5
biopower,2043,3652.990017,157.22,5.04,13.5
biopower,2044,3626.952458,157.22,5.04,13.5
biopower,2045,3599.223364,157.22,5.04,13.5
biopower,2046,3572.057234,157.22,5.04,13.5
biopower,2047,3546.30871,157.22,5.04,13.5
biopower,2048,3518.940337,157.22,5.04,13.5
biopower,2049,3490.024622,157.22,5.04,13.5
biopower,2050,3446.559523,157.22,5.04,13.5
coal-CCS_mod,2010,4745.4,122.4,14.69,10.938
coal-CCS_mod,2011,4745.4,122.4,14.69,10.938
coal-CCS_mod,2012,4745.4,122.4,14.69,10.938
coal-CCS_mod,2013,4745.4,122.4,14.69,10.938
coal-CCS_mod,2014,4745.4,122.4,14.69,10.938
coal-CCS_mod,2015,4745.4,122.4,14.69,10.938
coal-CCS_mod,2016,4745.4,122.4,14.69,10.938
coal-CCS_mod,2017,4745.4,122.4,14.69,10.938
coal-CCS_mod,2018,4745.4,122.4,14.69,10.938
coal-CCS_mod,2019,4745.4,122.4,14.69,10.938
coal-CCS_mod,2020,4745.4,122.4,14.69,10.938
coal-CCS_mod,2021,4745.4,122.4,14.69,10.938
coal-CCS_mod,2022,4745.4,123.4,14.69,10.938
coal-CCS_mod,2023,4701.7,122.4,14.64,10.938
coal-CCS_mod,2024,4657.9,121.4,14.6,10.938
coal-CCS_mod,2025,4614.1,120.4,14.55,10.938
coal-CCS_mod,2026,4570.3,119.4,14.5,10.938
coal-CCS_mod,2027,4526.6,118.3,14.46,10.938
coal-CCS_mod,2028,4482.8,117.3,14.41,10.938
coal-CCS_mod,2029,4439,116.3,14.36,10.938
coal-CCS_mod,2030,4395.2,115.3,14.32,10.938
coal-CCS_mod,2031,4351.5,114.3,14.27,10.938
coal-CCS_mod,2032,4307.7,113.3,14.22,10.938
coal-CCS_mod,2033,4263.9,112.3,14.18,10.938
coal-CCS_mod,2034,4220.2,111.2,14.13,10.938
coal-CCS_mod,2035,4176.4,110.2,14.08,10.938
coal-CCS_mod,2036,4132.6,109.2,14.04,10.938
coal-CCS_mod,2037,4088.8,108.2,13.99,10.938
coal-CCS_mod,2038,4045.1,107.2,13.94,10.938
coal-CCS_mod,2039,4001.3,106.2,13.89,10.938
coal-CCS_mod,2040,3957.5,105.1,13.85,10.938
coal-CCS_mod,2041,3913.8,104.1,13.8,10.938
coal-CCS_mod,2042,3870,103.1,13.75,10.938
coal-CCS_mod,2043,3826.2,102.1,13.71,10.938
coal-CCS_mod,2044,3782.4,101.1,13.66,10.938
coal-CCS_mod,2045,3738.7,100.1,13.61,10.938
coal-CCS_mod,2046,3694.9,99.1,13.57,10.938
coal-CCS_mod,2047,3651.1,98,13.52,10.938
coal-CCS_mod,2048,3607.3,97,13.47,10.938
coal-CCS_mod,2049,3563.6,96,13.43,10.938
coal-CCS_mod,2050,3519.8,95,13.38,10.938
lfill-gas,2010,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2011,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2012,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2013,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2014,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2015,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2016,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2017,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2018,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2019,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2020,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2021,1605.881064,20.89822196,6.445342713,8.513
lfill-gas,2022,1606.015932,20.89822196,6.445342713,8.513
lfill-gas,2023,1600.604893,20.89822196,6.445342713,8.513
lfill-gas,2024,1605.360678,20.89822196,6.445342713,8.513
lfill-gas,2025,1610.624887,20.89822196,6.445342713,8.513
lfill-gas,2026,1607.604902,20.89822196,6.445342713,8.513
lfill-gas,2027,1604.960151,20.89822196,6.445342713,8.513
lfill-gas,2028,1601.834885,20.89822196,6.445342713,8.513
lfill-gas,2029,1597.975341,20.89822196,6.445342713,8.513
lfill-gas,2030,1592.568737,20.89822196,6.445342713,8.513
lfill-gas,2031,1588.989252,20.89822196,6.445342713,8.513
lfill-gas,2032,1582.530273,20.89822196,6.445342713,8.513
lfill-gas,2033,1575.228067,20.89822196,6.445342713,8.513
lfill-gas,2034,1570.067252,20.89822196,6.445342713,8.513
lfill-gas,2035,1564.761878,20.89822196,6.445342713,8.513
lfill-gas,2036,1558.509149,20.89822196,6.445342713,8.513
lfill-gas,2037,1553.054813,20.89822196,6.445342713,8.513
lfill-gas,2038,1548.168073,20.89822196,6.445342713,8.513
lfill-gas,2039,1543.825441,20.89822196,6.445342713,8.513
lfill-gas,2040,1538.459543,20.89822196,6.445342713,8.513
lfill-gas,2041,1532.012851,20.89822196,6.445342713,8.513
lfill-gas,2042,1527.333114,20.89822196,6.445342713,8.513
lfill-gas,2043,1522.901033,20.89822196,6.445342713,8.513
lfill-gas,2044,1518.362041,20.89822196,6.445342713,8.513
lfill-gas,2045,1515.049284,20.89822196,6.445342713,8.513
lfill-gas,2046,1510.277716,20.89822196,6.445342713,8.513
lfill-gas,2047,1504.571182,20.89822196,6.445342713,8.513
lfill-gas,2048,1498.67165,20.89822196,6.445342713,8.513
lfill-gas,2049,1493.23995,20.89822196,6.445342713,8.513
lfill-gas,2050,1473.099497,20.89822196,6.445342713,8.513
o-g-s,2010,1291.767061,31.45396876,4.800595109,10.64770669
o-g-s,2011,1286.539918,31.45396876,4.900525068,10.64770669
o-g-s,2012,1281.312775,31.45396876,5.000455027,10.64770669
o-g-s,2013,1276.085632,31.45396876,5.100384986,10.64770669
o-g-s,2014,1270.858489,31.45396876,5.200314945,10.64770669
o-g-s,2015,1265.631346,31.45396876,5.300244903,10.64770669
o-g-s,2016,1260.404203,31.45396876,5.410575653,10.64770669
o-g-s,2017,1255.17706,31.45396876,5.520906402,10.64770669
o-g-s,2018,1249.949917,31.45396876,5.631237152,10.64770669
o-g-s,2019,1244.722774,31.45396876,5.741567902,10.64770669
o-g-s,2020,1239.495631,31.45396876,5.851898651,10.64770669
o-g-s,2021,1234.268488,31.45396876,5.973712713,10.64770669
o-g-s,2022,1229.041345,31.45396876,6.095526775,10.64770669
o-g-s,2023,1218.612727,31.45396876,6.217340838,10.64770669
o-g-s,2024,1216.908582,31.45396876,6.3391549,10.64770669
o-g-s,2025,1212.091517,31.45396876,6.460968963,10.64770669
o-g-s,2026,1209.737776,31.45396876,6.59546153,10.64770669
o-g-s,2027,1206.647644,31.45396876,6.729954098,10.64770669
o-g-s,2028,1204.144442,31.45396876,6.864446666,10.64770669
o-g-s,2029,1201.323881,31.45396876,6.998939234,10.64770669
o-g-s,2030,1197.286343,31.45396876,7.133431801,10.64770669
o-g-s,2031,1193.56022,31.45396876,7.281922464,10.64770669
o-g-s,2032,1189.43372,31.45396876,7.430413127,10.64770669
o-g-s,2033,1185.126596,31.45396876,7.578903788,10.64770669
o-g-s,2034,1182.096654,31.45396876,7.727394451,10.64770669
o-g-s,2035,1178.726057,31.45396876,7.875885113,10.64770669
o-g-s,2036,1173.715418,31.45396876,8.039830802,10.64770669
o-g-s,2037,1170.41969,31.45396876,8.203776492,10.64770669
o-g-s,2038,1166.680655,31.45396876,8.367722182,10.64770669
o-g-s,2039,1162.03283,31.45396876,8.531667871,10.64770669
o-g-s,2040,1157.161861,31.45396876,8.695613561,10.64770669
o-g-s,2041,1154.316869,31.45396876,8.876622851,10.64770669
o-g-s,2042,1149.883677,31.45396876,9.057632139,10.64770669
o-g-s,2043,1146.241024,31.45396876,9.238641428,10.64770669
o-g-s,2044,1142.544113,31.45396876,9.419650716,10.64770669
o-g-s,2045,1139.488734,31.45396876,9.600660005,10.64770669
o-g-s,2046,1134.355227,31.45396876,9.800508886,10.64770669
o-g-s,2047,1130.720205,31.45396876,10.00035777,10.64770669
o-g-s,2048,1127.038352,31.45396876,10.20020665,10.64770669
o-g-s,2049,1123.332706,31.45396876,10.40005553,10.64770669
o-g-s,2050,1109.95701,31.45396876,10.59990441,10.64770669
