r,rr,status,trtype,t,MW
p4,p95,Possible,LCC,0,100000
p4,p96,Possible,LCC,0,100000
p4,p97,Possible,LCC,0,100000
p4,p98,Possible,LCC,0,100000
p4,p99,Possible,LCC,0,100000
p40,p100,Possible,LCC,0,100000
p40,p101,Possible,LCC,0,100000
p40,p102,Possible,LCC,0,100000
p40,p103,Possible,LCC,0,100000
p40,p104,Possible,LCC,0,100000
p40,p105,Possible,LCC,0,100000
p40,p106,Possible,LCC,0,100000
p40,p107,Possible,LCC,0,100000
p40,p108,Possible,LCC,0,100000
p40,p109,Possible,LCC,0,100000
p40,p110,Possible,LCC,0,100000
p40,p111,Possible,LCC,0,100000
p40,p112,Possible,LCC,0,100000
p40,p113,Possible,LCC,0,100000
p40,p114,Possible,LCC,0,100000
p40,p115,Possible,LCC,0,100000
p40,p116,Possible,LCC,0,100000
p40,p117,Possible,LCC,0,100000
p40,p118,Possible,LCC,0,100000
p40,p119,Possible,LCC,0,100000
p40,p120,Possible,LCC,0,100000
p40,p121,Possible,LCC,0,100000
p40,p122,Possible,LCC,0,100000
p40,p123,Possible,LCC,0,100000
p40,p124,Possible,LCC,0,100000
p40,p125,Possible,LCC,0,100000
p40,p126,Possible,LCC,0,100000
p40,p127,Possible,LCC,0,100000
p40,p128,Possible,LCC,0,100000
p40,p129,Possible,LCC,0,100000
p40,p130,Possible,LCC,0,100000
p40,p131,Possible,LCC,0,100000
p40,p132,Possible,LCC,0,100000
p40,p133,Possible,LCC,0,100000
p40,p134,Possible,LCC,0,100000
p40,p42,Possible,LCC,0,100000
p40,p43,Possible,LCC,0,100000
p40,p46,Possible,LCC,0,100000
p40,p47,Possible,LCC,0,100000
p40,p48,Possible,LCC,0,100000
p40,p49,Possible,LCC,0,100000
p40,p50,Possible,LCC,0,100000
p40,p51,Possible,LCC,0,100000
p40,p54,Possible,LCC,0,100000
p40,p55,Possible,LCC,0,100000
p40,p56,Possible,LCC,0,100000
p40,p57,Possible,LCC,0,100000
p40,p58,Possible,LCC,0,100000
p40,p59,Possible,LCC,0,100000
p40,p60,Possible,LCC,0,100000
p40,p61,Possible,LCC,0,100000
p40,p62,Possible,LCC,0,100000
p40,p63,Possible,LCC,0,100000
p40,p64,Possible,LCC,0,100000
p40,p65,Possible,LCC,0,100000
p40,p66,Possible,LCC,0,100000
p40,p67,Possible,LCC,0,100000
p40,p68,Possible,LCC,0,100000
p40,p71,Possible,LCC,0,100000
p40,p72,Possible,LCC,0,100000
p40,p73,Possible,LCC,0,100000
p40,p74,Possible,LCC,0,100000
p40,p75,Possible,LCC,0,100000
p40,p76,Possible,LCC,0,100000
p40,p77,Possible,LCC,0,100000
p40,p78,Possible,LCC,0,100000
p40,p79,Possible,LCC,0,100000
p40,p80,Possible,LCC,0,100000
p40,p82,Possible,LCC,0,100000
p40,p83,Possible,LCC,0,100000
p40,p84,Possible,LCC,0,100000
p40,p85,Possible,LCC,0,100000
p40,p86,Possible,LCC,0,100000
p40,p87,Possible,LCC,0,100000
p40,p88,Possible,LCC,0,100000
p40,p89,Possible,LCC,0,100000
p40,p90,Possible,LCC,0,100000
p40,p91,Possible,LCC,0,100000
p40,p92,Possible,LCC,0,100000
p40,p93,Possible,LCC,0,100000
p40,p94,Possible,LCC,0,100000
p40,p95,Possible,LCC,0,100000
p40,p96,Possible,LCC,0,100000
p40,p97,Possible,LCC,0,100000
p40,p98,Possible,LCC,0,100000
p40,p99,Possible,LCC,0,100000
p41,p100,Possible,LCC,0,100000
p41,p101,Possible,LCC,0,100000
p41,p102,Possible,LCC,0,100000
p41,p103,Possible,LCC,0,100000
p41,p104,Possible,LCC,0,100000
p41,p105,Possible,LCC,0,100000
p41,p106,Possible,LCC,0,100000
p41,p107,Possible,LCC,0,100000
p41,p108,Possible,LCC,0,100000
p41,p109,Possible,LCC,0,100000
p41,p110,Possible,LCC,0,100000
p41,p111,Possible,LCC,0,100000
p41,p112,Possible,LCC,0,100000
p41,p113,Possible,LCC,0,100000
p41,p114,Possible,LCC,0,100000
p41,p115,Possible,LCC,0,100000
p41,p116,Possible,LCC,0,100000
p41,p117,Possible,LCC,0,100000
p41,p118,Possible,LCC,0,100000
p41,p119,Possible,LCC,0,100000
p41,p120,Possible,LCC,0,100000
p41,p121,Possible,LCC,0,100000
p41,p122,Possible,LCC,0,100000
p41,p123,Possible,LCC,0,100000
p41,p124,Possible,LCC,0,100000
p41,p125,Possible,LCC,0,100000
p41,p126,Possible,LCC,0,100000
p41,p127,Possible,LCC,0,100000
p41,p128,Possible,LCC,0,100000
p41,p129,Possible,LCC,0,100000
p41,p130,Possible,LCC,0,100000
p41,p131,Possible,LCC,0,100000
p41,p132,Possible,LCC,0,100000
p41,p133,Possible,LCC,0,100000
p41,p134,Possible,LCC,0,100000
p41,p42,Possible,LCC,0,100000
p41,p43,Possible,LCC,0,100000
p41,p44,Possible,LCC,0,100000
p41,p46,Possible,LCC,0,100000
p41,p47,Possible,LCC,0,100000
p41,p48,Possible,LCC,0,100000
p41,p49,Possible,LCC,0,100000
p41,p50,Possible,LCC,0,100000
p41,p51,Possible,LCC,0,100000
p41,p52,Possible,LCC,0,100000
p41,p55,Possible,LCC,0,100000
p41,p56,Possible,LCC,0,100000
p41,p57,Possible,LCC,0,100000
p41,p58,Possible,LCC,0,100000
p41,p59,Possible,LCC,0,100000
p41,p60,Possible,LCC,0,100000
p41,p61,Possible,LCC,0,100000
p41,p62,Possible,LCC,0,100000
p41,p63,Possible,LCC,0,100000
p41,p64,Possible,LCC,0,100000
p41,p65,Possible,LCC,0,100000
p41,p66,Possible,LCC,0,100000
p41,p67,Possible,LCC,0,100000
p41,p68,Possible,LCC,0,100000
p41,p72,Possible,LCC,0,100000
p41,p73,Possible,LCC,0,100000
p41,p74,Possible,LCC,0,100000
p41,p75,Possible,LCC,0,100000
p41,p76,Possible,LCC,0,100000
p41,p77,Possible,LCC,0,100000
p41,p78,Possible,LCC,0,100000
p41,p79,Possible,LCC,0,100000
p41,p80,Possible,LCC,0,100000
p41,p82,Possible,LCC,0,100000
p41,p83,Possible,LCC,0,100000
p41,p84,Possible,LCC,0,100000
p41,p85,Possible,LCC,0,100000
p41,p86,Possible,LCC,0,100000
p41,p87,Possible,LCC,0,100000
p41,p88,Possible,LCC,0,100000
p41,p89,Possible,LCC,0,100000
p41,p90,Possible,LCC,0,100000
p41,p91,Possible,LCC,0,100000
p41,p92,Possible,LCC,0,100000
p41,p93,Possible,LCC,0,100000
p41,p94,Possible,LCC,0,100000
p41,p95,Possible,LCC,0,100000
p41,p96,Possible,LCC,0,100000
p41,p97,Possible,LCC,0,100000
p41,p98,Possible,LCC,0,100000
p41,p99,Possible,LCC,0,100000
p42,p100,Possible,LCC,0,100000
p42,p101,Possible,LCC,0,100000
p42,p102,Possible,LCC,0,100000
p42,p103,Possible,LCC,0,100000
p42,p104,Possible,LCC,0,100000
p42,p105,Possible,LCC,0,100000
p42,p106,Possible,LCC,0,100000
p42,p107,Possible,LCC,0,100000
p42,p108,Possible,LCC,0,100000
p42,p109,Possible,LCC,0,100000
p42,p110,Possible,LCC,0,100000
p42,p111,Possible,LCC,0,100000
p42,p112,Possible,LCC,0,100000
p42,p113,Possible,LCC,0,100000
p42,p114,Possible,LCC,0,100000
p42,p115,Possible,LCC,0,100000
p42,p116,Possible,LCC,0,100000
p42,p117,Possible,LCC,0,100000
p42,p118,Possible,LCC,0,100000
p42,p119,Possible,LCC,0,100000
p42,p120,Possible,LCC,0,100000
p42,p121,Possible,LCC,0,100000
p42,p122,Possible,LCC,0,100000
p42,p123,Possible,LCC,0,100000
p42,p124,Possible,LCC,0,100000
p42,p125,Possible,LCC,0,100000
p42,p126,Possible,LCC,0,100000
p42,p127,Possible,LCC,0,100000
p42,p128,Possible,LCC,0,100000
p42,p129,Possible,LCC,0,100000
p42,p130,Possible,LCC,0,100000
p42,p131,Possible,LCC,0,100000
p42,p132,Possible,LCC,0,100000
p42,p133,Possible,LCC,0,100000
p42,p134,Possible,LCC,0,100000
p42,p44,Possible,LCC,0,100000
p42,p45,Possible,LCC,0,100000
p42,p46,Possible,LCC,0,100000
p42,p47,Possible,LCC,0,100000
p42,p48,Possible,LCC,0,100000
p42,p49,Possible,LCC,0,100000
p42,p50,Possible,LCC,0,100000
p42,p51,Possible,LCC,0,100000
p42,p52,Possible,LCC,0,100000
p42,p53,Possible,LCC,0,100000
p42,p54,Possible,LCC,0,100000
p42,p55,Possible,LCC,0,100000
p42,p56,Possible,LCC,0,100000
p42,p57,Possible,LCC,0,100000
p42,p58,Possible,LCC,0,100000
p42,p59,Possible,LCC,0,100000
p42,p60,Possible,LCC,0,100000
p42,p61,Possible,LCC,0,100000
p42,p62,Possible,LCC,0,100000
p42,p63,Possible,LCC,0,100000
p42,p64,Possible,LCC,0,100000
p42,p65,Possible,LCC,0,100000
p42,p66,Possible,LCC,0,100000
p42,p67,Possible,LCC,0,100000
p42,p68,Possible,LCC,0,100000
p42,p69,Possible,LCC,0,100000
p42,p70,Possible,LCC,0,100000
p42,p71,Possible,LCC,0,100000
p42,p72,Possible,LCC,0,100000
p42,p73,Possible,LCC,0,100000
p42,p74,Possible,LCC,0,100000
p42,p75,Possible,LCC,0,100000
p42,p76,Possible,LCC,0,100000
p42,p77,Possible,LCC,0,100000
p42,p78,Possible,LCC,0,100000
p42,p79,Possible,LCC,0,100000
p42,p80,Possible,LCC,0,100000
p42,p81,Possible,LCC,0,100000
p42,p82,Possible,LCC,0,100000
p42,p83,Possible,LCC,0,100000
p42,p84,Possible,LCC,0,100000
p42,p85,Possible,LCC,0,100000
p42,p86,Possible,LCC,0,100000
p42,p87,Possible,LCC,0,100000
p42,p88,Possible,LCC,0,100000
p42,p89,Possible,LCC,0,100000
p42,p90,Possible,LCC,0,100000
p42,p91,Possible,LCC,0,100000
p42,p92,Possible,LCC,0,100000
p42,p93,Possible,LCC,0,100000
p42,p94,Possible,LCC,0,100000
p42,p95,Possible,LCC,0,100000
p42,p96,Possible,LCC,0,100000
p42,p97,Possible,LCC,0,100000
p42,p98,Possible,LCC,0,100000
p42,p99,Possible,LCC,0,100000
p43,p100,Possible,LCC,0,100000
p43,p101,Possible,LCC,0,100000
p43,p102,Possible,LCC,0,100000
p43,p103,Possible,LCC,0,100000
p43,p104,Possible,LCC,0,100000
p43,p105,Possible,LCC,0,100000
p43,p106,Possible,LCC,0,100000
p43,p107,Possible,LCC,0,100000
p43,p108,Possible,LCC,0,100000
p43,p109,Possible,LCC,0,100000
p43,p110,Possible,LCC,0,100000
p43,p111,Possible,LCC,0,100000
p43,p112,Possible,LCC,0,100000
p43,p113,Possible,LCC,0,100000
p43,p114,Possible,LCC,0,100000
p43,p115,Possible,LCC,0,100000
p43,p116,Possible,LCC,0,100000
p43,p117,Possible,LCC,0,100000
p43,p118,Possible,LCC,0,100000
p43,p119,Possible,LCC,0,100000
p43,p120,Possible,LCC,0,100000
p43,p121,Possible,LCC,0,100000
p43,p122,Possible,LCC,0,100000
p43,p123,Possible,LCC,0,100000
p43,p124,Possible,LCC,0,100000
p43,p125,Possible,LCC,0,100000
p43,p126,Possible,LCC,0,100000
p43,p127,Possible,LCC,0,100000
p43,p128,Possible,LCC,0,100000
p43,p129,Possible,LCC,0,100000
p43,p130,Possible,LCC,0,100000
p43,p131,Possible,LCC,0,100000
p43,p132,Possible,LCC,0,100000
p43,p133,Possible,LCC,0,100000
p43,p134,Possible,LCC,0,100000
p43,p47,Possible,LCC,0,100000
p43,p48,Possible,LCC,0,100000
p43,p49,Possible,LCC,0,100000
p43,p50,Possible,LCC,0,100000
p43,p51,Possible,LCC,0,100000
p43,p52,Possible,LCC,0,100000
p43,p53,Possible,LCC,0,100000
p43,p54,Possible,LCC,0,100000
p43,p55,Possible,LCC,0,100000
p43,p56,Possible,LCC,0,100000
p43,p57,Possible,LCC,0,100000
p43,p58,Possible,LCC,0,100000
p43,p59,Possible,LCC,0,100000
p43,p60,Possible,LCC,0,100000
p43,p61,Possible,LCC,0,100000
p43,p62,Possible,LCC,0,100000
p43,p63,Possible,LCC,0,100000
p43,p64,Possible,LCC,0,100000
p43,p65,Possible,LCC,0,100000
p43,p66,Possible,LCC,0,100000
p43,p67,Possible,LCC,0,100000
p43,p69,Possible,LCC,0,100000
p43,p70,Possible,LCC,0,100000
p43,p71,Possible,LCC,0,100000
p43,p72,Possible,LCC,0,100000
p43,p73,Possible,LCC,0,100000
p43,p74,Possible,LCC,0,100000
p43,p75,Possible,LCC,0,100000
p43,p76,Possible,LCC,0,100000
p43,p79,Possible,LCC,0,100000
p43,p80,Possible,LCC,0,100000
p43,p81,Possible,LCC,0,100000
p43,p82,Possible,LCC,0,100000
p43,p83,Possible,LCC,0,100000
p43,p84,Possible,LCC,0,100000
p43,p85,Possible,LCC,0,100000
p43,p86,Possible,LCC,0,100000
p43,p87,Possible,LCC,0,100000
p43,p88,Possible,LCC,0,100000
p43,p89,Possible,LCC,0,100000
p43,p90,Possible,LCC,0,100000
p43,p91,Possible,LCC,0,100000
p43,p92,Possible,LCC,0,100000
p43,p93,Possible,LCC,0,100000
p43,p94,Possible,LCC,0,100000
p43,p95,Possible,LCC,0,100000
p43,p96,Possible,LCC,0,100000
p43,p97,Possible,LCC,0,100000
p43,p98,Possible,LCC,0,100000
p43,p99,Possible,LCC,0,100000
p44,p100,Possible,LCC,0,100000
p44,p101,Possible,LCC,0,100000
p44,p102,Possible,LCC,0,100000
p44,p103,Possible,LCC,0,100000
p44,p104,Possible,LCC,0,100000
p44,p105,Possible,LCC,0,100000
p44,p106,Possible,LCC,0,100000
p44,p107,Possible,LCC,0,100000
p44,p108,Possible,LCC,0,100000
p44,p109,Possible,LCC,0,100000
p44,p110,Possible,LCC,0,100000
p44,p111,Possible,LCC,0,100000
p44,p112,Possible,LCC,0,100000
p44,p113,Possible,LCC,0,100000
p44,p114,Possible,LCC,0,100000
p44,p115,Possible,LCC,0,100000
p44,p116,Possible,LCC,0,100000
p44,p117,Possible,LCC,0,100000
p44,p118,Possible,LCC,0,100000
p44,p119,Possible,LCC,0,100000
p44,p120,Possible,LCC,0,100000
p44,p121,Possible,LCC,0,100000
p44,p122,Possible,LCC,0,100000
p44,p123,Possible,LCC,0,100000
p44,p124,Possible,LCC,0,100000
p44,p125,Possible,LCC,0,100000
p44,p126,Possible,LCC,0,100000
p44,p127,Possible,LCC,0,100000
p44,p128,Possible,LCC,0,100000
p44,p129,Possible,LCC,0,100000
p44,p130,Possible,LCC,0,100000
p44,p131,Possible,LCC,0,100000
p44,p132,Possible,LCC,0,100000
p44,p133,Possible,LCC,0,100000
p44,p134,Possible,LCC,0,100000
p44,p47,Possible,LCC,0,100000
p44,p48,Possible,LCC,0,100000
p44,p49,Possible,LCC,0,100000
p44,p50,Possible,LCC,0,100000
p44,p51,Possible,LCC,0,100000
p44,p52,Possible,LCC,0,100000
p44,p53,Possible,LCC,0,100000
p44,p54,Possible,LCC,0,100000
p44,p55,Possible,LCC,0,100000
p44,p56,Possible,LCC,0,100000
p44,p57,Possible,LCC,0,100000
p44,p58,Possible,LCC,0,100000
p44,p59,Possible,LCC,0,100000
p44,p60,Possible,LCC,0,100000
p44,p61,Possible,LCC,0,100000
p44,p62,Possible,LCC,0,100000
p44,p63,Possible,LCC,0,100000
p44,p64,Possible,LCC,0,100000
p44,p65,Possible,LCC,0,100000
p44,p66,Possible,LCC,0,100000
p44,p67,Possible,LCC,0,100000
p44,p69,Possible,LCC,0,100000
p44,p70,Possible,LCC,0,100000
p44,p71,Possible,LCC,0,100000
p44,p72,Possible,LCC,0,100000
p44,p73,Possible,LCC,0,100000
p44,p74,Possible,LCC,0,100000
p44,p75,Possible,LCC,0,100000
p44,p76,Possible,LCC,0,100000
p44,p77,Possible,LCC,0,100000
p44,p78,Possible,LCC,0,100000
p44,p79,Possible,LCC,0,100000
p44,p80,Possible,LCC,0,100000
p44,p81,Possible,LCC,0,100000
p44,p82,Possible,LCC,0,100000
p44,p83,Possible,LCC,0,100000
p44,p84,Possible,LCC,0,100000
p44,p85,Possible,LCC,0,100000
p44,p86,Possible,LCC,0,100000
p44,p87,Possible,LCC,0,100000
p44,p88,Possible,LCC,0,100000
p44,p89,Possible,LCC,0,100000
p44,p90,Possible,LCC,0,100000
p44,p91,Possible,LCC,0,100000
p44,p92,Possible,LCC,0,100000
p44,p93,Possible,LCC,0,100000
p44,p94,Possible,LCC,0,100000
p44,p95,Possible,LCC,0,100000
p44,p96,Possible,LCC,0,100000
p44,p97,Possible,LCC,0,100000
p44,p98,Possible,LCC,0,100000
p44,p99,Possible,LCC,0,100000
p45,p100,Possible,LCC,0,100000
p45,p101,Possible,LCC,0,100000
p45,p102,Possible,LCC,0,100000
p45,p103,Possible,LCC,0,100000
p45,p104,Possible,LCC,0,100000
p45,p105,Possible,LCC,0,100000
p45,p106,Possible,LCC,0,100000
p45,p107,Possible,LCC,0,100000
p45,p108,Possible,LCC,0,100000
p45,p109,Possible,LCC,0,100000
p45,p110,Possible,LCC,0,100000
p45,p111,Possible,LCC,0,100000
p45,p112,Possible,LCC,0,100000
p45,p113,Possible,LCC,0,100000
p45,p114,Possible,LCC,0,100000
p45,p115,Possible,LCC,0,100000
p45,p116,Possible,LCC,0,100000
p45,p117,Possible,LCC,0,100000
p45,p118,Possible,LCC,0,100000
p45,p119,Possible,LCC,0,100000
p45,p120,Possible,LCC,0,100000
p45,p121,Possible,LCC,0,100000
p45,p122,Possible,LCC,0,100000
p45,p123,Possible,LCC,0,100000
p45,p124,Possible,LCC,0,100000
p45,p125,Possible,LCC,0,100000
p45,p126,Possible,LCC,0,100000
p45,p127,Possible,LCC,0,100000
p45,p128,Possible,LCC,0,100000
p45,p129,Possible,LCC,0,100000
p45,p130,Possible,LCC,0,100000
p45,p131,Possible,LCC,0,100000
p45,p132,Possible,LCC,0,100000
p45,p133,Possible,LCC,0,100000
p45,p134,Possible,LCC,0,100000
p45,p46,Possible,LCC,0,100000
p45,p47,Possible,LCC,0,100000
p45,p48,Possible,LCC,0,100000
p45,p49,Possible,LCC,0,100000
p45,p50,Possible,LCC,0,100000
p45,p51,Possible,LCC,0,100000
p45,p52,Possible,LCC,0,100000
p45,p53,Possible,LCC,0,100000
p45,p55,Possible,LCC,0,100000
p45,p56,Possible,LCC,0,100000
p45,p57,Possible,LCC,0,100000
p45,p58,Possible,LCC,0,100000
p45,p59,Possible,LCC,0,100000
p45,p60,Possible,LCC,0,100000
p45,p61,Possible,LCC,0,100000
p45,p62,Possible,LCC,0,100000
p45,p63,Possible,LCC,0,100000
p45,p64,Possible,LCC,0,100000
p45,p65,Possible,LCC,0,100000
p45,p66,Possible,LCC,0,100000
p45,p67,Possible,LCC,0,100000
p45,p72,Possible,LCC,0,100000
p45,p73,Possible,LCC,0,100000
p45,p74,Possible,LCC,0,100000
p45,p75,Possible,LCC,0,100000
p45,p76,Possible,LCC,0,100000
p45,p77,Possible,LCC,0,100000
p45,p78,Possible,LCC,0,100000
p45,p79,Possible,LCC,0,100000
p45,p80,Possible,LCC,0,100000
p45,p82,Possible,LCC,0,100000
p45,p83,Possible,LCC,0,100000
p45,p84,Possible,LCC,0,100000
p45,p85,Possible,LCC,0,100000
p45,p86,Possible,LCC,0,100000
p45,p87,Possible,LCC,0,100000
p45,p88,Possible,LCC,0,100000
p45,p89,Possible,LCC,0,100000
p45,p90,Possible,LCC,0,100000
p45,p91,Possible,LCC,0,100000
p45,p92,Possible,LCC,0,100000
p45,p93,Possible,LCC,0,100000
p45,p94,Possible,LCC,0,100000
p45,p95,Possible,LCC,0,100000
p45,p96,Possible,LCC,0,100000
p45,p97,Possible,LCC,0,100000
p45,p98,Possible,LCC,0,100000
p45,p99,Possible,LCC,0,100000
p46,p100,Possible,LCC,0,100000
p46,p101,Possible,LCC,0,100000
p46,p102,Possible,LCC,0,100000
p46,p103,Possible,LCC,0,100000
p46,p104,Possible,LCC,0,100000
p46,p105,Possible,LCC,0,100000
p46,p106,Possible,LCC,0,100000
p46,p107,Possible,LCC,0,100000
p46,p108,Possible,LCC,0,100000
p46,p109,Possible,LCC,0,100000
p46,p110,Possible,LCC,0,100000
p46,p111,Possible,LCC,0,100000
p46,p112,Possible,LCC,0,100000
p46,p113,Possible,LCC,0,100000
p46,p114,Possible,LCC,0,100000
p46,p115,Possible,LCC,0,100000
p46,p116,Possible,LCC,0,100000
p46,p117,Possible,LCC,0,100000
p46,p118,Possible,LCC,0,100000
p46,p119,Possible,LCC,0,100000
p46,p120,Possible,LCC,0,100000
p46,p121,Possible,LCC,0,100000
p46,p122,Possible,LCC,0,100000
p46,p123,Possible,LCC,0,100000
p46,p124,Possible,LCC,0,100000
p46,p125,Possible,LCC,0,100000
p46,p126,Possible,LCC,0,100000
p46,p127,Possible,LCC,0,100000
p46,p128,Possible,LCC,0,100000
p46,p129,Possible,LCC,0,100000
p46,p130,Possible,LCC,0,100000
p46,p131,Possible,LCC,0,100000
p46,p132,Possible,LCC,0,100000
p46,p133,Possible,LCC,0,100000
p46,p134,Possible,LCC,0,100000
p46,p47,Possible,LCC,0,100000
p46,p48,Possible,LCC,0,100000
p46,p49,Possible,LCC,0,100000
p46,p50,Possible,LCC,0,100000
p46,p51,Possible,LCC,0,100000
p46,p52,Possible,LCC,0,100000
p46,p53,Possible,LCC,0,100000
p46,p54,Possible,LCC,0,100000
p46,p55,Possible,LCC,0,100000
p46,p56,Possible,LCC,0,100000
p46,p57,Possible,LCC,0,100000
p46,p58,Possible,LCC,0,100000
p46,p59,Possible,LCC,0,100000
p46,p60,Possible,LCC,0,100000
p46,p61,Possible,LCC,0,100000
p46,p62,Possible,LCC,0,100000
p46,p63,Possible,LCC,0,100000
p46,p64,Possible,LCC,0,100000
p46,p65,Possible,LCC,0,100000
p46,p66,Possible,LCC,0,100000
p46,p67,Possible,LCC,0,100000
p46,p69,Possible,LCC,0,100000
p46,p70,Possible,LCC,0,100000
p46,p71,Possible,LCC,0,100000
p46,p72,Possible,LCC,0,100000
p46,p73,Possible,LCC,0,100000
p46,p79,Possible,LCC,0,100000
p46,p80,Possible,LCC,0,100000
p46,p81,Possible,LCC,0,100000
p46,p82,Possible,LCC,0,100000
p46,p83,Possible,LCC,0,100000
p46,p84,Possible,LCC,0,100000
p46,p85,Possible,LCC,0,100000
p46,p86,Possible,LCC,0,100000
p46,p87,Possible,LCC,0,100000
p46,p88,Possible,LCC,0,100000
p46,p89,Possible,LCC,0,100000
p46,p90,Possible,LCC,0,100000
p46,p91,Possible,LCC,0,100000
p46,p92,Possible,LCC,0,100000
p46,p93,Possible,LCC,0,100000
p46,p94,Possible,LCC,0,100000
p46,p95,Possible,LCC,0,100000
p46,p96,Possible,LCC,0,100000
p46,p97,Possible,LCC,0,100000
p46,p98,Possible,LCC,0,100000
p46,p99,Possible,LCC,0,100000
p47,p100,Possible,LCC,0,100000
p47,p101,Possible,LCC,0,100000
p47,p102,Possible,LCC,0,100000
p47,p103,Possible,LCC,0,100000
p47,p104,Possible,LCC,0,100000
p47,p105,Possible,LCC,0,100000
p47,p106,Possible,LCC,0,100000
p47,p107,Possible,LCC,0,100000
p47,p108,Possible,LCC,0,100000
p47,p109,Possible,LCC,0,100000
p47,p110,Possible,LCC,0,100000
p47,p111,Possible,LCC,0,100000
p47,p112,Possible,LCC,0,100000
p47,p113,Possible,LCC,0,100000
p47,p114,Possible,LCC,0,100000
p47,p115,Possible,LCC,0,100000
p47,p116,Possible,LCC,0,100000
p47,p117,Possible,LCC,0,100000
p47,p118,Possible,LCC,0,100000
p47,p119,Possible,LCC,0,100000
p47,p120,Possible,LCC,0,100000
p47,p121,Possible,LCC,0,100000
p47,p122,Possible,LCC,0,100000
p47,p123,Possible,LCC,0,100000
p47,p124,Possible,LCC,0,100000
p47,p125,Possible,LCC,0,100000
p47,p126,Possible,LCC,0,100000
p47,p127,Possible,LCC,0,100000
p47,p128,Possible,LCC,0,100000
p47,p129,Possible,LCC,0,100000
p47,p130,Possible,LCC,0,100000
p47,p131,Possible,LCC,0,100000
p47,p132,Possible,LCC,0,100000
p47,p133,Possible,LCC,0,100000
p47,p134,Possible,LCC,0,100000
p47,p49,Possible,LCC,0,100000
p47,p50,Possible,LCC,0,100000
p47,p51,Possible,LCC,0,100000
p47,p52,Possible,LCC,0,100000
p47,p53,Possible,LCC,0,100000
p47,p54,Possible,LCC,0,100000
p47,p55,Possible,LCC,0,100000
p47,p56,Possible,LCC,0,100000
p47,p57,Possible,LCC,0,100000
p47,p58,Possible,LCC,0,100000
p47,p59,Possible,LCC,0,100000
p47,p60,Possible,LCC,0,100000
p47,p61,Possible,LCC,0,100000
p47,p62,Possible,LCC,0,100000
p47,p63,Possible,LCC,0,100000
p47,p64,Possible,LCC,0,100000
p47,p65,Possible,LCC,0,100000
p47,p66,Possible,LCC,0,100000
p47,p67,Possible,LCC,0,100000
p47,p68,Possible,LCC,0,100000
p47,p69,Possible,LCC,0,100000
p47,p70,Possible,LCC,0,100000
p47,p71,Possible,LCC,0,100000
p47,p72,Possible,LCC,0,100000
p47,p73,Possible,LCC,0,100000
p47,p74,Possible,LCC,0,100000
p47,p75,Possible,LCC,0,100000
p47,p76,Possible,LCC,0,100000
p47,p77,Possible,LCC,0,100000
p47,p78,Possible,LCC,0,100000
p47,p79,Possible,LCC,0,100000
p47,p80,Possible,LCC,0,100000
p47,p81,Possible,LCC,0,100000
p47,p82,Possible,LCC,0,100000
p47,p83,Possible,LCC,0,100000
p47,p84,Possible,LCC,0,100000
p47,p85,Possible,LCC,0,100000
p47,p86,Possible,LCC,0,100000
p47,p87,Possible,LCC,0,100000
p47,p88,Possible,LCC,0,100000
p47,p89,Possible,LCC,0,100000
p47,p90,Possible,LCC,0,100000
p47,p91,Possible,LCC,0,100000
p47,p92,Possible,LCC,0,100000
p47,p93,Possible,LCC,0,100000
p47,p94,Possible,LCC,0,100000
p47,p95,Possible,LCC,0,100000
p47,p96,Possible,LCC,0,100000
p47,p97,Possible,LCC,0,100000
p47,p98,Possible,LCC,0,100000
p47,p99,Possible,LCC,0,100000
p48,p100,Possible,LCC,0,100000
p48,p101,Possible,LCC,0,100000
p48,p102,Possible,LCC,0,100000
p48,p103,Possible,LCC,0,100000
p48,p104,Possible,LCC,0,100000
p48,p105,Possible,LCC,0,100000
p48,p106,Possible,LCC,0,100000
p48,p107,Possible,LCC,0,100000
p48,p108,Possible,LCC,0,100000
p48,p109,Possible,LCC,0,100000
p48,p110,Possible,LCC,0,100000
p48,p111,Possible,LCC,0,100000
p48,p112,Possible,LCC,0,100000
p48,p113,Possible,LCC,0,100000
p48,p114,Possible,LCC,0,100000
p48,p115,Possible,LCC,0,100000
p48,p116,Possible,LCC,0,100000
p48,p117,Possible,LCC,0,100000
p48,p118,Possible,LCC,0,100000
p48,p119,Possible,LCC,0,100000
p48,p120,Possible,LCC,0,100000
p48,p121,Possible,LCC,0,100000
p48,p122,Possible,LCC,0,100000
p48,p123,Possible,LCC,0,100000
p48,p124,Possible,LCC,0,100000
p48,p125,Possible,LCC,0,100000
p48,p126,Possible,LCC,0,100000
p48,p127,Possible,LCC,0,100000
p48,p128,Possible,LCC,0,100000
p48,p129,Possible,LCC,0,100000
p48,p130,Possible,LCC,0,100000
p48,p131,Possible,LCC,0,100000
p48,p132,Possible,LCC,0,100000
p48,p133,Possible,LCC,0,100000
p48,p134,Possible,LCC,0,100000
p48,p53,Possible,LCC,0,100000
p48,p54,Possible,LCC,0,100000
p48,p55,Possible,LCC,0,100000
p48,p56,Possible,LCC,0,100000
p48,p57,Possible,LCC,0,100000
p48,p58,Possible,LCC,0,100000
p48,p59,Possible,LCC,0,100000
p48,p60,Possible,LCC,0,100000
p48,p61,Possible,LCC,0,100000
p48,p62,Possible,LCC,0,100000
