r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p17131,0.0025,0.005,0.01,0.019,0.045,0.338,0.142,0.145111308,0.150666686,0.155014374,0.157958213,0.159692422,0.143,0.145,0.148,0.151,0.156,0.161,0.168,0.177,0.187
p17133,0.006,0.012,0.024,0.046,0.108,0.813,0.348,0.359712539,0.379849813,0.398452441,0.419367932,0.443090242,0.703,1.399,2.316,3.501,4.922,6.567,8.381,10.358,12.498
p17135,0.0065,0.013,0.026,0.049,0.113,0.85,0.369,0.384238394,0.408497704,0.433385258,0.459413676,0.477952672,0.546,0.997,1.601,2.537,3.702,5.066,6.597,8.272,10.051
p17137,0.00525,0.0105,0.021,0.042,0.1,0.759,0.319,0.330077131,0.348018823,0.365702926,0.384884097,0.405978623,0.524,1.341,2.421,3.78,5.411,7.297,9.399,11.665,14.085
p17145,0.00325,0.0065,0.013,0.025,0.061,0.458,0.193,0.199272571,0.210084533,0.220513406,0.231375411,0.241787822,0.394,0.818,1.378,2.167,3.136,4.276,5.572,6.991,8.515
p17149,0.0025,0.005,0.01,0.02,0.05,0.381,0.159,0.165549521,0.175070445,0.185580589,0.195779194,0.205800798,0.268,0.568,0.961,1.452,2.042,2.725,3.485,4.308,5.202
p17151,0.0005,0.001,0.002,0.005,0.013,0.101,0.041,0.041898335,0.044563386,0.046940973,0.05005718,0.053980537,0.075,0.147,0.239,0.435,0.675,0.958,1.278,1.631,2.018
p17153,0.001,0.002,0.004,0.008,0.02,0.155,0.065,0.085840492,0.122018795,0.173572433,0.248061138,0.422847541,0.599,0.907,1.34,1.886,2.553,3.328,4.202,5.15,6.179
p17155,0.001,0.002,0.004,0.008,0.02,0.156,0.066,0.068468012,0.073211277,0.092790295,0.166857267,0.275525658,0.402,0.617,0.9,1.255,1.683,2.176,2.718,3.29,3.891
p17157,0.006,0.012,0.024,0.052,0.13,0.958,0.418,0.430224372,0.450939024,0.470501376,0.490560366,0.510565913,0.544,1.083,1.894,3.117,4.641,6.462,8.521,10.773,13.203
p17161,0.0355,0.071,0.142,0.256,0.575,4.223,1.836,1.876227902,1.949117615,2.006453664,2.045670099,2.070378517,1.859,1.88,1.903,1.945,1.979,2.008,2.07,2.169,2.291
p17163,0.06975,0.1395,0.279,0.561,1.37,10.263,4.557,4.68443829,4.904094512,5.159140378,5.631988968,6.229129063,7.912,13.7,21.394,31.664,44.356,59.186,75.68,93.72,113.094
p17165,0.00425,0.0085,0.017,0.032,0.076,0.568,0.239,0.24730237,0.261014117,0.274004282,0.288106882,0.303640521,0.393,1.082,2.002,3.182,4.638,6.357,8.324,10.479,12.799
p17169,0.0015,0.003,0.006,0.015,0.042,0.307,0.136,0.140001755,0.146422554,0.152831073,0.157958213,0.166439989,0.193,0.41,0.686,1.019,1.418,1.887,2.415,2.989,3.614
p17171,0.00075,0.0015,0.003,0.006,0.014,0.111,0.046,0.047007889,0.049868551,0.052399225,0.055619089,0.05960351,0.094,0.189,0.313,0.521,0.79,1.108,1.469,1.869,2.298
p17175,0.001,0.002,0.004,0.008,0.018,0.138,0.058,0.060292727,0.06366198,0.067682333,0.071192434,0.075347833,0.117,0.215,0.343,0.499,0.718,0.975,1.257,1.563,1.895
p17181,0.0025,0.005,0.01,0.021,0.05,0.385,0.161,0.166571431,0.176131478,0.184488939,0.19355443,0.204676203,0.192,0.467,0.828,1.39,2.076,2.89,3.799,4.779,5.831
p17187,0.00275,0.0055,0.011,0.021,0.049,0.375,0.158,0.162483789,0.170826313,0.180122337,0.189104903,0.200177825,0.258,0.433,0.659,0.938,1.478,2.132,2.937,3.835,4.816
p17189,0.00225,0.0045,0.009,0.018,0.042,0.316,0.133,0.136936023,0.143239455,0.149556122,0.15573345,0.161941611,0.221,0.439,0.727,1.294,2.003,2.862,3.861,4.987,6.233
p17191,0.00275,0.0055,0.011,0.023,0.062,0.465,0.2,0.206425946,0.217511764,0.227063309,0.23693732,0.247410795,0.399,0.768,1.254,1.988,2.88,3.924,5.1,6.383,7.772
p17193,0.00225,0.0045,0.009,0.018,0.044,0.335,0.14,0.145111308,0.151727719,0.159380977,0.167969649,0.17656134,0.201,0.426,0.726,1.171,1.971,2.946,4.092,5.38,6.78
p17199,0.01325,0.0265,0.053,0.105,0.254,1.929,0.84,0.863514475,0.914610443,0.963927413,1.040076967,1.122345334,1.24,1.616,2.333,4.199,6.568,9.386,12.632,16.28,20.256
p17107,0.00525,0.0105,0.021,0.043,0.11,0.854,0.374,0.385260304,0.41061977,0.439935161,0.469425113,0.512815103,0.507,0.911,1.762,2.848,4.187,5.77,7.573,9.55,11.675
p17123,0.0025,0.005,0.01,0.019,0.045,0.337,0.144,0.14817704,0.155971851,0.163747579,0.171306795,0.179935124,0.262,0.494,0.893,1.428,2.078,2.839,3.694,4.646,5.679
p17143,0.05075,0.1015,0.203,0.374,0.852,6.355,2.803,2.878722222,3.015455777,3.16360322,3.373853948,3.616695986,4.276,6.566,9.527,13.214,18.887,25.61,33.33,41.937,51.152
p17167,0.048,0.096,0.192,0.362,0.842,6.317,2.744,2.82660478,2.96664826,3.100287489,3.228131935,3.362537624,4.353,7.656,11.976,17.992,25.362,33.874,43.451,53.782,64.765
p17179,0.02675,0.0535,0.107,0.198,0.456,3.41,1.464,1.506296257,1.579878133,1.651667243,1.718629855,1.791479075,2.491,4.295,6.65,9.601,13.677,19.637,26.468,34.123,42.53
p17203,0.006,0.012,0.024,0.046,0.11,0.835,0.353,0.365844003,0.386216011,0.407185646,0.429379368,0.453211593,0.428,1.042,1.951,3.08,4.418,5.957,7.667,9.505,11.471
p17019,0.03775,0.0755,0.151,0.284,0.665,5.005,2.141,2.207326943,2.317296065,2.421280863,2.517319975,2.620305239,3.348,5.286,7.88,11.101,14.924,19.264,25.089,31.553,38.585
p17021,0.006,0.012,0.024,0.045,0.106,0.802,0.339,0.350515343,0.369239483,0.387535936,0.404906969,0.426221324,0.538,1.284,2.268,3.755,5.56,7.678,10.065,12.686,15.495
p17023,0.00275,0.0055,0.011,0.021,0.051,0.39,0.164,0.169637163,0.179314576,0.188855541,0.199116339,0.21142377,0.263,0.553,0.93,1.406,2.068,2.833,3.685,4.613,5.62
p17025,0.0025,0.005,0.01,0.02,0.049,0.369,0.158,0.16452761,0.171887346,0.182305638,0.195779194,0.21142377,0.244,0.32,0.406,0.599,0.989,1.462,2.402,3.497,4.742
p17029,0.0085,0.017,0.034,0.066,0.158,1.205,0.509,0.528327791,0.559164389,0.592766235,0.627383326,0.669133741,0.924,1.464,2.167,3.41,4.929,6.706,8.685,10.867,13.22
p17033,0.003,0.006,0.012,0.025,0.062,0.474,0.202,0.208469767,0.21963383,0.235796513,0.249173519,0.267653496,0.326,0.676,1.136,1.828,2.699,3.715,4.856,6.104,7.449
p17035,0.0015,0.003,0.006,0.012,0.029,0.221,0.092,0.095037688,0.100798135,0.105890101,0.111238178,0.118082425,0.201,0.412,0.697,1.1,1.587,2.146,2.759,3.418,4.125
p17039,0.003,0.006,0.012,0.024,0.058,0.441,0.189,0.195184929,0.204779368,0.215055153,0.22470112,0.235040255,0.296,0.569,0.93,1.474,2.187,3.006,3.906,4.877,5.925
p17041,0.00275,0.0055,0.011,0.021,0.052,0.392,0.164,0.168615253,0.17719251,0.18667224,0.19355443,0.202427014,0.245,0.413,0.634,0.905,1.36,2.06,2.905,3.869,4.943
p17045,0.00325,0.0065,0.013,0.025,0.059,0.446,0.188,0.193141108,0.202657302,0.211780202,0.221363975,0.231666472,0.317,0.471,0.749,1.257,1.891,2.648,3.516,4.491,5.564
p17047,0.001,0.002,0.004,0.008,0.02,0.15,0.062,0.064380369,0.067906112,0.072048935,0.076754343,0.080970806,0.172,0.373,0.637,0.971,1.376,1.846,2.372,2.937,3.549
p17049,0.0075,0.015,0.03,0.056,0.131,0.985,0.428,0.440443478,0.461549354,0.481417881,0.499459421,0.518438075,0.664,1.204,1.917,2.996,4.564,6.46,8.568,10.919,13.507
p17053,0.00225,0.0045,0.009,0.018,0.042,0.316,0.133,0.136936023,0.143239455,0.149556122,0.15573345,0.161941611,0.213,0.323,0.467,0.646,0.941,1.552,2.261,3.111,4.061
p17075,0.00525,0.0105,0.021,0.039,0.092,0.687,0.291,0.300441723,0.3151268,0.329678458,0.343725971,0.358745653,0.333,0.699,1.245,1.952,3.13,4.539,6.18,7.973,9.905
p17079,0.0015,0.003,0.006,0.011,0.028,0.211,0.089,0.091971956,0.096554003,0.101523499,0.106788651,0.115833236,0.155,0.289,0.495,0.883,1.368,1.948,2.603,3.319,4.088
p17101,0.002,0.004,0.008,0.016,0.039,0.3,0.124,0.128760738,0.134751191,0.141914568,0.149059159,0.157443233,0.254,0.475,0.774,1.33,2.025,2.863,3.823,4.882,6.038
p17113,0.0315,0.063,0.126,0.236,0.549,4.119,1.76,1.811847532,1.901371131,1.984620653,2.063468208,2.146850945,2.005,4.515,7.864,12.077,17.171,23.077,29.698,36.816,44.555
p17115,0.021,0.042,0.084,0.157,0.365,2.73,1.162,1.194613517,1.252018936,1.308888979,1.361555303,1.415864505,1.497,2.514,3.851,5.538,9.224,14.76,21.278,28.665,36.891
p17139,0.002,0.004,0.008,0.016,0.039,0.304,0.127,0.13182647,0.138995323,0.148464471,0.159070595,0.172062962,0.333,0.586,0.915,1.386,1.973,2.644,3.383,4.193,5.052
p17147,0.00275,0.0055,0.011,0.021,0.049,0.374,0.158,0.163505699,0.171887346,0.181213987,0.189104903,0.196804042,0.363,0.72,1.189,1.871,2.702,3.681,4.778,5.978,7.276
p17159,0.00275,0.0055,0.011,0.021,0.051,0.388,0.164,0.169637163,0.179314576,0.188855541,0.200228721,0.210299176,0.321,0.585,0.932,1.463,2.13,2.918,3.81,4.811,5.904
p17173,0.0035,0.007,0.014,0.028,0.068,0.518,0.218,0.224820337,0.236610358,0.251079621,0.26808401,0.281148631,0.271,0.777,1.471,2.348,3.595,5.084,6.761,8.576,10.513
p17183,0.015,0.03,0.06,0.113,0.267,2.013,0.86,0.892127973,0.946441433,0.994493628,1.050088403,1.097604255,1.024,1.593,3.142,5.46,8.468,11.98,15.943,20.308,24.992
p17185,0.002,0.004,0.008,0.015,0.037,0.284,0.119,0.123651185,0.131568092,0.138639617,0.144609632,0.152944855,0.187,0.393,0.712,1.115,1.601,2.166,2.793,3.47,4.195
p29023,0.1195,0.239,0.478,0.63,0.82,1.288,0.055,0.057226995,0.061539914,0.254354572,0.44272795,0.762475087,1.251,2.266,3.526,4.988,6.777,8.873,11.167,13.987,17.479
p29029,0.18125,0.3625,0.725,1.053,1.436,2.348,0.093,0.110366347,0.149605653,0.22815496,0.364861225,0.635395906,1.185,2.199,3.414,4.805,6.554,8.75,11.364,14.846,19.279
p29035,0.01225,0.0245,0.049,0.069,0.094,0.159,0.007,0.007153374,0.007427231,0.008733204,0.0122362,0.017993512,0.03,0.055,0.091,0.146,0.234,0.362,0.533,0.762,1.064
p29059,0.037,0.074,0.148,0.211,0.288,0.465,0.018,0.020438212,0.025464792,0.036024467,0.051169562,0.083219995,0.136,0.258,0.427,0.649,0.932,1.297,1.757,2.384,3.216
p29065,0.034,0.068,0.136,0.192,0.256,0.416,0.017,0.020438212,0.028647891,0.046940973,0.078979107,0.14169891,0.222,0.383,0.602,0.874,1.206,1.614,2.104,2.718,3.49
p29069,0.07175,0.1435,0.287,0.389,0.515,0.834,0.034,0.041898335,0.057295782,0.112440004,0.198003957,0.393608083,0.613,1.086,1.707,2.487,3.48,4.742,6.203,8.081,10.533
p29091,0.07625,0.1525,0.305,0.425,0.573,0.95,0.039,0.041898335,0.048807518,0.06222408,0.084541016,0.145072693,0.255,0.504,0.859,1.378,2.109,3.098,4.393,6.155,8.475
p29105,0.0645,0.129,0.258,0.359,0.481,0.795,0.034,0.035766872,0.037136155,0.073140585,0.117912469,0.199053231,0.277,0.427,0.644,0.996,1.518,2.209,3.102,4.255,5.702
p29143,0.054,0.108,0.216,0.294,0.387,0.62,0.024,0.038832604,0.079577475,0.205230299,0.372647897,0.691625632,1.121,1.927,2.891,3.928,5.046,6.241,7.418,8.749,10.575
p29149,0.02075,0.0415,0.083,0.117,0.158,0.267,0.011,0.012262927,0.013793429,0.016374758,0.022247636,0.033737836,0.052,0.091,0.146,0.234,0.374,0.581,0.855,1.235,1.741
p29155,0.10175,0.2035,0.407,0.505,0.632,0.929,0.033,0.245258549,0.631314633,1.531585686,2.718661078,4.822261315,6.65,9.68,12.885,15.703,19.079,21.398,24.219,26.704,29.321
p29181,0.0245,0.049,0.098,0.139,0.187,0.314,0.013,0.013284838,0.014854462,0.018558059,0.024472399,0.037111619,0.055,0.095,0.168,0.285,0.463,0.723,1.07,1.546,2.177
p29203,0.0155,0.031,0.062,0.087,0.119,0.201,0.008,0.008175285,0.009549297,0.010916505,0.0122362,0.017993512,0.031,0.065,0.12,0.207,0.341,0.542,0.82,1.22,1.761
p29207,0.13425,0.2685,0.537,0.676,0.854,1.275,0.046,0.078687118,0.345896757,1.035976348,1.93999383,3.31418006,4.565,6.521,8.278,9.887,11.332,12.73,14.039,15.768,17.843
p29215,0.047,0.094,0.188,0.266,0.362,0.605,0.025,0.026569676,0.030769957,0.039299419,0.053394326,0.100088913,0.193,0.376,0.63,1.02,1.589,2.408,3.479,4.954,6.924
p29223,0.02825,0.0565,0.113,0.162,0.222,0.378,0.016,0.01635057,0.018037561,0.02074136,0.025584781,0.035987025,0.053,0.098,0.167,0.273,0.434,0.675,1.007,1.475,2.1
p29229,0.03675,0.0735,0.147,0.203,0.271,0.446,0.018,0.019416302,0.020159627,0.028382914,0.040045744,0.061852699,0.091,0.16,0.254,0.415,0.667,1.032,1.512,2.158,3.013
p05001,0.003,0.006,0.012,0.023,0.597,0.728,1.239,1.28249783,1.358122236,2.013003567,3.668635121,6.279735817,6.375,7.218,7.925,8.52,9.172,9.908,10.634,11.45,12.243
p05003,0.00175,0.0035,0.007,0.014,0.308,0.399,0.769,0.809353212,0.949624532,1.609092873,2.726447751,4.608588356,4.769,5.504,6.175,6.719,7.177,7.634,8.206,8.797,9.366
p05005,0.00125,0.0025,0.005,0.016,0.058,0.185,0.74,0.800156017,0.897633915,3.304426137,7.407350294,12.75627568,12.861,14.355,15.373,16.359,17.281,18.202,19.045,20.085,21.457
p05011,0.00075,0.0015,0.003,0.007,0.165,0.206,0.367,0.380150751,0.407436671,0.689923131,1.541761152,3.093759533,3.197,3.719,4.166,4.55,4.862,5.151,5.473,5.84,6.203
p05013,0.00075,0.0015,0.003,0.006,0.14,0.177,0.324,0.336208595,0.419108034,0.724855948,1.238080925,1.870200692,1.822,1.976,2.082,2.187,2.284,2.391,2.484,2.619,2.74
p05017,0.0005,0.001,0.002,0.004,0.04,0.065,0.172,0.183943912,0.205840401,0.924627994,2.07125488,3.803378677,3.749,4.15,4.483,4.735,4.993,5.223,5.544,5.814,6.084
p05019,0.00125,0.0025,0.005,0.01,0.169,0.233,0.492,0.514021043,0.559164389,0.920261392,2.567377156,4.99994725,5.298,6.223,6.967,7.608,8.349,9.126,9.965,10.942,12.027
p05021,0.00075,0.0015,0.003,0.006,0.101,0.139,0.295,0.309638918,0.338469526,0.378802732,0.681890033,2.281802287,2.356,2.726,3.111,3.405,3.753,4.074,4.39,4.619,5.021
p05025,0.00025,0.0005,0.001,0.002,0.025,0.04,0.101,0.108322526,0.119896729,0.326403507,0.645181434,1.410241532,1.59,1.996,2.356,2.637,2.911,3.188,3.445,3.736,4.073
p05027,0.006,0.012,0.024,0.042,1.106,1.323,2.161,2.233896619,2.352310154,3.293509632,4.693138743,7.307615211,7.199,7.941,8.643,9.314,9.903,10.458,11.182,11.848,12.464
p05029,0.003,0.006,0.012,0.022,0.594,0.717,1.183,1.220161282,1.288094058,1.576343357,2.710874406,4.570352142,4.7,5.444,6.115,6.685,7.25,7.757,8.34,8.966,9.683
p05031,0.0035,0.007,0.014,0.025,0.164,0.341,1.097,1.181328679,1.374037731,2.488963196,5.856690089,14.64784366,15.283,17.882,20.268,22.579,24.997,27.603,30.674,34.024,38.25
p05035,0.00225,0.0045,0.009,0.018,0.125,0.259,0.791,0.844098174,0.958112796,1.81104822,6.521894395,12.86761053,13.458,15.622,17.385,19.191,20.93,22.762,24.785,27.174,29.728
p05037,0.00075,0.0015,0.003,0.006,0.057,0.105,0.306,0.331099041,0.373483615,1.172432663,2.486173285,4.26896081,4.356,4.966,5.518,6.104,6.635,7.27,7.852,8.59,9.317
p05039,0.00025,0.0005,0.001,0.003,0.032,0.05,0.123,0.13182647,0.149605653,0.35478642,1.013379805,2.052385005,2.191,2.604,2.963,3.256,3.546,3.822,4.125,4.424,4.801
p05041,0.00225,0.0045,0.009,0.017,0.484,0.58,0.957,0.987165661,1.039812337,1.380937913,2.406081797,3.828119757,3.721,4.056,4.334,4.5,4.689,4.953,5.205,5.519,5.847
p05043,0.0025,0.005,0.01,0.017,0.394,0.492,0.873,0.916653828,0.989943786,1.241206646,2.865495474,5.064049137,5.164,5.826,6.387,6.886,7.382,7.753,8.2,8.672,9.254
p05045,0.0475,0.095,0.19,0.401,12.016,14.013,21.504,22.07837898,23.21221888,27.25960524,37.44944511,51.1904181,49.609,54.19,58.64,63.115,67.943,72.588,78.303,83.916,90.13
p05049,0.0015,0.003,0.006,0.016,0.431,0.52,0.868,0.897237526,0.9453804,1.133133244,2.406081797,4.226226218,4.288,4.854,5.307,5.715,6.025,6.359,6.706,7.081,7.531
p05051,0.00325,0.0065,0.013,0.026,0.148,0.36,1.216,1.339724825,1.552291275,2.629786113,8.280569994,19.09336581,20.424,24.407,27.885,30.783,33.443,36.103,39.073,42.803,46.526
p05053,0.001,0.002,0.004,0.008,0.145,0.199,0.422,0.44453112,0.48489208,0.93663615,1.886599504,3.800004893,4.011,4.728,5.349,5.894,6.404,6.974,7.531,8.196,8.923
p05055,0.0015,0.003,0.006,0.012,0.107,0.192,0.542,0.577379501,0.697098679,1.95623774,3.937831513,8.930405108,9.848,11.847,13.573,15.111,16.371,17.812,19.318,20.843,22.639
p05057,0.00025,0.0005,0.001,0.002,0.008,0.026,0.106,0.11445399,0.132629125,0.610232643,1.413837246,2.543832811,2.505,2.787,2.994,3.14,3.283,3.509,3.819,4.195,4.601
p05059,0.017,0.034,0.068,0.186,4.145,4.804,7.293,7.474254288,7.793287363,8.094588638,10.16271997,14.003451,13.463,14.643,15.619,16.461,17.159,17.99,18.781,19.721,20.631
p05063,0.00125,0.0025,0.005,0.014,0.33,0.441,0.897,0.935048219,1.011164446,2.336132122,4.471774769,8.344491361,8.335,9.395,10.215,10.962,11.649,12.258,12.962,13.8,14.738
p05065,0.00075,0.0015,0.003,0.006,0.129,0.168,0.329,0.343361969,0.369239483,0.484692833,1.063436985,2.271680937,2.635,3.312,3.883,4.333,4.756,5.16,5.605,6.061,6.585
p05067,0.00075,0.0015,0.003,0.006,0.065,0.109,0.296,0.31168274,0.340591592,1.023968192,2.767605877,5.040432652,5.044,5.603,6.068,6.417,6.795,7.205,7.594,8.072,8.637
p05069,0.008,0.016,0.032,0.045,0.782,1.03,1.989,2.067325188,2.215436898,3.367741868,9.273926927,17.82032481,18.855,22.339,25.471,28.294,30.89,33.909,37.049,40.203,43.317
p05073,0.00025,0.0005,0.001,0.002,0.016,0.032,0.1,0.107300615,0.119896729,0.14628117,0.51169562,1.230306408,1.351,1.655,1.919,2.117,2.294,2.503,2.701,2.937,3.169
p05075,0.00125,0.0025,0.005,0.008,0.13,0.175,0.361,0.380150751,0.416985968,0.878778672,2.05234439,3.663928956,3.666,4.123,4.541,4.864,5.205,5.593,5.949,6.415,6.905
p05077,0.001,0.002,0.004,0.008,0.214,0.26,0.441,0.457815959,0.501868608,0.818737893,1.564008787,2.609059294,2.682,3.068,3.358,3.625,3.874,4.085,4.327,4.589,4.938
p05079,0.0005,0.001,0.002,0.005,0.088,0.12,0.253,0.264674851,0.287539942,0.429018656,0.964435006,1.972538793,2.074,2.442,2.738,2.97,3.218,3.439,3.654,3.926,4.26
p05081,0.0005,0.001,0.002,0.004,0.058,0.087,0.211,0.221754605,0.353323988,0.965019064,1.946668121,3.812375433,3.759,4.202,4.613,4.935,5.24,5.598,5.938,6.369,6.773
p05085,0.00175,0.0035,0.007,0.018,0.074,0.214,0.819,0.880886956,0.99843205,1.880913853,4.296018447,10.37213529,10.577,12.078,13.139,14.108,15.022,16.182,17.342,18.84,20.644
p05091,0.001,0.002,0.004,0.003,0.03,0.048,0.117,0.135914113,0.16976528,0.195405444,0.231375411,0.31826025,0.412,0.573,0.958,1.418,1.925,2.544,3.314,4.393,5.758
p05093,0.00075,0.0015,0.003,0.01,0.034,0.113,0.458,0.495626652,0.559164389,1.792490161,5.218182945,9.898680992,10.135,11.458,12.564,13.517,14.334,14.978,15.788,16.599,17.356
p05095,0.00025,0.0005,0.001,0.002,0.009,0.024,0.088,0.095037688,0.107164333,0.127723111,0.292556409,1.48671396,1.663,2.072,2.426,2.718,2.955,3.207,3.535,3.873,4.249
p05099,0.00025,0.0005,0.001,0.003,0.02,0.04,0.126,0.133870291,0.151727719,0.392994189,0.849859682,1.818469344,1.948,2.318,2.631,2.904,3.183,3.418,3.682,3.907,4.219
p05103,0.00075,0.0015,0.003,0.008,0.038,0.103,0.384,0.414895712,0.473220717,1.532677336,4.238174594,8.104952728,8.01,8.838,9.59,10.14,10.708,11.35,11.948,12.523,13.339
p05105,0.00025,0.0005,0.001,0.003,0.029,0.047,0.124,0.13080456,0.145361521,0.164839229,0.737509122,1.612668546,1.691,1.993,2.261,2.446,2.602,2.775,2.951,3.149,3.428
p05107,0.002,0.004,0.008,0.013,0.199,0.271,0.566,0.59168625,0.637680831,1.297972473,2.337114127,4.569227547,4.726,5.469,6.1,6.649,7.146,7.689,8.28,8.859,9.534
p05111,0.001,0.002,0.004,0.008,0.094,0.147,0.371,0.392413679,0.43184043,0.815462942,2.531780939,5.816402873,6.103,7.146,8.014,8.756,9.537,10.281,11.047,11.822,12.56
p05115,0.003,0.006,0.012,0.025,0.195,0.391,1.159,1.699437364,2.720488604,5.112199406,9.651024351,17.02073811,17.235,19.463,21.349,22.714,24.323,25.648,27.271,29.077,31.033
p05117,0.00025,0.0005,0.001,0.003,0.023,0.046,0.143,0.152264683,0.170826313,0.49997594,1.312610504,2.408881468,2.418,2.701,2.919,3.09,3.255,3.425,3.664,3.875,4.117
p05119,0.046,0.092,0.184,0.19,2.23,3.918,9.355,10.48173725,12.54565416,20.3014248,39.55407145,76.64561513,80.211,93.674,106.479,118.134,129.465,141.176,153.777,168.217,183.519
p05121,0.0005,0.001,0.002,0.006,0.083,0.126,0.307,0.322923756,0.353323988,0.775071872,2.236999766,4.299324862,4.544,5.257,5.799,6.195,6.694,7.114,7.579,8.066,8.626
p05123,0.00475,0.0095,0.019,0.036,1,1.201,1.991,2.05506226,2.180422809,3.250935262,6.187067478,10.01563882,9.926,10.92,11.77,12.428,13.137,13.894,14.674,15.38,16.159
p05125,0.008,0.016,0.032,0.046,0.566,0.875,2.072,2.23491853,2.562394688,5.043425422,11.63440107,25.49680703,28.192,34.416,40.452,46.031,51.712,57.666,63.699,70.407,77.658
p05133,0.00025,0.0005,0.001,0.001,0.009,0.019,0.064,0.068468012,0.077455409,0.090606994,0.292556409,0.590412125,0.683,0.896,1.087,1.252,1.413,1.62,1.88,2.232,2.68
p05135,0.0005,0.001,0.002,0.005,0.019,0.059,0.231,0.249346192,0.281173744,0.584033031,2.520657121,5.214744804,5.859,7.091,8.055,8.874,9.703,10.524,11.416,12.252,13.107
p05137,0.00075,0.0015,0.003,0.007,0.135,0.177,0.351,0.365844003,0.394704275,0.601499439,1.205821853,2.639423346,2.885,3.491,4.021,4.466,4.875,5.319,5.828,6.315,6.959
p05139,0.0015,0.003,0.006,0.013,0.169,0.251,0.598,0.633584586,0.691793514,1.749915791,4.118037361,8.214038397,8.459,9.876,11.151,12.213,13.274,14.321,15.293,16.448,17.628
p05145,0.003,0.006,0.012,0.022,0.142,0.309,0.996,1.06891851,1.219126914,4.647156282,11.98813848,23.13515853,23.612,26.88,29.76,32.541,35.293,37.997,41.111,44.367,48.062
p05147,0,0,0,0.002,0.005,0.018,0.072,0.077665207,0.089126772,0.12553981,0.522819438,1.566560171,1.683,1.988,2.245,2.445,2.611,2.76,2.961,3.175,3.394
p05149,0.00075,0.0015,0.003,0.007,0.077,0.122,0.317,0.336208595,0.372422582,0.923536344,2.00228721,3.867480565,4.074,4.825,5.452,5.988,6.468,6.933,7.52,8.107,8.728
p22027,0.0125,0.025,0.05,0.126,0.169,0.205,0.237,0.250368102,0.27268548,0.302387195,0.343725971,0.416099974,0.6,1.007,1.424,1.819,2.186,2.549,2.934,3.34,3.788
p22035,0.0085,0.017,0.034,0.083,0.109,0.131,0.149,0.156352325,0.168704247,0.18667224,0.206903012,0.247410795,0.333,0.473,0.603,0.708,0.808,0.899,0.987,1.079,1.201
p22041,0.0235,0.047,0.094,0.23,0.307,0.382,0.46,0.488473277,0.535821663,0.593857885,0.672990979,0.843445892,1.15,1.718,2.306,2.868,3.374,3.841,4.507,5.228,6.105
p22061,0.0435,0.087,0.174,0.433,0.555,0.663,0.746,0.789936911,0.86368086,0.954102558,1.062324603,1.228057219,1.565,2.234,2.868,3.486,4.008,4.546,5.141,5.802,6.608
p22065,0.01,0.02,0.04,0.1,0.126,0.15,0.168,0.176790538,0.190985939,0.20850525,0.229150647,0.256407551,0.319,0.505,0.703,0.895,1.07,1.242,1.4,1.583,1.769
p22067,0.027,0.054,0.108,0.268,0.348,0.421,0.482,0.507889579,0.549615092,0.599316138,0.658530016,0.757976709,1.081,1.609,2.127,2.582,3.029,3.444,3.813,4.341,4.918
p22073,0.1415,0.283,0.566,1.383,1.882,2.392,2.856,3.0401841,3.344376007,3.652662654,4.057968745,4.993199682,7.506,11.728,16.544,21.734,27.174,32.952,39.281,46.815,55.176
p22083,0.0215,0.043,0.086,0.216,0.283,0.345,0.396,0.417961444,0.454122123,0.496700989,0.557303273,0.723114278,1.012,1.544,2.067,2.581,3.086,3.574,4.058,4.629,5.3
p22107,0.011,0.022,0.044,0.108,0.143,0.174,0.2,0.209491677,0.226000028,0.244529717,0.263634483,0.302515927,0.404,0.58,0.747,0.897,1.069,1.246,1.433,1.631,1.861
p22111,0.01625,0.0325,0.065,0.161,0.206,0.246,0.278,0.294310259,0.321492998,0.356969721,0.39934506,0.453211593,0.687,1.127,1.626,2.078,2.504,2.875,3.315,3.791,4.311
p22123,0.00875,0.0175,0.035,0.089,0.137,0.175,0.213,0.223798426,0.242976556,0.266362728,0.292556409,0.334004573,0.389,0.617,0.85,1.088,1.329,1.543,1.782,2.059,2.334
p28001,0.00225,0.0045,0.009,0.015,0.04,0.063,4.442,4.574071943,4.824517037,5.328346209,6.10697599,7.272752781,8.054,10.312,12.58,14.705,17.043,18.706,20.461,22.352,24.384
p28005,0.0005,0.001,0.002,0.004,0.015,0.025,2.437,2.499593381,2.610141173,2.746592719,2.951148871,3.25457655,3.287,3.818,4.363,4.858,5.386,5.737,6.104,6.492,6.887
p28007,0.0005,0.001,0.002,0.003,0.012,0.019,1.646,1.698415453,1.792084732,1.960604342,2.268146456,2.856470089,3.319,4.374,5.515,6.626,7.825,8.549,9.285,10.12,10.996
p28011,0.001,0.002,0.004,0.006,0.02,0.033,2.963,3.060622312,3.227662377,3.522756242,3.982326784,4.832382666,5.559,7.337,9.181,10.915,12.779,13.863,15.02,16.169,17.419
p28015,0.00025,0.0005,0.001,0.001,0.005,0.009,0.81,0.836944799,0.879596355,0.968294015,1.123505601,1.412490721,1.623,2.087,2.559,3.017,3.514,3.769,4.036,4.339,4.647
