*tech,year,sc_point_gid,capacity
geohydro_allkm_9,2013,64269,0.6
geohydro_allkm_8,2013,64642,2.1
geohydro_allkm_8,2013,64643,44.0
geohydro_allkm_7,2013,64644,50.0
geohydro_allkm_7,2013,64645,46.0
geohydro_allkm_7,2013,64646,10.0
geohydro_allkm_9,2013,64648,0.43
geohydro_allkm_9,2013,64649,0.6
geohydro_allkm_8,2013,65021,0.6
geohydro_allkm_8,2013,65022,3.0
geohydro_allkm_8,2013,65023,17.0
geohydro_allkm_7,2013,65024,42.0
geohydro_allkm_7,2013,65025,42.0
geohydro_allkm_7,2013,65026,10.7
geohydro_allkm_8,2013,65027,0.05
geohydro_allkm_9,2013,65028,1.0
geohydro_allkm_9,2013,65029,0.8
geohydro_allkm_9,2013,65030,0.6
geohydro_allkm_9,2013,65031,0.6
geohydro_allkm_9,2013,65401,3.0
geohydro_allkm_8,2013,65402,3.0
geohydro_allkm_8,2013,65403,10.7
geohydro_allkm_8,2013,65404,10.7
geohydro_allkm_7,2013,65405,10.7
geohydro_allkm_7,2013,65406,10.7
geohydro_allkm_8,2013,65407,3.0
geohydro_allkm_9,2013,65409,1.0
geohydro_allkm_8,2013,65410,0.17
geohydro_allkm_9,2013,65411,0.6
geohydro_allkm_9,2013,65781,3.0
geohydro_allkm_8,2013,65782,3.8
geohydro_allkm_8,2013,65783,3.8
geohydro_allkm_8,2013,65784,3.8
geohydro_allkm_8,2013,65785,5.28
geohydro_allkm_8,2013,65787,2.72
geohydro_allkm_8,2013,65788,1.0
geohydro_allkm_8,2013,65789,0.95
geohydro_allkm_8,2013,65790,1.0
geohydro_allkm_8,2013,65791,0.6
geohydro_allkm_9,2013,65792,0.6
geohydro_allkm_10,2013,66160,3.0
geohydro_allkm_9,2013,66161,3.8
geohydro_allkm_8,2013,66162,3.8
geohydro_allkm_8,2013,66163,12.0
geohydro_allkm_8,2013,66164,34.3
geohydro_allkm_8,2013,66165,12.0
geohydro_allkm_7,2013,66166,14.4
geohydro_allkm_8,2013,66167,0.3
geohydro_allkm_8,2013,66168,8.0
geohydro_allkm_8,2013,66169,1.0
geohydro_allkm_8,2013,66170,1.0
geohydro_allkm_8,2013,66171,0.6
geohydro_allkm_9,2013,66172,0.6
geohydro_allkm_9,2013,66541,3.0
geohydro_allkm_8,2013,66542,3.8
geohydro_allkm_8,2013,66543,4.5
geohydro_allkm_7,2013,66545,8.0
geohydro_allkm_7,2013,66546,14.1
geohydro_allkm_8,2013,66547,8.0
geohydro_allkm_8,2013,66548,5.3
geohydro_allkm_8,2013,66549,1.0
geohydro_allkm_8,2013,66550,0.8
geohydro_allkm_8,2013,66551,0.6
geohydro_allkm_9,2014,31618,10.0
geohydro_allkm_9,2014,33104,13.0
geohydro_allkm_9,2014,33483,13.0
geohydro_allkm_9,2014,33484,13.0
geohydro_allkm_9,2014,34609,1.1
geohydro_allkm_9,2014,34989,1.1
geohydro_allkm_9,2014,36153,12.8
geohydro_allkm_9,2014,36895,4.3
geohydro_allkm_9,2014,37274,7.5
geohydro_allkm_9,2014,37276,7.5
geohydro_allkm_9,2014,37283,8.81
geohydro_allkm_9,2014,37284,8.07
geohydro_allkm_9,2014,37625,9.0
geohydro_allkm_9,2014,37626,9.0
geohydro_allkm_9,2014,37627,19.0
geohydro_allkm_9,2014,37648,0.9
geohydro_allkm_9,2014,37649,5.4
geohydro_allkm_9,2014,37650,0.9
geohydro_allkm_9,2014,37654,6.3
geohydro_allkm_9,2014,37655,10.0
geohydro_allkm_9,2014,37656,7.3
geohydro_allkm_9,2014,37657,0.9
geohydro_allkm_9,2014,37663,25.72
geohydro_allkm_9,2014,37664,13.41
geohydro_allkm_9,2014,38005,9.0
geohydro_allkm_8,2014,38006,50.0
geohydro_allkm_8,2014,38007,50.0
geohydro_allkm_8,2014,38008,50.0
geohydro_allkm_9,2014,38009,19.0
geohydro_allkm_9,2014,38028,9.0
geohydro_allkm_9,2014,38029,10.0
geohydro_allkm_9,2014,38030,5.4
geohydro_allkm_9,2014,38036,1.3
geohydro_allkm_10,2014,38037,1.2
geohydro_allkm_9,2014,38385,40.0
geohydro_allkm_8,2014,38386,60.0
geohydro_allkm_7,2014,38387,65.0
geohydro_allkm_8,2014,38388,60.0
geohydro_allkm_9,2014,38389,25.0
geohydro_allkm_9,2014,38408,10.0
geohydro_allkm_9,2014,38410,10.0
geohydro_allkm_9,2014,38416,1.3
geohydro_allkm_10,2014,38417,10.1
geohydro_allkm_10,2014,38418,10.1
geohydro_allkm_9,2014,38765,45.0
geohydro_allkm_8,2014,38766,60.0
geohydro_allkm_8,2014,38767,68.0
geohydro_allkm_9,2014,38768,60.0
geohydro_allkm_9,2014,38769,26.0
geohydro_allkm_10,2014,38787,3.7
geohydro_allkm_9,2014,38788,10.0
geohydro_allkm_9,2014,38789,10.9
geohydro_allkm_9,2014,38790,5.4
geohydro_allkm_9,2014,38794,1.2
geohydro_allkm_9,2014,38795,1.3
geohydro_allkm_9,2014,38796,1.3
geohydro_allkm_9,2014,38797,10.1
geohydro_allkm_9,2014,38798,10.1
geohydro_allkm_9,2014,39145,40.0
geohydro_allkm_8,2014,39146,50.0
geohydro_allkm_8,2014,39147,51.0
geohydro_allkm_9,2014,39148,45.0
geohydro_allkm_9,2014,39149,12.2
geohydro_allkm_9,2014,39169,5.4
geohydro_allkm_10,2014,39172,0.4
geohydro_allkm_9,2014,39174,0.8
geohydro_allkm_9,2014,39175,1.1
geohydro_allkm_9,2014,39176,0.9
geohydro_allkm_9,2014,39526,25.0
geohydro_allkm_9,2014,39527,40.0
geohydro_allkm_9,2014,39528,12.2
geohydro_allkm_10,2014,39551,0.4
geohydro_allkm_9,2014,39556,10.1
geohydro_allkm_9,2014,39557,10.1
geohydro_allkm_9,2014,40313,0.1
geohydro_allkm_9,2014,44870,3.3
geohydro_allkm_9,2014,44871,3.3
geohydro_allkm_10,2014,44872,3.3
geohydro_allkm_10,2014,45249,1.32
geohydro_allkm_9,2014,45252,3.3
geohydro_allkm_10,2014,45629,3.3
geohydro_allkm_9,2014,45632,1.98
geohydro_allkm_9,2014,45675,23.0
geohydro_allkm_9,2014,46010,0.89
geohydro_allkm_9,2014,46011,2.41
geohydro_allkm_9,2014,46012,3.3
geohydro_allkm_10,2014,46055,8.7
geohydro_allkm_9,2014,51713,23.4
geohydro_allkm_8,2014,51714,22.49
geohydro_allkm_8,2014,51715,4.21
geohydro_allkm_9,2014,51716,22.5
geohydro_allkm_9,2014,52093,20.95
geohydro_allkm_8,2014,52094,13.31
geohydro_allkm_8,2014,52095,12.99
geohydro_allkm_9,2014,52096,26.9
geohydro_allkm_10,2014,52472,0.53
geohydro_allkm_9,2014,52473,6.05
geohydro_allkm_8,2014,52474,3.7
geohydro_allkm_9,2014,52477,21.8
geohydro_allkm_9,2014,52853,14.21
geohydro_allkm_9,2014,52854,27.5
geohydro_allkm_9,2014,53233,8.74
geohydro_allkm_9,2014,53234,0.02
geohydro_allkm_7,2014,63883,4.0
geohydro_allkm_7,2014,63884,10.0
geohydro_allkm_7,2014,63885,9.0
geohydro_allkm_8,2014,63886,0.6
geohydro_allkm_8,2014,63887,0.6
geohydro_allkm_7,2014,64263,29.0
geohydro_allkm_7,2014,64264,49.0
geohydro_allkm_9,2014,64267,0.6
geohydro_allkm_9,2014,64268,0.6
geohydro_allkm_9,2014,64269,0.6
geohydro_allkm_8,2014,64642,2.1
geohydro_allkm_8,2014,64643,44.0
geohydro_allkm_7,2014,64644,50.0
geohydro_allkm_7,2014,64645,46.0
geohydro_allkm_7,2014,64646,10.0
geohydro_allkm_9,2014,64648,0.43
geohydro_allkm_9,2014,64649,0.6
geohydro_allkm_8,2014,65021,0.6
geohydro_allkm_8,2014,65022,3.0
geohydro_allkm_8,2014,65023,17.0
geohydro_allkm_7,2014,65024,42.0
geohydro_allkm_7,2014,65025,42.0
geohydro_allkm_7,2014,65026,10.7
geohydro_allkm_8,2014,65027,0.05
geohydro_allkm_9,2014,65028,1.0
geohydro_allkm_9,2014,65029,0.8
geohydro_allkm_9,2014,65030,0.6
geohydro_allkm_9,2014,65031,0.6
geohydro_allkm_9,2014,65401,3.0
geohydro_allkm_8,2014,65402,3.0
geohydro_allkm_8,2014,65403,10.7
geohydro_allkm_8,2014,65404,10.7
geohydro_allkm_7,2014,65405,10.7
geohydro_allkm_7,2014,65406,10.7
geohydro_allkm_8,2014,65407,3.0
geohydro_allkm_9,2014,65409,1.0
geohydro_allkm_8,2014,65410,0.17
geohydro_allkm_9,2014,65411,0.6
geohydro_allkm_9,2014,65781,3.0
geohydro_allkm_8,2014,65782,3.8
geohydro_allkm_8,2014,65783,3.8
geohydro_allkm_8,2014,65784,3.8
geohydro_allkm_8,2014,65785,5.28
geohydro_allkm_8,2014,65787,2.72
geohydro_allkm_8,2014,65788,1.0
geohydro_allkm_8,2014,65789,0.95
geohydro_allkm_8,2014,65790,1.0
geohydro_allkm_8,2014,65791,0.6
geohydro_allkm_9,2014,65792,0.6
geohydro_allkm_10,2014,66160,3.0
geohydro_allkm_9,2014,66161,3.8
geohydro_allkm_8,2014,66162,3.8
geohydro_allkm_8,2014,66163,12.0
geohydro_allkm_8,2014,66164,34.3
geohydro_allkm_8,2014,66165,12.0
geohydro_allkm_7,2014,66166,14.4
geohydro_allkm_8,2014,66167,0.3
geohydro_allkm_8,2014,66168,8.0
geohydro_allkm_8,2014,66169,1.0
geohydro_allkm_8,2014,66170,1.0
geohydro_allkm_8,2014,66171,0.6
geohydro_allkm_9,2014,66172,0.6
geohydro_allkm_9,2014,66541,3.0
geohydro_allkm_8,2014,66542,3.8
geohydro_allkm_8,2014,66543,4.5
geohydro_allkm_7,2014,66545,8.0
geohydro_allkm_7,2014,66546,14.1
geohydro_allkm_8,2014,66547,8.0
geohydro_allkm_8,2014,66548,5.3
geohydro_allkm_8,2014,66549,1.0
geohydro_allkm_8,2014,66550,0.8
geohydro_allkm_8,2014,66551,0.6
geohydro_allkm_9,2015,31618,10.0
geohydro_allkm_9,2015,33104,13.0
geohydro_allkm_9,2015,33483,13.0
geohydro_allkm_9,2015,33484,13.0
geohydro_allkm_9,2015,34609,1.1
geohydro_allkm_9,2015,34989,1.1
geohydro_allkm_9,2015,36153,12.8
geohydro_allkm_9,2015,36895,4.3
geohydro_allkm_9,2015,37274,7.5
geohydro_allkm_9,2015,37276,7.5
geohydro_allkm_9,2015,37283,8.81
geohydro_allkm_9,2015,37284,8.07
geohydro_allkm_9,2015,37625,9.0
geohydro_allkm_9,2015,37626,9.0
geohydro_allkm_9,2015,37627,19.0
geohydro_allkm_9,2015,37648,0.9
geohydro_allkm_9,2015,37649,5.4
geohydro_allkm_9,2015,37650,0.9
geohydro_allkm_9,2015,37654,6.3
geohydro_allkm_9,2015,37655,10.0
geohydro_allkm_9,2015,37656,7.3
geohydro_allkm_9,2015,37657,0.9
geohydro_allkm_9,2015,37663,25.72
geohydro_allkm_9,2015,37664,13.41
geohydro_allkm_9,2015,38005,9.0
geohydro_allkm_8,2015,38006,50.0
geohydro_allkm_8,2015,38007,50.0
geohydro_allkm_8,2015,38008,50.0
geohydro_allkm_9,2015,38009,19.0
geohydro_allkm_9,2015,38028,9.0
geohydro_allkm_9,2015,38029,10.0
geohydro_allkm_9,2015,38030,5.4
geohydro_allkm_9,2015,38036,1.3
geohydro_allkm_10,2015,38037,1.2
geohydro_allkm_9,2015,38385,40.0
geohydro_allkm_8,2015,38386,60.0
geohydro_allkm_7,2015,38387,65.0
geohydro_allkm_8,2015,38388,60.0
geohydro_allkm_9,2015,38389,25.0
geohydro_allkm_9,2015,38408,10.0
geohydro_allkm_9,2015,38410,10.0
geohydro_allkm_9,2015,38416,1.3
geohydro_allkm_10,2015,38417,10.1
geohydro_allkm_10,2015,38418,10.1
geohydro_allkm_9,2015,38765,45.0
geohydro_allkm_8,2015,38766,60.0
geohydro_allkm_8,2015,38767,68.0
geohydro_allkm_9,2015,38768,60.0
geohydro_allkm_9,2015,38769,26.0
geohydro_allkm_10,2015,38787,3.7
geohydro_allkm_9,2015,38788,10.0
geohydro_allkm_9,2015,38789,10.9
geohydro_allkm_9,2015,38790,5.4
geohydro_allkm_9,2015,38794,1.2
geohydro_allkm_9,2015,38795,1.3
geohydro_allkm_9,2015,38796,1.3
geohydro_allkm_9,2015,38797,10.1
geohydro_allkm_9,2015,38798,10.1
geohydro_allkm_9,2015,39145,40.0
geohydro_allkm_8,2015,39146,50.0
geohydro_allkm_8,2015,39147,51.0
geohydro_allkm_9,2015,39148,45.0
geohydro_allkm_9,2015,39149,12.2
geohydro_allkm_9,2015,39169,5.4
geohydro_allkm_10,2015,39172,0.4
geohydro_allkm_9,2015,39174,0.8
geohydro_allkm_9,2015,39175,1.1
geohydro_allkm_9,2015,39176,0.9
geohydro_allkm_9,2015,39526,25.0
geohydro_allkm_9,2015,39527,40.0
geohydro_allkm_9,2015,39528,12.2
geohydro_allkm_10,2015,39551,0.4
geohydro_allkm_9,2015,39556,10.1
geohydro_allkm_9,2015,39557,10.1
geohydro_allkm_9,2015,40313,0.1
geohydro_allkm_9,2015,44870,3.3
geohydro_allkm_9,2015,44871,3.3
geohydro_allkm_10,2015,44872,3.3
geohydro_allkm_10,2015,45249,1.32
geohydro_allkm_9,2015,45252,3.3
geohydro_allkm_10,2015,45629,3.3
geohydro_allkm_9,2015,45632,1.98
geohydro_allkm_9,2015,45675,23.0
geohydro_allkm_9,2015,46010,0.89
geohydro_allkm_9,2015,46011,2.41
geohydro_allkm_9,2015,46012,3.3
geohydro_allkm_10,2015,46055,8.7
geohydro_allkm_9,2015,51713,23.4
geohydro_allkm_8,2015,51714,22.49
geohydro_allkm_8,2015,51715,4.21
geohydro_allkm_9,2015,51716,22.5
geohydro_allkm_9,2015,52093,20.95
geohydro_allkm_8,2015,52094,13.31
geohydro_allkm_8,2015,52095,12.99
geohydro_allkm_9,2015,52096,26.9
geohydro_allkm_10,2015,52472,0.53
geohydro_allkm_9,2015,52473,6.05
geohydro_allkm_8,2015,52474,3.7
geohydro_allkm_9,2015,52477,21.8
geohydro_allkm_9,2015,52853,14.21
geohydro_allkm_9,2015,52854,27.5
geohydro_allkm_9,2015,53233,8.74
geohydro_allkm_9,2015,53234,0.02
geohydro_allkm_7,2015,63883,4.0
geohydro_allkm_7,2015,63884,10.0
geohydro_allkm_7,2015,63885,9.0
geohydro_allkm_8,2015,63886,0.6
geohydro_allkm_8,2015,63887,0.6
geohydro_allkm_7,2015,64263,29.0
geohydro_allkm_7,2015,64264,49.0
geohydro_allkm_9,2015,64267,0.6
geohydro_allkm_9,2015,64268,0.6
geohydro_allkm_9,2015,64269,0.6
geohydro_allkm_8,2015,64642,2.1
geohydro_allkm_8,2015,64643,44.0
geohydro_allkm_7,2015,64644,50.0
geohydro_allkm_7,2015,64645,46.0
geohydro_allkm_7,2015,64646,10.0
geohydro_allkm_9,2015,64648,0.43
geohydro_allkm_9,2015,64649,0.6
geohydro_allkm_8,2015,65021,0.6
geohydro_allkm_8,2015,65022,3.0
geohydro_allkm_8,2015,65023,17.0
geohydro_allkm_7,2015,65024,42.0
geohydro_allkm_7,2015,65025,42.0
geohydro_allkm_7,2015,65026,10.7
geohydro_allkm_8,2015,65027,0.05
geohydro_allkm_9,2015,65028,1.0
geohydro_allkm_9,2015,65029,0.8
geohydro_allkm_9,2015,65030,0.6
geohydro_allkm_9,2015,65031,0.6
geohydro_allkm_9,2015,65401,3.0
geohydro_allkm_8,2015,65402,3.0
geohydro_allkm_8,2015,65403,10.7
geohydro_allkm_8,2015,65404,10.7
geohydro_allkm_7,2015,65405,10.7
geohydro_allkm_7,2015,65406,10.7
geohydro_allkm_8,2015,65407,3.0
geohydro_allkm_9,2015,65409,1.0
geohydro_allkm_8,2015,65410,0.17
geohydro_allkm_9,2015,65411,0.6
geohydro_allkm_9,2015,65781,3.0
geohydro_allkm_8,2015,65782,3.8
geohydro_allkm_8,2015,65783,3.8
geohydro_allkm_8,2015,65784,3.8
geohydro_allkm_8,2015,65785,5.28
geohydro_allkm_8,2015,65787,2.72
geohydro_allkm_8,2015,65788,1.0
geohydro_allkm_8,2015,65789,0.95
geohydro_allkm_8,2015,65790,1.0
geohydro_allkm_8,2015,65791,0.6
geohydro_allkm_9,2015,65792,0.6
geohydro_allkm_10,2015,66160,3.0
geohydro_allkm_9,2015,66161,3.8
geohydro_allkm_8,2015,66162,3.8
geohydro_allkm_8,2015,66163,12.0
geohydro_allkm_8,2015,66164,34.3
geohydro_allkm_8,2015,66165,12.0
geohydro_allkm_7,2015,66166,14.4
geohydro_allkm_8,2015,66167,0.3
geohydro_allkm_8,2015,66168,8.0
geohydro_allkm_8,2015,66169,1.0
geohydro_allkm_8,2015,66170,1.0
geohydro_allkm_8,2015,66171,0.6
geohydro_allkm_9,2015,66172,0.6
geohydro_allkm_9,2015,66541,3.0
geohydro_allkm_8,2015,66542,3.8
geohydro_allkm_8,2015,66543,4.5
geohydro_allkm_7,2015,66545,8.0
geohydro_allkm_7,2015,66546,14.1
geohydro_allkm_8,2015,66547,8.0
geohydro_allkm_8,2015,66548,5.3
geohydro_allkm_8,2015,66549,1.0
geohydro_allkm_8,2015,66550,0.8
geohydro_allkm_8,2015,66551,0.6
geohydro_allkm_9,2016,31618,10.0
geohydro_allkm_9,2016,33104,13.0
geohydro_allkm_9,2016,33483,13.0
geohydro_allkm_9,2016,33484,13.0
geohydro_allkm_9,2016,34609,1.1
geohydro_allkm_9,2016,34989,1.1
geohydro_allkm_9,2016,36153,12.8
geohydro_allkm_9,2016,36895,4.3
geohydro_allkm_9,2016,37274,7.5
geohydro_allkm_9,2016,37276,7.5
geohydro_allkm_9,2016,37283,8.81
geohydro_allkm_9,2016,37284,8.07
geohydro_allkm_9,2016,37625,9.0
geohydro_allkm_9,2016,37626,9.0
geohydro_allkm_9,2016,37627,19.0
geohydro_allkm_9,2016,37648,0.9
geohydro_allkm_9,2016,37649,5.4
geohydro_allkm_9,2016,37650,0.9
geohydro_allkm_9,2016,37654,6.3
geohydro_allkm_9,2016,37655,10.0
geohydro_allkm_9,2016,37656,7.3
geohydro_allkm_9,2016,37657,0.9
geohydro_allkm_9,2016,37663,25.72
geohydro_allkm_9,2016,37664,13.41
geohydro_allkm_9,2016,38005,9.0
geohydro_allkm_8,2016,38006,50.0
geohydro_allkm_8,2016,38007,50.0
geohydro_allkm_8,2016,38008,50.0
geohydro_allkm_9,2016,38009,19.0
geohydro_allkm_9,2016,38028,9.0
geohydro_allkm_9,2016,38029,10.0
geohydro_allkm_9,2016,38030,5.4
geohydro_allkm_9,2016,38036,1.3
geohydro_allkm_10,2016,38037,1.2
geohydro_allkm_9,2016,38385,40.0
geohydro_allkm_8,2016,38386,60.0
geohydro_allkm_7,2016,38387,65.0
geohydro_allkm_8,2016,38388,60.0
geohydro_allkm_9,2016,38389,25.0
geohydro_allkm_9,2016,38408,10.0
geohydro_allkm_9,2016,38410,10.0
geohydro_allkm_9,2016,38416,1.3
geohydro_allkm_10,2016,38417,10.1
geohydro_allkm_10,2016,38418,10.1
geohydro_allkm_9,2016,38765,45.0
geohydro_allkm_8,2016,38766,60.0
geohydro_allkm_8,2016,38767,68.0
geohydro_allkm_9,2016,38768,60.0
geohydro_allkm_9,2016,38769,26.0
geohydro_allkm_10,2016,38787,3.7
geohydro_allkm_9,2016,38788,10.0
geohydro_allkm_9,2016,38789,10.9
geohydro_allkm_9,2016,38790,5.4
geohydro_allkm_9,2016,38794,1.2
geohydro_allkm_9,2016,38795,1.3
geohydro_allkm_9,2016,38796,1.3
geohydro_allkm_9,2016,38797,10.1
geohydro_allkm_9,2016,38798,10.1
geohydro_allkm_9,2016,39145,40.0
geohydro_allkm_8,2016,39146,50.0
geohydro_allkm_8,2016,39147,51.0
geohydro_allkm_9,2016,39148,45.0
geohydro_allkm_9,2016,39169,5.4
geohydro_allkm_10,2016,39172,0.4
geohydro_allkm_9,2016,39174,0.8
geohydro_allkm_9,2016,39175,1.1
geohydro_allkm_9,2016,39176,0.9
geohydro_allkm_9,2016,39526,25.0
geohydro_allkm_9,2016,39527,40.0
geohydro_allkm_10,2016,39551,0.4
geohydro_allkm_9,2016,39556,10.1
geohydro_allkm_9,2016,39557,10.1
geohydro_allkm_9,2016,40313,0.1
geohydro_allkm_9,2016,44870,3.3
geohydro_allkm_9,2016,44871,3.3
geohydro_allkm_10,2016,44872,3.3
geohydro_allkm_10,2016,45249,1.32
geohydro_allkm_9,2016,45252,3.3
geohydro_allkm_10,2016,45629,3.3
geohydro_allkm_9,2016,45632,1.98
geohydro_allkm_9,2016,45675,23.0
geohydro_allkm_9,2016,46010,0.89
geohydro_allkm_9,2016,46011,2.41
geohydro_allkm_9,2016,46012,3.3
geohydro_allkm_10,2016,46055,8.7
geohydro_allkm_9,2016,51713,23.4
geohydro_allkm_8,2016,51714,22.49
geohydro_allkm_8,2016,51715,4.21
geohydro_allkm_9,2016,51716,22.5
geohydro_allkm_9,2016,52093,20.95
geohydro_allkm_8,2016,52094,13.31
geohydro_allkm_8,2016,52095,12.99
geohydro_allkm_9,2016,52096,26.9
geohydro_allkm_10,2016,52472,0.53
geohydro_allkm_9,2016,52473,6.05
geohydro_allkm_8,2016,52474,3.7
geohydro_allkm_9,2016,52477,21.8
geohydro_allkm_9,2016,52853,14.21
geohydro_allkm_9,2016,52854,27.5
geohydro_allkm_9,2016,53233,8.74
geohydro_allkm_9,2016,53234,0.02
geohydro_allkm_7,2016,63883,4.0
geohydro_allkm_7,2016,63884,10.0
geohydro_allkm_7,2016,63885,9.0
geohydro_allkm_8,2016,63886,0.6
geohydro_allkm_8,2016,63887,0.6
geohydro_allkm_7,2016,64263,29.0
geohydro_allkm_7,2016,64264,49.0
geohydro_allkm_9,2016,64267,0.6
geohydro_allkm_9,2016,64268,0.6
geohydro_allkm_9,2016,64269,0.6
geohydro_allkm_8,2016,64642,2.1
geohydro_allkm_8,2016,64643,44.0
geohydro_allkm_7,2016,64644,50.0
geohydro_allkm_7,2016,64645,46.0
geohydro_allkm_7,2016,64646,10.0
geohydro_allkm_9,2016,64648,0.43
geohydro_allkm_9,2016,64649,0.6
geohydro_allkm_8,2016,65021,0.6
geohydro_allkm_8,2016,65022,3.0
geohydro_allkm_8,2016,65023,17.0
geohydro_allkm_7,2016,65024,42.0
geohydro_allkm_7,2016,65025,42.0
geohydro_allkm_7,2016,65026,10.7
geohydro_allkm_8,2016,65027,0.05
geohydro_allkm_9,2016,65028,1.0
geohydro_allkm_9,2016,65029,0.8
geohydro_allkm_9,2016,65030,0.6
geohydro_allkm_9,2016,65031,0.6
geohydro_allkm_9,2016,65401,3.0
geohydro_allkm_8,2016,65402,3.0
geohydro_allkm_8,2016,65403,10.7
geohydro_allkm_8,2016,65404,10.7
geohydro_allkm_7,2016,65405,10.7
geohydro_allkm_7,2016,65406,10.7
geohydro_allkm_8,2016,65407,3.0
geohydro_allkm_9,2016,65409,1.0
geohydro_allkm_8,2016,65410,0.17
geohydro_allkm_9,2016,65411,0.6
geohydro_allkm_9,2016,65781,3.0
geohydro_allkm_8,2016,65782,3.8
geohydro_allkm_8,2016,65783,3.8
geohydro_allkm_8,2016,65784,3.8
geohydro_allkm_8,2016,65785,5.28
geohydro_allkm_8,2016,65787,2.72
geohydro_allkm_8,2016,65788,1.0
geohydro_allkm_8,2016,65789,0.95
geohydro_allkm_8,2016,65790,1.0
geohydro_allkm_8,2016,65791,0.6
geohydro_allkm_9,2016,65792,0.6
geohydro_allkm_10,2016,66160,3.0
geohydro_allkm_9,2016,66161,3.8
geohydro_allkm_8,2016,66162,3.8
geohydro_allkm_8,2016,66163,12.0
geohydro_allkm_8,2016,66164,34.3
geohydro_allkm_8,2016,66165,12.0
geohydro_allkm_7,2016,66166,14.4
geohydro_allkm_8,2016,66167,0.3
geohydro_allkm_8,2016,66168,8.0
geohydro_allkm_8,2016,66169,1.0
geohydro_allkm_8,2016,66170,1.0
geohydro_allkm_8,2016,66171,0.6
geohydro_allkm_9,2016,66172,0.6
geohydro_allkm_9,2016,66541,3.0
geohydro_allkm_8,2016,66542,3.8
geohydro_allkm_8,2016,66543,4.5
geohydro_allkm_7,2016,66545,8.0
geohydro_allkm_7,2016,66546,14.1
geohydro_allkm_8,2016,66547,8.0
geohydro_allkm_8,2016,66548,5.3
geohydro_allkm_8,2016,66549,1.0
geohydro_allkm_8,2016,66550,0.8
geohydro_allkm_8,2016,66551,0.6
geohydro_allkm_9,2017,31618,10.0
geohydro_allkm_9,2017,33104,13.0
geohydro_allkm_9,2017,33483,13.0
geohydro_allkm_9,2017,33484,13.0
geohydro_allkm_9,2017,34609,1.1
geohydro_allkm_9,2017,34989,1.1
geohydro_allkm_9,2017,36153,12.8
geohydro_allkm_9,2017,36895,4.3
geohydro_allkm_9,2017,37274,7.5
geohydro_allkm_9,2017,37276,7.5
geohydro_allkm_9,2017,37283,8.81
geohydro_allkm_9,2017,37284,8.07
geohydro_allkm_9,2017,37625,9.0
geohydro_allkm_9,2017,37626,9.0
geohydro_allkm_9,2017,37648,0.9
geohydro_allkm_9,2017,37649,5.4
geohydro_allkm_9,2017,37650,0.9
geohydro_allkm_9,2017,37654,6.3
geohydro_allkm_9,2017,37655,10.0
geohydro_allkm_9,2017,37656,7.3
geohydro_allkm_9,2017,37657,0.9
geohydro_allkm_9,2017,37663,25.72
geohydro_allkm_9,2017,37664,13.41
geohydro_allkm_9,2017,38005,9.0
geohydro_allkm_8,2017,38006,50.0
geohydro_allkm_8,2017,38007,50.0
geohydro_allkm_8,2017,38008,50.0
geohydro_allkm_9,2017,38028,9.0
geohydro_allkm_9,2017,38029,10.0
geohydro_allkm_9,2017,38030,5.4
geohydro_allkm_9,2017,38036,1.3
geohydro_allkm_10,2017,38037,1.2
geohydro_allkm_9,2017,38385,40.0
geohydro_allkm_8,2017,38386,60.0
geohydro_allkm_7,2017,38387,65.0
geohydro_allkm_8,2017,38388,60.0
geohydro_allkm_9,2017,38389,25.0
geohydro_allkm_9,2017,38408,10.0
geohydro_allkm_9,2017,38410,10.0
geohydro_allkm_9,2017,38416,1.3
geohydro_allkm_10,2017,38417,10.1
geohydro_allkm_10,2017,38418,10.1
geohydro_allkm_9,2017,38765,45.0
geohydro_allkm_8,2017,38766,60.0
geohydro_allkm_8,2017,38767,68.0
geohydro_allkm_9,2017,38768,60.0
geohydro_allkm_9,2017,38769,26.0
geohydro_allkm_10,2017,38787,3.7
geohydro_allkm_9,2017,38788,10.0
geohydro_allkm_9,2017,38789,10.9
geohydro_allkm_9,2017,38790,5.4
geohydro_allkm_9,2017,38794,1.2
geohydro_allkm_9,2017,38795,1.3
geohydro_allkm_9,2017,38796,1.3
geohydro_allkm_9,2017,38797,10.1
geohydro_allkm_9,2017,38798,10.1
geohydro_allkm_9,2017,39145,40.0
geohydro_allkm_8,2017,39146,50.0
geohydro_allkm_8,2017,39147,51.0
geohydro_allkm_9,2017,39148,45.0
geohydro_allkm_9,2017,39169,5.4
geohydro_allkm_10,2017,39172,0.4
geohydro_allkm_9,2017,39174,0.8
geohydro_allkm_9,2017,39175,1.1
geohydro_allkm_9,2017,39176,0.9
geohydro_allkm_9,2017,39526,25.0
geohydro_allkm_9,2017,39527,40.0
geohydro_allkm_10,2017,39551,0.4
geohydro_allkm_9,2017,39556,10.1
geohydro_allkm_9,2017,39557,10.1
geohydro_allkm_9,2017,40313,0.1
geohydro_allkm_9,2017,44870,3.3
geohydro_allkm_9,2017,44871,3.3
geohydro_allkm_10,2017,44872,3.3
geohydro_allkm_10,2017,45249,1.32
geohydro_allkm_9,2017,45252,3.3
geohydro_allkm_10,2017,45629,3.3
geohydro_allkm_9,2017,45632,1.98
geohydro_allkm_9,2017,45675,23.0
