r,tg,2026,2027,2028,2029,2030
p21059,hydro,0.0,0.0,0.0,0.0,0.0
p21059,nuclear,0.0,0.0,0.0,0.0,0.0
p21059,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21059,pv,0.0,0.0,136.66666666668607,273.33333333331393,410.0
p21059,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21059,wind-ons,0.0,0.0,0.0,0.0,0.0
p21067,battery,0.0,0.0,0.0,0.0,0.0
p21067,biomass,0.0,0.0,0.0,0.0,0.0
p21067,coal,0.0,0.0,0.0,0.0,0.0
p21067,gas,0.0,0.0,0.0,0.0,0.0
p21067,geothermal,0.0,0.0,0.0,0.0,0.0
p21067,h2,0.0,0.0,0.0,0.0,0.0
p21067,hydro,0.0,0.0,0.0,0.0,0.0
p21067,nuclear,0.0,0.0,0.0,0.0,0.0
p21067,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21067,pv,20.0,40.0,53.33333333333212,66.66666666666788,80.0
p21067,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21067,wind-ons,0.0,0.0,0.0,0.0,0.0
p21069,battery,0.0,0.0,0.0,0.0,0.0
p21069,biomass,0.0,0.0,0.0,0.0,0.0
p21069,coal,0.0,0.0,0.0,0.0,0.0
p21069,gas,0.0,0.0,0.0,0.0,0.0
p21069,geothermal,0.0,0.0,0.0,0.0,0.0
p21069,h2,0.0,0.0,0.0,0.0,0.0
p21069,hydro,0.0,0.0,0.0,0.0,0.0
p21069,nuclear,0.0,0.0,0.0,0.0,0.0
p21069,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21069,pv,0.0,0.0,152.2666666666628,304.5333333333256,456.8
p21069,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21069,wind-ons,0.0,0.0,0.0,0.0,0.0
p21079,battery,0.0,0.0,0.0,0.0,0.0
p21079,biomass,0.0,0.0,0.0,0.0,0.0
p21079,coal,0.0,0.0,0.0,0.0,0.0
p21079,gas,0.0,0.0,0.0,0.0,0.0
p21079,geothermal,0.0,0.0,0.0,0.0,0.0
p21079,h2,0.0,0.0,0.0,0.0,0.0
p21079,hydro,0.0,0.0,0.0,0.0,0.0
p21079,nuclear,0.0,0.0,0.0,0.0,0.0
p21079,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21079,pv,0.0,0.0,74.0,148.0,222.0
p21079,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21079,wind-ons,0.0,0.0,0.0,0.0,0.0
p21081,battery,0.0,0.0,0.0,0.0,0.0
p21081,biomass,0.0,0.0,0.0,0.0,0.0
p21081,coal,0.0,0.0,0.0,0.0,0.0
p21081,gas,0.0,0.0,0.0,0.0,0.0
p21081,geothermal,0.0,0.0,0.0,0.0,0.0
p21081,h2,0.0,0.0,0.0,0.0,0.0
p21081,hydro,0.0,0.0,0.0,0.0,0.0
p21081,nuclear,0.0,0.0,0.0,0.0,0.0
p21081,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21081,pv,0.0,0.0,20.33333333333576,40.66666666666424,61.0
p21081,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21081,wind-ons,0.0,0.0,0.0,0.0,0.0
p21083,battery,0.0,0.0,0.0,0.0,0.0
p21083,biomass,0.0,0.0,0.0,0.0,0.0
p21083,coal,0.0,0.0,0.0,0.0,0.0
p21083,gas,0.0,0.0,0.0,0.0,0.0
p21083,geothermal,0.0,0.0,0.0,0.0,0.0
p21083,h2,0.0,0.0,0.0,0.0,0.0
p21083,hydro,0.0,0.0,0.0,0.0,0.0
p21083,nuclear,0.0,0.0,0.0,0.0,0.0
p21083,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21083,pv,60.0,120.0,186.66666666665697,253.33333333334303,320.0
p21083,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21083,wind-ons,0.0,0.0,0.0,0.0,0.0
p21085,battery,0.0,0.0,0.0,0.0,0.0
p21085,biomass,0.0,0.0,0.0,0.0,0.0
p21085,coal,0.0,0.0,0.0,0.0,0.0
p21085,gas,0.0,0.0,0.0,0.0,0.0
p21085,geothermal,0.0,0.0,0.0,0.0,0.0
p21085,h2,0.0,0.0,0.0,0.0,0.0
p21085,hydro,0.0,0.0,0.0,0.0,0.0
p21085,nuclear,0.0,0.0,0.0,0.0,0.0
p21085,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21085,pv,0.0,0.0,25.0,50.0,75.0
p21085,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21085,wind-ons,0.0,0.0,0.0,0.0,0.0
p21087,battery,0.0,0.0,0.0,0.0,0.0
p21087,biomass,0.0,0.0,0.0,0.0,0.0
p21087,coal,0.0,0.0,0.0,0.0,0.0
p21087,gas,0.0,0.0,0.0,0.0,0.0
p21087,geothermal,0.0,0.0,0.0,0.0,0.0
p21087,h2,0.0,0.0,0.0,0.0,0.0
p21087,hydro,0.0,0.0,0.0,0.0,0.0
p21087,nuclear,0.0,0.0,0.0,0.0,0.0
p21087,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21087,pv,30.0,60.0,163.33333333334303,266.66666666665697,370.0
p21087,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21087,wind-ons,0.0,0.0,0.0,0.0,0.0
p21091,battery,0.0,0.0,150.0,300.0,450.0
p21091,biomass,0.0,0.0,0.0,0.0,0.0
p21091,coal,0.0,0.0,0.0,0.0,0.0
p21091,gas,0.0,0.0,0.0,0.0,0.0
p21091,geothermal,0.0,0.0,0.0,0.0,0.0
p21091,h2,0.0,0.0,0.0,0.0,0.0
p21091,hydro,0.0,0.0,0.0,0.0,0.0
p21091,nuclear,0.0,0.0,0.0,0.0,0.0
p21091,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21091,pv,0.0,0.0,50.0,100.0,150.0
p21091,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21091,wind-ons,0.0,0.0,0.0,0.0,0.0
p21093,battery,0.0,0.0,40.0,80.0,120.0
p21093,biomass,0.0,0.0,0.0,0.0,0.0
p21093,coal,0.0,0.0,0.0,0.0,0.0
p21093,gas,0.0,0.0,0.0,0.0,0.0
p21093,geothermal,0.0,0.0,0.0,0.0,0.0
p21093,h2,0.0,0.0,0.0,0.0,0.0
p21093,hydro,0.0,0.0,0.0,0.0,0.0
p21093,nuclear,0.0,0.0,0.0,0.0,0.0
p21093,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21093,pv,0.0,0.0,55.66666666667152,111.33333333332848,167.0
p21093,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21093,wind-ons,0.0,0.0,0.0,0.0,0.0
p21097,battery,0.0,0.0,0.0,0.0,0.0
p21097,biomass,0.0,0.0,0.0,0.0,0.0
p21097,coal,0.0,0.0,0.0,0.0,0.0
p21097,gas,0.0,0.0,0.0,0.0,0.0
p21097,geothermal,0.0,0.0,0.0,0.0,0.0
p21097,h2,0.0,0.0,0.0,0.0,0.0
p21097,hydro,0.0,0.0,0.0,0.0,0.0
p21097,nuclear,0.0,0.0,0.0,0.0,0.0
p21097,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21097,pv,85.0,170.0,226.66666666667152,283.3333333333285,340.0
p21097,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21097,wind-ons,0.0,0.0,0.0,0.0,0.0
p21099,battery,0.0,0.0,0.0,0.0,0.0
p21099,biomass,0.0,0.0,0.0,0.0,0.0
p21099,coal,0.0,0.0,0.0,0.0,0.0
p21099,gas,0.0,0.0,0.0,0.0,0.0
p21099,geothermal,0.0,0.0,0.0,0.0,0.0
p21099,h2,0.0,0.0,0.0,0.0,0.0
p21099,hydro,0.0,0.0,0.0,0.0,0.0
p21099,nuclear,0.0,0.0,0.0,0.0,0.0
p21099,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21099,pv,0.0,0.0,20.66666666666424,41.33333333333576,62.0
p21099,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21099,wind-ons,0.0,0.0,0.0,0.0,0.0
p21101,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p21101,biomass,0.0,0.0,0.0,0.0,0.0
p21101,coal,0.0,0.0,0.0,0.0,0.0
p21101,gas,0.0,0.0,0.0,0.0,0.0
p21101,geothermal,0.0,0.0,0.0,0.0,0.0
p21101,h2,0.0,0.0,0.0,0.0,0.0
p21101,hydro,0.0,0.0,0.0,0.0,0.0
p21101,nuclear,0.0,0.0,0.0,0.0,0.0
p21101,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21101,pv,125.0,250.0,620.0,990.0,1360.0
p21101,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21101,wind-ons,0.0,0.0,100.0,200.0,300.0
p21107,battery,0.0,0.0,0.0,0.0,0.0
p21107,biomass,0.0,0.0,0.0,0.0,0.0
p21107,coal,0.0,0.0,0.0,0.0,0.0
p21107,gas,0.0,0.0,0.0,0.0,0.0
p21107,geothermal,0.0,0.0,0.0,0.0,0.0
p21107,h2,0.0,0.0,0.0,0.0,0.0
p21107,hydro,0.0,0.0,0.0,0.0,0.0
p21107,nuclear,0.0,0.0,0.0,0.0,0.0
p21107,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21107,pv,0.0,0.0,61.0,122.0,183.0
p21107,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21107,wind-ons,0.0,0.0,0.0,0.0,0.0
p21111,battery,150.0,300.0,400.0,500.0,600.0
p21111,biomass,0.0,0.0,0.0,0.0,0.0
p21111,coal,0.0,0.0,0.0,0.0,0.0
p21111,gas,690.5,1381.0,1841.3333333333721,2301.666666666628,2762.0
p21111,geothermal,0.0,0.0,0.0,0.0,0.0
p21111,h2,0.0,0.0,0.0,0.0,0.0
p21111,hydro,10.5,21.0,28.0,35.0,42.0
p21111,nuclear,0.0,0.0,0.0,0.0,0.0
p21111,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21111,pv,0.0,0.0,0.0,0.0,0.0
p21111,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21111,wind-ons,0.0,0.0,0.0,0.0,0.0
p21119,battery,0.0,0.0,0.0,0.0,0.0
p21119,biomass,0.0,0.0,0.0,0.0,0.0
p21119,coal,0.0,0.0,0.0,0.0,0.0
p21119,gas,0.0,0.0,0.0,0.0,0.0
p21119,geothermal,0.0,0.0,0.0,0.0,0.0
p21119,h2,0.0,0.0,0.0,0.0,0.0
p21119,hydro,0.0,0.0,0.0,0.0,0.0
p21119,nuclear,0.0,0.0,0.0,0.0,0.0
p21119,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21119,pv,0.0,0.0,70.0,140.0,210.0
p21119,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21119,wind-ons,0.0,0.0,0.0,0.0,0.0
p21123,battery,0.0,0.0,0.0,0.0,0.0
p21123,biomass,0.0,0.0,0.0,0.0,0.0
p21123,coal,0.0,0.0,0.0,0.0,0.0
p21123,gas,0.0,0.0,0.0,0.0,0.0
p21123,geothermal,0.0,0.0,0.0,0.0,0.0
p21123,h2,0.0,0.0,0.0,0.0,0.0
p21123,hydro,0.0,0.0,0.0,0.0,0.0
p21123,nuclear,0.0,0.0,0.0,0.0,0.0
p21123,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21123,pv,0.0,0.0,21.08333333333576,42.16666666666424,63.25
p21123,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21123,wind-ons,0.0,0.0,0.0,0.0,0.0
p21127,battery,0.0,0.0,0.0,0.0,0.0
p21127,biomass,0.0,0.0,0.0,0.0,0.0
p21127,coal,0.0,0.0,0.0,0.0,0.0
p21127,gas,0.0,0.0,0.0,0.0,0.0
p21127,geothermal,0.0,0.0,0.0,0.0,0.0
p21127,h2,0.0,0.0,0.0,0.0,0.0
p21127,hydro,0.0,0.0,0.0,0.0,0.0
p21127,nuclear,0.0,0.0,0.0,0.0,0.0
p21127,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21127,pv,0.0,0.0,50.0,100.0,150.0
p21127,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21127,wind-ons,0.0,0.0,0.0,0.0,0.0
p21137,battery,0.0,0.0,0.0,0.0,0.0
p21137,biomass,0.0,0.0,0.0,0.0,0.0
p21137,coal,0.0,0.0,0.0,0.0,0.0
p21137,gas,0.0,0.0,0.0,0.0,0.0
p21137,geothermal,0.0,0.0,0.0,0.0,0.0
p21137,h2,0.0,0.0,0.0,0.0,0.0
p21137,hydro,0.0,0.0,0.0,0.0,0.0
p21137,nuclear,0.0,0.0,0.0,0.0,0.0
p21137,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21137,pv,0.0,0.0,50.0,100.0,150.0
p21137,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21137,wind-ons,0.0,0.0,0.0,0.0,0.0
p21139,battery,0.0,0.0,0.0,0.0,0.0
p21139,biomass,0.0,0.0,0.0,0.0,0.0
p21139,coal,0.0,0.0,0.0,0.0,0.0
p21139,gas,0.0,0.0,0.0,0.0,0.0
p21139,geothermal,0.0,0.0,0.0,0.0,0.0
p21139,h2,0.0,0.0,0.0,0.0,0.0
p21139,hydro,0.0,0.0,0.0,0.0,0.0
p21139,nuclear,0.0,0.0,0.0,0.0,0.0
p21139,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21139,pv,0.0,0.0,36.66666666667152,73.33333333332848,110.0
p21139,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21139,wind-ons,0.0,0.0,0.0,0.0,0.0
p21141,battery,0.0,0.0,0.0,0.0,0.0
p21141,biomass,0.0,0.0,0.0,0.0,0.0
p21141,coal,0.0,0.0,0.0,0.0,0.0
p21141,gas,0.0,0.0,0.0,0.0,0.0
p21141,geothermal,0.0,0.0,0.0,0.0,0.0
p21141,h2,0.0,0.0,0.0,0.0,0.0
p21141,hydro,0.0,0.0,0.0,0.0,0.0
p21141,nuclear,0.0,0.0,0.0,0.0,0.0
p21141,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21141,pv,86.5,173.0,230.66666666667152,288.3333333333285,346.0
p21141,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21141,wind-ons,0.0,0.0,0.0,0.0,0.0
p21143,battery,0.0,0.0,0.0,0.0,0.0
p21143,biomass,0.0,0.0,0.0,0.0,0.0
p21143,coal,0.0,0.0,0.0,0.0,0.0
p21143,gas,0.0,0.0,0.0,0.0,0.0
p21143,geothermal,0.0,0.0,0.0,0.0,0.0
p21143,h2,0.0,0.0,0.0,0.0,0.0
p21143,hydro,0.0,0.0,12.0,24.0,36.0
p21143,nuclear,0.0,0.0,0.0,0.0,0.0
p21143,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21143,pv,43.0,86.0,114.66666666666424,143.33333333333576,172.0
p21143,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21143,wind-ons,0.0,0.0,0.0,0.0,0.0
p21145,battery,0.0,0.0,25.0,50.0,75.0
p21145,biomass,0.0,0.0,0.0,0.0,0.0
p21145,coal,0.0,0.0,0.0,0.0,0.0
p21145,gas,0.0,0.0,0.0,0.0,0.0
p21145,geothermal,0.0,0.0,0.0,0.0,0.0
p21145,h2,0.0,0.0,0.0,0.0,0.0
p21145,hydro,0.0,0.0,0.0,0.0,0.0
p21145,nuclear,0.0,0.0,0.0,0.0,0.0
p21145,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21145,pv,0.0,0.0,142.0,284.0,426.0
p21145,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21145,wind-ons,0.0,0.0,0.0,0.0,0.0
p21149,battery,0.0,0.0,7.33333333333394,14.66666666666606,22.0
p21149,biomass,0.0,0.0,0.0,0.0,0.0
p21149,coal,0.0,0.0,0.0,0.0,0.0
p21149,gas,0.0,0.0,0.0,0.0,0.0
p21149,geothermal,0.0,0.0,0.0,0.0,0.0
p21149,h2,0.0,0.0,0.0,0.0,0.0
p21149,hydro,0.0,0.0,0.0,0.0,0.0
p21149,nuclear,0.0,0.0,0.0,0.0,0.0
p21149,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21149,pv,0.0,0.0,24.92666666666628,49.85333333333256,74.78
p21149,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21149,wind-ons,0.0,0.0,0.0,0.0,0.0
p21151,battery,0.0,0.0,0.0,0.0,0.0
p21151,biomass,0.0,0.0,0.0,0.0,0.0
p21151,coal,0.0,0.0,0.0,0.0,0.0
p21151,gas,0.0,0.0,25.0,50.0,75.0
p21151,geothermal,0.0,0.0,0.0,0.0,0.0
p21151,h2,0.0,0.0,0.0,0.0,0.0
p21151,hydro,0.0,0.0,0.0,0.0,0.0
p21151,nuclear,0.0,0.0,0.0,0.0,0.0
p21151,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21151,pv,0.0,0.0,116.66666666665697,233.33333333334303,350.0
p21151,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21151,wind-ons,0.0,0.0,0.0,0.0,0.0
p21155,battery,0.0,0.0,0.0,0.0,0.0
p21155,biomass,0.0,0.0,0.0,0.0,0.0
p21155,coal,0.0,0.0,0.0,0.0,0.0
p21155,gas,0.0,0.0,0.0,0.0,0.0
p21155,geothermal,0.0,0.0,0.0,0.0,0.0
p21155,h2,0.0,0.0,0.0,0.0,0.0
p21155,hydro,0.0,0.0,0.0,0.0,0.0
p21155,nuclear,0.0,0.0,0.0,0.0,0.0
p21155,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21155,pv,108.0,216.0,288.0,360.0,432.0
p21155,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21155,wind-ons,0.0,0.0,0.0,0.0,0.0
p21159,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p21159,biomass,0.0,0.0,0.0,0.0,0.0
p21159,coal,0.0,0.0,0.0,0.0,0.0
p21159,gas,0.0,0.0,0.0,0.0,0.0
p21159,geothermal,0.0,0.0,0.0,0.0,0.0
p21159,h2,0.0,0.0,0.0,0.0,0.0
p21159,hydro,0.0,0.0,0.0,0.0,0.0
p21159,nuclear,0.0,0.0,0.0,0.0,0.0
p21159,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21159,pv,188.5,377.0,502.66666666665697,628.333333333343,754.0
p21159,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21159,wind-ons,0.0,0.0,0.0,0.0,0.0
p21161,battery,0.0,0.0,0.0,0.0,0.0
p21161,biomass,0.0,0.0,0.0,0.0,0.0
p21161,coal,0.0,0.0,0.0,0.0,0.0
p21161,gas,0.0,0.0,0.0,0.0,0.0
p21161,geothermal,0.0,0.0,0.0,0.0,0.0
p21161,h2,0.0,0.0,0.0,0.0,0.0
p21161,hydro,0.0,0.0,0.0,0.0,0.0
p21161,nuclear,0.0,0.0,0.0,0.0,0.0
p21161,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21161,pv,0.0,0.0,116.66666666665697,233.33333333334303,350.0
p21161,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21161,wind-ons,0.0,0.0,0.0,0.0,0.0
p21163,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p21163,biomass,0.0,0.0,0.0,0.0,0.0
p21163,coal,0.0,0.0,0.0,0.0,0.0
p21163,gas,0.0,0.0,0.0,0.0,0.0
p21163,geothermal,0.0,0.0,0.0,0.0,0.0
p21163,h2,0.0,0.0,0.0,0.0,0.0
p21163,hydro,0.0,0.0,0.0,0.0,0.0
p21163,nuclear,0.0,0.0,0.0,0.0,0.0
p21163,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21163,pv,100.0,200.0,266.66666666665697,333.33333333334303,400.0
p21163,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21163,wind-ons,0.0,0.0,0.0,0.0,0.0
p21167,battery,0.0,0.0,41.66666666667152,83.33333333332848,125.0
p21167,biomass,0.0,0.0,0.0,0.0,0.0
p21167,coal,0.0,0.0,0.0,0.0,0.0
p21167,gas,0.0,0.0,220.0,440.0,660.0
p21167,geothermal,0.0,0.0,0.0,0.0,0.0
p21167,h2,0.0,0.0,0.0,0.0,0.0
p21167,hydro,3.125,6.25,8.33333333333303,10.41666666666697,12.5
p21167,nuclear,0.0,0.0,0.0,0.0,0.0
p21167,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21167,pv,54.21,108.42,144.55999999999767,180.6999999999971,216.84
p21167,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21167,wind-ons,0.0,0.0,0.0,0.0,0.0
p21169,battery,0.0,0.0,0.0,0.0,0.0
p21169,biomass,0.0,0.0,0.0,0.0,0.0
p21169,coal,0.0,0.0,0.0,0.0,0.0
p21169,gas,0.0,0.0,0.0,0.0,0.0
p21169,geothermal,0.0,0.0,0.0,0.0,0.0
p21169,h2,0.0,0.0,0.0,0.0,0.0
p21169,hydro,0.0,0.0,0.0,0.0,0.0
p21169,nuclear,0.0,0.0,0.0,0.0,0.0
p21169,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21169,pv,0.0,0.0,159.96999999997206,319.9400000000023,479.91
p21169,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21169,wind-ons,0.0,0.0,0.0,0.0,0.0
p21173,battery,0.0,0.0,0.0,0.0,0.0
p21173,biomass,0.0,0.0,0.0,0.0,0.0
p21173,coal,0.0,0.0,0.0,0.0,0.0
p21173,gas,0.0,0.0,0.0,0.0,0.0
p21173,geothermal,0.0,0.0,0.0,0.0,0.0
p21173,h2,0.0,0.0,0.0,0.0,0.0
p21173,hydro,0.0,0.0,0.0,0.0,0.0
p21173,nuclear,0.0,0.0,0.0,0.0,0.0
p21173,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21173,pv,0.0,0.0,21.66666666666424,43.33333333333576,65.0
p21173,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21173,wind-ons,0.0,0.0,0.0,0.0,0.0
p21177,battery,0.0,0.0,0.0,0.0,0.0
p21177,biomass,0.0,0.0,0.0,0.0,0.0
p21177,coal,0.0,0.0,0.0,0.0,0.0
p21177,gas,390.0,780.0,1040.0,1300.0,1560.0
p21177,geothermal,0.0,0.0,0.0,0.0,0.0
p21177,h2,0.0,0.0,0.0,0.0,0.0
p21177,hydro,0.0,0.0,0.0,0.0,0.0
p21177,nuclear,0.0,0.0,0.0,0.0,0.0
p21177,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21177,pv,0.0,0.0,212.33333333331393,424.66666666668607,637.0
p21177,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21177,wind-ons,0.0,0.0,0.0,0.0,0.0
p21179,battery,0.0,0.0,0.0,0.0,0.0
p21179,biomass,0.0,0.0,0.0,0.0,0.0
p21179,coal,0.0,0.0,0.0,0.0,0.0
p21179,gas,0.0,0.0,0.0,0.0,0.0
p21179,geothermal,0.0,0.0,0.0,0.0,0.0
p21179,h2,0.0,0.0,0.0,0.0,0.0
p21179,hydro,0.0,0.0,0.0,0.0,0.0
p21179,nuclear,0.0,0.0,0.0,0.0,0.0
p21179,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21179,pv,0.0,0.0,6.66666666666606,13.33333333333394,20.0
p21179,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21179,wind-ons,0.0,0.0,0.0,0.0,0.0
p21183,battery,0.0,0.0,0.0,0.0,0.0
p21183,biomass,0.0,0.0,0.0,0.0,0.0
p21183,coal,0.0,0.0,0.0,0.0,0.0
p21183,gas,0.0,0.0,0.0,0.0,0.0
p21183,geothermal,0.0,0.0,0.0,0.0,0.0
p21183,h2,0.0,0.0,0.0,0.0,0.0
p21183,hydro,0.0,0.0,0.0,0.0,0.0
p21183,nuclear,0.0,0.0,0.0,0.0,0.0
p21183,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21183,pv,0.0,0.0,80.50999999998021,161.01999999998952,241.53
p21183,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21183,wind-ons,0.0,0.0,0.0,0.0,0.0
p21193,battery,0.0,0.0,0.0,0.0,0.0
p21193,biomass,0.0,0.0,0.0,0.0,0.0
p21193,coal,0.0,0.0,0.0,0.0,0.0
p21193,gas,0.0,0.0,0.0,0.0,0.0
p21193,geothermal,0.0,0.0,0.0,0.0,0.0
p21193,h2,0.0,0.0,0.0,0.0,0.0
p21193,hydro,0.0,0.0,0.0,0.0,0.0
p21193,nuclear,0.0,0.0,0.0,0.0,0.0
p21193,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21193,pv,40.0,80.0,106.66666666666424,133.33333333333576,160.0
p21193,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21193,wind-ons,0.0,0.0,0.0,0.0,0.0
p21195,battery,0.0,0.0,0.0,0.0,0.0
p21195,biomass,0.0,0.0,0.0,0.0,0.0
p21195,coal,0.0,0.0,0.0,0.0,0.0
p21195,gas,0.0,0.0,0.0,0.0,0.0
p21195,geothermal,0.0,0.0,0.0,0.0,0.0
p21195,h2,0.0,0.0,0.0,0.0,0.0
p21195,hydro,0.0,0.0,0.0,0.0,0.0
p21195,nuclear,0.0,0.0,0.0,0.0,0.0
p21195,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21195,pv,0.0,0.0,41.793333333334886,83.58666666666977,125.38
p21195,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21195,wind-ons,0.0,0.0,0.0,0.0,0.0
p21207,battery,0.0,0.0,0.0,0.0,0.0
p21207,biomass,0.0,0.0,0.0,0.0,0.0
p21207,coal,0.0,0.0,0.0,0.0,0.0
p21207,gas,0.0,0.0,0.0,0.0,0.0
p21207,geothermal,0.0,0.0,0.0,0.0,0.0
p21207,h2,0.0,0.0,0.0,0.0,0.0
p21207,hydro,0.0,0.0,0.0,0.0,0.0
p21207,nuclear,0.0,0.0,0.0,0.0,0.0
p21207,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21207,pv,30.0,60.0,80.0,100.0,120.0
p21207,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21207,wind-ons,0.0,0.0,0.0,0.0,0.0
p21213,battery,0.0,0.0,0.0,0.0,0.0
p21213,biomass,0.0,0.0,0.0,0.0,0.0
p21213,coal,0.0,0.0,0.0,0.0,0.0
p21213,gas,0.0,0.0,0.0,0.0,0.0
p21213,geothermal,0.0,0.0,0.0,0.0,0.0
p21213,h2,0.0,0.0,0.0,0.0,0.0
p21213,hydro,0.0,0.0,0.0,0.0,0.0
p21213,nuclear,0.0,0.0,0.0,0.0,0.0
p21213,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21213,pv,34.5,69.0,92.0,115.0,138.0
p21213,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21213,wind-ons,0.0,0.0,0.0,0.0,0.0
p21219,battery,0.0,0.0,0.0,0.0,0.0
p21219,biomass,0.0,0.0,0.0,0.0,0.0
p21219,coal,0.0,0.0,0.0,0.0,0.0
p21219,gas,0.0,0.0,533.3333333332557,1066.6666666667443,1600.0
p21219,geothermal,0.0,0.0,0.0,0.0,0.0
p21219,h2,0.0,0.0,0.0,0.0,0.0
p21219,hydro,0.0,0.0,0.0,0.0,0.0
p21219,nuclear,0.0,0.0,0.0,0.0,0.0
p21219,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p21219,pv,0.0,0.0,0.0,0.0,0.0
p21219,wind-ofs,0.0,0.0,0.0,0.0,0.0
p21219,wind-ons,0.0,0.0,0.0,0.0,0.0
p21229,battery,0.0,0.0,0.0,0.0,0.0
p21229,biomass,0.0,0.0,0.0,0.0,0.0
p21229,coal,0.0,0.0,0.0,0.0,0.0
p21229,gas,0.0,0.0,0.0,0.0,0.0
p21229,geothermal,0.0,0.0,0.0,0.0,0.0
p21229,h2,0.0,0.0,0.0,0.0,0.0
