*tech,region,sc_point_gid,year,capacity
geohydro_allkm_9,p10,45249,2013,3.3
geohydro_allkm_9,p10,45250,2013,4.2
geohydro_allkm_9,p10,45251,2013,3.8
geohydro_allkm_9,p10,45252,2013,3.3
geohydro_allkm_10,p10,45629,2013,3.3
geohydro_allkm_8,p10,45631,2013,4.6
geohydro_allkm_9,p10,45632,2013,3.3
geohydro_allkm_9,p25,45675,2013,23.0
geohydro_allkm_9,p10,46010,2013,3.3
geohydro_allkm_9,p10,46011,2013,3.3
geohydro_allkm_10,p25,46055,2013,8.7
geohydro_allkm_9,p25,47192,2013,11.0
geohydro_allkm_9,p10,51714,2013,21.779
geohydro_allkm_9,p10,52093,2013,23.4
geohydro_allkm_8,p10,52094,2013,27.5
geohydro_allkm_8,p10,52095,2013,27.0
geohydro_allkm_9,p10,52096,2013,22.5
geohydro_allkm_9,p10,52473,2013,26.7
geohydro_allkm_8,p10,52474,2013,30.0
geohydro_allkm_9,p10,52853,2013,23.5
geohydro_allkm_9,p10,52854,2013,26.9
geohydro_allkm_9,p10,53234,2013,0.021
geohydro_allkm_7,p11,63883,2013,4.0
geohydro_allkm_7,p11,63884,2013,10.0
geohydro_allkm_7,p11,63885,2013,9.0
geohydro_allkm_7,p11,64263,2013,29.0
geohydro_allkm_7,p11,64264,2013,49.0
geohydro_allkm_9,p11,64267,2013,0.6
geohydro_allkm_9,p11,64268,2013,0.6
geohydro_allkm_9,p11,64269,2013,0.6
geohydro_allkm_8,p11,64642,2013,2.1
geohydro_allkm_8,p11,64643,2013,44.0
geohydro_allkm_7,p11,64644,2013,50.0
geohydro_allkm_7,p11,64645,2013,46.0
geohydro_allkm_7,p11,64646,2013,10.0
geohydro_allkm_9,p11,64647,2013,0.8
geohydro_allkm_9,p11,64648,2013,0.6
geohydro_allkm_9,p11,64649,2013,0.6
geohydro_allkm_9,p11,64650,2013,0.6
geohydro_allkm_8,p11,65022,2013,3.0
geohydro_allkm_8,p11,65023,2013,17.0
geohydro_allkm_7,p11,65024,2013,42.0
geohydro_allkm_7,p11,65025,2013,42.0
geohydro_allkm_7,p11,65026,2013,10.7
geohydro_allkm_8,p11,65027,2013,1.0
geohydro_allkm_9,p11,65029,2013,0.6
geohydro_allkm_9,p11,65030,2013,0.6
geohydro_allkm_9,p11,65031,2013,0.6
geohydro_allkm_9,p11,65401,2013,3.0
geohydro_allkm_8,p11,65402,2013,3.0
geohydro_allkm_8,p11,65403,2013,10.7
geohydro_allkm_8,p11,65404,2013,10.7
geohydro_allkm_7,p11,65405,2013,10.7
geohydro_allkm_7,p11,65406,2013,10.7
geohydro_allkm_8,p11,65407,2013,3.0
geohydro_allkm_9,p11,65409,2013,1.0
geohydro_allkm_9,p11,65410,2013,0.6
geohydro_allkm_9,p11,65411,2013,0.6
geohydro_allkm_9,p11,65781,2013,3.0
geohydro_allkm_8,p11,65782,2013,3.8
geohydro_allkm_8,p11,65783,2013,3.8
geohydro_allkm_8,p11,65784,2013,3.8
geohydro_allkm_8,p11,65785,2013,8.0
geohydro_allkm_7,p11,65786,2013,8.0
geohydro_allkm_8,p11,65787,2013,8.0
geohydro_allkm_8,p11,65788,2013,1.0
geohydro_allkm_8,p11,65789,2013,1.0
geohydro_allkm_8,p11,65790,2013,0.6
geohydro_allkm_8,p11,65791,2013,0.6
geohydro_allkm_9,p11,66160,2013,3.0
geohydro_allkm_9,p11,66161,2013,3.8
geohydro_allkm_8,p11,66162,2013,3.8
geohydro_allkm_8,p11,66163,2013,12.0
geohydro_allkm_8,p11,66164,2013,34.3
geohydro_allkm_8,p11,66165,2013,12.0
geohydro_allkm_7,p11,66166,2013,14.4
geohydro_allkm_8,p11,66167,2013,14.4
geohydro_allkm_8,p11,66168,2013,1.0
geohydro_allkm_8,p11,66169,2013,1.0
geohydro_allkm_8,p11,66170,2013,0.8
geohydro_allkm_8,p11,66171,2013,0.6
geohydro_allkm_9,p11,66541,2013,3.0
geohydro_allkm_8,p11,66542,2013,3.8
geohydro_allkm_8,p11,66543,2013,4.5
geohydro_allkm_7,p11,66545,2013,5.3
geohydro_allkm_8,p11,66547,2013,8.0
geohydro_allkm_8,p11,66548,2013,1.0
geohydro_allkm_8,p11,66549,2013,1.0
geohydro_allkm_8,p11,66550,2013,0.6
geohydro_allkm_8,p11,66551,2013,0.6
geohydro_allkm_9,p16,31618,2014,10.0
geohydro_allkm_9,p12,33104,2014,13.0
geohydro_allkm_9,p12,33483,2014,13.0
geohydro_allkm_9,p12,33484,2014,13.0
geohydro_allkm_9,p8,34609,2014,1.1
geohydro_allkm_9,p8,34989,2014,1.1
geohydro_allkm_9,p13,36153,2014,12.8
geohydro_allkm_9,p12,36895,2014,4.3
geohydro_allkm_9,p9,37246,2014,9.0
geohydro_allkm_9,p9,37247,2014,9.0
geohydro_allkm_9,p12,37274,2014,7.5
geohydro_allkm_9,p12,37276,2014,7.5
geohydro_allkm_9,p9,37625,2014,19.0
geohydro_allkm_9,p9,37626,2014,45.0
geohydro_allkm_9,p9,37627,2014,50.0
geohydro_allkm_9,p9,37628,2014,40.0
geohydro_allkm_9,p9,37629,2014,19.0
geohydro_allkm_9,p12,37648,2014,0.9
geohydro_allkm_9,p12,37649,2014,5.4
geohydro_allkm_9,p12,37654,2014,6.3
geohydro_allkm_9,p12,37655,2014,10.0
geohydro_allkm_9,p12,37656,2014,7.3
geohydro_allkm_9,p12,37657,2014,0.9
geohydro_allkm_9,p12,37663,2014,56.0
geohydro_allkm_9,p9,38004,2014,9.0
geohydro_allkm_9,p9,38005,2014,45.0
geohydro_allkm_8,p9,38006,2014,60.0
geohydro_allkm_8,p9,38007,2014,60.0
geohydro_allkm_8,p9,38008,2014,51.0
geohydro_allkm_9,p9,38009,2014,40.0
geohydro_allkm_10,p9,38010,2014,12.2
geohydro_allkm_9,p12,38028,2014,9.0
geohydro_allkm_9,p12,38029,2014,10.0
geohydro_allkm_9,p12,38030,2014,5.4
geohydro_allkm_9,p12,38036,2014,1.3
geohydro_allkm_10,p12,38037,2014,1.2
geohydro_allkm_7,p9,38387,2014,65.0
geohydro_allkm_8,p9,38388,2014,60.0
geohydro_allkm_9,p9,38389,2014,50.0
geohydro_allkm_10,p9,38390,2014,24.627
geohydro_allkm_10,p9,38407,2014,3.7
geohydro_allkm_9,p12,38408,2014,10.0
geohydro_allkm_9,p12,38410,2014,10.0
geohydro_allkm_9,p12,38416,2014,1.3
geohydro_allkm_9,p12,38417,2014,10.1
geohydro_allkm_10,p12,38418,2014,10.1
geohydro_allkm_8,p9,38767,2014,68.0
geohydro_allkm_9,p9,38768,2014,60.0
geohydro_allkm_9,p9,38769,2014,50.0
geohydro_allkm_10,p9,38770,2014,0.373
geohydro_allkm_10,p12,38787,2014,0.9
geohydro_allkm_9,p12,38788,2014,10.0
geohydro_allkm_9,p12,38789,2014,10.9
geohydro_allkm_9,p12,38790,2014,5.4
geohydro_allkm_9,p12,38794,2014,1.2
geohydro_allkm_9,p12,38795,2014,1.3
geohydro_allkm_9,p12,38796,2014,1.3
geohydro_allkm_9,p12,38797,2014,10.1
geohydro_allkm_9,p12,38798,2014,10.1
geohydro_allkm_9,p9,39148,2014,50.0
geohydro_allkm_9,p9,39149,2014,26.0
geohydro_allkm_9,p12,39169,2014,5.4
geohydro_allkm_9,p12,39171,2014,0.4
geohydro_allkm_9,p12,39174,2014,0.8
geohydro_allkm_9,p12,39175,2014,1.1
geohydro_allkm_9,p12,39176,2014,0.9
geohydro_allkm_9,p9,39528,2014,40.0
geohydro_allkm_9,p9,39529,2014,25.0
geohydro_allkm_9,p12,39556,2014,10.1
geohydro_allkm_9,p12,39557,2014,10.1
geohydro_allkm_9,p9,39908,2014,12.2
geohydro_allkm_10,p12,40312,2014,0.4
geohydro_allkm_9,p12,40313,2014,0.1
geohydro_allkm_9,p10,44870,2014,3.3
geohydro_allkm_9,p10,44871,2014,3.3
geohydro_allkm_9,p10,45249,2014,3.3
geohydro_allkm_9,p10,45252,2014,3.3
geohydro_allkm_10,p10,45629,2014,3.3
geohydro_allkm_9,p10,45632,2014,3.3
geohydro_allkm_9,p25,45675,2014,23.0
geohydro_allkm_9,p10,46010,2014,3.3
geohydro_allkm_9,p10,46011,2014,3.3
geohydro_allkm_10,p25,46055,2014,8.7
geohydro_allkm_9,p10,51714,2014,21.779
geohydro_allkm_9,p10,52093,2014,23.4
geohydro_allkm_8,p10,52094,2014,27.5
geohydro_allkm_8,p10,52095,2014,27.0
geohydro_allkm_9,p10,52096,2014,22.5
geohydro_allkm_9,p10,52473,2014,26.7
geohydro_allkm_8,p10,52474,2014,30.0
geohydro_allkm_9,p10,52853,2014,23.5
geohydro_allkm_9,p10,52854,2014,26.9
geohydro_allkm_9,p10,53234,2014,0.021
geohydro_allkm_7,p11,63883,2014,4.0
geohydro_allkm_7,p11,63884,2014,10.0
geohydro_allkm_7,p11,63885,2014,9.0
geohydro_allkm_7,p11,64263,2014,29.0
geohydro_allkm_7,p11,64264,2014,49.0
geohydro_allkm_9,p11,64267,2014,0.6
geohydro_allkm_9,p11,64268,2014,0.6
geohydro_allkm_9,p11,64269,2014,0.6
geohydro_allkm_8,p11,64642,2014,2.1
geohydro_allkm_8,p11,64643,2014,44.0
geohydro_allkm_7,p11,64644,2014,50.0
geohydro_allkm_7,p11,64645,2014,46.0
geohydro_allkm_7,p11,64646,2014,10.0
geohydro_allkm_9,p11,64647,2014,0.8
geohydro_allkm_9,p11,64648,2014,0.6
geohydro_allkm_9,p11,64649,2014,0.6
geohydro_allkm_9,p11,64650,2014,0.6
geohydro_allkm_8,p11,65022,2014,3.0
geohydro_allkm_8,p11,65023,2014,17.0
geohydro_allkm_7,p11,65024,2014,42.0
geohydro_allkm_7,p11,65025,2014,42.0
geohydro_allkm_7,p11,65026,2014,10.7
geohydro_allkm_8,p11,65027,2014,1.0
geohydro_allkm_9,p11,65029,2014,0.6
geohydro_allkm_9,p11,65030,2014,0.6
geohydro_allkm_9,p11,65031,2014,0.6
geohydro_allkm_9,p11,65401,2014,3.0
geohydro_allkm_8,p11,65402,2014,3.0
geohydro_allkm_8,p11,65403,2014,10.7
geohydro_allkm_8,p11,65404,2014,10.7
geohydro_allkm_7,p11,65405,2014,10.7
geohydro_allkm_7,p11,65406,2014,10.7
geohydro_allkm_8,p11,65407,2014,3.0
geohydro_allkm_9,p11,65409,2014,1.0
geohydro_allkm_9,p11,65410,2014,0.6
geohydro_allkm_9,p11,65411,2014,0.6
geohydro_allkm_9,p11,65781,2014,3.0
geohydro_allkm_8,p11,65782,2014,3.8
geohydro_allkm_8,p11,65783,2014,3.8
geohydro_allkm_8,p11,65784,2014,3.8
geohydro_allkm_8,p11,65785,2014,8.0
geohydro_allkm_7,p11,65786,2014,8.0
geohydro_allkm_8,p11,65787,2014,8.0
geohydro_allkm_8,p11,65788,2014,1.0
geohydro_allkm_8,p11,65789,2014,1.0
geohydro_allkm_8,p11,65790,2014,0.6
geohydro_allkm_8,p11,65791,2014,0.6
geohydro_allkm_9,p11,66160,2014,3.0
geohydro_allkm_9,p11,66161,2014,3.8
geohydro_allkm_8,p11,66162,2014,3.8
geohydro_allkm_8,p11,66163,2014,12.0
geohydro_allkm_8,p11,66164,2014,34.3
geohydro_allkm_8,p11,66165,2014,12.0
geohydro_allkm_7,p11,66166,2014,14.4
geohydro_allkm_8,p11,66167,2014,14.4
geohydro_allkm_8,p11,66168,2014,1.0
geohydro_allkm_8,p11,66169,2014,1.0
geohydro_allkm_8,p11,66170,2014,0.8
geohydro_allkm_8,p11,66171,2014,0.6
geohydro_allkm_9,p11,66541,2014,3.0
geohydro_allkm_8,p11,66542,2014,3.8
geohydro_allkm_8,p11,66543,2014,4.5
geohydro_allkm_7,p11,66545,2014,5.3
geohydro_allkm_8,p11,66547,2014,8.0
geohydro_allkm_8,p11,66548,2014,1.0
geohydro_allkm_8,p11,66549,2014,1.0
geohydro_allkm_8,p11,66550,2014,0.6
geohydro_allkm_8,p11,66551,2014,0.6
geohydro_allkm_9,p16,31618,2015,10.0
geohydro_allkm_9,p12,33104,2015,13.0
geohydro_allkm_9,p12,33483,2015,13.0
geohydro_allkm_9,p12,33484,2015,13.0
geohydro_allkm_9,p8,34609,2015,1.1
geohydro_allkm_9,p8,34989,2015,1.1
geohydro_allkm_9,p13,36153,2015,12.8
geohydro_allkm_9,p12,36895,2015,4.3
geohydro_allkm_9,p9,37246,2015,9.0
geohydro_allkm_9,p9,37247,2015,9.0
geohydro_allkm_9,p12,37274,2015,7.5
geohydro_allkm_9,p12,37276,2015,7.5
geohydro_allkm_9,p9,37625,2015,19.0
geohydro_allkm_9,p9,37626,2015,45.0
geohydro_allkm_9,p9,37627,2015,50.0
geohydro_allkm_9,p9,37628,2015,40.0
geohydro_allkm_9,p9,37629,2015,19.0
geohydro_allkm_9,p12,37648,2015,0.9
geohydro_allkm_9,p12,37649,2015,5.4
geohydro_allkm_9,p12,37654,2015,6.3
geohydro_allkm_9,p12,37655,2015,10.0
geohydro_allkm_9,p12,37656,2015,7.3
geohydro_allkm_9,p12,37657,2015,0.9
geohydro_allkm_9,p12,37663,2015,56.0
geohydro_allkm_9,p9,38004,2015,9.0
geohydro_allkm_9,p9,38005,2015,45.0
geohydro_allkm_8,p9,38006,2015,60.0
geohydro_allkm_8,p9,38007,2015,60.0
geohydro_allkm_8,p9,38008,2015,51.0
geohydro_allkm_9,p9,38009,2015,40.0
geohydro_allkm_10,p9,38010,2015,12.2
geohydro_allkm_9,p12,38028,2015,9.0
geohydro_allkm_9,p12,38029,2015,10.0
geohydro_allkm_9,p12,38030,2015,5.4
geohydro_allkm_9,p12,38036,2015,1.3
geohydro_allkm_10,p12,38037,2015,1.2
geohydro_allkm_7,p9,38387,2015,65.0
geohydro_allkm_8,p9,38388,2015,60.0
geohydro_allkm_9,p9,38389,2015,50.0
geohydro_allkm_10,p9,38390,2015,24.627
geohydro_allkm_10,p9,38407,2015,3.7
geohydro_allkm_9,p12,38408,2015,10.0
geohydro_allkm_9,p12,38410,2015,10.0
geohydro_allkm_9,p12,38416,2015,1.3
geohydro_allkm_9,p12,38417,2015,10.1
geohydro_allkm_10,p12,38418,2015,10.1
geohydro_allkm_8,p9,38767,2015,68.0
geohydro_allkm_9,p9,38768,2015,60.0
geohydro_allkm_9,p9,38769,2015,50.0
geohydro_allkm_10,p9,38770,2015,0.373
geohydro_allkm_10,p12,38787,2015,0.9
geohydro_allkm_9,p12,38788,2015,10.0
geohydro_allkm_9,p12,38789,2015,10.9
geohydro_allkm_9,p12,38790,2015,5.4
geohydro_allkm_9,p12,38794,2015,1.2
geohydro_allkm_9,p12,38795,2015,1.3
geohydro_allkm_9,p12,38796,2015,1.3
geohydro_allkm_9,p12,38797,2015,10.1
geohydro_allkm_9,p12,38798,2015,10.1
geohydro_allkm_9,p9,39148,2015,50.0
geohydro_allkm_9,p9,39149,2015,26.0
geohydro_allkm_9,p12,39169,2015,5.4
geohydro_allkm_9,p12,39171,2015,0.4
geohydro_allkm_9,p12,39174,2015,0.8
geohydro_allkm_9,p12,39175,2015,1.1
geohydro_allkm_9,p12,39176,2015,0.9
geohydro_allkm_9,p9,39528,2015,40.0
geohydro_allkm_9,p9,39529,2015,25.0
geohydro_allkm_9,p12,39556,2015,10.1
geohydro_allkm_9,p12,39557,2015,10.1
geohydro_allkm_9,p9,39908,2015,12.2
geohydro_allkm_10,p12,40312,2015,0.4
geohydro_allkm_9,p12,40313,2015,0.1
geohydro_allkm_9,p10,44870,2015,3.3
geohydro_allkm_9,p10,44871,2015,3.3
geohydro_allkm_9,p10,45249,2015,3.3
geohydro_allkm_9,p10,45252,2015,3.3
geohydro_allkm_10,p10,45629,2015,3.3
geohydro_allkm_9,p10,45632,2015,3.3
geohydro_allkm_9,p25,45675,2015,23.0
geohydro_allkm_9,p10,46010,2015,3.3
geohydro_allkm_9,p10,46011,2015,3.3
geohydro_allkm_10,p25,46055,2015,8.7
geohydro_allkm_9,p10,51714,2015,21.779
geohydro_allkm_9,p10,52093,2015,23.4
geohydro_allkm_8,p10,52094,2015,27.5
geohydro_allkm_8,p10,52095,2015,27.0
geohydro_allkm_9,p10,52096,2015,22.5
geohydro_allkm_9,p10,52473,2015,26.7
geohydro_allkm_8,p10,52474,2015,30.0
geohydro_allkm_9,p10,52853,2015,23.5
geohydro_allkm_9,p10,52854,2015,26.9
geohydro_allkm_9,p10,53234,2015,0.021
geohydro_allkm_7,p11,63883,2015,4.0
geohydro_allkm_7,p11,63884,2015,10.0
geohydro_allkm_7,p11,63885,2015,9.0
geohydro_allkm_7,p11,64263,2015,29.0
geohydro_allkm_7,p11,64264,2015,49.0
geohydro_allkm_9,p11,64267,2015,0.6
geohydro_allkm_9,p11,64268,2015,0.6
geohydro_allkm_9,p11,64269,2015,0.6
geohydro_allkm_8,p11,64642,2015,2.1
geohydro_allkm_8,p11,64643,2015,44.0
geohydro_allkm_7,p11,64644,2015,50.0
geohydro_allkm_7,p11,64645,2015,46.0
geohydro_allkm_7,p11,64646,2015,10.0
geohydro_allkm_9,p11,64647,2015,0.8
geohydro_allkm_9,p11,64648,2015,0.6
geohydro_allkm_9,p11,64649,2015,0.6
geohydro_allkm_9,p11,64650,2015,0.6
geohydro_allkm_8,p11,65022,2015,3.0
geohydro_allkm_8,p11,65023,2015,17.0
geohydro_allkm_7,p11,65024,2015,42.0
geohydro_allkm_7,p11,65025,2015,42.0
geohydro_allkm_7,p11,65026,2015,10.7
geohydro_allkm_8,p11,65027,2015,1.0
geohydro_allkm_9,p11,65029,2015,0.6
geohydro_allkm_9,p11,65030,2015,0.6
geohydro_allkm_9,p11,65031,2015,0.6
geohydro_allkm_9,p11,65401,2015,3.0
geohydro_allkm_8,p11,65402,2015,3.0
geohydro_allkm_8,p11,65403,2015,10.7
geohydro_allkm_8,p11,65404,2015,10.7
geohydro_allkm_7,p11,65405,2015,10.7
geohydro_allkm_7,p11,65406,2015,10.7
geohydro_allkm_8,p11,65407,2015,3.0
geohydro_allkm_9,p11,65409,2015,1.0
geohydro_allkm_9,p11,65410,2015,0.6
geohydro_allkm_9,p11,65411,2015,0.6
geohydro_allkm_9,p11,65781,2015,3.0
geohydro_allkm_8,p11,65782,2015,3.8
geohydro_allkm_8,p11,65783,2015,3.8
geohydro_allkm_8,p11,65784,2015,3.8
geohydro_allkm_8,p11,65785,2015,8.0
geohydro_allkm_7,p11,65786,2015,8.0
geohydro_allkm_8,p11,65787,2015,8.0
geohydro_allkm_8,p11,65788,2015,1.0
geohydro_allkm_8,p11,65789,2015,1.0
geohydro_allkm_8,p11,65790,2015,0.6
geohydro_allkm_8,p11,65791,2015,0.6
geohydro_allkm_9,p11,66160,2015,3.0
geohydro_allkm_9,p11,66161,2015,3.8
geohydro_allkm_8,p11,66162,2015,3.8
geohydro_allkm_8,p11,66163,2015,12.0
geohydro_allkm_8,p11,66164,2015,34.3
geohydro_allkm_8,p11,66165,2015,12.0
geohydro_allkm_7,p11,66166,2015,14.4
geohydro_allkm_8,p11,66167,2015,14.4
geohydro_allkm_8,p11,66168,2015,1.0
geohydro_allkm_8,p11,66169,2015,1.0
geohydro_allkm_8,p11,66170,2015,0.8
geohydro_allkm_8,p11,66171,2015,0.6
geohydro_allkm_9,p11,66541,2015,3.0
geohydro_allkm_8,p11,66542,2015,3.8
geohydro_allkm_8,p11,66543,2015,4.5
geohydro_allkm_7,p11,66545,2015,5.3
geohydro_allkm_8,p11,66547,2015,8.0
geohydro_allkm_8,p11,66548,2015,1.0
geohydro_allkm_8,p11,66549,2015,1.0
geohydro_allkm_8,p11,66550,2015,0.6
geohydro_allkm_8,p11,66551,2015,0.6
geohydro_allkm_9,p16,31618,2016,10.0
geohydro_allkm_9,p12,33104,2016,13.0
geohydro_allkm_9,p12,33483,2016,13.0
geohydro_allkm_9,p12,33484,2016,13.0
geohydro_allkm_9,p8,34609,2016,1.1
geohydro_allkm_9,p8,34989,2016,1.1
geohydro_allkm_9,p13,36153,2016,12.8
geohydro_allkm_9,p12,36895,2016,4.3
geohydro_allkm_9,p9,37246,2016,9.0
geohydro_allkm_9,p9,37247,2016,9.0
geohydro_allkm_9,p12,37274,2016,7.5
geohydro_allkm_9,p12,37276,2016,7.5
geohydro_allkm_9,p9,37625,2016,19.0
geohydro_allkm_9,p9,37626,2016,45.0
geohydro_allkm_9,p9,37627,2016,50.0
geohydro_allkm_9,p9,37628,2016,40.0
geohydro_allkm_9,p9,37629,2016,19.0
geohydro_allkm_9,p12,37648,2016,0.9
geohydro_allkm_9,p12,37649,2016,5.4
geohydro_allkm_9,p12,37654,2016,6.3
geohydro_allkm_9,p12,37655,2016,10.0
geohydro_allkm_9,p12,37656,2016,7.3
geohydro_allkm_9,p12,37657,2016,0.9
geohydro_allkm_9,p12,37663,2016,56.0
geohydro_allkm_9,p9,38004,2016,9.0
geohydro_allkm_9,p9,38005,2016,45.0
geohydro_allkm_8,p9,38006,2016,60.0
geohydro_allkm_8,p9,38007,2016,60.0
geohydro_allkm_8,p9,38008,2016,51.0
geohydro_allkm_9,p9,38009,2016,40.0
geohydro_allkm_9,p12,38028,2016,9.0
geohydro_allkm_9,p12,38029,2016,10.0
geohydro_allkm_9,p12,38030,2016,5.4
geohydro_allkm_9,p12,38036,2016,1.3
geohydro_allkm_10,p12,38037,2016,1.2
geohydro_allkm_7,p9,38387,2016,65.0
geohydro_allkm_8,p9,38388,2016,60.0
geohydro_allkm_9,p9,38389,2016,50.0
geohydro_allkm_10,p9,38390,2016,24.627
geohydro_allkm_10,p9,38407,2016,3.7
geohydro_allkm_9,p12,38408,2016,10.0
geohydro_allkm_9,p12,38410,2016,10.0
geohydro_allkm_9,p12,38416,2016,1.3
geohydro_allkm_9,p12,38417,2016,10.1
geohydro_allkm_10,p12,38418,2016,10.1
geohydro_allkm_8,p9,38767,2016,68.0
geohydro_allkm_9,p9,38768,2016,60.0
geohydro_allkm_9,p9,38769,2016,50.0
geohydro_allkm_10,p9,38770,2016,0.373
geohydro_allkm_10,p12,38787,2016,0.9
geohydro_allkm_9,p12,38788,2016,10.0
geohydro_allkm_9,p12,38789,2016,10.9
geohydro_allkm_9,p12,38790,2016,5.4
geohydro_allkm_9,p12,38794,2016,1.2
geohydro_allkm_9,p12,38795,2016,1.3
geohydro_allkm_9,p12,38796,2016,1.3
geohydro_allkm_9,p12,38797,2016,10.1
geohydro_allkm_9,p12,38798,2016,10.1
geohydro_allkm_9,p9,39148,2016,50.0
geohydro_allkm_9,p9,39149,2016,26.0
geohydro_allkm_9,p12,39169,2016,5.4
geohydro_allkm_9,p12,39171,2016,0.4
geohydro_allkm_9,p12,39174,2016,0.8
geohydro_allkm_9,p12,39175,2016,1.1
geohydro_allkm_9,p12,39176,2016,0.9
geohydro_allkm_9,p9,39528,2016,40.0
geohydro_allkm_9,p9,39529,2016,25.0
geohydro_allkm_9,p12,39556,2016,10.1
geohydro_allkm_9,p12,39557,2016,10.1
geohydro_allkm_10,p12,40312,2016,0.4
geohydro_allkm_9,p12,40313,2016,0.1
geohydro_allkm_9,p10,44870,2016,3.3
geohydro_allkm_9,p10,44871,2016,3.3
geohydro_allkm_9,p10,45249,2016,3.3
geohydro_allkm_9,p10,45252,2016,3.3
geohydro_allkm_10,p10,45629,2016,3.3
geohydro_allkm_9,p10,45632,2016,3.3
geohydro_allkm_9,p25,45675,2016,23.0
geohydro_allkm_9,p10,46010,2016,3.3
geohydro_allkm_9,p10,46011,2016,3.3
geohydro_allkm_10,p25,46055,2016,8.7
geohydro_allkm_9,p10,51714,2016,21.779
geohydro_allkm_9,p10,52093,2016,23.4
geohydro_allkm_8,p10,52094,2016,27.5
geohydro_allkm_8,p10,52095,2016,27.0
geohydro_allkm_9,p10,52096,2016,22.5
geohydro_allkm_9,p10,52473,2016,26.7
geohydro_allkm_8,p10,52474,2016,30.0
geohydro_allkm_9,p10,52853,2016,23.5
geohydro_allkm_9,p10,52854,2016,26.9
geohydro_allkm_9,p10,53234,2016,0.021
geohydro_allkm_7,p11,63883,2016,4.0
geohydro_allkm_7,p11,63884,2016,10.0
geohydro_allkm_7,p11,63885,2016,9.0
geohydro_allkm_7,p11,64263,2016,29.0
geohydro_allkm_7,p11,64264,2016,49.0
geohydro_allkm_9,p11,64267,2016,0.6
geohydro_allkm_9,p11,64268,2016,0.6
geohydro_allkm_9,p11,64269,2016,0.6
geohydro_allkm_8,p11,64642,2016,2.1
geohydro_allkm_8,p11,64643,2016,44.0
geohydro_allkm_7,p11,64644,2016,50.0
geohydro_allkm_7,p11,64645,2016,46.0
geohydro_allkm_7,p11,64646,2016,10.0
geohydro_allkm_9,p11,64647,2016,0.8
geohydro_allkm_9,p11,64648,2016,0.6
geohydro_allkm_9,p11,64649,2016,0.6
geohydro_allkm_9,p11,64650,2016,0.6
geohydro_allkm_8,p11,65022,2016,3.0
geohydro_allkm_8,p11,65023,2016,17.0
geohydro_allkm_7,p11,65024,2016,42.0
geohydro_allkm_7,p11,65025,2016,42.0
geohydro_allkm_7,p11,65026,2016,10.7
geohydro_allkm_8,p11,65027,2016,1.0
geohydro_allkm_9,p11,65029,2016,0.6
geohydro_allkm_9,p11,65030,2016,0.6
geohydro_allkm_9,p11,65031,2016,0.6
geohydro_allkm_9,p11,65401,2016,3.0
geohydro_allkm_8,p11,65402,2016,3.0
geohydro_allkm_8,p11,65403,2016,10.7
geohydro_allkm_8,p11,65404,2016,10.7
geohydro_allkm_7,p11,65405,2016,10.7
geohydro_allkm_7,p11,65406,2016,10.7
geohydro_allkm_8,p11,65407,2016,3.0
geohydro_allkm_9,p11,65409,2016,1.0
geohydro_allkm_9,p11,65410,2016,0.6
geohydro_allkm_9,p11,65411,2016,0.6
geohydro_allkm_9,p11,65781,2016,3.0
geohydro_allkm_8,p11,65782,2016,3.8
geohydro_allkm_8,p11,65783,2016,3.8
geohydro_allkm_8,p11,65784,2016,3.8
geohydro_allkm_8,p11,65785,2016,8.0
geohydro_allkm_7,p11,65786,2016,8.0
geohydro_allkm_8,p11,65787,2016,8.0
geohydro_allkm_8,p11,65788,2016,1.0
geohydro_allkm_8,p11,65789,2016,1.0
geohydro_allkm_8,p11,65790,2016,0.6
geohydro_allkm_8,p11,65791,2016,0.6
geohydro_allkm_9,p11,66160,2016,3.0
geohydro_allkm_9,p11,66161,2016,3.8
geohydro_allkm_8,p11,66162,2016,3.8
geohydro_allkm_8,p11,66163,2016,12.0
geohydro_allkm_8,p11,66164,2016,34.3
geohydro_allkm_8,p11,66165,2016,12.0
geohydro_allkm_7,p11,66166,2016,14.4
geohydro_allkm_8,p11,66167,2016,14.4
geohydro_allkm_8,p11,66168,2016,1.0
geohydro_allkm_8,p11,66169,2016,1.0
geohydro_allkm_8,p11,66170,2016,0.8
geohydro_allkm_8,p11,66171,2016,0.6
geohydro_allkm_9,p11,66541,2016,3.0
geohydro_allkm_8,p11,66542,2016,3.8
geohydro_allkm_8,p11,66543,2016,4.5
geohydro_allkm_7,p11,66545,2016,5.3
geohydro_allkm_8,p11,66547,2016,8.0
geohydro_allkm_8,p11,66548,2016,1.0
geohydro_allkm_8,p11,66549,2016,1.0
geohydro_allkm_8,p11,66550,2016,0.6
geohydro_allkm_8,p11,66551,2016,0.6
geohydro_allkm_9,p16,31618,2017,10.0
geohydro_allkm_9,p12,33104,2017,13.0
geohydro_allkm_9,p12,33483,2017,13.0
geohydro_allkm_9,p12,33484,2017,13.0
geohydro_allkm_9,p8,34609,2017,1.1
geohydro_allkm_9,p8,34989,2017,1.1
geohydro_allkm_9,p13,36153,2017,12.8
geohydro_allkm_9,p12,36895,2017,4.3
geohydro_allkm_9,p9,37246,2017,9.0
geohydro_allkm_9,p9,37247,2017,9.0
geohydro_allkm_9,p12,37274,2017,7.5
