*r,t,value
p51,2046,0
p51,2047,0
p51,2048,0
p51,2049,0
p51,2050,0
p51,2051,0
p51,2052,0
p51,2053,0
p51,2054,0
p51,2055,0
p51,2056,0
p51,2057,0
p51,2058,0
p51,2059,0
p51,2060,0
p51,2061,0
p51,2062,0
p51,2063,0
p51,2064,0
p51,2065,0
p51,2066,0
p51,2067,0
p51,2068,0
p51,2069,0
p51,2070,0
p52,2010,0
p52,2011,0
p52,2012,0
p52,2013,0
p52,2014,0
p52,2015,0
p52,2016,0
p52,2017,0
p52,2018,0
p52,2019,0
p52,2020,0
p52,2021,0
p52,2022,0
p52,2023,0
p52,2024,0
p52,2025,0
p52,2026,0
p52,2027,0
p52,2028,0
p52,2029,0
p52,2030,0
p52,2031,0
p52,2032,0
p52,2033,0
p52,2034,0
p52,2035,0
p52,2036,0
p52,2037,0
p52,2038,0
p52,2039,0
p52,2040,0
p52,2041,0
p52,2042,0
p52,2043,0
p52,2044,0
p52,2045,0
p52,2046,0
p52,2047,0
p52,2048,0
p52,2049,0
p52,2050,0
p52,2051,0
p52,2052,0
p52,2053,0
p52,2054,0
p52,2055,0
p52,2056,0
p52,2057,0
p52,2058,0
p52,2059,0
p52,2060,0
p52,2061,0
p52,2062,0
p52,2063,0
p52,2064,0
p52,2065,0
p52,2066,0
p52,2067,0
p52,2068,0
p52,2069,0
p52,2070,0
p53,2010,0.00535538282415
p53,2011,0.00535538282415
p53,2012,0.00524746691685
p53,2013,0.00524746691685
p53,2014,0.0051935089632
p53,2015,0.00513955100955
p53,2016,0.00513955100955
p53,2017,0.0050855930559
p53,2018,0.0050855930559
p53,2019,0.0050855930559
p53,2020,0.0045460135194
p53,2021,0.00449205556575
p53,2022,0.0043301817048
p53,2023,0.003682686261
p53,2024,0.0034668544464
p53,2025,0.00298123286355
p53,2026,0.0028193590026
p53,2027,0.0028193590026
p53,2028,0.002603527188
p53,2029,0.001952645391
p53,2030,0
p53,2031,0
p53,2032,0
p53,2033,0
p53,2034,0
p53,2035,0
p53,2036,0
p53,2037,0
p53,2038,0
p53,2039,0
p53,2040,0
p53,2041,0
p53,2042,0
p53,2043,0
p53,2044,0
p53,2045,0
p53,2046,0
p53,2047,0
p53,2048,0
p53,2049,0
p53,2050,0
p53,2051,0
p53,2052,0
p53,2053,0
p53,2054,0
p53,2055,0
p53,2056,0
p53,2057,0
p53,2058,0
p53,2059,0
p53,2060,0
p53,2061,0
p53,2062,0
p53,2063,0
p53,2064,0
p53,2065,0
p53,2066,0
p53,2067,0
p53,2068,0
p53,2069,0
p53,2070,0
p54,2010,0.00189191473095
p54,2011,0.0018379567773
p54,2012,0.00178399882365
p54,2013,0.00178399882365
p54,2014,0.0016221249627
p54,2015,0.00156816700905
p54,2016,0.00156816700905
p54,2017,0.00156816700905
p54,2018,0.00156816700905
p54,2019,0.00156816700905
p54,2020,0.00156816700905
p54,2021,0.00135233519445
p54,2022,0.0012983772408
p54,2023,0.00124441928715
p54,2024,0.0009746295189
p54,2025,0.000650881797
p54,2026,0.000650881797
p54,2027,0.00048816134775
p54,2028,0.00048816134775
p54,2029,0.00048816134775
p54,2030,0
p54,2031,0
p54,2032,0
p54,2033,0
p54,2034,0
p54,2035,0
p54,2036,0
p54,2037,0
p54,2038,0
p54,2039,0
p54,2040,0
p54,2041,0
p54,2042,0
p54,2043,0
p54,2044,0
p54,2045,0
p54,2046,0
p54,2047,0
p54,2048,0
p54,2049,0
p54,2050,0
p54,2051,0
p54,2052,0
p54,2053,0
p54,2054,0
p54,2055,0
p54,2056,0
p54,2057,0
p54,2058,0
p54,2059,0
p54,2060,0
p54,2061,0
p54,2062,0
p54,2063,0
p54,2064,0
p54,2065,0
p54,2066,0
p54,2067,0
p54,2068,0
p54,2069,0
p54,2070,0
p55,2010,0.00117826991886
p55,2011,0.00117826991886
p55,2012,0.00117826991886
p55,2013,0.00117826991886
p55,2014,0.00117826991886
p55,2015,0.00117826991886
p55,2016,0.00117826991886
p55,2017,0.00117826991886
p55,2018,0.00117826991886
p55,2019,0.00117826991886
p55,2020,0.00117826991886
p55,2021,0.00096243810426
p55,2022,0.00096243810426
p55,2023,0.00096243810426
p55,2024,0.00096243810426
p55,2025,0.00096243810426
p55,2026,0.00096243810426
p55,2027,0.00048816134775
p55,2028,0.00048816134775
p55,2029,0.00048816134775
p55,2030,0
p55,2031,0
p55,2032,0
p55,2033,0
p55,2034,0
p55,2035,0
p55,2036,0
p55,2037,0
p55,2038,0
p55,2039,0
p55,2040,0
p55,2041,0
p55,2042,0
p55,2043,0
p55,2044,0
p55,2045,0
p55,2046,0
p55,2047,0
p55,2048,0
p55,2049,0
p55,2050,0
p55,2051,0
p55,2052,0
p55,2053,0
p55,2054,0
p55,2055,0
p55,2056,0
p55,2057,0
p55,2058,0
p55,2059,0
p55,2060,0
p55,2061,0
p55,2062,0
p55,2063,0
p55,2064,0
p55,2065,0
p55,2066,0
p55,2067,0
p55,2068,0
p55,2069,0
p55,2070,0
p56,2010,0
p56,2011,0
p56,2012,0
p56,2013,0
p56,2014,0
p56,2015,0
p56,2016,0
p56,2017,0
p56,2018,0
p56,2019,0
p56,2020,0
p56,2021,0
p56,2022,0
p56,2023,0
p56,2024,0
p56,2025,0
p56,2026,0
p56,2027,0
p56,2028,0
p56,2029,0
p56,2030,0
p56,2031,0
p56,2032,0
p56,2033,0
p56,2034,0
p56,2035,0
p56,2036,0
p56,2037,0
p56,2038,0
p56,2039,0
p56,2040,0
p56,2041,0
p56,2042,0
p56,2043,0
p56,2044,0
p56,2045,0
p56,2046,0
p56,2047,0
p56,2048,0
p56,2049,0
p56,2050,0
p56,2051,0
p56,2052,0
p56,2053,0
p56,2054,0
p56,2055,0
p56,2056,0
p56,2057,0
p56,2058,0
p56,2059,0
p56,2060,0
p56,2061,0
p56,2062,0
p56,2063,0
p56,2064,0
p56,2065,0
p56,2066,0
p56,2067,0
p56,2068,0
p56,2069,0
p56,2070,0
p57,2010,0.00016272044925
p57,2011,0.00016272044925
p57,2012,0.00016272044925
p57,2013,0.00016272044925
p57,2014,0.00016272044925
p57,2015,0.00016272044925
p57,2016,0
p57,2017,0
p57,2018,0
p57,2019,0
p57,2020,0
p57,2021,0
p57,2022,0
p57,2023,0
p57,2024,0
p57,2025,0
p57,2026,0
p57,2027,0
p57,2028,0
p57,2029,0
p57,2030,0
p57,2031,0
p57,2032,0
p57,2033,0
p57,2034,0
p57,2035,0
p57,2036,0
p57,2037,0
p57,2038,0
p57,2039,0
p57,2040,0
p57,2041,0
p57,2042,0
p57,2043,0
p57,2044,0
p57,2045,0
p57,2046,0
p57,2047,0
p57,2048,0
p57,2049,0
p57,2050,0
p57,2051,0
p57,2052,0
p57,2053,0
p57,2054,0
p57,2055,0
p57,2056,0
p57,2057,0
p57,2058,0
p57,2059,0
p57,2060,0
p57,2061,0
p57,2062,0
p57,2063,0
p57,2064,0
p57,2065,0
p57,2066,0
p57,2067,0
p57,2068,0
p57,2069,0
p57,2070,0
p58,2010,5.395795365e-05
p58,2011,5.395795365e-05
p58,2012,5.395795365e-05
p58,2013,5.395795365e-05
p58,2014,5.395795365e-05
p58,2015,5.395795365e-05
p58,2016,5.395795365e-05
p58,2017,5.395795365e-05
p58,2018,5.395795365e-05
p58,2019,5.395795365e-05
p58,2020,5.395795365e-05
p58,2021,5.395795365e-05
p58,2022,5.395795365e-05
p58,2023,5.395795365e-05
p58,2024,5.395795365e-05
p58,2025,5.395795365e-05
p58,2026,5.395795365e-05
p58,2027,5.395795365e-05
p58,2028,5.395795365e-05
p58,2029,5.395795365e-05
p58,2030,0
p58,2031,0
p58,2032,0
p58,2033,0
p58,2034,0
p58,2035,0
p58,2036,0
p58,2037,0
p58,2038,0
p58,2039,0
p58,2040,0
p58,2041,0
p58,2042,0
p58,2043,0
p58,2044,0
p58,2045,0
p58,2046,0
p58,2047,0
p58,2048,0
p58,2049,0
p58,2050,0
p58,2051,0
p58,2052,0
p58,2053,0
p58,2054,0
p58,2055,0
p58,2056,0
p58,2057,0
p58,2058,0
p58,2059,0
p58,2060,0
p58,2061,0
p58,2062,0
p58,2063,0
p58,2064,0
p58,2065,0
p58,2066,0
p58,2067,0
p58,2068,0
p58,2069,0
p58,2070,0
p59,2010,0.00142283026953
p59,2011,0.00142283026953
p59,2012,0.00142283026953
p59,2013,0.00142283026953
p59,2014,0.00142283026953
p59,2015,0.00142283026953
p59,2016,0.00142283026953
p59,2017,0.00142283026953
p59,2018,0.00142283026953
p59,2019,0.00142283026953
p59,2020,0.00142283026953
p59,2021,0.00142283026953
p59,2022,0.00142283026953
p59,2023,0.00142283026953
p59,2024,0.00142283026953
p59,2025,0.00142283026953
p59,2026,0.00142283026953
p59,2027,0.00094855351302
p59,2028,0.00094855351302
p59,2029,0.00094855351302
p59,2030,0
p59,2031,0
p59,2032,0
p59,2033,0
p59,2034,0
p59,2035,0
p59,2036,0
p59,2037,0
p59,2038,0
p59,2039,0
p59,2040,0
p59,2041,0
p59,2042,0
p59,2043,0
p59,2044,0
p59,2045,0
p59,2046,0
p59,2047,0
p59,2048,0
p59,2049,0
p59,2050,0
p59,2051,0
p59,2052,0
p59,2053,0
p59,2054,0
p59,2055,0
p59,2056,0
p59,2057,0
p59,2058,0
p59,2059,0
p59,2060,0
p59,2061,0
p59,2062,0
p59,2063,0
p59,2064,0
p59,2065,0
p59,2066,0
p59,2067,0
p59,2068,0
p59,2069,0
p59,2070,0
p60,2010,0
p60,2011,0
p60,2012,0
p60,2013,0
p60,2014,0
p60,2015,0
p60,2016,0
p60,2017,0
p60,2018,0
p60,2019,0
p60,2020,0
p60,2021,0
p60,2022,0
p60,2023,0
p60,2024,0
p60,2025,0
p60,2026,0
p60,2027,0
p60,2028,0
p60,2029,0
p60,2030,0
p60,2031,0
p60,2032,0
p60,2033,0
p60,2034,0
p60,2035,0
p60,2036,0
p60,2037,0
p60,2038,0
p60,2039,0
p60,2040,0
p60,2041,0
p60,2042,0
p60,2043,0
p60,2044,0
p60,2045,0
p60,2046,0
p60,2047,0
p60,2048,0
p60,2049,0
p60,2050,0
p60,2051,0
p60,2052,0
p60,2053,0
p60,2054,0
p60,2055,0
p60,2056,0
p60,2057,0
p60,2058,0
p60,2059,0
p60,2060,0
p60,2061,0
p60,2062,0
p60,2063,0
p60,2064,0
p60,2065,0
p60,2066,0
p60,2067,0
p60,2068,0
p60,2069,0
p60,2070,0
p61,2010,0
p61,2011,0
p61,2012,0
p61,2013,0
p61,2014,0
p61,2015,0
p61,2016,0
p61,2017,0
p61,2018,0
p61,2019,0
p61,2020,0
p61,2021,0
p61,2022,0
p61,2023,0
p61,2024,0
p61,2025,0
p61,2026,0
p61,2027,0
p61,2028,0
p61,2029,0
p61,2030,0
p61,2031,0
p61,2032,0
p61,2033,0
p61,2034,0
p61,2035,0
p61,2036,0
p61,2037,0
p61,2038,0
p61,2039,0
p61,2040,0
p61,2041,0
p61,2042,0
p61,2043,0
p61,2044,0
p61,2045,0
p61,2046,0
p61,2047,0
p61,2048,0
p61,2049,0
p61,2050,0
p61,2051,0
p61,2052,0
p61,2053,0
p61,2054,0
p61,2055,0
p61,2056,0
p61,2057,0
p61,2058,0
p61,2059,0
p61,2060,0
p61,2061,0
p61,2062,0
p61,2063,0
p61,2064,0
p61,2065,0
p61,2066,0
p61,2067,0
p61,2068,0
p61,2069,0
p61,2070,0
p62,2010,0
p62,2011,0
p62,2012,0
p62,2013,0
p62,2014,0
p62,2015,0
p62,2016,0
p62,2017,0
p62,2018,0
p62,2019,0
p62,2020,0
p62,2021,0
p62,2022,0
p62,2023,0
p62,2024,0
p62,2025,0
p62,2026,0
p62,2027,0
p62,2028,0
p62,2029,0
p62,2030,0
p62,2031,0
p62,2032,0
p62,2033,0
p62,2034,0
p62,2035,0
p62,2036,0
p62,2037,0
p62,2038,0
p62,2039,0
p62,2040,0
p62,2041,0
p62,2042,0
p62,2043,0
p62,2044,0
p62,2045,0
p62,2046,0
p62,2047,0
p62,2048,0
p62,2049,0
p62,2050,0
p62,2051,0
p62,2052,0
p62,2053,0
p62,2054,0
p62,2055,0
p62,2056,0
p62,2057,0
p62,2058,0
p62,2059,0
p62,2060,0
p62,2061,0
p62,2062,0
p62,2063,0
p62,2064,0
p62,2065,0
p62,2066,0
p62,2067,0
p62,2068,0
p62,2069,0
p62,2070,0
p63,2010,0.00459393170709
p63,2011,0.00443121125784
p63,2012,0.00426849080859
p63,2013,0.00426849080859
p63,2014,0.00426849080859
p63,2015,0.00426849080859
p63,2016,0.00426849080859
p63,2017,0.00426849080859
p63,2018,0.00426849080859
p63,2019,0.00426849080859
p63,2020,0.00426849080859
p63,2021,0.00426849080859
p63,2022,0.00426849080859
p63,2023,0.00426849080859
p63,2024,0.00426849080859
p63,2025,0.00426849080859
p63,2026,0.00426849080859
p63,2027,0.00426849080859
p63,2028,0.00237138378255
p63,2029,0.00189710702604
p63,2030,0
p63,2031,0
p63,2032,0
p63,2033,0
p63,2034,0
p63,2035,0
p63,2036,0
p63,2037,0
p63,2038,0
p63,2039,0
p63,2040,0
p63,2041,0
p63,2042,0
p63,2043,0
p63,2044,0
p63,2045,0
p63,2046,0
p63,2047,0
p63,2048,0
p63,2049,0
p63,2050,0
p63,2051,0
p63,2052,0
p63,2053,0
p63,2054,0
p63,2055,0
p63,2056,0
p63,2057,0
p63,2058,0
p63,2059,0
p63,2060,0
p63,2061,0
p63,2062,0
p63,2063,0
p63,2064,0
p63,2065,0
p63,2066,0
p63,2067,0
p63,2068,0
p63,2069,0
p63,2070,0
p64,2010,0.00384817200573
p64,2011,0.00384817200573
p64,2012,0.00384817200573
p64,2013,0.00384817200573
p64,2014,0.00384817200573
p64,2015,0.00384817200573
p64,2016,0.00384817200573
p64,2017,0.0024253417362
p64,2018,0.0024253417362
p64,2019,0.0024253417362
p64,2020,0.0024253417362
p64,2021,0.0024253417362
p64,2022,0.0024253417362
p64,2023,0.0024253417362
p64,2024,0.0024253417362
p64,2025,0.00195106497969
p64,2026,0.00195106497969
p64,2027,0.00189710702604
p64,2028,0
p64,2029,0
p64,2030,0
p64,2031,0
p64,2032,0
p64,2033,0
p64,2034,0
p64,2035,0
p64,2036,0
p64,2037,0
p64,2038,0
p64,2039,0
p64,2040,0
p64,2041,0
p64,2042,0
p64,2043,0
p64,2044,0
p64,2045,0
p64,2046,0
p64,2047,0
p64,2048,0
p64,2049,0
p64,2050,0
p64,2051,0
p64,2052,0
p64,2053,0
p64,2054,0
p64,2055,0
p64,2056,0
p64,2057,0
p64,2058,0
p64,2059,0
p64,2060,0
p64,2061,0
p64,2062,0
p64,2063,0
p64,2064,0
p64,2065,0
p64,2066,0
p64,2067,0
p64,2068,0
p64,2069,0
p64,2070,0
p65,2010,0.00639362106387
p65,2011,0.00639362106387
p65,2012,0.00628570515657
p65,2013,0.00612298470732
p65,2014,0.00612298470732
p65,2015,0.00612298470732
p65,2016,0.00612298470732
p65,2017,0.00612298470732
p65,2018,0.00612298470732
p65,2019,0.00612298470732
p65,2020,0.00612298470732
p65,2021,0.00612298470732
p65,2022,0.00569132107812
p65,2023,0.00569132107812
p65,2024,0.00284566053906
p65,2025,0.00284566053906
p65,2026,0
p65,2027,0
p65,2028,0
p65,2029,0
p65,2030,0
p65,2031,0
p65,2032,0
p65,2033,0
p65,2034,0
p65,2035,0
p65,2036,0
p65,2037,0
p65,2038,0
p65,2039,0
p65,2040,0
p65,2041,0
p65,2042,0
p65,2043,0
p65,2044,0
p65,2045,0
p65,2046,0
p65,2047,0
p65,2048,0
p65,2049,0
p65,2050,0
p65,2051,0
p65,2052,0
p65,2053,0
p65,2054,0
p65,2055,0
p65,2056,0
p65,2057,0
p65,2058,0
p65,2059,0
p65,2060,0
p65,2061,0
p65,2062,0
p65,2063,0
p65,2064,0
p65,2065,0
p65,2066,0
p65,2067,0
p65,2068,0
p65,2069,0
p65,2070,0
p66,2010,0.00426849080859
p66,2011,0.00426849080859
p66,2012,0.00426849080859
p66,2013,0.00426849080859
p66,2014,0.00426849080859
p66,2015,0.00426849080859
p66,2016,0.00426849080859
p66,2017,0.00426849080859
p66,2018,0.00426849080859
p66,2019,0.00426849080859
p66,2020,0.00426849080859
p66,2021,0.00426849080859
p66,2022,0.00426849080859
p66,2023,0.00426849080859
p66,2024,0
p66,2025,0
p66,2026,0
p66,2027,0
p66,2028,0
p66,2029,0
p66,2030,0
p66,2031,0
p66,2032,0
p66,2033,0
p66,2034,0
p66,2035,0
p66,2036,0
p66,2037,0
p66,2038,0
p66,2039,0
p66,2040,0
p66,2041,0
p66,2042,0
p66,2043,0
p66,2044,0
p66,2045,0
p66,2046,0
p66,2047,0
p66,2048,0
p66,2049,0
p66,2050,0
p66,2051,0
p66,2052,0
p66,2053,0
p66,2054,0
p66,2055,0
p66,2056,0
p66,2057,0
p66,2058,0
p66,2059,0
p66,2060,0
p66,2061,0
p66,2062,0
p66,2063,0
p66,2064,0
p66,2065,0
p66,2066,0
p66,2067,0
p66,2068,0
p66,2069,0
p66,2070,0
p67,2010,0.00663987459114
p67,2011,0.00663987459114
p67,2012,0.00663987459114
p67,2013,0.00663987459114
p67,2014,0.00663987459114
p67,2015,0.00663987459114
p67,2016,0.00663987459114
p67,2017,0.00663987459114
p67,2018,0.00663987459114
p67,2019,0.00663987459114
p67,2020,0.00663987459114
p67,2021,0.00663987459114
p67,2022,0.00663987459114
p67,2023,0.00663987459114
p67,2024,0.00047427675651
p67,2025,0
p67,2026,0
p67,2027,0
p67,2028,0
p67,2029,0
p67,2030,0
p67,2031,0
p67,2032,0
p67,2033,0
p67,2034,0
p67,2035,0
p67,2036,0
p67,2037,0
p67,2038,0
p67,2039,0
p67,2040,0
p67,2041,0
p67,2042,0
p67,2043,0
p67,2044,0
p67,2045,0
p67,2046,0
p67,2047,0
p67,2048,0
p67,2049,0
p67,2050,0
p67,2051,0
p67,2052,0
p67,2053,0
p67,2054,0
p67,2055,0
p67,2056,0
p67,2057,0
p67,2058,0
p67,2059,0
p67,2060,0
p67,2061,0
p67,2062,0
p67,2063,0
p67,2064,0
p67,2065,0
p67,2066,0
p67,2067,0
p67,2068,0
p67,2069,0
p67,2070,0
p68,2010,0.0020504022387
p68,2011,0.0020504022387
p68,2012,0.0020504022387
p68,2013,0.0020504022387
p68,2014,0.00188852837775
p68,2015,0.0018345704241
p68,2016,0.00178061247045
p68,2017,0.0016187386095
p68,2018,0.0015108227022
p68,2019,0.00124103293395
p68,2020,0.00113311702665
p68,2021,0.00113311702665
p68,2022,0.00080936930475
p68,2023,0.0004316636292
p68,2024,0.0003237477219
p68,2025,0.00026978976825
p68,2026,0.0002158318146
p68,2027,0.0002158318146
p68,2028,0.0002158318146
p68,2029,0.0002158318146
p68,2030,0
p68,2031,0
p68,2032,0
p68,2033,0
p68,2034,0
p68,2035,0
p68,2036,0
p68,2037,0
p68,2038,0
p68,2039,0
p68,2040,0
p68,2041,0
p68,2042,0
p68,2043,0
p68,2044,0
p68,2045,0
p68,2046,0
p68,2047,0
p68,2048,0
p68,2049,0
p68,2050,0
p68,2051,0
p68,2052,0
p68,2053,0
p68,2054,0
p68,2055,0
p68,2056,0
p68,2057,0
p68,2058,0
p68,2059,0
p68,2060,0
p68,2061,0
p68,2062,0
p68,2063,0
p68,2064,0
p68,2065,0
p68,2066,0
p68,2067,0
p68,2068,0
p68,2069,0
p68,2070,0
p69,2010,0.0015108227022
p69,2011,0.0015108227022
p69,2012,0.0015108227022
p69,2013,0.0015108227022
p69,2014,0.00145686474855
p69,2015,0.00145686474855
p69,2016,0.0014029067949
p69,2017,0.00134894884125
p69,2018,0.00134894884125
p69,2019,0.0012949908876
p69,2020,0.001079159073
p69,2021,0.00016187386095
p69,2022,0.00016187386095
p69,2023,5.395795365e-05
p69,2024,5.395795365e-05
p69,2025,5.395795365e-05
p69,2026,0
p69,2027,0
p69,2028,0
p69,2029,0
p69,2030,0
p69,2031,0
p69,2032,0
p69,2033,0
p69,2034,0
p69,2035,0
p69,2036,0
p69,2037,0
p69,2038,0
p69,2039,0
p69,2040,0
p69,2041,0
p69,2042,0
p69,2043,0
p69,2044,0
p69,2045,0
p69,2046,0
p69,2047,0
p69,2048,0
p69,2049,0
p69,2050,0
p69,2051,0
p69,2052,0
p69,2053,0
p69,2054,0
p69,2055,0
p69,2056,0
p69,2057,0
p69,2058,0
p69,2059,0
p69,2060,0
p69,2061,0
p69,2062,0
p69,2063,0
p69,2064,0
p69,2065,0
p69,2066,0
p69,2067,0
p69,2068,0
p69,2069,0
p69,2070,0
p70,2010,0.01297553205558
p70,2011,0.01281365819463
p70,2012,0.01275970024098
p70,2013,0.01184241502893
p70,2014,0.01157262526068
p70,2015,0.01141075139973
p70,2016,0.01081721390958
p70,2017,0.01060138209498
p70,2018,0.01043866164573
p70,2019,0.00632069987175
p70,2020,0.0062667419181
p70,2021,0.00524069421045
p70,2022,0.0042154930911
p70,2023,0.0030284181108
p70,2024,0.00178738517685
p70,2025,0.00157155336225
p70,2026,0.0015175954086
p70,2027,0.0014096795013
p70,2028,0.00135572154765
p70,2029,5.395795365e-05
p70,2030,0
p70,2031,0
p70,2032,0
p70,2033,0
p70,2034,0
p70,2035,0
p70,2036,0
p70,2037,0
p70,2038,0
p70,2039,0
p70,2040,0
p70,2041,0
p70,2042,0
p70,2043,0
p70,2044,0
p70,2045,0
p70,2046,0
p70,2047,0
p70,2048,0
p70,2049,0
p70,2050,0
p70,2051,0
p70,2052,0
p70,2053,0
p70,2054,0
p70,2055,0
p70,2056,0
p70,2057,0
p70,2058,0
p70,2059,0
p70,2060,0
p70,2061,0
p70,2062,0
p70,2063,0
p70,2064,0
p70,2065,0
p70,2066,0
p70,2067,0
p70,2068,0
p70,2069,0
p70,2070,0
p71,2010,0.001079159073
p71,2011,0.00102520111935
p71,2012,0.00102520111935
p71,2013,0.0008633272584
p71,2014,0.0008633272584
p71,2015,0.0008633272584
p71,2016,0.0008633272584
p71,2017,0.0008633272584
p71,2018,0.0008633272584
p71,2019,0.0007554113511
p71,2020,0.0005395795365
p71,2021,0.0005395795365
p71,2022,0.0005395795365
p71,2023,0.0004316636292
p71,2024,0.0001079159073
p71,2025,0
p71,2026,0
p71,2027,0
p71,2028,0
p71,2029,0
p71,2030,0
p71,2031,0
p71,2032,0
p71,2033,0
p71,2034,0
p71,2035,0
p71,2036,0
p71,2037,0
p71,2038,0
p71,2039,0
p71,2040,0
p71,2041,0
p71,2042,0
p71,2043,0
p71,2044,0
p71,2045,0
p71,2046,0
p71,2047,0
p71,2048,0
p71,2049,0
p71,2050,0
p71,2051,0
p71,2052,0
p71,2053,0
p71,2054,0
p71,2055,0
p71,2056,0
p71,2057,0
p71,2058,0
p71,2059,0
p71,2060,0
p71,2061,0
p71,2062,0
p71,2063,0
p71,2064,0
p71,2065,0
p71,2066,0
p71,2067,0
p71,2068,0
p71,2069,0
p71,2070,0
p72,2010,0.0046932689661
p72,2011,0.0046932689661
p72,2012,0.0046932689661
p72,2013,0.0046932689661
p72,2014,0.0045853530588
p72,2015,0.0045853530588
p72,2016,0.0045853530588
p72,2017,0.0044774371515
p72,2018,0.0044774371515
p72,2019,0.0043695212442
p72,2020,0.00409973147595
p72,2021,0.00409973147595
p72,2022,0.00409973147595
p72,2023,0.0036141098931
p72,2024,0.00323640421755
p72,2025,0.0030745303566
p72,2026,0.0030745303566
p72,2027,0.00258721559715
p72,2028,0.00258721559715
p72,2029,0.00142283026953
p72,2030,0
p72,2031,0
p72,2032,0
p72,2033,0
p72,2034,0
p72,2035,0
p72,2036,0
p72,2037,0
p72,2038,0
p72,2039,0
p72,2040,0
p72,2041,0
p72,2042,0
p72,2043,0
p72,2044,0
p72,2045,0
p72,2046,0
p72,2047,0
p72,2048,0
p72,2049,0
p72,2050,0
p72,2051,0
p72,2052,0
p72,2053,0
p72,2054,0
p72,2055,0
p72,2056,0
p72,2057,0
p72,2058,0
p72,2059,0
p72,2060,0
p72,2061,0
p72,2062,0
p72,2063,0
p72,2064,0
p72,2065,0
p72,2066,0
p72,2067,0
p72,2068,0
p72,2069,0
p72,2070,0
p73,2010,0
p73,2011,0
p73,2012,0
p73,2013,0
p73,2014,0
p73,2015,0
p73,2016,0
p73,2017,0
p73,2018,0
p73,2019,0
p73,2020,0
p73,2021,0
p73,2022,0
p73,2023,0
p73,2024,0
p73,2025,0
p73,2026,0
p73,2027,0
p73,2028,0
p73,2029,0
p73,2030,0
p73,2031,0
p73,2032,0
p73,2033,0
p73,2034,0
p73,2035,0
p73,2036,0
p73,2037,0
p73,2038,0
p73,2039,0
p73,2040,0
p73,2041,0
p73,2042,0
p73,2043,0
p73,2044,0
p73,2045,0
p73,2046,0
p73,2047,0
p73,2048,0
p73,2049,0
p73,2050,0
p73,2051,0
p73,2052,0
p73,2053,0
p73,2054,0
p73,2055,0
p73,2056,0
p73,2057,0
p73,2058,0
p73,2059,0
p73,2060,0
p73,2061,0
p73,2062,0
p73,2063,0
p73,2064,0
p73,2065,0
p73,2066,0
p73,2067,0
p73,2068,0
p73,2069,0
p73,2070,0
p74,2010,5.395795365e-05
p74,2011,5.395795365e-05
p74,2012,5.395795365e-05
p74,2013,5.395795365e-05
p74,2014,5.395795365e-05
p74,2015,5.395795365e-05
p74,2016,5.395795365e-05
p74,2017,5.395795365e-05
p74,2018,5.395795365e-05
p74,2019,5.395795365e-05
p74,2020,5.395795365e-05
p74,2021,5.395795365e-05
p74,2022,5.395795365e-05
p74,2023,5.395795365e-05
p74,2024,0
p74,2025,0
p74,2026,0
p74,2027,0
p74,2028,0
p74,2029,0
p74,2030,0
p74,2031,0
p74,2032,0
p74,2033,0
p74,2034,0
p74,2035,0
p74,2036,0
p74,2037,0
p74,2038,0
p74,2039,0
p74,2040,0
p74,2041,0
p74,2042,0
p74,2043,0
p74,2044,0
p74,2045,0
p74,2046,0
p74,2047,0
p74,2048,0
p74,2049,0
p74,2050,0
p74,2051,0
p74,2052,0
p74,2053,0
p74,2054,0
p74,2055,0
p74,2056,0
p74,2057,0
p74,2058,0
p74,2059,0
p74,2060,0
p74,2061,0
p74,2062,0
p74,2063,0
p74,2064,0
p74,2065,0
p74,2066,0
p74,2067,0
p74,2068,0
p74,2069,0
p74,2070,0
p75,2010,0.00628655174487
p75,2011,0.00628655174487
p75,2012,0.00628655174487
p75,2013,0.00628655174487
p75,2014,0.00628655174487
p75,2015,0.00628655174487
p75,2016,0.00628655174487
p75,2017,0.00617863583757
p75,2018,0.00607071993027
p75,2019,0.00607071993027
p75,2020,0.00607071993027
p75,2021,0.00607071993027
p75,2022,0.00607071993027
p75,2023,0.00464788966074
p75,2024,0.00417361290423
p75,2025,0.00417361290423
p75,2026,0.00417361290423
p75,2027,0.00180222912168
p75,2028,0.00174827116803
p75,2029,0
p75,2030,0
p75,2031,0
p75,2032,0
p75,2033,0
p75,2034,0
p75,2035,0
p75,2036,0
p75,2037,0
p75,2038,0
p75,2039,0
p75,2040,0
p75,2041,0
p75,2042,0
p75,2043,0
p75,2044,0
p75,2045,0
p75,2046,0
p75,2047,0
p75,2048,0
p75,2049,0
p75,2050,0
p75,2051,0
p75,2052,0
p75,2053,0
p75,2054,0
p75,2055,0
p75,2056,0
p75,2057,0
p75,2058,0
p75,2059,0
p75,2060,0
p75,2061,0
p75,2062,0
p75,2063,0
p75,2064,0
p75,2065,0
p75,2066,0
p75,2067,0
p75,2068,0
p75,2069,0
p75,2070,0
p76,2010,0.00501255733335
p76,2011,0.00501255733335
p76,2012,0.00501255733335
p76,2013,0.00501255733335
p76,2014,0.00501255733335
p76,2015,0.00501255733335
p76,2016,0.00501255733335
p76,2017,0.00501255733335
p76,2018,0.00501255733335
p76,2019,0.00501255733335
p76,2020,0.00501255733335
p76,2021,0.00358972706382
