region,year,capacity
p70,2023,3.9
p75,2023,171.799
p76,2023,249.0
p77,2023,400.0
p78,2023,115.0
p79,2023,75.0
p80,2023,126.0
p83,2023,8.5
p85,2023,510.788
p87,2023,96.0
p88,2023,514.481
p9,2023,899.0
p90,2023,259.7
p91,2023,745.4
p92,2023,215.959
p94,2023,616.7
p96,2023,315.253
p97,2023,347.5
p98,2023,377.899
p99,2023,606.5
p10,2024,1963.959
p100,2024,30.0
p101,2024,985.3
p102,2024,596.8
p103,2024,310.0
p105,2024,1085.0
p107,2024,200.0
p109,2024,80.0
p110,2024,54.999
p111,2024,775.0
p112,2024,369.5
p113,2024,330.0
p115,2024,14.0
p116,2024,14.0
p12,2024,531.0
p120,2024,50.0
p122,2024,135.0
p123,2024,1.9
p124,2024,480.1
p125,2024,114.0
p126,2024,1.4
p127,2024,550.5
p129,2024,20.0
p13,2024,4.8
p130,2024,110.0
p131,2024,7.0
p133,2024,4.5
p134,2024,116.1
p15,2024,2.844
p2,2024,180.0
p25,2024,398.0
p26,2024,75.0
p28,2024,413.379
p29,2024,17.206
p31,2024,642.656
p33,2024,328.796
p34,2024,291.204
p43,2024,1.0
p5,2024,0.056
p58,2024,750.362
p60,2024,200.0
p61,2024,577.0
p63,2024,2417.6
p65,2024,567.3
p66,2024,3756.538
p67,2024,425.0
p72,2024,30.0
p75,2024,300.0
p80,2024,1128.533
p83,2024,206.467
p85,2024,501.607
p88,2024,431.0
p9,2024,50.0
p90,2024,80.0
p91,2024,447.4
p92,2024,150.393
p94,2024,318.0
p97,2024,50.0
p98,2024,224.401
p99,2024,160.0
p10,2025,5.1
p101,2025,596.0
p102,2025,223.5
p103,2025,250.0
p107,2025,200.0
p114,2025,300.0
p12,2025,339.0
p128,2025,180.0
p134,2025,100.0
p91,2025,298.0
p102,2026,74.5
p91,2026,447.0
p96,2026,4.0
