*tech,region,year,sc_point_gid,capacity
wind-ons_5,p2,2015,13731,176.9
wind-ons_6,p5,2015,14100,163.3
wind-ons_3,p5,2015,14107,5.0
wind-ons_3,p5,2015,14110,25.0
wind-ons_6,p5,2015,14111,122.8
wind-ons_8,p5,2015,14480,221.0
wind-ons_5,p5,2015,14485,9.9
wind-ons_5,p5,2015,14486,8.3
wind-ons_4,p5,2015,14487,10.0
wind-ons_6,p5,2015,14493,98.9
wind-ons_7,p43,2015,14655,25.0
wind-ons_10,p134,2015,14795,66.0
wind-ons_7,p5,2015,14858,76.5
wind-ons_8,p5,2015,14859,125.4
wind-ons_8,p5,2015,14860,100.8
wind-ons_5,p5,2015,14861,102.9
wind-ons_6,p5,2015,14864,98.7
wind-ons_5,p5,2015,14866,9.9
wind-ons_6,p5,2015,14867,10.0
wind-ons_6,p5,2015,15238,24.0
wind-ons_8,p5,2015,15239,81.0
wind-ons_5,p5,2015,15241,100.5
wind-ons_6,p5,2015,15242,102.9
wind-ons_5,p5,2015,15244,72.0
wind-ons_6,p5,2015,15247,9.9
wind-ons_6,p5,2015,15248,6.6
wind-ons_9,p37,2015,15383,49.5
wind-ons_6,p5,2015,15626,3.3
wind-ons_6,p5,2015,15627,1.7
wind-ons_5,p5,2015,15633,43.0
wind-ons_9,p36,2015,15742,50.6
wind-ons_9,p37,2015,15745,49.5
wind-ons_8,p37,2015,15762,120.0
wind-ons_5,p5,2015,16000,24.6
wind-ons_6,p5,2015,16001,25.2
wind-ons_7,p20,2015,16069,135.0
wind-ons_8,p36,2015,16122,48.0
wind-ons_9,p36,2015,16126,18.0
wind-ons_9,p37,2015,16143,148.5
wind-ons_9,p36,2015,16505,31.5
wind-ons_8,p37,2015,16522,48.0
wind-ons_7,p42,2015,16532,0.931
wind-ons_8,p42,2015,16910,0.7
wind-ons_8,p42,2015,16912,0.969
wind-ons_8,p42,2015,17290,0.7
wind-ons_6,p134,2015,17465,4.5
wind-ons_8,p134,2015,17849,4.5
wind-ons_6,p7,2015,18295,100.7
wind-ons_9,p35,2015,18763,30.0
wind-ons_7,p127,2015,18954,100.5
wind-ons_9,p127,2015,18956,81.0
wind-ons_8,p127,2015,18957,97.5
wind-ons_9,p127,2015,19335,106.5
wind-ons_9,p36,2015,19556,61.5
wind-ons_8,p103,2015,20406,1.8
wind-ons_9,p36,2015,20696,180.0
wind-ons_8,p43,2015,22235,0.4
wind-ons_4,p127,2015,23508,45.5
wind-ons_5,p127,2015,23888,68.5
wind-ons_4,p127,2015,23889,16.5
wind-ons_9,p43,2015,24140,2.0
wind-ons_8,p43,2015,24141,2.0
wind-ons_8,p127,2015,24266,16.5
wind-ons_8,p127,2015,24268,68.5
wind-ons_4,p127,2015,24269,30.55
wind-ons_10,p130,2015,24291,24.0
wind-ons_7,p127,2015,24647,30.55
wind-ons_7,p127,2015,24648,45.5
wind-ons_7,p44,2015,24892,0.931
wind-ons_8,p44,2015,24893,0.931
wind-ons_8,p44,2015,24894,0.931
wind-ons_8,p44,2015,24895,0.017
wind-ons_9,p75,2015,24948,0.7
wind-ons_8,p44,2015,25272,0.969
wind-ons_8,p44,2015,25273,0.969
wind-ons_8,p44,2015,25274,0.931
wind-ons_8,p44,2015,25275,0.931
wind-ons_9,p75,2015,25329,0.7
wind-ons_9,p44,2015,25652,0.969
wind-ons_8,p44,2015,25653,0.969
wind-ons_8,p44,2015,25654,0.969
wind-ons_8,p44,2015,25655,0.969
wind-ons_8,p44,2015,25656,0.931
wind-ons_9,p44,2015,25657,0.931
wind-ons_10,p129,2015,25807,5.2
wind-ons_9,p44,2015,26032,8.4
wind-ons_8,p44,2015,26033,2.95
wind-ons_8,p44,2015,26034,1.683
wind-ons_8,p44,2015,26035,0.969
wind-ons_8,p44,2015,26036,0.969
wind-ons_8,p44,2015,26037,0.931
wind-ons_8,p44,2015,26038,0.017
wind-ons_9,p38,2015,26392,40.5
wind-ons_8,p38,2015,26394,25.0
wind-ons_9,p44,2015,26413,8.85
wind-ons_8,p44,2015,26414,1.9
wind-ons_8,p44,2015,26415,1.683
wind-ons_8,p44,2015,26416,0.969
wind-ons_8,p44,2015,26417,0.969
wind-ons_8,p44,2015,26418,0.931
wind-ons_8,p44,2015,26419,0.017
wind-ons_8,p44,2015,26420,1.7
wind-ons_8,p103,2015,26484,59.0
wind-ons_6,p15,2015,26665,21.0
wind-ons_5,p15,2015,26666,21.0
wind-ons_9,p44,2015,26794,2.8
wind-ons_9,p44,2015,26795,2.1
wind-ons_8,p44,2015,26796,2.1
wind-ons_8,p44,2015,26797,0.969
wind-ons_8,p44,2015,26798,0.931
wind-ons_8,p44,2015,26799,0.017
wind-ons_8,p44,2015,26800,1.7
wind-ons_8,p43,2015,26813,1.6
wind-ons_7,p127,2015,26929,30.0
wind-ons_9,p38,2015,27171,50.4
wind-ons_9,p44,2015,27174,3.9
wind-ons_9,p44,2015,27175,4.2
wind-ons_9,p44,2015,27176,4.2
wind-ons_8,p44,2015,27177,1.3
wind-ons_8,p44,2015,27178,0.969
wind-ons_8,p44,2015,27179,0.931
wind-ons_8,p127,2015,27309,34.5
wind-ons_9,p127,2015,27310,11.5
wind-ons_9,p131,2015,27342,1.8
wind-ons_6,p16,2015,27450,64.5
wind-ons_9,p44,2015,27552,150.0
wind-ons_9,p44,2015,27553,103.5
wind-ons_9,p44,2015,27554,21.9
wind-ons_9,p44,2015,27555,2.1
wind-ons_9,p44,2015,27556,4.2
wind-ons_9,p44,2015,27557,1.683
wind-ons_9,p44,2015,27558,0.969
wind-ons_8,p44,2015,27559,0.931
wind-ons_8,p44,2015,27560,0.017
wind-ons_8,p103,2015,27640,69.0
wind-ons_5,p15,2015,27809,18.9
wind-ons_5,p15,2015,27810,10.5
wind-ons_9,p44,2015,27933,49.5
wind-ons_9,p44,2015,27934,103.5
wind-ons_9,p44,2015,27935,2.0
wind-ons_9,p44,2015,27936,2.0
wind-ons_10,p44,2015,27937,1.683
wind-ons_8,p103,2015,28019,52.8
wind-ons_5,p15,2015,28187,10.5
wind-ons_9,p38,2015,28297,51.0
wind-ons_8,p44,2015,28312,5.2
wind-ons_9,p44,2015,28313,51.0
wind-ons_9,p44,2015,28316,2.0
wind-ons_9,p44,2015,28317,2.0
wind-ons_9,p68,2015,28318,0.931
wind-ons_10,p68,2015,28319,49.95
wind-ons_10,p68,2015,28320,0.9
wind-ons_10,p68,2015,28321,0.05
wind-ons_9,p68,2015,28322,0.02
wind-ons_8,p43,2015,28336,3.0
wind-ons_9,p76,2015,28365,145.2
wind-ons_8,p38,2015,28673,1.3
wind-ons_8,p44,2015,28692,2.0
wind-ons_9,p44,2015,28695,85.5
wind-ons_9,p44,2015,28696,10.4
wind-ons_9,p44,2015,28697,2.0
wind-ons_9,p68,2015,28698,1.5
wind-ons_10,p68,2015,28699,1.0
wind-ons_10,p68,2015,28700,15.6
wind-ons_10,p68,2015,28701,1.2
wind-ons_9,p68,2015,28702,19.98
wind-ons_9,p43,2015,28715,32.0
wind-ons_8,p43,2015,28716,8.0
wind-ons_9,p76,2015,28745,0.1
wind-ons_9,p131,2015,28863,1.5
wind-ons_8,p38,2015,29053,1.3
wind-ons_8,p44,2015,29073,9.2
wind-ons_9,p44,2015,29074,205.5
wind-ons_9,p44,2015,29075,12.0
wind-ons_9,p44,2015,29076,2.0
wind-ons_9,p44,2015,29077,2.0
wind-ons_9,p68,2015,29078,1.3
wind-ons_9,p68,2015,29079,1.3
wind-ons_9,p68,2015,29080,1.0
wind-ons_8,p76,2015,29123,0.1
wind-ons_9,p76,2015,29124,45.0
wind-ons_9,p76,2015,29125,67.7
wind-ons_8,p127,2015,29191,112.0
wind-ons_9,p131,2015,29225,1.7
wind-ons_9,p44,2015,29452,2.0
wind-ons_8,p44,2015,29453,2.0
wind-ons_9,p44,2015,29457,2.0
wind-ons_9,p44,2015,29458,2.0
wind-ons_9,p68,2015,29459,2.0
wind-ons_9,p68,2015,29460,1.3
wind-ons_9,p68,2015,29461,99.0
wind-ons_9,p68,2015,29462,100.5
wind-ons_9,p68,2015,29465,0.9
wind-ons_9,p68,2015,29476,100.5
wind-ons_9,p68,2015,29477,100.7
wind-ons_9,p76,2015,29503,30.0
wind-ons_9,p76,2015,29504,54.0
wind-ons_8,p127,2015,29572,6.6
wind-ons_9,p127,2015,29573,126.0
wind-ons_9,p127,2015,29578,37.5
wind-ons_8,p133,2015,29621,1.5
wind-ons_9,p44,2015,29837,1.5
wind-ons_9,p44,2015,29838,2.0
wind-ons_9,p68,2015,29839,8.4
wind-ons_10,p68,2015,29841,0.9
wind-ons_9,p68,2015,29844,2.1
wind-ons_9,p68,2015,29845,0.9
wind-ons_9,p68,2015,29846,1.3
wind-ons_9,p68,2015,29847,1.3
wind-ons_9,p68,2015,29856,100.5
wind-ons_9,p68,2015,29857,98.9
wind-ons_7,p127,2015,29948,20.0
wind-ons_7,p127,2015,29958,87.5
wind-ons_8,p44,2015,30212,11.6
wind-ons_8,p44,2015,30213,3.8
wind-ons_8,p44,2015,30214,2.0
wind-ons_8,p44,2015,30215,2.0
wind-ons_9,p44,2015,30216,1.683
wind-ons_9,p44,2015,30217,1.3
wind-ons_9,p44,2015,30218,4.0
wind-ons_9,p68,2015,30220,1.3
wind-ons_9,p68,2015,30221,0.9
wind-ons_9,p68,2015,30222,0.9
wind-ons_9,p68,2015,30224,1.7
wind-ons_9,p68,2015,30225,1.7
wind-ons_8,p68,2015,30236,13.5
wind-ons_9,p68,2015,30237,9.8
wind-ons_9,p76,2015,30264,54.0
wind-ons_8,p127,2015,30332,100.5
wind-ons_10,p24,2015,30529,99.0
wind-ons_9,p45,2015,30597,2.0
wind-ons_9,p45,2015,30598,98.2
wind-ons_9,p45,2015,30599,43.5
wind-ons_9,p45,2015,30601,10.5
wind-ons_9,p45,2015,30612,3.4
wind-ons_8,p45,2015,30614,28.0
wind-ons_8,p69,2015,30616,42.0
wind-ons_8,p69,2015,30617,258.0
wind-ons_8,p69,2015,30618,99.0
wind-ons_10,p24,2015,30908,99.0
wind-ons_10,p24,2015,30909,99.0
wind-ons_10,p24,2015,30910,39.0
wind-ons_8,p45,2015,30978,49.6
wind-ons_9,p45,2015,30979,100.0
wind-ons_9,p45,2015,30987,10.5
wind-ons_9,p45,2015,30988,66.0
wind-ons_9,p45,2015,30989,20.0
wind-ons_9,p45,2015,30991,80.0
wind-ons_9,p45,2015,30992,80.0
wind-ons_8,p45,2015,30994,132.0
wind-ons_9,p24,2015,31286,17.0
wind-ons_9,p45,2015,31356,1.2
wind-ons_8,p45,2015,31358,0.6
wind-ons_9,p45,2015,31369,199.0
wind-ons_8,p69,2015,31376,0.5
wind-ons_9,p45,2015,31749,150.0
wind-ons_9,p45,2015,32121,0.21
wind-ons_9,p45,2015,32122,20.79
wind-ons_9,p45,2015,32126,2.3
wind-ons_9,p45,2015,32130,98.0
wind-ons_8,p77,2015,32152,30.0
wind-ons_9,p122,2015,32253,64.5
wind-ons_9,p45,2015,32511,42.0
wind-ons_8,p69,2015,32517,80.0
wind-ons_10,p122,2015,32623,100.5
wind-ons_9,p40,2015,33243,8.91
wind-ons_8,p45,2015,33258,76.5
wind-ons_8,p69,2015,33277,0.9
wind-ons_8,p69,2015,33278,0.9
wind-ons_10,p40,2015,33623,8.91
wind-ons_10,p40,2015,33624,54.27
wind-ons_9,p45,2015,33638,104.3
wind-ons_9,p45,2015,33639,0.7
wind-ons_9,p45,2015,33653,192.0
wind-ons_9,p122,2015,33772,24.0
wind-ons_10,p40,2015,34004,8.91
wind-ons_9,p45,2015,34018,0.7
wind-ons_9,p45,2015,34019,160.5
wind-ons_9,p45,2015,34022,59.9
wind-ons_9,p45,2015,34023,125.9
wind-ons_9,p45,2015,34030,150.0
wind-ons_9,p45,2015,34031,16.2
wind-ons_9,p45,2015,34033,7.7
wind-ons_8,p80,2015,34055,100.5
wind-ons_10,p40,2015,34368,59.4
wind-ons_9,p45,2015,34399,15.0
wind-ons_9,p45,2015,34403,82.6
wind-ons_9,p70,2015,34410,35.0
wind-ons_9,p24,2015,35085,99.0
wind-ons_8,p122,2015,35290,36.0
wind-ons_10,p24,2015,35464,19.5
wind-ons_10,p24,2015,35465,4.9
wind-ons_9,p45,2015,35542,159.1
wind-ons_9,p70,2015,35552,150.0
wind-ons_10,p122,2015,35670,66.0
wind-ons_9,p122,2015,35671,26.0
wind-ons_7,p21,2015,35816,48.861
wind-ons_10,p24,2015,35844,1.3
wind-ons_10,p24,2015,35845,24.8
wind-ons_10,p24,2015,35846,25.0
wind-ons_9,p24,2015,35847,28.8
wind-ons_9,p45,2015,35920,105.0
wind-ons_9,p70,2015,35925,14.553
wind-ons_9,p70,2015,35933,150.0
wind-ons_7,p21,2015,36195,142.2
wind-ons_8,p21,2015,36196,64.08
wind-ons_10,p24,2015,36224,1.8
wind-ons_10,p24,2015,36225,32.619
wind-ons_10,p24,2015,36226,25.0
wind-ons_9,p24,2015,36227,99.0
wind-ons_9,p70,2015,36305,0.147
wind-ons_8,p80,2015,36343,1.5
wind-ons_7,p111,2015,36378,1.8
wind-ons_8,p21,2015,36575,15.92
wind-ons_8,p21,2015,36576,12.139
wind-ons_10,p24,2015,36605,16.8
wind-ons_9,p24,2015,36606,8.781
wind-ons_8,p80,2015,36721,76.2
wind-ons_8,p80,2015,36722,216.0
wind-ons_7,p111,2015,36757,1.8
wind-ons_7,p111,2015,36758,1.8
wind-ons_8,p80,2015,37100,2.5
wind-ons_8,p80,2015,37101,80.0
wind-ons_7,p111,2015,37138,1.8
wind-ons_7,p80,2015,37475,1.5
wind-ons_8,p81,2015,37480,2.5
wind-ons_10,p24,2015,38133,29.4
wind-ons_8,p81,2015,38236,1.5
wind-ons_7,p81,2015,38238,8.4
wind-ons_7,p80,2015,38245,51.0
wind-ons_7,p80,2015,38246,10.5
wind-ons_6,p122,2015,38314,16.0
wind-ons_10,p122,2015,38315,54.0
wind-ons_9,p24,2015,38513,42.0
wind-ons_7,p39,2015,38522,10.5
wind-ons_9,p45,2015,38580,165.2
wind-ons_9,p70,2015,38584,174.8
wind-ons_8,p81,2015,38618,53.0
wind-ons_8,p80,2015,38624,60.0
wind-ons_8,p80,2015,38625,106.0
wind-ons_7,p80,2015,38626,49.5
wind-ons_10,p122,2015,38695,80.0
wind-ons_7,p81,2015,38999,72.0
wind-ons_8,p80,2015,39004,39.0
wind-ons_6,p115,2015,39067,15.0
wind-ons_7,p122,2015,39073,29.4
wind-ons_10,p122,2015,39074,62.5
wind-ons_6,p33,2015,39273,9.9
wind-ons_7,p33,2015,39274,15.4
wind-ons_8,p81,2015,39378,150.0
wind-ons_10,p122,2015,39454,52.5
wind-ons_3,p122,2015,39455,9.0
wind-ons_8,p33,2015,39659,221.0
wind-ons_6,p33,2015,39663,199.5
wind-ons_8,p33,2015,39665,201.0
wind-ons_8,p33,2015,39666,60.0
wind-ons_7,p33,2015,39667,151.8
wind-ons_7,p33,2015,39668,22.5
wind-ons_8,p126,2015,39864,7.5
wind-ons_7,p33,2015,40039,79.5
wind-ons_6,p33,2015,40045,29.7
wind-ons_9,p115,2015,40210,30.0
wind-ons_5,p122,2015,40216,10.4
wind-ons_2,p25,2015,40366,18.9
wind-ons_9,p41,2015,40470,0.7
wind-ons_7,p105,2015,40533,130.5
wind-ons_8,p105,2015,40535,106.0
wind-ons_7,p115,2015,40590,34.5
wind-ons_5,p9,2015,40672,13.1
wind-ons_9,p41,2015,40850,0.7
wind-ons_8,p83,2015,40904,60.0
wind-ons_7,p105,2015,40913,99.0
wind-ons_8,p105,2015,40914,201.3
wind-ons_8,p105,2015,40915,100.0
wind-ons_7,p105,2015,40917,199.7
wind-ons_8,p122,2015,40971,37.8
wind-ons_9,p83,2015,41283,15.8
wind-ons_8,p83,2015,41285,42.0
wind-ons_8,p105,2015,41294,100.0
wind-ons_7,p105,2015,41295,100.0
wind-ons_7,p9,2015,41429,15.5
wind-ons_8,p9,2015,41431,150.0
wind-ons_9,p83,2015,41664,30.0
wind-ons_9,p83,2015,41665,126.0
wind-ons_8,p83,2015,41666,144.0
wind-ons_7,p9,2015,41809,16.2
wind-ons_8,p9,2015,41811,150.0
wind-ons_9,p9,2015,41812,145.8
wind-ons_9,p54,2015,41998,146.0
wind-ons_8,p82,2015,42040,100.5
wind-ons_4,p9,2015,42194,24.0
wind-ons_8,p54,2015,42377,5.0
wind-ons_8,p83,2015,42424,6.9
wind-ons_3,p9,2015,42570,3.0
wind-ons_1,p9,2015,42572,60.0
wind-ons_8,p54,2015,42758,50.4
wind-ons_8,p54,2015,43144,50.4
wind-ons_7,p116,2015,43250,12.0
wind-ons_10,p116,2015,43252,164.0
wind-ons_5,p9,2015,43331,192.0
wind-ons_7,p9,2015,43332,140.5
wind-ons_8,p116,2015,43630,54.0
wind-ons_10,p116,2015,43632,54.0
wind-ons_2,p116,2015,43633,46.0
wind-ons_1,p9,2015,43710,38.0
wind-ons_3,p9,2015,43715,1.2
wind-ons_9,p54,2015,43905,56.7
wind-ons_2,p9,2015,44091,18.0
wind-ons_2,p9,2015,44092,18.0
wind-ons_2,p9,2015,44093,10.9
wind-ons_2,p9,2015,44094,10.5
wind-ons_7,p81,2015,44311,1.7
wind-ons_5,p25,2015,45674,203.5
wind-ons_10,p53,2015,46163,105.0
wind-ons_3,p9,2015,46373,17.0
wind-ons_10,p53,2015,46543,96.0
wind-ons_8,p53,2015,48059,100.8
wind-ons_10,p53,2015,48439,148.5
wind-ons_9,p52,2015,49558,99.0
wind-ons_6,p34,2015,51067,4.0
wind-ons_6,p34,2015,51068,1.5
wind-ons_10,p53,2015,51847,100.5
wind-ons_9,p34,2015,52207,162.0
wind-ons_9,p34,2015,52585,75.0
wind-ons_10,p53,2015,52983,112.2
wind-ons_1,p10,2015,53227,48.0
wind-ons_9,p53,2015,53395,150.0
wind-ons_1,p9,2015,53979,7.4
wind-ons_10,p53,2015,54136,50.0
wind-ons_1,p9,2015,54359,14.1
wind-ons_1,p10,2015,54360,22.0
wind-ons_1,p10,2015,54361,42.0
wind-ons_10,p53,2015,54517,44.0
wind-ons_1,p9,2015,55117,1.5
wind-ons_1,p9,2015,55118,3.0
wind-ons_1,p10,2015,55120,34.9
wind-ons_1,p9,2015,55498,3.5
wind-ons_1,p9,2015,55499,18.4
wind-ons_1,p10,2015,55880,59.6
wind-ons_1,p9,2015,56257,0.1
wind-ons_1,p10,2015,56260,46.9
wind-ons_2,p10,2015,56263,78.0
wind-ons_8,p50,2015,56408,18.9
wind-ons_9,p50,2015,56789,25.5
wind-ons_9,p50,2015,56790,25.5
wind-ons_5,p92,2015,56900,0.7
wind-ons_1,p9,2015,57018,1.8
wind-ons_5,p10,2015,57024,9.0
wind-ons_9,p50,2015,57168,120.0
wind-ons_10,p50,2015,57169,94.5
wind-ons_10,p50,2015,57170,25.5
wind-ons_10,p50,2015,57171,25.5
wind-ons_6,p92,2015,57280,27.0
wind-ons_5,p92,2015,57281,0.7
wind-ons_1,p10,2015,57399,7.5
wind-ons_1,p10,2015,57400,17.3
wind-ons_1,p10,2015,57401,29.0
wind-ons_9,p48,2015,57531,10.0
wind-ons_10,p48,2015,57535,114.0
wind-ons_10,p48,2015,57536,79.8
wind-ons_3,p92,2015,57660,0.7
wind-ons_1,p10,2015,57779,2.4
wind-ons_1,p10,2015,57780,13.6
wind-ons_1,p10,2015,57781,21.2
wind-ons_2,p10,2015,57782,60.3
wind-ons_10,p48,2015,57912,10.0
wind-ons_9,p48,2015,57916,3.0
wind-ons_10,p50,2015,57929,101.2
wind-ons_1,p10,2015,58161,15.3
wind-ons_2,p10,2015,58162,23.1
wind-ons_3,p10,2015,58163,67.0
wind-ons_3,p10,2015,58164,88.5
wind-ons_1,p10,2015,58541,4.5
wind-ons_1,p10,2015,58921,1.6
wind-ons_1,p10,2015,58922,4.2
wind-ons_1,p10,2015,58923,8.7
wind-ons_2,p10,2015,58932,28.7
wind-ons_4,p10,2015,58933,25.3
wind-ons_9,p48,2015,59050,10.0
wind-ons_9,p48,2015,59051,10.0
wind-ons_1,p10,2015,59304,6.5
wind-ons_1,p10,2015,59305,8.3
wind-ons_5,p10,2015,59313,15.0
wind-ons_6,p10,2015,59314,3.7
wind-ons_10,p48,2015,59431,49.5
wind-ons_10,p48,2015,59432,10.0
wind-ons_2,p10,2015,59697,9.4
wind-ons_3,p10,2015,59698,9.6
wind-ons_10,p48,2015,59809,8.8
wind-ons_9,p48,2015,59810,10.0
wind-ons_1,p10,2015,60076,19.0
wind-ons_1,p10,2015,60077,20.5
wind-ons_3,p10,2015,60078,30.75
wind-ons_5,p10,2015,60081,16.0
wind-ons_4,p10,2015,60082,3.4
wind-ons_1,p10,2015,60455,9.1
wind-ons_1,p10,2015,60456,29.9
wind-ons_2,p10,2015,60457,36.0
wind-ons_1,p10,2015,60835,20.5
wind-ons_3,p10,2015,60836,2.9
wind-ons_1,p10,2015,61215,16.5
wind-ons_1,p10,2015,61216,31.0
wind-ons_7,p10,2015,61217,43.4
wind-ons_7,p10,2015,61221,30.75
wind-ons_9,p48,2015,61327,0.161
wind-ons_10,p48,2015,61333,79.5
wind-ons_10,p48,2015,61336,80.0
wind-ons_10,p50,2015,61349,123.0
wind-ons_10,p50,2015,61354,106.5
wind-ons_1,p10,2015,61595,6.5
wind-ons_1,p10,2015,61596,21.7
wind-ons_1,p10,2015,61597,42.6
wind-ons_8,p10,2015,61600,45.0
wind-ons_6,p10,2015,61601,22.2
wind-ons_5,p10,2015,61602,7.3
wind-ons_5,p28,2015,61647,63.0
wind-ons_10,p48,2015,61707,160.839
wind-ons_10,p48,2015,61714,10.0
wind-ons_8,p50,2015,61725,98.9
wind-ons_10,p50,2015,61734,40.5
wind-ons_1,p10,2015,61976,16.1
wind-ons_2,p10,2015,61977,22.4
wind-ons_5,p10,2015,61981,20.0
wind-ons_1,p10,2015,62356,5.9
wind-ons_2,p10,2015,62357,8.0
wind-ons_6,p10,2015,62358,11.7
wind-ons_1,p10,2015,62360,11.6
wind-ons_9,p47,2015,62459,20.0
wind-ons_4,p10,2015,62738,3.0
wind-ons_6,p10,2015,62739,5.4
wind-ons_8,p31,2015,62826,90.0
wind-ons_10,p47,2015,62839,60.0
wind-ons_7,p31,2015,63959,100.0
wind-ons_9,p47,2015,63974,204.0
wind-ons_10,p50,2015,64014,74.3
wind-ons_10,p50,2015,64015,151.4
wind-ons_10,p50,2015,64016,99.0
wind-ons_9,p47,2015,64740,0.6
wind-ons_8,p47,2015,65120,0.7
wind-ons_8,p47,2015,65500,0.6
wind-ons_8,p11,2015,65778,50.0
wind-ons_7,p47,2015,66634,30.0
wind-ons_9,p47,2015,66635,90.0
wind-ons_10,p48,2015,66656,57.0
wind-ons_10,p60,2015,67796,150.0
wind-ons_9,p63,2015,68203,112.5
wind-ons_9,p48,2015,70834,84.0
wind-ons_9,p48,2015,70835,160.0
wind-ons_9,p63,2015,70856,120.0
wind-ons_9,p60,2015,71211,180.0
wind-ons_7,p60,2015,71975,130.5
wind-ons_10,p60,2015,71977,120.0
wind-ons_10,p60,2015,71978,63.0
wind-ons_10,p63,2015,71988,162.3
wind-ons_10,p60,2015,72358,249.0
wind-ons_10,p63,2015,72367,200.0
wind-ons_9,p60,2015,72737,73.5
wind-ons_10,p60,2015,72738,209.0
wind-ons_10,p60,2015,72739,197.0
wind-ons_9,p60,2015,72741,37.5
wind-ons_10,p60,2015,72746,200.0
wind-ons_8,p60,2015,73117,75.0
wind-ons_10,p60,2015,73118,126.5
wind-ons_10,p60,2015,73120,98.8
wind-ons_10,p60,2015,73121,152.0
wind-ons_10,p60,2015,73122,101.2
wind-ons_9,p61,2015,73123,120.6
wind-ons_8,p62,2015,73489,120.0
wind-ons_10,p60,2015,73499,241.0
wind-ons_10,p60,2015,73500,144.0
wind-ons_10,p60,2015,73502,232.5
wind-ons_10,p61,2015,73503,170.2
wind-ons_10,p61,2015,73504,114.0
wind-ons_10,p63,2015,73515,26.347
wind-ons_10,p60,2015,73872,121.9
wind-ons_9,p60,2015,73873,34.3
wind-ons_9,p60,2015,73880,80.5
wind-ons_10,p60,2015,73882,29.0
wind-ons_10,p61,2015,73883,270.0
wind-ons_10,p63,2015,73895,23.808
wind-ons_10,p63,2015,73896,2.645
wind-ons_8,p62,2015,74240,0.925
wind-ons_9,p62,2015,74241,91.575
wind-ons_9,p62,2015,74242,0.6
wind-ons_10,p62,2015,74252,142.5
wind-ons_10,p62,2015,74253,58.8
wind-ons_9,p60,2015,74254,124.2
wind-ons_5,p60,2015,74257,0.035
wind-ons_8,p60,2015,74261,169.5
wind-ons_8,p61,2015,74262,213.0
wind-ons_9,p61,2015,74263,223.5
wind-ons_5,p61,2015,74596,1.3
wind-ons_8,p62,2015,74621,59.4
wind-ons_9,p62,2015,74633,90.0
wind-ons_10,p61,2015,74634,215.5
wind-ons_10,p61,2015,74635,214.5
wind-ons_10,p61,2015,74636,149.5
wind-ons_9,p61,2015,74637,69.53
wind-ons_6,p61,2015,74638,0.035
wind-ons_10,p62,2015,75013,115.5
wind-ons_8,p61,2015,75015,186.0
wind-ons_10,p61,2015,75016,112.5
wind-ons_10,p61,2015,75017,79.92
wind-ons_7,p61,2015,75018,0.08
wind-ons_5,p66,2015,75831,10.0
wind-ons_5,p66,2015,76211,10.0
wind-ons_10,p62,2015,77285,258.0
wind-ons_7,p62,2015,77665,20.0
wind-ons_8,p62,2015,77666,75.0
wind-ons_10,p61,2015,78057,150.0
wind-ons_9,p61,2015,78423,82.0
wind-ons_7,p61,2015,78424,78.0
wind-ons_10,p61,2015,78425,82.5
wind-ons_9,p61,2015,78426,167.7
wind-ons_10,p61,2015,78804,150.0
wind-ons_6,p66,2015,81912,10.0
wind-ons_8,p65,2015,90622,180.0
wind-ons_9,p65,2015,93661,3.6
wind-ons_9,p65,2015,93662,198.0
wind-ons_9,p65,2015,94041,234.0
wind-ons_10,p65,2015,94042,49.2
wind-ons_8,p18,2016,7317,101.4
wind-ons_8,p18,2016,7697,104.2
wind-ons_7,p134,2016,8728,42.0
wind-ons_3,p1,2016,9165,44.0
wind-ons_7,p1,2016,9166,156.0
wind-ons_6,p1,2016,9546,72.6
wind-ons_8,p37,2016,10440,118.5
wind-ons_9,p37,2016,10441,40.5
wind-ons_7,p37,2016,10810,60.0
wind-ons_7,p37,2016,10811,89.0
wind-ons_8,p37,2016,10820,40.5
wind-ons_7,p18,2016,11880,9.0
wind-ons_8,p37,2016,12322,4.5
wind-ons_7,p37,2016,12324,11.9
wind-ons_9,p37,2016,12702,115.5
wind-ons_8,p37,2016,12703,2.6
wind-ons_8,p134,2016,12911,57.0
wind-ons_7,p2,2016,12978,149.4
wind-ons_7,p2,2016,12979,78.0
wind-ons_5,p2,2016,13339,136.3
wind-ons_5,p2,2016,13342,199.0
wind-ons_6,p2,2016,13350,95.0
wind-ons_6,p2,2016,13358,7.2
wind-ons_8,p2,2016,13359,156.0
wind-ons_6,p2,2016,13718,252.0
wind-ons_7,p2,2016,13719,10.2
wind-ons_6,p2,2016,13720,94.0
wind-ons_5,p2,2016,13721,98.9
wind-ons_7,p2,2016,13722,204.0
wind-ons_5,p2,2016,13731,176.9
wind-ons_6,p5,2016,14100,163.3
wind-ons_3,p5,2016,14107,5.0
wind-ons_3,p5,2016,14110,25.0
wind-ons_6,p5,2016,14111,122.8
wind-ons_8,p5,2016,14480,221.0
wind-ons_5,p5,2016,14485,9.9
wind-ons_5,p5,2016,14486,8.3
wind-ons_4,p5,2016,14487,10.0
wind-ons_6,p5,2016,14493,98.9
wind-ons_7,p43,2016,14655,25.0
wind-ons_10,p134,2016,14795,66.0
wind-ons_7,p5,2016,14858,76.5
wind-ons_8,p5,2016,14859,125.4
wind-ons_8,p5,2016,14860,100.8
