reeds_ba,node
p127,126817_DUMMY BUS_138
p127,126818_TERTIARY_13.8
p127,126819_RN-CR PAR_138
p127,126820_RN-CRTIE_138
p127,126828_W50-TAP TX 5_138
p127,126829_WDROW-3_138
p127,126831_WASH T2_138
p127,126832_WASH T3_138
p127,126833_WASH T4_138
p127,126834_GLENDALE 4_138
p127,126835_GLENDALE 3_138
p127,126836_NEWTOWN 3_138
p127,126837_38Q01 TAP_138
p127,126838_NEWTOWN 2_138
p127,126839_GLENDALE 2_138
p127,126847_ACADEMY_345
p127,126848_331_138
p127,126849_332_138
p127,126850_38X01 COOP_138
p127,126851_38X02 COOP_138
p127,126852_38X03 COOP_138
p127,126853_38X04 COOP_138
p127,126854_7X25_27
p127,126855_7X26_27
p127,126856_7X24_27
p127,126857_7X27_27
p127,126858_COOP TX3_27
p127,126859_COOP TX2_27
p127,126860_COOP TX4_27
p127,126861_COOP TX 1_27
p127,126862_AMTRAK T2_138
p127,126863_AMTRAK T1_138
p127,126864_38Q04 TAP_138
p127,126865_RAV3 60M_345
p127,126866_RAV3 60L_345
p127,126867_E13 TX10 T_138
p127,126868_E13 TX11 T_138
p127,126869_E13 TX16 T_138
p127,126870_E13 TX17 T_69
p127,126871_E13 TX15 T_138
p127,126872_E13 TX14 T_138
p127,126873_E13 TX12 T_138
p127,126874_E13 TX13 T_138
p127,126875_37044_138
p127,126876_37043_138
p127,126877_37042_138
p127,126878_37041_138
p127,126879_SUGARLOAF_345
p127,127100_B44_345
p127,127101_38M06_138
p127,127102_38M05_138
p127,127103_38M04_138
p127,127104_38M03_138
p127,128244_ANNEX TIE_138
p127,128245_ANNEX PAR_138
p127,128246_ANNEX DUM_138
p127,128247_ANNEX T1_13.8
p127,128248_ANNTRHIGH_345
p127,128269_Q224BERR-ST_13.8
p127,128270_Q224BERR-GT_18
p127,128271_ASTGT1_13.8
p127,128272_GT1_1Q91MK_13.8
p127,128273_GT1_1Q91M_27
p127,128699_MILLW345_C1_345
p127,128700_MILLW345_C2_345
p127,128701_ASTOR REAC_345
p127,128842_NEPTCONV_345
p127,129948_BELLRR_34.5
p127,129949_BELLR2_34.5
p127,129956_G.C.P._34.5
p127,130650_FRACCSC_345
p127,130750_COOPC345_345
p127,130751_CNDGUA_T_230
p127,130752_FRASVC18_18.2
p127,130753_FRASR345_345
p127,130754_SOMERSET345_345
p127,130755_OAKDL345_345
p127,130756_STOLE345_345
p127,130757_WATRC345_345
p127,130758_WOODA345_345
p127,130759_WOODB345_345
p127,130760_MADISONC_0.69
p127,130761_AVOCA230_230
p127,130762_GARDV230_230
p127,130763_HILSD230_230
p127,130764_MEYER230_230
p127,130765_OAKDL230_230
p127,130766_ROBIN230_230
p127,130767_STOLE230_230
p127,130768_WATRC230_230
p127,130769_MADISN24_24.9
p127,130770_SHLDN230_230
p127,130771_MADISONT_115
p127,130772_SHRED230_230
p127,130773_BARTN115_115
p127,130774_BATH 115_115
p127,130775_BIGTR115_115
p127,130776_BORDR115_115
p127,130777_BRAIN115_115
p127,130778_BROTH115_115
p127,130779_C.LIN115_115
p127,130780_CANDO115_115
p127,130781_CARML115_115
p127,130782_CATON115_115
p127,130783_CHATG115_115
p127,130784_CHATP115_115
p127,130785_CHURC115_115
p127,130786_COBHL115_115
p127,130787_CODNT115_115
p127,130788_COLDS115_115
p127,130789_COLER115_115
p127,130790_COOPC115_115
p127,130791_CORN TP1_115
p127,130792_CORN TP2_115
p127,130793_CRARY115_115
p127,130794_DELHI115_115
p127,130795_DEPEW115_115
p127,130796_E.NOR115_115
p127,130797_E.SPR115_115
p127,130798_EELPO115_115
p127,130799_ERIE 115_115
p127,130800_ETNA 115_115
p127,130801_PAVMT115_115
p127,130802_FLATR115_115
p127,130803_FLATS115_115
p127,130804_DEL T115_115
p127,130805_FRASR115_115
p127,130806_GARDV115_115
p127,130807_WESTOVER115_115
p127,130808_SHLDN34_34.5
p127,130809_HALEY115_115
p127,130810_HALOC115_115
p127,130811_HAMLT115_115
p127,130812_HAZEL115_115
p127,130813_HICK 115_115
p127,130814_HILSD115_115
p127,130815_HINMN115_115
p127,130816_HYATT115_115
p127,130817_JENN 115_115
p127,130818_JONES115_115
p127,130819_KATEL115_115
p127,130820_KATON115_115
p127,130821_KENTS115_115
p127,130822_KLINE115_115
p127,130823_GUARD115_115
p127,130824_CLARKCRNS115_115
p127,130825_LYONS115_115
p127,130826_MEYER115_115
p127,130827_CAYUGA_115
p127,130828_MOH A115_115
p127,130829_MOH B115_115
p127,130830_MONTR115_115
p127,130831_MORAI115_115
p127,130832_MORGN115_115
p127,130833_MULBR115_115
p127,130834_N.BRW115_115
p127,130835_N.END115_115
p127,130836_N.WAV115_115
p127,130837_SHLDN_1C_34.5
p127,130838_OAKDL115_115
p127,130839_OAK2M115_115
p127,130840_OAK3M115_115
p127,130841_SHLDN_GE_G1_0.57
p127,130842_PAWLN115_115
p127,130843_RICHF115_115
p127,130844_RIDGR115_115
p127,130845_RIDGT115_115
p127,130846_ROBIN115_115
p127,130847_ROLL 115_115
p127,130848_S.OWE115_115
p127,130849_N.SAL115_115
p127,130850_SHORC115_115
p127,130851_SIDNT115_115
p127,130852_SIDNY115_115
p127,130853_A.LUD TP_115
p127,130854_A.LUD115_115
p127,130855_STATE115_115
p127,130856_STILV115_115
p127,130857_STOLE115_115
p127,130858_GIRD115_115
p127,130859_VIN T115_115
p127,130860_YAWGER_115
p127,130861_CNDGUSTR_1
p127,130862_W.WDB115_115
p127,130863_WILET115_115
p127,130864_WNDHT115_115
p127,130865_WOODS115_115
p127,130866_OAK4M115_115
p127,130867_WYANT115_115
p127,130868_CANDG_C93_G1_0.69
p127,130869_CANAD G1_34.5
p127,130870_CANADIAG_34.5
p127,130871_CANADIAC_115
p127,130872_CANADIAS_115
p127,130873_SOMERSET24_24
p127,130876_HILSD230L69_230
p127,130877_WOODC345_345
p127,130878_CANDG_C93_G2_0.69
p127,130879_CNDGUA_C_34.5
p127,130880_AUBST115_115
p127,130881_CLNTN115_115
p127,130882_WRIGH115_115
p127,130883_AUB HY $_115
p127,130884_AUB HSC$_34.5
p127,130885_ROBINSTR_1
p127,130887_ALCO 34_34.5
p127,130888_AUB LOW_34.5
p127,130889_AURORA34_34.5
p127,130890_BUCKEYE_34.5
p127,130891_CAYUGA34_34.5
p127,130892_CENTRPRT_34.5
p127,130893_CLARK AV_34.5
p127,130894_CLNTNC34_34.5
p127,130895_GOULDAUB_34.5
p127,130896_SNYDER G_34.5
p127,130897_FRANKLIN_1_34.5
p127,130899_GENOA TP_34.5
p127,130900_GENOA 34_34.5
p127,130901_GRANT AV_34.5
p127,130902_GRANT TP_34.5
p127,130903_GREEN ST_34.5
p127,130904_HAMLTN34_34.5
p127,130905_JORDAN R_34.5
p127,130906_KING FER_34.5
p127,130907_MARCELUS_34.5
p127,130908_MARIETTA_34.5
p127,130909_MILLER T_1_34.5
p127,130910_NICHOLS_34.5
p127,130911_CNDGUA34_34.5
p127,130912_OTISCO T_34.5
p127,130913_OTISCO34_34.5
p127,130914_P BRYON_34.5
p127,130915_SAVANNAH_34.5
p127,130916_MAPLETON_34.5
p127,130917_SCIPIO34_34.5
p127,130918_SEWAGE34_1_34.5
p127,130919_STATES34_34.5
p127,130920_STRYKER_34.5
p127,130921_SWIFT ST_34.5
p127,130922_UNION SP_34.5
p127,130923_WARNERS_34.5
p127,130924_WEEDSPRT_34.5
p127,130925_WILLOW G_34.5
p127,130926_WOLCOT34_34.5
p127,130927_WRIGHT34_34.5
p127,130928_CNDGII_C93_1_0.69
p127,130929_CNDGII_C93_2_0.69
p127,130930_NG15_TAP_115
p127,130931_STEPH115_115
p127,130932_GOUDEY8-115_115
p127,130933_P116-L38_34.5
p127,130934_RAY TAP_34.5
p127,130935_TAP 601_34.5
p127,130936_VAN TAP_34.5
p127,130937_AIR FORC_34.5
p127,130938_BERLIN34_34.5
p127,130939_BRAINA34_34.5
p127,130940_COON CRO_34.5
p127,130941_CANAAN34_34.5
p127,130942_CHARTER_34.5
p127,130943_CHATHAM_34.5
p127,130944_COLUMBIA_34.5
p127,130945_COMSTOCK_34.5
p127,130946_CRARYV34_34.5
p127,130947_CRELLIN_34.5
p127,130948_CROOKED_34.5
p127,130949_FRANCHIS_34.5
p127,130950_GALANTAP_34.5
p127,130951_GALANTE_34.5
p127,130952_GRANVL Y_34.5
p127,130953_GRANVILE_34.5
p127,130954_HALFMOON_34.5
p127,130955_HOAG-NM_34.5
p127,130956_KELLY SA_34.5
p127,130957_KLINKL34_34.5
p127,130958_L-109 P_34.5
p127,130959_L-140 TP_34.5
p127,130960_L-147 TA_34.5
p127,130961_L-150 P1_34.5
p127,130962_L-150 P2_34.5
p127,130963_L-150 P3_34.5
p127,130964_L-150 P4_34.5
p127,130965_L-150 P5_34.5
p127,130966_L-158 P_34.5
p127,130967_L-166 P_34.5
p127,130968_L-175 P1_34.5
p127,130969_L-175 P2_34.5
p127,130970_L-189 P1_34.5
p127,130971_L-189 P2_34.5
p127,130972_L-190 TA_34.5
p127,130973_L-263 T2_34.5
p127,130974_L-265 P1_34.5
p127,130975_L-265 P2_34.5
p127,130976_L-269 P1_34.5
p127,130977_L-269 P2_34.5
p127,130978_L-269 P3_34.5
p127,130979_L-375 TA_34.5
p127,130980_MARTINDL_34.5
p127,130981_MECH HYD_34.5
p127,130982_MELLENVL_34.5
p127,130983_MULBR134_34.5
p127,130984_MULBR234_34.5
p127,130985_NORTON34_34.5
p127,130986_P6R-L425_34.5
p127,130987_P8-L328_34.5
p127,130988_P266AL17_34.5
p127,130989_P78-L17_34.5
p127,130990_P301-L17_34.5
p127,130991_P43-L151_34.5
p127,130992_P6-L105_34.5
p127,130993_P9-L114_34.5
p127,130994_ROUND LK_34.5
p127,130995_RUTLAND_34.5
p127,130996_SALEM Y_34.5
p127,130997_NSALEM34_34.5
p127,130998_SAW+DI34_34.5
p127,130999_SEWAGE34_2_34.5
p127,131000_SLATEVIL_34.5
p127,131001_SNYDER34_34.5
p127,131002_STEPHT34_34.5
p127,131003_STILL 34_34.5
p127,131004_TWIN LAK_34.5
p127,131005_USHERS J_34.5
p127,131006_W.LEB S_34.5
p127,131007_W.LEBAN_34.5
p127,131008_W.SAND34_34.5
p127,131009_P6-L425_34.5
p127,131010_WYANTK34_34.5
p127,131011_GRAN REG_34.5
p127,131012_AFTON115_115
p127,131013_W.ENDALT_34.5
p127,131014_BINCO115_115
p127,131015_CASTL115_115
p127,131016_FUL H115_115
p127,131017_LANGD115_115
p127,131018_LOUNS115_115
p127,131019_NSIDE115_115
p127,131020_RANGH115_115
p127,131021_ROBBL115_115
p127,131022_FRANK TP_34.5
p127,131023_BOD.H Y1_34.5
p127,131024_BOD.H Y2_34.5
p127,131025_ANSCO CO_34.5
p127,131026_ANSCO 34_34.5
p127,131027_APALACHN_34.5
p127,131028_BALU RD_34.5
p127,131029_BERKSHIR_34.5
p127,131030_BEVIER S_34.5
p127,131031_BODLE HL_34.5
p127,131032_BUCK E P_34.5
p127,131033_BURR AVE_34.5
p127,131034_C.F.J 34_34.5
p127,131035_CB-NG-WC_34.5
p127,131036_CENTERVL_34.5
p127,131037_CHENGO F_34.5
p127,131038_CLARK ST_34.5
p127,131039_CONKLIN_34.5
p127,131040_DORCHEST_34.5
p127,131041_END HILL_34.5
p127,131042_WOODFORD_34.5
p127,131043_ENDIC RR_34.5
p127,131044_FLEM-WC_34.5
p127,131045_G.E TAP_34.5
p127,131046_G.E. CO_34.5
p127,131047_GENG TAP_34.5
p127,131048_GLENWOOD_1_34.5
p127,131049_WESTOVER34_34.5
p127,131050_GENG REG_34.5
p127,131051_HADCO 34_34.5
p127,131052_GREENE-N_34.5
p127,131053_HARPUR-B_34.5
p127,131054_HIGH ST_34.5
p127,131055_HOOPER R_34.5
p127,131056_LOCKHD 1_34.5
p127,131057_LOCKHD 2_34.5
p127,131058_JARVIS34_34.5
p127,131059_KATELV34_34.5
p127,131060_KENTUCKE_34.5
p127,131061_NOWLAN34_34.5
p127,131062_LANGDN34_34.5
p127,131063_LOURDES_34.5
p127,131064_MAINE Y_34.5
p127,131065_MAINE 34_34.5
p127,131066_MARATHON_34.5
p127,131067_MORGAN34_34.5
p127,131068_MORNINGS_34.5
p127,131069_MORRIS S_34.5
p127,131070_N.ENDIC1_34.5
p127,131071_N.ENDIC2_34.5
p127,131072_NOYES IS_34.5
p127,131073_NSIDE134_34.5
p127,131074_NSIDE234_34.5
p127,131075_OAKDAL34_34.5
p127,131076_OWEGO TP_34.5
p127,131077_OWEGO 34_34.5
p127,131078_GRIPPEN_34.5
p127,131079_RANO BLD_34.5
p127,131080_RT-369-P_34.5
p127,131081_S.OWEGO1_34.5
p127,131082_S.OWEGO2_34.5
p127,131083_SAN-MART_34.5
p127,131084_SUNY PT_34.5
p127,131085_SUNY 34_34.5
p127,131086_TARBELL_34.5
p127,131087_TRI Y 34_34.5
p127,131088_VESTAL34_34.5
p127,131089_VIN-GLEN_34.5
p127,131090_W.ENDIC_34.5
p127,131091_W.UNION_34.5
p127,131092_WHIG ST_34.5
p127,131093_WHITNEY_34.5
p127,131094_WHITN PT_34.5
p127,131095_WHITN TP_34.5
p127,131096_WILLET34_34.5
p127,131097_WILSON H_34.5
p127,131098_WIN-OQ-H_34.5
p127,131099_S.OWE Y1_34.5
p127,131100_S.OWE Y2_34.5
p127,131101_WC-RT38_34.5
p127,131102_WHIT SW1_34.5
p127,131103_BINCO13$_13.8
p127,131104_WESTOVER 7_13.8
p127,131105_WESTOVER 8_13.8
p127,131106_WESTOVER 7M_13.8
p127,131107_IBMOWE13_13.09
p127,131108_CLARK NO_34.5
p127,131109_AMWLK115_115
p127,131110_CROTN115_115
p127,131111_GOLDB115_115
p127,131112_SYLVN115_115
p127,131114_TILYF115_115
p127,131115_UNION115_115
p127,131118_CROTON $_115
p127,131119_PAT HOU$_46
p127,131120_BOD.H TP_34.5
p127,131121_AMENIA69_69
p127,131122_WTHRS230_230
p127,131123_WTHRSFLD_230
p127,131124_WTHRS34_34.5
p127,131125_WTHRS_C_34.5
p127,131126_WTHRS_GE_G1_0.57
p127,131127_ADAMS CO_46
p127,131129_AMENIA46_46
p127,131130_BEDFORD_46
p127,131131_CANTITOE_46
p127,131132_CARMEL46_46
p127,131133_CRAFTS46_46
p127,131134_CROSS RI_46
p127,131135_CROTON46_46
p127,131137_DOVER PL_46
p127,131138_HARLEM V_46
p127,131139_HAVILAND_46
p127,131140_KATONA46_46
p127,131141_KENT 46_46
p127,131142_KENTS CL_46
p127,131144_PAWLNG46_46
p127,131145_PEACH L1_46
p127,131146_PEACH TP_46
p127,131147_POUNDRDG_46
p127,131148_PUTNAM L_46
p127,131149_TEAKTL46_46
p127,131150_TEN MI R_46
p127,131151_W.PATTER_46
p127,131152_WASSAIC_46
p127,131153_WHITEHAL_46
p127,131154_STONY RIDGE_230
p127,131155_STONY RIDGE_115
p127,131156_SULLIVAN PAR_115
p127,131157_CLARKCRNS_345
p127,131158_MOHNSC A_13.2
p127,131159_MOHNSC B_13.2
p127,131160_POLLY-O_34.5
p127,131161_ERWIN_115
p127,131162_CHEMU115_115
p127,131163_TEXAS115_115
p127,131164_WERIE115_115
p127,131168_BATH1 34_34.5
p127,131169_A & P 34_34.5
p127,131170_ATLANTIC_1_34.5
p127,131171_BATH3 34_34.5
p127,131172_BROAD ST_34.5
p127,131173_BULKHEAD_34.5
p127,131174_CAMPBELL_1_34.5
p127,131175_CANADA R_34.5
p127,131176_CANADA T_34.5
p127,131177_CARRS CR_34.5
p127,131178_CATON 34_34.5
p127,131179_CAYUTA34_34.5
p127,131180_NEW CORN_34.5
p127,131181_COLD S34_34.5
p127,131182_DIKE 34_34.5
p127,131183_ERWIN JC_34.5
p127,131184_ERWIN TP_34.5
p127,131185_FALLBORO_34.5
p127,131186_FIRST ST_34.5
p127,131187_FULTON S_34.5
p127,131188_GOSS RD_34.5
p127,131189_HAMONDSP_34.5
p127,131190_HAMPTON_34.5
p127,131191_HICK 34_34.5
p127,131192_HILCREST_34.5
p127,131193_HILSD M3_34.5
p127,131194_HILSD 34_34.5
p127,131195_INGERSOL_34.5
p127,131196_KANE TAP_34.5
p127,131197_KANE ST_34.5
p127,131198_KANONA34_34.5
p127,131199_KENNEDY_34.5
p127,131200_MADISON_34.5
p127,131201_MONTR 34_34.5
p127,131202_NA PHIL_34.5
p127,131203_N.URBANA_34.5
p127,131204_POLE-37_34.5
p127,131205_PRATSBUR_34.5
p127,131206_PRESHO T_34.5
p127,131207_PRESHO34_34.5
p127,131208_PULTENY_34.5
p127,131209_RIDGR134_34.5
p127,131210_RIDGR234_34.5
p127,131211_RIVERSID_34.5
p127,131212_S.ADDISN_34.5
p127,131213_SCIENCE_34.5
p127,131214_IND PARK_34.5
p127,131215_FISH HAT_34.5
p127,131216_TAYLOR W_34.5
p127,131217_TUTTLE P_34.5
p127,131218_TUTTLE T_34.5
p127,131219_W.ELMIRA_34.5
p127,131220_W.ERIE T_34.5
p127,131221_WERIE134_34.5
p127,131222_WERIE234_34.5
p127,131223_WATKINS_34.5
p127,131224_AMER LAF_34.5
p127,131225_WESTINGH_34.5
p127,131226_WHISKEY_34.5
p127,131227_WHISKY T_34.5
p127,131228_WOODLAWN_1_34.5
p127,131229_14TH ST_34.5
p127,131230_HILSD M4_34.5
p127,131231_WEST TAP_34.5
p127,131232_H.B.125_34.5
p127,131233_ABB TRAC_34.5
p127,131234_PHILO RD_34.5
p127,131235_HICK 1G_13.8
p127,131236_HICK 1M_13.8
p127,131237_HICK 2G_13.8
p127,131238_HICK 2M_13.8
p127,131239_DIKE TAP_34.5
p127,131240_DIKE HY$_34.5
p127,131241_GRNDG115_115
p127,131242_MACDN115_115
p127,131243_SLEIG115_115
p127,131244_GARLOCK$_34.5
p127,131245_NEWARK $_34.5
p127,131246_HI ACRE$_34.5
p127,131247_BANKERT_34.5
p127,131248_BELONA T_34.5
p127,131249_BELONA34_34.5
p127,131250_BLODGETT_34.5
p127,131251_BROWNS C_34.5
p127,131252_CLYDE 34_1_34.5
p127,131253_DISTRIB_34.5
p127,131254_DRESDEN_34.5
p127,131255_DUNDEE R_34.5
p127,131256_DUNDEE34_34.5
p127,131257_E.CABLE_34.5
p127,131258_FLAT ST1_34.5
p127,131259_FLAT ST2_34.5
p127,131260_GENEVA P_34.5
p127,131261_BORDER34_34.5
p127,131262_GORHAM34_34.5
p127,131263_GOULD PU_34.5
p127,131264_GOULDS34_34.5
p127,131265_GRNIDG34_34.5
p127,131266_HALEY 34_34.5
p127,131267_HALLST34_34.5
p127,131268_HIMROD34_34.5
p127,131269_HYATT 34_34.5
p127,131270_KEUKA PK_34.5
p127,131271_KEUKA 34_34.5
p127,131272_LAKEMNT_34.5
p127,131273_LEHIGH 1_34.5
p127,131274_LYONS 34_1_34.5
p127,131275_ONTTAP_34.5
p127,131276_MCDOUGAL_34.5
p127,131277_MERCURY_34.5
p127,131278_MERRIT H_34.5
p127,131279_MIDLESEX_34.5
p127,131280_MILO 34_34.5
p127,131281_NYS EXP_34.5
p127,131282_OAKS CR_34.5
p127,131283_GAMBEE34_34.5
p127,131284_LEHI TAP_34.5
p127,131285_PALMYRA_34.5
p127,131286_PHELPS34_34.5
p127,131287_PHILLIPS_34.5
p127,131288_PORTERS_34.5
p127,131289_FLAT TAP_34.5
p127,131290_OBRIEN34_34.5
p127,131291_RUSHVILE_34.5
p127,131292_SAMPSON_34.5
p127,131293_SENEC FD_34.5
p127,131294_SENEC FL_34.5
p127,131295_SENEC OR_34.5
p127,131296_SENEC TP_34.5
p127,131297_SLEIG234_34.5
p127,131298_SLEIG134_34.5
p127,131299_ST JOHN_34.5
p127,131300_TOWNSEND_34.5
p127,131301_TRANSELC_34.5
p127,131302_VAN BR 1_34.5
p127,131303_VAN BR 2_34.5
p127,131304_VAN BR T_34.5
p127,131305_VOAK RD_34.5
p127,131306_W.GENEVA_34.5
p127,131307_WATERLOO_34.5
p127,131308_MACEDN34_34.5
p127,131309_LEHIGH 2_34.5
p127,131310_LISK 34_34.5
p127,131311_GARLOCKS_34.5
p127,131312_SEN ME2$_34.5
p127,131313_GRNIDG 3_13.8
p127,131314_GRNIDG 4_13.8
p127,131315_PRISONTP_34.5
p127,131316_PRISON34_34.5
p127,131317_ONTLDFL_34.5
p127,131318_SLVRC141_115
p127,131319_SEN 1-7_4.16
p127,131320_SEN 8-14_4.16
p127,131321_SEN15-18_4.16
p127,131324_COLD SPR_34.5
p127,131325_DAYTON34_34.5
p127,131326_EL HARDW_34.5
p127,131327_ELINGTON_34.5
p127,131328_FROG VAL_34.5
p127,131329_GRAVEL34_34.5
p127,131330_LEGION D_34.5
p127,131331_LEGION Y_34.5
p127,131332_MASON SA_34.5
p127,131333_N.ALBION_34.5
p127,131334_N.ALBN T_34.5
p127,131335_POLE3 34_34.5
p127,131336_RANDOLPH_34.5
p127,131337_BENTLY T_34.5
p127,131338_TANNERY_34.5
p127,131339_CHERY CR_34.5
p127,131340_CANDG_C39_G2_0.69
p127,131341_CANDG_C39_G3_0.69
p127,131342_BENET115_115
p127,131343_MEYER M4_34.5
p127,131344_PALMT115_115
p127,131345_S.PER115_115
p127,131346_INDEC115_115
p127,131351_ARKPORT_34.5
p127,131352_ATLANTA_34.5
p127,131353_ATLANTIC_2_34.5
p127,131354_BENNETT_34.5
p127,131355_CANASERA_34.5
p127,131356_CANISTEO_34.5
p127,131357_CANTP W_34.5
p127,131358_EELPOT34_34.5
p127,131359_ELMWOOD_34.5
p127,131360_FEDERAL_34.5
p127,131361_FOSTER W_34.5
p127,131362_GAINSVIL_34.5
p127,131363_HILL ST_34.5
p127,131364_HOWARD34_1_34.5
p127,131365_JASPER34_34.5
p127,131366_L- 1065_34.5
p127,131367_L-239 34_34.5
p127,131368_L-287 34_34.5
p127,131369_L-296 34_34.5
p127,131370_L-297 34_34.5
p127,131371_L-730 34_34.5
p127,131372_L-738 34_34.5
p127,131373_LEICESTR_34.5
p127,131374_M & K 34_34.5
p127,131375_CNDGII_C93_3_0.69
p127,131376_MEYER 34_34.5
p127,131377_MORAIN34_34.5
p127,131378_NAPLES34_34.5
p127,131379_PERRY CE_34.5
p127,131380_PORTAGE_34.5
p127,131381_SPERRY34_34.5
p127,131382_SILVER S_34.5
p127,131383_SPRNGWTR_34.5
p127,131384_STANT TP_34.5
p127,131385_STANTON_34.5
p127,131386_TROOPSBU_34.5
p127,131387_WALLACE_34.5
p127,131388_WARSAW34_34.5
p127,131389_WAYLAND_34.5
p127,131390_WEBBS CR_34.5
p127,131391_WOODHULL_34.5
p127,131392_SILV REG_34.5
p127,131393_INDEC S$_13.8
p127,131395_CORN1115_115
p127,131396_CORN2115_115
p127,131397_E.ITH115_115
p127,131398_WILCX522_34.5
p127,131399_CORNEL $_115
p127,131400_FING LK$_34.5
p127,131402_L522AREG_34.5
p127,131403_BENJM HL_34.5
p127,131404_BOLTN PT_34.5
p127,131405_BROOK TP_34.5
p127,131406_BROOKTON_34.5
p127,131407_BURDETT_34.5
p127,131408_CANDOR34_34.5
p127,131409_CARGILE_34.5
p127,131410_CASS HL_34.5
p127,131411_CAYUGA H_34.5
p127,131412_CODNGTN2_34.5
p127,131413_CODNGTN3_34.5
p127,131414_CORNEL F_34.5
p127,131415_CORNEL T_34.5
p127,131416_CO.HOSPI_34.5
p127,131417_DANBY 34_34.5
p127,131418_DRYDEN34_34.5
p127,131419_ETNA 134_34.5
p127,131420_ETNA 234_34.5
p127,131421_FOURTH S_34.5
p127,131422_HALSEY V_34.5
p127,131423_HARFM-52_34.5
p127,131424_INTERLAK_34.5
p127,131425_ITH COLL_34.5
p127,131426_LOCKE 34_34.5
p127,131427_LUDLOWVL_34.5
p127,131428_CAYUGA 34_34.5
p127,131429_MORAVIA_34.5
p127,131430_STEWP222_34.5
p127,131431_EMRSN526_34.5
p127,131432_BORG WAR_34.5
p127,131433_ROCK SAL_34.5
p127,131434_N.LANSNG_34.5
p127,131435_NEWFIELD_34.5
p127,131436_OVID TP_34.5
p127,131437_OVID 34_34.5
p127,131438_ETNA TAP_34.5
p127,131439_PERUVILE_34.5
p127,131440_PERU TAP_34.5
p127,131441_S.HIL TP_34.5
p127,131442_S.LANSNG_34.5
p127,131443_SO.HILL_34.5
p127,131444_SPENCER_1_34.5
p127,131445_TC HOSP1_34.5
p127,131446_TCCC TAP_34.5
p127,131447_TC3-DRY_34.5
p127,131448_TRUMANSB_34.5
p127,131449_VALOIS34_34.5
p127,131450_VAN ETTE_34.5
p127,131451_WALPOLE_34.5
p127,131452_WEST HIL_34.5
p127,131453_WILLARD_34.5
p127,131454_WILSEY V_34.5
p127,131455_ZCCEMTP_34.5
p127,131456_WILCX523_34.5
p127,131457_WARRENRD_34.5
p127,131459_TC HOSP2_34.5
p127,131460_WATK REG_34.5
p127,131461_CAYUGA 2_18
p127,131462_CAYUGA 1_13.8
p127,131463_EMRSN532_34.5
p127,131464_LSC 34_34.5
p127,131465_WEGMANS_1_34.5
p127,131466_DAVIS115_115
p127,131467_LANGN115_115
p127,131473_ALDEN 34_34.5
p127,131474_ALPINE34_34.5
p127,131475_QUEBECOR_34.5
p127,131476_ARMOR 34_34.5
p127,131477_BENNGTON_34.5
p127,131478_BGTREE34_34.5
p127,131479_BLOSOM R_34.5
p127,131480_BLOSOM Y_34.5
p127,131481_HOLAND Y_34.5
p127,131482_BUF CR S_34.5
p127,131483_BUFF FOR_34.5
p127,131484_BULLIS A_34.5
p127,131485_BULLIS B_34.5
p127,131486_HOLL REG_34.5
p127,131487_CEMTRY R_34.5
p127,131488_EBENZ T2_34.5
p127,131489_DEPEW TP_34.5
p127,131490_COBHIL34_34.5
p127,131491_COBHIL Y_34.5
p127,131492_COWLESVL_34.5
p127,131493_DAVIS 34_34.5
p127,131494_DEPEW 34_34.5
p127,131495_DICK RD_34.5
p127,131496_E.AURORA_34.5
p127,131497_EBENEZER_34.5
p127,131498_EBENZ T1_34.5
p127,131499_ELLICOT_34.5
p127,131500_ERIEST34_34.5
p127,131501_NIA ENVL_34.5
p127,131502_GARDN M7_34.5
p127,131503_GARDN M6_34.5
p127,131504_GIBRALTR_34.5
p127,131505_HAMBURG_34.5
p127,131506_HOLAND T_34.5
p127,131507_HOLLAND_34.5
p127,131508_IND CHUR_34.5
p127,131509_JAVA TP_34.5
p127,131510_JAVA 34_34.5
p127,131511_LAKE AVE_34.5
p127,131512_LANDFIL$_34.5
p127,131513_LANSTEEL_34.5
p127,131514_LOSSON R_34.5
p127,131515_GIRD34_34.5
p127,131516_JAMISON_34.5
p127,131517_MOTOR TP_34.5
p127,131518_MOTOROLA_34.5
p127,131519_NBRDWY34_34.5
p127,131520_N.GARD34_34.5
p127,131521_GARDN M8_34.5
p127,131522_SPGBROOK_34.5
p127,131523_OLD GARD_34.5
p127,131524_Q362MONTLINE_46.5
p127,131525_ORCHRD P_34.5
p127,131526_REIN A34_34.5
p127,131527_REIN RD_34.5
p127,131528_ROLLRD34_34.5
p127,131529_3 ROD RD_34.5
p127,131530_TOPS MKT_34.5
p127,131531_S.COLDEN_34.5
p127,131532_SO.PARK_34.5
p127,131533_SLOAN 34_34.5
p127,131534_STATE SC_34.5
p127,131535_STOLLE34_34.5
p127,131536_TYLER ST_34.5
p127,131537_W.VARSBR_34.5
p127,131538_WALES CE_34.5
p127,131539_WALES TP_34.5
p127,131540_WEHRLE D_34.5
p127,131541_WENDE TP_34.5
p127,131542_WENDE 34_34.5
p127,131543_W.SENECA_34.5
p127,131544_PAVMT 34_34.5
p127,131548_WALDA113_13.09
p127,131549_WALDA213_13.09
p127,131551_Q362MONT1-6G_0.65
p127,131552_FERND115_115
p127,131553_MTNDL115_115
p127,131554_ROCKH115_115
