node,1,2,3,4,5,6,7,8,9,10,11,12
140951_GPST_WIND_I_ERC,0,0,3.12E-07,3.12E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07,3.30E-07,3.30E-07,0
140952_GPST_WIND_II_ERC,0,0,0,0,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07,3.30E-07,3.30E-07,0
140953_GPST_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
141_MOFFAT_ERC,0.000151367,0.000151367,8.42E-05,8.42E-05,8.92E-05,8.92E-05,8.92E-05,8.92E-05,8.92E-05,7.78E-05,7.78E-05,0.000151367
1410_ENSCRKSS_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
141001_SCLAY_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
141002_SCLAY_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1411_ENSCRKSS_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1412_PLAINVTA_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1414_CHAMPNCRK_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
142_TUGTSVILSW_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1421_WILLOWCK_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1422_BOWMAN_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1423_BOWMAN_A8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1424_BOWMAN_B8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1425_FISHRDSS1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1426_FISHRDSS1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1427_FISHERRD_8_ERC,0.000136584,0.000136584,0.000153354,0.000153354,0.000161529,0.000161529,0.000161529,0.000161529,0.000161529,0.000119612,0.000119612,0.000136584
1428_BOWMASTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1429_JACKSBRO_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1430_GRHAMSES1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1431_GRHAMSES1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1432_BOWMASTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1433_FISHRSTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1434_FISHRSTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1435_LONGCREK_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1436_PARKER_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1437_GRHAMSTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1440_COMCHESS1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1441_COMCHESS1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1442_COKFIELD_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1443_HENDRCH_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1444_BROWN_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1445_BURWICK_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1446_LKWICHIT1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1447_LKWICHIT1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1448_WCHTFLLS1_8_ERC,0.000478044,0.000478044,0.000633855,0.000633855,0.000663705,0.000663705,0.000663705,0.000663705,0.000663705,0.000494429,0.000494429,0.000478044
1449_WCHTFLLS1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
145_LEONJUNCTN_ERC,8.81E-05,8.81E-05,7.15E-05,7.15E-05,7.88E-05,7.88E-05,7.88E-05,7.88E-05,7.88E-05,6.79E-05,6.79E-05,8.81E-05
1450_PLEASVAL1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1451_PLEASVAL1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1452_LANHAM_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1453_COMCHSTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1458_COBB_T5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
146_SPRINGVALY_ERC,0.000155706,0.000155706,8.66E-05,8.66E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,7.43E-05,7.43E-05,0.000155706
1464_WFALLS_S_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1467_NORTHSTR_8_ERC,3.41E-05,3.41E-05,3.01E-05,3.01E-05,3.17E-05,3.17E-05,3.17E-05,3.17E-05,3.17E-05,2.34E-05,2.34E-05,3.41E-05
1468_LKAROWHD_8_ERC,1.06E-05,1.06E-05,5.30E-06,5.30E-06,5.61E-06,5.61E-06,5.61E-06,5.61E-06,5.61E-06,4.12E-06,4.12E-06,1.06E-05
1469_SUNSETSW_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
147_LORENA_ERC,0.000109749,0.000109749,6.80E-05,6.80E-05,6.94E-05,6.94E-05,6.94E-05,6.94E-05,6.94E-05,6.08E-05,6.08E-05,0.000109749
1470_NEWPRT_P8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1472_NAVYKSS1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1473_NAVYKSS1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1474_SCOTLD_P8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1475_WINDTHOR_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1476_MARKLY_8_ERC,8.03E-06,8.03E-06,7.64E-06,7.64E-06,8.48E-06,8.48E-06,8.48E-06,8.48E-06,8.48E-06,6.26E-06,6.26E-06,8.03E-06
1477_RICESW_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1478_ARROWHD_P8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1480_RATHGBER_8_ERC,9.54E-05,9.54E-05,0.000180032,0.000180032,0.00018947,0.00018947,0.00018947,0.00018947,0.00018947,0.000140371,0.000140371,9.54E-05
1483_CITYVIEW_8_ERC,0.000364599,0.000364599,0.000404213,0.000404213,0.000425465,0.000425465,0.000425465,0.000425465,0.000425465,0.000315341,0.000315341,0.000364599
1484_PPG_8_ERC,0.000278792,0.000278792,0.000266615,0.000266615,0.000213169,0.000213169,0.000213169,0.000213169,0.000213169,0.000281566,0.000281566,0.000278792
1485_CERAMIC_8_ERC,7.23E-06,7.23E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.48E-06,1.48E-06,7.23E-06
1486_BOOMTOWN_8_ERC,0.000173221,0.000173221,0.000196256,0.000196256,0.000206683,0.000206683,0.000206683,0.000206683,0.000206683,0.000153222,0.000153222,0.000173221
1487_HEMMERD_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1489_SIKES_8_ERC,0.000272686,0.000272686,0.000215133,0.000215133,0.000352496,0.000352496,0.000352496,0.000352496,0.000352496,0.000261301,0.000261301,0.000272686
149_SANTAFESW_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1492_RIVERBND_8_ERC,0.000211785,0.000211785,0.000360999,0.000360999,0.000379937,0.000379937,0.000379937,0.000379937,0.000379937,0.000281566,0.000281566,0.000211785
1493_ARTHURST_8_ERC,0.000542318,0.000542318,0.000742435,0.000742435,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000579278,0.000579278,0.000542318
1494_WFSTHOSP_8_ERC,2.25E-05,2.25E-05,2.53E-05,2.53E-05,2.66E-05,2.66E-05,2.66E-05,2.66E-05,2.66E-05,1.96E-05,1.96E-05,2.25E-05
1495_VETROTX_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1496_CERTEED2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1497_CERTEED1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1498_WFCOGEN_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1499_PARKWAY2_8_ERC,0.000188004,0.000188004,0.000215757,0.000215757,0.000227014,0.000227014,0.000227014,0.000227014,0.000227014,0.000168379,0.000168379,0.000188004
1500_PARKWAY1_8_ERC,0.000320249,0.000320249,0.000325274,0.000325274,0.000342268,0.000342268,0.000342268,0.000342268,0.000342268,0.000253722,0.000253722,0.000320249
15000_DFW_EE1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15001_DFW_EE2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150011_WND_WHITNEY1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150012_WND_WHITNEY2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150013_WND_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150021_MCSES_UNIT6_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150022_MCSES_UNIT7_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150023_MCSES_UNIT8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150031_NTX_NTX_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150032_NTX_NTX_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150033_NTX_NTX_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150041_GRSES_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150042_GRSES_UNIT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15005_DFW_SE1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150051_HLSES_UNIT3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150052_HLSES_UNIT4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150053_HLSES_UNIT5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150071_SPNC_SPNCE_4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150072_SPNC_SPNCE_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150081_OLIN_OLING_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150082_OLIN_OLING_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150083_OLIN_OLING_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150084_OLIN_OLING_4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150091_LHSES_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150092_LH2SES_UNIT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15010_DFW_DW1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150101_LEG_LEG_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150102_LEG_LEG_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150103_LEG_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15011_DFW_DW2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150111_CPSES_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150112_CPSES_UNIT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150121_TEN_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150122_TEN_STG_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150131_MIL_MILLERG1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150132_MIL_MILLERG2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150133_MIL_MILLERG3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150134_MIL_MILLERG4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150135_MIL_MILLERG5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150141_BOSQ_BSQSU_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150142_BOSQ_BSQSU_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150143_BOSQ_BSQSU_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150144_BOSQ_BSQSU_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150145_BOSQ_BSQSU_4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15015_FLAT_RCK_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150151_MDANP_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150152_MDANP_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150153_MDANP_CT3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150154_MDANP_CT4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150155_MDANP_CT5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150156_MDANP_CT6_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150161_ETCCS_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150162_ETCCS_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150171_WHCCS_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150172_WHCCS_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150173_WHCCS_STG_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150181_FRNYPP_GT11_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150182_FRNYPP_GT12_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150183_FRNYPP_GT13_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150184_FRNYPP_ST10_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150185_FRNYPP_GT21_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150186_FRNYPP_GT22_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150187_FRNYPP_GT23_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150188_FRNYPP_ST20_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150189_FRNYPP_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150190_FRNYPP_2_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150191_WCPP_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150192_WCPP_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150193_WCPP_ST1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150194_WCPP_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150195_WCPP_2_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150196_WCPP_3_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150197_WTCCS_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15020_DFW_DE1T1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150201_JACKCNTY_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150202_JACKCNTY_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150203_JACKCNTY_STG_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150204_JCKCNTY2_CT3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150205_JCKCNTY2_CT4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150206_JCKCNTY2_ST2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15021_DFW_DE1T2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150211_LNCRK_G83_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150212_LNCRK_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15025_DFW_DE2T1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15026_DFW_DE2T2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1503_WFALLS_N_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15030_DFW_AE1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150311_LNCRK2_G871_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150312_LNCRK2_G872_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150313_LNCRK2_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150314_LNCRK2_2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150315_LNCRK2_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15035_DFW_NE1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1504_WFLSNBYP_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15040_DFW_AW1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150411_BRTSW_BCW1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15045_DFW_CE1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15046_DFW_CE2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15050_HURST_SPS1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15051_HURST_SPS2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150511_FLTCK_SSI_ERC,0,0,0,0,0,0,0,0,0,0,0,0
15055_BRKHLW_SPS_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150611_HWF_HWFG1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1507_SHPFIELD_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150711_STEA_STEAM_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150712_STE_ENGINE_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150713_STEA_STEAM_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150714_STEA_STEAM_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150721_DCSES_CT10_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150722_DCSES_CT20_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150723_DCSES_CT30_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150724_DCSES_CT40_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150741_SCES_UNIT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150751_TRI_TH1_BUS1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150752_TRI_TH1_BUS2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150753_TRINITY_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1508_WFLLSBSN_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150801_FG_SENATE_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150802_SENATEWN_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1509_PETROLIA_P9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150901_PTMPL_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150902_PTMPL_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150903_PTMPL_ST1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150904_PTMPL2_CT1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150905_PTMPL2_CT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150906_PTMPL2_ST1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150907_PANDA_TL_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150961_INV_WIND_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150962_INV_WIND_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150981_KEECHI_U1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
150982_KEECHI_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1511_WFBASIN_9_ERC,9.96E-05,9.96E-05,6.88E-05,6.88E-05,7.25E-05,7.25E-05,7.25E-05,7.25E-05,7.25E-05,5.37E-05,5.37E-05,9.96E-05
1512_DIAMNDSH_9_ERC,4.50E-05,4.50E-05,4.20E-05,4.20E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,3.28E-05,3.28E-05,4.50E-05
1514_SHPFIELD1_9_ERC,0.000249065,0.000249065,0.000378316,0.000378316,0.000301231,0.000301231,0.000301231,0.000301231,0.000301231,0.00039953,0.00039953,0.000249065
1515_SHPFIELD2_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1516_IOWAPARK_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1517_BURKBURN_9_ERC,0.000141083,0.000141083,0.000180188,0.000180188,0.000189594,0.000189594,0.000189594,0.000189594,0.000189594,0.000140536,0.000140536,0.000141083
1518_IOWAPARK_9_ERC,0.000136584,0.000136584,0.000158971,0.000158971,0.000167267,0.000167267,0.000167267,0.000167267,0.000167267,0.000123896,0.000123896,0.000136584
1519_CRYOVACE_9_ERC,8.95E-05,8.95E-05,9.81E-05,9.81E-05,0.000103279,0.000103279,0.000103279,0.000103279,0.000103279,7.66E-05,7.66E-05,8.95E-05
1520_CRYOVAC_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1521_CRYOVAC_9_ERC,0.000226569,0.000226569,0.000246334,0.000246334,0.000201694,0.000201694,0.000201694,0.000201694,0.000201694,0.000260148,0.000260148,0.000226569
1522_NAVYKPOO_9_ERC,2.73E-05,2.73E-05,3.18E-05,3.18E-05,3.36E-05,3.36E-05,3.36E-05,3.36E-05,3.36E-05,2.49E-05,2.49E-05,2.73E-05
1525_ARCHCITY_9_ERC,6.25E-05,6.25E-05,7.57E-05,7.57E-05,7.90E-05,7.90E-05,7.90E-05,7.90E-05,7.90E-05,5.90E-05,5.90E-05,6.25E-05
1526_BLACKWEL_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1527_HOLLIDAY_9_ERC,0.0001075,0.0001075,0.000112481,0.000112481,0.000118497,0.000118497,0.000118497,0.000118497,0.000118497,8.78E-05,8.78E-05,0.0001075
1528_BLACKWEL_8_ERC,2.41E-05,2.41E-05,2.62E-05,2.62E-05,2.76E-05,2.76E-05,2.76E-05,2.76E-05,2.76E-05,2.04E-05,2.04E-05,2.41E-05
153_SANTAFE_ERC,3.34E-05,3.34E-05,3.35E-05,3.35E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,3.21E-05,3.21E-05,3.34E-05
1530_BAYLR_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1531_SEYMRBAS_9_ERC,8.03E-05,8.03E-05,5.91E-05,5.91E-05,6.22E-05,6.22E-05,6.22E-05,6.22E-05,6.22E-05,4.61E-05,4.61E-05,8.03E-05
1532_SEYMOUR_9_ERC,4.02E-06,4.02E-06,4.21E-06,4.21E-06,4.49E-06,4.49E-06,4.49E-06,4.49E-06,4.49E-06,3.30E-06,3.30E-06,4.02E-06
1533_BOMARTON_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1534_SEYMOUR_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1536_KMA_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1537_KMA_9_ERC,7.71E-05,7.71E-05,0.000107177,0.000107177,0.000112884,0.000112884,0.000112884,0.000112884,0.000112884,8.37E-05,8.37E-05,7.71E-05
1538_ELECTRA_9_ERC,0.000120515,0.000120515,8.92E-05,8.92E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,6.97E-05,6.97E-05,0.000120515
1539_ELECTRA2_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1540_BOWIESVC_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1541_ROBNTECH_9_ERC,3.05E-05,3.05E-05,2.18E-05,2.18E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,1.70E-05,1.70E-05,3.05E-05
1542_JACKREA_9_ERC,8.03E-06,8.03E-06,7.80E-06,7.80E-06,6.24E-06,6.24E-06,6.24E-06,6.24E-06,6.24E-06,8.24E-06,8.24E-06,8.03E-06
1543_HENRITAW_9_ERC,1.19E-05,1.19E-05,9.98E-06,9.98E-06,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,7.74E-06,7.74E-06,1.19E-05
1544_HENRIETA_9_ERC,0.000104607,0.000104607,0.000123869,0.000123869,0.000130346,0.000130346,0.000130346,0.000130346,0.000130346,9.65E-05,9.65E-05,0.000104607
1545_RINGMAG_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1546_RINGMAG_9_ERC,3.21E-05,3.21E-05,2.09E-05,2.09E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05,1.63E-05,1.63E-05,3.21E-05
1547_BELLEVUE_9_ERC,1.46E-05,1.46E-05,1.50E-05,1.50E-05,1.58E-05,1.58E-05,1.58E-05,1.58E-05,1.58E-05,1.17E-05,1.17E-05,1.46E-05
1548_MONTAGUE_P9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1549_BOWISVC_T9_ERC,6.59E-06,6.59E-06,5.77E-06,5.77E-06,6.11E-06,6.11E-06,6.11E-06,6.11E-06,6.11E-06,4.61E-06,4.61E-06,6.59E-06
1550_BOWIE1_9_ERC,1.29E-06,1.29E-06,7.80E-07,7.80E-07,7.48E-07,7.48E-07,7.48E-07,7.48E-07,7.48E-07,4.94E-07,4.94E-07,1.29E-06
1551_DE_EMGCY_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1552_WZRDWLLS_P9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1553_CHCOWEST_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1554_CHCOCSER_9_ERC,8.03E-06,8.03E-06,4.68E-06,4.68E-06,3.87E-06,3.87E-06,3.87E-06,3.87E-06,3.87E-06,4.94E-06,4.94E-06,8.03E-06
1555_JACKAMCO_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1556_JACKSBOR_9_ERC,0.000117141,0.000117141,0.000146802,0.000146802,0.00014706,0.00014706,0.00014706,0.00014706,0.00014706,0.000120765,0.000120765,0.000117141
1557_JACKSINC_T9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1558_JACKSINC_9_ERC,1.61E-05,1.61E-05,2.34E-05,2.34E-05,1.87E-05,1.87E-05,1.87E-05,1.87E-05,1.87E-05,2.47E-05,2.47E-05,1.61E-05
1559_ALVORD_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1561_ALVORD1_8_ERC,7.46E-05,7.46E-05,8.35E-05,8.35E-05,8.19E-05,8.19E-05,8.19E-05,8.19E-05,8.19E-05,6.87E-05,6.87E-05,7.46E-05
1562_CHCOWEST_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1563_CHCOWEST_8_ERC,6.41E-05,6.41E-05,6.71E-05,6.71E-05,6.59E-05,6.59E-05,6.59E-05,6.59E-05,6.59E-05,5.54E-05,5.54E-05,6.41E-05
1564_CHCOGHLL1_8_ERC,4.18E-05,4.18E-05,4.73E-05,4.73E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,4.99E-05,4.99E-05,4.18E-05
1565_BRDGPORT_8_ERC,0.000179809,0.000179809,0.000225741,0.000225741,0.000221401,0.000221401,0.000221401,0.000221401,0.000221401,0.000185843,0.000185843,0.000179809
1566_DECATUR_8_ERC,0.000211143,0.000211143,0.000217941,0.000217941,0.000213793,0.000213793,0.000213793,0.000213793,0.000213793,0.000179418,0.000179418,0.000211143
1567_DECATUR1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1568_ALLISON_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
157_GATESVILLE_ERC,0.000146707,0.000146707,8.60E-05,8.60E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,8.57E-05,8.57E-05,0.000146707
1570_RHOME_8_ERC,0.000164061,0.000164061,0.000100468,0.000100468,0.00016602,0.00016602,0.00016602,0.00016602,0.00016602,0.000139383,0.000139383,0.000164061
1571_ORAN1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1572_ORAN1_9_ERC,4.61E-05,4.61E-05,4.93E-05,4.93E-05,4.90E-05,4.90E-05,4.90E-05,4.90E-05,4.90E-05,4.05E-05,4.05E-05,4.61E-05
1573_ORAN1STR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
