r,szn,t,Value
p107,fall,2032,0.572488437
p107,fall,2034,0.540913231
p107,fall,2036,0.531515934
p107,fall,2038,0.511754992
p107,fall,2040,0.50465528
p107,fall,2042,0.486262886
p107,fall,2044,0.448020718
p107,fall,2046,0.424912591
p107,fall,2048,0.37144382
p107,fall,2050,0.335701122
p107,spri,2010,1
p107,spri,2012,0.919625298
p107,spri,2014,0.899446811
p107,spri,2016,0.877618099
p107,spri,2018,0.900721797
p107,spri,2020,0.851188258
p107,spri,2022,0.87619048
p107,spri,2024,0.91248404
p107,spri,2026,0.922266679
p107,spri,2028,0.923942752
p107,spri,2030,0.894497141
p107,spri,2032,0.888168792
p107,spri,2034,0.879757333
p107,spri,2036,0.894458791
p107,spri,2038,0.850926445
p107,spri,2040,0.863309553
p107,spri,2042,0.850526709
p107,spri,2044,0.848852763
p107,spri,2046,0.857502221
p107,spri,2048,0.830112734
p107,spri,2050,0.828622269
p108,summ,2010,1
p108,summ,2012,0.937021735
p108,summ,2014,0.940938459
p108,summ,2016,0.93339323
p108,summ,2018,0.982423008
p108,summ,2020,0.894426851
p108,summ,2022,0.903048723
p108,summ,2024,0.946511054
p108,summ,2026,0.936172779
p108,summ,2028,0.910100011
p108,summ,2030,0.870336073
p108,summ,2032,0.848536008
p108,summ,2034,0.827445022
p108,summ,2036,0.884858296
p108,summ,2038,0.843139967
p108,summ,2040,0.865871486
p108,summ,2042,0.827055518
p108,summ,2044,0.807988107
p108,summ,2046,0.811735393
p108,summ,2048,0.797141736
p108,summ,2050,0.751461355
p108,wint,2010,1
p108,wint,2012,0.824048954
p108,wint,2014,0.805601096
p108,wint,2016,0.860926845
p108,wint,2018,0.896736675
p108,wint,2020,0.891310639
p108,wint,2022,0.922023474
p108,wint,2024,0.97521255
p108,wint,2026,1.016513795
p108,wint,2028,1.038313127
p108,wint,2030,1.063714336
p108,wint,2032,1.1431599
p108,wint,2034,1.155161081
p108,wint,2036,1.121380649
p108,wint,2038,1.095267946
p108,wint,2040,1.071262887
p108,wint,2042,1.026966912
p108,wint,2044,1.003278164
p108,wint,2046,0.973185801
p108,wint,2048,0.976013457
p108,wint,2050,0.935039804
p108,fall,2010,1
p108,fall,2012,0.704843889
p108,fall,2014,0.636431686
p108,fall,2016,0.632609692
p108,fall,2018,0.631845128
p108,fall,2020,0.562297015
p108,fall,2022,0.574114729
p108,fall,2024,0.595301587
p108,fall,2026,0.607982989
p108,fall,2028,0.602979103
p108,fall,2030,0.606024856
p108,fall,2032,0.588337844
p108,fall,2034,0.560989013
p108,fall,2036,0.555004319
p108,fall,2038,0.533164255
p108,fall,2040,0.526108286
p108,fall,2042,0.504762323
p108,fall,2044,0.461770308
p108,fall,2046,0.444108987
p108,fall,2048,0.388984461
p108,fall,2050,0.345697589
p108,spri,2010,1
p108,spri,2012,0.91836745
p108,spri,2014,0.900928726
p108,spri,2016,0.882103705
p108,spri,2018,0.909436686
p108,spri,2020,0.860000563
p108,spri,2022,0.887052299
p108,spri,2024,0.927981162
p108,spri,2026,0.931548222
p108,spri,2028,0.922465111
p108,spri,2030,0.89385046
p108,spri,2032,0.889949464
p108,spri,2034,0.882492873
p108,spri,2036,0.89651692
p108,spri,2038,0.849652658
p108,spri,2040,0.862578249
p108,spri,2042,0.85004916
p108,spri,2044,0.845235524
p108,spri,2046,0.855203683
p108,spri,2048,0.827620509
p108,spri,2050,0.822447838
p109,summ,2010,1
p109,summ,2012,0.895320735
p109,summ,2014,0.899889391
p109,summ,2016,0.887840599
p109,summ,2018,0.936563559
p109,summ,2020,0.861829962
p109,summ,2022,0.866532158
p109,summ,2024,0.902217575
p109,summ,2026,0.904729216
p109,summ,2028,0.89205382
p109,summ,2030,0.844212785
p109,summ,2032,0.818714919
p109,summ,2034,0.790271261
p109,summ,2036,0.849967526
p109,summ,2038,0.807148601
p109,summ,2040,0.820801288
p109,summ,2042,0.786916365
p109,summ,2044,0.765567951
p109,summ,2046,0.774946361
p109,summ,2048,0.7743579
p109,summ,2050,0.748822905
p109,wint,2010,1
p109,wint,2012,0.811506917
p109,wint,2014,0.795216903
p109,wint,2016,0.844221404
p109,wint,2018,0.884731091
p109,wint,2020,0.880196729
p109,wint,2022,0.904543949
p109,wint,2024,0.941075443
p109,wint,2026,0.983897143
p109,wint,2028,1.004312983
p109,wint,2030,1.016667277
p109,wint,2032,1.091814229
p109,wint,2034,1.109912942
p109,wint,2036,1.084332629
p109,wint,2038,1.061238632
p109,wint,2040,1.040004092
p109,wint,2042,1.013091261
p109,wint,2044,0.9873677
p109,wint,2046,0.960904449
p109,wint,2048,0.966065085
p109,wint,2050,0.929002364
p109,fall,2010,1
p109,fall,2012,0.714683438
p109,fall,2014,0.62716468
p109,fall,2016,0.620532353
p109,fall,2018,0.604395984
p109,fall,2020,0.537325891
p109,fall,2022,0.547172271
p109,fall,2024,0.524827226
p109,fall,2026,0.525234103
p109,fall,2028,0.490926038
p109,fall,2030,0.47409895
p109,fall,2032,0.450416111
p109,fall,2034,0.417523825
p109,fall,2036,0.396027642
p109,fall,2038,0.374130703
p109,fall,2040,0.354714679
p109,fall,2042,0.3415088
p109,fall,2044,0.323114983
p109,fall,2046,0.324347252
p109,fall,2048,0.310062765
p109,fall,2050,0.29345697
p109,spri,2010,1
p109,spri,2012,0.929446817
p109,spri,2014,0.920405549
p109,spri,2016,0.893058813
p109,spri,2018,0.923991798
p109,spri,2020,0.884734239
p109,spri,2022,0.909158165
p109,spri,2024,0.946332976
p109,spri,2026,0.95260332
p109,spri,2028,0.944146105
p109,spri,2030,0.91446575
p109,spri,2032,0.898811477
p109,spri,2034,0.885334462
p109,spri,2036,0.902259431
p109,spri,2038,0.850173061
p109,spri,2040,0.84411145
p109,spri,2042,0.839448912
p109,spri,2044,0.828536367
p109,spri,2046,0.839093717
p109,spri,2048,0.827465471
p109,spri,2050,0.831049731
p110,summ,2010,1
p110,summ,2012,0.882846702
p110,summ,2014,0.891766004
p110,summ,2016,0.875419115
p110,summ,2018,0.933022293
p110,summ,2020,0.86905798
p110,summ,2022,0.915993377
p110,summ,2024,0.981782669
p110,summ,2026,0.948924663
p110,summ,2028,0.896770409
p110,summ,2030,0.815041707
p110,summ,2032,0.807753168
p110,summ,2034,0.780602527
p110,summ,2036,0.843721906
p110,summ,2038,0.819009088
p110,summ,2040,0.798170322
p110,summ,2042,0.755278733
p110,summ,2044,0.701211372
p110,summ,2046,0.725196042
p110,summ,2048,0.729673044
p110,summ,2050,0.680015786
p110,wint,2010,1
p110,wint,2012,0.792120037
p110,wint,2014,0.767775189
p110,wint,2016,0.798512631
p110,wint,2018,0.845420839
p110,wint,2020,0.833171579
p110,wint,2022,0.878427444
p110,wint,2024,0.909633227
p110,wint,2026,0.948148618
p110,wint,2028,0.982792537
p110,wint,2030,0.997373296
p110,wint,2032,1.054033596
p110,wint,2034,1.074743282
p110,wint,2036,1.072984259
p110,wint,2038,1.07261067
p110,wint,2040,1.057371149
p110,wint,2042,1.016797413
p110,wint,2044,0.983474905
p110,wint,2046,0.960155087
p110,wint,2048,0.961663202
p110,wint,2050,0.920269693
p110,fall,2010,1
p110,fall,2012,0.58282454
p110,fall,2014,0.471541255
p110,fall,2016,0.467059578
p110,fall,2018,0.488367982
p110,fall,2020,0.339445947
p110,fall,2022,0.354760438
p110,fall,2024,0.401183847
p110,fall,2026,0.390634363
p110,fall,2028,0.389232774
p110,fall,2030,0.375561778
p110,fall,2032,0.369822904
p110,fall,2034,0.357371584
p110,fall,2036,0.377549289
p110,fall,2038,0.367561023
p110,fall,2040,0.360267814
p110,fall,2042,0.348015911
p110,fall,2044,0.305637319
p110,fall,2046,0.315247745
p110,fall,2048,0.297727274
p110,fall,2050,0.264509612
p110,spri,2010,1
p110,spri,2012,0.911991709
p110,spri,2014,0.921250033
p110,spri,2016,0.893050511
p110,spri,2018,0.93945074
p110,spri,2020,0.89733235
p110,spri,2022,0.921921562
p110,spri,2024,0.974497079
p110,spri,2026,0.95621744
p110,spri,2028,0.902685272
p110,spri,2030,0.873408935
p110,spri,2032,0.882910753
p110,spri,2034,0.863863091
p110,spri,2036,0.879290182
p110,spri,2038,0.814766743
p110,spri,2040,0.804486973
p110,spri,2042,0.807555207
p110,spri,2044,0.780482239
p110,spri,2046,0.809887119
p110,spri,2048,0.814060211
p110,spri,2050,0.811287802
p111,summ,2010,1
p111,summ,2012,0.923621652
p111,summ,2014,0.926971151
p111,summ,2016,0.913894665
p111,summ,2018,0.94693017
p111,summ,2020,0.877373649
p111,summ,2022,0.862879669
p111,summ,2024,0.879889359
p111,summ,2026,0.901931586
p111,summ,2028,0.907280047
p111,summ,2030,0.881839768
p111,summ,2032,0.851730938
p111,summ,2034,0.821975086
p111,summ,2036,0.869859876
p111,summ,2038,0.819754363
p111,summ,2040,0.845511104
p111,summ,2042,0.811248273
p111,summ,2044,0.809088507
p111,summ,2046,0.813325004
p111,summ,2048,0.81459135
p111,summ,2050,0.801801783
p111,wint,2010,1
p111,wint,2012,0.807250957
p111,wint,2014,0.800887238
p111,wint,2016,0.862844394
p111,wint,2018,0.904690344
p111,wint,2020,0.913717499
p111,wint,2022,0.933585857
p111,wint,2024,0.970619696
p111,wint,2026,1.013358933
p111,wint,2028,1.027869939
p111,wint,2030,1.040415079
p111,wint,2032,1.117505992
p111,wint,2034,1.128931828
p111,wint,2036,1.092236609
p111,wint,2038,1.061492512
p111,wint,2040,1.039563108
p111,wint,2042,1.023731709
p111,wint,2044,1.005029095
p111,wint,2046,0.979832181
p111,wint,2048,0.989259045
p111,wint,2050,0.955161107
p111,fall,2010,1
p111,fall,2012,0.773698319
p111,fall,2014,0.704791588
p111,fall,2016,0.704333659
p111,fall,2018,0.672863474
p111,fall,2020,0.633913595
p111,fall,2022,0.632687676
p111,fall,2024,0.567570718
p111,fall,2026,0.577855595
p111,fall,2028,0.526622339
p111,fall,2030,0.510420244
p111,fall,2032,0.483172339
p111,fall,2034,0.444737997
p111,fall,2036,0.399118711
p111,fall,2038,0.373523077
p111,fall,2040,0.350050702
p111,fall,2042,0.345912342
p111,fall,2044,0.355478364
p111,fall,2046,0.355009979
p111,fall,2048,0.340863392
p111,fall,2050,0.331347575
p111,spri,2010,1
p111,spri,2012,0.948957615
p111,spri,2014,0.930061822
p111,spri,2016,0.903565298
p111,spri,2018,0.914424369
p111,spri,2020,0.87665995
p111,spri,2022,0.89856999
p111,spri,2024,0.925987448
p111,spri,2026,0.942960714
p111,spri,2028,0.957533809
p111,spri,2030,0.934476557
p111,spri,2032,0.912087585
p111,spri,2034,0.902467033
p111,spri,2036,0.917297094
p111,spri,2038,0.878832498
p111,spri,2040,0.872356339
p111,spri,2042,0.860084231
p111,spri,2044,0.85774661
p111,spri,2046,0.860842385
p111,spri,2048,0.844542958
p111,spri,2050,0.849909983
p112,summ,2010,1
p112,summ,2012,0.897627522
p112,summ,2014,0.901483653
p112,summ,2016,0.888790856
p112,summ,2018,0.93423838
p112,summ,2020,0.86282956
p112,summ,2022,0.863031353
p112,summ,2024,0.893061817
p112,summ,2026,0.902364931
p112,summ,2028,0.894917207
p112,summ,2030,0.853117685
p112,summ,2032,0.826395257
p112,summ,2034,0.795758345
p112,summ,2036,0.852501006
p112,summ,2038,0.807352069
p112,summ,2040,0.822173652
p112,summ,2042,0.787954921
p112,summ,2044,0.770066335
p112,summ,2046,0.778522717
p112,summ,2048,0.780730491
p112,summ,2050,0.760861882
p112,wint,2010,1
p112,wint,2012,0.812930162
p112,wint,2014,0.799138641
p112,wint,2016,0.849143098
p112,wint,2018,0.889258794
p112,wint,2020,0.888512503
p112,wint,2022,0.911197925
p112,wint,2024,0.944774045
p112,wint,2026,0.987952138
p112,wint,2028,1.006047719
p112,wint,2030,1.016074089
p112,wint,2032,1.091324747
p112,wint,2034,1.108556551
p112,wint,2036,1.083320636
p112,wint,2038,1.058452592
p112,wint,2040,1.036914117
p112,wint,2042,1.014419047
p112,wint,2044,0.989301596
p112,wint,2046,0.962995484
p112,wint,2048,0.969897271
p112,wint,2050,0.935464708
p112,fall,2010,1
p112,fall,2012,0.73115288
p112,fall,2014,0.646527328
p112,fall,2016,0.641845182
p112,fall,2018,0.619009442
p112,fall,2020,0.559825994
p112,fall,2022,0.567232709
p112,fall,2024,0.528707468
p112,fall,2026,0.531024155
p112,fall,2028,0.489929557
p112,fall,2030,0.47366381
p112,fall,2032,0.448603458
p112,fall,2034,0.412852531
p112,fall,2036,0.382227488
p112,fall,2038,0.359589853
p112,fall,2040,0.336651938
p112,fall,2042,0.325858215
p112,fall,2044,0.315962932
p112,fall,2046,0.31712948
p112,fall,2048,0.304269579
p112,fall,2050,0.290549459
p112,spri,2010,1
p112,spri,2012,0.937525496
p112,spri,2014,0.926302893
p112,spri,2016,0.897403839
p112,spri,2018,0.92361379
p112,spri,2020,0.885988254
p112,spri,2022,0.908612666
p112,spri,2024,0.942896082
p112,spri,2026,0.952143294
p112,spri,2028,0.948548164
p112,spri,2030,0.921491598
p112,spri,2032,0.901972754
p112,spri,2034,0.888798247
p112,spri,2036,0.906113678
p112,spri,2038,0.857276629
p112,spri,2040,0.84823165
p112,spri,2042,0.843207084
p112,spri,2044,0.832820832
p112,spri,2046,0.841335961
p112,spri,2048,0.831111868
p112,spri,2050,0.836703412
p113,summ,2010,1
p113,summ,2012,0.940413446
p113,summ,2014,0.962119451
p113,summ,2016,0.94893977
p113,summ,2018,0.987324223
p113,summ,2020,0.881693169
p113,summ,2022,0.845648482
p113,summ,2024,0.869424077
p113,summ,2026,0.873483096
p113,summ,2028,0.880666659
p113,summ,2030,0.86084591
p113,summ,2032,0.82940261
p113,summ,2034,0.80003138
p113,summ,2036,0.852146101
p113,summ,2038,0.807739011
p113,summ,2040,0.863071716
p113,summ,2042,0.83525072
p113,summ,2044,0.853059122
p113,summ,2046,0.845134176
p113,summ,2048,0.819683794
p113,summ,2050,0.766920613
p113,wint,2010,1
p113,wint,2012,0.796426546
p113,wint,2014,0.791124432
p113,wint,2016,0.890961285
p113,wint,2018,0.933719971
p113,wint,2020,0.919221763
p113,wint,2022,0.939647064
p113,wint,2024,1.014779555
p113,wint,2026,1.04803917
p113,wint,2028,1.061737676
p113,wint,2030,1.100004815
p113,wint,2032,1.193435131
p113,wint,2034,1.193625367
p113,wint,2036,1.111672374
p113,wint,2038,1.072565439
p113,wint,2040,1.053730516
p113,wint,2042,1.004916813
p113,wint,2044,0.990517793
p113,wint,2046,0.957091692
p113,wint,2048,0.956095663
p113,wint,2050,0.899539549
p113,fall,2010,1
p113,fall,2012,0.6675542
p113,fall,2014,0.651544636
p113,fall,2016,0.617104355
p113,fall,2018,0.638788341
p113,fall,2020,0.571435687
p113,fall,2022,0.561876768
p113,fall,2024,0.581298278
p113,fall,2026,0.631327852
p113,fall,2028,0.673990643
p113,fall,2030,0.652284474
p113,fall,2032,0.630936609
p113,fall,2034,0.612783482
p113,fall,2036,0.639275805
p113,fall,2038,0.610553499
p113,fall,2040,0.646256776
p113,fall,2042,0.62779009
p113,fall,2044,0.632050447
p113,fall,2046,0.588048977
p113,fall,2048,0.529260761
p113,fall,2050,0.501117757
p113,spri,2010,1
p113,spri,2012,0.915080673
p113,spri,2014,0.887712986
p113,spri,2016,0.871740383
p113,spri,2018,0.887793983
p113,spri,2020,0.83730455
p113,spri,2022,0.869226382
p113,spri,2024,0.896173705
p113,spri,2026,0.919521156
p113,spri,2028,0.95078949
p113,spri,2030,0.915648058
p113,spri,2032,0.905742029
p113,spri,2034,0.896516288
p113,spri,2036,0.905034196
p113,spri,2038,0.868138512
p113,spri,2040,0.889475817
p113,spri,2042,0.861487141
p113,spri,2044,0.875651554
p113,spri,2046,0.872793805
p113,spri,2048,0.827437918
p113,spri,2050,0.821551927
p114,summ,2010,1
p114,summ,2012,0.898618443
p114,summ,2014,0.903155102
p114,summ,2016,0.891751582
p114,summ,2018,0.940269245
p114,summ,2020,0.861529866
p114,summ,2022,0.8637532
p114,summ,2024,0.899262311
p114,summ,2026,0.901220664
p114,summ,2028,0.889818888
p114,summ,2030,0.842665068
p114,summ,2032,0.816767886
p114,summ,2034,0.789842713
p114,summ,2036,0.849945076
p114,summ,2038,0.807398051
p114,summ,2040,0.824593875
p114,summ,2042,0.792274552
p114,summ,2044,0.772879148
p114,summ,2046,0.781873406
p114,summ,2048,0.779132366
p114,summ,2050,0.752602682
p114,wint,2010,1
p114,wint,2012,0.810354393
p114,wint,2014,0.793204957
p114,wint,2016,0.844586193
p114,wint,2018,0.884835202
p114,wint,2020,0.879163484
p114,wint,2022,0.90270511
p114,wint,2024,0.942012444
p114,wint,2026,0.984738257
p114,wint,2028,1.005509974
p114,wint,2030,1.019822086
p114,wint,2032,1.096406893
p114,wint,2034,1.114049229
p114,wint,2036,1.085161562
p114,wint,2038,1.060766707
p114,wint,2040,1.039311784
p114,wint,2042,1.010927408
p114,wint,2044,0.986085241
p114,wint,2046,0.959374444
p114,wint,2048,0.963865276
p114,wint,2050,0.925446349
p114,fall,2010,1
p114,fall,2012,0.715151186
p114,fall,2014,0.630542702
p114,fall,2016,0.6232352
p114,fall,2018,0.608491766
p114,fall,2020,0.54181053
p114,fall,2022,0.551022329
p114,fall,2024,0.53132775
p114,fall,2026,0.532705317
p114,fall,2028,0.500127413
p114,fall,2030,0.482179409
p114,fall,2032,0.458508243
p114,fall,2034,0.426457528
p114,fall,2036,0.407007339
p114,fall,2038,0.384796082
p114,fall,2040,0.367409864
p114,fall,2042,0.354336316
p114,fall,2044,0.335349796
p114,fall,2046,0.336134199
p114,fall,2048,0.321199051
p114,fall,2050,0.304646195
p114,spri,2010,1
p114,spri,2012,0.926483824
p114,spri,2014,0.915761943
p114,spri,2016,0.88947121
p114,spri,2018,0.91985441
p114,spri,2020,0.879311525
p114,spri,2022,0.904485006
p114,spri,2024,0.941233239
p114,spri,2026,0.948672752
p114,spri,2028,0.943588339
p114,spri,2030,0.91306081
p114,spri,2032,0.898045457
p114,spri,2034,0.885320983
p114,spri,2036,0.901841403
p114,spri,2038,0.85061799
p114,spri,2040,0.847722207
p114,spri,2042,0.841818016
p114,spri,2044,0.83285679
p114,spri,2046,0.842969802
p114,spri,2048,0.828270209
p114,spri,2050,0.831253227
p115,summ,2010,1
p115,summ,2012,0.948415686
p115,summ,2014,0.950471618
p115,summ,2016,0.946372634
p115,summ,2018,0.975425989
p115,summ,2020,0.912096356
p115,summ,2022,0.896024766
p115,summ,2024,0.902003254
p115,summ,2026,0.928715644
p115,summ,2028,0.932282211
p115,summ,2030,0.911941796
p115,summ,2032,0.877937041
p115,summ,2034,0.847658799
p115,summ,2036,0.891525968
p115,summ,2038,0.839832922
p115,summ,2040,0.86228626
p115,summ,2042,0.825425223
p115,summ,2044,0.827219543
p115,summ,2046,0.834407661
p115,summ,2048,0.841743411
p115,summ,2050,0.839473531
p115,wint,2010,1
p115,wint,2012,0.808371673
p115,wint,2014,0.802930571
p115,wint,2016,0.859679992
p115,wint,2018,0.901172721
p115,wint,2020,0.920106042
p115,wint,2022,0.939854981
p115,wint,2024,0.967762897
p115,wint,2026,1.011086417
p115,wint,2028,1.026726508
p115,wint,2030,1.035062381
p115,wint,2032,1.106638081
p115,wint,2034,1.119200538
p115,wint,2036,1.091013588
p115,wint,2038,1.059406297
p115,wint,2040,1.034631664
p115,wint,2042,1.025587675
p115,wint,2044,1.011056394
p115,wint,2046,0.990564308
p115,wint,2048,0.998469853
p115,wint,2050,0.968174098
p115,fall,2010,1
p115,fall,2012,0.782000837
p115,fall,2014,0.719403539
p115,fall,2016,0.731745871
p115,fall,2018,0.698473826
p115,fall,2020,0.673893398
p115,fall,2022,0.6634413
p115,fall,2024,0.579292546
p115,fall,2026,0.586766847
p115,fall,2028,0.52382817
p115,fall,2030,0.506948095
p115,fall,2032,0.473926574
p115,fall,2034,0.436679328
p115,fall,2036,0.375937134
p115,fall,2038,0.350170115
p115,fall,2040,0.321851871
p115,fall,2042,0.331170381
p115,fall,2044,0.357563113
p115,fall,2046,0.363203667
p115,fall,2048,0.35202658
p115,fall,2050,0.345213421
p115,spri,2010,1
p115,spri,2012,0.959940142
p115,spri,2014,0.93972996
p115,spri,2016,0.913766054
p115,spri,2018,0.918347834
p115,spri,2020,0.885339583
p115,spri,2022,0.903771692
p115,spri,2024,0.932009498
p115,spri,2026,0.945733278
p115,spri,2028,0.959440251
p115,spri,2030,0.940237481
p115,spri,2032,0.915190717
p115,spri,2034,0.910190901
p115,spri,2036,0.924276775
p115,spri,2038,0.888784686
p115,spri,2040,0.877933307
p115,spri,2042,0.86906816
p115,spri,2044,0.863781068
p115,spri,2046,0.869230882
p115,spri,2048,0.859865699
p115,spri,2050,0.867187618
p116,summ,2010,1
p116,summ,2012,0.912929638
p116,summ,2014,0.914098881
p116,summ,2016,0.901545022
p116,summ,2018,0.943849706
p116,summ,2020,0.873427918
p116,summ,2022,0.865698002
p116,summ,2024,0.887197954
p116,summ,2026,0.90594052
p116,summ,2028,0.906992286
p116,summ,2030,0.873711757
p116,summ,2032,0.843353304
p116,summ,2034,0.812663733
p116,summ,2036,0.866733091
p116,summ,2038,0.816020238
p116,summ,2040,0.836086058
p116,summ,2042,0.80188113
p116,summ,2044,0.791547564
p116,summ,2046,0.798047958
p116,summ,2048,0.802496697
p116,summ,2050,0.79047401
p116,wint,2010,1
p116,wint,2012,0.809259265
p116,wint,2014,0.797578607
p116,wint,2016,0.851713801
p116,wint,2018,0.891603063
p116,wint,2020,0.895566197
p116,wint,2022,0.914402473
p116,wint,2024,0.946609068
p116,wint,2026,0.991336011
p116,wint,2028,1.00687663
p116,wint,2030,1.015282328
p116,wint,2032,1.094237587
p116,wint,2034,1.112053839
p116,wint,2036,1.083137278
p116,wint,2038,1.053659234
p116,wint,2040,1.030350085
p116,wint,2042,1.013705575
p116,wint,2044,0.991779302
p116,wint,2046,0.966067806
p116,wint,2048,0.975249244
p116,wint,2050,0.942924964
p116,fall,2010,1
p116,fall,2012,0.761731357
p116,fall,2014,0.680487676
p116,fall,2016,0.67522643
p116,fall,2018,0.646635339
p116,fall,2020,0.600863359
p116,fall,2022,0.602213983
p116,fall,2024,0.539297117
p116,fall,2026,0.544254289
p116,fall,2028,0.493863307
p116,fall,2030,0.47620026
p116,fall,2032,0.450467829
p116,fall,2034,0.412559868
p116,fall,2036,0.372831854
p116,fall,2038,0.348092842
p116,fall,2040,0.324120237
p116,fall,2042,0.319062039
p116,fall,2044,0.323436827
p116,fall,2046,0.326535288
p116,fall,2048,0.317039857
p116,fall,2050,0.308336329
p116,spri,2010,1
p116,spri,2012,0.946128244
p116,spri,2014,0.929902202
p116,spri,2016,0.900306373
p116,spri,2018,0.920561797
p116,spri,2020,0.88497489
p116,spri,2022,0.907101594
p116,spri,2024,0.938438099
p116,spri,2026,0.952657981
p116,spri,2028,0.958905385
p116,spri,2030,0.933648582
p116,spri,2032,0.907866058
p116,spri,2034,0.897043659
p116,spri,2036,0.914989085
p116,spri,2038,0.86988417
p116,spri,2040,0.85926577
p116,spri,2042,0.852508746
p116,spri,2044,0.84408313
p116,spri,2046,0.848792744
p116,spri,2048,0.837674403
p116,spri,2050,0.845004874
p117,summ,2010,1
p117,summ,2012,0.887382552
p117,summ,2014,0.893400078
p117,summ,2016,0.881003983
p117,summ,2018,0.928611424
p117,summ,2020,0.860613494
p117,summ,2022,0.863792594
p117,summ,2024,0.8964281
p117,summ,2026,0.902574501
p117,summ,2028,0.891137496
p117,summ,2030,0.848460807
p117,summ,2032,0.822494493
p117,summ,2034,0.788675439
p117,summ,2036,0.844782867
p117,summ,2038,0.800221525
p117,summ,2040,0.811731336
p117,summ,2042,0.775987233
p117,summ,2044,0.755808911
p117,summ,2046,0.764788283
p117,summ,2048,0.767435887
p117,summ,2050,0.744623157
p117,wint,2010,1
p117,wint,2012,0.818525456
p117,wint,2014,0.805581439
p117,wint,2016,0.853989905
p117,wint,2018,0.893762739
p117,wint,2020,0.891290254
p117,wint,2022,0.915693939
p117,wint,2024,0.947762918
p117,wint,2026,0.990481711
p117,wint,2028,1.007976158
p117,wint,2030,1.016889444
p117,wint,2032,1.090433634
p117,wint,2034,1.107823708
p117,wint,2036,1.085464652
p117,wint,2038,1.061914276
p117,wint,2040,1.041362134
p117,wint,2042,1.01739711
p117,wint,2044,0.991161288
p117,wint,2046,0.963618371
p117,wint,2048,0.970035926
p117,wint,2050,0.936389603
p117,fall,2010,1
p117,fall,2012,0.718363979
p117,fall,2014,0.633180251
p117,fall,2016,0.631051607
p117,fall,2018,0.609564671
p117,fall,2020,0.545875199
p117,fall,2022,0.557526179
p117,fall,2024,0.526739829
p117,fall,2026,0.526855136
p117,fall,2028,0.489120487
p117,fall,2030,0.475251148
p117,fall,2032,0.448060493
p117,fall,2034,0.412693042
p117,fall,2036,0.383274772
p117,fall,2038,0.361072627
p117,fall,2040,0.336914774
p117,fall,2042,0.322002449
p117,fall,2044,0.306215024
p117,fall,2046,0.30556798
p117,fall,2048,0.290939894
p117,fall,2050,0.274143749
p117,spri,2010,1
p117,spri,2012,0.937923988
p117,spri,2014,0.928860388
p117,spri,2016,0.899647014
p117,spri,2018,0.927893811
p117,spri,2020,0.889981909
p117,spri,2022,0.912427951
p117,spri,2024,0.947054351
p117,spri,2026,0.954636402
p117,spri,2028,0.946109806
p117,spri,2030,0.919325162
p117,spri,2032,0.900220536
p117,spri,2034,0.88529651
p117,spri,2036,0.90237415
p117,spri,2038,0.852736041
p117,spri,2040,0.843299912
p117,spri,2042,0.839005321
p117,spri,2044,0.827533501
p117,spri,2046,0.836585859
p117,spri,2048,0.827893179
p117,spri,2050,0.833211956
p118,summ,2010,1
p118,summ,2012,0.81786904
p118,summ,2014,0.841841098
p118,summ,2016,0.841458169
p118,summ,2018,0.898417721
p118,summ,2020,0.859146413
p118,summ,2022,0.884885212
p118,summ,2024,0.9416627
p118,summ,2026,0.917730813
p118,summ,2028,0.870750489
p118,summ,2030,0.819990462
p118,summ,2032,0.797062197
p118,summ,2034,0.74320125
p118,summ,2036,0.786210697
p118,summ,2038,0.751729527
p118,summ,2040,0.736724483
p118,summ,2042,0.69816941
p118,summ,2044,0.654466059
p118,summ,2046,0.6720563
p118,summ,2048,0.674440668
p118,summ,2050,0.625954179
p118,wint,2010,1
p118,wint,2012,0.864784859
p118,wint,2014,0.855348938
p118,wint,2016,0.878192009
p118,wint,2018,0.917207011
p118,wint,2020,0.90276879
p118,wint,2022,0.944880804
p118,wint,2024,0.966311431
p118,wint,2026,1.001550202
p118,wint,2028,1.02255202
p118,wint,2030,1.028222721
p118,wint,2032,1.075357298
p118,wint,2034,1.089536658
p118,wint,2036,1.100732044
p118,wint,2038,1.097894667
p118,wint,2040,1.090059073
p118,wint,2042,1.054795222
p118,wint,2044,1.021178378
p118,wint,2046,0.99224257
p118,wint,2048,0.994329445
p118,wint,2050,0.97064663
p118,fall,2010,1
p118,fall,2012,0.687965487
p118,fall,2014,0.615868076
p118,fall,2016,0.640960621
p118,fall,2018,0.623396411
p118,fall,2020,0.535621731
p118,fall,2022,0.576422746
p118,fall,2024,0.605846529
p118,fall,2026,0.600380623
p118,fall,2028,0.577647866
p118,fall,2030,0.569147769
p118,fall,2032,0.519233373
p118,fall,2034,0.501015247
p118,fall,2036,0.481171667
p118,fall,2038,0.461472588
p118,fall,2040,0.430179416
p118,fall,2042,0.389374514
p118,fall,2044,0.328434645
p118,fall,2046,0.302944062
p118,fall,2048,0.280183621
p118,fall,2050,0.250382604
p118,spri,2010,1
p118,spri,2012,0.931923175
p118,spri,2014,0.942076237
p118,spri,2016,0.916553657
p118,spri,2018,0.959430245
p118,spri,2020,0.913946727
p118,spri,2022,0.930552529
p118,spri,2024,0.974169918
p118,spri,2026,0.958315863
p118,spri,2028,0.898772949
