r,t,Value
p58,2020,0.915351068
p58,2022,0.9422088890000001
p58,2024,0.995708725
p58,2026,1.001464583
p58,2028,0.976418435
p58,2030,0.971839235
p58,2032,0.994841325
p58,2034,0.9844561709999999
p58,2036,0.991515365
p58,2038,0.970352074
p58,2040,0.974384239
p58,2042,0.926522637
p58,2044,0.9116765040000001
p58,2046,0.892725027
p58,2048,0.878915427
p58,2050,0.844389941
p59,2010,1.0
p59,2012,1.1837879279999999
p59,2014,1.146950435
p59,2016,1.048178723
p59,2018,1.094228039
p59,2020,0.9674989270000001
p59,2022,1.002299863
p59,2024,1.042621274
p59,2026,0.98269191
p59,2028,0.99379105
p59,2030,0.9723222340000001
p59,2032,0.914516965
p59,2034,0.895284159
p59,2036,0.90211371
p59,2038,0.8352260359999999
p59,2040,0.853430318
p59,2042,0.796967029
p59,2044,0.845969527
p59,2046,0.969843545
p59,2048,0.9633988640000001
p59,2050,0.9536469670000001
p60,2010,1.0
p60,2012,1.212455335
p60,2014,1.075451667
p60,2016,0.9940722120000001
p60,2018,1.332601463
p60,2020,1.3774356269999999
p60,2022,1.4058023430000002
p60,2024,1.4125322130000002
p60,2026,1.198902572
p60,2028,1.458223619
p60,2030,1.648197491
p60,2032,1.733769502
p60,2034,2.059362942
p60,2036,2.1327762630000002
p60,2038,1.928927309
p60,2040,2.061024915
p60,2042,2.037494732
p60,2044,2.068345026
p60,2046,1.822442937
p60,2048,1.34768628
p60,2050,1.1394046979999999
p61,2010,1.0
p61,2012,1.211959458
p61,2014,1.149690437
p61,2016,1.04814752
p61,2018,1.141368406
p61,2020,1.03065499
p61,2022,1.073345564
p61,2024,1.114242913
p61,2026,0.9829547409999999
p61,2028,1.053821041
p61,2030,1.080051085
p61,2032,1.051269534
p61,2034,1.062624202
p61,2036,1.081821854
p61,2038,1.001657291
p61,2040,1.047351961
p61,2042,0.988300328
p61,2044,1.0350426609999999
p61,2046,1.115979616
p61,2048,1.032294682
p61,2050,0.9799039940000001
p62,2010,1.0
p62,2012,1.5517151830000002
p62,2014,1.325110601
p62,2016,1.1710153540000001
p62,2018,1.298542602
p62,2020,1.2167434529999999
p62,2022,1.363111936
p62,2024,1.3786416830000001
p62,2026,0.7750473040000001
p62,2028,0.9408317190000001
p62,2030,0.996134816
p62,2032,1.038499703
p62,2034,1.092996765
p62,2036,1.105031602
p62,2038,1.002205566
p62,2040,0.974919607
p62,2042,0.8117121890000001
p62,2044,0.915567048
p62,2046,0.9061536
p62,2048,0.664938724
p62,2050,0.6080272529999999
p63,2010,1.0
p63,2012,1.253319807
p63,2014,1.200456617
p63,2016,1.13866415
p63,2018,1.1033454459999998
p63,2020,1.0739205520000001
p63,2022,1.066495419
p63,2024,1.0709941109999999
p63,2026,1.021180473
p63,2028,1.010830836
p63,2030,1.015109595
p63,2032,1.105147828
p63,2034,1.178054856
p63,2036,1.218766175
p63,2038,1.2007820390000001
p63,2040,1.236691558
p63,2042,1.192850198
p63,2044,1.247985649
p63,2046,1.163539715
p63,2048,1.0589554909999999
p63,2050,0.98586312
p64,2010,1.0
p64,2012,1.312254537
p64,2014,1.242788705
p64,2016,1.121264461
p64,2018,0.9497246640000001
p64,2020,0.9796215429999999
p64,2022,1.013185308
p64,2024,1.001861905
p64,2026,0.973994433
p64,2028,1.068616093
p64,2030,1.169723721
p64,2032,1.281205011
p64,2034,1.329710334
p64,2036,1.379652145
p64,2038,1.419356662
p64,2040,1.4588935809999999
p64,2042,1.39294121
p64,2044,1.4417051109999999
p64,2046,1.30658487
p64,2048,1.101855319
p64,2050,0.992729698
p65,2010,1.0
p65,2012,1.238107635
p65,2014,1.171608203
p65,2016,1.120375694
p65,2018,1.016640229
p65,2020,1.014810735
p65,2022,1.063431486
p65,2024,1.056733819
p65,2026,0.924624415
p65,2028,1.041516444
p65,2030,1.141451673
p65,2032,1.154492675
p65,2034,1.184299298
p65,2036,1.152633964
p65,2038,1.2034365409999999
p65,2040,1.225743451
p65,2042,1.131208945
p65,2044,1.14226289
p65,2046,1.113971605
p65,2048,0.915739135
p65,2050,0.81412053
p66,2010,1.0
p66,2012,1.03720288
p66,2014,0.9913247
p66,2016,0.9461365279999999
p66,2018,0.837599025
p66,2020,0.854825229
p66,2022,0.9128617179999999
p66,2024,0.97299192
p66,2026,0.9687703809999999
p66,2028,0.973290477
p66,2030,1.011147492
p66,2032,1.091941067
p66,2034,1.117674421
p66,2036,1.174734368
p66,2038,1.230747674
p66,2040,1.230943803
p66,2042,1.165015524
p66,2044,1.1543635490000002
p66,2046,1.087150522
p66,2048,1.0210752779999999
p66,2050,0.961191908
p67,2010,1.0
p67,2012,1.193762492
p67,2014,1.141114632
p67,2016,1.064972518
p67,2018,0.902837958
p67,2020,0.94284197
p67,2022,0.9904674000000001
p67,2024,0.997962995
p67,2026,0.988111455
p67,2028,1.052723845
p67,2030,1.12973621
p67,2032,1.220127781
p67,2034,1.257561199
p67,2036,1.291247993
p67,2038,1.35944543
p67,2040,1.371823456
p67,2042,1.294093853
p67,2044,1.314456498
p67,2046,1.204802304
p67,2048,1.047905516
p67,2050,0.969316953
p68,2010,1.0
p68,2012,1.046398006
p68,2014,1.076585295
p68,2016,1.120906081
p68,2018,1.14112544
p68,2020,1.147768179
p68,2022,1.1597215029999999
p68,2024,1.224532692
p68,2026,1.243743614
p68,2028,1.230203965
p68,2030,1.204664758
p68,2032,1.1443020879999999
p68,2034,1.082547254
p68,2036,1.0376257009999998
p68,2038,1.017178914
p68,2040,0.998651066
p68,2042,0.9618202840000001
p68,2044,0.891728338
p68,2046,0.878196117
p68,2048,0.853698002
p68,2050,0.812275913
p69,2010,1.0
p69,2012,1.040673428
p69,2014,1.049430404
p69,2016,1.076539566
p69,2018,1.117292172
p69,2020,1.1012641159999998
p69,2022,1.121698902
p69,2024,1.1915156709999999
p69,2026,1.214689442
p69,2028,1.215939904
p69,2030,1.199444932
p69,2032,1.139031549
p69,2034,1.080087286
p69,2036,1.053447451
p69,2038,1.028021643
p69,2040,1.0085912670000001
p69,2042,0.965282517
p69,2044,0.911371851
p69,2046,0.899974707
p69,2048,0.887591508
p69,2050,0.85035461
p70,2010,1.0
p70,2012,1.03596884
p70,2014,1.065312606
p70,2016,1.102343448
p70,2018,1.118492984
p70,2020,1.116154995
p70,2022,1.125019844
p70,2024,1.189857272
p70,2026,1.21118498
p70,2028,1.20205282
p70,2030,1.183579564
p70,2032,1.124818488
p70,2034,1.05764641
p70,2036,1.017580793
p70,2038,1.002531026
p70,2040,0.981618746
p70,2042,0.945925096
p70,2044,0.881614108
p70,2046,0.8701668490000001
p70,2048,0.850154401
p70,2050,0.803491287
p71,2010,1.0
p71,2012,1.038725855
p71,2014,0.98860976
p71,2016,0.9944606979999999
p71,2018,1.0514943890000001
p71,2020,1.009946583
p71,2022,1.0307738770000001
p71,2024,1.109981947
p71,2026,1.131225978
p71,2028,1.109443638
p71,2030,1.0950911779999999
p71,2032,1.056617105
p71,2034,1.0227455890000001
p71,2036,1.0154282909999999
p71,2038,0.9896866809999999
p71,2040,0.982774005
p71,2042,0.922656494
p71,2044,0.876642354
p71,2046,0.8673145640000001
p71,2048,0.866941269
p71,2050,0.8293562870000001
p72,2010,1.0
p72,2012,0.999794142
p72,2014,0.9624705509999999
p72,2016,0.956395404
p72,2018,0.9909245720000001
p72,2020,0.9369526429999999
p72,2022,0.958814045
p72,2024,1.012810843
p72,2026,1.020381006
p72,2028,1.001414365
p72,2030,0.993521345
p72,2032,0.988704448
p72,2034,0.964882455
p72,2036,0.9668564279999999
p72,2038,0.945538908
p72,2040,0.958692581
p72,2042,0.9096669070000001
p72,2044,0.8834800340000001
p72,2046,0.8658030390000001
p72,2048,0.856027358
p72,2050,0.82562885
p73,2010,1.0
p73,2012,1.0248478859999999
p73,2014,0.987308772
p73,2016,0.9751111179999999
p73,2018,0.96977872
p73,2020,0.9125498320000001
p73,2022,0.9456755929999999
p73,2024,1.013412561
p73,2026,1.024841171
p73,2028,0.973810772
p73,2030,0.99352625
p73,2032,1.0575627920000001
p73,2034,1.060977371
p73,2036,1.065695421
p73,2038,1.041086824
p73,2040,1.035974785
p73,2042,0.950893642
p73,2044,0.931505655
p73,2046,0.88529802
p73,2048,0.864139856
p73,2050,0.806945877
p74,2010,1.0
p74,2012,1.04866984
p74,2014,1.074126858
p74,2016,1.100234931
p74,2018,1.079268768
p74,2020,1.09257408
p74,2022,1.100355568
p74,2024,1.126003562
p74,2026,1.149465589
p74,2028,1.135473195
p74,2030,1.120072563
p74,2032,1.049935436
p74,2034,1.005987694
p74,2036,0.9586781409999999
p74,2038,0.967185372
p74,2040,0.9443262809999999
p74,2042,0.918636681
p74,2044,0.8878844029999999
p74,2046,0.8819970979999999
p74,2048,0.859762975
p74,2050,0.8109254140000001
p75,2010,1.0
p75,2012,1.018047403
p75,2014,1.061998087
p75,2016,1.087768936
p75,2018,1.0752073340000001
p75,2020,1.061838432
p75,2022,1.056249242
p75,2024,1.098300025
p75,2026,1.128735742
p75,2028,1.1337109440000002
p75,2030,1.127184769
p75,2032,1.0659841
p75,2034,0.977416958
p75,2036,0.940568155
p75,2038,0.9402134879999999
p75,2040,0.915243595
p75,2042,0.900275127
p75,2044,0.8672990270000001
p75,2046,0.859967811
p75,2048,0.84938255
p75,2050,0.80082646
p76,2010,1.0
p76,2012,1.026005903
p76,2014,1.0726582690000002
p76,2016,1.1092088820000001
p76,2018,1.1028661229999999
p76,2020,1.102125053
p76,2022,1.097083831
p76,2024,1.13879786
p76,2026,1.161644841
p76,2028,1.1558953090000001
p76,2030,1.144822113
p76,2032,1.0735093709999999
p76,2034,1.003702191
p76,2036,0.949708063
p76,2038,0.946329854
p76,2040,0.920393128
p76,2042,0.899768648
p76,2044,0.85777183
p76,2046,0.8556312229999999
p76,2048,0.841915468
p76,2050,0.7854595209999999
p77,2010,1.0
p77,2012,1.0393270909999999
p77,2014,1.076280575
p77,2016,1.117327092
p77,2018,1.128643838
p77,2020,1.130714588
p77,2022,1.137016593
p77,2024,1.199119546
p77,2026,1.220425945
p77,2028,1.210059539
p77,2030,1.190228001
p77,2032,1.1278059409999999
p77,2034,1.059030684
p77,2036,1.0141292179999999
p77,2038,0.9997836520000001
p77,2040,0.977586504
p77,2042,0.94431816
p77,2044,0.879595317
p77,2046,0.8682309579999999
p77,2048,0.8468320029999999
p77,2050,0.798863335
p78,2010,1.0
p78,2012,0.969547325
p78,2014,0.983738014
p78,2016,0.988509649
p78,2018,0.982127065
p78,2020,0.9566321659999999
p78,2022,0.956922733
p78,2024,1.009046105
p78,2026,1.030991292
p78,2028,1.038189823
p78,2030,1.051943609
p78,2032,1.033930031
p78,2034,0.965125682
p78,2036,0.953892999
p78,2038,0.961280294
p78,2040,0.944901632
p78,2042,0.9305152440000001
p78,2044,0.894859552
p78,2046,0.8939048709999999
p78,2048,0.8938418
p78,2050,0.8463812409999999
p79,2010,1.0
p79,2012,0.978971114
p79,2014,1.003551627
p79,2016,1.011842768
p79,2018,1.001325895
p79,2020,0.979093469
p79,2022,0.9753583659999999
p79,2024,1.0241632170000001
p79,2026,1.0525443859999999
p79,2028,1.061743167
p79,2030,1.0709078
p79,2032,1.041109375
p79,2034,0.9636938820000001
p79,2036,0.947938307
p79,2038,0.951328427
p79,2040,0.9301153659999999
p79,2042,0.916318847
p79,2044,0.8818835079999999
p79,2046,0.87646591
p79,2048,0.8723204990000001
p79,2050,0.8267915440000001
p80,2010,1.0
p80,2012,0.934516782
p80,2014,0.929415495
p80,2016,0.935826449
p80,2018,0.9364341970000001
p80,2020,0.900070881
p80,2022,0.9008892059999999
p80,2024,0.9525273670000001
p80,2026,0.976089525
p80,2028,0.988447203
p80,2030,1.002568543
p80,2032,1.009042872
p80,2034,0.959953796
p80,2036,0.9487221109999999
p80,2038,0.944318847
p80,2040,0.940220952
p80,2042,0.91485396
p80,2044,0.8901986340000001
p80,2046,0.8820000179999999
p80,2048,0.8716091020000001
p80,2050,0.8305276079999999
p81,2010,1.0
p81,2012,0.949837406
p81,2014,0.942926037
p81,2016,0.960035251
p81,2018,0.982516017
p81,2020,0.9532911059999999
p81,2022,0.9671072079999999
p81,2024,1.023326261
p81,2026,1.043756302
p81,2028,1.040898801
p81,2030,1.03522191
p81,2032,1.029781628
p81,2034,0.9978967940000001
p81,2036,0.9828787990000001
p81,2038,0.9609981759999999
p81,2040,0.95375402
p81,2042,0.9206079640000001
p81,2044,0.8863135809999999
p81,2046,0.876364314
p81,2048,0.86161242
p81,2050,0.824060815
p82,2010,1.0
p82,2012,0.945962808
p82,2014,0.893168132
p82,2016,0.8914507740000001
p82,2018,0.907851637
p82,2020,0.8444733959999999
p82,2022,0.846945851
p82,2024,0.906778346
p82,2026,0.931935079
p82,2028,0.9286821209999999
p82,2030,0.935793894
p82,2032,0.9757219009999999
p82,2034,0.96935746
p82,2036,0.965058814
p82,2038,0.9464511790000001
p82,2040,0.9613206329999999
p82,2042,0.9118925990000001
p82,2044,0.9060855320000001
p82,2046,0.880989749
p82,2048,0.858253912
p82,2050,0.8244695470000001
p83,2010,1.0
p83,2012,0.8930974770000001
p83,2014,0.863775332
p83,2016,0.873168873
p83,2018,0.884844304
p83,2020,0.830759129
p83,2022,0.8344206120000001
p83,2024,0.887347137
p83,2026,0.915959449
p83,2028,0.935714684
p83,2030,0.945510195
p83,2032,0.981694552
p83,2034,0.956959808
p83,2036,0.942890722
p83,2038,0.920438634
p83,2040,0.935201788
p83,2042,0.8909800109999999
p83,2044,0.883662767
p83,2046,0.8611522359999999
p83,2048,0.833600772
p83,2050,0.801310816
p84,2010,1.0
p84,2012,0.949740513
p84,2014,0.925661587
p84,2016,0.931104487
p84,2018,0.96181249
p84,2020,0.9183770790000001
p84,2022,0.942341075
p84,2024,0.995205076
p84,2026,1.006133757
p84,2028,0.9905914309999999
p84,2030,0.9845643620000001
p84,2032,0.994540456
p84,2034,0.978826489
p84,2036,0.979665386
p84,2038,0.953021303
p84,2040,0.957574895
p84,2042,0.916150916
p84,2044,0.892799516
p84,2046,0.879388226
p84,2048,0.8680312590000001
p84,2050,0.83654868
p85,2010,1.0
p85,2012,0.9767994529999999
p85,2014,0.950598573
p85,2016,0.9492061559999999
p85,2018,0.9648539909999999
p85,2020,0.918015496
p85,2022,0.9414979090000001
p85,2024,0.991492747
p85,2026,0.998040768
p85,2028,0.971468433
p85,2030,0.966850972
p85,2032,0.991648856
p85,2034,0.98131586
p85,2036,0.9856674679999999
p85,2038,0.9627105840000001
p85,2040,0.9652215340000001
p85,2042,0.9141671109999999
p85,2044,0.901274117
p85,2046,0.877314995
p85,2048,0.862103955
p85,2050,0.8257985109999999
p86,2010,1.0
p86,2012,0.9596821940000001
p86,2014,0.935394224
p86,2016,0.938226362
p86,2018,0.959144255
p86,2020,0.914311056
p86,2022,0.9399169340000001
p86,2024,0.9927734840000001
p86,2026,1.0011138590000002
p86,2028,0.978931445
p86,2030,0.9742607640000001
p86,2032,0.993826767
p86,2034,0.980605319
p86,2036,0.98397313
p86,2038,0.960059854
p86,2040,0.962887528
p86,2042,0.915413382
p86,2044,0.8975474509999999
p86,2046,0.8787228979999999
p86,2048,0.865753648
p86,2050,0.831920634
p87,2010,1.0
p87,2012,0.95252157
p87,2014,0.929222487
p87,2016,0.934650104
p87,2018,0.9603421209999999
p87,2020,0.916718945
p87,2022,0.941920045
p87,2024,0.995380807
p87,2026,1.004649468
p87,2028,0.985101806
p87,2030,0.9798717570000001
p87,2032,0.994954215
p87,2034,0.9805365309999999
p87,2036,0.983048048
p87,2038,0.957759928
p87,2040,0.962134315
p87,2042,0.918237009
p87,2044,0.898038661
p87,2046,0.882707921
p87,2048,0.8709057309999999
p87,2050,0.8384783640000001
p88,2010,1.0
p88,2012,0.927831957
p88,2014,0.9256840690000001
p88,2016,0.956426019
p88,2018,0.966762899
p88,2020,0.929453218
p88,2022,0.975834529
p88,2024,1.0489528940000001
p88,2026,1.0378712209999998
p88,2028,0.977874638
p88,2030,0.974614773
p88,2032,1.013829436
p88,2034,1.0069101740000002
p88,2036,1.04014481
p88,2038,1.022382892
p88,2040,1.048802552
p88,2042,1.010005214
p88,2044,1.0070539790000002
p88,2046,1.009166448
p88,2048,1.013185392
p88,2050,0.982545234
p89,2010,1.0
p89,2012,0.9361574909999999
p89,2014,0.9346063720000001
p89,2016,0.96417847
p89,2018,0.978803213
p89,2020,0.939321932
p89,2022,0.984024751
p89,2024,1.057075935
p89,2026,1.0444610109999999
p89,2028,0.982714364
p89,2030,0.975756926
p89,2032,1.009914204
p89,2034,0.9998536509999999
p89,2036,1.033993676
p89,2038,1.014359045
p89,2040,1.0398669109999998
p89,2042,1.00335934
p89,2044,0.9996679629999999
p89,2046,1.008085084
p89,2048,1.01428975
p89,2050,0.9863106140000001
p90,2010,1.0
p90,2012,0.958755032
p90,2014,0.9663399640000001
p90,2016,0.994559291
p90,2018,1.021836886
p90,2020,0.971961333
p90,2022,1.00456041
p90,2024,1.078162099
p90,2026,1.064814568
p90,2028,0.9973986029999999
p90,2030,0.9782361509999999
p90,2032,0.99873106
p90,2034,0.9739716009999999
p90,2036,1.009657343
p90,2038,0.9852353759999999
p90,2040,1.0128117779999999
p90,2042,0.9852977490000001
p90,2044,0.97497135
p90,2046,0.998504993
p90,2048,1.01343529
p90,2050,0.99530233
p91,2010,1.0
p91,2012,1.023017348
p91,2014,1.065308025
p91,2016,1.10532571
p91,2018,1.148147365
p91,2020,1.086850319
p91,2022,1.097581849
p91,2024,1.1816933379999999
p91,2026,1.172353924
p91,2028,1.117052519
p91,2030,1.065105974
p91,2032,1.053028055
p91,2034,0.993888826
p91,2036,1.032137459
p91,2038,1.002703692
p91,2040,1.044012591
p91,2042,1.034959872
p91,2044,1.018963088
p91,2046,1.068257278
p91,2048,1.084418332
p91,2050,1.073601319
p92,2010,1.0
p92,2012,0.9433994179999999
p92,2014,0.921610154
p92,2016,0.92867958
p92,2018,0.959557885
p92,2020,0.917664198
p92,2022,0.9427049540000001
p92,2024,0.995473904
p92,2026,1.0054796209999999
p92,2028,0.98992366
p92,2030,0.9834312340000001
p92,2032,0.9935305
p92,2034,0.977405964
p92,2036,0.9788146000000001
p92,2038,0.951975717
p92,2040,0.956408961
p92,2042,0.917019232
p92,2044,0.8937179829999999
p92,2046,0.8823329209999999
p92,2048,0.8718928159999999
p92,2050,0.8418755170000001
p93,2010,1.0
p93,2012,0.9225756540000001
p93,2014,0.903895333
p93,2016,0.913720745
p93,2018,0.945396459
p93,2020,0.90632864
p93,2022,0.934023798
p93,2024,0.985406612
p93,2026,0.9950181029999999
p93,2028,0.9804322
p93,2030,0.973669778
p93,2032,0.9894853490000001
p93,2034,0.977514585
p93,2036,0.980143702
p93,2038,0.950579207
p93,2040,0.9535200309999999
p93,2042,0.9171854970000001
p93,2044,0.896064403
p93,2046,0.887050232
p93,2048,0.876649165
p93,2050,0.8478270109999999
p94,2010,1.0
p94,2012,0.9962262759999999
p94,2014,1.0292538820000001
p94,2016,1.053716202
p94,2018,1.0970636790000001
p94,2020,1.028833226
p94,2022,1.040146102
p94,2024,1.111992139
p94,2026,1.110541518
p94,2028,1.056646556
p94,2030,1.0221275490000001
p94,2032,1.019212167
p94,2034,0.971394518
p94,2036,0.9924275779999999
p94,2038,0.959172265
p94,2040,0.993640399
p94,2042,0.9890087759999999
p94,2044,0.9634585609999999
p94,2046,0.991259343
p94,2048,1.001792055
p94,2050,0.989031245
p95,2010,1.0
p95,2012,0.908281531
p95,2014,0.919311049
p95,2016,0.9312569270000001
p95,2018,0.968101133
p95,2020,0.912777252
p95,2022,0.934521213
p95,2024,0.973189222
p95,2026,0.973161901
p95,2028,0.927127644
p95,2030,0.908489963
p95,2032,0.9195719290000001
p95,2034,0.895481952
p95,2036,0.906811679
p95,2038,0.8805484240000001
p95,2040,0.8971279109999999
p95,2042,0.88068475
p95,2044,0.855992979
p95,2046,0.859655893
p95,2048,0.8690686809999999
p95,2050,0.858498392
p96,2010,1.0
p96,2012,0.91363539
p96,2014,0.927790896
p96,2016,0.933836675
p96,2018,0.977243256
p96,2020,0.9152144790000001
p96,2022,0.9295235040000001
p96,2024,0.971630952
p96,2026,0.9745209640000001
p96,2028,0.9271108570000001
p96,2030,0.905435623
p96,2032,0.916275388
p96,2034,0.886952663
p96,2036,0.900059253
p96,2038,0.871753577
p96,2040,0.892579982
p96,2042,0.8795051890000001
p96,2044,0.854035118
p96,2046,0.858896545
p96,2048,0.87039033
p96,2050,0.859822688
p97,2010,1.0
p97,2012,0.8945001290000001
p97,2014,0.8960609979999999
p97,2016,0.9033873859999999
p97,2018,0.9389643990000001
p97,2020,0.8973215590000001
p97,2022,0.9258575459999999
p97,2024,0.9597296340000001
p97,2026,0.960611462
p97,2028,0.925277372
p97,2030,0.910860901
p97,2032,0.919504075
p97,2034,0.8999838059999999
p97,2036,0.912751697
p97,2038,0.8857019970000001
p97,2040,0.885037975
p97,2042,0.863364551
p97,2044,0.836280349
p97,2046,0.831350652
p97,2048,0.8349864690000001
p97,2050,0.821886087
p98,2010,1.0
p98,2012,0.87551653
p98,2014,0.876231012
p98,2016,0.868679348
p98,2018,0.917676926
p98,2020,0.865783647
p98,2022,0.885702698
p98,2024,0.9119594540000001
p98,2026,0.9213730170000001
p98,2028,0.885890383
p98,2030,0.8708049809999999
p98,2032,0.887098945
p98,2034,0.864952471
p98,2036,0.877726325
p98,2038,0.851430833
p98,2040,0.852197842
p98,2042,0.834610898
p98,2044,0.806139295
p98,2046,0.792158835
p98,2048,0.80161435
p98,2050,0.793308311
p99,2010,1.0
p99,2012,0.874210765
p99,2014,0.847800697
p99,2016,0.841410888
p99,2018,0.873369974
p99,2020,0.8438596070000001
p99,2022,0.85886703
p99,2024,0.877685444
p99,2026,0.9050805000000001
p99,2028,0.901742637
p99,2030,0.8845060229999999
p99,2032,0.898545558
p99,2034,0.8955534479999999
p99,2036,0.904873305
p99,2038,0.867911647
p99,2040,0.8479890040000001
p99,2042,0.8418011679999999
p99,2044,0.821458495
p99,2046,0.811383388
p99,2048,0.8156885629999999
p99,2050,0.8163051020000001
p100,2010,1.0
p100,2012,0.835111943
p100,2014,0.8014646059999999
p100,2016,0.784237726
p100,2018,0.8317990590000001
p100,2020,0.7800647629999999
p100,2022,0.7990582540000001
p100,2024,0.8326163109999999
p100,2026,0.861193048
p100,2028,0.8467580709999999
p100,2030,0.825368619
p100,2032,0.849565928
p100,2034,0.847643996
p100,2036,0.864421531
p100,2038,0.825730698
p100,2040,0.796506171
p100,2042,0.786421927
p100,2044,0.743768048
p100,2046,0.721618375
p100,2048,0.7302709909999999
p100,2050,0.7274959879999999
p101,2010,1.0
p101,2012,1.037870738
p101,2014,1.089958637
p101,2016,1.129788245
p101,2018,1.173924907
p101,2020,1.11455623
p101,2022,1.119827222
p101,2024,1.206282815
p101,2026,1.204055654
p101,2028,1.1578003909999999
p101,2030,1.09684706
p101,2032,1.060689708
p101,2034,0.9878255979999999
p101,2036,1.010761724
p101,2038,0.985781435
p101,2040,1.024351084
p101,2042,1.030488697
p101,2044,1.0158984
p101,2046,1.0689784340000001
p101,2048,1.0782807429999999
p101,2050,1.06707722
p102,2010,1.0
p102,2012,0.9753678240000001
p102,2014,0.971555075
p102,2016,0.939981741
p102,2018,0.9599541659999999
p102,2020,0.964468883
p102,2022,0.970550039
p102,2024,0.927440212
p102,2026,0.9060054479999999
p102,2028,0.809368808
p102,2030,0.7012064840000001
p102,2032,0.595890213
p102,2034,0.553073874
p102,2036,0.624356712
p102,2038,0.675922413
p102,2040,0.70767516
p102,2042,0.6531635889999999
p102,2044,0.719612389
p102,2046,0.767351144
p102,2048,0.803434874
p102,2050,0.86820767
p103,2010,1.0
p103,2012,1.021006568
p103,2014,1.039035776
p103,2016,1.059452807
p103,2018,1.048047008
p103,2020,1.051975475
p103,2022,1.059643653
p103,2024,1.089059114
p103,2026,1.106323145
p103,2028,1.098602281
p103,2030,1.094260315
p103,2032,1.057096332
p103,2034,1.02042451
p103,2036,0.991415678
p103,2038,0.99440917
p103,2040,0.975512782
p103,2042,0.95359368
p103,2044,0.924773892
p103,2046,0.9189237709999999
p103,2048,0.9023061040000001
p103,2050,0.86420248
p104,2010,1.0
p104,2012,0.882295165
p104,2014,0.8764130609999999
p104,2016,0.8954152209999999
p104,2018,0.895238548
p104,2020,0.858531899
p104,2022,0.8638527490000001
p104,2024,0.907360954
p104,2026,0.9378406359999999
p104,2028,0.961415742
p104,2030,0.9744887720000001
p104,2032,0.9927617609999999
p104,2034,0.960826425
p104,2036,0.9428975390000001
p104,2038,0.921683613
p104,2040,0.9215173179999999
p104,2042,0.895006326
p104,2044,0.886237355
p104,2046,0.8734618740000001
p104,2048,0.8556336390000001
p104,2050,0.830867307
p105,2010,1.0
p105,2012,0.901128667
p105,2014,0.869491055
p105,2016,0.8816804020000001
p105,2018,0.8970082559999999
p105,2020,0.843270851
p105,2022,0.85230938
p105,2024,0.905878747
p105,2026,0.931866127
p105,2028,0.9469695359999999
p105,2030,0.953304906
p105,2032,0.9863777420000001
p105,2034,0.972008953
p105,2036,0.960256887
p105,2038,0.935894688
p105,2040,0.9501605759999999
p105,2042,0.907624685
p105,2044,0.901658747
p105,2046,0.881556595
p105,2048,0.852607572
p105,2050,0.819839622
p106,2010,1.0
p106,2012,0.872254605
p106,2014,0.8524237790000001
p106,2016,0.878879235
p106,2018,0.8973648790000001
p106,2020,0.849608178
p106,2022,0.8694569940000001
p106,2024,0.918131742
p106,2026,0.942868515
p106,2028,0.9682979759999999
p106,2030,0.9730381140000001
p106,2032,1.0054785370000001
p106,2034,0.994082115
p106,2036,0.9758812840000001
p106,2038,0.943865292
p106,2040,0.961842217
p106,2042,0.921341933
p106,2044,0.91858118
p106,2046,0.900531264
p106,2048,0.86831414
p106,2050,0.837549045
p107,2010,1.0
p107,2012,0.870127483
p107,2014,0.85100741
p107,2016,0.86387383
p107,2018,0.893464461
p107,2020,0.854885905
p107,2022,0.876503258
p107,2024,0.918416097
p107,2026,0.9393380240000001
p107,2028,0.946096927
p107,2030,0.939125812
p107,2032,0.96494948
p107,2034,0.9610901
p107,2036,0.95789203
p107,2038,0.9221755420000001
p107,2040,0.9210231720000001
p107,2042,0.894065138
p107,2044,0.879921395
p107,2046,0.87066105
p107,2048,0.856374755
p107,2050,0.8326149079999999
p108,2010,1.0
p108,2012,0.871663363
p108,2014,0.853809863
p108,2016,0.8674172720000001
p108,2018,0.8993480759999999
p108,2020,0.862704868
p108,2022,0.888470008
p108,2024,0.93378936
p108,2026,0.951721244
p108,2028,0.95360454
p108,2030,0.9474146109999999
p108,2032,0.975085297
p108,2034,0.9731502940000001
p108,2036,0.9714755140000001
p108,2038,0.9348926540000001
p108,2040,0.9328104079999999
p108,2042,0.903861678
p108,2044,0.8878933290000001
p108,2046,0.879405393
p108,2048,0.8644763209999999
p108,2050,0.838247333
p109,2010,1.0
p109,2012,0.8638725290000001
p109,2014,0.8486265959999999
p109,2016,0.855699755
p109,2018,0.889750258
p109,2020,0.858945388
p109,2022,0.8801579970000001
p109,2024,0.9132520059999999
p109,2026,0.933748694
p109,2028,0.935085453
p109,2030,0.921360283
p109,2032,0.9413887320000001
p109,2034,0.93796372
p109,2036,0.940029297
p109,2038,0.9027807059999999
p109,2040,0.891952587
p109,2042,0.8742337029999999
p109,2044,0.855566013
p109,2046,0.850201682
p109,2048,0.846590858
p109,2050,0.828857397
p110,2010,1.0
p110,2012,0.8425180870000001
p110,2014,0.831802863
p110,2016,0.830697602
p110,2018,0.877350471
p110,2020,0.8399642940000001
p110,2022,0.875257178
p110,2024,0.92011845
p110,2026,0.924251629
p110,2028,0.9102146000000001
p110,2030,0.894038178
p110,2032,0.920554098
p110,2034,0.917492759
p110,2036,0.93140329
