wst,r,t,Value
fsu,p44,2040,0.9852757129999999
fsu,p44,2042,0.965393845
fsu,p44,2044,0.899603975
fsu,p44,2046,0.887532236
fsu,p44,2048,0.8565533809999999
fsu,p44,2050,0.8361657720000001
fsu,p45,2010,1.0
fsu,p45,2012,0.991080728
fsu,p45,2014,0.970354976
fsu,p45,2016,0.980142249
fsu,p45,2018,1.011876126
fsu,p45,2020,0.961383606
fsu,p45,2022,0.986277927
fsu,p45,2024,1.028544645
fsu,p45,2026,1.018969581
fsu,p45,2028,1.043271638
fsu,p45,2030,1.034125212
fsu,p45,2032,1.002980438
fsu,p45,2034,0.9602224559999999
fsu,p45,2036,0.9261371209999999
fsu,p45,2038,0.9066061120000001
fsu,p45,2040,0.948323137
fsu,p45,2042,0.96295987
fsu,p45,2044,0.928956808
fsu,p45,2046,0.930575472
fsu,p45,2048,0.9021796990000001
fsu,p45,2050,0.8901430309999999
fsu,p46,2010,1.0
fsu,p46,2012,1.049188092
fsu,p46,2014,1.085221566
fsu,p46,2016,1.130811515
fsu,p46,2018,1.146372004
fsu,p46,2020,1.153977302
fsu,p46,2022,1.163103722
fsu,p46,2024,1.228179947
fsu,p46,2026,1.248465233
fsu,p46,2028,1.233681679
fsu,p46,2030,1.208623077
fsu,p46,2032,1.145720325
fsu,p46,2034,1.08119084
fsu,p46,2036,1.034992258
fsu,p46,2038,1.016560286
fsu,p46,2040,0.994476597
fsu,p46,2042,0.957755088
fsu,p46,2044,0.8870525290000001
fsu,p46,2046,0.873113322
fsu,p46,2048,0.8484011840000001
fsu,p46,2050,0.8031024170000001
fsu,p47,2010,1.0
fsu,p47,2012,1.2721577720000001
fsu,p47,2014,1.128654458
fsu,p47,2016,0.9692599470000001
fsu,p47,2018,1.073964095
fsu,p47,2020,0.810741719
fsu,p47,2022,1.015474025
fsu,p47,2024,1.0450823470000001
fsu,p47,2026,0.982256372
fsu,p47,2028,1.086478904
fsu,p47,2030,1.066461009
fsu,p47,2032,1.032053194
fsu,p47,2034,1.02769173
fsu,p47,2036,1.048742098
fsu,p47,2038,0.9892637009999999
fsu,p47,2040,0.942334709
fsu,p47,2042,0.76124723
fsu,p47,2044,0.885542371
fsu,p47,2046,0.970282687
fsu,p47,2048,0.856817167
fsu,p47,2050,0.851309152
fsu,p48,2010,1.0
fsu,p48,2012,1.195027096
fsu,p48,2014,1.07517126
fsu,p48,2016,0.940054286
fsu,p48,2018,1.100243147
fsu,p48,2020,0.8389879790000001
fsu,p48,2022,1.01798398
fsu,p48,2024,1.033032304
fsu,p48,2026,1.075928767
fsu,p48,2028,1.225386533
fsu,p48,2030,1.223732546
fsu,p48,2032,1.200259822
fsu,p48,2034,1.229856572
fsu,p48,2036,1.2488201890000001
fsu,p48,2038,1.177802467
fsu,p48,2040,1.158072494
fsu,p48,2042,1.013396775
fsu,p48,2044,1.1331585240000002
fsu,p48,2046,1.138738523
fsu,p48,2048,0.969300415
fsu,p48,2050,0.944656547
fsu,p49,2010,1.0
fsu,p49,2012,1.067886996
fsu,p49,2014,0.9745788679999999
fsu,p49,2016,0.903209387
fsu,p49,2018,0.9882954140000001
fsu,p49,2020,0.8489459909999999
fsu,p49,2022,0.7376628359999999
fsu,p49,2024,0.694048812
fsu,p49,2026,0.823180737
fsu,p49,2028,0.7448090959999999
fsu,p49,2030,0.7311256970000001
fsu,p49,2032,0.7248541059999999
fsu,p49,2034,0.81824668
fsu,p49,2036,0.837767577
fsu,p49,2038,0.797452532
fsu,p49,2040,0.784502108
fsu,p49,2042,0.74009335
fsu,p49,2044,0.855440127
fsu,p49,2046,0.7149301570000001
fsu,p49,2048,0.650798609
fsu,p49,2050,0.627343773
fsu,p50,2010,1.0
fsu,p50,2012,1.108976159
fsu,p50,2014,1.059385355
fsu,p50,2016,1.025351507
fsu,p50,2018,1.037087139
fsu,p50,2020,0.951777917
fsu,p50,2022,0.9379629
fsu,p50,2024,0.948238556
fsu,p50,2026,0.948717952
fsu,p50,2028,0.8711334709999999
fsu,p50,2030,0.86617359
fsu,p50,2032,0.9118098459999999
fsu,p50,2034,0.926604205
fsu,p50,2036,0.946537295
fsu,p50,2038,0.918670045
fsu,p50,2040,0.9253579890000001
fsu,p50,2042,0.839745867
fsu,p50,2044,0.8854227440000001
fsu,p50,2046,0.81372576
fsu,p50,2048,0.787821601
fsu,p50,2050,0.727079312
fsu,p51,2010,1.0
fsu,p51,2012,1.118862354
fsu,p51,2014,1.0679492940000002
fsu,p51,2016,1.039220974
fsu,p51,2018,1.0386083529999999
fsu,p51,2020,0.950022875
fsu,p51,2022,0.976087149
fsu,p51,2024,1.017029481
fsu,p51,2026,1.019859765
fsu,p51,2028,0.9330064840000001
fsu,p51,2030,0.933539094
fsu,p51,2032,0.986056645
fsu,p51,2034,0.9900262809999999
fsu,p51,2036,1.00113801
fsu,p51,2038,0.979236318
fsu,p51,2040,0.991999829
fsu,p51,2042,0.8806204129999999
fsu,p51,2044,0.8827674870000001
fsu,p51,2046,0.803922745
fsu,p51,2048,0.781746005
fsu,p51,2050,0.707108252
fsu,p52,2010,1.0
fsu,p52,2012,1.033203904
fsu,p52,2014,0.9619335440000001
fsu,p52,2016,0.859218763
fsu,p52,2018,0.941241881
fsu,p52,2020,0.761963246
fsu,p52,2022,0.7888407190000001
fsu,p52,2024,0.822423103
fsu,p52,2026,0.851452834
fsu,p52,2028,0.833221131
fsu,p52,2030,0.836504215
fsu,p52,2032,0.81710512
fsu,p52,2034,0.80474136
fsu,p52,2036,0.8099804840000001
fsu,p52,2038,0.7287826279999999
fsu,p52,2040,0.724647047
fsu,p52,2042,0.6345156270000001
fsu,p52,2044,0.687806626
fsu,p52,2046,0.728705189
fsu,p52,2048,0.706541055
fsu,p52,2050,0.6846144340000001
fsu,p53,2010,1.0
fsu,p53,2012,0.965000642
fsu,p53,2014,0.9256346590000001
fsu,p53,2016,0.911882981
fsu,p53,2018,0.957072681
fsu,p53,2020,0.900824965
fsu,p53,2022,0.934071902
fsu,p53,2024,0.979625388
fsu,p53,2026,0.9746343590000001
fsu,p53,2028,0.975723443
fsu,p53,2030,0.958222296
fsu,p53,2032,0.944483159
fsu,p53,2034,0.9117889570000001
fsu,p53,2036,0.9104966440000001
fsu,p53,2038,0.883103647
fsu,p53,2040,0.9056563059999999
fsu,p53,2042,0.8739333570000001
fsu,p53,2044,0.852739075
fsu,p53,2046,0.85275322
fsu,p53,2048,0.843471121
fsu,p53,2050,0.8378104999999999
fsu,p54,2010,1.0
fsu,p54,2012,0.9752873409999999
fsu,p54,2014,0.929124333
fsu,p54,2016,0.91564845
fsu,p54,2018,0.963148697
fsu,p54,2020,0.903404958
fsu,p54,2022,0.936641972
fsu,p54,2024,0.984015208
fsu,p54,2026,0.9834337479999999
fsu,p54,2028,0.974366796
fsu,p54,2030,0.9580233109999999
fsu,p54,2032,0.946643162
fsu,p54,2034,0.9215395009999999
fsu,p54,2036,0.928897311
fsu,p54,2038,0.903056493
fsu,p54,2040,0.927875455
fsu,p54,2042,0.886128585
fsu,p54,2044,0.86438846
fsu,p54,2046,0.856048067
fsu,p54,2048,0.850579375
fsu,p54,2050,0.838578396
fsu,p55,2010,1.0
fsu,p55,2012,1.1131286870000001
fsu,p55,2014,1.045760205
fsu,p55,2016,1.011139686
fsu,p55,2018,1.036169495
fsu,p55,2020,0.93290349
fsu,p55,2022,0.9477059940000001
fsu,p55,2024,0.9886438329999999
fsu,p55,2026,0.997021933
fsu,p55,2028,0.9032303140000001
fsu,p55,2030,0.908958265
fsu,p55,2032,0.9510150009999999
fsu,p55,2034,0.979070076
fsu,p55,2036,1.018645725
fsu,p55,2038,0.9960366620000001
fsu,p55,2040,1.025205047
fsu,p55,2042,0.909756317
fsu,p55,2044,0.90420942
fsu,p55,2046,0.824172352
fsu,p55,2048,0.807354976
fsu,p55,2050,0.724301155
fsu,p56,2010,1.0
fsu,p56,2012,1.107656082
fsu,p56,2014,1.065013014
fsu,p56,2016,1.033930309
fsu,p56,2018,1.020615439
fsu,p56,2020,0.944523461
fsu,p56,2022,0.946339873
fsu,p56,2024,0.970973532
fsu,p56,2026,0.965780425
fsu,p56,2028,0.888543456
fsu,p56,2030,0.8815135709999999
fsu,p56,2032,0.938081952
fsu,p56,2034,0.941654313
fsu,p56,2036,0.95364575
fsu,p56,2038,0.9364091309999999
fsu,p56,2040,0.937516725
fsu,p56,2042,0.8507569859999999
fsu,p56,2044,0.8820741390000001
fsu,p56,2046,0.815793687
fsu,p56,2048,0.793134936
fsu,p56,2050,0.733729884
fsu,p57,2010,1.0
fsu,p57,2012,1.197947818
fsu,p57,2014,1.153346757
fsu,p57,2016,1.097282328
fsu,p57,2018,1.032456282
fsu,p57,2020,1.0048474
fsu,p57,2022,1.008021969
fsu,p57,2024,1.018414833
fsu,p57,2026,0.983723026
fsu,p57,2028,0.9493360940000001
fsu,p57,2030,0.936807635
fsu,p57,2032,1.027298439
fsu,p57,2034,1.08047991
fsu,p57,2036,1.121016134
fsu,p57,2038,1.121432203
fsu,p57,2040,1.1366383279999999
fsu,p57,2042,1.0886510790000001
fsu,p57,2044,1.1367180000000001
fsu,p57,2046,1.067370595
fsu,p57,2048,1.002225203
fsu,p57,2050,0.9487143840000001
fsu,p58,2010,1.0
fsu,p58,2012,0.964477117
fsu,p58,2014,0.940716077
fsu,p58,2016,0.9433129020000001
fsu,p58,2018,0.9587449570000001
fsu,p58,2020,0.915351068
fsu,p58,2022,0.9422088890000001
fsu,p58,2024,0.995708725
fsu,p58,2026,1.001464583
fsu,p58,2028,0.976418435
fsu,p58,2030,0.971839235
fsu,p58,2032,0.994841325
fsu,p58,2034,0.9844561709999999
fsu,p58,2036,0.991515365
fsu,p58,2038,0.970352074
fsu,p58,2040,0.974384239
fsu,p58,2042,0.926522637
fsu,p58,2044,0.9116765040000001
fsu,p58,2046,0.892725027
fsu,p58,2048,0.878915427
fsu,p58,2050,0.844389941
fsu,p59,2010,1.0
fsu,p59,2012,1.1837879279999999
fsu,p59,2014,1.146950435
fsu,p59,2016,1.048178723
fsu,p59,2018,1.094228039
fsu,p59,2020,0.9674989270000001
fsu,p59,2022,1.002299863
fsu,p59,2024,1.042621274
fsu,p59,2026,0.98269191
fsu,p59,2028,0.99379105
fsu,p59,2030,0.9723222340000001
fsu,p59,2032,0.914516965
fsu,p59,2034,0.895284159
fsu,p59,2036,0.90211371
fsu,p59,2038,0.8352260359999999
fsu,p59,2040,0.853430318
fsu,p59,2042,0.796967029
fsu,p59,2044,0.845969527
fsu,p59,2046,0.969843545
fsu,p59,2048,0.9633988640000001
fsu,p59,2050,0.9536469670000001
fsu,p60,2010,1.0
fsu,p60,2012,1.212455335
fsu,p60,2014,1.075451667
fsu,p60,2016,0.9940722120000001
fsu,p60,2018,1.332601463
fsu,p60,2020,1.3774356269999999
fsu,p60,2022,1.4058023430000002
fsu,p60,2024,1.4125322130000002
fsu,p60,2026,1.198902572
fsu,p60,2028,1.458223619
fsu,p60,2030,1.648197491
fsu,p60,2032,1.733769502
fsu,p60,2034,2.059362942
fsu,p60,2036,2.1327762630000002
fsu,p60,2038,1.928927309
fsu,p60,2040,2.061024915
fsu,p60,2042,2.037494732
fsu,p60,2044,2.068345026
fsu,p60,2046,1.822442937
fsu,p60,2048,1.34768628
fsu,p60,2050,1.1394046979999999
fsu,p61,2010,1.0
fsu,p61,2012,1.211959458
fsu,p61,2014,1.149690437
fsu,p61,2016,1.04814752
fsu,p61,2018,1.141368406
fsu,p61,2020,1.03065499
fsu,p61,2022,1.073345564
fsu,p61,2024,1.114242913
fsu,p61,2026,0.9829547409999999
fsu,p61,2028,1.053821041
fsu,p61,2030,1.080051085
fsu,p61,2032,1.051269534
fsu,p61,2034,1.062624202
fsu,p61,2036,1.081821854
fsu,p61,2038,1.001657291
fsu,p61,2040,1.047351961
fsu,p61,2042,0.988300328
fsu,p61,2044,1.0350426609999999
fsu,p61,2046,1.115979616
fsu,p61,2048,1.032294682
fsu,p61,2050,0.9799039940000001
fsu,p62,2010,1.0
fsu,p62,2012,1.5517151830000002
fsu,p62,2014,1.325110601
fsu,p62,2016,1.1710153540000001
fsu,p62,2018,1.298542602
fsu,p62,2020,1.2167434529999999
fsu,p62,2022,1.363111936
fsu,p62,2024,1.3786416830000001
fsu,p62,2026,0.7750473040000001
fsu,p62,2028,0.9408317190000001
fsu,p62,2030,0.996134816
fsu,p62,2032,1.038499703
fsu,p62,2034,1.092996765
fsu,p62,2036,1.105031602
fsu,p62,2038,1.002205566
fsu,p62,2040,0.974919607
fsu,p62,2042,0.8117121890000001
fsu,p62,2044,0.915567048
fsu,p62,2046,0.9061536
fsu,p62,2048,0.664938724
fsu,p62,2050,0.6080272529999999
fsu,p63,2010,1.0
fsu,p63,2012,1.253319807
fsu,p63,2014,1.200456617
fsu,p63,2016,1.13866415
fsu,p63,2018,1.1033454459999998
fsu,p63,2020,1.0739205520000001
fsu,p63,2022,1.066495419
fsu,p63,2024,1.0709941109999999
fsu,p63,2026,1.021180473
fsu,p63,2028,1.010830836
fsu,p63,2030,1.015109595
fsu,p63,2032,1.105147828
fsu,p63,2034,1.178054856
fsu,p63,2036,1.218766175
fsu,p63,2038,1.2007820390000001
fsu,p63,2040,1.236691558
fsu,p63,2042,1.192850198
fsu,p63,2044,1.247985649
fsu,p63,2046,1.163539715
fsu,p63,2048,1.0589554909999999
fsu,p63,2050,0.98586312
fsu,p64,2010,1.0
fsu,p64,2012,1.312254537
fsu,p64,2014,1.242788705
fsu,p64,2016,1.121264461
fsu,p64,2018,0.9497246640000001
fsu,p64,2020,0.9796215429999999
fsu,p64,2022,1.013185308
fsu,p64,2024,1.001861905
fsu,p64,2026,0.973994433
fsu,p64,2028,1.068616093
fsu,p64,2030,1.169723721
fsu,p64,2032,1.281205011
fsu,p64,2034,1.329710334
fsu,p64,2036,1.379652145
fsu,p64,2038,1.419356662
fsu,p64,2040,1.4588935809999999
fsu,p64,2042,1.39294121
fsu,p64,2044,1.4417051109999999
fsu,p64,2046,1.30658487
fsu,p64,2048,1.101855319
fsu,p64,2050,0.992729698
fsu,p65,2010,1.0
fsu,p65,2012,1.238107635
fsu,p65,2014,1.171608203
fsu,p65,2016,1.120375694
fsu,p65,2018,1.016640229
fsu,p65,2020,1.014810735
fsu,p65,2022,1.063431486
fsu,p65,2024,1.056733819
fsu,p65,2026,0.924624415
fsu,p65,2028,1.041516444
fsu,p65,2030,1.141451673
fsu,p65,2032,1.154492675
fsu,p65,2034,1.184299298
fsu,p65,2036,1.152633964
fsu,p65,2038,1.2034365409999999
fsu,p65,2040,1.225743451
fsu,p65,2042,1.131208945
fsu,p65,2044,1.14226289
fsu,p65,2046,1.113971605
fsu,p65,2048,0.915739135
fsu,p65,2050,0.81412053
fsu,p66,2010,1.0
fsu,p66,2012,1.03720288
fsu,p66,2014,0.9913247
fsu,p66,2016,0.9461365279999999
fsu,p66,2018,0.837599025
fsu,p66,2020,0.854825229
fsu,p66,2022,0.9128617179999999
fsu,p66,2024,0.97299192
fsu,p66,2026,0.9687703809999999
fsu,p66,2028,0.973290477
fsu,p66,2030,1.011147492
fsu,p66,2032,1.091941067
fsu,p66,2034,1.117674421
fsu,p66,2036,1.174734368
fsu,p66,2038,1.230747674
fsu,p66,2040,1.230943803
fsu,p66,2042,1.165015524
fsu,p66,2044,1.1543635490000002
fsu,p66,2046,1.087150522
fsu,p66,2048,1.0210752779999999
fsu,p66,2050,0.961191908
fsu,p67,2010,1.0
fsu,p67,2012,1.193762492
fsu,p67,2014,1.141114632
fsu,p67,2016,1.064972518
fsu,p67,2018,0.902837958
fsu,p67,2020,0.94284197
fsu,p67,2022,0.9904674000000001
fsu,p67,2024,0.997962995
fsu,p67,2026,0.988111455
fsu,p67,2028,1.052723845
fsu,p67,2030,1.12973621
fsu,p67,2032,1.220127781
fsu,p67,2034,1.257561199
fsu,p67,2036,1.291247993
fsu,p67,2038,1.35944543
fsu,p67,2040,1.371823456
fsu,p67,2042,1.294093853
fsu,p67,2044,1.314456498
fsu,p67,2046,1.204802304
fsu,p67,2048,1.047905516
fsu,p67,2050,0.969316953
fsu,p68,2010,1.0
fsu,p68,2012,1.046398006
fsu,p68,2014,1.076585295
fsu,p68,2016,1.120906081
fsu,p68,2018,1.14112544
fsu,p68,2020,1.147768179
fsu,p68,2022,1.1597215029999999
fsu,p68,2024,1.224532692
fsu,p68,2026,1.243743614
fsu,p68,2028,1.230203965
fsu,p68,2030,1.204664758
fsu,p68,2032,1.1443020879999999
fsu,p68,2034,1.082547254
fsu,p68,2036,1.0376257009999998
fsu,p68,2038,1.017178914
fsu,p68,2040,0.998651066
fsu,p68,2042,0.9618202840000001
fsu,p68,2044,0.891728338
fsu,p68,2046,0.878196117
fsu,p68,2048,0.853698002
fsu,p68,2050,0.812275913
fsu,p69,2010,1.0
fsu,p69,2012,1.040673428
fsu,p69,2014,1.049430404
fsu,p69,2016,1.076539566
fsu,p69,2018,1.117292172
fsu,p69,2020,1.1012641159999998
fsu,p69,2022,1.121698902
fsu,p69,2024,1.1915156709999999
fsu,p69,2026,1.214689442
fsu,p69,2028,1.215939904
fsu,p69,2030,1.199444932
fsu,p69,2032,1.139031549
fsu,p69,2034,1.080087286
fsu,p69,2036,1.053447451
fsu,p69,2038,1.028021643
fsu,p69,2040,1.0085912670000001
fsu,p69,2042,0.965282517
fsu,p69,2044,0.911371851
fsu,p69,2046,0.899974707
fsu,p69,2048,0.887591508
fsu,p69,2050,0.85035461
fsu,p70,2010,1.0
fsu,p70,2012,1.03596884
fsu,p70,2014,1.065312606
fsu,p70,2016,1.102343448
fsu,p70,2018,1.118492984
fsu,p70,2020,1.116154995
fsu,p70,2022,1.125019844
fsu,p70,2024,1.189857272
fsu,p70,2026,1.21118498
fsu,p70,2028,1.20205282
fsu,p70,2030,1.183579564
fsu,p70,2032,1.124818488
fsu,p70,2034,1.05764641
fsu,p70,2036,1.017580793
fsu,p70,2038,1.002531026
fsu,p70,2040,0.981618746
fsu,p70,2042,0.945925096
fsu,p70,2044,0.881614108
fsu,p70,2046,0.8701668490000001
fsu,p70,2048,0.850154401
fsu,p70,2050,0.803491287
fsu,p71,2010,1.0
fsu,p71,2012,1.038725855
fsu,p71,2014,0.98860976
fsu,p71,2016,0.9944606979999999
fsu,p71,2018,1.0514943890000001
fsu,p71,2020,1.009946583
fsu,p71,2022,1.0307738770000001
fsu,p71,2024,1.109981947
fsu,p71,2026,1.131225978
fsu,p71,2028,1.109443638
fsu,p71,2030,1.0950911779999999
fsu,p71,2032,1.056617105
fsu,p71,2034,1.0227455890000001
fsu,p71,2036,1.0154282909999999
fsu,p71,2038,0.9896866809999999
fsu,p71,2040,0.982774005
fsu,p71,2042,0.922656494
fsu,p71,2044,0.876642354
fsu,p71,2046,0.8673145640000001
fsu,p71,2048,0.866941269
fsu,p71,2050,0.8293562870000001
fsu,p72,2010,1.0
fsu,p72,2012,0.999794142
fsu,p72,2014,0.9624705509999999
fsu,p72,2016,0.956395404
fsu,p72,2018,0.9909245720000001
fsu,p72,2020,0.9369526429999999
fsu,p72,2022,0.958814045
fsu,p72,2024,1.012810843
fsu,p72,2026,1.020381006
fsu,p72,2028,1.001414365
fsu,p72,2030,0.993521345
fsu,p72,2032,0.988704448
fsu,p72,2034,0.964882455
fsu,p72,2036,0.9668564279999999
fsu,p72,2038,0.945538908
fsu,p72,2040,0.958692581
fsu,p72,2042,0.9096669070000001
fsu,p72,2044,0.8834800340000001
fsu,p72,2046,0.8658030390000001
fsu,p72,2048,0.856027358
fsu,p72,2050,0.82562885
fsu,p73,2010,1.0
fsu,p73,2012,1.0248478859999999
fsu,p73,2014,0.987308772
fsu,p73,2016,0.9751111179999999
fsu,p73,2018,0.96977872
fsu,p73,2020,0.9125498320000001
fsu,p73,2022,0.9456755929999999
fsu,p73,2024,1.013412561
fsu,p73,2026,1.024841171
fsu,p73,2028,0.973810772
fsu,p73,2030,0.99352625
fsu,p73,2032,1.0575627920000001
fsu,p73,2034,1.060977371
fsu,p73,2036,1.065695421
fsu,p73,2038,1.041086824
fsu,p73,2040,1.035974785
fsu,p73,2042,0.950893642
fsu,p73,2044,0.931505655
fsu,p73,2046,0.88529802
fsu,p73,2048,0.864139856
fsu,p73,2050,0.806945877
fsu,p74,2010,1.0
fsu,p74,2012,1.04866984
fsu,p74,2014,1.074126858
fsu,p74,2016,1.100234931
fsu,p74,2018,1.079268768
fsu,p74,2020,1.09257408
fsu,p74,2022,1.100355568
fsu,p74,2024,1.126003562
fsu,p74,2026,1.149465589
fsu,p74,2028,1.135473195
fsu,p74,2030,1.120072563
fsu,p74,2032,1.049935436
fsu,p74,2034,1.005987694
fsu,p74,2036,0.9586781409999999
fsu,p74,2038,0.967185372
fsu,p74,2040,0.9443262809999999
fsu,p74,2042,0.918636681
fsu,p74,2044,0.8878844029999999
fsu,p74,2046,0.8819970979999999
fsu,p74,2048,0.859762975
fsu,p74,2050,0.8109254140000001
fsu,p75,2010,1.0
fsu,p75,2012,1.018047403
fsu,p75,2014,1.061998087
fsu,p75,2016,1.087768936
fsu,p75,2018,1.0752073340000001
fsu,p75,2020,1.061838432
fsu,p75,2022,1.056249242
fsu,p75,2024,1.098300025
fsu,p75,2026,1.128735742
fsu,p75,2028,1.1337109440000002
fsu,p75,2030,1.127184769
fsu,p75,2032,1.0659841
fsu,p75,2034,0.977416958
fsu,p75,2036,0.940568155
fsu,p75,2038,0.9402134879999999
fsu,p75,2040,0.915243595
fsu,p75,2042,0.900275127
fsu,p75,2044,0.8672990270000001
fsu,p75,2046,0.859967811
fsu,p75,2048,0.84938255
fsu,p75,2050,0.80082646
fsu,p76,2010,1.0
fsu,p76,2012,1.026005903
fsu,p76,2014,1.0726582690000002
fsu,p76,2016,1.1092088820000001
fsu,p76,2018,1.1028661229999999
fsu,p76,2020,1.102125053
fsu,p76,2022,1.097083831
fsu,p76,2024,1.13879786
fsu,p76,2026,1.161644841
fsu,p76,2028,1.1558953090000001
fsu,p76,2030,1.144822113
fsu,p76,2032,1.0735093709999999
fsu,p76,2034,1.003702191
fsu,p76,2036,0.949708063
fsu,p76,2038,0.946329854
fsu,p76,2040,0.920393128
fsu,p76,2042,0.899768648
fsu,p76,2044,0.85777183
fsu,p76,2046,0.8556312229999999
fsu,p76,2048,0.841915468
fsu,p76,2050,0.7854595209999999
fsu,p77,2010,1.0
fsu,p77,2012,1.0393270909999999
fsu,p77,2014,1.076280575
fsu,p77,2016,1.117327092
fsu,p77,2018,1.128643838
fsu,p77,2020,1.130714588
fsu,p77,2022,1.137016593
fsu,p77,2024,1.199119546
fsu,p77,2026,1.220425945
fsu,p77,2028,1.210059539
fsu,p77,2030,1.190228001
fsu,p77,2032,1.1278059409999999
fsu,p77,2034,1.059030684
fsu,p77,2036,1.0141292179999999
fsu,p77,2038,0.9997836520000001
fsu,p77,2040,0.977586504
fsu,p77,2042,0.94431816
fsu,p77,2044,0.879595317
fsu,p77,2046,0.8682309579999999
fsu,p77,2048,0.8468320029999999
fsu,p77,2050,0.798863335
fsu,p78,2010,1.0
fsu,p78,2012,0.969547325
fsu,p78,2014,0.983738014
fsu,p78,2016,0.988509649
fsu,p78,2018,0.982127065
fsu,p78,2020,0.9566321659999999
fsu,p78,2022,0.956922733
fsu,p78,2024,1.009046105
fsu,p78,2026,1.030991292
fsu,p78,2028,1.038189823
fsu,p78,2030,1.051943609
fsu,p78,2032,1.033930031
fsu,p78,2034,0.965125682
fsu,p78,2036,0.953892999
fsu,p78,2038,0.961280294
fsu,p78,2040,0.944901632
fsu,p78,2042,0.9305152440000001
fsu,p78,2044,0.894859552
fsu,p78,2046,0.8939048709999999
fsu,p78,2048,0.8938418
fsu,p78,2050,0.8463812409999999
fsu,p79,2010,1.0
fsu,p79,2012,0.978971114
fsu,p79,2014,1.003551627
fsu,p79,2016,1.011842768
fsu,p79,2018,1.001325895
fsu,p79,2020,0.979093469
fsu,p79,2022,0.9753583659999999
fsu,p79,2024,1.0241632170000001
fsu,p79,2026,1.0525443859999999
fsu,p79,2028,1.061743167
fsu,p79,2030,1.0709078
fsu,p79,2032,1.041109375
fsu,p79,2034,0.9636938820000001
fsu,p79,2036,0.947938307
fsu,p79,2038,0.951328427
fsu,p79,2040,0.9301153659999999
fsu,p79,2042,0.916318847
fsu,p79,2044,0.8818835079999999
fsu,p79,2046,0.87646591
fsu,p79,2048,0.8723204990000001
fsu,p79,2050,0.8267915440000001
fsu,p80,2010,1.0
fsu,p80,2012,0.934516782
fsu,p80,2014,0.929415495
fsu,p80,2016,0.935826449
fsu,p80,2018,0.9364341970000001
fsu,p80,2020,0.900070881
fsu,p80,2022,0.9008892059999999
fsu,p80,2024,0.9525273670000001
fsu,p80,2026,0.976089525
fsu,p80,2028,0.988447203
fsu,p80,2030,1.002568543
fsu,p80,2032,1.009042872
fsu,p80,2034,0.959953796
fsu,p80,2036,0.9487221109999999
fsu,p80,2038,0.944318847
fsu,p80,2040,0.940220952
fsu,p80,2042,0.91485396
fsu,p80,2044,0.8901986340000001
fsu,p80,2046,0.8820000179999999
fsu,p80,2048,0.8716091020000001
fsu,p80,2050,0.8305276079999999
fsu,p81,2010,1.0
fsu,p81,2012,0.949837406
fsu,p81,2014,0.942926037
fsu,p81,2016,0.960035251
fsu,p81,2018,0.982516017
fsu,p81,2020,0.9532911059999999
fsu,p81,2022,0.9671072079999999
fsu,p81,2024,1.023326261
fsu,p81,2026,1.043756302
fsu,p81,2028,1.040898801
fsu,p81,2030,1.03522191
fsu,p81,2032,1.029781628
fsu,p81,2034,0.9978967940000001
fsu,p81,2036,0.9828787990000001
fsu,p81,2038,0.9609981759999999
fsu,p81,2040,0.95375402
fsu,p81,2042,0.9206079640000001
fsu,p81,2044,0.8863135809999999
fsu,p81,2046,0.876364314
fsu,p81,2048,0.86161242
fsu,p81,2050,0.824060815
fsu,p82,2010,1.0
fsu,p82,2012,0.945962808
fsu,p82,2014,0.893168132
fsu,p82,2016,0.8914507740000001
fsu,p82,2018,0.907851637
fsu,p82,2020,0.8444733959999999
fsu,p82,2022,0.846945851
fsu,p82,2024,0.906778346
fsu,p82,2026,0.931935079
fsu,p82,2028,0.9286821209999999
fsu,p82,2030,0.935793894
fsu,p82,2032,0.9757219009999999
fsu,p82,2034,0.96935746
fsu,p82,2036,0.965058814
fsu,p82,2038,0.9464511790000001
fsu,p82,2040,0.9613206329999999
fsu,p82,2042,0.9118925990000001
fsu,p82,2044,0.9060855320000001
fsu,p82,2046,0.880989749
fsu,p82,2048,0.858253912
fsu,p82,2050,0.8244695470000001
fsu,p83,2010,1.0
fsu,p83,2012,0.8930974770000001
fsu,p83,2014,0.863775332
fsu,p83,2016,0.873168873
fsu,p83,2018,0.884844304
fsu,p83,2020,0.830759129
fsu,p83,2022,0.8344206120000001
fsu,p83,2024,0.887347137
fsu,p83,2026,0.915959449
fsu,p83,2028,0.935714684
fsu,p83,2030,0.945510195
fsu,p83,2032,0.981694552
fsu,p83,2034,0.956959808
fsu,p83,2036,0.942890722
fsu,p83,2038,0.920438634
fsu,p83,2040,0.935201788
fsu,p83,2042,0.8909800109999999
fsu,p83,2044,0.883662767
fsu,p83,2046,0.8611522359999999
fsu,p83,2048,0.833600772
fsu,p83,2050,0.801310816
fsu,p84,2010,1.0
fsu,p84,2012,0.949740513
fsu,p84,2014,0.925661587
fsu,p84,2016,0.931104487
fsu,p84,2018,0.96181249
fsu,p84,2020,0.9183770790000001
fsu,p84,2022,0.942341075
fsu,p84,2024,0.995205076
fsu,p84,2026,1.006133757
fsu,p84,2028,0.9905914309999999
fsu,p84,2030,0.9845643620000001
fsu,p84,2032,0.994540456
fsu,p84,2034,0.978826489
fsu,p84,2036,0.979665386
fsu,p84,2038,0.953021303
