r,szn,ddtype,t,Value
p30,summ,cdd,2030,1158.495806
p30,summ,cdd,2032,1173.415087
p30,summ,cdd,2034,1181.736179
p30,summ,cdd,2036,1203.375501
p30,summ,cdd,2038,1210.843733
p30,summ,cdd,2040,1215.827864
p30,summ,cdd,2042,1227.17229
p30,summ,cdd,2044,1235.321933
p30,summ,cdd,2046,1237.860641
p30,summ,cdd,2048,1244.380007
p30,summ,cdd,2050,1249.271803
p30,summ,hdd,2010,0.1005706
p30,summ,hdd,2012,0
p30,summ,hdd,2014,0
p30,summ,hdd,2016,0
p30,summ,hdd,2018,0
p30,summ,hdd,2020,0
p30,summ,hdd,2022,0
p30,summ,hdd,2024,0
p30,summ,hdd,2026,0
p30,summ,hdd,2028,0
p30,summ,hdd,2030,0
p30,summ,hdd,2032,0
p30,summ,hdd,2034,0
p30,summ,hdd,2036,0
p30,summ,hdd,2038,0
p30,summ,hdd,2040,0
p30,summ,hdd,2042,0
p30,summ,hdd,2044,0
p30,summ,hdd,2046,0
p30,summ,hdd,2048,0
p30,summ,hdd,2050,0
p30,fall,cdd,2010,389.4241639
p30,fall,cdd,2012,396.8635105
p30,fall,cdd,2014,399.733715
p30,fall,cdd,2016,407.0332305
p30,fall,cdd,2018,414.7451649
p30,fall,cdd,2020,422.581411
p30,fall,cdd,2022,426.3160936
p30,fall,cdd,2024,433.3963628
p30,fall,cdd,2026,448.3797986
p30,fall,cdd,2028,452.9942556
p30,fall,cdd,2030,462.3754493
p30,fall,cdd,2032,473.9818182
p30,fall,cdd,2034,482.2551895
p30,fall,cdd,2036,492.5375144
p30,fall,cdd,2038,496.4891677
p30,fall,cdd,2040,502.1747493
p30,fall,cdd,2042,521.9129444
p30,fall,cdd,2044,531.6445002
p30,fall,cdd,2046,533.4262543
p30,fall,cdd,2048,543.9383325
p30,fall,cdd,2050,556.0825325
p30,fall,hdd,2010,11.10252835
p30,fall,hdd,2012,11.50046345
p30,fall,hdd,2014,10.55098538
p30,fall,hdd,2016,8.976984021
p30,fall,hdd,2018,7.372192475
p30,fall,hdd,2020,7.409753971
p30,fall,hdd,2022,7.957171704
p30,fall,hdd,2024,7.394937065
p30,fall,hdd,2026,7.77303118
p30,fall,hdd,2028,9.85740264
p30,fall,hdd,2030,9.938103163
p30,fall,hdd,2032,8.488540524
p30,fall,hdd,2034,8.690052169
p30,fall,hdd,2036,8.812934449
p30,fall,hdd,2038,8.906677638
p30,fall,hdd,2040,8.56651045
p30,fall,hdd,2042,7.58908539
p30,fall,hdd,2044,7.190310915
p30,fall,hdd,2046,5.345632136
p30,fall,hdd,2048,2.234566584
p30,fall,hdd,2050,2.076390409
p30,wint,cdd,2010,22.06077754
p30,wint,cdd,2012,19.3177161
p30,wint,cdd,2014,21.75019637
p30,wint,cdd,2016,21.18601145
p30,wint,cdd,2018,22.66166903
p30,wint,cdd,2020,22.69641383
p30,wint,cdd,2022,21.8750393
p30,wint,cdd,2024,22.70858759
p30,wint,cdd,2026,23.24425887
p30,wint,cdd,2028,24.79417052
p30,wint,cdd,2030,26.7670288
p30,wint,cdd,2032,27.30941173
p30,wint,cdd,2034,28.81618766
p30,wint,cdd,2036,34.6362906
p30,wint,cdd,2038,35.41372522
p30,wint,cdd,2040,37.89922186
p30,wint,cdd,2042,47.60090502
p30,wint,cdd,2044,48.92661241
p30,wint,cdd,2046,53.6388981
p30,wint,cdd,2048,53.93702596
p30,wint,cdd,2050,55.36201038
p30,wint,hdd,2010,581.9154004
p30,wint,hdd,2012,591.5887579
p30,wint,hdd,2014,567.9449575
p30,wint,hdd,2016,574.9158783
p30,wint,hdd,2018,560.3129907
p30,wint,hdd,2020,570.6579185
p30,wint,hdd,2022,576.4404162
p30,wint,hdd,2024,556.6379202
p30,wint,hdd,2026,559.9859751
p30,wint,hdd,2028,570.6401236
p30,wint,hdd,2030,557.6462579
p30,wint,hdd,2032,557.3260817
p30,wint,hdd,2034,548.2459735
p30,wint,hdd,2036,534.9764898
p30,wint,hdd,2038,533.5374522
p30,wint,hdd,2040,519.1891301
p30,wint,hdd,2042,493.4040461
p30,wint,hdd,2044,486.2365789
p30,wint,hdd,2046,454.015742
p30,wint,hdd,2048,449.190404
p30,wint,hdd,2050,433.7261133
p31,spri,cdd,2010,12.57926121
p31,spri,cdd,2012,13.85450734
p31,spri,cdd,2014,13.05563608
p31,spri,cdd,2016,15.71771589
p31,spri,cdd,2018,15.24960743
p31,spri,cdd,2020,21.42519134
p31,spri,cdd,2022,21.6382934
p31,spri,cdd,2024,24.93688099
p31,spri,cdd,2026,24.68458448
p31,spri,cdd,2028,29.87863439
p31,spri,cdd,2030,30.49689871
p31,spri,cdd,2032,33.11978801
p31,spri,cdd,2034,34.51580495
p31,spri,cdd,2036,33.98189856
p31,spri,cdd,2038,39.05583114
p31,spri,cdd,2040,35.39251354
p31,spri,cdd,2042,34.74329556
p31,spri,cdd,2044,35.75914575
p31,spri,cdd,2046,36.78092119
p31,spri,cdd,2048,37.52598345
p31,spri,cdd,2050,44.08376679
p31,spri,hdd,2010,689.6548488
p31,spri,hdd,2012,682.0843069
p31,spri,hdd,2014,685.9744698
p31,spri,hdd,2016,672.8527216
p31,spri,hdd,2018,678.2225424
p31,spri,hdd,2020,643.5245191
p31,spri,hdd,2022,647.8610886
p31,spri,hdd,2024,644.3174502
p31,spri,hdd,2026,630.5991204
p31,spri,hdd,2028,612.3381622
p31,spri,hdd,2030,600.2754316
p31,spri,hdd,2032,588.0950139
p31,spri,hdd,2034,567.4724489
p31,spri,hdd,2036,555.0320649
p31,spri,hdd,2038,529.2043388
p31,spri,hdd,2040,533.5752142
p31,spri,hdd,2042,521.0583268
p31,spri,hdd,2044,507.3484718
p31,spri,hdd,2046,501.6817946
p31,spri,hdd,2048,487.0319708
p31,spri,hdd,2050,474.7164673
p31,summ,cdd,2010,342.6597984
p31,summ,cdd,2012,355.4605326
p31,summ,cdd,2014,369.1209982
p31,summ,cdd,2016,382.1728455
p31,summ,cdd,2018,382.9198705
p31,summ,cdd,2020,402.4621838
p31,summ,cdd,2022,398.3543089
p31,summ,cdd,2024,406.6747476
p31,summ,cdd,2026,417.0894919
p31,summ,cdd,2028,427.8455307
p31,summ,cdd,2030,443.5324096
p31,summ,cdd,2032,456.0023007
p31,summ,cdd,2034,463.3820665
p31,summ,cdd,2036,486.3878766
p31,summ,cdd,2038,504.9462784
p31,summ,cdd,2040,524.8989006
p31,summ,cdd,2042,542.1255039
p31,summ,cdd,2044,548.2305337
p31,summ,cdd,2046,559.5747617
p31,summ,cdd,2048,571.2796685
p31,summ,cdd,2050,582.0731726
p31,summ,hdd,2010,14.90022172
p31,summ,hdd,2012,11.65619348
p31,summ,hdd,2014,10.72077675
p31,summ,hdd,2016,8.842484127
p31,summ,hdd,2018,8.112574683
p31,summ,hdd,2020,7.348662216
p31,summ,hdd,2022,6.093300348
p31,summ,hdd,2024,4.74582573
p31,summ,hdd,2026,3.797890824
p31,summ,hdd,2028,3.775586012
p31,summ,hdd,2030,3.469634647
p31,summ,hdd,2032,3.32418258
p31,summ,hdd,2034,2.735083914
p31,summ,hdd,2036,2.501806146
p31,summ,hdd,2038,2.581826859
p31,summ,hdd,2040,2.270339567
p31,summ,hdd,2042,2.716506761
p31,summ,hdd,2044,3.657773224
p31,summ,hdd,2046,3.610595099
p31,summ,hdd,2048,3.194050672
p31,summ,hdd,2050,3.685218337
p31,fall,cdd,2010,39.00838051
p31,fall,cdd,2012,41.66665949
p31,fall,cdd,2014,42.30365375
p31,fall,cdd,2016,43.0083236
p31,fall,cdd,2018,46.38289445
p31,fall,cdd,2020,47.15491508
p31,fall,cdd,2022,44.33899007
p31,fall,cdd,2024,46.1121765
p31,fall,cdd,2026,49.0036146
p31,fall,cdd,2028,56.51768433
p31,fall,cdd,2030,61.03460081
p31,fall,cdd,2032,64.46940827
p31,fall,cdd,2034,65.73678062
p31,fall,cdd,2036,68.63120681
p31,fall,cdd,2038,74.27068098
p31,fall,cdd,2040,82.86492774
p31,fall,cdd,2042,89.13207764
p31,fall,cdd,2044,97.41906003
p31,fall,cdd,2046,98.75016655
p31,fall,cdd,2048,97.51266032
p31,fall,cdd,2050,102.6206919
p31,fall,hdd,2010,206.2150674
p31,fall,hdd,2012,205.4738695
p31,fall,hdd,2014,205.8458274
p31,fall,hdd,2016,196.5663326
p31,fall,hdd,2018,186.1794298
p31,fall,hdd,2020,185.9230931
p31,fall,hdd,2022,184.6529752
p31,fall,hdd,2024,178.1301989
p31,fall,hdd,2026,174.9983901
p31,fall,hdd,2028,172.8970881
p31,fall,hdd,2030,170.4743511
p31,fall,hdd,2032,162.7935534
p31,fall,hdd,2034,158.2771238
p31,fall,hdd,2036,156.6104765
p31,fall,hdd,2038,157.3108227
p31,fall,hdd,2040,148.6346648
p31,fall,hdd,2042,138.3729166
p31,fall,hdd,2044,136.9037443
p31,fall,hdd,2046,127.606756
p31,fall,hdd,2048,114.0027286
p31,fall,hdd,2050,106.9917753
p31,wint,cdd,2010,0
p31,wint,cdd,2012,0
p31,wint,cdd,2014,0
p31,wint,cdd,2016,0
p31,wint,cdd,2018,0
p31,wint,cdd,2020,0
p31,wint,cdd,2022,0
p31,wint,cdd,2024,0
p31,wint,cdd,2026,0
p31,wint,cdd,2028,0
p31,wint,cdd,2030,0
p31,wint,cdd,2032,0
p31,wint,cdd,2034,0
p31,wint,cdd,2036,0
p31,wint,cdd,2038,0
p31,wint,cdd,2040,0.00509289
p31,wint,cdd,2042,0.00509289
p31,wint,cdd,2044,0.00509289
p31,wint,cdd,2046,0.00509289
p31,wint,cdd,2048,0.00509289
p31,wint,cdd,2050,0.00509289
p31,wint,hdd,2010,1726.787507
p31,wint,hdd,2012,1738.428348
p31,wint,hdd,2014,1716.676322
p31,wint,hdd,2016,1725.14146
p31,wint,hdd,2018,1711.471893
p31,wint,hdd,2020,1729.668423
p31,wint,hdd,2022,1741.034679
p31,wint,hdd,2024,1726.248288
p31,wint,hdd,2026,1729.609323
p31,wint,hdd,2028,1736.281671
p31,wint,hdd,2030,1725.129146
p31,wint,hdd,2032,1722.536351
p31,wint,hdd,2034,1705.3662
p31,wint,hdd,2036,1691.15791
p31,wint,hdd,2038,1693.941048
p31,wint,hdd,2040,1671.680059
p31,wint,hdd,2042,1634.852116
p31,wint,hdd,2044,1614.788138
p31,wint,hdd,2046,1573.852275
p31,wint,hdd,2048,1567.083291
p31,wint,hdd,2050,1548.698195
p32,spri,cdd,2010,7.089496035
p32,spri,cdd,2012,7.615900333
p32,spri,cdd,2014,8.994316582
p32,spri,cdd,2016,9.751007662
p32,spri,cdd,2018,9.559698216
p32,spri,cdd,2020,10.00682205
p32,spri,cdd,2022,9.741428539
p32,spri,cdd,2024,10.15259622
p32,spri,cdd,2026,10.46637099
p32,spri,cdd,2028,12.40825651
p32,spri,cdd,2030,12.20903678
p32,spri,cdd,2032,14.14381336
p32,spri,cdd,2034,14.22974815
p32,spri,cdd,2036,15.45253345
p32,spri,cdd,2038,18.61163565
p32,spri,cdd,2040,18.01644917
p32,spri,cdd,2042,19.18510043
p32,spri,cdd,2044,19.69582211
p32,spri,cdd,2046,20.44652967
p32,spri,cdd,2048,22.19745136
p32,spri,cdd,2050,25.30866967
p32,spri,hdd,2010,1049.756144
p32,spri,hdd,2012,1048.469065
p32,spri,hdd,2014,1060.169863
p32,spri,hdd,2016,1035.261079
p32,spri,hdd,2018,1026.99199
p32,spri,hdd,2020,992.4414473
p32,spri,hdd,2022,1001.572972
p32,spri,hdd,2024,997.3876318
p32,spri,hdd,2026,987.3555341
p32,spri,hdd,2028,975.1141161
p32,spri,hdd,2030,971.2722585
p32,spri,hdd,2032,965.2923482
p32,spri,hdd,2034,949.5328532
p32,spri,hdd,2036,932.4574657
p32,spri,hdd,2038,900.8729462
p32,spri,hdd,2040,897.0600167
p32,spri,hdd,2042,892.5619871
p32,spri,hdd,2044,878.8234862
p32,spri,hdd,2046,869.8145016
p32,spri,hdd,2048,842.3530906
p32,spri,hdd,2050,838.7535916
p32,summ,cdd,2010,316.9661734
p32,summ,cdd,2012,328.8543252
p32,summ,cdd,2014,330.4555258
p32,summ,cdd,2016,328.8053478
p32,summ,cdd,2018,330.7289891
p32,summ,cdd,2020,339.8602656
p32,summ,cdd,2022,342.7403749
p32,summ,cdd,2024,353.1067389
p32,summ,cdd,2026,342.7604395
p32,summ,cdd,2028,370.6596994
p32,summ,cdd,2030,385.1581568
p32,summ,cdd,2032,396.1161597
p32,summ,cdd,2034,400.685614
p32,summ,cdd,2036,415.1277983
p32,summ,cdd,2038,438.6929829
p32,summ,cdd,2040,459.7062316
p32,summ,cdd,2042,468.675617
p32,summ,cdd,2044,485.2121499
p32,summ,cdd,2046,502.2074618
p32,summ,cdd,2048,495.8458549
p32,summ,cdd,2050,516.4594988
p32,summ,hdd,2010,63.46441481
p32,summ,hdd,2012,60.70545475
p32,summ,hdd,2014,60.07472296
p32,summ,hdd,2016,61.13419454
p32,summ,hdd,2018,58.33597894
p32,summ,hdd,2020,53.99122119
p32,summ,hdd,2022,49.82977697
p32,summ,hdd,2024,47.46931517
p32,summ,hdd,2026,46.08206217
p32,summ,hdd,2028,40.77822426
p32,summ,hdd,2030,39.13916462
p32,summ,hdd,2032,36.66734237
p32,summ,hdd,2034,36.76945589
p32,summ,hdd,2036,31.71520111
p32,summ,hdd,2038,30.28087939
p32,summ,hdd,2040,27.50246814
p32,summ,hdd,2042,26.51660814
p32,summ,hdd,2044,24.9555612
p32,summ,hdd,2046,21.88165134
p32,summ,hdd,2048,21.36311179
p32,summ,hdd,2050,19.51549253
p32,fall,cdd,2010,44.0665193
p32,fall,cdd,2012,44.19161736
p32,fall,cdd,2014,45.74364355
p32,fall,cdd,2016,45.3434567
p32,fall,cdd,2018,45.28769549
p32,fall,cdd,2020,48.80998867
p32,fall,cdd,2022,47.85503572
p32,fall,cdd,2024,53.24742856
p32,fall,cdd,2026,47.17214871
p32,fall,cdd,2028,54.41820145
p32,fall,cdd,2030,53.61072654
p32,fall,cdd,2032,58.63888982
p32,fall,cdd,2034,58.60889801
p32,fall,cdd,2036,61.01295994
p32,fall,cdd,2038,67.39356268
p32,fall,cdd,2040,75.02651048
p32,fall,cdd,2042,75.95997056
p32,fall,cdd,2044,82.12191541
p32,fall,cdd,2046,84.42252809
p32,fall,cdd,2048,80.42219659
p32,fall,cdd,2050,86.52751997
p32,fall,hdd,2010,407.8768531
p32,fall,hdd,2012,405.755281
p32,fall,hdd,2014,400.9302981
p32,fall,hdd,2016,400.6727872
p32,fall,hdd,2018,382.2620124
p32,fall,hdd,2020,369.7415749
p32,fall,hdd,2022,368.8103483
p32,fall,hdd,2024,358.5393633
p32,fall,hdd,2026,364.7210912
p32,fall,hdd,2028,353.8968153
p32,fall,hdd,2030,350.8632131
p32,fall,hdd,2032,335.9829808
p32,fall,hdd,2034,321.5393051
p32,fall,hdd,2036,312.1237478
p32,fall,hdd,2038,310.2563422
p32,fall,hdd,2040,299.3510109
p32,fall,hdd,2042,287.3431798
p32,fall,hdd,2044,287.0925661
p32,fall,hdd,2046,268.1600187
p32,fall,hdd,2048,256.7917628
p32,fall,hdd,2050,244.9206407
p32,wint,cdd,2010,0
p32,wint,cdd,2012,0
p32,wint,cdd,2014,0
p32,wint,cdd,2016,0
p32,wint,cdd,2018,0
p32,wint,cdd,2020,0
p32,wint,cdd,2022,0
p32,wint,cdd,2024,0
p32,wint,cdd,2026,0
p32,wint,cdd,2028,0
p32,wint,cdd,2030,0
p32,wint,cdd,2032,0
p32,wint,cdd,2034,0
p32,wint,cdd,2036,0
p32,wint,cdd,2038,0
p32,wint,cdd,2040,0.029993253
p32,wint,cdd,2042,0.029993253
p32,wint,cdd,2044,0.029993253
p32,wint,cdd,2046,0.029993253
p32,wint,cdd,2048,0.029993253
p32,wint,cdd,2050,0.029993253
p32,wint,hdd,2010,2509.245914
p32,wint,hdd,2012,2546.309457
p32,wint,hdd,2014,2527.361433
p32,wint,hdd,2016,2530.403844
p32,wint,hdd,2018,2505.177551
p32,wint,hdd,2020,2506.056346
p32,wint,hdd,2022,2511.406376
p32,wint,hdd,2024,2484.887342
p32,wint,hdd,2026,2485.355596
p32,wint,hdd,2028,2523.012128
p32,wint,hdd,2030,2523.578406
p32,wint,hdd,2032,2529.568917
p32,wint,hdd,2034,2526.116218
p32,wint,hdd,2036,2508.910299
p32,wint,hdd,2038,2520.981568
p32,wint,hdd,2040,2497.866694
p32,wint,hdd,2042,2469.27549
p32,wint,hdd,2044,2458.396301
p32,wint,hdd,2046,2400.538262
p32,wint,hdd,2048,2390.684702
p32,wint,hdd,2050,2373.819477
p33,spri,cdd,2010,0.373444895
p33,spri,cdd,2012,0.373444895
p33,spri,cdd,2014,0.373444895
p33,spri,cdd,2016,0.463933431
p33,spri,cdd,2018,0.369804518
p33,spri,cdd,2020,1.260309365
p33,spri,cdd,2022,1.218832685
p33,spri,cdd,2024,1.223074241
p33,spri,cdd,2026,1.218172623
p33,spri,cdd,2028,1.377345803
p33,spri,cdd,2030,1.315598404
p33,spri,cdd,2032,1.727532849
p33,spri,cdd,2034,1.727532849
p33,spri,cdd,2036,1.844929574
p33,spri,cdd,2038,2.418109474
p33,spri,cdd,2040,1.527604627
p33,spri,cdd,2042,1.545374178
p33,spri,cdd,2044,1.792210218
p33,spri,cdd,2046,1.791670892
p33,spri,cdd,2048,3.398820266
p33,spri,cdd,2050,4.763855191
p33,spri,hdd,2010,1196.104377
p33,spri,hdd,2012,1190.566747
p33,spri,hdd,2014,1195.249597
p33,spri,hdd,2016,1179.518738
p33,spri,hdd,2018,1175.767449
p33,spri,hdd,2020,1135.89871
p33,spri,hdd,2022,1138.558405
p33,spri,hdd,2024,1132.22091
p33,spri,hdd,2026,1117.586926
p33,spri,hdd,2028,1103.25573
p33,spri,hdd,2030,1095.758313
p33,spri,hdd,2032,1087.166815
p33,spri,hdd,2034,1068.474149
p33,spri,hdd,2036,1051.590078
p33,spri,hdd,2038,1018.722373
p33,spri,hdd,2040,1019.557001
p33,spri,hdd,2042,1009.177398
p33,spri,hdd,2044,993.9308899
p33,spri,hdd,2046,985.982189
p33,spri,hdd,2048,965.6965522
p33,spri,hdd,2050,954.4727008
p33,summ,cdd,2010,87.05400455
p33,summ,cdd,2012,93.60315623
p33,summ,cdd,2014,99.48250972
p33,summ,cdd,2016,104.8278758
p33,summ,cdd,2018,104.4461181
p33,summ,cdd,2020,111.026369
p33,summ,cdd,2022,108.0156532
p33,summ,cdd,2024,114.9907602
p33,summ,cdd,2026,111.9308013
p33,summ,cdd,2028,130.1869948
p33,summ,cdd,2030,145.234386
p33,summ,cdd,2032,155.5984387
p33,summ,cdd,2034,162.6727185
p33,summ,cdd,2036,176.5791597
p33,summ,cdd,2038,191.6078943
p33,summ,cdd,2040,213.9756414
p33,summ,cdd,2042,224.6109625
p33,summ,cdd,2044,231.2484958
p33,summ,cdd,2046,243.0336983
p33,summ,cdd,2048,240.982418
p33,summ,cdd,2050,251.0272135
p33,summ,hdd,2010,146.5442716
p33,summ,hdd,2012,137.9925039
p33,summ,hdd,2014,130.4667193
p33,summ,hdd,2016,127.4376637
p33,summ,hdd,2018,121.0667233
p33,summ,hdd,2020,112.3246172
p33,summ,hdd,2022,108.9949951
p33,summ,hdd,2024,104.2940347
p33,summ,hdd,2026,102.129502
p33,summ,hdd,2028,95.77225562
p33,summ,hdd,2030,94.09296571
p33,summ,hdd,2032,87.52078635
p33,summ,hdd,2034,87.75722086
p33,summ,hdd,2036,79.35404486
p33,summ,hdd,2038,76.12020129
p33,summ,hdd,2040,69.50206611
p33,summ,hdd,2042,64.43162373
p33,summ,hdd,2044,61.66972027
p33,summ,hdd,2046,57.06127479
p33,summ,hdd,2048,55.66605339
p33,summ,hdd,2050,52.10712341
p33,fall,cdd,2010,9.197515159
p33,fall,cdd,2012,9.084590026
p33,fall,cdd,2014,9.737175198
p33,fall,cdd,2016,9.06162302
p33,fall,cdd,2018,9.283554501
p33,fall,cdd,2020,9.242442998
p33,fall,cdd,2022,7.904504598
p33,fall,cdd,2024,9.756442448
p33,fall,cdd,2026,8.463109377
p33,fall,cdd,2028,11.30264533
p33,fall,cdd,2030,11.98017625
p33,fall,cdd,2032,13.24512534
p33,fall,cdd,2034,13.2989497
p33,fall,cdd,2036,13.62439347
p33,fall,cdd,2038,15.81418385
p33,fall,cdd,2040,19.0566331
p33,fall,cdd,2042,19.53558227
p33,fall,cdd,2044,22.17949213
p33,fall,cdd,2046,23.29134003
p33,fall,cdd,2048,22.55299262
p33,fall,cdd,2050,24.62058769
p33,fall,hdd,2010,479.6097565
p33,fall,hdd,2012,477.6450064
p33,fall,hdd,2014,470.1016033
p33,fall,hdd,2016,466.5141093
p33,fall,hdd,2018,448.0557566
p33,fall,hdd,2020,441.1770678
p33,fall,hdd,2022,440.3489393
p33,fall,hdd,2024,431.6897826
p33,fall,hdd,2026,432.9196554
p33,fall,hdd,2028,417.5465895
p33,fall,hdd,2030,412.7287197
p33,fall,hdd,2032,401.6516008
p33,fall,hdd,2034,393.8572999
p33,fall,hdd,2036,387.3592633
p33,fall,hdd,2038,384.6860278
p33,fall,hdd,2040,369.2644665
p33,fall,hdd,2042,357.655902
p33,fall,hdd,2044,351.5514244
p33,fall,hdd,2046,336.8001523
p33,fall,hdd,2048,327.4312809
p33,fall,hdd,2050,316.170229
p33,wint,cdd,2010,0
p33,wint,cdd,2012,0
p33,wint,cdd,2014,0
p33,wint,cdd,2016,0
p33,wint,cdd,2018,0
p33,wint,cdd,2020,0
p33,wint,cdd,2022,0
p33,wint,cdd,2024,0
p33,wint,cdd,2026,0
p33,wint,cdd,2028,0
p33,wint,cdd,2030,0
p33,wint,cdd,2032,0
p33,wint,cdd,2034,0
p33,wint,cdd,2036,0
p33,wint,cdd,2038,0
p33,wint,cdd,2040,0
p33,wint,cdd,2042,0
p33,wint,cdd,2044,0
p33,wint,cdd,2046,0
p33,wint,cdd,2048,0
p33,wint,cdd,2050,0
p33,wint,hdd,2010,2541.373328
p33,wint,hdd,2012,2559.357368
p33,wint,hdd,2014,2534.371187
p33,wint,hdd,2016,2540.547521
p33,wint,hdd,2018,2523.776588
p33,wint,hdd,2020,2537.383357
p33,wint,hdd,2022,2541.784257
p33,wint,hdd,2024,2519.729796
p33,wint,hdd,2026,2519.816046
p33,wint,hdd,2028,2541.256804
p33,wint,hdd,2030,2526.69305
p33,wint,hdd,2032,2528.826162
p33,wint,hdd,2034,2521.677442
p33,wint,hdd,2036,2506.363622
p33,wint,hdd,2038,2514.237655
p33,wint,hdd,2040,2490.07548
p33,wint,hdd,2042,2457.476532
p33,wint,hdd,2044,2438.993811
p33,wint,hdd,2046,2392.203041
p33,wint,hdd,2048,2390.771061
p33,wint,hdd,2050,2381.65266
p34,spri,cdd,2010,1.780291598
p34,spri,cdd,2012,1.890022104
p34,spri,cdd,2014,1.867801923
p34,spri,cdd,2016,2.436716493
p34,spri,cdd,2018,2.081532243
p34,spri,cdd,2020,3.888080434
p34,spri,cdd,2022,3.718073849
p34,spri,cdd,2024,4.354345102
p34,spri,cdd,2026,4.012675335
p34,spri,cdd,2028,5.058066205
p34,spri,cdd,2030,4.720965818
p34,spri,cdd,2032,5.806665684
p34,spri,cdd,2034,5.806665684
p34,spri,cdd,2036,5.876075675
p34,spri,cdd,2038,6.882373952
p34,spri,cdd,2040,5.125702217
p34,spri,cdd,2042,5.055331055
p34,spri,cdd,2044,5.259408281
p34,spri,cdd,2046,5.164280454
p34,spri,cdd,2048,6.745745716
p34,spri,cdd,2050,10.05811568
p34,spri,hdd,2010,1061.594375
p34,spri,hdd,2012,1052.488277
p34,spri,hdd,2014,1056.914707
p34,spri,hdd,2016,1041.775769
p34,spri,hdd,2018,1041.987236
p34,spri,hdd,2020,1002.892072
p34,spri,hdd,2022,1008.197443
p34,spri,hdd,2024,1003.664347
p34,spri,hdd,2026,988.2484445
p34,spri,hdd,2028,971.9845364
p34,spri,hdd,2030,960.0752158
p34,spri,hdd,2032,947.8780272
p34,spri,hdd,2034,928.0272334
p34,spri,hdd,2036,913.8875367
p34,spri,hdd,2038,879.2710979
p34,spri,hdd,2040,882.5003621
p34,spri,hdd,2042,870.5822528
p34,spri,hdd,2044,856.2347924
p34,spri,hdd,2046,849.7129974
p34,spri,hdd,2048,829.7926344
p34,spri,hdd,2050,819.7258675
p34,summ,cdd,2010,154.2516781
p34,summ,cdd,2012,165.8037591
p34,summ,cdd,2014,175.9598388
p34,summ,cdd,2016,183.8463027
p34,summ,cdd,2018,183.5323876
p34,summ,cdd,2020,193.3850823
p34,summ,cdd,2022,187.5239665
p34,summ,cdd,2024,196.20036
p34,summ,cdd,2026,194.6823377
p34,summ,cdd,2028,211.162084
p34,summ,cdd,2030,227.6514883
p34,summ,cdd,2032,239.18253
p34,summ,cdd,2034,246.0885258
p34,summ,cdd,2036,266.0919166
p34,summ,cdd,2038,283.9825315
p34,summ,cdd,2040,309.7987006
p34,summ,cdd,2042,324.8240597
p34,summ,cdd,2044,330.8021331
p34,summ,cdd,2046,344.7815006
p34,summ,cdd,2048,348.6424036
p34,summ,cdd,2050,359.4297942
p34,summ,hdd,2010,81.8833233
p34,summ,hdd,2012,75.30055713
p34,summ,hdd,2014,69.29053923
p34,summ,hdd,2016,64.66725413
p34,summ,hdd,2018,61.17977385
p34,summ,hdd,2020,54.50620708
p34,summ,hdd,2022,52.0669699
p34,summ,hdd,2024,48.30715773
p34,summ,hdd,2026,45.87972643
p34,summ,hdd,2028,43.28745818
p34,summ,hdd,2030,43.52490959
p34,summ,hdd,2032,40.82528348
p34,summ,hdd,2034,40.94372253
p34,summ,hdd,2036,36.79679044
p34,summ,hdd,2038,34.91635397
p34,summ,hdd,2040,31.05215772
p34,summ,hdd,2042,28.471958
p34,summ,hdd,2044,28.46059667
p34,summ,hdd,2046,26.30590435
p34,summ,hdd,2048,24.68258149
p34,summ,hdd,2050,23.31637493
p34,fall,cdd,2010,14.00884884
p34,fall,cdd,2012,14.22578816
p34,fall,cdd,2014,15.72727822
p34,fall,cdd,2016,15.32140496
p34,fall,cdd,2018,16.25399991
p34,fall,cdd,2020,16.29343175
p34,fall,cdd,2022,14.23283797
p34,fall,cdd,2024,16.00697512
p34,fall,cdd,2026,15.05963611
p34,fall,cdd,2028,19.70995767
p34,fall,cdd,2030,21.41199707
p34,fall,cdd,2032,23.62115312
p34,fall,cdd,2034,22.97756292
p34,fall,cdd,2036,23.64468976
p34,fall,cdd,2038,27.11354546
p34,fall,cdd,2040,32.45176004
p34,fall,cdd,2042,33.30951244
p34,fall,cdd,2044,38.06978259
p34,fall,cdd,2046,39.3662606
p34,fall,cdd,2048,37.59260424
p34,fall,cdd,2050,39.82146284
p34,fall,hdd,2010,392.887081
p34,fall,hdd,2012,390.8171537
p34,fall,hdd,2014,386.7808648
p34,fall,hdd,2016,381.1168943
p34,fall,hdd,2018,363.1637317
p34,fall,hdd,2020,359.276034
p34,fall,hdd,2022,359.2032829
p34,fall,hdd,2024,350.2980839
p34,fall,hdd,2026,349.815994
p34,fall,hdd,2028,338.7446679
p34,fall,hdd,2030,333.0605429
p34,fall,hdd,2032,322.3025902
p34,fall,hdd,2034,315.5390343
p34,fall,hdd,2036,310.4407046
p34,fall,hdd,2038,309.3709955
p34,fall,hdd,2040,295.4684324
p34,fall,hdd,2042,282.6722674
p34,fall,hdd,2044,278.9945194
p34,fall,hdd,2046,265.8059975
p34,fall,hdd,2048,254.3241718
p34,fall,hdd,2050,243.621816
p34,wint,cdd,2010,0
p34,wint,cdd,2012,0
p34,wint,cdd,2014,0
p34,wint,cdd,2016,0
p34,wint,cdd,2018,0
p34,wint,cdd,2020,0
p34,wint,cdd,2022,0
