filename,filetype,ignore,key,year_col,fix_cols,wide,header,forecast_fit,clip_min,clip_max,notes,forecast_fit_old
hourly_operational_characteristics.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
hyd_add_upg_cap.csv,.csv,0,None,wide,"r,i,rscbin",1,0,constant,0,None,done,constant
hyd_fom.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
hydrocapcostmult.csv,.csv,0,None,Unnamed: 0,None,1,0,constant,0,None,projection?,linear_5
i_coolingtech_watersource_link.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
i_coolingtech_watersource_upgrades_link.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
i_coolingtech_watersource_upgrades.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
i_coolingtech_watersource.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
ice_fom.csv,.csv,0,None,0,None,0,None,constant,0,None,projection?,linear_5
index_hr_map.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
inflation.csv,.csv,0,None,t,None,0,0,constant,None,None,done,constant
itc_fractions.csv,.csv,0,None,t,"i,country,itc_tax_equity_penalty",0,0,constant,None,None,done,constant
ivt_default.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done (special case: ivt is extended in calc_financial_inputs.py since ivt is needed there),constant
ivt_small.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done (special case: ivt is extended in calc_financial_inputs.py since ivt is needed there),constant
ivt_step.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
ivt.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done (special case: ivt is extended in calc_financial_inputs.py since ivt is needed there),constant
load_2010.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
load_all.csv,.csv,0,None,wide,"r,h",1,0,linear_5,0,None,done,linear_5
load_multiplier.csv,.csv,0,None,wide,cendiv,1,0,linear_5,0,None,done,linear_5
maxage.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
methane_leakage_rate.csv,.csv,0,None,*t,None,0,0,constant,None,None,done,constant
mex_growth_rate.csv,.csv,0,None,0,None,0,None,linear_5,0,None,done,linear_5
min_retire_age.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
minCF.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
minhyd.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
minloadfrac0.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
modeledyears.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
nat_gen_tech_frac.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
national_gen_frac_allScen.csv,.csv,0,None,Unnamed: 0,None,1,0,linear_5,0,1,projection?,constant
national_rps_frac_allScen.csv,.csv,0,None,t,None,1,0,constant,0,1,done,constant
net_trade_can_h17.csv,.csv,0,None,t,"*r,h",0,0,constant,None,None,done,constant
ng_crf_penalty.csv,.csv,0,None,*t,None,0,0,constant,None,None,done,constant
ng_demand_elec.csv,.csv,0,None,wide,Unnamed: 0,1,0,constant,0,None,done,linear_5
ng_demand_tot.csv,.csv,0,None,wide,Unnamed: 0,1,0,constant,0,None,done,linear_5
ng_price_cendiv.csv,.csv,0,None,wide,cendiv,1,0,constant,0,None,done,linear_5
nuclear_ba_ban_list.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
nuke_fom_adj.csv,.csv,0,None,0,None,0,None,constant,None,None,done,linear_5
numhours.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
oddyears.csv,.csv,3,None,9999,None,9999,0,constant,None,None,done,constant
offshore_goal_fix.csv,.csv,0,None,wide,st,1,0,constant,0,None,done,constant
offshore_goal_float.csv,.csv,0,None,wide,st,1,0,constant,0,None,done,constant
offshore_req.csv,.csv,0,None,wide,st,1,0,constant,0,None,done,constant
ofswind_rsc_mult.csv,.csv,0,None,Unnamed: 0,None,1,0,constant,0,None,done,linear_5
orperc.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
outage_forced.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
outage_planned.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
peak_all.csv,.csv,2,None,wide,"r,szn",1,0,linear_5,None,None,"TODO: ignore if not EFS, else apply projection",linear_10
prescribed_nonRSC.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
prescribed_rsc.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
prm_annual.csv,.csv,0,None,t,*nercr,0,0,constant,None,None,done,constant
ptc_unit_value.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
ptc_values.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
pv_cf_improve.csv,.csv,0,None,0,None,0,None,constant,None,None,done,constant
pvb_bcr.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
pvb_ilr.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
pvbcapcostmult.csv,.csv,0,None,Unnamed: 0,None,0,0,constant,None,None,done,constant
pvf_cap.csv,.csv,1,None,0,None,0,None,linear_5,0,None,done (but double-check that it is written correctly by calc_financial_inputs.py),linear_5
pvf_onm_int.csv,.csv,1,None,0,None,0,None,linear_10,0,None,done (but double-check that it is written correctly by calc_financial_inputs.py),linear_10
ramprate.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
ramptime.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
recperc.csv,.csv,0,None,t,st,1,0,linear_5,None,1,done,linear_5
rectable.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
reeds_ba_tz_map.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
region_map.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
regions.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
resources.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
retirements.csv,.csv,1,None,9999,None,9999,0,constant,None,None,"TODO: discuss, make sure it should just be copied",constant
rev_transmission_basecost.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
rggicon.csv,.csv,0,None,0,None,0,None,constant,None,None,done,constant
rsc_combined.csv,.csv,0,None,t,"*i,r,sc_cat,rscbin",0,0,constant,None,None,done,constant
rsmap_filtered.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
rsmap.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
scalars.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
spur_parameters.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
statecap.csv,.csv,0,None,0,None,0,None,constant,None,None,done,constant
storage_duration_pshdata.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
storage_duration.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
storage_mandates.csv,.csv,0,None,1,0,0,None,constant,None,None,done,constant
storinmaxfrac.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
substation_supply_curve.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
superpeak_hour_mapper.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
switches.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
tech-subset-table.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
techs_banned.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
tg_rsc_cspagg_tmp.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
tranloss.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
trans_cap_cost_mult_noITC.csv,.csv,0,None,*t,None,0,0,constant,None,None,done,constant
trans_cap_cost_mult.csv,.csv,0,None,*t,None,0,0,constant,None,None,done,constant
trans_itc_fractions.csv,.csv,1,None,9999,None,9999,0,constant,None,None,constant or expire?,constant
trans_multilink_paths.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
trans_multilink_segments.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
transmission_capacity_initial.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
transmission_distance.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
unapp_water_sea_distr.csv,.csv,1,None,9999,None,9999,0,constant,None,None,TODO: check for climate impacts,constant
upgrade_link.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
upgradelink_water.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
va_ng_crf_penalty.csv,.csv,0,None,0,None,0,None,constant,None,None,done,constant
valid_ba_list.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
valid_regions_list.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
var_map.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
wat_access_cap_cost.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
water_with_cons_rate.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
wind_cap_reg.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
wind_retirements.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
wind-ofs_prescribed_builds.csv,.csv,1,None,9999,None,9999,0,constant,None,None, done,constant
wind-ons_exog_cap.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
wind-ons_prescribed_builds.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
windcfout.csv,.csv,0,None,t,None,1,0,constant,None,None,constant or saturate?,constant
windows_2100.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
windows_default.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
windows_step10.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
windows_step5.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
cccurt_defaults.gdx,.gdx,1,cc_int,t,"i,c,r,szn",9999,0,constant,None,None,done (but note that it still uses c instead of v),constant
cccurt_defaults.gdx,.gdx,1,curt_int,t,"i,r,h",9999,0,constant,None,None,done,constant
cccurt_defaults.gdx,.gdx,1,curt_mingen_int,t,"r,h",9999,0,constant,None,None,done,constant
inputs.gdx,.gdx,1,None,9999,None,9999,0,constant,None,None,done (wouldn't exist yet in normal run),constant
plexos_inputs.gdx,.gdx,1,None,9999,None,9999,0,constant,None,None,done (wouldn't exist yet in normal run),constant
can_trade_8760.h5,.h5,0,None,t,"r,h",9999,0,constant,None,None,done,constant
load.h5,.h5,0,None,year,hour,1,keepindex,linear_5,None,None,done,linear_5
recf.h5,.h5,1,None,9999,None,9999,0,constant,None,None,done,constant
retail_cap_cost_mult.h5,.h5,1,None,9999,None,9999,0,constant,None,None,done,constant
retail_depreciation_sch.h5,.h5,1,None,9999,None,9999,0,constant,None,None,done,constant
retail_eval_period.h5,.h5,1,None,9999,None,9999,0,constant,None,None,done,constant
geoexist.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
hydcf.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
hydcfadj.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
hydcfhist.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
hydrofrac.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
oosfrac.csv,.csv,1,None,9999,None,9999,0,constant,None,None,done,constant
plantcharout.txt,.txt,0,None,1,"0,2",0,None,constant,None,None,"done. consider field-specific projections (i.e. linear projection for capcost for PV, but constant projection for heatrate and rte)",constant
rsc_combined.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
scalars.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
threads.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
transmission_line_cost.txt,.txt,1,None,9999,None,9999,0,constant,None,None,done,constant
