t,state,end_use_load
1987,KS,24430365
1987,KY,50786785
1987,LA,59155892
1987,MA,42382871
1987,MD,44908015
1987,ME,10718174
1987,MI,78979846
1987,MN,41775508
1987,MO,50140141
1987,MS,27185778
1987,MT,12422948
1987,NC,82609681
1987,ND,6597077
1987,NE,16184705
1987,NH,8373389
1987,NJ,58745979
1987,NM,12332195
1987,NV,12753584
1987,NY,118969546
1987,OH,130382617
1987,OK,36096448
1987,OR,37712944
1987,PA,107140477
1987,RI,5942009
1987,SC,51966502
1987,SD,5710846
1987,TN,69730374
1987,TX,216066491
1987,UT,13397001
1987,VA,66847212
1987,VT,4096876
1987,WA,77082355
1987,WI,44976396
1987,WV,21074863
1987,WY,10510189
1988,AK,4044970
1988,AL,56637510
1988,AR,25272601
1988,AZ,38916338
1988,CA,200637168
1988,CO,29334976
1988,CT,26923175
1988,DC,9379563
1988,DE,7543346
1988,FL,130240769
1988,GA,74346244
1988,HI,7719029
1988,IA,28837653
1988,ID,17165351
1988,IL,110040827
1988,IN,71675420
1988,KS,25828692
1988,KY,54078192
1988,LA,60010714
1988,MA,44726985
1988,MD,47563968
1988,ME,11263823
1988,MI,82517085
1988,MN,45727512
1988,MO,52247052
1988,MS,28079551
1988,MT,12941518
1988,NC,85540241
1988,ND,7106776
1988,NE,17258629
1988,NH,8848115
1988,NJ,62111702
1988,NM,12755321
1988,NV,13684291
1988,NY,125643060
1988,OH,134316009
1988,OK,37325974
1988,OR,39312233
1988,PA,112891456
1988,RI,6219593
1988,SC,52808635
1988,SD,6234717
1988,TN,72871861
1988,TX,224345864
1988,UT,14506585
1988,VA,70115101
1988,VT,4415887
1988,WA,84832411
1988,WI,47865729
1988,WV,22387970
1988,WY,10964289
1989,AK,4141674
1989,AL,58187349
1989,AR,26084949
1989,AZ,40747595
1989,CA,204138770
1989,CO,30139067
1989,CT,27364524
1989,DC,9652721
1989,DE,8065349
1989,FL,138473910
1989,GA,77059682
1989,HI,7970360
1989,IA,28712420
1989,ID,17821084
1989,IL,109301132
1989,IN,72890795
1989,KS,25822062
1989,KY,58486986
1989,LA,61841509
1989,MA,45683166
1989,MD,49258686
1989,ME,11434149
1989,MI,82929428
1989,MN,45931823
1989,MO,52602539
1989,MS,29574424
1989,MT,13061049
1989,NC,88209315
1989,ND,7061697
1989,NE,17566775
1989,NH,9085743
1989,NJ,63358521
1989,NM,13369803
1989,NV,14967995
1989,NY,128203498
1989,OH,141624252
1989,OK,37007417
1989,OR,41619048
1989,PA,113899876
1989,RI,6359341
1989,SC,53857186
1989,SD,6338192
1989,TN,75112824
1989,TX,229660215
1989,UT,14964638
1989,VA,73461259
1989,VT,4573089
1989,WA,86674498
1989,WI,48375912
1989,WV,22847422
1989,WY,11233614
1990,AK,4253840
1990,AL,59925613
1990,AR,27365296
1990,AZ,41469585
1990,CA,211092922
1990,CO,30794588
1990,CT,27187238
1990,DC,9848445
1990,DE,8283867
1990,FL,143534878
1990,GA,80440116
1990,HI,8310537
1990,IA,29437379
1990,ID,18003422
1990,IL,111576776
1990,IN,73982219
1990,KS,27148767
1990,KY,61096874
1990,LA,63825890
1990,MA,45441672
1990,MD,49533730
1990,ME,11528975
1990,MI,82366869
1990,MN,47166915
1990,MO,53924637
1990,MS,32127077
1990,MT,13124583
1990,NC,89924487
1990,ND,7013850
1990,NE,17868252
1990,NH,8979614
1990,NJ,62856687
1990,NM,13820760
1990,NV,16351894
1990,NY,129324439
1990,OH,142465472
1990,OK,42504220
1990,OR,42977443
1990,PA,114750659
1990,RI,6418978
1990,SC,55651791
1990,SD,6333893
1990,TN,77144769
1990,TX,237415127
1990,UT,15401674
1990,VA,72696269
1990,VT,4716228
1990,WA,91046151
1990,WI,49198028
1990,WV,23132431
1990,WY,11768839
1991,AK,4255713
1991,AL,61227325
1991,AR,28440257
1991,AZ,41848417
1991,CA,208650489
1991,CO,31456688
1991,CT,27171405
1991,DC,10195163
1991,DE,8535864
1991,FL,146336241
1991,GA,81539086
1991,HI,8524087
1991,IA,30781462
1991,ID,18045604
1991,IL,116868558
1991,IN,77033736
1991,KS,28152224
1991,KY,64193802
1991,LA,64704299
1991,MA,44796787
1991,MD,51107809
1991,ME,11382784
1991,MI,84518543
1991,MN,48754597
1991,MO,56514156
1991,MS,33019383
1991,MT,13406600
1991,NC,92316483
1991,ND,7255201
1991,NE,18605192
1991,NH,8761774
1991,NJ,64682551
1991,NM,14083944
1991,NV,16625419
1991,NY,129410967
1991,OH,145658320
1991,OK,39404397
1991,OR,43650751
1991,PA,116336998
1991,RI,6403046
1991,SC,57069331
1991,SD,6685140
1991,TN,78390141
1991,TX,240351787
1991,UT,15907404
1991,VA,75111148
1991,VT,4704457
1991,WA,92713509
1991,WI,51032208
1991,WV,23624945
1991,WY,11756848
1992,AK,4338934
1992,AL,62166661
1992,AR,28451112
1992,AZ,43651272
1992,CA,213447241
1992,CO,31821970
1992,CT,27126971
1992,DC,10043021
1992,DE,8532380
1992,FL,147009940
1992,GA,83391431
1992,HI,8666889
1992,IA,30208072
1992,ID,19008207
1992,IL,112520519
1992,IN,76976815
1992,KS,27069105
1992,KY,67067820
1992,LA,65098330
1992,MA,44998082
1992,MD,50988788
1992,ME,11483027
1992,MI,83840225
1992,MN,47412154
1992,MO,54410855
1992,MS,33241190
1992,MT,13096382
1992,NC,94195331
1992,ND,7128380
1992,NE,17784329
1992,NH,8954313
1992,NJ,63122357
1992,NM,14431480
1992,NV,17696252
1992,NY,128469688
1992,OH,145016464
1992,OK,38267207
1992,OR,42910176
1992,PA,116287618
1992,RI,6392560
1992,SC,58400921
1992,SD,6493846
1992,TN,78584112
1992,TX,239431038
1992,UT,16567056
1992,VA,76448426
1992,VT,4941032
1992,WA,89319316
1992,WI,50925090
1992,WV,23831118
1992,WY,11699946
1993,AK,4374627
1993,AL,65057675
1993,AR,31662933
1993,AZ,44407854
1993,CA,210499926
1993,CO,32957803
1993,CT,27238487
1993,DC,10374622
1993,DE,9121134
1993,FL,152747819
1993,GA,89191041
1993,HI,8657911
1993,IA,32103910
1993,ID,18719840
1993,IL,117786375
1993,IN,81931490
1993,KS,28808385
1993,KY,68149184
1993,LA,67755825
1993,MA,45280748
1993,MD,53872404
1993,ME,11952356
1993,MI,87588602
1993,MN,49210670
1993,MO,58622069
1993,MS,34749301
1993,MT,12929227
1993,NC,99777554
1993,ND,7431958
1993,NE,18749041
1993,NH,8760969
1993,NJ,65620646
1993,NM,14926879
1993,NV,18498851
1993,NY,130170179
1993,OH,148570665
1993,OK,40531327
1993,OR,44577902
1993,PA,119981494
1993,RI,6548438
1993,SC,61532725
1993,SD,6904707
1993,TN,79832181
1993,TX,250084413
1993,UT,16867129
1993,VA,81371781
1993,VT,5015558
1993,WA,90472611
1993,WI,53156402
1993,WV,24441525
1993,WY,11885187
1994,AK,4533379
1994,AL,67580676
1994,AR,32619098
1994,AZ,47282035
1994,CA,213684302
1994,CO,34502279
1994,CT,28025671
1994,DC,10294675
1994,DE,9298971
1994,FL,159544300
1994,GA,89913084
1994,HI,8948422
1994,IA,33039251
1994,ID,19878615
1994,IL,121490048
1994,IN,83807543
1994,KS,29613821
1994,KY,72485367
1994,LA,70131806
1994,MA,46091354
1994,MD,54751623
1994,ME,11605815
1994,MI,91159987
1994,MN,51155105
1994,MO,59692758
1994,MS,36626569
1994,MT,13184134
1994,NC,99789182
1994,ND,7680764
1994,NE,19873148
1994,NH,8956221
1994,NJ,66257593
1994,NM,15858794
1994,NV,20036271
1994,NY,131176571
1994,OH,154376709
1994,OK,41143443
1994,OR,44970742
1994,PA,123045049
1994,RI,6571846
1994,SC,61857958
1994,SD,7174054
1994,TN,82533292
1994,TX,258179737
1994,UT,17847064
1994,VA,82210138
1994,VT,5066504
1994,WA,87133397
1994,WI,55411611
1994,WV,24775708
1994,WY,11696380
1995,AK,4631830
1995,AL,70006764
1995,AR,34671434
1995,AZ,48588969
1995,CA,212604724
1995,CO,35316819
1995,CT,27969969
1995,DC,10315570
1995,DE,9579533
1995,FL,167492138
1995,GA,96192170
1995,HI,9187608
1995,IA,34300919
1995,ID,19619846
1995,IL,126231065
1995,IN,87005957
1995,KS,30356882
1995,KY,74548198
1995,LA,72827190
1995,MA,46510284
1995,MD,56158045
1995,ME,11561302
1995,MI,94701134
1995,MN,53958771
1995,MO,62258967
1995,MS,37868480
1995,MT,13418523
1995,NC,104672756
1995,ND,7882636
1995,NE,20892479
1995,NH,9007360
1995,NJ,66753785
1995,NM,16415546
1995,NV,20659397
1995,NY,130470717
1995,OH,158625546
1995,OK,41392452
1995,OR,45725307
1995,PA,126250597
1995,RI,6635677
1995,SC,65074395
1995,SD,7413542
1995,TN,82030329
1995,TX,263278592
1995,UT,18460240
1995,VA,85162485
1995,VT,5104102
1995,WA,88353414
1995,WI,57966904
1995,WV,25976705
1995,WY,11198535
1996,AK,4779562
1996,AL,73104419
1996,AR,36136576
1996,AZ,52084539
1996,CA,218112485
1996,CO,37072975
1996,CT,28416945
1996,DC,10136667
1996,DE,9640700
1996,FL,171832022
1996,GA,101307136
1996,HI,9378961
1996,IA,34999416
1996,ID,21781272
1996,IL,125990381
1996,IN,88901372
1996,KS,31290626
1996,KY,77018734
1996,LA,75269095
1996,MA,47293773
1996,MD,56997520
1996,ME,11726431
1996,MI,96301566
1996,MN,54941699
1996,MO,64843243
1996,MS,39622374
1996,MT,13819556
1996,NC,108296394
1996,ND,8314159
1996,NE,21497464
1996,NH,9145790
1996,NJ,66889430
1996,NM,17173393
1996,NV,22574029
1996,NY,131527186
1996,OH,158587337
1996,OK,43291303
1996,OR,48409510
1996,PA,127623026
1996,RI,6604198
1996,SC,67086215
1996,SD,7736162
1996,TN,87659014
1996,TX,278449583
1996,UT,19858069
1996,VA,87595643
1996,VT,5239492
1996,WA,88424106
1996,WI,58743628
1996,WV,26126778
1996,WY,11475069
1997,AK,4840529
1997,AL,74553869
1997,AR,36857530
1997,AZ,54455835
1997,CA,227880126
1997,CO,38069234
1997,CT,28432096
1997,DC,10106781
1997,DE,10122428
1997,FL,175041015
1997,GA,102249914
1997,HI,9363099
1997,IA,36147983
1997,ID,22393831
1997,IL,126953318
1997,IN,89146614
1997,KS,32270009
1997,KY,76835514
1997,LA,75885666
1997,MA,47881855
1997,MD,56264488
1997,ME,11958939
1997,MI,97390660
1997,MN,55674293
1997,MO,65711331
1997,MS,40088725
1997,MT,11917489
1997,NC,109050025
1997,ND,8282435
1997,NE,22582344
1997,NH,9167169
1997,NJ,65915034
1997,NM,17527949
1997,NV,24219096
1997,NY,131943925
1997,OH,158508094
1997,OK,44452853
1997,OR,48552291
1997,PA,128076414
1997,RI,6744508
1997,SC,68534441
1997,SD,7772548
1997,TN,86917071
1997,TX,286703509
1997,UT,20375525
1997,VA,87420340
1997,VT,5312146
1997,WA,90932109
1997,WI,60094002
1997,WV,26247224
1997,WY,11786205
1998,AK,5094584
1998,AL,79173033
1998,AR,39315195
1998,AZ,55843277
1998,CA,236433970
1998,CO,39574437
1998,CT,28956144
1998,DC,10281067
1998,DE,10397825
1998,FL,187354592
1998,GA,110720323
1998,HI,9261071
1998,IA,37318292
1998,ID,22076953
1998,IL,131697093
1998,IN,92058825
1998,KS,34140176
1998,KY,75850311
1998,LA,77716091
1998,MA,48607144
1998,MD,57833638
1998,ME,11598695
1998,MI,100506195
1998,MN,56744047
1998,MO,69009936
1998,MS,42510238
1998,MT,14144832
1998,NC,113596306
1998,ND,8220384
1998,NE,23144897
1998,NH,9303182
1998,NJ,68161512
1998,NM,18173120
1998,NV,25037075
1998,NY,134195525
1998,OH,159793176
1998,OK,47896575
1998,OR,46906661
1998,PA,130206411
1998,RI,6887630
1998,SC,72453886
1998,SD,7824031
1998,TN,91749889
1998,TX,304704764
1998,UT,20700326
1998,VA,90608523
1998,VT,5363258
1998,WA,94872589
1998,WI,62061221
1998,WV,26511261
1998,WY,11640566
1999,AK,5292615
1999,AL,80401079
1999,AR,39788746
1999,AZ,57661946
1999,CA,234830879
1999,CO,40570923
1999,CT,29803004
1999,DC,10417813
1999,DE,10552373
1999,FL,187270257
1999,GA,112655746
1999,HI,9381139
1999,IA,38033812
1999,ID,22722394
1999,IL,132681539
1999,IN,96735464
1999,KS,33820108
1999,KY,79098015
1999,LA,78266678
1999,MA,49407444
1999,MD,59086225
1999,ME,11943634
1999,MI,103981006
1999,MN,57399085
1999,MO,69044970
1999,MS,43979792
1999,MT,13281599
1999,NC,115015125
1999,ND,9112193
1999,NE,22810012
1999,NH,9888078
1999,NJ,70703153
1999,NM,18041302
1999,NV,26253307
1999,NY,139377641
1999,OH,164270830
1999,OK,46736630
1999,OR,47543707
1999,PA,128883313
1999,RI,7150073
1999,SC,73303562
1999,SD,7922354
1999,TN,93180379
1999,TX,301844180
1999,UT,21879032
1999,VA,93032468
1999,VT,5527328
1999,WA,99030324
1999,WI,63547448
1999,WV,27144008
1999,WY,11782349
2000,AK,5309970
2000,AL,83524220
2000,AR,41611188
2000,AZ,61130045
2000,CA,244057202
2000,CO,43020284
2000,CT,29952407
2000,DC,10615521
2000,DE,11274290
2000,FL,195842976
2000,GA,119185076
2000,HI,9690596
2000,IA,39087867
2000,ID,22834099
2000,IL,134696962
2000,IN,97774925
2000,KS,35921461
2000,KY,78316156
2000,LA,80690346
2000,MA,51773113
2000,MD,60677804
2000,ME,12162977
2000,MI,104772216
2000,MN,59782089
2000,MO,72642699
2000,MS,45336178
2000,MT,14579982
2000,NC,119855456
2000,ND,9413409
2000,NE,24349189
2000,NH,10158903
2000,NJ,69977129
2000,NM,18800676
2000,NV,27791691
2000,NY,142026560
2000,OH,165194857
2000,OK,49564141
2000,OR,50330414
2000,PA,133845326
2000,RI,7301336
2000,SC,77011969
2000,SD,8282740
2000,TN,95727709
2000,TX,318262529
2000,UT,23185277
2000,VA,96715402
2000,VT,5638614
2000,WA,96511121
2000,WI,65146487
2000,WV,27692998
2000,WY,12367684
2001,AK,5454080
2001,AL,79358258
2001,AR,41732449
2001,AZ,62274304
2001,CA,247758778
2001,CO,44236038
2001,CT,30540758
2001,DC,10880472
2001,DE,11378626
2001,FL,200752133
2001,GA,117790473
2001,HI,9784563
2001,IA,39443755
2001,ID,21096017
2001,IL,136033549
2001,IN,97733968
2001,KS,35846951
2001,KY,79975499
2001,LA,74692751
2001,MA,52496075
2001,MD,61640020
2001,ME,12151997
2001,MI,102409347
2001,MN,60686852
2001,MO,73213157
2001,MS,44286865
2001,MT,11446658
2001,NC,119026943
2001,ND,9809757
2001,NE,24722640
2001,NH,10315551
2001,NJ,73177390
2001,NM,18726594
2001,NV,28167293
2001,NY,144180760
2001,OH,155797714
2001,OK,49666725
2001,OR,45884830
2001,PA,135271933
2001,RI,7392917
2001,SC,74832367
2001,SD,8626999
2001,TN,96130718
2001,TX,318044174
2001,UT,23217308
2001,VA,96453175
2001,VT,5585446
2001,WA,78495247
2001,WI,65218293
2001,WV,27669432
2001,WY,12949505
2002,AK,5465489
2002,AL,83067078
2002,AR,42449558
2002,AZ,62600737
2002,CA,235213332
2002,CO,45936696
2002,CT,31005489
2002,DC,11128743
2002,DE,12018734
2002,FL,210473530
2002,GA,123789078
2002,HI,9891638
2002,IA,40897543
2002,ID,20699666
2002,IL,138447313
2002,IN,101428550
2002,KS,36713540
2002,KY,87266835
2002,LA,79260989
2002,MA,53707537
2002,MD,68379906
2002,ME,11441358
2002,MI,104713520
2002,MN,62162361
2002,MO,75000629
2002,MS,45451850
2002,MT,12831388
2002,NC,122686468
2002,ND,10219353
2002,NE,25661061
2002,NH,10383387
2002,NJ,74602620
2002,NM,19206917
2002,NV,29204272
2002,NY,147440116
2002,OH,153407098
2002,OK,49485466
2002,OR,45255173
2002,PA,139819870
2002,RI,7560699
2002,SC,77819392
2002,SD,8936801
2002,TN,98233027
2002,TX,320845849
2002,UT,23267188
2002,VA,100618570
2002,VT,5629263
2002,WA,75403856
2002,WI,66999296
2002,WV,28463122
2002,WY,12874060
2003,AK,5563682
2003,AL,83844220
2003,AR,43108259
2003,AZ,64079560
2003,CA,243221316
2003,CO,46494645
2003,CT,31830218
2003,DC,10946383
2003,DE,12599590
2003,FL,217378622
2003,GA,123676657
2003,HI,10390836
2003,IA,41207284
2003,ID,21218685
2003,IL,136247891
2003,IN,100467779
2003,KS,36735390
2003,KY,85219631
2003,LA,77769322
2003,MA,55514357
2003,MD,71258583
2003,ME,11971837
2003,MI,108877193
2003,MN,63087339
2003,MO,74239888
2003,MS,45543881
2003,MT,12824660
2003,NC,121335121
2003,ND,10461108
2003,NE,25856566
2003,NH,10972542
2003,NJ,76382512
2003,NM,19330491
2003,NV,30131660
2003,NY,144044703
2003,OH,152189238
2003,OK,50428168
2003,OR,45194730
2003,PA,140369128
2003,RI,7796626
2003,SC,77054098
2003,SD,9079990
2003,TN,97455808
2003,TX,322685955
2003,UT,23860350
2003,VA,101509731
2003,VT,5352429
2003,WA,78133501
2003,WI,67241494
2003,WV,28296993
2003,WY,13253836
2004,AK,5788484
2004,AL,86870519
2004,AR,43672360
2004,AZ,66933251
2004,CA,252025973
2004,CO,46723841
2004,CT,32214610
2004,DC,11414847
2004,DE,11761153
2004,FL,218584494
2004,GA,129465784
2004,HI,10731520
2004,IA,40902773
2004,ID,21808674
2004,IL,139253956
2004,IN,103094263
2004,KS,37126540
2004,KY,86521156
2004,LA,79737112
2004,MA,56142019
2004,MD,66891700
2004,ME,12367668
2004,MI,106606040
2004,MN,63340315
2004,MO,74054296
2004,MS,46032538
2004,MT,12956782
2004,NC,125656807
2004,ND,10516400
2004,NE,25875930
2004,NH,10973309
2004,NJ,77593167
2004,NM,19845735
2004,NV,31312306
2004,NY,145081709
2004,OH,154221114
2004,OK,50942042
2004,OR,45636448
2004,PA,143501493
2004,RI,7887575
2004,SC,79908340
2004,SD,9213844
2004,TN,99660665
2004,TX,320614840
2004,UT,24511704
2004,VA,105424173
2004,VT,5663772
2004,WA,79981608
2004,WI,67975709
2004,WV,28918612
2004,WY,13539513
2005,AK,5912571
2005,AL,89201620
2005,AR,46164923
2005,AZ,69390686
2005,CA,254249507
2005,CO,48353236
2005,CT,33095029
2005,DC,11816207
2005,DE,12136788
2005,FL,224977011
2005,GA,132265452
2005,HI,10538910
2005,IA,42756808
2005,ID,21852681
2005,IL,144986215
2005,IN,106548910
2005,KS,39024283
2005,KY,89351466
2005,LA,77389170
2005,MA,57227588
2005,MD,68365385
2005,ME,12362879
2005,MI,110444563
2005,MN,66019053
2005,MO,80940494
2005,MS,45901064
2005,MT,13478838
2005,NC,128335377
2005,ND,10839990
2005,NE,26975944
2005,NH,11244628
2005,NJ,81896813
2005,NM,20638951
2005,NV,32500630
2005,NY,150147571
2005,OH,160176303
2005,OK,53707102
2005,OR,46419245
2005,PA,148272940
2005,RI,8049112
2005,SC,81254088
2005,SD,9811017
2005,TN,103905421
2005,TX,334258262
2005,UT,25000498
2005,VA,108849552
2005,VT,5883053
2005,WA,83425200
2005,WI,70335683
2005,WV,30152069
2005,WY,14137727
2006,AK,6182291
2006,AL,90677695
2006,AR,46635624
2006,AZ,73252776
2006,CA,262958528
2006,CO,49733698
2006,CT,31677453
2006,DC,11396424
2006,DE,11554672
2006,FL,228219544
2006,GA,134834168
2006,HI,10567912
2006,IA,43336835
2006,ID,22761749
2006,IL,142447811
2006,IN,105664484
2006,KS,39751302
2006,KY,88743435
2006,LA,77467748
2006,MA,55850090
2006,MD,63173143
2006,ME,12284768
2006,MI,108017697
2006,MN,66769931
2006,MO,82015230
2006,MS,46936437
2006,MT,13814980
2006,NC,126698979
2006,ND,11245238
2006,NE,27276292
2006,NH,11094343
2006,NJ,79680947
2006,NM,21434957
2006,NV,34586260
2006,NY,142238019
2006,OH,153428844
2006,OK,54905314
2006,OR,48069265
2006,PA,146150358
2006,RI,7799126
2006,SC,80877321
2006,SD,10056387
2006,TN,103931744
2006,TX,342724213
2006,UT,26365716
2006,VA,106721241
2006,VT,5795029
2006,WA,85033335
2006,WI,69820749
2006,WV,32312126
2006,WY,14946612
2007,AK,6326610
2007,AL,91828464
2007,AR,47054891
2007,AZ,77193206
2007,CA,264234911
2007,CO,51299156
2007,CT,34129107
2007,DC,12110185
2007,DE,11868810
2007,FL,231084600
2007,GA,137453878
2007,HI,10585299
2007,IA,45269523
2007,ID,23755186
2007,IL,146055151
2007,IN,109420150
2007,KS,40165977
2007,KY,92404100
2007,LA,79566937
2007,MA,57138822
2007,MD,65390660
2007,ME,11860202
2007,MI,109296749
2007,MN,68231182
2007,MO,85532850
2007,MS,48153181
2007,MT,15531985
2007,NC,131880754
2007,ND,11905695
2007,NE,28248400
2007,NH,11235856
2007,NJ,81934334
2007,NM,22267394
2007,NV,35643402
2007,NY,148177523
2007,OH,161770827
2007,OK,55193200
2007,OR,48696965
2007,PA,151572950
2007,RI,8013022
2007,SC,81948158
2007,SD,10603301
2007,TN,106716934
2007,TX,343828582
2007,UT,27785447
2007,VA,111569552
2007,VT,5864006
2007,WA,85741947
2007,WI,71301300
2007,WV,34183839
2007,WY,15535552
2008,AK,6325944
2008,AL,89707279
2008,AR,46134681
2008,AZ,76267916
2008,CA,268155219
2008,CO,52142473
2008,CT,30956544
2008,DC,11616234
2008,DE,11748783
2008,FL,226172795
2008,GA,135173514
2008,HI,10390279
2008,IA,45488070
2008,ID,23901490
2008,IL,144619914
2008,IN,106980704
2008,KS,39965061
2008,KY,93428414
2008,LA,78725774
2008,MA,55884105
2008,MD,63325777
2008,ME,11673673
2008,MI,105781271
2008,MN,68794138
2008,MO,84381676
2008,MS,47721235
2008,MT,15326400
2008,NC,130069257
2008,ND,12416074
2008,NE,28821021
2008,NH,10977289
2008,NJ,80519543
2008,NM,22038108
2008,NV,35192496
2008,NY,144052936
2008,OH,159388807
2008,OK,56278866
2008,OR,49187477
2008,PA,150400589
2008,RI,7818594
2008,SC,80650572
2008,SD,10974086
2008,TN,104169779
2008,TX,347814647
2008,UT,28191511
2008,VA,110106337
2008,VT,5741204
2008,WA,87332884
2008,WI,70121827
2008,WV,34221103
2008,WY,16690249
2009,AK,6270171
2009,AL,82844602
2009,AR,43173104
2009,AZ,73432929
2009,CA,259583676
2009,CO,51035906
2009,CT,29715764
2009,DC,11434375
2009,DE,11257778
2009,FL,224750322
2009,GA,130765505
2009,HI,10126185
2009,IA,43641195
2009,ID,22753779
2009,IL,136688466
2009,IN,99311813
2009,KS,38243344
2009,KY,88896757
2009,LA,78669582
2009,MA,54359198
2009,MD,62589143
2009,ME,11282967
2009,MI,98121014
2009,MN,64004463
2009,MO,79897300
2009,MS,46049154
2009,MT,14353775
2009,NC,127657979
2009,ND,12648580
2009,NE,28452194
2009,NH,10698493
2009,NJ,75779853
2009,NM,21647136
2009,NV,34283654
2009,NY,140034397
2009,OH,146299793
2009,OK,54544580
2009,OR,47566897
2009,PA,143747438
2009,RI,7617629
2009,SC,76417479
2009,SD,11010118
2009,TN,94909844
2009,TX,345351420
2009,UT,27586700
2009,VA,108462463
2009,VT,5496513
2009,WA,90210002
2009,WI,66286439
2009,WV,30271329
2009,WY,16561937
2010,AK,6247038
2010,AL,90862645
2010,AR,48194285
2010,AZ,72833030
2010,CA,258530892
2010,CO,52917786
2010,CT,30391766
2010,DC,11876995
2010,DE,11605932
2010,FL,231209614
2010,GA,140671580
2010,HI,10016509
2010,IA,45445269
2010,ID,22797668
2010,IL,144760674
2010,IN,105994376
2010,KS,40420675
2010,KY,93569426
2010,LA,85079692
2010,MA,57123422
2010,MD,65335498
2010,ME,11531568
2010,MI,103649219
2010,MN,67799706
2010,MO,86085117
2010,MS,49687166
2010,MT,13771453
2010,NC,136414947
2010,ND,12956263
2010,NE,29849460
2010,NH,10890074
2010,NJ,79179427
2010,NM,22428344
2010,NV,33772595
2010,NY,144623573
2010,OH,154145418
2010,OK,57845980
2010,OR,46025945
2010,PA,148963968
2010,RI,7799227
2010,SC,82479293
2010,SD,11356149
2010,TN,103521537
2010,TX,358457550
2010,UT,28044001
2010,VA,113806135
2010,VT,5594833
2010,WA,90379970
2010,WI,68752417
2010,WV,32031803
2010,WY,17113458
2011,AK,6319540
2011,AL,88995369
2011,AR,47927829
2011,AZ,74943645
2011,CA,261941700
2011,CO,53458285
2011,CT,29858993
2011,DC,11562055
2011,DE,11483296
2011,FL,225090422
2011,GA,136371149
2011,HI,9961653
2011,IA,45654877
2011,ID,23271724
2011,IL,142885567
2011,IN,105818139
2011,KS,40760399
2011,KY,89538341
2011,LA,86369081
2011,MA,55569912
2011,MD,63599711
2011,ME,11415345
2011,MI,105053558
2011,MN,68532708
2011,MO,84254841
2011,MS,49337557
2011,MT,13788081
2011,NC,131084933
2011,ND,13737016
2011,NE,29676084
2011,NH,10868607
2011,NJ,76859762
2011,NM,23041665
2011,NV,33916479
2011,NY,144046609
2011,OH,154746310
2011,OK,59846794
2011,OR,47171446
2011,PA,148757238
2011,RI,7732420
2011,SC,80488546
2011,SD,11679600
2011,TN,100733329
2011,TX,376065116
2011,UT,28858946
2011,VA,110228265
2011,VT,5550184
2011,WA,93724917
2011,WI,68611622
2011,WV,31238753
2011,WY,17417762
2012,AK,6416411
2012,AL,86182548
2012,AR,46859567
2012,AZ,75063343
2012,CA,259538038
2012,CO,53685297
2012,CT,29492338
2012,DC,11258845
2012,DE,11519331
2012,FL,220674333
2012,GA,130978872
2012,HI,9639157
2012,IA,45709100
2012,ID,23711859
2012,IL,143540004
2012,IN,105173425
2012,KS,40293476
2012,KY,89048490
2012,LA,84730743
2012,MA,55313324
2012,MD,61813552
2012,ME,11561059
2012,MI,104818191
2012,MN,67988535
2012,MO,82435359
2012,MS,48387675
2012,MT,13863383
2012,NC,128084893
2012,ND,14716956
2012,NE,30827939
2012,NH,10870261
2012,NJ,75052914
2012,NM,23178568
2012,NV,35179918
2012,NY,143162668
2012,OH,152456864
2012,OK,59340624
2012,OR,46688856
2012,PA,144709727
2012,RI,7708334
2012,SC,77780953
2012,SD,11734210
2012,TN,96381472
2012,TX,365104131
2012,UT,29723368
2012,VA,107794985
2012,VT,5510764
2012,WA,92336441
2012,WI,68820090
2012,WV,30817241
2012,WY,16971354
2013,AK,6268212
2013,AL,87852107
2013,AR,46683034
2013,AZ,75662037
2013,CA,261332459
2013,CO,53441649
2013,CT,29824516
2013,DC,11085519
2013,DE,11347856
2013,FL,221919514
2013,GA,130497470
2013,HI,9503164
2013,IA,46705216
2013,ID,24208056
2013,IL,141804888
2013,IN,105487389
2013,KS,39847397
2013,KY,84763842
2013,LA,85807932
2013,MA,55265074
2013,MD,61899478
2013,ME,11855047
2013,MI,103038305
2013,MN,68644103
2013,MO,83406957
2013,MS,48781990
2013,MT,14045174
2013,NC,129779905
2013,ND,16032967
2013,NE,30700605
2013,NH,11043276
2013,NJ,74642399
2013,NM,23065026
2013,NV,35211215
2013,NY,147895127
2013,OH,150307018
2013,OK,59929172
2013,OR,47640978
2013,PA,146253763
2013,RI,7781122
2013,SC,78602094
2013,SD,12209799
2013,TN,96944013
2013,TX,378817254
2013,UT,30474034
2013,VA,110511827
2013,VT,5587712
2013,WA,92882723
2013,WI,69124043
2013,WV,31399850
2013,WY,17053514
2014,AK,6164812
2014,AL,90493727
2014,AR,47080301
2014,AZ,76297685
2014,CA,262584786
2014,CO,53396521
2014,CT,29354460
2014,DC,11193589
2014,DE,11338477
2014,FL,226078111
2014,GA,135789932
2014,HI,9475452
2014,IA,47201853
2014,ID,23233284
2014,IL,141540287
2014,IN,106942504
2014,KS,40561606
2014,KY,78838924
2014,LA,90628316
2014,MA,54469292
2014,MD,61683869
2014,ME,12002661
2014,MI,103314098
2014,MN,68719367
2014,MO,83878397
2014,MS,49408631
2014,MT,14102392
2014,NC,133132776
2014,ND,18239732
2014,NE,30222168
2014,NH,10944081
2014,NJ,73866078
