r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p47041,0.01475,0.0295,0.074,0.1,0.102,0.099,0.079,0.097081626,0.103975875,0.112417959,0.120102196,0.165289092,0.202,0.213,0.25,0.35,0.498,0.697,0.952,1.269,1.626
p47043,0.0475,0.095,0.237,0.305,0.307,0.298,0.238,0.293288701,0.315110559,0.33616244,0.383659793,0.479001041,0.527,0.549,0.577,0.69,0.848,1.061,1.44,1.956,2.586
p47045,0.067,0.134,0.335,0.44,0.466,0.462,0.374,0.470079452,0.74798971,1.418867442,2.534378748,4.143471446,4.31,4.329,4.391,4.549,4.765,5.046,5.423,6.255,7.486
p47047,0.03025,0.0605,0.151,0.201,0.206,0.202,0.162,0.203360458,0.224927402,0.25212183,0.282462572,0.347444417,0.377,0.395,0.466,0.578,0.756,1.036,1.432,1.936,2.535
p47049,0.01475,0.0295,0.074,0.098,0.1,0.097,0.078,0.096059714,0.107158809,0.118966578,0.132334827,0.160791429,0.171,0.179,0.213,0.264,0.344,0.447,0.577,0.751,0.959
p47051,0.04725,0.0945,0.236,0.298,0.298,0.331,0.257,0.313726938,0.33314719,0.352533987,0.397004481,0.552088054,0.611,0.632,0.726,0.9,1.152,1.503,1.953,2.51,3.181
p47053,0.048,0.096,0.24,0.375,0.46,0.51,0.44,0.604971816,0.686452968,0.766188418,0.869628864,1.109798186,1.141,1.18,1.263,1.453,1.733,2.115,2.614,3.257,4.064
p47055,0.02375,0.0475,0.119,0.158,0.161,0.156,0.123,0.152264866,0.164451638,0.177904148,0.193497982,0.22938078,0.246,0.267,0.296,0.375,0.488,0.653,0.947,1.329,1.806
p47057,0.013,0.026,0.065,0.09,0.096,0.095,0.075,0.092993978,0.099731961,0.110235086,0.122326311,0.158542598,0.187,0.199,0.217,0.293,0.409,0.563,0.778,1.042,1.353
p47059,0.07125,0.1425,0.356,0.515,0.509,0.489,0.383,0.472123275,0.50926959,0.625393111,1.014196322,1.650642085,1.952,1.999,2.087,2.274,2.557,2.939,3.625,4.45,5.405
p47061,0.01025,0.0205,0.051,0.073,0.079,0.076,0.061,0.080731036,0.098670983,0.122240887,0.14790363,0.195648313,0.215,0.222,0.255,0.313,0.399,0.515,0.675,0.872,1.114
p47063,0.074,0.148,0.37,0.503,0.525,0.512,0.406,0.504824455,0.560196549,0.722530959,1.030877183,1.477482084,1.619,1.673,1.799,1.991,2.251,2.674,3.331,4.129,5.058
p47065,0.694,1.388,3.469,6.802,8.09,7.448,5.658,8.325515853,10.55355127,15.79199463,21.97647776,30.36146974,30.079,30.263,30.785,31.687,32.973,34.781,37.179,40.269,43.925
p47067,0.00375,0.0075,0.019,0.027,0.03,0.029,0.023,0.028613532,0.031829349,0.034925968,0.037809951,0.047225455,0.051,0.056,0.068,0.086,0.109,0.142,0.201,0.273,0.363
p47069,0.02375,0.0475,0.119,0.263,0.254,0.242,0.189,0.234017814,0.255695773,0.278316306,0.291359031,0.336200261,0.346,0.362,0.39,0.484,0.618,0.8,1.035,1.309,1.625
p47071,0.02225,0.0445,0.111,0.182,0.224,0.242,0.205,0.273872376,0.293890992,0.316516583,0.341401613,0.392421041,0.403,0.423,0.499,0.603,0.746,0.926,1.166,1.465,1.85
p47073,0.05375,0.1075,0.269,0.495,0.549,0.54,0.427,0.522196956,0.589903941,0.757456927,0.993067232,1.380782343,1.486,1.517,1.557,1.804,2.218,2.792,3.546,4.492,5.668
p47075,0.01375,0.0275,0.069,0.097,0.105,0.105,0.085,0.108322656,0.126256419,0.151709673,0.186825638,0.263113248,0.295,0.305,0.341,0.413,0.518,0.661,0.843,1.079,1.355
p47077,0.02375,0.0475,0.119,0.213,0.245,0.233,0.181,0.23197399,0.266305556,0.308876528,0.356970416,0.47675221,0.501,0.519,0.555,0.666,0.842,1.088,1.427,1.854,2.398
p47079,0.0295,0.059,0.147,0.231,0.273,0.289,0.249,0.336208999,0.369220452,0.406014376,0.467064096,0.608308834,0.659,0.677,0.802,1.014,1.315,1.715,2.303,3.032,3.897
p47081,0.01925,0.0385,0.096,0.159,0.198,0.21,0.163,0.20949193,0.224927402,0.241207465,0.25799731,0.340697924,0.367,0.377,0.427,0.533,0.684,0.898,1.16,1.478,1.875
p47083,0.0065,0.013,0.032,0.053,0.055,0.053,0.042,0.057227064,0.074268482,0.091680665,0.11009368,0.148422858,0.157,0.162,0.182,0.22,0.279,0.356,0.456,0.582,0.739
p47085,0.0135,0.027,0.067,0.09,0.094,0.091,0.073,0.090950155,0.10079294,0.113509395,0.127886598,0.164164676,0.187,0.196,0.217,0.292,0.408,0.574,0.798,1.073,1.395
p47087,0.006,0.012,0.03,0.042,0.046,0.045,0.036,0.04394221,0.046683046,0.050206079,0.055602869,0.067464935,0.078,0.086,0.097,0.125,0.174,0.24,0.34,0.461,0.603
p47089,0.0445,0.089,0.222,0.291,0.298,0.289,0.229,0.285113407,0.310866645,0.339436749,0.38922008,0.574576366,0.729,0.768,0.848,1.194,1.715,2.434,3.388,4.556,5.871
p47091,0.01025,0.0205,0.051,0.076,0.081,0.08,0.063,0.077665301,0.083817287,0.091680665,0.102309278,0.141676364,0.165,0.172,0.181,0.229,0.308,0.412,0.541,0.71,0.917
p47093,0.73375,1.4675,3.668,4.769,5.063,5.238,4.527,6.260232002,7.644348735,9.416914066,11.60765483,14.29806863,14.282,14.51,15.052,16.024,17.367,19.189,21.91,25.552,30.356
p47095,0.005,0.01,0.025,0.038,0.046,0.049,0.043,0.058248976,0.070024569,0.073126245,0.080068131,0.100072987,0.106,0.109,0.118,0.142,0.177,0.226,0.29,0.369,0.464
p47097,0.0175,0.035,0.087,0.116,0.121,0.121,0.099,0.12671707,0.147475985,0.166989784,0.19016181,0.259740001,0.297,0.32,0.372,0.478,0.635,0.847,1.11,1.431,1.799
p47099,0.03025,0.0605,0.151,0.224,0.249,0.243,0.203,0.272850464,0.316171537,0.344893932,0.380323621,0.523977665,0.589,0.617,0.736,0.921,1.185,1.552,2.056,2.689,3.452
p47101,0.0095,0.019,0.047,0.071,0.073,0.071,0.056,0.070511918,0.091244135,0.111326522,0.143455401,0.213638962,0.232,0.239,0.255,0.293,0.347,0.419,0.529,0.689,0.881
p47103,0.0295,0.059,0.147,0.255,0.298,0.304,0.235,0.339274735,0.387257084,0.436574597,0.498201702,0.609433249,0.607,0.623,0.67,0.781,0.935,1.15,1.438,1.796,2.253
p47105,0.0725,0.145,0.362,0.545,0.641,0.621,0.546,0.768477712,0.82331917,0.893886488,1.016420437,1.368413772,1.426,1.45,1.486,1.648,1.877,2.213,2.647,3.269,4.027
p47107,0.06725,0.1345,0.336,0.43,0.437,0.432,0.351,0.444531655,0.514574481,0.597015762,0.696147914,0.832067536,0.835,0.859,0.923,1.03,1.192,1.433,1.824,2.31,2.914
p47109,0.02025,0.0405,0.101,0.194,0.233,0.227,0.178,0.218689136,0.241903055,0.300145036,0.385883908,0.517231171,0.527,0.542,0.579,0.645,0.74,0.872,1.105,1.417,1.789
p47111,0.014,0.028,0.07,0.109,0.123,0.123,0.1,0.131826629,0.152780877,0.184452767,0.222411474,0.349693248,0.407,0.419,0.484,0.602,0.768,0.992,1.27,1.685,2.193
p47113,0.188,0.376,0.94,1.767,1.958,1.847,1.452,1.988640463,2.364920657,2.785345932,3.088183318,3.918588328,3.847,3.891,4.065,4.445,4.982,5.696,6.706,8.111,10.316
p47115,0.029,0.058,0.145,0.209,0.227,0.234,0.189,0.241171197,0.263122621,0.306693655,0.401452711,0.620677405,0.707,0.721,0.764,0.834,0.934,1.071,1.341,1.734,2.211
p47117,0.0365,0.073,0.182,0.422,0.395,0.368,0.28,0.338252823,0.356488713,0.375454154,0.391444194,0.437397664,0.424,0.438,0.472,0.537,0.626,0.749,0.94,1.19,1.497
p47119,0.145,0.29,0.725,1.3,1.593,1.617,1.263,1.58396337,1.669979862,1.899099499,2.380914831,3.215828585,3.166,3.2,3.252,3.34,3.476,3.666,4.184,4.932,6.206
p47121,0.01175,0.0235,0.059,0.102,0.116,0.109,0.084,0.116497951,0.137927181,0.162624038,0.205730614,0.274357404,0.274,0.281,0.3,0.324,0.359,0.448,0.581,0.754,0.973
p47123,0.05225,0.1045,0.261,0.338,0.347,0.345,0.28,0.34234047,0.364976539,0.396191447,0.433702375,0.626299483,0.685,0.71,0.795,0.931,1.114,1.361,1.709,2.255,2.962
p47125,0.18075,0.3615,0.904,1.239,1.327,1.313,1.082,1.416369826,1.727272691,2.121752543,2.605550419,3.093267286,3.162,3.318,3.632,4.285,5.242,6.512,8.362,10.665,13.365
p47127,0.00375,0.0075,0.019,0.034,0.039,0.037,0.029,0.03883265,0.040317176,0.044748896,0.052266696,0.069713767,0.07,0.073,0.077,0.082,0.096,0.117,0.164,0.233,0.32
p47129,0.01125,0.0225,0.056,0.078,0.083,0.081,0.065,0.079709124,0.085939243,0.092772102,0.103421335,0.127058962,0.153,0.164,0.176,0.221,0.331,0.483,0.715,1.032,1.407
p47131,0.0265,0.053,0.132,0.187,0.198,0.192,0.153,0.191097516,0.23235425,0.302327909,0.393668309,0.528475327,0.552,0.579,0.637,0.719,0.831,1.032,1.323,1.695,2.134
p47133,0.015,0.03,0.075,0.101,0.105,0.104,0.082,0.102191185,0.111402723,0.120058014,0.132334827,0.16304026,0.186,0.197,0.243,0.315,0.422,0.558,0.725,0.972,1.282
p47135,0.007,0.014,0.035,0.063,0.076,0.073,0.057,0.070511918,0.076390438,0.082949174,0.104533393,0.146174027,0.153,0.158,0.177,0.205,0.247,0.303,0.403,0.542,0.71
p47137,0.00375,0.0075,0.019,0.027,0.028,0.029,0.023,0.02759162,0.029707393,0.032743095,0.035585836,0.040478961,0.044,0.048,0.055,0.07,0.091,0.118,0.152,0.207,0.274
p47139,0.014,0.028,0.07,0.093,0.096,0.094,0.075,0.09401589,0.102914896,0.111326522,0.118990139,0.155169351,0.183,0.195,0.216,0.304,0.436,0.615,0.845,1.123,1.455
p47141,0.08225,0.1645,0.411,0.606,0.703,0.734,0.635,0.771543448,0.824380148,0.88406356,1.056454502,1.432505461,1.496,1.536,1.579,1.732,2.051,2.5,3.153,4.003,5.039
p47143,0.028,0.056,0.14,0.192,0.2,0.197,0.156,0.194163252,0.228110337,0.255396139,0.320272523,0.470005716,0.551,0.568,0.652,0.829,1.112,1.505,2.017,2.672,3.429
p47145,0.0665,0.133,0.332,0.417,0.415,0.402,0.318,0.39752371,0.438184043,0.479140621,0.518218735,0.616179743,0.601,0.627,0.665,0.761,0.882,1.064,1.429,1.899,2.552
p47147,0.0565,0.113,0.282,0.359,0.357,0.344,0.271,0.332121352,0.358610669,0.387459955,0.419245629,0.528475327,0.593,0.62,0.704,0.905,1.2,1.582,2.142,2.932,3.863
p47149,0.3125,0.625,1.562,2.24,2.354,2.249,1.799,2.361638289,3.08532493,4.455243767,6.216400702,8.389264711,8.569,8.681,8.949,9.588,10.529,11.784,13.396,15.97,19.612
p47151,0.01625,0.0325,0.081,0.108,0.11,0.107,0.084,0.103213097,0.112463701,0.123332324,0.136783057,0.164164676,0.171,0.183,0.198,0.239,0.294,0.364,0.468,0.658,0.9
p47153,0.014,0.028,0.07,0.089,0.087,0.084,0.066,0.080731036,0.087000222,0.093863538,0.101197221,0.116939221,0.125,0.133,0.157,0.198,0.257,0.34,0.447,0.578,0.724
p47155,0.1755,0.351,0.877,1.087,1.073,1.029,0.811,1.005561262,1.140551685,1.293352245,1.473476016,1.801313774,1.913,2.047,2.314,2.868,3.622,4.615,5.955,7.612,9.568
p47157,1.2195,2.439,6.096,8.017,8.346,8.22,6.716,9.036766502,11.04372325,13.51634954,16.55631013,19.22975541,19.158,19.885,21.304,23.77,27.25,32.287,38.833,47.122,56.914
p47159,0.01525,0.0305,0.076,0.101,0.103,0.1,0.081,0.100147361,0.113524679,0.125515197,0.137895114,0.158542598,0.16,0.168,0.177,0.21,0.255,0.314,0.386,0.507,0.675
p47161,0.00875,0.0175,0.044,0.062,0.065,0.064,0.052,0.065402358,0.072146525,0.082949174,0.102309278,0.143925195,0.178,0.21,0.274,0.375,0.521,0.719,0.969,1.266,1.598
p47163,0.2085,0.417,1.042,1.509,1.613,1.557,1.223,1.601335871,1.811089978,2.622721894,3.903321371,5.611958205,6.122,6.302,6.662,7.219,8.006,9.09,10.603,12.714,15.221
p47165,0.179,0.358,0.895,1.113,1.1,1.055,0.829,1.016802292,1.100234509,1.187482905,1.322236214,1.490975071,1.565,1.637,1.735,2.156,2.811,3.685,4.849,6.336,8.092
p47167,0.047,0.094,0.235,0.343,0.357,0.356,0.288,0.368910178,0.423330346,0.483506367,0.550468398,0.664529613,0.661,0.701,0.762,0.843,0.954,1.225,1.635,2.193,2.876
p47169,0.00675,0.0135,0.034,0.05,0.048,0.046,0.036,0.04394221,0.050926959,0.077491991,0.124550426,0.184404157,0.208,0.211,0.219,0.245,0.293,0.358,0.446,0.563,0.695
p47171,0.012,0.024,0.06,0.094,0.112,0.113,0.093,0.11036648,0.132622289,0.174629839,0.251324966,0.377803638,0.477,0.62,0.825,1.108,1.488,1.973,2.562,3.257,4.04
p47173,0.01775,0.0355,0.089,0.115,0.117,0.113,0.09,0.11036648,0.120951528,0.135338125,0.154575975,0.190026235,0.202,0.219,0.253,0.3,0.367,0.458,0.598,0.774,0.979
p47175,0.00325,0.0065,0.016,0.027,0.031,0.03,0.023,0.028613532,0.030768371,0.033834531,0.038922008,0.04834987,0.048,0.051,0.055,0.064,0.078,0.096,0.13,0.178,0.234
p47177,0.044,0.088,0.22,0.45,0.45,0.425,0.335,0.434312537,0.508208611,0.615570182,0.792896905,1.136784161,1.11,1.135,1.186,1.294,1.444,1.641,1.993,2.524,3.284
p47179,0.17375,0.3475,0.869,1.078,1.067,1.022,0.806,0.997385967,1.083258856,2.582338744,5.072093667,8.266703411,9.342,9.494,9.778,10.322,11.109,12.165,14.05,16.636,19.954
p47181,0.00925,0.0185,0.046,0.065,0.067,0.065,0.051,0.063358535,0.067902612,0.073126245,0.080068131,0.103446234,0.12,0.127,0.143,0.196,0.273,0.377,0.528,0.72,0.941
p47183,0.03725,0.0745,0.186,0.409,0.445,0.447,0.358,0.450663126,0.49653785,0.532621009,0.681691168,0.96362416,0.956,0.974,0.993,1.043,1.119,1.254,1.451,1.757,2.226
p47185,0.018,0.036,0.09,0.12,0.124,0.121,0.096,0.117519863,0.128378376,0.141886744,0.156800089,0.188901819,0.204,0.218,0.261,0.33,0.425,0.55,0.728,0.993,1.329
p47187,0.1985,0.397,0.992,1.297,1.326,1.292,1.026,1.284543197,1.411101154,1.548748384,1.774843564,2.382636633,2.623,2.709,2.909,3.403,4.146,5.152,6.657,8.744,11.288
p47189,0.16975,0.3395,0.849,1.051,1.041,1.001,0.79,0.983079201,1.067344181,1.150374064,1.221038993,1.389777668,1.451,1.509,1.659,2.032,2.639,3.475,4.601,6.013,7.662
p21003,0.00075,0.0015,0.057,0.068,0.242,0.305,0.423,0.257521787,0.267366535,0.279407742,0.291359031,0.302467793,0.294,0.301,0.307,0.312,0.315,0.322,0.335,0.34,0.346
p21007,0.00025,0.0005,0.019,0.048,0.048,0.109,0.454,0.074599565,0.077451417,0.081857737,0.086740475,0.092202078,0.092,0.096,0.1,0.104,0.106,0.11,0.117,0.12,0.123
p21031,0.00025,0.0005,0.019,0.041,0.037,0.084,0.225,0.079709124,0.082756308,0.087314919,0.093412819,0.098948572,0.096,0.099,0.102,0.104,0.105,0.108,0.113,0.116,0.118
p21035,0.0015,0.003,0.115,0.404,0.474,1.073,2.848,0.430224889,0.446671869,0.472592002,0.499313759,0.54309273,0.542,0.559,0.577,0.589,0.596,0.618,0.651,0.665,0.68
p21039,0.00025,0.0005,0.019,0.027,0.026,0.059,0.158,0.03883265,0.040317176,0.042566023,0.044482295,0.04834987,0.048,0.05,0.051,0.053,0.053,0.056,0.063,0.065,0.067
p21047,0.002,0.004,0.153,0.219,0.277,0.496,1.524,0.505846366,0.525184264,0.562089794,0.593838636,0.700510912,0.876,0.901,0.926,0.944,0.957,0.991,1.152,1.173,1.235
p21053,0.00025,0.0005,0.019,0.021,0.024,0.039,0.139,0.063358535,0.065780655,0.068760499,0.072283729,0.07646026,0.081,0.085,0.09,0.093,0.096,0.101,0.109,0.113,0.117
p21057,0.00025,0.0005,0.019,0.014,0.011,0.023,0.057,0.032701179,0.033951306,0.036017404,0.037809951,0.041603377,0.044,0.048,0.051,0.054,0.057,0.061,0.066,0.069,0.072
p21075,0.00025,0.0005,0.019,0.034,0.032,0.077,0.206,0.06642427,0.06896359,0.073126245,0.077844016,0.083206754,0.083,0.085,0.088,0.089,0.09,0.093,0.1,0.102,0.104
p21083,0.00125,0.0025,0.096,0.178,0.234,0.462,1.261,0.294310613,0.305561754,0.321973766,0.339177498,0.386798963,0.417,0.432,0.447,0.459,0.467,0.485,0.508,0.519,0.529
p21105,0.001,0.002,0.076,0.205,0.193,0.427,1.102,0.041898386,0.043500111,0.045840333,0.048930524,0.052847533,0.052,0.053,0.055,0.056,0.057,0.058,0.06,0.061,0.063
p21139,0.00025,0.0005,0.019,0.027,0.019,0.043,0.118,0.072555741,0.07532946,0.079674864,0.083404303,0.089953247,0.09,0.092,0.095,0.096,0.097,0.1,0.113,0.115,0.117
p21141,0.0015,0.003,0.115,0.267,0.68,0.985,1.814,0.567161078,0.588842963,0.612295873,0.632760644,0.654409873,0.615,0.623,0.63,0.635,0.638,0.65,0.67,0.679,0.688
p21143,0.00025,0.0005,0.019,0.048,0.041,0.095,0.255,0.084818684,0.0880612,0.097137848,0.107869565,0.12481013,0.136,0.145,0.153,0.16,0.163,0.172,0.182,0.185,0.188
p21145,0.03675,0.0735,2.81,6.025,5.402,11.385,28.872,25.00209536,25.95789537,26.707451,27.21649209,27.57404349,24.624,24.631,24.636,24.64,24.643,24.652,24.789,24.795,24.801
p21147,0.0005,0.001,0.038,0.075,0.297,0.314,0.274,0.23708355,0.246146968,0.254304703,0.261333482,0.268735326,0.262,0.268,0.274,0.28,0.285,0.293,0.304,0.31,0.316
p21157,0.00075,0.0015,0.057,0.068,0.037,0.086,0.261,0.185987957,0.193098053,0.205190061,0.219075302,0.243998183,0.255,0.27,0.286,0.3,0.31,0.331,0.366,0.382,0.398
p21169,0.00025,0.0005,0.019,0.014,0.032,0.039,0.073,0.039854562,0.041378154,0.04365746,0.045594352,0.050598702,0.053,0.057,0.061,0.066,0.069,0.072,0.077,0.079,0.082
p21171,0.00025,0.0005,0.019,0.027,0.024,0.055,0.149,0.078687213,0.08169533,0.086223483,0.090076647,0.095575325,0.093,0.095,0.097,0.099,0.1,0.103,0.11,0.113,0.115
p21199,0.001,0.002,0.076,0.068,0.149,0.182,0.537,0.191097516,0.198402944,0.20846437,0.220187359,0.236127274,0.241,0.265,0.287,0.306,0.323,0.345,0.377,0.396,0.413
p21207,0.00025,0.0005,0.019,0.014,0.011,0.021,0.06,0.040876474,0.042439132,0.045840333,0.048930524,0.053971948,0.073,0.08,0.088,0.095,0.101,0.111,0.121,0.127,0.134
p21213,0.0005,0.001,0.038,0.082,0.093,0.211,0.559,0.122629422,0.127317397,0.134246689,0.141231286,0.150671689,0.152,0.157,0.162,0.165,0.168,0.174,0.185,0.189,0.194
p21219,0.00025,0.0005,0.019,0.075,0.074,0.166,0.449,0.104235009,0.108219788,0.114600832,0.120102196,0.127058962,0.128,0.132,0.136,0.138,0.14,0.146,0.155,0.16,0.164
p21221,0.0005,0.001,0.038,0.062,0.052,0.114,0.304,0.108322656,0.112463701,0.120058014,0.127886598,0.140551949,0.143,0.154,0.165,0.175,0.181,0.191,0.204,0.21,0.216
p21227,0.0025,0.005,0.191,0.329,0.377,0.858,2.404,0.747017563,0.775575146,0.822943116,0.865180634,0.913025458,1.027,1.058,1.09,1.116,1.135,1.183,1.249,1.283,1.322
p21231,0.00025,0.0005,0.019,0.027,0.035,0.05,0.1,0.070511918,0.073207504,0.077491991,0.081180188,0.08658,0.09,0.098,0.108,0.118,0.127,0.139,0.153,0.162,0.17
p13001,0.00425,0.0085,0.066,0.166,0.306,0.352,0.501,0.189053693,0.212195662,0.253213267,0.32138458,0.44864182,0.544,0.66,0.831,1.066,1.371,1.741,2.166,2.631,3.123
p13003,0.00175,0.0035,0.027,0.061,0.105,0.128,0.226,0.089928243,0.101853918,0.121149451,0.157912147,0.218136624,0.249,0.291,0.349,0.425,0.524,0.641,0.771,0.921,1.085
p13005,0.00175,0.0035,0.027,0.044,0.047,0.066,0.111,0.060292799,0.067902612,0.081857737,0.124550426,0.196772728,0.259,0.339,0.448,0.594,0.777,0.999,1.248,1.523,1.822
p13007,0.00075,0.0015,0.012,0.033,0.032,0.04,0.09,0.023503973,0.025463479,0.028377349,0.037809951,0.055096364,0.071,0.093,0.125,0.168,0.223,0.288,0.362,0.441,0.529
p13009,0.011,0.022,0.172,0.326,0.559,0.709,0.673,0.368910178,0.415903498,0.490054986,0.700596143,0.997356628,1.173,1.324,1.539,1.827,2.189,2.683,3.244,3.864,4.565
p13011,0.005,0.01,0.078,0.149,0.232,0.308,0.351,0.140001924,0.151719899,0.169172657,0.2112909,0.2957213,0.345,0.398,0.469,0.563,0.679,0.82,1.004,1.235,1.506
p13013,0.02575,0.0515,0.402,0.558,0.696,0.872,0.911,0.471101363,0.497598828,0.559906921,0.673906767,0.895034809,1.063,1.322,1.7,2.199,2.836,3.633,4.564,5.613,6.773
p13015,0.0645,0.129,1.006,2.01,2.319,2.479,1.797,1.066875973,1.14373462,1.24205473,1.373390853,1.571932994,1.624,1.873,2.199,2.635,3.23,3.924,4.749,5.78,6.981
p13017,0.00875,0.0175,0.137,0.298,0.385,0.454,0.491,0.219711048,0.24508599,0.278316306,0.41034917,0.618428574,0.74,0.858,1.027,1.256,1.551,1.915,2.357,2.865,3.407
p13019,0.0045,0.009,0.07,0.133,0.185,0.295,0.585,0.195185164,0.237659142,0.308876528,0.420357686,0.593691431,0.732,0.948,1.222,1.554,1.936,2.362,2.825,3.332,3.855
p13021,0.058,0.116,0.905,1.154,1.286,1.502,1.469,0.928917873,1.021722114,1.153648374,1.344477361,1.647268838,1.847,2.15,2.541,3.088,3.882,4.852,5.984,7.3,8.827
p13023,0.00275,0.0055,0.043,0.083,0.127,0.163,0.144,0.089928243,0.096549026,0.10259503,0.114541909,0.147298442,0.163,0.17,0.187,0.222,0.271,0.338,0.448,0.59,0.758
p13025,0.00525,0.0105,0.082,0.304,0.459,0.502,0.349,0.205404282,0.223866424,0.246664648,0.282462572,0.338449092,0.355,0.402,0.464,0.545,0.645,0.774,0.921,1.095,1.306
p13027,0.004,0.008,0.062,0.11,0.153,0.242,0.547,0.15430869,0.188854139,0.245573211,0.338065441,0.480125457,0.598,0.784,1.025,1.319,1.658,2.042,2.471,2.919,3.391
p13029,0.0115,0.023,0.179,0.392,0.554,1.092,2.124,1.449071005,1.630723665,1.85216773,2.122917521,2.482709621,2.494,2.614,2.723,2.882,3.077,3.25,3.468,3.72,3.982
p13031,0.02475,0.0495,0.386,0.679,1.028,1.119,0.802,0.543657105,0.577172202,0.617753055,0.683915283,0.816325718,0.875,0.998,1.175,1.413,1.738,2.214,2.801,3.462,4.173
p13033,0.00425,0.0085,0.066,0.11,0.127,0.176,0.353,0.192119428,0.234476207,0.311059401,0.42703003,0.617304158,0.776,1.006,1.306,1.679,2.13,2.67,3.278,3.928,4.619
p13035,0.01225,0.0245,0.191,0.48,0.517,0.555,0.357,0.236061638,0.25145186,0.266310504,0.292471088,0.339573508,0.369,0.399,0.439,0.523,0.66,0.838,1.051,1.296,1.565
p13037,0.00075,0.0015,0.012,0.017,0.021,0.026,0.033,0.024525884,0.026524458,0.029468785,0.032249664,0.039354546,0.042,0.046,0.05,0.056,0.07,0.092,0.12,0.154,0.194
p13039,0.01775,0.0355,0.277,0.58,1.07,1.312,1.437,0.575336372,0.717221339,0.916806655,1.22215105,1.682125721,1.996,2.426,3.019,3.78,4.736,5.883,7.19,8.705,10.372
p13043,0.003,0.006,0.047,0.105,0.111,0.123,0.232,0.07153383,0.07532946,0.090589229,0.12677454,0.187777403,0.226,0.255,0.309,0.384,0.485,0.622,0.789,0.983,1.203
p13045,0.04025,0.0805,0.628,0.911,1.191,1.599,1.299,0.883953751,0.966551242,1.059784835,1.207694305,1.535951695,1.713,1.766,1.831,2.002,2.345,2.865,3.668,4.751,6.073
p13047,0.0235,0.047,0.367,0.845,1.46,1.704,1.462,0.67343991,0.740562862,0.845863283,1.009748093,1.616909617,1.922,2.254,2.733,3.373,4.164,5.107,6.233,7.667,9.282
p13049,0.00175,0.0035,0.027,0.044,0.053,0.066,0.107,0.052117504,0.063658699,0.082949174,0.115653967,0.167537923,0.214,0.286,0.386,0.516,0.678,0.871,1.09,1.326,1.584
p13051,0.1645,0.329,2.567,3.849,5.625,6.24,4.943,3.210847037,3.658253218,4.24241365,5.152161798,7.493105486,8.901,9.597,10.607,11.903,13.562,15.756,18.897,23.168,28.311
p13053,0.003,0.006,0.047,0.138,0.179,0.194,0.435,0.153286778,0.161268703,0.172446966,0.204618556,0.25749117,0.276,0.301,0.338,0.391,0.459,0.547,0.658,0.787,0.928
p13055,0.00625,0.0125,0.098,0.204,0.311,0.343,0.297,0.180878398,0.197341966,0.229201664,0.282462572,0.40029195,0.485,0.605,0.773,0.995,1.286,1.64,2.049,2.526,3.046
p13057,0.07675,0.1535,1.197,1.95,3.031,4.144,4.157,1.921194281,2.164395756,2.545229903,3.13377767,4.089499498,4.614,5.324,6.315,7.646,9.427,11.691,14.319,17.307,20.683
p13059,0.043,0.086,0.671,1,1.402,1.885,1.901,0.974903906,1.064161247,1.168928485,1.391183771,1.779949878,1.987,2.189,2.478,2.894,3.445,4.125,4.958,6.007,7.265
p13061,0.00025,0.0005,0.004,0.011,0.011,0.013,0.027,0.017372501,0.020158588,0.024011603,0.033361721,0.04834987,0.062,0.083,0.112,0.15,0.199,0.257,0.326,0.402,0.485
p13063,0.09875,0.1975,1.541,2.458,3.632,5.077,4.216,2.377988878,2.548469904,2.821363336,3.851054674,5.570354829,6.531,6.728,7.002,7.348,7.924,8.627,10.084,12.151,14.633
p13065,0.00125,0.0025,0.02,0.039,0.047,0.079,0.169,0.060292799,0.071085547,0.089497792,0.116766024,0.157418182,0.185,0.224,0.27,0.321,0.376,0.438,0.513,0.596,0.686
p13067,0.2825,0.565,4.408,7.367,11.487,15.431,17.299,6.892795438,7.676178084,8.881018748,10.89148989,14.20136889,15.79,17.419,19.556,22.306,26.274,31.005,36.843,43.643,51.375
p13069,0.01275,0.0255,0.199,0.469,0.59,0.709,1.113,0.349493853,0.40847665,0.50424366,0.82069834,1.28745585,1.534,1.758,2.073,2.497,3.033,3.686,4.507,5.429,6.493
p13071,0.021,0.042,0.328,0.9,1.365,1.933,3.238,0.632563436,0.786184929,1.012853066,1.37450291,2.133016373,2.586,3.112,3.784,4.599,5.556,6.654,7.859,9.295,10.866
p13073,0.06225,0.1245,0.971,2.137,2.557,3.039,2.269,1.39082203,1.481125723,1.579308606,1.760386818,2.117274554,2.204,2.328,2.517,2.811,3.194,3.642,4.31,5.124,6.195
p13075,0.005,0.01,0.078,0.155,0.216,0.366,0.917,0.322924145,0.409537628,0.54790112,0.75286284,1.047955329,1.251,1.536,1.857,2.219,2.619,3.035,3.473,3.894,4.324
p13077,0.04075,0.0815,0.636,0.972,1.344,1.81,1.692,0.945268463,1.014295266,1.105625168,1.241056026,1.551693513,1.727,2.014,2.449,3.035,3.83,4.796,5.906,7.237,8.788
p13079,0.00225,0.0045,0.035,0.077,0.105,0.128,0.138,0.074599565,0.08169533,0.093863538,0.121214253,0.18103091,0.225,0.285,0.368,0.479,0.621,0.785,0.973,1.183,1.415
