r,szn,HDD-CDD,t,Value
p79,fall,cdd,2012,50.300954120200004
p79,fall,cdd,2014,52.0997974225
p79,fall,cdd,2016,59.075052272200004
p79,fall,cdd,2018,70.1750607966
p79,fall,cdd,2020,65.04530364930001
p79,fall,cdd,2022,70.76523032060001
p79,fall,cdd,2024,73.0578585219
p79,fall,cdd,2026,77.8443219445
p79,fall,cdd,2028,78.64887461949999
p79,fall,cdd,2030,80.1843898942
p79,fall,cdd,2032,77.4398758175
p79,fall,cdd,2034,74.31821201609999
p79,fall,cdd,2036,74.4458391708
p79,fall,cdd,2038,66.4701221385
p79,fall,cdd,2040,72.14548336600001
p79,fall,cdd,2042,71.84459805819999
p79,fall,cdd,2044,75.31170615239999
p79,fall,cdd,2046,73.9124674634
p79,fall,cdd,2048,75.8875175269
p79,fall,cdd,2050,77.3709866073
p79,fall,hdd,2010,296.225985391
p79,fall,hdd,2012,305.068503012
p79,fall,hdd,2014,307.370365137
p79,fall,hdd,2016,281.183892165
p79,fall,hdd,2018,270.589837164
p79,fall,hdd,2020,281.291749675
p79,fall,hdd,2022,264.090380387
p79,fall,hdd,2024,249.09482273700002
p79,fall,hdd,2026,243.139639058
p79,fall,hdd,2028,243.55033954799998
p79,fall,hdd,2030,232.98130478099998
p79,fall,hdd,2032,227.095197222
p79,fall,hdd,2034,229.623724742
p79,fall,hdd,2036,240.337807617
p79,fall,hdd,2038,239.504304658
p79,fall,hdd,2040,225.52124946400002
p79,fall,hdd,2042,231.440737816
p79,fall,hdd,2044,228.21405744700002
p79,fall,hdd,2046,228.47473797799998
p79,fall,hdd,2048,222.860496048
p79,fall,hdd,2050,220.66574301900002
p79,wint,cdd,2010,0.0
p79,wint,cdd,2012,0.0
p79,wint,cdd,2014,0.0
p79,wint,cdd,2016,0.0
p79,wint,cdd,2018,0.0
p79,wint,cdd,2020,0.0
p79,wint,cdd,2022,0.0
p79,wint,cdd,2024,0.0
p79,wint,cdd,2026,0.0
p79,wint,cdd,2028,0.0
p79,wint,cdd,2030,0.0
p79,wint,cdd,2032,0.0
p79,wint,cdd,2034,0.0
p79,wint,cdd,2036,0.0
p79,wint,cdd,2038,0.0
p79,wint,cdd,2040,0.0
p79,wint,cdd,2042,0.030988405187400002
p79,wint,cdd,2044,0.046019192944599996
p79,wint,cdd,2046,0.146233112951
p79,wint,cdd,2048,0.146233112951
p79,wint,cdd,2050,0.146233112951
p79,wint,hdd,2010,2495.9443579
p79,wint,hdd,2012,2518.20661544
p79,wint,hdd,2014,2508.6433165999997
p79,wint,hdd,2016,2461.10546587
p79,wint,hdd,2018,2390.45501295
p79,wint,hdd,2020,2378.33493591
p79,wint,hdd,2022,2355.80767078
p79,wint,hdd,2024,2355.8918645999997
p79,wint,hdd,2026,2335.96743843
p79,wint,hdd,2028,2318.06325235
p79,wint,hdd,2030,2327.72093934
p79,wint,hdd,2032,2320.73501122
p79,wint,hdd,2034,2323.15262859
p79,wint,hdd,2036,2334.4187838000003
p79,wint,hdd,2038,2346.92976181
p79,wint,hdd,2040,2328.21466491
p79,wint,hdd,2042,2287.68953054
p79,wint,hdd,2044,2274.90029659
p79,wint,hdd,2046,2294.16161098
p79,wint,hdd,2048,2303.5530585
p79,wint,hdd,2050,2334.54060845
p80,spri,cdd,2010,21.8904394118
p80,spri,cdd,2012,24.6942326994
p80,spri,cdd,2014,25.896285057199997
p80,spri,cdd,2016,26.861404338299998
p80,spri,cdd,2018,28.499324860799998
p80,spri,cdd,2020,29.870010726100002
p80,spri,cdd,2022,28.446055524299997
p80,spri,cdd,2024,29.7238462873
p80,spri,cdd,2026,31.8427757963
p80,spri,cdd,2028,33.2894024115
p80,spri,cdd,2030,34.7906686912
p80,spri,cdd,2032,32.3426898354
p80,spri,cdd,2034,29.7034834106
p80,spri,cdd,2036,27.3578430639
p80,spri,cdd,2038,28.6002829986
p80,spri,cdd,2040,30.389096602
p80,spri,cdd,2042,33.1632230594
p80,spri,cdd,2044,33.0142661371
p80,spri,cdd,2046,33.6758893847
p80,spri,cdd,2048,40.1537573545
p80,spri,cdd,2050,37.969814873699995
p80,spri,hdd,2010,813.298375152
p80,spri,hdd,2012,794.3087085
p80,spri,hdd,2014,797.6669624230001
p80,spri,hdd,2016,802.347449868
p80,spri,hdd,2018,803.635705301
p80,spri,hdd,2020,794.4958267210001
p80,spri,hdd,2022,811.5180738339999
p80,spri,hdd,2024,805.187373191
p80,spri,hdd,2026,811.2797943410001
p80,spri,hdd,2028,808.463963425
p80,spri,hdd,2030,804.4673436139999
p80,spri,hdd,2032,823.175544812
p80,spri,hdd,2034,816.040915451
p80,spri,hdd,2036,792.6565187589999
p80,spri,hdd,2038,789.260136172
p80,spri,hdd,2040,784.300372929
p80,spri,hdd,2042,761.283810359
p80,spri,hdd,2044,754.545996032
p80,spri,hdd,2046,727.2846410789999
p80,spri,hdd,2048,722.3330516010001
p80,spri,hdd,2050,720.9411256960001
p80,summ,cdd,2010,473.26945920099996
p80,summ,cdd,2012,508.347579449
p80,summ,cdd,2014,515.378044483
p80,summ,cdd,2016,536.291044818
p80,summ,cdd,2018,546.6324558619999
p80,summ,cdd,2020,540.910313572
p80,summ,cdd,2022,561.558522329
p80,summ,cdd,2024,565.836798987
p80,summ,cdd,2026,583.932167737
p80,summ,cdd,2028,570.004389789
p80,summ,cdd,2030,576.7972613219999
p80,summ,cdd,2032,560.6664717230001
p80,summ,cdd,2034,564.52364352
p80,summ,cdd,2036,561.176080027
p80,summ,cdd,2038,553.180029882
p80,summ,cdd,2040,568.657664675
p80,summ,cdd,2042,559.4138678019999
p80,summ,cdd,2044,565.931005891
p80,summ,cdd,2046,553.374053673
p80,summ,cdd,2048,582.999191539
p80,summ,cdd,2050,571.3412191040001
p80,summ,hdd,2010,21.948231991100002
p80,summ,hdd,2012,18.484684263
p80,summ,hdd,2014,17.7808032361
p80,summ,hdd,2016,17.8437504212
p80,summ,hdd,2018,16.4149592317
p80,summ,hdd,2020,14.982623242899999
p80,summ,hdd,2022,15.66110923
p80,summ,hdd,2024,13.977372750499999
p80,summ,hdd,2026,10.7581639292
p80,summ,hdd,2028,10.3575909499
p80,summ,hdd,2030,10.547651071799999
p80,summ,hdd,2032,11.849288183699999
p80,summ,hdd,2034,12.4387197867
p80,summ,hdd,2036,11.9110033005
p80,summ,hdd,2038,11.9602474809
p80,summ,hdd,2040,10.3430667132
p80,summ,hdd,2042,9.37619620508
p80,summ,hdd,2044,10.1211039092
p80,summ,hdd,2046,11.1862646045
p80,summ,hdd,2048,9.82017338245
p80,summ,hdd,2050,9.436698583910001
p80,fall,cdd,2010,75.6364859153
p80,fall,cdd,2012,81.1308141861
p80,fall,cdd,2014,84.91155308489999
p80,fall,cdd,2016,90.1983560991
p80,fall,cdd,2018,103.68870001
p80,fall,cdd,2020,98.6126086497
p80,fall,cdd,2022,103.941441276
p80,fall,cdd,2024,107.382085421
p80,fall,cdd,2026,114.833262515
p80,fall,cdd,2028,114.74912822299999
p80,fall,cdd,2030,116.300376634
p80,fall,cdd,2032,113.426050518
p80,fall,cdd,2034,107.642537115
p80,fall,cdd,2036,107.60870144200001
p80,fall,cdd,2038,98.604993097
p80,fall,cdd,2040,105.867417761
p80,fall,cdd,2042,105.515958336
p80,fall,cdd,2044,111.341638299
p80,fall,cdd,2046,107.09927441
p80,fall,cdd,2048,113.53002174
p80,fall,cdd,2050,114.492199705
p80,fall,hdd,2010,262.756587213
p80,fall,hdd,2012,271.186100046
p80,fall,hdd,2014,272.566358878
p80,fall,hdd,2016,248.870648705
p80,fall,hdd,2018,241.36252433299998
p80,fall,hdd,2020,250.697203957
p80,fall,hdd,2022,235.588740029
p80,fall,hdd,2024,220.81932480400002
p80,fall,hdd,2026,215.417195598
p80,fall,hdd,2028,215.39215335
p80,fall,hdd,2030,207.14668539
p80,fall,hdd,2032,199.23488956
p80,fall,hdd,2034,201.67041671200002
p80,fall,hdd,2036,211.94371183400003
p80,fall,hdd,2038,210.07866907099998
p80,fall,hdd,2040,198.14618300799998
p80,fall,hdd,2042,202.48096035
p80,fall,hdd,2044,199.737402938
p80,fall,hdd,2046,197.732456412
p80,fall,hdd,2048,192.185937827
p80,fall,hdd,2050,189.79164395400002
p80,wint,cdd,2010,0.0957891543107
p80,wint,cdd,2012,0.0645865117378
p80,wint,cdd,2014,0.0645865117378
p80,wint,cdd,2016,0.11849627201400001
p80,wint,cdd,2018,0.17358495945099997
p80,wint,cdd,2020,0.17358495945099997
p80,wint,cdd,2022,0.138070657897
p80,wint,cdd,2024,0.138070657897
p80,wint,cdd,2026,0.211545760643
p80,wint,cdd,2028,0.226792677813
p80,wint,cdd,2030,0.201601837765
p80,wint,cdd,2032,0.201601837765
p80,wint,cdd,2034,0.201601837765
p80,wint,cdd,2036,0.147692077489
p80,wint,cdd,2038,0.0926033900516
p80,wint,cdd,2040,0.112010819047
p80,wint,cdd,2042,0.276506146849
p80,wint,cdd,2044,0.599491877028
p80,wint,cdd,2046,0.7594734862610001
p80,wint,cdd,2048,0.740345198956
p80,wint,cdd,2050,0.740345198956
p80,wint,hdd,2010,2359.46139065
p80,wint,hdd,2012,2387.83201661
p80,wint,hdd,2014,2385.5795368
p80,wint,hdd,2016,2344.02552585
p80,wint,hdd,2018,2277.67724457
p80,wint,hdd,2020,2261.42395974
p80,wint,hdd,2022,2236.55994021
p80,wint,hdd,2024,2234.71938921
p80,wint,hdd,2026,2217.75154965
p80,wint,hdd,2028,2191.89351558
p80,wint,hdd,2030,2196.86086951
p80,wint,hdd,2032,2191.0697658000004
p80,wint,hdd,2034,2188.12020289
p80,wint,hdd,2036,2197.39364962
p80,wint,hdd,2038,2207.54287903
p80,wint,hdd,2040,2187.91385777
p80,wint,hdd,2042,2152.21477918
p80,wint,hdd,2044,2141.7051477
p80,wint,hdd,2046,2160.36304985
p80,wint,hdd,2048,2172.52123997
p80,wint,hdd,2050,2203.14499507
p81,spri,cdd,2010,51.2491448843
p81,spri,cdd,2012,55.8960385958
p81,spri,cdd,2014,56.9972361856
p81,spri,cdd,2016,57.627342261
p81,spri,cdd,2018,60.8259781273
p81,spri,cdd,2020,66.24008604720001
p81,spri,cdd,2022,65.6453568778
p81,spri,cdd,2024,67.6828016367
p81,spri,cdd,2026,70.71958535819999
p81,spri,cdd,2028,74.348847792
p81,spri,cdd,2030,75.6915231079
p81,spri,cdd,2032,72.7875759561
p81,spri,cdd,2034,68.1895237975
p81,spri,cdd,2036,66.4669664078
p81,spri,cdd,2038,69.4051970552
p81,spri,cdd,2040,68.42215731739999
p81,spri,cdd,2042,72.3216191441
p81,spri,cdd,2044,71.24335102020001
p81,spri,cdd,2046,71.822613055
p81,spri,cdd,2048,76.7201133779
p81,spri,cdd,2050,71.95973662979999
p81,spri,hdd,2010,583.907635189
p81,spri,hdd,2012,570.65052315
p81,spri,hdd,2014,571.90539704
p81,spri,hdd,2016,575.644490495
p81,spri,hdd,2018,574.25890465
p81,spri,hdd,2020,564.188051848
p81,spri,hdd,2022,578.6815393669999
p81,spri,hdd,2024,576.179868379
p81,spri,hdd,2026,585.207128069
p81,spri,hdd,2028,581.379409377
p81,spri,hdd,2030,579.456265871
p81,spri,hdd,2032,590.3037781209999
p81,spri,hdd,2034,581.936693729
p81,spri,hdd,2036,562.699006857
p81,spri,hdd,2038,563.2914132330001
p81,spri,hdd,2040,557.671048605
p81,spri,hdd,2042,538.468956164
p81,spri,hdd,2044,530.599117418
p81,spri,hdd,2046,505.38447021300004
p81,spri,hdd,2048,504.911156346
p81,spri,hdd,2050,502.172913175
p81,summ,cdd,2010,670.035128097
p81,summ,cdd,2012,713.4273703819999
p81,summ,cdd,2014,720.116994455
p81,summ,cdd,2016,724.908244794
p81,summ,cdd,2018,737.3070942989999
p81,summ,cdd,2020,749.84590259
p81,summ,cdd,2022,775.585778978
p81,summ,cdd,2024,783.833431102
p81,summ,cdd,2026,804.0234617460001
p81,summ,cdd,2028,797.65130285
p81,summ,cdd,2030,804.180071686
p81,summ,cdd,2032,780.033681115
p81,summ,cdd,2034,774.65166509
p81,summ,cdd,2036,782.168032558
p81,summ,cdd,2038,768.804939987
p81,summ,cdd,2040,772.54645857
p81,summ,cdd,2042,754.563477568
p81,summ,cdd,2044,774.177791243
p81,summ,cdd,2046,762.732646847
p81,summ,cdd,2048,779.7858404210001
p81,summ,cdd,2050,758.5148127960001
p81,summ,hdd,2010,6.52049944438
p81,summ,hdd,2012,5.15283563869
p81,summ,hdd,2014,4.83240757118
p81,summ,hdd,2016,5.11625643305
p81,summ,hdd,2018,4.9068267717000005
p81,summ,hdd,2020,3.5660880651699998
p81,summ,hdd,2022,3.6641428078
p81,summ,hdd,2024,3.1449939144099996
p81,summ,hdd,2026,1.7714206182299999
p81,summ,hdd,2028,1.4449957045800002
p81,summ,hdd,2030,1.47083830051
p81,summ,hdd,2032,1.9291962394799997
p81,summ,hdd,2034,2.37171426396
p81,summ,hdd,2036,2.12628762607
p81,summ,hdd,2038,2.12628762607
p81,summ,hdd,2040,1.67073279694
p81,summ,hdd,2042,1.57422453972
p81,summ,hdd,2044,1.64705669544
p81,summ,hdd,2046,1.92864556383
p81,summ,hdd,2048,1.7760853654799997
p81,summ,hdd,2050,1.94759525253
p81,fall,cdd,2010,131.902309713
p81,fall,cdd,2012,138.43412921799998
p81,fall,cdd,2014,143.311498185
p81,fall,cdd,2016,148.830708896
p81,fall,cdd,2018,164.500283067
p81,fall,cdd,2020,164.080499816
p81,fall,cdd,2022,170.939922779
p81,fall,cdd,2024,174.668088872
p81,fall,cdd,2026,182.27350261599997
p81,fall,cdd,2028,183.700716073
p81,fall,cdd,2030,184.45021844299998
p81,fall,cdd,2032,182.296042263
p81,fall,cdd,2034,173.352314195
p81,fall,cdd,2036,172.358130002
p81,fall,cdd,2038,161.597539873
p81,fall,cdd,2040,167.922957189
p81,fall,cdd,2042,165.55543671
p81,fall,cdd,2044,173.291154023
p81,fall,cdd,2046,167.604020442
p81,fall,cdd,2048,174.16218110900002
p81,fall,cdd,2050,172.513207227
p81,fall,hdd,2010,178.04767544400002
p81,fall,hdd,2012,185.58550221599998
p81,fall,hdd,2014,184.824687788
p81,fall,hdd,2016,165.93558379799998
p81,fall,hdd,2018,160.684009331
p81,fall,hdd,2020,165.178031981
p81,fall,hdd,2022,155.04275801100002
p81,fall,hdd,2024,143.17627580799999
p81,fall,hdd,2026,139.097836145
p81,fall,hdd,2028,139.010874473
p81,fall,hdd,2030,132.173481898
p81,fall,hdd,2032,123.766652437
p81,fall,hdd,2034,127.35913133700001
p81,fall,hdd,2036,136.66694832299999
p81,fall,hdd,2038,136.450327499
p81,fall,hdd,2040,129.411140215
p81,fall,hdd,2042,131.98107449100002
p81,fall,hdd,2044,131.42498372100002
p81,fall,hdd,2046,127.396161292
p81,fall,hdd,2048,123.701681851
p81,fall,hdd,2050,122.238344326
p81,wint,cdd,2010,0.996496949364
p81,wint,cdd,2012,0.7986911427210001
p81,wint,cdd,2014,0.873935378515
p81,wint,cdd,2016,1.13075207305
p81,wint,cdd,2018,1.7928281108200002
p81,wint,cdd,2020,1.82474201618
p81,wint,cdd,2022,1.8103197938099997
p81,wint,cdd,2024,1.93842877362
p81,wint,cdd,2026,2.11867867768
p81,wint,cdd,2028,2.2653548524400002
p81,wint,cdd,2030,2.28722992116
p81,wint,cdd,2032,2.28190680395
p81,wint,cdd,2034,2.35556501774
p81,wint,cdd,2036,2.1690075824400004
p81,wint,cdd,2038,1.9139587561000002
p81,wint,cdd,2040,2.45304068719
p81,wint,cdd,2042,3.12041757101
p81,wint,cdd,2044,3.6032811604400004
p81,wint,cdd,2046,3.858233932
p81,wint,cdd,2048,3.6477827819
p81,wint,cdd,2050,3.63728478514
p81,wint,hdd,2010,1992.85862705
p81,wint,hdd,2012,2019.30888848
p81,wint,hdd,2014,2022.15096034
p81,wint,hdd,2016,1993.87815728
p81,wint,hdd,2018,1930.94173405
p81,wint,hdd,2020,1906.37717591
p81,wint,hdd,2022,1887.07852237
p81,wint,hdd,2024,1883.81510289
p81,wint,hdd,2026,1873.37089892
p81,wint,hdd,2028,1839.11058609
p81,wint,hdd,2030,1839.92263982
p81,wint,hdd,2032,1840.83660943
p81,wint,hdd,2034,1836.24304184
p81,wint,hdd,2036,1837.98717304
p81,wint,hdd,2038,1847.63817966
p81,wint,hdd,2040,1833.20466151
p81,wint,hdd,2042,1802.68303845
p81,wint,hdd,2044,1791.23820294
p81,wint,hdd,2046,1806.90618306
p81,wint,hdd,2048,1825.87309406
p81,wint,hdd,2050,1853.40356347
p82,spri,cdd,2010,39.458312255100005
p82,spri,cdd,2012,43.3396633053
p82,spri,cdd,2014,44.808859580100005
p82,spri,cdd,2016,45.2235193007
p82,spri,cdd,2018,48.170920536800004
p82,spri,cdd,2020,51.5106112837
p82,spri,cdd,2022,50.3548653817
p82,spri,cdd,2024,52.499827119799996
p82,spri,cdd,2026,55.5998258214
p82,spri,cdd,2028,58.1817938007
p82,spri,cdd,2030,59.5994803742
p82,spri,cdd,2032,57.3189673386
p82,spri,cdd,2034,53.1064238976
p82,spri,cdd,2036,50.8662967262
p82,spri,cdd,2038,53.0090919333
p82,spri,cdd,2040,53.1775647238
p82,spri,cdd,2042,57.1021881938
p82,spri,cdd,2044,55.859769121899994
p82,spri,cdd,2046,56.12258667890001
p82,spri,cdd,2048,62.611558085
p82,spri,cdd,2050,58.92009043310001
p82,spri,hdd,2010,679.490967967
p82,spri,hdd,2012,663.613875505
p82,spri,hdd,2014,666.3456059380001
p82,spri,hdd,2016,671.274217681
p82,spri,hdd,2018,669.814453586
p82,spri,hdd,2020,660.7054229940001
p82,spri,hdd,2022,676.715530778
p82,spri,hdd,2024,672.459395869
p82,spri,hdd,2026,680.100259932
p82,spri,hdd,2028,676.674545661
p82,spri,hdd,2030,675.0212445669999
p82,spri,hdd,2032,688.510533298
p82,spri,hdd,2034,680.025820338
p82,spri,hdd,2036,658.169390853
p82,spri,hdd,2038,658.133186948
p82,spri,hdd,2040,652.743493085
p82,spri,hdd,2042,632.208688368
p82,spri,hdd,2044,625.614504236
p82,spri,hdd,2046,599.896935776
p82,spri,hdd,2048,597.836801358
p82,spri,hdd,2050,595.060895448
p82,summ,cdd,2010,603.4662959569999
p82,summ,cdd,2012,644.803693038
p82,summ,cdd,2014,647.972342089
p82,summ,cdd,2016,657.7341140919999
p82,summ,cdd,2018,669.174848833
p82,summ,cdd,2020,673.357774944
p82,summ,cdd,2022,696.532634215
p82,summ,cdd,2024,705.1907329019999
p82,summ,cdd,2026,726.772687627
p82,summ,cdd,2028,715.8709617989999
p82,summ,cdd,2030,720.2887726639999
p82,summ,cdd,2032,699.125356182
p82,summ,cdd,2034,701.06394593
p82,summ,cdd,2036,704.578449259
p82,summ,cdd,2038,692.631219898
p82,summ,cdd,2040,698.7795040230001
p82,summ,cdd,2042,683.331327589
p82,summ,cdd,2044,696.09887888
p82,summ,cdd,2046,683.856276861
p82,summ,cdd,2048,709.282935888
p82,summ,cdd,2050,692.037961996
p82,summ,hdd,2010,12.0067652071
p82,summ,hdd,2012,9.689534390730001
p82,summ,hdd,2014,9.2768483496
p82,summ,hdd,2016,9.63922945505
p82,summ,hdd,2018,8.815424529260001
p82,summ,hdd,2020,7.2263537727600005
p82,summ,hdd,2022,7.5359515550300005
p82,summ,hdd,2024,6.78544879809
p82,summ,hdd,2026,4.66420750117
p82,summ,hdd,2028,4.02053130047
p82,summ,hdd,2030,4.29867677592
p82,summ,hdd,2032,4.99941941241
p82,summ,hdd,2034,5.78594479422
p82,summ,hdd,2036,5.52133919218
p82,summ,hdd,2038,5.4381605466
p82,summ,hdd,2040,4.77559194565
p82,summ,hdd,2042,4.49863900952
p82,summ,hdd,2044,4.88263470567
p82,summ,hdd,2046,5.50005640538
p82,summ,hdd,2048,4.99156221204
p82,summ,hdd,2050,4.968839603169999
p82,fall,cdd,2010,112.36964715799999
p82,fall,cdd,2012,118.494247595
p82,fall,cdd,2014,122.82852309
p82,fall,cdd,2016,127.72424440200001
p82,fall,cdd,2018,143.46069241700002
p82,fall,cdd,2020,141.168592988
p82,fall,cdd,2022,146.396395557
p82,fall,cdd,2024,150.67816268200002
p82,fall,cdd,2026,158.762759764
p82,fall,cdd,2028,159.058885474
p82,fall,cdd,2030,159.892981143
p82,fall,cdd,2032,158.179130875
p82,fall,cdd,2034,150.22978887600001
p82,fall,cdd,2036,149.988946046
p82,fall,cdd,2038,139.430253476
p82,fall,cdd,2040,145.990179232
p82,fall,cdd,2042,144.571221528
p82,fall,cdd,2044,152.222141572
p82,fall,cdd,2046,146.154389521
p82,fall,cdd,2048,153.580253367
p82,fall,cdd,2050,153.22815855
p82,fall,hdd,2010,213.299058932
p82,fall,hdd,2012,221.56283493799998
p82,fall,hdd,2014,222.111425975
p82,fall,hdd,2016,201.119112243
p82,fall,hdd,2018,194.943202978
p82,fall,hdd,2020,201.34639125799998
p82,fall,hdd,2022,189.500411561
p82,fall,hdd,2024,176.027424434
p82,fall,hdd,2026,172.288174599
p82,fall,hdd,2028,172.39205580700002
p82,fall,hdd,2030,164.969107107
p82,fall,hdd,2032,155.969481963
p82,fall,hdd,2034,159.794737531
p82,fall,hdd,2036,169.356048465
p82,fall,hdd,2038,168.19996411
p82,fall,hdd,2040,159.290557525
p82,fall,hdd,2042,162.25335782
p82,fall,hdd,2044,160.269829512
p82,fall,hdd,2046,156.126016665
p82,fall,hdd,2048,151.597224289
p82,fall,hdd,2050,149.721991348
p82,wint,cdd,2010,0.7920216737710001
p82,wint,cdd,2012,0.584172026847
p82,wint,cdd,2014,0.590510578977
p82,wint,cdd,2016,0.848783387741
p82,wint,cdd,2018,1.27167726424
p82,wint,cdd,2020,1.27167726424
p82,wint,cdd,2022,1.23131021614
p82,wint,cdd,2024,1.30075988677
p82,wint,cdd,2026,1.49949367463
p82,wint,cdd,2028,1.59054749968
p82,wint,cdd,2030,1.5748751025299998
p82,wint,cdd,2032,1.58340495058
p82,wint,cdd,2034,1.6575029283899998
p82,wint,cdd,2036,1.4537354141999999
p82,wint,cdd,2038,1.1084344183200001
p82,wint,cdd,2040,1.48708260924
p82,wint,cdd,2042,1.9711677059400001
p82,wint,cdd,2044,2.44897278033
p82,wint,cdd,2046,2.54597293278
p82,wint,cdd,2048,2.37580503504
p82,wint,cdd,2050,2.3712632414900003
p82,wint,hdd,2010,2173.63967898
p82,wint,hdd,2012,2202.2394475
p82,wint,hdd,2014,2204.4466856
p82,wint,hdd,2016,2171.02171056
p82,wint,hdd,2018,2108.93176485
p82,wint,hdd,2020,2087.55754603
p82,wint,hdd,2022,2066.35798431
p82,wint,hdd,2024,2064.86501834
p82,wint,hdd,2026,2052.38948557
p82,wint,hdd,2028,2020.94104708
p82,wint,hdd,2030,2022.38470663
p82,wint,hdd,2032,2020.66123827
p82,wint,hdd,2034,2015.35356229
p82,wint,hdd,2036,2021.06709561
p82,wint,hdd,2038,2030.21158549
p82,wint,hdd,2040,2013.34415967
p82,wint,hdd,2042,1980.52317767
p82,wint,hdd,2044,1968.79603407
p82,wint,hdd,2046,1985.28781272
p82,wint,hdd,2048,2000.33744799
p82,wint,hdd,2050,2030.25890515
p83,spri,cdd,2010,47.4797012811
p83,spri,cdd,2012,51.808939969399994
p83,spri,cdd,2014,54.15343141
p83,spri,cdd,2016,54.78100836189999
p83,spri,cdd,2018,57.855330781499994
p83,spri,cdd,2020,62.48842721810001
p83,spri,cdd,2022,61.6548751367
p83,spri,cdd,2024,64.1877904552
p83,spri,cdd,2026,67.61923352149999
p83,spri,cdd,2028,71.3084456269
p83,spri,cdd,2030,72.17378882439999
p83,spri,cdd,2032,69.3874128643
p83,spri,cdd,2034,64.3835341335
p83,spri,cdd,2036,62.660698365100004
p83,spri,cdd,2038,65.5501098563
p83,spri,cdd,2040,65.06864423430001
p83,spri,cdd,2042,68.78238070260001
p83,spri,cdd,2044,67.99271480659999
p83,spri,cdd,2046,67.65202360100001
p83,spri,cdd,2048,72.4502458341
p83,spri,cdd,2050,68.2565819704
p83,spri,hdd,2010,623.717394949
p83,spri,hdd,2012,610.0936585119999
p83,spri,hdd,2014,610.081887876
p83,spri,hdd,2016,613.61007249
p83,spri,hdd,2018,612.532170109
p83,spri,hdd,2020,602.295346579
p83,spri,hdd,2022,617.863475954
p83,spri,hdd,2024,614.193253445
p83,spri,hdd,2026,623.418781304
p83,spri,hdd,2028,618.805804493
p83,spri,hdd,2030,614.892440062
p83,spri,hdd,2032,626.355943153
p83,spri,hdd,2034,619.671705114
p83,spri,hdd,2036,597.833792314
p83,spri,hdd,2038,597.430144001
p83,spri,hdd,2040,591.3976931
p83,spri,hdd,2042,570.797127559
p83,spri,hdd,2044,561.2350357319999
p83,spri,hdd,2046,535.606645005
p83,spri,hdd,2048,535.3077565000001
p83,spri,hdd,2050,531.563925453
p83,summ,cdd,2010,631.433827693
p83,summ,cdd,2012,674.693471327
p83,summ,cdd,2014,682.587537707
p83,summ,cdd,2016,691.95412466
p83,summ,cdd,2018,705.2145122589999
p83,summ,cdd,2020,714.3826219639999
p83,summ,cdd,2022,738.32847625
p83,summ,cdd,2024,746.1815525689999
p83,summ,cdd,2026,768.312415061
p83,summ,cdd,2028,762.0398429410001
p83,summ,cdd,2030,767.4672842489999
p83,summ,cdd,2032,743.728270605
p83,summ,cdd,2034,739.593754736
p83,summ,cdd,2036,743.2750757839999
p83,summ,cdd,2038,731.056120675
p83,summ,cdd,2040,735.384565587
p83,summ,cdd,2042,719.4822975330001
p83,summ,cdd,2044,734.953720876
p83,summ,cdd,2046,720.0528635039999
p83,summ,cdd,2048,737.89003752
p83,summ,cdd,2050,714.8715195589999
p83,summ,hdd,2010,9.678404349660001
p83,summ,hdd,2012,7.71344556756
p83,summ,hdd,2014,7.178338456310001
p83,summ,hdd,2016,7.361438496130001
p83,summ,hdd,2018,6.77759417142
p83,summ,hdd,2020,5.31809925259
p83,summ,hdd,2022,5.42133772416
p83,summ,hdd,2024,4.74043599254
p83,summ,hdd,2026,2.90995613075
p83,summ,hdd,2028,2.2034170296099997
p83,summ,hdd,2030,2.3175896439
p83,summ,hdd,2032,2.8375854861
p83,summ,hdd,2034,3.56973214058
p83,summ,hdd,2036,3.44212875307
p83,summ,hdd,2038,3.45282391607
p83,summ,hdd,2040,2.8954512607800003
p83,summ,hdd,2042,2.73261350292
p83,summ,hdd,2044,2.79059962408
p83,summ,hdd,2046,3.30526018431
p83,summ,hdd,2048,3.04413008704
p83,summ,hdd,2050,3.12021031374
p83,fall,cdd,2010,126.68772642200001
p83,fall,cdd,2012,132.13104351299998
p83,fall,cdd,2014,137.61276473
p83,fall,cdd,2016,142.551528253
p83,fall,cdd,2018,158.031841439
p83,fall,cdd,2020,156.401602868
p83,fall,cdd,2022,163.118297264
p83,fall,cdd,2024,166.406714184
p83,fall,cdd,2026,174.73541312400002
p83,fall,cdd,2028,175.288464247
p83,fall,cdd,2030,176.244297373
p83,fall,cdd,2032,173.838581022
p83,fall,cdd,2034,164.859530274
p83,fall,cdd,2036,164.81555087799998
p83,fall,cdd,2038,153.471921512
p83,fall,cdd,2040,159.516198612
p83,fall,cdd,2042,157.100912735
p83,fall,cdd,2044,165.510537575
p83,fall,cdd,2046,158.503463448
p83,fall,cdd,2048,165.529138789
p83,fall,cdd,2050,163.708043895
p83,fall,hdd,2010,190.62683436900002
p83,fall,hdd,2012,198.043171838
p83,fall,hdd,2014,198.344470457
p83,fall,hdd,2016,178.465677718
p83,fall,hdd,2018,173.254912338
p83,fall,hdd,2020,178.335656255
p83,fall,hdd,2022,167.231250561
p83,fall,hdd,2024,155.37970433200002
p83,fall,hdd,2026,150.623349057
p83,fall,hdd,2028,150.43580336899998
p83,fall,hdd,2030,142.794460099
