i,region,t,cap_new,capex
Gas-CT,p26,2004,1.4,1068545.168586588
Gas-CC,p122,2004,172.0,173696059.6350015
lfill-gas,p9,2004,1.3,1699945.6820737487
lfill-gas,p9,2004,1.3,1699945.6820737487
lfill-gas,p9,2004,1.3,1699945.6820737487
Gas-CC,p13,2004,157.0,146204592.69295153
Gas-CC,p13,2004,236.0,219772508.7613794
Gas-CC,p13,2004,157.0,146204592.69295153
Gas-CC,p122,2004,160.9,162486604.62367293
lfill-gas,p9,2004,1.3,1699945.6820737487
Gas-CC,p122,2004,214.0,216110213.73192048
lfill-gas,p9,2004,1.3,1699945.6820737487
lfill-gas,p9,2004,1.3,1699945.6820737487
lfill-gas,p9,2004,0.8,1046120.4197376915
lfill-gas,p9,2004,0.8,1046120.4197376915
lfill-gas,p9,2004,0.8,1046120.4197376915
o-g-s,p97,2004,1.8,1768248.430295159
Gas-CC,p78,2004,261.8,233681459.65947375
Gas-CC,p122,2004,162.6,164203368.0037863
Gas-CC,p99,2004,1.206,1161956.9014142838
lfill-gas,p9,2004,1.3,1699945.6820737487
o-g-s,p97,2004,1.8,1768248.430295159
Gas-CC,p122,2004,178.7,180462127.0742719
Gas-CC,p122,2004,263.0,265593393.5116593
Gas-CC,p122,2004,172.0,173696059.6350015
Gas-CT,p26,2004,1.4,1068545.168586588
Gas-CT,p95,2004,75.0,52657987.87350225
hydND,p33,2004,3.5,19109378.653229732
Gas-CT,p95,2004,75.0,52657987.87350225
lfill-gas,p9,2004,1.3,1699945.6820737487
Gas-CT,p95,2004,75.0,52657987.87350225
lfill-gas,p9,2004,1.3,1699945.6820737487
o-g-s,p132,2004,2.0,1964720.4781057322
o-g-s,p132,2004,2.0,1964720.4781057322
o-g-s,p132,2004,2.0,1964720.4781057322
o-g-s,p123,2004,4.5,4420621.075737897
o-g-s,p123,2004,4.5,4420621.075737897
hydND,p134,2004,1.0,5070087.987200618
lfill-gas,p9,2004,1.3,1699945.6820737487
Gas-CC,p99,2004,398.079,383541161.9884715
hydND,p18,2004,7.5,41250075.480222546
lfill-gas,p99,2004,0.3,392295.15740163426
o-g-s,p54,2004,2.0,1964720.4781057322
o-g-s,p54,2004,2.0,1964720.4781057322
lfill-gas,p78,2004,0.8,1046120.4197376915
lfill-gas,p78,2004,1.6,2092240.839475383
lfill-gas,p99,2004,0.3,392295.15740163426
o-g-s,p54,2004,2.0,1964720.4781057322
o-g-s,p95,2004,1.8,1768248.430295159
o-g-s,p72,2004,2.0,1964720.4781057322
o-g-s,p72,2004,2.0,1964720.4781057322
o-g-s,p72,2004,2.0,1964720.4781057322
lfill-gas,p64,2004,0.9,1176885.472204903
o-g-s,p50,2004,2.0,1964720.4781057322
o-g-s,p50,2004,2.0,1964720.4781057322
o-g-s,p95,2004,1.8,1768248.430295159
lfill-gas,p99,2004,1.0,1307650.5246721143
lfill-gas,p99,2004,1.0,1307650.5246721143
Gas-CC,p28,2004,239.9,220470344.37645364
Gas-CC,p28,2004,226.6,208247519.94874695
Gas-CC,p28,2004,226.2,207879916.20656028
Gas-CC,p28,2004,119.8,110097320.78490682
Gas-CC,p28,2004,114.9,105594174.94312015
o-g-s,p50,2004,2.0,1964720.4781057322
Gas-CC,p89,2004,161.0,128458313.5310227
Gas-CC,p104,2004,214.8,191923829.5963585
Gas-CC,p104,2004,218.2,194961730.0648297
Gas-CT,p64,2004,5.0,3572253.423115485
Gas-CC,p63,2004,225.0,184277305.97930115
Gas-CC,p63,2004,230.0,188372357.22328562
o-g-s,p53,2004,2.0,1964720.4781057322
o-g-s,p53,2004,2.0,1964720.4781057322
Gas-CC,p63,2004,225.0,184277305.97930115
lfill-gas,p67,2004,1.7,2223005.891942594
o-g-s,p53,2004,2.0,1964720.4781057322
Gas-CC,p122,2004,258.0,260544089.45250225
Gas-CC,p122,2004,258.0,260544089.45250225
o-g-s,p53,2004,2.0,1964720.4781057322
o-g-s,p53,2004,2.0,1964720.4781057322
o-g-s,p53,2004,2.0,1964720.4781057322
o-g-s,p53,2004,2.0,1964720.4781057322
Gas-CC,p99,2004,1.4069999999999998,1355616.3849833307
Gas-CC,p122,2004,198.0,199952440.74261802
Gas-CC,p122,2004,198.0,199952440.74261802
Gas-CC,p122,2004,183.0,184804528.56514695
Gas-CC,p122,2004,191.0,192883415.05979818
Gas-CC,p104,2004,220.5,197016780.38173673
Gas-CC,p104,2004,134.0,119729018.46327764
Gas-CC,p104,2004,134.0,119729018.46327764
Gas-CC,p104,2004,134.0,119729018.46327764
Gas-CC,p28,2004,115.5,106145580.55640015
o-g-s,p95,2004,1.8,1768248.430295159
o-g-s,p95,2004,1.8,1768248.430295159
Gas-CT,p90,2004,47.5,33938354.044552304
hydND,p112,2004,1.0,5311331.065850001
Gas-CC,p101,2004,231.0,187177110.10669765
Gas-CC,p101,2004,171.0,138559678.9101528
lfill-gas,p46,2004,0.8,1046120.4197376915
lfill-gas,p46,2004,0.8,1046120.4197376915
lfill-gas,p46,2004,0.8,1046120.4197376915
Gas-CC,p127,2004,106.3,108435458.24810526
Gas-CC,p127,2004,224.1,228601939.73095378
Gas-CT,p90,2004,47.5,33938354.044552304
Gas-CC,p127,2004,106.2,108333449.35041183
Gas-CC,p127,2004,222.6,227071806.2655525
Gas-CC,p127,2004,106.9,109047511.63426578
hydND,p112,2004,1.0,5311331.065850001
Gas-CC,p101,2004,180.0,145852293.58963454
Gas-CT,p131,2004,2.8,2482514.720371392
hydND,p112,2004,0.1,531133.1065850001
lfill-gas,p133,2004,1.2,1569180.629606537
lfill-gas,p133,2004,1.2,1569180.629606537
Gas-CT,p131,2004,2.8,2482514.720371392
o-g-s,p95,2004,1.8,1768248.430295159
Gas-CC,p96,2004,151.5,123075946.59129801
Gas-CC,p96,2004,240.0,194971796.58027408
Gas-CC,p96,2004,151.5,123075946.59129801
lfill-gas,p11,2004,2.8,3661421.4690819196
Gas-CT,p81,2005,168.0,128453936.00487992
Gas-CT,p81,2005,103.0,78754496.47918233
Gas-CT,p81,2005,168.0,128453936.00487992
Gas-CT,p96,2005,2.0,1438237.890470886
Gas-CT,p53,2005,6.1,4583047.764534137
o-g-s,p80,2005,1.4,1375304.3346740124
Gas-CT,p80,2005,5.4,4247215.066631673
Gas-CT,p80,2005,5.4,4247215.066631673
lfill-gas,p65,2005,1.6,2092240.839475383
Gas-CT,p80,2005,5.4,4247215.066631673
o-g-s,p97,2005,1.8,1768248.430295159
Gas-CT,p80,2005,5.4,4247215.066631673
o-g-s,p69,2005,2.2,2161192.525916306
lfill-gas,p65,2005,1.6,2092240.839475383
hydND,p94,2005,6.8,35531869.84466369
Gas-CT,p38,2005,147.0,110921488.978971
o-g-s,p97,2005,1.8,1768248.430295159
o-g-s,p132,2005,1.8,1768248.430295159
o-g-s,p79,2005,1.1,1080596.262958153
o-g-s,p43,2005,1.8,1768248.430295159
Gas-CT,p10,2005,1.2,1006575.8380256447
o-g-s,p43,2005,1.8,1768248.430295159
o-g-s,p97,2005,1.8,1768248.430295159
o-g-s,p97,2005,1.8,1768248.430295159
lfill-gas,p129,2005,1.5,1961475.7870081714
lfill-gas,p129,2005,1.5,1961475.7870081714
lfill-gas,p129,2005,1.5,1961475.7870081714
o-g-s,p97,2005,1.8,1768248.430295159
o-g-s,p97,2005,1.8,1768248.430295159
o-g-s,p97,2005,1.8,1768248.430295159
o-g-s,p132,2005,2.0,1964720.4781057322
o-g-s,p97,2005,1.8,1768248.430295159
Gas-CT,p109,2005,74.0,54025584.549057625
Gas-CT,p109,2005,74.0,54025584.549057625
hydND,p90,2005,9.3,46916898.57273235
hydND,p90,2005,9.3,46916898.57273235
lfill-gas,p131,2005,3.2,4184481.678950766
o-g-s,p99,2005,1.2,1178832.2868634393
o-g-s,p132,2005,1.8,1768248.430295159
o-g-s,p99,2005,1.2,1178832.2868634393
o-g-s,p36,2005,2.0,1964720.4781057322
o-g-s,p99,2005,1.2,1178832.2868634393
Gas-CT,p101,2005,46.0,33040265.911506347
Gas-CT,p101,2005,46.0,33040265.911506347
Gas-CT,p80,2005,5.4,4247215.066631673
lfill-gas,p65,2005,1.6,2092240.839475383
lfill-gas,p65,2005,1.6,2092240.839475383
o-g-s,p54,2005,1.8,1768248.430295159
Gas-CT,p58,2005,47.0,33252075.341030754
Gas-CT,p53,2005,6.8,5108971.278497072
Gas-CT,p53,2005,2.3,1728034.4030210683
Gas-CT,p54,2005,102.1,77228784.6279125
Gas-CT,p58,2005,47.0,33252075.341030754
Nuclear,p75,2005,566.0,2946962450.856002
Gas-CT,p15,2005,164.0,123799271.32683878
Gas-CT,p127,2005,153.1,129454910.05329137
Gas-CT,p127,2005,154.7,130807802.64692472
lfill-gas,p65,2005,1.6,2092240.839475383
Gas-CT,p87,2005,75.0,53789243.18172209
lfill-gas,p126,2005,1.8,2353770.944409806
Gas-CT,p107,2005,43.8,32474919.50371309
Gas-CT,p107,2005,43.8,32474919.50371309
Gas-CT,p107,2005,43.8,32474919.50371309
Gas-CT,p107,2005,43.8,32474919.50371309
lfill-gas,p126,2005,1.8,2353770.944409806
Gas-CT,p107,2005,43.8,32474919.50371309
Gas-CT,p10,2005,1.2,1006575.8380256447
lfill-gas,p65,2005,1.6,2092240.839475383
Gas-CT,p10,2005,1.2,1006575.8380256447
Gas-CT,p10,2005,1.2,1006575.8380256447
Gas-CT,p10,2005,1.2,1006575.8380256447
Gas-CT,p10,2005,1.2,1006575.8380256447
Gas-CT,p10,2005,1.2,1006575.8380256447
Gas-CT,p107,2005,43.8,32474919.50371309
lfill-gas,p126,2005,1.5,1961475.7870081714
Gas-CT,p9,2005,48.0,40815600.42163522
Gas-CT,p54,2005,100.0,75640337.5395813
Gas-CT,p80,2005,4.5,3539345.888859727
Gas-CT,p80,2005,4.5,3539345.888859727
Gas-CT,p48,2005,113.3,85959954.35152268
Gas-CT,p43,2005,150.0,116072657.1201258
Gas-CT,p43,2005,150.0,116072657.1201258
Gas-CT,p54,2005,101.2,76548021.59005629
Gas-CT,p79,2005,153.4,118940091.87023507
Gas-CT,p79,2005,152.7,118397340.473174
Gas-CT,p11,2005,47.0,40217779.562702104
Gas-CT,p9,2005,48.0,40815600.42163522
Gas-CC,p10,2005,161.0,164824756.94307348
o-g-s,p43,2005,2.3,2259428.549821592
Gas-CC,p78,2005,49.875,44518192.51534092
lfill-gas,p105,2005,0.8,1046120.4197376915
o-g-s,p40,2005,2.0,1964720.4781057322
lfill-gas,p105,2005,0.8,1046120.4197376915
lfill-gas,p105,2005,0.8,1046120.4197376915
o-g-s,p40,2005,2.0,1964720.4781057322
lfill-gas,p96,2005,1.8,2353770.944409806
lfill-gas,p105,2005,0.8,1046120.4197376915
lfill-gas,p105,2005,0.8,1046120.4197376915
o-g-s,p45,2005,2.0,1964720.4781057322
o-g-s,p76,2005,2.2,2161192.525916306
o-g-s,p76,2005,2.2,2161192.525916306
o-g-s,p76,2005,2.0,1964720.4781057322
o-g-s,p76,2005,2.0,1964720.4781057322
geohydro_pbinary_1,p12,2005,10.0,42895.7909
geohydro_pbinary_1,p12,2005,10.0,42895.7909
Gas-CC,p85,2005,208.1,170591393.80688494
Gas-CC,p101,2005,173.5,140585405.21000883
Gas-CC,p101,2005,173.5,140585405.21000883
Gas-CC,p101,2005,173.5,140585405.21000883
Gas-CC,p102,2005,447.8,364219406.08115757
Gas-CC,p102,2005,196.8,160067840.81458643
Gas-CC,p102,2005,196.8,160067840.81458643
lfill-gas,p105,2005,0.8,1046120.4197376915
o-g-s,p70,2005,26.1,25639602.239279807
Gas-CC,p43,2005,153.0,137074010.36634392
lfill-gas,p103,2005,4.8,6276722.518426148
Gas-CC,p10,2005,21.0,21498881.340400886
Gas-CC,p10,2005,7.0,7166293.780133629
Gas-CC,p85,2005,225.3,184691211.07492158
o-g-s,p45,2005,2.0,1964720.4781057322
Gas-CC,p10,2005,87.0,89066794.12451796
Gas-CC,p10,2005,174.0,178133588.24903592
Gas-CC,p10,2005,156.0,159705975.67154944
Gas-CC,p11,2005,4.8,5030599.632249389
Gas-CC,p128,2005,33.0,38614521.97637991
Gas-CC,p128,2005,49.0,57336714.44977623
lfill-gas,p133,2005,1.5,1961475.7870081714
o-g-s,p42,2005,1.3,1277068.310768726
Gas-CC,p78,2005,31.6,28206012.701449085
lfill-gas,p133,2005,1.5,1961475.7870081714
Gas-CC,p9,2005,172.0,183373407.22159836
Gas-CC,p101,2005,173.0,140180259.95003763
Gas-CC,p101,2005,173.0,140180259.95003763
Gas-CC,p101,2005,169.0,136939097.87026796
Gas-CC,p78,2005,32.0,28563050.836910464
Gas-CC,p9,2005,202.1,215463753.48537806
Gas-CC,p9,2005,172.0,183373407.22159836
Gas-CC,p78,2005,16.625,14839397.505113639
Gas-CC,p10,2005,173.0,177109831.99473113
Gas-CC,p28,2005,280.0,257322619.530667
o-g-s,p68,2005,2.2,2161192.525916306
Gas-CC,p101,2005,185.0,149903746.18934658
lfill-gas,p105,2005,0.8,1046120.4197376915
lfill-gas,p96,2005,1.8,2353770.944409806
Gas-CC,p10,2005,175.0,179157344.50334072
lfill-gas,p105,2005,0.8,1046120.4197376915
Gas-CC,p40,2005,68.0,58885914.28771019
Gas-CC,p40,2005,83.0,71875454.20411685
Gas-CC,p40,2005,69.0,59751883.61547064
lfill-gas,p96,2005,1.8,2353770.944409806
Gas-CC,p28,2005,151.0,138770412.67546687
Gas-CC,p28,2005,151.0,138770412.67546687
Gas-CC,p101,2005,173.5,140585405.21000883
Gas-CC,p101,2005,439.0,355717538.25471973
Gas-CC,p79,2005,264.6,238099475.32445124
Gas-CC,p11,2005,170.0,178167070.30883253
Gas-CC,p31,2005,27.0,23511533.739134435
Gas-CC,p31,2005,31.0,26994723.92270991
Gas-CC,p10,2005,235.0,240582719.761629
Gas-CC,p10,2005,157.5,161241610.05300665
Gas-CC,p11,2005,170.0,178167070.30883253
Gas-CC,p10,2005,162.5,166360391.32453066
Gas-CC,p25,2005,135.0,121080425.69845529
Gas-CC,p25,2005,135.0,121080425.69845529
lfill-gas,p127,2005,0.8,1046120.4197376915
Gas-CC,p10,2005,149.0,152539681.8914158
Gas-CC,p10,2005,140.0,143325875.60267258
Gas-CC,p10,2005,42.0,42997762.68080177
Gas-CC,p10,2005,50.0,51187812.71524021
o-g-s,p53,2005,1.0,982360.2390528661
Gas-CC,p10,2005,42.0,42997762.68080177
o-g-s,p53,2005,1.0,982360.2390528661
Gas-CC,p10,2005,188.0,192466175.80930316
Gas-CC,p76,2005,171.8,150535610.28039613
Gas-CC,p76,2005,238.5,208979878.06678972
hydND,p103,2005,0.2,1182001.8952400002
Gas-CC,p10,2005,149.0,152539681.8914158
Gas-CC,p9,2005,47.8,50960749.216234885
Gas-CC,p9,2005,50.0,53306223.0295344
Gas-CC,p9,2005,50.0,53306223.0295344
lfill-gas,p127,2005,0.8,1046120.4197376915
lfill-gas,p127,2005,0.8,1046120.4197376915
Gas-CC,p79,2005,171.9,154683672.74479654
Gas-CC,p79,2005,171.9,154683672.74479654
o-g-s,p43,2005,2.3,2259428.549821592
o-g-s,p43,2005,2.3,2259428.549821592
lfill-gas,p133,2005,1.5,1961475.7870081714
lfill-gas,p133,2005,1.5,1961475.7870081714
Gas-CC,p127,2005,151.3,154339462.2101442
Gas-CC,p127,2005,151.3,154339462.2101442
Gas-CC,p127,2005,172.3,175761330.72576234
Gas-CC,p128,2005,47.0,54996440.39060169
Gas-CC,p128,2005,27.5,32178768.313649926
Gas-CC,p94,2005,181.3,145313055.92816162
Gas-CC,p94,2005,183.0,146675616.29814437
Gas-CC,p94,2005,181.3,145313055.92816162
o-g-s,p53,2005,1.0,982360.2390528661
biopower,p92,2005,1.8,5086490.2509346325
o-g-s,p44,2005,2.0,1964720.4781057322
Gas-CC,p66,2005,5.0,3984073.4689571704
coal-new,p109,2005,268.0,745298698.511538
Gas-CC,p94,2005,183.0,146675616.29814437
Gas-CC,p127,2005,166.6,169946823.5572374
Gas-CC,p127,2005,182.6,186268247.18818456
Gas-CC,p127,2005,257.0,262162867.0720889
Gas-CC,p94,2005,295.0,236444299.49700868
Gas-CC,p94,2005,295.0,236444299.49700868
Gas-CC,p127,2005,182.6,186268247.18818456
o-g-s,p70,2006,2.0,1964720.4781057322
hydND,p85,2006,4.3,21184902.618663546
o-g-s,p127,2006,0.8,785888.191242293
hydND,p3,2006,0.2,933128.3167897993
hydND,p3,2006,0.2,933128.3167897993
geohydro_pbinary_1,p10,2006,2.5,11873.369845
geohydro_pbinary_1,p10,2006,5.0,23746.73969
geohydro_pbinary_1,p10,2006,2.0,9498.695876
geohydro_pbinary_1,p12,2006,7.3,31313.927357
geohydro_pbinary_1,p12,2006,10.0,42895.7909
o-g-s,p95,2006,1.8,1768248.430295159
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,0.307,235418.70973684438
hydND,p2,2006,6.9,37559851.58900487
Gas-CC,p127,2006,156.0,159133880.4017349
Gas-CC,p127,2006,228.0,232580286.74099717
Gas-CT,p9,2006,50.0,42516250.43920335
Gas-CT,p9,2006,50.0,42516250.43920335
Gas-CT,p10,2006,50.0,41940659.9177352
Gas-CT,p10,2006,50.0,41940659.9177352
lfill-gas,p103,2006,1.6,2092240.839475383
Gas-CC,p31,2006,85.914,74813700.35792577
Gas-CC,p31,2006,50.117,43641760.60756298
Gas-CC,p31,2006,86.17200000000003,75038366.12476641
Gas-CC,p31,2006,85.914,74813700.35792577
Gas-CC,p31,2006,50.117,43641760.60756298
o-g-s,p95,2006,1.8,1768248.430295159
Gas-CT,p38,2006,82.1,61950028.87873142
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,5.693,4365598.418670537
o-g-s,p70,2006,2.0,1964720.4781057322
lfill-gas,p43,2006,0.8,1046120.4197376915
lfill-gas,p41,2006,0.8,1046120.4197376915
lfill-gas,p41,2006,0.8,1046120.4197376915
lfill-gas,p41,2006,0.8,1046120.4197376915
lfill-gas,p122,2006,16.7,21837763.76202431
hydND,p2,2006,6.9,37559851.58900487
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,0.307,235418.70973684438
biopower,p103,2006,1.4,4456231.809953218
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,5.693,4365598.418670537
Gas-CT,p17,2006,0.307,235418.70973684438
Gas-CT,p17,2006,5.693,4365598.418670537
lfill-gas,p103,2006,0.8,1046120.4197376915
Gas-CC,p85,2006,208.1,170591393.80688494
o-g-s,p103,2006,1.6,1571776.382484586
o-g-s,p103,2006,1.6,1571776.382484586
Gas-CC,p88,2006,270.0,217988550.58109728
Gas-CC,p88,2006,220.0,177620300.47348666
Gas-CC,p88,2006,220.0,177620300.47348666
lfill-gas,p59,2006,1.5,1961475.7870081714
lfill-gas,p83,2006,1.6,2092240.839475383
o-g-s,p72,2006,2.0,1964720.4781057322
o-g-s,p72,2006,2.0,1964720.4781057322
o-g-s,p72,2006,2.0,1964720.4781057322
lfill-gas,p126,2006,1.0,1307650.5246721143
lfill-gas,p126,2006,1.0,1307650.5246721143
coal-new,p46,2006,6.9,20853439.276526857
lfill-gas,p83,2006,1.6,2092240.839475383
lfill-gas,p127,2006,4.0,5230602.098688457
dupv_1,p126,2006,0.2,1049114.6997117966
Gas-CT,p87,2006,75.0,53789243.18172209
Gas-CT,p105,2006,8.3,6362649.663744843
Gas-CC,p76,2006,168.3,147468819.6169422
Gas-CC,p11,2006,222.0,232665232.99153423
Gas-CC,p9,2006,101.0,107678570.51965949
Gas-CC,p9,2006,84.0,89554454.6896178
o-g-s,p70,2006,2.0,1964720.4781057322
Gas-CC,p9,2006,171.0,182307282.76100767
hydND,p34,2006,0.5,2781283.4535694444
Gas-CC,p9,2006,166.0,176976660.4580542
Gas-CC,p9,2006,189.0,201497523.05164003
Gas-CC,p25,2006,254.0,227810578.72153813
Gas-CC,p68,2006,156.0,138305245.34712008
dupv_1,p10,2006,0.9,4427289.557366797
Gas-CC,p68,2006,174.0,154263542.88717237
o-g-s,p101,2006,44.0,43223850.51832611
dupv_1,p126,2006,0.2,1049114.6997117966
Gas-CT,p13,2006,72.0,59443348.4724749
o-g-s,p133,2006,1.8,1768248.430295159
Gas-CC,p126,2006,188.3,209229590.46694514
Gas-CC,p126,2006,238.4,264898217.56409836
Gas-CC,p126,2006,188.3,209229590.46694514
lfill-gas,p10,2006,1.0,1307650.5246721143
Gas-CC,p35,2006,5.0,4294498.2745899595
Gas-CC,p35,2006,5.0,4294498.2745899595
Gas-CC,p35,2006,5.0,4294498.2745899595
o-g-s,p43,2006,4.8,4715329.147453757
o-g-s,p9,2006,1.0,982360.2390528661
biopower,p102,2006,30.0,86175898.3584699
hydND,p15,2006,0.8,4009788.4542673663
Gas-CC,p35,2006,5.0,4294498.2745899595
Gas-CC,p126,2006,238.4,264898217.56409836
Gas-CC,p126,2006,188.3,209229590.46694514
hydND,p131,2006,0.6,3361671.8499454544
o-g-s,p95,2006,1.8,1768248.430295159
Gas-CC,p126,2006,188.3,209229590.46694514
Gas-CC,p31,2006,50.117,43641760.60756298
Gas-CC,p127,2006,156.0,159133880.4017349
Gas-CT,p25,2006,36.8,28636288.738820348
lfill-gas,p79,2006,0.8,1046120.4197376915
lfill-gas,p79,2006,0.8,1046120.4197376915
lfill-gas,p79,2006,0.8,1046120.4197376915
lfill-gas,p45,2006,0.8,1046120.4197376915
lfill-gas,p45,2006,0.8,1046120.4197376915
lfill-gas,p45,2006,0.8,1046120.4197376915
lfill-gas,p45,2006,0.8,1046120.4197376915
Gas-CC,p31,2006,50.267,43772380.239447065
lfill-gas,p122,2006,1.6,2092240.839475383
lfill-gas,p45,2006,0.8,1046120.4197376915
lfill-gas,p79,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p85,2006,0.8,1046120.4197376915
lfill-gas,p91,2006,0.8,1046120.4197376915
lfill-gas,p46,2006,0.8,1046120.4197376915
lfill-gas,p122,2006,1.6,2092240.839475383
lfill-gas,p55,2006,3.0,3922951.574016343
lfill-gas,p80,2006,1.1,1438415.577139326
lfill-gas,p80,2006,1.1,1438415.577139326
lfill-gas,p9,2006,1.0,1307650.5246721143
o-g-s,p132,2006,1.8,1768248.430295159
lfill-gas,p9,2006,1.0,1307650.5246721143
lfill-gas,p111,2006,1.4,1830710.7345409598
lfill-gas,p9,2006,1.0,1307650.5246721143
lfill-gas,p125,2006,1.0,1307650.5246721143
lfill-gas,p122,2006,1.6,2092240.839475383
lfill-gas,p125,2006,1.0,1307650.5246721143
lfill-gas,p125,2006,1.0,1307650.5246721143
Gas-CT,p25,2006,1.9,1478504.038145616
o-g-s,p132,2006,2.0,1964720.4781057322
o-g-s,p132,2006,2.0,1964720.4781057322
lfill-gas,p125,2006,1.0,1307650.5246721143
lfill-gas,p125,2006,1.0,1307650.5246721143
o-g-s,p132,2006,23.3,22888993.569931783
lfill-gas,p125,2006,1.0,1307650.5246721143
lfill-gas,p125,2006,1.0,1307650.5246721143
lfill-gas,p46,2006,0.8,1046120.4197376915
lfill-gas,p46,2006,0.8,1046120.4197376915
Gas-CT,p40,2006,1.0,767303.5027756501
Gas-CC,p10,2006,188.0,192466175.80930316
Gas-CC,p10,2006,149.0,152539681.8914158
Gas-CC,p9,2006,84.0,89554454.6896178
o-g-s,p83,2006,1.8,1768248.430295159
o-g-s,p127,2006,1.0,982360.2390528661
o-g-s,p127,2006,0.8,785888.191242293
o-g-s,p127,2006,0.8,785888.191242293
lfill-gas,p46,2006,0.8,1046120.4197376915
Gas-CT,p101,2006,54.0,38786399.11350745
Gas-CC,p28,2006,126.0,115795178.78880015
Gas-CC,p28,2006,151.0,138770412.67546687
lfill-gas,p25,2006,0.4,523060.20986884576
lfill-gas,p25,2006,0.4,523060.20986884576
lfill-gas,p25,2006,0.75,980737.8935040857
lfill-gas,p25,2006,0.75,980737.8935040857
lfill-gas,p25,2006,0.4,523060.20986884576
Gas-CT,p101,2006,54.0,38786399.11350745
o-g-s,p99,2006,2.0,1964720.4781057322
lfill-gas,p123,2006,1.0,1307650.5246721143
lfill-gas,p123,2006,1.0,1307650.5246721143
lfill-gas,p123,2006,1.0,1307650.5246721143
Gas-CT,p53,2006,76.0,57100267.23026139
Gas-CT,p30,2006,19.8,14965799.549478685
Gas-CT,p101,2006,54.0,38786399.11350745
Gas-CT,p101,2006,54.0,38786399.11350745
Gas-CT,p101,2006,54.0,38786399.11350745
lfill-gas,p25,2006,0.4,523060.20986884576
lfill-gas,p127,2006,1.6,2092240.839475383
lfill-gas,p45,2006,0.8,1046120.4197376915
Gas-CC,p10,2006,149.0,152539681.8914158
o-g-s,p45,2006,1.9,1866484.4542004454
o-g-s,p45,2006,1.9,1866484.4542004454
Gas-CT,p103,2006,2.0,1532206.142979576
Gas-CT,p103,2006,2.0,1532206.142979576
lfill-gas,p75,2006,0.8,1046120.4197376915
Gas-CT,p103,2006,2.0,1532206.142979576
Gas-CT,p103,2006,2.0,1532206.142979576
o-g-s,p112,2006,1.1,1080596.262958153
o-g-s,p112,2006,1.1,1080596.262958153
o-g-s,p64,2006,1.5,1473540.3585792992
Gas-CC,p63,2006,290.5,237922477.2754977
Gas-CC,p63,2006,165.0,135136691.0514875
lfill-gas,p126,2006,1.5,1961475.7870081714
lfill-gas,p126,2006,1.5,1961475.7870081714
Gas-CC,p63,2006,165.0,135136691.0514875
lfill-gas,p126,2006,1.5,1961475.7870081714
lfill-gas,p126,2006,1.5,1961475.7870081714
lfill-gas,p126,2006,1.5,1961475.7870081714
lfill-gas,p96,2006,5.2,6799782.728294995
lfill-gas,p75,2006,0.8,1046120.4197376915
lfill-gas,p75,2006,0.8,1046120.4197376915
lfill-gas,p75,2006,0.8,1046120.4197376915
lfill-gas,p75,2006,0.8,1046120.4197376915
lfill-gas,p75,2006,0.8,1046120.4197376915
Gas-CC,p13,2006,165.0,153654508.24418473
Gas-CC,p13,2006,165.0,153654508.24418473
Gas-CT,p64,2006,3.7,2643467.533105459
Gas-CC,p13,2006,165.0,153654508.24418473
Gas-CC,p13,2006,165.0,153654508.24418473
lfill-gas,p127,2006,1.6,2092240.839475383
Gas-CC,p13,2006,255.0,237466058.19555822
lfill-gas,p96,2006,5.2,6799782.728294995
coal-new,p29,2006,417.0,1189531935.6054742
Gas-CC,p13,2006,255.0,237466058.19555822
lfill-gas,p126,2006,1.5,1961475.7870081714
lfill-gas,p109,2006,0.8,1046120.4197376915
Gas-CT,p103,2006,2.0,1532206.142979576
lfill-gas,p109,2006,0.8,1046120.4197376915
o-g-s,p97,2006,1.8,1768248.430295159
o-g-s,p97,2006,1.8,1768248.430295159
o-g-s,p97,2006,1.8,1768248.430295159
o-g-s,p97,2006,1.8,1768248.430295159
o-g-s,p97,2006,1.8,1768248.430295159
lfill-gas,p109,2006,0.8,1046120.4197376915
lfill-gas,p127,2006,1.6,2092240.839475383
