"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p33","s75","csp4_4","bin5","cost",412850.748629646
"p33","s75","csp4_5","bin1","cap",33.6725111787208
"p33","s75","csp4_5","bin1","cost",68653.7792883501
"p33","s75","csp4_5","bin2","cap",21.9655808195472
"p33","s75","csp4_5","bin2","cost",186955.936861141
"p33","s75","csp4_5","bin3","cap",114.172740602493
"p33","s75","csp4_5","bin3","cost",286673.823117794
"p33","s75","csp4_5","bin4","cap",599.044832682609
"p33","s75","csp4_5","bin4","cost",313731.119518094
"p33","s75","csp4_5","bin5","cap",314.759522169828
"p33","s75","csp4_5","bin5","cost",333799.270280089
"p33","s75","csp4_6","bin1","cap",1.32759004831314
"p33","s75","csp4_6","bin1","cost",23195.5243912297
"p33","s75","csp4_6","bin2","cap",21.0000597953796
"p33","s75","csp4_6","bin2","cost",269803.69547799
"p33","s76","wind-ons_5","bin1","cap",0.157950014
"p33","s76","wind-ons_5","bin1","cost",46184.1679631056
"p33","s76","wind-ons_7","bin1","cap",0.06075
"p33","s76","wind-ons_7","bin1","cost",34509.4720723792
"p33","s76","wind-ons_7","bin2","cap",21.52980137
"p33","s76","wind-ons_7","bin2","cost",44662.7110632431
"p33","s76","wind-ons_7","bin3","cap",1.008450061
"p33","s76","wind-ons_7","bin3","cost",49626.0333626262
"p33","s76","wind-ons_7","bin4","cap",16.02585125
"p33","s76","wind-ons_7","bin4","cost",54720.3786203971
"p33","s76","wind-ons_7","bin5","cap",48.16260338
"p33","s76","wind-ons_7","bin5","cost",100082.487985859
"p33","s76","wind-ons_8","bin1","cap",220.7290528
"p33","s76","wind-ons_8","bin1","cost",52726.1811350725
"p33","s76","wind-ons_8","bin2","cap",272.6095648
"p33","s76","wind-ons_8","bin2","cost",105474.963605056
"p33","s76","wind-ons_8","bin3","cap",368.0964103
"p33","s76","wind-ons_8","bin3","cost",359909.713113251
"p33","s76","wind-ons_8","bin4","cap",347.1255083
"p33","s76","wind-ons_8","bin4","cost",407335.600277648
"p33","s76","wind-ons_8","bin5","cap",213.8643236
"p33","s76","wind-ons_8","bin5","cost",485502.282741416
"p33","s76","wind-ons_9","bin1","cap",83.3246997
"p33","s76","wind-ons_9","bin1","cost",72698.5104953091
"p33","s76","wind-ons_9","bin2","cap",601.2427826
"p33","s76","wind-ons_9","bin2","cost",346351.315858674
"p33","s76","wind-ons_9","bin3","cap",817.9623485
"p33","s76","wind-ons_9","bin3","cost",396835.145248603
"p33","s76","wind-ons_9","bin4","cap",1090.669095
"p33","s76","wind-ons_9","bin4","cost",428365.857081241
"p33","s76","wind-ons_9","bin5","cap",655.3467765
"p33","s76","wind-ons_9","bin5","cost",487227.778218292
"p33","s76","wind-ons_10","bin1","cap",171.7888515
"p33","s76","wind-ons_10","bin1","cost",85757.8076237025
"p33","s76","wind-ons_10","bin2","cap",3887.113385
"p33","s76","wind-ons_10","bin2","cost",315898.717704242
"p33","s76","wind-ons_10","bin3","cap",5031.534182
"p33","s76","wind-ons_10","bin3","cost",381902.495578264
"p33","s76","wind-ons_10","bin4","cap",4453.169745
"p33","s76","wind-ons_10","bin4","cost",426177.709842455
"p33","s76","wind-ons_10","bin5","cap",2769.653449
"p33","s76","wind-ons_10","bin5","cost",480577.99264201
"p33","s76","csp1_2","bin1","cap",1.68965996056795
"p33","s76","csp1_2","bin1","cost",26359.3013926091
"p33","s76","csp1_2","bin2","cap",12.9138307929039
"p33","s76","csp1_2","bin2","cost",169464.459602227
"p33","s76","csp1_2","bin3","cap",93.7157844543457
"p33","s76","csp1_2","bin3","cost",394991.420117564
"p33","s76","csp1_3","bin1","cap",7.48278055489063
"p33","s76","csp1_3","bin1","cost",129949.716528008
"p33","s76","csp1_3","bin2","cap",12.1896896362305
"p33","s76","csp1_3","bin2","cost",150081.464692178
"p33","s76","csp1_3","bin3","cap",46.7070273399353
"p33","s76","csp1_3","bin3","cost",394991.420117564
"p33","s76","csp1_3","bin4","cap",57.5087852358818
"p33","s76","csp1_3","bin4","cost",415555.182561604
"p33","s76","csp1_3","bin5","cap",38.2587286472321
"p33","s76","csp1_3","bin5","cost",425670.161250805
"p33","s76","csp1_4","bin1","cap",31.198367023468
"p33","s76","csp1_4","bin1","cost",424435.097721733
"p33","s76","csp1_4","bin2","cap",26.06904078722
"p33","s76","csp1_4","bin2","cost",425670.161250805
"p33","s76","csp1_5","bin1","cap",6.57760534407571
"p33","s76","csp1_5","bin1","cost",26027.1920983186
"p33","s76","csp1_5","bin2","cap",26.4311113655567
"p33","s76","csp1_5","bin2","cost",75551.2793861292
"p33","s76","csp1_5","bin3","cap",281.087022328377
"p33","s76","csp1_5","bin3","cost",304868.345024109
"p33","s76","csp1_5","bin4","cap",14.7241801321507
"p33","s76","csp1_5","bin4","cost",375803.26620569
"p33","s76","csp1_5","bin5","cap",228.345488309861
"p33","s76","csp1_5","bin5","cost",469151.834665275
"p33","s76","csp1_6","bin1","cap",56.7242985711432
"p33","s76","csp1_6","bin1","cost",74983.6484622896
"p33","s76","csp1_6","bin2","cap",92.3278540462256
"p33","s76","csp1_6","bin2","cost",163518.62427884
"p33","s76","csp1_6","bin3","cap",133.121067416668
"p33","s76","csp1_6","bin3","cost",326298.207440919
"p33","s76","csp1_6","bin4","cap",1392.46096580029
"p33","s76","csp1_6","bin4","cost",413115.631600867
"p33","s76","csp1_6","bin5","cap",723.476223981381
"p33","s76","csp1_6","bin5","cost",445929.578553018
"p33","s76","csp1_7","bin1","cap",13.6379701733589
"p33","s76","csp1_7","bin1","cost",18090.3002137266
"p33","s76","csp1_7","bin2","cap",1.99138507246971
"p33","s76","csp1_7","bin2","cost",102633.391690823
"p33","s76","csp1_7","bin3","cap",184.776406574249
"p33","s76","csp1_7","bin3","cost",373349.027260125
"p33","s76","csp1_7","bin4","cap",94.5002690792084
"p33","s76","csp1_7","bin4","cost",466396.290682884
"p33","s76","csp2_2","bin1","cap",1.68965996056795
"p33","s76","csp2_2","bin1","cost",26359.3013926091
"p33","s76","csp2_2","bin2","cap",12.9138307929039
"p33","s76","csp2_2","bin2","cost",169464.459602227
"p33","s76","csp2_2","bin3","cap",93.7157844543457
"p33","s76","csp2_2","bin3","cost",394991.420117564
"p33","s76","csp2_3","bin1","cap",7.48278055489063
"p33","s76","csp2_3","bin1","cost",129949.716528008
"p33","s76","csp2_3","bin2","cap",12.1896896362305
"p33","s76","csp2_3","bin2","cost",150081.464692178
"p33","s76","csp2_3","bin3","cap",46.7070273399353
"p33","s76","csp2_3","bin3","cost",394991.420117564
"p33","s76","csp2_3","bin4","cap",57.5087852358818
"p33","s76","csp2_3","bin4","cost",415555.182561604
"p33","s76","csp2_3","bin5","cap",38.2587286472321
"p33","s76","csp2_3","bin5","cost",425670.161250805
"p33","s76","csp2_4","bin1","cap",31.198367023468
"p33","s76","csp2_4","bin1","cost",424435.097721733
"p33","s76","csp2_4","bin2","cap",26.06904078722
"p33","s76","csp2_4","bin2","cost",425670.161250805
"p33","s76","csp2_5","bin1","cap",6.57760534407571
"p33","s76","csp2_5","bin1","cost",26027.1920983186
"p33","s76","csp2_5","bin2","cap",26.4311113655567
"p33","s76","csp2_5","bin2","cost",75551.2793861292
"p33","s76","csp2_5","bin3","cap",281.087022328377
"p33","s76","csp2_5","bin3","cost",304868.345024109
"p33","s76","csp2_5","bin4","cap",14.7241801321507
"p33","s76","csp2_5","bin4","cost",375803.26620569
"p33","s76","csp2_5","bin5","cap",228.345488309861
"p33","s76","csp2_5","bin5","cost",469151.834665275
"p33","s76","csp2_6","bin1","cap",56.7242985711432
"p33","s76","csp2_6","bin1","cost",74983.6484622896
"p33","s76","csp2_6","bin2","cap",92.3278540462256
"p33","s76","csp2_6","bin2","cost",163518.62427884
"p33","s76","csp2_6","bin3","cap",133.121067416668
"p33","s76","csp2_6","bin3","cost",326298.207440919
"p33","s76","csp2_6","bin4","cap",1392.46096580029
"p33","s76","csp2_6","bin4","cost",413115.631600867
"p33","s76","csp2_6","bin5","cap",723.476223981381
"p33","s76","csp2_6","bin5","cost",445929.578553018
"p33","s76","csp2_7","bin1","cap",13.6379701733589
"p33","s76","csp2_7","bin1","cost",18090.3002137266
"p33","s76","csp2_7","bin2","cap",1.99138507246971
"p33","s76","csp2_7","bin2","cost",102633.391690823
"p33","s76","csp2_7","bin3","cap",184.776406574249
"p33","s76","csp2_7","bin3","cost",373349.027260125
"p33","s76","csp2_7","bin4","cap",94.5002690792084
"p33","s76","csp2_7","bin4","cost",466396.290682884
"p33","s76","csp3_2","bin1","cap",1.68965996056795
"p33","s76","csp3_2","bin1","cost",26359.3013926091
"p33","s76","csp3_2","bin2","cap",12.9138307929039
"p33","s76","csp3_2","bin2","cost",169464.459602227
"p33","s76","csp3_2","bin3","cap",93.7157844543457
"p33","s76","csp3_2","bin3","cost",394991.420117564
"p33","s76","csp3_3","bin1","cap",7.48278055489063
"p33","s76","csp3_3","bin1","cost",129949.716528008
"p33","s76","csp3_3","bin2","cap",12.1896896362305
"p33","s76","csp3_3","bin2","cost",150081.464692178
"p33","s76","csp3_3","bin3","cap",46.7070273399353
"p33","s76","csp3_3","bin3","cost",394991.420117564
"p33","s76","csp3_3","bin4","cap",57.5087852358818
"p33","s76","csp3_3","bin4","cost",415555.182561604
"p33","s76","csp3_3","bin5","cap",38.2587286472321
"p33","s76","csp3_3","bin5","cost",425670.161250805
"p33","s76","csp3_4","bin1","cap",31.198367023468
"p33","s76","csp3_4","bin1","cost",424435.097721733
"p33","s76","csp3_4","bin2","cap",26.06904078722
"p33","s76","csp3_4","bin2","cost",425670.161250805
"p33","s76","csp3_5","bin1","cap",6.57760534407571
"p33","s76","csp3_5","bin1","cost",26027.1920983186
"p33","s76","csp3_5","bin2","cap",26.4311113655567
"p33","s76","csp3_5","bin2","cost",75551.2793861292
"p33","s76","csp3_5","bin3","cap",281.087022328377
"p33","s76","csp3_5","bin3","cost",304868.345024109
"p33","s76","csp3_5","bin4","cap",14.7241801321507
"p33","s76","csp3_5","bin4","cost",375803.26620569
"p33","s76","csp3_5","bin5","cap",228.345488309861
"p33","s76","csp3_5","bin5","cost",469151.834665275
"p33","s76","csp3_6","bin1","cap",56.7242985711432
"p33","s76","csp3_6","bin1","cost",74983.6484622896
"p33","s76","csp3_6","bin2","cap",92.3278540462256
"p33","s76","csp3_6","bin2","cost",163518.62427884
"p33","s76","csp3_6","bin3","cap",133.121067416668
"p33","s76","csp3_6","bin3","cost",326298.207440919
"p33","s76","csp3_6","bin4","cap",1392.46096580029
"p33","s76","csp3_6","bin4","cost",413115.631600867
"p33","s76","csp3_6","bin5","cap",723.476223981381
"p33","s76","csp3_6","bin5","cost",445929.578553018
"p33","s76","csp3_7","bin1","cap",13.6379701733589
"p33","s76","csp3_7","bin1","cost",18090.3002137266
"p33","s76","csp3_7","bin2","cap",1.99138507246971
"p33","s76","csp3_7","bin2","cost",102633.391690823
"p33","s76","csp3_7","bin3","cap",184.776406574249
"p33","s76","csp3_7","bin3","cost",373349.027260125
"p33","s76","csp3_7","bin4","cap",94.5002690792084
"p33","s76","csp3_7","bin4","cost",466396.290682884
"p33","s76","csp4_2","bin1","cap",1.68965996056795
"p33","s76","csp4_2","bin1","cost",26359.3013926091
"p33","s76","csp4_2","bin2","cap",12.9138307929039
"p33","s76","csp4_2","bin2","cost",169464.459602227
"p33","s76","csp4_2","bin3","cap",93.7157844543457
"p33","s76","csp4_2","bin3","cost",394991.420117564
"p33","s76","csp4_3","bin1","cap",7.48278055489063
"p33","s76","csp4_3","bin1","cost",129949.716528008
"p33","s76","csp4_3","bin2","cap",12.1896896362305
"p33","s76","csp4_3","bin2","cost",150081.464692178
"p33","s76","csp4_3","bin3","cap",46.7070273399353
"p33","s76","csp4_3","bin3","cost",394991.420117564
"p33","s76","csp4_3","bin4","cap",57.5087852358818
"p33","s76","csp4_3","bin4","cost",415555.182561604
"p33","s76","csp4_3","bin5","cap",38.2587286472321
"p33","s76","csp4_3","bin5","cost",425670.161250805
"p33","s76","csp4_4","bin1","cap",31.198367023468
"p33","s76","csp4_4","bin1","cost",424435.097721733
"p33","s76","csp4_4","bin2","cap",26.06904078722
"p33","s76","csp4_4","bin2","cost",425670.161250805
"p33","s76","csp4_5","bin1","cap",6.57760534407571
"p33","s76","csp4_5","bin1","cost",26027.1920983186
"p33","s76","csp4_5","bin2","cap",26.4311113655567
"p33","s76","csp4_5","bin2","cost",75551.2793861292
"p33","s76","csp4_5","bin3","cap",281.087022328377
"p33","s76","csp4_5","bin3","cost",304868.345024109
"p33","s76","csp4_5","bin4","cap",14.7241801321507
"p33","s76","csp4_5","bin4","cost",375803.26620569
"p33","s76","csp4_5","bin5","cap",228.345488309861
"p33","s76","csp4_5","bin5","cost",469151.834665275
"p33","s76","csp4_6","bin1","cap",56.7242985711432
"p33","s76","csp4_6","bin1","cost",74983.6484622896
"p33","s76","csp4_6","bin2","cap",92.3278540462256
"p33","s76","csp4_6","bin2","cost",163518.62427884
"p33","s76","csp4_6","bin3","cap",133.121067416668
"p33","s76","csp4_6","bin3","cost",326298.207440919
"p33","s76","csp4_6","bin4","cap",1392.46096580029
"p33","s76","csp4_6","bin4","cost",413115.631600867
"p33","s76","csp4_6","bin5","cap",723.476223981381
"p33","s76","csp4_6","bin5","cost",445929.578553018
"p33","s76","csp4_7","bin1","cap",13.6379701733589
"p33","s76","csp4_7","bin1","cost",18090.3002137266
"p33","s76","csp4_7","bin2","cap",1.99138507246971
"p33","s76","csp4_7","bin2","cost",102633.391690823
"p33","s76","csp4_7","bin3","cap",184.776406574249
"p33","s76","csp4_7","bin3","cost",373349.027260125
"p33","s76","csp4_7","bin4","cap",94.5002690792084
"p33","s76","csp4_7","bin4","cost",466396.290682884
"p33","s79","wind-ons_1","bin1","cap",26.69355047
"p33","s79","wind-ons_1","bin1","cost",24102.3351818834
"p33","s79","wind-ons_1","bin2","cap",45.38025275
"p33","s79","wind-ons_1","bin2","cost",50210.036211107
"p33","s79","wind-ons_1","bin3","cap",66.37545562
"p33","s79","wind-ons_1","bin3","cost",82916.8623322943
"p33","s79","wind-ons_1","bin4","cap",67.74840546
"p33","s79","wind-ons_1","bin4","cost",94418.5529592506
"p33","s79","wind-ons_1","bin5","cap",39.62115669
"p33","s79","wind-ons_1","bin5","cost",140331.732231698
"p33","s79","wind-ons_2","bin1","cap",23.38875246
"p33","s79","wind-ons_2","bin1","cost",83515.2602882917
"p33","s79","wind-ons_2","bin2","cap",40.36230469
"p33","s79","wind-ons_2","bin2","cost",215183.280747982
"p33","s79","wind-ons_3","bin1","cap",7.933949947
"p33","s79","wind-ons_3","bin1","cost",107978.710940488
"p33","s79","wind-ons_3","bin2","cap",23.75325108
"p33","s79","wind-ons_3","bin2","cost",110088.923360261
"p33","s79","wind-ons_3","bin3","cap",36.09765244
"p33","s79","wind-ons_3","bin3","cost",131581.587437929
"p33","s79","wind-ons_3","bin4","cap",32.1610508
"p33","s79","wind-ons_3","bin4","cost",185178.058366799
"p33","s79","wind-ons_3","bin5","cap",56.59470749
"p33","s79","wind-ons_3","bin5","cost",211778.316202439
"p33","s79","wind-ons_4","bin1","cap",42.67080688
"p33","s79","wind-ons_4","bin1","cost",203313.128631737
"p33","s79","wind-ons_5","bin1","cap",6.099300385
"p33","s79","wind-ons_5","bin1","cost",68110.0847898395
"p33","s79","wind-ons_5","bin2","cap",18.41940022
"p33","s79","wind-ons_5","bin2","cost",91803.454041882
"p33","s79","wind-ons_5","bin3","cap",33.27885246
"p33","s79","wind-ons_5","bin3","cost",156287.52429503
"p33","s79","wind-ons_6","bin1","cap",13.25565004
"p33","s79","wind-ons_6","bin1","cost",70337.9211592081
"p33","s79","wind-ons_6","bin2","cap",17.52030087
"p33","s79","wind-ons_6","bin2","cost",103985.881331753
"p33","s79","wind-ons_6","bin3","cap",16.58475065
"p33","s79","wind-ons_6","bin3","cost",109783.894076331
"p33","s79","wind-ons_6","bin4","cap",15.55200005
"p33","s79","wind-ons_6","bin4","cost",117802.995389776
"p33","s79","wind-ons_7","bin1","cap",6.123600125
"p33","s79","wind-ons_7","bin1","cost",53613.0911863697
"p33","s79","wind-ons_7","bin2","cap",18.69884956
"p33","s79","wind-ons_7","bin2","cost",62848.6803335231
"p33","s79","wind-ons_7","bin3","cap",14.54354954
"p33","s79","wind-ons_7","bin3","cost",94482.8538970424
"p33","s79","wind-ons_7","bin4","cap",36.77804947
"p33","s79","wind-ons_7","bin4","cost",113753.71346835
"p33","s79","wind-ons_7","bin5","cap",305.2687855
"p33","s79","wind-ons_7","bin5","cost",215340.155104341
"p33","s79","wind-ons_8","bin1","cap",1.798200035
"p33","s79","wind-ons_8","bin1","cost",7934.24041936012
"p33","s79","wind-ons_8","bin2","cap",30.07125092
"p33","s79","wind-ons_8","bin2","cost",64696.4295581638
"p33","s79","wind-ons_8","bin3","cap",49.46265221
"p33","s79","wind-ons_8","bin3","cost",151995.125073025
"p33","s79","wind-ons_8","bin4","cap",214.1437769
"p33","s79","wind-ons_8","bin4","cost",213028.077468179
"p33","s79","wind-ons_8","bin5","cap",475.587513
"p33","s79","wind-ons_8","bin5","cost",224789.663124411
"p33","s79","wind-ons_9","bin1","cap",20.5942499
"p33","s79","wind-ons_9","bin1","cost",30100.454583043
"p33","s79","wind-ons_9","bin2","cap",47.29995346
"p33","s79","wind-ons_9","bin2","cost",122853.954564557
"p33","s79","wind-ons_9","bin3","cap",132.5200596
"p33","s79","wind-ons_9","bin3","cost",199628.925998393
"p33","s79","wind-ons_9","bin4","cap",328.9126911
"p33","s79","wind-ons_9","bin4","cost",225873.946435994
"p33","s79","wind-ons_9","bin5","cap",327.0172977
"p33","s79","wind-ons_9","bin5","cost",234047.013106851
"p33","s79","wind-ons_10","bin1","cap",76.9581006
"p33","s79","wind-ons_10","bin1","cost",22558.8947150504
"p33","s79","wind-ons_10","bin2","cap",59.91164947
"p33","s79","wind-ons_10","bin2","cost",43569.2726501709
"p33","s79","wind-ons_10","bin3","cap",310.4325148
"p33","s79","wind-ons_10","bin3","cost",118745.961626115
"p33","s79","wind-ons_10","bin4","cap",136.6875014
"p33","s79","wind-ons_10","bin4","cost",158534.525626801
"p33","s79","wind-ons_10","bin5","cap",612.2264242
"p33","s79","wind-ons_10","bin5","cost",211411.277028497
"p33","s79","csp1_1","bin1","cap",5.18966970443726
"p33","s79","csp1_1","bin1","cost",22611.0318329401
"p33","s79","csp1_1","bin2","cap",16.2931502699852
"p33","s79","csp1_1","bin2","cost",181743.180321109
"p33","s79","csp1_1","bin3","cap",26.6724914550781
"p33","s79","csp1_1","bin3","cost",189752.864532851
"p33","s79","csp1_1","bin4","cap",48.155313205719
"p33","s79","csp1_1","bin4","cost",191372.669654186
"p33","s79","csp1_1","bin5","cap",77.0002192497253
"p33","s79","csp1_1","bin5","cost",201660.78368734
"p33","s79","csp1_2","bin1","cap",11.1034803990275
"p33","s79","csp1_2","bin1","cost",14824.8008278868
"p33","s79","csp1_2","bin2","cap",88.1037007033825
"p33","s79","csp1_2","bin2","cost",115561.845392967
"p33","s79","csp1_2","bin3","cap",37.2932082891464
"p33","s79","csp1_2","bin3","cost",173368.840498185
"p33","s79","csp1_2","bin4","cap",24.1380000710487
"p33","s79","csp1_2","bin4","cost",199988.829532073
"p33","s79","csp1_2","bin5","cap",964.011389493942
"p33","s79","csp1_2","bin5","cost",220739.972337485
"p33","s79","csp1_3","bin1","cap",45.4397878646851
"p33","s79","csp1_3","bin1","cost",10581.5618686554
"p33","s79","csp1_3","bin2","cap",25.2242102518678
"p33","s79","csp1_3","bin2","cost",50444.0740820378
"p33","s79","csp1_3","bin3","cap",108.258933293819
"p33","s79","csp1_3","bin3","cost",203114.842715528
"p33","s79","csp1_3","bin4","cap",226.655817914009
"p33","s79","csp1_3","bin4","cost",216537.290615997
"p33","s79","csp1_3","bin5","cap",658.605358004571
"p33","s79","csp1_3","bin5","cost",228571.526734064
"p33","s79","csp1_4","bin1","cap",5.55174028277397
"p33","s79","csp1_4","bin1","cost",8108.4472049592
"p33","s79","csp1_4","bin2","cap",13.6379701733589
"p33","s79","csp1_4","bin2","cost",33994.473971948
"p33","s79","csp1_4","bin3","cap",167.940136671066
"p33","s79","csp1_4","bin3","cost",137898.15999131
"p33","s79","csp1_4","bin4","cap",526.811880636214
"p33","s79","csp1_4","bin4","cost",220202.355467323
"p33","s79","csp1_4","bin5","cap",451.561669921875
"p33","s79","csp1_4","bin5","cost",232558.775314551
"p33","s79","csp2_1","bin1","cap",5.18966970443726
"p33","s79","csp2_1","bin1","cost",22611.0318329401
"p33","s79","csp2_1","bin2","cap",16.2931502699852
"p33","s79","csp2_1","bin2","cost",181743.180321109
"p33","s79","csp2_1","bin3","cap",26.6724914550781
"p33","s79","csp2_1","bin3","cost",189752.864532851
"p33","s79","csp2_1","bin4","cap",48.155313205719
"p33","s79","csp2_1","bin4","cost",191372.669654186
"p33","s79","csp2_1","bin5","cap",77.0002192497253
"p33","s79","csp2_1","bin5","cost",201660.78368734
"p33","s79","csp2_2","bin1","cap",11.1034803990275
"p33","s79","csp2_2","bin1","cost",14824.8008278868
"p33","s79","csp2_2","bin2","cap",88.1037007033825
"p33","s79","csp2_2","bin2","cost",115561.845392967
"p33","s79","csp2_2","bin3","cap",37.2932082891464
"p33","s79","csp2_2","bin3","cost",173368.840498185
"p33","s79","csp2_2","bin4","cap",24.1380000710487
"p33","s79","csp2_2","bin4","cost",199988.829532073
"p33","s79","csp2_2","bin5","cap",964.011389493942
"p33","s79","csp2_2","bin5","cost",220739.972337485
"p33","s79","csp2_3","bin1","cap",45.4397878646851
"p33","s79","csp2_3","bin1","cost",10581.5618686554
"p33","s79","csp2_3","bin2","cap",25.2242102518678
"p33","s79","csp2_3","bin2","cost",50444.0740820378
"p33","s79","csp2_3","bin3","cap",108.258933293819
"p33","s79","csp2_3","bin3","cost",203114.842715528
"p33","s79","csp2_3","bin4","cap",226.655817914009
"p33","s79","csp2_3","bin4","cost",216537.290615997
"p33","s79","csp2_3","bin5","cap",658.605358004571
"p33","s79","csp2_3","bin5","cost",228571.526734064
"p33","s79","csp2_4","bin1","cap",5.55174028277397
"p33","s79","csp2_4","bin1","cost",8108.4472049592
"p33","s79","csp2_4","bin2","cap",13.6379701733589
"p33","s79","csp2_4","bin2","cost",33994.473971948
"p33","s79","csp2_4","bin3","cap",167.940136671066
"p33","s79","csp2_4","bin3","cost",137898.15999131
"p33","s79","csp2_4","bin4","cap",526.811880636214
"p33","s79","csp2_4","bin4","cost",220202.355467323
"p33","s79","csp2_4","bin5","cap",451.561669921875
"p33","s79","csp2_4","bin5","cost",232558.775314551
"p33","s79","csp3_1","bin1","cap",5.18966970443726
"p33","s79","csp3_1","bin1","cost",22611.0318329401
"p33","s79","csp3_1","bin2","cap",16.2931502699852
"p33","s79","csp3_1","bin2","cost",181743.180321109
"p33","s79","csp3_1","bin3","cap",26.6724914550781
"p33","s79","csp3_1","bin3","cost",189752.864532851
"p33","s79","csp3_1","bin4","cap",48.155313205719
"p33","s79","csp3_1","bin4","cost",191372.669654186
"p33","s79","csp3_1","bin5","cap",77.0002192497253
"p33","s79","csp3_1","bin5","cost",201660.78368734
"p33","s79","csp3_2","bin1","cap",11.1034803990275
"p33","s79","csp3_2","bin1","cost",14824.8008278868
"p33","s79","csp3_2","bin2","cap",88.1037007033825
"p33","s79","csp3_2","bin2","cost",115561.845392967
"p33","s79","csp3_2","bin3","cap",37.2932082891464
"p33","s79","csp3_2","bin3","cost",173368.840498185
"p33","s79","csp3_2","bin4","cap",24.1380000710487
"p33","s79","csp3_2","bin4","cost",199988.829532073
"p33","s79","csp3_2","bin5","cap",964.011389493942
"p33","s79","csp3_2","bin5","cost",220739.972337485
"p33","s79","csp3_3","bin1","cap",45.4397878646851
"p33","s79","csp3_3","bin1","cost",10581.5618686554
"p33","s79","csp3_3","bin2","cap",25.2242102518678
"p33","s79","csp3_3","bin2","cost",50444.0740820378
"p33","s79","csp3_3","bin3","cap",108.258933293819
"p33","s79","csp3_3","bin3","cost",203114.842715528
"p33","s79","csp3_3","bin4","cap",226.655817914009
"p33","s79","csp3_3","bin4","cost",216537.290615997
"p33","s79","csp3_3","bin5","cap",658.605358004571
"p33","s79","csp3_3","bin5","cost",228571.526734064
"p33","s79","csp3_4","bin1","cap",5.55174028277397
"p33","s79","csp3_4","bin1","cost",8108.4472049592
"p33","s79","csp3_4","bin2","cap",13.6379701733589
"p33","s79","csp3_4","bin2","cost",33994.473971948
"p33","s79","csp3_4","bin3","cap",167.940136671066
"p33","s79","csp3_4","bin3","cost",137898.15999131
"p33","s79","csp3_4","bin4","cap",526.811880636214
"p33","s79","csp3_4","bin4","cost",220202.355467323
"p33","s79","csp3_4","bin5","cap",451.561669921875
"p33","s79","csp3_4","bin5","cost",232558.775314551
"p33","s79","csp4_1","bin1","cap",5.18966970443726
"p33","s79","csp4_1","bin1","cost",22611.0318329401
"p33","s79","csp4_1","bin2","cap",16.2931502699852
"p33","s79","csp4_1","bin2","cost",181743.180321109
"p33","s79","csp4_1","bin3","cap",26.6724914550781
"p33","s79","csp4_1","bin3","cost",189752.864532851
"p33","s79","csp4_1","bin4","cap",48.155313205719
"p33","s79","csp4_1","bin4","cost",191372.669654186
"p33","s79","csp4_1","bin5","cap",77.0002192497253
"p33","s79","csp4_1","bin5","cost",201660.78368734
"p33","s79","csp4_2","bin1","cap",11.1034803990275
"p33","s79","csp4_2","bin1","cost",14824.8008278868
"p33","s79","csp4_2","bin2","cap",88.1037007033825
"p33","s79","csp4_2","bin2","cost",115561.845392967
"p33","s79","csp4_2","bin3","cap",37.2932082891464
"p33","s79","csp4_2","bin3","cost",173368.840498185
"p33","s79","csp4_2","bin4","cap",24.1380000710487
"p33","s79","csp4_2","bin4","cost",199988.829532073
"p33","s79","csp4_2","bin5","cap",964.011389493942
"p33","s79","csp4_2","bin5","cost",220739.972337485
"p33","s79","csp4_3","bin1","cap",45.4397878646851
"p33","s79","csp4_3","bin1","cost",10581.5618686554
"p33","s79","csp4_3","bin2","cap",25.2242102518678
"p33","s79","csp4_3","bin2","cost",50444.0740820378
"p33","s79","csp4_3","bin3","cap",108.258933293819
"p33","s79","csp4_3","bin3","cost",203114.842715528
"p33","s79","csp4_3","bin4","cap",226.655817914009
"p33","s79","csp4_3","bin4","cost",216537.290615997
"p33","s79","csp4_3","bin5","cap",658.605358004571
"p33","s79","csp4_3","bin5","cost",228571.526734064
"p33","s79","csp4_4","bin1","cap",5.55174028277397
"p33","s79","csp4_4","bin1","cost",8108.4472049592
"p33","s79","csp4_4","bin2","cap",13.6379701733589
"p33","s79","csp4_4","bin2","cost",33994.473971948
"p33","s79","csp4_4","bin3","cap",167.940136671066
"p33","s79","csp4_4","bin3","cost",137898.15999131
"p33","s79","csp4_4","bin4","cap",526.811880636214
"p33","s79","csp4_4","bin4","cost",220202.355467323
"p33","s79","csp4_4","bin5","cap",451.561669921875
"p33","s79","csp4_4","bin5","cost",232558.775314551
"p33","s80","wind-ons_1","bin1","cap",38.47905636
"p33","s80","wind-ons_1","bin1","cost",134165.937290032
"p33","s80","wind-ons_3","bin1","cap",0.024300001
"p33","s80","wind-ons_3","bin1","cost",30825.6902942915
"p33","s80","wind-ons_4","bin1","cap",6.075000286
"p33","s80","wind-ons_4","bin1","cost",33427.3588950416
"p33","s80","wind-ons_4","bin2","cap",0.340199992
"p33","s80","wind-ons_4","bin2","cost",34071.9496687092
"p33","s80","wind-ons_5","bin1","cap",10.46115017
"p33","s80","wind-ons_5","bin1","cost",103464.529387088
"p33","s80","wind-ons_5","bin2","cap",12.8668499
"p33","s80","wind-ons_5","bin2","cost",127409.325028849
"p33","s80","wind-ons_5","bin3","cap",31.89375114
"p33","s80","wind-ons_5","bin3","cost",175063.254815284
