i,region,t,cost_cap
deep-egs_pbinary_2,p118,2013,77982.58866000001
deep-egs_pbinary_2,p118,2014,77982.58866000001
deep-egs_pbinary_2,p118,2015,77982.58866000001
deep-egs_pbinary_2,p118,2016,77982.58866000001
deep-egs_pbinary_2,p118,2017,77592.6757167
deep-egs_pbinary_2,p118,2018,77204.71233811651
deep-egs_pbinary_2,p118,2019,76818.68877642593
deep-egs_pbinary_2,p118,2020,76434.59536178726
deep-egs_pbinary_2,p118,2021,76052.42234637694
deep-egs_pbinary_2,p118,2022,75672.16021631916
deep-egs_pbinary_2,p118,2023,75293.79945773807
deep-egs_pbinary_2,p118,2024,74917.3304787753
deep-egs_pbinary_2,p118,2025,74542.74376555499
deep-egs_pbinary_2,p118,2026,74170.03003814914
deep-egs_pbinary_2,p118,2027,73799.17993864707
deep-egs_pbinary_2,p118,2028,73430.18403115557
deep-egs_pbinary_2,p118,2029,73063.03311372918
deep-egs_pbinary_2,p118,2030,72697.71790643987
deep-egs_pbinary_2,p118,2031,72334.2293633073
deep-egs_pbinary_2,p118,2032,71972.55820440347
deep-egs_pbinary_2,p118,2033,71612.69538374805
deep-egs_pbinary_2,p118,2034,71254.6319333434
deep-egs_pbinary_2,p118,2035,70898.3588072092
deep-egs_pbinary_2,p118,2036,70543.86695936516
deep-egs_pbinary_2,p118,2037,70191.14765576138
deep-egs_pbinary_2,p118,2038,69840.19192840012
deep-egs_pbinary_2,p118,2039,69490.9909652489
deep-egs_pbinary_2,p118,2040,69143.53603225779
deep-egs_pbinary_2,p118,2041,68797.81831739425
deep-egs_pbinary_2,p118,2042,68453.82924257354
deep-egs_pbinary_2,p118,2043,68111.56007374571
deep-egs_pbinary_2,p118,2044,67771.00231080863
deep-egs_pbinary_2,p118,2045,67432.14729769493
deep-egs_pbinary_2,p118,2046,67094.98653430247
deep-egs_pbinary_2,p118,2047,66759.51159851164
deep-egs_pbinary_2,p118,2048,66425.71406820291
deep-egs_pbinary_2,p118,2049,66093.58544327409
deep-egs_pbinary_2,p118,2050,65763.11753555336
deep-egs_pbinary_2,p12,2010,58269.95974
deep-egs_pbinary_2,p12,2011,58269.95974
deep-egs_pbinary_2,p12,2012,58269.95974
deep-egs_pbinary_2,p12,2013,58269.95974
deep-egs_pbinary_2,p12,2014,58269.95974
deep-egs_pbinary_2,p12,2015,58269.95974
deep-egs_pbinary_2,p12,2016,58269.95974
deep-egs_pbinary_2,p12,2017,57978.6099413
deep-egs_pbinary_2,p12,2018,57688.7168915935
deep-egs_pbinary_2,p12,2019,57400.27330713553
deep-egs_pbinary_2,p12,2020,57113.27196245109
deep-egs_pbinary_2,p12,2021,56827.7055737952
deep-egs_pbinary_2,p12,2022,56543.567032232786
deep-egs_pbinary_2,p12,2023,56260.84922882875
deep-egs_pbinary_2,p12,2024,55979.544996378056
deep-egs_pbinary_2,p12,2025,55699.647225945584
deep-egs_pbinary_2,p12,2026,55421.148983406165
deep-egs_pbinary_2,p12,2027,55144.0432763646
deep-egs_pbinary_2,p12,2028,54868.323054155786
deep-egs_pbinary_2,p12,2029,54593.98144092446
deep-egs_pbinary_2,p12,2030,54321.011502545414
deep-egs_pbinary_2,p12,2031,54049.40647970331
deep-egs_pbinary_2,p12,2032,53779.15943827295
deep-egs_pbinary_2,p12,2033,53510.263618938996
deep-egs_pbinary_2,p12,2034,53242.71232065608
deep-egs_pbinary_2,p12,2035,52976.49878410889
deep-egs_pbinary_2,p12,2036,52711.61624998207
deep-egs_pbinary_2,p12,2037,52448.058192040146
deep-egs_pbinary_2,p12,2038,52185.81790923774
deep-egs_pbinary_2,p12,2039,51924.8888170694
deep-egs_pbinary_2,p12,2040,51665.26438929964
deep-egs_pbinary_2,p12,2041,51406.93804142302
deep-egs_pbinary_2,p12,2042,51149.90336374394
deep-egs_pbinary_2,p12,2043,50894.15383002693
deep-egs_pbinary_2,p12,2044,50639.68308884638
deep-egs_pbinary_2,p12,2045,50386.484672236744
deep-egs_pbinary_2,p12,2046,50134.55222877243
deep-egs_pbinary_2,p12,2047,49883.87946529776
deep-egs_pbinary_2,p12,2048,49634.46008865711
deep-egs_pbinary_2,p12,2049,49386.28774742485
deep-egs_pbinary_2,p12,2050,49139.35632325522
deep-egs_pbinary_2,p122,2010,94623.40817000001
deep-egs_pbinary_2,p122,2011,94623.40817000001
deep-egs_pbinary_2,p122,2012,94623.40817000001
deep-egs_pbinary_2,p122,2013,94623.40817000001
deep-egs_pbinary_2,p122,2014,94623.40817000001
deep-egs_pbinary_2,p122,2015,94623.40817000001
deep-egs_pbinary_2,p122,2016,94623.40817000001
deep-egs_pbinary_2,p122,2017,94150.29112915
deep-egs_pbinary_2,p122,2018,93679.53967350426
deep-egs_pbinary_2,p122,2019,93211.14197513674
deep-egs_pbinary_2,p122,2020,92745.08630074484
deep-egs_pbinary_2,p122,2021,92281.36082240252
deep-egs_pbinary_2,p122,2022,91819.95399605401
deep-egs_pbinary_2,p122,2023,91360.8542776435
deep-egs_pbinary_2,p122,2024,90904.0500284918
deep-egs_pbinary_2,p122,2025,90449.52970454306
deep-egs_pbinary_2,p122,2026,89997.28204561178
deep-egs_pbinary_2,p122,2027,89547.29569688892
deep-egs_pbinary_2,p122,2028,89099.55920894214
deep-egs_pbinary_2,p122,2029,88654.06141620925
deep-egs_pbinary_2,p122,2030,88210.79105850469
deep-egs_pbinary_2,p122,2031,87769.7371595131
deep-egs_pbinary_2,p122,2032,87330.8884590489
deep-egs_pbinary_2,p122,2033,86894.23398079675
deep-egs_pbinary_2,p122,2034,86459.76284306472
deep-egs_pbinary_2,p122,2035,86027.46406953747
deep-egs_pbinary_2,p122,2036,85597.32668389964
deep-egs_pbinary_2,p122,2037,85169.3400883295
deep-egs_pbinary_2,p122,2038,84743.49340113511
deep-egs_pbinary_2,p122,2039,84319.7759298714
deep-egs_pbinary_2,p122,2040,83898.17707671659
deep-egs_pbinary_2,p122,2041,83478.6861492256
deep-egs_pbinary_2,p122,2042,83061.2927388235
deep-egs_pbinary_2,p122,2043,82645.98624768859
deep-egs_pbinary_2,p122,2044,82232.75636186938
deep-egs_pbinary_2,p122,2045,81821.59257816758
deep-egs_pbinary_2,p122,2046,81412.48458263166
deep-egs_pbinary_2,p122,2047,81005.42215593356
deep-egs_pbinary_2,p122,2048,80600.3950787452
deep-egs_pbinary_2,p122,2049,80197.3930371151
deep-egs_pbinary_2,p122,2050,79796.40609558536
deep-egs_pbinary_2,p127,2010,94623.40817000001
deep-egs_pbinary_2,p127,2011,94623.40817000001
deep-egs_pbinary_2,p127,2012,94623.40817000001
deep-egs_pbinary_2,p127,2013,94623.40817000001
deep-egs_pbinary_2,p127,2014,94623.40817000001
deep-egs_pbinary_2,p127,2015,94623.40817000001
deep-egs_pbinary_2,p127,2016,94623.40817000001
deep-egs_pbinary_2,p127,2017,94150.29112915
deep-egs_pbinary_2,p127,2018,93679.53967350426
deep-egs_pbinary_2,p127,2019,93211.14197513674
deep-egs_pbinary_2,p127,2020,92745.08630074484
deep-egs_pbinary_2,p127,2021,92281.36082240252
deep-egs_pbinary_2,p127,2022,91819.95399605401
deep-egs_pbinary_2,p127,2023,91360.8542776435
deep-egs_pbinary_2,p127,2024,90904.0500284918
deep-egs_pbinary_2,p127,2025,90449.52970454306
deep-egs_pbinary_2,p127,2026,89997.28204561178
deep-egs_pbinary_2,p127,2027,89547.29569688892
deep-egs_pbinary_2,p127,2028,89099.55920894214
deep-egs_pbinary_2,p127,2029,88654.06141620925
deep-egs_pbinary_2,p127,2030,88210.79105850469
deep-egs_pbinary_2,p127,2031,87769.7371595131
deep-egs_pbinary_2,p127,2032,87330.8884590489
deep-egs_pbinary_2,p127,2033,86894.23398079675
deep-egs_pbinary_2,p127,2034,86459.76284306472
deep-egs_pbinary_2,p127,2035,86027.46406953747
deep-egs_pbinary_2,p127,2036,85597.32668389964
deep-egs_pbinary_2,p127,2037,85169.3400883295
deep-egs_pbinary_2,p127,2038,84743.49340113511
deep-egs_pbinary_2,p127,2039,84319.7759298714
deep-egs_pbinary_2,p127,2040,83898.17707671659
deep-egs_pbinary_2,p127,2041,83478.6861492256
deep-egs_pbinary_2,p127,2042,83061.2927388235
deep-egs_pbinary_2,p127,2043,82645.98624768859
deep-egs_pbinary_2,p127,2044,82232.75636186938
deep-egs_pbinary_2,p127,2045,81821.59257816758
deep-egs_pbinary_2,p127,2046,81412.48458263166
deep-egs_pbinary_2,p127,2047,81005.42215593356
deep-egs_pbinary_2,p127,2048,80600.3950787452
deep-egs_pbinary_2,p127,2049,80197.3930371151
deep-egs_pbinary_2,p127,2050,79796.40609558536
deep-egs_pbinary_2,p13,2010,58269.95974
deep-egs_pbinary_2,p13,2011,58269.95974
deep-egs_pbinary_2,p13,2012,58269.95974
deep-egs_pbinary_2,p13,2013,58269.95974
deep-egs_pbinary_2,p13,2014,58269.95974
deep-egs_pbinary_2,p13,2015,58269.95974
deep-egs_pbinary_2,p13,2016,58269.95974
deep-egs_pbinary_2,p13,2017,57978.6099413
deep-egs_pbinary_2,p13,2018,57688.7168915935
deep-egs_pbinary_2,p13,2019,57400.27330713553
deep-egs_pbinary_2,p13,2020,57113.27196245109
deep-egs_pbinary_2,p13,2021,56827.7055737952
deep-egs_pbinary_2,p13,2022,56543.567032232786
deep-egs_pbinary_2,p13,2023,56260.84922882875
deep-egs_pbinary_2,p13,2024,55979.544996378056
deep-egs_pbinary_2,p13,2025,55699.647225945584
deep-egs_pbinary_2,p13,2026,55421.148983406165
deep-egs_pbinary_2,p13,2027,55144.0432763646
deep-egs_pbinary_2,p13,2028,54868.323054155786
deep-egs_pbinary_2,p13,2029,54593.98144092446
deep-egs_pbinary_2,p13,2030,54321.011502545414
deep-egs_pbinary_2,p13,2031,54049.40647970331
deep-egs_pbinary_2,p13,2032,53779.15943827295
deep-egs_pbinary_2,p13,2033,53510.263618938996
deep-egs_pbinary_2,p13,2034,53242.71232065608
deep-egs_pbinary_2,p13,2035,52976.49878410889
deep-egs_pbinary_2,p13,2036,52711.61624998207
deep-egs_pbinary_2,p13,2037,52448.058192040146
deep-egs_pbinary_2,p13,2038,52185.81790923774
deep-egs_pbinary_2,p13,2039,51924.8888170694
deep-egs_pbinary_2,p13,2040,51665.26438929964
deep-egs_pbinary_2,p13,2041,51406.93804142302
deep-egs_pbinary_2,p13,2042,51149.90336374394
deep-egs_pbinary_2,p13,2043,50894.15383002693
deep-egs_pbinary_2,p13,2044,50639.68308884638
deep-egs_pbinary_2,p13,2045,50386.484672236744
deep-egs_pbinary_2,p13,2046,50134.55222877243
deep-egs_pbinary_2,p13,2047,49883.87946529776
deep-egs_pbinary_2,p13,2048,49634.46008865711
deep-egs_pbinary_2,p13,2049,49386.28774742485
deep-egs_pbinary_2,p13,2050,49139.35632325522
deep-egs_pbinary_2,p14,2010,69553.69992
deep-egs_pbinary_2,p14,2011,69553.69992
deep-egs_pbinary_2,p14,2012,69553.69992
deep-egs_pbinary_2,p14,2013,69553.69992
deep-egs_pbinary_2,p14,2014,69553.69992
deep-egs_pbinary_2,p14,2015,69553.69992
deep-egs_pbinary_2,p14,2016,69553.69992
deep-egs_pbinary_2,p14,2017,69205.9314204
deep-egs_pbinary_2,p14,2018,68859.901763298
deep-egs_pbinary_2,p14,2019,68515.6022544815
deep-egs_pbinary_2,p14,2020,68173.02426929174
deep-egs_pbinary_2,p14,2021,67832.1591135162
deep-egs_pbinary_2,p14,2022,67492.9983016035
deep-egs_pbinary_2,p14,2023,67155.53334800225
deep-egs_pbinary_2,p14,2024,66819.75569760737
deep-egs_pbinary_2,p14,2025,66485.65686486743
deep-egs_pbinary_2,p14,2026,66153.22857289219
deep-egs_pbinary_2,p14,2027,65822.46247523763
deep-egs_pbinary_2,p14,2028,65493.350155906075
deep-egs_pbinary_2,p14,2029,65165.88340756092
deep-egs_pbinary_2,p14,2030,64840.05395331189
deep-egs_pbinary_2,p14,2031,64515.85372492979
deep-egs_pbinary_2,p14,2032,64193.274445524316
deep-egs_pbinary_2,p14,2033,63872.30804686628
deep-egs_pbinary_2,p14,2034,63552.9465302802
deep-egs_pbinary_2,p14,2035,63235.1818275369
deep-egs_pbinary_2,p14,2036,62919.00587040716
deep-egs_pbinary_2,p14,2037,62604.4108688766
deep-egs_pbinary_2,p14,2038,62291.388824269736
deep-egs_pbinary_2,p14,2039,61979.93187701847
deep-egs_pbinary_2,p14,2040,61670.03223710841
deep-egs_pbinary_2,p14,2041,61361.68204497148
deep-egs_pbinary_2,p14,2042,61054.87364970067
deep-egs_pbinary_2,p14,2043,60749.59926128159
deep-egs_pbinary_2,p14,2044,60445.851298360954
deep-egs_pbinary_2,p14,2045,60143.622040478076
deep-egs_pbinary_2,p14,2046,59842.903906279666
deep-egs_pbinary_2,p14,2047,59543.68938396611
deep-egs_pbinary_2,p14,2048,59245.970961737854
deep-egs_pbinary_2,p14,2049,58949.74105824157
deep-egs_pbinary_2,p14,2050,58654.99237033878
deep-egs_pbinary_2,p15,2010,48246.34412
deep-egs_pbinary_2,p15,2011,48246.34412
deep-egs_pbinary_2,p15,2012,48246.34412
deep-egs_pbinary_2,p15,2013,48246.34412
deep-egs_pbinary_2,p15,2014,48246.34412
deep-egs_pbinary_2,p15,2015,48246.34412
deep-egs_pbinary_2,p15,2016,48246.34412
deep-egs_pbinary_2,p15,2017,48005.1123994
deep-egs_pbinary_2,p15,2018,47765.086837403
deep-egs_pbinary_2,p15,2019,47526.26140321599
deep-egs_pbinary_2,p15,2020,47288.63011429228
deep-egs_pbinary_2,p15,2021,47052.18693983889
deep-egs_pbinary_2,p15,2022,46816.9259938018
deep-egs_pbinary_2,p15,2023,46582.84139012705
deep-egs_pbinary_2,p15,2024,46349.927194514305
deep-egs_pbinary_2,p15,2025,46118.17752090958
deep-egs_pbinary_2,p15,2026,45887.58662799794
deep-egs_pbinary_2,p15,2027,45658.14872621807
deep-egs_pbinary_2,p15,2028,45429.857977762345
deep-egs_pbinary_2,p15,2029,45202.708689562154
deep-egs_pbinary_2,p15,2030,44976.69512030255
deep-egs_pbinary_2,p15,2031,44751.81167340762
deep-egs_pbinary_2,p15,2032,44528.0526075624
deep-egs_pbinary_2,p15,2033,44305.41232619097
deep-egs_pbinary_2,p15,2034,44083.88528096377
deep-egs_pbinary_2,p15,2035,43863.46587530488
deep-egs_pbinary_2,p15,2036,43644.14851263838
deep-egs_pbinary_2,p15,2037,43425.92778937372
deep-egs_pbinary_2,p15,2038,43208.79815718134
deep-egs_pbinary_2,p15,2039,42992.754164224345
deep-egs_pbinary_2,p15,2040,42777.7904069122
deep-egs_pbinary_2,p15,2041,42563.90143340802
deep-egs_pbinary_2,p15,2042,42351.08193661395
deep-egs_pbinary_2,p15,2043,42139.326512939435
deep-egs_pbinary_2,p15,2044,41928.62990353299
deep-egs_pbinary_2,p15,2045,41718.98675305039
deep-egs_pbinary_2,p15,2046,41510.39180264015
deep-egs_pbinary_2,p15,2047,41302.839841697096
deep-egs_pbinary_2,p15,2048,41096.325659616065
deep-egs_pbinary_2,p15,2049,40890.84399754554
deep-egs_pbinary_2,p15,2050,40686.389789619396
deep-egs_pbinary_2,p16,2010,48246.34412
deep-egs_pbinary_2,p16,2011,48246.34412
deep-egs_pbinary_2,p16,2012,48246.34412
deep-egs_pbinary_2,p16,2013,48246.34412
deep-egs_pbinary_2,p16,2014,48246.34412
deep-egs_pbinary_2,p16,2015,48246.34412
deep-egs_pbinary_2,p16,2016,48246.34412
deep-egs_pbinary_2,p16,2017,48005.1123994
deep-egs_pbinary_2,p16,2018,47765.086837403
deep-egs_pbinary_2,p16,2019,47526.26140321599
deep-egs_pbinary_2,p16,2020,47288.63011429228
deep-egs_pbinary_2,p16,2021,47052.18693983889
deep-egs_pbinary_2,p16,2022,46816.9259938018
deep-egs_pbinary_2,p16,2023,46582.84139012705
deep-egs_pbinary_2,p16,2024,46349.927194514305
deep-egs_pbinary_2,p16,2025,46118.17752090958
deep-egs_pbinary_2,p16,2026,45887.58662799794
deep-egs_pbinary_2,p16,2027,45658.14872621807
deep-egs_pbinary_2,p16,2028,45429.857977762345
deep-egs_pbinary_2,p16,2029,45202.708689562154
deep-egs_pbinary_2,p16,2030,44976.69512030255
deep-egs_pbinary_2,p16,2031,44751.81167340762
deep-egs_pbinary_2,p16,2032,44528.0526075624
deep-egs_pbinary_2,p16,2033,44305.41232619097
deep-egs_pbinary_2,p16,2034,44083.88528096377
deep-egs_pbinary_2,p16,2035,43863.46587530488
deep-egs_pbinary_2,p16,2036,43644.14851263838
deep-egs_pbinary_2,p16,2037,43425.92778937372
deep-egs_pbinary_2,p16,2038,43208.79815718134
deep-egs_pbinary_2,p16,2039,42992.754164224345
deep-egs_pbinary_2,p16,2040,42777.7904069122
deep-egs_pbinary_2,p16,2041,42563.90143340802
deep-egs_pbinary_2,p16,2042,42351.08193661395
deep-egs_pbinary_2,p16,2043,42139.326512939435
deep-egs_pbinary_2,p16,2044,41928.62990353299
deep-egs_pbinary_2,p16,2045,41718.98675305039
deep-egs_pbinary_2,p16,2046,41510.39180264015
deep-egs_pbinary_2,p16,2047,41302.839841697096
deep-egs_pbinary_2,p16,2048,41096.325659616065
deep-egs_pbinary_2,p16,2049,40890.84399754554
deep-egs_pbinary_2,p16,2050,40686.389789619396
deep-egs_pbinary_2,p17,2010,69553.69992
deep-egs_pbinary_2,p17,2011,69553.69992
deep-egs_pbinary_2,p17,2012,69553.69992
deep-egs_pbinary_2,p17,2013,69553.69992
deep-egs_pbinary_2,p17,2014,69553.69992
deep-egs_pbinary_2,p17,2015,69553.69992
deep-egs_pbinary_2,p17,2016,69553.69992
deep-egs_pbinary_2,p17,2017,69205.9314204
deep-egs_pbinary_2,p17,2018,68859.901763298
deep-egs_pbinary_2,p17,2019,68515.6022544815
deep-egs_pbinary_2,p17,2020,68173.02426929174
deep-egs_pbinary_2,p17,2021,67832.1591135162
deep-egs_pbinary_2,p17,2022,67492.9983016035
deep-egs_pbinary_2,p17,2023,67155.53334800225
deep-egs_pbinary_2,p17,2024,66819.75569760737
deep-egs_pbinary_2,p17,2025,66485.65686486743
deep-egs_pbinary_2,p17,2026,66153.22857289219
deep-egs_pbinary_2,p17,2027,65822.46247523763
deep-egs_pbinary_2,p17,2028,65493.350155906075
deep-egs_pbinary_2,p17,2029,65165.88340756092
deep-egs_pbinary_2,p17,2030,64840.05395331189
deep-egs_pbinary_2,p17,2031,64515.85372492979
deep-egs_pbinary_2,p17,2032,64193.274445524316
deep-egs_pbinary_2,p17,2033,63872.30804686628
deep-egs_pbinary_2,p17,2034,63552.9465302802
deep-egs_pbinary_2,p17,2035,63235.1818275369
deep-egs_pbinary_2,p17,2036,62919.00587040716
deep-egs_pbinary_2,p17,2037,62604.4108688766
deep-egs_pbinary_2,p17,2038,62291.388824269736
deep-egs_pbinary_2,p17,2039,61979.93187701847
deep-egs_pbinary_2,p17,2040,61670.03223710841
deep-egs_pbinary_2,p17,2041,61361.68204497148
deep-egs_pbinary_2,p17,2042,61054.87364970067
deep-egs_pbinary_2,p17,2043,60749.59926128159
deep-egs_pbinary_2,p17,2044,60445.851298360954
deep-egs_pbinary_2,p17,2045,60143.622040478076
deep-egs_pbinary_2,p17,2046,59842.903906279666
deep-egs_pbinary_2,p17,2047,59543.68938396611
deep-egs_pbinary_2,p17,2048,59245.970961737854
deep-egs_pbinary_2,p17,2049,58949.74105824157
deep-egs_pbinary_2,p17,2050,58654.99237033878
deep-egs_pbinary_2,p18,2010,58269.95974
deep-egs_pbinary_2,p18,2011,58269.95974
deep-egs_pbinary_2,p18,2012,58269.95974
deep-egs_pbinary_2,p18,2013,58269.95974
deep-egs_pbinary_2,p18,2014,58269.95974
deep-egs_pbinary_2,p18,2015,58269.95974
deep-egs_pbinary_2,p18,2016,58269.95974
deep-egs_pbinary_2,p18,2017,57978.6099413
deep-egs_pbinary_2,p18,2018,57688.7168915935
deep-egs_pbinary_2,p18,2019,57400.27330713553
deep-egs_pbinary_2,p18,2020,57113.27196245109
deep-egs_pbinary_2,p18,2021,56827.7055737952
deep-egs_pbinary_2,p18,2022,56543.567032232786
deep-egs_pbinary_2,p18,2023,56260.84922882875
deep-egs_pbinary_2,p18,2024,55979.544996378056
deep-egs_pbinary_2,p18,2025,55699.647225945584
deep-egs_pbinary_2,p18,2026,55421.148983406165
deep-egs_pbinary_2,p18,2027,55144.0432763646
deep-egs_pbinary_2,p18,2028,54868.323054155786
deep-egs_pbinary_2,p18,2029,54593.98144092446
deep-egs_pbinary_2,p18,2030,54321.011502545414
deep-egs_pbinary_2,p18,2031,54049.40647970331
deep-egs_pbinary_2,p18,2032,53779.15943827295
deep-egs_pbinary_2,p18,2033,53510.263618938996
deep-egs_pbinary_2,p18,2034,53242.71232065608
deep-egs_pbinary_2,p18,2035,52976.49878410889
deep-egs_pbinary_2,p18,2036,52711.61624998207
deep-egs_pbinary_2,p18,2037,52448.058192040146
deep-egs_pbinary_2,p18,2038,52185.81790923774
deep-egs_pbinary_2,p18,2039,51924.8888170694
deep-egs_pbinary_2,p18,2040,51665.26438929964
deep-egs_pbinary_2,p18,2041,51406.93804142302
deep-egs_pbinary_2,p18,2042,51149.90336374394
deep-egs_pbinary_2,p18,2043,50894.15383002693
deep-egs_pbinary_2,p18,2044,50639.68308884638
deep-egs_pbinary_2,p18,2045,50386.484672236744
deep-egs_pbinary_2,p18,2046,50134.55222877243
deep-egs_pbinary_2,p18,2047,49883.87946529776
deep-egs_pbinary_2,p18,2048,49634.46008865711
deep-egs_pbinary_2,p18,2049,49386.28774742485
deep-egs_pbinary_2,p18,2050,49139.35632325522
deep-egs_pbinary_2,p19,2010,69553.69992
deep-egs_pbinary_2,p19,2011,69553.69992
deep-egs_pbinary_2,p19,2012,69553.69992
deep-egs_pbinary_2,p19,2013,69553.69992
deep-egs_pbinary_2,p19,2014,69553.69992
deep-egs_pbinary_2,p19,2015,69553.69992
deep-egs_pbinary_2,p19,2016,69553.69992
deep-egs_pbinary_2,p19,2017,69205.9314204
deep-egs_pbinary_2,p19,2018,68859.901763298
deep-egs_pbinary_2,p19,2019,68515.6022544815
deep-egs_pbinary_2,p19,2020,68173.02426929174
deep-egs_pbinary_2,p19,2021,67832.1591135162
deep-egs_pbinary_2,p19,2022,67492.9983016035
deep-egs_pbinary_2,p19,2023,67155.53334800225
deep-egs_pbinary_2,p19,2024,66819.75569760737
deep-egs_pbinary_2,p19,2025,66485.65686486743
deep-egs_pbinary_2,p19,2026,66153.22857289219
deep-egs_pbinary_2,p19,2027,65822.46247523763
deep-egs_pbinary_2,p19,2028,65493.350155906075
deep-egs_pbinary_2,p19,2029,65165.88340756092
deep-egs_pbinary_2,p19,2030,64840.05395331189
deep-egs_pbinary_2,p19,2031,64515.85372492979
deep-egs_pbinary_2,p19,2032,64193.274445524316
deep-egs_pbinary_2,p19,2033,63872.30804686628
deep-egs_pbinary_2,p19,2034,63552.9465302802
deep-egs_pbinary_2,p19,2035,63235.1818275369
deep-egs_pbinary_2,p19,2036,62919.00587040716
deep-egs_pbinary_2,p19,2037,62604.4108688766
deep-egs_pbinary_2,p19,2038,62291.388824269736
deep-egs_pbinary_2,p19,2039,61979.93187701847
deep-egs_pbinary_2,p19,2040,61670.03223710841
deep-egs_pbinary_2,p19,2041,61361.68204497148
deep-egs_pbinary_2,p19,2042,61054.87364970067
deep-egs_pbinary_2,p19,2043,60749.59926128159
deep-egs_pbinary_2,p19,2044,60445.851298360954
deep-egs_pbinary_2,p19,2045,60143.622040478076
deep-egs_pbinary_2,p19,2046,59842.903906279666
deep-egs_pbinary_2,p19,2047,59543.68938396611
deep-egs_pbinary_2,p19,2048,59245.970961737854
deep-egs_pbinary_2,p19,2049,58949.74105824157
deep-egs_pbinary_2,p19,2050,58654.99237033878
deep-egs_pbinary_2,p2,2010,58269.95974
deep-egs_pbinary_2,p2,2011,58269.95974
deep-egs_pbinary_2,p2,2012,58269.95974
deep-egs_pbinary_2,p2,2013,58269.95974
deep-egs_pbinary_2,p2,2014,58269.95974
deep-egs_pbinary_2,p2,2015,58269.95974
deep-egs_pbinary_2,p2,2016,58269.95974
deep-egs_pbinary_2,p2,2017,57978.6099413
deep-egs_pbinary_2,p2,2018,57688.7168915935
deep-egs_pbinary_2,p2,2019,57400.27330713553
deep-egs_pbinary_2,p2,2020,57113.27196245109
deep-egs_pbinary_2,p2,2021,56827.7055737952
deep-egs_pbinary_2,p2,2022,56543.567032232786
deep-egs_pbinary_2,p2,2023,56260.84922882875
deep-egs_pbinary_2,p2,2024,55979.544996378056
deep-egs_pbinary_2,p2,2025,55699.647225945584
deep-egs_pbinary_2,p2,2026,55421.148983406165
deep-egs_pbinary_2,p2,2027,55144.0432763646
deep-egs_pbinary_2,p2,2028,54868.323054155786
deep-egs_pbinary_2,p2,2029,54593.98144092446
deep-egs_pbinary_2,p2,2030,54321.011502545414
deep-egs_pbinary_2,p2,2031,54049.40647970331
deep-egs_pbinary_2,p2,2032,53779.15943827295
deep-egs_pbinary_2,p2,2033,53510.263618938996
deep-egs_pbinary_2,p2,2034,53242.71232065608
deep-egs_pbinary_2,p2,2035,52976.49878410889
deep-egs_pbinary_2,p2,2036,52711.61624998207
deep-egs_pbinary_2,p2,2037,52448.058192040146
deep-egs_pbinary_2,p2,2038,52185.81790923774
deep-egs_pbinary_2,p2,2039,51924.8888170694
deep-egs_pbinary_2,p2,2040,51665.26438929964
deep-egs_pbinary_2,p2,2041,51406.93804142302
deep-egs_pbinary_2,p2,2042,51149.90336374394
deep-egs_pbinary_2,p2,2043,50894.15383002693
deep-egs_pbinary_2,p2,2044,50639.68308884638
deep-egs_pbinary_2,p2,2045,50386.484672236744
deep-egs_pbinary_2,p2,2046,50134.55222877243
deep-egs_pbinary_2,p2,2047,49883.87946529776
deep-egs_pbinary_2,p2,2048,49634.46008865711
deep-egs_pbinary_2,p2,2049,49386.28774742485
deep-egs_pbinary_2,p2,2050,49139.35632325522
deep-egs_pbinary_2,p20,2010,69553.69992
deep-egs_pbinary_2,p20,2011,69553.69992
deep-egs_pbinary_2,p20,2012,69553.69992
deep-egs_pbinary_2,p20,2013,69553.69992
deep-egs_pbinary_2,p20,2014,69553.69992
deep-egs_pbinary_2,p20,2015,69553.69992
deep-egs_pbinary_2,p20,2016,69553.69992
deep-egs_pbinary_2,p20,2017,69205.9314204
deep-egs_pbinary_2,p20,2018,68859.901763298
deep-egs_pbinary_2,p20,2019,68515.6022544815
deep-egs_pbinary_2,p20,2020,68173.02426929174
deep-egs_pbinary_2,p20,2021,67832.1591135162
deep-egs_pbinary_2,p20,2022,67492.9983016035
deep-egs_pbinary_2,p20,2023,67155.53334800225
deep-egs_pbinary_2,p20,2024,66819.75569760737
deep-egs_pbinary_2,p20,2025,66485.65686486743
deep-egs_pbinary_2,p20,2026,66153.22857289219
deep-egs_pbinary_2,p20,2027,65822.46247523763
deep-egs_pbinary_2,p20,2028,65493.350155906075
deep-egs_pbinary_2,p20,2029,65165.88340756092
deep-egs_pbinary_2,p20,2030,64840.05395331189
deep-egs_pbinary_2,p20,2031,64515.85372492979
deep-egs_pbinary_2,p20,2032,64193.274445524316
deep-egs_pbinary_2,p20,2033,63872.30804686628
deep-egs_pbinary_2,p20,2034,63552.9465302802
deep-egs_pbinary_2,p20,2035,63235.1818275369
deep-egs_pbinary_2,p20,2036,62919.00587040716
deep-egs_pbinary_2,p20,2037,62604.4108688766
deep-egs_pbinary_2,p20,2038,62291.388824269736
deep-egs_pbinary_2,p20,2039,61979.93187701847
deep-egs_pbinary_2,p20,2040,61670.03223710841
deep-egs_pbinary_2,p20,2041,61361.68204497148
deep-egs_pbinary_2,p20,2042,61054.87364970067
deep-egs_pbinary_2,p20,2043,60749.59926128159
