state,year,cust_res,cust_com,cust_ind,cust
MT,2013,477266.0,101216.0,8692.0,587174.0
MT,2014,485041.0,103132.0,9597.0,597770.0
MT,2015,491422.0,104325.0,9710.0,605457.0
MT,2016,497170.0,105934.0,9814.0,612918.0
MT,2017,503313.0,107147.0,9893.0,620353.0
MT,2018,509526.0,108695.0,9915.0,628136.0
NC,2000,3561203.0,513727.0,12577.0,4105711.0
NC,2001,3652769.0,528310.0,12142.0,4212281.0
NC,2002,3741959.0,543212.0,11645.0,4315789.0
NC,2003,3778470.0,575864.0,11355.0,4365689.0
NC,2004,3845187.0,594424.0,11444.0,4451055.0
NC,2005,3929358.0,609842.0,10976.0,4550177.0
NC,2006,4011329.0,621995.0,10867.0,4644192.0
NC,2007,4090510.0,639991.0,10748.0,4741250.0
NC,2008,4147621.0,649771.0,10968.0,4808361.0
NC,2009,4175829.0,650652.0,11375.0,4837857.0
NC,2010,4185540.0,644609.0,11016.0,4841173.0
NC,2011,4201898.0,644926.0,10609.0,4857434.0
NC,2012,4230588.0,652401.0,10399.0,4893389.0
NC,2013,4268019.0,654747.0,10276.0,4933043.0
NC,2014,4303476.0,655841.0,10356.0,4969674.0
NC,2015,4336698.0,665198.0,10284.0,5012181.0
NC,2016,4423532.0,672610.0,10052.0,5106195.0
NC,2017,4488039.0,680967.0,10045.0,5179052.0
NC,2018,4550420.0,691673.0,10027.0,5252121.0
ND,2000,288470.0,46643.0,1860.0,343208.0
ND,2001,291483.0,47468.0,1457.0,346568.0
ND,2002,294291.0,48085.0,1604.0,350046.0
ND,2003,298893.0,53499.0,1931.0,354323.0
ND,2004,304774.0,54071.0,2162.0,361007.0
ND,2005,306720.0,54240.0,2328.0,363288.0
ND,2006,309997.0,53709.0,2331.0,366037.0
ND,2007,314466.0,54550.0,2725.0,371741.0
ND,2008,318760.0,56510.0,2143.0,377413.0
ND,2009,322466.0,57435.0,2488.0,382389.0
ND,2010,326409.0,58568.0,2641.0,387618.0
ND,2011,330738.0,60017.0,3639.0,394394.0
ND,2012,342549.0,63160.0,4602.0,410311.0
ND,2013,348486.0,66801.0,6683.0,421970.0
ND,2014,360171.0,67871.0,8607.0,436649.0
ND,2015,371501.0,71210.0,8158.0,450869.0
ND,2016,377739.0,73573.0,8634.0,459946.0
ND,2017,380101.0,74527.0,8708.0,463336.0
ND,2018,382596.0,75148.0,8985.0,466729.0
NE,2000,724701.0,120387.0,8974.0,898762.0
NE,2001,732255.0,122346.0,10037.0,909346.0
NE,2002,741478.0,125026.0,10642.0,921935.0
NE,2003,754840.0,145487.0,30495.0,930822.0
NE,2004,763380.0,145319.0,33592.0,942291.0
NE,2005,772373.0,146759.0,37130.0,956262.0
NE,2006,782903.0,149186.0,38541.0,970630.0
NE,2007,790165.0,151342.0,39099.0,980606.0
NE,2008,795000.0,153009.0,40777.0,988786.0
NE,2009,799623.0,154061.0,41391.0,995075.0
NE,2010,801101.0,154015.0,45032.0,1000148.0
NE,2011,805671.0,148927.0,51373.0,1005971.0
NE,2012,806524.0,147463.0,54160.0,1008147.0
NE,2013,810867.0,148648.0,56365.0,1015880.0
NE,2014,817425.0,151382.0,57429.0,1026236.0
NE,2015,825940.0,149820.0,60556.0,1036316.0
NE,2016,834038.0,149812.0,61613.0,1045463.0
NE,2017,841965.0,151485.0,62066.0,1055516.0
NE,2018,849898.0,153749.0,61968.0,1065615.0
NH,2000,542422.0,85083.0,3307.0,636261.0
NH,2001,546402.0,86523.0,3291.0,639563.0
NH,2002,554981.0,89822.0,3257.0,651420.0
NH,2003,563383.0,95188.0,3197.0,661768.0
NH,2004,571826.0,97161.0,3243.0,672230.0
NH,2005,580535.0,99215.0,3193.0,682943.0
NH,2006,587882.0,100729.0,3182.0,691793.0
NH,2007,592238.0,101846.0,3229.0,697313.0
NH,2008,594180.0,102942.0,3431.0,700553.0
NH,2009,591160.0,92630.0,3197.0,686987.0
NH,2010,597411.0,104612.0,3495.0,705518.0
NH,2011,599532.0,104610.0,3491.0,707633.0
NH,2012,601697.0,104978.0,3444.0,710119.0
NH,2013,603628.0,105461.0,3371.0,712460.0
NH,2014,606883.0,105840.0,3342.0,716065.0
NH,2015,607465.0,105833.0,3277.0,716575.0
NH,2016,612716.0,106900.0,3250.0,722866.0
NH,2017,618356.0,107436.0,3220.0,729012.0
NH,2018,622671.0,107805.0,3176.0,733652.0
NJ,2000,3185052.0,432580.0,12463.0,3640522.0
NJ,2001,3213276.0,423431.0,12687.0,3660287.0
NJ,2002,3250958.0,429278.0,13334.0,3704450.0
NJ,2003,3279324.0,445948.0,12413.0,3737690.0
NJ,2004,3311246.0,452562.0,12161.0,3775975.0
NJ,2005,3341396.0,455283.0,13663.0,3810348.0
NJ,2006,3372447.0,461460.0,13926.0,3847840.0
NJ,2007,3394474.0,465985.0,13577.0,3874043.0
NJ,2008,3409806.0,469341.0,13391.0,3892544.0
NJ,2009,3430837.0,476354.0,13255.0,3920453.0
NJ,2010,3454840.0,478687.0,12960.0,3946493.0
NJ,2011,3457325.0,481663.0,12715.0,3951709.0
NJ,2012,3455302.0,489943.0,12729.0,3957980.0
NJ,2013,3461109.0,482105.0,12369.0,3955588.0
NJ,2014,3470874.0,511335.0,12313.0,3994528.0
NJ,2015,3489111.0,512894.0,12191.0,4014202.0
NJ,2016,3510141.0,514579.0,11929.0,4036656.0
NJ,2017,3536087.0,517404.0,11773.0,4065270.0
NJ,2018,3568044.0,521429.0,11877.0,4101356.0
NM,2000,728046.0,113364.0,1493.0,853771.0
NM,2001,732626.0,110147.0,1429.0,858940.0
NM,2002,749590.0,112524.0,1420.0,876564.0
NM,2003,765720.0,124815.0,3774.0,894309.0
NM,2004,781683.0,126511.0,4010.0,912204.0
NM,2005,797024.0,128500.0,4030.0,929554.0
NM,2006,815799.0,130201.0,5497.0,951497.0
NM,2007,831081.0,132379.0,5621.0,969081.0
NM,2008,841331.0,133782.0,6456.0,981569.0
NM,2009,844865.0,135702.0,6837.0,987404.0
NM,2010,853811.0,135580.0,7259.0,996650.0
NM,2011,856128.0,136678.0,7603.0,1000409.0
NM,2012,859281.0,137413.0,8238.0,1004932.0
NM,2013,865195.0,138801.0,8676.0,1012672.0
NM,2014,869875.0,139873.0,9112.0,1018860.0
NM,2015,871047.0,142031.0,9348.0,1022426.0
NM,2016,876921.0,141723.0,9325.0,1027969.0
NM,2017,880867.0,143326.0,9395.0,1033588.0
NM,2018,889841.0,143874.0,9360.0,1043075.0
NV,2000,794493.0,112192.0,1462.0,909928.0
NV,2001,828100.0,115820.0,1909.0,947584.0
NV,2002,857619.0,119387.0,1849.0,980503.0
NV,2003,891417.0,125534.0,2124.0,1019075.0
NV,2004,933650.0,130761.0,2887.0,1067298.0
NV,2005,978989.0,136984.0,3360.0,1119350.0
NV,2006,1022122.0,143217.0,3404.0,1168760.0
NV,2007,1047485.0,149294.0,3499.0,1200295.0
NV,2008,1054691.0,152735.0,3608.0,1211051.0
NV,2009,1054927.0,153621.0,3648.0,1212213.0
NV,2010,1058519.0,154455.0,3484.0,1216476.0
NV,2011,1067944.0,155395.0,3506.0,1226846.0
NV,2012,1080583.0,155927.0,3748.0,1240259.0
NV,2013,1094770.0,158355.0,3783.0,1256909.0
NV,2014,1110535.0,157984.0,3691.0,1272211.0
NV,2015,1126220.0,160492.0,3682.0,1290395.0
NV,2016,1143667.0,161594.0,3654.0,1308916.0
NV,2017,1263101.0,163356.0,3447.0,1429905.0
NV,2018,1183660.0,164982.0,3446.0,1352089.0
NY,2000,6710008.0,883154.0,8411.0,7635047.0
NY,2001,7498723.0,1035608.0,14695.0,8599372.0
NY,2002,7437949.0,1052598.0,13715.0,8547390.0
NY,2003,6873484.0,977865.0,23625.0,7875128.0
NY,2004,6794430.0,981962.0,10131.0,7786678.0
NY,2005,6787382.0,988890.0,9215.0,7785514.0
NY,2006,6827425.0,1004944.0,9110.0,7841509.0
NY,2007,6931460.0,1016048.0,12828.0,7960364.0
NY,2008,6897087.0,1032105.0,8779.0,7937995.0
NY,2009,6916413.0,1034835.0,8565.0,7959838.0
NY,2010,6954916.0,1038260.0,8364.0,8001564.0
NY,2011,6987631.0,1035992.0,8222.0,8031854.0
NY,2012,7010740.0,1038268.0,8144.0,8057158.0
NY,2013,7027866.0,1040398.0,7960.0,8076230.0
NY,2014,7046829.0,1045571.0,7862.0,8100268.0
NY,2015,7079097.0,1055136.0,7630.0,8141870.0
NY,2016,7118901.0,1072896.0,7646.0,8199451.0
NY,2017,7144413.0,1089889.0,6997.0,8241307.0
NY,2018,7190906.0,1106650.0,6884.0,8304448.0
OH,2000,4684127.0,527626.0,29631.0,5261626.0
OH,2001,4735568.0,535664.0,29512.0,5322019.0
OH,2002,4767519.0,541838.0,29483.0,5360575.0
OH,2003,4791889.0,583170.0,22247.0,5397307.0
OH,2004,4829559.0,590980.0,21859.0,5442400.0
OH,2005,4869165.0,600275.0,21812.0,5491254.0
OH,2006,4892005.0,605189.0,21537.0,5518733.0
OH,2007,4894635.0,609250.0,21346.0,5525233.0
OH,2008,4891891.0,612492.0,21201.0,5525586.0
OH,2009,4880393.0,613740.0,21088.0,5515223.0
OH,2010,4877229.0,612974.0,20693.0,5510899.0
OH,2011,4874482.0,611235.0,19712.0,5505432.0
OH,2012,4869305.0,613259.0,19602.0,5502168.0
OH,2013,4875346.0,613964.0,19360.0,5508672.0
OH,2014,4882159.0,619293.0,19209.0,5520663.0
OH,2015,4892916.0,620810.0,19151.0,5532879.0
OH,2016,4911597.0,623730.0,19095.0,5554424.0
OH,2017,4936471.0,627167.0,18664.0,5582304.0
OH,2018,4964855.0,630210.0,18715.0,5613782.0
OK,2000,1514670.0,202080.0,15371.0,1748242.0
OK,2001,1524652.0,207143.0,10011.0,1757259.0
OK,2002,1542470.0,205371.0,15884.0,1782397.0
OK,2003,1555022.0,233102.0,17239.0,1805363.0
OK,2004,1569162.0,238616.0,17345.0,1825123.0
OK,2005,1588574.0,243456.0,17683.0,1849713.0
OK,2006,1616987.0,249947.0,17730.0,1884664.0
OK,2007,1617944.0,258573.0,17578.0,1894095.0
OK,2008,1633265.0,264439.0,17620.0,1915324.0
OK,2009,1643674.0,266111.0,17752.0,1927537.0
OK,2010,1660653.0,261932.0,18356.0,1940941.0
OK,2011,1667223.0,264782.0,18242.0,1950247.0
OK,2012,1679296.0,268014.0,18242.0,1965552.0
OK,2013,1693151.0,271698.0,18471.0,1983320.0
OK,2014,1710352.0,275276.0,18238.0,2003866.0
OK,2015,1723938.0,277386.0,18688.0,2020012.0
OK,2016,1736819.0,278027.0,19096.0,2033942.0
OK,2017,1751034.0,281267.0,18782.0,2051083.0
OK,2018,1764980.0,282875.0,18700.0,2066555.0
OR,2000,1434298.0,208840.0,11896.0,1666035.0
OR,2001,1454426.0,210665.0,12328.0,1688556.0
OR,2002,1474289.0,216668.0,11460.0,1714604.0
OR,2003,1498424.0,223471.0,17721.0,1739659.0
OR,2004,1525368.0,223012.0,19651.0,1768076.0
OR,2005,1548208.0,225251.0,21772.0,1795275.0
OR,2006,1577005.0,228472.0,21780.0,1827302.0
OR,2007,1599912.0,230792.0,22278.0,1853028.0
OR,2008,1616598.0,234526.0,22394.0,1873563.0
OR,2009,1623388.0,236230.0,22485.0,1882159.0
OR,2010,1629076.0,238450.0,22638.0,1890222.0
OR,2011,1633551.0,238908.0,23300.0,1895763.0
OR,2012,1642444.0,237780.0,23303.0,1903531.0
OR,2013,1650803.0,235191.0,23392.0,1909390.0
OR,2014,1669124.0,229832.0,23356.0,1922316.0
OR,2015,1686973.0,229116.0,25242.0,1941333.0
OR,2016,1706622.0,231692.0,24628.0,1962944.0
OR,2017,1725884.0,233823.0,24383.0,1984092.0
OR,2018,1750240.0,237942.0,24885.0,2013069.0
PA,2000,4933000.0,651658.0,35180.0,5627545.0
PA,2001,5021433.0,615588.0,28616.0,5673654.0
PA,2002,5048925.0,624663.0,28414.0,5711216.0
PA,2003,5082234.0,637255.0,28355.0,5747853.0
PA,2004,5121901.0,646781.0,28350.0,5797045.0
PA,2005,5154728.0,655717.0,28326.0,5838785.0
PA,2006,5190697.0,665763.0,28272.0,5884746.0
PA,2007,5207370.0,667419.0,27857.0,5902660.0
PA,2008,5231696.0,676337.0,27540.0,5935587.0
PA,2009,5235331.0,679215.0,27412.0,5941972.0
PA,2010,5244278.0,678774.0,27293.0,5950361.0
PA,2011,5249827.0,684757.0,25047.0,5959646.0
PA,2012,5261381.0,687750.0,24963.0,5974108.0
PA,2013,5272857.0,689355.0,24601.0,5986817.0
PA,2014,5289211.0,690549.0,24222.0,6003987.0
PA,2015,5304279.0,690881.0,23731.0,6018897.0
PA,2016,5335555.0,696080.0,23372.0,6055013.0
PA,2017,5356693.0,698453.0,22726.0,6077878.0
PA,2018,5390428.0,716936.0,11743.0,6119113.0
RI,2000,413746.0,49665.0,2492.0,467053.0
RI,2001,417502.0,50367.0,2384.0,471267.0
RI,2002,418330.0,50839.0,2371.0,472544.0
RI,2003,421219.0,52499.0,2598.0,476316.0
RI,2004,422973.0,53121.0,2548.0,478642.0
RI,2005,426325.0,53916.0,2500.0,482741.0
RI,2006,427599.0,54897.0,2290.0,484786.0
RI,2007,429504.0,55660.0,2252.0,487416.0
RI,2008,430152.0,55906.0,2048.0,488106.0
RI,2009,432102.0,56385.0,2014.0,490501.0
RI,2010,430623.0,56664.0,1975.0,489263.0
RI,2011,432430.0,57409.0,1958.0,491798.0
RI,2012,435448.0,57824.0,1927.0,495200.0
RI,2013,438198.0,58317.0,1913.0,498429.0
RI,2014,438879.0,58346.0,1884.0,499110.0
RI,2015,440191.0,58903.0,1853.0,500948.0
RI,2016,438507.0,58907.0,1821.0,499236.0
RI,2017,437124.0,59447.0,1784.0,498356.0
RI,2018,442005.0,60128.0,1773.0,503907.0
SC,2000,1764298.0,274003.0,5077.0,2059496.0
SC,2001,1791811.0,255700.0,5353.0,2070634.0
SC,2002,1836612.0,286840.0,5136.0,2144820.0
SC,2003,1867922.0,304528.0,5024.0,2177474.0
SC,2004,1892678.0,310804.0,5001.0,2208483.0
SC,2005,1944546.0,320291.0,4786.0,2269623.0
SC,2006,1989801.0,329528.0,4462.0,2323791.0
SC,2007,2035713.0,337586.0,4657.0,2377956.0
SC,2008,2068598.0,342187.0,4691.0,2415476.0
SC,2009,2083432.0,343793.0,4501.0,2431726.0
SC,2010,2089302.0,340365.0,4477.0,2434144.0
SC,2011,2101585.0,340193.0,4459.0,2446237.0
SC,2012,2113144.0,342761.0,4392.0,2460297.0
SC,2013,2135432.0,346026.0,4479.0,2485937.0
SC,2014,2157091.0,349432.0,4566.0,2511089.0
SC,2015,2185965.0,357724.0,4290.0,2547979.0
SC,2016,2209783.0,369409.0,4062.0,2583254.0
SC,2017,2251558.0,373073.0,4379.0,2629010.0
SC,2018,2290200.0,376842.0,4573.0,2671615.0
SD,2000,322175.0,50621.0,1720.0,383545.0
SD,2001,327661.0,51852.0,1589.0,389291.0
SD,2002,331203.0,52994.0,1493.0,395031.0
SD,2003,336745.0,61596.0,1893.0,400234.0
SD,2004,344647.0,61259.0,2378.0,408284.0
SD,2005,347660.0,62491.0,2317.0,412468.0
SD,2006,353053.0,64084.0,2359.0,419496.0
SD,2007,358396.0,64767.0,2956.0,426119.0
SD,2008,363517.0,65007.0,2984.0,431508.0
SD,2009,367206.0,65971.0,3052.0,436229.0
SD,2010,370566.0,66278.0,3290.0,440134.0
SD,2011,374260.0,68775.0,2905.0,445940.0
SD,2012,378633.0,68880.0,2891.0,450404.0
SD,2013,381081.0,69446.0,3535.0,454062.0
SD,2014,384749.0,69703.0,3801.0,458253.0
SD,2015,388374.0,69872.0,3748.0,461994.0
SD,2016,392187.0,70745.0,3851.0,466783.0
SD,2017,396564.0,71263.0,3892.0,471719.0
SD,2018,400150.0,72106.0,3997.0,476253.0
TN,2000,2383247.0,375756.0,1779.0,2773135.0
TN,2001,2433410.0,387520.0,1855.0,2836445.0
TN,2002,2478186.0,402139.0,1896.0,2896050.0
TN,2003,2489391.0,432039.0,2182.0,2923612.0
TN,2004,2529600.0,431248.0,1973.0,2962822.0
TN,2005,2572659.0,440290.0,1993.0,3014943.0
TN,2006,2613978.0,448593.0,2038.0,3064610.0
TN,2007,2658103.0,456863.0,2063.0,3117030.0
TN,2008,2685425.0,460419.0,2094.0,3147939.0
TN,2009,2693821.0,458054.0,2040.0,3153916.0
TN,2010,2704054.0,460404.0,2027.0,3166486.0
TN,2011,2708113.0,463992.0,2017.0,3174123.0
TN,2012,2721099.0,466513.0,1957.0,3189570.0
TN,2013,2738547.0,469382.0,1191.0,3209121.0
TN,2014,2756932.0,471794.0,1271.0,3229998.0
TN,2015,2783058.0,476405.0,1245.0,3260708.0
TN,2016,2812287.0,480032.0,1193.0,3293512.0
TN,2017,2847696.0,484324.0,1167.0,3333187.0
TN,2018,2882992.0,491567.0,1010.0,3375569.0
TX,2000,8023266.0,1093414.0,61280.0,9299829.0
TX,2001,8344840.0,1144915.0,65237.0,9679027.0
TX,2002,8663500.0,1325901.0,94054.0,10266977.0
TX,2003,8493309.0,1501389.0,119145.0,10114077.0
TX,2004,8562931.0,1443587.0,132074.0,10138854.0
TX,2005,8823252.0,1461530.0,113943.0,10398762.0
TX,2006,9102596.0,1489895.0,139089.0,10731616.0
TX,2007,9166849.0,1413358.0,168573.0,10748821.0
TX,2008,9461508.0,1418297.0,161115.0,11040962.0
TX,2009,9491971.0,1435745.0,136221.0,11063939.0
TX,2010,9536778.0,1459667.0,127608.0,11124056.0
TX,2011,9621481.0,1363629.0,99033.0,11084145.0
TX,2012,9802110.0,1355155.0,92377.0,11249644.0
TX,2013,9954303.0,1366825.0,95881.0,11417012.0
TX,2014,10138874.0,1432478.0,101641.0,11672996.0
TX,2015,10318006.0,1425780.0,105936.0,11849725.0
TX,2016,10521732.0,1447247.0,105552.0,12074534.0
TX,2017,10809494.0,1514712.0,114857.0,12439066.0
TX,2018,11148784.0,1591150.0,125722.0,12865659.0
UT,2000,759649.0,84998.0,8441.0,857977.0
UT,2001,771928.0,87659.0,8645.0,872861.0
UT,2002,799194.0,92103.0,8624.0,904538.0
UT,2003,812901.0,101655.0,15336.0,929903.0
UT,2004,840060.0,102866.0,8865.0,951803.0
UT,2005,859329.0,104495.0,8986.0,972814.0
UT,2006,886169.0,108003.0,9164.0,1003340.0
UT,2007,909388.0,111576.0,9461.0,1030430.0
UT,2008,924826.0,115149.0,9427.0,1049410.0
UT,2009,932016.0,117905.0,9480.0,1059410.0
UT,2010,936602.0,122340.0,9431.0,1068383.0
UT,2011,946468.0,122363.0,9378.0,1078210.0
UT,2012,966063.0,115880.0,9417.0,1091361.0
UT,2013,981194.0,116263.0,9629.0,1107087.0
UT,2014,1000416.0,117921.0,9658.0,1127996.0
UT,2015,1021839.0,121310.0,9570.0,1152720.0
UT,2016,1041823.0,124540.0,9570.0,1175934.0
UT,2017,1063292.0,127113.0,9594.0,1200000.0
UT,2018,1091162.0,130053.0,9666.0,1230882.0
VA,2000,2767245.0,306821.0,5371.0,3122909.0
VA,2001,2819326.0,314238.0,5366.0,3183748.0
VA,2002,2875235.0,321046.0,5450.0,3247382.0
VA,2003,2924097.0,372190.0,5615.0,3301903.0
VA,2004,2981192.0,375478.0,5527.0,3362198.0
VA,2005,3038649.0,384758.0,5196.0,3428604.0
VA,2006,3095982.0,392080.0,5177.0,3493240.0
VA,2007,3139055.0,400520.0,5175.0,3544751.0
VA,2008,3169282.0,404316.0,5284.0,3578883.0
VA,2009,3189118.0,407458.0,5284.0,3601861.0
VA,2010,3258959.0,419950.0,5380.0,3684290.0
VA,2011,3225395.0,414137.0,4082.0,3643615.0
VA,2012,3248518.0,419052.0,3973.0,3671544.0
VA,2013,3273502.0,422713.0,3585.0,3699801.0
VA,2014,3303676.0,422931.0,3653.0,3730261.0
VA,2015,3332083.0,428369.0,3714.0,3764167.0
VA,2016,3362985.0,430877.0,3708.0,3797571.0
VA,2017,3398529.0,422256.0,3692.0,3824478.0
VA,2018,3431574.0,431058.0,3709.0,3866342.0
VT,2000,283494.0,41125.0,388.0,326438.0
VT,2001,285905.0,42435.0,412.0,330292.0
VT,2002,289218.0,43258.0,446.0,334408.0
VT,2003,274314.0,42363.0,448.0,317125.0
VT,2004,296182.0,46526.0,452.0,343160.0
VT,2005,299971.0,47515.0,367.0,347853.0
VT,2006,306684.0,48436.0,401.0,355521.0
VT,2007,305328.0,48940.0,403.0,354671.0
VT,2008,306174.0,49643.0,315.0,356132.0
VT,2009,306919.0,50081.0,225.0,357225.0
VT,2010,307839.0,50620.0,219.0,358678.0
VT,2011,308992.0,50796.0,221.0,360009.0
VT,2012,309019.0,51216.0,221.0,360456.0
VT,2013,311308.0,51733.0,223.0,363264.0
VT,2014,310932.0,52453.0,224.0,363609.0
VT,2015,312060.0,53610.0,231.0,365901.0
VT,2016,312239.0,55601.0,230.0,368070.0
VT,2017,313670.0,56389.0,187.0,370246.0
VT,2018,315138.0,57037.0,204.0,372379.0
WA,2000,2429513.0,279466.0,14863.0,2752288.0
WA,2001,2468000.0,284113.0,19179.0,2795217.0
WA,2002,2503721.0,291081.0,19870.0,2837916.0
WA,2003,2553168.0,320979.0,20839.0,2895062.0
WA,2004,2604485.0,331501.0,21919.0,2957979.0
WA,2005,2657197.0,337117.0,24705.0,3019024.0
WA,2006,2704101.0,337999.0,25829.0,3067933.0
WA,2007,2748270.0,345048.0,26114.0,3119436.0
WA,2008,2789188.0,349689.0,26034.0,3164915.0
WA,2009,2809302.0,351007.0,28650.0,3188963.0
WA,2010,2825281.0,353330.0,27970.0,3206587.0
WA,2011,2837631.0,354185.0,27845.0,3219667.0
WA,2012,2852760.0,356028.0,27690.0,3236484.0
WA,2013,2880008.0,360855.0,27808.0,3268677.0
WA,2014,2907705.0,359219.0,30308.0,3297238.0
WA,2015,2945760.0,365095.0,29163.0,3340024.0
WA,2016,2985799.0,367847.0,29012.0,3382664.0
WA,2017,3037674.0,381028.0,27825.0,3446533.0
WA,2018,3076868.0,384366.0,27284.0,3488524.0
WI,2000,2329049.0,278371.0,5608.0,2626495.0
WI,2001,2364921.0,284113.0,5422.0,2668362.0
WI,2002,2403723.0,289842.0,5697.0,2713982.0
WI,2003,2446109.0,301433.0,5699.0,2753241.0
WI,2004,2485581.0,302199.0,9052.0,2796832.0
WI,2005,2526303.0,311842.0,7145.0,2845290.0
WI,2006,2550249.0,323820.0,6921.0,2880990.0
WI,2007,2572557.0,329915.0,7040.0,2909512.0
WI,2008,2579776.0,333653.0,4683.0,2918112.0
WI,2009,2589296.0,336725.0,4507.0,2930528.0
WI,2010,2594698.0,338406.0,4496.0,2937600.0
WI,2011,2601879.0,340623.0,4527.0,2947029.0
WI,2012,2609168.0,341896.0,4572.0,2955636.0
WI,2013,2619676.0,341657.0,4725.0,2966058.0
WI,2014,2631430.0,345907.0,5465.0,2982802.0
WI,2015,2647224.0,347456.0,5529.0,3000210.0
WI,2016,2662284.0,349324.0,5537.0,3017146.0
WI,2017,2681341.0,351707.0,5666.0,3038715.0
WI,2018,2700651.0,354639.0,5789.0,3061080.0
WV,2000,819808.0,117499.0,11233.0,951630.0
WV,2001,824784.0,120134.0,11326.0,958379.0
WV,2002,831636.0,122593.0,11390.0,968665.0
WV,2003,835585.0,127546.0,11378.0,974509.0
WV,2004,841046.0,128534.0,11439.0,981020.0
WV,2005,846783.0,130706.0,11618.0,989108.0
WV,2006,853995.0,132024.0,11768.0,997788.0
WV,2007,860068.0,134682.0,11858.0,1006609.0
WV,2008,863650.0,135756.0,12015.0,1011422.0
WV,2009,865647.0,136653.0,12207.0,1014508.0
WV,2010,867948.0,137209.0,12348.0,1017506.0
WV,2011,868036.0,137965.0,12446.0,1018448.0
WV,2012,865673.0,138687.0,12472.0,1016833.0
WV,2013,863641.0,139514.0,12314.0,1015470.0
WV,2014,862869.0,140698.0,12146.0,1015713.0
WV,2015,861334.0,141681.0,11949.0,1014964.0
WV,2016,860375.0,142711.0,11704.0,1014790.0
WV,2017,858961.0,143951.0,11529.0,1014441.0
WV,2018,859039.0,144478.0,11515.0,1015032.0
WY,2000,221778.0,48052.0,3582.0,276539.0
WY,2001,224499.0,50134.0,3573.0,281181.0
WY,2002,228088.0,51157.0,3534.0,285884.0
WY,2003,232199.0,55132.0,3639.0,290970.0
WY,2004,236352.0,55433.0,4278.0,296063.0
WY,2005,239874.0,53069.0,8651.0,301594.0
WY,2006,243240.0,55566.0,8060.0,306866.0
WY,2007,247939.0,57138.0,8217.0,313294.0
WY,2008,252986.0,59288.0,8888.0,321162.0
WY,2009,255383.0,59347.0,8935.0,323665.0
WY,2010,257447.0,59642.0,8933.0,326022.0
WY,2011,258528.0,59872.0,9067.0,327467.0
WY,2012,261191.0,59268.0,9163.0,329622.0
WY,2013,263614.0,58015.0,10134.0,331763.0
WY,2014,265720.0,58178.0,10323.0,334221.0
WY,2015,268226.0,57686.0,10559.0,336471.0
WY,2016,269647.0,57434.0,10654.0,337735.0
WY,2017,270576.0,57863.0,10931.0,339370.0
WY,2018,272427.0,58318.0,10940.0,341685.0
