r,szn,HDD-CDD,t,Value
p56,wint,hdd,2038,1254.82302933
p56,wint,hdd,2040,1250.29485367
p56,wint,hdd,2042,1250.46459487
p56,wint,hdd,2044,1228.02649564
p56,wint,hdd,2046,1186.3631847000001
p56,wint,hdd,2048,1166.82639916
p56,wint,hdd,2050,1152.77941807
p57,spri,cdd,2010,186.965737918
p57,spri,cdd,2012,193.824503411
p57,spri,cdd,2014,193.290906889
p57,spri,cdd,2016,193.74615128099998
p57,spri,cdd,2018,199.107551723
p57,spri,cdd,2020,201.19231440000001
p57,spri,cdd,2022,217.882100523
p57,spri,cdd,2024,222.31055147900003
p57,spri,cdd,2026,228.249395236
p57,spri,cdd,2028,236.132497533
p57,spri,cdd,2030,235.48748546599998
p57,spri,cdd,2032,241.128396282
p57,spri,cdd,2034,253.92103432099998
p57,spri,cdd,2036,268.20697513
p57,spri,cdd,2038,273.24617417900004
p57,spri,cdd,2040,274.673951377
p57,spri,cdd,2042,276.745475867
p57,spri,cdd,2044,290.256425911
p57,spri,cdd,2046,297.504705721
p57,spri,cdd,2048,307.590023553
p57,spri,cdd,2050,315.709090469
p57,spri,hdd,2010,229.680602271
p57,spri,hdd,2012,228.16822820599998
p57,spri,hdd,2014,234.272855034
p57,spri,hdd,2016,228.927678935
p57,spri,hdd,2018,229.186601513
p57,spri,hdd,2020,221.540602431
p57,spri,hdd,2022,206.435087705
p57,spri,hdd,2024,200.411269206
p57,spri,hdd,2026,193.24721802
p57,spri,hdd,2028,181.092130537
p57,spri,hdd,2030,187.277708687
p57,spri,hdd,2032,189.887109705
p57,spri,hdd,2034,174.483986264
p57,spri,hdd,2036,169.78999501299998
p57,spri,hdd,2038,159.50200588
p57,spri,hdd,2040,163.578752033
p57,spri,hdd,2042,160.612876435
p57,spri,hdd,2044,164.171636055
p57,spri,hdd,2046,158.96448378
p57,spri,hdd,2048,149.07667671299998
p57,spri,hdd,2050,144.94096837700002
p57,summ,cdd,2010,997.753164762
p57,summ,cdd,2012,1023.19673405
p57,summ,cdd,2014,1023.64885818
p57,summ,cdd,2016,1026.50393651
p57,summ,cdd,2018,1032.96128245
p57,summ,cdd,2020,1044.28291006
p57,summ,cdd,2022,1066.22459119
p57,summ,cdd,2024,1064.92950574
p57,summ,cdd,2026,1082.30882713
p57,summ,cdd,2028,1095.96707105
p57,summ,cdd,2030,1119.53944474
p57,summ,cdd,2032,1141.03298091
p57,summ,cdd,2034,1173.35230196
p57,summ,cdd,2036,1198.93898701
p57,summ,cdd,2038,1197.62426979
p57,summ,cdd,2040,1219.94093503
p57,summ,cdd,2042,1234.73481373
p57,summ,cdd,2044,1266.32343862
p57,summ,cdd,2046,1297.08624696
p57,summ,cdd,2048,1324.08884006
p57,summ,cdd,2050,1347.19510336
p57,summ,hdd,2010,0.136365770648
p57,summ,hdd,2012,0.136365770648
p57,summ,hdd,2014,0.136365770648
p57,summ,hdd,2016,0.138293964411
p57,summ,hdd,2018,0.138293964411
p57,summ,hdd,2020,0.138293964411
p57,summ,hdd,2022,0.0225741464398
p57,summ,hdd,2024,0.0225741464398
p57,summ,hdd,2026,0.0225741464398
p57,summ,hdd,2028,0.0225741464398
p57,summ,hdd,2030,0.0031246290826300004
p57,summ,hdd,2032,0.0031246290826300004
p57,summ,hdd,2034,0.0031246290826300004
p57,summ,hdd,2036,0.00119643532022
p57,summ,hdd,2038,0.00119643532022
p57,summ,hdd,2040,0.00119643532022
p57,summ,hdd,2042,0.0
p57,summ,hdd,2044,0.0
p57,summ,hdd,2046,0.0
p57,summ,hdd,2048,0.0
p57,summ,hdd,2050,0.0
p57,fall,cdd,2010,347.663324594
p57,fall,cdd,2012,362.87174516199997
p57,fall,cdd,2014,362.871141471
p57,fall,cdd,2016,373.148073041
p57,fall,cdd,2018,350.38740129400003
p57,fall,cdd,2020,351.63949341
p57,fall,cdd,2022,361.175063248
p57,fall,cdd,2024,374.131531746
p57,fall,cdd,2026,382.743197044
p57,fall,cdd,2028,390.485058536
p57,fall,cdd,2030,394.45909061
p57,fall,cdd,2032,396.73911655800003
p57,fall,cdd,2034,411.06915745599997
p57,fall,cdd,2036,408.21565786699995
p57,fall,cdd,2038,422.645929419
p57,fall,cdd,2040,421.472340845
p57,fall,cdd,2042,431.73030466
p57,fall,cdd,2044,436.831811265
p57,fall,cdd,2046,444.89120893300003
p57,fall,cdd,2048,459.404418211
p57,fall,cdd,2050,473.27311144699996
p57,fall,hdd,2010,36.3636983659
p57,fall,hdd,2012,32.6822927947
p57,fall,hdd,2014,35.0642795775
p57,fall,hdd,2016,32.556161941599996
p57,fall,hdd,2018,34.5275988065
p57,fall,hdd,2020,35.0903718174
p57,fall,hdd,2022,34.0009163983
p57,fall,hdd,2024,29.6605213228
p57,fall,hdd,2026,27.0289727006
p57,fall,hdd,2028,24.6507683444
p57,fall,hdd,2030,25.035671895300002
p57,fall,hdd,2032,25.0872477327
p57,fall,hdd,2034,20.9604202395
p57,fall,hdd,2036,18.7252196947
p57,fall,hdd,2038,18.8185694546
p57,fall,hdd,2040,18.8286764661
p57,fall,hdd,2042,15.956573526
p57,fall,hdd,2044,14.8545610729
p57,fall,hdd,2046,14.4503143928
p57,fall,hdd,2048,14.4875607247
p57,fall,hdd,2050,13.3857465256
p57,wint,cdd,2010,33.1012995434
p57,wint,cdd,2012,30.8023818275
p57,wint,cdd,2014,30.489339301100003
p57,wint,cdd,2016,32.083579926
p57,wint,cdd,2018,32.7064010835
p57,wint,cdd,2020,35.5965157906
p57,wint,cdd,2022,35.349299053
p57,wint,cdd,2024,35.0279751448
p57,wint,cdd,2026,35.6264907499
p57,wint,cdd,2028,35.4259139803
p57,wint,cdd,2030,35.440139133
p57,wint,cdd,2032,36.611778874
p57,wint,cdd,2034,38.7920831148
p57,wint,cdd,2036,37.0326791784
p57,wint,cdd,2038,39.1961863961
p57,wint,cdd,2040,37.511985273600004
p57,wint,cdd,2042,39.6830781065
p57,wint,cdd,2044,44.688218502299996
p57,wint,cdd,2046,51.7888459374
p57,wint,cdd,2048,55.9630796431
p57,wint,cdd,2050,60.4184464799
p57,wint,hdd,2010,1035.85068227
p57,wint,hdd,2012,1057.00764625
p57,wint,hdd,2014,1050.83091938
p57,wint,hdd,2016,1027.75895091
p57,wint,hdd,2018,1008.7178435000001
p57,wint,hdd,2020,991.891042278
p57,wint,hdd,2022,986.940367343
p57,wint,hdd,2024,981.209642388
p57,wint,hdd,2026,971.1155251739999
p57,wint,hdd,2028,946.429570679
p57,wint,hdd,2030,943.105694403
p57,wint,hdd,2032,915.6860559139999
p57,wint,hdd,2034,908.654968364
p57,wint,hdd,2036,919.9292676619999
p57,wint,hdd,2038,912.126059705
p57,wint,hdd,2040,909.329034105
p57,wint,hdd,2042,908.6814786260001
p57,wint,hdd,2044,889.150595742
p57,wint,hdd,2046,854.972103007
p57,wint,hdd,2048,842.0899968030001
p57,wint,hdd,2050,833.319312829
p58,spri,cdd,2010,266.802870155
p58,spri,cdd,2012,273.297363782
p58,spri,cdd,2014,273.31754998099996
p58,spri,cdd,2016,280.829363665
p58,spri,cdd,2018,288.084801184
p58,spri,cdd,2020,290.96329781
p58,spri,cdd,2022,311.458664265
p58,spri,cdd,2024,317.502182313
p58,spri,cdd,2026,321.43308352400004
p58,spri,cdd,2028,330.770214407
p58,spri,cdd,2030,332.23867869099996
p58,spri,cdd,2032,334.241468397
p58,spri,cdd,2034,343.46984251099997
p58,spri,cdd,2036,355.220179915
p58,spri,cdd,2038,365.36888176
p58,spri,cdd,2040,366.716752495
p58,spri,cdd,2042,366.127369975
p58,spri,cdd,2044,378.96144373
p58,spri,cdd,2046,387.59613157
p58,spri,cdd,2048,399.385971905
p58,spri,cdd,2050,406.643095415
p58,spri,hdd,2010,129.96221723899998
p58,spri,hdd,2012,128.14548454299998
p58,spri,hdd,2014,130.695232648
p58,spri,hdd,2016,124.786177375
p58,spri,hdd,2018,126.283869978
p58,spri,hdd,2020,123.407450168
p58,spri,hdd,2022,113.042395596
p58,spri,hdd,2024,107.60536749299999
p58,spri,hdd,2026,101.48002891600001
p58,spri,hdd,2028,92.4283033191
p58,spri,hdd,2030,97.49099520909999
p58,spri,hdd,2032,103.334344357
p58,spri,hdd,2034,92.3361171564
p58,spri,hdd,2036,89.61438087280001
p58,spri,hdd,2038,82.48273911060001
p58,spri,hdd,2040,82.6557472835
p58,spri,hdd,2042,83.73716022100001
p58,spri,hdd,2044,85.2184465109
p58,spri,hdd,2046,80.4041229111
p58,spri,hdd,2048,74.8477610859
p58,spri,hdd,2050,71.175739529
p58,summ,cdd,2010,978.1665194469999
p58,summ,cdd,2012,994.2906316310001
p58,summ,cdd,2014,993.788631225
p58,summ,cdd,2016,1003.71188447
p58,summ,cdd,2018,1011.9862002
p58,summ,cdd,2020,1021.42968849
p58,summ,cdd,2022,1045.08076532
p58,summ,cdd,2024,1039.51223884
p58,summ,cdd,2026,1050.59849651
p58,summ,cdd,2028,1061.3217161
p58,summ,cdd,2030,1080.20886521
p58,summ,cdd,2032,1095.57191175
p58,summ,cdd,2034,1122.24313532
p58,summ,cdd,2036,1140.48586016
p58,summ,cdd,2038,1143.71839478
p58,summ,cdd,2040,1157.6809931
p58,summ,cdd,2042,1164.19425897
p58,summ,cdd,2044,1187.98058514
p58,summ,cdd,2046,1212.862603
p58,summ,cdd,2048,1238.16979301
p58,summ,cdd,2050,1262.68195784
p58,summ,hdd,2010,0.0
p58,summ,hdd,2012,0.0
p58,summ,hdd,2014,0.0
p58,summ,hdd,2016,0.0
p58,summ,hdd,2018,0.0
p58,summ,hdd,2020,0.0
p58,summ,hdd,2022,0.0
p58,summ,hdd,2024,0.0
p58,summ,hdd,2026,0.0
p58,summ,hdd,2028,0.0
p58,summ,hdd,2030,0.0
p58,summ,hdd,2032,0.0
p58,summ,hdd,2034,0.0
p58,summ,hdd,2036,0.0
p58,summ,hdd,2038,0.0
p58,summ,hdd,2040,0.0
p58,summ,hdd,2042,0.0
p58,summ,hdd,2044,0.0
p58,summ,hdd,2046,0.0
p58,summ,hdd,2048,0.0
p58,summ,hdd,2050,0.0
p58,fall,cdd,2010,392.211240318
p58,fall,cdd,2012,402.219697504
p58,fall,cdd,2014,397.403436281
p58,fall,cdd,2016,410.89581388
p58,fall,cdd,2018,396.519159096
p58,fall,cdd,2020,395.88198234099997
p58,fall,cdd,2022,406.012155996
p58,fall,cdd,2024,413.97446652599996
p58,fall,cdd,2026,421.36323637199996
p58,fall,cdd,2028,426.567216746
p58,fall,cdd,2030,429.24806030199994
p58,fall,cdd,2032,434.668442958
p58,fall,cdd,2034,453.72894594
p58,fall,cdd,2036,452.64828834900004
p58,fall,cdd,2038,464.489880762
p58,fall,cdd,2040,464.640138738
p58,fall,cdd,2042,471.59111666300004
p58,fall,cdd,2044,477.605853491
p58,fall,cdd,2046,483.324409039
p58,fall,cdd,2048,494.319677651
p58,fall,cdd,2050,508.190109913
p58,fall,hdd,2010,15.505915529200001
p58,fall,hdd,2012,13.719645401800001
p58,fall,hdd,2014,15.3237565749
p58,fall,hdd,2016,14.066830125
p58,fall,hdd,2018,15.1888155281
p58,fall,hdd,2020,14.0836334653
p58,fall,hdd,2022,13.4362746402
p58,fall,hdd,2024,12.034497910999999
p58,fall,hdd,2026,10.788538111900001
p58,fall,hdd,2028,9.59816136573
p58,fall,hdd,2030,9.61140122989
p58,fall,hdd,2032,9.75555733901
p58,fall,hdd,2034,6.6411591649099995
p58,fall,hdd,2036,5.58981349347
p58,fall,hdd,2038,4.59990452022
p58,fall,hdd,2040,4.67961461006
p58,fall,hdd,2042,4.42310873991
p58,fall,hdd,2044,3.82684815376
p58,fall,hdd,2046,4.0897635032599995
p58,fall,hdd,2048,4.0747984197000005
p58,fall,hdd,2050,3.3748247308
p58,wint,cdd,2010,57.0826462749
p58,wint,cdd,2012,54.52895134560001
p58,wint,cdd,2014,54.637177528100004
p58,wint,cdd,2016,57.021804063400005
p58,wint,cdd,2018,57.8557042133
p58,wint,cdd,2020,63.1820139375
p58,wint,cdd,2022,62.4619967972
p58,wint,cdd,2024,62.3876059954
p58,wint,cdd,2026,63.26618269350001
p58,wint,cdd,2028,62.9762295321
p58,wint,cdd,2030,63.6157113278
p58,wint,cdd,2032,64.7686308275
p58,wint,cdd,2034,67.7560530242
p58,wint,cdd,2036,66.0897520148
p58,wint,cdd,2038,69.952444508
p58,wint,cdd,2040,65.82114773149999
p58,wint,cdd,2042,70.2797320532
p58,wint,cdd,2044,76.70797140270001
p58,wint,cdd,2046,86.170754071
p58,wint,cdd,2048,92.6597996356
p58,wint,cdd,2050,97.0503278807
p58,wint,hdd,2010,700.456820772
p58,wint,hdd,2012,718.4470867260001
p58,wint,hdd,2014,716.064735062
p58,wint,hdd,2016,697.66499121
p58,wint,hdd,2018,686.255773751
p58,wint,hdd,2020,671.658659566
p58,wint,hdd,2022,665.559636897
p58,wint,hdd,2024,663.6851471159999
p58,wint,hdd,2026,660.899565599
p58,wint,hdd,2028,639.9682999409999
p58,wint,hdd,2030,641.8925425130001
p58,wint,hdd,2032,622.674239169
p58,wint,hdd,2034,609.574671835
p58,wint,hdd,2036,618.22929388
p58,wint,hdd,2038,613.178889378
p58,wint,hdd,2040,612.144251902
p58,wint,hdd,2042,613.384376074
p58,wint,hdd,2044,595.330311041
p58,wint,hdd,2046,569.148129525
p58,wint,hdd,2048,561.264880107
p58,wint,hdd,2050,554.377777296
p59,spri,cdd,2010,166.102195013
p59,spri,cdd,2012,167.435242145
p59,spri,cdd,2014,173.8669878
p59,spri,cdd,2016,182.154657451
p59,spri,cdd,2018,192.728206455
p59,spri,cdd,2020,209.51540118900002
p59,spri,cdd,2022,220.12782728599998
p59,spri,cdd,2024,220.04757357900002
p59,spri,cdd,2026,227.395448056
p59,spri,cdd,2028,228.723486165
p59,spri,cdd,2030,236.77617782599998
p59,spri,cdd,2032,250.008271745
p59,spri,cdd,2034,259.743883208
p59,spri,cdd,2036,270.346333631
p59,spri,cdd,2038,278.448901487
p59,spri,cdd,2040,273.817561459
p59,spri,cdd,2042,287.259857761
p59,spri,cdd,2044,297.60430756200003
p59,spri,cdd,2046,302.151504099
p59,spri,cdd,2048,310.9819809
p59,spri,cdd,2050,320.23056589099997
p59,spri,hdd,2010,203.640172162
p59,spri,hdd,2012,199.164460679
p59,spri,hdd,2014,200.50600582599998
p59,spri,hdd,2016,194.55263027700002
p59,spri,hdd,2018,195.71261161900003
p59,spri,hdd,2020,186.940798485
p59,spri,hdd,2022,179.14853903
p59,spri,hdd,2024,183.892738852
p59,spri,hdd,2026,179.692707627
p59,spri,hdd,2028,171.465455801
p59,spri,hdd,2030,172.308089903
p59,spri,hdd,2032,171.200133276
p59,spri,hdd,2034,161.390217988
p59,spri,hdd,2036,158.776251282
p59,spri,hdd,2038,147.135662998
p59,spri,hdd,2040,149.887011965
p59,spri,hdd,2042,144.304889168
p59,spri,hdd,2044,142.814386923
p59,spri,hdd,2046,139.882463032
p59,spri,hdd,2048,131.966402882
p59,spri,hdd,2050,129.824861199
p59,summ,cdd,2010,900.66713231
p59,summ,cdd,2012,907.0917226939999
p59,summ,cdd,2014,906.67369444
p59,summ,cdd,2016,916.616255293
p59,summ,cdd,2018,926.42672879
p59,summ,cdd,2020,936.143746587
p59,summ,cdd,2022,964.631503811
p59,summ,cdd,2024,974.726408269
p59,summ,cdd,2026,989.332908015
p59,summ,cdd,2028,1019.14473298
p59,summ,cdd,2030,1040.94710153
p59,summ,cdd,2032,1063.35227206
p59,summ,cdd,2034,1091.44239158
p59,summ,cdd,2036,1104.18725165
p59,summ,cdd,2038,1108.78555114
p59,summ,cdd,2040,1119.46704159
p59,summ,cdd,2042,1118.87923628
p59,summ,cdd,2044,1127.58814256
p59,summ,cdd,2046,1125.3253042000001
p59,summ,cdd,2048,1121.40891752
p59,summ,cdd,2050,1121.55654361
p59,summ,hdd,2010,0.044084178047900005
p59,summ,hdd,2012,0.0937076279177
p59,summ,hdd,2014,0.05680642221419999
p59,summ,hdd,2016,0.05680642221419999
p59,summ,hdd,2018,0.05680642221419999
p59,summ,hdd,2020,0.05680642221419999
p59,summ,hdd,2022,0.0496234498698
p59,summ,hdd,2024,0.0496234498698
p59,summ,hdd,2026,0.0496234498698
p59,summ,hdd,2028,0.0496234498698
p59,summ,hdd,2030,0.0496234498698
p59,summ,hdd,2032,0.0
p59,summ,hdd,2034,0.0
p59,summ,hdd,2036,0.0
p59,summ,hdd,2038,0.0
p59,summ,hdd,2040,0.0
p59,summ,hdd,2042,0.0
p59,summ,hdd,2044,0.0
p59,summ,hdd,2046,0.0
p59,summ,hdd,2048,0.0
p59,summ,hdd,2050,0.0
p59,fall,cdd,2010,267.556522795
p59,fall,cdd,2012,273.41896265400004
p59,fall,cdd,2014,279.68205475400003
p59,fall,cdd,2016,291.04510951599997
p59,fall,cdd,2018,294.831419469
p59,fall,cdd,2020,294.713542948
p59,fall,cdd,2022,307.095357308
p59,fall,cdd,2024,309.041541618
p59,fall,cdd,2026,312.65105529
p59,fall,cdd,2028,321.07839982400003
p59,fall,cdd,2030,330.22363873
p59,fall,cdd,2032,340.414585258
p59,fall,cdd,2034,340.64683866400003
p59,fall,cdd,2036,351.07385221199996
p59,fall,cdd,2038,348.246184676
p59,fall,cdd,2040,356.993190869
p59,fall,cdd,2042,364.70058877599996
p59,fall,cdd,2044,370.118933566
p59,fall,cdd,2046,375.512607288
p59,fall,cdd,2048,373.42028011400004
p59,fall,cdd,2050,371.637122668
p59,fall,hdd,2010,33.9279407584
p59,fall,hdd,2012,33.578715440100005
p59,fall,hdd,2014,34.2180616981
p59,fall,hdd,2016,32.4172112279
p59,fall,hdd,2018,32.2325360994
p59,fall,hdd,2020,30.4006980778
p59,fall,hdd,2022,29.3872698367
p59,fall,hdd,2024,28.130375318800002
p59,fall,hdd,2026,25.460093714699997
p59,fall,hdd,2028,24.8660929914
p59,fall,hdd,2030,25.5659992351
p59,fall,hdd,2032,25.015044728699998
p59,fall,hdd,2034,19.5056562163
p59,fall,hdd,2036,15.893144581
p59,fall,hdd,2038,15.9655459417
p59,fall,hdd,2040,15.5601498503
p59,fall,hdd,2042,15.334326510599999
p59,fall,hdd,2044,14.2176389796
p59,fall,hdd,2046,13.943081208599999
p59,fall,hdd,2048,12.3620082328
p59,fall,hdd,2050,11.4511293232
p59,wint,cdd,2010,1.8977321856599998
p59,wint,cdd,2012,1.87820003303
p59,wint,cdd,2014,1.7752332124
p59,wint,cdd,2016,2.6076936916699998
p59,wint,cdd,2018,3.2870260809900005
p59,wint,cdd,2020,3.2810081904
p59,wint,cdd,2022,4.45429679358
p59,wint,cdd,2024,4.46588210818
p59,wint,cdd,2026,5.05052213591
p59,wint,cdd,2028,4.82045939063
p59,wint,cdd,2030,4.863355535669999
p59,wint,cdd,2032,4.64940860458
p59,wint,cdd,2034,5.57781839647
p59,wint,cdd,2036,5.302528379630001
p59,wint,cdd,2038,5.35297155938
p59,wint,cdd,2040,5.57999621867
p59,wint,cdd,2042,5.73441830439
p59,wint,cdd,2044,7.443961199560001
p59,wint,cdd,2046,7.87861092477
p59,wint,cdd,2048,8.00386149934
p59,wint,cdd,2050,8.34164331592
p59,wint,hdd,2010,1097.17907216
p59,wint,hdd,2012,1108.3560715
p59,wint,hdd,2014,1099.3836872000002
p59,wint,hdd,2016,1072.95161047
p59,wint,hdd,2018,1051.86456889
p59,wint,hdd,2020,1037.77797071
p59,wint,hdd,2022,1013.58910284
p59,wint,hdd,2024,1006.05491016
p59,wint,hdd,2026,989.412475783
p59,wint,hdd,2028,964.395922175
p59,wint,hdd,2030,936.391332321
p59,wint,hdd,2032,920.904488152
p59,wint,hdd,2034,902.197199653
p59,wint,hdd,2036,903.219425558
p59,wint,hdd,2038,891.1649363180001
p59,wint,hdd,2040,877.1444147860001
p59,wint,hdd,2042,878.868670467
p59,wint,hdd,2044,855.898352188
p59,wint,hdd,2046,842.9802977989999
p59,wint,hdd,2048,824.3543039
p59,wint,hdd,2050,822.710754048
p60,spri,cdd,2010,186.298295537
p60,spri,cdd,2012,189.070105168
p60,spri,cdd,2014,191.38565145
p60,spri,cdd,2016,192.588795767
p60,spri,cdd,2018,206.626637276
p60,spri,cdd,2020,218.725597369
p60,spri,cdd,2022,229.08971823
p60,spri,cdd,2024,227.625615391
p60,spri,cdd,2026,235.887678158
p60,spri,cdd,2028,241.535426642
p60,spri,cdd,2030,242.539320292
p60,spri,cdd,2032,252.75206824400001
p60,spri,cdd,2034,267.208243037
p60,spri,cdd,2036,282.283873271
p60,spri,cdd,2038,287.461912078
p60,spri,cdd,2040,284.352833956
p60,spri,cdd,2042,298.991494988
p60,spri,cdd,2044,319.265059144
p60,spri,cdd,2046,323.91149415900003
p60,spri,cdd,2048,339.543539125
p60,spri,cdd,2050,355.719864401
p60,spri,hdd,2010,289.120619839
p60,spri,hdd,2012,286.80022047299997
p60,spri,hdd,2014,294.639368132
p60,spri,hdd,2016,291.303241678
p60,spri,hdd,2018,286.301404538
p60,spri,hdd,2020,277.048790649
p60,spri,hdd,2022,254.00369154700002
p60,spri,hdd,2024,254.83618074700001
p60,spri,hdd,2026,248.580406246
p60,spri,hdd,2028,234.12766429200002
p60,spri,hdd,2030,239.715593617
p60,spri,hdd,2032,236.046479503
p60,spri,hdd,2034,219.17470682400003
p60,spri,hdd,2036,211.807065932
p60,spri,hdd,2038,199.00553187
p60,spri,hdd,2040,201.67191162700001
p60,spri,hdd,2042,198.446155962
p60,spri,hdd,2044,198.47204232200002
p60,spri,hdd,2046,189.29327288599998
p60,spri,hdd,2048,175.138916471
p60,spri,hdd,2050,169.065656188
p60,summ,cdd,2010,943.9240807919999
p60,summ,cdd,2012,962.106944586
p60,summ,cdd,2014,954.8022066689999
p60,summ,cdd,2016,964.5627555110001
p60,summ,cdd,2018,976.8930304239999
p60,summ,cdd,2020,988.521847839
p60,summ,cdd,2022,1011.00254242
p60,summ,cdd,2024,1017.30118514
p60,summ,cdd,2026,1023.59240976
p60,summ,cdd,2028,1047.9238358999999
p60,summ,cdd,2030,1081.38165308
p60,summ,cdd,2032,1101.80275328
p60,summ,cdd,2034,1134.19584172
p60,summ,cdd,2036,1145.14983027
p60,summ,cdd,2038,1141.18361403
p60,summ,cdd,2040,1154.14372263
p60,summ,cdd,2042,1164.18047309
p60,summ,cdd,2044,1186.21099974
p60,summ,cdd,2046,1200.03391029
p60,summ,cdd,2048,1213.31084193
p60,summ,cdd,2050,1223.97827395
p60,summ,hdd,2010,0.706873377694
p60,summ,hdd,2012,0.659161539335
p60,summ,hdd,2014,0.599276858104
p60,summ,hdd,2016,0.599276858104
p60,summ,hdd,2018,0.599276858104
p60,summ,hdd,2020,0.599276858104
p60,summ,hdd,2022,0.204661108418
p60,summ,hdd,2024,0.204661108418
p60,summ,hdd,2026,0.204661108418
p60,summ,hdd,2028,0.204661108418
p60,summ,hdd,2030,0.0
p60,summ,hdd,2032,0.0
p60,summ,hdd,2034,0.0
p60,summ,hdd,2036,0.0
p60,summ,hdd,2038,0.0
p60,summ,hdd,2040,0.0
p60,summ,hdd,2042,0.0
p60,summ,hdd,2044,0.0
p60,summ,hdd,2046,0.0
p60,summ,hdd,2048,0.0
p60,summ,hdd,2050,0.0
p60,fall,cdd,2010,285.040131241
p60,fall,cdd,2012,295.277101834
p60,fall,cdd,2014,302.649022072
p60,fall,cdd,2016,310.200964528
p60,fall,cdd,2018,307.986631961
p60,fall,cdd,2020,311.683588602
p60,fall,cdd,2022,319.688070755
p60,fall,cdd,2024,332.037649142
p60,fall,cdd,2026,336.43884365599996
p60,fall,cdd,2028,340.580208391
p60,fall,cdd,2030,352.10710327
p60,fall,cdd,2032,350.97155032800003
p60,fall,cdd,2034,349.32081831
p60,fall,cdd,2036,359.774208429
p60,fall,cdd,2038,361.187393648
p60,fall,cdd,2040,364.664045641
p60,fall,cdd,2042,372.67197311900003
p60,fall,cdd,2044,373.16207495199995
p60,fall,cdd,2046,376.610756046
p60,fall,cdd,2048,386.22258568800004
p60,fall,cdd,2050,392.86256656
p60,fall,hdd,2010,47.3792591967
p60,fall,hdd,2012,45.4982196824
p60,fall,hdd,2014,45.3982343889
p60,fall,hdd,2016,41.8909334183
p60,fall,hdd,2018,41.9081670593
p60,fall,hdd,2020,43.517351274
p60,fall,hdd,2022,45.9245782289
p60,fall,hdd,2024,41.8304048822
p60,fall,hdd,2026,36.1329958617
p60,fall,hdd,2028,34.3341828734
p60,fall,hdd,2030,35.2627021667
p60,fall,hdd,2032,36.4830079121
p60,fall,hdd,2034,34.0300684226
p60,fall,hdd,2036,29.2155604257
p60,fall,hdd,2038,29.653603637899998
p60,fall,hdd,2040,29.6952097362
p60,fall,hdd,2042,23.8958795537
p60,fall,hdd,2044,24.3347457966
p60,fall,hdd,2046,24.6011774604
p60,fall,hdd,2048,23.077024000399998
p60,fall,hdd,2050,22.841687369200002
p60,wint,cdd,2010,6.6440780312
p60,wint,cdd,2012,6.24608543931
p60,wint,cdd,2014,5.709669391719999
p60,wint,cdd,2016,7.645526057380001
p60,wint,cdd,2018,8.277425979219998
p60,wint,cdd,2020,9.39647791881
p60,wint,cdd,2022,10.199470559
p60,wint,cdd,2024,10.3682677997
p60,wint,cdd,2026,11.3092290754
p60,wint,cdd,2028,11.720259605299999
p60,wint,cdd,2030,12.4438164205
p60,wint,cdd,2032,13.5588084587
p60,wint,cdd,2034,14.9688547771
p60,wint,cdd,2036,14.580236431300001
p60,wint,cdd,2038,15.2372946126
p60,wint,cdd,2040,15.8576189168
p60,wint,cdd,2042,15.618380623299998
p60,wint,cdd,2044,17.1156676436
p60,wint,cdd,2046,18.2444962055
p60,wint,cdd,2048,19.1443205517
p60,wint,cdd,2050,21.467040048599998
p60,wint,hdd,2010,1285.07340374
p60,wint,hdd,2012,1308.44139263
p60,wint,hdd,2014,1303.17313335
p60,wint,hdd,2016,1273.67935757
p60,wint,hdd,2018,1241.29058903
p60,wint,hdd,2020,1219.11103819
p60,wint,hdd,2022,1204.02477311
p60,wint,hdd,2024,1191.7289283
p60,wint,hdd,2026,1172.85512636
p60,wint,hdd,2028,1143.55662763
p60,wint,hdd,2030,1113.43349792
p60,wint,hdd,2032,1081.5237239
p60,wint,hdd,2034,1066.86089921
p60,wint,hdd,2036,1071.4566155999999
p60,wint,hdd,2038,1059.57351515
p60,wint,hdd,2040,1047.18634993
p60,wint,hdd,2042,1046.67125285
p60,wint,hdd,2044,1025.75858321
p60,wint,hdd,2046,997.234475795
p60,wint,hdd,2048,984.2614609369999
p60,wint,hdd,2050,982.4227098680001
p61,spri,cdd,2010,260.832536172
p61,spri,cdd,2012,259.418916632
p61,spri,cdd,2014,262.69150982
p61,spri,cdd,2016,266.387467612
p61,spri,cdd,2018,277.959329595
p61,spri,cdd,2020,293.558297906
p61,spri,cdd,2022,312.138662368
p61,spri,cdd,2024,314.247014876
p61,spri,cdd,2026,320.67845865
p61,spri,cdd,2028,328.304918573
p61,spri,cdd,2030,338.156039305
p61,spri,cdd,2032,352.384334665
p61,spri,cdd,2034,369.41697592199995
p61,spri,cdd,2036,384.89692695199994
p61,spri,cdd,2038,395.050063313
p61,spri,cdd,2040,386.919204545
p61,spri,cdd,2042,396.26156756
p61,spri,cdd,2044,411.58837882800003
p61,spri,cdd,2046,418.384362745
p61,spri,cdd,2048,426.47552166800006
p61,spri,cdd,2050,432.818524303
p61,spri,hdd,2010,161.996976594
p61,spri,hdd,2012,161.65425875100001
p61,spri,hdd,2014,164.465239755
p61,spri,hdd,2016,161.13428438
p61,spri,hdd,2018,160.610082747
p61,spri,hdd,2020,154.636134193
p61,spri,hdd,2022,142.458609706
p61,spri,hdd,2024,143.577005693
p61,spri,hdd,2026,141.134973532
p61,spri,hdd,2028,131.44059207200002
