"i","r","timeslice","value"
"dr2_4","p64","h10",0.693087077773428
"dr2_4","p65","h10",0.693087077773428
"dr2_4","p67","h10",0.693087077773428
"dr1_1","p129","h10",0.0803483425169136
"dr1_1","p130","h10",0.0803483425169136
"dr1_1","p131","h10",0.0803483425169136
"dr1_1","p132","h10",0.0803483425169136
"dr1_1","p133","h10",0.0803483425169136
"dr1_1","p134","h10",0.0803483425169136
"dr1_2","p129","h10",0.916952510134059
"dr1_2","p130","h10",0.916952510134059
"dr1_2","p131","h10",0.916952510134059
"dr1_2","p132","h10",0.916952510134059
"dr1_2","p133","h10",0.916952510134059
"dr1_2","p134","h10",0.916952510134059
"dr1_3","p129","h10",0.790462851023538
"dr1_3","p130","h10",0.790462851023538
"dr1_3","p131","h10",0.790462851023538
"dr1_3","p132","h10",0.790462851023538
"dr1_3","p133","h10",0.790462851023538
"dr1_3","p134","h10",0.790462851023538
"dr1_4","p129","h10",0.801181262809912
"dr1_4","p130","h10",0.801181262809912
"dr1_4","p131","h10",0.801181262809912
"dr1_4","p132","h10",0.801181262809912
"dr1_4","p133","h10",0.801181262809912
"dr1_4","p134","h10",0.801181262809912
"dr1_6","p129","h10",1.0635184910699
"dr1_6","p130","h10",1.0635184910699
"dr1_6","p131","h10",1.0635184910699
"dr1_6","p132","h10",1.0635184910699
"dr1_6","p133","h10",1.0635184910699
"dr1_6","p134","h10",1.0635184910699
"dr1_8","p129","h10",0.69248947263503
"dr1_8","p130","h10",0.69248947263503
"dr1_8","p131","h10",0.69248947263503
"dr1_8","p132","h10",0.69248947263503
"dr1_8","p133","h10",0.69248947263503
"dr1_8","p134","h10",0.69248947263503
"dr2_1","p129","h10",0.00953780410462429
"dr2_1","p130","h10",0.00953780410462429
"dr2_1","p131","h10",0.00953780410462429
"dr2_1","p132","h10",0.00953780410462429
"dr2_1","p133","h10",0.00953780410462429
"dr2_1","p134","h10",0.00953780410462429
"dr2_2","p129","h10",21.6509156624231
"dr2_2","p130","h10",21.6509156624231
"dr2_2","p131","h10",21.6509156624231
"dr2_2","p132","h10",21.6509156624231
"dr2_2","p133","h10",21.6509156624231
"dr2_2","p134","h10",21.6509156624231
"dr2_3","p129","h10",0.934861791656653
"dr2_3","p130","h10",0.934861791656653
"dr2_3","p131","h10",0.934861791656653
"dr2_3","p132","h10",0.934861791656653
"dr2_3","p133","h10",0.934861791656653
"dr2_3","p134","h10",0.934861791656653
"dr2_5","p129","h10",0.78865042869643
"dr2_5","p130","h10",0.78865042869643
"dr2_5","p131","h10",0.78865042869643
"dr2_5","p132","h10",0.78865042869643
"dr2_5","p133","h10",0.78865042869643
"dr2_5","p134","h10",0.78865042869643
"dr2_6","p129","h10",1.41680414648233
"dr2_6","p130","h10",1.41680414648233
"dr2_6","p131","h10",1.41680414648233
"dr2_6","p132","h10",1.41680414648233
"dr2_6","p133","h10",1.41680414648233
"dr2_6","p134","h10",1.41680414648233
"dr2_7","p129","h10",0.00478880453655732
"dr2_7","p130","h10",0.00478880453655732
"dr2_7","p131","h10",0.00478880453655732
"dr2_7","p132","h10",0.00478880453655732
"dr2_7","p133","h10",0.00478880453655732
"dr2_7","p134","h10",0.00478880453655732
"dr1_5","p129","h10",0.0180566591086329
"dr1_5","p130","h10",0.0180566591086329
"dr1_5","p131","h10",0.0180566591086329
"dr1_5","p132","h10",0.0180566591086329
"dr1_5","p133","h10",0.0180566591086329
"dr1_5","p134","h10",0.0180566591086329
"dr2_4","p129","h10",0.776750975174911
"dr2_4","p130","h10",0.776750975174911
"dr2_4","p131","h10",0.776750975174911
"dr2_4","p132","h10",0.776750975174911
"dr2_4","p133","h10",0.776750975174911
"dr2_4","p134","h10",0.776750975174911
"dr1_1","p10","h11",0.464999463910863
"dr1_1","p11","h11",0.464999463910863
"dr1_1","p9","h11",0.464999463910863
"dr1_2","p10","h11",0.177386237464001
"dr1_2","p11","h11",0.177386237464001
"dr1_2","p9","h11",0.177386237464001
"dr1_3","p10","h11",1.25285407440752
"dr1_3","p11","h11",1.25285407440752
"dr1_3","p9","h11",1.25285407440752
"dr1_4","p10","h11",1.04943350990517
"dr1_4","p11","h11",1.04943350990517
"dr1_4","p9","h11",1.04943350990517
"dr1_5","p10","h11",0.295266570069766
"dr1_5","p11","h11",0.295266570069766
"dr1_5","p9","h11",0.295266570069766
"dr1_6","p10","h11",0.231302784462774
"dr1_6","p11","h11",0.231302784462774
"dr1_6","p9","h11",0.231302784462774
"dr1_7","p10","h11",0.174897036019577
"dr1_7","p11","h11",0.174897036019577
"dr1_7","p9","h11",0.174897036019577
"dr1_8","p10","h11",0.4606025582351
"dr1_8","p11","h11",0.4606025582351
"dr1_8","p9","h11",0.4606025582351
"dr2_1","p10","h11",0.362579658587641
"dr2_1","p11","h11",0.362579658587641
"dr2_1","p9","h11",0.362579658587641
"dr2_2","p10","h11",1.45659705995871
"dr2_2","p11","h11",1.45659705995871
"dr2_2","p9","h11",1.45659705995871
"dr2_3","p10","h11",1.3313854182977
"dr2_3","p11","h11",1.3313854182977
"dr2_3","p9","h11",1.3313854182977
"dr2_5","p10","h11",0.859800155898946
"dr2_5","p11","h11",0.859800155898946
"dr2_5","p9","h11",0.859800155898946
"dr2_6","p10","h11",1.39345340535364
"dr2_6","p11","h11",1.39345340535364
"dr2_6","p9","h11",1.39345340535364
"dr2_7","p10","h11",0.132089319110937
"dr2_7","p11","h11",0.132089319110937
"dr2_7","p9","h11",0.132089319110937
"dr2_8","p10","h11",0.856144107913976
"dr2_8","p11","h11",0.856144107913976
"dr2_8","p9","h11",0.856144107913976
"dr2_4","p10","h11",0.486276487841164
"dr2_4","p11","h11",0.486276487841164
"dr2_4","p9","h11",0.486276487841164
"dr1_1","p60","h11",0.152992506647253
"dr1_1","p61","h11",0.152992506647253
"dr1_1","p62","h11",0.152992506647253
"dr1_1","p63","h11",0.152992506647253
"dr1_1","p64","h11",0.152992506647253
"dr1_1","p65","h11",0.152992506647253
"dr1_1","p67","h11",0.152992506647253
"dr1_2","p60","h11",0.346672914592098
"dr1_2","p61","h11",0.346672914592098
"dr1_2","p62","h11",0.346672914592098
"dr1_2","p63","h11",0.346672914592098
"dr1_2","p64","h11",0.346672914592098
"dr1_2","p65","h11",0.346672914592098
"dr1_2","p67","h11",0.346672914592098
"dr1_3","p60","h11",0.808555726582545
"dr1_3","p61","h11",0.808555726582545
"dr1_3","p62","h11",0.808555726582545
"dr1_3","p63","h11",0.808555726582545
"dr1_3","p64","h11",0.808555726582545
"dr1_3","p65","h11",0.808555726582545
"dr1_3","p67","h11",0.808555726582545
"dr1_4","p60","h11",0.801974891388205
"dr1_4","p61","h11",0.801974891388205
"dr1_4","p62","h11",0.801974891388205
"dr1_4","p63","h11",0.801974891388205
"dr1_4","p64","h11",0.801974891388205
"dr1_4","p65","h11",0.801974891388205
"dr1_4","p67","h11",0.801974891388205
"dr1_9","p60","h11",0.55129212069383
"dr1_9","p61","h11",0.55129212069383
"dr1_9","p62","h11",0.55129212069383
"dr1_9","p63","h11",0.55129212069383
"dr1_9","p64","h11",0.55129212069383
"dr1_9","p65","h11",0.55129212069383
"dr1_9","p67","h11",0.55129212069383
"dr1_5","p60","h11",0.154995375669517
"dr1_5","p61","h11",0.154995375669517
"dr1_5","p62","h11",0.154995375669517
"dr1_5","p63","h11",0.154995375669517
"dr1_5","p64","h11",0.154995375669517
"dr1_5","p65","h11",0.154995375669517
"dr1_5","p67","h11",0.154995375669517
"dr1_10","p60","h11",0.10035338339551
"dr1_10","p61","h11",0.10035338339551
"dr1_10","p62","h11",0.10035338339551
"dr1_10","p63","h11",0.10035338339551
"dr1_10","p64","h11",0.10035338339551
"dr1_10","p65","h11",0.10035338339551
"dr1_10","p67","h11",0.10035338339551
"dr1_6","p60","h11",0.447668041622239
"dr1_6","p61","h11",0.447668041622239
"dr1_6","p62","h11",0.447668041622239
"dr1_6","p63","h11",0.447668041622239
"dr1_6","p64","h11",0.447668041622239
"dr1_6","p65","h11",0.447668041622239
"dr1_6","p67","h11",0.447668041622239
"dr1_7","p60","h11",0.16691057918128
"dr1_7","p61","h11",0.16691057918128
"dr1_7","p62","h11",0.16691057918128
"dr1_7","p63","h11",0.16691057918128
"dr1_7","p64","h11",0.16691057918128
"dr1_7","p65","h11",0.16691057918128
"dr1_7","p67","h11",0.16691057918128
"dr1_8","p60","h11",0.618367436725659
"dr1_8","p61","h11",0.618367436725659
"dr1_8","p62","h11",0.618367436725659
"dr1_8","p63","h11",0.618367436725659
