r,tech,bin,year,var,value
p131,dr2_2,bin2,2040,Cost,1.00E+05
p131,dr2_2,bin3,2010,Cost,0
p131,dr2_2,bin3,2020,Cost,150000
p131,dr2_2,bin3,2025,Cost,150000
p131,dr2_2,bin3,2030,Cost,150000
p131,dr2_2,bin3,2035,Cost,150000
p131,dr2_2,bin3,2040,Cost,150000
p131,dr2_2,bin4,2010,Cost,0
p131,dr2_2,bin4,2020,Cost,2.00E+05
p131,dr2_2,bin4,2025,Cost,2.00E+05
p131,dr2_2,bin4,2030,Cost,2.00E+05
p131,dr2_2,bin4,2035,Cost,2.00E+05
p131,dr2_2,bin4,2040,Cost,2.00E+05
p131,dr2_2,bin5,2010,Cost,0
p131,dr2_2,bin5,2020,Cost,3.00E+05
p131,dr2_2,bin5,2025,Cost,3.00E+05
p131,dr2_2,bin5,2030,Cost,3.00E+05
p131,dr2_2,bin5,2035,Cost,3.00E+05
p131,dr2_2,bin5,2040,Cost,3.00E+05
p131,dr2_2,bin1,2010,Cap,0
p131,dr2_2,bin1,2020,Cap,0
p131,dr2_2,bin1,2025,Cap,0
p131,dr2_2,bin1,2030,Cap,0
p131,dr2_2,bin1,2035,Cap,0
p131,dr2_2,bin1,2040,Cap,0
p131,dr2_2,bin2,2010,Cap,0
p131,dr2_2,bin2,2020,Cap,0
p131,dr2_2,bin2,2025,Cap,0
p131,dr2_2,bin2,2030,Cap,0
p131,dr2_2,bin2,2035,Cap,0
p131,dr2_2,bin2,2040,Cap,0
p131,dr2_2,bin3,2010,Cap,0
p131,dr2_2,bin3,2020,Cap,0
p131,dr2_2,bin3,2025,Cap,0
p131,dr2_2,bin3,2030,Cap,0
p131,dr2_2,bin3,2035,Cap,0
p131,dr2_2,bin3,2040,Cap,0
p131,dr2_2,bin4,2010,Cap,0
p131,dr2_2,bin4,2020,Cap,0
p131,dr2_2,bin4,2025,Cap,0
p131,dr2_2,bin4,2030,Cap,0
p131,dr2_2,bin4,2035,Cap,0
p131,dr2_2,bin4,2040,Cap,0.00134747
p131,dr2_2,bin5,2010,Cap,0
p131,dr2_2,bin5,2020,Cap,0.00079723
p131,dr2_2,bin5,2025,Cap,0.0008957
p131,dr2_2,bin5,2030,Cap,0.001132207
p131,dr2_2,bin5,2035,Cap,0.001330176
p131,dr2_2,bin5,2040,Cap,0
p131,dr2_3,bin1,2010,Cost,0
p131,dr2_3,bin1,2020,Cost,50000
p131,dr2_3,bin1,2025,Cost,50000
p131,dr2_3,bin1,2030,Cost,50000
p131,dr2_3,bin1,2035,Cost,50000
p131,dr2_3,bin1,2040,Cost,50000
p131,dr2_3,bin2,2010,Cost,0
p131,dr2_3,bin2,2020,Cost,1.00E+05
p131,dr2_3,bin2,2025,Cost,1.00E+05
p131,dr2_3,bin2,2030,Cost,1.00E+05
p131,dr2_3,bin2,2035,Cost,1.00E+05
p131,dr2_3,bin2,2040,Cost,1.00E+05
p131,dr2_3,bin3,2010,Cost,0
p131,dr2_3,bin3,2020,Cost,150000
p131,dr2_3,bin3,2025,Cost,150000
p131,dr2_3,bin3,2030,Cost,150000
p131,dr2_3,bin3,2035,Cost,150000
p131,dr2_3,bin3,2040,Cost,150000
p131,dr2_3,bin4,2010,Cost,0
p131,dr2_3,bin4,2020,Cost,2.00E+05
p131,dr2_3,bin4,2025,Cost,2.00E+05
p131,dr2_3,bin4,2030,Cost,2.00E+05
p131,dr2_3,bin4,2035,Cost,2.00E+05
p131,dr2_3,bin4,2040,Cost,2.00E+05
p131,dr2_3,bin5,2010,Cost,0
p131,dr2_3,bin5,2020,Cost,3.00E+05
p131,dr2_3,bin5,2025,Cost,3.00E+05
p131,dr2_3,bin5,2030,Cost,3.00E+05
p131,dr2_3,bin5,2035,Cost,3.00E+05
p131,dr2_3,bin5,2040,Cost,3.00E+05
p131,dr2_3,bin1,2010,Cap,0
p131,dr2_3,bin1,2020,Cap,0
p131,dr2_3,bin1,2025,Cap,0
p131,dr2_3,bin1,2030,Cap,0
p131,dr2_3,bin1,2035,Cap,0
p131,dr2_3,bin1,2040,Cap,0
p131,dr2_3,bin2,2010,Cap,0
p131,dr2_3,bin2,2020,Cap,0
p131,dr2_3,bin2,2025,Cap,0
p131,dr2_3,bin2,2030,Cap,5.530787238
p131,dr2_3,bin2,2035,Cap,0.037286425
p131,dr2_3,bin2,2040,Cap,9.430192263
p131,dr2_3,bin3,2010,Cap,0
p131,dr2_3,bin3,2020,Cap,4.619062778
p131,dr2_3,bin3,2025,Cap,5.363206682
p131,dr2_3,bin3,2030,Cap,4.472056747
p131,dr2_3,bin3,2035,Cap,6.173946622
p131,dr2_3,bin3,2040,Cap,2.489721138
p131,dr2_3,bin4,2010,Cap,0
p131,dr2_3,bin4,2020,Cap,2.235636689
p131,dr2_3,bin4,2025,Cap,2.074104431
p131,dr2_3,bin4,2030,Cap,9.198599017
p131,dr2_3,bin4,2035,Cap,1.764206309
p131,dr2_3,bin4,2040,Cap,39.33664189
p131,dr2_3,bin5,2010,Cap,0
p131,dr2_3,bin5,2020,Cap,6.825486126
p131,dr2_3,bin5,2025,Cap,14.03238325
p131,dr2_3,bin5,2030,Cap,41.43116222
p131,dr2_3,bin5,2035,Cap,22.81121787
p131,dr2_3,bin5,2040,Cap,21.05485525
p131,dr2_4,bin1,2010,Cost,0
p131,dr2_4,bin1,2020,Cost,50000
p131,dr2_4,bin1,2025,Cost,50000
p131,dr2_4,bin1,2030,Cost,50000
p131,dr2_4,bin1,2035,Cost,50000
p131,dr2_4,bin1,2040,Cost,50000
p131,dr2_4,bin2,2010,Cost,0
p131,dr2_4,bin2,2020,Cost,1.00E+05
p131,dr2_4,bin2,2025,Cost,1.00E+05
p131,dr2_4,bin2,2030,Cost,1.00E+05
p131,dr2_4,bin2,2035,Cost,1.00E+05
p131,dr2_4,bin2,2040,Cost,1.00E+05
p131,dr2_4,bin3,2010,Cost,0
p131,dr2_4,bin3,2020,Cost,150000
p131,dr2_4,bin3,2025,Cost,150000
p131,dr2_4,bin3,2030,Cost,150000
p131,dr2_4,bin3,2035,Cost,150000
p131,dr2_4,bin3,2040,Cost,150000
p131,dr2_4,bin4,2010,Cost,0
p131,dr2_4,bin4,2020,Cost,2.00E+05
p131,dr2_4,bin4,2025,Cost,2.00E+05
p131,dr2_4,bin4,2030,Cost,2.00E+05
p131,dr2_4,bin4,2035,Cost,2.00E+05
p131,dr2_4,bin4,2040,Cost,2.00E+05
p131,dr2_4,bin5,2010,Cost,0
p131,dr2_4,bin5,2020,Cost,3.00E+05
p131,dr2_4,bin5,2025,Cost,3.00E+05
p131,dr2_4,bin5,2030,Cost,3.00E+05
p131,dr2_4,bin5,2035,Cost,3.00E+05
p131,dr2_4,bin5,2040,Cost,3.00E+05
p131,dr2_4,bin1,2010,Cap,0
p131,dr2_4,bin1,2020,Cap,0
p131,dr2_4,bin1,2025,Cap,0
p131,dr2_4,bin1,2030,Cap,0
p131,dr2_4,bin1,2035,Cap,0
p131,dr2_4,bin1,2040,Cap,0
p131,dr2_4,bin2,2010,Cap,0
p131,dr2_4,bin2,2020,Cap,0
p131,dr2_4,bin2,2025,Cap,0
p131,dr2_4,bin2,2030,Cap,0
p131,dr2_4,bin2,2035,Cap,0
p131,dr2_4,bin2,2040,Cap,0
p131,dr2_4,bin3,2010,Cap,0
p131,dr2_4,bin3,2020,Cap,0
p131,dr2_4,bin3,2025,Cap,0
p131,dr2_4,bin3,2030,Cap,0
p131,dr2_4,bin3,2035,Cap,0
p131,dr2_4,bin3,2040,Cap,0
p131,dr2_4,bin4,2010,Cap,0
p131,dr2_4,bin4,2020,Cap,0
p131,dr2_4,bin4,2025,Cap,0
p131,dr2_4,bin4,2030,Cap,0
p131,dr2_4,bin4,2035,Cap,0
p131,dr2_4,bin4,2040,Cap,0
p131,dr2_4,bin5,2010,Cap,0
p131,dr2_4,bin5,2020,Cap,0
p131,dr2_4,bin5,2025,Cap,0
p131,dr2_4,bin5,2030,Cap,18.93000177
p131,dr2_4,bin5,2035,Cap,6.56986736
p131,dr2_4,bin5,2040,Cap,123.6217181
p131,dr2_5,bin1,2010,Cost,0
p131,dr2_5,bin1,2020,Cost,50000
p131,dr2_5,bin1,2025,Cost,50000
p131,dr2_5,bin1,2030,Cost,50000
p131,dr2_5,bin1,2035,Cost,50000
p131,dr2_5,bin1,2040,Cost,50000
p131,dr2_5,bin2,2010,Cost,0
p131,dr2_5,bin2,2020,Cost,1.00E+05
p131,dr2_5,bin2,2025,Cost,1.00E+05
p131,dr2_5,bin2,2030,Cost,1.00E+05
p131,dr2_5,bin2,2035,Cost,1.00E+05
p131,dr2_5,bin2,2040,Cost,1.00E+05
p131,dr2_5,bin3,2010,Cost,0
p131,dr2_5,bin3,2020,Cost,150000
p131,dr2_5,bin3,2025,Cost,150000
p131,dr2_5,bin3,2030,Cost,150000
p131,dr2_5,bin3,2035,Cost,150000
p131,dr2_5,bin3,2040,Cost,150000
p131,dr2_5,bin4,2010,Cost,0
p131,dr2_5,bin4,2020,Cost,2.00E+05
p131,dr2_5,bin4,2025,Cost,2.00E+05
p131,dr2_5,bin4,2030,Cost,2.00E+05
p131,dr2_5,bin4,2035,Cost,2.00E+05
p131,dr2_5,bin4,2040,Cost,2.00E+05
p131,dr2_5,bin5,2010,Cost,0
p131,dr2_5,bin5,2020,Cost,3.00E+05
p131,dr2_5,bin5,2025,Cost,3.00E+05
p131,dr2_5,bin5,2030,Cost,3.00E+05
p131,dr2_5,bin5,2035,Cost,3.00E+05
p131,dr2_5,bin5,2040,Cost,3.00E+05
p131,dr2_5,bin1,2010,Cap,0
p131,dr2_5,bin1,2020,Cap,0
p131,dr2_5,bin1,2025,Cap,0
p131,dr2_5,bin1,2030,Cap,0
p131,dr2_5,bin1,2035,Cap,0
p131,dr2_5,bin1,2040,Cap,0
p131,dr2_5,bin2,2010,Cap,0
p131,dr2_5,bin2,2020,Cap,0
p131,dr2_5,bin2,2025,Cap,0
p131,dr2_5,bin2,2030,Cap,0.031725832
p131,dr2_5,bin2,2035,Cap,0.036922687
p131,dr2_5,bin2,2040,Cap,0.059020636
p131,dr2_5,bin3,2010,Cap,0
p131,dr2_5,bin3,2020,Cap,0.036645401
p131,dr2_5,bin3,2025,Cap,0.043490973
p131,dr2_5,bin3,2030,Cap,0.129064095
p131,dr2_5,bin3,2035,Cap,0.139957851
p131,dr2_5,bin3,2040,Cap,0.220626877
p131,dr2_5,bin4,2010,Cap,0
p131,dr2_5,bin4,2020,Cap,0.08927597
p131,dr2_5,bin4,2025,Cap,0.206182225
p131,dr2_5,bin4,2030,Cap,0.284013801
p131,dr2_5,bin4,2035,Cap,0.274143478
p131,dr2_5,bin4,2040,Cap,0.352487582
p131,dr2_5,bin5,2010,Cap,0
p131,dr2_5,bin5,2020,Cap,0.309996732
p131,dr2_5,bin5,2025,Cap,0.519065264
p131,dr2_5,bin5,2030,Cap,1.1771851
p131,dr2_5,bin5,2035,Cap,1.196298895
p131,dr2_5,bin5,2040,Cap,1.852286844
p131,dr2_6,bin1,2010,Cost,0
p131,dr2_6,bin1,2020,Cost,50000
p131,dr2_6,bin1,2025,Cost,50000
p131,dr2_6,bin1,2030,Cost,50000
p131,dr2_6,bin1,2035,Cost,50000
p131,dr2_6,bin1,2040,Cost,50000
p131,dr2_6,bin2,2010,Cost,0
p131,dr2_6,bin2,2020,Cost,1.00E+05
p131,dr2_6,bin2,2025,Cost,1.00E+05
p131,dr2_6,bin2,2030,Cost,1.00E+05
p131,dr2_6,bin2,2035,Cost,1.00E+05
p131,dr2_6,bin2,2040,Cost,1.00E+05
p131,dr2_6,bin3,2010,Cost,0
p131,dr2_6,bin3,2020,Cost,150000
p131,dr2_6,bin3,2025,Cost,150000
p131,dr2_6,bin3,2030,Cost,150000
p131,dr2_6,bin3,2035,Cost,150000
p131,dr2_6,bin3,2040,Cost,150000
p131,dr2_6,bin4,2010,Cost,0
p131,dr2_6,bin4,2020,Cost,2.00E+05
p131,dr2_6,bin4,2025,Cost,2.00E+05
p131,dr2_6,bin4,2030,Cost,2.00E+05
p131,dr2_6,bin4,2035,Cost,2.00E+05
p131,dr2_6,bin4,2040,Cost,2.00E+05
p131,dr2_6,bin5,2010,Cost,0
p131,dr2_6,bin5,2020,Cost,3.00E+05
p131,dr2_6,bin5,2025,Cost,3.00E+05
p131,dr2_6,bin5,2030,Cost,3.00E+05
p131,dr2_6,bin5,2035,Cost,3.00E+05
p131,dr2_6,bin5,2040,Cost,3.00E+05
p131,dr2_6,bin1,2010,Cap,0
p131,dr2_6,bin1,2020,Cap,0
p131,dr2_6,bin1,2025,Cap,0.00503318
p131,dr2_6,bin1,2030,Cap,0.006500594
p131,dr2_6,bin1,2035,Cap,0.007054497
p131,dr2_6,bin1,2040,Cap,0.065936938
p131,dr2_6,bin2,2010,Cap,0
p131,dr2_6,bin2,2020,Cap,0.124501433
p131,dr2_6,bin2,2025,Cap,0.136927268
p131,dr2_6,bin2,2030,Cap,0.173676433
p131,dr2_6,bin2,2035,Cap,0.186089608
p131,dr2_6,bin2,2040,Cap,0.207275539
p131,dr2_6,bin3,2010,Cap,0
p131,dr2_6,bin3,2020,Cap,0.094352135
p131,dr2_6,bin3,2025,Cap,0.098278585
p131,dr2_6,bin3,2030,Cap,0.121446811
p131,dr2_6,bin3,2035,Cap,0.087281317
p131,dr2_6,bin3,2040,Cap,0.237137165
p131,dr2_6,bin4,2010,Cap,0
p131,dr2_6,bin4,2020,Cap,0.027066616
p131,dr2_6,bin4,2025,Cap,0.107749366
p131,dr2_6,bin4,2030,Cap,0.317381945
p131,dr2_6,bin4,2035,Cap,0.0516181
p131,dr2_6,bin4,2040,Cap,0.329569498
p131,dr2_6,bin5,2010,Cap,0
p131,dr2_6,bin5,2020,Cap,0.294631198
p131,dr2_6,bin5,2025,Cap,0.301403228
p131,dr2_6,bin5,2030,Cap,0.502050564
p131,dr2_6,bin5,2035,Cap,0.306684083
p131,dr2_6,bin5,2040,Cap,0.956084342
p131,dr2_7,bin1,2010,Cost,0
p131,dr2_7,bin1,2020,Cost,50000
p131,dr2_7,bin1,2025,Cost,50000
p131,dr2_7,bin1,2030,Cost,50000
p131,dr2_7,bin1,2035,Cost,50000
p131,dr2_7,bin1,2040,Cost,50000
p131,dr2_7,bin2,2010,Cost,0
p131,dr2_7,bin2,2020,Cost,1.00E+05
p131,dr2_7,bin2,2025,Cost,1.00E+05
p131,dr2_7,bin2,2030,Cost,1.00E+05
p131,dr2_7,bin2,2035,Cost,1.00E+05
p131,dr2_7,bin2,2040,Cost,1.00E+05
p131,dr2_7,bin3,2010,Cost,0
p131,dr2_7,bin3,2020,Cost,150000
p131,dr2_7,bin3,2025,Cost,150000
p131,dr2_7,bin3,2030,Cost,150000
p131,dr2_7,bin3,2035,Cost,150000
p131,dr2_7,bin3,2040,Cost,150000
p131,dr2_7,bin4,2010,Cost,0
p131,dr2_7,bin4,2020,Cost,2.00E+05
p131,dr2_7,bin4,2025,Cost,2.00E+05
p131,dr2_7,bin4,2030,Cost,2.00E+05
p131,dr2_7,bin4,2035,Cost,2.00E+05
p131,dr2_7,bin4,2040,Cost,2.00E+05
p131,dr2_7,bin5,2010,Cost,0
p131,dr2_7,bin5,2020,Cost,3.00E+05
p131,dr2_7,bin5,2025,Cost,3.00E+05
p131,dr2_7,bin5,2030,Cost,3.00E+05
p131,dr2_7,bin5,2035,Cost,3.00E+05
p131,dr2_7,bin5,2040,Cost,3.00E+05
p131,dr2_7,bin1,2010,Cap,0
p131,dr2_7,bin1,2020,Cap,0
p131,dr2_7,bin1,2025,Cap,0
p131,dr2_7,bin1,2030,Cap,0
p131,dr2_7,bin1,2035,Cap,0
p131,dr2_7,bin1,2040,Cap,0
p131,dr2_7,bin2,2010,Cap,0
p131,dr2_7,bin2,2020,Cap,0
p131,dr2_7,bin2,2025,Cap,0
p131,dr2_7,bin2,2030,Cap,299.8486178
p131,dr2_7,bin2,2035,Cap,300.3636536
p131,dr2_7,bin2,2040,Cap,640.1009126
p131,dr2_7,bin3,2010,Cap,0
p131,dr2_7,bin3,2020,Cap,288.1986547
p131,dr2_7,bin3,2025,Cap,466.1432918
p131,dr2_7,bin3,2030,Cap,498.8498039
p131,dr2_7,bin3,2035,Cap,488.7915693
p131,dr2_7,bin3,2040,Cap,441.8126073
p131,dr2_7,bin4,2010,Cap,0
p131,dr2_7,bin4,2020,Cap,405.3823936
p131,dr2_7,bin4,2025,Cap,355.2886693
p131,dr2_7,bin4,2030,Cap,192.1603781
p131,dr2_7,bin4,2035,Cap,159.4493392
p131,dr2_7,bin4,2040,Cap,62.68309183
p131,dr2_7,bin5,2010,Cap,0
p131,dr2_7,bin5,2020,Cap,137.9220739
p131,dr2_7,bin5,2025,Cap,60.02168068
p131,dr2_7,bin5,2030,Cap,7.811495129
p131,dr2_7,bin5,2035,Cap,9.460997104
p131,dr2_7,bin5,2040,Cap,2.413095394
p131,dr2_9,bin1,2020,Cost,0
p131,dr2_9,bin1,2025,Cost,50000
p131,dr2_9,bin1,2035,Cost,50000
p131,dr2_9,bin1,2040,Cost,50000
p131,dr2_9,bin2,2020,Cost,0
p131,dr2_9,bin2,2025,Cost,1.00E+05
p131,dr2_9,bin2,2035,Cost,1.00E+05
p131,dr2_9,bin2,2040,Cost,1.00E+05
p131,dr2_9,bin3,2020,Cost,0
p131,dr2_9,bin3,2025,Cost,150000
p131,dr2_9,bin3,2035,Cost,150000
p131,dr2_9,bin3,2040,Cost,150000
p131,dr2_9,bin4,2020,Cost,0
p131,dr2_9,bin4,2025,Cost,2.00E+05
p131,dr2_9,bin4,2035,Cost,2.00E+05
p131,dr2_9,bin4,2040,Cost,2.00E+05
p131,dr2_9,bin5,2020,Cost,0
p131,dr2_9,bin5,2025,Cost,3.00E+05
p131,dr2_9,bin5,2035,Cost,3.00E+05
p131,dr2_9,bin5,2040,Cost,3.00E+05
p131,dr2_9,bin1,2020,Cap,0
p131,dr2_9,bin1,2025,Cap,0
p131,dr2_9,bin1,2035,Cap,0
p131,dr2_9,bin1,2040,Cap,0
p131,dr2_9,bin2,2020,Cap,0
p131,dr2_9,bin2,2025,Cap,0
p131,dr2_9,bin2,2035,Cap,0
p131,dr2_9,bin2,2040,Cap,0
p131,dr2_9,bin3,2020,Cap,0
p131,dr2_9,bin3,2025,Cap,0
p131,dr2_9,bin3,2035,Cap,0
p131,dr2_9,bin3,2040,Cap,0
p131,dr2_9,bin4,2020,Cap,0
p131,dr2_9,bin4,2025,Cap,0
p131,dr2_9,bin4,2035,Cap,0
p131,dr2_9,bin4,2040,Cap,0
p131,dr2_9,bin5,2020,Cap,0
p131,dr2_9,bin5,2025,Cap,0
p131,dr2_9,bin5,2035,Cap,0
p131,dr2_9,bin5,2040,Cap,0
p132,dr2_1,bin1,2010,Cost,0
p132,dr2_1,bin1,2020,Cost,50000
p132,dr2_1,bin1,2025,Cost,50000
p132,dr2_1,bin1,2030,Cost,50000
p132,dr2_1,bin1,2035,Cost,50000
p132,dr2_1,bin1,2040,Cost,50000
p132,dr2_1,bin2,2010,Cost,0
p132,dr2_1,bin2,2020,Cost,1.00E+05
p132,dr2_1,bin2,2025,Cost,1.00E+05
p132,dr2_1,bin2,2030,Cost,1.00E+05
p132,dr2_1,bin2,2035,Cost,1.00E+05
p132,dr2_1,bin2,2040,Cost,1.00E+05
p132,dr2_1,bin3,2010,Cost,0
p132,dr2_1,bin3,2020,Cost,150000
p132,dr2_1,bin3,2025,Cost,150000
p132,dr2_1,bin3,2030,Cost,150000
p132,dr2_1,bin3,2035,Cost,150000
p132,dr2_1,bin3,2040,Cost,150000
p132,dr2_1,bin4,2010,Cost,0
p132,dr2_1,bin4,2020,Cost,2.00E+05
p132,dr2_1,bin4,2025,Cost,2.00E+05
p132,dr2_1,bin4,2030,Cost,2.00E+05
p132,dr2_1,bin4,2035,Cost,2.00E+05
p132,dr2_1,bin4,2040,Cost,2.00E+05
p132,dr2_1,bin5,2010,Cost,0
p132,dr2_1,bin5,2020,Cost,3.00E+05
p132,dr2_1,bin5,2025,Cost,3.00E+05
p132,dr2_1,bin5,2030,Cost,3.00E+05
p132,dr2_1,bin5,2035,Cost,3.00E+05
p132,dr2_1,bin5,2040,Cost,3.00E+05
p132,dr2_1,bin1,2010,Cap,0
p132,dr2_1,bin1,2020,Cap,5.141247066
p132,dr2_1,bin1,2025,Cap,7.085149857
p132,dr2_1,bin1,2030,Cap,18.49524475
p132,dr2_1,bin1,2035,Cap,9.320417376
p132,dr2_1,bin1,2040,Cap,106.8303863
p132,dr2_1,bin2,2010,Cap,0
p132,dr2_1,bin2,2020,Cap,37.8538819
p132,dr2_1,bin2,2025,Cap,80.1987122
p132,dr2_1,bin2,2030,Cap,214.6261509
p132,dr2_1,bin2,2035,Cap,44.04324841
p132,dr2_1,bin2,2040,Cap,276.5850522
p132,dr2_1,bin3,2010,Cap,0
p132,dr2_1,bin3,2020,Cap,113.4688495
p132,dr2_1,bin3,2025,Cap,105.6773647
p132,dr2_1,bin3,2030,Cap,261.7037217
p132,dr2_1,bin3,2035,Cap,113.0369449
p132,dr2_1,bin3,2040,Cap,321.7083708
p132,dr2_1,bin4,2010,Cap,0
p132,dr2_1,bin4,2020,Cap,97.54994428
p132,dr2_1,bin4,2025,Cap,98.65283699
p132,dr2_1,bin4,2030,Cap,179.3939617
p132,dr2_1,bin4,2035,Cap,76.80117031
p132,dr2_1,bin4,2040,Cap,100.6521007
p132,dr2_1,bin5,2010,Cap,0
p132,dr2_1,bin5,2020,Cap,131.4483428
p132,dr2_1,bin5,2025,Cap,119.578593
p132,dr2_1,bin5,2030,Cap,3.097740342
p132,dr2_1,bin5,2035,Cap,118.7128251
p132,dr2_1,bin5,2040,Cap,0.328998854
p132,dr2_2,bin1,2010,Cost,0
p132,dr2_2,bin1,2020,Cost,50000
p132,dr2_2,bin1,2025,Cost,50000
p132,dr2_2,bin1,2030,Cost,50000
p132,dr2_2,bin1,2035,Cost,50000
p132,dr2_2,bin1,2040,Cost,50000
p132,dr2_2,bin2,2010,Cost,0
p132,dr2_2,bin2,2020,Cost,1.00E+05
p132,dr2_2,bin2,2025,Cost,1.00E+05
p132,dr2_2,bin2,2030,Cost,1.00E+05
p132,dr2_2,bin2,2035,Cost,1.00E+05
p132,dr2_2,bin2,2040,Cost,1.00E+05
p132,dr2_2,bin3,2010,Cost,0
p132,dr2_2,bin3,2020,Cost,150000
p132,dr2_2,bin3,2025,Cost,150000
p132,dr2_2,bin3,2030,Cost,150000
p132,dr2_2,bin3,2035,Cost,150000
p132,dr2_2,bin3,2040,Cost,150000
p132,dr2_2,bin4,2010,Cost,0
p132,dr2_2,bin4,2020,Cost,2.00E+05
p132,dr2_2,bin4,2025,Cost,2.00E+05
p132,dr2_2,bin4,2030,Cost,2.00E+05
p132,dr2_2,bin4,2035,Cost,2.00E+05
p132,dr2_2,bin4,2040,Cost,2.00E+05
p132,dr2_2,bin5,2010,Cost,0
p132,dr2_2,bin5,2020,Cost,3.00E+05
p132,dr2_2,bin5,2025,Cost,3.00E+05
p132,dr2_2,bin5,2030,Cost,3.00E+05
p132,dr2_2,bin5,2035,Cost,3.00E+05
p132,dr2_2,bin5,2040,Cost,3.00E+05
p132,dr2_2,bin1,2010,Cap,0
p132,dr2_2,bin1,2020,Cap,0
p132,dr2_2,bin1,2025,Cap,0
p132,dr2_2,bin1,2030,Cap,0
p132,dr2_2,bin1,2035,Cap,0
p132,dr2_2,bin1,2040,Cap,0
p132,dr2_2,bin2,2010,Cap,0
p132,dr2_2,bin2,2020,Cap,0
p132,dr2_2,bin2,2025,Cap,0
p132,dr2_2,bin2,2030,Cap,0
p132,dr2_2,bin2,2035,Cap,0
p132,dr2_2,bin2,2040,Cap,0
p132,dr2_2,bin3,2010,Cap,0
p132,dr2_2,bin3,2020,Cap,0
p132,dr2_2,bin3,2025,Cap,0
p132,dr2_2,bin3,2030,Cap,0
p132,dr2_2,bin3,2035,Cap,0
p132,dr2_2,bin3,2040,Cap,0
p132,dr2_2,bin4,2010,Cap,0
p132,dr2_2,bin4,2020,Cap,0
p132,dr2_2,bin4,2025,Cap,0
p132,dr2_2,bin4,2030,Cap,0
p132,dr2_2,bin4,2035,Cap,0
p132,dr2_2,bin4,2040,Cap,0.000716915
p132,dr2_2,bin5,2010,Cap,0
p132,dr2_2,bin5,2020,Cap,0.000424162
p132,dr2_2,bin5,2025,Cap,0.000476552
p132,dr2_2,bin5,2030,Cap,0.000602385
p132,dr2_2,bin5,2035,Cap,0.000707714
p132,dr2_2,bin5,2040,Cap,0
p132,dr2_3,bin1,2010,Cost,0
p132,dr2_3,bin1,2020,Cost,50000
p132,dr2_3,bin1,2025,Cost,50000
p132,dr2_3,bin1,2030,Cost,50000
p132,dr2_3,bin1,2035,Cost,50000
p132,dr2_3,bin1,2040,Cost,50000
p132,dr2_3,bin2,2010,Cost,0
p132,dr2_3,bin2,2020,Cost,1.00E+05
p132,dr2_3,bin2,2025,Cost,1.00E+05
p132,dr2_3,bin2,2030,Cost,1.00E+05
p132,dr2_3,bin2,2035,Cost,1.00E+05
p132,dr2_3,bin2,2040,Cost,1.00E+05
p132,dr2_3,bin3,2010,Cost,0
p132,dr2_3,bin3,2020,Cost,150000
p132,dr2_3,bin3,2025,Cost,150000
p132,dr2_3,bin3,2030,Cost,150000
p132,dr2_3,bin3,2035,Cost,150000
p132,dr2_3,bin3,2040,Cost,150000
p132,dr2_3,bin4,2010,Cost,0
p132,dr2_3,bin4,2020,Cost,2.00E+05
p132,dr2_3,bin4,2025,Cost,2.00E+05
p132,dr2_3,bin4,2030,Cost,2.00E+05
p132,dr2_3,bin4,2035,Cost,2.00E+05
p132,dr2_3,bin4,2040,Cost,2.00E+05
p132,dr2_3,bin5,2010,Cost,0
p132,dr2_3,bin5,2020,Cost,3.00E+05
p132,dr2_3,bin5,2025,Cost,3.00E+05
p132,dr2_3,bin5,2030,Cost,3.00E+05
p132,dr2_3,bin5,2035,Cost,3.00E+05
p132,dr2_3,bin5,2040,Cost,3.00E+05
p132,dr2_3,bin1,2010,Cap,0
p132,dr2_3,bin1,2020,Cap,0
p132,dr2_3,bin1,2025,Cap,0
p132,dr2_3,bin1,2030,Cap,0
p132,dr2_3,bin1,2035,Cap,0
p132,dr2_3,bin1,2040,Cap,0
p132,dr2_3,bin2,2010,Cap,0
p132,dr2_3,bin2,2020,Cap,0
p132,dr2_3,bin2,2025,Cap,0
p132,dr2_3,bin2,2030,Cap,2.942627718
p132,dr2_3,bin2,2035,Cap,0.019838056
p132,dr2_3,bin2,2040,Cap,5.01728668
p132,dr2_3,bin3,2010,Cap,0
p132,dr2_3,bin3,2020,Cap,2.457549274
p132,dr2_3,bin3,2025,Cap,2.853467321
p132,dr2_3,bin3,2030,Cap,2.37933545
p132,dr2_3,bin3,2035,Cap,3.284817455
p132,dr2_3,bin3,2040,Cap,1.324643693
p132,dr2_3,bin4,2010,Cap,0
p132,dr2_3,bin4,2020,Cap,1.189459331
p132,dr2_3,bin4,2025,Cap,1.1035169
p132,dr2_3,bin4,2030,Cap,4.894068651
p132,dr2_3,bin4,2035,Cap,0.938637153
p132,dr2_3,bin4,2040,Cap,20.92886379
p132,dr2_3,bin5,2010,Cap,0
p132,dr2_3,bin5,2020,Cap,3.631465793
p132,dr2_3,bin5,2025,Cap,7.465859405
p132,dr2_3,bin5,2030,Cap,22.04324287
p132,dr2_3,bin5,2035,Cap,12.1365945
p132,dr2_3,bin5,2040,Cap,11.20213055
p132,dr2_4,bin1,2010,Cost,0
p132,dr2_4,bin1,2020,Cost,50000
p132,dr2_4,bin1,2025,Cost,50000
p132,dr2_4,bin1,2030,Cost,50000
p132,dr2_4,bin1,2035,Cost,50000
p132,dr2_4,bin1,2040,Cost,50000
