r,tech,bin,year,var,value
p129,dr2_3,bin2,2025,Cost,1.00E+05
p129,dr2_3,bin2,2030,Cost,1.00E+05
p129,dr2_3,bin2,2035,Cost,1.00E+05
p129,dr2_3,bin2,2040,Cost,1.00E+05
p129,dr2_3,bin3,2010,Cost,0
p129,dr2_3,bin3,2020,Cost,150000
p129,dr2_3,bin3,2025,Cost,150000
p129,dr2_3,bin3,2030,Cost,150000
p129,dr2_3,bin3,2035,Cost,150000
p129,dr2_3,bin3,2040,Cost,150000
p129,dr2_3,bin4,2010,Cost,0
p129,dr2_3,bin4,2020,Cost,2.00E+05
p129,dr2_3,bin4,2025,Cost,2.00E+05
p129,dr2_3,bin4,2030,Cost,2.00E+05
p129,dr2_3,bin4,2035,Cost,2.00E+05
p129,dr2_3,bin4,2040,Cost,2.00E+05
p129,dr2_3,bin5,2010,Cost,0
p129,dr2_3,bin5,2020,Cost,3.00E+05
p129,dr2_3,bin5,2025,Cost,3.00E+05
p129,dr2_3,bin5,2030,Cost,3.00E+05
p129,dr2_3,bin5,2035,Cost,3.00E+05
p129,dr2_3,bin5,2040,Cost,3.00E+05
p129,dr2_3,bin1,2010,Cap,0
p129,dr2_3,bin1,2020,Cap,0
p129,dr2_3,bin1,2025,Cap,0
p129,dr2_3,bin1,2030,Cap,0
p129,dr2_3,bin1,2035,Cap,0
p129,dr2_3,bin1,2040,Cap,0
p129,dr2_3,bin2,2010,Cap,0
p129,dr2_3,bin2,2020,Cap,0
p129,dr2_3,bin2,2025,Cap,0
p129,dr2_3,bin2,2030,Cap,0.541717944
p129,dr2_3,bin2,2035,Cap,0.003652053
p129,dr2_3,bin2,2040,Cap,0.923648685
p129,dr2_3,bin3,2010,Cap,0
p129,dr2_3,bin3,2020,Cap,0.452418269
p129,dr2_3,bin3,2025,Cap,0.525304115
p129,dr2_3,bin3,2030,Cap,0.438019631
p129,dr2_3,bin3,2035,Cap,0.604712769
p129,dr2_3,bin3,2040,Cap,0.243857982
p129,dr2_3,bin4,2010,Cap,0
p129,dr2_3,bin4,2020,Cap,0.218971452
p129,dr2_3,bin4,2025,Cap,0.203150029
p129,dr2_3,bin4,2030,Cap,0.900965076
p129,dr2_3,bin4,2035,Cap,0.172796778
p129,dr2_3,bin4,2040,Cap,3.852862863
p129,dr2_3,bin5,2010,Cap,0
p129,dr2_3,bin5,2020,Cap,0.668528394
p129,dr2_3,bin5,2025,Cap,1.374414432
p129,dr2_3,bin5,2030,Cap,4.058012545
p129,dr2_3,bin5,2035,Cap,2.234265305
p129,dr2_3,bin5,2040,Cap,2.062236784
p129,dr2_4,bin1,2010,Cost,0
p129,dr2_4,bin1,2020,Cost,50000
p129,dr2_4,bin1,2025,Cost,50000
p129,dr2_4,bin1,2030,Cost,50000
p129,dr2_4,bin1,2035,Cost,50000
p129,dr2_4,bin1,2040,Cost,50000
p129,dr2_4,bin2,2010,Cost,0
p129,dr2_4,bin2,2020,Cost,1.00E+05
p129,dr2_4,bin2,2025,Cost,1.00E+05
p129,dr2_4,bin2,2030,Cost,1.00E+05
p129,dr2_4,bin2,2035,Cost,1.00E+05
p129,dr2_4,bin2,2040,Cost,1.00E+05
p129,dr2_4,bin3,2010,Cost,0
p129,dr2_4,bin3,2020,Cost,150000
p129,dr2_4,bin3,2025,Cost,150000
p129,dr2_4,bin3,2030,Cost,150000
p129,dr2_4,bin3,2035,Cost,150000
p129,dr2_4,bin3,2040,Cost,150000
p129,dr2_4,bin4,2010,Cost,0
p129,dr2_4,bin4,2020,Cost,2.00E+05
p129,dr2_4,bin4,2025,Cost,2.00E+05
p129,dr2_4,bin4,2030,Cost,2.00E+05
p129,dr2_4,bin4,2035,Cost,2.00E+05
p129,dr2_4,bin4,2040,Cost,2.00E+05
p129,dr2_4,bin5,2010,Cost,0
p129,dr2_4,bin5,2020,Cost,3.00E+05
p129,dr2_4,bin5,2025,Cost,3.00E+05
p129,dr2_4,bin5,2030,Cost,3.00E+05
p129,dr2_4,bin5,2035,Cost,3.00E+05
p129,dr2_4,bin5,2040,Cost,3.00E+05
p129,dr2_4,bin1,2010,Cap,0
p129,dr2_4,bin1,2020,Cap,0
p129,dr2_4,bin1,2025,Cap,0
p129,dr2_4,bin1,2030,Cap,0
p129,dr2_4,bin1,2035,Cap,0
p129,dr2_4,bin1,2040,Cap,0
p129,dr2_4,bin2,2010,Cap,0
p129,dr2_4,bin2,2020,Cap,0
p129,dr2_4,bin2,2025,Cap,0
p129,dr2_4,bin2,2030,Cap,0
p129,dr2_4,bin2,2035,Cap,0
p129,dr2_4,bin2,2040,Cap,0
p129,dr2_4,bin3,2010,Cap,0
p129,dr2_4,bin3,2020,Cap,0
p129,dr2_4,bin3,2025,Cap,0
p129,dr2_4,bin3,2030,Cap,0
p129,dr2_4,bin3,2035,Cap,0
p129,dr2_4,bin3,2040,Cap,0
p129,dr2_4,bin4,2010,Cap,0
p129,dr2_4,bin4,2020,Cap,0
p129,dr2_4,bin4,2025,Cap,0
p129,dr2_4,bin4,2030,Cap,0
p129,dr2_4,bin4,2035,Cap,0
p129,dr2_4,bin4,2040,Cap,0
p129,dr2_4,bin5,2010,Cap,0
p129,dr2_4,bin5,2020,Cap,0
p129,dr2_4,bin5,2025,Cap,0
p129,dr2_4,bin5,2030,Cap,1.854116094
p129,dr2_4,bin5,2035,Cap,0.643491583
p129,dr2_4,bin5,2040,Cap,12.10824066
p129,dr2_5,bin1,2010,Cost,0
p129,dr2_5,bin1,2020,Cost,50000
p129,dr2_5,bin1,2025,Cost,50000
p129,dr2_5,bin1,2030,Cost,50000
p129,dr2_5,bin1,2035,Cost,50000
p129,dr2_5,bin1,2040,Cost,50000
p129,dr2_5,bin2,2010,Cost,0
p129,dr2_5,bin2,2020,Cost,1.00E+05
p129,dr2_5,bin2,2025,Cost,1.00E+05
p129,dr2_5,bin2,2030,Cost,1.00E+05
p129,dr2_5,bin2,2035,Cost,1.00E+05
p129,dr2_5,bin2,2040,Cost,1.00E+05
p129,dr2_5,bin3,2010,Cost,0
p129,dr2_5,bin3,2020,Cost,150000
p129,dr2_5,bin3,2025,Cost,150000
p129,dr2_5,bin3,2030,Cost,150000
p129,dr2_5,bin3,2035,Cost,150000
p129,dr2_5,bin3,2040,Cost,150000
p129,dr2_5,bin4,2010,Cost,0
p129,dr2_5,bin4,2020,Cost,2.00E+05
p129,dr2_5,bin4,2025,Cost,2.00E+05
p129,dr2_5,bin4,2030,Cost,2.00E+05
p129,dr2_5,bin4,2035,Cost,2.00E+05
p129,dr2_5,bin4,2040,Cost,2.00E+05
p129,dr2_5,bin5,2010,Cost,0
p129,dr2_5,bin5,2020,Cost,3.00E+05
p129,dr2_5,bin5,2025,Cost,3.00E+05
p129,dr2_5,bin5,2030,Cost,3.00E+05
p129,dr2_5,bin5,2035,Cost,3.00E+05
p129,dr2_5,bin5,2040,Cost,3.00E+05
p129,dr2_5,bin1,2010,Cap,0
p129,dr2_5,bin1,2020,Cap,0
p129,dr2_5,bin1,2025,Cap,0
p129,dr2_5,bin1,2030,Cap,0
p129,dr2_5,bin1,2035,Cap,0
p129,dr2_5,bin1,2040,Cap,0
p129,dr2_5,bin2,2010,Cap,0
p129,dr2_5,bin2,2020,Cap,0
p129,dr2_5,bin2,2025,Cap,0
p129,dr2_5,bin2,2030,Cap,0.003107415
p129,dr2_5,bin2,2035,Cap,0.003616426
p129,dr2_5,bin2,2040,Cap,0.005780829
p129,dr2_5,bin3,2010,Cap,0
p129,dr2_5,bin3,2020,Cap,0.003589267
p129,dr2_5,bin3,2025,Cap,0.004259763
p129,dr2_5,bin3,2030,Cap,0.012641299
p129,dr2_5,bin3,2035,Cap,0.013708298
p129,dr2_5,bin3,2040,Cap,0.021609498
p129,dr2_5,bin4,2010,Cap,0
p129,dr2_5,bin4,2020,Cap,0.008744215
p129,dr2_5,bin4,2025,Cap,0.020194704
p129,dr2_5,bin4,2030,Cap,0.027817988
p129,dr2_5,bin4,2035,Cap,0.02685123
p129,dr2_5,bin4,2040,Cap,0.034524714
p129,dr2_5,bin5,2010,Cap,0
p129,dr2_5,bin5,2020,Cap,0.030362909
p129,dr2_5,bin5,2025,Cap,0.050840315
p129,dr2_5,bin5,2030,Cap,0.115300456
p129,dr2_5,bin5,2035,Cap,0.117172574
p129,dr2_5,bin5,2040,Cap,0.181423905
p129,dr2_6,bin1,2010,Cost,0
p129,dr2_6,bin1,2020,Cost,50000
p129,dr2_6,bin1,2025,Cost,50000
p129,dr2_6,bin1,2030,Cost,50000
p129,dr2_6,bin1,2035,Cost,50000
p129,dr2_6,bin1,2040,Cost,50000
p129,dr2_6,bin2,2010,Cost,0
p129,dr2_6,bin2,2020,Cost,1.00E+05
p129,dr2_6,bin2,2025,Cost,1.00E+05
p129,dr2_6,bin2,2030,Cost,1.00E+05
p129,dr2_6,bin2,2035,Cost,1.00E+05
p129,dr2_6,bin2,2040,Cost,1.00E+05
p129,dr2_6,bin3,2010,Cost,0
p129,dr2_6,bin3,2020,Cost,150000
p129,dr2_6,bin3,2025,Cost,150000
p129,dr2_6,bin3,2030,Cost,150000
p129,dr2_6,bin3,2035,Cost,150000
p129,dr2_6,bin3,2040,Cost,150000
p129,dr2_6,bin4,2010,Cost,0
p129,dr2_6,bin4,2020,Cost,2.00E+05
p129,dr2_6,bin4,2025,Cost,2.00E+05
p129,dr2_6,bin4,2030,Cost,2.00E+05
p129,dr2_6,bin4,2035,Cost,2.00E+05
p129,dr2_6,bin4,2040,Cost,2.00E+05
p129,dr2_6,bin5,2010,Cost,0
p129,dr2_6,bin5,2020,Cost,3.00E+05
p129,dr2_6,bin5,2025,Cost,3.00E+05
p129,dr2_6,bin5,2030,Cost,3.00E+05
p129,dr2_6,bin5,2035,Cost,3.00E+05
p129,dr2_6,bin5,2040,Cost,3.00E+05
p129,dr2_6,bin1,2010,Cap,0
p129,dr2_6,bin1,2020,Cap,0
p129,dr2_6,bin1,2025,Cap,0.000492979
p129,dr2_6,bin1,2030,Cap,0.000636707
p129,dr2_6,bin1,2035,Cap,0.000690959
p129,dr2_6,bin1,2040,Cap,0.006458253
p129,dr2_6,bin2,2010,Cap,0
p129,dr2_6,bin2,2020,Cap,0.012194405
p129,dr2_6,bin2,2025,Cap,0.013411465
p129,dr2_6,bin2,2030,Cap,0.017010895
p129,dr2_6,bin2,2035,Cap,0.018226714
p129,dr2_6,bin2,2040,Cap,0.02030179
p129,dr2_6,bin3,2010,Cap,0
p129,dr2_6,bin3,2020,Cap,0.009241405
p129,dr2_6,bin3,2025,Cap,0.009625985
p129,dr2_6,bin3,2030,Cap,0.011895217
p129,dr2_6,bin3,2035,Cap,0.008548847
p129,dr2_6,bin3,2040,Cap,0.023226613
p129,dr2_6,bin4,2010,Cap,0
p129,dr2_6,bin4,2020,Cap,0.002651064
p129,dr2_6,bin4,2025,Cap,0.010553609
p129,dr2_6,bin4,2030,Cap,0.031086261
p129,dr2_6,bin4,2035,Cap,0.005055781
p129,dr2_6,bin4,2040,Cap,0.032279982
p129,dr2_6,bin5,2010,Cap,0
p129,dr2_6,bin5,2020,Cap,0.028857918
p129,dr2_6,bin5,2025,Cap,0.029521211
p129,dr2_6,bin5,2030,Cap,0.049173795
p129,dr2_6,bin5,2035,Cap,0.030038449
p129,dr2_6,bin5,2040,Cap,0.093644543
p129,dr2_7,bin1,2010,Cost,0
p129,dr2_7,bin1,2020,Cost,50000
p129,dr2_7,bin1,2025,Cost,50000
p129,dr2_7,bin1,2030,Cost,50000
p129,dr2_7,bin1,2035,Cost,50000
p129,dr2_7,bin1,2040,Cost,50000
p129,dr2_7,bin2,2010,Cost,0
p129,dr2_7,bin2,2020,Cost,1.00E+05
p129,dr2_7,bin2,2025,Cost,1.00E+05
p129,dr2_7,bin2,2030,Cost,1.00E+05
p129,dr2_7,bin2,2035,Cost,1.00E+05
p129,dr2_7,bin2,2040,Cost,1.00E+05
p129,dr2_7,bin3,2010,Cost,0
p129,dr2_7,bin3,2020,Cost,150000
p129,dr2_7,bin3,2025,Cost,150000
p129,dr2_7,bin3,2030,Cost,150000
p129,dr2_7,bin3,2035,Cost,150000
p129,dr2_7,bin3,2040,Cost,150000
p129,dr2_7,bin4,2010,Cost,0
p129,dr2_7,bin4,2020,Cost,2.00E+05
p129,dr2_7,bin4,2025,Cost,2.00E+05
p129,dr2_7,bin4,2030,Cost,2.00E+05
p129,dr2_7,bin4,2035,Cost,2.00E+05
p129,dr2_7,bin4,2040,Cost,2.00E+05
p129,dr2_7,bin5,2010,Cost,0
p129,dr2_7,bin5,2020,Cost,3.00E+05
p129,dr2_7,bin5,2025,Cost,3.00E+05
p129,dr2_7,bin5,2030,Cost,3.00E+05
p129,dr2_7,bin5,2035,Cost,3.00E+05
p129,dr2_7,bin5,2040,Cost,3.00E+05
p129,dr2_7,bin1,2010,Cap,0
p129,dr2_7,bin1,2020,Cap,0
p129,dr2_7,bin1,2025,Cap,0
p129,dr2_7,bin1,2030,Cap,0
p129,dr2_7,bin1,2035,Cap,0
p129,dr2_7,bin1,2040,Cap,0
p129,dr2_7,bin2,2010,Cap,0
p129,dr2_7,bin2,2020,Cap,0
p129,dr2_7,bin2,2025,Cap,0
p129,dr2_7,bin2,2030,Cap,29.36894327
p129,dr2_7,bin2,2035,Cap,29.41938891
p129,dr2_7,bin2,2040,Cap,62.69526111
p129,dr2_7,bin3,2010,Cap,0
p129,dr2_7,bin3,2020,Cap,28.22787713
p129,dr2_7,bin3,2025,Cap,45.65682507
p129,dr2_7,bin3,2030,Cap,48.86029389
p129,dr2_7,bin3,2035,Cap,47.87513104
p129,dr2_7,bin3,2040,Cap,43.27373423
p129,dr2_7,bin4,2010,Cap,0
p129,dr2_7,bin4,2020,Cap,39.7055441
p129,dr2_7,bin4,2025,Cap,34.79906911
p129,dr2_7,bin4,2030,Cap,18.82132152
p129,dr2_7,bin4,2035,Cap,15.61740932
p129,dr2_7,bin4,2040,Cap,6.139551955
p129,dr2_7,bin5,2010,Cap,0
p129,dr2_7,bin5,2020,Cap,13.50890191
p129,dr2_7,bin5,2025,Cap,5.87887764
p129,dr2_7,bin5,2030,Cap,0.765103935
p129,dr2_7,bin5,2035,Cap,0.926665893
p129,dr2_7,bin5,2040,Cap,0.236352804
p129,dr2_9,bin1,2010,Cost,0
p129,dr2_9,bin1,2025,Cost,50000
p129,dr2_9,bin1,2035,Cost,50000
p129,dr2_9,bin1,2040,Cost,50000
p129,dr2_9,bin2,2010,Cost,0
p129,dr2_9,bin2,2025,Cost,1.00E+05
p129,dr2_9,bin2,2035,Cost,1.00E+05
p129,dr2_9,bin2,2040,Cost,1.00E+05
p129,dr2_9,bin3,2010,Cost,0
p129,dr2_9,bin3,2025,Cost,150000
p129,dr2_9,bin3,2035,Cost,150000
p129,dr2_9,bin3,2040,Cost,150000
p129,dr2_9,bin4,2010,Cost,0
p129,dr2_9,bin4,2025,Cost,2.00E+05
p129,dr2_9,bin4,2035,Cost,2.00E+05
p129,dr2_9,bin4,2040,Cost,2.00E+05
p129,dr2_9,bin5,2010,Cost,0
p129,dr2_9,bin5,2025,Cost,3.00E+05
p129,dr2_9,bin5,2035,Cost,3.00E+05
p129,dr2_9,bin5,2040,Cost,3.00E+05
p129,dr2_9,bin1,2010,Cap,0
p129,dr2_9,bin1,2025,Cap,0
p129,dr2_9,bin1,2035,Cap,0
p129,dr2_9,bin1,2040,Cap,0
p129,dr2_9,bin2,2010,Cap,0
p129,dr2_9,bin2,2025,Cap,0
p129,dr2_9,bin2,2035,Cap,0
p129,dr2_9,bin2,2040,Cap,0
p129,dr2_9,bin3,2010,Cap,0
p129,dr2_9,bin3,2025,Cap,0
p129,dr2_9,bin3,2035,Cap,0
p129,dr2_9,bin3,2040,Cap,0
p129,dr2_9,bin4,2010,Cap,0
p129,dr2_9,bin4,2025,Cap,0
p129,dr2_9,bin4,2035,Cap,0
p129,dr2_9,bin4,2040,Cap,0
p129,dr2_9,bin5,2010,Cap,0
p129,dr2_9,bin5,2025,Cap,0
p129,dr2_9,bin5,2035,Cap,0
p129,dr2_9,bin5,2040,Cap,0
p130,dr1_1,bin1,2010,Cost,0
p130,dr1_1,bin1,2020,Cost,50000
p130,dr1_1,bin1,2025,Cost,50000
p130,dr1_1,bin1,2030,Cost,50000
p130,dr1_1,bin1,2035,Cost,50000
p130,dr1_1,bin1,2040,Cost,50000
p130,dr1_1,bin2,2010,Cost,0
p130,dr1_1,bin2,2020,Cost,1.00E+05
p130,dr1_1,bin2,2025,Cost,1.00E+05
p130,dr1_1,bin2,2030,Cost,1.00E+05
p130,dr1_1,bin2,2035,Cost,1.00E+05
p130,dr1_1,bin2,2040,Cost,1.00E+05
p130,dr1_1,bin3,2010,Cost,0
p130,dr1_1,bin3,2020,Cost,150000
p130,dr1_1,bin3,2025,Cost,150000
p130,dr1_1,bin3,2030,Cost,150000
p130,dr1_1,bin3,2035,Cost,150000
p130,dr1_1,bin3,2040,Cost,150000
p130,dr1_1,bin4,2010,Cost,0
p130,dr1_1,bin4,2020,Cost,2.00E+05
p130,dr1_1,bin4,2025,Cost,2.00E+05
p130,dr1_1,bin4,2030,Cost,2.00E+05
p130,dr1_1,bin4,2035,Cost,2.00E+05
p130,dr1_1,bin4,2040,Cost,2.00E+05
p130,dr1_1,bin5,2010,Cost,0
p130,dr1_1,bin5,2020,Cost,3.00E+05
p130,dr1_1,bin5,2025,Cost,3.00E+05
p130,dr1_1,bin5,2030,Cost,3.00E+05
p130,dr1_1,bin5,2035,Cost,3.00E+05
p130,dr1_1,bin5,2040,Cost,3.00E+05
p130,dr1_1,bin1,2010,Cap,0
p130,dr1_1,bin1,2020,Cap,0.043878443
p130,dr1_1,bin1,2025,Cap,0.065704476
p130,dr1_1,bin1,2030,Cap,1.32842189
p130,dr1_1,bin1,2035,Cap,0.102607321
p130,dr1_1,bin1,2040,Cap,2.456362947
p130,dr1_1,bin2,2010,Cap,0
p130,dr1_1,bin2,2020,Cap,1.265421537
p130,dr1_1,bin2,2025,Cap,1.52223949
p130,dr1_1,bin2,2030,Cap,2.852354254
p130,dr1_1,bin2,2035,Cap,1.64402344
p130,dr1_1,bin2,2040,Cap,4.236552518
p130,dr1_1,bin3,2010,Cap,0
p130,dr1_1,bin3,2020,Cap,1.278138343
p130,dr1_1,bin3,2025,Cap,1.390305566
p130,dr1_1,bin3,2030,Cap,6.703261033
p130,dr1_1,bin3,2035,Cap,1.379580031
p130,dr1_1,bin3,2040,Cap,10.6342101
p130,dr1_1,bin4,2010,Cap,0
p130,dr1_1,bin4,2020,Cap,1.062466016
p130,dr1_1,bin4,2025,Cap,1.211391428
p130,dr1_1,bin4,2030,Cap,7.325504274
p130,dr1_1,bin4,2035,Cap,1.190907993
p130,dr1_1,bin4,2040,Cap,12.03992537
p130,dr1_1,bin5,2010,Cap,0
p130,dr1_1,bin5,2020,Cap,4.279912751
p130,dr1_1,bin5,2025,Cap,4.515114251
p130,dr1_1,bin5,2030,Cap,27.46406022
p130,dr1_1,bin5,2035,Cap,3.460987557
p130,dr1_1,bin5,2040,Cap,45.24553632
p130,dr1_2,bin1,2010,Cost,0
p130,dr1_2,bin1,2020,Cost,50000
p130,dr1_2,bin1,2025,Cost,50000
p130,dr1_2,bin1,2030,Cost,50000
p130,dr1_2,bin1,2035,Cost,50000
p130,dr1_2,bin1,2040,Cost,50000
p130,dr1_2,bin2,2010,Cost,0
p130,dr1_2,bin2,2020,Cost,1.00E+05
p130,dr1_2,bin2,2025,Cost,1.00E+05
p130,dr1_2,bin2,2030,Cost,1.00E+05
p130,dr1_2,bin2,2035,Cost,1.00E+05
p130,dr1_2,bin2,2040,Cost,1.00E+05
p130,dr1_2,bin3,2010,Cost,0
p130,dr1_2,bin3,2020,Cost,150000
p130,dr1_2,bin3,2025,Cost,150000
p130,dr1_2,bin3,2030,Cost,150000
p130,dr1_2,bin3,2035,Cost,150000
p130,dr1_2,bin3,2040,Cost,150000
p130,dr1_2,bin4,2010,Cost,0
p130,dr1_2,bin4,2020,Cost,2.00E+05
p130,dr1_2,bin4,2025,Cost,2.00E+05
p130,dr1_2,bin4,2030,Cost,2.00E+05
p130,dr1_2,bin4,2035,Cost,2.00E+05
p130,dr1_2,bin4,2040,Cost,2.00E+05
p130,dr1_2,bin5,2010,Cost,0
p130,dr1_2,bin5,2020,Cost,3.00E+05
p130,dr1_2,bin5,2025,Cost,3.00E+05
p130,dr1_2,bin5,2030,Cost,3.00E+05
p130,dr1_2,bin5,2035,Cost,3.00E+05
p130,dr1_2,bin5,2040,Cost,3.00E+05
p130,dr1_2,bin1,2010,Cap,0
p130,dr1_2,bin1,2020,Cap,0.374240663
p130,dr1_2,bin1,2025,Cap,0.545643364
p130,dr1_2,bin1,2030,Cap,0.589721349
p130,dr1_2,bin1,2035,Cap,1.234499158
p130,dr1_2,bin1,2040,Cap,1.197653769
p130,dr1_2,bin2,2010,Cap,0
p130,dr1_2,bin2,2020,Cap,4.125829326
p130,dr1_2,bin2,2025,Cap,9.556622532
p130,dr1_2,bin2,2030,Cap,14.06947929
p130,dr1_2,bin2,2035,Cap,33.1402043
p130,dr1_2,bin2,2040,Cap,28.99114304
p130,dr1_2,bin3,2010,Cap,0
p130,dr1_2,bin3,2020,Cap,21.22553704
p130,dr1_2,bin3,2025,Cap,23.24353599
p130,dr1_2,bin3,2030,Cap,21.10317692
p130,dr1_2,bin3,2035,Cap,23.64770349
p130,dr1_2,bin3,2040,Cap,23.47102442
p130,dr1_2,bin4,2010,Cap,0
p130,dr1_2,bin4,2020,Cap,17.57937013
p130,dr1_2,bin4,2025,Cap,18.115266
p130,dr1_2,bin4,2030,Cap,14.88699431
p130,dr1_2,bin4,2035,Cap,9.05884662
p130,dr1_2,bin4,2040,Cap,8.981934953
p130,dr1_2,bin5,2010,Cap,0
p130,dr1_2,bin5,2020,Cap,6.189796919
p130,dr1_2,bin5,2025,Cap,4.010706116
p130,dr1_2,bin5,2030,Cap,3.468131462
p130,dr1_2,bin5,2035,Cap,1.805050787
p130,dr1_2,bin5,2040,Cap,1.820648798
p130,dr1_3,bin1,2010,Cost,0
p130,dr1_3,bin1,2020,Cost,50000
p130,dr1_3,bin1,2025,Cost,50000
p130,dr1_3,bin1,2030,Cost,50000
p130,dr1_3,bin1,2035,Cost,50000
p130,dr1_3,bin1,2040,Cost,50000
p130,dr1_3,bin2,2010,Cost,0
p130,dr1_3,bin2,2020,Cost,1.00E+05
p130,dr1_3,bin2,2025,Cost,1.00E+05
p130,dr1_3,bin2,2030,Cost,1.00E+05
p130,dr1_3,bin2,2035,Cost,1.00E+05
p130,dr1_3,bin2,2040,Cost,1.00E+05
p130,dr1_3,bin3,2010,Cost,0
p130,dr1_3,bin3,2020,Cost,150000
p130,dr1_3,bin3,2025,Cost,150000
p130,dr1_3,bin3,2030,Cost,150000
p130,dr1_3,bin3,2035,Cost,150000
p130,dr1_3,bin3,2040,Cost,150000
p130,dr1_3,bin4,2010,Cost,0
p130,dr1_3,bin4,2020,Cost,2.00E+05
p130,dr1_3,bin4,2025,Cost,2.00E+05
p130,dr1_3,bin4,2030,Cost,2.00E+05
p130,dr1_3,bin4,2035,Cost,2.00E+05
p130,dr1_3,bin4,2040,Cost,2.00E+05
p130,dr1_3,bin5,2010,Cost,0
p130,dr1_3,bin5,2020,Cost,3.00E+05
p130,dr1_3,bin5,2025,Cost,3.00E+05
p130,dr1_3,bin5,2030,Cost,3.00E+05
p130,dr1_3,bin5,2035,Cost,3.00E+05
p130,dr1_3,bin5,2040,Cost,3.00E+05
p130,dr1_3,bin1,2010,Cap,0
p130,dr1_3,bin1,2020,Cap,0
p130,dr1_3,bin1,2025,Cap,0
p130,dr1_3,bin1,2030,Cap,0
p130,dr1_3,bin1,2035,Cap,0
p130,dr1_3,bin1,2040,Cap,0
p130,dr1_3,bin2,2010,Cap,0
p130,dr1_3,bin2,2020,Cap,0
p130,dr1_3,bin2,2025,Cap,0
p130,dr1_3,bin2,2030,Cap,0
p130,dr1_3,bin2,2035,Cap,0
p130,dr1_3,bin2,2040,Cap,0
p130,dr1_3,bin3,2010,Cap,0
p130,dr1_3,bin3,2020,Cap,0
p130,dr1_3,bin3,2025,Cap,0
p130,dr1_3,bin3,2030,Cap,0.015954999
p130,dr1_3,bin3,2035,Cap,0.000289018
p130,dr1_3,bin3,2040,Cap,0.027038329
p130,dr1_3,bin4,2010,Cap,0
p130,dr1_3,bin4,2020,Cap,0.011502609
p130,dr1_3,bin4,2025,Cap,0.018845278
p130,dr1_3,bin4,2030,Cap,0.050453865
p130,dr1_3,bin4,2035,Cap,0.049101947
p130,dr1_3,bin4,2040,Cap,0.062412792
p130,dr1_3,bin5,2010,Cap,0
p130,dr1_3,bin5,2020,Cap,0.047414349
p130,dr1_3,bin5,2025,Cap,0.080606276
p130,dr1_3,bin5,2030,Cap,0.134776626
p130,dr1_3,bin5,2035,Cap,0.115751473
p130,dr1_3,bin5,2040,Cap,0.192704507
p130,dr1_4,bin1,2010,Cost,0
p130,dr1_4,bin1,2020,Cost,50000
p130,dr1_4,bin1,2025,Cost,50000
p130,dr1_4,bin1,2030,Cost,50000
p130,dr1_4,bin1,2035,Cost,50000
p130,dr1_4,bin1,2040,Cost,50000
p130,dr1_4,bin2,2010,Cost,0
p130,dr1_4,bin2,2020,Cost,1.00E+05
p130,dr1_4,bin2,2025,Cost,1.00E+05
p130,dr1_4,bin2,2030,Cost,1.00E+05
p130,dr1_4,bin2,2035,Cost,1.00E+05
p130,dr1_4,bin2,2040,Cost,1.00E+05
p130,dr1_4,bin3,2010,Cost,0
p130,dr1_4,bin3,2020,Cost,150000
p130,dr1_4,bin3,2025,Cost,150000
p130,dr1_4,bin3,2030,Cost,150000
p130,dr1_4,bin3,2035,Cost,150000
p130,dr1_4,bin3,2040,Cost,150000
p130,dr1_4,bin4,2010,Cost,0
p130,dr1_4,bin4,2020,Cost,2.00E+05
p130,dr1_4,bin4,2025,Cost,2.00E+05
p130,dr1_4,bin4,2030,Cost,2.00E+05
p130,dr1_4,bin4,2035,Cost,2.00E+05
p130,dr1_4,bin4,2040,Cost,2.00E+05
p130,dr1_4,bin5,2010,Cost,0
p130,dr1_4,bin5,2020,Cost,3.00E+05
p130,dr1_4,bin5,2025,Cost,3.00E+05
p130,dr1_4,bin5,2030,Cost,3.00E+05
p130,dr1_4,bin5,2035,Cost,3.00E+05
p130,dr1_4,bin5,2040,Cost,3.00E+05
p130,dr1_4,bin1,2010,Cap,0
p130,dr1_4,bin1,2020,Cap,0.053247261
p130,dr1_4,bin1,2025,Cap,0.084762364
p130,dr1_4,bin1,2030,Cap,0.126357249
p130,dr1_4,bin1,2035,Cap,0.127145836
p130,dr1_4,bin1,2040,Cap,0.201714054
p130,dr1_4,bin2,2010,Cap,0
p130,dr1_4,bin2,2020,Cap,0.095751288
p130,dr1_4,bin2,2025,Cap,0.095671037
p130,dr1_4,bin2,2030,Cap,0.099763687
p130,dr1_4,bin2,2035,Cap,0.086299848
p130,dr1_4,bin2,2040,Cap,0.100225247
p130,dr1_4,bin3,2010,Cap,0
p130,dr1_4,bin3,2020,Cap,0.067686772
p130,dr1_4,bin3,2025,Cap,0.071875602
p130,dr1_4,bin3,2030,Cap,0.275276026
p130,dr1_4,bin3,2035,Cap,0.140014498
p130,dr1_4,bin3,2040,Cap,0.407965758
p130,dr1_4,bin4,2010,Cap,0
p130,dr1_4,bin4,2020,Cap,0.166026148
p130,dr1_4,bin4,2025,Cap,0.193818074
p130,dr1_4,bin4,2030,Cap,3.403566627
p130,dr1_4,bin4,2035,Cap,0.26584382
p130,dr1_4,bin4,2040,Cap,6.316276549
p130,dr1_4,bin5,2010,Cap,0
p130,dr1_4,bin5,2020,Cap,3.228449066
