"i","r","timeslice","value"
"dr2_5","p132","h13",0.670596228705698
"dr2_5","p133","h13",0.670596228705698
"dr2_5","p134","h13",0.670596228705698
"dr2_6","p129","h13",0.557695355093351
"dr2_6","p130","h13",0.557695355093351
"dr2_6","p131","h13",0.557695355093351
"dr2_6","p132","h13",0.557695355093351
"dr2_6","p133","h13",0.557695355093351
"dr2_6","p134","h13",0.557695355093351
"dr2_7","p129","h13",0.0199733710419911
"dr2_7","p130","h13",0.0199733710419911
"dr2_7","p131","h13",0.0199733710419911
"dr2_7","p132","h13",0.0199733710419911
"dr2_7","p133","h13",0.0199733710419911
"dr2_7","p134","h13",0.0199733710419911
"dr2_4","p129","h13",0.395370229968216
"dr2_4","p130","h13",0.395370229968216
"dr2_4","p131","h13",0.395370229968216
"dr2_4","p132","h13",0.395370229968216
"dr2_4","p133","h13",0.395370229968216
"dr2_4","p134","h13",0.395370229968216
"dr2_1","p10","h14",0.405479106582892
"dr2_1","p11","h14",0.405479106582892
"dr2_1","p9","h14",0.405479106582892
"dr2_2","p10","h14",4.1481006718581
"dr2_2","p11","h14",4.1481006718581
"dr2_2","p9","h14",4.1481006718581
"dr2_3","p10","h14",1.28930936600356
"dr2_3","p11","h14",1.28930936600356
"dr2_3","p9","h14",1.28930936600356
"dr2_5","p10","h14",0.871282555409947
"dr2_5","p11","h14",0.871282555409947
"dr2_5","p9","h14",0.871282555409947
"dr2_6","p10","h14",1.37571688165537
"dr2_6","p11","h14",1.37571688165537
"dr2_6","p9","h14",1.37571688165537
"dr2_7","p10","h14",0.108075621898811
"dr2_7","p11","h14",0.108075621898811
"dr2_7","p9","h14",0.108075621898811
"dr2_8","p10","h14",0.3036918530858
"dr2_8","p11","h14",0.3036918530858
"dr2_8","p9","h14",0.3036918530858
"dr2_4","p10","h14",0.50213076534164
"dr2_4","p11","h14",0.50213076534164
"dr2_4","p9","h14",0.50213076534164
"dr2_1","p60","h14",0.284082168665102
"dr2_1","p61","h14",0.284082168665102
"dr2_1","p62","h14",0.284082168665102
"dr2_1","p63","h14",0.284082168665102
"dr2_1","p64","h14",0.284082168665102
"dr2_1","p65","h14",0.284082168665102
"dr2_1","p67","h14",0.284082168665102
"dr2_2","p60","h14",1.76414347471712
"dr2_2","p61","h14",1.76414347471712
"dr2_2","p62","h14",1.76414347471712
"dr2_2","p63","h14",1.76414347471712
"dr2_2","p64","h14",1.76414347471712
"dr2_2","p65","h14",1.76414347471712
"dr2_2","p67","h14",1.76414347471712
"dr2_3","p60","h14",0.825831759381491
"dr2_3","p61","h14",0.825831759381491
"dr2_3","p62","h14",0.825831759381491
"dr2_3","p63","h14",0.825831759381491
"dr2_3","p64","h14",0.825831759381491
"dr2_3","p65","h14",0.825831759381491
"dr2_3","p67","h14",0.825831759381491
"dr2_5","p60","h14",0.75063360413583
"dr2_5","p61","h14",0.75063360413583
"dr2_5","p62","h14",0.75063360413583
"dr2_5","p63","h14",0.75063360413583
"dr2_5","p64","h14",0.75063360413583
"dr2_5","p65","h14",0.75063360413583
"dr2_5","p67","h14",0.75063360413583
"dr2_6","p60","h14",1.28778799232156
"dr2_6","p61","h14",1.28778799232156
"dr2_6","p62","h14",1.28778799232156
"dr2_6","p63","h14",1.28778799232156
"dr2_6","p64","h14",1.28778799232156
"dr2_6","p65","h14",1.28778799232156
"dr2_6","p67","h14",1.28778799232156
"dr2_11","p60","h14",1.12134274320329
"dr2_11","p61","h14",1.12134274320329
"dr2_11","p62","h14",1.12134274320329
"dr2_11","p63","h14",1.12134274320329
"dr2_11","p64","h14",1.12134274320329
"dr2_11","p65","h14",1.12134274320329
"dr2_11","p67","h14",1.12134274320329
"dr2_7","p60","h14",0.122215667533251
"dr2_7","p61","h14",0.122215667533251
"dr2_7","p62","h14",0.122215667533251
"dr2_7","p63","h14",0.122215667533251
"dr2_7","p64","h14",0.122215667533251
"dr2_7","p65","h14",0.122215667533251
"dr2_7","p67","h14",0.122215667533251
"dr2_8","p60","h14",0.584971269217622
"dr2_8","p61","h14",0.584971269217622
"dr2_8","p62","h14",0.584971269217622
"dr2_8","p63","h14",0.584971269217622
"dr2_8","p64","h14",0.584971269217622
"dr2_8","p65","h14",0.584971269217622
"dr2_8","p67","h14",0.584971269217622
"dr2_9","p60","h14",2.41582762787144
"dr2_9","p61","h14",2.41582762787144
"dr2_9","p62","h14",2.41582762787144
"dr2_9","p63","h14",2.41582762787144
"dr2_9","p64","h14",2.41582762787144
"dr2_9","p65","h14",2.41582762787144
"dr2_9","p67","h14",2.41582762787144
"dr2_4","p60","h14",0.76574603971664
"dr2_4","p61","h14",0.76574603971664
"dr2_4","p62","h14",0.76574603971664
"dr2_4","p63","h14",0.76574603971664
"dr2_4","p64","h14",0.76574603971664
"dr2_4","p65","h14",0.76574603971664
"dr2_4","p67","h14",0.76574603971664
"dr2_1","p129","h14",0.114587023672464
"dr2_1","p130","h14",0.114587023672464
"dr2_1","p131","h14",0.114587023672464
"dr2_1","p132","h14",0.114587023672464
"dr2_1","p133","h14",0.114587023672464
"dr2_1","p134","h14",0.114587023672464
"dr2_2","p129","h14",11.6973454503958
"dr2_2","p130","h14",11.6973454503958
"dr2_2","p131","h14",11.6973454503958
"dr2_2","p132","h14",11.6973454503958
"dr2_2","p133","h14",11.6973454503958
"dr2_2","p134","h14",11.6973454503958
"dr2_3","p129","h14",1.02948683268509
"dr2_3","p130","h14",1.02948683268509
"dr2_3","p131","h14",1.02948683268509
"dr2_3","p132","h14",1.02948683268509
"dr2_3","p133","h14",1.02948683268509
"dr2_3","p134","h14",1.02948683268509
"dr2_5","p129","h14",0.812503198062709
"dr2_5","p130","h14",0.812503198062709
"dr2_5","p131","h14",0.812503198062709
"dr2_5","p132","h14",0.812503198062709
"dr2_5","p133","h14",0.812503198062709
"dr2_5","p134","h14",0.812503198062709
"dr2_6","p129","h14",1.51727588194546
"dr2_6","p130","h14",1.51727588194546
"dr2_6","p131","h14",1.51727588194546
"dr2_6","p132","h14",1.51727588194546
"dr2_6","p133","h14",1.51727588194546
"dr2_6","p134","h14",1.51727588194546
"dr2_7","p129","h14",0.0595079141021235
"dr2_7","p130","h14",0.0595079141021235
"dr2_7","p131","h14",0.0595079141021235
"dr2_7","p132","h14",0.0595079141021235
"dr2_7","p133","h14",0.0595079141021235
"dr2_7","p134","h14",0.0595079141021235
"dr2_4","p129","h14",0.78999061563292
"dr2_4","p130","h14",0.78999061563292
"dr2_4","p131","h14",0.78999061563292
"dr2_4","p132","h14",0.78999061563292
"dr2_4","p133","h14",0.78999061563292
"dr2_4","p134","h14",0.78999061563292
"dr2_1","p10","h15",0.687098447343846
"dr2_1","p11","h15",0.687098447343846
"dr2_1","p9","h15",0.687098447343846
"dr2_2","p10","h15",0.831538024950744
"dr2_2","p11","h15",0.831538024950744
"dr2_2","p9","h15",0.831538024950744
"dr2_3","p10","h15",1.31003880614059
"dr2_3","p11","h15",1.31003880614059
"dr2_3","p9","h15",1.31003880614059
"dr2_5","p10","h15",0.897356718819089
"dr2_5","p11","h15",0.897356718819089
"dr2_5","p9","h15",0.897356718819089
"dr2_6","p10","h15",1.23950971834452
"dr2_6","p11","h15",1.23950971834452
"dr2_6","p9","h15",1.23950971834452
"dr2_7","p10","h15",0.370666970851221
"dr2_7","p11","h15",0.370666970851221
"dr2_7","p9","h15",0.370666970851221
"dr2_8","p10","h15",1.19476107697107
"dr2_8","p11","h15",1.19476107697107
"dr2_8","p9","h15",1.19476107697107
"dr2_4","p10","h15",0.498503018609659
"dr2_4","p11","h15",0.498503018609659
"dr2_4","p9","h15",0.498503018609659
"dr2_1","p60","h15",0.424080257362223
"dr2_1","p61","h15",0.424080257362223
"dr2_1","p62","h15",0.424080257362223
"dr2_1","p63","h15",0.424080257362223
"dr2_1","p64","h15",0.424080257362223
"dr2_1","p65","h15",0.424080257362223
"dr2_1","p67","h15",0.424080257362223
"dr2_2","p60","h15",1.19362696055802
"dr2_2","p61","h15",1.19362696055802
"dr2_2","p62","h15",1.19362696055802
"dr2_2","p63","h15",1.19362696055802
"dr2_2","p64","h15",1.19362696055802
"dr2_2","p65","h15",1.19362696055802
"dr2_2","p67","h15",1.19362696055802
"dr2_3","p60","h15",0.834889757552107
"dr2_3","p61","h15",0.834889757552107
"dr2_3","p62","h15",0.834889757552107
"dr2_3","p63","h15",0.834889757552107
"dr2_3","p64","h15",0.834889757552107
"dr2_3","p65","h15",0.834889757552107
"dr2_3","p67","h15",0.834889757552107
"dr2_5","p60","h15",0.802507441308343
"dr2_5","p61","h15",0.802507441308343
"dr2_5","p62","h15",0.802507441308343
"dr2_5","p63","h15",0.802507441308343
"dr2_5","p64","h15",0.802507441308343
"dr2_5","p65","h15",0.802507441308343
"dr2_5","p67","h15",0.802507441308343
"dr2_6","p60","h15",0.990023829082707
"dr2_6","p61","h15",0.990023829082707
"dr2_6","p62","h15",0.990023829082707
"dr2_6","p63","h15",0.990023829082707
"dr2_6","p64","h15",0.990023829082707
"dr2_6","p65","h15",0.990023829082707
"dr2_6","p67","h15",0.990023829082707
"dr2_11","p60","h15",0.880243845207541
"dr2_11","p61","h15",0.880243845207541
"dr2_11","p62","h15",0.880243845207541
"dr2_11","p63","h15",0.880243845207541
"dr2_11","p64","h15",0.880243845207541
"dr2_11","p65","h15",0.880243845207541
"dr2_11","p67","h15",0.880243845207541
"dr2_7","p60","h15",0.345125102485345
"dr2_7","p61","h15",0.345125102485345
"dr2_7","p62","h15",0.345125102485345
"dr2_7","p63","h15",0.345125102485345
"dr2_7","p64","h15",0.345125102485345
"dr2_7","p65","h15",0.345125102485345
"dr2_7","p67","h15",0.345125102485345
"dr2_8","p60","h15",0.908280084550303
"dr2_8","p61","h15",0.908280084550303
"dr2_8","p62","h15",0.908280084550303
"dr2_8","p63","h15",0.908280084550303
"dr2_8","p64","h15",0.908280084550303
"dr2_8","p65","h15",0.908280084550303
"dr2_8","p67","h15",0.908280084550303
"dr2_9","p60","h15",1.5603827535622
"dr2_9","p61","h15",1.5603827535622
"dr2_9","p62","h15",1.5603827535622
"dr2_9","p63","h15",1.5603827535622
"dr2_9","p64","h15",1.5603827535622
"dr2_9","p65","h15",1.5603827535622
"dr2_9","p67","h15",1.5603827535622
"dr2_4","p60","h15",0.740596112514016
"dr2_4","p61","h15",0.740596112514016
"dr2_4","p62","h15",0.740596112514016
"dr2_4","p63","h15",0.740596112514016
"dr2_4","p64","h15",0.740596112514016
"dr2_4","p65","h15",0.740596112514016
"dr2_4","p67","h15",0.740596112514016
"dr2_1","p129","h15",0.208286912732379
"dr2_1","p130","h15",0.208286912732379
"dr2_1","p131","h15",0.208286912732379
"dr2_1","p132","h15",0.208286912732379
"dr2_1","p133","h15",0.208286912732379
"dr2_1","p134","h15",0.208286912732379
"dr2_2","p129","h15",7.12021638873907
"dr2_2","p130","h15",7.12021638873907
"dr2_2","p131","h15",7.12021638873907
"dr2_2","p132","h15",7.12021638873907
"dr2_2","p133","h15",7.12021638873907
"dr2_2","p134","h15",7.12021638873907
"dr2_3","p129","h15",1.04551838782955
"dr2_3","p130","h15",1.04551838782955
"dr2_3","p131","h15",1.04551838782955
"dr2_3","p132","h15",1.04551838782955
"dr2_3","p133","h15",1.04551838782955
"dr2_3","p134","h15",1.04551838782955
"dr2_5","p129","h15",0.825082274749521
"dr2_5","p130","h15",0.825082274749521
"dr2_5","p131","h15",0.825082274749521
"dr2_5","p132","h15",0.825082274749521
"dr2_5","p133","h15",0.825082274749521
"dr2_5","p134","h15",0.825082274749521
"dr2_6","p129","h15",1.19758495720261
"dr2_6","p130","h15",1.19758495720261
"dr2_6","p131","h15",1.19758495720261
"dr2_6","p132","h15",1.19758495720261
"dr2_6","p133","h15",1.19758495720261
"dr2_6","p134","h15",1.19758495720261
"dr2_7","p129","h15",0.18349168847552
"dr2_7","p130","h15",0.18349168847552
"dr2_7","p131","h15",0.18349168847552
"dr2_7","p132","h15",0.18349168847552
"dr2_7","p133","h15",0.18349168847552
"dr2_7","p134","h15",0.18349168847552
"dr2_4","p129","h15",0.814789975754366
"dr2_4","p130","h15",0.814789975754366
"dr2_4","p131","h15",0.814789975754366
"dr2_4","p132","h15",0.814789975754366
"dr2_4","p133","h15",0.814789975754366
"dr2_4","p134","h15",0.814789975754366
"dr2_1","p10","h16",0.257378934952535
"dr2_1","p11","h16",0.257378934952535
"dr2_1","p9","h16",0.257378934952535
"dr2_2","p10","h16",2.51473407993526
"dr2_2","p11","h16",2.51473407993526
"dr2_2","p9","h16",2.51473407993526
"dr2_3","p10","h16",0.891802223547098
"dr2_3","p11","h16",0.891802223547098
"dr2_3","p9","h16",0.891802223547098
"dr2_5","p10","h16",0.857217237353807
"dr2_5","p11","h16",0.857217237353807
"dr2_5","p9","h16",0.857217237353807
"dr2_6","p10","h16",0.976897453374568
"dr2_6","p11","h16",0.976897453374568
"dr2_6","p9","h16",0.976897453374568
"dr2_7","p10","h16",0.23912388170505
"dr2_7","p11","h16",0.23912388170505
"dr2_7","p9","h16",0.23912388170505
"dr2_8","p10","h16",0.772311640475375
"dr2_8","p11","h16",0.772311640475375
"dr2_8","p9","h16",0.772311640475375
"dr2_4","p10","h16",0.865384024785051
"dr2_4","p11","h16",0.865384024785051
"dr2_4","p9","h16",0.865384024785051
"dr2_1","p60","h16",0.197085730959299
"dr2_1","p61","h16",0.197085730959299
"dr2_1","p62","h16",0.197085730959299
"dr2_1","p63","h16",0.197085730959299
"dr2_1","p64","h16",0.197085730959299
"dr2_1","p65","h16",0.197085730959299
"dr2_1","p67","h16",0.197085730959299
"dr2_2","p60","h16",1.14468224576046
"dr2_2","p61","h16",1.14468224576046
"dr2_2","p62","h16",1.14468224576046
"dr2_2","p63","h16",1.14468224576046
"dr2_2","p64","h16",1.14468224576046
"dr2_2","p65","h16",1.14468224576046
"dr2_2","p67","h16",1.14468224576046
"dr2_3","p60","h16",0.585993270009091
"dr2_3","p61","h16",0.585993270009091
"dr2_3","p62","h16",0.585993270009091
"dr2_3","p63","h16",0.585993270009091
"dr2_3","p64","h16",0.585993270009091
"dr2_3","p65","h16",0.585993270009091
"dr2_3","p67","h16",0.585993270009091
"dr2_5","p60","h16",0.735978215845424
"dr2_5","p61","h16",0.735978215845424
"dr2_5","p62","h16",0.735978215845424
"dr2_5","p63","h16",0.735978215845424
"dr2_5","p64","h16",0.735978215845424
"dr2_5","p65","h16",0.735978215845424
"dr2_5","p67","h16",0.735978215845424
"dr2_6","p60","h16",0.837212308047642
"dr2_6","p61","h16",0.837212308047642
"dr2_6","p62","h16",0.837212308047642
"dr2_6","p63","h16",0.837212308047642
"dr2_6","p64","h16",0.837212308047642
"dr2_6","p65","h16",0.837212308047642
"dr2_6","p67","h16",0.837212308047642
"dr2_11","p60","h16",0.832109503745453
"dr2_11","p61","h16",0.832109503745453
"dr2_11","p62","h16",0.832109503745453
"dr2_11","p63","h16",0.832109503745453
"dr2_11","p64","h16",0.832109503745453
"dr2_11","p65","h16",0.832109503745453
"dr2_11","p67","h16",0.832109503745453
"dr2_7","p60","h16",0.274760820533835
"dr2_7","p61","h16",0.274760820533835
"dr2_7","p62","h16",0.274760820533835
"dr2_7","p63","h16",0.274760820533835
"dr2_7","p64","h16",0.274760820533835
"dr2_7","p65","h16",0.274760820533835
"dr2_7","p67","h16",0.274760820533835
"dr2_8","p60","h16",0.480035168819325
"dr2_8","p61","h16",0.480035168819325
"dr2_8","p62","h16",0.480035168819325
"dr2_8","p63","h16",0.480035168819325
"dr2_8","p64","h16",0.480035168819325
"dr2_8","p65","h16",0.480035168819325
"dr2_8","p67","h16",0.480035168819325
"dr2_9","p60","h16",2.14787685585542
"dr2_9","p61","h16",2.14787685585542
"dr2_9","p62","h16",2.14787685585542
"dr2_9","p63","h16",2.14787685585542
"dr2_9","p64","h16",2.14787685585542
"dr2_9","p65","h16",2.14787685585542
"dr2_9","p67","h16",2.14787685585542
"dr2_4","p60","h16",0.469305396336254
"dr2_4","p61","h16",0.469305396336254
"dr2_4","p62","h16",0.469305396336254
"dr2_4","p63","h16",0.469305396336254
"dr2_4","p64","h16",0.469305396336254
"dr2_4","p65","h16",0.469305396336254
"dr2_4","p67","h16",0.469305396336254
"dr2_1","p129","h16",0.0591950668595009
"dr2_1","p130","h16",0.0591950668595009
"dr2_1","p131","h16",0.0591950668595009
"dr2_1","p132","h16",0.0591950668595009
"dr2_1","p133","h16",0.0591950668595009
"dr2_1","p134","h16",0.0591950668595009
"dr2_2","p129","h16",7.38527286393721
"dr2_2","p130","h16",7.38527286393721
"dr2_2","p131","h16",7.38527286393721
"dr2_2","p132","h16",7.38527286393721
"dr2_2","p133","h16",7.38527286393721
"dr2_2","p134","h16",7.38527286393721
"dr2_3","p129","h16",0.67884301998034
"dr2_3","p130","h16",0.67884301998034
"dr2_3","p131","h16",0.67884301998034
"dr2_3","p132","h16",0.67884301998034
"dr2_3","p133","h16",0.67884301998034
"dr2_3","p134","h16",0.67884301998034
"dr2_5","p129","h16",0.784659287001793
"dr2_5","p130","h16",0.784659287001793
"dr2_5","p131","h16",0.784659287001793
"dr2_5","p132","h16",0.784659287001793
"dr2_5","p133","h16",0.784659287001793
"dr2_5","p134","h16",0.784659287001793
"dr2_6","p129","h16",0.919000712309688
"dr2_6","p130","h16",0.919000712309688
"dr2_6","p131","h16",0.919000712309688
"dr2_6","p132","h16",0.919000712309688
"dr2_6","p133","h16",0.919000712309688
"dr2_6","p134","h16",0.919000712309688
"dr2_7","p129","h16",0.116752968305599
"dr2_7","p130","h16",0.116752968305599
"dr2_7","p131","h16",0.116752968305599
"dr2_7","p132","h16",0.116752968305599
"dr2_7","p133","h16",0.116752968305599
"dr2_7","p134","h16",0.116752968305599
"dr2_4","p129","h16",0.725374989997811
"dr2_4","p130","h16",0.725374989997811
"dr2_4","p131","h16",0.725374989997811
"dr2_4","p132","h16",0.725374989997811
"dr2_4","p133","h16",0.725374989997811
"dr2_4","p134","h16",0.725374989997811
"dr2_1","p10","h1",0.137425085240063
"dr2_1","p11","h1",0.137425085240063
"dr2_1","p9","h1",0.137425085240063
"dr2_2","p10","h1",1.0070211926608
"dr2_2","p11","h1",1.0070211926608
"dr2_2","p9","h1",1.0070211926608
"dr2_3","p10","h1",0.807733788701694
"dr2_3","p11","h1",0.807733788701694
"dr2_3","p9","h1",0.807733788701694
"dr2_5","p10","h1",0.77479830104124
"dr2_5","p11","h1",0.77479830104124
"dr2_5","p9","h1",0.77479830104124
"dr2_6","p10","h1",0.429200143398319
"dr2_6","p11","h1",0.429200143398319
"dr2_6","p9","h1",0.429200143398319
"dr2_7","p10","h1",0.191225503541457
"dr2_7","p11","h1",0.191225503541457
"dr2_7","p9","h1",0.191225503541457
"dr2_8","p10","h1",0.707344304023448
"dr2_8","p11","h1",0.707344304023448
"dr2_8","p9","h1",0.707344304023448
"dr2_4","p10","h1",0.483994908634413
"dr2_4","p11","h1",0.483994908634413
"dr2_4","p9","h1",0.483994908634413
"dr2_1","p60","h1",0.168744138818033
"dr2_1","p61","h1",0.168744138818033
"dr2_1","p62","h1",0.168744138818033
"dr2_1","p63","h1",0.168744138818033
"dr2_1","p64","h1",0.168744138818033
"dr2_1","p65","h1",0.168744138818033
"dr2_1","p67","h1",0.168744138818033
"dr2_2","p60","h1",0.0680736366171894
"dr2_2","p61","h1",0.0680736366171894
"dr2_2","p62","h1",0.0680736366171894
"dr2_2","p63","h1",0.0680736366171894
"dr2_2","p64","h1",0.0680736366171894
"dr2_2","p65","h1",0.0680736366171894
"dr2_2","p67","h1",0.0680736366171894
"dr2_3","p60","h1",0.543714753860477
"dr2_3","p61","h1",0.543714753860477
"dr2_3","p62","h1",0.543714753860477
"dr2_3","p63","h1",0.543714753860477
"dr2_3","p64","h1",0.543714753860477
"dr2_3","p65","h1",0.543714753860477
"dr2_3","p67","h1",0.543714753860477
"dr2_5","p60","h1",0.658682032567313
"dr2_5","p61","h1",0.658682032567313
"dr2_5","p62","h1",0.658682032567313
"dr2_5","p63","h1",0.658682032567313
"dr2_5","p64","h1",0.658682032567313
"dr2_5","p65","h1",0.658682032567313
"dr2_5","p67","h1",0.658682032567313
"dr2_6","p60","h1",0.399533999351834
"dr2_6","p61","h1",0.399533999351834
"dr2_6","p62","h1",0.399533999351834
"dr2_6","p63","h1",0.399533999351834
"dr2_6","p64","h1",0.399533999351834
"dr2_6","p65","h1",0.399533999351834
"dr2_6","p67","h1",0.399533999351834
"dr2_11","p60","h1",0.268108606392588
"dr2_11","p61","h1",0.268108606392588
"dr2_11","p62","h1",0.268108606392588
"dr2_11","p63","h1",0.268108606392588
"dr2_11","p64","h1",0.268108606392588
"dr2_11","p65","h1",0.268108606392588
"dr2_11","p67","h1",0.268108606392588
"dr2_7","p60","h1",0.256177904506798
"dr2_7","p61","h1",0.256177904506798
"dr2_7","p62","h1",0.256177904506798
"dr2_7","p63","h1",0.256177904506798
"dr2_7","p64","h1",0.256177904506798
"dr2_7","p65","h1",0.256177904506798
"dr2_7","p67","h1",0.256177904506798
"dr2_8","p60","h1",0.4563574923423
"dr2_8","p61","h1",0.4563574923423
"dr2_8","p62","h1",0.4563574923423
"dr2_8","p63","h1",0.4563574923423
"dr2_8","p64","h1",0.4563574923423
"dr2_8","p65","h1",0.4563574923423
"dr2_8","p67","h1",0.4563574923423
"dr2_9","p60","h1",0.554146065081624
"dr2_9","p61","h1",0.554146065081624
"dr2_9","p62","h1",0.554146065081624
"dr2_9","p63","h1",0.554146065081624
"dr2_9","p64","h1",0.554146065081624
"dr2_9","p65","h1",0.554146065081624
"dr2_9","p67","h1",0.554146065081624
"dr2_4","p60","h1",0.337441741809917
"dr2_4","p61","h1",0.337441741809917
"dr2_4","p62","h1",0.337441741809917
"dr2_4","p63","h1",0.337441741809917
"dr2_4","p64","h1",0.337441741809917
"dr2_4","p65","h1",0.337441741809917
"dr2_4","p67","h1",0.337441741809917
"dr2_1","p129","h1",0.0437753860605886
"dr2_1","p130","h1",0.0437753860605886
"dr2_1","p131","h1",0.0437753860605886
"dr2_1","p132","h1",0.0437753860605886
"dr2_1","p133","h1",0.0437753860605886
"dr2_1","p134","h1",0.0437753860605886
"dr2_2","p129","h1",0.541784659995754
"dr2_2","p130","h1",0.541784659995754
"dr2_2","p131","h1",0.541784659995754
"dr2_2","p132","h1",0.541784659995754
"dr2_2","p133","h1",0.541784659995754
"dr2_2","p134","h1",0.541784659995754
"dr2_3","p129","h1",0.604957099728436
"dr2_3","p130","h1",0.604957099728436
"dr2_3","p131","h1",0.604957099728436
"dr2_3","p132","h1",0.604957099728436
"dr2_3","p133","h1",0.604957099728436
"dr2_3","p134","h1",0.604957099728436
"dr2_5","p129","h1",0.696264545272826
"dr2_5","p130","h1",0.696264545272826
"dr2_5","p131","h1",0.696264545272826
"dr2_5","p132","h1",0.696264545272826
"dr2_5","p133","h1",0.696264545272826
"dr2_5","p134","h1",0.696264545272826
"dr2_6","p129","h1",0.500815895514883
"dr2_6","p130","h1",0.500815895514883
"dr2_6","p131","h1",0.500815895514883
"dr2_6","p132","h1",0.500815895514883
"dr2_6","p133","h1",0.500815895514883
"dr2_6","p134","h1",0.500815895514883
"dr2_7","p129","h1",0.203687379712015
"dr2_7","p130","h1",0.203687379712015
"dr2_7","p131","h1",0.203687379712015
"dr2_7","p132","h1",0.203687379712015
"dr2_7","p133","h1",0.203687379712015
"dr2_7","p134","h1",0.203687379712015
"dr2_4","p129","h1",0.374177727327583
"dr2_4","p130","h1",0.374177727327583
"dr2_4","p131","h1",0.374177727327583
"dr2_4","p132","h1",0.374177727327583
"dr2_4","p133","h1",0.374177727327583
"dr2_4","p134","h1",0.374177727327583
"dr2_1","p10","h2",0.978332653172781
"dr2_1","p11","h2",0.978332653172781
"dr2_1","p9","h2",0.978332653172781
"dr2_2","p10","h2",1.36009036696871
"dr2_2","p11","h2",1.36009036696871
"dr2_2","p9","h2",1.36009036696871
"dr2_3","p10","h2",1.29661205744197
"dr2_3","p11","h2",1.29661205744197
"dr2_3","p9","h2",1.29661205744197
"dr2_5","p10","h2",0.928607692862054
"dr2_5","p11","h2",0.928607692862054
"dr2_5","p9","h2",0.928607692862054
"dr2_6","p10","h2",1.27681985688721
"dr2_6","p11","h2",1.27681985688721
"dr2_6","p9","h2",1.27681985688721
"dr2_7","p10","h2",0.415315622725969
"dr2_7","p11","h2",0.415315622725969
"dr2_7","p9","h2",0.415315622725969
"dr2_8","p10","h2",0.368596563155554
"dr2_8","p11","h2",0.368596563155554
"dr2_8","p9","h2",0.368596563155554
"dr2_4","p10","h2",0.500234443490241
"dr2_4","p11","h2",0.500234443490241
"dr2_4","p9","h2",0.500234443490241
"dr2_1","p60","h2",0.577229648435047
"dr2_1","p61","h2",0.577229648435047
"dr2_1","p62","h2",0.577229648435047
"dr2_1","p63","h2",0.577229648435047
"dr2_1","p64","h2",0.577229648435047
"dr2_1","p65","h2",0.577229648435047
"dr2_1","p67","h2",0.577229648435047
"dr2_2","p60","h2",1.59117868525219
"dr2_2","p61","h2",1.59117868525219
"dr2_2","p62","h2",1.59117868525219
"dr2_2","p63","h2",1.59117868525219
"dr2_2","p64","h2",1.59117868525219
"dr2_2","p65","h2",1.59117868525219
"dr2_2","p67","h2",1.59117868525219
"dr2_3","p60","h2",0.829950005747727
"dr2_3","p61","h2",0.829950005747727
"dr2_3","p62","h2",0.829950005747727
"dr2_3","p63","h2",0.829950005747727
"dr2_3","p64","h2",0.829950005747727
"dr2_3","p65","h2",0.829950005747727
"dr2_3","p67","h2",0.829950005747727
"dr2_5","p60","h2",0.834879661205715
"dr2_5","p61","h2",0.834879661205715
"dr2_5","p62","h2",0.834879661205715
"dr2_5","p63","h2",0.834879661205715
"dr2_5","p64","h2",0.834879661205715
"dr2_5","p65","h2",0.834879661205715
"dr2_5","p67","h2",0.834879661205715
"dr2_6","p60","h2",1.11021476882436
"dr2_6","p61","h2",1.11021476882436
"dr2_6","p62","h2",1.11021476882436
"dr2_6","p63","h2",1.11021476882436
"dr2_6","p64","h2",1.11021476882436
"dr2_6","p65","h2",1.11021476882436
"dr2_6","p67","h2",1.11021476882436
"dr2_11","p60","h2",1.13352566205196
"dr2_11","p61","h2",1.13352566205196
"dr2_11","p62","h2",1.13352566205196
"dr2_11","p63","h2",1.13352566205196
"dr2_11","p64","h2",1.13352566205196
"dr2_11","p65","h2",1.13352566205196
"dr2_11","p67","h2",1.13352566205196
"dr2_7","p60","h2",0.384688846326846
"dr2_7","p61","h2",0.384688846326846
"dr2_7","p62","h2",0.384688846326846
"dr2_7","p63","h2",0.384688846326846
"dr2_7","p64","h2",0.384688846326846
"dr2_7","p65","h2",0.384688846326846
"dr2_7","p67","h2",0.384688846326846
"dr2_8","p60","h2",0.733546637842722
"dr2_8","p61","h2",0.733546637842722
"dr2_8","p62","h2",0.733546637842722
"dr2_8","p63","h2",0.733546637842722
"dr2_8","p64","h2",0.733546637842722
"dr2_8","p65","h2",0.733546637842722
"dr2_8","p67","h2",0.733546637842722
"dr2_9","p60","h2",1.62869108580618
"dr2_9","p61","h2",1.62869108580618
"dr2_9","p62","h2",1.62869108580618
"dr2_9","p63","h2",1.62869108580618
"dr2_9","p64","h2",1.62869108580618
"dr2_9","p65","h2",1.62869108580618
"dr2_9","p67","h2",1.62869108580618
"dr2_4","p60","h2",0.767003251948359
"dr2_4","p61","h2",0.767003251948359
"dr2_4","p62","h2",0.767003251948359
"dr2_4","p63","h2",0.767003251948359
"dr2_4","p64","h2",0.767003251948359
"dr2_4","p65","h2",0.767003251948359
"dr2_4","p67","h2",0.767003251948359
"dr2_1","p129","h2",0.571736831106944
"dr2_1","p130","h2",0.571736831106944
"dr2_1","p131","h2",0.571736831106944
"dr2_1","p132","h2",0.571736831106944
"dr2_1","p133","h2",0.571736831106944
