"i","r","timeslice","value"
"dr1_6","p132","h13",3.37834910148608
"dr1_6","p133","h13",3.37834910148608
"dr1_6","p134","h13",3.37834910148608
"dr1_8","p129","h13",1.00039770432123
"dr1_8","p130","h13",1.00039770432123
"dr1_8","p131","h13",1.00039770432123
"dr1_8","p132","h13",1.00039770432123
"dr1_8","p133","h13",1.00039770432123
"dr1_8","p134","h13",1.00039770432123
"dr1_5","p129","h13",6.42628799027518
"dr1_5","p130","h13",6.42628799027518
"dr1_5","p131","h13",6.42628799027518
"dr1_5","p132","h13",6.42628799027518
"dr1_5","p133","h13",6.42628799027518
"dr1_5","p134","h13",6.42628799027518
"dr1_1","p10","h14",4.19918117581521
"dr1_1","p11","h14",4.19918117581521
"dr1_1","p9","h14",4.19918117581521
"dr1_2","p10","h14",6.37843704532065
"dr1_2","p11","h14",6.37843704532065
"dr1_2","p9","h14",6.37843704532065
"dr1_3","p10","h14",0.517534580188714
"dr1_3","p11","h14",0.517534580188714
"dr1_3","p9","h14",0.517534580188714
"dr1_4","p10","h14",0.979730042772735
"dr1_4","p11","h14",0.979730042772735
"dr1_4","p9","h14",0.979730042772735
"dr1_5","p10","h14",5.70653822377184
"dr1_5","p11","h14",5.70653822377184
"dr1_5","p9","h14",5.70653822377184
"dr1_6","p10","h14",4.93525441749204
"dr1_6","p11","h14",4.93525441749204
"dr1_6","p9","h14",4.93525441749204
"dr1_7","p10","h14",1.20892908025351
"dr1_7","p11","h14",1.20892908025351
"dr1_7","p9","h14",1.20892908025351
"dr1_8","p10","h14",0.902426737964876
"dr1_8","p11","h14",0.902426737964876
"dr1_8","p9","h14",0.902426737964876
"dr1_1","p60","h14",1.12573991320875
"dr1_1","p61","h14",1.12573991320875
"dr1_1","p62","h14",1.12573991320875
"dr1_1","p63","h14",1.12573991320875
"dr1_1","p64","h14",1.12573991320875
"dr1_1","p65","h14",1.12573991320875
"dr1_1","p67","h14",1.12573991320875
"dr1_2","p60","h14",15.2526806120764
"dr1_2","p61","h14",15.2526806120764
"dr1_2","p62","h14",15.2526806120764
"dr1_2","p63","h14",15.2526806120764
"dr1_2","p64","h14",15.2526806120764
"dr1_2","p65","h14",15.2526806120764
"dr1_2","p67","h14",15.2526806120764
"dr1_3","p60","h14",0.32930617730389
"dr1_3","p61","h14",0.32930617730389
"dr1_3","p62","h14",0.32930617730389
"dr1_3","p63","h14",0.32930617730389
"dr1_3","p64","h14",0.32930617730389
"dr1_3","p65","h14",0.32930617730389
"dr1_3","p67","h14",0.32930617730389
"dr1_4","p60","h14",0.658184439863544
"dr1_4","p61","h14",0.658184439863544
"dr1_4","p62","h14",0.658184439863544
"dr1_4","p63","h14",0.658184439863544
"dr1_4","p64","h14",0.658184439863544
"dr1_4","p65","h14",0.658184439863544
"dr1_4","p67","h14",0.658184439863544
"dr1_9","p60","h14",0.558493698845621
"dr1_9","p61","h14",0.558493698845621
"dr1_9","p62","h14",0.558493698845621
"dr1_9","p63","h14",0.558493698845621
"dr1_9","p64","h14",0.558493698845621
"dr1_9","p65","h14",0.558493698845621
"dr1_9","p67","h14",0.558493698845621
"dr1_5","p60","h14",4.03761400097432
"dr1_5","p61","h14",4.03761400097432
"dr1_5","p62","h14",4.03761400097432
"dr1_5","p63","h14",4.03761400097432
"dr1_5","p64","h14",4.03761400097432
"dr1_5","p65","h14",4.03761400097432
"dr1_5","p67","h14",4.03761400097432
"dr1_10","p60","h14",0.402688652738643
"dr1_10","p61","h14",0.402688652738643
"dr1_10","p62","h14",0.402688652738643
"dr1_10","p63","h14",0.402688652738643
"dr1_10","p64","h14",0.402688652738643
"dr1_10","p65","h14",0.402688652738643
"dr1_10","p67","h14",0.402688652738643
"dr1_6","p60","h14",10.1830374372522
"dr1_6","p61","h14",10.1830374372522
"dr1_6","p62","h14",10.1830374372522
"dr1_6","p63","h14",10.1830374372522
"dr1_6","p64","h14",10.1830374372522
"dr1_6","p65","h14",10.1830374372522
"dr1_6","p67","h14",10.1830374372522
"dr1_7","p60","h14",0.671688815509975
"dr1_7","p61","h14",0.671688815509975
"dr1_7","p62","h14",0.671688815509975
"dr1_7","p63","h14",0.671688815509975
"dr1_7","p64","h14",0.671688815509975
"dr1_7","p65","h14",0.671688815509975
"dr1_7","p67","h14",0.671688815509975
"dr1_8","p60","h14",0.442162064205358
"dr1_8","p61","h14",0.442162064205358
"dr1_8","p62","h14",0.442162064205358
"dr1_8","p63","h14",0.442162064205358
"dr1_8","p64","h14",0.442162064205358
"dr1_8","p65","h14",0.442162064205358
"dr1_8","p67","h14",0.442162064205358
"dr1_1","p129","h14",6.079020849268
"dr1_1","p130","h14",6.079020849268
"dr1_1","p131","h14",6.079020849268
"dr1_1","p132","h14",6.079020849268
"dr1_1","p133","h14",6.079020849268
"dr1_1","p134","h14",6.079020849268
"dr1_2","p129","h14",6.9542275691966
"dr1_2","p130","h14",6.9542275691966
"dr1_2","p131","h14",6.9542275691966
"dr1_2","p132","h14",6.9542275691966
"dr1_2","p133","h14",6.9542275691966
"dr1_2","p134","h14",6.9542275691966
"dr1_3","p129","h14",0.337549401955062
"dr1_3","p130","h14",0.337549401955062
"dr1_3","p131","h14",0.337549401955062
"dr1_3","p132","h14",0.337549401955062
"dr1_3","p133","h14",0.337549401955062
"dr1_3","p134","h14",0.337549401955062
"dr1_4","p129","h14",0.705958995056868
"dr1_4","p130","h14",0.705958995056868
"dr1_4","p131","h14",0.705958995056868
"dr1_4","p132","h14",0.705958995056868
"dr1_4","p133","h14",0.705958995056868
"dr1_4","p134","h14",0.705958995056868
"dr1_6","p129","h14",3.49191623789092
"dr1_6","p130","h14",3.49191623789092
"dr1_6","p131","h14",3.49191623789092
"dr1_6","p132","h14",3.49191623789092
"dr1_6","p133","h14",3.49191623789092
"dr1_6","p134","h14",3.49191623789092
"dr1_8","p129","h14",0.435814346288441
"dr1_8","p130","h14",0.435814346288441
"dr1_8","p131","h14",0.435814346288441
"dr1_8","p132","h14",0.435814346288441
"dr1_8","p133","h14",0.435814346288441
"dr1_8","p134","h14",0.435814346288441
"dr1_5","p129","h14",6.23132718380323
"dr1_5","p130","h14",6.23132718380323
"dr1_5","p131","h14",6.23132718380323
"dr1_5","p132","h14",6.23132718380323
"dr1_5","p133","h14",6.23132718380323
"dr1_5","p134","h14",6.23132718380323
"dr1_1","p10","h15",3.74973620154259
"dr1_1","p11","h15",3.74973620154259
"dr1_1","p9","h15",3.74973620154259
"dr1_2","p10","h15",6.88829866554458
"dr1_2","p11","h15",6.88829866554458
"dr1_2","p9","h15",6.88829866554458
"dr1_3","p10","h15",0.465451183603835
"dr1_3","p11","h15",0.465451183603835
"dr1_3","p9","h15",0.465451183603835
"dr1_4","p10","h15",0.969288891933196
"dr1_4","p11","h15",0.969288891933196
"dr1_4","p9","h15",0.969288891933196
"dr1_5","p10","h15",4.82617156582011
"dr1_5","p11","h15",4.82617156582011
"dr1_5","p9","h15",4.82617156582011
"dr1_6","p10","h15",5.5057394783648
"dr1_6","p11","h15",5.5057394783648
"dr1_6","p9","h15",5.5057394783648
"dr1_7","p10","h15",0.690998603697927
"dr1_7","p11","h15",0.690998603697927
"dr1_7","p9","h15",0.690998603697927
"dr1_8","p10","h15",1.19844881407004
"dr1_8","p11","h15",1.19844881407004
"dr1_8","p9","h15",1.19844881407004
"dr1_1","p60","h15",0.958011764290617
"dr1_1","p61","h15",0.958011764290617
"dr1_1","p62","h15",0.958011764290617
"dr1_1","p63","h15",0.958011764290617
"dr1_1","p64","h15",0.958011764290617
"dr1_1","p65","h15",0.958011764290617
"dr1_1","p67","h15",0.958011764290617
"dr1_2","p60","h15",15.452412490126
"dr1_2","p61","h15",15.452412490126
"dr1_2","p62","h15",15.452412490126
"dr1_2","p63","h15",15.452412490126
"dr1_2","p64","h15",15.452412490126
"dr1_2","p65","h15",15.452412490126
"dr1_2","p67","h15",15.452412490126
"dr1_3","p60","h15",0.274302432471928
"dr1_3","p61","h15",0.274302432471928
"dr1_3","p62","h15",0.274302432471928
"dr1_3","p63","h15",0.274302432471928
"dr1_3","p64","h15",0.274302432471928
"dr1_3","p65","h15",0.274302432471928
"dr1_3","p67","h15",0.274302432471928
"dr1_4","p60","h15",0.799188680560194
"dr1_4","p61","h15",0.799188680560194
"dr1_4","p62","h15",0.799188680560194
"dr1_4","p63","h15",0.799188680560194
"dr1_4","p64","h15",0.799188680560194
"dr1_4","p65","h15",0.799188680560194
"dr1_4","p67","h15",0.799188680560194
"dr1_9","p60","h15",0.701458262694844
"dr1_9","p61","h15",0.701458262694844
"dr1_9","p62","h15",0.701458262694844
"dr1_9","p63","h15",0.701458262694844
"dr1_9","p64","h15",0.701458262694844
"dr1_9","p65","h15",0.701458262694844
"dr1_9","p67","h15",0.701458262694844
"dr1_5","p60","h15",3.34277875060381
"dr1_5","p61","h15",3.34277875060381
"dr1_5","p62","h15",3.34277875060381
"dr1_5","p63","h15",3.34277875060381
"dr1_5","p64","h15",3.34277875060381
"dr1_5","p65","h15",3.34277875060381
"dr1_5","p67","h15",3.34277875060381
"dr1_10","p60","h15",0.446502093898242
"dr1_10","p61","h15",0.446502093898242
"dr1_10","p62","h15",0.446502093898242
"dr1_10","p63","h15",0.446502093898242
"dr1_10","p64","h15",0.446502093898242
"dr1_10","p65","h15",0.446502093898242
"dr1_10","p67","h15",0.446502093898242
"dr1_6","p60","h15",10.4624970901022
"dr1_6","p61","h15",10.4624970901022
"dr1_6","p62","h15",10.4624970901022
"dr1_6","p63","h15",10.4624970901022
"dr1_6","p64","h15",10.4624970901022
"dr1_6","p65","h15",10.4624970901022
"dr1_6","p67","h15",10.4624970901022
"dr1_7","p60","h15",0.453230293038105
"dr1_7","p61","h15",0.453230293038105
"dr1_7","p62","h15",0.453230293038105
"dr1_7","p63","h15",0.453230293038105
"dr1_7","p64","h15",0.453230293038105
"dr1_7","p65","h15",0.453230293038105
"dr1_7","p67","h15",0.453230293038105
"dr1_8","p60","h15",0.794416281624221
"dr1_8","p61","h15",0.794416281624221
"dr1_8","p62","h15",0.794416281624221
"dr1_8","p63","h15",0.794416281624221
"dr1_8","p64","h15",0.794416281624221
"dr1_8","p65","h15",0.794416281624221
"dr1_8","p67","h15",0.794416281624221
"dr1_1","p129","h15",5.70238279172832
"dr1_1","p130","h15",5.70238279172832
"dr1_1","p131","h15",5.70238279172832
"dr1_1","p132","h15",5.70238279172832
"dr1_1","p133","h15",5.70238279172832
"dr1_1","p134","h15",5.70238279172832
"dr1_2","p129","h15",7.27885101066565
"dr1_2","p130","h15",7.27885101066565
"dr1_2","p131","h15",7.27885101066565
"dr1_2","p132","h15",7.27885101066565
"dr1_2","p133","h15",7.27885101066565
"dr1_2","p134","h15",7.27885101066565
"dr1_3","p129","h15",0.320995748596815
"dr1_3","p130","h15",0.320995748596815
"dr1_3","p131","h15",0.320995748596815
"dr1_3","p132","h15",0.320995748596815
"dr1_3","p133","h15",0.320995748596815
"dr1_3","p134","h15",0.320995748596815
"dr1_4","p129","h15",0.854851735615794
"dr1_4","p130","h15",0.854851735615794
"dr1_4","p131","h15",0.854851735615794
"dr1_4","p132","h15",0.854851735615794
"dr1_4","p133","h15",0.854851735615794
"dr1_4","p134","h15",0.854851735615794
"dr1_6","p129","h15",3.79557839959293
"dr1_6","p130","h15",3.79557839959293
"dr1_6","p131","h15",3.79557839959293
"dr1_6","p132","h15",3.79557839959293
"dr1_6","p133","h15",3.79557839959293
"dr1_6","p134","h15",3.79557839959293
"dr1_8","p129","h15",0.707991974077212
"dr1_8","p130","h15",0.707991974077212
"dr1_8","p131","h15",0.707991974077212
"dr1_8","p132","h15",0.707991974077212
"dr1_8","p133","h15",0.707991974077212
"dr1_8","p134","h15",0.707991974077212
"dr1_5","p129","h15",5.57280394879298
"dr1_5","p130","h15",5.57280394879298
"dr1_5","p131","h15",5.57280394879298
"dr1_5","p132","h15",5.57280394879298
"dr1_5","p133","h15",5.57280394879298
"dr1_5","p134","h15",5.57280394879298
"dr1_1","p10","h16",4.52489715702995
"dr1_1","p11","h16",4.52489715702995
"dr1_1","p9","h16",4.52489715702995
"dr1_2","p10","h16",6.70884987897047
"dr1_2","p11","h16",6.70884987897047
"dr1_2","p9","h16",6.70884987897047
"dr1_3","p10","h16",0.578614699357569
"dr1_3","p11","h16",0.578614699357569
"dr1_3","p9","h16",0.578614699357569
"dr1_4","p10","h16",1.29254778388634
"dr1_4","p11","h16",1.29254778388634
"dr1_4","p9","h16",1.29254778388634
"dr1_5","p10","h16",5.2609233033394
"dr1_5","p11","h16",5.2609233033394
"dr1_5","p9","h16",5.2609233033394
"dr1_6","p10","h16",5.32708503610374
"dr1_6","p11","h16",5.32708503610374
"dr1_6","p9","h16",5.32708503610374
"dr1_7","p10","h16",0.938322149241345
"dr1_7","p11","h16",0.938322149241345
"dr1_7","p9","h16",0.938322149241345
"dr1_8","p10","h16",0.971727227727469
"dr1_8","p11","h16",0.971727227727469
"dr1_8","p9","h16",0.971727227727469
"dr1_1","p60","h16",1.22933846906216
"dr1_1","p61","h16",1.22933846906216
"dr1_1","p62","h16",1.22933846906216
"dr1_1","p63","h16",1.22933846906216
"dr1_1","p64","h16",1.22933846906216
"dr1_1","p65","h16",1.22933846906216
"dr1_1","p67","h16",1.22933846906216
"dr1_2","p60","h16",15.4674611194866
"dr1_2","p61","h16",15.4674611194866
"dr1_2","p62","h16",15.4674611194866
"dr1_2","p63","h16",15.4674611194866
"dr1_2","p64","h16",15.4674611194866
"dr1_2","p65","h16",15.4674611194866
"dr1_2","p67","h16",15.4674611194866
"dr1_3","p60","h16",0.389798996687216
"dr1_3","p61","h16",0.389798996687216
"dr1_3","p62","h16",0.389798996687216
"dr1_3","p63","h16",0.389798996687216
"dr1_3","p64","h16",0.389798996687216
"dr1_3","p65","h16",0.389798996687216
"dr1_3","p67","h16",0.389798996687216
"dr1_4","p60","h16",0.925604579575125
"dr1_4","p61","h16",0.925604579575125
"dr1_4","p62","h16",0.925604579575125
"dr1_4","p63","h16",0.925604579575125
"dr1_4","p64","h16",0.925604579575125
"dr1_4","p65","h16",0.925604579575125
"dr1_4","p67","h16",0.925604579575125
"dr1_9","p60","h16",0.729146783324664
"dr1_9","p61","h16",0.729146783324664
"dr1_9","p62","h16",0.729146783324664
"dr1_9","p63","h16",0.729146783324664
"dr1_9","p64","h16",0.729146783324664
"dr1_9","p65","h16",0.729146783324664
"dr1_9","p67","h16",0.729146783324664
"dr1_5","p60","h16",3.56754523979487
"dr1_5","p61","h16",3.56754523979487
"dr1_5","p62","h16",3.56754523979487
"dr1_5","p63","h16",3.56754523979487
"dr1_5","p64","h16",3.56754523979487
"dr1_5","p65","h16",3.56754523979487
"dr1_5","p67","h16",3.56754523979487
"dr1_10","p60","h16",0.233770322890258
"dr1_10","p61","h16",0.233770322890258
"dr1_10","p62","h16",0.233770322890258
"dr1_10","p63","h16",0.233770322890258
"dr1_10","p64","h16",0.233770322890258
"dr1_10","p65","h16",0.233770322890258
"dr1_10","p67","h16",0.233770322890258
"dr1_6","p60","h16",10.4320300459137
"dr1_6","p61","h16",10.4320300459137
"dr1_6","p62","h16",10.4320300459137
"dr1_6","p63","h16",10.4320300459137
"dr1_6","p64","h16",10.4320300459137
"dr1_6","p65","h16",10.4320300459137
"dr1_6","p67","h16",10.4320300459137
"dr1_7","p60","h16",0.737257999003258
"dr1_7","p61","h16",0.737257999003258
"dr1_7","p62","h16",0.737257999003258
"dr1_7","p63","h16",0.737257999003258
"dr1_7","p64","h16",0.737257999003258
"dr1_7","p65","h16",0.737257999003258
"dr1_7","p67","h16",0.737257999003258
"dr1_8","p60","h16",0.552820146708328
"dr1_8","p61","h16",0.552820146708328
"dr1_8","p62","h16",0.552820146708328
"dr1_8","p63","h16",0.552820146708328
"dr1_8","p64","h16",0.552820146708328
"dr1_8","p65","h16",0.552820146708328
"dr1_8","p67","h16",0.552820146708328
"dr1_1","p129","h16",6.37759876219427
"dr1_1","p130","h16",6.37759876219427
"dr1_1","p131","h16",6.37759876219427
"dr1_1","p132","h16",6.37759876219427
"dr1_1","p133","h16",6.37759876219427
"dr1_1","p134","h16",6.37759876219427
"dr1_2","p129","h16",7.21581955685468
"dr1_2","p130","h16",7.21581955685468
"dr1_2","p131","h16",7.21581955685468
"dr1_2","p132","h16",7.21581955685468
"dr1_2","p133","h16",7.21581955685468
"dr1_2","p134","h16",7.21581955685468
"dr1_3","p129","h16",0.39375792198036
"dr1_3","p130","h16",0.39375792198036
"dr1_3","p131","h16",0.39375792198036
"dr1_3","p132","h16",0.39375792198036
"dr1_3","p133","h16",0.39375792198036
"dr1_3","p134","h16",0.39375792198036
"dr1_4","p129","h16",1.10259781559695
"dr1_4","p130","h16",1.10259781559695
"dr1_4","p131","h16",1.10259781559695
"dr1_4","p132","h16",1.10259781559695
"dr1_4","p133","h16",1.10259781559695
"dr1_4","p134","h16",1.10259781559695
"dr1_6","p129","h16",3.6702739522909
"dr1_6","p130","h16",3.6702739522909
"dr1_6","p131","h16",3.6702739522909
"dr1_6","p132","h16",3.6702739522909
"dr1_6","p133","h16",3.6702739522909
"dr1_6","p134","h16",3.6702739522909
"dr1_8","p129","h16",0.529894818580175
"dr1_8","p130","h16",0.529894818580175
"dr1_8","p131","h16",0.529894818580175
"dr1_8","p132","h16",0.529894818580175
"dr1_8","p133","h16",0.529894818580175
"dr1_8","p134","h16",0.529894818580175
"dr1_5","p129","h16",5.88925336138566
"dr1_5","p130","h16",5.88925336138566
"dr1_5","p131","h16",5.88925336138566
"dr1_5","p132","h16",5.88925336138566
"dr1_5","p133","h16",5.88925336138566
"dr1_5","p134","h16",5.88925336138566
"dr1_1","p10","h1",4.78629266115389
"dr1_1","p11","h1",4.78629266115389
"dr1_1","p9","h1",4.78629266115389
"dr1_2","p10","h1",7.00867319671524
"dr1_2","p11","h1",7.00867319671524
"dr1_2","p9","h1",7.00867319671524
"dr1_3","p10","h1",0.737485142740207
"dr1_3","p11","h1",0.737485142740207
"dr1_3","p9","h1",0.737485142740207
"dr1_4","p10","h1",1.84656713826847
"dr1_4","p11","h1",1.84656713826847
"dr1_4","p9","h1",1.84656713826847
"dr1_5","p10","h1",5.31603127662658
"dr1_5","p11","h1",5.31603127662658
"dr1_5","p9","h1",5.31603127662658
"dr1_6","p10","h1",5.51025637776497
"dr1_6","p11","h1",5.51025637776497
"dr1_6","p9","h1",5.51025637776497
"dr1_7","p10","h1",0.976084838738655
"dr1_7","p11","h1",0.976084838738655
"dr1_7","p9","h1",0.976084838738655
"dr1_8","p10","h1",1.47812479357024
"dr1_8","p11","h1",1.47812479357024
"dr1_8","p9","h1",1.47812479357024
"dr1_1","p60","h1",1.25651329410659
"dr1_1","p61","h1",1.25651329410659
"dr1_1","p62","h1",1.25651329410659
"dr1_1","p63","h1",1.25651329410659
"dr1_1","p64","h1",1.25651329410659
"dr1_1","p65","h1",1.25651329410659
"dr1_1","p67","h1",1.25651329410659
"dr1_2","p60","h1",15.6044579573858
"dr1_2","p61","h1",15.6044579573858
"dr1_2","p62","h1",15.6044579573858
"dr1_2","p63","h1",15.6044579573858
"dr1_2","p64","h1",15.6044579573858
"dr1_2","p65","h1",15.6044579573858
"dr1_2","p67","h1",15.6044579573858
"dr1_3","p60","h1",0.567164902334219
"dr1_3","p61","h1",0.567164902334219
"dr1_3","p62","h1",0.567164902334219
"dr1_3","p63","h1",0.567164902334219
"dr1_3","p64","h1",0.567164902334219
"dr1_3","p65","h1",0.567164902334219
"dr1_3","p67","h1",0.567164902334219
"dr1_4","p60","h1",1.42059047229156
"dr1_4","p61","h1",1.42059047229156
"dr1_4","p62","h1",1.42059047229156
"dr1_4","p63","h1",1.42059047229156
"dr1_4","p64","h1",1.42059047229156
"dr1_4","p65","h1",1.42059047229156
"dr1_4","p67","h1",1.42059047229156
"dr1_9","p60","h1",1.06363968096445
"dr1_9","p61","h1",1.06363968096445
"dr1_9","p62","h1",1.06363968096445
"dr1_9","p63","h1",1.06363968096445
"dr1_9","p64","h1",1.06363968096445
"dr1_9","p65","h1",1.06363968096445
"dr1_9","p67","h1",1.06363968096445
"dr1_5","p60","h1",3.61626908459689
"dr1_5","p61","h1",3.61626908459689
"dr1_5","p62","h1",3.61626908459689
"dr1_5","p63","h1",3.61626908459689
"dr1_5","p64","h1",3.61626908459689
"dr1_5","p65","h1",3.61626908459689
"dr1_5","p67","h1",3.61626908459689
"dr1_10","p60","h1",0.524079704679864
"dr1_10","p61","h1",0.524079704679864
"dr1_10","p62","h1",0.524079704679864
"dr1_10","p63","h1",0.524079704679864
"dr1_10","p64","h1",0.524079704679864
"dr1_10","p65","h1",0.524079704679864
"dr1_10","p67","h1",0.524079704679864
"dr1_6","p60","h1",10.5466229196953
"dr1_6","p61","h1",10.5466229196953
"dr1_6","p62","h1",10.5466229196953
"dr1_6","p63","h1",10.5466229196953
"dr1_6","p64","h1",10.5466229196953
"dr1_6","p65","h1",10.5466229196953
"dr1_6","p67","h1",10.5466229196953
"dr1_7","p60","h1",0.753254868218006
"dr1_7","p61","h1",0.753254868218006
"dr1_7","p62","h1",0.753254868218006
"dr1_7","p63","h1",0.753254868218006
"dr1_7","p64","h1",0.753254868218006
"dr1_7","p65","h1",0.753254868218006
"dr1_7","p67","h1",0.753254868218006
"dr1_8","p60","h1",1.20600203905657
"dr1_8","p61","h1",1.20600203905657
"dr1_8","p62","h1",1.20600203905657
"dr1_8","p63","h1",1.20600203905657
"dr1_8","p64","h1",1.20600203905657
"dr1_8","p65","h1",1.20600203905657
"dr1_8","p67","h1",1.20600203905657
"dr1_1","p129","h1",6.49643068289066
"dr1_1","p130","h1",6.49643068289066
"dr1_1","p131","h1",6.49643068289066
"dr1_1","p132","h1",6.49643068289066
"dr1_1","p133","h1",6.49643068289066
"dr1_1","p134","h1",6.49643068289066
"dr1_2","p129","h1",7.44333242896095
"dr1_2","p130","h1",7.44333242896095
"dr1_2","p131","h1",7.44333242896095
"dr1_2","p132","h1",7.44333242896095
"dr1_2","p133","h1",7.44333242896095
"dr1_2","p134","h1",7.44333242896095
"dr1_3","p129","h1",0.581431877949393
"dr1_3","p130","h1",0.581431877949393
"dr1_3","p131","h1",0.581431877949393
"dr1_3","p132","h1",0.581431877949393
"dr1_3","p133","h1",0.581431877949393
"dr1_3","p134","h1",0.581431877949393
"dr1_4","p129","h1",1.50988536631727
"dr1_4","p130","h1",1.50988536631727
"dr1_4","p131","h1",1.50988536631727
"dr1_4","p132","h1",1.50988536631727
"dr1_4","p133","h1",1.50988536631727
"dr1_4","p134","h1",1.50988536631727
"dr1_6","p129","h1",3.98663642536015
"dr1_6","p130","h1",3.98663642536015
"dr1_6","p131","h1",3.98663642536015
"dr1_6","p132","h1",3.98663642536015
"dr1_6","p133","h1",3.98663642536015
"dr1_6","p134","h1",3.98663642536015
"dr1_8","p129","h1",1.07301010953209
"dr1_8","p130","h1",1.07301010953209
"dr1_8","p131","h1",1.07301010953209
"dr1_8","p132","h1",1.07301010953209
"dr1_8","p133","h1",1.07301010953209
"dr1_8","p134","h1",1.07301010953209
"dr1_5","p129","h1",5.17336109787965
"dr1_5","p130","h1",5.17336109787965
"dr1_5","p131","h1",5.17336109787965
"dr1_5","p132","h1",5.17336109787965
"dr1_5","p133","h1",5.17336109787965
"dr1_5","p134","h1",5.17336109787965
"dr1_1","p10","h2",3.20896032425244
"dr1_1","p11","h2",3.20896032425244
"dr1_1","p9","h2",3.20896032425244
"dr1_2","p10","h2",6.99656579012792
"dr1_2","p11","h2",6.99656579012792
"dr1_2","p9","h2",6.99656579012792
"dr1_3","p10","h2",0.413409807843092
"dr1_3","p11","h2",0.413409807843092
"dr1_3","p9","h2",0.413409807843092
"dr1_4","p10","h2",1.08622938999318
"dr1_4","p11","h2",1.08622938999318
"dr1_4","p9","h2",1.08622938999318
"dr1_5","p10","h2",4.58490842585902
"dr1_5","p11","h2",4.58490842585902
"dr1_5","p9","h2",4.58490842585902
"dr1_6","p10","h2",5.56494374604624
"dr1_6","p11","h2",5.56494374604624
"dr1_6","p9","h2",5.56494374604624
"dr1_7","p10","h2",1.17039571962297
"dr1_7","p11","h2",1.17039571962297
"dr1_7","p9","h2",1.17039571962297
"dr1_8","p10","h2",0.99990194473232
"dr1_8","p11","h2",0.99990194473232
"dr1_8","p9","h2",0.99990194473232
"dr1_1","p60","h2",0.744885630947625
"dr1_1","p61","h2",0.744885630947625
"dr1_1","p62","h2",0.744885630947625
"dr1_1","p63","h2",0.744885630947625
"dr1_1","p64","h2",0.744885630947625
"dr1_1","p65","h2",0.744885630947625
"dr1_1","p67","h2",0.744885630947625
"dr1_2","p60","h2",15.5936534328438
"dr1_2","p61","h2",15.5936534328438
"dr1_2","p62","h2",15.5936534328438
"dr1_2","p63","h2",15.5936534328438
"dr1_2","p64","h2",15.5936534328438
"dr1_2","p65","h2",15.5936534328438
"dr1_2","p67","h2",15.5936534328438
"dr1_3","p60","h2",0.220569569367573
"dr1_3","p61","h2",0.220569569367573
"dr1_3","p62","h2",0.220569569367573
"dr1_3","p63","h2",0.220569569367573
"dr1_3","p64","h2",0.220569569367573
"dr1_3","p65","h2",0.220569569367573
"dr1_3","p67","h2",0.220569569367573
"dr1_4","p60","h2",0.795201740858714
"dr1_4","p61","h2",0.795201740858714
"dr1_4","p62","h2",0.795201740858714
"dr1_4","p63","h2",0.795201740858714
"dr1_4","p64","h2",0.795201740858714
"dr1_4","p65","h2",0.795201740858714
"dr1_4","p67","h2",0.795201740858714
"dr1_9","p60","h2",0.551295723091521
"dr1_9","p61","h2",0.551295723091521
"dr1_9","p62","h2",0.551295723091521
"dr1_9","p63","h2",0.551295723091521
"dr1_9","p64","h2",0.551295723091521
"dr1_9","p65","h2",0.551295723091521
"dr1_9","p67","h2",0.551295723091521
"dr1_5","p60","h2",3.20384560092347
"dr1_5","p61","h2",3.20384560092347
"dr1_5","p62","h2",3.20384560092347
"dr1_5","p63","h2",3.20384560092347
"dr1_5","p64","h2",3.20384560092347
"dr1_5","p65","h2",3.20384560092347
"dr1_5","p67","h2",3.20384560092347
"dr1_10","p60","h2",0.401291533547139
"dr1_10","p61","h2",0.401291533547139
"dr1_10","p62","h2",0.401291533547139
"dr1_10","p63","h2",0.401291533547139
"dr1_10","p64","h2",0.401291533547139
"dr1_10","p65","h2",0.401291533547139
"dr1_10","p67","h2",0.401291533547139
"dr1_6","p60","h2",10.5395502649253
"dr1_6","p61","h2",10.5395502649253
"dr1_6","p62","h2",10.5395502649253
"dr1_6","p63","h2",10.5395502649253
"dr1_6","p64","h2",10.5395502649253
"dr1_6","p65","h2",10.5395502649253
"dr1_6","p67","h2",10.5395502649253
"dr1_7","p60","h2",0.5737231413602
"dr1_7","p61","h2",0.5737231413602
"dr1_7","p62","h2",0.5737231413602
"dr1_7","p63","h2",0.5737231413602
"dr1_7","p64","h2",0.5737231413602
"dr1_7","p65","h2",0.5737231413602
"dr1_7","p67","h2",0.5737231413602
"dr1_8","p60","h2",0.762685059336454
"dr1_8","p61","h2",0.762685059336454
"dr1_8","p62","h2",0.762685059336454
"dr1_8","p63","h2",0.762685059336454
"dr1_8","p64","h2",0.762685059336454
"dr1_8","p65","h2",0.762685059336454
"dr1_8","p67","h2",0.762685059336454
"dr1_1","p129","h2",4.16121174012158
"dr1_1","p130","h2",4.16121174012158
"dr1_1","p131","h2",4.16121174012158
"dr1_1","p132","h2",4.16121174012158
"dr1_1","p133","h2",4.16121174012158
"dr1_1","p134","h2",4.16121174012158
"dr1_2","p129","h2",7.44113403997961
"dr1_2","p130","h2",7.44113403997961
"dr1_2","p131","h2",7.44113403997961
"dr1_2","p132","h2",7.44113403997961
"dr1_2","p133","h2",7.44113403997961
"dr1_2","p134","h2",7.44113403997961
"dr1_3","p129","h2",0.240252189652781
