r,szn,ddtype,t,Value
p120,summ,hdd,2016,13.4359116
p120,wint,cdd,2016,1.025422348
p120,wint,hdd,2016,1981.74452
p121,fall,cdd,2016,125.33710900000001
p121,fall,hdd,2016,165.79342309999998
p121,spri,cdd,2016,45.95157199
p121,spri,hdd,2016,685.6708442
p121,summ,cdd,2016,540.7743327000001
p121,summ,hdd,2016,10.35966767
p121,wint,cdd,2016,2.469819652
p121,wint,hdd,2016,1885.6277129999999
p122,fall,cdd,2016,104.1660478
p122,fall,hdd,2016,189.4490729
p122,spri,cdd,2016,34.99118381
p122,spri,hdd,2016,767.7855767000001
p122,summ,cdd,2016,485.80796979999997
p122,summ,hdd,2016,19.819276600000002
p122,wint,cdd,2016,0.616940591
p122,wint,hdd,2016,1997.3932559999998
p123,fall,cdd,2016,171.9959344
p123,fall,hdd,2016,108.79406399999999
p123,spri,cdd,2016,70.11972639
p123,spri,hdd,2016,571.9519042999999
p123,summ,cdd,2016,691.7559136
p123,summ,hdd,2016,3.953265084
p123,wint,cdd,2016,4.145950211000001
p123,wint,hdd,2016,1665.33393
p124,fall,cdd,2016,178.01988390000002
p124,fall,hdd,2016,78.40566847
p124,spri,cdd,2016,72.85936991
p124,spri,hdd,2016,547.7705214
p124,summ,cdd,2016,622.8428140999999
p124,summ,hdd,2016,7.80532731
p124,wint,cdd,2016,5.536103249
p124,wint,hdd,2016,1452.520616
p125,fall,cdd,2016,158.7374878
p125,fall,hdd,2016,113.1051127
p125,spri,cdd,2016,62.17762417
p125,spri,hdd,2016,613.028361
p125,summ,cdd,2016,610.9072537000001
p125,summ,hdd,2016,8.036392
p125,wint,cdd,2016,2.089764675
p125,wint,hdd,2016,1705.958523
p126,fall,cdd,2016,118.0590481
p126,fall,hdd,2016,163.4231737
p126,spri,cdd,2016,34.45374171
p126,spri,hdd,2016,744.9325222
p126,summ,cdd,2016,525.1802233
p126,summ,hdd,2016,15.71174939
p126,wint,cdd,2016,0.661863089
p126,wint,hdd,2016,1871.212836
p127,fall,cdd,2016,113.2776981
p127,fall,hdd,2016,180.61428490000003
p127,spri,cdd,2016,29.95907889
p127,spri,hdd,2016,800.8740234
p127,summ,cdd,2016,484.066196
p127,summ,hdd,2016,24.98036067
p127,wint,cdd,2016,1.3913800980000002
p127,wint,hdd,2016,1975.582275
p128,fall,cdd,2016,105.13287009999999
p128,fall,hdd,2016,148.4324476
p128,spri,cdd,2016,19.41460292
p128,spri,hdd,2016,804.879286
p128,summ,cdd,2016,464.470147
p128,summ,hdd,2016,22.66133414
p128,wint,cdd,2016,0.6153392129999999
p128,wint,hdd,2016,1809.125977
p129,fall,cdd,2016,31.3626692
p129,fall,hdd,2016,381.4763387
p129,spri,cdd,2016,13.76826286
p129,spri,hdd,2016,1129.1483560000001
p129,summ,cdd,2016,225.11167740000002
p129,summ,hdd,2016,93.96044413
p129,wint,cdd,2016,0.03614621
p129,wint,hdd,2016,2669.7973629999997
p130,fall,cdd,2016,39.13731893
p130,fall,hdd,2016,325.3752306
p130,spri,cdd,2016,16.11733331
p130,spri,hdd,2016,1018.262465
p130,summ,cdd,2016,274.5895555
p130,summ,hdd,2016,64.35100979
p130,wint,cdd,2016,0.095839699
p130,wint,hdd,2016,2400.060221
p131,fall,cdd,2016,59.83326806
p131,fall,hdd,2016,250.84855819999999
p131,spri,cdd,2016,20.07735358
p131,spri,hdd,2016,891.4411079
p131,summ,cdd,2016,369.7940742
p131,summ,hdd,2016,35.73629167
p131,wint,cdd,2016,0.224816766
p131,wint,hdd,2016,2123.564182
p132,fall,cdd,2016,70.94376882
p132,fall,hdd,2016,226.12158880000004
p132,spri,cdd,2016,18.30606672
p132,spri,hdd,2016,879.0294732000001
p132,summ,cdd,2016,386.71081539999994
p132,summ,hdd,2016,30.950978600000003
p132,wint,cdd,2016,0.161687798
p132,wint,hdd,2016,2104.6080190000002
p133,fall,cdd,2016,64.10121918
p133,fall,hdd,2016,224.55391780000002
p133,spri,cdd,2016,16.31881502
p133,spri,hdd,2016,868.6621772
p133,summ,cdd,2016,350.4573568
p133,summ,hdd,2016,35.19882202
p133,wint,cdd,2016,0.269495414
p133,wint,hdd,2016,2032.8742129999998
p134,fall,cdd,2016,27.90416506
p134,fall,hdd,2016,358.9564345
p134,spri,cdd,2016,10.44829581
p134,spri,hdd,2016,1112.819892
p134,summ,cdd,2016,224.00863650000002
p134,summ,hdd,2016,84.54864502
p134,wint,cdd,2016,0.006456063000000001
p134,wint,hdd,2016,2542.421332
p1,fall,cdd,2018,5.309370889
p1,fall,hdd,2018,447.6328193
p1,spri,cdd,2018,1.899014182
p1,spri,hdd,2018,910.8993191
p1,summ,cdd,2018,58.72422112
p1,summ,hdd,2018,298.3699544
p1,wint,cdd,2018,0.018214821000000003
p1,wint,hdd,2018,1816.023356
p2,fall,cdd,2018,17.43763182
p2,fall,hdd,2018,343.7626817
p2,spri,cdd,2018,6.82460467
p2,spri,hdd,2018,785.622423
p2,summ,cdd,2018,151.86577690000001
p2,summ,hdd,2018,185.1020474
p2,wint,cdd,2018,0.300895704
p2,wint,hdd,2018,1712.245416
p3,fall,cdd,2018,15.83193143
p3,fall,hdd,2018,395.07375079999997
p3,spri,cdd,2018,7.4720769460000005
p3,spri,hdd,2018,809.7197808
p3,summ,cdd,2018,223.90401200000002
p3,summ,hdd,2018,112.66397260000001
p3,wint,cdd,2018,0.255251328
p3,wint,hdd,2018,2050.224067
p4,fall,cdd,2018,29.744262699999997
p4,fall,hdd,2018,311.2402683
p4,spri,cdd,2018,10.92528767
p4,spri,hdd,2018,656.2672255
p4,summ,cdd,2018,327.4612088
p4,summ,hdd,2018,51.27733443
p4,wint,cdd,2018,1.4710369380000001
p4,wint,hdd,2018,1994.572483
p5,fall,cdd,2018,15.62227567
p5,fall,hdd,2018,338.2202148
p5,spri,cdd,2018,5.754755338
p5,spri,hdd,2018,840.8163112999999
p5,summ,cdd,2018,107.7019331
p5,summ,hdd,2018,188.14904109999998
p5,wint,cdd,2018,0.035440442
p5,wint,hdd,2018,1634.133708
p6,fall,cdd,2018,13.54787509
p6,fall,hdd,2018,347.1097819
p6,spri,cdd,2018,4.8125860430000005
p6,spri,hdd,2018,939.3863932
p6,summ,cdd,2018,118.7213559
p6,summ,hdd,2018,173.3366564
p6,wint,cdd,2018,0.010602963
p6,wint,hdd,2018,1696.909993
p7,fall,cdd,2018,15.0582091
p7,fall,hdd,2018,424.6661038
p7,spri,cdd,2018,4.267015457
p7,spri,hdd,2018,995.8663601
p7,summ,cdd,2018,215.04842119999998
p7,summ,hdd,2018,124.9237145
p7,wint,cdd,2018,0.002388431
p7,wint,hdd,2018,2185.88501
p8,fall,cdd,2018,11.16328028
p8,fall,hdd,2018,413.9767456
p8,spri,cdd,2018,2.871108055
p8,spri,hdd,2018,1080.984226
p8,summ,cdd,2018,148.1089444
p8,summ,hdd,2018,156.28338280000003
p8,wint,cdd,2018,0.001531435
p8,wint,hdd,2018,2052.221544
p9,fall,cdd,2018,125.9875912
p9,fall,hdd,2018,98.85749817
p9,spri,cdd,2018,42.44979858
p9,spri,hdd,2018,468.56245250000006
p9,summ,cdd,2018,361.21534560000003
p9,summ,hdd,2018,67.05807156
p9,wint,cdd,2018,0.986784895
p9,wint,hdd,2018,1042.9105630000001
p10,fall,cdd,2018,233.7526957
p10,fall,hdd,2018,58.23104435
p10,spri,cdd,2018,92.23998176
p10,spri,hdd,2018,365.4748874
p10,summ,cdd,2018,588.5248481000001
p10,summ,hdd,2018,23.39657042
p10,wint,cdd,2018,19.17631149
p10,wint,hdd,2018,838.7073432
p11,fall,cdd,2018,206.9148424
p11,fall,hdd,2018,68.08270348
p11,spri,cdd,2018,56.52782439999999
p11,spri,hdd,2018,390.20718039999997
p11,summ,cdd,2018,524.3036906000001
p11,summ,hdd,2018,17.30399026
p11,wint,cdd,2018,13.55481678
p11,wint,hdd,2018,810.9655084
p12,fall,cdd,2018,30.39691289
p12,fall,hdd,2018,348.61663819999995
p12,spri,cdd,2018,7.0187271970000005
p12,spri,hdd,2018,978.1333414999999
p12,summ,cdd,2018,274.5576308
p12,summ,hdd,2018,85.08667840000001
p12,wint,cdd,2018,0.12680517300000002
p12,wint,hdd,2018,2041.9787600000002
p13,fall,cdd,2018,277.923567
p13,fall,hdd,2018,83.28419156
p13,spri,cdd,2018,166.98059080000002
p13,spri,hdd,2018,314.3081665
p13,summ,cdd,2018,994.4002957
p13,summ,hdd,2018,4.812540478
p13,wint,cdd,2018,21.68995327
p13,wint,hdd,2018,1128.544244
p14,fall,cdd,2018,9.203905529
p14,fall,hdd,2018,475.079244
p14,spri,cdd,2018,3.8698710339999995
p14,spri,hdd,2018,974.2363823999999
p14,summ,cdd,2018,139.9589878
p14,summ,hdd,2018,161.3467407
p14,wint,cdd,2018,0.006827803
p14,wint,hdd,2018,2176.5787760000003
p15,fall,cdd,2018,48.78988478
p15,fall,hdd,2018,304.3960232
p15,spri,cdd,2018,16.71966023
p15,spri,hdd,2018,765.2547879
p15,summ,cdd,2018,419.1021389
p15,summ,hdd,2018,63.426594200000004
p15,wint,cdd,2018,5.46537e-07
p15,wint,hdd,2018,1984.858398
p16,fall,cdd,2018,11.06609662
p16,fall,hdd,2018,475.49038360000003
p16,spri,cdd,2018,2.6868751310000003
p16,spri,hdd,2018,1107.02379
p16,summ,cdd,2018,157.2381931
p16,summ,hdd,2018,130.72210520000002
p16,wint,cdd,2018,0.00043462300000000003
p16,wint,hdd,2018,2510.558539
p17,fall,cdd,2018,2.852338685
p17,fall,hdd,2018,668.3081732999999
p17,spri,cdd,2018,0.494527055
p17,spri,hdd,2018,1292.20025
p17,summ,cdd,2018,48.498704700000005
p17,summ,hdd,2018,323.3061049
p17,wint,cdd,2018,0.0008816789999999999
p17,wint,hdd,2018,2751.933865
p18,fall,cdd,2018,12.07062297
p18,fall,hdd,2018,535.3086683
p18,spri,cdd,2018,1.9234259919999999
p18,spri,hdd,2018,1204.927707
p18,summ,cdd,2018,117.5830926
p18,summ,hdd,2018,220.38581000000002
p18,wint,cdd,2018,0.128891642
p18,wint,hdd,2018,2652.084418
p19,fall,cdd,2018,41.17704603
p19,fall,hdd,2018,430.0583903
p19,spri,cdd,2018,9.713058472
p19,spri,hdd,2018,1090.471124
p19,summ,cdd,2018,297.01453310000005
p19,summ,hdd,2018,66.80864546
p19,wint,cdd,2018,2.474566036
p19,wint,hdd,2018,2976.62028
p20,fall,cdd,2018,36.05698056
p20,fall,hdd,2018,349.1996935
p20,spri,cdd,2018,5.917309655
p20,spri,hdd,2018,911.1454942
p20,summ,cdd,2018,306.525099
p20,summ,hdd,2018,58.31499312
p20,wint,cdd,2018,0.392836597
p20,wint,hdd,2018,2395.152995
p21,fall,cdd,2018,6.95010768
p21,fall,hdd,2018,583.5091824
p21,spri,cdd,2018,1.012242039
p21,spri,hdd,2018,1345.33827
p21,summ,cdd,2018,115.02722
p21,summ,hdd,2018,254.1716003
p21,wint,cdd,2018,0.001983378
p21,wint,hdd,2018,2885.365397
p22,fall,cdd,2018,21.23964734
p22,fall,hdd,2018,495.9403822
p22,spri,cdd,2018,1.624515189
p22,spri,hdd,2018,1153.870443
p22,summ,cdd,2018,208.42595419999998
p22,summ,hdd,2018,175.5799188
p22,wint,cdd,2018,0.054472598
p22,wint,hdd,2018,2733.590766
p23,fall,cdd,2018,35.71334415
p23,fall,hdd,2018,393.4528944
p23,spri,cdd,2018,4.895689223
p23,spri,hdd,2018,1004.2410619999999
p23,summ,cdd,2018,309.7177463
p23,summ,hdd,2018,67.28639391
p23,wint,cdd,2018,0.271600071
p23,wint,hdd,2018,2567.9850260000003
p24,fall,cdd,2018,21.45135244
p24,fall,hdd,2018,407.993571
p24,spri,cdd,2018,2.456590335
p24,spri,hdd,2018,1093.498467
p24,summ,cdd,2018,232.66599869999996
p24,summ,hdd,2018,94.69718085
p24,wint,cdd,2018,0.003045514
p24,wint,hdd,2018,2481.033529
p25,fall,cdd,2018,52.39467197
p25,fall,hdd,2018,343.5745239
p25,spri,cdd,2018,20.89880625
p25,spri,hdd,2018,893.8341607000001
p25,summ,cdd,2018,427.35232879999995
p25,summ,hdd,2018,65.51909977
p25,wint,cdd,2018,0.12439824599999999
p25,wint,hdd,2018,2153.872206
p26,fall,cdd,2018,8.677356507999999
p26,fall,hdd,2018,564.0890164
p26,spri,cdd,2018,2.2188511159999997
p26,spri,hdd,2018,1282.335476
p26,summ,cdd,2018,130.7775116
p26,summ,hdd,2018,229.9702284
p26,wint,cdd,2018,0.0
p26,wint,hdd,2018,2799.686957
p27,fall,cdd,2018,249.11585490000002
p27,fall,hdd,2018,90.65505981
p27,spri,cdd,2018,138.8656108
p27,spri,hdd,2018,371.0800849
p27,summ,cdd,2018,912.2464328
p27,summ,hdd,2018,2.56537199
p27,wint,cdd,2018,13.48273489
p27,wint,hdd,2018,1189.853109
p28,fall,cdd,2018,436.996833
p28,fall,hdd,2018,30.14239205
p28,spri,cdd,2018,284.146169
p28,spri,hdd,2018,164.7439406
p28,summ,cdd,2018,1183.428006
p28,summ,hdd,2018,1.55563328
p28,wint,cdd,2018,38.39713203
p28,wint,hdd,2018,719.5195177
p29,fall,cdd,2018,53.67205726
p29,fall,hdd,2018,247.62196859999997
p29,spri,cdd,2018,13.95901362
p29,spri,hdd,2018,744.6405029
p29,summ,cdd,2018,411.8073188
p29,summ,hdd,2018,36.65653653
p29,wint,cdd,2018,0.02777016
p29,wint,hdd,2018,1933.100722
p30,fall,cdd,2018,396.6897922
p30,fall,hdd,2018,23.19029066
p30,spri,cdd,2018,257.2754924
p30,spri,hdd,2018,149.01467219999998
p30,summ,cdd,2018,1072.071533
p30,summ,hdd,2018,0.28691059999999996
p30,wint,cdd,2018,32.74301317
p30,wint,hdd,2018,652.9515245
p31,fall,cdd,2018,87.70140754
p31,fall,hdd,2018,203.7407939
p31,spri,cdd,2018,42.65563541
p31,spri,hdd,2018,588.2946777000001
p31,summ,cdd,2018,510.565016
p31,summ,hdd,2018,21.53337479
p31,wint,cdd,2018,1.233783563
p31,wint,hdd,2018,1749.717882
p32,fall,cdd,2018,71.2989468
p32,fall,hdd,2018,371.6570706
p32,spri,cdd,2018,21.59888373
p32,spri,hdd,2018,982.9601372999999
p32,summ,cdd,2018,384.0397814
p32,summ,hdd,2018,74.71942478
p32,wint,cdd,2018,1.938283973
p32,wint,hdd,2018,2547.768283
p33,fall,cdd,2018,46.20413038
p33,fall,hdd,2018,335.61425099999997
p33,spri,cdd,2018,13.44909774
p33,spri,hdd,2018,967.2061495999999
p33,summ,cdd,2018,321.370341
p33,summ,hdd,2018,106.7114173
p33,wint,cdd,2018,0.097939952
p33,wint,hdd,2018,2253.208957
p34,fall,cdd,2018,45.67306095
p34,fall,hdd,2018,338.1886122
p34,spri,cdd,2018,14.57251019
p34,spri,hdd,2018,942.2722031999999
p34,summ,cdd,2018,318.94809300000003
p34,summ,hdd,2018,97.5428009
p34,wint,cdd,2018,0.202143358
p34,wint,hdd,2018,2232.009277
p35,fall,cdd,2018,47.62404548
p35,fall,hdd,2018,415.55738660000003
p35,spri,cdd,2018,14.32237201
p35,spri,hdd,2018,1021.7477759999999
p35,summ,cdd,2018,345.4935371
p35,summ,hdd,2018,56.98391385
p35,wint,cdd,2018,3.3220659360000004
p35,wint,hdd,2018,2903.007541
p36,fall,cdd,2018,48.88934241
p36,fall,hdd,2018,416.21639680000004
p36,spri,cdd,2018,18.773473100000004
p36,spri,hdd,2018,1073.742201
p36,summ,cdd,2018,339.4259983
p36,summ,hdd,2018,59.748980200000005
p36,wint,cdd,2018,1.53285861
p36,wint,hdd,2018,3054.945475
p37,fall,cdd,2018,47.63297187
p37,fall,hdd,2018,417.609219
p37,spri,cdd,2018,29.8962805
p37,spri,hdd,2018,1083.275079
p37,summ,cdd,2018,347.58317739999995
p37,summ,hdd,2018,60.52088843
p37,wint,cdd,2018,0.416161186
p37,wint,hdd,2018,3205.947808
p38,fall,cdd,2018,97.32355754
p38,fall,hdd,2018,304.317254
p38,spri,cdd,2018,39.47566138
p38,spri,hdd,2018,885.7302517
p38,summ,cdd,2018,469.88898380000006
p38,summ,hdd,2018,31.14427778
p38,wint,cdd,2018,2.057074838
p38,wint,hdd,2018,2763.595378
p39,fall,cdd,2018,80.84225125
p39,fall,hdd,2018,292.4045139
p39,spri,cdd,2018,32.93221156
p39,spri,hdd,2018,847.7821859
p39,summ,cdd,2018,449.8748779
p39,summ,hdd,2018,30.26190652
p39,wint,cdd,2018,1.85789201
p39,wint,hdd,2018,2323.802626
p40,fall,cdd,2018,133.4949578
p40,fall,hdd,2018,239.436086
p40,spri,cdd,2018,65.18352085
p40,spri,hdd,2018,737.2144911
p40,summ,cdd,2018,593.111301
p40,summ,hdd,2018,14.39914703
p40,wint,cdd,2018,4.334428575
p40,wint,hdd,2018,2363.011339
p41,fall,cdd,2018,141.7167918
p41,fall,hdd,2018,200.54950290000002
p41,spri,cdd,2018,84.88235474
p41,spri,hdd,2018,676.7770047
p41,summ,cdd,2018,643.5482449
p41,summ,hdd,2018,9.084166421
p41,wint,cdd,2018,3.569526672
p41,wint,hdd,2018,2337.3920359999997
p42,fall,cdd,2018,42.44313134
p42,fall,hdd,2018,419.02153860000004
p42,spri,cdd,2018,30.64914491
p42,spri,hdd,2018,1147.030436
p42,summ,cdd,2018,304.919298
p42,summ,hdd,2018,77.71671719
p42,wint,cdd,2018,0.251319375
p42,wint,hdd,2018,3292.080078
p43,fall,cdd,2018,76.77116394
p43,fall,hdd,2018,323.5712348
p43,spri,cdd,2018,44.3356959
p43,spri,hdd,2018,981.8857151000001
p43,summ,cdd,2018,440.47726100000006
p43,summ,hdd,2018,40.75450897
p43,wint,cdd,2018,1.414941152
p43,wint,hdd,2018,2925.822754
p44,fall,cdd,2018,88.821462
p44,fall,hdd,2018,306.40407989999994
p44,spri,cdd,2018,40.42462243
p44,spri,hdd,2018,935.1264784
p44,summ,cdd,2018,443.6154513999999
p44,summ,hdd,2018,31.7172771
p44,wint,cdd,2018,1.239580446
p44,wint,hdd,2018,2902.213542
p45,fall,cdd,2018,116.1202155
p45,fall,hdd,2018,252.23466659999997
p45,spri,cdd,2018,58.87552473
p45,spri,hdd,2018,807.6503499
p45,summ,cdd,2018,525.2468194
p45,summ,hdd,2018,17.1538745
p45,wint,cdd,2018,2.484285037
p45,wint,hdd,2018,2588.1155059999996
p46,fall,cdd,2018,75.76071845
p46,fall,hdd,2018,341.61231150000003
p46,spri,cdd,2018,38.08621724
p46,spri,hdd,2018,1024.760064
p46,summ,cdd,2018,386.2115818
p46,summ,hdd,2018,56.10974206
p46,wint,cdd,2018,1.691117552
p46,wint,hdd,2018,2905.856934
p47,fall,cdd,2018,209.13016430000002
p47,fall,hdd,2018,103.1293488
p47,spri,cdd,2018,162.55806819999998
p47,spri,hdd,2018,304.90949839999996
p47,summ,cdd,2018,777.6585557999999
p47,summ,hdd,2018,1.634130081
p47,wint,cdd,2018,13.68144989
p47,wint,hdd,2018,1327.358941
p48,fall,cdd,2018,214.8464627
p48,fall,hdd,2018,105.68957009999998
p48,spri,cdd,2018,153.164605
p48,spri,hdd,2018,364.2188856
p48,summ,cdd,2018,786.6884359000001
p48,summ,hdd,2018,1.6531639630000001
p48,wint,cdd,2018,11.26023293
p48,wint,hdd,2018,1456.019558
p49,fall,cdd,2018,198.9041138
p49,fall,hdd,2018,144.5076158
p49,spri,cdd,2018,111.771325
p49,spri,hdd,2018,496.500651
p49,summ,cdd,2018,773.875529
p49,summ,hdd,2018,2.417659495
p49,wint,cdd,2018,7.095273866
p49,wint,hdd,2018,1748.488091
p50,fall,cdd,2018,295.8920966
p50,fall,hdd,2018,61.81335449
p50,spri,cdd,2018,198.2650418
p50,spri,hdd,2018,306.7656453
p50,summ,cdd,2018,968.4979926000001
p50,summ,hdd,2018,0.15536366199999999
p50,wint,cdd,2018,22.29432848
p50,wint,hdd,2018,1417.351345
p51,fall,cdd,2018,266.2608168
p51,fall,hdd,2018,69.59617615
p51,spri,cdd,2018,176.7852614
p51,spri,hdd,2018,339.0240818
p51,summ,cdd,2018,929.4735379000001
p51,summ,hdd,2018,0.334225761
p51,wint,cdd,2018,19.72585254
p51,wint,hdd,2018,1521.998291
p52,fall,cdd,2018,171.3297696
p52,fall,hdd,2018,195.77735049999998
p52,spri,cdd,2018,82.18062507
p52,spri,hdd,2018,614.0218099
p52,summ,cdd,2018,690.1744927
p52,summ,hdd,2018,6.34961764
p52,wint,cdd,2018,5.2117284139999995
p52,wint,hdd,2018,1960.166965
p53,fall,cdd,2018,203.22126599999999
p53,fall,hdd,2018,128.16335890000002
p53,spri,cdd,2018,115.37183130000001
p53,spri,hdd,2018,503.3155653
p53,summ,cdd,2018,808.4012857999999
p53,summ,hdd,2018,2.540700965
p53,wint,cdd,2018,8.534646563999999
p53,wint,hdd,2018,1891.031223
p54,fall,cdd,2018,187.63987219999999
p54,fall,hdd,2018,132.9977078
p54,spri,cdd,2018,102.5041114
p54,spri,hdd,2018,540.8420139
p54,summ,cdd,2018,767.8818087999999
p54,summ,hdd,2018,2.981265651
p54,wint,cdd,2018,6.8718295629999995
p54,wint,hdd,2018,1997.053087
p55,fall,cdd,2018,199.4145033
p55,fall,hdd,2018,103.3516608
p55,spri,cdd,2018,110.908822
p55,spri,hdd,2018,460.28164330000004
p55,summ,cdd,2018,779.1221787999999
p55,summ,hdd,2018,1.5513645280000001
p55,wint,cdd,2018,10.79774221
p55,wint,hdd,2018,1740.471734
p56,fall,cdd,2018,238.01386519999997
p56,fall,hdd,2018,72.84032186
p56,spri,cdd,2018,134.5845879
p56,spri,hdd,2018,367.7310859
p56,summ,cdd,2018,828.3312988
p56,summ,hdd,2018,0.508348048
p56,wint,cdd,2018,13.88266669
p56,wint,hdd,2018,1519.813911
p57,fall,cdd,2018,366.4312066
p57,fall,hdd,2018,19.34041977
p57,spri,cdd,2018,245.49146859999996
p57,spri,hdd,2018,186.51319719999998
p57,summ,cdd,2018,1039.298028
p57,summ,hdd,2018,0.068960711
p57,wint,cdd,2018,38.280436200000004
p57,wint,hdd,2018,1056.8624539999998
p58,fall,cdd,2018,427.9114787
p58,fall,hdd,2018,8.500494957
p58,spri,cdd,2018,332.99197730000003
p58,spri,hdd,2018,118.7659963
p58,summ,cdd,2018,1000.024889
p58,summ,hdd,2018,0.017627558
p58,wint,cdd,2018,89.97474670000001
p58,wint,hdd,2018,737.6245117000001
p59,fall,cdd,2018,252.6401265
p59,fall,hdd,2018,54.82309553
p59,spri,cdd,2018,204.529402
p59,spri,hdd,2018,189.3473646
p59,summ,cdd,2018,941.5337457
p59,summ,hdd,2018,0.137354806
p59,wint,cdd,2018,10.88988198
p59,wint,hdd,2018,1093.4756810000001
p60,fall,cdd,2018,308.14988880000004
p60,fall,hdd,2018,49.11788517
p60,spri,cdd,2018,269.1941833
p60,spri,hdd,2018,232.04606800000002
p60,summ,cdd,2018,970.2858480000001
p60,summ,hdd,2018,0.389337805
p60,wint,cdd,2018,25.22629632
p60,wint,hdd,2018,1158.8666449999998
p61,fall,cdd,2018,337.3712497
p61,fall,hdd,2018,30.14335632
p61,spri,cdd,2018,302.3357815
p61,spri,hdd,2018,166.7415365
p61,summ,cdd,2018,970.8877223999999
p61,summ,hdd,2018,0.198949195
p61,wint,cdd,2018,30.87487327
p61,wint,hdd,2018,967.8230116000001
p62,fall,cdd,2018,312.7914768
p62,fall,hdd,2018,41.44955529
p62,spri,cdd,2018,297.9001872
p62,spri,hdd,2018,172.5537448
p62,summ,cdd,2018,986.1117214999999
p62,summ,hdd,2018,0.054949195
p62,wint,cdd,2018,25.98907683
p62,wint,hdd,2018,988.7359618999999
p63,fall,cdd,2018,382.147149
p63,fall,hdd,2018,19.87178379
p63,spri,cdd,2018,261.6523743
p63,spri,hdd,2018,178.2920159
p63,summ,cdd,2018,1066.0689289999998
p63,summ,hdd,2018,0.133751531
p63,wint,cdd,2018,40.39241367
p63,wint,hdd,2018,1015.078464
p64,fall,cdd,2018,437.07851830000004
p64,fall,hdd,2018,7.172634867
p64,spri,cdd,2018,353.8503689
p64,spri,hdd,2018,112.81329679999999
p64,summ,cdd,2018,1038.920424
p64,summ,hdd,2018,0.062604667
p64,wint,cdd,2018,78.80288866
p64,wint,hdd,2018,746.1311171
p65,fall,cdd,2018,510.8078681
p65,fall,hdd,2018,3.031623363
p65,spri,cdd,2018,484.5425754
p65,spri,hdd,2018,61.83011373
p65,summ,cdd,2018,1064.295112
p65,summ,hdd,2018,0.006818015
p65,wint,cdd,2018,155.20346750000002
p65,wint,hdd,2018,523.3400133
p66,fall,cdd,2018,419.03025310000004
p66,fall,hdd,2018,7.326931953
p66,spri,cdd,2018,335.1630317
p66,spri,hdd,2018,113.02892050000001
p66,summ,cdd,2018,1001.525065
p66,summ,hdd,2018,0.0027025079999999997
p66,wint,cdd,2018,71.9332038
p66,wint,hdd,2018,760.4754638999999
p67,fall,cdd,2018,454.3115573
p67,fall,hdd,2018,2.85064035
p67,spri,cdd,2018,378.68275960000005
p67,spri,hdd,2018,84.93111504
p67,summ,cdd,2018,996.5252686000001
p67,summ,hdd,2018,1.32516e-09
p67,wint,cdd,2018,94.36190287
p67,wint,hdd,2018,615.0553385
p68,fall,cdd,2018,91.68876648
p68,fall,hdd,2018,294.5625475
p68,spri,cdd,2018,45.68630219
p68,spri,hdd,2018,936.0594347000001
p68,summ,cdd,2018,447.5372654
p68,summ,hdd,2018,31.18272781
p68,wint,cdd,2018,1.371809244
p68,wint,hdd,2018,2860.640734
p69,fall,cdd,2018,107.7305433
p69,fall,hdd,2018,265.5440097
p69,spri,cdd,2018,52.21628825
p69,spri,hdd,2018,874.568278
p69,summ,cdd,2018,504.2947727
p69,summ,hdd,2018,19.49318356
p69,wint,cdd,2018,2.1711852819999997
p69,wint,hdd,2018,2679.281955
p70,fall,cdd,2018,136.7904578
p70,fall,hdd,2018,213.3126153
p70,spri,cdd,2018,64.63821835
p70,spri,hdd,2018,756.9622125
p70,summ,cdd,2018,587.4499512
p70,summ,hdd,2018,11.25875791
p70,wint,cdd,2018,2.8617342310000002
p70,wint,hdd,2018,2446.566298
p71,fall,cdd,2018,178.2644653
p71,fall,hdd,2018,151.0970391
p71,spri,cdd,2018,84.26776462
p71,spri,hdd,2018,624.4384766
p71,summ,cdd,2018,717.9381646
p71,summ,hdd,2018,3.810537656
p71,wint,cdd,2018,5.789933205
p71,wint,hdd,2018,2126.927083
p72,fall,cdd,2018,212.58475409999997
p72,fall,hdd,2018,109.3717024
p72,spri,cdd,2018,106.52513290000002
p72,spri,hdd,2018,508.8811578
p72,summ,cdd,2018,813.7268066
p72,summ,hdd,2018,1.0519248909999999
p72,wint,cdd,2018,8.561789195
p72,wint,hdd,2018,1878.687066
p73,fall,cdd,2018,184.2577108
p73,fall,hdd,2018,117.5981479
p73,spri,cdd,2018,95.36632114
p73,spri,hdd,2018,500.2204047
p73,summ,cdd,2018,718.7934028
p73,summ,hdd,2018,2.021942933
p73,wint,cdd,2018,8.192157745
p73,wint,hdd,2018,1842.350803
p74,fall,cdd,2018,35.12755288
p74,fall,hdd,2018,371.26987030000004
p74,spri,cdd,2018,13.69175805
p74,spri,hdd,2018,1203.981662
p74,summ,cdd,2018,211.66651409999997
p74,summ,hdd,2018,124.59977040000001
p74,wint,cdd,2018,0.19829149
p74,wint,hdd,2018,2758.136936
p75,fall,cdd,2018,60.01629723
p75,fall,hdd,2018,338.1533474
p75,spri,cdd,2018,23.78395716
p75,spri,hdd,2018,1064.117635
p75,summ,cdd,2018,326.0488892
p75,summ,hdd,2018,66.07862684
p75,wint,cdd,2018,1.036293109
p75,wint,hdd,2018,2725.980089
p76,fall,cdd,2018,81.63490295
p76,fall,hdd,2018,302.1727159
