r,szn,t,Value
p10,fall,2066,0.765664673181463
p10,fall,2068,0.763612952775512
p10,fall,2070,0.7614778504643591
p10,fall,2072,0.759280083829
p10,fall,2074,0.7570450983741871
p10,fall,2076,0.7548030675284221
p10,fall,2078,0.752588892643965
p10,fall,2080,0.7504422029968271
p10,fall,2082,0.748407355786773
p10,fall,2084,0.7465334361373229
p10,fall,2086,0.74487425709575
p10,fall,2088,0.7434883596330809
p10,fall,2090,0.7424390126440971
p10,fall,2092,0.741794212947333
p10,fall,2094,0.741626685285078
p10,fall,2096,0.742013882323373
p10,fall,2098,0.743037984652015
p11,wint,2010,1.0
p11,wint,2012,0.9170057216211501
p11,wint,2014,0.9182122961486259
p11,wint,2016,0.9224871250247142
p11,wint,2018,0.92939844187972
p11,wint,2020,0.938538186156179
p11,wint,2022,0.9495220031088559
p11,wint,2024,0.961989243804751
p11,wint,2026,0.9756029651230909
p11,wint,2028,0.9900499297553371
p11,wint,2030,1.00504060620518
p11,wint,2032,1.0203091687885402
p11,wint,2034,1.03561349763357
p11,wint,2036,1.05073517868066
p11,wint,2038,1.06547950368242
p11,wint,2040,1.07967547020369
p11,wint,2042,1.09317578162157
p11,wint,2044,1.10585684712534
p11,wint,2046,1.1176187817165602
p11,wint,2048,1.128385406209
p11,wint,2050,1.1381042472286498
p11,wint,2052,1.14674653721375
p11,wint,2054,1.15430721441476
p11,wint,2056,1.16080492289439
p11,wint,2058,1.16628201252755
p11,wint,2060,1.1708045390014
p11,wint,2062,1.1744622638153301
p11,wint,2064,1.17736865428097
p11,wint,2066,1.1796608835221598
p11,wint,2068,1.18149983047498
p11,wint,2070,1.18307007988775
p11,wint,2072,1.18457992232101
p11,wint,2074,1.18626135414754
p11,wint,2076,1.18837007755234
p11,wint,2078,1.19118550053265
p11,wint,2080,1.19501073689794
p11,wint,2082,1.2001726062699098
p11,wint,2084,1.20702163408249
p11,wint,2086,1.2159320515818401
p11,wint,2088,1.2273017958263601
p11,wint,2090,1.24155250968666
p11,wint,2092,1.2591295418456
p11,wint,2094,1.28050194679828
p11,wint,2096,1.306162484852
p11,wint,2098,1.33662762212632
p11,spri,2010,1.0
p11,spri,2012,0.9047396348765842
p11,spri,2014,0.89682786709452
p11,spri,2016,0.892186280094312
p11,spri,2018,0.8903509355229878
p11,spri,2020,0.890884877880988
p11,spri,2022,0.8933781345221591
p11,spri,2024,0.897447715653761
p11,spri,2026,0.9027376143364599
p11,spri,2028,0.908918806484336
p11,spri,2030,0.915689250864876
p11,spri,2032,0.922773889098977
p11,spri,2034,0.9299246456609459
p11,spri,2036,0.9369204278785009
p11,spri,2038,0.94356712593277
p11,spri,2040,0.949697612858288
p11,spri,2042,0.9551717445430021
p11,spri,2044,0.959876359728269
p11,spri,2046,0.963725280008855
p11,spri,2048,0.966659309832935
p11,spri,2050,0.9686462365020971
p11,spri,2052,0.9696808301713359
p11,spri,2054,0.9697848438490559
p11,spri,2056,0.969007013397075
p11,spri,2058,0.967423057530616
p11,spri,2060,0.9651356778183141
p11,spri,2062,0.9622745586822149
p11,spri,2064,0.9589963673977729
p11,spri,2066,0.9554847540938531
p11,spri,2068,0.951950351752727
p11,spri,2070,0.9486307762100821
p11,spri,2072,0.9457906261550111
p11,spri,2074,0.943721483130016
p11,spri,2076,0.9427419115310121
p11,spri,2078,0.9431974586073231
p11,spri,2080,0.9454606544616809
p11,spri,2082,0.949931012050229
p11,spri,2084,0.95703502718252
p11,spri,2086,0.967226178521516
p11,spri,2088,0.98098492758359
p11,spri,2090,0.998818718738525
p11,spri,2092,1.02126197920951
p11,spri,2094,1.04887611907315
p11,spri,2096,1.08224953125946
p11,spri,2098,1.12199759155185
p11,summ,2010,1.0
p11,summ,2012,0.8879656435504079
p11,summ,2014,0.876771649531817
p11,summ,2016,0.869332779895999
p11,summ,2018,0.8651542873911781
p11,summ,2020,0.863768444534211
p11,summ,2022,0.864734543610587
p11,summ,2024,0.867638896674427
p11,summ,2026,0.872094835548483
p11,summ,2028,0.877742711824142
p11,summ,2030,0.8842498968614191
p11,summ,2032,0.8913107817889642
p11,summ,2034,0.8986467775040591
p11,summ,2036,0.9060063146726179
p11,summ,2038,0.9131648437291842
p11,summ,2040,0.919924834876938
p11,summ,2042,0.9261157780876871
p11,summ,2044,0.931594183101874
p11,summ,2046,0.9362435794285742
p11,summ,2048,0.939974516345491
p11,summ,2050,0.942724562898965
p11,summ,2052,0.9444583079039641
p11,summ,2054,0.9451673599440931
p11,summ,2056,0.9448703473715849
p11,summ,2058,0.9436129183073071
p11,summ,2060,0.9414677406407571
p11,summ,2062,0.9385345020300669
p11,summ,2064,0.9349399099019979
p11,summ,2066,0.9308376914519471
p11,summ,2068,0.926408593643939
p11,summ,2070,0.921860383210635
p11,summ,2072,0.917427846653325
p11,summ,2074,0.9133727902419341
p11,summ,2076,0.909984040015015
p11,summ,2078,0.9075774417797572
p11,summ,2080,0.906495861111979
p11,summ,2082,0.907109183356134
p11,summ,2084,0.9098143136253041
p11,summ,2086,0.9150351768012058
p11,summ,2088,0.923222717534189
p11,summ,2090,0.9348549002432309
p11,summ,2092,0.9504367091159449
p11,summ,2094,0.970500148108576
p11,summ,2096,0.995604240946001
p11,summ,2098,1.0263350311217299
p11,fall,2010,1.0
p11,fall,2012,0.900090239200943
p11,fall,2014,0.8912008294807651
p11,fall,2016,0.88642872477212
p11,fall,2018,0.8852153198268791
p11,fall,2020,0.8870322862801601
p11,fall,2022,0.8913815726503309
p11,fall,2024,0.8977954043390051
p11,fall,2026,0.905836283631047
p11,fall,2028,0.915096989694567
p11,fall,2030,0.925200578580927
p11,fall,2032,0.9358003832247329
p11,fall,2034,0.946580013443843
p11,fall,2036,0.957253355939361
p11,fall,2038,0.9675645742956391
p11,fall,2040,0.97728810898028
p11,fall,2042,0.986228677344131
p11,fall,2044,0.9942212736212909
p11,fall,2046,1.00113116892911
p11,fall,2048,1.00685391126817
p11,fall,2050,1.01131532552232
p11,fall,2052,1.0144715134586602
p11,fall,2054,1.01630885372752
p11,fall,2056,1.01684400186248
p11,fall,2058,1.0161238902803902
p11,fall,2060,1.0142257282813198
p11,fall,2062,1.01125700204861
p11,fall,2064,1.00735547464884
p11,fall,2066,1.00268918603184
p11,fall,2068,0.9974564530306801
p11,fall,2070,0.9918858693616881
p11,fall,2072,0.986236305624438
p11,fall,2074,0.98079690930175
p11,fall,2076,0.9758871047596941
p11,fall,2078,0.971856593247588
p11,fall,2080,0.969085352897999
p11,fall,2082,0.967983638726739
p11,fall,2084,0.968991982632872
p11,fall,2086,0.9725811933987092
p11,fall,2088,0.9792523566898091
p11,fall,2090,0.9895368350549799
p11,fall,2092,1.0039962679262802
p11,fall,2094,1.023222571619
p11,fall,2096,1.0478379393317099
p11,fall,2098,1.0784948411462
p12,wint,2010,1.0
p12,wint,2012,1.19084557678454
p12,wint,2014,1.2205518371566
p12,wint,2016,1.24589787635599
p12,wint,2018,1.26728466516125
p12,wint,2020,1.28509723703456
p12,wint,2022,1.2997046881217
p12,wint,2024,1.31146017725205
p12,wint,2026,1.3207009259386002
p12,wint,2028,1.3277482183779499
p12,wint,2030,1.33290740145031
p12,wint,2032,1.33646788471949
p12,wint,2034,1.33870314043292
p12,wint,2036,1.33987070352163
p12,wint,2038,1.34021217160024
p12,wint,2040,1.33995320496701
p12,wint,2042,1.33930352660379
p12,wint,2044,1.33845692217604
p12,wint,2046,1.33759124003283
p12,wint,2048,1.33686839120682
p12,wint,2050,1.33643434941431
p12,wint,2052,1.33641915105517
p12,wint,2054,1.33693689521292
p12,wint,2056,1.3380857436546498
p12,wint,2058,1.33994792083108
p12,wint,2060,1.3425897138765202
p12,wint,2062,1.34606147260891
p12,wint,2064,1.35039760952978
p12,wint,2066,1.35561659982426
p12,wint,2068,1.36172098136112
p12,wint,2070,1.3686973546927101
p12,wint,2072,1.37651638305498
p12,wint,2074,1.38513279236753
p12,wint,2076,1.39448537123352
p12,wint,2078,1.40449697093974
p12,wint,2080,1.41507450545659
p12,wint,2082,1.42610895143807
p12,wint,2084,1.4374753482218001
p12,wint,2086,1.44903279782898
p12,wint,2088,1.46062446496445
p12,wint,2090,1.47207757701663
p12,wint,2092,1.48320342405757
p12,wint,2094,1.4937973588429099
p12,wint,2096,1.5036387968119198
p12,wint,2098,1.51249121608744
p12,spri,2010,1.0
p12,spri,2012,1.09715115036275
p12,spri,2014,1.1196358765353998
p12,spri,2016,1.13990788774982
p12,spri,2018,1.15812665937427
p12,spri,2020,1.17444653434503
p12,spri,2022,1.18901672316642
p12,spri,2024,1.20198130391083
p12,spri,2026,1.21347922221866
p12,spri,2028,1.2236442912983798
p12,spri,2030,1.2326051919265
p12,spri,2032,1.24048547244758
p12,spri,2034,1.2474035487742
p12,spri,2036,1.25347270438701
p12,spri,2038,1.25880109033471
p12,spri,2040,1.26349172523401
p12,spri,2042,1.26764249526969
p12,spri,2044,1.27134615419458
p12,spri,2046,1.2746903233295401
p12,spri,2048,1.27775749156348
p12,spri,2050,1.2806250153533603
p12,spri,2052,1.28336511872416
p12,spri,2054,1.2860448932689499
p12,spri,2056,1.2887262981488
p12,spri,2058,1.29146616009285
p12,spri,2060,1.29431617339828
p12,spri,2062,1.2973228999303101
p12,spri,2064,1.30052776912221
p12,spri,2066,1.3039670779752799
p12,spri,2068,1.3076719910588899
p12,spri,2070,1.3116685405104398
p12,spri,2072,1.3159776260353702
p12,spri,2074,1.32061501490718
p12,spri,2076,1.32559134196739
p12,spri,2078,1.3309121096255903
p12,spri,2080,1.3365776878594
p12,spri,2082,1.34258331421449
p12,spri,2084,1.34891909380458
p12,spri,2086,1.3555699993114299
p12,spri,2088,1.36251587098483
p12,spri,2090,1.36973141664264
p12,spri,2092,1.37718621167075
p12,spri,2094,1.38484469902309
p12,spri,2096,1.3926661892216499
p12,spri,2098,1.40060486035645
p12,summ,2010,1.0
p12,summ,2012,1.00715454334063
p12,summ,2014,1.01918234627059
p12,summ,2016,1.0272473501562198
p12,summ,2018,1.03190289308626
p12,summ,2020,1.0336713049153499
p12,summ,2022,1.03304390726409
p12,summ,2024,1.030481013519
p12,summ,2026,1.0264119288325302
p12,summ,2028,1.02123495012306
p12,summ,2030,1.01531736607491
p12,summ,2032,1.0089954571383102
p12,summ,2034,1.00257449552944
p12,summ,2036,0.996328745230399
p12,summ,2038,0.9905014619892141
p12,summ,2040,0.985304893319848
p12,summ,2042,0.9809202785021941
p12,summ,2044,0.977497848582073
p12,summ,2046,0.9751568263712379
p12,summ,2048,0.9739854264473701
p12,summ,2050,0.974040855154081
p12,summ,2052,0.975349310600914
p12,summ,2054,0.97790598266334
p12,summ,2056,0.9816750529827629
p12,summ,2058,0.986589694966515
p12,summ,2060,0.9925520737878579
p12,summ,2062,0.999433346385985
p12,summ,2064,1.00707366146602
p12,summ,2066,1.01528215949901
p12,summ,2068,1.02383697272195
p12,summ,2070,1.0324852251377399
p12,summ,2072,1.04094303251523
p12,summ,2074,1.04889550238919
p12,summ,2076,1.05599673406033
p12,summ,2078,1.06186981859528
p12,summ,2080,1.06610683882661
p12,summ,2082,1.06826886935279
p12,summ,2084,1.06788597653828
p12,summ,2086,1.0644572185134
p12,summ,2088,1.05745064517445
p12,summ,2090,1.04630329818365
p12,summ,2092,1.03042121096913
p12,summ,2094,1.00917940872498
p12,summ,2096,0.9819219084111931
p12,summ,2098,0.9479617187537069
p12,fall,2010,1.0
p12,fall,2012,1.05984440180724
p12,fall,2014,1.06531524510547
p12,fall,2016,1.06384226829001
p12,fall,2018,1.05660216319859
p12,fall,2020,1.0447011696355
p12,fall,2022,1.02917507537155
p12,fall,2024,1.0109892161441
p12,fall,2026,0.9910384756570519
p12,fall,2028,0.970147285580841
p12,fall,2030,0.9490696255524459
p12,fall,2032,0.928489023175381
p12,fall,2034,0.9090185540197042
p12,fall,2036,0.891200841622008
p12,fall,2038,0.875508057485428
p12,fall,2040,0.862341921079638
p12,fall,2042,0.852033699840851
p12,fall,2044,0.84484420917182
p12,fall,2046,0.8409638124418349
p12,fall,2048,0.840512420986729
p12,fall,2050,0.8435394941088721
p12,fall,2052,0.850024039077172
p12,fall,2054,0.85987461112708
p12,fall,2056,0.872929313460585
p12,fall,2058,0.888955797246213
p12,fall,2060,0.9076512616190341
p12,fall,2062,0.9286424536806519
p12,fall,2064,0.951485668499212
p12,fall,2066,0.9756667491094041
p12,fall,2068,1.00060108651245
p12,fall,2070,1.02563361967611
p12,fall,2072,1.05003883553469
p12,fall,2074,1.07302076898904
p12,fall,2076,1.09371300290653
p12,fall,2078,1.11117866812109
p12,fall,2080,1.12441044343318
p12,fall,2082,1.13233055560979
p12,fall,2084,1.13379077938448
p12,fall,2086,1.1275724374573
p12,fall,2088,1.1123864004949
p12,fall,2090,1.08687308713041
p12,fall,2092,1.04960246396355
p12,fall,2094,0.9990740455605359
p12,fall,2096,0.9337168944541601
p12,fall,2098,0.851889621143723
p13,wint,2010,1.0
p13,wint,2012,0.8167753975680899
p13,wint,2014,0.808736903076023
p13,wint,2016,0.8027240169368092
p13,wint,2018,0.798262365048473
p13,wint,2020,0.794916663542192
p13,wint,2022,0.792290718782295
p13,wint,2024,0.790027427366264
p13,wint,2026,0.787808776124735
p13,wint,2028,0.785355842121498
p13,wint,2030,0.7824287926534921
p13,wint,2032,0.7788268852508141
p13,wint,2034,0.7743884676767109
p13,wint,2036,0.768990977927582
p13,wint,2038,0.7625509442329809
p13,wint,2040,0.7550239850556159
p13,wint,2042,0.7464048090913449
p13,wint,2044,0.7367272152691808
p13,wint,2046,0.726064092751289
p13,wint,2048,0.714527420932987
p13,wint,2050,0.7022682694427471
p13,wint,2052,0.689476798142193
p13,wint,2054,0.676382257126103
p13,wint,2056,0.663252986722406
p13,wint,2058,0.650396417492186
p13,wint,2060,0.638159070229678
p13,wint,2062,0.626926555962273
p13,wint,2064,0.617123575950512
p13,wint,2066,0.60921392168809
p13,wint,2068,0.603700474901856
p13,wint,2070,0.6011252075518101
p13,wint,2072,0.6020691818311059
p13,wint,2074,0.607152550166052
p13,wint,2076,0.6170345552161078
p13,wint,2078,0.632413529873886
p13,wint,2080,0.654026897265152
p13,wint,2082,0.682651170748825
p13,wint,2084,0.7191019539169781
p13,wint,2086,0.7642339405948331
p13,wint,2088,0.8189409148407709
p13,wint,2090,0.88415575094632
p13,wint,2092,0.960850413436168
p13,wint,2094,1.0500359570681501
p13,wint,2096,1.15276252683325
p13,wint,2098,1.2701193579556103
p13,spri,2010,1.0
p13,spri,2012,0.856911816398876
p13,spri,2014,0.857891591048588
p13,spri,2016,0.864207960956523
p13,spri,2018,0.8749073670294281
p13,spri,2020,0.889096672152659
p13,spri,2022,0.905943161190177
p13,spri,2024,0.924674540984549
p13,spri,2026,0.9445789403569491
p13,spri,2028,0.9650049101071559
p13,spri,2030,0.9853614230135559
p13,spri,2032,1.0051178738331399
p13,spri,2034,1.02380407930151
p13,spri,2036,1.0410102781328598
p13,spri,2038,1.0563871310200001
p13,spri,2040,1.06964572063436
p13,spri,2042,1.0805575516259498
p13,spri,2044,1.0889545506234
p13,spri,2046,1.09472906623394
p13,spri,2048,1.0978338690434202
p13,spri,2050,1.0982821516162802
p13,spri,2052,1.09614752849557
p13,spri,2054,1.09156403620296
p13,spri,2056,1.0847261332387
p13,spri,2058,1.07588870008166
p13,spri,2060,1.06536703918933
p13,spri,2062,1.05353687499778
p13,spri,2064,1.04083435392171
p13,spri,2066,1.0277560443544
p13,spri,2068,1.01485893666776
p13,spri,2070,1.0027604432123
p13,spri,2072,0.992138398317122
p13,spri,2074,0.9837310582899541
p13,spri,2076,0.9783371014171172
p13,spri,2078,0.9768156279635442
p13,spri,2080,0.9800861601727711
p13,spri,2082,0.9891286422669391
p13,spri,2084,1.0049834404468
p13,spri,2086,1.0287513428917099
p13,spri,2088,1.06159355975963
p13,spri,2090,1.10473172318712
p13,spri,2092,1.15944788728937
p13,spri,2094,1.22708452816014
p13,spri,2096,1.3090445438718301
p13,spri,2098,1.4067912544754198
p13,summ,2010,1.0
p13,summ,2012,1.11900943544458
p13,summ,2014,1.09520023884245
p13,summ,2016,1.0830155207329901
p13,summ,2018,1.0810118013304102
p13,summ,2020,1.0878185793713802
p13,summ,2022,1.10213833211509
p13,summ,2024,1.12274651534321
p13,summ,2026,1.1484915633598898
p13,summ,2028,1.1782948889918001
p13,summ,2030,1.21115088358805
p13,summ,2032,1.24612691702029
p13,summ,2034,1.2823633376826298
p13,summ,2036,1.31907347249168
p13,summ,2038,1.35554362688653
p13,summ,2040,1.3911330848287702
p13,summ,2042,1.42527410880248
p13,summ,2044,1.45747193981421
p13,summ,2046,1.48730479739304
p13,summ,2048,1.5144238795905
p13,summ,2050,1.5385533629806298
p13,summ,2052,1.5594904026599499
p13,summ,2054,1.5771051322474798
p13,summ,2056,1.5913406638847198
p13,summ,2058,1.60221308823566
p13,summ,2060,1.60981147448679
p13,summ,2062,1.6142978703470798
p13,summ,2064,1.61590730204799
p13,summ,2066,1.61494777434348
p13,summ,2068,1.61180027050998
p13,summ,2070,1.6069187523464399
p13,summ,2072,1.60083016017426
p13,summ,2074,1.5941344128373602
p13,summ,2076,1.5875044077021399
p13,summ,2078,1.5816860206575
p13,summ,2080,1.5774981061148101
p13,summ,2082,1.57583249700793
p13,summ,2084,1.5776540047932401
p13,summ,2086,1.58400041944958
p13,summ,2088,1.59598250947828
p13,summ,2090,1.61478402190318
p13,summ,2092,1.64166168227059
p13,summ,2094,1.67794519464933
p13,summ,2096,1.72503724163068
p13,summ,2098,1.78441348432843
p13,fall,2010,1.0
p13,fall,2012,0.73136567499071
p13,fall,2014,0.715793535247629
p13,fall,2016,0.7025074219550171
p13,fall,2018,0.691311672750569
p13,fall,2020,0.6820187571564029
p13,fall,2022,0.6744492765790681
p13,fall,2024,0.6684319643095339
p13,fall,2026,0.6638036855232011
p13,fall,2028,0.660409437279893
p13,fall,2030,0.6581023485238628
p13,fall,2032,0.656743680083787
p13,fall,2034,0.65620282467277
p13,fall,2036,0.6563573068883399
p13,fall,2038,0.6570927832124539
p13,fall,2040,0.658303042011495
p13,fall,2042,0.659890003536272
p13,fall,2044,0.661763719922018
p13,fall,2046,0.6638423751883951
p13,fall,2048,0.6660522852394909
p13,fall,2050,0.668327897863819
p13,fall,2052,0.6706117927343189
p13,fall,2054,0.672854681408356
p13,fall,2056,0.6750154073277239
p13,fall,2058,0.67706094581864
p13,fall,2060,0.678966404091749
p13,fall,2062,0.680715021242122
p13,fall,2064,0.682298168249257
p13,fall,2066,0.6837153479770771
p13,fall,2068,0.684974195173931
p13,fall,2070,0.686090476472595
p13,fall,2072,0.687088090390272
p13,fall,2074,0.68799906732859
p13,fall,2076,0.688863569573603
p13,fall,2078,0.689729891295792
p13,fall,2080,0.690654458550065
p13,fall,2082,0.6917018292757529
p13,fall,2084,0.6929446932966179
p13,fall,2086,0.6944638723208449
p13,fall,2088,0.6963483199410451
p13,fall,2090,0.6986951216342572
p13,fall,2092,0.7016094947619471
p13,fall,2094,0.705204788570002
p13,fall,2096,0.7096024841887429
p13,fall,2098,0.714932194632909
p14,wint,2010,1.0
p14,wint,2012,1.11838349065881
p14,wint,2014,1.14319575003126
p14,wint,2016,1.16547219292634
p14,wint,2018,1.18536335217303
p14,wint,2020,1.2030165865506202
p14,wint,2022,1.2185760807887
p14,wint,2024,1.23218284556717
p14,wint,2026,1.24397471751625
p14,wint,2028,1.25408635921643
p14,wint,2030,1.26264925919854
p14,wint,2032,1.2697917319436898
p14,wint,2034,1.27563891788332
p14,wint,2036,1.2803127833991599
p14,wint,2038,1.28393212082324
p14,wint,2040,1.2866125484379098
p14,wint,2042,1.28846651047582
p14,wint,2044,1.28960327711992
p14,wint,2046,1.2901289445034698
p14,wint,2048,1.29014643471003
p14,wint,2050,1.28975549577349
p14,wint,2052,1.289052701678
p14,wint,2054,1.28813145235806
p14,wint,2056,1.2870819736984498
p14,wint,2058,1.28599131753427
p14,wint,2060,1.2849433616508998
p14,wint,2062,1.2840188097840601
p14,wint,2064,1.28329519161975
p14,wint,2066,1.28284686279429
p14,wint,2068,1.2827450048943
p14,wint,2070,1.2830576254566999
p14,wint,2072,1.28384955796872
p14,wint,2074,1.2851824618679
p14,wint,2076,1.28711482254208
p14,wint,2078,1.28970195132941
p14,wint,2080,1.29299598551833
p14,wint,2082,1.2970458883476101
p14,wint,2084,1.3018974490063102
p14,wint,2086,1.3075932826337902
p14,wint,2088,1.31417283031974
p14,wint,2090,1.3216723591041297
p14,wint,2092,1.33012496197725
p14,wint,2094,1.3395605578796799
p14,wint,2096,1.3500058917023199
p14,wint,2098,1.36148453428637
p14,spri,2010,1.0
p14,spri,2012,1.02756291514038
p14,spri,2014,1.03673129113233
p14,spri,2016,1.04506212324627
p14,spri,2018,1.05260552340096
p14,spri,2020,1.05941059377381
p14,spri,2022,1.06552542680087
p14,spri,2024,1.0709971051768399
p14,spri,2026,1.07587170185506
p14,spri,2028,1.08019428004752
p14,spri,2030,1.08400889322483
p14,spri,2032,1.08735858511628
p14,spri,2034,1.0902853897097802
p14,spri,2036,1.09283033125189
p14,spri,2038,1.0950334242478001
p14,spri,2040,1.09693367346138
p14,spri,2042,1.09856907391511
p14,spri,2044,1.09997661089012
p14,spri,2046,1.1011922599261998
p14,spri,2048,1.10225098682176
p14,spri,2050,1.10318674763388
p14,spri,2052,1.10403248867826
p14,spri,2054,1.10482014652926
p14,spri,2056,1.10558064801988
p14,spri,2058,1.10634391024176
p14,spri,2060,1.10713884054518
p14,spri,2062,1.1079933365390802
p14,spri,2064,1.10893428609104
p14,spri,2066,1.1099875673272601
p14,spri,2068,1.1111780486326102
p14,spri,2070,1.11252958865059
p14,spri,2072,1.1140650362833602
p14,spri,2074,1.11580623069171
p14,spri,2076,1.11777400129507
p14,spri,2078,1.11998816777154
p14,spri,2080,1.1224675400578201
p14,spri,2082,1.12522991834929
p14,spri,2084,1.12829209309997
p14,spri,2086,1.13166984502251
p14,spri,2088,1.13537794508821
p14,spri,2090,1.13943015452702
p14,spri,2092,1.14383922482752
p14,spri,2094,1.14861689773695
p14,spri,2096,1.15377390526118
p14,spri,2098,1.15931996966473
p14,summ,2010,1.0
p14,summ,2012,0.945602477982409
p14,summ,2014,0.950467502861598
p14,summ,2016,0.952042834349355
p14,summ,2018,0.950792211435535
p14,summ,2020,0.9471547649172959
p14,summ,2022,0.941545017399101
p14,summ,2024,0.934352883292714
p14,summ,2026,0.9259436688172059
p14,summ,2028,0.91665807199895
p14,summ,2030,0.9068121826716229
p14,summ,2032,0.896697482476205
p14,summ,2034,0.886580844860982
p14,summ,2036,0.87670453508154
p14,summ,2038,0.8672862102007741
p14,summ,2040,0.8585189190888771
p14,summ,2042,0.850571102423351
p14,summ,2044,0.843586592688997
p14,summ,2046,0.837684614177923
p14,summ,2048,0.8329597829895401
p14,summ,2050,0.829482107030563
p14,summ,2052,0.8272969860150079
p14,summ,2054,0.8264252114642
p14,summ,2056,0.8268629667067621
p14,summ,2058,0.828581826878626
p14,summ,2060,0.8315287589230229
p14,summ,2062,0.835626121590491
p14,summ,2064,0.8407716654388709
p14,summ,2066,0.846838532833308
p14,summ,2068,0.8536752579462479
p14,summ,2070,0.8611057667574449
p14,summ,2072,0.8689293770539541
p14,summ,2074,0.8769207984301349
p14,summ,2076,0.88483013228765
p14,summ,2078,0.892382871835467
p14,summ,2080,0.899279902089856
p14,summ,2082,0.9051974998743921
p14,summ,2084,0.909787333819955
p14,summ,2086,0.9126764643647229
p14,summ,2088,0.9134673437541841
p14,summ,2090,0.9117378160411271
p14,summ,2092,0.907041117085645
p14,summ,2094,0.8989058745551359
p14,summ,2096,0.8868361079243
p14,summ,2098,0.8703112284751421
p14,fall,2010,1.0
p14,fall,2012,1.05184579595389
p14,fall,2014,1.0572875338958398
p14,fall,2016,1.06030845794749
p14,fall,2018,1.06122081942102
p14,fall,2020,1.0603197089079301
p14,fall,2022,1.0578830562789698
p14,fall,2024,1.05417163068424
p14,fall,2026,1.04942904055308
p14,fall,2028,1.0438817335941701
p14,fall,2030,1.03773899679546
p14,fall,2032,1.03119295642419
p14,fall,2034,1.0244185780269301
p14,fall,2036,1.0175736664295099
p14,fall,2038,1.01079886573707
p14,fall,2040,1.00421765933404
p14,fall,2042,0.9979363698841551
p14,fall,2044,0.99204415933043
p14,fall,2046,0.986613028895185
p14,fall,2048,0.9816978190800358
p14,fall,2050,0.9773362096658901
p14,fall,2052,0.9735487197129521
p14,fall,2054,0.9703387075607209
p14,fall,2056,0.9676923708279909
p14,fall,2058,0.9655787464128521
p14,fall,2060,0.963949710492688
p14,fall,2062,0.962739978524179
p14,fall,2064,0.9618671052433001
p14,fall,2066,0.961231484665322
p14,fall,2068,0.9607163500848102
p14,fall,2070,0.9601877740756259
p14,fall,2072,0.9594946684909241
p14,fall,2074,0.9584687844631559
p14,fall,2076,0.956924712404068
p14,fall,2078,0.9546598820047009
p14,fall,2080,0.9514545622353929
p14,fall,2082,0.9470718613457749
p14,fall,2084,0.941257726864774
p14,fall,2086,0.933740945600612
p14,fall,2088,0.924233143640808
p14,fall,2090,0.912428786352173
p14,fall,2092,0.898005178380816
p14,fall,2094,0.8806224636521379
p14,fall,2096,0.85992362537084
p14,fall,2098,0.835534486020913
p15,wint,2010,1.0
p15,wint,2012,1.11594783699452
p15,wint,2014,1.14264382057754
p15,wint,2016,1.16393638889056
p15,wint,2018,1.18040679307542
p15,wint,2020,1.1926106329963
p15,wint,2022,1.20107785723968
p15,wint,2024,1.20631276311441
p15,wint,2026,1.20879399665163
p15,wint,2028,1.20897455260485
p15,wint,2030,1.2072817744499
p15,wint,2032,1.20411735438491
p15,wint,2034,1.19985733333039
p15,wint,2036,1.19485210092914
p15,wint,2038,1.18942639554632
p15,wint,2040,1.18387930426941
p15,wint,2042,1.17848426290822
p15,wint,2044,1.1734890559948898
p15,wint,2046,1.1691158167839
p15,wint,2048,1.16556102725205
p15,wint,2050,1.16299551809847
p15,wint,2052,1.1615644687446398
p15,wint,2054,1.16138740733435
p15,wint,2056,1.16255821073373
p15,wint,2058,1.16514510453125
p15,wint,2060,1.1691906630376898
p15,wint,2062,1.17471180928618
p15,wint,2064,1.18169981503218
p15,wint,2066,1.19012030075346
p15,wint,2068,1.1999132356501498
p15,wint,2070,1.21099293764469
p15,wint,2072,1.22324807338187
p15,wint,2074,1.2365416582288
p15,wint,2076,1.2507110562748998
p15,wint,2078,1.26556798033197
p15,wint,2080,1.2808984919341
p15,wint,2082,1.29646300133773
p15,wint,2084,1.31199626752163
p15,wint,2086,1.32720739818689
p15,wint,2088,1.34177984975694
p15,wint,2090,1.3553714273775401
p15,wint,2092,1.36761428491679
p15,wint,2094,1.3781149249651101
p15,wint,2096,1.38645419883524
p15,wint,2098,1.39218730656228
p15,spri,2010,1.0
p15,spri,2012,1.02100865399275
p15,spri,2014,1.0289761296397901
p15,spri,2016,1.03706080953673
p15,spri,2018,1.04517047483001
p15,spri,2020,1.05322023443443
p15,spri,2022,1.0611325250330899
p15,spri,2024,1.06883711107744
p15,spri,2026,1.07627108478727
p15,spri,2028,1.08337886615071
p15,spri,2030,1.09011220292421
p15,spri,2032,1.0964301706325799
p15,spri,2034,1.10229917256893
p15,spri,2036,1.1076929397947501
p15,spri,2038,1.1125925311398301
p15,spri,2040,1.11698633320231
p15,spri,2042,1.1208700603486699
p15,spri,2044,1.12424675471372
p15,spri,2046,1.12712678620062
p15,spri,2048,1.12952785248083
p15,spri,2050,1.13147497899419
p15,spri,2052,1.1330005189488501
p15,spri,2054,1.1341441533213101
p15,spri,2056,1.13495289085638
p15,spri,2058,1.13548106806724
p15,spri,2060,1.1357903492353898
p15,spri,2062,1.13594972641066
p15,spri,2064,1.13603551941122
