"r","rs","i","h","value"
"Madhya_Pradesh",42,"UPV","H20",0.00348540772532189
"Madhya_Pradesh",42,"UPV","H17",0.197414945054945
"Madhya_Pradesh",42,"UPV","H15",0
"Madhya_Pradesh",42,"UPV","H21",0.00025
"Madhya_Pradesh",42,"UPV","H16",0
"Madhya_Pradesh",42,"UPV","H19",0.244676556776557
"Madhya_Pradesh",42,"UPV","H4",0.432318145161291
"Madhya_Pradesh",42,"UPV","H6",0.000204326923076923
"Madhya_Pradesh",42,"UPV","H3",0.161205376344086
"Madhya_Pradesh",42,"UPV","H1",0
"Madhya_Pradesh",42,"UPV","H7",0
"Madhya_Pradesh",42,"UPV","H2",0
"Madhya_Pradesh",42,"UPV","H5",0.260411827956989
"Madhya_Pradesh",42,"WIND","H32",0.0182786885245902
"Madhya_Pradesh",42,"WIND","H34",0.0426279411764706
"Madhya_Pradesh",42,"WIND","H31",0.0834918032786885
"Madhya_Pradesh",42,"WIND","H29",0.077418306010929
"Madhya_Pradesh",42,"WIND","H35",0.04116
"Madhya_Pradesh",42,"WIND","H30",0.130222950819672
"Madhya_Pradesh",42,"WIND","H33",0.0227300546448087
"Madhya_Pradesh",42,"WIND","H25",0.217676358695652
"Madhya_Pradesh",42,"WIND","H27",0.260730699088146
"Madhya_Pradesh",42,"WIND","H24",0.268323097826087
"Madhya_Pradesh",42,"WIND","H22",0.332930072463768
"Madhya_Pradesh",42,"WIND","H28",0.3122475
"Madhya_Pradesh",42,"WIND","H23",0.327610869565217
"Madhya_Pradesh",42,"WIND","H26",0.187641454545455
"Madhya_Pradesh",42,"WIND","H11",0.0503351694915254
"Madhya_Pradesh",42,"WIND","H13",0.143989285714286
"Madhya_Pradesh",42,"WIND","H10",0.100033474576271
"Madhya_Pradesh",42,"WIND","H8",0.229727683615819
"Madhya_Pradesh",42,"WIND","H14",0.20619
"Madhya_Pradesh",42,"WIND","H9",0.147846327683616
"Madhya_Pradesh",42,"WIND","H12",0.051071186440678
"Madhya_Pradesh",42,"WIND","H18",0.223963516483517
"Madhya_Pradesh",42,"WIND","H20",0.268731330472103
"Madhya_Pradesh",42,"WIND","H17",0.320783516483516
"Madhya_Pradesh",42,"WIND","H15",0.307927032967033
"Madhya_Pradesh",42,"WIND","H21",0.2434675
"Madhya_Pradesh",42,"WIND","H16",0.368364102564102
"Madhya_Pradesh",42,"WIND","H19",0.217672527472528
"Madhya_Pradesh",42,"WIND","H4",0.0340399193548387
"Madhya_Pradesh",42,"WIND","H6",0.113478846153846
"Madhya_Pradesh",42,"WIND","H3",0.122608602150538
"Madhya_Pradesh",42,"WIND","H1",0.155836175115207
"Madhya_Pradesh",42,"WIND","H7",0.0712675
"Madhya_Pradesh",42,"WIND","H2",0.176427956989247
"Madhya_Pradesh",42,"WIND","H5",0.0457623655913979
"Madhya_Pradesh",43,"UPV","H32",0.601818442622951
"Madhya_Pradesh",43,"UPV","H34",0.0029296568627451
"Madhya_Pradesh",43,"UPV","H31",0.211134836065574
"Madhya_Pradesh",43,"UPV","H29",0
"Madhya_Pradesh",43,"UPV","H35",0.00105875
"Madhya_Pradesh",43,"UPV","H30",0
"Madhya_Pradesh",43,"UPV","H33",0.331389890710383
"Madhya_Pradesh",43,"UPV","H25",0.491351766304348
"Madhya_Pradesh",43,"UPV","H27",0.0287837386018237
"Madhya_Pradesh",43,"UPV","H24",0.191916440217391
"Madhya_Pradesh",43,"UPV","H22",0
"Madhya_Pradesh",43,"UPV","H28",0.01250625
"Madhya_Pradesh",43,"UPV","H23",0
"Madhya_Pradesh",43,"UPV","H26",0.326935272727273
"Madhya_Pradesh",43,"UPV","H11",0.643078813559322
"Madhya_Pradesh",43,"UPV","H13",0.0319655612244898
"Madhya_Pradesh",43,"UPV","H10",0.192833262711864
"Madhya_Pradesh",43,"UPV","H8",0
"Madhya_Pradesh",43,"UPV","H14",0
"Madhya_Pradesh",43,"UPV","H9",0
"Madhya_Pradesh",43,"UPV","H12",0.447924858757062
"Madhya_Pradesh",43,"UPV","H18",0.583951978021978
"Madhya_Pradesh",43,"UPV","H20",0.0066931330472103
"Madhya_Pradesh",43,"UPV","H17",0.188871098901099
"Madhya_Pradesh",43,"UPV","H15",0
"Madhya_Pradesh",43,"UPV","H21",0.00010375
"Madhya_Pradesh",43,"UPV","H16",0
"Madhya_Pradesh",43,"UPV","H19",0.271298901098901
"Madhya_Pradesh",43,"UPV","H4",0.524677217741936
"Madhya_Pradesh",43,"UPV","H6",0.00261009615384615
"Madhya_Pradesh",43,"UPV","H3",0.18767876344086
"Madhya_Pradesh",43,"UPV","H1",0
"Madhya_Pradesh",43,"UPV","H7",1.125e-05
"Madhya_Pradesh",43,"UPV","H2",0
"Madhya_Pradesh",43,"UPV","H5",0.339733602150538
"Madhya_Pradesh",43,"WIND","H32",0.0247754098360656
"Madhya_Pradesh",43,"WIND","H34",0.0611264705882353
"Madhya_Pradesh",43,"WIND","H31",0.075144262295082
"Madhya_Pradesh",43,"WIND","H29",0.102341803278689
"Madhya_Pradesh",43,"WIND","H35",0.040205
"Madhya_Pradesh",43,"WIND","H30",0.115050819672131
"Madhya_Pradesh",43,"WIND","H33",0.0109081967213115
"Madhya_Pradesh",43,"WIND","H25",0.25264347826087
"Madhya_Pradesh",43,"WIND","H27",0.316679635258359
"Madhya_Pradesh",43,"WIND","H24",0.3198
"Madhya_Pradesh",43,"WIND","H22",0.401694565217392
"Madhya_Pradesh",43,"WIND","H28",0.1888675
"Madhya_Pradesh",43,"WIND","H23",0.396003623188406
"Madhya_Pradesh",43,"WIND","H26",0.253788727272727
"Madhya_Pradesh",43,"WIND","H11",0.0874432203389831
"Madhya_Pradesh",43,"WIND","H13",0.21324693877551
"Madhya_Pradesh",43,"WIND","H10",0.171623728813559
"Madhya_Pradesh",43,"WIND","H8",0.294387005649718
"Madhya_Pradesh",43,"WIND","H14",0.1486975
"Madhya_Pradesh",43,"WIND","H9",0.299691525423729
"Madhya_Pradesh",43,"WIND","H12",0.12384406779661
"Madhya_Pradesh",43,"WIND","H18",0.254136043956044
"Madhya_Pradesh",43,"WIND","H20",0.411712446351931
"Madhya_Pradesh",43,"WIND","H17",0.434417362637363
"Madhya_Pradesh",43,"WIND","H15",0.521454285714286
"Madhya_Pradesh",43,"WIND","H21",0.18666
"Madhya_Pradesh",43,"WIND","H16",0.542117216117216
"Madhya_Pradesh",43,"WIND","H19",0.263275457875458
"Madhya_Pradesh",43,"WIND","H4",0.0568520161290322
"Madhya_Pradesh",43,"WIND","H6",0.133518269230769
"Madhya_Pradesh",43,"WIND","H3",0.116034408602151
"Madhya_Pradesh",43,"WIND","H1",0.210723732718894
"Madhya_Pradesh",43,"WIND","H7",0.1707125
"Madhya_Pradesh",43,"WIND","H2",0.199239247311828
"Madhya_Pradesh",43,"WIND","H5",0.0394924731182796
"Madhya_Pradesh",44,"UPV","H32",0.590988114754099
"Madhya_Pradesh",44,"UPV","H34",0.00111862745098039
"Madhya_Pradesh",44,"UPV","H31",0.220740983606557
"Madhya_Pradesh",44,"UPV","H29",0
"Madhya_Pradesh",44,"UPV","H35",0.0001325
"Madhya_Pradesh",44,"UPV","H30",0
"Madhya_Pradesh",44,"UPV","H33",0.29889781420765
"Madhya_Pradesh",44,"UPV","H25",0.515714402173913
"Madhya_Pradesh",44,"UPV","H27",0.024236170212766
"Madhya_Pradesh",44,"UPV","H24",0.210611413043478
"Madhya_Pradesh",44,"UPV","H22",0
"Madhya_Pradesh",44,"UPV","H28",0.01371
"Madhya_Pradesh",44,"UPV","H23",0
"Madhya_Pradesh",44,"UPV","H26",0.335357818181818
"Madhya_Pradesh",44,"UPV","H11",0.616578813559322
"Madhya_Pradesh",44,"UPV","H13",0.0220974489795918
"Madhya_Pradesh",44,"UPV","H10",0.201475847457627
"Madhya_Pradesh",44,"UPV","H8",0
"Madhya_Pradesh",44,"UPV","H14",0
"Madhya_Pradesh",44,"UPV","H9",0
"Madhya_Pradesh",44,"UPV","H12",0.397367231638418
"Madhya_Pradesh",44,"UPV","H18",0.572628791208791
"Madhya_Pradesh",44,"UPV","H20",0.00414420600858369
"Madhya_Pradesh",44,"UPV","H17",0.198307032967033
"Madhya_Pradesh",44,"UPV","H15",0
"Madhya_Pradesh",44,"UPV","H21",0.0003075
"Madhya_Pradesh",44,"UPV","H16",0
"Madhya_Pradesh",44,"UPV","H19",0.24854358974359
"Madhya_Pradesh",44,"UPV","H4",0.510270161290322
"Madhya_Pradesh",44,"UPV","H6",0.000648076923076923
"Madhya_Pradesh",44,"UPV","H3",0.198397849462365
"Madhya_Pradesh",44,"UPV","H1",0
"Madhya_Pradesh",44,"UPV","H7",0
"Madhya_Pradesh",44,"UPV","H2",0
"Madhya_Pradesh",44,"UPV","H5",0.301770430107527
"Madhya_Pradesh",44,"WIND","H32",0.0315483606557377
"Madhya_Pradesh",44,"WIND","H34",0.0249774509803922
"Madhya_Pradesh",44,"WIND","H31",0.0948930327868853
"Madhya_Pradesh",44,"WIND","H29",0.102294262295082
"Madhya_Pradesh",44,"WIND","H35",0.0293625
"Madhya_Pradesh",44,"WIND","H30",0.147013114754098
"Madhya_Pradesh",44,"WIND","H33",0.0246628415300546
"Madhya_Pradesh",44,"WIND","H25",0.257508695652174
"Madhya_Pradesh",44,"WIND","H27",0.255273252279635
"Madhya_Pradesh",44,"WIND","H24",0.306878804347826
"Madhya_Pradesh",44,"WIND","H22",0.387858333333333
"Madhya_Pradesh",44,"WIND","H28",0.2002675
"Madhya_Pradesh",44,"WIND","H23",0.356155072463768
"Madhya_Pradesh",44,"WIND","H26",0.196289090909091
"Madhya_Pradesh",44,"WIND","H11",0.0636127118644068
"Madhya_Pradesh",44,"WIND","H13",0.146095918367347
"Madhya_Pradesh",44,"WIND","H10",0.210350423728813
"Madhya_Pradesh",44,"WIND","H8",0.272955649717514
"Madhya_Pradesh",44,"WIND","H14",0.1559775
"Madhya_Pradesh",44,"WIND","H9",0.287427118644068
"Madhya_Pradesh",44,"WIND","H12",0.0752621468926554
"Madhya_Pradesh",44,"WIND","H18",0.221643296703297
"Madhya_Pradesh",44,"WIND","H20",0.262480686695279
"Madhya_Pradesh",44,"WIND","H17",0.354278021978022
"Madhya_Pradesh",44,"WIND","H15",0.344041758241758
"Madhya_Pradesh",44,"WIND","H21",0.22576
"Madhya_Pradesh",44,"WIND","H16",0.397878021978022
"Madhya_Pradesh",44,"WIND","H19",0.203383882783883
"Madhya_Pradesh",44,"WIND","H4",0.041125
"Madhya_Pradesh",44,"WIND","H6",0.136525961538461
"Madhya_Pradesh",44,"WIND","H3",0.124847311827957
"Madhya_Pradesh",44,"WIND","H1",0.217246543778802
"Madhya_Pradesh",44,"WIND","H7",0.1466925
"Madhya_Pradesh",44,"WIND","H2",0.203720967741936
"Madhya_Pradesh",44,"WIND","H5",0.0320123655913978
"Madhya_Pradesh",45,"UPV","H32",0.587956147540983
"Madhya_Pradesh",45,"UPV","H34",0.000668627450980392
"Madhya_Pradesh",45,"UPV","H31",0.227619262295082
"Madhya_Pradesh",45,"UPV","H29",0
"Madhya_Pradesh",45,"UPV","H35",2.5e-05
"Madhya_Pradesh",45,"UPV","H30",0
"Madhya_Pradesh",45,"UPV","H33",0.296664480874317
"Madhya_Pradesh",45,"UPV","H25",0.528438858695652
"Madhya_Pradesh",45,"UPV","H27",0.0202009118541033
"Madhya_Pradesh",45,"UPV","H24",0.220569836956522
"Madhya_Pradesh",45,"UPV","H22",0
"Madhya_Pradesh",45,"UPV","H28",0.0118225
"Madhya_Pradesh",45,"UPV","H23",0
"Madhya_Pradesh",45,"UPV","H26",0.321975636363636
"Madhya_Pradesh",45,"UPV","H11",0.610551694915254
"Madhya_Pradesh",45,"UPV","H13",0.0177795918367347
"Madhya_Pradesh",45,"UPV","H10",0.203323305084746
"Madhya_Pradesh",45,"UPV","H8",0
"Madhya_Pradesh",45,"UPV","H14",0
"Madhya_Pradesh",45,"UPV","H9",0
"Madhya_Pradesh",45,"UPV","H12",0.390345762711864
"Madhya_Pradesh",45,"UPV","H18",0.572107912087912
"Madhya_Pradesh",45,"UPV","H20",0.00235922746781116
"Madhya_Pradesh",45,"UPV","H17",0.203685494505494
"Madhya_Pradesh",45,"UPV","H15",0
"Madhya_Pradesh",45,"UPV","H21",8.5e-05
"Madhya_Pradesh",45,"UPV","H16",0
"Madhya_Pradesh",45,"UPV","H19",0.230334432234432
"Madhya_Pradesh",45,"UPV","H4",0.476108467741935
"Madhya_Pradesh",45,"UPV","H6",0.000288461538461538
"Madhya_Pradesh",45,"UPV","H3",0.193941935483871
"Madhya_Pradesh",45,"UPV","H1",0
"Madhya_Pradesh",45,"UPV","H7",0
"Madhya_Pradesh",45,"UPV","H2",0
"Madhya_Pradesh",45,"UPV","H5",0.272410215053763
"Madhya_Pradesh",45,"WIND","H32",0.0409381147540984
"Madhya_Pradesh",45,"WIND","H34",0.192840196078431
"Madhya_Pradesh",45,"WIND","H31",0.0787344262295082
"Madhya_Pradesh",45,"WIND","H29",0.0807191256830601
"Madhya_Pradesh",45,"WIND","H35",0.214295
"Madhya_Pradesh",45,"WIND","H30",0.110148087431694
"Madhya_Pradesh",45,"WIND","H33",0.089855737704918
"Madhya_Pradesh",45,"WIND","H25",0.268617663043478
"Madhya_Pradesh",45,"WIND","H27",0.29783829787234
"Madhya_Pradesh",45,"WIND","H24",0.273747010869565
"Madhya_Pradesh",45,"WIND","H22",0.321803079710145
"Madhya_Pradesh",45,"WIND","H28",0.29247
"Madhya_Pradesh",45,"WIND","H23",0.321576449275362
"Madhya_Pradesh",45,"WIND","H26",0.250853090909091
"Madhya_Pradesh",45,"WIND","H11",0.0527
"Madhya_Pradesh",45,"WIND","H13",0.291499489795918
"Madhya_Pradesh",45,"WIND","H10",0.109381355932203
"Madhya_Pradesh",45,"WIND","H8",0.210863276836158
"Madhya_Pradesh",45,"WIND","H14",0.3098825
"Madhya_Pradesh",45,"WIND","H9",0.145622033898305
"Madhya_Pradesh",45,"WIND","H12",0.117034463276836
"Madhya_Pradesh",45,"WIND","H18",0.240674285714286
"Madhya_Pradesh",45,"WIND","H20",0.314487553648069
"Madhya_Pradesh",45,"WIND","H17",0.346311428571428
"Madhya_Pradesh",45,"WIND","H15",0.338334945054945
"Madhya_Pradesh",45,"WIND","H21",0.2225325
"Madhya_Pradesh",45,"WIND","H16",0.381542490842491
"Madhya_Pradesh",45,"WIND","H19",0.255614285714286
"Madhya_Pradesh",45,"WIND","H4",0.0343584677419355
"Madhya_Pradesh",45,"WIND","H6",0.263653365384615
"Madhya_Pradesh",45,"WIND","H3",0.0606827956989247
"Madhya_Pradesh",45,"WIND","H1",0.128465437788018
"Madhya_Pradesh",45,"WIND","H7",0.24975
"Madhya_Pradesh",45,"WIND","H2",0.103936559139785
"Madhya_Pradesh",45,"WIND","H5",0.0419263440860215
"Madhya_Pradesh",45,"DISTPV","H32",0.575089754098361
"Madhya_Pradesh",45,"DISTPV","H34",0.000682843137254902
"Madhya_Pradesh",45,"DISTPV","H31",0.218347540983607
"Madhya_Pradesh",45,"DISTPV","H29",0
"Madhya_Pradesh",45,"DISTPV","H35",2.5e-05
"Madhya_Pradesh",45,"DISTPV","H30",0
"Madhya_Pradesh",45,"DISTPV","H33",0.288376502732241
"Madhya_Pradesh",45,"DISTPV","H25",0.540751630434783
"Madhya_Pradesh",45,"DISTPV","H27",0.02219726443769
"Madhya_Pradesh",45,"DISTPV","H24",0.219253804347826
"Madhya_Pradesh",45,"DISTPV","H22",0
"Madhya_Pradesh",45,"DISTPV","H28",0.0107475
"Madhya_Pradesh",45,"DISTPV","H23",0
"Madhya_Pradesh",45,"DISTPV","H26",0.33413709090909
"Madhya_Pradesh",45,"DISTPV","H11",0.620300423728813
"Madhya_Pradesh",45,"DISTPV","H13",0.0180908163265306
"Madhya_Pradesh",45,"DISTPV","H10",0.196817372881356
"Madhya_Pradesh",45,"DISTPV","H8",0
"Madhya_Pradesh",45,"DISTPV","H14",0
"Madhya_Pradesh",45,"DISTPV","H9",0
"Madhya_Pradesh",45,"DISTPV","H12",0.400754237288136
"Madhya_Pradesh",45,"DISTPV","H18",0.569797142857143
"Madhya_Pradesh",45,"DISTPV","H20",0.00310042918454936
"Madhya_Pradesh",45,"DISTPV","H17",0.200896923076923
"Madhya_Pradesh",45,"DISTPV","H15",0
"Madhya_Pradesh",45,"DISTPV","H21",0.000215
"Madhya_Pradesh",45,"DISTPV","H16",0
"Madhya_Pradesh",45,"DISTPV","H19",0.239813186813187
"Madhya_Pradesh",45,"DISTPV","H4",0.460735080645161
"Madhya_Pradesh",45,"DISTPV","H6",0.000282692307692308
"Madhya_Pradesh",45,"DISTPV","H3",0.171344623655914
"Madhya_Pradesh",45,"DISTPV","H1",0
"Madhya_Pradesh",45,"DISTPV","H7",0
"Madhya_Pradesh",45,"DISTPV","H2",0
"Madhya_Pradesh",45,"DISTPV","H5",0.270532795698925
"Madhya_Pradesh",46,"UPV","H32",0.577061475409836
"Madhya_Pradesh",46,"UPV","H34",5.3921568627451e-05
"Madhya_Pradesh",46,"UPV","H31",0.241607786885246
"Madhya_Pradesh",46,"UPV","H29",0
"Madhya_Pradesh",46,"UPV","H35",0
"Madhya_Pradesh",46,"UPV","H30",0
"Madhya_Pradesh",46,"UPV","H33",0.266526775956284
"Madhya_Pradesh",46,"UPV","H25",0.513892391304348
"Madhya_Pradesh",46,"UPV","H27",0.014912462006079
"Madhya_Pradesh",46,"UPV","H24",0.222482065217391
"Madhya_Pradesh",46,"UPV","H22",0
"Madhya_Pradesh",46,"UPV","H28",0.00319
"Madhya_Pradesh",46,"UPV","H23",0
"Madhya_Pradesh",46,"UPV","H26",0.291893454545455
"Madhya_Pradesh",46,"UPV","H11",0.608211440677966
"Madhya_Pradesh",46,"UPV","H13",0.0121505102040816
"Madhya_Pradesh",46,"UPV","H10",0.214084745762712
"Madhya_Pradesh",46,"UPV","H8",0
"Madhya_Pradesh",46,"UPV","H14",0
"Madhya_Pradesh",46,"UPV","H9",0
"Madhya_Pradesh",46,"UPV","H12",0.393375141242938
"Madhya_Pradesh",46,"UPV","H18",0.552596703296703
"Madhya_Pradesh",46,"UPV","H20",0.000372532188841202
"Madhya_Pradesh",46,"UPV","H17",0.212693186813187
"Madhya_Pradesh",46,"UPV","H15",0
"Madhya_Pradesh",46,"UPV","H21",0
"Madhya_Pradesh",46,"UPV","H16",0
"Madhya_Pradesh",46,"UPV","H19",0.218583516483516
"Madhya_Pradesh",46,"UPV","H4",0.508621370967742
"Madhya_Pradesh",46,"UPV","H6",4.80769230769231e-06
"Madhya_Pradesh",46,"UPV","H3",0.218516666666667
"Madhya_Pradesh",46,"UPV","H1",0
"Madhya_Pradesh",46,"UPV","H7",0
"Madhya_Pradesh",46,"UPV","H2",0
"Madhya_Pradesh",46,"UPV","H5",0.260725806451613
"Madhya_Pradesh",46,"WIND","H32",0.0423889344262295
"Madhya_Pradesh",46,"WIND","H34",0.169520588235294
"Madhya_Pradesh",46,"WIND","H31",0.0359569672131147
"Madhya_Pradesh",46,"WIND","H29",0.0438650273224044
"Madhya_Pradesh",46,"WIND","H35",0.136155
"Madhya_Pradesh",46,"WIND","H30",0.0318098360655738
"Madhya_Pradesh",46,"WIND","H33",0.0615322404371585
"Madhya_Pradesh",46,"WIND","H25",0.239017391304348
"Madhya_Pradesh",46,"WIND","H27",0.255523404255319
"Madhya_Pradesh",46,"WIND","H24",0.212796739130435
"Madhya_Pradesh",46,"WIND","H22",0.206892934782609
"Madhya_Pradesh",46,"WIND","H28",0.18548
"Madhya_Pradesh",46,"WIND","H23",0.224642028985507
"Madhya_Pradesh",46,"WIND","H26",0.249631636363636
"Madhya_Pradesh",46,"WIND","H11",0.0710555084745763
"Madhya_Pradesh",46,"WIND","H13",0.3392
"Madhya_Pradesh",46,"WIND","H10",0.0660029661016949
"Madhya_Pradesh",46,"WIND","H8",0.182539265536723
"Madhya_Pradesh",46,"WIND","H14",0.4107775
"Madhya_Pradesh",46,"WIND","H9",0.103681355932203
"Madhya_Pradesh",46,"WIND","H12",0.156426553672316
"Madhya_Pradesh",46,"WIND","H18",0.245777802197802
"Madhya_Pradesh",46,"WIND","H20",0.382370815450644
"Madhya_Pradesh",46,"WIND","H17",0.270188131868132
"Madhya_Pradesh",46,"WIND","H15",0.282194945054945
"Madhya_Pradesh",46,"WIND","H21",0.418255
"Madhya_Pradesh",46,"WIND","H16",0.260341025641026
"Madhya_Pradesh",46,"WIND","H19",0.270461904761905
"Madhya_Pradesh",46,"WIND","H4",0.033954435483871
"Madhya_Pradesh",46,"WIND","H6",0.263909134615385
"Madhya_Pradesh",46,"WIND","H3",0.0418978494623656
"Madhya_Pradesh",46,"WIND","H1",0.111621889400922
"Madhya_Pradesh",46,"WIND","H7",0.3176375
"Madhya_Pradesh",46,"WIND","H2",0.0605241935483871
"Madhya_Pradesh",46,"WIND","H5",0.064016129032258
"Madhya_Pradesh",46,"DISTPV","H32",0.58078893442623
"Madhya_Pradesh",46,"DISTPV","H34",6.56862745098039e-05
"Madhya_Pradesh",46,"DISTPV","H31",0.244562295081967
"Madhya_Pradesh",46,"DISTPV","H29",0
"Madhya_Pradesh",46,"DISTPV","H35",0
"Madhya_Pradesh",46,"DISTPV","H30",0
"Madhya_Pradesh",46,"DISTPV","H33",0.26637650273224
"Madhya_Pradesh",46,"DISTPV","H25",0.506654347826087
"Madhya_Pradesh",46,"DISTPV","H27",0.0145738601823708
"Madhya_Pradesh",46,"DISTPV","H24",0.223823641304348
"Madhya_Pradesh",46,"DISTPV","H22",0
"Madhya_Pradesh",46,"DISTPV","H28",0.0046675
"Madhya_Pradesh",46,"DISTPV","H23",0
"Madhya_Pradesh",46,"DISTPV","H26",0.292035272727273
"Madhya_Pradesh",46,"DISTPV","H11",0.599015677966102
"Madhya_Pradesh",46,"DISTPV","H13",0.0114326530612245
"Madhya_Pradesh",46,"DISTPV","H10",0.212992796610169
"Madhya_Pradesh",46,"DISTPV","H8",0
"Madhya_Pradesh",46,"DISTPV","H14",0
"Madhya_Pradesh",46,"DISTPV","H9",0
"Madhya_Pradesh",46,"DISTPV","H12",0.389374576271186
"Madhya_Pradesh",46,"DISTPV","H18",0.546784835164835
"Madhya_Pradesh",46,"DISTPV","H20",0.000254935622317597
"Madhya_Pradesh",46,"DISTPV","H17",0.21313956043956
"Madhya_Pradesh",46,"DISTPV","H15",0
"Madhya_Pradesh",46,"DISTPV","H21",0
"Madhya_Pradesh",46,"DISTPV","H16",0
"Madhya_Pradesh",46,"DISTPV","H19",0.207979487179487
"Madhya_Pradesh",46,"DISTPV","H4",0.500363709677419
"Madhya_Pradesh",46,"DISTPV","H6",4.80769230769231e-07
"Madhya_Pradesh",46,"DISTPV","H3",0.220162903225806
"Madhya_Pradesh",46,"DISTPV","H1",0
"Madhya_Pradesh",46,"DISTPV","H7",0
"Madhya_Pradesh",46,"DISTPV","H2",0
"Madhya_Pradesh",46,"DISTPV","H5",0.267656451612903
"Madhya_Pradesh",47,"UPV","H32",0.579824590163935
"Madhya_Pradesh",47,"UPV","H34",0
"Madhya_Pradesh",47,"UPV","H31",0.253495901639344
"Madhya_Pradesh",47,"UPV","H29",0
"Madhya_Pradesh",47,"UPV","H35",0
"Madhya_Pradesh",47,"UPV","H30",0
"Madhya_Pradesh",47,"UPV","H33",0.250513114754098
"Madhya_Pradesh",47,"UPV","H25",0.519360869565218
"Madhya_Pradesh",47,"UPV","H27",0.0121914893617021
"Madhya_Pradesh",47,"UPV","H24",0.231260054347826
"Madhya_Pradesh",47,"UPV","H22",0
"Madhya_Pradesh",47,"UPV","H28",0.0076275
"Madhya_Pradesh",47,"UPV","H23",0
"Madhya_Pradesh",47,"UPV","H26",0.27468
"Madhya_Pradesh",47,"UPV","H11",0.593777966101695
"Madhya_Pradesh",47,"UPV","H13",0.00762397959183673
"Madhya_Pradesh",47,"UPV","H10",0.229831355932204
"Madhya_Pradesh",47,"UPV","H8",0
"Madhya_Pradesh",47,"UPV","H14",0
"Madhya_Pradesh",47,"UPV","H9",0
"Madhya_Pradesh",47,"UPV","H12",0.357299435028248
"Madhya_Pradesh",47,"UPV","H18",0.544956043956044
"Madhya_Pradesh",47,"UPV","H20",1.71673819742489e-06
"Madhya_Pradesh",47,"UPV","H17",0.218793406593407
"Madhya_Pradesh",47,"UPV","H15",0
"Madhya_Pradesh",47,"UPV","H21",0
"Madhya_Pradesh",47,"UPV","H16",0
"Madhya_Pradesh",47,"UPV","H19",0.202511355311355
"Madhya_Pradesh",47,"UPV","H4",0.509135887096774
"Madhya_Pradesh",47,"UPV","H6",0
"Madhya_Pradesh",47,"UPV","H3",0.237805913978495
"Madhya_Pradesh",47,"UPV","H1",0
"Madhya_Pradesh",47,"UPV","H7",0
"Madhya_Pradesh",47,"UPV","H2",0
"Madhya_Pradesh",47,"UPV","H5",0.246175268817204
"Madhya_Pradesh",47,"WIND","H32",0.057530737704918
"Madhya_Pradesh",47,"WIND","H34",0.110712254901961
"Madhya_Pradesh",47,"WIND","H31",0.0647868852459016
"Madhya_Pradesh",47,"WIND","H29",0.0777915300546449
"Madhya_Pradesh",47,"WIND","H35",0.1223375
"Madhya_Pradesh",47,"WIND","H30",0.0953502732240437
"Madhya_Pradesh",47,"WIND","H33",0.092992349726776
"Madhya_Pradesh",47,"WIND","H25",0.219358423913044
"Madhya_Pradesh",47,"WIND","H27",0.243920060790273
"Madhya_Pradesh",47,"WIND","H24",0.200508695652174
"Madhya_Pradesh",47,"WIND","H22",0.269203442028985
"Madhya_Pradesh",47,"WIND","H28",0.1862075
"Madhya_Pradesh",47,"WIND","H23",0.265158695652174
"Madhya_Pradesh",47,"WIND","H26",0.246241454545455
"Madhya_Pradesh",47,"WIND","H11",0.0855758474576271
"Madhya_Pradesh",47,"WIND","H13",0.320868367346939
"Madhya_Pradesh",47,"WIND","H10",0.134197457627119
"Madhya_Pradesh",47,"WIND","H8",0.285227401129943
"Madhya_Pradesh",47,"WIND","H14",0.405015
"Madhya_Pradesh",47,"WIND","H9",0.196575141242938
"Madhya_Pradesh",47,"WIND","H12",0.160151412429378
"Madhya_Pradesh",47,"WIND","H18",0.258209230769231
"Madhya_Pradesh",47,"WIND","H20",0.317795278969957
"Madhya_Pradesh",47,"WIND","H17",0.307257582417583
"Madhya_Pradesh",47,"WIND","H15",0.34794021978022
"Madhya_Pradesh",47,"WIND","H21",0.247635
"Madhya_Pradesh",47,"WIND","H16",0.332181684981685
"Madhya_Pradesh",47,"WIND","H19",0.28650402930403
"Madhya_Pradesh",47,"WIND","H4",0.0385939516129032
"Madhya_Pradesh",47,"WIND","H6",0.239799519230769
"Madhya_Pradesh",47,"WIND","H3",0.0857209677419355
"Madhya_Pradesh",47,"WIND","H1",0.190585023041475
"Madhya_Pradesh",47,"WIND","H7",0.2502775
"Madhya_Pradesh",47,"WIND","H2",0.135795161290323
"Madhya_Pradesh",47,"WIND","H5",0.0896166666666667
"Madhya_Pradesh",49,"UPV","H32",0.603970081967213
"Madhya_Pradesh",49,"UPV","H34",0.00357401960784314
"Madhya_Pradesh",49,"UPV","H31",0.209818442622951
"Madhya_Pradesh",49,"UPV","H29",0
"Madhya_Pradesh",49,"UPV","H35",0.0018525
"Madhya_Pradesh",49,"UPV","H30",0
"Madhya_Pradesh",49,"UPV","H33",0.336523224043716
"Madhya_Pradesh",49,"UPV","H25",0.47540625
"Madhya_Pradesh",49,"UPV","H27",0.0282869300911854
"Madhya_Pradesh",49,"UPV","H24",0.175791847826087
"Madhya_Pradesh",49,"UPV","H22",0
"Madhya_Pradesh",49,"UPV","H28",0.01739125
"Madhya_Pradesh",49,"UPV","H23",0
"Madhya_Pradesh",49,"UPV","H26",0.328120363636364
