"r","rs","i","h","value"
"Andhra_Pradesh",4,"OFSWIND","H32",0.2875
"Andhra_Pradesh",4,"OFSWIND","H34",0.32193137254902
"Andhra_Pradesh",4,"OFSWIND","H31",0.303282786885246
"Andhra_Pradesh",4,"OFSWIND","H29",0.229811475409836
"Andhra_Pradesh",4,"OFSWIND","H35",0.115575
"Andhra_Pradesh",4,"OFSWIND","H30",0.259158469945355
"Andhra_Pradesh",4,"OFSWIND","H33",0.281743169398907
"Andhra_Pradesh",4,"OFSWIND","H25",0.614426630434782
"Andhra_Pradesh",4,"OFSWIND","H27",0.744474164133738
"Andhra_Pradesh",4,"OFSWIND","H24",0.632078804347826
"Andhra_Pradesh",4,"OFSWIND","H22",0.682001811594203
"Andhra_Pradesh",4,"OFSWIND","H28",0.622475
"Andhra_Pradesh",4,"OFSWIND","H23",0.637315217391305
"Andhra_Pradesh",4,"OFSWIND","H26",0.701316363636364
"Andhra_Pradesh",4,"OFSWIND","H11",0.104152542372881
"Andhra_Pradesh",4,"OFSWIND","H13",0.182642857142857
"Andhra_Pradesh",4,"OFSWIND","H10",0.0908008474576271
"Andhra_Pradesh",4,"OFSWIND","H8",0.132177966101695
"Andhra_Pradesh",4,"OFSWIND","H14",0.18805
"Andhra_Pradesh",4,"OFSWIND","H9",0.0946158192090396
"Andhra_Pradesh",4,"OFSWIND","H12",0.14571186440678
"Andhra_Pradesh",4,"OFSWIND","H18",0.455527472527472
"Andhra_Pradesh",4,"OFSWIND","H20",0.554467811158798
"Andhra_Pradesh",4,"OFSWIND","H17",0.401975824175824
"Andhra_Pradesh",4,"OFSWIND","H15",0.468327472527473
"Andhra_Pradesh",4,"OFSWIND","H21",0.4477
"Andhra_Pradesh",4,"OFSWIND","H16",0.457857142857143
"Andhra_Pradesh",4,"OFSWIND","H19",0.552673992673992
"Andhra_Pradesh",4,"OFSWIND","H4",0.4075
"Andhra_Pradesh",4,"OFSWIND","H6",0.354173076923077
"Andhra_Pradesh",4,"OFSWIND","H3",0.414198924731183
"Andhra_Pradesh",4,"OFSWIND","H1",0.347926267281106
"Andhra_Pradesh",4,"OFSWIND","H7",0.645675
"Andhra_Pradesh",4,"OFSWIND","H2",0.388747311827957
"Andhra_Pradesh",4,"OFSWIND","H5",0.414376344086022
"Andhra_Pradesh",4,"DISTPV","H32",0.509323770491803
"Andhra_Pradesh",4,"DISTPV","H34",0
"Andhra_Pradesh",4,"DISTPV","H31",0.365340163934426
"Andhra_Pradesh",4,"DISTPV","H29",0
"Andhra_Pradesh",4,"DISTPV","H35",0
"Andhra_Pradesh",4,"DISTPV","H30",0.00798360655737705
"Andhra_Pradesh",4,"DISTPV","H33",0.132322404371585
"Andhra_Pradesh",4,"DISTPV","H25",0.479546195652174
"Andhra_Pradesh",4,"DISTPV","H27",0
"Andhra_Pradesh",4,"DISTPV","H24",0.317078804347826
"Andhra_Pradesh",4,"DISTPV","H22",0
"Andhra_Pradesh",4,"DISTPV","H28",0.00115
"Andhra_Pradesh",4,"DISTPV","H23",0.0127101449275362
"Andhra_Pradesh",4,"DISTPV","H26",0.162996363636364
"Andhra_Pradesh",4,"DISTPV","H11",0.624652542372881
"Andhra_Pradesh",4,"DISTPV","H13",0
"Andhra_Pradesh",4,"DISTPV","H10",0.377283898305085
"Andhra_Pradesh",4,"DISTPV","H8",0
"Andhra_Pradesh",4,"DISTPV","H14",0
"Andhra_Pradesh",4,"DISTPV","H9",0.00119209039548023
"Andhra_Pradesh",4,"DISTPV","H12",0.235892655367232
"Andhra_Pradesh",4,"DISTPV","H18",0.464032967032967
"Andhra_Pradesh",4,"DISTPV","H20",0
"Andhra_Pradesh",4,"DISTPV","H17",0.283956043956044
"Andhra_Pradesh",4,"DISTPV","H15",0
"Andhra_Pradesh",4,"DISTPV","H21",0
"Andhra_Pradesh",4,"DISTPV","H16",0
"Andhra_Pradesh",4,"DISTPV","H19",0.0793956043956044
"Andhra_Pradesh",4,"DISTPV","H4",0.55628629032258
"Andhra_Pradesh",4,"DISTPV","H6",0
"Andhra_Pradesh",4,"DISTPV","H3",0.435145161290322
"Andhra_Pradesh",4,"DISTPV","H1",0
"Andhra_Pradesh",4,"DISTPV","H7",0
"Andhra_Pradesh",4,"DISTPV","H2",0.0394193548387097
"Andhra_Pradesh",4,"DISTPV","H5",0.17647311827957
"Andhra_Pradesh",5,"UPV","H32",0.520213114754098
"Andhra_Pradesh",5,"UPV","H34",0
"Andhra_Pradesh",5,"UPV","H31",0.39027868852459
"Andhra_Pradesh",5,"UPV","H29",0
"Andhra_Pradesh",5,"UPV","H35",0
"Andhra_Pradesh",5,"UPV","H30",0.0107595628415301
"Andhra_Pradesh",5,"UPV","H33",0.12248087431694
"Andhra_Pradesh",5,"UPV","H25",0.45201902173913
"Andhra_Pradesh",5,"UPV","H27",0
"Andhra_Pradesh",5,"UPV","H24",0.305461956521739
"Andhra_Pradesh",5,"UPV","H22",0
"Andhra_Pradesh",5,"UPV","H28",0.000875
"Andhra_Pradesh",5,"UPV","H23",0.014786231884058
"Andhra_Pradesh",5,"UPV","H26",0.15308
"Andhra_Pradesh",5,"UPV","H11",0.623940677966102
"Andhra_Pradesh",5,"UPV","H13",0
"Andhra_Pradesh",5,"UPV","H10",0.385474576271186
"Andhra_Pradesh",5,"UPV","H8",0
"Andhra_Pradesh",5,"UPV","H14",0
"Andhra_Pradesh",5,"UPV","H9",0.00215254237288136
"Andhra_Pradesh",5,"UPV","H12",0.209977401129943
"Andhra_Pradesh",5,"UPV","H18",0.467540659340659
"Andhra_Pradesh",5,"UPV","H20",0
"Andhra_Pradesh",5,"UPV","H17",0.293215384615385
"Andhra_Pradesh",5,"UPV","H15",0
"Andhra_Pradesh",5,"UPV","H21",0
"Andhra_Pradesh",5,"UPV","H16",0
"Andhra_Pradesh",5,"UPV","H19",0.0728424908424908
"Andhra_Pradesh",5,"UPV","H4",0.554383064516129
"Andhra_Pradesh",5,"UPV","H6",0
"Andhra_Pradesh",5,"UPV","H3",0.431870967741935
"Andhra_Pradesh",5,"UPV","H1",0
"Andhra_Pradesh",5,"UPV","H7",0
"Andhra_Pradesh",5,"UPV","H2",0.0422634408602151
"Andhra_Pradesh",5,"UPV","H5",0.155811827956989
"Andhra_Pradesh",5,"ONSWIND","H32",0.133790983606557
"Andhra_Pradesh",5,"ONSWIND","H34",0.244656862745098
"Andhra_Pradesh",5,"ONSWIND","H31",0.0964016393442623
"Andhra_Pradesh",5,"ONSWIND","H29",0.116606557377049
"Andhra_Pradesh",5,"ONSWIND","H35",0.15225
"Andhra_Pradesh",5,"ONSWIND","H30",0.107021857923497
"Andhra_Pradesh",5,"ONSWIND","H33",0.21244262295082
"Andhra_Pradesh",5,"ONSWIND","H25",0.158836956521739
"Andhra_Pradesh",5,"ONSWIND","H27",0.318531914893617
"Andhra_Pradesh",5,"ONSWIND","H24",0.106616847826087
"Andhra_Pradesh",5,"ONSWIND","H22",0.197967391304348
"Andhra_Pradesh",5,"ONSWIND","H28",0.19235
"Andhra_Pradesh",5,"ONSWIND","H23",0.169905797101449
"Andhra_Pradesh",5,"ONSWIND","H26",0.293734545454546
"Andhra_Pradesh",5,"ONSWIND","H11",0.057343220338983
"Andhra_Pradesh",5,"ONSWIND","H13",0.198642857142857
"Andhra_Pradesh",5,"ONSWIND","H10",0.0316991525423729
"Andhra_Pradesh",5,"ONSWIND","H8",0.0792966101694916
"Andhra_Pradesh",5,"ONSWIND","H14",0.178725
"Andhra_Pradesh",5,"ONSWIND","H9",0.0545141242937853
"Andhra_Pradesh",5,"ONSWIND","H12",0.131011299435028
"Andhra_Pradesh",5,"ONSWIND","H18",0.230241758241758
"Andhra_Pradesh",5,"ONSWIND","H20",0.342545064377682
"Andhra_Pradesh",5,"ONSWIND","H17",0.165123076923077
"Andhra_Pradesh",5,"ONSWIND","H15",0.304815384615384
"Andhra_Pradesh",5,"ONSWIND","H21",0.34695
"Andhra_Pradesh",5,"ONSWIND","H16",0.259223443223443
"Andhra_Pradesh",5,"ONSWIND","H19",0.329054945054945
"Andhra_Pradesh",5,"ONSWIND","H4",0.055625
"Andhra_Pradesh",5,"ONSWIND","H6",0.181894230769231
"Andhra_Pradesh",5,"ONSWIND","H3",0.0560860215053763
"Andhra_Pradesh",5,"ONSWIND","H1",0.063652073732719
"Andhra_Pradesh",5,"ONSWIND","H7",0.124425
"Andhra_Pradesh",5,"ONSWIND","H2",0.0699677419354838
"Andhra_Pradesh",5,"ONSWIND","H5",0.122494623655914
"Andhra_Pradesh",5,"OFSWIND","H32",0.281889344262295
"Andhra_Pradesh",5,"OFSWIND","H34",0.25968137254902
"Andhra_Pradesh",5,"OFSWIND","H31",0.28572131147541
"Andhra_Pradesh",5,"OFSWIND","H29",0.222975409836066
"Andhra_Pradesh",5,"OFSWIND","H35",0.23485
"Andhra_Pradesh",5,"OFSWIND","H30",0.260857923497268
"Andhra_Pradesh",5,"OFSWIND","H33",0.267896174863388
"Andhra_Pradesh",5,"OFSWIND","H25",0.525480978260869
"Andhra_Pradesh",5,"OFSWIND","H27",0.626738601823708
"Andhra_Pradesh",5,"OFSWIND","H24",0.525883152173913
"Andhra_Pradesh",5,"OFSWIND","H22",0.626652173913044
"Andhra_Pradesh",5,"OFSWIND","H28",0.523225
"Andhra_Pradesh",5,"OFSWIND","H23",0.579721014492754
"Andhra_Pradesh",5,"OFSWIND","H26",0.588258181818182
"Andhra_Pradesh",5,"OFSWIND","H11",0.211084745762712
"Andhra_Pradesh",5,"OFSWIND","H13",0.26334693877551
"Andhra_Pradesh",5,"OFSWIND","H10",0.199728813559322
"Andhra_Pradesh",5,"OFSWIND","H8",0.216050847457627
"Andhra_Pradesh",5,"OFSWIND","H14",0.2342
"Andhra_Pradesh",5,"OFSWIND","H9",0.212728813559322
"Andhra_Pradesh",5,"OFSWIND","H12",0.247028248587571
"Andhra_Pradesh",5,"OFSWIND","H18",0.515254945054945
"Andhra_Pradesh",5,"OFSWIND","H20",0.581038626609442
"Andhra_Pradesh",5,"OFSWIND","H17",0.495725274725275
"Andhra_Pradesh",5,"OFSWIND","H15",0.543074725274725
"Andhra_Pradesh",5,"OFSWIND","H21",0.376175
"Andhra_Pradesh",5,"OFSWIND","H16",0.52118315018315
"Andhra_Pradesh",5,"OFSWIND","H19",0.591608058608058
"Andhra_Pradesh",5,"OFSWIND","H4",0.399798387096774
"Andhra_Pradesh",5,"OFSWIND","H6",0.310076923076923
"Andhra_Pradesh",5,"OFSWIND","H3",0.383736559139785
"Andhra_Pradesh",5,"OFSWIND","H1",0.290467741935484
"Andhra_Pradesh",5,"OFSWIND","H7",0.482875
"Andhra_Pradesh",5,"OFSWIND","H2",0.343854838709678
"Andhra_Pradesh",5,"OFSWIND","H5",0.385897849462365
"Andhra_Pradesh",6,"UPV","H32",0.538561475409836
"Andhra_Pradesh",6,"UPV","H34",0
"Andhra_Pradesh",6,"UPV","H31",0.340483606557377
"Andhra_Pradesh",6,"UPV","H29",0
"Andhra_Pradesh",6,"UPV","H35",0
"Andhra_Pradesh",6,"UPV","H30",0.000224043715846995
"Andhra_Pradesh",6,"UPV","H33",0.177387978142076
"Andhra_Pradesh",6,"UPV","H25",0.508350543478261
"Andhra_Pradesh",6,"UPV","H27",0.0016322188449848
"Andhra_Pradesh",6,"UPV","H24",0.311663043478261
"Andhra_Pradesh",6,"UPV","H22",0
"Andhra_Pradesh",6,"UPV","H28",0.0036
"Andhra_Pradesh",6,"UPV","H23",0.00255434782608696
"Andhra_Pradesh",6,"UPV","H26",0.223356363636364
"Andhra_Pradesh",6,"UPV","H11",0.623885593220339
"Andhra_Pradesh",6,"UPV","H13",5.10204081632653e-06
"Andhra_Pradesh",6,"UPV","H10",0.34596186440678
"Andhra_Pradesh",6,"UPV","H8",0
"Andhra_Pradesh",6,"UPV","H14",0
"Andhra_Pradesh",6,"UPV","H9",0
"Andhra_Pradesh",6,"UPV","H12",0.294468926553672
"Andhra_Pradesh",6,"UPV","H18",0.48270989010989
"Andhra_Pradesh",6,"UPV","H20",0
"Andhra_Pradesh",6,"UPV","H17",0.260024175824176
"Andhra_Pradesh",6,"UPV","H15",0
"Andhra_Pradesh",6,"UPV","H21",0
"Andhra_Pradesh",6,"UPV","H16",0
"Andhra_Pradesh",6,"UPV","H19",0.109164835164835
"Andhra_Pradesh",6,"UPV","H4",0.600798387096775
"Andhra_Pradesh",6,"UPV","H6",0
"Andhra_Pradesh",6,"UPV","H3",0.408666666666667
"Andhra_Pradesh",6,"UPV","H1",0
"Andhra_Pradesh",6,"UPV","H7",0
"Andhra_Pradesh",6,"UPV","H2",0.0233494623655914
"Andhra_Pradesh",6,"UPV","H5",0.246532258064516
"Andhra_Pradesh",6,"ONSWIND","H32",0.0747950819672131
"Andhra_Pradesh",6,"ONSWIND","H34",0.210745098039216
"Andhra_Pradesh",6,"ONSWIND","H31",0.0720368852459017
"Andhra_Pradesh",6,"ONSWIND","H29",0.302336065573771
"Andhra_Pradesh",6,"ONSWIND","H35",0.177525
"Andhra_Pradesh",6,"ONSWIND","H30",0.148491803278689
"Andhra_Pradesh",6,"ONSWIND","H33",0.085344262295082
"Andhra_Pradesh",6,"ONSWIND","H25",0.325339673913043
"Andhra_Pradesh",6,"ONSWIND","H27",0.46551367781155
"Andhra_Pradesh",6,"ONSWIND","H24",0.374548913043478
"Andhra_Pradesh",6,"ONSWIND","H22",0.630603260869564
"Andhra_Pradesh",6,"ONSWIND","H28",0.464725
"Andhra_Pradesh",6,"ONSWIND","H23",0.526460144927536
"Andhra_Pradesh",6,"ONSWIND","H26",0.280134545454546
"Andhra_Pradesh",6,"ONSWIND","H11",0.0395042372881355
"Andhra_Pradesh",6,"ONSWIND","H13",0.200545918367347
"Andhra_Pradesh",6,"ONSWIND","H10",0.0965762711864407
"Andhra_Pradesh",6,"ONSWIND","H8",0.465700564971751
"Andhra_Pradesh",6,"ONSWIND","H14",0.28625
"Andhra_Pradesh",6,"ONSWIND","H9",0.308564971751413
"Andhra_Pradesh",6,"ONSWIND","H12",0.0478361581920903
"Andhra_Pradesh",6,"ONSWIND","H18",0.198081318681319
"Andhra_Pradesh",6,"ONSWIND","H20",0.352875536480686
"Andhra_Pradesh",6,"ONSWIND","H17",0.271534065934066
"Andhra_Pradesh",6,"ONSWIND","H15",0.537457142857143
"Andhra_Pradesh",6,"ONSWIND","H21",0.343225
"Andhra_Pradesh",6,"ONSWIND","H16",0.422882783882784
"Andhra_Pradesh",6,"ONSWIND","H19",0.19629304029304
"Andhra_Pradesh",6,"ONSWIND","H4",0.0543548387096774
"Andhra_Pradesh",6,"ONSWIND","H6",0.220711538461539
"Andhra_Pradesh",6,"ONSWIND","H3",0.0683709677419354
"Andhra_Pradesh",6,"ONSWIND","H1",0.381564516129032
"Andhra_Pradesh",6,"ONSWIND","H7",0.263275
"Andhra_Pradesh",6,"ONSWIND","H2",0.168994623655914
"Andhra_Pradesh",6,"ONSWIND","H5",0.0530483870967742
"Andhra_Pradesh",7,"UPV","H32",0.510754098360656
"Andhra_Pradesh",7,"UPV","H34",0
"Andhra_Pradesh",7,"UPV","H31",0.33727868852459
"Andhra_Pradesh",7,"UPV","H29",0
"Andhra_Pradesh",7,"UPV","H35",0
"Andhra_Pradesh",7,"UPV","H30",0.00102732240437159
"Andhra_Pradesh",7,"UPV","H33",0.161612021857924
"Andhra_Pradesh",7,"UPV","H25",0.4718125
"Andhra_Pradesh",7,"UPV","H27",0.000814589665653496
"Andhra_Pradesh",7,"UPV","H24",0.278100543478261
"Andhra_Pradesh",7,"UPV","H22",0
"Andhra_Pradesh",7,"UPV","H28",0.0032
"Andhra_Pradesh",7,"UPV","H23",0.00391304347826087
"Andhra_Pradesh",7,"UPV","H26",0.207498181818182
"Andhra_Pradesh",7,"UPV","H11",0.628597457627119
"Andhra_Pradesh",7,"UPV","H13",0
"Andhra_Pradesh",7,"UPV","H10",0.351478813559322
"Andhra_Pradesh",7,"UPV","H8",0
"Andhra_Pradesh",7,"UPV","H14",0
"Andhra_Pradesh",7,"UPV","H9",0
"Andhra_Pradesh",7,"UPV","H12",0.289768361581921
"Andhra_Pradesh",7,"UPV","H18",0.471167032967033
"Andhra_Pradesh",7,"UPV","H20",0
"Andhra_Pradesh",7,"UPV","H17",0.253076923076923
"Andhra_Pradesh",7,"UPV","H15",0
"Andhra_Pradesh",7,"UPV","H21",0
"Andhra_Pradesh",7,"UPV","H16",0
"Andhra_Pradesh",7,"UPV","H19",0.0988791208791209
"Andhra_Pradesh",7,"UPV","H4",0.59825806451613
"Andhra_Pradesh",7,"UPV","H6",0
"Andhra_Pradesh",7,"UPV","H3",0.41836559139785
"Andhra_Pradesh",7,"UPV","H1",0
"Andhra_Pradesh",7,"UPV","H7",0
"Andhra_Pradesh",7,"UPV","H2",0.0282741935483871
"Andhra_Pradesh",7,"UPV","H5",0.228322580645161
"Andhra_Pradesh",7,"ONSWIND","H32",0.137348360655738
"Andhra_Pradesh",7,"ONSWIND","H34",0.219622549019608
"Andhra_Pradesh",7,"ONSWIND","H31",0.140831967213115
"Andhra_Pradesh",7,"ONSWIND","H29",0.180964480874317
"Andhra_Pradesh",7,"ONSWIND","H35",0.196425
"Andhra_Pradesh",7,"ONSWIND","H30",0.179754098360656
"Andhra_Pradesh",7,"ONSWIND","H33",0.145300546448087
"Andhra_Pradesh",7,"ONSWIND","H25",0.327309782608696
"Andhra_Pradesh",7,"ONSWIND","H27",0.33051367781155
"Andhra_Pradesh",7,"ONSWIND","H24",0.396307065217391
"Andhra_Pradesh",7,"ONSWIND","H22",0.447304347826087
"Andhra_Pradesh",7,"ONSWIND","H28",0.260075
"Andhra_Pradesh",7,"ONSWIND","H23",0.496242753623188
"Andhra_Pradesh",7,"ONSWIND","H26",0.263290909090909
"Andhra_Pradesh",7,"ONSWIND","H11",0.0316864406779661
"Andhra_Pradesh",7,"ONSWIND","H13",0.261755102040816
"Andhra_Pradesh",7,"ONSWIND","H10",0.0341228813559322
"Andhra_Pradesh",7,"ONSWIND","H8",0.154898305084746
"Andhra_Pradesh",7,"ONSWIND","H14",0.308025
"Andhra_Pradesh",7,"ONSWIND","H9",0.0602429378531073
"Andhra_Pradesh",7,"ONSWIND","H12",0.0696949152542372
"Andhra_Pradesh",7,"ONSWIND","H18",0.175224175824176
"Andhra_Pradesh",7,"ONSWIND","H20",0.361347639484978
"Andhra_Pradesh",7,"ONSWIND","H17",0.233248351648352
"Andhra_Pradesh",7,"ONSWIND","H15",0.346940659340659
"Andhra_Pradesh",7,"ONSWIND","H21",0.3099
"Andhra_Pradesh",7,"ONSWIND","H16",0.30656043956044
"Andhra_Pradesh",7,"ONSWIND","H19",0.218216117216117
"Andhra_Pradesh",7,"ONSWIND","H4",0.0523104838709677
"Andhra_Pradesh",7,"ONSWIND","H6",0.204653846153846
"Andhra_Pradesh",7,"ONSWIND","H3",0.0587204301075269
"Andhra_Pradesh",7,"ONSWIND","H1",0.10244930875576
"Andhra_Pradesh",7,"ONSWIND","H7",0.1906
"Andhra_Pradesh",7,"ONSWIND","H2",0.0708333333333333
"Andhra_Pradesh",7,"ONSWIND","H5",0.0786451612903225
"Andhra_Pradesh",8,"UPV","H32",0.499090163934427
"Andhra_Pradesh",8,"UPV","H34",0
"Andhra_Pradesh",8,"UPV","H31",0.353077868852459
