t,i,r,c,wVC,cap
2046,DIESEL,Karnataka,init-7,2408.04,153.12
2047,DIESEL,Karnataka,init-7,2408.04,153.12
2042,DIESEL,Karnataka,init-7,2408.04,153.12
2024,DIESEL,Karnataka,init-7,2408.04,153.12
2023,DIESEL,Karnataka,init-7,2408.04,153.12
2045,DIESEL,Karnataka,init-7,2408.04,153.12
2044,DIESEL,Karnataka,init-7,2408.04,153.12
2020,DIESEL,Karnataka,init-7,2408.04,153.12
2039,DIESEL,Karnataka,init-7,2408.04,153.12
2022,DIESEL,Kerala,init-7,2408.04,159.96
2043,DIESEL,Kerala,init-7,2408.04,159.96
2025,DIESEL,Kerala,init-7,2408.04,159.96
2034,DIESEL,Kerala,init-7,2408.04,159.96
2017,DIESEL,Kerala,init-7,2408.04,159.96
2030,DIESEL,Kerala,init-7,2408.04,159.96
2040,DIESEL,Kerala,init-7,2408.04,159.96
2029,DIESEL,Kerala,init-7,2408.04,159.96
2032,DIESEL,Kerala,init-7,2408.04,159.96
2026,DIESEL,Kerala,init-7,2408.04,159.96
2046,DIESEL,Kerala,init-7,2408.04,159.96
2041,DIESEL,Kerala,init-7,2408.04,159.96
2039,DIESEL,Kerala,init-7,2408.04,159.96
2035,DIESEL,Kerala,init-7,2408.04,159.96
2024,DIESEL,Kerala,init-7,2408.04,159.96
2033,DIESEL,Kerala,init-7,2408.04,159.96
2023,DIESEL,Kerala,init-7,2408.04,159.96
2027,DIESEL,Kerala,init-7,2408.04,159.96
2020,DIESEL,Kerala,init-7,2408.04,159.96
2045,DIESEL,Kerala,init-7,2408.04,159.96
2047,DIESEL,Kerala,init-7,2408.04,159.96
2036,DIESEL,Kerala,init-7,2408.04,159.96
2042,DIESEL,Kerala,init-7,2408.04,159.96
2031,DIESEL,Kerala,init-7,2408.04,159.96
2028,DIESEL,Kerala,init-7,2408.04,159.96
2019,DIESEL,Kerala,init-7,2408.04,159.96
2038,DIESEL,Kerala,init-7,2408.04,159.96
2044,DIESEL,Kerala,init-7,2408.04,159.96
2037,DIESEL,Kerala,init-7,2408.04,159.96
2018,DIESEL,Kerala,init-7,2408.04,159.96
2021,DIESEL,Kerala,init-7,2408.04,159.96
2029,DIESEL,Manipur,init-7,2408.04,36
2035,DIESEL,Manipur,init-7,2408.04,36
2040,DIESEL,Manipur,init-7,2408.04,36
2027,DIESEL,Manipur,init-7,2408.04,36
2039,DIESEL,Manipur,init-7,2408.04,36
2047,DIESEL,Manipur,init-7,2408.04,36
2021,DIESEL,Manipur,init-7,2408.04,36
2032,DIESEL,Manipur,init-7,2408.04,36
2034,DIESEL,Manipur,init-7,2408.04,36
2026,DIESEL,Manipur,init-7,2408.04,36
2036,DIESEL,Manipur,init-7,2408.04,36
2018,DIESEL,Manipur,init-7,2408.04,36
2019,DIESEL,Manipur,init-7,2408.04,36
2033,DIESEL,Manipur,init-7,2408.04,36
2031,DIESEL,Manipur,init-7,2408.04,36
2043,DIESEL,Manipur,init-7,2408.04,36
2020,DIESEL,Manipur,init-7,2408.04,36
2037,DIESEL,Manipur,init-7,2408.04,36
2024,DIESEL,Manipur,init-7,2408.04,36
2044,DIESEL,Manipur,init-7,2408.04,36
2038,DIESEL,Manipur,init-7,2408.04,36
2017,DIESEL,Manipur,init-7,2408.04,36
2045,DIESEL,Manipur,init-7,2408.04,36
2030,DIESEL,Manipur,init-7,2408.04,36
2022,DIESEL,Manipur,init-7,2408.04,36
2025,DIESEL,Manipur,init-7,2408.04,36
2046,DIESEL,Manipur,init-7,2408.04,36
2023,DIESEL,Manipur,init-7,2408.04,36
2042,DIESEL,Manipur,init-7,2408.04,36
2041,DIESEL,Manipur,init-7,2408.04,36
2028,DIESEL,Manipur,init-7,2408.04,36
2043,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2041,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2020,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2035,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2034,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2026,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2023,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2040,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2046,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2039,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2044,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2037,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2033,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2027,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2030,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2038,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2042,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2018,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2024,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2019,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2036,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2017,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2045,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2029,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2047,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2022,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2031,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2025,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2021,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2032,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2028,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2020,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2030,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2019,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2017,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2038,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2034,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2033,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2032,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2031,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2040,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2041,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,525
2029,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2018,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2035,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2036,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2037,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2039,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2020,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2019,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2017,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2035,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2034,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2037,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,500
2018,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2031,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2030,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2033,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2032,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2036,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2029,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2020,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2019,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2035,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2170.94973,1110
2017,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2036,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2033.85,900
2034,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2147.726211,1610
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2030,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2038,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2033.85,450
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2031,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2037,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2033.85,900
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2040,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2033.85,150
2018,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2033,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2147.726211,1610
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2032,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2039,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2033.85,300
2029,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2020,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2033,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2019,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2038,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2021,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2034,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2027,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2029,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2024,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2025,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2026,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2031,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2036,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2028,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2037,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2039,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2035,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2032,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2022,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2023,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2017,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2040,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2018,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2030,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2031,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2037,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2028,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2038,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2023,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2018,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2019,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2039,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2029,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2030,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2017,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2025,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2034,SUBCRITICAL-COAL,Bihar,init-1,1761.7,1000
2036,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2027,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2026,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2032,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2033,SUBCRITICAL-COAL,Bihar,init-1,1761.7,1500
2022,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2021,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2024,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2040,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2041,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2020,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2035,SUBCRITICAL-COAL,Bihar,init-1,1761.7,500
2019,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2023,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2037,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2030,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2038,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2017,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2040,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2027,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2032,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2022,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2028,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2018,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2035,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2020,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2029,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2021,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2025,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2039,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2031,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2034,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2033,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2036,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2024,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2026,SUBCRITICAL-COAL,Bihar,init-2,2065.036727,825
2030,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2018,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2028,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2022,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2036,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2021,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2023,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2029,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2037,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,135
2033,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2034,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2017,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2026,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2027,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2020,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2025,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2024,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2035,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2031,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2019,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2032,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2028,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2018,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2029,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2022,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2021,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2034,SUBCRITICAL-COAL,Chhattisgarh,init-2,480.49,500
2017,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2026,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2033,SUBCRITICAL-COAL,Chhattisgarh,init-2,480.49,500
2035,SUBCRITICAL-COAL,Chhattisgarh,init-2,480.49,500
2027,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2032,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2031,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2020,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2024,SUBCRITICAL-COAL,Chhattisgarh,init-2,492.29,2000
2023,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2025,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2019,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2030,SUBCRITICAL-COAL,Chhattisgarh,init-2,485.19,1000
2022,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2029,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2036,SUBCRITICAL-COAL,Chhattisgarh,init-3,1151.39,500
2028,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2017,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2033,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2030,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2020,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2038,SUBCRITICAL-COAL,Chhattisgarh,init-3,1151.39,500
2035,SUBCRITICAL-COAL,Chhattisgarh,init-3,1109.0675,800
2034,SUBCRITICAL-COAL,Chhattisgarh,init-3,1089.83,1100
2027,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2026,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2019,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2024,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2025,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2031,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2023,SUBCRITICAL-COAL,Chhattisgarh,init-3,868.7011111,1800
2032,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2021,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2037,SUBCRITICAL-COAL,Chhattisgarh,init-3,1151.39,500
2018,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2030,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2033,SUBCRITICAL-COAL,Chhattisgarh,init-4,1410.957574,8998
2034,SUBCRITICAL-COAL,Chhattisgarh,init-4,1438.986778,7998
2026,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2029,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2028,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2017,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2040,SUBCRITICAL-COAL,Chhattisgarh,init-4,1518.692219,3335
2039,SUBCRITICAL-COAL,Chhattisgarh,init-4,1452.902907,7000
2025,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2032,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2024,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2027,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2031,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2019,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2035,SUBCRITICAL-COAL,Chhattisgarh,init-4,1447.124581,7748
2022,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2023,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2020,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2036,SUBCRITICAL-COAL,Chhattisgarh,init-4,1447.124581,7748
2038,SUBCRITICAL-COAL,Chhattisgarh,init-4,1432.758608,7650
2041,SUBCRITICAL-COAL,Chhattisgarh,init-4,2086.45913,1150
2018,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2037,SUBCRITICAL-COAL,Chhattisgarh,init-4,1437.931373,7685
2021,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2017,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2024,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2025,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2026,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2028,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2027,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2029,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2019,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2022,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2018,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2020,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2023,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2030,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2021,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2017,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2025,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2035,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,990
2029,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2027,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2030,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2028,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2024,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2020,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2022,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2021,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2031,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2026,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2034,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2018,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2023,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2019,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2032,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2033,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2017,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2029,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2025,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2027,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2035,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2022,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2028,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2020,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2030,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2023,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2019,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2026,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2021,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2036,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2038,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2024,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2031,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2018,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2037,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2034,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2032,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2033,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2025,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2036,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2022,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
2030,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,488.45
2021,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
2028,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2020,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
2026,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2029,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,488.45
2038,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2023,SUBCRITICAL-COAL,Gujarat,init-4,2022.85179,805.06
2018,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
2031,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,488.45
2039,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2027,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2037,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2019,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
2034,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2035,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2032,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,415.94
2017,SUBCRITICAL-COAL,Gujarat,init-4,2120.974111,1205.06
