"r","rs","i","h","value"
"Andhra_Pradesh",5,"ONSWIND","H29",0.123325136612022
"Andhra_Pradesh",5,"ONSWIND","H35",0.2084
"Andhra_Pradesh",5,"ONSWIND","H30",0.123568306010929
"Andhra_Pradesh",5,"ONSWIND","H33",0.218306010928962
"Andhra_Pradesh",5,"ONSWIND","H25",0.292896739130435
"Andhra_Pradesh",5,"ONSWIND","H27",0.418531914893617
"Andhra_Pradesh",5,"ONSWIND","H24",0.232785326086957
"Andhra_Pradesh",5,"ONSWIND","H22",0.368813405797101
"Andhra_Pradesh",5,"ONSWIND","H28",0.4558
"Andhra_Pradesh",5,"ONSWIND","H23",0.34286231884058
"Andhra_Pradesh",5,"ONSWIND","H26",0.409247272727272
"Andhra_Pradesh",5,"ONSWIND","H11",0.101139830508475
"Andhra_Pradesh",5,"ONSWIND","H13",0.259290816326531
"Andhra_Pradesh",5,"ONSWIND","H10",0.0656652542372881
"Andhra_Pradesh",5,"ONSWIND","H8",0.124087570621469
"Andhra_Pradesh",5,"ONSWIND","H14",0.224325
"Andhra_Pradesh",5,"ONSWIND","H9",0.0943050847457627
"Andhra_Pradesh",5,"ONSWIND","H12",0.185898305084746
"Andhra_Pradesh",5,"ONSWIND","H18",0.231006593406594
"Andhra_Pradesh",5,"ONSWIND","H20",0.423377682403433
"Andhra_Pradesh",5,"ONSWIND","H17",0.159285714285714
"Andhra_Pradesh",5,"ONSWIND","H15",0.336485714285714
"Andhra_Pradesh",5,"ONSWIND","H21",0.35725
"Andhra_Pradesh",5,"ONSWIND","H16",0.278040293040293
"Andhra_Pradesh",5,"ONSWIND","H19",0.365974358974359
"Andhra_Pradesh",5,"ONSWIND","H4",0.0846088709677419
"Andhra_Pradesh",5,"ONSWIND","H6",0.266576923076923
"Andhra_Pradesh",5,"ONSWIND","H3",0.0817204301075269
"Andhra_Pradesh",5,"ONSWIND","H1",0.118629032258064
"Andhra_Pradesh",5,"ONSWIND","H7",0.386975
"Andhra_Pradesh",5,"ONSWIND","H2",0.0979193548387097
"Andhra_Pradesh",5,"ONSWIND","H5",0.199279569892473
"Andhra_Pradesh",5,"OFSWIND","H32",0.191405737704918
"Andhra_Pradesh",5,"OFSWIND","H34",0.179009803921569
"Andhra_Pradesh",5,"OFSWIND","H31",0.177594262295082
"Andhra_Pradesh",5,"OFSWIND","H29",0.156661202185792
"Andhra_Pradesh",5,"OFSWIND","H35",0.1948
"Andhra_Pradesh",5,"OFSWIND","H30",0.168448087431694
"Andhra_Pradesh",5,"OFSWIND","H33",0.202464480874317
"Andhra_Pradesh",5,"OFSWIND","H25",0.570527173913043
"Andhra_Pradesh",5,"OFSWIND","H27",0.636127659574468
"Andhra_Pradesh",5,"OFSWIND","H24",0.564201086956522
"Andhra_Pradesh",5,"OFSWIND","H22",0.607525362318841
"Andhra_Pradesh",5,"OFSWIND","H28",0.631075
"Andhra_Pradesh",5,"OFSWIND","H23",0.59134420289855
"Andhra_Pradesh",5,"OFSWIND","H26",0.627123636363636
"Andhra_Pradesh",5,"OFSWIND","H11",0.199368644067797
"Andhra_Pradesh",5,"OFSWIND","H13",0.307948979591837
"Andhra_Pradesh",5,"OFSWIND","H10",0.18589406779661
"Andhra_Pradesh",5,"OFSWIND","H8",0.210093220338983
"Andhra_Pradesh",5,"OFSWIND","H14",0.19035
"Andhra_Pradesh",5,"OFSWIND","H9",0.181604519774011
"Andhra_Pradesh",5,"OFSWIND","H12",0.253209039548022
"Andhra_Pradesh",5,"OFSWIND","H18",0.599668131868132
"Andhra_Pradesh",5,"OFSWIND","H20",0.693446351931331
"Andhra_Pradesh",5,"OFSWIND","H17",0.558347252747253
"Andhra_Pradesh",5,"OFSWIND","H15",0.619074725274725
"Andhra_Pradesh",5,"OFSWIND","H21",0.512325
"Andhra_Pradesh",5,"OFSWIND","H16",0.601919413919414
"Andhra_Pradesh",5,"OFSWIND","H19",0.689120879120879
"Andhra_Pradesh",5,"OFSWIND","H4",0.232185483870968
"Andhra_Pradesh",5,"OFSWIND","H6",0.198206730769231
"Andhra_Pradesh",5,"OFSWIND","H3",0.194913978494624
"Andhra_Pradesh",5,"OFSWIND","H1",0.127658986175115
"Andhra_Pradesh",5,"OFSWIND","H7",0.319475
"Andhra_Pradesh",5,"OFSWIND","H2",0.135978494623656
"Andhra_Pradesh",5,"OFSWIND","H5",0.235344086021505
"Andhra_Pradesh",6,"UPV","H32",0.543598360655738
"Andhra_Pradesh",6,"UPV","H34",0
"Andhra_Pradesh",6,"UPV","H31",0.341848360655737
"Andhra_Pradesh",6,"UPV","H29",0
"Andhra_Pradesh",6,"UPV","H35",0
"Andhra_Pradesh",6,"UPV","H30",0.000366120218579235
"Andhra_Pradesh",6,"UPV","H33",0.186950819672131
"Andhra_Pradesh",6,"UPV","H25",0.459597826086956
"Andhra_Pradesh",6,"UPV","H27",0.00189057750759879
"Andhra_Pradesh",6,"UPV","H24",0.266828804347826
"Andhra_Pradesh",6,"UPV","H22",0
"Andhra_Pradesh",6,"UPV","H28",0.002425
"Andhra_Pradesh",6,"UPV","H23",0.00226086956521739
"Andhra_Pradesh",6,"UPV","H26",0.218185454545455
"Andhra_Pradesh",6,"UPV","H11",0.639495762711864
"Andhra_Pradesh",6,"UPV","H13",0
"Andhra_Pradesh",6,"UPV","H10",0.343682203389831
"Andhra_Pradesh",6,"UPV","H8",0
"Andhra_Pradesh",6,"UPV","H14",0
"Andhra_Pradesh",6,"UPV","H9",0
"Andhra_Pradesh",6,"UPV","H12",0.295242937853108
"Andhra_Pradesh",6,"UPV","H18",0.511230769230769
"Andhra_Pradesh",6,"UPV","H20",0
"Andhra_Pradesh",6,"UPV","H17",0.266301098901099
"Andhra_Pradesh",6,"UPV","H15",0
"Andhra_Pradesh",6,"UPV","H21",0
"Andhra_Pradesh",6,"UPV","H16",0
"Andhra_Pradesh",6,"UPV","H19",0.110227106227106
"Andhra_Pradesh",6,"UPV","H4",0.564342741935484
"Andhra_Pradesh",6,"UPV","H6",0
"Andhra_Pradesh",6,"UPV","H3",0.374978494623656
"Andhra_Pradesh",6,"UPV","H1",0
"Andhra_Pradesh",6,"UPV","H7",0
"Andhra_Pradesh",6,"UPV","H2",0.0188709677419355
"Andhra_Pradesh",6,"UPV","H5",0.224279569892473
"Andhra_Pradesh",6,"ONSWIND","H32",0.0577049180327869
"Andhra_Pradesh",6,"ONSWIND","H34",0.138127450980392
"Andhra_Pradesh",6,"ONSWIND","H31",0.0615532786885246
"Andhra_Pradesh",6,"ONSWIND","H29",0.166852459016394
"Andhra_Pradesh",6,"ONSWIND","H35",0.1119
"Andhra_Pradesh",6,"ONSWIND","H30",0.113284153005464
"Andhra_Pradesh",6,"ONSWIND","H33",0.0680874316939891
"Andhra_Pradesh",6,"ONSWIND","H25",0.433032608695652
"Andhra_Pradesh",6,"ONSWIND","H27",0.573775075987841
"Andhra_Pradesh",6,"ONSWIND","H24",0.447611413043478
"Andhra_Pradesh",6,"ONSWIND","H22",0.641512681159421
"Andhra_Pradesh",6,"ONSWIND","H28",0.382825
"Andhra_Pradesh",6,"ONSWIND","H23",0.562217391304348
"Andhra_Pradesh",6,"ONSWIND","H26",0.412661818181818
"Andhra_Pradesh",6,"ONSWIND","H11",0.0637457627118643
"Andhra_Pradesh",6,"ONSWIND","H13",0.249025510204082
"Andhra_Pradesh",6,"ONSWIND","H10",0.116690677966102
"Andhra_Pradesh",6,"ONSWIND","H8",0.496022598870056
"Andhra_Pradesh",6,"ONSWIND","H14",0.304075
"Andhra_Pradesh",6,"ONSWIND","H9",0.332740112994351
"Andhra_Pradesh",6,"ONSWIND","H12",0.0731920903954803
"Andhra_Pradesh",6,"ONSWIND","H18",0.160632967032967
"Andhra_Pradesh",6,"ONSWIND","H20",0.326326180257511
"Andhra_Pradesh",6,"ONSWIND","H17",0.266635164835165
"Andhra_Pradesh",6,"ONSWIND","H15",0.534263736263736
"Andhra_Pradesh",6,"ONSWIND","H21",0.3327
"Andhra_Pradesh",6,"ONSWIND","H16",0.474424908424908
"Andhra_Pradesh",6,"ONSWIND","H19",0.140029304029304
"Andhra_Pradesh",6,"ONSWIND","H4",0.0624233870967742
"Andhra_Pradesh",6,"ONSWIND","H6",0.239442307692308
"Andhra_Pradesh",6,"ONSWIND","H3",0.0716612903225806
"Andhra_Pradesh",6,"ONSWIND","H1",0.383930875576037
"Andhra_Pradesh",6,"ONSWIND","H7",0.24465
"Andhra_Pradesh",6,"ONSWIND","H2",0.183370967741935
"Andhra_Pradesh",6,"ONSWIND","H5",0.0769516129032258
"Andhra_Pradesh",7,"UPV","H32",0.522159836065574
"Andhra_Pradesh",7,"UPV","H34",0
"Andhra_Pradesh",7,"UPV","H31",0.341299180327869
"Andhra_Pradesh",7,"UPV","H29",0
"Andhra_Pradesh",7,"UPV","H35",0
"Andhra_Pradesh",7,"UPV","H30",0.00119125683060109
"Andhra_Pradesh",7,"UPV","H33",0.17164480874317
"Andhra_Pradesh",7,"UPV","H25",0.432048913043479
"Andhra_Pradesh",7,"UPV","H27",0.00111246200607903
"Andhra_Pradesh",7,"UPV","H24",0.255233695652174
"Andhra_Pradesh",7,"UPV","H22",0
"Andhra_Pradesh",7,"UPV","H28",0.002225
"Andhra_Pradesh",7,"UPV","H23",0.0036231884057971
"Andhra_Pradesh",7,"UPV","H26",0.202916363636364
"Andhra_Pradesh",7,"UPV","H11",0.626741525423729
"Andhra_Pradesh",7,"UPV","H13",0
"Andhra_Pradesh",7,"UPV","H10",0.353419491525423
"Andhra_Pradesh",7,"UPV","H8",0
"Andhra_Pradesh",7,"UPV","H14",0
"Andhra_Pradesh",7,"UPV","H9",5.64971751412429e-06
"Andhra_Pradesh",7,"UPV","H12",0.275107344632768
"Andhra_Pradesh",7,"UPV","H18",0.495863736263736
"Andhra_Pradesh",7,"UPV","H20",0
"Andhra_Pradesh",7,"UPV","H17",0.271424175824176
"Andhra_Pradesh",7,"UPV","H15",0
"Andhra_Pradesh",7,"UPV","H21",0
"Andhra_Pradesh",7,"UPV","H16",0
"Andhra_Pradesh",7,"UPV","H19",0.102542124542125
"Andhra_Pradesh",7,"UPV","H4",0.543209677419355
"Andhra_Pradesh",7,"UPV","H6",0
"Andhra_Pradesh",7,"UPV","H3",0.379607526881721
"Andhra_Pradesh",7,"UPV","H1",0
"Andhra_Pradesh",7,"UPV","H7",0
"Andhra_Pradesh",7,"UPV","H2",0.0221397849462366
"Andhra_Pradesh",7,"UPV","H5",0.208725806451613
"Andhra_Pradesh",7,"ONSWIND","H32",0.0541229508196721
"Andhra_Pradesh",7,"ONSWIND","H34",0.0958725490196079
"Andhra_Pradesh",7,"ONSWIND","H31",0.0734999999999999
"Andhra_Pradesh",7,"ONSWIND","H29",0.0783060109289618
"Andhra_Pradesh",7,"ONSWIND","H35",0.11835
"Andhra_Pradesh",7,"ONSWIND","H30",0.0806010928961748
"Andhra_Pradesh",7,"ONSWIND","H33",0.0614754098360655
"Andhra_Pradesh",7,"ONSWIND","H25",0.384817934782608
"Andhra_Pradesh",7,"ONSWIND","H27",0.378790273556231
"Andhra_Pradesh",7,"ONSWIND","H24",0.395828804347826
"Andhra_Pradesh",7,"ONSWIND","H22",0.505570652173913
"Andhra_Pradesh",7,"ONSWIND","H28",0.4254
"Andhra_Pradesh",7,"ONSWIND","H23",0.509807971014492
"Andhra_Pradesh",7,"ONSWIND","H26",0.330141818181818
"Andhra_Pradesh",7,"ONSWIND","H11",0.042207627118644
"Andhra_Pradesh",7,"ONSWIND","H13",0.281051020408163
"Andhra_Pradesh",7,"ONSWIND","H10",0.0610127118644068
"Andhra_Pradesh",7,"ONSWIND","H8",0.19975988700565
"Andhra_Pradesh",7,"ONSWIND","H14",0.390025
"Andhra_Pradesh",7,"ONSWIND","H9",0.115135593220339
"Andhra_Pradesh",7,"ONSWIND","H12",0.0726892655367231
"Andhra_Pradesh",7,"ONSWIND","H18",0.134151648351648
"Andhra_Pradesh",7,"ONSWIND","H20",0.314909871244635
"Andhra_Pradesh",7,"ONSWIND","H17",0.191375824175824
"Andhra_Pradesh",7,"ONSWIND","H15",0.291349450549451
"Andhra_Pradesh",7,"ONSWIND","H21",0.325925
"Andhra_Pradesh",7,"ONSWIND","H16",0.275230769230769
"Andhra_Pradesh",7,"ONSWIND","H19",0.164945054945055
"Andhra_Pradesh",7,"ONSWIND","H4",0.0727177419354839
"Andhra_Pradesh",7,"ONSWIND","H6",0.219485576923077
"Andhra_Pradesh",7,"ONSWIND","H3",0.0885376344086021
"Andhra_Pradesh",7,"ONSWIND","H1",0.115792626728111
"Andhra_Pradesh",7,"ONSWIND","H7",0.172925
"Andhra_Pradesh",7,"ONSWIND","H2",0.115381720430108
"Andhra_Pradesh",7,"ONSWIND","H5",0.111913978494624
"Andhra_Pradesh",8,"UPV","H32",0.503651639344262
"Andhra_Pradesh",8,"UPV","H34",0
