sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10040754,310305.8522,567588.3677
10040774,312404.5522,421219.2145
10040784,314212.7732,736391.4782
10040785,313318.9815,692815.1575
10040786,311716.9015,647524.5215
10040787,310809.3102,591406.3465
10040809,311669.0037,396646.1772
10040821,313717.0283,713425.5288
10040822,312752.6095,664373.5062
10040823,311416.3335,612249.895
10040824,310322.7323,558119.7558
10040847,312923.393,442586.6592
10040859,314321.9615,735479.422
10040860,313204.137,695236.1022
10040861,312132.491,641594.3383
10040862,310862.6575,582749.2788
10040886,311666.1913,404683.0805
10040899,314890.1447,745751.3887
10040900,313747.8032,705193.1432
10040901,312601.1387,660811.7742
10040902,311809.6313,613917.4423
10040903,310738.9653,562021.8418
10040922,312474.6103,437028.6223
10040936,314604.724,719502.196
10040937,313352.7238,673648.0448
10040938,312494.5713,625523.4053
10040939,311520.3217,574092.0025
10040940,310342.385,518273.7252
10040962,312861.7055,454704.0282
10040977,315424.3122,728540.851
10040978,314307.9745,687831.7788
10040979,313173.308,643986.446
10040980,312211.0883,590809.014
10040981,311244.9578,532366.1585
10041005,312872.82,471127.5702
10041021,315614.4277,729553.2995
10041022,314727.8553,691798.7038
10041023,313787.0295,653180.0263
10041024,312870.4768,604784.2887
10041025,311753.4105,556866.5792
10041026,310648.9462,493019.8767
10041052,312589.4778,465104.8553
10041067,316058.6788,740923.4877
10041068,314822.9817,697870.574
10041069,314036.339,653501.9442
10041070,312954.6018,609210.4095
10041071,311941.4722,565321.1813
10041072,310722.09,507117.1998
10041094,311803.658,446405.1647
10041095,313284.987,482658.7665
10041111,315594.876,711915.8282
10041112,314579.5112,667341.8133
10041113,313361.1107,618065.7102
10041114,312194.2367,564712.2173
10041115,310764.1697,511951.909
10041138,311848.6653,453229.8852
10041139,312774.8213,509336.1368
10041140,313548.6632,564566.1627
10041154,315762.573,731398.1438
10041155,315071.9885,685231.828
10041156,313843.0618,635235.2745
10041157,312665.632,581634.4692
10041158,311264.5448,525825.228
10041182,311351.5622,501802.7265
10041183,312143.5903,534851.6085
10041184,312836.6897,562244.816
10041185,313571.2025,591025.4682
10041198,314934.8938,711762.4845
10041199,314296.7763,660709.659
10041200,313072.2922,605466.181
10041201,311815.141,546529.6168
10041202,310457.6827,481568.7442
10041226,310865.3452,497071.018
10041227,311668.9685,529167.8218
10041228,312452.3128,563040.7833
10041229,313145.1828,596907.1938
10041230,313873.6433,628435.1513
10041247,315122.3132,741612.3333
10041248,314299.6135,697617.632
10041249,313377.8595,642695.8852
10041250,312289.6275,582011.081
10041251,311022.832,515164.9815
10041277,311534.3008,538514.9548
10041278,312247.6317,573077.5927
10041279,312522.646,601354.557
10041280,312993.8148,627425.0405
10041281,313562.9098,659786.1978
10041282,313862.5917,695622.9267
10041314,314571.1043,718502.1857
10041315,313529.2103,670206.3093
10041316,312382.2898,618865.5597
10041317,311450.0653,564596.7102
10041318,310272.027,497603.9322
10041345,310834.58,472502.6717
10041346,311593.3502,513055.4205
10041347,312084.7618,538508.5788
10041348,312542.2017,572829.8882
10041349,312859.19,613706.393
10041350,312881.6855,654588.4882
10041351,313077.9865,692908.5698
10041352,313167.6812,728447.9842
10041387,314744.6375,748282.3083
10041388,313798.1963,699747.9282
10041389,312657.2557,646818.2737
10041390,311739.4122,589123.3593
10041391,310747.4065,526771.949
10041420,310848.6553,471306.6282
10041421,311163.49,517313.7012
10041422,311407.9438,565958.7065
10041423,311674.7742,610515.2163
10041424,311809.597,652510.1317
10041425,311879.8142,687563.1138
10041426,312076.357,723996.495
10041427,312328.989,752667.0605
10041436,314609.4987,671396.6218
10041437,313738.7243,655511.9162
10041438,313164.4937,645918.072
10041439,313035.6603,644379.9497
10041440,313358.0642,645447.4743
10041441,313831.6578,650672.2307
10041442,314517.7198,637264.388
10041464,314148.3645,737503.6302
10041465,312909.6775,686499.4815
10041466,311916.3033,630147.8295
10041467,311034.1627,567615.8483
10041505,310800.6568,711497.1748
10041506,311402.2533,739151.6578
10041515,313696.9798,730233.0122
10041516,313184.0407,710718.8767
10041517,312555.8307,675557.0073
10041518,311915.9377,643139.7242
10041519,311160.2768,616032.0578
10041525,312019.7717,574564.9858
10041526,313296.2672,566862.651
10041527,314870.314,571982.8842
10041548,313159.1925,731970.5105
10041549,312157.7467,679557.4947
10041550,311228.0967,621194.5907
10041551,310381.8045,555804.9375
10041603,313069.5597,744536.6748
10041604,312909.648,729509.541
10041605,312519.6718,720249.53
10041606,312042.5203,717539.5217
10041607,311528.5675,708653.8412
10041608,310997.4852,682368.268
10041620,312170.5693,501628.3142
10041641,312435.5668,729904.4357
10041642,311393.9103,678747.6763
10041643,310567.4403,620910.8545
10041689,311062.3202,739402.8162
10041690,311194.4105,733235.1917
10041691,311655.172,726096.0088
10041692,311621.4107,721665.107
10041693,311621.3717,697519.7378
10041694,311180.2075,678701.5297
10041711,312063.9288,452646.1457
10041712,315019.2873,497640.2393
10041732,311736.5647,716995.4737
10041733,310899.2198,664349.3035
10041803,312376.2813,435968.6442
10041804,314640.5982,473698.4077
10041824,311264.6677,709323.4285
10041825,310364.9348,654530.8138
10041891,312553.122,404638.8945
10041892,315062.9105,458541.7327
10041911,310640.5708,708436.1162
10041966,303991.2697,328066.748
10041979,312522.0168,396126.6268
10041980,315040.457,428653.6623
10042068,311021.8707,359659.7752
10042151,304064.7748,309514.8793
10042152,304063.1052,319865.5185
10042250,303988.3957,311730.9875
10042298,315362.8045,720041.1998
10042299,314932.0405,737400.1263
10042379,315538.343,305395.124
10042398,315741.7067,646545.5372
10042399,314587.54,653677.2855
10042400,314445.1728,669062.2013
10042401,314100.7628,690238.866
10042402,313436.808,713826.9927
10042403,312948.9113,739923.2662
10042481,314584.8777,435010.4832
10042503,313980.24,602055.5143
10042504,313274.2523,587093.7253
10042505,313122.8148,584174.1192
10042506,313189.7475,593651.65
10042507,313324.5588,613389.607
10042508,313162.0925,639084.643
10042509,312640.4707,666943.669
10042510,312031.4202,698507.8113
10042511,311301.2082,725459.6047
10042575,314171.366,460824.9953
10042600,314948.3602,542142.0838
10042601,313251.7795,538577.051
10042602,312300.9068,518113.2885
10042603,311761.8612,514046.6763
10042604,311514.5863,527095.9247
10042605,312087.479,552754.7513
10042606,312295.3543,583047.6307
10042607,312017.459,617948.3077
10042608,311140.9593,650728.922
10042609,310767.1638,682100.94
10042610,310522.5043,715364.0183
10042664,314635.2673,619831.6828
10042665,314439.5642,675729.2153
10042666,314209.9873,679356.5462
10042667,314867.274,688642.0125
10042688,316085.141,507657.6743
10042689,314620.4133,477913.0373
10042690,312956.788,466455.5403
10042691,311932.9912,470181.1502
10042692,310977.88,440909.1943
10042693,310578.6785,434895.7157
10042695,310826.1093,486242.9292
10042696,311902.3135,523646.9605
10042697,311607.4457,564708.4077
10042698,310935.8452,598975.8207
10042741,312965.4955,463267.3237
10042742,313680.6365,536734.4443
10042743,313764.7015,602411.8322
10042744,313288.242,619474.451
10042745,313971.9503,621198.2038
10042746,313809.485,633285.1263
10042747,313641.3482,651959.9698
10042748,313884.7883,661488.7698
10042765,313954.8055,552093.5717
10042766,312513.6102,495694.1493
10042775,310955.434,462210.9822
10042776,311219.7165,501939.7655
10042777,310772.762,545078.431
10042818,311890.9068,444467.5533
10042819,313063.9835,521795.145
10042820,313285.4305,565865.2488
10042821,312811.5855,553832.3387
10042822,313013.456,556172.6963
10042823,313226.5468,572412.777
10042824,313624.5832,590665.2507
10042825,313313.451,602728.6422
10042826,313540.1335,604908.9983
10042841,314288.3305,575599.29
10042842,312864.7635,512573.3695
10042843,310845.5583,445553.9662
10042894,311374.1377,436720.5883
10042895,312230.7895,491689.4832
10042896,312230.7687,496898.1867
10042897,312317.765,479925.4042
10042898,311935.9578,483260.4718
10042899,312073.3903,505965.7088
10042900,312539.3073,521865.9697
10042901,312657.2642,537489.527
10042902,312932.0797,537299.8815
10042903,314040.7758,543843.8515
10042916,314794.847,592848.2522
10042917,313705.7997,548347.1458
10042918,312230.5925,479125.2602
10042970,311346.1317,409371.6255
10042971,311492.1917,419789.6412
10042972,311331.941,396517.6293
10042973,311438.8643,401629.8055
10042974,311152.1518,435063.6328
10042975,311500.6365,444570.0395
10042976,311596.1532,464762.3097
10042977,312236.1707,460996.6178
10042978,311806.6665,470435.5392
10042979,313983.01,499566.9408
10042990,315284.3957,570852.0812
10042991,314355.5897,532381.2575
10042992,313310.6862,499489.52
10042993,312084.639,452087.2943
10042994,310691.1782,368774.1192
10043050,311171.6208,389307.2373
10043052,313639.2183,473768.2895
10043062,313980.2887,509888.2432
10043063,313543.3115,467753.805
10043064,312623.5695,425727.7978
10043065,311511.8292,388122.9922
10043120,311317.6218,390814.3815
10043121,312848.1322,411303.985
10043129,315006.5385,463799.0095
10043130,312769.2698,437574.711
10043131,312123.9053,399897.3352
10043132,311492.0613,346921.4932
10043186,311894.5573,351675.941
10043187,313347.3522,379094.2808
10043188,314923.2965,401171.3293
10043189,314808.4915,414987.3398
10043190,314416.1482,410917.0357
10043191,314614.9808,416402.3213
10043192,313408.2678,402248.2768
10043193,312441.1355,381738.5793
10043194,311332.0028,354142.2648
10043195,311096.0015,316214.0893
10043250,311261.621,324123.7358
10043251,311621.3773,310394.6578
10009165,313385.767,680362.4168
10009171,317228.5515,708570.8452
10009172,313450.183,682520.8922
10009188,316740.8207,605537.6682
10009560,319390.6603,308463.7853
10009573,316749.1892,415631.2997
10009579,317885.7953,396239.0013
10000000,511471.7347,535577.7728
10000001,515417.6092,566225.8948
10000002,511741.2687,537698.2238
10000003,513697.5667,574256.8535
10000005,515591.4383,574811.9735
10000006,518319.4507,549089.7513
10000007,517303.9407,569229.3242
10000008,516999.5532,553829.9687
10000010,505111.1955,581555.5003
10000011,346231.6798,377456.304
10000012,375872.8392,431079.654
10000013,416937.8788,496122.2067
10000014,469242.5933,564260.4123
10000015,505225.3662,602503.1113
10000017,346568.9688,400511.8127
10000018,379897.9973,459428.5268
10000019,423785.596,526405.3528
10000020,471156.1675,585355.133
10000021,507358.4107,632492.4228
10000022,332736.3395,390666.3605
10000023,346624.2673,431870.557
10000024,387174.7125,502804.3275
10000025,431435.5642,565521.3745
10000026,478107.3427,621930.7
10000027,509093.7638,664903.5192
10000029,333925.7977,414929.0852
10000030,351630.1225,469748.0518
10000031,394581.3167,539746.5673
10000032,436690.6573,601252.056
10000033,482877.2105,654641.4695
10000035,334928.7233,441570.7247
10000036,357223.2378,505176.2935
10000037,401274.0957,570656.6258
10000038,441030.4652,630408.0683
10000039,490220.8325,683522.5625
10000041,331749.0277,443527.854
10000042,336870.9615,471927.0143
10000043,364191.1225,539656.3665
10000044,408297.2255,602055.0818
10000045,449374.3557,657307.4057
10000046,499688.6112,707188.618
10000049,332059.8622,468722.4928
10000050,340521.5555,513825.781
10000051,371925.9683,574040.8907
10000052,415918.5585,630838.5993
10000053,459851.7612,683543.2373
10000054,510860.1398,731107.9158
10000055,513086.9215,763875.2382
10000060,332742.0305,501328.138
10000061,345546.0157,556627.2127
10000062,382185.8012,612343.0263
10000063,426012.0332,662809.5705
10000064,473311.4062,709791.2723
10000065,516635.1703,753891.6297
10000066,505844.6375,792989.3972
10000071,334357.9837,539880.2373
10000072,351918.194,596511.162
10000073,390837.42,647657.5117
10000074,434175.2007,695054.9157
10000075,485920.9453,738069.8347
10000076,518147.2733,777675.0185
10000077,502437.2073,815382.5673
10000078,499171.018,841535.5122
10000083,337557.8555,564502.2037
10000084,360212.0553,626040.1352
10000085,399749.5758,679129.372
10000086,441709.5403,725233.7173
10000087,497793.072,765950.7535
10000088,518124.091,803108.2393
10000089,506825.757,837583.7842
10000093,333191.9827,488842.2268
10000094,341412.7065,554484.6423
10000095,371065.4533,621857.0137
10000096,411578.8717,681376.6102
10000097,452738.7343,734752.7183
10000098,507878.1023,782199.6402
10000099,517902.3252,823401.9695
10000100,511110.6888,859385.279
10000101,526374.6172,917078.8795
10000104,334881.8353,483136.258
10000105,347006.7263,556691.5648
10000106,383952.4103,623462.9523
10000107,424666.0172,682590.7607
10000108,468607.2272,735696.7567
10000109,517362.6313,783473.2102
10000110,517230.9172,826616.685
10000111,517492.3525,866298.4233
10000112,523478.8622,902580.567
10000113,535800.6897,1021351.617
10000114,539666.2055,1044457.587
10000120,337359.3227,505410.7465
10000121,356002.3877,573423.1222
10000122,396269.442,635790.7327
10000123,437453.3565,691984.9562
10000124,486095.979,743041.1798
10000125,518389.2845,831431.6158
10000126,522802.7682,870317.3487
10000127,525994.0235,906085.6915
10000128,529426.9807,940203.6162
10000129,529469.4628,971839.983
10000130,532599.0577,1002134.754
10000131,535130.3417,1030107.726
10000132,541334.685,1055534.908
10000133,546411.7942,1079352.051
10000134,552204.1055,1103732.876
10000139,333497.613,480545.2142
10000140,340499.0962,540581.7575
10000141,368956.4113,601241.3412
10000142,410322.8588,657126.5173
10000143,450442.0182,708574.0568
10000144,503274.4653,756179.51
10000145,518278.21,799973.6303
10000146,522945.2095,840192.3133
10000147,524926.3213,877672.3092
10000148,527664.7147,912376.4862
10000149,529045.8593,945655.9663
10000150,528231.9578,976645.5358
10000151,530903.435,1006534.49
10000152,535239.8885,1035239.479
10000153,542189.9367,1062793.897
10000154,547066.9897,1089363.826
10000155,552410.7508,1113711.765
10000156,558238.578,1136482.103
10000157,560280.5817,1159220.002
10000158,560732.5,1174540.405
10000167,334793.4452,513567.3133
10000168,346508.5842,574429.9735
10000169,383662.0305,631966.4365
10000170,423640.2342,684065.3988
10000171,470404.715,730722.1325
10000172,511337.0585,774182.534
10000173,518793.6867,814753.9417
10000174,524792.0272,852519.4547
10000175,526339.1243,888112.9418
10000176,527723.8117,921369.288
10000177,527280.382,953494.7682
10000178,527477.0457,983585.103
10000179,530643.7713,1012739.055
10000180,535607.1475,1040837.212
10000181,541860.3273,1067879.158
10000182,546780.129,1094168.542
10000183,551480.858,1118941.203
10000184,556179.1615,1143331.872
10000185,559373.6053,1166637.33
10000194,337225.7517,561398.794
10000195,356862.5,612143.1832
10000196,397973.745,661813.6065
10000197,439368.6568,709811.011
10000198,493698.2915,754466.6308
10000199,516032.3823,795224.4845
10000200,521242.6858,832603.9677
10000201,522992.5217,867695.1897
10000202,525003.4003,901120.6607
10000203,526087.3385,932672.3123
10000204,525015.3043,963418.724
10000205,526139.9127,992420.1577
10000206,530630.5813,1020673.397
10000207,535714.558,1048019.447
10000208,540758.1385,1074419.543
10000209,545559.4805,1100026.791
10000210,550032.8695,1124332.074
10000211,554003.9683,1148316.446
10000212,557901.9992,1171289.105
10000213,560310.461,1186732.102
10000220,333247.7767,563805.9565
10000221,340676.527,608075.7833
10000222,371600.5088,653882.0988
10000223,416818.6725,695949.2928
10000224,463842.8967,737467.9213
10000225,505524.5937,777491.2758
10000226,516997.7563,815865.1848
10000227,519850.5295,851940.098
10000228,520589.8757,885096.2767
10000229,522563.9952,916377.1408
10000230,523365.5418,946126.172
10000231,522963.0107,975341.3503
10000232,525405.1848,1003104.501
10000233,530163.708,1030318.243
10000234,534869.7657,1056784.037
10000235,539498.701,1082423.047
10000236,543899.4782,1107186.303
10000237,548188.58,1130975.81
10000238,552146.3625,1154377.374
10000239,556062.6628,1176787.641
10000240,559661.8698,1196507.857
10000248,334828.1507,603860.877
10000249,347905.4755,650964.133
10000250,392491.7657,692723.9477
10000251,445284.9708,731289.164
10000252,488491.0947,767318.4755
10000253,506802.9788,802491.4222
10000254,513387.2165,836953.5135
10000255,517865.1103,870230.774
10000256,520132.3723,902077.894
10000257,521085.2058,932510.9965
10000258,520931.2025,960911.5992
10000259,521803.1062,988651.383
10000260,525166.4097,1015162.882
10000261,529667.0553,1041271.878
10000262,533996.9247,1066779.27
10000263,538192.7085,1091577.018
10000264,542270.8598,1115326.063
10000265,546427.4822,1138708.17
10000266,550378.514,1161432.02
10000267,554443.278,1183182.984
10000268,558702.5883,1203777.524
10000269,556941.5657,1217869.547
10000277,337957.6767,644039.4153
10000278,360145.3395,688761.6192
10000279,423515.9785,729562.9802
10000280,469490.507,765015.5645
10000281,499626.7143,798404.859
10000282,508703.009,829478.1003
10000283,514603.5293,860155.1015
10000284,519341.1447,890316.5572
10000285,520354.5765,919637.2293
10000286,520312.2723,948324.8323
10000287,520259.3912,975988.1317
10000288,521650.6127,1003126.085
10000289,525215.2862,1028607.142
10000290,529186.3722,1053614.13
10000291,533142.8627,1078126.511
10000292,537065.8418,1101899.411
10000293,540953.1585,1124673.71
10000294,544757.0027,1147425.232
10000295,548414.8522,1169383.426
10000296,552477.4437,1190383.064
10000297,557341.736,1209993.904
10000298,560251.6572,1223355.885
10000304,333595.4343,642563.0665
10000305,342517.0688,681613.2082
10000306,378915.1312,722632.213
10000307,434096.6353,761335.0317
10000308,481960.694,796343.865
10000309,504303.1133,827469.5033
10000310,511250.1258,856635.813
10000311,516734.1267,884283.5398
10000312,520030.5297,911548.848
10000313,520439.1847,938448.3257
10000314,520439.1847,965102.2245
10000315,520456.084,991087.8075
10000316,521884.62,1017105.914
10000317,525163.3242,1042169.969
10000318,528690.6298,1066698.666
10000319,532293.2383,1090340.938
10000320,535974.6758,1112844.955
10000321,539839.3928,1135128.37
10000322,543057.7953,1157011.203
10000323,546033.0145,1178122.623
10000324,549739.737,1198283.238
10000325,555083.584,1217286.223
10000326,558745.1838,1233920.212
10000331,334957.4978,672010.3825
10000332,351503.9757,715422.283
10000333,419078.6598,754783.8378
10000334,452309.3657,790599.6588
10000335,491879.1142,823823.8233
10000336,505753.3318,854850.8475
10000337,513818.1685,882435.0133
10000338,519538.3432,908672.188
10000339,520363.0208,933661.2017
10000340,520439.1847,958300.4758
10000341,520439.1847,983009.8608
10000342,520555.4445,1007344.194
10000343,522127.2517,1031914.186
10000344,524975.1483,1055766.207
10000345,528115.2777,1079521.317
10000346,531382.1152,1102713.222
10000347,534710.8833,1124784.38
10000348,538052.8262,1146392.123
10000349,540951.6843,1167337.197
10000350,542962.8795,1187526.77
10000351,545752.0868,1206766.232
10000352,549391.9922,1224837.295
10000353,556998.7025,1241500.453
10000357,332677.7008,673787.786
10000358,337526.3925,706317.6512
10000359,376779.3348,746309.3275
10000360,443364.7952,783573.903
10000361,468601.43,818635.1905
10000362,498217.4122,849827.2442
10000363,506016.8938,879286.4203
10000364,515920.8073,907027.3253
10000365,520015.8665,932236.5233
10000366,520439.1847,956180.0092
10000367,520439.1847,979097.4742
10000368,520439.1847,1001972.193
10000369,520437.0675,1024711.769
10000370,521891.1342,1047851.065
10000371,524633.8738,1070453.427
10000372,527468.331,1093068.209
10000373,530413.2267,1114885.336
10000374,533359.2237,1136671.389
10000375,536181.3605,1157954.543
10000376,538524.683,1178238.005
10000377,540024.7075,1197465.172
10000378,541322.6613,1215701.129
10000379,542588.7103,1232753.171
10000380,550016.0083,1248374.176
10000381,556205.1285,1261948.32
10000382,559833.936,1272494.862
10000390,333217.4788,694255.3597
10000391,342090.1658,734910.0855
10000392,406073.3803,775605.8885
10000393,447145.6107,810451.231
10000394,482589.4368,843147.6475
10000395,499290.1633,874061.2997
10000396,510870.5558,902312.7767
10000397,519576.0305,928731.9368
10000398,520341.8688,954238.7563
10000399,520439.1847,977616.7968
10000400,520439.1847,999766.1147
10000401,520430.7238,1021324.635
10000402,520479.3282,1042579.622
10000403,521899.8487,1064354.787
10000404,524200.0688,1085738.395
10000405,526736.9825,1107031.868
10000406,529390.3403,1127959.549
10000407,532054.7868,1148834.043
10000408,534572.0945,1169196.433
10000409,536730.555,1188870.033
10000410,538407.4007,1207573.765
10000411,539733.5998,1224938.519
10000412,541321.4417,1240896.571
10000413,544067.5195,1255381.997
10000414,548118.872,1268140.862
10000415,554187.445,1278538.038
10000416,552774.6572,1288497.972
10000417,555160.4072,1292088.435
10000426,333824.1215,719531.2087
10000427,354794.591,760959.9058
10000428,423665.9412,800136.7565
10000429,455771.4578,835538.6942
10000430,489476.086,867464.5893
10000431,501065.2207,896182.1952
10000432,514965.543,924171.5412
10000433,520439.1847,950087.3777
10000434,520439.1847,974479.6625
10000435,520439.1847,998187.5223
10000436,520439.1847,1020120.948
10000437,520373.6133,1041070.352
10000438,520356.6675,1061270.277
10000439,521644.794,1081718.991
10000440,523648.2172,1101782.065
10000441,525927.1147,1121655.931
10000442,528379.593,1141758.703
10000443,530862.111,1161568.175
10000444,533240.3732,1180878.763
10000445,535413.6055,1199504.433
10000446,537311.371,1217236.996
10000447,538852.9588,1233845.792
10000448,535181.6412,1248999.329
10000449,539616.7105,1262374.37
10000450,541524.4363,1273873.032
10000451,546006.8678,1283326.108
10000452,550808.1233,1290451.772
10000455,550695.8973,1288095.455
10000463,334851.3358,744149.1727
10000464,373466.2082,784648.7467
10000465,431335.7673,822364.5402
10000466,461303.9353,856512.9823
10000467,492157.9865,888639.9318
10000468,505069.5412,917745.7822
10000469,519610.1787,944141.7925
10000470,520439.1847,969596.1457
10000471,520439.1847,994017.3752
10000472,520439.1847,1016864.018
10000473,520439.1847,1039054.335
10000474,520339.77,1060055.669
10000475,520255.1618,1079751.356
10000476,521100.3822,1099241.369
10000477,522887.4153,1117808.111
10000478,525040.3692,1136967.95
10000479,527364.4207,1156007.499
10000480,529767.669,1174719.231
10000481,532131.2112,1192926.632
10000482,534381.6883,1210434.816
10000483,536508.3928,1227030.18
10000484,536592.6828,1242478.597
10000485,531978.9475,1256529.071
10000486,532199.7148,1268912.386
10000487,536914.561,1279288.572
10000488,541176.9378,1287394.137
10000489,546503.1187,1293085.49
10000490,551970.1948,1296330.914
10000491,559330.899,1291980.038
10000492,554443.1152,1286513.118
10000499,332695.4523,729812.918
10000500,336087.4833,769626.5703
10000501,388536.7173,807832.1698
10000502,435107.5883,843331.9865
10000503,463553.4825,876304.8727
10000504,495593.5758,907557.0143
10000505,518845.1045,936538.2527
10000506,520443.4132,963845.5502
10000507,520439.1847,988560.1562
10000508,520439.1847,1012271.855
10000509,520439.1847,1035396.136
10000510,520439.1847,1057008.957
10000511,520420.1478,1078103.148
10000512,520227.6642,1098016.154
10000513,520447.5565,1116593.042
10000514,522020.0057,1134550.792
10000515,524049.0332,1152623.572
10000516,526355.218,1170540.218
10000517,528761.8127,1188117.855
10000518,531188.5458,1205173.018
10000519,533562.9825,1221503.004
10000520,535889.8072,1236886.411
10000521,532103.6073,1251087.404
10000522,528802.2612,1263852.823
10000523,532312.7145,1274916.595
10000524,523538.529,1284002.602
10000525,530583.872,1290824.95
10000526,545308.5763,1295082.548
10000527,540179.2138,1296570.933
10000528,545359.4742,1295321.73
10000529,559113.7983,1288171.768
10000530,557406.5332,1283962.672
10000538,332777.4022,747533.6988
10000539,339580.9115,790880.386
10000540,397697.1762,829257.2895
10000541,438030.857,863867.9708
10000542,464430.1055,895116.6695
10000543,497167.9962,925113.0828
10000544,520375.6578,953518.3122
10000545,520449.7558,980572.936
10000546,520439.1847,1006175.466
10000547,520439.1847,1030031.092
10000548,520439.1847,1052372.159
10000549,520439.1847,1074243.322
10000550,520396.8807,1095036.97
10000551,520227.6642,1114844.784
10000552,520284.7708,1133910.337
10000553,521056.0035,1151486.435
10000554,522937.7038,1168430.235
10000555,525337.4635,1185184.741
10000556,527816.1002,1201591.315
10000557,530349.3588,1217442.351
10000558,532890.8348,1232531.064
10000559,535395.1227,1246632.564
10000560,531174.9928,1259506.148
10000561,525773.6497,1270898.669
10000562,529632.5155,1280545.423
10000563,534843.8125,1288172.212
10000564,544625.3515,1293500.11
10000565,534075.9943,1296249.03
10000566,548005.73,1296145.237
10000567,550860.5643,1293871.23
10000568,559158.1425,1283523.822
10000578,332464.237,764578.4088
10000579,343329.1388,806385.3153
10000580,400627.8617,845274.0877
10000581,438752.7277,881227.4675
10000582,465638.4503,913303.8783
10000583,496406.1865,942634.004
10000584,520465.9395,969822.5555
10000585,520500.4977,996249.0902
10000586,520439.1847,1021637.437
10000587,520439.1847,1046071.205
10000588,520439.1847,1069182.643
10000589,520439.1847,1090458.794
10000590,520439.1847,1111108.706
10000591,520261.5073,1130983.76
10000592,520227.6642,1149812.208
10000593,520291.1145,1167787.4
10000594,521893.2648,1184197.037
10000595,524380.3485,1199780.513
10000596,526910.0458,1214957.373
10000597,529599.7282,1229551.392
10000598,532326.794,1243334.854
10000599,535010.4103,1256081.551
10000600,530286.527,1267549.674
10000601,532146.1898,1277485.975
10000602,530698.6562,1285626.526
10000603,533872.6428,1291701.753
10000604,540516.876,1295437.037
10000605,540181.9603,1296557.968
10000606,543965.4517,1294794.46
10000607,548542.4452,1289922.684
10000608,554208.64,1281318.868
10000609,559611.474,1274922.071
10000619,332441.8355,784572.6243
10000620,345638.8158,822524.9618
10000621,398536.2157,859218.5638
10000622,435669.0385,894063.7108
10000623,466209.6135,926473.9588
10000624,498619.2418,957427.3185
10000625,520358.34,985707.2083
10000626,520420.1468,1011672.572
10000627,520439.1847,1036266.818
10000628,520439.1847,1060418.179
10000629,520439.1847,1083772.15
10000630,520439.1847,1105948.906
10000631,520439.1847,1126449.272
10000632,520244.5857,1146028.277
10000633,520276.3138,1164916.942
10000634,520466.663,1182511.148
10000635,521416.9948,1199134.045
10000636,523389.707,1214118.274
10000637,525983.2897,1228041.86
10000638,528919.3412,1241306.809
10000639,531908.4107,1253720.023
10000640,534740.373,1264807.231
10000641,532968.4612,1275023.72
10000642,533867.7393,1283420.741
10000643,535878.637,1289970.415
10000644,530452.7753,1294406.024
10000645,524385.9352,1296459.58
10000646,539412.1978,1295863.706
10000647,541295.5557,1292356.274
10000648,547876.8355,1285685.013
10000649,550545.8583,1275612.174
10000650,556095.948,1265882.482
10000659,332375.8605,803545.1947
10000660,345661.85,840751.3115
10000661,398463.1,875287.3532
10000662,437251.4198,907946.1573
10000663,464753.472,938766.7557
10000664,503611.5125,968771.6665
10000665,520413.7015,997358.7402
10000666,520324.9635,1024975.52
10000667,520439.1847,1050669.898
10000668,520439.1847,1074498.023
10000669,520439.1847,1097314.628
10000670,520439.1847,1119394.107
10000671,520439.1847,1140721.248
10000672,520358.8068,1160532.205
10000673,520367.2677,1178831.137
10000674,520316.5028,1196346.272
10000675,520538.4357,1212479.981
10000676,522076.5517,1227402.06
10000677,524928.8395,1240618.794
10000678,528362.5,1252519.63
10000679,531706.2005,1263483.22
10000680,536440.8835,1273294.205
10000681,536720.5045,1281725.392
10000682,527710.645,1288502.779
10000683,532126.1032,1293378.101
10000684,531378.7853,1296090.608
10000685,533344.0588,1296378.442
10000686,539299.8508,1293982.665
10000687,547057.2757,1288650.396
10000688,545470.3503,1280139.596
10000689,549427.9643,1269122.189
10000690,550814.4628,1262599.483
10000701,332312.1353,820499.1427
10000702,344767.2463,855496.8655
10000703,397016.1815,890543.5438
10000704,438320.733,923109.2112
10000705,463790.7873,952719.8498
10000706,494686.3997,981208.5082
10000707,519299.2888,1008596.419
10000708,520339.77,1035379.641
10000709,520426.4935,1061344.495
10000710,520439.1847,1086644.339
10000711,520483.5837,1110241.048
10000712,520637.9192,1132240.165
10000713,520720.3453,1153191.583
10000714,520699.1982,1173292.213
10000715,520589.2772,1192085.998
10000716,520396.8612,1209015.48
10000717,520384.1873,1224762.991
10000718,520745.4353,1239089.945
10000719,523610.5842,1251912.752
10000720,528141.7672,1262949.368
10000721,531858.6675,1272421.209
10000722,530646.8638,1280658.225
10000723,525735.5258,1287443.458
10000724,526351.0322,1292523.568
10000725,533408.1268,1295645.389
10000726,534131.7488,1296555.198
10000727,533349.1083,1294998.867
10000728,537670.351,1290726.069
10000729,543077.4818,1283495.1
10000730,552920.209,1275435.467
10000740,331749.0277,807759.0592
10000741,332261.8877,833354.004
10000742,343362.9517,867996.7218
10000743,394430.8352,902872.6532
10000744,431661.1798,935399.2817
10000745,458107.2035,965500.752
10000746,489647.3468,994278.408
10000747,520879.2462,1021053.36
10000748,521056.0413,1046760.476
