sc_point_gid,latitude,longitude,places_fmv_all_rev
18071,46.674,-93.349,8582.697
29593,42.286,-75.244,8256.535
22064,43.324,-122.079,17822.393
40716,39.429,-115.809,2554.623
43759,38.723,-115.163,1870.2161
28158,42.169,-119.436,643.1451
24352,42.966,-120.678,1746.5741
42897,38.866,-75.765,30328.291
56292,35.414,-115.194,1916.5338
66161,32.68,-115.908,1134.6064
20156,43.574,-123.454,8957.009
52118,36.591,-114.695,22046.406
50597,36.956,-114.936,10295.77
28919,42.004,-119.22,602.42413
55913,35.53,-115.09,6219.5513
33487,41.049,-117.666,2879.6753
37293,40.226,-116.499,469.50214
21682,43.364,-122.411,5912.823
26636,42.499,-119.871,1589.4758
58569,34.776,-115.424,792.63214
54018,36.109,-114.562,1497.5435
23209,43.172,-121.231,2289.347
46795,37.877,-115.484,2104.5532
51738,36.687,-114.722,13450.002
61606,33.943,-115.595,913.4569
30733,42.001,-75.34,7256.2686
48696,37.417,-115.208,2164.3374
22446,43.282,-121.748,9219.275
63504,33.419,-115.717,1432.9344
57051,35.202,-115.271,1325.1011
34248,40.881,-117.458,462.51672
42618,38.991,-115.386,5518.025
55156,35.782,-114.748,1925.9348
50217,37.052,-114.964,4702.4873
24924,44.871,-91.413,68586.65
35770,40.544,-117.047,625.08746
18075,46.661,-92.71,3598.3682
57810,34.989,-115.348,960.1479
65402,32.894,-115.836,1350.561
44800,38.325,-75.503,39922.19
24300,42.98,-70.825,230483.4
54777,35.897,-114.642,2871.805
51358,36.783,-114.748,9110.078
22644,45.455,-91.367,5900.48
29680,41.838,-119.006,612.75525
18447,46.586,-93.992,12373.144
24733,42.897,-120.494,825.1437
35009,40.713,-117.252,266.75104
25875,42.663,-120.09,847.4998
46415,37.973,-115.512,2362.6104
49837,37.149,-114.991,1638.8142
48316,37.513,-115.236,1774.44
20918,43.443,-123.077,8351.832
18070,46.676,-93.509,10584.766
55535,35.666,-114.853,4601.796
31413,43.018,-87.18,0
38331,40.135,-76.242,152676.12
21300,43.404,-122.744,7058.212
52879,36.417,-114.509,6924.957
18457,46.557,-92.397,6097.4487
32726,41.217,-117.874,922.3989
39383,41.059,-88.915,15234.985
55914,35.55,-114.958,8312.922
21123,45.849,-91.494,20295.553
59708,34.466,-115.472,1838.0308
47936,37.609,-115.264,2239.6304
54398,36.013,-114.536,2260.124
50978,36.88,-114.775,2593.6685
53259,36.321,-114.482,7681.3027
45561,38.113,-75.427,10781.042
44039,38.537,-75.58,49628.777
38259,41.215,-86.551,10938.801
22828,43.24,-121.416,4133.752
41477,39.258,-115.611,3087.9937
19393,43.677,-123.977,6388.9604
52499,36.514,-114.535,6308.4956
50598,36.976,-114.802,2395.289
36720,41.761,-89.279,14608.03
56293,35.434,-115.063,4528.37
56672,35.318,-115.167,1102.0967
49457,37.245,-115.018,1764.1506
20362,46.049,-91.637,4252.385
52119,36.61,-114.561,17508.441
31965,41.384,-118.084,520.0641
30822,41.6,-118.614,449.69128
46035,38.069,-115.541,2746.0747
43379,38.819,-115.191,3464.4744
39195,39.791,-116.067,2386.7495
21861,45.717,-94.965,20910.232
38054,40.056,-116.298,1243.0107
26556,42.982,-74.543,6524.8887
53639,36.225,-114.456,2969.0493
51739,36.706,-114.588,25786.297
27183,44.35,-94.682,9096.802
40336,39.524,-115.838,2217.0645
19220,46.35,-91.933,3603.4707
49077,37.341,-115.046,380.16827
50218,37.072,-114.829,2658.935
19775,43.64,-123.643,13117.135
32163,42.907,-88.702,14957.406
47556,37.705,-115.292,2015.4541
58949,34.68,-115.397,821.63965
35674,40.742,-75.606,77476.766
55157,35.801,-114.616,3051.124
54778,35.917,-114.51,3445.7402
54019,36.128,-114.43,1199.1296
55536,35.685,-114.722,2748.9546
18839,46.452,-92.085,4059.555
33680,42.539,-89.194,12590.221
27564,44.251,-94.53,9273.166
48697,37.437,-115.073,883.6725
18069,46.679,-93.669,5920.078
60847,34.157,-115.521,879.3104
30061,41.767,-118.827,615.63
19584,46.298,-94.479,9795.041
62745,33.633,-115.643,1109.8679
31785,42.988,-88.391,131413.62
34915,40.911,-75.402,50383.617
51359,36.803,-114.615,11264.459
18826,46.49,-94.155,22823.291
22065,43.35,-121.934,18821.73
66541,32.583,-115.882,625.54614
47176,37.801,-115.32,1919.7407
55915,35.57,-114.827,4093.5996
19205,46.394,-94.317,51935.53
57431,35.105,-115.244,1083.5898
18076,46.658,-92.551,6979.6084
36913,40.322,-116.53,645.40106
49838,37.168,-114.856,2114.6543
26063,44.583,-91.589,10421.867
25114,42.827,-120.311,1128.5963
45655,38.164,-115.569,4846.5283
50979,36.899,-114.641,3912.3667
21683,43.391,-122.266,7270.997
26802,44.449,-94.833,8308.128
64643,33.108,-115.763,2379.3152
40153,40.785,-87.49,11960.158
32921,42.727,-89.024,112674.67
20722,46.009,-94.802,8317.048
58190,34.893,-115.321,856.7379
19012,43.742,-124.167,19058.928
48317,37.533,-115.101,1605.937
22447,43.309,-121.602,3917.2864
27017,42.429,-119.69,706.3894
46796,37.897,-115.348,2002.8691
36152,40.491,-116.733,372.67865
42238,39.086,-115.415,4675.767
49458,37.264,-114.884,1691.6394
45275,38.26,-115.598,4190.5713
50599,36.995,-114.668,2289.2092
22264,45.553,-91.36,4674.6323
21301,43.431,-122.599,6817.8213
56294,35.454,-114.932,13472.754
57052,35.222,-115.14,1055.0593
52500,36.533,-114.401,21554.348
54399,36.032,-114.404,2676.1682
52120,36.629,-114.428,23823.166
56673,35.338,-115.036,2516.597
25416,43.267,-74.441,3596.6084
24665,43.253,-73.05,22843.74
27778,42.264,-119.472,697.6494
52880,36.436,-114.375,6299.5137
53260,36.34,-114.349,3246.9734
24666,43.229,-72.903,14196.171
39956,39.62,-115.868,2124.4546
41097,39.353,-115.64,3006.0083
23591,43.129,-120.901,2315.207
19601,46.248,-91.781,7665.797
33868,40.976,-117.491,1628.7712
26256,42.593,-119.908,1042.9265
18458,46.553,-92.238,4986.6226
34629,40.808,-117.284,411.7116
50219,37.091,-114.695,2663.363
26822,44.393,-91.757,7560.0586
23210,43.198,-121.086,2466.4663
49078,37.36,-114.911,1815.7963
45941,38.017,-75.457,17144.434
47937,37.629,-115.128,1980.5132
37674,40.152,-116.328,633.8458
20919,43.47,-122.932,6999.4497
38815,39.886,-116.097,1599.7516
63884,33.322,-115.69,474.844
28327,44.051,-94.076,12504.186
27945,44.152,-94.38,9706.695
21481,45.815,-94.964,12530.1
51740,36.725,-114.454,17286.371
40529,40.721,-88.08,11942.779
55537,35.705,-114.59,2518.1523
25304,44.774,-91.42,134317.06
18068,46.681,-93.829,8242.641
17692,46.768,-93.185,8326.383
23972,43.06,-120.716,1233.3665
60088,34.37,-115.446,878.917
39775,40.864,-87.187,10362.967
35390,40.639,-117.079,324.289
53640,36.244,-114.323,3331.1245
42999,38.915,-115.22,4734.499
33107,41.144,-117.699,1641.0994
61986,33.847,-115.569,773.33496
43658,38.654,-75.687,40845.207
17693,46.765,-93.025,2798.2932
28539,42.098,-119.256,546.7955
27315,42.814,-74.756,6245.0586
51360,36.822,-114.481,4345.1543
46416,37.993,-115.376,2103.666
19963,46.202,-94.64,12390.895
25495,42.758,-120.128,1269.0833
57811,35.009,-115.217,1039.5442
29300,41.933,-119.041,586.9663
55158,35.82,-114.484,6492.0396
55916,35.589,-114.695,1205.1433
49839,37.187,-114.722,2331.336
17691,46.771,-93.345,22420.01
39854,39.692,-75.941,65696.19
48698,37.456,-114.938,1956.2504
47557,37.725,-115.156,1957.7742
19394,43.705,-123.832,7430.503
24667,43.206,-72.757,13575.987
44419,38.442,-75.61,67219.92
56295,35.473,-114.8,5834.366
50980,36.918,-114.507,2740.7012
20743,45.947,-91.486,18349.775
24353,42.991,-120.533,836.7256
27201,44.3,-91.917,11553.863
27580,44.207,-92.077,9753.266
28336,44.027,-92.701,36561.24
65782,32.797,-115.809,3362.827
45180,38.23,-75.533,9335.891
22829,43.266,-121.271,2164.1506
19776,43.668,-123.497,9663.205
21684,43.417,-122.12,18280.07
41858,39.182,-115.444,3516.131
54779,35.936,-114.378,3952.8838
32346,41.312,-117.908,434.88235
54020,36.147,-114.297,2211.88
36533,40.417,-116.561,1059.4998
29213,42.382,-75.212,9939.542
57432,35.125,-115.114,1006.17175
56674,35.357,-114.905,9608.045
49459,37.283,-114.749,1691.644
58570,34.796,-115.294,895.8397
47177,37.821,-115.184,1919.7407
37861,41.463,-89.164,18645.836
24664,43.276,-73.196,6227.1074
17694,46.762,-92.865,3716.8284
46036,38.089,-115.404,1644.9583
17690,46.774,-93.505,3500.3696
22066,43.376,-121.788,16407.61
19982,46.146,-91.63,3604.3413
18077,46.654,-92.391,18175.363
21302,43.458,-122.453,7677.716
48318,37.552,-114.966,2095.107
59329,34.583,-115.37,874.3435
50600,37.014,-114.534,3070.9287
18632,43.835,-124.212,22021.889
40717,39.449,-115.67,2503.0317
40145,40.85,-88.647,30303.2
21884,45.65,-91.352,4989.9175
57053,35.241,-115.009,1446.9614
63125,33.536,-115.616,914.48315
40615,39.48,-75.862,55344.316
52501,36.552,-114.268,5432.168
38435,39.982,-116.127,1445.3997
46321,37.922,-75.487,17882.016
50220,37.11,-114.56,3831.7021
31203,41.529,-118.437,702.266
19013,43.77,-124.022,7050.339
61227,34.06,-115.494,836.97174
39002,41.164,-89.05,15270.576
18067,46.683,-93.989,12108.088
22448,43.334,-121.456,4216.705
65023,33.012,-115.736,2306.9163
37570,40.346,-76.323,74404.18
30442,41.695,-118.649,374.28632
54400,36.051,-114.271,1723.3076
52881,36.455,-114.242,4484.976
49079,37.38,-114.776,2029.7605
24901,44.937,-94.979,8291.49
23761,45.23,-94.974,32277.93
39576,39.715,-115.897,2839.3481
45656,38.184,-115.433,2594.4243
52121,36.648,-114.294,11438.529
20920,43.497,-122.786,6109.714
47938,37.648,-114.993,2177.103
51741,36.744,-114.32,17363.121
20342,46.106,-94.8,7207.9907
55538,35.724,-114.458,11085.582
17689,46.776,-93.665,7031.2627
25051,43.016,-72.21,11749.221
24141,45.132,-94.976,42811.633
42619,39.01,-115.248,5617.176
24734,42.922,-120.349,1060.2943
18840,46.447,-91.926,4510.9595
32635,41.483,-75.212,26732.352
23381,45.327,-94.972,11420.876
46797,37.917,-115.212,1913.6516
55917,35.608,-114.564,2190.728
37294,40.247,-116.359,450.79944
49840,37.206,-114.587,2337.075
40530,40.713,-87.936,13045.291
20538,43.536,-123.12,8698.295
53261,36.359,-114.216,3399.931
19221,46.346,-91.774,9792.69
55159,35.839,-114.352,4601.764
58191,34.912,-115.191,845.8252
51361,36.841,-114.346,6954.963
31585,41.479,-118.117,520.54016
40528,40.729,-88.225,13487.305
60468,34.273,-115.419,1121.9749
56296,35.492,-114.669,2780.3086
18459,46.549,-92.078,8196.596
26637,42.523,-119.727,860.4302
17695,46.759,-92.705,2597.6572
18825,46.492,-94.314,50174.887
62366,33.75,-115.542,834.97375
28074,42.646,-74.968,9085.375
34249,40.903,-117.317,481.21826
35010,40.734,-117.111,509.84933
26176,43.077,-74.509,4150.65
19395,43.733,-123.686,7321.264
64264,33.226,-115.663,63.286297
18446,46.588,-94.152,33873.297
21101,45.912,-94.962,6383.1504
48699,37.476,-114.803,2337.0117
23001,45.425,-94.971,6637.0547
27398,42.358,-119.509,648.91864
53641,36.262,-114.19,2803.703
41478,39.278,-115.473,2979.9941
24521,45.035,-94.977,7952.047
47558,37.744,-115.021,1951.416
25876,42.688,-119.946,769.6069
59709,34.487,-115.343,770.7108
37100,41.664,-89.289,16528.61
24668,43.182,-72.611,6650.6826
58950,34.7,-115.267,959.2243
45276,38.28,-115.461,4198.422
33488,41.071,-117.524,1230.7314
35771,40.565,-116.906,2759.1538
50981,36.937,-114.373,2898.4792
46417,38.013,-115.24,1921.0499
37950,40.251,-76.353,47824.297
21685,43.444,-121.975,26682.69
23785,45.158,-91.235,7637.759
22067,43.402,-121.642,6876.9336
49460,37.303,-114.614,1701.9185
19204,46.396,-94.476,11120.166
26443,44.486,-91.596,7940.82
19583,46.3,-94.637,9720.953
28159,42.193,-119.292,584.5349
40337,39.545,-115.699,1966.2129
56675,35.377,-114.774,2383.857
48319,37.572,-114.83,2597.5205
17688,46.779,-93.825,5137.9487
23592,43.154,-120.755,1931.8835
25684,44.676,-91.428,21734.812
44896,38.376,-115.49,4403.5635
54780,35.954,-114.245,2598.875
50601,37.033,-114.399,3971.2144
21303,43.485,-122.307,10483.241
22645,45.45,-91.211,7907.7944
57812,35.029,-115.087,1006.3411
63505,33.44,-115.589,525.05396
61607,33.963,-115.467,896.89594
23405,45.256,-91.227,6460.2695
23211,43.223,-120.94,1804.3152
66162,32.701,-115.782,1383.7401
23025,45.353,-91.219,5627.0894
39196,39.811,-115.927,2564.5903
45560,38.134,-75.563,10480.367
57054,35.261,-114.879,9236.861
28920,42.027,-119.077,639.8996
20921,43.525,-122.641,6775.6445
18078,46.651,-92.231,10724.105
57433,35.145,-114.983,954.7273
25115,42.852,-120.166,1222.0552
38055,40.077,-116.157,1261.1842
46701,37.826,-75.516,16061.651
39473,39.808,-76.051,54451.39
22830,43.292,-121.125,2402.9607
17696,46.755,-92.545,9859.023
21504,45.747,-91.344,5038.8804
35220,41.981,-86.287,25295.63
17313,46.863,-93.02,2164.8406
54021,36.166,-114.164,2369.603
23973,43.085,-120.571,903.4791
65403,32.915,-115.71,2782.444
42516,38.982,-75.873,31283.148
47178,37.84,-115.048,1919.7336
39092,39.924,-76.161,55428.383
50221,37.129,-114.426,4972.3604
32727,41.239,-117.732,801.334
17312,46.866,-93.18,3635.5366
49080,37.399,-114.641,2255.0952
46037,38.108,-115.268,1740.505
27959,44.113,-92.236,13230.814
42239,39.106,-115.276,4798.859
25281,44.84,-94.981,9491.252
20157,43.602,-123.308,14940.044
29681,41.861,-118.862,722.72363
28326,44.053,-94.229,12270.654
20539,43.564,-122.974,8731.881
36914,40.343,-116.389,386.89886
39763,40.962,-88.926,14375.135
20363,46.044,-91.479,24306.758
43277,38.77,-75.795,18378.566
36153,40.512,-116.592,488.0898
19014,43.798,-123.876,5103.4326
31408,43.061,-87.929,535043.44
28711,43.944,-93.469,9644.742
43380,38.838,-115.053,3445.3904
17314,46.86,-92.86,3359.8325
28710,43.947,-93.622,9305.57
38241,41.365,-89.174,57217.254
27182,44.351,-94.835,9589.939
17311,46.869,-93.34,4525.047
47939,37.668,-114.857,2718.7368
52122,36.667,-114.16,4423.917
52882,36.474,-114.109,7184.133
36811,40.517,-76.122,26011.412
55918,35.627,-114.432,5783.424
27563,44.253,-94.684,10371.5
51742,36.763,-114.186,23636.844
24663,43.299,-73.343,7982.007
52502,36.57,-114.134,5872.127
33300,42.637,-89.184,13408.499
49841,37.226,-114.452,3196.1245
36053,40.667,-75.779,32208.91
48700,37.495,-114.668,3086.078
60848,34.177,-115.392,943.3793
41098,39.373,-115.501,3114.134
22449,43.36,-121.311,3225.2412
56297,35.512,-114.537,3285.6875
22265,45.548,-91.203,4613.84
43000,38.934,-115.081,3459.139
46798,37.936,-115.076,1911.7693
44038,38.558,-75.717,18519.91
21124,45.845,-91.337,7191.4165
17687,46.781,-93.985,19202.281
55539,35.743,-114.326,6680.4375
24165,45.061,-91.242,9162.801
56676,35.396,-114.643,1130.0605
19602,46.244,-91.622,8238.916
51362,36.859,-114.212,5203.338
54401,36.07,-114.139,1764.0044
40527,40.737,-88.369,14729.801
26935,42.909,-74.723,5798.538
24354,43.016,-120.387,772.76465
30062,41.79,-118.684,482.7143
45657,38.204,-115.296,1837.2222
37675,40.172,-116.188,876.60364
53262,36.378,-114.083,5652.167
21304,43.511,-122.162,19462.406
44799,38.346,-75.64,175472.12
66542,32.604,-115.756,969.65326
21686,43.47,-121.829,19839.55
26257,42.618,-119.764,1126.9559
34630,40.829,-117.143,560.0353
17310,46.871,-93.501,2776.42
38816,39.907,-115.957,1580.0691
58571,34.816,-115.164,1025.0376
21860,45.718,-95.123,7394.5947
39957,39.64,-115.728,1853.9224
20721,46.01,-94.96,5536.8877
49461,37.322,-114.479,3350.3174
38711,40.039,-76.271,262068.6
17697,46.752,-92.385,34490.656
31966,41.407,-117.941,993.2865
27018,42.453,-119.546,601.433
30823,41.623,-118.472,945.39624
62746,33.653,-115.515,932.6398
28709,43.949,-93.774,9957.044
47559,37.764,-114.885,1986.3164
50982,36.956,-114.238,2898.4792
57055,35.28,-114.748,2520.8364
60089,34.39,-115.316,935.1222
22068,43.428,-121.497,5112.2363
28712,43.942,-93.316,9925.986
35391,40.66,-116.937,5975.2817
24545,44.963,-91.25,26556.857
18460,46.545,-91.919,7330.71
55160,35.858,-114.22,3631.1226
27944,44.154,-94.533,9516.947
17315,46.856,-92.699,3791.947
59330,34.603,-115.24,765.72485
19962,46.204,-94.798,6328.339
34819,42.255,-89.374,15269.678
64644,33.129,-115.636,5992.365
20922,43.552,-122.495,8880.819
18633,43.863,-124.066,20403.92
45940,38.038,-75.593,21000.059
36432,40.592,-75.951,27718.787
37190,40.442,-76.293,40734.266
50602,37.052,-114.265,4340.34
24299,43.006,-70.97,143614.38
32541,42.824,-89.012,41010.07
46418,38.032,-115.104,2051.584
33869,40.998,-117.349,644.67096
25496,42.782,-119.983,723.12354
49081,37.418,-114.506,2975.0898
48320,37.591,-114.695,3948.7502
24669,43.158,-72.464,19443.7
41859,39.202,-115.305,3559.183
25796,43.172,-74.475,4756.8403
58192,34.932,-115.06,1146.2964
20540,43.591,-122.828,9348.289
53642,36.281,-114.057,3235.1123
28713,43.939,-93.164,9235.908
31784,42.996,-88.541,37400.445
45277,38.3,-115.324,2341.732
47179,37.86,-114.912,1918.7534
37880,41.302,-86.391,13572.174
57813,35.048,-114.956,963.7307
20158,43.63,-123.162,11950.725
57434,35.164,-114.852,4900.252
27779,42.288,-119.328,585.4437
18841,46.443,-91.767,7478.1035
19015,43.827,-123.73,5506.743
18445,46.589,-94.311,22327.53
35199,42.157,-89.385,13247.527
18079,46.647,-92.072,18028.414
33108,41.166,-117.556,850.9253
40995,39.385,-75.892,43988.152
22831,43.317,-120.979,2707.3752
54781,35.973,-114.113,7849.952
23212,43.248,-120.794,2522.2788
28833,42.477,-75.179,7842.573
24735,42.946,-120.204,865.9616
17309,46.874,-93.661,4327.9106
18824,46.494,-94.473,5429.2925
50222,37.148,-114.291,4579.366
21885,45.645,-91.195,4855.327
47081,37.73,-75.546,15514.658
42620,39.03,-115.11,3711.0747
36534,40.438,-116.42,390.2547
21480,45.816,-95.121,7395.324
19983,46.142,-91.471,8071.5264
47940,37.687,-114.722,3173.0142
18066,46.685,-94.149,52614.35
40718,39.469,-115.53,2904.7769
39018,41.03,-86.725,10479.974
19222,46.341,-91.615,9111.639
23593,43.179,-120.61,1394.1501
61987,33.867,-115.44,1179.7135
28714,43.936,-93.011,11323.227
34439,42.352,-89.364,16478.977
17316,46.853,-92.539,5233.805
38436,40.002,-115.987,1304.2325
54022,36.185,-114.031,2711.6895
24670,43.134,-72.318,11902.459
21305,43.538,-122.016,34792.617
22450,43.386,-121.165,3928.4756
29301,41.956,-118.898,780.1539
44517,38.492,-115.381,2634.864
28540,42.122,-119.112,574.8568
39577,39.736,-115.758,1676.0408
28708,43.952,-93.927,12369.391
21687,43.496,-121.683,16685.629
32347,41.334,-117.765,621.253
49842,37.244,-114.317,2961.8645
26560,42.894,-73.958,80385.45
48701,37.514,-114.532,3679.2095
17698,46.748,-92.225,74549.93
55919,35.646,-114.3,5389.0557
46038,38.128,-115.132,2152.4048
46320,37.943,-75.622,9377.804
20744,45.942,-91.329,18406.938
52123,36.685,-114.026,3918.8445
31113,41.906,-75.372,9118.516
44897,38.396,-115.353,2677.766
56298,35.531,-114.406,6278.0166
31407,43.07,-88.079,661936.94
63885,33.343,-115.563,1122.471
49462,37.341,-114.344,2883.538
28337,44.023,-92.548,286543.16
52503,36.589,-114.001,4030.5503
55540,35.761,-114.194,4204.5586
36361,41.68,-86.185,79820.92
32162,42.914,-88.852,68208.74
58951,34.719,-115.137,695.27856
56677,35.415,-114.511,2715.4924
25415,43.289,-74.588,4661.89
20923,43.578,-122.349,10306.801
47461,37.635,-75.576,4416.1304
46799,37.956,-114.94,2127.2905
35579,42.06,-89.395,22264.656
51363,36.878,-114.078,21616.361
37295,40.268,-116.218,577.7621
51743,36.782,-114.052,90133.234
38330,40.155,-76.382,102800.25
25036,43.362,-74.407,3937.9104
47560,37.783,-114.749,2951.561
65783,32.818,-115.683,12088.863
19203,46.397,-94.635,5180.4004
25661,44.742,-94.982,12171.76
24925,44.866,-91.258,12752.537
40531,40.705,-87.791,10746.544
20541,43.618,-122.683,7051.8584
18634,43.892,-123.92,5130.4385
36741,41.583,-86.201,23809.576
50983,36.974,-114.104,3072.9556
20341,46.107,-94.959,6054.8975
22069,43.454,-121.351,6193.9795
52883,36.493,-113.975,3703.1147
23974,43.11,-120.425,645.14246
35772,40.586,-116.765,796.47107
26064,44.579,-91.435,8856.875
35011,40.756,-116.969,1249.9847
17308,46.876,-93.822,4970.552
41479,39.298,-115.334,3481.6743
45658,38.224,-115.16,2135.3145
34059,42.449,-89.354,18069.117
61228,34.08,-115.365,793.1351
20159,43.657,-123.017,13224.939
27581,44.203,-91.924,8583.414
53263,36.396,-113.949,3539.1606
19582,46.301,-94.796,5300.883
48321,37.61,-114.559,5963.9062
25116,42.876,-120.021,1108.7734
16932,46.964,-93.175,3746.169
46700,37.847,-75.652,12281.904
45179,38.25,-75.669,19179.828
47841,37.539,-75.605,4363.8965
19777,43.696,-123.351,15158.922
25877,42.712,-119.801,626.74805
27202,44.296,-91.764,7747.5938
34459,42.185,-86.404,20822.512
58572,34.836,-115.034,980.5156
16931,46.966,-93.336,4081.5227
17317,46.849,-92.379,16707.777
57056,35.299,-114.617,1274.8628
34250,40.924,-117.175,694.605
40338,39.565,-115.56,2234.593
31204,41.551,-118.294,541.3977
29972,42.212,-75.421,7128.646
40154,40.776,-87.345,12760.84
54402,36.088,-114.006,2662.007
40526,40.745,-88.514,15109.42
50603,37.071,-114.13,4571.158
36154,40.533,-116.451,742.53674
16933,46.961,-93.015,1967.3516
59710,34.506,-115.214,689.90906
26638,42.547,-119.582,704.6327
49082,37.437,-114.37,3337.3564
63126,33.556,-115.488,872.9174
39382,41.066,-89.06,16325.182
32920,42.734,-89.173,16712.2
33489,41.093,-117.382,350.96854
39197,39.831,-115.787,1883.3555
28325,44.055,-94.382,12428.6
27399,42.382,-119.365,570.83575
18253,43.957,-124.111,74864.95
55161,35.877,-114.087,5049.9873
46419,38.052,-114.967,2691.4963
57435,35.184,-114.721,4695.1626
60469,34.293,-115.29,923.7928
50223,37.167,-114.156,4355.614
38056,40.098,-116.017,1232.0498
42240,39.126,-115.138,4449.2705
57814,35.068,-114.826,1185.7732
18461,46.541,-91.76,10351.023
44418,38.463,-75.747,18378.154
30443,41.718,-118.506,597.2257
16934,46.957,-92.854,3241.3965
16930,46.969,-93.497,3339.9707
21306,43.564,-121.87,19865.012
47941,37.706,-114.586,3788.972
20924,43.605,-122.203,14003.926
19396,43.761,-123.54,8648.116
40532,40.696,-87.647,10747.264
21100,45.913,-95.12,13447.768
25056,42.893,-71.483,217912.1
21688,43.522,-121.537,13249.42
24286,43.324,-72.867,7145.708
40144,40.857,-88.792,14126.835
48221,37.443,-75.635,5113.894
24355,43.041,-120.242,619.9847
26823,44.389,-91.604,7367.782
66543,32.624,-115.63,4655.5684
35959,41.963,-89.405,19759.54
24287,43.3,-72.72,9977.029
65024,33.032,-115.61,12826.955
39397,40.943,-86.884,12596.375
47180,37.879,-114.776,2446.1182
45278,38.32,-115.188,2161.3926
26555,43.004,-74.689,6099.704
17699,46.744,-92.065,116987.945
38639,41.118,-86.566,10347.819
58193,34.952,-114.93,1075.0642
24285,43.348,-73.013,9186.09
28707,43.954,-94.079,10183.487
18080,46.642,-91.912,8297.865
48702,37.533,-114.397,3736.3926
16935,46.954,-92.694,2774.3218
53643,36.3,-113.924,3169.688
36915,40.363,-116.249,406.63013
20542,43.645,-122.537,7967.2544
22832,43.343,-120.833,1970.1276
32728,41.261,-117.589,1523.3977
23213,43.274,-120.648,2801.657
28160,42.217,-119.148,561.45325
22451,43.411,-121.019,2446.3374
27694,42.741,-74.935,13267.15
25035,43.384,-74.554,7320.3926
17686,46.783,-94.145,9457.448
62367,33.77,-115.414,1560.812
45559,38.155,-75.699,17426.766
43657,38.674,-75.824,32598.592
20160,43.685,-122.871,11853.037
41099,39.393,-115.362,2982.293
37569,40.366,-76.464,104173.62
26041,44.645,-94.984,10169.552
19778,43.723,-123.205,11684.365
18065,46.687,-94.308,24700.33
39958,39.66,-115.589,2030.7876
49843,37.263,-114.182,2848.0776
16929,46.972,-93.657,7764.763
46039,38.148,-114.995,2723.4937
19603,46.239,-91.464,6019.2144
18444,46.591,-94.471,5320.3047
64265,33.246,-115.536,4537.6016
27562,44.254,-94.837,8522.762
47080,37.751,-75.681,20534.375
22070,43.48,-121.204,3894.8008
59331,34.623,-115.111,837.7119
35981,41.777,-86.17,57231.406
54782,35.992,-113.98,3309.09
46800,37.975,-114.804,2639.5996
42896,38.886,-75.902,36803.605
20364,46.04,-91.321,25729.125
66163,32.721,-115.656,8763.998
25052,42.991,-72.064,10864.207
37121,41.486,-86.216,12013.5625
56299,35.55,-114.274,7703.4766
17307,46.878,-93.982,10118.816
28921,42.051,-118.933,649.92883
27943,44.155,-94.686,8277.346
17318,46.846,-92.219,48623.41
16936,46.951,-92.533,4797.759
23760,45.231,-95.13,8395.612
29682,41.885,-118.719,681.4129
51364,36.897,-113.944,18902.398
51744,36.8,-113.918,6112.51
18842,46.439,-91.608,6868.986
28715,43.933,-92.859,11843.222
56678,35.434,-114.38,3718.581
23380,45.328,-95.128,9989.477
48322,37.629,-114.424,4516.3057
47561,37.802,-114.613,3857.2356
21505,45.742,-91.187,5307.876
33679,42.546,-89.343,11215.118
52504,36.607,-113.867,3697.7612
18823,46.495,-94.633,4053.51
24140,45.133,-95.131,24825.86
54023,36.203,-113.898,2157.142
21307,43.59,-121.724,18486.305
38621,41.268,-89.185,17763.809
41375,39.289,-75.922,23669.57
38817,39.927,-115.817,1867.5764
34631,40.851,-117.001,1831.2845
37676,40.193,-116.047,1149.739
25305,44.769,-91.266,12491.52
37949,40.271,-76.494,48677.38
23594,43.204,-120.464,1160.8014
52124,36.704,-113.893,4277.8193
24284,43.371,-73.16,9071.279
44898,38.416,-115.216,1860.5607
20925,43.632,-122.057,27471.953
41860,39.222,-115.166,3857.8174
25497,42.806,-119.838,647.1775
19961,46.205,-94.957,4944.1074
35392,40.682,-116.796,752.60315
17873,44.05,-124.155,59431.4
60849,34.197,-115.263,756.58954
36339,41.866,-89.416,31379.393
61608,33.983,-115.339,729.0022
33870,41.02,-117.207,517.9923
55920,35.665,-114.168,6248.2876
50984,36.993,-113.97,6095.9224
57057,35.319,-114.486,2111.9534
60090,34.41,-115.187,696.28955
16552,47.061,-93.171,3003.712
26258,42.642,-119.619,925.6256
57436,35.203,-114.591,30120.541
49083,37.456,-114.235,3813.4287
23000,45.426,-95.127,5440.3506
50604,37.089,-113.995,6674.948
31874,41.694,-75.292,11691.752
24736,42.971,-120.058,910.0856
45939,38.059,-75.729,13423.91
52884,36.511,-113.841,3307.7607
21689,43.548,-121.391,10749.149
49463,37.359,-114.209,2938.147
20543,43.672,-122.391,9903.707
20720,46.011,-95.118,4945.404
63506,33.46,-115.462,560.2996
55541,35.78,-114.062,3128.414
31967,41.429,-117.798,1727.6484
16551,47.064,-93.331,4145.1445
16553,47.058,-93.01,2017.9946
45659,38.244,-115.023,2678.9607
24520,45.036,-95.133,8068.0503
19223,46.337,-91.456,13924.456
26444,44.481,-91.443,6879.295
46420,38.071,-114.831,3302.1582
65404,32.935,-115.583,23615.203
16937,46.947,-92.373,6933.082
