r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p48469,0.04,0.08,0.303,0.537,0.652,1.044,1.844,3.005434172,5.171404123,8.003668728,11.23775215,15.2017257,16.665,17.315,18.374,19.801,21.362,23.181,24.429,25.751,30.004
p48479,0.08025,0.1605,0.607,0.819,0.795,1.243,1.588,2.26965974,3.702954532,5.697101349,9.083191533,14.65077558,19.87,25.116,30.641,36.169,41.347,46.316,50.684,55.698,61.241
p48481,0.02,0.04,0.151,0.275,0.301,0.447,0.432,0.494603924,0.804252016,1.255349023,1.83866221,3.043718304,4.121,4.604,5.293,6.172,7.128,8.145,9.219,10.472,11.843
p48489,0.0085,0.017,0.064,0.145,0.228,0.517,1.025,1.339722611,1.907711246,2.517247693,3.254643452,4.200713552,4.476,4.62,4.859,5.154,5.559,5.991,6.233,6.514,7.597
p48493,0.01525,0.0305,0.115,0.156,0.13,0.136,0.133,0.140001524,0.183556199,0.313291452,0.61511204,1.391992339,2.327,3.16,4.133,5.083,5.853,6.576,7.31,8.226,9.079
p48505,0.00575,0.0115,0.043,0.083,0.112,0.126,0.125,0.178834063,0.30239027,0.509780864,0.904314807,1.578640746,2.165,2.647,3.125,3.565,3.998,4.402,4.682,5.005,5.657
p48507,0.00375,0.0075,0.028,0.047,0.054,0.098,0.149,0.222776147,0.386210731,0.636407374,0.985514046,1.432470307,1.659,1.801,1.96,2.129,2.317,2.492,2.603,2.712,3.132
p48071,0.0135,0.027,0.102,0.136,0.126,0.171,0.181,0.155330158,0.18992231,0.277268393,0.484970795,1.025441852,1.584,1.929,2.361,2.803,3.193,3.725,4.249,4.882,5.591
p48199,0.01725,0.0345,0.13,0.158,0.111,0.117,0.119,0.114453801,0.13368833,0.164832785,0.220239031,0.901759173,1.916,2.207,2.931,3.773,4.651,5.553,6.438,7.373,8.597
p48241,0.0135,0.027,0.102,0.129,0.103,0.123,0.123,0.134891979,0.187800273,0.271810354,0.402659238,0.927620096,1.596,1.842,2.263,2.8,3.379,3.949,4.556,5.26,6.042
p48245,0.09425,0.1885,0.713,0.82,0.573,0.598,0.574,0.539567917,0.619634798,0.778316394,1.101195153,3.734092534,7.974,9.696,11.978,15.471,19.244,23.36,27.31,31.563,36.467
p48291,0.02175,0.0435,0.165,0.197,0.138,0.145,0.145,0.138979615,0.160213792,0.198672628,0.273630311,0.717359541,1.429,1.832,2.383,2.937,3.574,4.208,4.89,5.691,6.266
p48339,0.1695,0.339,1.282,1.492,1.054,1.114,1.085,1.025996569,1.20213395,1.497685965,2.073361379,5.980619749,11.641,14.204,18.275,23.33,28.611,33.87,39.039,44.413,50.159
p48347,0.0365,0.073,0.276,0.724,1.231,3.032,6.701,9.181851764,13.99377287,19.67950625,26.97483197,35.65434334,38.294,40.737,43.351,46.623,50.203,54.085,54.297,54.729,64.878
p48351,0.00475,0.0095,0.036,0.043,0.03,0.032,0.032,0.030657268,0.03501361,0.042572706,0.055615917,0.170906975,0.382,0.414,0.539,0.682,0.865,1.081,1.293,1.496,1.73
p48361,0.027,0.054,0.204,0.242,0.167,0.177,0.177,0.169636883,0.196288421,0.273993569,0.444927334,1.210965871,2.451,2.936,3.663,4.659,5.796,6.923,8.149,9.409,10.774
p48373,0.0175,0.035,0.132,0.161,0.115,0.123,0.124,0.120585254,0.141115459,0.179023687,0.242485397,0.828673953,1.713,2.088,2.528,3.235,3.936,4.878,5.985,7.223,8.547
p48403,0.0055,0.011,0.042,0.052,0.037,0.041,0.043,0.042920175,0.051989906,0.063313255,0.085648512,0.219255659,0.402,0.445,0.577,0.727,0.878,1.052,1.238,1.438,1.637
p48405,0.00375,0.0075,0.028,0.035,0.024,0.026,0.027,0.025547723,0.028647499,0.036023059,0.056728235,0.136050947,0.239,0.323,0.421,0.516,0.612,0.729,0.84,0.966,1.088
p48407,0.0085,0.017,0.064,0.08,0.055,0.059,0.061,0.058248809,0.067905183,0.082962196,0.112344152,0.435138154,0.92,1.08,1.439,1.837,2.244,2.653,3.105,3.597,4.167
p48419,0.01,0.02,0.076,0.104,0.085,0.088,0.084,0.084818441,0.108223886,0.14190902,0.216902076,0.468869794,0.744,0.848,1.045,1.255,1.471,1.709,1.963,2.245,2.59
p48455,0.006,0.012,0.045,0.055,0.039,0.041,0.043,0.040876357,0.047745832,0.057855216,0.090097785,0.270977507,0.512,0.607,0.825,1.054,1.282,1.487,1.735,1.95,2.133
p48457,0.00725,0.0145,0.055,0.066,0.046,0.048,0.049,0.04802972,0.05623398,0.075320941,0.112344152,0.385665083,0.789,0.981,1.317,1.666,2.008,2.353,2.632,2.973,3.315
p48039,0.23625,0.4725,1.787,5.318,9.088,23.151,48.532,57.1298189,85.64859561,122.2808193,164.6164398,210.7417933,216.57,218.254,221.854,228.724,240.608,256.2,258.925,262.194,316.127
p48157,0.42525,0.8505,3.216,9.623,17.732,46.195,87.889,106.3245149,161.2090274,229.1677848,307.9108495,392.2135182,402.4,405.726,411.924,424.407,446.576,474.4,479.437,485.334,579.936
p48167,0.235,0.47,1.777,4.818,8.263,20.966,43.725,55.73900085,82.73185578,117.3718588,157.3752475,200.259124,206.11,208.806,213.437,221.099,232.68,248.357,252.335,256.93,307.685
p48201,2.87675,5.7535,21.759,60.116,108.329,283.063,555.399,600.9080004,867.3147108,1211.680343,1616.385412,2064.49667,2129.747,2169.991,2223.164,2305.748,2437.627,2600.284,2635.133,2677.801,3215.613
p27013,0.00225,0.0045,0.015,0.038,0.054,0.102,0.199,0.377084396,0.462604062,0.636407374,0.916550309,1.341394879,1.75,2.539,3.677,5.26,7.395,10.185,13.648,17.731,22.297
p27015,0.02425,0.0485,0.158,0.259,0.506,0.843,1.598,5.254655734,5.961862898,6.774518293,7.699467523,8.758982487,8.712,9.285,9.92,10.622,11.449,12.356,13.39,14.551,15.874
p27033,0.00475,0.0095,0.031,0.034,0.024,0.048,0.156,0.803220421,1.1246796,1.52060973,2.002173005,2.575972898,2.807,3.13,3.499,3.93,4.429,5.008,5.686,6.46,7.361
p27043,0.00575,0.0115,0.038,0.046,0.057,0.098,0.222,0.98614212,1.268978115,1.615579612,2.043328783,2.565853406,2.772,3.135,3.562,4.059,4.621,5.275,6.012,6.833,7.821
p27045,0.02425,0.0485,0.158,0.301,0.738,1.203,2.099,6.748686594,7.030308518,7.294123628,7.533732091,7.77514299,7.131,7.44,7.889,8.518,9.38,10.515,11.95,13.69,15.683
p27047,0.095,0.19,0.62,1.063,2.34,3.848,6.966,23.56317618,25.60768127,27.77268682,29.98810234,32.23170629,30.394,31.408,32.493,33.655,34.945,36.52,38.496,40.812,43.424
p27055,0.0035,0.007,0.023,0.054,0.132,0.216,0.376,1.188480089,1.233964504,1.280456004,1.340343595,1.421226427,1.351,1.461,1.638,1.905,2.278,2.784,3.442,4.259,5.228
p27063,0.00525,0.0105,0.034,0.09,0.219,0.357,0.622,1.993744328,2.071108093,2.130818516,2.173470029,2.2105468,1.993,1.995,1.998,2.074,2.294,2.605,3.033,3.598,4.315
p27091,0.00225,0.0045,0.015,0.017,0.012,0.021,0.057,0.253433415,0.367112398,0.535979452,0.770836607,1.08840758,1.311,1.659,2.076,2.563,3.142,3.827,4.618,5.641,6.828
p27099,0.04925,0.0985,0.322,0.565,1.29,2.115,3.783,12.85459247,13.77202001,14.73561432,15.73707982,16.77362012,15.745,16.367,17.151,18.122,19.33,20.856,22.702,24.959,27.603
p27103,0.00875,0.0175,0.057,0.102,0.163,0.286,0.579,1.978415694,2.385169567,2.880753106,3.483781029,4.21870376,4.445,5.008,5.708,6.603,7.738,9.13,10.811,12.753,14.898
p27161,0.0255,0.051,0.167,0.261,0.518,0.871,1.691,3.283393402,3.828154714,4.464676091,5.223446907,6.112173145,6.142,6.426,6.829,7.32,7.927,8.643,9.464,10.409,11.575
p27165,0.00375,0.0075,0.024,0.027,0.02,0.041,0.134,0.686722803,0.877462292,1.107981964,1.391510239,1.730433125,1.834,2.004,2.241,2.558,2.95,3.436,4.005,4.666,5.475
p19005,0.00325,0.0065,0.024,0.05,0.103,0.142,0.04,0.022481997,0.030769536,0.049122353,0.074525329,0.103443696,0.111,0.112,0.114,0.118,0.124,0.131,0.145,0.16,0.188
p19013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002
p19017,0.02975,0.0595,0.223,0.377,0.794,1.27,2.946,1.669799197,1.873758654,2.139551379,2.474908298,2.917786849,3.027,3.267,3.524,3.822,4.084,4.389,4.731,5.086,5.461
p19019,0.004,0.008,0.03,0.041,0.074,0.119,0.355,0.208469422,0.222813883,0.241245334,0.302550587,0.40927723,0.502,0.6,0.718,0.845,1.007,1.186,1.36,1.542,1.747
p19023,0.01,0.02,0.075,0.108,0.197,0.329,0.998,0.603948179,0.664197575,0.74993459,0.886517714,1.086158804,1.166,1.299,1.439,1.59,1.726,1.872,2.039,2.211,2.385
p19037,0.01375,0.0275,0.103,0.173,0.339,0.496,0.694,0.437377023,0.473214247,0.52178855,0.5884164,0.689249841,0.723,0.764,0.812,0.879,0.977,1.107,1.24,1.388,1.571
p19043,0.015,0.03,0.112,0.281,0.593,0.801,0.264,0.154308249,0.197349439,0.275085177,0.397097646,0.55544767,0.598,0.601,0.606,0.611,0.62,0.648,0.703,0.777,0.873
p19065,0.02625,0.0525,0.197,0.372,0.779,1.195,2.153,1.486877498,1.610626069,1.744389338,1.897615081,2.105978716,2.002,2.01,2.03,2.059,2.097,2.161,2.236,2.329,2.408
p19067,0.011,0.022,0.082,0.123,0.232,0.377,1.053,0.67956944,0.754384147,0.868919846,1.026669824,1.222209751,1.272,1.405,1.521,1.645,1.745,1.857,2.002,2.142,2.313
p19075,0.041,0.082,0.307,0.593,1.204,1.821,3.057,1.858852349,2.028667354,2.215963928,2.425966291,2.667048326,2.518,2.539,2.567,2.593,2.645,2.708,2.819,2.904,3.057
p19089,0.01025,0.0205,0.077,0.125,0.238,0.387,0.984,0.596794817,0.650404335,0.727010826,0.819778614,0.954605408,0.955,1.008,1.07,1.147,1.214,1.289,1.384,1.484,1.574
p19131,0.0045,0.009,0.034,0.071,0.155,0.218,0.189,0.117519527,0.132627311,0.159374746,0.199104982,0.267604343,0.304,0.332,0.362,0.401,0.443,0.498,0.579,0.691,0.818
p19191,0.0215,0.043,0.161,0.32,0.648,0.907,0.824,0.482341016,0.544302486,0.671338825,0.860934392,1.132258712,1.245,1.408,1.579,1.744,1.898,2.058,2.225,2.424,2.678
p19001,0.00225,0.0045,0.017,0.024,0.044,0.072,0.213,0.120585254,0.13368833,0.161557961,0.212452802,0.326072519,0.419,0.509,0.618,0.738,0.86,0.983,1.114,1.251,1.378
p19003,0.025,0.05,0.187,0.361,0.762,1.035,0.385,0.227885692,0.249339345,0.279451609,0.314786089,0.362052935,0.364,0.384,0.405,0.431,0.462,0.492,0.525,0.561,0.599
p19007,0.04375,0.0875,0.328,0.678,1.414,1.978,1.5,0.927893311,1.013272658,1.122172866,1.271379858,1.472948274,1.423,1.44,1.449,1.471,1.503,1.539,1.594,1.705,1.84
p19011,0.02275,0.0455,0.171,0.279,0.563,0.911,2.272,1.361182699,1.494975053,1.651602671,1.8319883,2.087988508,2.059,2.104,2.185,2.308,2.442,2.588,2.709,2.859,3.128
p19015,0.0365,0.073,0.274,0.489,1.026,1.642,3.609,2.131702034,2.291799939,2.460484085,2.610611135,2.840204077,2.631,2.632,2.633,2.635,2.668,2.715,2.796,2.896,3.029
p19029,0.01125,0.0225,0.084,0.203,0.418,0.571,0.31,0.176790245,0.210081661,0.247794981,0.302550587,0.391287023,0.422,0.472,0.52,0.567,0.613,0.656,0.698,0.757,0.829
p19031,0.00025,0.0005,0.002,0.002,0.006,0.009,0.004,0.001021909,0.002122037,0.002183216,0.004449273,0.007870716,0.011,0.015,0.022,0.029,0.038,0.047,0.059,0.072,0.091
p19039,0.0305,0.061,0.229,0.394,0.81,1.352,3.512,2.051993138,2.184637072,2.314208634,2.437089474,2.60295821,2.414,2.423,2.423,2.453,2.499,2.566,2.647,2.741,2.856
p19045,0.1165,0.233,0.873,1.574,3.228,5.247,12.089,7.219786612,7.667980631,8.105188258,8.673858385,9.420122628,8.8,8.804,8.901,9.013,9.117,9.352,9.583,9.874,10.177
p19049,0.1105,0.221,0.828,1.424,3.06,5.446,15.663,8.880388628,9.239349015,9.534102929,9.757256445,9.919350898,8.863,8.863,8.864,8.871,8.879,8.892,8.912,8.938,8.971
p19051,0.003,0.006,0.022,0.032,0.063,0.101,0.28,0.195184606,0.221752865,0.260894275,0.320347681,0.40365529,0.442,0.505,0.566,0.627,0.679,0.731,0.781,0.858,0.923
p19053,0.011,0.022,0.082,0.143,0.296,0.484,1.136,0.656065535,0.702394241,0.75539263,0.80865543,0.884893353,0.832,0.833,0.84,0.852,0.853,0.88,0.909,0.943,0.974
p19055,0.02275,0.0455,0.171,0.288,0.584,0.911,1.924,1.128187462,1.262612004,1.451838435,1.705184009,2.00815696,2.022,2.132,2.233,2.356,2.486,2.625,2.779,2.91,3.122
p19057,0.16825,0.3365,1.261,2.208,4.493,7.104,15.179,8.546224407,9.462162898,10.51109195,11.61816502,12.88211327,12.268,12.327,12.49,12.623,12.899,13.196,13.669,14.273,14.941
p19061,0.49375,0.9875,3.701,7.08,14.563,21.815,32.328,18.17873801,19.49303171,21.25687959,23.67569578,26.88299259,25.821,26.248,26.683,27.329,28.196,29.042,30.105,31.428,33.105
p19073,0.00025,0.0005,0.002,0.004,0.007,0.012,0.026,0.012262907,0.01379324,0.01528251,0.016684775,0.019114596,0.021,0.023,0.027,0.033,0.038,0.053,0.076,0.105,0.147
p19077,0.001,0.002,0.007,0.011,0.02,0.032,0.095,0.053139265,0.057294998,0.062221647,0.067851419,0.088826652,0.105,0.114,0.136,0.17,0.213,0.262,0.316,0.399,0.514
p19079,0.0025,0.005,0.019,0.037,0.079,0.114,0.123,0.06744599,0.074271294,0.082962196,0.104557924,0.149543603,0.177,0.204,0.239,0.279,0.323,0.389,0.467,0.57,0.689
p19083,0.00875,0.0175,0.066,0.158,0.37,0.498,0.141,0.092993713,0.110345923,0.130992942,0.163510795,0.201265451,0.2,0.2,0.202,0.204,0.206,0.214,0.218,0.229,0.249
p19087,0.08175,0.1635,0.613,1.086,2.246,3.499,6.261,3.577703175,3.763432586,3.939612717,4.106679297,4.334515724,4.012,4.044,4.109,4.195,4.309,4.454,4.623,4.854,5.095
p19095,0.00825,0.0165,0.062,0.158,0.326,0.438,0.125,0.073577443,0.083820461,0.08623702,0.088985467,0.092199816,0.085,0.086,0.088,0.089,0.092,0.095,0.099,0.105,0.112
p19097,0.0105,0.021,0.079,0.143,0.296,0.433,0.605,0.375040578,0.418041285,0.501048001,0.631796815,0.863529981,1.016,1.185,1.377,1.593,1.82,2.075,2.335,2.601,2.861
p19099,0.064,0.128,0.48,0.887,1.904,2.834,4.358,2.506742613,2.908251682,3.411274519,4.032153969,4.83037083,4.913,5.203,5.48,5.77,6.072,6.417,6.819,7.292,7.843
p19101,0.05525,0.1105,0.414,0.744,1.517,2.372,4.831,2.771417026,3.05042816,3.371976637,3.768534523,4.231072028,4.047,4.097,4.148,4.178,4.242,4.353,4.517,4.767,5.067
p19103,0,0,0,0.002,0.004,0.005,0.002,0.001021909,0.002122037,0.007641255,0.02002173,0.048348684,0.087,0.138,0.212,0.301,0.395,0.483,0.564,0.638,0.75
p19105,0.05125,0.1025,0.384,0.639,1.283,2.125,5.54,3.292590582,3.573510276,3.875207854,4.231258951,4.592000575,4.331,4.368,4.428,4.47,4.578,4.699,4.805,4.977,5.217
p19107,0.00875,0.0175,0.066,0.113,0.23,0.358,0.736,0.45985902,0.507166838,0.557811609,0.60176422,0.662264529,0.63,0.632,0.635,0.644,0.656,0.674,0.693,0.732,0.773
p19111,0.22875,0.4575,1.715,3.175,6.505,9.761,15.086,9.034696877,9.782590482,10.55803109,11.47690059,12.51893594,11.782,11.832,11.924,12.115,12.304,12.571,12.892,13.324,13.776
p19113,0.41225,0.8245,3.09,5.937,13.016,19.325,26.304,16.01637871,18.06065674,20.50803661,23.45768139,27.08987998,26.938,27.635,28.534,29.515,30.652,31.882,33.324,35.13,37.183
p19115,0.00075,0.0015,0.006,0.009,0.022,0.031,0.027,0.014306725,0.015915277,0.018557333,0.023358685,0.030358476,0.033,0.036,0.04,0.046,0.052,0.06,0.073,0.088,0.105
p19117,0.02325,0.0465,0.174,0.312,0.639,0.934,1.187,0.684678985,0.767116369,0.868919846,0.991075638,1.174985456,1.172,1.223,1.275,1.341,1.411,1.475,1.549,1.644,1.756
p19121,0.00475,0.0095,0.036,0.056,0.109,0.169,0.366,0.211535149,0.232363049,0.272901962,0.350380276,0.47111857,0.547,0.634,0.735,0.837,0.941,1.05,1.155,1.259,1.361
p19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.008,0.012
p19125,0,0,0,0,0.002,0.002,0,0,0,0,0,0.001124388,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.005
p19127,0.18775,0.3755,1.407,2.489,5.069,7.472,10.039,5.965904351,6.519958624,7.313772569,8.300119424,9.86200711,9.744,10.08,10.462,10.851,11.27,11.756,12.254,12.909,13.819
p19135,0.0005,0.001,0.004,0.006,0.011,0.017,0.024,0.013284816,0.014854259,0.016374118,0.017797093,0.021363372,0.022,0.024,0.027,0.03,0.033,0.036,0.041,0.055,0.088
p19139,0.0095,0.019,0.071,0.154,0.317,0.442,0.308,0.174746428,0.18992231,0.206313883,0.256945536,0.368799263,0.425,0.452,0.485,0.563,0.647,0.745,0.867,1.063,1.294
p19153,0,0,0,0,0,0,0,0,0,0,0,0.001124388,0.002,0.002,0.004,0.007,0.012,0.019,0.031,0.049,0.075
p19157,0.0545,0.109,0.409,0.656,1.324,2.294,6.73,3.862815767,4.109324614,4.355515306,4.645041372,4.987785149,4.68,4.714,4.763,4.831,4.92,5.023,5.145,5.321,5.509
p19159,0.01025,0.0205,0.077,0.177,0.372,0.513,0.277,0.168614974,0.190983328,0.22814604,0.295876677,0.393535799,0.443,0.503,0.571,0.642,0.718,0.792,0.872,0.952,1.035
p19163,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0.004,0.007,0.011,0.017,0.026,0.04
p19169,0.21275,0.4255,1.595,3.457,7.525,10.671,9.967,5.801377013,6.604840103,7.847568806,9.621553608,12.11640504,12.746,13.583,14.437,15.359,16.24,17.322,18.621,19.818,21.534
p19171,0.00925,0.0185,0.069,0.162,0.346,0.476,0.183,0.114453801,0.137932404,0.164832785,0.201329619,0.247365359,0.246,0.252,0.26,0.269,0.278,0.293,0.319,0.36,0.415
p19175,0.04025,0.0805,0.302,0.539,1.121,1.794,3.907,2.274769285,2.420183177,2.571828086,2.755212519,2.985250129,2.834,2.913,3,3.076,3.151,3.271,3.411,3.538,3.752
p19177,0.00175,0.0035,0.013,0.02,0.039,0.06,0.139,0.080730806,0.087003516,0.094969883,0.116793425,0.164160647,0.202,0.238,0.285,0.34,0.398,0.469,0.541,0.613,0.698
p19179,0.17625,0.3525,1.321,2.532,5.214,7.539,8.136,2.946163454,3.368733707,3.95817005,4.788530437,5.921027185,6.28,6.877,7.457,8.062,8.622,9.166,9.813,10.458,11.23
p19181,0.01425,0.0285,0.107,0.21,0.433,0.612,0.672,0.360733853,0.426529433,0.540345884,0.740804012,1.107522176,1.327,1.521,1.724,1.923,2.105,2.272,2.473,2.762,3.041
p19183,0.09325,0.1865,0.699,1.238,2.559,4.113,9.237,5.21991083,5.659472628,6.167584331,6.729525934,7.379358416,6.951,6.985,7.026,7.178,7.32,7.493,7.718,8.034,8.412
p19185,0.0005,0.001,0.004,0.009,0.018,0.026,0.033,0.018394361,0.02122037,0.022923765,0.02669564,0.031482864,0.032,0.035,0.039,0.043,0.048,0.053,0.06,0.077,0.112
p29001,0.05525,0.1105,0.324,0.42,0.604,0.956,1.462,0.033722995,0.046684814,0.075320941,0.119018062,0.230499539,0.332,0.364,0.428,0.536,0.755,1.134,1.746,2.59,3.647
p29045,0.01325,0.0265,0.078,0.099,0.14,0.224,0.353,0.008175271,0.008488148,0.010916078,0.016684775,0.032607252,0.05,0.064,0.084,0.117,0.167,0.246,0.362,0.521,0.715
p29103,0.00875,0.0175,0.051,0.065,0.092,0.146,0.252,0.005109545,0.005305092,0.006549647,0.011123183,0.019114596,0.03,0.041,0.059,0.088,0.131,0.198,0.294,0.423,0.584
p29111,0.018,0.036,0.105,0.135,0.189,0.303,0.504,0.010219089,0.010610185,0.013099294,0.021134048,0.040477968,0.062,0.082,0.114,0.164,0.239,0.353,0.516,0.734,1.005
p29121,0.04,0.08,0.234,0.292,0.402,0.613,0.908,0.024525814,0.036074629,0.060038432,0.096771695,0.159663095,0.204,0.229,0.26,0.305,0.366,0.464,0.613,0.858,1.193
p29127,0.0715,0.143,0.419,0.505,0.683,1.035,1.765,0.035766813,0.039257684,0.159374746,0.327021591,0.692623005,1.011,1.039,1.074,1.127,1.205,1.334,1.554,1.866,2.261
p29137,0.0205,0.041,0.12,0.153,0.215,0.337,0.555,0.011240998,0.01379324,0.018557333,0.030032595,0.055095012,0.082,0.101,0.128,0.174,0.246,0.358,0.522,0.748,1.033
p29173,0.01975,0.0395,0.116,0.148,0.209,0.335,0.555,0.011240998,0.012732222,0.014190902,0.017797093,0.030358476,0.045,0.051,0.067,0.099,0.147,0.235,0.377,0.568,0.809
p29197,0.00875,0.0175,0.051,0.066,0.094,0.147,0.252,0.005109545,0.006366111,0.007641255,0.011123183,0.020238984,0.029,0.034,0.041,0.054,0.077,0.112,0.162,0.229,0.318
p29199,0.015,0.03,0.088,0.107,0.146,0.217,0.303,0.010219089,0.016976296,0.034931451,0.061177508,0.120309516,0.174,0.181,0.19,0.207,0.234,0.278,0.345,0.455,0.582
p29205,0.01275,0.0255,0.075,0.094,0.131,0.208,0.353,0.007153363,0.007427129,0.010916078,0.016684775,0.031482864,0.043,0.046,0.05,0.06,0.076,0.103,0.163,0.255,0.375
p29007,0.0485,0.097,0.284,0.353,0.487,0.763,1.16,0.024525814,0.027586481,0.033839843,0.04671737,0.0843291,0.126,0.14,0.174,0.267,0.431,0.691,1.089,1.627,2.303
p29019,0.4265,0.853,2.498,3.064,4.089,6.052,8.824,0.208469422,0.285413974,0.940965963,1.870919441,3.75320713,5.329,5.627,6.452,8.066,9.787,11.45,13.364,15.096,16.118
p29027,0.0735,0.147,0.43,0.545,0.761,1.216,1.916,0.039854448,0.044562777,0.051305569,0.071188374,0.122558292,0.182,0.223,0.29,0.44,0.682,1.059,1.629,2.411,3.402
p29031,0.2105,0.421,1.233,1.486,2.009,3.049,5.194,0.127738617,0.212203698,0.407169727,0.725231555,1.603377282,2.218,2.317,2.513,2.843,3.361,4.291,5.989,8.175,10.728
p29051,0.16975,0.3395,0.994,1.25,1.745,2.719,4.135,0.090949895,0.103979812,0.128809726,0.189094117,0.333943235,0.468,0.57,0.763,1.106,1.616,2.422,3.674,5.355,7.43
p29053,0.039,0.078,0.228,0.334,0.512,0.75,1.109,0.040876357,0.082759442,0.312199844,0.665166365,1.226707303,1.659,1.67,1.9,2.096,2.309,2.554,2.957,3.363,3.748
p29071,0.2235,0.447,1.309,1.704,2.46,3.801,5.698,0.136935797,0.187800273,0.327482354,0.54837294,1.052427164,1.482,1.618,1.803,2.115,2.665,3.522,5.037,7.125,9.79
p29073,0.03475,0.0695,0.203,0.256,0.357,0.561,0.908,0.018394361,0.02122037,0.028381804,0.04004346,0.062965728,0.079,0.088,0.103,0.123,0.151,0.207,0.297,0.456,0.681
p29089,0.01725,0.0345,0.101,0.131,0.183,0.293,0.454,0.010219089,0.010610185,0.012007686,0.014460138,0.024736536,0.039,0.046,0.062,0.098,0.16,0.258,0.422,0.654,0.947
p29099,0.45625,0.9125,2.672,3.407,4.741,7.398,14.32,0.403654029,0.665258594,1.081783376,1.794169476,4.294037756,5.89,6.066,6.495,7.291,8.588,10.599,14.335,20.277,27.097
p29113,0.20975,0.4195,1.228,1.394,1.819,2.585,3.58,0.23912669,0.581438133,1.450746828,2.692922692,4.490805655,5.527,5.566,5.69,5.975,6.48,7.181,8.335,9.733,11.154
p29125,0.01675,0.0335,0.098,0.127,0.178,0.286,0.454,0.00919718,0.010610185,0.010916078,0.015572457,0.024736536,0.036,0.048,0.07,0.107,0.164,0.249,0.391,0.591,0.844
p29131,0.05625,0.1125,0.329,0.43,0.606,0.945,1.563,0.035766813,0.047745832,0.091695059,0.167960069,0.294589655,0.371,0.395,0.434,0.536,0.699,0.965,1.384,1.95,2.649
p29133,0.028,0.056,0.164,0.202,0.276,0.43,0.656,0.017372452,0.025464444,0.042572706,0.078974602,0.146170439,0.206,0.22,0.249,0.311,0.411,0.594,0.876,1.239,1.672
p29135,0.02725,0.0545,0.16,0.201,0.278,0.44,0.706,0.016350543,0.02122037,0.034931451,0.057840553,0.102319308,0.141,0.153,0.175,0.218,0.297,0.418,0.599,0.84,1.136
p29139,0.0255,0.051,0.149,0.192,0.268,0.423,0.656,0.014306725,0.016976296,0.020740549,0.030032595,0.057343788,0.082,0.097,0.125,0.174,0.254,0.378,0.568,0.821,1.134
p29141,0.06375,0.1275,0.373,0.477,0.672,1.073,1.714,0.037810631,0.043501758,0.058946824,0.085648512,0.142797275,0.198,0.232,0.302,0.415,0.591,0.896,1.363,2.019,2.856
p29151,0.02425,0.0485,0.142,0.182,0.256,0.413,0.656,0.014306725,0.014854259,0.017465726,0.021134048,0.037104804,0.057,0.067,0.088,0.142,0.233,0.374,0.587,0.876,1.233
p29157,0.03875,0.0775,0.227,0.293,0.424,0.663,1.008,0.022481997,0.030769536,0.048030745,0.085648512,0.163036259,0.246,0.299,0.387,0.533,0.778,1.138,1.661,2.359,3.223
p29163,0.0325,0.065,0.19,0.238,0.333,0.523,0.857,0.017372452,0.019098333,0.020740549,0.027807958,0.059592564,0.094,0.099,0.127,0.184,0.281,0.425,0.645,0.941,1.309
p29175,0.058,0.116,0.34,0.445,0.619,0.937,1.361,0.036788722,0.055172962,0.093878275,0.165735432,0.317077415,0.468,0.495,0.555,0.671,0.868,1.178,1.626,2.216,2.927
p29183,0.75225,1.5045,4.405,5.605,7.907,12.16,18.556,0.428179843,0.542180449,0.788140865,1.299187817,2.452290219,3.571,3.803,4.339,5.6,7.921,11.865,17.943,26.3,36.885
p29186,0.03675,0.0735,0.215,0.283,0.426,0.667,1.008,0.021460088,0.028647499,0.044755922,0.074525329,0.134926559,0.2,0.245,0.321,0.449,0.645,0.932,1.335,1.885,2.566
p29187,0.129,0.258,0.755,0.961,1.352,2.142,3.378,0.072555534,0.081698424,0.100427922,0.143489065,0.264231179,0.39,0.445,0.532,0.79,1.224,2.011,3.287,5.061,7.301
p29189,3.559071627,7.118143253,20.841,25.062,34.335,50.491,72.048,3.713277332,8.511229005,19.03015778,35.21793521,60.66998928,77.4536426,78.59411434,81.01579034,87.88784394,99.74936528,121.9981771,153.4592014,180.1560837,212.7206663
p29201,0.083,0.166,0.486,0.597,0.819,1.266,1.967,0.042920175,0.053050925,0.08623702,0.14015211,0.240619031,0.313,0.345,0.404,0.497,0.651,0.889,1.359,2.03,2.863
p29219,0.0665,0.133,0.389,0.493,0.687,1.073,1.714,0.036788722,0.041379721,0.049122353,0.068963737,0.127055844,0.18,0.207,0.245,0.329,0.471,0.689,1.045,1.521,2.126
p29510,1.068928373,2.137856747,6.259,7.527,10.312,15.164,21.639,1.115242376,2.556254869,5.715500484,10.57732301,18.22157005,23.2623574,23.60488566,24.33220966,26.39615606,29.95863472,36.64082287,46.08979862,54.10791627,63.88833372
