r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.092,0.184,0.214,0.288,0.38,0.398544341,0.438214526,0.506568947,0.607462143,0.703119143,0.678,0.678,0.681,0.689,0.707,0.735,0.765,0.799,0.837
p32017,0.0135,0.027,0.054,0.126,0.15,0.218,0.302,0.329054558,0.359696669,0.409403783,0.508443589,0.584995127,0.567,0.567,0.568,0.577,0.593,0.617,0.647,0.68,0.713
p32019,0.172,0.344,0.688,1.444,1.701,2.348,3.171,3.480620575,4.073379096,5.416139113,7.267294361,8.228181464,7.858,7.899,7.92,7.981,8.168,8.395,8.775,9.289,9.763
p32021,0.016,0.032,0.064,0.156,0.185,0.268,0.374,0.418982512,0.495511341,0.611376316,0.756546259,0.866242785,0.825,0.827,0.838,0.846,0.862,0.881,0.894,0.932,0.96
p32023,0.2635,0.527,1.054,4.044,5.201,8.164,12.082,12.66246904,13.58677242,14.73089398,16.2301424,17.53410395,16.166,16.166,16.166,16.219,16.492,16.98,17.392,17.971,18.515
p32027,0.01725,0.0345,0.069,0.153,0.179,0.247,0.332,0.346427004,0.393650337,0.482550592,0.60968728,0.703119143,0.682,0.683,0.688,0.696,0.709,0.731,0.756,0.794,0.84
p32029,0.043,0.086,0.172,0.3,0.342,0.42,0.504,0.533436271,0.599494449,0.899596579,1.009099202,1.105865789,1.034,1.034,1.039,1.046,1.061,1.086,1.116,1.145,1.195
p32031,2.24625,4.4925,8.985,18.016,21.552,28.613,37.141,39.31384443,43.4808549,48.87080251,59.11073934,65.73432747,61.613,61.642,61.76,62.201,63.409,64.612,66.519,69.015,72.561
p32033,0.03775,0.0755,0.151,0.303,0.352,0.468,0.606,0.622342316,0.651486003,0.716183684,0.814399797,0.854992878,0.798,0.798,0.798,0.806,0.82,0.846,0.878,0.921,0.973
p32510,0.2735,0.547,1.094,2.178,2.517,3.265,4.148,4.491288146,5.107904915,5.958735593,7.510946759,8.551053774,8.065,8.075,8.192,8.577,8.808,8.921,9.289,9.714,10.232
p32003,9.2515,18.503,37.006,174.786,269.071,499.547,774.127,802.5548701,847.2193488,890.9903657,941.0089258,995.5942072,906.828,907.323,907.894,908.824,911.66,918.927,934.145,957.408,985.127
p16009,0.00125,0.0025,0.005,0.029,0.114,0.303,9.348,9.554845089,9.9261426,10.24601201,10.5371318,10.7931601,9.68,9.68,9.683,9.687,9.711,9.756,9.817,9.873,9.91
p16017,0.0055,0.011,0.022,0.115,0.523,1.402,36.805,37.61849812,39.08067175,40.31590106,41.37974268,42.2951477,37.908,37.908,37.908,37.941,38.025,38.119,38.266,38.467,38.678
p16021,0.001,0.002,0.004,0.014,0.063,0.179,8.011,8.18650952,8.504332757,8.760149212,8.942821812,9.075299407,8.093,8.093,8.094,8.099,8.111,8.133,8.171,8.216,8.266
p16055,0.0115,0.023,0.046,0.293,1.336,3.329,47.701,48.74606049,50.66842198,52.54670261,54.32780939,56.19665691,50.593,50.593,50.604,50.702,51.001,51.301,51.799,52.248,52.969
p16057,0.0165,0.033,0.066,0.403,1.076,3.133,162.493,166.0529886,172.424153,177.4487005,181.0748969,183.5422212,163.397,163.397,163.397,163.411,163.523,163.68,163.858,164.093,164.329
p16061,0.0005,0.001,0.002,0.01,0.046,0.119,2.838,2.900176509,3.012326974,3.107101777,3.191957673,3.261347835,2.925,2.925,2.925,2.925,2.934,2.946,2.959,2.978,2.999
p16069,0.006,0.012,0.024,0.142,0.534,1.43,43.258,44.20572073,45.92445794,47.40568284,48.56248187,49.47371291,44.196,44.196,44.2,44.217,44.306,44.435,44.56,44.722,44.807
p16001,0.02025,0.0405,0.081,0.769,3.621,8.616,61.793,63.20606669,65.89133677,69.05604663,72.62065291,76.74461076,70.094,70.104,70.177,70.496,71.086,72.036,73.393,74.975,77.282
p16003,0.00025,0.0005,0.001,0.009,0.045,0.107,0.766,0.78380387,0.818071186,0.862477303,0.93678228,1.021491492,0.959,0.959,0.959,0.963,0.993,1.017,1.043,1.088,1.14
p16013,0.002,0.004,0.008,0.075,0.353,0.839,6.022,6.153933382,6.397083243,6.606139442,6.865657303,7.171815262,6.513,6.513,6.513,6.527,6.565,6.673,6.854,7.033,7.184
p16015,0.00075,0.0015,0.003,0.027,0.126,0.299,2.138,2.185862422,2.272773645,2.373450198,2.503278064,2.640353007,2.421,2.421,2.421,2.427,2.453,2.495,2.552,2.633,2.714
p16023,0.00025,0.0005,0.001,0.006,0.031,0.074,0.533,0.544677265,0.566601833,0.589541447,0.623038096,0.665994453,0.613,0.613,0.613,0.614,0.626,0.637,0.653,0.678,0.699
p16025,0,0,0,0.004,0.021,0.05,0.356,0.363799449,0.378795608,0.396302862,0.418325579,0.445496289,0.409,0.409,0.409,0.41,0.412,0.423,0.434,0.444,0.459
p16027,0.0105,0.021,0.042,0.408,1.927,4.602,33.063,33.78838482,35.23754097,36.74699182,38.62613681,40.82478495,37.216,37.216,37.22,37.328,37.685,38.31,38.98,40.053,41.44
p16035,0.0005,0.001,0.002,0.012,0.058,0.154,3.765,3.850551475,4.003349656,4.128973619,4.225533372,4.340213848,3.911,3.911,3.911,3.923,3.937,3.96,3.993,4.038,4.074
p16037,0,0,0,0.001,0.003,0.007,0.053,0.054161154,0.056235762,0.058954145,0.061191242,0.065249457,0.062,0.064,0.067,0.072,0.078,0.084,0.091,0.096,0.106
p16039,0.00175,0.0035,0.007,0.07,0.329,0.788,5.632,5.759476676,6.024653948,6.28953385,6.581952456,6.927692296,6.347,6.348,6.348,6.353,6.399,6.436,6.511,6.58,6.855
p16045,0.001,0.002,0.004,0.037,0.177,0.422,3.052,3.118864942,3.264857379,3.449909211,3.689275582,3.95096709,3.654,3.654,3.66,3.682,3.743,3.846,3.979,4.109,4.374
p16047,0.001,0.002,0.004,0.04,0.191,0.458,3.391,3.468357672,3.611821423,3.739221218,3.868399034,4.010591594,3.611,3.611,3.611,3.617,3.631,3.661,3.718,3.84,4.024
p16049,0.00075,0.0015,0.003,0.024,0.111,0.266,1.9,1.944692,2.024487449,2.097239112,2.185083608,2.328730603,2.165,2.165,2.165,2.18,2.215,2.28,2.374,2.444,2.527
p16053,0.001,0.002,0.004,0.035,0.163,0.387,2.781,2.843971538,2.98049541,3.14640454,3.337704085,3.562845323,3.269,3.269,3.273,3.283,3.321,3.375,3.466,3.617,3.784
p16059,0.0005,0.001,0.002,0.02,0.095,0.226,1.625,1.660601419,1.726331802,1.787183981,1.88469024,1.997983358,1.845,1.845,1.845,1.857,1.879,1.933,1.981,2.02,2.087
p16063,0.00025,0.0005,0.001,0.014,0.066,0.156,1.121,1.145559502,1.192622585,1.233670066,1.276115528,1.335363877,1.209,1.209,1.209,1.21,1.22,1.243,1.271,1.318,1.381
p16067,0.00125,0.0025,0.005,0.042,0.202,0.481,3.543,3.621643957,3.770979241,3.910624935,4.071998984,4.23671471,3.832,3.832,3.832,3.837,3.856,3.911,3.972,4.068,4.13
p16073,0.0005,0.001,0.002,0.022,0.103,0.247,1.868,1.908925201,1.98522852,2.069945527,2.19509672,2.35910535,2.163,2.163,2.163,2.177,2.202,2.24,2.315,2.403,2.502
p16075,0.001,0.002,0.004,0.036,0.172,0.411,2.962,3.029958897,3.15556901,3.266496316,3.432272367,3.617969864,3.321,3.321,3.321,3.331,3.382,3.423,3.485,3.543,3.612
p16079,0.00125,0.0025,0.005,0.025,0.111,0.297,7.159,7.318909147,7.61092687,7.854002173,8.082806726,8.291180939,7.447,7.447,7.453,7.462,7.49,7.545,7.603,7.679,7.746
p16085,0.001,0.002,0.004,0.038,0.18,0.431,3.055,3.124996394,3.253185806,3.382221119,3.579131347,3.817093206,3.541,3.541,3.541,3.566,3.612,3.71,3.827,3.938,4.064
p16087,0.0005,0.001,0.002,0.021,0.099,0.238,1.724,1.762792276,1.835620171,1.925835395,2.052688012,2.220731502,2.065,2.065,2.067,2.077,2.11,2.171,2.222,2.29,2.41
p16005,0.01125,0.0225,0.045,0.475,2.461,5.725,40.002,40.87940835,42.4526954,43.79965432,45.05900515,46.23036493,41.507,41.507,41.513,41.577,41.785,42.086,42.451,42.938,43.539
p16007,0.002,0.004,0.008,0.094,0.516,1.194,8.582,8.770019311,9.114437727,9.392268653,9.614812901,9.767168645,8.715,8.715,8.717,8.725,8.728,8.763,8.789,8.819,8.862
p16011,0.00325,0.0065,0.013,0.118,0.557,1.344,12.309,12.57867253,13.06049057,13.50486612,13.97385444,14.54162888,13.149,13.149,13.149,13.149,13.297,13.466,13.663,14.137,14.543
p16019,0.03325,0.0665,0.133,1.326,7.337,17.05,164.797,168.4197288,174.8921602,180.0601507,183.6905443,185.968826,165.47,165.482,165.499,165.523,165.613,165.829,165.946,166.211,166.542
p16029,0.0005,0.001,0.002,0.016,0.077,0.185,1.34,1.369357478,1.426054052,1.482587566,1.55759524,1.634611385,1.484,1.484,1.485,1.486,1.502,1.523,1.56,1.607,1.682
p16031,0.00125,0.0025,0.005,0.046,0.216,0.512,3.7,3.781061693,3.929076007,4.09731306,4.282274341,4.517962368,4.126,4.126,4.131,4.151,4.217,4.292,4.36,4.418,4.538
p16033,0.0005,0.001,0.002,0.019,0.109,0.248,1.717,1.754617007,1.823948598,1.878890428,1.916954713,1.941733826,1.728,1.728,1.728,1.728,1.729,1.731,1.736,1.741,1.747
p16041,0.0045,0.009,0.018,0.165,0.879,2.085,29.144,29.78250324,30.92542514,31.82759596,32.45027168,32.82610158,29.205,29.205,29.205,29.214,29.221,29.243,29.255,29.277,29.291
p16043,0,0,0,0,0,0,0.027,0.027591531,0.028648407,0.030568816,0.031151905,0.033749719,0.032,0.035,0.04,0.048,0.058,0.072,0.089,0.105,0.125
p16051,0.0025,0.005,0.01,0.1,0.488,1.156,8.758,8.956006669,9.317098682,9.619351285,9.850677323,10.02816647,8.963,8.963,8.963,8.965,8.973,9.003,9.018,9.086,9.161
p16065,0.003,0.006,0.012,0.067,0.311,0.838,22.257,22.74666276,23.62008129,24.30657553,24.82250528,25.19866511,22.46,22.46,22.461,22.47,22.508,22.577,22.668,22.723,22.881
p16071,0.004,0.008,0.016,0.228,1.328,3.02,20.857,21.31394695,22.13036411,22.77049254,23.20483137,23.46392956,20.857,20.857,20.857,20.857,20.858,20.858,20.858,20.858,20.858
p16077,0.00025,0.0005,0.001,0.011,0.051,0.122,0.872,0.892126178,0.929481659,0.973835132,1.024675154,1.095740873,1.021,1.021,1.021,1.027,1.045,1.067,1.097,1.137,1.179
p16081,0.0005,0.001,0.002,0.004,0.015,0.065,4.326,4.420776455,4.590111479,4.72288204,4.812969291,4.868959444,4.33,4.333,4.339,4.346,4.356,4.366,4.379,4.393,4.408
p16083,0.00325,0.0065,0.013,0.12,0.567,1.35,9.793,10.0218573,10.45879077,11.01241589,11.61966049,12.44352135,11.468,11.47,11.48,11.544,11.674,11.839,12.059,12.337,12.8
p30001,0.0065,0.013,0.026,0.14,0.303,0.636,1.188,1.23242173,1.304033058,1.377780198,1.438550461,1.487237612,1.335,1.336,1.338,1.348,1.364,1.384,1.403,1.407,1.45
p30007,0.00175,0.0035,0.007,0.033,0.071,0.144,0.269,0.283068673,0.304521959,0.354816612,0.421663283,0.503995802,0.5,0.5,0.5,0.514,0.531,0.546,0.565,0.599,0.626
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.006,0.011,0.018,0.027
p30029,0.00525,0.0105,0.021,0.105,0.212,0.427,0.784,0.823658304,0.892344835,0.988027796,1.185997518,1.522112322,1.583,1.622,1.686,1.756,1.849,2.008,2.182,2.379,2.707
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.006,0.009
p30043,0.00125,0.0025,0.005,0.024,0.048,0.097,0.178,0.195184536,0.233431467,0.304596415,0.404974762,0.521995652,0.534,0.534,0.54,0.557,0.578,0.602,0.623,0.64,0.688
p30047,0,0,0,0.002,0.004,0.008,0.012,0.01430672,0.018037886,0.022926612,0.031151905,0.039374672,0.041,0.045,0.053,0.067,0.089,0.122,0.165,0.219,0.297
p30053,0.00075,0.0015,0.003,0.018,0.039,0.083,0.131,0.145111016,0.164463079,0.184504638,0.203599949,0.229498088,0.241,0.245,0.252,0.273,0.307,0.352,0.415,0.478,0.56
p30057,0.00675,0.0135,0.027,0.15,0.337,0.714,1.305,1.333590678,1.384673019,1.424725165,1.464139525,1.488362603,1.326,1.336,1.336,1.337,1.354,1.375,1.377,1.408,1.443
p30061,0,0,0,0.002,0.004,0.008,0.014,0.015328628,0.015915782,0.017467895,0.021138793,0.024749794,0.026,0.026,0.027,0.029,0.031,0.033,0.035,0.041,0.051
p30063,0.016,0.032,0.064,0.324,0.697,1.51,2.595,2.936965218,3.439930979,4.013248817,4.685023967,5.365080312,5.117,5.138,5.175,5.212,5.305,5.481,5.679,5.852,6.21
p30077,0,0,0,0.002,0.003,0.007,0.013,0.013284811,0.01485473,0.016376151,0.018913656,0.021374822,0.022,0.022,0.023,0.025,0.027,0.029,0.033,0.045,0.059
p30081,0.00125,0.0025,0.005,0.024,0.049,0.1,0.179,0.197228353,0.228126206,0.274027599,0.331545272,0.426371449,0.427,0.433,0.45,0.475,0.509,0.552,0.619,0.73,0.906
p30089,0.00025,0.0005,0.001,0.008,0.018,0.037,0.062,0.069489782,0.081701013,0.094981678,0.113481939,0.146248782,0.148,0.151,0.156,0.163,0.17,0.183,0.217,0.258,0.309
p30093,0.01375,0.0275,0.055,0.298,0.657,1.312,2.392,2.527179883,2.863779677,3.310166053,3.890650395,4.571961918,4.429,4.429,4.488,4.558,4.621,4.713,4.884,5.085,5.328
p30003,0.0015,0.003,0.006,0.03,0.066,0.138,0.227,0.238104696,0.257835666,0.281669803,0.311519048,0.394871711,0.431,0.432,0.438,0.463,0.494,0.534,0.578,0.616,0.666
p30005,0.00175,0.0035,0.007,0.038,0.079,0.16,0.293,0.31372593,0.341658783,0.377743224,0.430563827,0.502870811,0.497,0.498,0.504,0.514,0.531,0.55,0.575,0.602,0.643
p30009,0.004,0.008,0.016,0.077,0.162,0.334,0.6,0.642780488,0.724698599,0.895229605,1.128143981,1.39498838,1.385,1.387,1.401,1.422,1.46,1.502,1.565,1.68,1.78
p30013,0.0175,0.035,0.07,0.357,0.769,1.644,2.874,3.135215479,3.579989859,4.131157106,4.866372556,5.623828156,5.416,5.417,5.458,5.533,5.639,5.773,5.914,6.221,6.563
p30015,0.001,0.002,0.004,0.02,0.041,0.083,0.152,0.162483462,0.179317809,0.199789046,0.269241463,0.370121917,0.4,0.401,0.408,0.427,0.453,0.477,0.502,0.529,0.57
p30031,0.0055,0.011,0.022,0.107,0.219,0.45,0.837,0.885994726,1.003755307,1.16489023,1.328406226,1.551362078,1.485,1.486,1.498,1.538,1.561,1.57,1.667,1.714,1.878
p30035,0.00075,0.0015,0.003,0.014,0.029,0.06,0.108,0.115475668,0.126265203,0.141926645,0.1635475,0.19574837,0.196,0.197,0.202,0.21,0.218,0.238,0.275,0.319,0.369
p30041,0.0025,0.005,0.01,0.083,0.154,0.296,0.473,0.501757106,0.544319739,0.602642369,0.737632603,0.934867213,0.967,0.971,0.995,1.035,1.07,1.123,1.16,1.23,1.299
p30049,0.02675,0.0535,0.107,0.557,1.193,2.472,4.603,4.836693241,5.237353274,5.71200158,6.219255278,6.700444189,6.112,6.121,6.186,6.191,6.285,6.353,6.53,6.713,6.949
p30051,0.0005,0.001,0.002,0.007,0.015,0.032,0.058,0.061314514,0.067907336,0.078605526,0.100131123,0.132748894,0.138,0.14,0.142,0.146,0.151,0.156,0.159,0.169,0.181
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.005
p30067,0.00075,0.0015,0.003,0.014,0.028,0.057,0.107,0.113431851,0.12520415,0.134284441,0.147971548,0.19574837,0.217,0.217,0.221,0.234,0.251,0.275,0.302,0.336,0.358
p30071,0.003,0.006,0.012,0.068,0.153,0.3,0.507,0.54161154,0.611166022,0.704174507,0.811062093,0.931492241,0.899,0.899,0.906,0.915,0.938,0.96,0.99,1.024,1.077
p30073,0.0005,0.001,0.002,0.012,0.023,0.047,0.086,0.090949862,0.100799952,0.112449572,0.132395595,0.183373473,0.208,0.209,0.215,0.227,0.243,0.259,0.28,0.302,0.324
p30095,0,0,0,0.002,0.007,0.014,0.018,0.018394354,0.019098938,0.019651382,0.024476497,0.047249606,0.057,0.057,0.057,0.058,0.059,0.062,0.069,0.091,0.115
p30097,0.00075,0.0015,0.003,0.013,0.025,0.052,0.096,0.101168948,0.110349421,0.12118352,0.143521276,0.188998426,0.205,0.207,0.214,0.225,0.239,0.249,0.264,0.283,0.31
p30099,0.001,0.002,0.004,0.018,0.037,0.075,0.139,0.148176742,0.162340975,0.180137665,0.205825085,0.28687261,0.314,0.314,0.323,0.338,0.358,0.386,0.423,0.448,0.497
p30101,0.00025,0.0005,0.001,0.005,0.011,0.022,0.039,0.043942068,0.04986945,0.060045888,0.07342949,0.091124241,0.094,0.096,0.099,0.103,0.107,0.112,0.119,0.134,0.158
p30033,0.001,0.002,0.004,0.019,0.041,0.085,0.158,0.166571096,0.185684121,0.211798224,0.244764966,0.300372498,0.297,0.3,0.3,0.302,0.311,0.321,0.327,0.339,0.354
p30105,0.0035,0.007,0.014,0.091,0.173,0.339,0.566,0.592706968,0.65997442,0.790422237,0.964596481,1.355613708,1.434,1.455,1.458,1.481,1.542,1.622,1.625,1.724,1.849
p30027,0.00475,0.0095,0.019,0.169,0.307,0.587,0.921,0.991251309,1.140631031,1.357037073,1.606548233,1.914734051,1.886,1.886,1.89,1.925,1.979,2.046,2.105,2.17,2.302
p30037,0.00125,0.0025,0.005,0.028,0.061,0.129,0.239,0.246279964,0.25995777,0.274027599,0.287042551,0.300372498,0.272,0.272,0.273,0.273,0.274,0.277,0.282,0.288,0.298
p30045,0.003,0.006,0.012,0.065,0.142,0.283,0.521,0.540589631,0.579334459,0.621202007,0.664203113,0.71436905,0.661,0.661,0.661,0.661,0.667,0.679,0.696,0.717,0.746
p30065,0.002,0.004,0.008,0.043,0.094,0.188,0.352,0.362777541,0.384100868,0.402853322,0.428338691,0.456746196,0.418,0.418,0.418,0.419,0.419,0.421,0.426,0.438,0.455
p30069,0.00025,0.0005,0.001,0.008,0.017,0.035,0.065,0.067445965,0.075334701,0.085155987,0.096793418,0.109124091,0.104,0.104,0.105,0.106,0.108,0.111,0.114,0.118,0.122
p30075,0.00075,0.0015,0.003,0.018,0.039,0.083,0.139,0.150220559,0.179317809,0.219440428,0.269241463,0.328497264,0.323,0.325,0.326,0.329,0.338,0.35,0.366,0.386,0.412
p30087,0.013,0.026,0.052,0.295,0.638,1.327,2.42,2.492434992,2.612310324,2.727175066,2.82703536,2.959850346,2.68,2.681,2.681,2.687,2.692,2.744,2.801,2.854,2.914
p30103,0.0005,0.001,0.002,0.01,0.021,0.043,0.081,0.08584032,0.096555743,0.111357829,0.129057891,0.150748744,0.147,0.147,0.149,0.15,0.153,0.159,0.165,0.17,0.179
p30107,0.00275,0.0055,0.011,0.059,0.132,0.269,0.489,0.508910466,0.547502895,0.587357961,0.630826072,0.672744396,0.617,0.619,0.62,0.622,0.626,0.647,0.655,0.672,0.703
p30111,0.03325,0.0665,0.133,0.669,1.417,3.031,5.278,5.852470356,6.876678802,8.321268357,10.20558652,12.53914556,12.47,12.493,12.527,12.788,13.143,13.462,14.076,14.81,15.58
p56003,0.00025,0.0005,0.001,0.002,0.005,0.007,0.01,0.013284811,0.019098938,0.043669737,0.114594507,0.300372498,0.35,0.451,0.598,0.782,0.953,1.118,1.27,1.396,1.492
p56013,0.0065,0.013,0.026,0.106,0.329,0.998,1.88,2.781635116,3.878145505,5.123551876,6.855644191,9.04379967,8.312,8.511,8.781,9.09,9.366,9.603,9.833,10.23,10.726
p56017,0.0005,0.001,0.002,0.007,0.015,0.033,0.057,0.106278491,0.234492519,0.448706546,0.762109099,1.192490067,1.168,1.249,1.308,1.357,1.411,1.479,1.532,1.588,1.63
p56023,0,0,0,0.001,0.001,0.002,0.002,0.003065726,0.004244208,0.020743125,0.057853537,0.137248857,0.149,0.196,0.265,0.346,0.438,0.53,0.615,0.692,0.727
p56029,0.002,0.004,0.008,0.025,0.056,0.131,0.227,0.525261003,1.638264476,3.389863323,5.726387642,8.678177715,8.384,8.662,9.044,9.438,9.894,10.27,10.679,11.168,11.582
p56035,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.015328628,0.043503137,0.129917467,0.318194456,0.703119143,0.785,0.975,1.201,1.401,1.574,1.726,1.89,1.983,2.099
p56037,0.00625,0.0125,0.025,0.074,0.166,0.369,0.632,1.141471868,2.474373548,4.679212304,7.780188222,11.66277786,11.345,11.562,11.933,12.408,12.772,13.159,13.52,14.044,14.324
p56039,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.01,0.02,0.036,0.058,0.084,0.116
p56041,0.00125,0.0025,0.005,0.018,0.04,0.069,0.095,0.140001473,0.283300917,0.648495592,1.309492569,2.311855743,2.374,2.562,2.775,3.046,3.3,3.521,3.813,4.106,4.459
p56043,0,0,0,0.001,0.001,0.002,0.002,0.004087634,0.010610521,0.031660559,0.082330034,0.193498388,0.225,0.302,0.418,0.547,0.666,0.783,0.871,0.951,1.032
p56019,0,0,0,0.001,0.001,0.002,0.002,0.002043817,0.003183156,0.037119276,0.125720187,0.319497339,0.355,0.448,0.6,0.792,0.986,1.165,1.314,1.457,1.554
p56033,0,0,0,0.001,0.002,0.003,0.003,0.003065726,0.011671573,0.031660559,0.076767194,0.227248107,0.259,0.32,0.456,0.625,0.816,1.053,1.292,1.595,1.83
p56005,0.00025,0.0005,0.001,0.003,0.005,0.007,0.009,0.010219086,0.013793678,0.055678914,0.288155119,0.798743347,0.933,1.262,1.778,2.443,3.144,3.738,4.243,4.654,5.155
p56011,0,0,0,0,0,0,0.001,0.001021909,0.001061052,0.001091743,0.028926769,0.091124241,0.11,0.149,0.217,0.308,0.409,0.506,0.583,0.643,0.703
p56045,0.00225,0.0045,0.009,0.037,0.124,0.282,0.614,1.07606972,1.657363414,2.301395132,2.992807996,3.706844124,3.33,3.341,3.359,3.386,3.424,3.482,3.543,3.611,3.691
p56001,0.0005,0.001,0.002,0.004,0.006,0.009,0.011,0.016350537,0.03501472,0.138651415,0.372710289,0.870742747,0.956,1.219,1.605,2.02,2.439,2.824,3.106,3.448,3.653
p56007,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.006131451,0.011671573,0.03821102,0.139071004,0.395996702,0.47,0.641,0.897,1.206,1.511,1.797,1.993,2.217,2.432
p56009,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.008175269,0.015915782,0.055678914,0.171335476,0.453371224,0.513,0.668,0.9,1.176,1.414,1.627,1.797,1.931,2.105
p56015,0.00525,0.0105,0.021,0.084,0.267,0.889,1.584,2.235935942,3.151324802,4.269808521,5.661858696,7.2753144,6.632,6.673,6.714,6.771,6.872,6.973,7.131,7.392,7.695
p56021,0.03525,0.0705,0.141,0.572,1.786,4.477,8.882,13.9112413,20.36265127,27.99885178,36.74144657,46.20786511,41.817,41.972,42.221,42.466,42.799,43.503,44.055,44.871,46.008
p56025,0.00625,0.0125,0.025,0.08,0.173,0.338,0.589,1.112858428,2.379939909,4.347322303,7.058131572,10.76391034,10.495,11.139,12.188,13.26,14.234,15.229,16.012,17.217,18.389
p56027,0.00075,0.0015,0.003,0.015,0.059,0.096,0.229,0.376062352,0.578273406,0.816624079,1.098104644,1.424238137,1.277,1.282,1.291,1.301,1.314,1.324,1.335,1.347,1.375
p56031,0.00375,0.0075,0.015,0.054,0.133,0.346,0.665,1.128187056,1.816521233,2.669312665,3.671474493,4.748585447,4.342,4.382,4.436,4.491,4.544,4.665,4.77,4.9,5.046
p49001,0.0195,0.039,0.078,0.777,1.576,2.24,3.109,3.198573811,3.343375236,3.463010132,3.555767419,3.706844124,3.351,3.351,3.351,3.351,3.351,3.352,3.405,3.502,3.64
p49003,0.09825,0.1965,0.393,4.579,9.514,13.445,18.692,19.16078561,19.98916092,20.69072132,21.31680342,21.76856868,19.454,19.494,19.55,19.592,19.693,19.747,19.819,19.853,20.042
p49005,0.1495,0.299,0.598,6.852,14.504,20.622,28.669,29.46264586,30.8776778,32.18132083,33.31696218,34.52033746,31.153,31.159,31.203,31.277,31.455,31.587,31.733,32.006,32.408
p49007,0.042,0.084,0.168,1.706,3.663,5.359,7.524,7.692927682,7.999271947,8.286332567,8.590137747,9.059549539,8.278,8.279,8.28,8.283,8.284,8.346,8.559,8.879,9.311
p49011,0.39175,0.7835,1.567,16.515,32.243,45.006,62.207,64.05527271,67.35134449,70.47531307,73.4528538,75.9829921,68.578,68.976,69.285,69.666,69.868,70.035,70.339,70.776,71.743
p49015,0.02775,0.0555,0.111,1.027,1.94,2.664,3.631,3.735075808,3.904671809,4.061285527,4.214407691,4.395338389,3.992,3.994,4.011,4.031,4.045,4.055,4.079,4.161,4.277
p49017,0.00075,0.0015,0.003,0.027,0.056,0.084,0.123,0.131826205,0.145364141,0.161578026,0.186911429,0.25087291,0.279,0.279,0.284,0.3,0.323,0.354,0.396,0.438,0.487
