*tech,region,sc_point_gid,year,capacity
wind-ons_10,i43715,43715,2014,1.2
wind-ons_6,i43905,43905,2014,56.7
wind-ons_10,i44090,44090,2014,5.52
wind-ons_10,i44091,44091,2014,18.0
wind-ons_10,i44094,44094,2014,10.5
wind-ons_10,i44470,44470,2014,2.43
wind-ons_10,i44471,44471,2014,4.14
wind-ons_10,i44472,44472,2014,4.14
wind-ons_10,i44473,44473,2014,2.43
wind-ons_7,i45451,45451,2014,1.7
wind-ons_8,i45674,45674,2014,203.5
wind-ons_4,i46163,46163,2014,105.0
wind-ons_10,i46373,46373,2014,17.0
wind-ons_4,i46543,46543,2014,96.0
wind-ons_6,i48059,48059,2014,100.8
wind-ons_3,i48439,48439,2014,148.5
wind-ons_5,i49558,49558,2014,99.0
wind-ons_7,i51067,51067,2014,4.0
wind-ons_7,i51068,51068,2014,1.5
wind-ons_4,i51847,51847,2014,100.5
wind-ons_3,i52207,52207,2014,162.0
wind-ons_4,i52585,52585,2014,75.0
wind-ons_2,i52983,52983,2014,112.2
wind-ons_2,i53390,53390,2014,150.0
wind-ons_3,i54136,54136,2014,50.0
wind-ons_10,i54366,54366,2014,7.4
wind-ons_10,i54367,54367,2014,14.1
wind-ons_10,i54368,54368,2014,21.2
wind-ons_8,i54370,54370,2014,13.6
wind-ons_5,i54517,54517,2014,44.0
wind-ons_10,i54745,54745,2014,3.0
wind-ons_10,i54746,54746,2014,22.0
wind-ons_10,i54747,54747,2014,46.9
wind-ons_7,i54749,54749,2014,76.9
wind-ons_9,i54752,54752,2014,0.1
wind-ons_10,i55125,55125,2014,8.7
wind-ons_10,i55126,55126,2014,29.0
wind-ons_1,i55130,55130,2014,135.0
wind-ons_9,i55132,55132,2014,8.3
wind-ons_10,i55504,55504,2014,2.4
wind-ons_10,i55505,55505,2014,18.4
wind-ons_10,i55511,55511,2014,88.5
wind-ons_10,i55884,55884,2014,1.8
wind-ons_7,i55885,55885,2014,17.3
wind-ons_2,i55886,55886,2014,59.6
wind-ons_10,i55892,55892,2014,25.3
wind-ons_4,i56265,56265,2014,6.5
wind-ons_7,i56266,56266,2014,23.1
wind-ons_10,i56272,56272,2014,15.0
wind-ons_6,i56408,56408,2014,18.9
wind-ons_7,i56645,56645,2014,1.6
wind-ons_7,i56646,56646,2014,15.3
wind-ons_8,i56647,56647,2014,28.7
wind-ons_8,i56648,56648,2014,67.0
wind-ons_9,i56650,56650,2014,59.0
wind-ons_9,i56651,56651,2014,15.0
wind-ons_9,i56652,56652,2014,3.5
wind-ons_5,i56789,56789,2014,25.5
wind-ons_5,i56790,56790,2014,25.5
wind-ons_8,i56900,56900,2014,0.7
wind-ons_4,i57026,57026,2014,1.5
wind-ons_5,i57027,57027,2014,4.5
wind-ons_8,i57028,57028,2014,7.5
wind-ons_10,i57030,57030,2014,4.2
wind-ons_9,i57031,57031,2014,3.7
wind-ons_4,i57168,57168,2014,120.0
wind-ons_4,i57169,57169,2014,94.5
wind-ons_2,i57171,57171,2014,25.5
wind-ons_8,i57280,57280,2014,27.0
wind-ons_8,i57281,57281,2014,0.7
wind-ons_4,i57531,57531,2014,10.0
wind-ons_3,i57532,57532,2014,10.0
wind-ons_3,i57535,57535,2014,114.0
wind-ons_4,i57536,57536,2014,79.8
wind-ons_5,i57550,57550,2014,25.5
wind-ons_10,i57660,57660,2014,0.7
wind-ons_4,i57916,57916,2014,3.0
wind-ons_2,i57929,57929,2014,101.2
wind-ons_4,i59051,59051,2014,10.0
wind-ons_3,i59052,59052,2014,10.0
wind-ons_3,i59431,59431,2014,49.5
wind-ons_3,i59432,59432,2014,10.0
wind-ons_3,i59809,59809,2014,8.8
wind-ons_4,i59810,59810,2014,10.0
wind-ons_10,i60076,60076,2014,9.1
wind-ons_10,i60077,60077,2014,9.6
wind-ons_7,i60078,60078,2014,19.0
wind-ons_9,i60079,60079,2014,16.1
wind-ons_9,i60080,60080,2014,9.4
wind-ons_9,i60081,60081,2014,3.0
wind-ons_10,i60456,60456,2014,20.5
wind-ons_10,i60457,60457,2014,15.066
wind-ons_9,i60459,60459,2014,30.087
wind-ons_8,i60460,60460,2014,15.684
wind-ons_9,i60461,60461,2014,16.0
wind-ons_9,i60836,60836,2014,29.9
wind-ons_6,i60837,60837,2014,38.9
wind-ons_5,i60839,60839,2014,45.0
wind-ons_8,i60840,60840,2014,11.881
wind-ons_9,i60841,60841,2014,7.332
wind-ons_10,i61216,61216,2014,20.5
wind-ons_7,i61217,61217,2014,31.0
wind-ons_7,i61220,61220,2014,43.4
wind-ons_7,i61221,61221,2014,22.2
wind-ons_4,i61327,61327,2014,0.161
wind-ons_1,i61333,61333,2014,79.5
wind-ons_1,i61336,61336,2014,80.0
wind-ons_2,i61349,61349,2014,123.0
wind-ons_4,i61353,61353,2014,40.5
wind-ons_10,i61596,61596,2014,16.5
wind-ons_10,i61597,61597,2014,30.75
wind-ons_8,i61598,61598,2014,0.632
wind-ons_7,i61601,61601,2014,20.0
wind-ons_8,i61602,61602,2014,3.4
wind-ons_8,i61647,61647,2014,63.0
wind-ons_1,i61707,61707,2014,160.839
wind-ons_2,i61714,61714,2014,10.0
wind-ons_6,i61725,61725,2014,98.9
wind-ons_3,i61734,61734,2014,106.5
wind-ons_10,i61976,61976,2014,5.9
wind-ons_10,i61977,61977,2014,11.6
wind-ons_8,i61978,61978,2014,14.368
wind-ons_10,i61979,61979,2014,22.4
wind-ons_10,i61980,61980,2014,11.7
wind-ons_9,i61981,61981,2014,6.5
wind-ons_10,i62357,62357,2014,5.4
wind-ons_7,i62358,62358,2014,7.3
wind-ons_10,i62359,62359,2014,8.0
wind-ons_3,i62459,62459,2014,20.0
wind-ons_4,i62827,62827,2014,90.0
wind-ons_1,i62839,62839,2014,60.0
wind-ons_6,i63959,63959,2014,100.0
wind-ons_4,i63974,63974,2014,204.0
wind-ons_1,i64014,64014,2014,74.3
wind-ons_2,i64015,64015,2014,151.4
wind-ons_4,i64016,64016,2014,99.0
wind-ons_5,i64741,64741,2014,0.6
wind-ons_5,i65120,65120,2014,0.6
wind-ons_5,i65121,65121,2014,0.7
wind-ons_5,i65778,65778,2014,50.0
wind-ons_6,i66634,66634,2014,30.0
wind-ons_3,i66635,66635,2014,90.0
wind-ons_2,i66656,66656,2014,57.0
wind-ons_1,i67796,67796,2014,150.0
wind-ons_5,i68203,68203,2014,112.5
wind-ons_5,i70834,70834,2014,84.0
wind-ons_5,i70835,70835,2014,160.0
wind-ons_5,i70856,70856,2014,120.0
wind-ons_4,i71211,71211,2014,180.0
wind-ons_6,i71976,71976,2014,130.5
wind-ons_4,i71977,71977,2014,120.0
wind-ons_3,i71978,71978,2014,63.0
wind-ons_2,i71988,71988,2014,162.3
wind-ons_3,i72358,72358,2014,249.0
wind-ons_3,i72367,72367,2014,200.0
wind-ons_6,i72737,72737,2014,73.5
wind-ons_3,i72738,72738,2014,209.0
wind-ons_3,i72739,72739,2014,197.0
wind-ons_5,i72741,72741,2014,37.5
wind-ons_5,i72746,72746,2014,200.0
wind-ons_6,i73117,73117,2014,75.0
wind-ons_4,i73118,73118,2014,126.5
wind-ons_4,i73120,73120,2014,98.8
wind-ons_2,i73121,73121,2014,152.0
wind-ons_2,i73122,73122,2014,101.2
wind-ons_5,i73123,73123,2014,120.6
wind-ons_5,i73489,73489,2014,120.0
wind-ons_2,i73499,73499,2014,241.0
wind-ons_2,i73500,73500,2014,144.0
wind-ons_1,i73502,73502,2014,232.5
wind-ons_1,i73503,73503,2014,170.2
wind-ons_2,i73504,73504,2014,114.0
wind-ons_4,i73515,73515,2014,26.453
wind-ons_3,i73872,73872,2014,121.9
wind-ons_5,i73873,73873,2014,34.3
wind-ons_5,i73880,73880,2014,80.5
wind-ons_3,i73882,73882,2014,223.5
wind-ons_1,i73883,73883,2014,299.0
wind-ons_5,i73895,73895,2014,26.347
wind-ons_7,i74216,74216,2014,1.3
wind-ons_6,i74240,74240,2014,0.925
wind-ons_5,i74241,74241,2014,91.575
wind-ons_6,i74242,74242,2014,0.6
wind-ons_4,i74252,74252,2014,142.5
wind-ons_3,i74253,74253,2014,58.8
wind-ons_4,i74254,74254,2014,124.2
wind-ons_8,i74257,74257,2014,0.035
wind-ons_6,i74261,74261,2014,169.5
wind-ons_5,i74263,74263,2014,213.0
wind-ons_8,i74596,74596,2014,1.3
wind-ons_6,i74621,74621,2014,59.4
wind-ons_4,i74633,74633,2014,90.0
wind-ons_4,i74634,74634,2014,199.5
wind-ons_3,i74635,74635,2014,214.5
wind-ons_3,i74636,74636,2014,149.5
wind-ons_6,i74637,74637,2014,69.53
wind-ons_8,i74638,74638,2014,0.035
wind-ons_8,i74985,74985,2014,23.3
wind-ons_3,i74986,74986,2014,30.0
wind-ons_4,i75013,75013,2014,115.5
wind-ons_6,i75015,75015,2014,186.0
wind-ons_4,i75016,75016,2014,112.5
wind-ons_3,i75017,75017,2014,79.92
wind-ons_7,i75018,75018,2014,0.08
wind-ons_5,i75366,75366,2014,23.3
wind-ons_3,i77285,77285,2014,278.0
wind-ons_7,i77665,77665,2014,75.0
wind-ons_6,i77666,77666,2014,75.0
wind-ons_3,i78057,78057,2014,150.0
wind-ons_4,i78423,78423,2014,82.0
wind-ons_6,i78424,78424,2014,78.0
wind-ons_3,i78425,78425,2014,82.5
wind-ons_5,i78426,78426,2014,167.7
wind-ons_1,i78804,78804,2014,150.0
wind-ons_7,i90622,90622,2014,180.0
wind-ons_6,i93662,93662,2014,201.6
wind-ons_6,i94041,94041,2014,257.618
wind-ons_6,i94042,94042,2014,25.582
wind-ons_4,i7317,7317,2015,101.4
wind-ons_5,i7697,7697,2015,104.2
wind-ons_6,i8729,8729,2015,5.43
wind-ons_7,i9109,9109,2015,36.57
wind-ons_10,i9165,9165,2015,44.0
wind-ons_8,i9166,9166,2015,228.6
wind-ons_4,i10440,10440,2015,118.5
wind-ons_3,i10441,10441,2015,40.5
wind-ons_7,i10810,10810,2015,149.0
wind-ons_5,i10820,10820,2015,40.5
wind-ons_7,i11880,11880,2015,9.0
wind-ons_5,i12322,12322,2015,4.5
wind-ons_7,i12324,12324,2015,11.9
wind-ons_3,i12702,12702,2015,115.5
wind-ons_5,i12703,12703,2015,2.6
wind-ons_6,i12911,12911,2015,57.0
wind-ons_7,i12978,12978,2015,149.4
wind-ons_7,i12979,12979,2015,78.0
wind-ons_9,i13339,13339,2015,136.3
wind-ons_8,i13342,13342,2015,199.0
wind-ons_8,i13350,13350,2015,95.0
wind-ons_7,i13358,13358,2015,7.2
wind-ons_6,i13359,13359,2015,156.0
wind-ons_8,i13718,13718,2015,262.2
wind-ons_7,i13720,13720,2015,94.0
wind-ons_9,i13721,13721,2015,98.9
wind-ons_6,i13722,13722,2015,204.0
wind-ons_8,i13731,13731,2015,176.9
wind-ons_8,i14100,14100,2015,163.3
wind-ons_9,i14104,14104,2015,9.9
wind-ons_8,i14111,14111,2015,122.8
wind-ons_8,i14112,14112,2015,43.0
wind-ons_7,i14478,14478,2015,75.0
wind-ons_6,i14480,14480,2015,221.0
wind-ons_9,i14484,14484,2015,98.7
wind-ons_9,i14486,14486,2015,5.0
wind-ons_10,i14487,14487,2015,10.0
wind-ons_10,i14488,14488,2015,6.6
wind-ons_8,i14493,14493,2015,98.9
wind-ons_6,i14655,14655,2015,25.0
wind-ons_7,i14858,14858,2015,24.0
wind-ons_6,i14859,14859,2015,125.4
wind-ons_6,i14860,14860,2015,100.8
wind-ons_8,i14861,14861,2015,102.9
wind-ons_8,i14864,14864,2015,72.0
wind-ons_9,i14866,14866,2015,9.9
wind-ons_9,i14867,14867,2015,10.0
wind-ons_10,i14868,14868,2015,9.9
wind-ons_10,i14872,14872,2015,25.0
wind-ons_1,i15175,15175,2015,66.0
wind-ons_6,i15239,15239,2015,76.5
wind-ons_8,i15241,15241,2015,96.6
wind-ons_8,i15242,15242,2015,100.5
wind-ons_8,i15247,15247,2015,8.3
wind-ons_4,i15383,15383,2015,49.5
wind-ons_8,i15626,15626,2015,3.3
wind-ons_8,i15627,15627,2015,1.7
wind-ons_4,i15742,15742,2015,50.6
wind-ons_5,i15745,15745,2015,49.5
wind-ons_5,i15762,15762,2015,120.0
wind-ons_8,i16000,16000,2015,24.6
wind-ons_8,i16001,16001,2015,25.2
wind-ons_6,i16069,16069,2015,135.0
wind-ons_6,i16122,16122,2015,48.0
wind-ons_4,i16126,16126,2015,18.0
wind-ons_5,i16143,16143,2015,148.5
wind-ons_5,i16505,16505,2015,31.5
wind-ons_5,i16522,16522,2015,48.0
wind-ons_6,i16532,16532,2015,0.931
wind-ons_6,i16910,16910,2015,0.7
wind-ons_6,i16912,16912,2015,0.969
wind-ons_6,i17290,17290,2015,0.7
wind-ons_7,i17465,17465,2015,4.5
wind-ons_8,i18295,18295,2015,100.7
wind-ons_6,i18608,18608,2015,2.993
wind-ons_5,i18609,18609,2015,1.118
wind-ons_4,i18763,18763,2015,30.0
wind-ons_7,i18954,18954,2015,100.5
wind-ons_5,i18956,18956,2015,81.0
wind-ons_7,i18957,18957,2015,97.5
wind-ons_5,i18989,18989,2015,0.389
wind-ons_5,i19335,19335,2015,106.5
wind-ons_3,i19556,19556,2015,61.5
wind-ons_6,i20026,20026,2015,1.8
wind-ons_3,i20696,20696,2015,180.0
wind-ons_5,i22235,22235,2015,0.4
wind-ons_7,i23507,23507,2015,45.5
wind-ons_9,i23508,23508,2015,30.55
wind-ons_6,i23886,23886,2015,16.5
wind-ons_6,i23887,23887,2015,68.5
wind-ons_8,i23888,23888,2015,68.5
wind-ons_9,i23889,23889,2015,16.5
wind-ons_6,i24140,24140,2015,2.0
wind-ons_6,i24141,24141,2015,2.0
wind-ons_9,i24269,24269,2015,28.071
wind-ons_4,i24291,24291,2015,24.0
wind-ons_7,i24512,24512,2015,0.931
wind-ons_6,i24647,24647,2015,2.479
wind-ons_5,i24648,24648,2015,45.5
wind-ons_6,i24892,24892,2015,0.931
wind-ons_6,i24893,24893,2015,0.931
wind-ons_6,i24894,24894,2015,0.931
wind-ons_6,i24948,24948,2015,0.8
wind-ons_6,i24949,24949,2015,0.7
wind-ons_6,i25272,25272,2015,0.969
wind-ons_6,i25273,25273,2015,0.969
wind-ons_6,i25274,25274,2015,0.969
wind-ons_6,i25275,25275,2015,0.931
wind-ons_6,i25329,25329,2015,0.7
wind-ons_5,i25652,25652,2015,0.969
wind-ons_6,i25653,25653,2015,0.969
wind-ons_6,i25654,25654,2015,0.969
wind-ons_6,i25655,25655,2015,0.931
wind-ons_6,i25656,25656,2015,0.931
wind-ons_6,i25657,25657,2015,0.017
wind-ons_3,i26032,26032,2015,2.95
wind-ons_5,i26033,26033,2015,1.9
wind-ons_6,i26034,26034,2015,0.969
wind-ons_6,i26035,26035,2015,0.969
wind-ons_6,i26036,26036,2015,0.969
wind-ons_6,i26037,26037,2015,0.931
wind-ons_6,i26038,26038,2015,0.017
wind-ons_5,i26187,26187,2015,5.2
wind-ons_5,i26392,26392,2015,40.5
wind-ons_5,i26394,26394,2015,25.0
wind-ons_4,i26413,26413,2015,8.4
wind-ons_5,i26414,26414,2015,1.683
wind-ons_6,i26415,26415,2015,1.3
wind-ons_6,i26416,26416,2015,0.969
wind-ons_6,i26417,26417,2015,0.969
wind-ons_6,i26418,26418,2015,0.931
wind-ons_6,i26420,26420,2015,1.7
wind-ons_5,i26484,26484,2015,59.0
wind-ons_8,i26665,26665,2015,21.0
wind-ons_4,i26794,26794,2015,2.8
wind-ons_5,i26795,26795,2015,2.1
wind-ons_6,i26796,26796,2015,2.1
wind-ons_6,i26797,26797,2015,0.969
wind-ons_6,i26798,26798,2015,0.931
wind-ons_6,i26799,26799,2015,0.017
wind-ons_6,i26800,26800,2015,1.7
wind-ons_6,i26813,26813,2015,1.6
wind-ons_6,i26962,26962,2015,1.8
wind-ons_8,i27045,27045,2015,21.0
wind-ons_4,i27171,27171,2015,50.4
wind-ons_3,i27172,27172,2015,103.5
wind-ons_4,i27173,27173,2015,8.85
wind-ons_3,i27174,27174,2015,3.9
wind-ons_4,i27175,27175,2015,4.2
wind-ons_5,i27176,27176,2015,4.2
wind-ons_6,i27177,27177,2015,0.969
wind-ons_6,i27178,27178,2015,0.931
wind-ons_6,i27179,27179,2015,0.017
wind-ons_6,i27259,27259,2015,52.8
wind-ons_6,i27308,27308,2015,30.0
wind-ons_6,i27309,27309,2015,34.5
wind-ons_6,i27310,27310,2015,11.5
wind-ons_7,i27450,27450,2015,64.5
wind-ons_3,i27552,27552,2015,150.0
wind-ons_3,i27553,27553,2015,21.9
wind-ons_4,i27554,27554,2015,21.9
wind-ons_4,i27555,27555,2015,2.1
wind-ons_4,i27556,27556,2015,4.2
wind-ons_4,i27557,27557,2015,1.5
wind-ons_5,i27558,27558,2015,0.931
wind-ons_6,i27560,27560,2015,0.017
wind-ons_6,i27640,27640,2015,69.0
wind-ons_7,i27705,27705,2015,1.7
wind-ons_8,i27809,27809,2015,18.9
wind-ons_9,i27810,27810,2015,10.5
wind-ons_3,i27933,27933,2015,49.5
wind-ons_4,i27934,27934,2015,103.5
wind-ons_4,i27935,27935,2015,2.0
wind-ons_4,i27936,27936,2015,2.0
wind-ons_3,i27937,27937,2015,1.683
wind-ons_4,i27938,27938,2015,0.931
wind-ons_5,i27939,27939,2015,0.9
wind-ons_5,i27940,27940,2015,0.05
wind-ons_8,i28187,28187,2015,10.5
wind-ons_4,i28297,28297,2015,51.0
wind-ons_5,i28312,28312,2015,5.2
wind-ons_4,i28313,28313,2015,51.0
wind-ons_4,i28316,28316,2015,2.0
wind-ons_4,i28317,28317,2015,2.0
wind-ons_4,i28318,28318,2015,1.0
wind-ons_4,i28319,28319,2015,49.95
wind-ons_2,i28320,28320,2015,0.9
wind-ons_5,i28335,28335,2015,8.0
wind-ons_6,i28365,28365,2015,145.2
wind-ons_6,i28673,28673,2015,1.3
wind-ons_5,i28692,28692,2015,2.0
wind-ons_4,i28693,28693,2015,9.2
wind-ons_4,i28694,28694,2015,85.5
wind-ons_4,i28695,28695,2015,12.0
wind-ons_4,i28696,28696,2015,2.0
wind-ons_4,i28697,28697,2015,1.683
wind-ons_4,i28698,28698,2015,1.3
wind-ons_4,i28699,28699,2015,1.3
wind-ons_3,i28700,28700,2015,15.6
wind-ons_4,i28701,28701,2015,1.2
wind-ons_4,i28702,28702,2015,0.02
wind-ons_5,i28715,28715,2015,32.0
wind-ons_6,i28716,28716,2015,3.0
wind-ons_7,i28744,28744,2015,0.1
wind-ons_6,i29053,29053,2015,1.3
wind-ons_5,i29073,29073,2015,2.0
wind-ons_5,i29074,29074,2015,205.5
wind-ons_3,i29075,29075,2015,10.4
wind-ons_4,i29076,29076,2015,2.0
wind-ons_4,i29077,29077,2015,1.683
wind-ons_5,i29078,29078,2015,1.3
wind-ons_5,i29079,29079,2015,1.3
wind-ons_4,i29080,29080,2015,1.0
wind-ons_4,i29082,29082,2015,19.98
wind-ons_5,i29097,29097,2015,100.5
wind-ons_6,i29124,29124,2015,30.0
wind-ons_5,i29125,29125,2015,67.7
wind-ons_7,i29188,29188,2015,3.794
wind-ons_6,i29191,29191,2015,112.0
wind-ons_5,i29244,29244,2015,1.5
wind-ons_5,i29452,29452,2015,2.0
wind-ons_5,i29453,29453,2015,2.0
wind-ons_4,i29457,29457,2015,2.0
wind-ons_5,i29458,29458,2015,4.0
wind-ons_5,i29459,29459,2015,2.0
wind-ons_4,i29460,29460,2015,1.3
wind-ons_4,i29461,29461,2015,99.0
wind-ons_5,i29462,29462,2015,100.5
wind-ons_5,i29465,29465,2015,0.9
wind-ons_4,i29476,29476,2015,100.5
wind-ons_5,i29477,29477,2015,100.6
wind-ons_6,i29504,29504,2015,99.0
wind-ons_6,i29505,29505,2015,0.1
wind-ons_7,i29568,29568,2015,8.117
wind-ons_6,i29569,29569,2015,8.089
wind-ons_5,i29572,29572,2015,6.6
wind-ons_5,i29573,29573,2015,126.0
wind-ons_7,i29621,29621,2015,1.5
wind-ons_6,i29832,29832,2015,11.6
wind-ons_6,i29834,29834,2015,2.0
wind-ons_4,i29837,29837,2015,4.0
wind-ons_4,i29838,29838,2015,4.0
wind-ons_5,i29839,29839,2015,8.4
wind-ons_4,i29841,29841,2015,0.9
wind-ons_5,i29844,29844,2015,2.1
wind-ons_5,i29845,29845,2015,0.9
wind-ons_5,i29846,29846,2015,1.3
wind-ons_6,i29847,29847,2015,1.3
wind-ons_5,i29856,29856,2015,9.8
wind-ons_5,i29857,29857,2015,98.9
wind-ons_6,i29958,29958,2015,37.5
wind-ons_6,i30212,30212,2015,3.8
wind-ons_6,i30213,30213,2015,2.0
wind-ons_6,i30214,30214,2015,2.0
wind-ons_5,i30215,30215,2015,1.683
wind-ons_5,i30216,30216,2015,1.5
wind-ons_5,i30217,30217,2015,4.0
wind-ons_5,i30218,30218,2015,4.0
wind-ons_5,i30220,30220,2015,2.0
wind-ons_5,i30221,30221,2015,0.9
wind-ons_5,i30224,30224,2015,1.7
wind-ons_5,i30225,30225,2015,1.7
wind-ons_6,i30236,30236,2015,13.5
wind-ons_6,i30264,30264,2015,54.0
wind-ons_6,i30332,30332,2015,100.5
wind-ons_6,i30338,30338,2015,87.5
wind-ons_1,i30529,30529,2015,99.0
wind-ons_5,i30598,30598,2015,98.2
wind-ons_5,i30599,30599,2015,43.5
wind-ons_5,i30601,30601,2015,10.5
wind-ons_5,i30612,30612,2015,3.8
wind-ons_6,i30614,30614,2015,28.0
wind-ons_6,i30617,30617,2015,300.0
wind-ons_5,i30618,30618,2015,99.0
wind-ons_1,i30908,30908,2015,99.0
wind-ons_1,i30909,30909,2015,99.0
wind-ons_1,i30910,30910,2015,39.0
wind-ons_5,i30977,30977,2015,2.0
wind-ons_5,i30978,30978,2015,49.6
wind-ons_5,i30979,30979,2015,100.0
wind-ons_5,i30987,30987,2015,10.5
wind-ons_5,i30988,30988,2015,66.0
wind-ons_4,i30989,30989,2015,20.0
wind-ons_5,i30991,30991,2015,80.0
wind-ons_5,i30992,30992,2015,80.0
wind-ons_6,i30994,30994,2015,132.0
wind-ons_3,i31286,31286,2015,17.0
wind-ons_5,i31356,31356,2015,1.2
wind-ons_6,i31358,31358,2015,0.6
wind-ons_4,i31369,31369,2015,199.0
wind-ons_6,i31376,31376,2015,0.5
wind-ons_5,i31749,31749,2015,150.0
wind-ons_6,i32121,32121,2015,0.21
wind-ons_5,i32122,32122,2015,20.79
wind-ons_5,i32127,32127,2015,2.3
wind-ons_5,i32130,32130,2015,98.0
wind-ons_5,i32131,32131,2015,42.0
wind-ons_6,i32152,32152,2015,30.0
wind-ons_6,i32517,32517,2015,80.0
wind-ons_3,i32623,32623,2015,100.5
wind-ons_7,i32633,32633,2015,64.5
wind-ons_4,i33243,33243,2015,8.91
wind-ons_6,i33258,33258,2015,76.5
wind-ons_6,i33278,33278,2015,0.9
wind-ons_3,i33623,33623,2015,8.91
wind-ons_3,i33624,33624,2015,54.27
wind-ons_5,i33638,33638,2015,104.3
wind-ons_4,i33639,33639,2015,0.7
wind-ons_5,i33653,33653,2015,199.7
wind-ons_7,i33658,33658,2015,0.9
wind-ons_7,i33772,33772,2015,24.0
wind-ons_2,i34004,34004,2015,8.91
wind-ons_5,i34018,34018,2015,0.7
wind-ons_5,i34019,34019,2015,160.5
wind-ons_5,i34022,34022,2015,62.2
wind-ons_5,i34023,34023,2015,124.5
wind-ons_5,i34030,34030,2015,150.0
wind-ons_5,i34031,34031,2015,16.2
wind-ons_6,i34055,34055,2015,100.5
wind-ons_3,i34368,34368,2015,59.4
wind-ons_5,i34399,34399,2015,15.0
wind-ons_5,i34403,34403,2015,79.4
wind-ons_5,i34410,34410,2015,35.0
wind-ons_1,i35085,35085,2015,99.0
wind-ons_6,i35290,35290,2015,26.0
wind-ons_1,i35464,35464,2015,19.5
wind-ons_1,i35465,35465,2015,4.9
wind-ons_2,i35466,35466,2015,1.3
wind-ons_6,i35542,35542,2015,159.1
wind-ons_5,i35552,35552,2015,150.0
wind-ons_6,i35670,35670,2015,102.0
wind-ons_6,i35816,35816,2015,48.861
wind-ons_1,i35845,35845,2015,24.8
wind-ons_1,i35846,35846,2015,25.0
wind-ons_2,i35847,35847,2015,28.8
wind-ons_5,i35920,35920,2015,105.0
wind-ons_6,i35925,35925,2015,14.553
wind-ons_5,i35933,35933,2015,150.0
wind-ons_6,i36195,36195,2015,142.2
wind-ons_5,i36196,36196,2015,64.08
wind-ons_1,i36224,36224,2015,1.8
wind-ons_1,i36225,36225,2015,32.619
wind-ons_1,i36226,36226,2015,25.0
wind-ons_1,i36227,36227,2015,99.0
wind-ons_6,i36305,36305,2015,0.147
wind-ons_7,i36378,36378,2015,1.8
wind-ons_5,i36575,36575,2015,15.92
wind-ons_6,i36576,36576,2015,12.139
wind-ons_1,i36605,36605,2015,16.8
wind-ons_1,i36606,36606,2015,8.781
wind-ons_6,i36722,36722,2015,76.2
wind-ons_6,i36723,36723,2015,217.5
wind-ons_7,i36757,36757,2015,1.8
wind-ons_7,i36758,36758,2015,1.8
wind-ons_6,i37100,37100,2015,2.5
wind-ons_6,i37101,37101,2015,80.0
wind-ons_7,i37138,37138,2015,1.8
wind-ons_6,i37480,37480,2015,2.5
wind-ons_7,i37854,37854,2015,1.5
wind-ons_6,i38234,38234,2015,1.5
wind-ons_7,i38238,38238,2015,8.4
wind-ons_7,i38244,38244,2015,10.5
wind-ons_5,i38315,38315,2015,70.0
wind-ons_1,i38512,38512,2015,29.4
wind-ons_1,i38513,38513,2015,42.0
wind-ons_5,i38522,38522,2015,10.5
wind-ons_5,i38580,38580,2015,165.2
wind-ons_4,i38584,38584,2015,174.8
wind-ons_6,i38618,38618,2015,53.0
wind-ons_7,i38624,38624,2015,99.0
wind-ons_7,i38625,38625,2015,51.0
wind-ons_5,i38695,38695,2015,80.0
wind-ons_7,i38999,38999,2015,72.0
wind-ons_7,i39004,39004,2015,49.5
wind-ons_7,i39005,39005,2015,102.0
wind-ons_1,i39074,39074,2015,62.5
wind-ons_6,i39273,39273,2015,9.9
wind-ons_6,i39274,39274,2015,15.4
wind-ons_6,i39378,39378,2015,150.0
wind-ons_5,i39659,39659,2015,221.0
wind-ons_6,i39663,39663,2015,199.5
wind-ons_4,i39665,39665,2015,201.0
wind-ons_5,i39666,39666,2015,60.0
wind-ons_6,i39667,39667,2015,151.8
wind-ons_6,i39668,39668,2015,22.5
wind-ons_5,i39833,39833,2015,29.4
wind-ons_6,i39865,39865,2015,4.717
wind-ons_6,i40039,40039,2015,79.5
wind-ons_7,i40045,40045,2015,29.7
wind-ons_6,i40212,40212,2015,9.0
wind-ons_6,i40214,40214,2015,52.5
wind-ons_6,i40245,40245,2015,2.783
wind-ons_10,i40366,40366,2015,18.9
wind-ons_6,i40470,40470,2015,0.7
wind-ons_6,i40471,40471,2015,0.7
wind-ons_7,i40533,40533,2015,130.5
wind-ons_7,i40535,40535,2015,106.0
wind-ons_6,i40590,40590,2015,15.0
wind-ons_6,i40592,40592,2015,30.0
wind-ons_5,i40593,40593,2015,37.8
wind-ons_7,i40913,40913,2015,99.0
wind-ons_6,i40914,40914,2015,201.3
wind-ons_7,i40915,40915,2015,100.0
wind-ons_7,i40917,40917,2015,199.7
wind-ons_8,i40971,40971,2015,10.4
wind-ons_5,i40972,40972,2015,34.5
wind-ons_10,i41050,41050,2015,16.2
wind-ons_7,i41052,41052,2015,40.923
wind-ons_7,i41294,41294,2015,100.0
wind-ons_7,i41295,41295,2015,100.0
wind-ons_7,i41431,41431,2015,150.0
wind-ons_8,i41433,41433,2015,21.965
wind-ons_6,i41664,41664,2015,198.0
wind-ons_6,i41665,41665,2015,198.0
wind-ons_8,i41809,41809,2015,15.5
wind-ons_7,i41811,41811,2015,150.0
wind-ons_6,i41812,41812,2015,145.8
