region,year,capacity
i34846,2020,2.1328
i34847,2020,0.6075
i34848,2020,0.1944
i34849,2020,0.1215
i34850,2020,0.0486
i34851,2020,0.5589
i34853,2020,0.1701
i34855,2020,0.8748
i34856,2020,1.5309
i34857,2020,1.1421
i34858,2020,0.1458
i34859,2020,0.4374
i35077,2022,160.3103
i35078,2024,47.7284
i35079,2024,127.9395
i35080,2022,104.1255
i35084,2020,148.1814
i35085,2020,102.7186
i35086,2010,111.0
i35145,2019,112.9707
i35146,2019,47.0293
i35158,2019,201.0
i35159,2016,92.8
i35160,2020,26.9465
i35166,2014,2.2564
i35167,2014,144.2679
i35171,2010,1.5
i35174,2018,7.1442
i35175,2018,33.8985
i35176,2018,19.0265
i35178,2021,16.1634
i35179,2021,15.2361
i35180,2021,4.1395
i35222,2020,2.673
i35223,2020,0.3402
i35224,2020,0.1701
i35225,2020,1.5914
i35226,2020,0.9027
i35227,2020,1.1421
i35228,2020,0.0729
i35230,2020,0.3645
i35231,2020,0.1215
i35232,2020,0.1701
i35233,2020,0.2916
i35234,2020,0.6075
i35235,2020,0.0972
i35236,2020,3.5478
i35237,2020,0.8505
i35238,2020,0.1458
i35239,2020,0.0486
i35253,2012,1.0
i35291,2020,11.8142
i35292,2020,68.1858
i35304,2012,0.1
i35457,2024,86.8239
i35458,2023,33.9957
i35459,2023,95.5233
i35460,2024,66.9951
i35519,2020,24.3
i35520,2020,72.4062
i35521,2018,202.5
i35538,2011,62.2864
i35546,2012,8.0
i35549,2016,3.0
i35550,2017,3.0
i35551,2017,0.5457
i35553,2017,3.0
i35556,2012,105.6
i35557,2013,38.0633
i35558,2010,1.5
i35602,2020,0.8505
i35603,2020,0.2187
i35604,2020,0.5832
i35605,2020,5.4189
i35606,2020,0.6075
i35607,2020,0.8748
i35608,2020,0.486
i35609,2020,1.0449
i35610,2020,0.2187
i35611,2020,0.2187
i35612,2020,0.0243
i35613,2020,1.6281
i35614,2020,1.6524
i35615,2020,3.8637
i35616,2020,5.0787
i35837,2023,35.9672
i35838,2023,46.3401
i35839,2023,86.1435
i35840,2024,127.8909
i35898,2020,31.2255
i35899,2020,5.5404
i35900,2020,38.3211
i35918,2011,37.7136
i35926,2017,170.0
i35927,2018,170.0
i35930,2017,2.4543
i35931,2017,1.6392
i35932,2017,2.9514
i35936,2013,6.5367
i35982,2020,0.0486
i35984,2020,0.7047
i35985,2020,0.5346
i36217,2024,42.6222
i36218,2023,109.4472
i36219,2023,92.583
i36220,2022,77.8329
i36278,2016,35.8
i36279,2020,24.7617
i36280,2020,103.4451
i36289,2019,2.5
i36306,2012,44.5
i36307,2012,5.5
i36311,2017,1.3608
i36312,2017,0.0486
i36313,2017,3.0
i36324,2012,0.7
i36598,2022,76.788
i36599,2022,80.9433
i36659,2015,73.4
i36660,2014,206.5
i36661,2011,79.9
i36662,2011,10.7811
i36671,2022,19.7661
i36672,2022,14.6772
i36673,2022,17.6175
i36682,2015,20.7
i36693,2017,3.0
i36695,2011,119.6
i36707,2012,5.9
i37041,2011,29.7189
i37050,2017,1.4337
i37051,2017,5.103
i37052,2022,8.9424
i37053,2022,13.9968
i37077,2017,3.0
i37101,2012,69.7644
i37102,2012,39.7356
i37176,2012,48.2
i37374,2020,9.501
i37424,2017,2.3
i37425,2015,6.8
i37429,2017,3.4506
i37430,2017,1.2393
i37431,2017,1.6524
i37432,2017,0.1215
i37433,2017,10.7892
i37442,2018,1.7316
i37443,2018,101.7684
i37458,2018,200.0
i37460,2020,252.5
i37478,2019,194.3
i37479,2011,240.0
i37553,2012,30.0
i37804,2017,2.3
i37805,2017,2.3
i37808,2017,1.3882
i37813,2017,6.5367
i37825,2010,1.5
i37826,2015,1.9
i37838,2019,140.0
i37839,2019,172.4
i37858,2018,212.0
i37891,2016,51.1029
i37892,2011,9.6975
i37897,2017,1.7695
i37898,2017,2.5515
i37899,2017,5.346
i37900,2017,7.7517
i37935,2011,38.0
i38142,2018,30.0
i38170,2012,64.0
i38188,2017,3.0132
i38203,2012,146.0673
i38204,2012,54.0327
i38205,2012,51.4093
i38206,2020,4.3773
i38217,2018,60.8856
i38271,2020,125.1
i38272,2016,49.6971
i38273,2018,105.0
i38277,2017,2.2842
i38278,2017,3.8151
i38279,2017,1.458
i38280,2017,6.2937
i38281,2017,4.7142
i38462,2016,1.7
i38512,2020,3.9975
i38514,2020,1.9926
i38550,2012,15.9
i38568,2017,4.4955
i38574,2017,0.8262
i38582,2012,1.6
i38583,2016,1.7
i38585,2012,49.7907
i38586,2018,250.0
i38587,2020,1.4337
i38597,2018,107.1144
i38614,2012,32.1732
i38615,2012,48.8268
i38621,2021,4.7142
i38622,2021,8.366
i38651,2011,58.0041
i38652,2011,23.0277
i38653,2011,255.2958
i38656,2017,4.3497
i38658,2017,0.9963
i38659,2017,3.8608
i38660,2017,3.9694
i38661,2017,1.0449
i38709,2011,0.5346
i38891,2020,8.4564
i38893,2020,28.5525
i38932,2014,73.1
i38952,2017,0.8505
i38963,2017,1.8
i38964,2012,1.6
i38965,2012,1.6
i38966,2020,41.4801
i38967,2020,12.7089
i38994,2018,119.0
i38995,2012,200.0
i38998,2020,79.0
i39000,2021,9.7686
i39001,2020,21.0681
i39002,2012,4.5077
i39003,2012,10.6434
i39004,2020,128.9319
i39005,2010,108.4376
i39006,2010,91.5624
i39032,2011,31.2984
i39033,2011,23.6765
i39036,2017,0.7776
i39037,2017,0.4617
i39038,2020,4.5441
i39039,2020,91.2951
i39040,2017,5.2731
i39041,2017,9.2826
i39074,2012,75.0
i39089,2011,0.0243
i39090,2011,2.0898
i39153,2012,1.0
i39279,2020,170.0
i39343,2011,377.7678
i39344,2012,1.6
i39345,2019,388.4355
i39346,2018,102.0
i39347,2014,119.6
i39379,2021,26.6785
i39380,2021,6.9741
i39381,2012,17.9334
i39382,2012,16.4307
i39383,2012,11.6883
i39384,2012,7.4115
i39385,2010,12.5631
i39386,2010,92.2914
i39387,2010,32.1411
i39388,2016,72.0985
i39389,2015,175.0
i39417,2020,1.0935
i39418,2020,7.0713
i39419,2020,11.9551
i39420,2020,2.1384
i39421,2020,0.9286
i39470,2011,0.3645
i39471,2011,0.1868
i39530,2011,3.9852
i39531,2011,0.0486
i39532,2011,0.8505
i39660,2011,124.15
i39661,2011,124.15
i39704,2018,2.5
i39723,2011,66.1322
i39724,2020,41.0913
i39725,2019,10.3645
i39726,2020,136.7796
i39727,2012,1.6
i39759,2021,22.4532
i39760,2021,8.3592
i39761,2012,12.6846
i39762,2012,11.6655
i39763,2012,19.9226
i39764,2012,8.4321
i39765,2010,7.6545
i39766,2010,155.3499
i39768,2016,111.9015
i39776,2010,55.8414
i39777,2010,18.4502
i39797,2020,2.3085
i39798,2020,21.6999
i39799,2020,13.365
i39800,2020,3.4506
i39801,2020,6.0264
i39907,2011,1.5
i39908,2011,2.1627
i39909,2012,2.2842
i39910,2012,1.0206
i40046,2014,34.0
i40047,2014,28.6
i40103,2015,7.3802
i40104,2015,10.9107
i40105,2020,76.2291
i40106,2012,1.6
i40107,2010,1.5
i40126,2011,1.5
i40139,2021,5.6862
i40140,2022,18.6624
i40141,2022,16.6455
i40142,2022,12.1257
i40143,2022,91.6879
i40144,2012,8.4078
i40145,2012,4.5441
i40152,2011,21.7558
i40156,2017,100.0
i40157,2020,102.0
i40177,2020,3.1989
i40178,2020,16.9614
i40179,2020,9.1368
i40180,2020,6.7554
i40181,2020,19.0755
i40214,2021,11.9815
i40287,2011,3.2562
i40288,2012,2.0898
i40289,2012,14.5557
i40290,2012,5.9535
i40428,2012,71.0
i40466,2017,1.7
i40483,2016,48.3
i40484,2015,58.0
i40485,2015,4.7
i40520,2022,11.0322
i40521,2022,20.4363
i40522,2022,8.1648
i40523,2022,9.27
i40524,2012,58.0284
i40525,2011,67.0194
i40532,2011,128.6442
i40536,2018,200.4
i40538,2010,24.4084
i40551,2017,32.6146
i40552,2010,1.0
i40557,2013,3.4
i40558,2020,8.7723
i40559,2020,0.5103
i40560,2020,11.1537
i40561,2020,7.4601
i40593,2012,21.5784
i40594,2012,31.9059
i40595,2021,17.253
i40667,2012,3.5964
i40668,2012,4.4712
i40669,2012,4.6413
i40808,2013,25.1
i40863,2015,9.1611
i40864,2015,15.848
i40865,2017,1.8
i40899,2011,0.2187
i40900,2022,13.7295
i40901,2022,5.5351
i40902,2022,10.4247
i40903,2022,12.3804
i40905,2019,205.2
i40914,2016,150.0
i40916,2010,103.5
i40917,2010,99.0
i40930,2017,25.4178
i40931,2017,23.4699
i40932,2017,10.9593
i40939,2020,0.8991
i40940,2021,3.6936
i40941,2021,2.43
i40971,2016,0.6836
i40972,2021,50.6655
i40973,2012,16.9128
i40974,2012,57.5181
i40975,2012,11.4848
i41046,2012,0.7533
i41047,2012,30.4722
i41048,2012,9.1125
i41057,2010,36.8
i41165,2022,0.0243
i41245,2017,1.8
i41271,2020,97.3905
i41279,2011,3.402
i41280,2022,6.561
i41281,2022,2.8674
i41282,2022,130.6611
i41283,2022,29.8161
i41286,2011,12.5835
i41294,2020,19.4715
i41305,2012,125.5338
i41310,2020,130.0
i41311,2014,62.4061
i41312,2017,27.2384
i41319,2021,3.5235
i41320,2021,0.6804
i41321,2021,23.5401
i41322,2021,5.1749
i41347,2012,0.3645
i41348,2012,48.843
i41349,2012,1.1925
i41351,2016,17.739
i41352,2016,19.8774
i41353,2014,6.6118
i41427,2012,0.8748
i41436,2012,3.3074
i41543,2022,0.972
i41550,2022,2.7702
i41551,2022,0.0243
i41598,2016,0.2187
i41599,2016,0.6308
i41603,2018,2.3
i41604,2018,2.3
i41622,2020,112.4
i41651,2020,52.6095
i41660,2011,0.3888
i41670,2011,150.4
i41671,2015,98.0
i41674,2020,259.3782
i41685,2012,74.4662
i41688,2020,0.8991
i41689,2014,15.1146
i41690,2014,25.3692
i41691,2014,26.3315
i41692,2014,13.6551
i41693,2018,1.5
i41694,2018,0.4799
i41699,2021,3.3012
i41700,2021,7.0956
i41701,2021,18.4923
i41702,2021,19.3315
i41731,2011,10.0
i41733,2014,33.3882
i41807,2012,0.1944
i41808,2012,0.8019
i41815,2012,0.5589
i41816,2011,5.6619
i41817,2012,34.1191
i41922,2022,5.6755
i41923,2022,4.7385
i41925,2022,6.4395
i41929,2022,0.1701
i41930,2022,3.9609
i41931,2022,8.8938
i41932,2022,1.0449
i41978,2016,0.8505
i41983,2018,2.3
i41986,2021,73.4
i41998,2020,181.231
i41999,2020,53.1927
i42000,2020,68.8319
i42040,2011,66.3876
i42054,2020,121.1503
i42067,2020,0.3888
i42068,2020,0.4131
i42069,2020,2.673
i42070,2020,99.8979
i42071,2020,57.7721
i42072,2014,37.7117
i42073,2018,1.0201
i42074,2018,1.5
i42080,2021,3.8394
i42081,2021,7.8975
i42110,2011,7.924
i42111,2015,11.4453
i42112,2015,11.8098
i42113,2015,6.7449
i42115,2011,5.3217
i42116,2011,1.6038
i42117,2011,2.5758
i42188,2012,3.5235
i42195,2012,0.5346
i42196,2011,2.1627
i42243,2012,6.1926
i42244,2012,0.4617
i42245,2012,19.7802
i42302,2022,12.2229
i42303,2022,9.4284
i42304,2022,1.9926
i42305,2022,3.0861
i42306,2022,0.3159
i42310,2022,2.4057
i42311,2022,0.4131
i42377,2020,12.7556
i42378,2020,66.7521
i42379,2020,64.1763
i42380,2017,172.3521
i42382,2020,183.7325
i42398,2020,1.8688
i42399,2020,398.1312
i42431,2012,200.0
i42447,2020,0.6561
i42448,2020,1.3851
i42449,2020,2.3328
i42450,2020,74.5038
i42451,2020,142.2279
i42452,2014,17.1276
i42490,2011,10.9593
i42491,2010,6.6096
i42492,2010,33.0701
i42493,2016,3.8849
i42495,2011,11.8341
i42496,2011,7.4844
i42497,2011,6.4638
i42568,2012,0.0486
i42569,2012,0.2673
i42574,2012,0.8262
i42575,2012,0.0243
i42576,2012,9.0396
i42624,2012,54.1647
i42625,2012,42.7437
i42681,2022,10.1574
i42682,2022,10.6677
i42683,2022,3.402
i42684,2022,15.8193
i42685,2022,0.6804
i42686,2022,0.0972
i42690,2022,0.5589
i42744,2021,10.8883
i42758,2020,9.9387
i42759,2020,68.3802
i42760,2017,127.6479
i42762,2020,36.2675
i42763,2020,10.3958
i42827,2020,3.1104
i42828,2020,2.2113
i42829,2020,3.2948
i42830,2020,0.6075
i42831,2014,0.9234
i42832,2014,0.4131
i42871,2010,30.3203
i42872,2016,21.4812
i42873,2016,14.0211
i42874,2016,3.2562
i42876,2011,3.4506
i42877,2011,12.5874
i42948,2012,0.0729
i42949,2012,1.9926
i42950,2012,4.617
i42952,2012,39.5361
i42953,2012,4.5927
i42955,2011,19.0269
i42956,2012,34.288
i43004,2012,9.1368
i43005,2012,6.1236
i43061,2022,0.6561
i43062,2022,0.8505
i43063,2022,0.6075
i43064,2022,0.2187
i43066,2022,0.9234
i43070,2022,3.402
i43117,2017,19.6917
i43118,2017,70.0083
i43123,2021,9.5985
i43124,2021,19.3494
i43125,2021,5.1749
i43135,2020,3.7896
i43139,2020,9.8415
i43142,2020,11.6042
i43180,2019,37.8499
i43182,2019,6.4638
i43183,2020,37.8778
i43188,2017,0.1
i43207,2020,1.1421
i43208,2020,0.7494
i43209,2020,2.5515
i43210,2020,3.1833
i43211,2014,0.9477
i43251,2011,21.1167
i43254,2016,2.1627
i43256,2011,3.2319
i43328,2011,0.4131
i43329,2012,11.0322
i43330,2012,3.0861
i43331,2012,29.0142
i43332,2012,41.735
i43333,2012,5.6619
i43334,2011,3.7422
i43335,2021,14.1669
i43337,2021,11.3859
i43384,2012,11.3967
i43441,2022,0.0972
i43450,2022,0.5103
i43451,2022,0.0243
i43452,2022,0.0243
i43453,2022,0.0972
i43503,2021,9.0819
i43504,2021,11.907
i43514,2010,4.7142
i43515,2010,5.8077
i43516,2010,3.0861
i43560,2019,37.2762
i43561,2020,202.0
i43562,2019,76.1805
i43563,2017,305.8
i43570,2020,6.6339
i43588,2021,28.6983
i43589,2021,37.3005
i43590,2021,2.0169
i43591,2021,4.0095
i43631,2016,21.6224
i43633,2016,2.9646
i43634,2016,5.9535
i43636,2011,0.6465
i43709,2015,4.4712
i43710,2011,41.2397
i43711,2011,4.0824
i43712,2011,15.8679
i43713,2015,7.4601
i43714,2021,14.6772
i43715,2011,1.9197
i43828,2022,0.0243
i43888,2013,74.8
i43893,2010,20.1723
i43894,2010,6.7797
i43895,2010,9.6228
i43896,2010,9.8172
i43897,2020,3.1104
i43931,2011,1.5
i43936,2021,30.3993
i43939,2020,2.3571
i43941,2019,21.8214
i43942,2019,0.1944
i43943,2020,0.1944
i43949,2020,18.8811
i43950,2020,154.4547
i43968,2021,40.7472
i43969,2021,35.1621
i43970,2021,2.0655
i44008,2011,8.8695
i44012,2016,22.113
i44013,2016,2.2599
i44014,2016,3.2805
i44089,2011,4.5927
i44090,2015,10.4733
i44091,2015,1.3122
i44092,2015,11.9313
i44093,2015,45.1737
i44094,2021,18.8325
i44095,2017,1.9683
i44285,2010,150.0
i44316,2021,19.6007
i44317,2021,30.0
i44320,2020,1.0425
i44321,2019,2.152
i44322,2019,3.0618
i44323,2020,5.0787
i44329,2020,4.2184
i44330,2020,17.8119
i44387,2011,2.2842
i44388,2011,41.067
i44389,2011,1.9683
i44469,2011,1.4337
i44470,2011,13.1463
i44471,2015,5.0782
i44472,2021,6.6825
i44473,2021,25.6409
i44474,2017,15.7221
i44591,2022,0.243
i44701,2020,18.4495
i44767,2011,4.2151
i44768,2011,35.3322
i44769,2011,3.8637
i44848,2021,0.0729
i44849,2021,2.6244
i44850,2011,24.3512
i44851,2011,32.7564
i44852,2017,28.3096
i44855,2021,2.0412
i44857,2010,0.4897
i44968,2022,1.3122
i44969,2022,5.0301
i44970,2022,0.0486
i44971,2022,0.1944
i45031,2016,5.9292
i45032,2016,21.1653
i45045,2016,101.3067
i45046,2016,77.0459
i45070,2021,17.527
i45231,2021,18.3756
i45233,2021,17.0
i45236,2010,0.5103
i45294,2011,102.0
i45349,2022,0.1944
i45360,2011,128.52
i45361,2011,123.48
i45411,2016,12.3908
i45412,2016,17.1648
i45413,2016,15.3499
i45425,2016,17.4474
i45450,2021,26.973
i45614,2011,2.0
i45740,2012,5.6
i45741,2012,200.0
i45742,2014,200.6
i46119,2018,207.0386
i46121,2012,194.4
i46130,2010,51.0
i46131,2015,150.0
i46138,2020,63.6174
i46139,2020,31.5735
i46392,2012,1.6
i46393,2012,1.5514
i46485,2022,10.2789
i46486,2022,46.5831
i46487,2022,3.7179
i46499,2018,392.9614
i46518,2019,110.4086
i46519,2019,165.1914
i46520,2020,28.2194
i46772,2012,2.7459
i46774,2012,0.0729
i46876,2015,55.9645
i46885,2020,299.0
i46898,2020,25.6365
i46899,2020,46.7532
i47144,2012,1.5
i47145,2012,0.0486
i47256,2015,187.4259
i47257,2015,6.6096
i47266,2020,104.0
i47270,2020,385.9326
i47271,2020,102.0674
i47423,2020,2.8858
i47424,2020,3.888
i47510,2014,1.0
i47522,2012,1.5
i47523,2011,1.6
i47524,2018,0.7102
i47670,2015,123.0795
i47803,2020,1.8468
i47804,2020,0.8748
i47889,2019,1.8
i47890,2018,1.8
i47901,2014,1.0935
i47903,2012,3.1812
i48050,2015,82.6205
i48183,2020,0.0729
i48184,2020,24.9075
i48185,2010,100.5
i48186,2020,4.0338
i48269,2018,1.8
i48270,2021,2.8
i48271,2014,1.0
i48279,2015,2.5
i48286,2020,1.6038
i48438,2012,201.0
i48564,2020,0.1944
i48565,2020,7.4601
i48566,2020,4.4712
i48650,2021,2.8
i48657,2014,0.7065
i48666,2015,0.6561
i48808,2015,85.7061
i48944,2020,0.4131
i48945,2020,5.1516
i49031,2017,1.9
i49188,2015,112.8939
i49207,2019,4.2282
i49415,2018,0.7533
i49419,2020,5.2245
i49498,2016,44.4339
i49586,2019,238.2615
i49587,2019,48.5757
i49794,2018,1.3365
i49878,2016,17.6661
i49949,2015,50.7
i49966,2019,1.7708
i49967,2019,6.4638
i49974,2020,100.05
i49975,2020,100.05
i50172,2012,1.0
i50176,2020,2.1285
i50194,2018,37.9809
i50355,2016,20.1763
i50356,2016,6.1236
i50551,2012,1.0
i50552,2017,1.9
i50555,2020,0.0243
i50557,2015,8.9181
i50574,2015,79.2
i50736,2016,1.5066
i50737,2016,160.2342
i50930,2011,1.0
i50931,2018,1.9
i50936,2015,7.7517
i50946,2019,0.4374
i50955,2011,52.7553
i51116,2016,0.4374
i51117,2016,6.8769
i51224,2021,0.486
i51225,2021,0.0972
i51226,2021,0.1458
i51227,2021,0.0729
i51228,2021,2.4786
i51310,2012,1.6
i51315,2015,2.4741
i51319,2018,5.2191
i51321,2014,27.4104
i51322,2012,0.9963
i51323,2019,0.6075
i51324,2012,1.6281
i51325,2014,1.5552
i51326,2014,0.3159
i51327,2014,0.8019
i51333,2014,0.0729
i51334,2014,3.864
i51336,2011,0.5103
i51430,2013,2.0
i51431,2013,2.0
i51433,2012,14.5
i51434,2012,14.5
i51462,2012,55.3912
i51463,2012,5.0058
i51467,2010,19.0998
i51468,2010,6.4227
i51496,2016,3.645
i51604,2021,0.0486
i51605,2021,1.944
i51606,2021,2.7702
i51607,2021,1.3608
i51608,2021,3.9852
i51609,2021,0.6318
i51689,2012,1.6
i51693,2020,5.4189
i51699,2020,64.5
i51700,2015,99.0
i51701,2018,128.7
i51702,2019,54.7479
i51704,2014,6.4638
i51705,2014,7.2414
i51706,2011,12.3891
i51707,2011,1.458
i51810,2013,2.0
i51811,2013,2.0
i51813,2016,60.8
i51814,2019,59.4
i51827,2017,75.0
i51842,2012,1.1178
i51843,2012,65.5
i51844,2012,1.5309
i51849,2010,22.4775
i51880,2019,182.2014
i51983,2021,0.0243
i51984,2021,0.729
i51985,2021,0.7776
i51986,2021,0.243
i51987,2021,0.5103
i51988,2021,0.2916
i51989,2021,0.8262
i51990,2021,1.0692
i52079,2011,0.4374
i52080,2019,44.5191
i52081,2012,108.8154
i52082,2014,115.1091
i52083,2012,18.6458
i52084,2011,7.5087
i52085,2011,25.3167
i52086,2011,87.6015
i52087,2011,0.9234
i52092,2011,2.0169
i52222,2012,2.4543
i52223,2012,76.176
i52224,2012,89.424
i52226,2012,25.029
i52227,2012,108.0
i52228,2017,280.6
i52229,2012,49.329
i52260,2019,17.0986
i52361,2021,1.3608
i52362,2021,0.486
i52364,2021,0.0243
i52365,2021,4.0338
i52366,2021,2.0898
i52367,2021,0.1944
i52368,2021,0.0486
i52369,2021,0.0729
i52370,2021,2.1384
i52454,2018,21.6
i52464,2011,0.1215
i52465,2011,44.5419
i52466,2011,56.0115
i52467,2011,2.9889
i52472,2011,1.9197
i52473,2011,0.0729
i52598,2013,8.4807
i52606,2012,4.6656
i52608,2012,28.6254
i52609,2012,34.621
i52637,2020,26.001
i52638,2020,10.2546
i52639,2020,7.7274
i52640,2020,11.6397
i52641,2020,27.7506
i52743,2021,0.0243
i52744,2021,0.8505
i52745,2021,2.7216
i52746,2021,1.6281
i52747,2021,0.0486
i52748,2021,0.0243
i52749,2021,0.1215
i52750,2021,1.458
i52778,2016,90.6553
i52837,2014,0.0729
i52852,2012,1.215
i52853,2011,0.729
i52977,2013,110.1519
i52978,2013,129.6891
i52982,2012,3.8637
i52984,2012,44.6877
i52988,2012,25.63
i52996,2016,29.8216
i53017,2020,18.8811
i53018,2020,2.7702
i53019,2020,2.0412
i53020,2020,7.7517
i53021,2020,12.2472
i53022,2020,40.4325
i53119,2021,1.458
i53120,2021,1.5795
i53122,2021,0.0243
i53123,2021,5.589
i53124,2021,2.916
i53125,2021,0.6561
i53126,2021,0.5346
i53127,2021,0.0243
i53130,2021,0.8991
i53131,2021,1.2141
i53158,2016,117.3447
i53216,2014,41.3271
i53217,2012,33.249
i53232,2012,0.6075
i53357,2013,1.3811
i53358,2013,0.0972
i53363,2012,35.7453
i53364,2012,7.9947
i53370,2010,12.5
i53374,2018,237.4596
i53375,2016,26.3173
i53376,2016,181.9827
i53377,2016,54.9478
i53391,2011,7.2281
i53397,2020,0.1215
i53398,2020,1.8711
i53399,2020,0.3645
i53400,2020,4.167
i53401,2020,10.6726
i53402,2020,10.0128
i53499,2021,3.4992
i53500,2021,0.7533
i53502,2021,1.1421
i53503,2021,0.0972
i53504,2021,0.0972
i53505,2021,0.5103
i53506,2021,0.0243
i53507,2021,0.5346
i53508,2021,0.0486
i53596,2014,18.0549
i53597,2012,32.3676
i53598,2012,0.4374
i53743,2012,6.6086
i53746,2017,178.2
i53749,2012,104.0
i53754,2018,6.0404
i53755,2016,45.0522
i53756,2016,70.1784
i53770,2011,22.3074
i53771,2011,7.7517
i53777,2020,0.2673
i53778,2020,0.1701
i53779,2020,0.0972
i53780,2020,1.8604
i53781,2020,8.1454
i53782,2020,9.6918
i53788,2020,3.8673
i53789,2020,20.5821
i53879,2021,3.8151
i53881,2021,0.0243
i53882,2021,1.5309
i53883,2021,1.6767
i53884,2021,0.9963
i53885,2021,0.243
i53886,2021,0.0486
i53976,2011,3.5235
i53977,2019,30.7395
i53979,2011,0.3402
i54125,2016,200.0
i54126,2017,200.0
i54137,2012,62.3541
i54138,2012,214.1802
i54139,2012,172.8459
i54151,2011,151.632
i54152,2011,11.0808
i54157,2020,0.5589
i54158,2020,0.8991
i54159,2020,0.1458
i54160,2020,5.2082
i54161,2020,7.3872
i54162,2020,10.3275
i54165,2020,149.4
i54167,2020,8.5293
i54168,2020,11.0565
i54169,2020,13.2678
i54170,2020,5.2974
i54259,2021,0.0486
i54260,2021,2.9403
i54261,2021,1.1907
i54262,2021,0.3645
i54263,2021,0.3402
i54264,2021,0.9234
i54266,2021,0.4374
i54355,2014,3.0618
i54356,2012,17.2287
i54357,2012,17.982
i54359,2011,0.2673
i54360,2011,0.0729
i54518,2012,21.0198
i54537,2020,0.5346
i54538,2020,0.3402
i54539,2020,1.8954
i54540,2020,2.012
i54541,2020,2.6244
i54542,2020,5.103
i54547,2020,5.9535
i54548,2020,8.1405
i54549,2020,12.0042
i54550,2020,27.0459
i54735,2014,0.0729
i54736,2012,36.1584
i54737,2012,47.6766
i54749,2012,4.9086
i54750,2012,162.0
i54778,2020,97.5402
i54917,2020,0.3888
i54918,2020,3.6936
i54919,2020,5.0787
i54920,2020,4.3254
i54921,2020,4.6899
i54927,2020,3.8151
i54928,2020,4.7142
i54929,2020,11.5182
i54930,2020,3.1104
i55115,2011,0.6804
i55116,2019,0.0486
i55117,2012,19.683
i55118,2011,74.6253
i55119,2011,20.3148
i55120,2011,0.8991
i55129,2012,44.6877
i55130,2012,60.6285
i55157,2020,1.0692
i55158,2020,197.7777
i55159,2020,6.7139
i55285,2015,150.0
i55297,2020,2.1622
i55298,2020,3.6814
i55299,2020,8.7237
i55300,2020,16.281
i55307,2020,0.4617
i55308,2020,2.187
i55309,2020,2.8674
i55310,2020,4.9815
i55491,2021,0.6075
i55492,2021,27.216
i55495,2011,0.1215
i55498,2011,41.6259
i55499,2011,0.4335
i55500,2011,5.2002
i55508,2011,43.4139
i55509,2011,124.5861
i55538,2020,46.899
i55661,2016,1.2636
i55666,2015,60.8163
i55667,2015,2.2959
i55668,2015,6.6096
i55670,2021,9.7718
i55871,2021,1.3851
i55872,2021,18.6381
i55873,2021,7.0432
i55875,2011,6.6825
i55879,2011,7.4358
i55880,2011,2.5029
i55887,2012,46.5588
i55888,2012,41.8392
i55889,2012,168.0
i56041,2016,0.3159
i56042,2017,5.8214
i56043,2017,143.1999
i56044,2015,61.8269
i56045,2015,71.9523
i56046,2020,184.6826
i56047,2020,17.1072
i56048,2015,64.395
i56049,2021,111.9579
i56251,2021,20.9952
i56252,2021,22.9149
i56255,2011,17.7633
i56256,2012,15.6978
i56257,2012,0.0243
i56260,2011,0.5589
i56261,2012,0.1458
i56262,2012,3.8637
i56263,2012,0.0486
i56264,2012,9.963
i56265,2012,22.356
i56267,2012,100.602
i56378,2022,75.0969
i56379,2022,104.9031
i56399,2016,0.2466
i56400,2016,22.6476
i56401,2016,14.3856
i56402,2016,20.6793
i56422,2016,0.5589
i56423,2017,5.4787
i56424,2016,81.3005
i56425,2015,31.104
i56426,2020,118.1641
i56427,2020,4.3497
i56428,2020,24.2757
i56429,2021,8.0919
i56635,2011,2.2842
i56636,2012,16.524
i56642,2012,0.3402
i56643,2012,0.0243
i56644,2012,2.3328
i56645,2012,16.3014
i56646,2012,0.2673
i56774,2012,40.0
i56779,2016,34.8219
i56780,2020,31.3823
i56781,2016,23.7168
i56782,2016,41.7231
i56783,2016,25.1991
i56802,2016,3.0375
i56803,2016,7.4217
i56804,2016,8.4078
i56805,2016,4.6632
i56806,2020,1.9085
i56807,2020,1.3122
i56808,2021,6.9255
i56809,2021,63.2529
i56810,2015,104.9347
i57015,2011,0.0243
i57018,2012,0.3159
i57028,2012,0.8505
i57153,2015,91.0874
i57154,2015,108.9126
i57155,2012,80.0
i57158,2015,100.1889
i57159,2015,198.4095
i57160,2015,1.1016
i57161,2020,168.6177
i57162,2016,8.7237
i57163,2016,5.8563
i57170,2020,148.4
i57173,2020,10.7965
i57174,2020,0.2916
i57179,2016,7.7274
i57181,2016,22.5018
i57182,2012,46.8619
i57183,2016,60.3612
i57184,2016,54.5394
i57185,2016,105.6285
i57186,2018,28.2424
i57187,2018,2.0412
i57188,2012,32.1489
i57189,2015,45.4653
i57398,2012,0.0972
i57399,2011,1.2636
i57400,2011,4.4469
i57401,2011,1.3608
i57403,2012,0.3645
i57404,2012,11.7369
i57405,2012,6.0264
i57407,2012,0.1458
i57408,2012,0.0243
i57418,2011,0.8505
i57533,2012,20.0
i57553,2020,77.031
i57554,2020,107.4546
i57555,2020,3.4263
i57558,2021,11.6774
i57559,2020,250.0
i57560,2016,4.4469
i57561,2016,36.7659
i57562,2012,188.3381
i57563,2016,43.9026
i57564,2016,54.1572
