region,year,capacity
i70054,2014,10.0
i70070,2018,39.14
i70071,2018,260.86
i70089,2022,48.102
i70435,2021,216.0
i70438,2012,27.3
i70451,2012,61.2
i70469,2022,302.098
i70476,2012,150.0
i70478,2015,110.0
i70765,2015,30.0
i70785,2011,50.4
i70815,2021,33.8
i70830,2015,165.0
i70831,2014,211.0
i70839,2020,250.0
i70840,2012,30.0
i71214,2019,158.0
i71215,2017,155.4
i71216,2017,253.0
i71217,2021,242.5
i71970,2015,211.2
i72355,2022,97.116
i72356,2022,104.684
i72720,2020,160.7
i73491,2016,51.492
i73492,2016,48.94
i73501,2020,78.724
i73509,2021,129.372
i73510,2022,17.776
i73516,2017,100.5
i73871,2016,19.568
i73879,2021,182.4
i73881,2020,340.176
i73889,2021,163.928
i73890,2022,130.224
i74269,2021,114.9
i75389,2021,155.423
i75390,2018,97.532
i75391,2015,207.2
i75397,2021,153.672
i75398,2021,371.328
i75770,2021,6.677
i75771,2018,99.168
i75772,2022,70.858
i75773,2022,222.442
i75793,2015,200.1
i76157,2022,150.0
i76174,2018,200.0
i76555,2021,182.566
i76567,2020,38.443
i76568,2020,88.332
i76935,2021,119.834
i76947,2020,25.944
i76948,2020,147.282
i77288,2021,50.0
i77294,2019,27.591
i77304,2021,167.302
i77306,2018,160.0
i77315,2013,150.0
i77667,2021,196.537
i77668,2021,252.963
i77672,2018,300.0
i77674,2019,274.809
i77684,2021,324.298
i77687,2020,180.0
i78062,2018,148.4
i78433,2021,111.606
i78438,2019,199.5
i78803,2011,65.868
i78812,2021,177.026
i78813,2021,211.969
i79183,2011,66.132
i79950,2019,142.074
i79951,2019,157.926
i83376,2017,149.3
i85280,2012,99.8
i87215,2020,116.645
i87216,2020,34.555
i87579,2022,35.966
i87958,2022,124.149
i87959,2022,89.886
i89479,2019,107.916
i89480,2019,199.184
i89481,2022,49.768
i89482,2022,189.832
i89483,2021,220.0
i90240,2021,126.482
i90241,2021,73.718
i90243,2010,45.333
i90244,2010,154.767
i90623,2019,93.669
i90624,2019,69.231
i91002,2012,1.385
i91003,2012,1.871
i91004,2012,0.149
i91370,2010,29.85
i91382,2012,1.245
i91383,2012,4.35
i91750,2010,120.15
i91751,2019,300.0
i91761,2019,226.1
i91762,2017,249.0
i92129,2012,91.2
i92130,2016,200.0
i92509,2015,225.407
i92510,2015,24.293
i93270,2015,78.0
i93281,2014,188.0
i93646,2021,92.097
i93647,2021,102.65
i93661,2010,201.6
i94026,2021,14.653
i94421,2018,201.0
i94789,2020,201.6
i95169,2019,237.6
i95551,2019,200.0
i95930,2015,40.227
i95931,2015,127.138
i95932,2016,32.986
i95933,2020,50.4
i95934,2016,250.0
i95938,2021,45.652
i95940,2017,228.0
i95941,2012,203.0
i96310,2015,4.398
i96311,2015,28.237
i96312,2016,166.358
i96313,2015,110.0
i96317,2021,75.014
i96318,2021,81.762
i96319,2021,155.884
i96320,2012,201.6
i96321,2021,272.6
i96322,2020,121.573
i96323,2020,0.194
i96691,2016,0.656
i96698,2021,37.372
i96699,2021,44.316
i96700,2020,20.833
i96701,2012,193.234
i96702,2012,6.766
i96703,2015,2.576
i96704,2017,13.608
i97081,2015,36.402
i97082,2021,198.5
i97083,2015,17.496
i97460,2017,13.277
i97461,2015,26.878
i97462,2015,15.601
i97463,2015,66.047
i97464,2017,15.771
i97841,2017,20.849
i97842,2017,2.1
i97843,2017,16.184
i97844,2017,6.804
i98223,2017,6.707
