tech,region,year,capacity
wind-ons_5,s325,2015,90.8949
wind-ons_10,s22,2015,181.5689
wind-ons_7,s71,2015,67.6312
wind-ons_6,s180,2015,14.7
wind-ons_9,s24,2015,1.5309
wind-ons_6,s71,2015,100.5812
wind-ons_4,s71,2015,67.0194
wind-ons_8,s71,2015,20.3148
wind-ons_7,s227,2015,6.7608
wind-ons_8,s321,2015,15.2361
wind-ons_8,s252,2015,12.327
wind-ons_7,s321,2015,39.0194
wind-ons_6,s321,2015,14.9
wind-ons_7,s255,2015,9.0
wind-ons_9,s325,2015,0.2916
wind-ons_5,s71,2015,27.6534
wind-ons_7,s199,2015,5.0292
wind-ons_8,s255,2015,2.3571
wind-ons_7,s228,2015,0.4392
wind-ons_4,s24,2015,0.5103
wind-ons_6,s200,2015,227.3625
wind-ons_6,s207,2015,92.8816
wind-ons_7,s207,2015,228.1792
wind-ons_10,s322,2015,20.4849
wind-ons_7,s200,2015,61.5375
wind-ons_9,s252,2015,0.5555
wind-ons_7,s322,2015,2.1141
wind-ons_1,s322,2015,121.1515
wind-ons_8,s24,2015,0.6804
wind-ons_10,s25,2015,46.7205
wind-ons_5,s114,2015,10.5
wind-ons_4,s180,2015,174.8
wind-ons_7,s206,2015,10.5
wind-ons_10,s321,2015,0.8019
wind-ons_5,s322,2015,4.6413
wind-ons_2,s322,2015,43.1126
wind-ons_6,s254,2015,0.5589
wind-ons_9,s25,2015,14.1912
wind-ons_6,s252,2015,11.0322
wind-ons_8,s254,2015,1.0692
wind-ons_10,s254,2015,0.3888
wind-ons_8,s79,2015,1.215
wind-ons_6,s85,2015,185.8743
wind-ons_7,s221,2015,862.1669
wind-ons_10,s252,2015,0.2187
wind-ons_9,s254,2015,2.7702
wind-ons_7,s332,2015,5.2887
wind-ons_8,s85,2015,14.7052
wind-ons_7,s85,2015,79.5
wind-ons_4,s85,2015,497.2055
wind-ons_5,s85,2015,211.8
wind-ons_9,s249,2015,35.8182
wind-ons_10,s49,2015,18.9
wind-ons_6,s332,2015,2.2113
wind-ons_6,s119,2015,0.9916
wind-ons_7,s119,2015,0.4084
wind-ons_6,s221,2015,155.1361
wind-ons_7,s249,2015,38.3697
wind-ons_5,s252,2015,9.7929
wind-ons_7,s208,2015,136.5147
wind-ons_6,s208,2015,259.4853
wind-ons_7,s222,2015,19.197
wind-ons_8,s249,2015,7.7031
wind-ons_10,s308,2015,0.7047
wind-ons_9,s308,2015,3.5235
wind-ons_8,s25,2015,29.9619
wind-ons_7,s25,2015,201.4431
wind-ons_6,s25,2015,150.0
wind-ons_8,s28,2015,2.8917
wind-ons_6,s250,2015,16.1407
wind-ons_8,s250,2015,2.8917
wind-ons_8,s308,2015,0.8019
wind-ons_9,s26,2015,54.2567
wind-ons_10,s26,2015,192.0688
wind-ons_10,s28,2015,124.266
wind-ons_6,s144,2015,230.3236
wind-ons_5,s144,2015,70.7892
wind-ons_7,s203,2015,100.5
wind-ons_5,s250,2015,55.3304
wind-ons_10,s27,2015,588.7305
wind-ons_1,s250,2015,107.0172
wind-ons_7,s144,2015,7.3872
wind-ons_10,s250,2015,1.7982
wind-ons_9,s28,2015,38.9772
wind-ons_7,s250,2015,31.4685
wind-ons_7,s201,2015,1.7
wind-ons_8,s48,2015,203.5
wind-ons_6,s137,2015,48.0354
wind-ons_9,s250,2015,0.1215
wind-ons_4,s137,2015,97.3698
wind-ons_3,s137,2015,271.3608
wind-ons_10,s29,2015,215.094
wind-ons_5,s137,2015,14.8716
wind-ons_9,s27,2015,30.0101
wind-ons_9,s29,2015,23.6925
wind-ons_3,s249,2015,24.6645
wind-ons_10,s249,2015,0.9477
wind-ons_7,s29,2015,0.2673
wind-ons_1,s249,2015,2.6985
wind-ons_4,s138,2015,14.1669
wind-ons_3,s138,2015,4.4955
wind-ons_5,s135,2015,99.0
wind-ons_10,s30,2015,0.243
wind-ons_7,s87,2015,5.5
wind-ons_4,s136,2015,76.8626
wind-ons_3,s87,2015,237.0
wind-ons_3,s136,2015,73.3374
wind-ons_4,s139,2015,0.8505
wind-ons_2,s136,2015,162.0
wind-ons_1,s139,2015,51.3216
wind-ons_5,s139,2015,6.8526
wind-ons_5,s141,2015,41.5316
wind-ons_4,s141,2015,16.0069
wind-ons_3,s141,2015,33.4368
wind-ons_9,s281,2015,12.8527
wind-ons_8,s281,2015,0.8991
wind-ons_6,s153,2015,37.4409
wind-ons_7,s153,2015,2.9253
wind-ons_10,s281,2015,0.8019
wind-ons_4,s153,2015,248.4046
wind-ons_5,s153,2015,82.8851
wind-ons_2,s153,2015,147.4364
wind-ons_7,s281,2015,10.5219
wind-ons_4,s150,2015,68.7585
wind-ons_3,s150,2015,286.2421
wind-ons_9,s279,2015,0.7
wind-ons_3,s153,2015,11.6883
wind-ons_1,s153,2015,89.5117
wind-ons_10,s282,2015,3.3244
wind-ons_6,s150,2015,46.7973
wind-ons_7,s150,2015,2.5515
wind-ons_5,s150,2015,14.9396
wind-ons_2,s150,2015,10.0025
wind-ons_1,s150,2015,216.3085
wind-ons_8,s54,2015,63.0
wind-ons_6,s154,2015,38.2145
wind-ons_5,s154,2015,169.4943
wind-ons_4,s154,2015,103.2438
wind-ons_10,s33,2015,50.1215
wind-ons_3,s148,2015,110.0
wind-ons_2,s93,2015,90.0
wind-ons_1,s148,2015,60.0
wind-ons_2,s154,2015,58.6114
wind-ons_6,s92,2015,100.0
wind-ons_4,s148,2015,204.0
wind-ons_1,s154,2015,139.9437
wind-ons_5,s148,2015,1.9
wind-ons_6,s148,2015,30.0
wind-ons_1,s149,2015,57.0
wind-ons_1,s165,2015,484.0011
wind-ons_6,s167,2015,66.9225
wind-ons_7,s167,2015,29.7675
wind-ons_7,s168,2015,26.8425
wind-ons_2,s165,2015,449.947
wind-ons_5,s167,2015,229.3038
wind-ons_3,s167,2015,33.1319
wind-ons_4,s149,2015,108.6696
wind-ons_4,s165,2015,717.1679
wind-ons_6,s165,2015,707.4758
wind-ons_3,s165,2015,639.13
wind-ons_4,s167,2015,59.1714
wind-ons_2,s167,2015,238.9662
wind-ons_7,s165,2015,188.1498
wind-ons_5,s165,2015,349.4835
wind-ons_1,s167,2015,31.1769
wind-ons_5,s166,2015,272.0706
wind-ons_5,s164,2015,214.013
wind-ons_1,s166,2015,354.4284
wind-ons_2,s166,2015,434.2165
wind-ons_6,s164,2015,135.925
wind-ons_8,s165,2015,64.5824
wind-ons_4,s164,2015,258.0
wind-ons_2,s164,2015,339.1965
wind-ons_6,s166,2015,94.8471
wind-ons_4,s166,2015,310.1622
wind-ons_8,s163,2015,1.3
wind-ons_3,s164,2015,55.188
wind-ons_3,s166,2015,391.9053
wind-ons_8,s166,2015,4.6247
wind-ons_7,s166,2015,193.3794
wind-ons_7,s164,2015,54.5535
wind-ons_4,s163,2015,82.0
wind-ons_7,s163,2015,78.0
wind-ons_2,s163,2015,82.5
wind-ons_3,s163,2015,167.7
wind-ons_1,s163,2015,150.0
wind-ons_7,s174,2015,180.0
wind-ons_6,s174,2015,484.8
wind-ons_4,s64,2016,189.8575
wind-ons_5,s64,2016,15.7425
wind-ons_7,s355,2016,25.1161
wind-ons_6,s4,2016,97.2243
wind-ons_9,s4,2016,9.6471
wind-ons_8,s7,2016,26.4311
wind-ons_8,s4,2016,34.1658
wind-ons_6,s355,2016,14.094
wind-ons_10,s7,2016,6.498
wind-ons_8,s355,2016,2.7899
wind-ons_4,s4,2016,98.6337
wind-ons_4,s99,2016,298.2465
wind-ons_3,s99,2016,159.5765
wind-ons_7,s99,2016,125.6067
wind-ons_6,s99,2016,48.52
wind-ons_8,s64,2016,4.6989
wind-ons_6,s64,2016,4.3011
wind-ons_9,s8,2016,7.2
wind-ons_7,s356,2016,0.7941
wind-ons_6,s356,2016,27.8325
wind-ons_6,s5,2016,407.2708
wind-ons_8,s9,2016,319.8075
wind-ons_5,s99,2016,83.277
wind-ons_5,s356,2016,37.3734
wind-ons_10,s5,2016,50.8599
wind-ons_8,s5,2016,36.936
wind-ons_7,s9,2016,180.6984
wind-ons_9,s5,2016,7.047
wind-ons_7,s5,2016,492.2863
wind-ons_10,s9,2016,44.1112
wind-ons_5,s9,2016,65.3886
wind-ons_6,s9,2016,20.898
wind-ons_9,s9,2016,0.9963
wind-ons_7,s125,2016,2.5225
wind-ons_8,s16,2016,418.9209
wind-ons_7,s16,2016,647.4087
wind-ons_9,s16,2016,276.9386
wind-ons_10,s16,2016,117.5405
wind-ons_5,s16,2016,221.0
wind-ons_6,s125,2016,22.4775
wind-ons_1,s355,2016,66.0
wind-ons_6,s16,2016,33.777
wind-ons_3,s100,2016,51.0617
wind-ons_5,s100,2016,45.2403
wind-ons_6,s66,2016,135.0
wind-ons_4,s100,2016,38.5713
wind-ons_5,s102,2016,193.2936
wind-ons_4,s102,2016,17.037
wind-ons_6,s120,2016,3.3
wind-ons_7,s19,2016,55.9143
wind-ons_3,s96,2016,30.0
wind-ons_3,s102,2016,34.6275
wind-ons_5,s101,2016,13.0419
wind-ons_7,s337,2016,79.4319
wind-ons_8,s337,2016,64.9956
wind-ons_7,s214,2016,0.8505
wind-ons_3,s101,2016,88.5348
wind-ons_6,s214,2016,0.9495
wind-ons_2,s101,2016,91.4652
wind-ons_6,s337,2016,90.963
wind-ons_8,s336,2016,15.2118
wind-ons_7,s338,2016,9.0153
wind-ons_8,s338,2016,9.72
wind-ons_5,s121,2016,4.162
wind-ons_6,s338,2016,2.2599
wind-ons_9,s338,2016,11.5911
wind-ons_5,s337,2016,0.3888
wind-ons_3,s338,2016,0.3159
wind-ons_10,s353,2016,1.7982
wind-ons_7,s121,2016,2.5624
wind-ons_6,s121,2016,14.537
wind-ons_7,s336,2016,3.3777
wind-ons_10,s338,2016,6.3909
wind-ons_9,s354,2016,7.7274
wind-ons_7,s354,2016,2.7459
wind-ons_8,s354,2016,9.0798
wind-ons_9,s337,2016,16.7913
wind-ons_7,s340,2016,5.5161
wind-ons_10,s354,2016,0.5103
wind-ons_5,s354,2016,0.2673
wind-ons_6,s354,2016,1.8711
wind-ons_7,s122,2016,4.0338
wind-ons_4,s338,2016,1.944
wind-ons_9,s340,2016,9.5985
wind-ons_10,s340,2016,6.7797
wind-ons_6,s122,2016,98.183
wind-ons_4,s337,2016,62.8968
wind-ons_2,s338,2016,1.0206
wind-ons_5,s122,2016,16.2839
wind-ons_7,s334,2016,11.0806
wind-ons_8,s340,2016,6.4881
wind-ons_8,s352,2016,0.3645
wind-ons_9,s352,2016,3.2317
wind-ons_5,s197,2016,1.5
wind-ons_9,s334,2016,0.7047
wind-ons_6,s340,2016,1.1178
wind-ons_10,s352,2016,0.4374
wind-ons_5,s338,2016,0.1701
wind-ons_7,s352,2016,0.1701
wind-ons_5,s352,2016,0.3645
wind-ons_3,s122,2016,1.3025
wind-ons_5,s218,2016,34.2834
wind-ons_6,s352,2016,0.6318
wind-ons_8,s44,2016,19.44
wind-ons_10,s44,2016,21.6318
wind-ons_4,s110,2016,87.1074
wind-ons_5,s110,2016,29.3926
wind-ons_4,s123,2016,255.6294
wind-ons_6,s123,2016,47.4931
wind-ons_5,s214,2016,59.0
wind-ons_6,s347,2016,1.4337
wind-ons_4,s112,2016,50.4
wind-ons_3,s123,2016,426.9168
wind-ons_5,s123,2016,26.3856
wind-ons_6,s176,2016,110.1179
wind-ons_6,s128,2016,5.7553
wind-ons_6,s218,2016,87.225
wind-ons_8,s334,2016,11.8341
wind-ons_6,s334,2016,32.5117
wind-ons_6,s348,2016,1.8
wind-ons_4,s334,2016,30.0834
wind-ons_8,s339,2016,13.1446
wind-ons_6,s339,2016,18.7353
wind-ons_7,s347,2016,1.7663
wind-ons_9,s44,2016,30.3282
wind-ons_6,s47,2016,64.5
wind-ons_2,s123,2016,90.7462
wind-ons_7,s333,2016,10.1817
wind-ons_5,s334,2016,10.5948
wind-ons_7,s339,2016,34.6518
wind-ons_9,s339,2016,8.4321
wind-ons_6,s333,2016,101.4039
wind-ons_7,s335,2016,30.5451
wind-ons_8,s335,2016,22.619
wind-ons_3,s334,2016,0.8262
wind-ons_5,s339,2016,6.5853
wind-ons_5,s176,2016,472.0711
wind-ons_5,s128,2016,41.6635
wind-ons_6,s193,2016,30.5
wind-ons_7,s218,2016,0.2916
wind-ons_6,s335,2016,11.6154
wind-ons_10,s339,2016,2.5029
wind-ons_7,s110,2016,1.3
wind-ons_4,s176,2016,135.8565
wind-ons_5,s193,2016,126.3
wind-ons_6,s110,2016,1.3
wind-ons_4,s333,2016,128.4511
wind-ons_2,s333,2016,8.9955
wind-ons_9,s335,2016,8.5536
wind-ons_8,s46,2016,10.5
wind-ons_4,s339,2016,0.0243
wind-ons_6,s341,2016,4.617
wind-ons_8,s333,2016,73.2113
wind-ons_8,s341,2016,7.1685
wind-ons_10,s341,2016,1.274
wind-ons_7,s341,2016,2.1141
wind-ons_6,s132,2016,261.7615
wind-ons_5,s132,2016,1718.3548
wind-ons_6,s177,2016,52.7863
wind-ons_5,s177,2016,263.6137
wind-ons_10,s335,2016,0.0243
wind-ons_1,s74,2016,777.7854
wind-ons_4,s132,2016,257.5496
wind-ons_3,s74,2016,17.0
wind-ons_7,s323,2016,1.0935
wind-ons_6,s323,2016,0.3888
wind-ons_8,s323,2016,8.9181
wind-ons_9,s341,2016,1.4094
wind-ons_6,s133,2016,80.9
wind-ons_6,s194,2016,2.6
wind-ons_5,s335,2016,0.243
wind-ons_10,s323,2016,0.729
wind-ons_8,s324,2016,2.187
wind-ons_5,s324,2016,50.1552
wind-ons_3,s342,2016,3.5235
wind-ons_1,s323,2016,100.5
wind-ons_9,s324,2016,1.701
wind-ons_7,s324,2016,3.159
wind-ons_8,s325,2016,2.8509
wind-ons_6,s342,2016,0.0243
wind-ons_4,s342,2016,0.0729
wind-ons_6,s324,2016,15.3492
wind-ons_6,s325,2016,17.8965
wind-ons_5,s341,2016,0.0243
wind-ons_6,s118,2016,8.91
wind-ons_7,s133,2016,0.9
wind-ons_4,s325,2016,2.3328
wind-ons_2,s118,2016,54.27
wind-ons_10,s20,2016,3.016
wind-ons_10,s21,2016,89.8329
wind-ons_4,s118,2016,8.91
wind-ons_3,s118,2016,8.91
wind-ons_6,s199,2016,452.1101
wind-ons_9,s20,2016,3.586
wind-ons_3,s116,2016,59.4
wind-ons_6,s178,2016,7.3548
wind-ons_5,s178,2016,324.8793
wind-ons_2,s74,2016,16.9146
wind-ons_8,s322,2016,42.9055
wind-ons_10,s23,2016,17.7506
wind-ons_10,s24,2016,58.4702
wind-ons_9,s322,2016,37.6105
wind-ons_6,s322,2016,56.1463
wind-ons_9,s22,2016,3.8505
wind-ons_9,s23,2016,3.9673
wind-ons_4,s134,2016,36.9293
wind-ons_5,s134,2016,392.3707
wind-ons_5,s325,2016,90.8949
wind-ons_10,s22,2016,160.1689
wind-ons_7,s71,2016,67.6312
wind-ons_6,s180,2016,14.7
wind-ons_9,s24,2016,1.5309
wind-ons_6,s71,2016,100.5812
wind-ons_4,s71,2016,67.0194
wind-ons_8,s71,2016,20.3148
wind-ons_7,s227,2016,6.7608
wind-ons_8,s321,2016,13.365
wind-ons_8,s252,2016,12.327
wind-ons_7,s321,2016,34.7916
wind-ons_6,s321,2016,14.9
wind-ons_7,s255,2016,9.0
wind-ons_9,s325,2016,0.2916
wind-ons_5,s71,2016,27.6534
wind-ons_7,s199,2016,5.0292
wind-ons_7,s228,2016,0.4392
wind-ons_4,s24,2016,0.5103
wind-ons_6,s200,2016,227.3625
wind-ons_6,s207,2016,92.8816
wind-ons_7,s207,2016,228.1792
wind-ons_10,s322,2016,20.2176
wind-ons_7,s200,2016,61.5375
wind-ons_9,s252,2016,0.5555
wind-ons_7,s322,2016,2.0169
wind-ons_1,s322,2016,121.1515
wind-ons_8,s24,2016,0.6804
wind-ons_10,s25,2016,46.7205
wind-ons_5,s114,2016,10.5
wind-ons_4,s180,2016,174.8
wind-ons_7,s206,2016,10.5
wind-ons_10,s321,2016,0.8019
wind-ons_5,s322,2016,4.6413
wind-ons_2,s322,2016,43.1126
wind-ons_6,s254,2016,0.5589
wind-ons_9,s25,2016,14.1912
wind-ons_6,s252,2016,11.0322
wind-ons_8,s254,2016,1.0692
wind-ons_7,s221,2016,862.1669
wind-ons_10,s252,2016,0.2187
wind-ons_9,s254,2016,2.7702
wind-ons_10,s254,2016,0.2673
wind-ons_7,s332,2016,5.2887
wind-ons_7,s85,2016,79.5
wind-ons_4,s85,2016,497.2055
wind-ons_6,s85,2016,176.4945
wind-ons_5,s85,2016,211.8
wind-ons_9,s249,2016,35.8182
wind-ons_10,s49,2016,18.9
wind-ons_6,s332,2016,2.2113
wind-ons_6,s119,2016,0.9916
wind-ons_7,s119,2016,0.4084
wind-ons_6,s221,2016,155.1361
wind-ons_7,s249,2016,38.3697
wind-ons_5,s252,2016,9.7929
wind-ons_7,s208,2016,136.5147
wind-ons_6,s208,2016,259.4853
wind-ons_7,s222,2016,19.197
wind-ons_8,s249,2016,7.7031
wind-ons_10,s308,2016,0.7047
wind-ons_9,s308,2016,3.5235
wind-ons_8,s25,2016,29.9619
wind-ons_7,s25,2016,201.4431
wind-ons_6,s25,2016,150.0
wind-ons_8,s28,2016,2.8917
wind-ons_6,s250,2016,16.1407
wind-ons_8,s250,2016,2.8917
wind-ons_8,s308,2016,0.8019
wind-ons_9,s26,2016,54.2567
wind-ons_10,s26,2016,192.0688
wind-ons_10,s28,2016,124.266
wind-ons_6,s144,2016,230.3236
wind-ons_5,s144,2016,70.7892
wind-ons_7,s203,2016,100.5
wind-ons_5,s250,2016,55.3304
wind-ons_10,s27,2016,588.7305
wind-ons_1,s250,2016,107.0172
wind-ons_7,s144,2016,7.3872
wind-ons_10,s250,2016,1.7982
wind-ons_9,s28,2016,38.9772
wind-ons_7,s250,2016,31.4685
wind-ons_7,s201,2016,1.7
wind-ons_8,s48,2016,203.5
wind-ons_6,s137,2016,48.0354
wind-ons_9,s250,2016,0.1215
wind-ons_4,s137,2016,97.3698
wind-ons_3,s137,2016,271.3608
wind-ons_10,s29,2016,215.094
wind-ons_5,s137,2016,14.8716
wind-ons_9,s27,2016,30.0101
wind-ons_9,s29,2016,23.6925
wind-ons_3,s249,2016,24.6645
wind-ons_10,s249,2016,0.9477
wind-ons_7,s29,2016,0.2673
wind-ons_1,s249,2016,2.6985
wind-ons_4,s138,2016,14.1669
wind-ons_3,s138,2016,4.4955
wind-ons_5,s135,2016,99.0
wind-ons_10,s30,2016,0.243
wind-ons_7,s87,2016,5.5
wind-ons_4,s136,2016,76.8626
wind-ons_3,s87,2016,237.0
wind-ons_3,s136,2016,73.3374
wind-ons_4,s139,2016,0.8505
wind-ons_2,s136,2016,162.0
wind-ons_1,s139,2016,51.3216
wind-ons_5,s139,2016,6.8526
wind-ons_5,s141,2016,41.5316
wind-ons_4,s141,2016,16.0069
wind-ons_3,s141,2016,33.4368
wind-ons_9,s281,2016,12.8527
wind-ons_8,s281,2016,0.8991
wind-ons_6,s153,2016,37.4409
wind-ons_7,s153,2016,2.9253
wind-ons_10,s281,2016,0.8019
wind-ons_4,s153,2016,248.4046
wind-ons_5,s153,2016,82.8851
wind-ons_2,s153,2016,147.4364
wind-ons_7,s281,2016,10.5219
wind-ons_4,s150,2016,68.7585
wind-ons_3,s150,2016,286.2421
wind-ons_9,s279,2016,0.7
wind-ons_3,s153,2016,11.6883
wind-ons_1,s153,2016,89.5117
wind-ons_10,s282,2016,3.3244
wind-ons_6,s150,2016,46.7973
wind-ons_7,s150,2016,2.5515
wind-ons_5,s150,2016,14.9396
wind-ons_2,s150,2016,10.0025
wind-ons_1,s150,2016,216.3085
wind-ons_8,s54,2016,63.0
wind-ons_6,s154,2016,38.2145
wind-ons_5,s154,2016,169.4943
wind-ons_4,s154,2016,103.2438
wind-ons_10,s33,2016,50.1215
wind-ons_3,s148,2016,110.0
wind-ons_2,s93,2016,90.0
wind-ons_1,s148,2016,60.0
wind-ons_2,s154,2016,58.6114
wind-ons_6,s92,2016,100.0
wind-ons_4,s148,2016,204.0
wind-ons_1,s154,2016,139.9437
wind-ons_5,s148,2016,1.9
wind-ons_6,s148,2016,30.0
wind-ons_1,s149,2016,57.0
wind-ons_1,s165,2016,484.0011
wind-ons_6,s167,2016,66.9225
wind-ons_7,s167,2016,29.7675
wind-ons_7,s168,2016,26.8425
wind-ons_2,s165,2016,449.947
wind-ons_5,s167,2016,229.3038
wind-ons_3,s167,2016,33.1319
wind-ons_4,s149,2016,108.6696
wind-ons_4,s165,2016,717.1679
wind-ons_6,s165,2016,707.4758
wind-ons_3,s165,2016,639.13
wind-ons_4,s167,2016,59.1714
wind-ons_2,s167,2016,238.9662
wind-ons_7,s165,2016,188.1498
wind-ons_5,s165,2016,349.4835
wind-ons_1,s167,2016,31.1769
wind-ons_5,s166,2016,272.0706
wind-ons_5,s164,2016,214.013
wind-ons_1,s166,2016,354.4284
wind-ons_2,s166,2016,434.2165
wind-ons_6,s164,2016,135.925
wind-ons_8,s165,2016,64.5824
wind-ons_4,s164,2016,258.0
wind-ons_2,s164,2016,339.1965
wind-ons_6,s166,2016,94.8471
wind-ons_4,s166,2016,310.1622
wind-ons_8,s163,2016,1.3
wind-ons_3,s164,2016,55.188
wind-ons_3,s166,2016,391.9053
wind-ons_8,s166,2016,4.6247
wind-ons_7,s166,2016,193.3794
wind-ons_7,s164,2016,54.5535
wind-ons_4,s163,2016,82.0
wind-ons_7,s163,2016,78.0
wind-ons_2,s163,2016,82.5
wind-ons_3,s163,2016,167.7
wind-ons_1,s163,2016,150.0
wind-ons_7,s174,2016,180.0
wind-ons_6,s174,2016,484.8
wind-ons_4,s64,2017,189.8575
wind-ons_5,s64,2017,15.7425
wind-ons_7,s355,2017,25.1161
wind-ons_6,s4,2017,97.2243
wind-ons_9,s4,2017,9.6471
wind-ons_8,s7,2017,26.4311
wind-ons_8,s4,2017,34.1658
wind-ons_6,s355,2017,14.094
wind-ons_10,s7,2017,6.498
wind-ons_8,s355,2017,2.7899
wind-ons_4,s4,2017,98.6337
wind-ons_4,s99,2017,298.2465
wind-ons_3,s99,2017,159.5765
wind-ons_7,s99,2017,125.6067
wind-ons_6,s99,2017,48.52
wind-ons_8,s64,2017,4.6989
wind-ons_6,s64,2017,4.3011
wind-ons_9,s8,2017,7.2
wind-ons_7,s356,2017,0.7941
wind-ons_6,s356,2017,27.8325
wind-ons_6,s5,2017,407.2708
wind-ons_8,s9,2017,319.8075
wind-ons_5,s99,2017,83.277
wind-ons_5,s356,2017,37.3734
wind-ons_10,s5,2017,50.8599
wind-ons_8,s5,2017,36.936
wind-ons_7,s9,2017,180.6984
wind-ons_9,s5,2017,7.047
wind-ons_7,s5,2017,492.2863
wind-ons_10,s9,2017,44.1112
wind-ons_5,s9,2017,65.3886
wind-ons_6,s9,2017,20.898
wind-ons_9,s9,2017,0.9963
wind-ons_7,s125,2017,2.5225
wind-ons_8,s16,2017,418.9209
wind-ons_7,s16,2017,647.4087
wind-ons_9,s16,2017,276.9386
wind-ons_10,s16,2017,117.5405
wind-ons_5,s16,2017,221.0
wind-ons_6,s125,2017,22.4775
wind-ons_1,s355,2017,66.0
wind-ons_6,s16,2017,33.777
wind-ons_3,s100,2017,51.0617
wind-ons_5,s100,2017,45.2403
wind-ons_6,s66,2017,135.0
wind-ons_4,s100,2017,38.5713
wind-ons_5,s102,2017,193.2936
wind-ons_4,s102,2017,17.037
wind-ons_6,s120,2017,3.3
wind-ons_7,s19,2017,55.9143
wind-ons_3,s96,2017,30.0
wind-ons_3,s102,2017,34.6275
wind-ons_5,s101,2017,13.0419
wind-ons_7,s337,2017,79.4319
wind-ons_8,s337,2017,64.9956
wind-ons_7,s214,2017,0.8505
wind-ons_3,s101,2017,88.5348
wind-ons_6,s214,2017,0.9495
wind-ons_2,s101,2017,91.4652
wind-ons_6,s337,2017,90.963
wind-ons_8,s336,2017,15.2118
wind-ons_7,s338,2017,9.0153
wind-ons_8,s338,2017,9.72
wind-ons_5,s121,2017,4.162
wind-ons_6,s338,2017,2.2599
wind-ons_9,s338,2017,11.5911
wind-ons_5,s337,2017,0.3888
wind-ons_3,s338,2017,0.3159
wind-ons_10,s353,2017,1.7982
wind-ons_7,s121,2017,2.5624
wind-ons_6,s121,2017,14.537
wind-ons_7,s336,2017,3.3777
wind-ons_10,s338,2017,6.3909
wind-ons_9,s354,2017,7.7274
wind-ons_7,s354,2017,2.7459
wind-ons_8,s354,2017,9.0798
wind-ons_9,s337,2017,16.7913
wind-ons_7,s340,2017,5.5161
wind-ons_10,s354,2017,0.5103
wind-ons_5,s354,2017,0.2673
wind-ons_6,s354,2017,1.8711
wind-ons_7,s122,2017,4.0338
wind-ons_4,s338,2017,1.944
wind-ons_9,s340,2017,9.5985
wind-ons_10,s340,2017,6.7797
wind-ons_6,s122,2017,98.183
wind-ons_4,s337,2017,62.8968
wind-ons_2,s338,2017,1.0206
wind-ons_5,s122,2017,16.2839
wind-ons_7,s334,2017,11.0806
wind-ons_8,s340,2017,6.4881
wind-ons_8,s352,2017,0.3645
wind-ons_9,s352,2017,3.2317
wind-ons_5,s197,2017,1.5
wind-ons_9,s334,2017,0.7047
wind-ons_6,s340,2017,1.1178
wind-ons_10,s352,2017,0.4374
wind-ons_5,s338,2017,0.1701
wind-ons_7,s352,2017,0.1701
wind-ons_5,s352,2017,0.3645
wind-ons_3,s122,2017,1.3025
wind-ons_5,s218,2017,34.2834
wind-ons_6,s352,2017,0.6318
wind-ons_8,s44,2017,19.44
wind-ons_10,s44,2017,21.6318
wind-ons_4,s110,2017,87.1074
wind-ons_5,s110,2017,29.3926
wind-ons_6,s123,2017,47.4931
wind-ons_5,s214,2017,59.0
wind-ons_6,s347,2017,1.4337
wind-ons_4,s112,2017,50.4
wind-ons_3,s123,2017,426.9168
wind-ons_6,s176,2017,110.1179
wind-ons_6,s128,2017,5.7553
wind-ons_6,s218,2017,87.225
wind-ons_8,s334,2017,11.8341
wind-ons_6,s334,2017,32.5117
wind-ons_6,s348,2017,1.8
wind-ons_4,s123,2017,246.2439
wind-ons_4,s334,2017,30.0834
wind-ons_8,s339,2017,13.1446
wind-ons_6,s339,2017,18.7353
wind-ons_7,s347,2017,1.7663
wind-ons_9,s44,2017,30.3282
wind-ons_6,s47,2017,64.5
wind-ons_2,s123,2017,90.7462
wind-ons_7,s333,2017,10.1817
wind-ons_5,s334,2017,10.5948
wind-ons_7,s339,2017,34.6518
wind-ons_9,s339,2017,8.4321
wind-ons_5,s123,2017,13.8711
wind-ons_6,s333,2017,101.4039
wind-ons_7,s335,2017,30.5451
wind-ons_8,s335,2017,22.619
wind-ons_3,s334,2017,0.8262
wind-ons_5,s339,2017,6.5853
wind-ons_5,s176,2017,472.0711
wind-ons_5,s128,2017,41.6635
wind-ons_6,s193,2017,30.5
wind-ons_7,s218,2017,0.2916
wind-ons_6,s335,2017,11.6154
wind-ons_10,s339,2017,2.5029
wind-ons_7,s110,2017,1.3
wind-ons_4,s176,2017,135.8565
wind-ons_5,s193,2017,126.3
wind-ons_6,s110,2017,1.3
wind-ons_4,s333,2017,128.4511
wind-ons_2,s333,2017,8.9955
wind-ons_9,s335,2017,8.5536
wind-ons_8,s46,2017,10.5
wind-ons_4,s339,2017,0.0243
wind-ons_6,s341,2017,4.617
wind-ons_8,s333,2017,73.2113
wind-ons_8,s341,2017,7.1685
wind-ons_10,s341,2017,1.274
wind-ons_7,s341,2017,2.1141
wind-ons_6,s132,2017,261.7615
wind-ons_5,s132,2017,1718.3548
wind-ons_6,s177,2017,52.7863
wind-ons_5,s177,2017,263.6137
wind-ons_10,s335,2017,0.0243
wind-ons_1,s74,2017,777.7854
wind-ons_4,s132,2017,257.5496
wind-ons_3,s74,2017,17.0
wind-ons_7,s323,2017,1.0935
