tech,region,year,capacity
wind-ons_4,i35541,2017,36.9293
wind-ons_5,i35542,2017,37.422
wind-ons_5,i35552,2017,150.0
wind-ons_6,i35669,2017,14.3
wind-ons_5,i35670,2017,74.2365
wind-ons_5,i35671,2017,3.4263
wind-ons_7,i35815,2017,6.4161
wind-ons_7,i35816,2017,48.861
wind-ons_1,i35844,2017,1.3
wind-ons_1,i35845,2017,24.8
wind-ons_1,i35846,2017,25.0
wind-ons_1,i35847,2017,28.8
wind-ons_5,i35920,2017,105.0
wind-ons_5,i35922,2017,84.7487
wind-ons_6,i35925,2017,14.553
wind-ons_5,i35933,2017,150.0
wind-ons_5,i36050,2017,2.1027
wind-ons_6,i36195,2017,78.9507
wind-ons_4,i36196,2017,63.2493
wind-ons_8,i36197,2017,12.139
wind-ons_1,i36224,2017,1.8
wind-ons_1,i36225,2017,32.619
wind-ons_1,i36226,2017,25.0
wind-ons_1,i36227,2017,99.0
wind-ons_6,i36305,2017,0.147
wind-ons_6,i36342,2017,76.2
wind-ons_7,i36378,2017,0.7308
wind-ons_6,i36575,2017,57.6639
wind-ons_6,i36576,2017,15.92
wind-ons_1,i36605,2017,16.8
wind-ons_1,i36606,2017,8.781
wind-ons_7,i36720,2017,2.5
wind-ons_7,i36721,2017,2.5049
wind-ons_6,i36722,2017,118.842
wind-ons_6,i36723,2017,98.658
wind-ons_7,i36757,2017,1.0692
wind-ons_7,i36758,2017,1.8
wind-ons_7,i36759,2017,1.3608
wind-ons_6,i37100,2017,57.9344
wind-ons_7,i37137,2017,0.4392
wind-ons_7,i37138,2017,1.8
wind-ons_6,i37480,2017,2.5
wind-ons_6,i37481,2017,19.5608
wind-ons_7,i37483,2017,14.1487
wind-ons_7,i37484,2017,0.6037
wind-ons_7,i37485,2017,14.0211
wind-ons_7,i37854,2017,0.9234
wind-ons_7,i37862,2017,10.0359
wind-ons_7,i37863,2017,19.2699
wind-ons_7,i37864,2017,8.6508
wind-ons_7,i37865,2017,9.0414
wind-ons_7,i37866,2017,1.944
wind-ons_6,i38234,2017,1.5
wind-ons_7,i38235,2017,0.5766
wind-ons_7,i38237,2017,8.4
wind-ons_7,i38238,2017,7.8975
wind-ons_7,i38239,2017,8.262
wind-ons_7,i38242,2017,6.3909
wind-ons_7,i38243,2017,2.7459
wind-ons_7,i38244,2017,7.3629
wind-ons_7,i38245,2017,7.0956
wind-ons_7,i38246,2017,9.9873
wind-ons_7,i38247,2017,0.3645
wind-ons_1,i38315,2017,70.0
wind-ons_1,i38513,2017,42.0
wind-ons_5,i38522,2017,10.5
wind-ons_5,i38579,2017,23.6039
wind-ons_5,i38580,2017,141.5961
wind-ons_4,i38584,2017,174.8
wind-ons_6,i38617,2017,8.6751
wind-ons_6,i38618,2017,38.4417
wind-ons_7,i38619,2017,8.991
wind-ons_7,i38623,2017,6.3909
wind-ons_6,i38624,2017,47.9082
wind-ons_7,i38625,2017,54.0918
wind-ons_7,i38626,2017,47.7252
wind-ons_7,i38627,2017,7.4844
wind-ons_7,i38628,2017,10.5
wind-ons_7,i38693,2017,4.374
wind-ons_2,i38694,2017,25.1306
wind-ons_1,i38695,2017,54.8694
wind-ons_1,i38892,2017,29.4
wind-ons_6,i38997,2017,19.1744
wind-ons_7,i38999,2017,33.5583
wind-ons_7,i39007,2017,14.9426
wind-ons_2,i39072,2017,12.7302
wind-ons_6,i39073,2017,1.3365
wind-ons_6,i39075,2017,1.458
wind-ons_6,i39378,2017,150.0
wind-ons_3,i39451,2017,9.0
wind-ons_3,i39452,2017,3.3291
wind-ons_5,i39453,2017,9.0396
wind-ons_2,i39454,2017,55.3315
wind-ons_10,i39455,2017,0.3888
wind-ons_7,i39483,2017,1.3278
wind-ons_10,i39529,2017,16.2
wind-ons_4,i39659,2017,221.0
wind-ons_6,i39663,2017,185.8707
wind-ons_4,i39664,2017,13.6293
wind-ons_4,i39665,2017,201.0
wind-ons_5,i39666,2017,60.0
wind-ons_6,i39667,2017,151.8
wind-ons_6,i39668,2017,22.5
wind-ons_6,i39767,2017,11.2943
wind-ons_7,i39773,2017,11.178
wind-ons_7,i39774,2017,21.2868
wind-ons_7,i39775,2017,9.7929
wind-ons_7,i39832,2017,0.3645
wind-ons_2,i39833,2017,14.2398
wind-ons_1,i39834,2017,52.5
wind-ons_9,i39835,2017,0.8505
wind-ons_7,i39863,2017,0.8991
wind-ons_10,i39985,2017,0.8748
wind-ons_5,i40039,2017,79.5
wind-ons_6,i40045,2017,29.7
wind-ons_7,i40153,2017,42.9399
wind-ons_7,i40154,2017,39.9492
wind-ons_7,i40155,2017,60.0508
wind-ons_5,i40211,2017,6.4152
wind-ons_4,i40212,2017,6.6258
wind-ons_1,i40213,2017,7.3872
wind-ons_7,i40215,2017,3.0618
wind-ons_7,i40243,2017,2.8917
wind-ons_6,i40245,2017,2.2113
wind-ons_10,i40365,2017,1.8225
wind-ons_10,i40366,2017,3.2805
wind-ons_6,i40470,2017,0.7
wind-ons_7,i40471,2017,0.4084
wind-ons_7,i40533,2017,130.5
wind-ons_6,i40534,2017,100.65
wind-ons_7,i40535,2017,106.0
wind-ons_7,i40537,2017,199.7
wind-ons_7,i40589,2017,13.6216
wind-ons_6,i40590,2017,3.6345
wind-ons_8,i40591,2017,1.0206
wind-ons_5,i40592,2017,23.787
wind-ons_7,i40623,2017,0.1701
wind-ons_10,i40666,2017,0.2673
wind-ons_9,i40670,2017,11.3238
wind-ons_9,i40672,2017,0.8262
wind-ons_10,i40745,2017,0.6804
wind-ons_10,i40746,2017,1.8711
wind-ons_10,i40747,2017,4.86
wind-ons_6,i40850,2017,0.2916
wind-ons_7,i40904,2017,43.5293
wind-ons_6,i40913,2017,25.8121
wind-ons_7,i40915,2017,100.65
wind-ons_6,i40969,2017,1.3784
wind-ons_6,i40970,2017,27.0642
wind-ons_10,i41049,2017,0.486
wind-ons_9,i41050,2017,1.3608
wind-ons_10,i41126,2017,5.5107
wind-ons_6,i41284,2017,18.954
wind-ons_7,i41285,2017,90.8713
wind-ons_7,i41295,2017,74.1879
wind-ons_7,i41296,2017,42.6951
wind-ons_7,i41297,2017,2.6001
wind-ons_7,i41350,2017,11.7612
wind-ons_8,i41429,2017,0.3159
wind-ons_9,i41430,2017,0.3402
wind-ons_7,i41431,2017,98.8038
wind-ons_6,i41432,2017,31.0029
wind-ons_10,i41437,2017,63.0
wind-ons_6,i41664,2017,32.1003
wind-ons_6,i41665,2017,165.8997
wind-ons_7,i41675,2017,13.365
wind-ons_7,i41676,2017,12.1743
wind-ons_7,i41677,2017,7.5479
wind-ons_9,i41810,2017,0.0243
wind-ons_7,i41811,2017,51.1962
wind-ons_6,i41812,2017,118.9971
wind-ons_9,i41814,2017,31.1526
wind-ons_6,i41997,2017,24.6402
wind-ons_6,i42001,2017,11.664
wind-ons_7,i42044,2017,2.1141
wind-ons_6,i42045,2017,42.5313
wind-ons_7,i42055,2017,6.746
wind-ons_6,i42056,2017,28.674
wind-ons_9,i42108,2017,4.8597
wind-ons_7,i42109,2017,10.8135
wind-ons_9,i42189,2017,0.0972
wind-ons_9,i42193,2017,0.0243
wind-ons_9,i42194,2017,9.6714
wind-ons_10,i42197,2017,24.0
wind-ons_6,i42381,2017,17.2634
wind-ons_7,i42420,2017,100.5
wind-ons_7,i42487,2017,6.3423
wind-ons_7,i42488,2017,2.63
wind-ons_8,i42489,2017,2.7175
wind-ons_10,i42494,2017,3.7665
wind-ons_9,i42570,2017,0.8991
wind-ons_10,i42571,2017,8.0919
wind-ons_10,i42572,2017,7.8489
wind-ons_10,i42573,2017,2.8188
wind-ons_10,i42577,2017,15.2327
wind-ons_7,i42757,2017,3.2319
wind-ons_6,i42761,2017,64.2444
wind-ons_8,i42867,2017,2.6244
wind-ons_8,i42868,2017,1.5309
wind-ons_7,i42869,2017,1.9926
wind-ons_5,i42870,2017,25.8795
wind-ons_10,i42875,2017,14.1967
wind-ons_7,i42951,2017,70.5186
wind-ons_10,i42957,2017,13.1
wind-ons_6,i43138,2017,14.6286
wind-ons_6,i43140,2017,10.3275
wind-ons_6,i43141,2017,35.6742
wind-ons_6,i43144,2017,50.4
wind-ons_9,i43247,2017,0.1701
wind-ons_7,i43248,2017,3.0861
wind-ons_8,i43249,2017,5.6133
wind-ons_7,i43250,2017,0.9477
wind-ons_1,i43252,2017,73.4832
wind-ons_5,i43253,2017,43.3026
wind-ons_8,i43255,2017,9.9387
wind-ons_10,i43336,2017,10.1331
wind-ons_7,i43519,2017,4.2525
wind-ons_6,i43520,2017,10.4733
wind-ons_9,i43627,2017,2.6487
wind-ons_7,i43628,2017,7.533
wind-ons_8,i43629,2017,0.2673
wind-ons_4,i43630,2017,27.9693
wind-ons_1,i43632,2017,47.2142
wind-ons_10,i43635,2017,15.8193
wind-ons_7,i43899,2017,3.3777
wind-ons_6,i43900,2017,1.6223
wind-ons_5,i43905,2017,56.7
wind-ons_9,i44007,2017,0.8262
wind-ons_2,i44011,2017,1.0449
wind-ons_10,i44393,2017,0.4374
wind-ons_6,i44770,2017,2.0169
wind-ons_8,i44772,2017,0.0486
wind-ons_10,i44773,2017,3.159
wind-ons_10,i44853,2017,27.8669
wind-ons_5,i45149,2017,5.4918
wind-ons_6,i45150,2017,1.4094
wind-ons_1,i45151,2017,0.0243
wind-ons_1,i45152,2017,0.1944
wind-ons_10,i45232,2017,18.0
wind-ons_7,i45451,2017,1.7
wind-ons_8,i45674,2017,203.5
wind-ons_5,i45782,2017,11.2266
wind-ons_6,i45783,2017,6.561
wind-ons_4,i46162,2017,38.5152
wind-ons_3,i46163,2017,38.6856
wind-ons_4,i46164,2017,19.2456
wind-ons_9,i46373,2017,17.0
wind-ons_10,i46394,2017,3.0
wind-ons_5,i46542,2017,36.1827
wind-ons_4,i46543,2017,27.7992
wind-ons_4,i46544,2017,22.7841
wind-ons_9,i46777,2017,1.4337
wind-ons_10,i47152,2017,1.1664
wind-ons_10,i47153,2017,0.9735
wind-ons_10,i47154,2017,3.4749
wind-ons_10,i47533,2017,0.6209
wind-ons_10,i47534,2017,4.374
wind-ons_9,i47900,2017,0.1
wind-ons_10,i47902,2017,3.0
wind-ons_10,i47904,2017,3.2195
wind-ons_10,i47914,2017,5.1762
wind-ons_5,i48059,2017,26.4141
wind-ons_9,i48280,2017,0.4131
wind-ons_10,i48281,2017,0.486
wind-ons_10,i48283,2017,0.1458
wind-ons_10,i48284,2017,7.4358
wind-ons_10,i48285,2017,0.0243
wind-ons_8,i48293,2017,9.1136
wind-ons_10,i48294,2017,10.8864
wind-ons_3,i48439,2017,148.5
wind-ons_3,i48440,2017,74.3859
wind-ons_10,i48658,2017,3.5
wind-ons_10,i48659,2017,4.014
wind-ons_9,i48660,2017,7.5
wind-ons_10,i48661,2017,8.0878
wind-ons_8,i48673,2017,7.1199
wind-ons_8,i48674,2017,3.3048
wind-ons_10,i49036,2017,1.8
wind-ons_10,i49037,2017,4.1514
wind-ons_10,i49038,2017,7.4
wind-ons_10,i49039,2017,8.7
wind-ons_9,i49040,2017,11.4453
wind-ons_9,i49053,2017,5.0544
wind-ons_9,i49054,2017,7.5087
wind-ons_10,i49414,2017,1.5
wind-ons_10,i49416,2017,0.0486
wind-ons_10,i49417,2017,1.0829
wind-ons_10,i49418,2017,12.2149
wind-ons_10,i49426,2017,0.0243
wind-ons_10,i49427,2017,0.0972
wind-ons_9,i49433,2017,0.2916
wind-ons_10,i49434,2017,0.7917
wind-ons_5,i49557,2017,11.7144
wind-ons_5,i49558,2017,87.2856
wind-ons_10,i49793,2017,1.6
wind-ons_10,i49796,2017,1.7982
wind-ons_10,i49797,2017,0.1215
wind-ons_10,i49807,2017,0.1215
wind-ons_10,i49808,2017,0.3645
wind-ons_9,i49813,2017,1.8711
wind-ons_9,i49814,2017,25.3
wind-ons_10,i50173,2017,2.4
wind-ons_10,i50174,2017,3.2805
wind-ons_10,i50177,2017,15.3
wind-ons_9,i50193,2017,0.0729
wind-ons_10,i50195,2017,1.8468
wind-ons_10,i50553,2017,5.4
wind-ons_10,i50554,2017,5.4189
wind-ons_10,i50556,2017,1.6767
wind-ons_10,i50575,2017,76.9
wind-ons_10,i50932,2017,5.9
wind-ons_10,i50933,2017,9.1
wind-ons_10,i50934,2017,2.5332
wind-ons_10,i50935,2017,4.421
wind-ons_10,i50939,2017,8.4564
wind-ons_10,i50940,2017,0.8991
wind-ons_10,i50947,2017,0.8748
wind-ons_10,i50948,2017,2.4786
wind-ons_10,i50954,2017,106.812
wind-ons_7,i51067,2017,4.0
wind-ons_7,i51068,2017,1.5
wind-ons_10,i51311,2017,3.2869
wind-ons_10,i51312,2017,6.5663
wind-ons_10,i51313,2017,0.7407
wind-ons_10,i51316,2017,7.1685
wind-ons_10,i51317,2017,0.0486
wind-ons_10,i51318,2017,8.2964
wind-ons_10,i51320,2017,59.6
wind-ons_10,i51344,2017,1.6767
wind-ons_10,i51690,2017,3.4
wind-ons_10,i51691,2017,7.3
wind-ons_10,i51692,2017,9.0639
wind-ons_10,i51694,2017,18.4
wind-ons_10,i51695,2017,13.9482
wind-ons_10,i51696,2017,14.3127
wind-ons_10,i51697,2017,15.8436
wind-ons_10,i51698,2017,46.6813
wind-ons_10,i51703,2017,24.8346
wind-ons_4,i51847,2017,5.1759
wind-ons_4,i51848,2017,21.9867
wind-ons_3,i51866,2017,0.0729
wind-ons_10,i52070,2017,6.5
wind-ons_10,i52071,2017,2.5361
wind-ons_10,i52072,2017,1.3608
wind-ons_10,i52073,2017,5.9535
wind-ons_10,i52074,2017,6.0518
wind-ons_10,i52075,2017,3.8722
wind-ons_10,i52076,2017,0.1458
wind-ons_8,i52105,2017,2.3814
wind-ons_3,i52207,2017,162.0
wind-ons_10,i52450,2017,1.1907
wind-ons_10,i52451,2017,7.2414
wind-ons_9,i52452,2017,4.617
wind-ons_10,i52453,2017,11.224
wind-ons_10,i52455,2017,21.9953
wind-ons_10,i52456,2017,12.393
wind-ons_4,i52585,2017,75.0
wind-ons_3,i52607,2017,73.3374
wind-ons_4,i52628,2017,0.8505
wind-ons_5,i52636,2017,1.3365
wind-ons_10,i52830,2017,0.243
wind-ons_10,i52831,2017,4.7628
wind-ons_10,i52832,2017,5.2488
wind-ons_10,i52833,2017,7.3051
wind-ons_10,i52834,2017,1.2393
wind-ons_10,i52835,2017,6.8786
wind-ons_10,i52836,2017,36.3524
wind-ons_2,i52983,2017,112.0
wind-ons_10,i53210,2017,1.7253
wind-ons_10,i53211,2017,11.3238
wind-ons_9,i53212,2017,5.2002
wind-ons_10,i53213,2017,3.8637
wind-ons_10,i53214,2017,0.6075
wind-ons_10,i53215,2017,6.1722
wind-ons_1,i53390,2017,51.3216
wind-ons_10,i53591,2017,2.5758
wind-ons_10,i53592,2017,2.7459
wind-ons_10,i53593,2017,2.3571
wind-ons_10,i53594,2017,1.1664
wind-ons_10,i53595,2017,0.2187
wind-ons_5,i53767,2017,0.8019
wind-ons_10,i53971,2017,0.0243
wind-ons_10,i53972,2017,11.0565
wind-ons_10,i53973,2017,0.1458
wind-ons_10,i53974,2017,6.4638
wind-ons_10,i53975,2017,0.6318
wind-ons_2,i54136,2017,50.0
wind-ons_5,i54146,2017,0.0243
wind-ons_5,i54147,2017,3.2319
wind-ons_10,i54351,2017,3.976
wind-ons_10,i54352,2017,10.1678
wind-ons_10,i54353,2017,1.8132
wind-ons_10,i54354,2017,2.2113
wind-ons_10,i54389,2017,0.6075
wind-ons_4,i54517,2017,49.7
wind-ons_5,i54525,2017,3.8637
wind-ons_5,i54526,2017,6.1722
wind-ons_5,i54527,2017,2.3814
wind-ons_10,i54731,2017,0.4131
wind-ons_10,i54732,2017,5.2489
wind-ons_10,i54733,2017,11.4696
wind-ons_10,i54734,2017,0.5832
wind-ons_5,i54906,2017,2.804
wind-ons_5,i54907,2017,2.6516
wind-ons_10,i55112,2017,8.6508
wind-ons_10,i55113,2017,7.9947
wind-ons_10,i55114,2017,8.8938
wind-ons_4,i55286,2017,29.4873
wind-ons_5,i55287,2017,1.251
wind-ons_6,i55295,2017,0.2673
wind-ons_10,i55493,2017,4.3983
wind-ons_10,i55494,2017,3.4506
wind-ons_4,i55669,2017,30.0591
wind-ons_6,i55674,2017,13.4228
wind-ons_10,i55874,2017,4.4469
wind-ons_9,i56253,2017,15.552
wind-ons_10,i56254,2017,5.1516
wind-ons_6,i56408,2017,18.9
wind-ons_8,i56633,2017,0.5103
wind-ons_10,i56634,2017,4.5684
wind-ons_4,i56788,2017,34.4154
wind-ons_5,i56789,2017,25.5
wind-ons_5,i56790,2017,25.5
wind-ons_8,i56900,2017,5.6403
wind-ons_7,i56901,2017,0.7
wind-ons_4,i57168,2017,85.5846
wind-ons_4,i57169,2017,94.5
wind-ons_2,i57171,2017,25.5
wind-ons_9,i57279,2017,0.6757
wind-ons_7,i57280,2017,15.0174
wind-ons_9,i57281,2017,6.3423
wind-ons_4,i57531,2017,10.0
wind-ons_3,i57532,2017,10.0
wind-ons_4,i57534,2017,24.9075
wind-ons_3,i57535,2017,114.0
wind-ons_4,i57536,2017,3.0
wind-ons_3,i57550,2017,25.5
wind-ons_10,i57660,2017,0.7
wind-ons_10,i57661,2017,0.0243
wind-ons_3,i57915,2017,54.8925
wind-ons_4,i57928,2017,30.2049
wind-ons_1,i57929,2017,9.5499
wind-ons_3,i58310,2017,3.159
wind-ons_1,i58689,2017,58.2862
wind-ons_3,i59050,2017,10.0
wind-ons_3,i59051,2017,8.1171
wind-ons_3,i59052,2017,10.0
wind-ons_3,i59431,2017,41.3829
wind-ons_4,i59432,2017,10.0
wind-ons_3,i59809,2017,8.8
wind-ons_4,i59810,2017,10.0
wind-ons_10,i60457,2017,1.7982
wind-ons_4,i60592,2017,38.8314
wind-ons_10,i60836,2017,25.4253
wind-ons_5,i60837,2017,36.5474
wind-ons_1,i60838,2017,28.0872
wind-ons_1,i60839,2017,16.9128
wind-ons_2,i60965,2017,20.1923
wind-ons_5,i60969,2017,25.2897
wind-ons_10,i61213,2017,6.6339
wind-ons_10,i61214,2017,16.5969
wind-ons_10,i61215,2017,19.8045
wind-ons_10,i61216,2017,20.9952
wind-ons_1,i61217,2017,3.5721
wind-ons_4,i61327,2017,160.839
wind-ons_1,i61333,2017,79.5
wind-ons_1,i61336,2017,80.0
wind-ons_2,i61349,2017,97.7103
wind-ons_5,i61351,2017,1.6686
wind-ons_8,i61575,2017,0.0243
wind-ons_10,i61583,2017,7.6059
wind-ons_10,i61584,2017,0.9477
wind-ons_10,i61589,2017,9.5742
wind-ons_10,i61590,2017,2.5029
wind-ons_10,i61591,2017,5.346
wind-ons_10,i61592,2017,5.7024
wind-ons_10,i61593,2017,5.8806
wind-ons_10,i61596,2017,15.5298
wind-ons_10,i61599,2017,3.2805
wind-ons_7,i61600,2017,2.1141
wind-ons_8,i61647,2017,63.0
wind-ons_1,i61706,2017,0.161
wind-ons_1,i61712,2017,10.0
wind-ons_6,i61725,2017,30.0348
wind-ons_5,i61726,2017,48.6729
wind-ons_5,i61732,2017,12.636
wind-ons_10,i61963,2017,14.3475
wind-ons_10,i61964,2017,9.1716
wind-ons_10,i61970,2017,19.9746
wind-ons_10,i61971,2017,17.0275
wind-ons_10,i61973,2017,1.2393
wind-ons_10,i61976,2017,19.0955
wind-ons_10,i61979,2017,3.9609
wind-ons_10,i61994,2017,6.0461
wind-ons_4,i62112,2017,18.6624
wind-ons_10,i62344,2017,0.8748
wind-ons_10,i62350,2017,0.6075
wind-ons_10,i62351,2017,0.0486
wind-ons_10,i62353,2017,1.1907
wind-ons_10,i62354,2017,5.6619
wind-ons_10,i62355,2017,13.2827
wind-ons_10,i62356,2017,36.7173
wind-ons_3,i62459,2017,20.0
wind-ons_4,i62493,2017,25.7268
wind-ons_5,i62494,2017,28.9899
wind-ons_5,i62495,2017,20.4849
wind-ons_4,i62827,2017,90.0
wind-ons_1,i62839,2017,60.0
wind-ons_10,i63133,2017,14.9688
wind-ons_5,i63254,2017,26.1468
wind-ons_5,i63255,2017,2.0673
wind-ons_5,i63256,2017,11.7369
wind-ons_6,i63257,2017,2.8823
wind-ons_10,i63513,2017,16.6941
wind-ons_4,i63633,2017,43.4484
wind-ons_2,i63634,2017,16.6941
wind-ons_2,i63635,2017,41.9173
wind-ons_4,i63637,2017,4.7628
wind-ons_10,i63891,2017,1.3608
wind-ons_10,i63892,2017,29.9
wind-ons_6,i63959,2017,100.0
wind-ons_4,i63974,2017,204.0
wind-ons_1,i64013,2017,1.8225
wind-ons_1,i64014,2017,29.0385
wind-ons_1,i64015,2017,109.0827
wind-ons_5,i64017,2017,2.8917
wind-ons_4,i64018,2017,3.9366
wind-ons_10,i64271,2017,6.561
wind-ons_4,i64395,2017,6.7068
wind-ons_5,i64396,2017,9.9387
wind-ons_6,i64397,2017,5.0787
wind-ons_5,i64398,2017,5.4432
wind-ons_10,i64651,2017,1.3851
wind-ons_5,i64741,2017,0.6
wind-ons_6,i64775,2017,0.2187
wind-ons_5,i64777,2017,0.486
wind-ons_5,i65120,2017,0.7
wind-ons_6,i65500,2017,0.6
wind-ons_10,i66548,2017,0.0243
wind-ons_6,i66634,2017,30.0
wind-ons_3,i66635,2017,90.0
wind-ons_2,i66656,2017,57.0
wind-ons_2,i67797,2017,72.3654
wind-ons_2,i68176,2017,70.5186
wind-ons_3,i68177,2017,7.116
wind-ons_5,i68203,2017,25.4907
wind-ons_5,i68204,2017,87.0093
wind-ons_4,i70835,2017,128.4255
wind-ons_5,i70856,2017,103.1535
wind-ons_5,i70857,2017,16.8465
wind-ons_4,i71211,2017,180.0
wind-ons_6,i71213,2017,84.0
wind-ons_3,i71215,2017,31.5745
wind-ons_5,i71227,2017,72.3897
wind-ons_4,i71228,2017,36.6201
wind-ons_6,i71229,2017,17.6907
wind-ons_5,i71595,2017,65.3184
wind-ons_5,i71598,2017,43.3578
wind-ons_6,i71606,2017,10.3761
wind-ons_5,i71607,2017,8.7723
wind-ons_2,i71608,2017,14.2155
wind-ons_6,i71609,2017,2.2356
wind-ons_7,i71974,2017,65.1816
wind-ons_3,i71978,2017,76.6422
wind-ons_4,i71979,2017,63.0
wind-ons_5,i71984,2017,14.6772
wind-ons_5,i71985,2017,4.9572
wind-ons_6,i71986,2017,0.243
wind-ons_3,i71987,2017,14.9312
wind-ons_2,i71988,2017,70.8588
wind-ons_3,i72358,2017,249.0
wind-ons_4,i72359,2017,37.5
wind-ons_4,i72360,2017,11.4249
wind-ons_5,i72361,2017,46.4968
wind-ons_6,i72362,2017,43.2783
wind-ons_6,i72363,2017,11.6507
wind-ons_6,i72364,2017,5.9049
wind-ons_6,i72365,2017,0.4131
wind-ons_2,i72367,2017,153.8919
wind-ons_1,i72368,2017,31.1769
wind-ons_6,i72737,2017,27.0561
wind-ons_4,i72738,2017,209.0
wind-ons_3,i72739,2017,197.0
wind-ons_4,i72740,2017,11.4245
wind-ons_6,i72741,2017,34.506
wind-ons_6,i72742,2017,44.4933
wind-ons_6,i72743,2017,18.5166
wind-ons_6,i72744,2017,26.2683
wind-ons_6,i72745,2017,4.8357
wind-ons_6,i73113,2017,19.0153
wind-ons_7,i73116,2017,22.0887
wind-ons_6,i73117,2017,47.9439
wind-ons_4,i73118,2017,126.5
wind-ons_2,i73119,2017,92.34
wind-ons_3,i73120,2017,61.5762
wind-ons_2,i73121,2017,10.6705
wind-ons_1,i73122,2017,159.5295
wind-ons_5,i73123,2017,18.711
wind-ons_5,i73124,2017,22.9635
wind-ons_5,i73489,2017,107.7705
wind-ons_7,i73494,2017,15.2847
wind-ons_7,i73496,2017,4.287
wind-ons_6,i73497,2017,48.6243
wind-ons_5,i73498,2017,93.2877
wind-ons_2,i73499,2017,235.71
wind-ons_2,i73500,2017,5.29
wind-ons_1,i73502,2017,232.5
wind-ons_1,i73503,2017,102.4617
wind-ons_2,i73504,2017,10.2789
wind-ons_5,i73514,2017,8.9205
wind-ons_6,i73861,2017,0.6
wind-ons_5,i73869,2017,12.2295
wind-ons_3,i73872,2017,121.9
wind-ons_6,i73874,2017,30.612
wind-ons_5,i73878,2017,80.5
wind-ons_5,i73880,2017,169.5
wind-ons_2,i73882,2017,47.5436
wind-ons_1,i73883,2017,251.4564
wind-ons_2,i73884,2017,45.7326
wind-ons_4,i73895,2017,30.06
wind-ons_3,i73896,2017,21.0195
wind-ons_6,i74240,2017,0.925
wind-ons_5,i74241,2017,91.575
wind-ons_4,i74252,2017,142.5
wind-ons_2,i74253,2017,28.188
wind-ons_3,i74254,2017,70.47
wind-ons_6,i74256,2017,0.035
wind-ons_8,i74257,2017,0.035
wind-ons_5,i74259,2017,5.5123
wind-ons_6,i74260,2017,42.66
wind-ons_6,i74261,2017,68.9739
wind-ons_6,i74262,2017,47.5308
wind-ons_4,i74263,2017,73.5075
wind-ons_5,i74264,2017,44.8821
wind-ons_6,i74265,2017,8.4564
wind-ons_6,i74621,2017,59.4
wind-ons_2,i74632,2017,90.0
wind-ons_3,i74633,2017,53.73
wind-ons_4,i74634,2017,199.5
wind-ons_3,i74635,2017,214.5
wind-ons_2,i74636,2017,149.5
wind-ons_3,i74637,2017,69.53
wind-ons_8,i74638,2017,0.08
wind-ons_7,i74641,2017,34.2474
wind-ons_7,i74642,2017,112.1436
wind-ons_7,i74643,2017,43.1325
wind-ons_6,i74644,2017,41.9418
wind-ons_4,i74645,2017,37.8108
wind-ons_4,i75013,2017,115.5
wind-ons_5,i75015,2017,186.0
wind-ons_3,i75016,2017,112.5
wind-ons_2,i75017,2017,79.92
wind-ons_2,i77285,2017,223.9002
wind-ons_7,i77665,2017,54.0998
wind-ons_6,i77666,2017,75.0
wind-ons_2,i78057,2017,150.0
wind-ons_4,i78423,2017,82.0
wind-ons_7,i78424,2017,78.0
wind-ons_2,i78425,2017,82.5
wind-ons_4,i78426,2017,167.7
wind-ons_1,i78804,2017,150.0
wind-ons_7,i90242,2017,37.7478
wind-ons_7,i90622,2017,142.2522
wind-ons_6,i93661,2017,14.928
wind-ons_6,i93662,2017,201.6
wind-ons_6,i94041,2017,215.0793
wind-ons_6,i94042,2017,53.1927
wind-ons_4,i7317,2018,100.1646
wind-ons_5,i7696,2018,1.2354
wind-ons_4,i7697,2018,104.2
wind-ons_7,i8348,2018,2.8041
wind-ons_7,i8728,2018,6.4152
wind-ons_6,i8729,2018,8.1648
wind-ons_8,i8785,2018,10.4976
wind-ons_7,i8786,2018,29.646
wind-ons_6,i9108,2018,15.795
wind-ons_6,i9109,2018,8.8209
wind-ons_8,i9165,2018,25.1505
wind-ons_7,i9166,2018,70.0083
wind-ons_10,i9167,2018,3.8564
wind-ons_6,i9545,2018,15.7563
wind-ons_5,i9546,2018,117.6849
wind-ons_4,i10060,2018,14.1588
wind-ons_4,i10440,2018,118.5
wind-ons_3,i10441,2018,40.5
wind-ons_7,i10810,2018,126.6759
wind-ons_6,i10811,2018,22.3241
wind-ons_4,i10820,2018,26.3412
wind-ons_8,i11499,2018,0.0243
wind-ons_6,i11501,2018,1.0206
wind-ons_6,i11880,2018,2.916
wind-ons_6,i11881,2018,0.3645
wind-ons_9,i12219,2018,7.2
wind-ons_8,i12258,2018,2.9979
wind-ons_8,i12259,2018,0.6318
wind-ons_4,i12322,2018,1.8468
wind-ons_6,i12324,2018,4.7142
wind-ons_6,i12325,2018,7.1858
wind-ons_6,i12579,2018,51.6874
wind-ons_8,i12600,2018,68.6232
wind-ons_8,i12639,2018,1.0449
wind-ons_5,i12701,2018,2.3328
wind-ons_3,i12702,2018,115.5
wind-ons_3,i12703,2018,0.0729
wind-ons_6,i12910,2018,10.0116
wind-ons_5,i12911,2018,46.6317
wind-ons_10,i12958,2018,39.6333
wind-ons_8,i12959,2018,14.2398
wind-ons_8,i12960,2018,11.9799
wind-ons_7,i12978,2018,120.8439
