*tech,region,sc_point_gid,year,capacity
wind-ons_3,s137,46163,2013,38.5
wind-ons_10,s25,46370,2013,24.0
wind-ons_10,s26,46377,2013,18.0
wind-ons_10,s26,46381,2013,15.3
wind-ons_10,s27,46382,2013,17.3
wind-ons_4,s137,46542,2013,33.0
wind-ons_3,s137,46544,2013,44.0
wind-ons_10,s29,46752,2013,21.0
wind-ons_10,s26,46754,2013,21.0
wind-ons_8,s249,47042,2013,27.5
wind-ons_6,s249,47046,2013,23.0
wind-ons_10,s29,47132,2013,18.0
wind-ons_10,s26,47134,2013,18.0
wind-ons_10,s27,47139,2013,22.0
wind-ons_10,s29,47513,2013,17.0
wind-ons_10,s27,47516,2013,18.4
wind-ons_5,s137,47680,2013,16.5
wind-ons_10,s27,47896,2013,23.1
wind-ons_10,s29,48274,2013,21.2
wind-ons_10,s27,48275,2013,29.0
wind-ons_10,s27,48277,2013,21.9
wind-ons_10,s27,48278,2013,22.0
wind-ons_3,s137,48439,2013,148.5
wind-ons_3,s137,48440,2013,99.0
wind-ons_10,s27,48656,2013,33.0
wind-ons_5,s138,48818,2013,2.5
wind-ons_3,s138,48820,2013,1.8
wind-ons_5,s135,49557,2013,5.5
wind-ons_5,s135,49558,2013,93.5
wind-ons_7,s87,51067,2013,4.0
wind-ons_7,s87,51068,2013,1.5
wind-ons_10,s29,51700,2013,8.5
wind-ons_10,s29,51701,2013,82.5
wind-ons_10,s30,52080,2013,44.0
wind-ons_3,s87,52207,2013,162.0
wind-ons_3,s136,52226,2013,49.5
wind-ons_3,s136,52229,2013,49.5
wind-ons_3,s87,52585,2013,75.0
wind-ons_3,s136,52609,2013,1.5
wind-ons_2,s136,52983,2013,112.2
wind-ons_1,s139,53390,2013,66.0
wind-ons_1,s141,53391,2013,33.0
wind-ons_3,s139,53758,2013,5.5
wind-ons_3,s136,54517,2013,50.0
wind-ons_5,s139,54526,2013,51.0
wind-ons_6,s136,54897,2013,38.5
wind-ons_5,s153,56408,2013,18.9
wind-ons_7,s153,56409,2013,25.5
wind-ons_7,s153,56410,2013,25.5
wind-ons_7,s153,56411,2013,25.5
wind-ons_4,s153,56788,2013,48.5
wind-ons_3,s153,56789,2013,39.5
wind-ons_8,s281,56899,2013,0.7
wind-ons_4,s153,57168,2013,71.5
wind-ons_3,s153,57169,2013,55.0
wind-ons_9,s281,57279,2013,0.7
wind-ons_7,s281,57280,2013,27.0
wind-ons_8,s281,57281,2013,0.7
wind-ons_4,s150,57530,2013,10.0
wind-ons_3,s150,57537,2013,114.0
wind-ons_2,s150,57538,2013,79.8
wind-ons_3,s153,57550,2013,25.5
wind-ons_4,s150,57910,2013,10.0
wind-ons_9,s33,58195,2013,7.5
wind-ons_1,s153,58308,2013,77.0
wind-ons_1,s153,58689,2013,24.2
wind-ons_3,s150,59051,2013,10.0
wind-ons_3,s150,59052,2013,10.0
wind-ons_3,s150,59056,2013,3.0
wind-ons_1,s153,59067,2013,40.5
wind-ons_1,s153,59074,2013,73.5
wind-ons_3,s150,59431,2013,49.5
wind-ons_4,s150,59432,2013,10.0
wind-ons_3,s153,59448,2013,19.3
wind-ons_6,s153,59450,2013,55.0
wind-ons_2,s153,59451,2013,33.0
wind-ons_4,s150,59810,2013,10.0
wind-ons_5,s150,59811,2013,8.8
wind-ons_6,s153,59825,2013,60.5
wind-ons_3,s153,59827,2013,5.4
wind-ons_10,s33,60857,2013,1.6
wind-ons_2,s150,60954,2013,35.5
wind-ons_4,s150,61327,2013,160.839
wind-ons_2,s150,61332,2013,44.0
wind-ons_1,s150,61336,2013,80.0
wind-ons_1,s153,61347,2013,29.5
wind-ons_2,s153,61348,2013,38.5
wind-ons_8,s54,61647,2013,63.0
wind-ons_1,s150,61706,2013,0.161
wind-ons_1,s150,61715,2013,10.0
wind-ons_2,s154,61727,2013,55.0
wind-ons_1,s154,61728,2013,55.0
wind-ons_7,s154,62105,2013,33.0
wind-ons_2,s93,62445,2013,13.0
wind-ons_10,s33,62748,2013,20.0
wind-ons_10,s33,62749,2013,8.0
wind-ons_10,s33,62751,2013,4.2
wind-ons_10,s33,62752,2013,3.0
wind-ons_10,s33,62753,2013,2.4
wind-ons_2,s93,62827,2013,77.0
wind-ons_1,s148,62839,2013,60.0
wind-ons_1,s148,62840,2013,20.0
wind-ons_6,s154,62865,2013,44.0
wind-ons_3,s154,62872,2013,52.4
wind-ons_7,s32,63117,2013,88.5
wind-ons_7,s32,63118,2013,67.0
wind-ons_10,s33,63129,2013,6.5
wind-ons_10,s33,63131,2013,3.5
wind-ons_10,s33,63133,2013,1.8
wind-ons_3,s154,63252,2013,49.5
wind-ons_10,s32,63497,2013,59.6
wind-ons_10,s32,63501,2013,45.0
wind-ons_10,s32,63875,2013,59.0
wind-ons_10,s32,63876,2013,46.9
wind-ons_7,s32,63878,2013,4.9
wind-ons_10,s32,63879,2013,38.5
wind-ons_10,s32,63880,2013,42.6
wind-ons_10,s33,63881,2013,38.9
wind-ons_6,s92,63959,2013,100.0
wind-ons_4,s148,63974,2013,204.0
wind-ons_1,s154,64014,2013,49.5
wind-ons_8,s32,64257,2013,30.75
wind-ons_8,s32,64258,2013,31.0
wind-ons_8,s32,64260,2013,30.75
wind-ons_10,s33,64261,2013,29.9
wind-ons_10,s33,64262,2013,22.4
wind-ons_10,s32,64635,2013,28.7
wind-ons_10,s32,64636,2013,25.3
wind-ons_7,s32,64637,2013,20.5
wind-ons_10,s32,64638,2013,21.7
wind-ons_9,s32,64639,2013,22.2
wind-ons_10,s32,64640,2013,20.5
wind-ons_10,s32,65016,2013,15.0
wind-ons_8,s32,65017,2013,16.5
wind-ons_10,s32,65018,2013,19.0
wind-ons_10,s32,65019,2013,16.1
wind-ons_10,s32,65020,2013,16.0
wind-ons_10,s33,65022,2013,11.7
wind-ons_10,s33,65023,2013,11.6
wind-ons_10,s33,65026,2013,5.9
wind-ons_10,s33,65027,2013,3.4
wind-ons_8,s32,65397,2013,15.0
wind-ons_5,s32,65398,2013,9.6
wind-ons_10,s32,65399,2013,9.4
wind-ons_10,s33,65400,2013,9.1
wind-ons_9,s33,65401,2013,7.4
wind-ons_9,s33,65402,2013,7.3
wind-ons_10,s33,65407,2013,3.0
wind-ons_6,s148,65499,2013,0.6
wind-ons_10,s32,65775,2013,8.7
wind-ons_10,s32,65776,2013,8.3
wind-ons_9,s32,65777,2013,50.0
wind-ons_4,s32,65779,2013,6.5
wind-ons_10,s33,65792,2013,1.5
wind-ons_6,s148,65880,2013,0.7
wind-ons_9,s32,66157,2013,4.5
wind-ons_5,s32,66159,2013,5.4
wind-ons_5,s33,66160,2013,3.7
wind-ons_5,s148,66260,2013,0.6
wind-ons_5,s148,66634,2013,30.0
wind-ons_3,s148,66635,2013,90.0
wind-ons_1,s149,66656,2013,57.0
wind-ons_6,s167,67056,2013,44.0
wind-ons_1,s165,67416,2013,95.0
wind-ons_1,s165,67797,2013,55.0
wind-ons_6,s167,69711,2013,26.347
wind-ons_3,s167,70477,2013,35.5
wind-ons_1,s149,70835,2013,104.5
wind-ons_7,s165,70838,2013,63.0
wind-ons_4,s165,70847,2013,13.8
wind-ons_6,s167,70848,2013,38.5
wind-ons_5,s167,70856,2013,104.5
wind-ons_5,s167,70857,2013,15.5
wind-ons_4,s167,70858,2013,33.0
wind-ons_4,s165,71211,2013,180.0
wind-ons_5,s165,71213,2013,84.0
wind-ons_3,s165,71215,2013,55.5
wind-ons_5,s165,71218,2013,70.5
wind-ons_6,s165,71221,2013,22.0
wind-ons_4,s167,71227,2013,7.5
wind-ons_4,s167,71228,2013,27.5
wind-ons_5,s167,71229,2013,44.0
wind-ons_6,s167,71230,2013,38.5
wind-ons_3,s165,71598,2013,26.0
wind-ons_5,s165,71603,2013,42.5
wind-ons_2,s167,71608,2013,38.5
wind-ons_3,s165,71978,2013,104.5
wind-ons_4,s165,71979,2013,49.5
wind-ons_3,s167,71987,2013,60.5
wind-ons_2,s167,71988,2013,93.5
wind-ons_2,s165,72358,2013,231.0
wind-ons_4,s165,72359,2013,10.6
wind-ons_2,s167,72367,2013,187.0
wind-ons_1,s167,72368,2013,13.0
wind-ons_5,s165,72733,2013,7.0
wind-ons_4,s165,72738,2013,18.0
wind-ons_3,s165,72739,2013,197.0
wind-ons_6,s165,73113,2013,34.3
wind-ons_7,s165,73114,2013,71.5
wind-ons_6,s165,73117,2013,49.5
wind-ons_4,s165,73118,2013,209.0
wind-ons_2,s165,73119,2013,14.5
wind-ons_1,s165,73121,2013,137.5
wind-ons_1,s165,73122,2013,170.2
wind-ons_5,s164,73489,2013,120.0
wind-ons_7,s165,73496,2013,44.0
wind-ons_5,s165,73498,2013,27.5
wind-ons_2,s165,73499,2013,187.0
wind-ons_2,s165,73500,2013,54.0
wind-ons_1,s165,73502,2013,232.5
wind-ons_1,s166,73503,2013,174.0
wind-ons_6,s164,73861,2013,0.6
wind-ons_3,s165,73872,2013,121.9
wind-ons_7,s165,73874,2013,9.3
wind-ons_7,s165,73875,2013,75.0
wind-ons_8,s165,73876,2013,54.8
wind-ons_7,s165,73877,2013,55.0
wind-ons_5,s165,73878,2013,77.0
wind-ons_3,s165,73880,2013,143.0
wind-ons_2,s165,73882,2013,62.5
wind-ons_1,s166,73883,2013,236.5
wind-ons_2,s166,73884,2013,66.0
wind-ons_7,s94,74216,2013,1.3
wind-ons_6,s164,74240,2013,0.925
wind-ons_4,s164,74241,2013,91.575
wind-ons_4,s164,74252,2013,142.5
wind-ons_2,s164,74253,2013,49.5
wind-ons_2,s165,74254,2013,99.0
wind-ons_5,s165,74255,2013,2.0
wind-ons_6,s165,74256,2013,79.92
wind-ons_8,s165,74257,2013,24.2
wind-ons_5,s165,74258,2013,71.5
wind-ons_5,s165,74259,2013,116.5
wind-ons_6,s165,74260,2013,26.5
wind-ons_5,s165,74261,2013,88.0
wind-ons_3,s166,74263,2013,49.5
wind-ons_3,s166,74264,2013,33.0
wind-ons_8,s163,74596,2013,1.3
wind-ons_5,s164,74621,2013,59.4
wind-ons_2,s164,74632,2013,90.0
wind-ons_3,s164,74633,2013,25.2
wind-ons_3,s166,74634,2013,199.5
wind-ons_3,s166,74635,2013,214.5
wind-ons_2,s166,74636,2013,149.5
wind-ons_2,s166,74637,2013,80.5
wind-ons_6,s166,74640,2013,55.0
wind-ons_7,s166,74641,2013,38.5
wind-ons_7,s166,74642,2013,26.0
wind-ons_8,s163,74985,2013,23.3
wind-ons_3,s163,74986,2013,30.0
wind-ons_3,s164,75013,2013,115.5
wind-ons_5,s166,75014,2013,0.08
wind-ons_4,s166,75015,2013,186.0
wind-ons_3,s166,75016,2013,112.5
wind-ons_7,s166,75022,2013,16.5
wind-ons_4,s163,75366,2013,23.3
wind-ons_5,s166,75394,2013,0.035
wind-ons_3,s166,75399,2013,69.53
wind-ons_8,s166,75400,2013,37.5
wind-ons_5,s166,75774,2013,0.035
wind-ons_2,s164,77285,2013,225.5
wind-ons_6,s164,77665,2013,52.5
wind-ons_6,s164,77666,2013,75.0
wind-ons_6,s169,77698,2013,26.453
wind-ons_8,s166,78045,2013,66.0
wind-ons_5,s166,78046,2013,9.0
wind-ons_2,s166,78057,2013,150.0
wind-ons_5,s163,78423,2013,82.0
wind-ons_6,s163,78424,2013,78.0
wind-ons_1,s163,78425,2013,82.5
wind-ons_1,s163,78426,2013,165.0
wind-ons_1,s163,78804,2013,150.0
wind-ons_2,s163,78806,2013,2.7
wind-ons_7,s174,90623,2013,170.5
wind-ons_7,s174,90624,2013,9.5
wind-ons_6,s174,93662,2013,176.0
wind-ons_6,s174,94041,2013,247.5
wind-ons_6,s174,94042,2013,35.7
wind-ons_6,s174,94421,2013,25.6
wind-ons_4,s64,7695,2014,49.5
wind-ons_4,s64,7697,2014,104.2
wind-ons_2,s64,8075,2014,7.9
wind-ons_6,s64,8078,2014,44.0
wind-ons_6,s4,9166,2014,77.0
wind-ons_7,s355,9489,2014,42.0
wind-ons_4,s4,9546,2014,151.6
wind-ons_9,s4,9924,2014,44.0
wind-ons_3,s99,10061,2014,40.5
wind-ons_4,s99,10440,2014,115.5
wind-ons_3,s99,10441,2014,3.0
wind-ons_7,s99,10810,2014,149.0
wind-ons_4,s99,10820,2014,33.0
wind-ons_3,s99,10821,2014,7.5
wind-ons_9,s8,12218,2014,7.2
wind-ons_9,s8,12219,2014,110.9
wind-ons_8,s64,12638,2014,9.0
wind-ons_3,s99,12702,2014,115.5
wind-ons_6,s356,12911,2014,57.0
wind-ons_8,s5,12959,2014,75.8
wind-ons_7,s9,12978,2014,18.5
wind-ons_3,s99,13082,2014,11.9
wind-ons_8,s5,13339,2014,60.5
wind-ons_7,s5,13342,2014,199.0
wind-ons_7,s9,13350,2014,88.0
wind-ons_7,s9,13358,2014,55.0
wind-ons_5,s9,13359,2014,82.5
wind-ons_7,s5,13718,2014,93.5
wind-ons_6,s5,13719,2014,168.7
wind-ons_7,s5,13720,2014,94.0
wind-ons_7,s5,13721,2014,98.9
wind-ons_6,s5,13722,2014,204.0
wind-ons_10,s9,13729,2014,7.0
wind-ons_7,s9,13730,2014,71.5
wind-ons_7,s9,13731,2014,66.0
wind-ons_9,s9,13732,2014,39.4
wind-ons_7,s9,13739,2014,38.5
wind-ons_7,s16,14097,2014,24.0
wind-ons_6,s16,14098,2014,75.9
wind-ons_6,s16,14099,2014,14.8
wind-ons_6,s16,14100,2014,148.5
wind-ons_9,s16,14104,2014,82.5
wind-ons_9,s16,14110,2014,27.5
wind-ons_7,s16,14111,2014,99.0
wind-ons_7,s16,14112,2014,23.8
wind-ons_6,s9,14118,2014,71.5
wind-ons_6,s9,14119,2014,6.5
wind-ons_9,s16,14477,2014,76.5
wind-ons_8,s16,14478,2014,49.5
wind-ons_5,s16,14480,2014,221.0
wind-ons_9,s16,14484,2014,20.4
wind-ons_9,s16,14485,2014,49.5
wind-ons_9,s16,14486,2014,72.0
wind-ons_10,s16,14487,2014,10.0
wind-ons_7,s16,14493,2014,98.9
wind-ons_6,s99,14601,2014,4.5
wind-ons_9,s16,14857,2014,45.8
wind-ons_8,s16,14864,2014,82.5
wind-ons_8,s16,14865,2014,49.2
wind-ons_9,s16,14866,2014,9.9
wind-ons_8,s16,14867,2014,10.0
wind-ons_7,s100,14981,2014,2.6
wind-ons_1,s355,15175,2014,66.0
wind-ons_9,s16,15237,2014,75.0
wind-ons_8,s16,15244,2014,18.0
wind-ons_7,s100,15361,2014,4.0
wind-ons_4,s99,15383,2014,49.5
wind-ons_8,s16,15618,2014,55.0
wind-ons_9,s16,15623,2014,71.5
wind-ons_8,s16,15624,2014,25.1
wind-ons_8,s16,15625,2014,9.9
wind-ons_3,s100,15742,2014,50.6
wind-ons_3,s100,15743,2014,44.0
wind-ons_4,s100,15745,2014,49.5
wind-ons_5,s100,15746,2014,18.0
wind-ons_5,s99,15762,2014,88.0
wind-ons_4,s99,15763,2014,32.0
wind-ons_7,s125,15794,2014,25.0
wind-ons_9,s16,16003,2014,9.9
wind-ons_8,s16,16013,2014,15.5
wind-ons_10,s16,16014,2014,25.0
wind-ons_6,s66,16068,2014,8.5
wind-ons_6,s66,16069,2014,126.5
wind-ons_4,s100,16126,2014,31.5
wind-ons_5,s102,16142,2014,48.0
wind-ons_5,s102,16143,2014,143.0
wind-ons_6,s120,16159,2014,0.017
wind-ons_7,s356,16330,2014,4.5
wind-ons_10,s16,16379,2014,25.2
wind-ons_9,s16,16383,2014,3.3
wind-ons_8,s16,16384,2014,8.3
wind-ons_4,s102,16523,2014,5.5
wind-ons_9,s17,16760,2014,24.6
wind-ons_8,s16,16764,2014,5.0
wind-ons_8,s16,16765,2014,6.6
wind-ons_9,s356,17084,2014,4.5
wind-ons_9,s16,17146,2014,1.7
wind-ons_6,s16,17915,2014,40.2
wind-ons_5,s102,18036,2014,61.5
wind-ons_6,s19,18295,2014,60.5
wind-ons_6,s121,18430,2014,0.7
wind-ons_6,s121,18431,2014,0.931
wind-ons_6,s121,18432,2014,0.969
wind-ons_5,s338,18576,2014,27.5
wind-ons_3,s96,18763,2014,30.0
wind-ons_6,s121,18810,2014,0.7
wind-ons_6,s121,18811,2014,0.017
wind-ons_6,s121,18812,2014,0.017
wind-ons_6,s338,18954,2014,60.5
wind-ons_5,s338,18956,2014,46.0
wind-ons_6,s338,18957,2014,82.5
wind-ons_6,s121,19191,2014,0.05
wind-ons_7,s124,19211,2014,0.017
wind-ons_7,s124,19212,2014,0.017
wind-ons_7,s211,19264,2014,1.8
wind-ons_7,s121,19573,2014,0.4
wind-ons_5,s338,19714,2014,23.5
wind-ons_5,s338,19715,2014,49.5
wind-ons_7,s121,19951,2014,0.9
wind-ons_7,s121,19952,2014,0.9
wind-ons_7,s121,19953,2014,0.9
wind-ons_7,s338,20093,2014,81.0
wind-ons_5,s338,20095,2014,15.0
wind-ons_3,s101,20316,2014,48.0
wind-ons_6,s121,20331,2014,0.9
wind-ons_6,s121,20332,2014,0.931
wind-ons_6,s121,20333,2014,0.931
wind-ons_6,s124,20348,2014,0.9
wind-ons_2,s101,20696,2014,132.0
wind-ons_6,s121,20711,2014,0.931
wind-ons_6,s121,20712,2014,0.931
wind-ons_6,s124,20728,2014,0.9
wind-ons_7,s126,20733,2014,0.02
wind-ons_5,s121,21853,2014,0.931
wind-ons_5,s121,21854,2014,0.931
wind-ons_5,s121,21855,2014,0.931
wind-ons_5,s124,21861,2014,0.931
wind-ons_7,s337,21990,2014,6.6
wind-ons_5,s121,22233,2014,0.931
wind-ons_5,s121,22234,2014,0.931
wind-ons_6,s121,22235,2014,0.931
wind-ons_5,s124,22240,2014,0.931
wind-ons_7,s337,22371,2014,16.5
wind-ons_6,s121,22610,2014,0.969
wind-ons_6,s121,22611,2014,0.969
wind-ons_5,s121,22612,2014,0.969
wind-ons_4,s121,22613,2014,0.969
wind-ons_5,s121,22614,2014,0.969
wind-ons_5,s121,22615,2014,0.969
wind-ons_6,s121,22616,2014,0.931
wind-ons_7,s337,22748,2014,33.0
wind-ons_7,s337,22749,2014,45.5
wind-ons_6,s121,22990,2014,0.969
wind-ons_6,s121,22991,2014,0.969
wind-ons_6,s121,22992,2014,0.969
wind-ons_5,s121,22993,2014,0.969
wind-ons_5,s121,22994,2014,0.969
wind-ons_5,s121,22995,2014,0.969
wind-ons_6,s121,22996,2014,0.969
wind-ons_6,s121,22997,2014,1.0
wind-ons_7,s337,23130,2014,2.5
wind-ons_6,s121,23372,2014,1.0
wind-ons_6,s121,23373,2014,1.3
wind-ons_6,s121,23374,2014,1.3
wind-ons_5,s121,23375,2014,1.3
wind-ons_6,s121,23376,2014,1.3
wind-ons_6,s121,23378,2014,1.2
wind-ons_6,s121,23379,2014,1.3
wind-ons_6,s337,23511,2014,30.55
wind-ons_4,s354,23530,2014,24.0
wind-ons_7,s121,23753,2014,1.683
wind-ons_6,s121,23754,2014,1.683
wind-ons_6,s121,23755,2014,1.683
wind-ons_6,s121,23756,2014,1.5
wind-ons_6,s121,23757,2014,1.3
wind-ons_6,s121,23758,2014,1.3
wind-ons_6,s121,23759,2014,1.3
wind-ons_8,s192,23803,2014,0.7
wind-ons_6,s337,23887,2014,68.5
wind-ons_8,s337,23890,2014,33.0
wind-ons_6,s337,23891,2014,45.5
wind-ons_7,s337,23892,2014,16.5
wind-ons_6,s122,24135,2014,1.9
wind-ons_6,s122,24136,2014,1.683
wind-ons_6,s122,24137,2014,1.683
wind-ons_6,s122,24138,2014,1.5
wind-ons_6,s122,24139,2014,2.0
wind-ons_8,s192,24183,2014,0.7
wind-ons_7,s337,24272,2014,30.55
wind-ons_7,s338,24273,2014,11.5
wind-ons_6,s121,24520,2014,2.0
wind-ons_6,s337,24652,2014,30.0
wind-ons_6,s121,24900,2014,1.7
wind-ons_6,s121,24901,2014,1.7
wind-ons_3,s109,25268,2014,50.4
wind-ons_5,s197,25328,2014,0.8
wind-ons_6,s337,25793,2014,34.5
wind-ons_4,s352,25806,2014,5.2
wind-ons_3,s122,26032,2014,8.4
wind-ons_6,s122,26039,2014,2.0
wind-ons_6,s128,26044,2014,1.6
wind-ons_4,s110,26392,2014,40.5
wind-ons_2,s110,26394,2014,25.0
wind-ons_3,s123,26413,2014,8.85
wind-ons_4,s123,26414,2014,5.2
wind-ons_6,s122,26417,2014,2.95
wind-ons_6,s122,26418,2014,2.0
wind-ons_6,s122,26419,2014,2.0
wind-ons_6,s122,26420,2014,2.0
wind-ons_7,s128,26424,2014,1.7
wind-ons_7,s128,26425,2014,1.7
wind-ons_5,s214,26484,2014,59.0
wind-ons_3,s123,26794,2014,21.9
wind-ons_6,s123,26797,2014,3.9
wind-ons_6,s122,26798,2014,2.1
wind-ons_6,s122,26799,2014,2.0
wind-ons_6,s122,26800,2014,2.0
wind-ons_6,s122,26801,2014,2.0
wind-ons_7,s44,27044,2014,21.0
wind-ons_9,s44,27048,2014,21.0
wind-ons_3,s123,27174,2014,21.9
wind-ons_4,s123,27176,2014,4.2
wind-ons_6,s123,27177,2014,4.2
wind-ons_6,s122,27178,2014,2.8
wind-ons_6,s122,27179,2014,2.0
wind-ons_6,s122,27180,2014,2.0
wind-ons_7,s122,27181,2014,2.0
wind-ons_6,s218,27259,2014,52.8
wind-ons_3,s334,27308,2014,37.5
wind-ons_9,s44,27430,2014,10.5
wind-ons_6,s47,27450,2014,64.5
wind-ons_3,s123,27552,2014,150.0
wind-ons_2,s123,27553,2014,44.0
wind-ons_5,s123,27557,2014,4.2
wind-ons_6,s122,27558,2014,2.1
wind-ons_6,s122,27559,2014,2.0
wind-ons_6,s122,27560,2014,2.0
wind-ons_6,s218,27640,2014,69.0
wind-ons_8,s44,27809,2014,18.9
wind-ons_7,s110,27912,2014,1.3
wind-ons_5,s123,27932,2014,59.5
wind-ons_2,s123,27933,2014,49.5
wind-ons_3,s123,27934,2014,103.5
wind-ons_4,s176,27938,2014,2.1
wind-ons_5,s176,27939,2014,2.0
wind-ons_6,s176,27946,2014,8.0
wind-ons_6,s196,27985,2014,49.5
wind-ons_8,s44,28187,2014,10.5
wind-ons_3,s110,28297,2014,44.0
wind-ons_4,s123,28313,2014,51.0
wind-ons_3,s176,28319,2014,49.95
wind-ons_2,s176,28320,2014,15.6
wind-ons_3,s176,28321,2014,2.0
wind-ons_6,s176,28326,2014,9.8
wind-ons_5,s128,28335,2014,33.0
wind-ons_6,s193,28365,2014,93.5
wind-ons_4,s110,28677,2014,7.0
wind-ons_3,s123,28694,2014,85.5
wind-ons_3,s176,28701,2014,19.98
wind-ons_5,s176,28705,2014,3.0
wind-ons_6,s176,28706,2014,32.0
wind-ons_6,s176,28708,2014,5.4
wind-ons_6,s176,28709,2014,49.5
wind-ons_5,s193,28745,2014,2.2
wind-ons_4,s123,29074,2014,88.0
wind-ons_3,s123,29075,2014,117.5
wind-ons_3,s123,29076,2014,10.4
wind-ons_4,s123,29077,2014,9.2
wind-ons_5,s176,29078,2014,4.0
wind-ons_5,s176,29079,2014,2.0
wind-ons_6,s176,29088,2014,44.0
wind-ons_5,s193,29123,2014,0.1
wind-ons_5,s193,29124,2014,12.7
wind-ons_5,s193,29125,2014,55.0
wind-ons_6,s333,29191,2014,55.0
wind-ons_4,s333,29192,2014,100.5
wind-ons_5,s123,29454,2014,12.0
wind-ons_4,s123,29457,2014,4.0
wind-ons_5,s123,29458,2014,4.0
wind-ons_4,s176,29460,2014,2.1
wind-ons_4,s176,29461,2014,99.0
wind-ons_4,s176,29462,2014,100.5
wind-ons_4,s176,29476,2014,100.5
wind-ons_5,s176,29477,2014,49.5
wind-ons_5,s193,29503,2014,30.0
wind-ons_6,s193,29504,2014,99.0
wind-ons_6,s333,29571,2014,57.0
wind-ons_4,s333,29572,2014,126.0
wind-ons_6,s123,29832,2014,11.6
wind-ons_4,s123,29838,2014,4.0
wind-ons_5,s176,29839,2014,8.4
wind-ons_5,s176,29846,2014,13.5
wind-ons_5,s176,29857,2014,51.1
wind-ons_5,s193,29884,2014,0.1
wind-ons_5,s123,30215,2014,3.8
wind-ons_5,s123,30216,2014,2.0
wind-ons_5,s176,30220,2014,4.0
wind-ons_5,s176,30237,2014,67.5
wind-ons_5,s193,30264,2014,54.0
wind-ons_1,s74,30529,2014,99.0
wind-ons_7,s111,30573,2014,1.3
wind-ons_6,s132,30594,2014,49.6
wind-ons_5,s132,30598,2014,98.2
wind-ons_4,s132,30609,2014,3.8
wind-ons_5,s132,30613,2014,28.0
wind-ons_5,s132,30614,2014,33.0
wind-ons_6,s177,30616,2014,69.0
wind-ons_5,s177,30617,2014,231.0
wind-ons_5,s177,30618,2014,99.0
wind-ons_7,s333,30706,2014,38.0
wind-ons_7,s333,30707,2014,49.5
wind-ons_1,s74,30908,2014,99.0
wind-ons_1,s74,30909,2014,99.0
wind-ons_1,s74,30910,2014,39.0
wind-ons_5,s132,30979,2014,100.0
wind-ons_5,s132,30987,2014,10.5
wind-ons_5,s132,30988,2014,66.0
wind-ons_4,s132,30989,2014,20.0
wind-ons_4,s132,30990,2014,36.0
wind-ons_5,s132,30991,2014,44.0
wind-ons_5,s132,30992,2014,80.0
wind-ons_6,s132,30994,2014,99.0
wind-ons_3,s74,31286,2014,17.0
wind-ons_6,s132,31352,2014,2.0
wind-ons_5,s132,31365,2014,10.5
wind-ons_4,s132,31369,2014,199.0
wind-ons_6,s333,31464,2014,20.0
wind-ons_5,s132,31743,2014,20.79
wind-ons_5,s132,31748,2014,0.5
wind-ons_5,s132,31749,2014,150.0
wind-ons_6,s132,31753,2014,3.5
wind-ons_5,s132,32122,2014,43.5
wind-ons_5,s132,32125,2014,1.2
wind-ons_5,s132,32127,2014,2.3
wind-ons_5,s132,32131,2014,66.0
wind-ons_5,s132,32133,2014,38.5
wind-ons_6,s133,32136,2014,80.0
wind-ons_6,s194,32152,2014,30.0
wind-ons_5,s324,32253,2014,64.5
wind-ons_6,s132,32508,2014,32.0
wind-ons_1,s323,32623,2014,100.5
wind-ons_6,s132,32885,2014,0.6
wind-ons_6,s132,32886,2014,0.21
wind-ons_5,s118,33243,2014,8.91
wind-ons_4,s132,33259,2014,76.5
wind-ons_6,s132,33265,2014,0.7
wind-ons_2,s118,33623,2014,8.91
wind-ons_2,s118,33624,2014,54.27
wind-ons_5,s132,33638,2014,104.3
wind-ons_4,s132,33652,2014,16.2
wind-ons_5,s132,33653,2014,187.0
wind-ons_5,s324,33772,2014,24.0
wind-ons_2,s118,34004,2014,8.91
wind-ons_5,s132,34019,2014,160.5
wind-ons_5,s132,34023,2014,124.5
wind-ons_5,s132,34025,2014,79.4
wind-ons_5,s132,34030,2014,150.0
wind-ons_5,s132,34033,2014,12.7
wind-ons_6,s199,34055,2014,100.5
wind-ons_3,s116,34368,2014,59.4
wind-ons_5,s132,34399,2014,15.0
wind-ons_5,s132,34405,2014,62.2
wind-ons_6,s132,34406,2014,0.147
wind-ons_5,s178,34410,2014,35.0
wind-ons_6,s133,34416,2014,0.9
wind-ons_6,s133,34417,2014,0.9
wind-ons_9,s20,34594,2014,1.2
wind-ons_10,s20,34595,2014,1.2
wind-ons_6,s132,34777,2014,0.7
wind-ons_10,s22,34971,2014,2.43
wind-ons_9,s20,34972,2014,4.14
wind-ons_9,s20,34973,2014,4.14
wind-ons_9,s20,34974,2014,3.24
wind-ons_9,s20,34975,2014,2.43
wind-ons_1,s74,35086,2014,1.3
wind-ons_7,s321,35270,2014,15.0
wind-ons_7,s321,35271,2014,10.4
wind-ons_7,s321,35274,2014,9.0
wind-ons_10,s24,35365,2014,0.1
wind-ons_1,s74,35464,2014,99.0
wind-ons_1,s74,35465,2014,19.5
wind-ons_1,s74,35466,2014,4.9
wind-ons_4,s134,35541,2014,21.6
wind-ons_5,s134,35542,2014,55.0
wind-ons_5,s180,35545,2014,14.553
wind-ons_5,s178,35552,2014,150.0
