tech,region,year,capacity
wind-ons_4,s136,2016,100.5
wind-ons_3,s87,2016,162.0
wind-ons_4,s87,2016,75.0
wind-ons_2,s136,2016,112.0
wind-ons_2,s139,2016,150.0
wind-ons_10,s30,2016,221.7
wind-ons_3,s136,2016,49.7
wind-ons_3,s139,2016,50.0
wind-ons_7,s30,2016,145.6
wind-ons_8,s30,2016,13.6
wind-ons_5,s30,2016,8.3
wind-ons_1,s30,2016,135.0
wind-ons_6,s30,2016,59.0
wind-ons_2,s30,2016,59.6
wind-ons_4,s30,2016,7.5
wind-ons_6,s153,2016,18.9
wind-ons_6,s31,2016,1.6
wind-ons_7,s31,2016,15.3
wind-ons_8,s31,2016,40.5
wind-ons_9,s30,2016,76.0
wind-ons_5,s153,2016,51.0
wind-ons_8,s281,2016,1.4
wind-ons_4,s31,2016,3.5
wind-ons_5,s31,2016,6.5
wind-ons_9,s31,2016,31.8
wind-ons_4,s153,2016,280.5
wind-ons_2,s153,2016,148.5
wind-ons_7,s281,2016,27.0
wind-ons_10,s31,2016,0.1
wind-ons_4,s150,2016,112.961
wind-ons_3,s150,2016,202.3
wind-ons_10,s281,2016,0.7
wind-ons_1,s153,2016,101.2
wind-ons_10,s33,2016,145.0787
wind-ons_7,s33,2016,110.3
wind-ons_9,s33,2016,90.1812
wind-ons_8,s33,2016,73.0458
wind-ons_6,s33,2016,55.0943
wind-ons_1,s33,2016,43.4
wind-ons_5,s33,2016,45.0
wind-ons_1,s150,2016,320.339
wind-ons_8,s54,2016,63.0
wind-ons_2,s150,2016,10.0
wind-ons_6,s154,2016,98.9
wind-ons_3,s154,2016,205.5
wind-ons_3,s148,2016,110.0
wind-ons_4,s93,2016,90.0
wind-ons_1,s148,2016,60.0
wind-ons_6,s92,2016,100.0
wind-ons_4,s148,2016,204.0
wind-ons_1,s154,2016,225.3
wind-ons_5,s148,2016,1.9
wind-ons_9,s32,2016,50.0
wind-ons_6,s148,2016,30.0
wind-ons_2,s165,2016,686.2
wind-ons_1,s165,2016,382.5
wind-ons_5,s167,2016,262.44
wind-ons_5,s149,2016,244.0
wind-ons_4,s165,2016,306.5
wind-ons_6,s165,2016,450.0
wind-ons_3,s165,2016,1117.5
wind-ons_2,s167,2016,162.3
wind-ons_3,s167,2016,200.0
wind-ons_5,s165,2016,328.6028
wind-ons_5,s166,2016,333.6
wind-ons_4,s166,2016,459.8972
wind-ons_5,s164,2016,211.575
wind-ons_1,s166,2016,469.2
wind-ons_2,s166,2016,114.0
wind-ons_4,s167,2016,30.06
wind-ons_3,s166,2016,817.42
wind-ons_6,s164,2016,60.925
wind-ons_4,s164,2016,348.0
wind-ons_8,s165,2016,0.035
wind-ons_8,s163,2016,1.3
wind-ons_6,s166,2016,255.53
wind-ons_8,s166,2016,0.035
wind-ons_7,s166,2016,0.08
wind-ons_3,s164,2016,278.0
wind-ons_7,s164,2016,75.0
wind-ons_4,s163,2016,82.0
wind-ons_6,s163,2016,78.0
wind-ons_3,s163,2016,82.5
wind-ons_5,s163,2016,167.7
wind-ons_1,s163,2016,150.0
wind-ons_7,s174,2016,180.0
wind-ons_6,s174,2016,484.8
wind-ons_4,s64,2017,101.4
wind-ons_5,s64,2017,104.2
wind-ons_6,s355,2017,42.0
wind-ons_9,s4,2017,44.0
wind-ons_8,s4,2017,228.6
wind-ons_4,s99,2017,168.0
wind-ons_3,s99,2017,156.0
wind-ons_7,s99,2017,160.9
wind-ons_5,s99,2017,167.6
wind-ons_7,s64,2017,9.0
wind-ons_6,s356,2017,57.6695
wind-ons_7,s5,2017,249.5865
wind-ons_7,s9,2017,156.6
wind-ons_6,s9,2017,210.6
wind-ons_9,s5,2017,174.3248
wind-ons_8,s5,2017,366.4887
wind-ons_8,s9,2017,271.9
wind-ons_6,s5,2017,204.0
wind-ons_8,s16,2017,904.5
wind-ons_9,s16,2017,158.0
wind-ons_7,s16,2017,143.7
wind-ons_6,s16,2017,523.7
wind-ons_10,s16,2017,41.6
wind-ons_6,s125,2017,25.0
wind-ons_1,s355,2017,66.0
wind-ons_4,s100,2017,50.6
wind-ons_5,s100,2017,99.0
wind-ons_6,s66,2017,135.0
wind-ons_6,s100,2017,48.0
wind-ons_5,s102,2017,196.5
wind-ons_6,s120,2017,3.3
wind-ons_7,s356,2017,4.5486
wind-ons_5,s356,2017,3.7819
wind-ons_8,s338,2017,1.6247
wind-ons_7,s338,2017,6.6859
wind-ons_4,s96,2017,30.0
wind-ons_6,s338,2017,283.3753
wind-ons_3,s102,2017,61.5
wind-ons_2,s338,2017,93.8141
wind-ons_6,s214,2017,1.0072
wind-ons_7,s214,2017,0.7928
wind-ons_3,s101,2017,180.0
wind-ons_5,s121,2017,0.4
wind-ons_8,s336,2017,12.5335
wind-ons_8,s337,2017,54.0136
wind-ons_9,s337,2017,115.1717
wind-ons_6,s337,2017,64.9095
wind-ons_7,s337,2017,29.377
wind-ons_6,s121,2017,4.0
wind-ons_6,s336,2017,0.6741
wind-ons_3,s354,2017,24.0
wind-ons_7,s122,2017,0.931
wind-ons_6,s122,2017,23.466
wind-ons_7,s336,2017,3.4467
wind-ons_5,s337,2017,41.874
wind-ons_5,s197,2017,1.5
wind-ons_5,s122,2017,2.869
wind-ons_3,s122,2017,2.95
wind-ons_2,s352,2017,5.2
wind-ons_5,s110,2017,65.5
wind-ons_4,s123,2017,218.65
wind-ons_5,s123,2017,230.2969
wind-ons_6,s123,2017,29.035
wind-ons_5,s214,2017,59.0
wind-ons_8,s44,2017,71.4
wind-ons_6,s128,2017,4.6
wind-ons_6,s348,2017,2.033
wind-ons_4,s112,2017,50.4
wind-ons_3,s123,2017,417.9521
wind-ons_6,s218,2017,121.8
wind-ons_5,s334,2017,30.0
wind-ons_6,s334,2017,46.0
wind-ons_7,s47,2017,64.5
wind-ons_5,s347,2017,1.7
wind-ons_9,s44,2017,10.5
wind-ons_5,s176,2017,342.9
wind-ons_4,s110,2017,51.0
wind-ons_4,s176,2017,381.25
wind-ons_2,s176,2017,0.9
wind-ons_5,s128,2017,40.0
wind-ons_6,s193,2017,30.6
wind-ons_6,s110,2017,2.6
wind-ons_3,s176,2017,16.8
wind-ons_7,s193,2017,0.1
wind-ons_5,s193,2017,126.1
wind-ons_7,s348,2017,1.267
wind-ons_7,s333,2017,7.1277
wind-ons_6,s333,2017,113.1557
wind-ons_4,s333,2017,75.5966
wind-ons_3,s333,2017,57.0034
wind-ons_6,s335,2017,125.0
wind-ons_6,s176,2017,14.8
wind-ons_8,s333,2017,11.7166
wind-ons_5,s333,2017,49.1976
wind-ons_5,s335,2017,51.3024
wind-ons_5,s132,2017,1854.2
wind-ons_6,s132,2017,160.0
wind-ons_5,s177,2017,315.9
wind-ons_1,s74,2017,765.9
wind-ons_4,s132,2017,220.7
wind-ons_3,s74,2017,17.0
wind-ons_6,s177,2017,0.5
wind-ons_6,s194,2017,2.6
wind-ons_6,s133,2017,80.9
wind-ons_2,s323,2017,100.5
wind-ons_6,s324,2017,88.5
wind-ons_5,s118,2017,8.91
wind-ons_7,s133,2017,0.9
wind-ons_3,s118,2017,63.18
wind-ons_2,s118,2017,8.91
wind-ons_6,s199,2017,400.5
wind-ons_3,s116,2017,59.4
wind-ons_5,s178,2017,335.0
wind-ons_6,s325,2017,26.0
wind-ons_5,s134,2017,429.3
wind-ons_5,s325,2017,102.0
wind-ons_6,s71,2017,203.2
wind-ons_2,s74,2017,28.8
wind-ons_6,s180,2017,14.7
wind-ons_5,s71,2017,80.0
wind-ons_7,s227,2017,5.4
wind-ons_7,s199,2017,76.2
wind-ons_7,s228,2017,1.8
wind-ons_6,s200,2017,57.0
wind-ons_7,s200,2017,81.9
wind-ons_7,s207,2017,312.0
wind-ons_1,s322,2017,132.5
wind-ons_5,s114,2017,10.5
wind-ons_4,s180,2017,174.8
wind-ons_2,s322,2017,114.5
wind-ons_6,s203,2017,150.0
wind-ons_8,s331,2017,0.4617
wind-ons_5,s85,2017,281.0
wind-ons_6,s85,2017,453.3
wind-ons_4,s85,2017,201.0
wind-ons_4,s322,2017,29.4
wind-ons_7,s332,2017,4.7473
wind-ons_7,s85,2017,29.7
wind-ons_7,s221,2017,835.85
wind-ons_5,s322,2017,9.0
wind-ons_3,s322,2017,90.3
wind-ons_6,s332,2017,2.291
wind-ons_10,s49,2017,18.9
wind-ons_6,s119,2017,1.4
wind-ons_6,s221,2017,200.65
wind-ons_6,s322,2017,45.0
wind-ons_9,s25,2017,30.2822
wind-ons_7,s25,2017,300.0
wind-ons_8,s25,2017,35.79
wind-ons_9,s26,2017,59.9483
wind-ons_6,s208,2017,396.0
wind-ons_6,s25,2017,145.8
wind-ons_6,s144,2017,246.8
wind-ons_7,s203,2017,100.5
wind-ons_7,s144,2017,5.0
wind-ons_10,s25,2017,61.7795
wind-ons_1,s250,2017,264.0
wind-ons_7,s250,2017,66.0
wind-ons_5,s144,2017,56.7
wind-ons_7,s201,2017,1.7
wind-ons_8,s48,2017,203.5
wind-ons_3,s137,2017,253.5
wind-ons_10,s26,2017,17.0
wind-ons_4,s137,2017,96.0
wind-ons_6,s137,2017,100.8
wind-ons_5,s135,2017,99.0
wind-ons_7,s87,2017,5.5
wind-ons_4,s136,2017,100.5
wind-ons_3,s87,2017,162.0
wind-ons_4,s87,2017,75.0
wind-ons_2,s136,2017,112.0
wind-ons_2,s139,2017,150.0
wind-ons_10,s30,2017,221.7
wind-ons_3,s136,2017,49.7
wind-ons_3,s139,2017,50.0
wind-ons_7,s30,2017,145.6
wind-ons_8,s30,2017,13.6
wind-ons_5,s30,2017,8.3
wind-ons_1,s30,2017,135.0
wind-ons_6,s30,2017,59.0
wind-ons_2,s30,2017,59.6
wind-ons_4,s30,2017,7.5
wind-ons_6,s153,2017,18.9
wind-ons_6,s31,2017,1.6
wind-ons_7,s31,2017,15.3
wind-ons_8,s31,2017,40.5
wind-ons_9,s30,2017,76.0
wind-ons_5,s153,2017,51.0
wind-ons_8,s281,2017,1.4
wind-ons_4,s31,2017,3.5
wind-ons_5,s31,2017,6.5
wind-ons_9,s31,2017,31.8
wind-ons_4,s153,2017,280.5
wind-ons_2,s153,2017,148.5
wind-ons_7,s281,2017,27.0
wind-ons_10,s31,2017,0.1
wind-ons_4,s150,2017,112.961
wind-ons_3,s150,2017,202.3
wind-ons_10,s281,2017,0.7
wind-ons_1,s153,2017,101.2
wind-ons_10,s33,2017,145.0787
wind-ons_7,s33,2017,110.3
wind-ons_9,s33,2017,90.1812
wind-ons_8,s33,2017,73.0458
wind-ons_6,s33,2017,55.0943
wind-ons_1,s33,2017,43.4
wind-ons_5,s33,2017,45.0
wind-ons_1,s150,2017,320.339
wind-ons_8,s54,2017,63.0
wind-ons_2,s150,2017,10.0
wind-ons_6,s154,2017,98.9
wind-ons_3,s154,2017,205.5
wind-ons_3,s148,2017,110.0
wind-ons_4,s93,2017,90.0
wind-ons_1,s148,2017,60.0
wind-ons_6,s92,2017,100.0
wind-ons_4,s148,2017,204.0
wind-ons_1,s154,2017,225.3
wind-ons_5,s148,2017,1.9
wind-ons_9,s32,2017,50.0
wind-ons_6,s148,2017,30.0
wind-ons_2,s165,2017,686.2
wind-ons_1,s165,2017,382.5
wind-ons_5,s167,2017,262.44
wind-ons_5,s149,2017,244.0
wind-ons_4,s165,2017,306.5
wind-ons_6,s165,2017,450.0
wind-ons_3,s165,2017,1117.5
wind-ons_2,s167,2017,162.3
wind-ons_3,s167,2017,200.0
wind-ons_5,s165,2017,328.6028
wind-ons_5,s166,2017,333.6
wind-ons_4,s166,2017,459.8972
wind-ons_5,s164,2017,211.575
wind-ons_1,s166,2017,469.2
wind-ons_2,s166,2017,114.0
wind-ons_4,s167,2017,30.06
wind-ons_3,s166,2017,817.42
wind-ons_6,s164,2017,60.925
wind-ons_4,s164,2017,348.0
wind-ons_8,s165,2017,0.035
wind-ons_6,s166,2017,255.53
wind-ons_8,s166,2017,0.035
wind-ons_7,s166,2017,0.08
wind-ons_3,s164,2017,278.0
wind-ons_7,s164,2017,75.0
wind-ons_4,s163,2017,82.0
wind-ons_6,s163,2017,78.0
wind-ons_3,s163,2017,82.5
wind-ons_5,s163,2017,167.7
wind-ons_1,s163,2017,150.0
wind-ons_7,s174,2017,180.0
wind-ons_6,s174,2017,484.8
wind-ons_4,s64,2018,101.4
wind-ons_5,s64,2018,104.2
wind-ons_6,s355,2018,42.0
wind-ons_9,s4,2018,44.0
wind-ons_8,s4,2018,228.6
wind-ons_4,s99,2018,168.0
wind-ons_3,s99,2018,156.0
wind-ons_7,s99,2018,160.9
wind-ons_5,s99,2018,167.6
wind-ons_7,s64,2018,9.0
wind-ons_6,s356,2018,57.6695
wind-ons_7,s5,2018,249.5865
wind-ons_7,s9,2018,156.6
wind-ons_6,s9,2018,210.6
wind-ons_9,s5,2018,174.3248
wind-ons_8,s5,2018,366.4887
wind-ons_8,s9,2018,271.9
wind-ons_6,s5,2018,204.0
wind-ons_8,s16,2018,904.5
wind-ons_9,s16,2018,158.0
wind-ons_7,s16,2018,143.7
wind-ons_6,s16,2018,523.7
wind-ons_10,s16,2018,41.6
wind-ons_6,s125,2018,25.0
wind-ons_1,s355,2018,66.0
wind-ons_4,s100,2018,50.6
wind-ons_5,s100,2018,99.0
wind-ons_6,s66,2018,135.0
wind-ons_6,s100,2018,48.0
wind-ons_5,s102,2018,196.5
wind-ons_6,s120,2018,3.3
wind-ons_7,s356,2018,4.5486
wind-ons_5,s356,2018,3.7819
wind-ons_8,s338,2018,1.6247
wind-ons_7,s338,2018,6.6859
wind-ons_4,s96,2018,30.0
wind-ons_6,s338,2018,283.3753
wind-ons_3,s102,2018,61.5
wind-ons_2,s338,2018,93.8141
wind-ons_6,s214,2018,1.0072
wind-ons_7,s214,2018,0.7928
wind-ons_3,s101,2018,180.0
wind-ons_5,s121,2018,0.4
wind-ons_8,s336,2018,12.5335
wind-ons_8,s337,2018,54.0136
wind-ons_9,s337,2018,115.1717
wind-ons_6,s337,2018,64.9095
wind-ons_7,s337,2018,29.377
wind-ons_6,s121,2018,4.0
wind-ons_6,s336,2018,0.6741
wind-ons_3,s354,2018,24.0
wind-ons_7,s122,2018,0.931
wind-ons_6,s122,2018,23.466
wind-ons_7,s336,2018,3.4467
wind-ons_5,s337,2018,41.874
wind-ons_5,s197,2018,1.5
wind-ons_5,s122,2018,2.869
wind-ons_3,s122,2018,2.95
wind-ons_2,s352,2018,5.2
wind-ons_5,s110,2018,65.5
wind-ons_4,s123,2018,218.65
wind-ons_5,s123,2018,230.2969
wind-ons_6,s123,2018,29.035
wind-ons_5,s214,2018,59.0
wind-ons_8,s44,2018,71.4
wind-ons_6,s128,2018,4.6
wind-ons_6,s348,2018,2.033
wind-ons_4,s112,2018,50.4
wind-ons_3,s123,2018,417.9521
wind-ons_6,s218,2018,121.8
wind-ons_5,s334,2018,30.0
wind-ons_6,s334,2018,46.0
wind-ons_7,s47,2018,64.5
wind-ons_5,s347,2018,1.7
wind-ons_9,s44,2018,10.5
wind-ons_5,s176,2018,342.9
wind-ons_4,s110,2018,51.0
wind-ons_4,s176,2018,381.25
wind-ons_2,s176,2018,0.9
wind-ons_5,s128,2018,40.0
wind-ons_6,s193,2018,30.6
wind-ons_6,s110,2018,2.6
wind-ons_3,s176,2018,16.8
wind-ons_7,s193,2018,0.1
wind-ons_5,s193,2018,126.1
wind-ons_7,s348,2018,1.267
wind-ons_7,s333,2018,7.1277
wind-ons_6,s333,2018,113.1557
wind-ons_4,s333,2018,75.5966
wind-ons_3,s333,2018,57.0034
wind-ons_6,s335,2018,125.0
wind-ons_6,s176,2018,14.8
wind-ons_8,s333,2018,11.7166
wind-ons_5,s333,2018,49.1976
wind-ons_5,s335,2018,51.3024
wind-ons_5,s132,2018,1854.2
wind-ons_6,s132,2018,160.0
wind-ons_5,s177,2018,315.9
wind-ons_1,s74,2018,765.9
wind-ons_4,s132,2018,220.7
wind-ons_3,s74,2018,17.0
wind-ons_6,s177,2018,0.5
wind-ons_6,s194,2018,2.6
wind-ons_6,s133,2018,80.9
wind-ons_2,s323,2018,100.5
wind-ons_6,s324,2018,88.5
wind-ons_5,s118,2018,8.91
wind-ons_7,s133,2018,0.9
wind-ons_3,s118,2018,63.18
wind-ons_2,s118,2018,8.91
wind-ons_6,s199,2018,400.5
wind-ons_3,s116,2018,59.4
wind-ons_5,s178,2018,335.0
wind-ons_6,s325,2018,26.0
wind-ons_5,s134,2018,429.3
wind-ons_5,s325,2018,102.0
wind-ons_6,s71,2018,203.2
wind-ons_2,s74,2018,28.8
wind-ons_6,s180,2018,14.7
wind-ons_5,s71,2018,80.0
wind-ons_7,s227,2018,5.4
wind-ons_7,s199,2018,76.2
wind-ons_7,s228,2018,1.8
wind-ons_6,s200,2018,57.0
wind-ons_7,s200,2018,81.9
wind-ons_7,s207,2018,312.0
wind-ons_1,s322,2018,132.5
wind-ons_4,s180,2018,174.8
wind-ons_2,s322,2018,114.5
wind-ons_6,s203,2018,150.0
wind-ons_8,s331,2018,0.4617
wind-ons_5,s85,2018,281.0
wind-ons_6,s85,2018,453.3
wind-ons_4,s85,2018,201.0
wind-ons_4,s322,2018,29.4
wind-ons_7,s332,2018,4.7473
wind-ons_7,s85,2018,29.7
wind-ons_7,s221,2018,835.85
wind-ons_5,s322,2018,9.0
wind-ons_3,s322,2018,90.3
wind-ons_6,s332,2018,2.291
wind-ons_10,s49,2018,18.9
wind-ons_6,s119,2018,1.4
wind-ons_6,s221,2018,200.65
wind-ons_6,s322,2018,45.0
wind-ons_9,s25,2018,30.2822
wind-ons_7,s25,2018,300.0
wind-ons_8,s25,2018,35.79
wind-ons_9,s26,2018,59.9483
wind-ons_6,s208,2018,396.0
wind-ons_6,s25,2018,145.8
wind-ons_6,s144,2018,246.8
wind-ons_7,s203,2018,100.5
wind-ons_7,s144,2018,5.0
wind-ons_10,s25,2018,61.7795
wind-ons_1,s250,2018,264.0
wind-ons_7,s250,2018,66.0
wind-ons_5,s144,2018,56.7
wind-ons_7,s201,2018,1.7
wind-ons_8,s48,2018,203.5
wind-ons_3,s137,2018,253.5
wind-ons_10,s26,2018,17.0
wind-ons_4,s137,2018,96.0
wind-ons_6,s137,2018,100.8
wind-ons_5,s135,2018,99.0
wind-ons_7,s87,2018,5.5
wind-ons_4,s136,2018,100.5
wind-ons_3,s87,2018,162.0
wind-ons_4,s87,2018,75.0
wind-ons_2,s136,2018,112.0
wind-ons_2,s139,2018,150.0
wind-ons_10,s30,2018,221.7
wind-ons_3,s136,2018,49.7
wind-ons_3,s139,2018,50.0
wind-ons_7,s30,2018,145.6
wind-ons_8,s30,2018,13.6
wind-ons_5,s30,2018,8.3
wind-ons_1,s30,2018,135.0
wind-ons_6,s30,2018,59.0
wind-ons_2,s30,2018,59.6
wind-ons_4,s30,2018,7.5
wind-ons_6,s153,2018,18.9
wind-ons_6,s31,2018,1.6
wind-ons_7,s31,2018,15.3
wind-ons_8,s31,2018,40.5
wind-ons_9,s30,2018,76.0
wind-ons_5,s153,2018,51.0
wind-ons_8,s281,2018,1.4
wind-ons_4,s31,2018,3.5
wind-ons_5,s31,2018,6.5
wind-ons_9,s31,2018,31.8
wind-ons_4,s153,2018,280.5
wind-ons_2,s153,2018,148.5
wind-ons_7,s281,2018,27.0
wind-ons_10,s31,2018,0.1
wind-ons_4,s150,2018,112.961
wind-ons_3,s150,2018,202.3
wind-ons_10,s281,2018,0.7
wind-ons_1,s153,2018,101.2
wind-ons_10,s33,2018,145.0787
wind-ons_7,s33,2018,110.3
wind-ons_9,s33,2018,90.1812
wind-ons_8,s33,2018,73.0458
wind-ons_6,s33,2018,55.0943
wind-ons_1,s33,2018,43.4
wind-ons_5,s33,2018,45.0
wind-ons_1,s150,2018,320.339
wind-ons_8,s54,2018,63.0
wind-ons_2,s150,2018,10.0
wind-ons_6,s154,2018,98.9
wind-ons_3,s154,2018,205.5
wind-ons_3,s148,2018,110.0
wind-ons_4,s93,2018,90.0
wind-ons_1,s148,2018,60.0
wind-ons_6,s92,2018,100.0
wind-ons_4,s148,2018,204.0
wind-ons_1,s154,2018,225.3
wind-ons_5,s148,2018,1.9
wind-ons_9,s32,2018,50.0
wind-ons_6,s148,2018,30.0
wind-ons_2,s165,2018,686.2
wind-ons_1,s165,2018,382.5
wind-ons_5,s167,2018,262.44
wind-ons_5,s149,2018,244.0
wind-ons_4,s165,2018,306.5
wind-ons_6,s165,2018,450.0
wind-ons_3,s165,2018,1117.5
wind-ons_2,s167,2018,162.3
wind-ons_3,s167,2018,200.0
wind-ons_5,s165,2018,328.6028
wind-ons_5,s166,2018,333.6
wind-ons_4,s166,2018,459.8972
wind-ons_5,s164,2018,211.575
wind-ons_1,s166,2018,469.2
wind-ons_2,s166,2018,114.0
wind-ons_4,s167,2018,30.06
wind-ons_3,s166,2018,817.42
wind-ons_6,s164,2018,60.925
wind-ons_4,s164,2018,348.0
wind-ons_8,s165,2018,0.035
wind-ons_6,s166,2018,255.53
wind-ons_8,s166,2018,0.035
wind-ons_7,s166,2018,0.08
wind-ons_3,s164,2018,278.0
wind-ons_7,s164,2018,75.0
wind-ons_4,s163,2018,82.0
wind-ons_6,s163,2018,78.0
wind-ons_3,s163,2018,82.5
wind-ons_5,s163,2018,167.7
wind-ons_1,s163,2018,150.0
wind-ons_7,s174,2018,180.0
wind-ons_6,s174,2018,484.8
wind-ons_4,s64,2019,101.4
wind-ons_5,s64,2019,104.2
wind-ons_6,s355,2019,42.0
wind-ons_9,s4,2019,44.0
wind-ons_8,s4,2019,228.6
wind-ons_4,s99,2019,168.0
wind-ons_3,s99,2019,156.0
wind-ons_7,s99,2019,160.9
wind-ons_5,s99,2019,167.6
wind-ons_7,s64,2019,9.0
wind-ons_6,s356,2019,57.6695
wind-ons_7,s5,2019,249.5865
wind-ons_7,s9,2019,156.6
wind-ons_6,s9,2019,210.6
wind-ons_9,s5,2019,174.3248
wind-ons_8,s5,2019,366.4887
wind-ons_8,s9,2019,271.9
wind-ons_6,s5,2019,204.0
wind-ons_8,s16,2019,904.5
wind-ons_9,s16,2019,158.0
wind-ons_7,s16,2019,143.7
wind-ons_6,s16,2019,523.7
wind-ons_10,s16,2019,41.6
wind-ons_6,s125,2019,25.0
wind-ons_1,s355,2019,66.0
wind-ons_4,s100,2019,50.6
wind-ons_5,s100,2019,99.0
wind-ons_6,s66,2019,135.0
wind-ons_6,s100,2019,48.0
wind-ons_5,s102,2019,196.5
wind-ons_6,s120,2019,3.3
wind-ons_7,s356,2019,4.5486
wind-ons_5,s356,2019,3.7819
wind-ons_8,s338,2019,1.6247
wind-ons_7,s338,2019,6.6859
wind-ons_4,s96,2019,30.0
wind-ons_6,s338,2019,283.3753
wind-ons_3,s102,2019,61.5
wind-ons_2,s338,2019,93.8141
wind-ons_6,s214,2019,1.0072
wind-ons_7,s214,2019,0.7928
wind-ons_3,s101,2019,180.0
wind-ons_5,s121,2019,0.4
wind-ons_8,s336,2019,12.5335
wind-ons_8,s337,2019,54.0136
wind-ons_9,s337,2019,115.1717
wind-ons_6,s337,2019,64.9095
wind-ons_7,s337,2019,29.377
wind-ons_6,s121,2019,4.0
wind-ons_6,s336,2019,0.6741
wind-ons_3,s354,2019,24.0
wind-ons_7,s122,2019,0.931
wind-ons_6,s122,2019,23.466
wind-ons_7,s336,2019,3.4467
wind-ons_5,s337,2019,41.874
wind-ons_5,s197,2019,0.8
wind-ons_5,s122,2019,2.869
wind-ons_3,s122,2019,2.95
wind-ons_2,s352,2019,5.2
wind-ons_5,s110,2019,65.5
wind-ons_4,s123,2019,218.65
wind-ons_5,s123,2019,230.2969
wind-ons_6,s123,2019,29.035
wind-ons_5,s214,2019,59.0
wind-ons_8,s44,2019,71.4
wind-ons_6,s128,2019,4.6
wind-ons_6,s348,2019,2.033
wind-ons_4,s112,2019,50.4
wind-ons_3,s123,2019,417.9521
wind-ons_6,s218,2019,121.8
wind-ons_5,s334,2019,30.0
wind-ons_6,s334,2019,46.0
wind-ons_7,s47,2019,64.5
wind-ons_5,s347,2019,1.7
wind-ons_9,s44,2019,10.5
wind-ons_5,s176,2019,342.9
wind-ons_4,s110,2019,51.0
wind-ons_4,s176,2019,381.25
wind-ons_2,s176,2019,0.9
wind-ons_5,s128,2019,40.0
wind-ons_6,s193,2019,30.6
wind-ons_6,s110,2019,2.6
wind-ons_3,s176,2019,16.8
wind-ons_7,s193,2019,0.1
wind-ons_5,s193,2019,126.1
wind-ons_7,s348,2019,1.267
wind-ons_7,s333,2019,7.1277
wind-ons_6,s333,2019,113.1557
wind-ons_4,s333,2019,75.5966
wind-ons_3,s333,2019,57.0034
wind-ons_6,s335,2019,125.0
wind-ons_6,s176,2019,14.8
wind-ons_8,s333,2019,11.7166
wind-ons_5,s333,2019,49.1976
wind-ons_5,s335,2019,51.3024
wind-ons_5,s132,2019,1854.2
wind-ons_6,s132,2019,160.0
wind-ons_5,s177,2019,315.9
wind-ons_1,s74,2019,765.9
wind-ons_4,s132,2019,220.7
wind-ons_3,s74,2019,17.0
wind-ons_6,s177,2019,0.5
wind-ons_6,s194,2019,2.6
wind-ons_6,s133,2019,80.9
wind-ons_2,s323,2019,100.5
wind-ons_6,s324,2019,88.5
wind-ons_5,s118,2019,8.91
wind-ons_7,s133,2019,0.9
wind-ons_3,s118,2019,63.18
wind-ons_2,s118,2019,8.91
wind-ons_6,s199,2019,400.5
wind-ons_3,s116,2019,59.4
wind-ons_5,s178,2019,335.0
wind-ons_6,s325,2019,26.0
wind-ons_5,s134,2019,429.3
wind-ons_5,s325,2019,102.0
wind-ons_6,s71,2019,203.2
wind-ons_2,s74,2019,28.8
wind-ons_6,s180,2019,14.7
wind-ons_5,s71,2019,80.0
wind-ons_7,s227,2019,5.4
wind-ons_7,s199,2019,76.2
wind-ons_7,s228,2019,1.8
wind-ons_6,s200,2019,57.0
wind-ons_7,s200,2019,81.9
wind-ons_7,s207,2019,312.0
wind-ons_1,s322,2019,132.5
wind-ons_4,s180,2019,174.8
wind-ons_2,s322,2019,114.5
wind-ons_6,s203,2019,150.0
wind-ons_8,s331,2019,0.4617
wind-ons_5,s85,2019,281.0
wind-ons_6,s85,2019,453.3
wind-ons_4,s85,2019,201.0
wind-ons_4,s322,2019,29.4
wind-ons_7,s332,2019,4.7473
wind-ons_7,s85,2019,29.7
wind-ons_7,s221,2019,835.85
wind-ons_5,s322,2019,9.0
wind-ons_3,s322,2019,90.3
wind-ons_6,s332,2019,2.291
wind-ons_10,s49,2019,18.9
wind-ons_6,s119,2019,1.4
wind-ons_6,s221,2019,200.65
wind-ons_6,s322,2019,45.0
wind-ons_9,s25,2019,30.2822
wind-ons_7,s25,2019,300.0
wind-ons_8,s25,2019,35.79
wind-ons_9,s26,2019,59.9483
wind-ons_6,s208,2019,396.0
wind-ons_6,s25,2019,145.8
wind-ons_6,s144,2019,246.8
wind-ons_7,s203,2019,100.5
wind-ons_7,s144,2019,5.0
wind-ons_10,s25,2019,61.7795
wind-ons_1,s250,2019,264.0
wind-ons_7,s250,2019,66.0
wind-ons_5,s144,2019,56.7
wind-ons_7,s201,2019,1.7
wind-ons_8,s48,2019,203.5
wind-ons_3,s137,2019,253.5
wind-ons_10,s26,2019,17.0
wind-ons_4,s137,2019,96.0
wind-ons_6,s137,2019,100.8
wind-ons_5,s135,2019,99.0
wind-ons_7,s87,2019,5.5
wind-ons_4,s136,2019,100.5
wind-ons_3,s87,2019,162.0
wind-ons_4,s87,2019,75.0
wind-ons_2,s136,2019,112.0
wind-ons_2,s139,2019,150.0
wind-ons_10,s30,2019,221.7
wind-ons_3,s136,2019,49.7
wind-ons_3,s139,2019,50.0
wind-ons_7,s30,2019,145.6
wind-ons_8,s30,2019,13.6
wind-ons_5,s30,2019,8.3
wind-ons_1,s30,2019,135.0
