*tech,region,sc_point_gid,year,capacity
wind-ons_6,s154,61725,2015,98.9
wind-ons_5,s154,61733,2015,18.5
wind-ons_10,s33,61976,2015,19.0
wind-ons_10,s33,61977,2015,22.4
wind-ons_9,s33,61978,2015,30.75
wind-ons_8,s33,61981,2015,21.7
wind-ons_9,s33,61982,2015,16.0
wind-ons_10,s33,62355,2015,9.1
wind-ons_10,s33,62356,2015,11.7
wind-ons_10,s33,62357,2015,16.1
wind-ons_7,s33,62358,2015,20.0
wind-ons_8,s33,62362,2015,8.0
wind-ons_3,s148,62459,2015,20.0
wind-ons_9,s33,62737,2015,9.4
wind-ons_8,s33,62738,2015,11.6
wind-ons_10,s33,62741,2015,7.3
wind-ons_10,s33,62742,2015,3.4
wind-ons_2,s93,62827,2015,90.0
wind-ons_1,s148,62839,2015,60.0
wind-ons_8,s32,63117,2015,5.4
wind-ons_9,s32,63119,2015,6.5
wind-ons_10,s33,63120,2015,5.9
wind-ons_10,s33,63121,2015,3.0
wind-ons_6,s92,63959,2015,100.0
wind-ons_4,s148,63974,2015,204.0
wind-ons_1,s154,64014,2015,74.3
wind-ons_1,s154,64015,2015,151.4
wind-ons_2,s154,64016,2015,99.0
wind-ons_5,s148,64741,2015,0.6
wind-ons_5,s148,65120,2015,0.6
wind-ons_5,s148,65121,2015,0.7
wind-ons_9,s32,65777,2015,50.0
wind-ons_6,s148,66634,2015,30.0
wind-ons_3,s148,66635,2015,90.0
wind-ons_2,s149,66656,2015,57.0
wind-ons_1,s165,67796,2015,150.0
wind-ons_3,s167,68203,2015,88.0
wind-ons_4,s168,68204,2015,24.5
wind-ons_4,s149,70834,2015,84.0
wind-ons_3,s149,70835,2015,160.0
wind-ons_5,s167,70856,2015,120.0
wind-ons_4,s165,71211,2015,180.0
wind-ons_4,s165,71596,2015,4.0
wind-ons_7,s165,71975,2015,126.5
wind-ons_2,s165,71977,2015,120.0
wind-ons_3,s165,71978,2015,63.0
wind-ons_2,s167,71988,2015,162.3
wind-ons_3,s165,72358,2015,249.0
wind-ons_3,s167,72367,2015,200.0
wind-ons_5,s165,72737,2015,73.5
wind-ons_4,s165,72738,2015,209.0
wind-ons_3,s165,72739,2015,197.0
wind-ons_5,s165,72741,2015,37.5
wind-ons_6,s165,72742,2015,101.2
wind-ons_6,s165,72745,2015,51.5
wind-ons_4,s165,72746,2015,88.0
wind-ons_6,s165,73117,2015,75.0
wind-ons_4,s165,73118,2015,126.5
wind-ons_3,s165,73120,2015,98.8
wind-ons_1,s165,73121,2015,152.0
wind-ons_1,s165,73122,2015,170.2
wind-ons_5,s166,73123,2015,120.6
wind-ons_3,s166,73126,2015,60.5
wind-ons_5,s164,73489,2015,120.0
wind-ons_2,s165,73499,2015,241.0
wind-ons_2,s165,73500,2015,144.0
wind-ons_1,s165,73502,2015,232.5
wind-ons_1,s166,73503,2015,42.5
wind-ons_1,s166,73504,2015,114.0
wind-ons_3,s167,73515,2015,26.453
wind-ons_3,s165,73872,2015,121.9
wind-ons_5,s165,73873,2015,34.3
wind-ons_4,s165,73880,2015,80.5
wind-ons_2,s165,73882,2015,24.0
wind-ons_1,s166,73883,2015,275.0
wind-ons_3,s167,73895,2015,26.347
wind-ons_7,s94,74216,2015,1.3
wind-ons_6,s164,74240,2015,0.925
wind-ons_5,s164,74241,2015,91.575
wind-ons_6,s164,74242,2015,0.6
wind-ons_4,s164,74252,2015,142.5
wind-ons_3,s164,74253,2015,58.8
wind-ons_3,s165,74254,2015,124.2
wind-ons_8,s165,74257,2015,0.035
wind-ons_6,s165,74261,2015,169.5
wind-ons_6,s166,74262,2015,170.5
wind-ons_4,s166,74263,2015,223.5
wind-ons_8,s163,74596,2015,1.3
wind-ons_5,s164,74621,2015,59.4
wind-ons_3,s164,74633,2015,90.0
wind-ons_4,s166,74634,2015,199.5
wind-ons_3,s166,74635,2015,214.5
wind-ons_2,s166,74636,2015,149.5
wind-ons_4,s166,74637,2015,69.53
wind-ons_7,s166,74638,2015,0.035
wind-ons_4,s164,75013,2015,115.5
wind-ons_5,s166,75015,2015,186.0
wind-ons_3,s166,75016,2015,112.5
wind-ons_2,s166,75017,2015,79.92
wind-ons_6,s166,75018,2015,0.08
wind-ons_2,s164,77285,2015,278.0
wind-ons_7,s164,77665,2015,75.0
wind-ons_6,s164,77666,2015,75.0
wind-ons_2,s166,78057,2015,150.0
wind-ons_4,s163,78423,2015,82.0
wind-ons_6,s163,78424,2015,78.0
wind-ons_2,s163,78425,2015,82.5
wind-ons_3,s163,78426,2015,167.7
wind-ons_1,s163,78804,2015,150.0
wind-ons_7,s174,90242,2015,20.5
wind-ons_7,s174,90622,2015,159.5
wind-ons_6,s174,93662,2015,201.6
wind-ons_6,s174,94041,2015,242.0
wind-ons_6,s174,94042,2015,41.2
wind-ons_4,s64,7317,2016,101.4
wind-ons_4,s64,7697,2016,104.2
wind-ons_7,s355,8728,2016,42.0
wind-ons_9,s4,9165,2016,44.0
wind-ons_6,s4,9166,2016,137.5
wind-ons_6,s4,9546,2016,91.1
wind-ons_4,s99,10440,2016,118.5
wind-ons_3,s99,10441,2016,40.5
wind-ons_7,s99,10810,2016,149.0
wind-ons_4,s99,10820,2016,40.5
wind-ons_7,s64,11880,2016,9.0
wind-ons_5,s99,12322,2016,4.5
wind-ons_6,s99,12324,2016,11.9
wind-ons_3,s99,12702,2016,115.5
wind-ons_5,s99,12703,2016,2.6
wind-ons_6,s356,12911,2016,57.0
wind-ons_7,s5,12959,2016,92.3
wind-ons_7,s9,12978,2016,149.4
wind-ons_6,s9,12979,2016,78.0
wind-ons_8,s5,13339,2016,44.0
wind-ons_7,s5,13342,2016,199.0
wind-ons_7,s9,13350,2016,95.0
wind-ons_7,s9,13358,2016,7.2
wind-ons_5,s9,13359,2016,156.0
wind-ons_7,s5,13718,2016,99.0
wind-ons_6,s5,13719,2016,163.2
wind-ons_7,s5,13720,2016,94.0
wind-ons_8,s5,13721,2016,98.9
wind-ons_6,s5,13722,2016,204.0
wind-ons_8,s9,13731,2016,176.9
wind-ons_6,s16,14100,2016,163.3
wind-ons_9,s16,14104,2016,9.9
wind-ons_10,s16,14107,2016,5.0
wind-ons_10,s16,14110,2016,25.0
wind-ons_7,s16,14111,2016,122.8
wind-ons_7,s16,14112,2016,43.0
wind-ons_7,s16,14478,2016,75.0
wind-ons_5,s16,14480,2016,221.0
wind-ons_9,s16,14484,2016,98.7
wind-ons_9,s16,14486,2016,8.3
wind-ons_10,s16,14487,2016,10.0
wind-ons_7,s16,14493,2016,98.9
wind-ons_6,s125,14655,2016,25.0
wind-ons_7,s16,14858,2016,24.0
wind-ons_6,s16,14859,2016,125.4
wind-ons_6,s16,14860,2016,100.8
wind-ons_8,s16,14861,2016,102.9
wind-ons_8,s16,14864,2016,72.0
wind-ons_9,s16,14866,2016,9.9
wind-ons_8,s16,14867,2016,10.0
wind-ons_1,s355,15175,2016,66.0
wind-ons_6,s16,15239,2016,76.5
wind-ons_8,s16,15241,2016,96.6
wind-ons_8,s16,15242,2016,100.5
wind-ons_8,s16,15247,2016,9.9
wind-ons_8,s16,15248,2016,6.6
wind-ons_4,s99,15383,2016,49.5
wind-ons_8,s16,15626,2016,3.3
wind-ons_8,s16,15627,2016,1.7
wind-ons_3,s100,15742,2016,50.6
wind-ons_3,s100,15743,2016,44.0
wind-ons_4,s100,15745,2016,49.5
wind-ons_5,s99,15762,2016,120.0
wind-ons_8,s16,16000,2016,24.6
wind-ons_7,s16,16001,2016,25.2
wind-ons_6,s66,16069,2016,135.0
wind-ons_4,s100,16126,2016,18.0
wind-ons_5,s102,16143,2016,148.5
wind-ons_5,s100,16503,2016,4.0
wind-ons_5,s100,16505,2016,31.5
wind-ons_5,s102,16522,2016,48.0
wind-ons_6,s120,16532,2016,0.931
wind-ons_6,s120,16910,2016,0.7
wind-ons_6,s120,16912,2016,0.969
wind-ons_6,s120,17290,2016,0.7
wind-ons_6,s356,17465,2016,4.5
wind-ons_7,s356,17470,2016,4.5
wind-ons_7,s19,18295,2016,100.7
wind-ons_4,s96,18763,2016,30.0
wind-ons_6,s338,18954,2016,60.5
wind-ons_5,s338,18956,2016,40.0
wind-ons_6,s338,18957,2016,97.5
wind-ons_7,s211,19265,2016,1.8
wind-ons_3,s338,19335,2016,106.5
wind-ons_5,s338,19336,2016,81.0
wind-ons_3,s101,19556,2016,61.5
wind-ons_2,s101,20696,2016,180.0
wind-ons_6,s121,22235,2016,0.4
wind-ons_8,s337,23509,2016,16.5
wind-ons_8,s192,23803,2016,0.7
wind-ons_6,s337,23887,2016,68.5
wind-ons_8,s337,23889,2016,27.5
wind-ons_8,s192,24183,2016,0.7
wind-ons_6,s336,24266,2016,3.05
wind-ons_4,s337,24268,2016,68.5
wind-ons_2,s354,24291,2016,24.0
wind-ons_7,s122,24512,2016,0.931
wind-ons_6,s122,24513,2016,0.931
wind-ons_6,s122,24515,2016,0.017
wind-ons_6,s121,24520,2016,2.0
wind-ons_6,s121,24521,2016,2.0
wind-ons_6,s336,24646,2016,16.5
wind-ons_6,s337,24647,2016,45.5
wind-ons_6,s337,24648,2016,45.5
wind-ons_7,s337,24649,2016,30.55
wind-ons_6,s122,24892,2016,0.969
wind-ons_6,s122,24893,2016,0.931
wind-ons_6,s122,24894,2016,0.931
wind-ons_6,s122,25272,2016,0.969
wind-ons_6,s122,25273,2016,0.969
wind-ons_6,s122,25274,2016,0.969
wind-ons_6,s122,25275,2016,0.931
wind-ons_6,s122,25276,2016,0.931
wind-ons_5,s197,25328,2016,0.8
wind-ons_5,s122,25652,2016,0.969
wind-ons_6,s122,25654,2016,0.969
wind-ons_6,s122,25655,2016,0.969
wind-ons_6,s122,25656,2016,0.931
wind-ons_6,s122,25657,2016,0.931
wind-ons_5,s352,25806,2016,5.2
wind-ons_3,s122,26032,2016,2.95
wind-ons_6,s122,26033,2016,1.9
wind-ons_6,s122,26034,2016,1.683
wind-ons_6,s122,26035,2016,0.969
wind-ons_6,s122,26036,2016,0.969
wind-ons_6,s122,26037,2016,0.931
wind-ons_6,s122,26039,2016,0.017
wind-ons_4,s110,26392,2016,40.5
wind-ons_4,s110,26394,2016,25.0
wind-ons_3,s123,26413,2016,8.4
wind-ons_4,s123,26414,2016,1.683
wind-ons_6,s123,26415,2016,1.683
wind-ons_6,s123,26416,2016,1.3
wind-ons_6,s122,26417,2016,0.969
wind-ons_6,s122,26418,2016,0.931
wind-ons_6,s122,26419,2016,0.017
wind-ons_6,s122,26420,2016,1.7
wind-ons_5,s214,26484,2016,59.0
wind-ons_8,s347,26572,2016,1.8
wind-ons_8,s44,26665,2016,21.0
wind-ons_3,s123,26794,2016,2.8
wind-ons_5,s123,26795,2016,2.1
wind-ons_6,s123,26797,2016,0.969
wind-ons_6,s122,26798,2016,0.931
wind-ons_6,s122,26799,2016,0.017
wind-ons_6,s122,26800,2016,1.7
wind-ons_9,s347,26952,2016,1.7
wind-ons_8,s44,27045,2016,21.0
wind-ons_3,s112,27171,2016,50.4
wind-ons_2,s123,27172,2016,103.5
wind-ons_3,s123,27173,2016,8.85
wind-ons_3,s123,27174,2016,3.9
wind-ons_4,s123,27175,2016,4.2
wind-ons_4,s123,27176,2016,4.2
wind-ons_6,s123,27177,2016,2.1
wind-ons_6,s122,27178,2016,0.969
wind-ons_6,s122,27179,2016,0.931
wind-ons_6,s122,27180,2016,0.017
wind-ons_6,s128,27194,2016,1.6
wind-ons_6,s218,27260,2016,52.8
wind-ons_3,s334,27308,2016,30.0
wind-ons_6,s334,27310,2016,34.5
wind-ons_5,s334,27311,2016,11.5
wind-ons_6,s47,27450,2016,64.5
wind-ons_3,s123,27552,2016,150.0
wind-ons_2,s123,27553,2016,21.9
wind-ons_4,s123,27554,2016,21.9
wind-ons_4,s123,27555,2016,2.1
wind-ons_4,s123,27556,2016,4.2
wind-ons_5,s123,27557,2016,1.683
wind-ons_6,s122,27558,2016,0.969
wind-ons_6,s122,27559,2016,0.931
wind-ons_6,s218,27640,2016,69.0
wind-ons_8,s44,27809,2016,18.9
wind-ons_9,s44,27810,2016,10.5
wind-ons_2,s123,27933,2016,49.5
wind-ons_3,s123,27934,2016,103.5
wind-ons_4,s123,27935,2016,2.0
wind-ons_4,s123,27936,2016,2.0
wind-ons_3,s123,27937,2016,2.0
wind-ons_4,s176,27938,2016,1.3
wind-ons_5,s176,27939,2016,1.0
wind-ons_5,s176,27940,2016,0.9
wind-ons_6,s176,27941,2016,0.05
wind-ons_6,s196,27985,2016,55.0
wind-ons_8,s44,28187,2016,10.5
wind-ons_3,s110,28297,2016,51.0
wind-ons_5,s123,28312,2016,5.2
wind-ons_4,s123,28313,2016,51.0
wind-ons_3,s123,28316,2016,2.0
wind-ons_4,s123,28317,2016,2.0
wind-ons_3,s176,28318,2016,1.5
wind-ons_3,s176,28319,2016,49.95
wind-ons_3,s176,28321,2016,0.9
wind-ons_5,s176,28322,2016,0.02
wind-ons_5,s128,28335,2016,8.0
wind-ons_6,s193,28365,2016,88.0
wind-ons_8,s335,28435,2016,33.0
wind-ons_6,s110,28673,2016,1.3
wind-ons_5,s123,28692,2016,2.0
wind-ons_4,s123,28693,2016,9.2
wind-ons_3,s123,28694,2016,85.5
wind-ons_4,s123,28695,2016,12.0
wind-ons_4,s123,28696,2016,10.4
wind-ons_4,s123,28697,2016,2.0
wind-ons_5,s176,28698,2016,1.5
wind-ons_4,s176,28699,2016,1.3
wind-ons_3,s176,28700,2016,15.6
wind-ons_3,s176,28701,2016,1.2
wind-ons_4,s176,28702,2016,19.98
wind-ons_5,s128,28714,2016,3.0
wind-ons_4,s128,28715,2016,32.0
wind-ons_5,s193,28745,2016,2.2
wind-ons_6,s110,29053,2016,1.3
wind-ons_4,s123,29073,2016,2.0
wind-ons_4,s123,29074,2016,132.0
wind-ons_3,s123,29075,2016,73.5
wind-ons_3,s123,29076,2016,2.0
wind-ons_4,s123,29077,2016,2.0
wind-ons_5,s176,29078,2016,2.0
wind-ons_5,s176,29079,2016,1.3
wind-ons_5,s176,29095,2016,62.0
wind-ons_5,s176,29097,2016,38.5
wind-ons_5,s193,29123,2016,0.1
wind-ons_5,s193,29124,2016,12.7
wind-ons_5,s193,29125,2016,55.0
wind-ons_6,s333,29191,2016,55.0
wind-ons_4,s123,29453,2016,2.0
wind-ons_4,s123,29457,2016,4.0
wind-ons_5,s123,29458,2016,4.0
wind-ons_5,s176,29459,2016,4.0
wind-ons_4,s176,29460,2016,2.0
wind-ons_4,s176,29461,2016,99.0
wind-ons_4,s176,29462,2016,100.5
wind-ons_5,s176,29464,2016,0.9
wind-ons_5,s176,29465,2016,0.9
wind-ons_4,s176,29476,2016,100.5
wind-ons_5,s176,29477,2016,93.5
wind-ons_7,s193,29499,2016,0.1
wind-ons_5,s193,29503,2016,30.0
wind-ons_6,s193,29504,2016,99.0
wind-ons_6,s333,29571,2016,57.0
wind-ons_4,s333,29572,2016,43.5
wind-ons_3,s333,29573,2016,82.5
wind-ons_5,s335,29582,2016,54.5
wind-ons_6,s123,29832,2016,11.6
wind-ons_4,s123,29838,2016,4.0
wind-ons_5,s176,29839,2016,8.4
wind-ons_4,s176,29841,2016,1.3
wind-ons_5,s176,29843,2016,0.9
wind-ons_5,s176,29844,2016,2.1
wind-ons_5,s176,29846,2016,1.3
wind-ons_5,s176,29847,2016,1.3
wind-ons_4,s176,29856,2016,9.8
wind-ons_5,s176,29857,2016,7.1
wind-ons_8,s333,29948,2016,20.0
wind-ons_4,s333,29952,2016,88.0
wind-ons_4,s333,29953,2016,12.5
wind-ons_6,s123,30212,2016,3.8
wind-ons_6,s123,30214,2016,2.0
wind-ons_5,s123,30215,2016,2.0
wind-ons_5,s123,30216,2016,1.683
wind-ons_4,s123,30218,2016,4.0
wind-ons_5,s176,30220,2016,2.0
wind-ons_5,s176,30221,2016,1.3
wind-ons_4,s176,30222,2016,1.0
wind-ons_5,s176,30223,2016,0.9
wind-ons_5,s176,30224,2016,1.7
wind-ons_5,s176,30225,2016,1.7
wind-ons_6,s176,30236,2016,13.5
wind-ons_5,s176,30237,2016,98.9
wind-ons_5,s193,30264,2016,54.0
wind-ons_7,s335,30344,2016,37.5
wind-ons_1,s74,30529,2016,99.0
wind-ons_6,s132,30593,2016,2.0
wind-ons_5,s132,30598,2016,98.2
wind-ons_5,s132,30599,2016,44.0
wind-ons_4,s132,30601,2016,5.6
wind-ons_5,s132,30605,2016,10.5
wind-ons_5,s132,30613,2016,3.8
wind-ons_5,s132,30614,2016,44.0
wind-ons_6,s177,30616,2016,63.5
wind-ons_5,s177,30617,2016,236.5
wind-ons_5,s177,30618,2016,99.0
wind-ons_8,s335,30710,2016,6.6
wind-ons_1,s74,30908,2016,99.0
wind-ons_1,s74,30909,2016,99.0
wind-ons_1,s74,30910,2016,39.0
wind-ons_6,s132,30971,2016,1.2
wind-ons_5,s132,30979,2016,100.0
wind-ons_5,s132,30987,2016,10.5
wind-ons_5,s132,30988,2016,66.0
wind-ons_4,s132,30989,2016,20.0
wind-ons_4,s132,30990,2016,36.0
wind-ons_5,s132,30991,2016,44.0
wind-ons_5,s132,30992,2016,80.0
wind-ons_5,s132,30993,2016,28.0
wind-ons_6,s132,30994,2016,88.0
wind-ons_3,s74,31286,2016,17.0
wind-ons_5,s132,31351,2016,0.6
wind-ons_4,s132,31369,2016,199.0
wind-ons_5,s132,31743,2016,20.79
wind-ons_5,s132,31745,2016,0.21
wind-ons_5,s132,31749,2016,150.0
wind-ons_6,s132,31753,2016,3.5
wind-ons_6,s133,31755,2016,0.5
wind-ons_5,s132,32122,2016,43.5
wind-ons_5,s132,32127,2016,2.3
wind-ons_6,s132,32129,2016,26.5
wind-ons_5,s132,32131,2016,71.5
wind-ons_5,s132,32133,2016,38.5
wind-ons_6,s133,32136,2016,41.5
wind-ons_6,s194,32152,2016,30.0
wind-ons_5,s324,32253,2016,64.5
wind-ons_6,s133,32517,2016,38.5
wind-ons_6,s177,32518,2016,0.9
wind-ons_1,s323,32623,2016,100.5
wind-ons_6,s133,32897,2016,0.9
wind-ons_5,s118,33243,2016,8.91
wind-ons_4,s132,33259,2016,76.5
wind-ons_2,s118,33623,2016,8.91
wind-ons_2,s118,33624,2016,54.27
wind-ons_5,s132,33638,2016,104.3
wind-ons_4,s132,33639,2016,0.7
wind-ons_4,s132,33652,2016,16.2
wind-ons_5,s132,33653,2016,192.5
wind-ons_4,s324,33772,2016,24.0
wind-ons_2,s118,34004,2016,8.91
wind-ons_5,s132,34019,2016,160.5
wind-ons_5,s132,34023,2016,124.5
wind-ons_5,s132,34025,2016,79.4
wind-ons_5,s132,34030,2016,150.0
wind-ons_5,s132,34033,2016,7.2
wind-ons_6,s199,34055,2016,100.5
wind-ons_3,s116,34368,2016,59.4
wind-ons_5,s132,34399,2016,15.0
wind-ons_5,s132,34405,2016,62.2
wind-ons_5,s178,34410,2016,35.0
wind-ons_6,s132,34777,2016,0.7
wind-ons_5,s132,34785,2016,0.147
wind-ons_1,s74,35085,2016,99.0
wind-ons_6,s325,35290,2016,19.5
wind-ons_1,s74,35464,2016,19.5
wind-ons_1,s74,35465,2016,4.9
wind-ons_1,s74,35466,2016,1.3
wind-ons_4,s134,35541,2016,10.6
wind-ons_5,s134,35542,2016,55.0
wind-ons_5,s180,35545,2016,14.553
wind-ons_5,s178,35552,2016,150.0
wind-ons_5,s325,35670,2016,82.5
wind-ons_5,s325,35671,2016,26.0
wind-ons_6,s71,35816,2016,48.861
wind-ons_1,s74,35845,2016,24.8
wind-ons_1,s74,35846,2016,25.0
wind-ons_1,s74,35847,2016,28.8
wind-ons_4,s134,35920,2016,105.0
wind-ons_5,s134,35922,2016,93.5
wind-ons_5,s178,35933,2016,150.0
wind-ons_6,s71,36195,2016,142.2
wind-ons_4,s71,36196,2016,64.08
wind-ons_1,s74,36224,2016,1.8
wind-ons_1,s74,36225,2016,32.619
wind-ons_1,s74,36226,2016,25.0
wind-ons_1,s74,36227,2016,99.0
wind-ons_5,s71,36575,2016,15.92
wind-ons_6,s71,36576,2016,12.139
wind-ons_1,s74,36605,2016,16.8
wind-ons_1,s74,36606,2016,8.781
wind-ons_7,s199,36720,2016,2.5
wind-ons_6,s199,36721,2016,76.2
wind-ons_6,s199,36722,2016,80.0
wind-ons_6,s199,36723,2016,137.5
wind-ons_7,s199,37094,2016,1.5
wind-ons_6,s199,37100,2016,80.0
wind-ons_7,s199,37476,2016,1.5
wind-ons_6,s200,37480,2016,2.5
wind-ons_7,s207,37865,2016,49.5
wind-ons_7,s200,38238,2016,8.4
wind-ons_7,s321,38312,2016,15.0
wind-ons_1,s322,38315,2016,70.0
wind-ons_1,s74,38512,2016,29.4
wind-ons_1,s74,38513,2016,42.0
wind-ons_5,s114,38521,2016,10.5
wind-ons_4,s134,38579,2016,27.7
wind-ons_5,s134,38580,2016,137.5
wind-ons_4,s180,38584,2016,174.8
wind-ons_6,s200,38618,2016,53.0
wind-ons_6,s207,38624,2016,99.0
wind-ons_6,s207,38625,2016,102.0
wind-ons_7,s207,38626,2016,51.0
wind-ons_1,s322,38695,2016,80.0
wind-ons_6,s200,38999,2016,72.0
wind-ons_7,s207,39007,2016,10.5
wind-ons_1,s322,39074,2016,62.5
wind-ons_7,s330,39105,2016,7.5
wind-ons_6,s200,39378,2016,150.0
wind-ons_3,s322,39454,2016,29.4
wind-ons_8,s322,39456,2016,9.0
wind-ons_4,s85,39659,2016,221.0
wind-ons_6,s85,39663,2016,199.5
wind-ons_4,s85,39665,2016,201.0
wind-ons_5,s85,39666,2016,60.0
wind-ons_5,s85,39667,2016,151.8
wind-ons_6,s85,39668,2016,22.5
wind-ons_5,s119,39710,2016,0.7
wind-ons_7,s221,39774,2016,82.5
wind-ons_2,s322,39833,2016,8.5
wind-ons_1,s322,39834,2016,44.0
wind-ons_5,s85,40039,2016,79.5
wind-ons_6,s85,40045,2016,29.7
wind-ons_6,s119,40091,2016,0.7
wind-ons_7,s221,40153,2016,23.0
wind-ons_7,s221,40154,2016,77.0
wind-ons_10,s49,40367,2016,18.9
wind-ons_7,s221,40533,2016,130.5
wind-ons_6,s221,40535,2016,106.0
wind-ons_6,s252,40590,2016,34.5
wind-ons_5,s322,40596,2016,30.0
wind-ons_9,s25,40670,2016,13.1
wind-ons_9,s25,40673,2016,16.2
wind-ons_6,s221,40913,2016,61.5
wind-ons_6,s221,40914,2016,201.3
wind-ons_6,s221,40915,2016,100.0
wind-ons_7,s221,40916,2016,45.7
wind-ons_7,s222,40917,2016,154.0
wind-ons_5,s322,40971,2016,33.0
wind-ons_8,s25,41049,2016,15.5
wind-ons_9,s22,41054,2016,24.0
wind-ons_7,s208,41285,2016,82.5
wind-ons_7,s221,41295,2016,38.5
wind-ons_6,s322,41351,2016,4.8
wind-ons_7,s25,41431,2016,150.0
wind-ons_6,s208,41664,2016,55.0
wind-ons_6,s208,41665,2016,143.0
wind-ons_6,s208,41666,2016,82.5
wind-ons_7,s25,41811,2016,150.0
wind-ons_6,s25,41812,2016,145.8
wind-ons_9,s26,41814,2016,63.0
wind-ons_6,s144,41998,2016,146.0
wind-ons_6,s208,42045,2016,33.0
wind-ons_7,s221,42055,2016,16.5
wind-ons_7,s144,42377,2016,5.0
wind-ons_7,s203,42420,2016,100.5
wind-ons_6,s144,42758,2016,50.4
wind-ons_7,s230,42842,2016,1.8
wind-ons_8,s230,42843,2016,1.8
wind-ons_7,s250,42869,2016,33.0
wind-ons_5,s250,42870,2016,34.0
wind-ons_6,s144,43144,2016,50.4
wind-ons_7,s230,43221,2016,1.8
wind-ons_7,s230,43222,2016,1.8
wind-ons_7,s250,43249,2016,33.0
wind-ons_1,s250,43252,2016,148.5
wind-ons_5,s250,43253,2016,15.5
wind-ons_4,s250,43630,2016,66.0
wind-ons_5,s144,43905,2016,56.7
wind-ons_10,s26,44094,2016,38.0
wind-ons_7,s202,44311,2016,1.7
wind-ons_10,s25,44850,2016,18.0
wind-ons_10,s25,44851,2016,18.0
wind-ons_10,s25,44852,2016,18.0
wind-ons_8,s48,45674,2016,203.5
wind-ons_3,s137,46163,2016,105.0
wind-ons_9,s26,46373,2016,17.0
wind-ons_4,s137,46543,2016,96.0
wind-ons_6,s137,48059,2016,100.8
wind-ons_3,s137,48439,2016,148.5
wind-ons_5,s135,49558,2016,99.0
wind-ons_7,s87,51067,2016,4.0
wind-ons_7,s87,51068,2016,1.5
wind-ons_10,s29,51321,2016,7.4
wind-ons_10,s29,51700,2016,8.3
wind-ons_4,s136,51847,2016,100.5
wind-ons_10,s30,52082,2016,76.9
wind-ons_3,s87,52207,2016,162.0
wind-ons_3,s87,52585,2016,75.0
wind-ons_2,s136,52983,2016,112.2
wind-ons_1,s139,53390,2016,60.5
wind-ons_1,s141,53391,2016,33.0
wind-ons_6,s143,53395,2016,12.5
wind-ons_1,s139,53770,2016,44.0
wind-ons_2,s136,54136,2016,50.0
wind-ons_10,s29,54355,2016,3.0
wind-ons_9,s29,54356,2016,13.6
wind-ons_3,s136,54517,2016,44.0
wind-ons_10,s29,54735,2016,3.5
wind-ons_10,s29,54736,2016,14.1
wind-ons_10,s29,54737,2016,21.2
wind-ons_10,s29,55114,2016,1.5
wind-ons_10,s29,55115,2016,4.5
wind-ons_10,s29,55116,2016,18.4
wind-ons_10,s29,55117,2016,22.0
wind-ons_10,s29,55494,2016,2.4
wind-ons_10,s29,55495,2016,7.5
wind-ons_10,s29,55497,2016,23.1
wind-ons_10,s29,55874,2016,1.8
wind-ons_10,s29,55875,2016,8.7
wind-ons_10,s29,55878,2016,59.0
wind-ons_10,s31,55881,2016,71.5
wind-ons_10,s29,56254,2016,1.6
wind-ons_10,s29,56255,2016,6.5
wind-ons_10,s29,56256,2016,17.3
wind-ons_9,s29,56258,2016,46.9
wind-ons_10,s31,56261,2016,14.0
wind-ons_5,s153,56408,2016,18.9
wind-ons_10,s29,56634,2016,0.1
wind-ons_10,s29,56635,2016,3.7
wind-ons_10,s29,56636,2016,15.3
wind-ons_9,s29,56638,2016,29.0
wind-ons_9,s29,56639,2016,66.5
wind-ons_5,s153,56789,2016,25.5
wind-ons_5,s153,56790,2016,25.5
wind-ons_8,s281,56900,2016,0.7
wind-ons_4,s153,57168,2016,120.0
wind-ons_4,s153,57169,2016,94.5
wind-ons_2,s153,57171,2016,25.5
wind-ons_7,s281,57280,2016,27.0
wind-ons_7,s281,57281,2016,0.7
wind-ons_10,s31,57399,2016,59.6
wind-ons_10,s31,57403,2016,49.5
wind-ons_4,s150,57531,2016,10.0
wind-ons_3,s150,57535,2016,114.0
wind-ons_3,s150,57536,2016,79.8
wind-ons_3,s153,57550,2016,25.5
wind-ons_9,s281,57660,2016,0.7
wind-ons_10,s31,57779,2016,28.7
wind-ons_3,s150,57912,2016,10.0
wind-ons_4,s150,57916,2016,3.0
wind-ons_1,s153,57929,2016,93.5
wind-ons_10,s31,58161,2016,22.0
wind-ons_1,s153,58308,2016,7.7
wind-ons_10,s31,58541,2016,67.0
wind-ons_10,s31,58921,2016,25.3
wind-ons_4,s150,59051,2016,10.0
wind-ons_3,s150,59052,2016,10.0
wind-ons_3,s150,59431,2016,49.5
wind-ons_3,s150,59432,2016,10.0
wind-ons_3,s150,59809,2016,8.8
wind-ons_5,s150,59810,2016,10.0
wind-ons_10,s33,60455,2016,16.5
wind-ons_10,s33,60456,2016,27.5
wind-ons_10,s33,60457,2016,31.0
wind-ons_10,s33,60832,2016,4.2
wind-ons_10,s33,60834,2016,9.6
wind-ons_10,s33,60835,2016,20.5
wind-ons_5,s33,60837,2016,38.9
wind-ons_2,s153,60973,2016,40.5
wind-ons_10,s33,61215,2016,20.5
wind-ons_10,s33,61216,2016,30.75
wind-ons_8,s33,61217,2016,43.4
wind-ons_6,s33,61220,2016,45.0
