wst,r,t,Value
fsu,p34,2074,0.7682859563935269
fsu,p34,2076,0.7858793410934491
fsu,p34,2078,0.8013071356560642
fsu,p34,2080,0.813806373530498
fsu,p34,2082,0.8225638224443691
fsu,p34,2084,0.826715984403792
fsu,p34,2086,0.8253490956933771
fsu,p34,2088,0.8174991268762231
fsu,p34,2090,0.802151782793932
fsu,p34,2092,0.778242502566597
fsu,p34,2094,0.744656459592804
fsu,p34,2096,0.700228561549636
fsu,p34,2098,0.6437434503926689
fsu,p35,2010,1.0
fsu,p35,2012,0.9987257732378921
fsu,p35,2014,1.00009721404064
fsu,p35,2016,1.00195806784561
fsu,p35,2018,1.00420444615995
fsu,p35,2020,1.0067375134215502
fsu,p35,2022,1.00946348699908
fsu,p35,2024,1.01229363719196
fsu,p35,2026,1.01514428723039
fsu,p35,2028,1.01793681327532
fsu,p35,2030,1.02059764441847
fsu,p35,2032,1.02305826268233
fsu,p35,2034,1.02525520302015
fsu,p35,2036,1.02713005331593
fsu,p35,2038,1.02862945438446
fsu,p35,2040,1.02970509997127
fsu,p35,2042,1.03031373675268
fsu,p35,2044,1.03041716433576
fsu,p35,2046,1.0299822352583399
fsu,p35,2048,1.02898085498902
fsu,p35,2050,1.0273899819271601
fsu,p35,2052,1.02519162740289
fsu,p35,2054,1.02237285567711
fsu,p35,2056,1.01892578394147
fsu,p35,2058,1.01484758231839
fsu,p35,2060,1.01014047386107
fsu,p35,2062,1.00481173455343
fsu,p35,2064,0.9988736933102141
fsu,p35,2066,0.9923437319768851
fsu,p35,2068,0.98524428532969
fsu,p35,2070,0.977602841075635
fsu,p35,2072,0.969451939852493
fsu,p35,2074,0.9608291752288001
fsu,p35,2076,0.9517771937038549
fsu,p35,2078,0.9423436947077242
fsu,p35,2080,0.932581430601235
fsu,p35,2082,0.922548206675981
fsu,p35,2084,0.912306881154321
fsu,p35,2086,0.901925365189376
fsu,p35,2088,0.891476622865034
fsu,p35,2090,0.881038671195943
fsu,p35,2092,0.870694580127521
fsu,p35,2094,0.8605324725359459
fsu,p35,2096,0.8506455242281609
fsu,p35,2098,0.841131963941875
fsu,p36,2010,1.0
fsu,p36,2012,0.9894868915668249
fsu,p36,2014,0.9956593805770599
fsu,p36,2016,1.0014196575101701
fsu,p36,2018,1.00675652670929
fsu,p36,2020,1.0116591648364701
fsu,p36,2022,1.01611712087272
fsu,p36,2024,1.02012031611798
fsu,p36,2026,1.02365904419112
fsu,p36,2028,1.02672397102998
fsu,p36,2030,1.0293061348913
fsu,p36,2032,1.0313969463508101
fsu,p36,2034,1.03298818830312
fsu,p36,2036,1.03407201596184
fsu,p36,2038,1.03464095685947
fsu,p36,2040,1.03468791084749
fsu,p36,2042,1.03420615009628
fsu,p36,2044,1.03318931909519
fsu,p36,2046,1.03163143465251
fsu,p36,2048,1.02952688589545
fsu,p36,2050,1.02687043427018
fsu,p36,2052,1.02365721354179
fsu,p36,2054,1.01988272979432
fsu,p36,2056,1.01554286143077
fsu,p36,2058,1.0106338591730402
fsu,p36,2060,1.00515234606199
fsu,p36,2062,0.9990953174574398
fsu,p36,2064,0.992460141038115
fsu,p36,2066,0.9852445568016981
fsu,p36,2068,0.9774466770648101
fsu,p36,2070,0.9690649864630121
fsu,p36,2072,0.9600983419508029
fsu,p36,2074,0.9505459728016229
fsu,p36,2076,0.9404074806078521
fsu,p36,2078,0.929682839280811
fsu,p36,2080,0.9183723950507591
fsu,p36,2082,0.906476866466896
fsu,p36,2084,0.8939973443973599
fsu,p36,2086,0.880935292029234
fsu,p36,2088,0.8672925448685351
fsu,p36,2090,0.8530713107402231
fsu,p36,2092,0.838274169788198
fsu,p36,2094,0.8229040744752979
fsu,p36,2096,0.8069643495833041
fsu,p36,2098,0.7904586922129351
fsu,p37,2010,1.0
fsu,p37,2012,0.9903022189926779
fsu,p37,2014,0.9998134571631059
fsu,p37,2016,1.00872426108536
fsu,p37,2018,1.01693362653317
fsu,p37,2020,1.0243518609096198
fsu,p37,2022,1.03090058324714
fsu,p37,2024,1.03651272420751
fsu,p37,2026,1.04113252608184
fsu,p37,2028,1.04471554279061
fsu,p37,2030,1.0472286398836501
fsu,p37,2032,1.04864999454011
fsu,p37,2034,1.04896909556853
fsu,p37,2036,1.04818674340675
fsu,p37,2038,1.04631505012201
fsu,p37,2040,1.04337743941085
fsu,p37,2042,1.0394086465991998
fsu,p37,2044,1.0344547186423
fsu,p37,2046,1.02857301412476
fsu,p37,2048,1.02183220326054
fsu,p37,2050,1.01431226789294
fsu,p37,2052,1.0061045014946
fsu,p37,2054,0.9973115091675401
fsu,p37,2056,0.988047207643092
fsu,p37,2058,0.9784368252819541
fsu,p37,2060,0.9686169020741691
fsu,p37,2062,0.958735289639129
fsu,p37,2064,0.948951151225572
fsu,p37,2066,0.939434961711587
fsu,p37,2068,0.930368507604609
fsu,p37,2070,0.921944887041422
fsu,p37,2072,0.914368509788158
fsu,p37,2074,0.907855097240297
fsu,p37,2076,0.902631682422666
fsu,p37,2078,0.898936609989444
fsu,p37,2080,0.8970195362241529
fsu,p37,2082,0.897141429039667
fsu,p37,2084,0.899574567978206
fsu,p37,2086,0.9046025442113399
fsu,p37,2088,0.9125202605399859
fsu,p37,2090,0.9236339313944091
fsu,p37,2092,0.9382610828342209
fsu,p37,2094,0.956730552548386
fsu,p37,2096,0.9793824898552119
fsu,p37,2098,1.00656835570236
fsu,p38,2010,1.0
fsu,p38,2012,0.933000391524692
fsu,p38,2014,0.95077614507899
fsu,p38,2016,0.9648842806483141
fsu,p38,2018,0.9757490235975391
fsu,p38,2020,0.983769395800845
fsu,p38,2022,0.9893192156417209
fsu,p38,2024,0.992747098012962
fsu,p38,2026,0.9943764543166691
fsu,p38,2028,0.9945054924642529
fsu,p38,2030,0.9934072168764301
fsu,p38,2032,0.990843529095933
fsu,p38,2034,0.986678207552138
fsu,p38,2036,0.9813084531001569
fsu,p38,2038,0.975117437071341
fsu,p38,2040,0.9684720151340028
fsu,p38,2042,0.9617194972044749
fsu,p38,2044,0.9551836923765691
fsu,p38,2046,0.9491604478375191
fsu,p38,2048,0.943912900738468
fsu,p38,2050,0.9396666619875731
fsu,p38,2052,0.9360574187658371
fsu,p38,2054,0.9325666822313909
fsu,p38,2056,0.9291385310240419
fsu,p38,2058,0.9256913189403572
fsu,p38,2060,0.922117674933657
fsu,p38,2062,0.918284503114019
fsu,p38,2064,0.9140329827482792
fsu,p38,2066,0.909178568260028
fsu,p38,2068,0.903510989229611
fsu,p38,2070,0.8967942503941329
fsu,p38,2072,0.8887666316474541
fsu,p38,2074,0.8791406880401899
fsu,p38,2076,0.8676032497797149
fsu,p38,2078,0.853815422230155
fsu,p38,2080,0.837412585912398
fsu,p38,2082,0.818004396504087
fsu,p38,2084,0.7951747848396179
fsu,p38,2086,0.768481956910145
fsu,p38,2088,0.7374583938635809
fsu,p38,2090,0.701610852004592
fsu,p38,2092,0.660420362794604
fsu,p38,2094,0.6133422328517939
fsu,p38,2096,0.559806043951102
fsu,p38,2098,0.499215653024219
fsu,p39,2010,1.0
fsu,p39,2012,1.05091670150209
fsu,p39,2014,1.07178212646551
fsu,p39,2016,1.08383773273582
fsu,p39,2018,1.08841750635463
fsu,p39,2020,1.08677502979396
fsu,p39,2022,1.0800834819562901
fsu,p39,2024,1.0694356381744599
fsu,p39,2026,1.05584387021179
fsu,p39,2028,1.04024014626197
fsu,p39,2030,1.02347603094915
fsu,p39,2032,1.00632268532787
fsu,p39,2034,0.989470866883109
fsu,p39,2036,0.9735309295302591
fsu,p39,2038,0.9590328236151321
fsu,p39,2040,0.946426095913962
fsu,p39,2042,0.9360798896334019
fsu,p39,2044,0.9282829444105258
fsu,p39,2046,0.923243596312828
fsu,p39,2048,0.9210897778382221
fsu,p39,2050,0.9218690179150408
fsu,p39,2052,0.925548441902039
fsu,p39,2054,0.932014771588393
fsu,p39,2056,0.9410743251936949
fsu,p39,2058,0.952453017367961
fsu,p39,2060,0.9657963591916241
fsu,p39,2062,0.98066945817554
fsu,p39,2064,0.9965570182609859
fsu,p39,2066,1.01286333981966
fsu,p39,2068,1.02891231965366
fsu,p39,2070,1.04394745099555
fsu,p39,2072,1.0571318235082598
fsu,p39,2074,1.06754812328518
fsu,p39,2076,1.0741986328501099
fsu,p39,2078,1.0760052311572499
fsu,p39,2080,1.07180939359125
fsu,p39,2082,1.06037219196716
fsu,p39,2084,1.04037429453046
fsu,p39,2086,1.01041596595705
fsu,p39,2088,0.9690170673532359
fsu,p39,2090,0.9146170562557661
fsu,p39,2092,0.8455749866317909
fsu,p39,2094,0.760169508878894
fsu,p39,2096,0.656598869825069
fsu,p39,2098,0.532980912728736
fsu,p40,2010,1.0
fsu,p40,2012,1.07986867402206
fsu,p40,2014,1.12683447458994
fsu,p40,2016,1.1603595537843798
fsu,p40,2018,1.18228431857963
fsu,p40,2020,1.1943416366893502
fsu,p40,2022,1.1981568365666397
fsu,p40,2024,1.1952477074040702
fsu,p40,2026,1.1870244991336
fsu,p40,2028,1.1747899224266698
fsu,p40,2030,1.15973914869413
fsu,p40,2032,1.14295981008629
fsu,p40,2034,1.1254319994928799
fsu,p40,2036,1.1080282705430802
fsu,p40,2038,1.0915136376055001
fsu,p40,2040,1.0765455757881999
fsu,p40,2042,1.0636740209386701
fsu,p40,2044,1.0533413696438398
fsu,p40,2046,1.04588247923008
fsu,p40,2048,1.04152466776318
fsu,p40,2050,1.0403877140484001
fsu,p40,2052,1.04248385763042
fsu,p40,2054,1.04771779879337
fsu,p40,2056,1.05588669856079
fsu,p40,2058,1.0666801786956899
fsu,p40,2060,1.0796803217005
fsu,p40,2062,1.0943616708171
fsu,p40,2064,1.1100912300268
fsu,p40,2066,1.12612846405035
fsu,p40,2068,1.14162529834794
fsu,p40,2070,1.1556261191191999
fsu,p40,2072,1.1670677733032
fsu,p40,2074,1.17477956857843
fsu,p40,2076,1.1774832733628402
fsu,p40,2078,1.17379311681381
fsu,p40,2080,1.16221578882816
fsu,p40,2082,1.14115044004215
fsu,p40,2084,1.10888868183147
fsu,p40,2086,1.06361458631126
fsu,p40,2088,1.00340468633609
fsu,p40,2090,0.926227975499966
fsu,p40,2092,0.829945908136346
fsu,p40,2094,0.712312399318104
fsu,p40,2096,0.570973824857578
fsu,p40,2098,0.40346902130652207
fsu,p41,2010,1.0
fsu,p41,2012,1.0418513817492
fsu,p41,2014,1.09008859210348
fsu,p41,2016,1.12618389218502
fsu,p41,2018,1.1516626645640702
fsu,p41,2020,1.16796428256878
fsu,p41,2022,1.1764421102851699
fsu,p41,2024,1.17836350255715
fsu,p41,2026,1.1749098049865199
fsu,p41,2028,1.16717635393296
fsu,p41,2030,1.15617247651403
fsu,p41,2032,1.14282149060518
fsu,p41,2034,1.12796070483974
fsu,p41,2036,1.11234141860892
fsu,p41,2038,1.09662892206184
fsu,p41,2040,1.08140249610548
fsu,p41,2042,1.0671554124047
fsu,p41,2044,1.05429493338226
fsu,p41,2046,1.04314231221881
fsu,p41,2048,1.03393279285285
fsu,p41,2050,1.0268156099808199
fsu,p41,2052,1.02185398905698
fsu,p41,2054,1.01902514629353
fsu,p41,2056,1.01822028866053
fsu,p41,2058,1.0192446138859201
fsu,p41,2060,1.02181731045552
fsu,p41,2062,1.02557155761306
fsu,p41,2064,1.03005452536014
fsu,p41,2066,1.03472737445624
fsu,p41,2068,1.03896525641872
fsu,p41,2070,1.04205731352285
fsu,p41,2072,1.04320667880175
fsu,p41,2074,1.0415304760464599
fsu,p41,2076,1.03605981980586
fsu,p41,2078,1.02573981538677
fsu,p41,2080,1.00942955885384
fsu,p41,2082,0.985902137029645
fsu,p41,2084,0.953844627494623
fsu,p41,2086,0.911858098587105
fsu,p41,2088,0.8584576094033
fsu,p41,2090,0.792072209797311
fsu,p41,2092,0.7110449403811129
fsu,p41,2094,0.6136328325245789
fsu,p41,2096,0.49800690835545397
fsu,p41,2098,0.36225218075937005
fsu,p42,2010,1.0
fsu,p42,2012,1.09794132827963
fsu,p42,2014,1.12336841427774
fsu,p42,2016,1.15036432583977
fsu,p42,2018,1.17812761838853
fsu,p42,2020,1.2059217246543201
fsu,p42,2022,1.2330749546748998
fsu,p42,2024,1.2589804957955302
fsu,p42,2026,1.28309641266894
fsu,p42,2028,1.30494564725534
fsu,p42,2030,1.32411601882244
fsu,p42,2032,1.3402602239454
fsu,p42,2034,1.3530958365068897
fsu,p42,2036,1.36240530769705
fsu,p42,2038,1.3680359660134802
fsu,p42,2040,1.3699000172613
fsu,p42,2042,1.3679745445530802
fsu,p42,2044,1.3623015083088899
fsu,p42,2046,1.35298774625627
fsu,p42,2048,1.34020497343023
fsu,p42,2050,1.3241897821732902
fsu,p42,2052,1.3052436421354399
fsu,p42,2054,1.28373290027413
fsu,p42,2056,1.2600887808543202
fsu,p42,2058,1.2348073854484298
fsu,p42,2060,1.20844969293638
fsu,p42,2062,1.18164155950555
fsu,p42,2064,1.1550737186508102
fsu,p42,2066,1.12950178117452
fsu,p42,2068,1.10574623518651
fsu,p42,2070,1.0846924461040899
fsu,p42,2072,1.06729065665206
fsu,p42,2074,1.05455598686269
fsu,p42,2076,1.04756843407575
fsu,p42,2078,1.04747287293846
fsu,p42,2080,1.05547905540554
fsu,p42,2082,1.07286161073921
fsu,p42,2084,1.10096004550912
fsu,p42,2086,1.14117874359246
fsu,p42,2088,1.1949869661738501
fsu,p42,2090,1.2639188517454198
fsu,p42,2092,1.34957341610679
fsu,p42,2094,1.45361455236502
fsu,p42,2096,1.5777710309346797
fsu,p42,2098,1.7238364995378301
fsu,p43,2010,1.0
fsu,p43,2012,0.995630394571685
fsu,p43,2014,1.00722343164092
fsu,p43,2016,1.02016682462034
fsu,p43,2018,1.03391600419454
fsu,p43,2020,1.04797045905698
fsu,p43,2022,1.06187373590994
fsu,p43,2024,1.07521343946454
fsu,p43,2026,1.08762123244075
fsu,p43,2028,1.09877283556739
fsu,p43,2030,1.10838802758209
fsu,p43,2032,1.11623064523136
fsu,p43,2034,1.12210858327052
fsu,p43,2036,1.12587379446377
fsu,p43,2038,1.1274222895841002
fsu,p43,2040,1.1266941374133799
fsu,p43,2042,1.12367346474232
fsu,p43,2044,1.11838845637045
fsu,p43,2046,1.1109113551061598
fsu,p43,2048,1.1013584617666798
fsu,p43,2050,1.0898901351780699
fsu,p43,2052,1.07671079217524
fsu,p43,2054,1.0620689076019398
fsu,p43,2056,1.0462570143107701
fsu,p43,2058,1.02961170316316
fsu,p43,2060,1.01251362302938
fsu,p43,2062,0.9953874807885529
fsu,p43,2064,0.9787020413286359
fsu,p43,2066,0.962970127546431
fsu,p43,2068,0.9487486203475779
fsu,p43,2070,0.9366384586465619
fsu,p43,2072,0.9272846393667091
fsu,p43,2074,0.921376217440185
fsu,p43,2076,0.919646305808
fsu,p43,2078,0.9228720754200029
fsu,p43,2080,0.9318747552348872
fsu,p43,2082,0.9475196322201851
fsu,p43,2084,0.970716051352272
fsu,p43,2086,1.00241741561636
fsu,p43,2088,1.04362118600652
fsu,p43,2090,1.09536888152565
fsu,p43,2092,1.15874607918548
fsu,p43,2094,1.2348824140066001
fsu,p43,2096,1.3249515790184299
fsu,p43,2098,1.43017132525925
fsu,p44,2010,1.0
fsu,p44,2012,0.9767780308934599
fsu,p44,2014,1.01775176267149
fsu,p44,2016,1.05326132904705
fsu,p44,2018,1.08354932121124
fsu,p44,2020,1.10886067637762
fsu,p44,2022,1.12944267778226
fsu,p44,2024,1.14554495468371
fsu,p44,2026,1.15741948236302
fsu,p44,2028,1.1653205821237098
fsu,p44,2030,1.16950492129181
fsu,p44,2032,1.17023151321584
fsu,p44,2034,1.16776171726679
fsu,p44,2036,1.1623592388381598
fsu,p44,2038,1.15429012934593
fsu,p44,2040,1.1438227862285801
fsu,p44,2042,1.1312279529470501
fsu,p44,2044,1.1167787189848202
fsu,p44,2046,1.10075051984781
fsu,p44,2048,1.08342113706446
fsu,p44,2050,1.0650706981856999
fsu,p44,2052,1.0459816767849301
fsu,p44,2054,1.02643889245805
fsu,p44,2056,1.00672951082346
fsu,p44,2058,0.9871430435220351
fsu,p44,2060,0.9679713482171499
fsu,p44,2062,0.9495086285946658
fsu,p44,2064,0.932051434362933
fsu,p44,2066,0.9158986612527908
fsu,p44,2068,0.9013515510175709
fsu,p44,2070,0.8887136914330951
fsu,p44,2072,0.8782910162976719
fsu,p44,2074,0.870391805432104
fsu,p44,2076,0.8653266846796791
fsu,p44,2078,0.863408625906178
fsu,p44,2080,0.864952946999874
fsu,p44,2082,0.870277311871524
fsu,p44,2084,0.879701730454377
fsu,p44,2086,0.8935485587041759
fsu,p44,2088,0.912142498599148
fsu,p44,2090,0.9358105981400129
fsu,p44,2092,0.9648822513499821
fsu,p44,2094,0.999689198274751
fsu,p44,2096,1.04056552498251
fsu,p44,2098,1.08784766356395
fsu,p45,2010,1.0
fsu,p45,2012,0.986061308442159
fsu,p45,2014,1.0281286713584399
fsu,p45,2016,1.06112122793349
fsu,p45,2018,1.08605690667425
fsu,p45,2020,1.10389901360406
fsu,p45,2022,1.11555623226258
fsu,p45,2024,1.1218826237058501
fsu,p45,2026,1.12367762650627
fsu,p45,2028,1.1216860567526101
fsu,p45,2030,1.11659810804998
fsu,p45,2032,1.1090493515198798
fsu,p45,2034,1.09962073580015
fsu,p45,2036,1.0888385870449901
fsu,p45,2038,1.07717460892499
fsu,p45,2040,1.0650458826270601
fsu,p45,2042,1.05281486685451
fsu,p45,2044,1.04078939782699
fsu,p45,2046,1.02922268928052
fsu,p45,2048,1.01831333246747
fsu,p45,2050,1.00820529615659
fsu,p45,2052,0.998987926632976
fsu,p45,2054,0.9906959476980959
fsu,p45,2056,0.9833094606697741
fsu,p45,2058,0.976753944382198
fsu,p45,2060,0.9709002551859158
fsu,p45,2062,0.9655646269478381
fsu,p45,2064,0.9605086710512378
fsu,p45,2066,0.9554393763957479
fsu,p45,2068,0.950009109397365
fsu,p45,2070,0.9438156139884479
fsu,p45,2072,0.9364020116177121
fsu,p45,2074,0.927256801250242
fsu,p45,2076,0.915813859367476
fsu,p45,2078,0.9014524399672229
fsu,p45,2080,0.8834971745636461
fsu,p45,2082,0.861218072187272
fsu,p45,2084,0.8338305193849929
fsu,p45,2086,0.8004952802200571
fsu,p45,2088,0.760318496272079
fsu,p45,2090,0.7123516866370301
fsu,p45,2092,0.65559174792725
fsu,p45,2094,0.5889809542714329
fsu,p45,2096,0.51140695731464
fsu,p45,2098,0.42170278621829294
fsu,p46,2010,1.0
fsu,p46,2012,0.8925117292690671
fsu,p46,2014,0.8885590356771942
fsu,p46,2016,0.8919814170062429
fsu,p46,2018,0.901442359742239
fsu,p46,2020,0.9156912387746909
fsu,p46,2022,0.9335633173965929
fsu,p46,2024,0.9539797473044209
fsu,p46,2026,0.975947568598137
fsu,p46,2028,0.998559709781186
fsu,p46,2030,1.0209949877605
fsu,p46,2032,1.04251810784648
fsu,p46,2034,1.06247966375304
fsu,p46,2036,1.08031613759755
fsu,p46,2038,1.09554989990088
fsu,p46,2040,1.1077892095873798
fsu,p46,2042,1.1167282139848798
fsu,p46,2044,1.1221469488247
fsu,p46,2046,1.12391133824165
fsu,p46,2048,1.12197319477399
fsu,p46,2050,1.11637021936352
fsu,p46,2052,1.10722600135547
fsu,p46,2054,1.0947500184985899
fsu,p46,2056,1.07923763694509
fsu,p46,2058,1.0610701112507
fsu,p46,2060,1.04071458437458
fsu,p46,2062,1.0187240876794301
fsu,p46,2064,0.995737540931382
fsu,p46,2066,0.9724797523000971
fsu,p46,2068,0.9497614183586949
fsu,p46,2070,0.9284791240837831
fsu,p46,2072,0.9096153428554592
fsu,p46,2074,0.894238436457298
fsu,p46,2076,0.8835026550763629
fsu,p46,2078,0.8786481373031999
fsu,p46,2080,0.881000910131837
fsu,p46,2082,0.891972888959793
fsu,p46,2084,0.91306187758806
fsu,p46,2086,0.9458515682211239
fsu,p46,2088,0.9920115414669499
fsu,p46,2090,1.05329726633699
fsu,p46,2092,1.1315501002461699
fsu,p46,2094,1.22869728901292
fsu,p46,2096,1.34675196685913
fsu,p46,2098,1.4878131564102
fsu,p47,2010,1.0
fsu,p47,2012,1.34380640285171
fsu,p47,2014,1.3506973719480202
fsu,p47,2016,1.34661611670237
fsu,p47,2018,1.33310510988677
fsu,p47,2020,1.31162894942799
fsu,p47,2022,1.28357435840754
fsu,p47,2024,1.2502501850616599
fsu,p47,2026,1.21288740278136
fsu,p47,2028,1.17263911011237
fsu,p47,2030,1.13058053075515
fsu,p47,2032,1.0877090135649399
fsu,p47,2034,1.0449440325516801
fsu,p47,2036,1.00312718688009
fsu,p47,2038,0.963022200869596
fsu,p47,2040,0.925314923994395
fsu,p47,2042,0.8906133308834119
fsu,p47,2044,0.8594475213203159
fsu,p47,2046,0.8322697202435179
fsu,p47,2048,0.8094542777461741
fsu,p47,2050,0.791297669076177
fsu,p47,2052,0.778018494636165
fsu,p47,2054,0.769757479983518
fsu,p47,2056,0.7665774758303558
fsu,p47,2058,0.768463458043545
fsu,p47,2060,0.7753225276446859
fsu,p47,2062,0.7869839108101291
fsu,p47,2064,0.803198958870963
fsu,p47,2066,0.8236411483130189
fsu,p47,2068,0.8479060807768679
fsu,p47,2070,0.875511483057828
fsu,p47,2072,0.9058972071059529
fsu,p47,2074,0.938425230026044
fsu,p47,2076,0.9723796540776389
fsu,p47,2078,1.00696670667502
fsu,p47,2080,1.0413147403872198
fsu,p47,2082,1.074474232938
fsu,p47,2084,1.1054177872058701
fsu,p47,2086,1.13304013122407
fsu,p47,2088,1.15615811818061
fsu,p47,2090,1.1735107264182099
fsu,p47,2092,1.1837590594343501
fsu,p47,2094,1.1854863458812601
fsu,p47,2096,1.1771979395658898
fsu,p47,2098,1.1573213194499299
fsu,p48,2010,1.0
fsu,p48,2012,1.19860509256525
fsu,p48,2014,1.20211543145802
fsu,p48,2016,1.19674212605723
fsu,p48,2018,1.18384570005932
fsu,p48,2020,1.16470983721832
fsu,p48,2022,1.14054138134583
fsu,p48,2024,1.11247033631104
fsu,p48,2026,1.0815498660407301
fsu,p48,2028,1.04875629451928
fsu,p48,2030,1.01498910578862
fsu,p48,2032,0.9810650937752611
fsu,p48,2034,0.947726400126739
fsu,p48,2036,0.915644977678149
fsu,p48,2038,0.8854155798609971
fsu,p48,2040,0.857555816832554
fsu,p48,2042,0.8325062279893771
fsu,p48,2044,0.810630365716167
fsu,p48,2046,0.7922148852211469
fsu,p48,2048,0.777469635309105
fsu,p48,2050,0.7665277449433
fsu,p48,2052,0.759439708806518
fsu,p48,2054,0.7561777570280831
fsu,p48,2056,0.7566425087223659
fsu,p48,2058,0.760657755320442
fsu,p48,2060,0.7679704605700891
fsu,p48,2062,0.778250760535793
fsu,p48,2064,0.791091963598741
fsu,p48,2066,0.8060105504568259
fsu,p48,2068,0.8224461741246429
fsu,p48,2070,0.8397616599334959
fsu,p48,2072,0.857243005531389
fsu,p48,2074,0.87409938088303
fsu,p48,2076,0.889463128269836
fsu,p48,2078,0.9023897622899251
fsu,p48,2080,0.9118579698581171
fsu,p48,2082,0.9167696102059429
fsu,p48,2084,0.915949714881632
fsu,p48,2086,0.908146487750119
fsu,p48,2088,0.892031304993046
fsu,p48,2090,0.866198715108756
fsu,p48,2092,0.8291664389123009
fsu,p48,2094,0.7793753695354291
fsu,p48,2096,0.7151895724266021
fsu,p48,2098,0.634896285350978
fsu,p49,2010,1.0
fsu,p49,2012,1.17521262661764
fsu,p49,2014,1.18098576173154
fsu,p49,2016,1.1757961695532602
fsu,p49,2018,1.1614729527637702
fsu,p49,2020,1.1397356550829199
fsu,p49,2022,1.11219426126943
fsu,p49,2024,1.08034919712087
fsu,p49,2026,1.0455913294737
fsu,p49,2028,1.00920196620323
fsu,p49,2030,0.972352856223656
fsu,p49,2032,0.936106189488022
fsu,p49,2034,0.9014145969882549
fsu,p49,2036,0.869121150755145
fsu,p49,2038,0.839959363858352
fsu,p49,2040,0.8145531904064021
fsu,p49,2042,0.793417025546692
fsu,p49,2044,0.776955705465485
fsu,p49,2046,0.7654645073879119
fsu,p49,2048,0.7591291495779731
fsu,p49,2050,0.7580257913385371
fsu,p49,2052,0.7621210330113399
fsu,p49,2054,0.771271915976986
fsu,p49,2056,0.785225922654948
fsu,p49,2058,0.8036209765035669
fsu,p49,2060,0.8259854420200521
fsu,p49,2062,0.8517381247404789
fsu,p49,2064,0.880188271239794
fsu,p49,2066,0.910535569131811
fsu,p49,2068,0.9418701470692141
fsu,p49,2070,0.9731725747435491
fsu,p49,2072,1.00331386288524
fsu,p49,2074,1.03105546326356
fsu,p49,2076,1.0550492686866801
fsu,p49,2078,1.07383761300161
fsu,p49,2080,1.08585327109425
fsu,p49,2082,1.08941945888936
fsu,p49,2084,1.08274983335055
fsu,p49,2086,1.06394849248034
fsu,p49,2088,1.0310099753200699
fsu,p49,2090,0.9818192619499939
fsu,p49,2092,0.9141517734891959
fsu,p49,2094,0.8256733720956508
fsu,p49,2096,0.7139403609661908
fsu,p49,2098,0.5763994843365239
fsu,p50,2010,1.0
fsu,p50,2012,0.9432268620216179
fsu,p50,2014,0.9581075984652659
fsu,p50,2016,0.9680673454189871
fsu,p50,2018,0.9738663991770591
fsu,p50,2020,0.976218340050485
fsu,p50,2022,0.9757900323669921
fsu,p50,2024,0.9732016244710309
fsu,p50,2026,0.9690265487237769
fsu,p50,2028,0.9637915215031329
fsu,p50,2030,0.9579765432037209
fsu,p50,2032,0.952014898236891
fsu,p50,2034,0.9462931550307171
fsu,p50,2036,0.9411511660299959
fsu,p50,2038,0.9368820676962509
fsu,p50,2040,0.933732280507728
fsu,p50,2042,0.9319015089593979
fsu,p50,2044,0.931542741562957
fsu,p50,2046,0.9327622508468241
fsu,p50,2048,0.935619593356144
fsu,p50,2050,0.9401276096527851
fsu,p50,2052,0.9462524243153392
fsu,p50,2054,0.953913445939126
fsu,p50,2056,0.9629833671361859
fsu,p50,2058,0.9732881645352851
fsu,p50,2060,0.9846070987819129
fsu,p50,2062,0.9966727145382869
fsu,p50,2064,1.00917084048334
fsu,p50,2066,1.02174058931275
fsu,p50,2068,1.03397435773889
fsu,p50,2070,1.04541782649088
fsu,p50,2072,1.05556996031455
fsu,p50,2074,1.06388300797248
fsu,p50,2076,1.06976250224393
fsu,p50,2078,1.07256725992493
fsu,p50,2080,1.0716093818282
fsu,p50,2082,1.0661542527832
fsu,p50,2084,1.05542054163613
fsu,p50,2086,1.0385802012498802
fsu,p50,2088,1.01475846850409
fsu,p50,2090,0.9830338642951171
fsu,p50,2092,0.9424381935360359
fsu,p50,2094,0.8919565451566569
fsu,p50,2096,0.830527292103508
fsu,p50,2098,0.7570420913398441
fsu,p51,2010,1.0
fsu,p51,2012,0.91056628951015
fsu,p51,2014,0.9359513555268579
fsu,p51,2016,0.955899805278375
fsu,p51,2018,0.971161992068922
fsu,p51,2020,0.9824430409586049
fsu,p51,2022,0.990402848763416
fsu,p51,2024,0.995656084055236
fsu,p51,2026,0.9987721871618299
fsu,p51,2028,1.0002753701668499
fsu,p51,2030,1.00064461690984
fsu,p51,2032,1.00031368298621
fsu,p51,2034,0.9996710957472951
fsu,p51,2036,0.999060154300278
fsu,p51,2038,0.998778929508249
fsu,p51,2040,0.9990802639901779
fsu,p51,2042,1.00017177212092
fsu,p51,2044,1.00221584003123
fsu,p51,2046,1.00532962560773
fsu,p51,2048,1.00958505849294
fsu,p51,2050,1.01500884008527
fsu,p51,2052,1.021582443539
fsu,p51,2054,1.02924211376432
fsu,p51,2056,1.03787886742728
fsu,p51,2058,1.04733849294984
fsu,p51,2060,1.0574215505098399
fsu,p51,2062,1.06788337204099
fsu,p51,2064,1.07843406123291
fsu,p51,2066,1.08873849353109
fsu,p51,2068,1.09841631613692
fsu,p51,2070,1.1070419480076699
