r,szn,ddtype,t,Value
p45,spri,cdd,2030,79.53642103
p45,spri,hdd,2030,780.6687419
p45,summ,cdd,2030,666.0240342999999
p45,summ,hdd,2030,9.441701041
p45,wint,cdd,2030,3.618721432
p45,wint,hdd,2030,2332.528212
p46,fall,cdd,2030,97.4079895
p46,fall,hdd,2030,289.0875244
p46,spri,cdd,2030,45.40901184
p46,spri,hdd,2030,995.2997504000001
p46,summ,cdd,2030,484.76660830000003
p46,summ,hdd,2030,37.566185
p46,wint,cdd,2030,1.378617684
p46,wint,hdd,2030,2631.44911
p47,fall,cdd,2030,262.5731066
p47,fall,hdd,2030,70.09114583
p47,spri,cdd,2030,193.8111708
p47,spri,hdd,2030,285.7640923
p47,summ,cdd,2030,907.5056966
p47,summ,hdd,2030,0.824682977
p47,wint,cdd,2030,14.08229298
p47,wint,hdd,2030,1209.557699
p48,fall,cdd,2030,276.2304857
p48,fall,hdd,2030,75.1687283
p48,spri,cdd,2030,189.63500980000003
p48,spri,hdd,2030,342.2339884
p48,summ,cdd,2030,938.8210720000001
p48,summ,hdd,2030,1.4140576790000001
p48,wint,cdd,2030,14.70467356
p48,wint,hdd,2030,1337.7445480000001
p49,fall,cdd,2030,258.6621772
p49,fall,hdd,2030,102.208057
p49,spri,cdd,2030,137.7224138
p49,spri,hdd,2030,483.8564724
p49,summ,cdd,2030,931.7123752
p49,summ,hdd,2030,2.9518739380000003
p49,wint,cdd,2030,9.774653117
p49,wint,hdd,2030,1632.903375
p50,fall,cdd,2030,371.71813960000003
p50,fall,hdd,2030,47.62250688
p50,spri,cdd,2030,238.50835159999997
p50,spri,hdd,2030,293.8126289
p50,summ,cdd,2030,1105.500149
p50,summ,hdd,2030,0.368421674
p50,wint,cdd,2030,29.34602102
p50,wint,hdd,2030,1279.036458
p51,fall,cdd,2030,341.74129910000005
p51,fall,hdd,2030,57.28528765
p51,spri,cdd,2030,208.69935780000003
p51,spri,hdd,2030,332.9343669
p51,summ,cdd,2030,1064.551392
p51,summ,hdd,2030,0.72160648
p51,wint,cdd,2030,25.25505914
p51,wint,hdd,2030,1395.565457
p52,fall,cdd,2030,217.1126472
p52,fall,hdd,2030,156.014523
p52,spri,cdd,2030,98.64670648
p52,spri,hdd,2030,602.4717882
p52,summ,cdd,2030,847.5703938999999
p52,summ,hdd,2030,4.374163151
p52,wint,cdd,2030,10.29936261
p52,wint,hdd,2030,1801.88897
p53,fall,cdd,2030,278.205702
p53,fall,hdd,2030,98.735004
p53,spri,cdd,2030,149.26715430000002
p53,spri,hdd,2030,496.60634360000006
p53,summ,cdd,2030,963.8831923
p53,summ,hdd,2030,2.6597571369999997
p53,wint,cdd,2030,11.82516416
p53,wint,hdd,2030,1714.761556
p54,fall,cdd,2030,258.80118480000004
p54,fall,hdd,2030,103.6128913
p54,spri,cdd,2030,130.8020274
p54,spri,hdd,2030,538.9778985
p54,summ,cdd,2030,906.7670356000001
p54,summ,hdd,2030,3.1838536260000003
p54,wint,cdd,2030,9.504942364
p54,wint,hdd,2030,1791.870253
p55,fall,cdd,2030,269.95498660000004
p55,fall,hdd,2030,85.15307109
p55,spri,cdd,2030,135.6684706
p55,spri,hdd,2030,449.1576131
p55,summ,cdd,2030,916.9039578
p55,summ,hdd,2030,2.061160141
p55,wint,cdd,2030,14.05724525
p55,wint,hdd,2030,1578.225505
p56,fall,cdd,2030,305.8818563
p56,fall,hdd,2030,62.15478685
p56,spri,cdd,2030,159.0444777
p56,spri,hdd,2030,359.6581014
p56,summ,cdd,2030,963.0086263000001
p56,summ,hdd,2030,1.40283227
p56,wint,cdd,2030,20.04882813
p56,wint,hdd,2030,1386.1220970000002
p57,fall,cdd,2030,426.5462579
p57,fall,hdd,2030,15.483399499999999
p57,spri,cdd,2030,295.22956
p57,spri,hdd,2030,180.0201246
p57,summ,cdd,2030,1166.810031
p57,summ,hdd,2030,0.09270485099999999
p57,wint,cdd,2030,56.97934045
p57,wint,hdd,2030,923.4887017000001
p58,fall,cdd,2030,486.0709975
p58,fall,hdd,2030,6.968136893
p58,spri,cdd,2030,403.14487030000004
p58,spri,hdd,2030,108.27776589999999
p58,summ,cdd,2030,1100.101725
p58,summ,hdd,2030,0.021262753
p58,wint,cdd,2030,119.7310808
p58,wint,hdd,2030,619.1674127
p59,fall,cdd,2030,323.6128065
p59,fall,hdd,2030,34.05748155
p59,spri,cdd,2030,230.40781659999996
p59,spri,hdd,2030,180.9063382
p59,summ,cdd,2030,1055.158081
p59,summ,hdd,2030,0.006069361999999999
p59,wint,cdd,2030,11.01920764
p59,wint,hdd,2030,980.5240885
p60,fall,cdd,2030,381.6684977
p60,fall,hdd,2030,35.6182056
p60,spri,cdd,2030,319.7088284
p60,spri,hdd,2030,217.2188653
p60,summ,cdd,2030,1117.864448
p60,summ,hdd,2030,0.41087134
p60,wint,cdd,2030,32.47841517
p60,wint,hdd,2030,1045.142076
p61,fall,cdd,2030,407.4388292
p61,fall,hdd,2030,22.06032435
p61,spri,cdd,2030,360.7615153
p61,spri,hdd,2030,150.94946969999998
p61,summ,cdd,2030,1115.5220539999998
p61,summ,hdd,2030,0.133297965
p61,wint,cdd,2030,44.10909441
p61,wint,hdd,2030,840.8523220000001
p62,fall,cdd,2030,381.6750081
p62,fall,hdd,2030,29.01331372
p62,spri,cdd,2030,341.485867
p62,spri,hdd,2030,157.0952691
p62,summ,cdd,2030,1115.0447589999999
p62,summ,hdd,2030,0.044644649
p62,wint,cdd,2030,31.41632716
p62,wint,hdd,2030,873.9226617
p63,fall,cdd,2030,447.6607937
p63,fall,hdd,2030,15.44522709
p63,spri,cdd,2030,317.20709910000005
p63,spri,hdd,2030,171.31407
p63,summ,cdd,2030,1199.472249
p63,summ,hdd,2030,0.13854106300000002
p63,wint,cdd,2030,55.95468309
p63,wint,hdd,2030,915.0743273
p64,fall,cdd,2030,496.85380719999995
p64,fall,hdd,2030,4.884964095
p64,spri,cdd,2030,431.5422228
p64,spri,hdd,2030,104.2540995
p64,summ,cdd,2030,1165.346002
p64,summ,hdd,2030,0.034735782
p64,wint,cdd,2030,116.43886140000001
p64,wint,hdd,2030,629.3800183999999
p65,fall,cdd,2030,561.6051568
p65,fall,hdd,2030,1.95997768
p65,spri,cdd,2030,588.4670681
p65,spri,hdd,2030,58.74133216
p65,summ,cdd,2030,1174.9496800000002
p65,summ,hdd,2030,0.012759923999999999
p65,wint,cdd,2030,221.46448769999998
p65,wint,hdd,2030,412.99468989999997
p66,fall,cdd,2030,479.0014988
p66,fall,hdd,2030,5.961771011000001
p66,spri,cdd,2030,402.586636
p66,spri,hdd,2030,109.41313000000001
p66,summ,cdd,2030,1107.181736
p66,summ,hdd,2030,0.004185797
p66,wint,cdd,2030,103.8721127
p66,wint,hdd,2030,642.6064723999999
p67,fall,cdd,2030,508.9351739
p67,fall,hdd,2030,2.856060134
p67,spri,cdd,2030,459.6366374
p67,spri,hdd,2030,82.34619988
p67,summ,cdd,2030,1098.091566
p67,summ,hdd,2030,9.184959999999998e-09
p67,wint,cdd,2030,134.79796519999996
p67,wint,hdd,2030,515.6645711
p68,fall,cdd,2030,119.1001383
p68,fall,hdd,2030,238.98585
p68,spri,cdd,2030,55.72601742
p68,spri,hdd,2030,923.1001112
p68,summ,cdd,2030,569.7161187
p68,summ,hdd,2030,18.89882829
p68,wint,cdd,2030,1.584951613
p68,wint,hdd,2030,2594.813368
p69,fall,cdd,2030,136.15730290000002
p69,fall,hdd,2030,218.6102295
p69,spri,cdd,2030,68.59709422
p69,spri,hdd,2030,851.8301731
p69,summ,cdd,2030,631.3876004
p69,summ,hdd,2030,11.76022
p69,wint,cdd,2030,2.19835586
p69,wint,hdd,2030,2394.761827
p70,fall,cdd,2030,172.67654419999997
p70,fall,hdd,2030,174.2458767
p70,spri,cdd,2030,86.94352044
p70,spri,hdd,2030,744.2001682
p70,summ,cdd,2030,729.4717746
p70,summ,hdd,2030,7.109046512000001
p70,wint,cdd,2030,3.578638236
p70,wint,hdd,2030,2181.9921879999997
p71,fall,cdd,2030,235.10849
p71,fall,hdd,2030,119.8895772
p71,spri,cdd,2030,109.60646740000001
p71,spri,hdd,2030,626.0202365
p71,summ,cdd,2030,861.0089111
p71,summ,hdd,2030,2.339884705
p71,wint,cdd,2030,8.004402584
p71,wint,hdd,2030,1895.945502
p72,fall,cdd,2030,281.2107171
p72,fall,hdd,2030,87.97871908
p72,spri,cdd,2030,135.8675554
p72,spri,hdd,2030,504.28181969999997
p72,summ,cdd,2030,970.8765327
p72,summ,hdd,2030,1.122739845
p72,wint,cdd,2030,11.04324659
p72,wint,hdd,2030,1683.3094620000002
p73,fall,cdd,2030,250.69312200000002
p73,fall,hdd,2030,94.09373813
p73,spri,cdd,2030,123.38390770000001
p73,spri,hdd,2030,494.22461619999996
p73,summ,cdd,2030,867.8356255000001
p73,summ,hdd,2030,2.531516022
p73,wint,cdd,2030,11.14425765
p73,wint,hdd,2030,1662.802056
p74,fall,cdd,2030,47.45711433
p74,fall,hdd,2030,331.1604479
p74,spri,cdd,2030,15.47969818
p74,spri,hdd,2030,1181.607123
p74,summ,cdd,2030,251.2657505
p74,summ,hdd,2030,93.80058289
p74,wint,cdd,2030,0.134780746
p74,wint,hdd,2030,2527.2347010000003
p75,fall,cdd,2030,77.00826857
p75,fall,hdd,2030,295.086263
p75,spri,cdd,2030,30.63920127
p75,spri,hdd,2030,1040.7662619999999
p75,summ,cdd,2030,382.89215089999993
p75,summ,hdd,2030,46.98329078
p75,wint,cdd,2030,0.6301601729999999
p75,wint,hdd,2030,2492.187771
p76,fall,cdd,2030,99.76552327
p76,fall,hdd,2030,256.11494280000005
p76,spri,cdd,2030,49.30758158
p76,spri,hdd,2030,954.7108289999999
p76,summ,cdd,2030,465.8120049
p76,summ,hdd,2030,32.70388921
p76,wint,cdd,2030,1.3632383609999998
p76,wint,hdd,2030,2400.998535
p77,fall,cdd,2030,115.8496433
p77,fall,hdd,2030,245.96306690000003
p77,spri,cdd,2030,54.93135664
p77,spri,hdd,2030,917.7212185000001
p77,summ,cdd,2030,544.7962443
p77,summ,hdd,2030,21.71227985
p77,wint,cdd,2030,1.999345753
p77,wint,hdd,2030,2444.161513
p78,fall,cdd,2030,121.40649579999999
p78,fall,hdd,2030,233.07312009999998
p78,spri,cdd,2030,59.54569075
p78,spri,hdd,2030,896.9074843000001
p78,summ,cdd,2030,553.182407
p78,summ,hdd,2030,20.12060165
p78,wint,cdd,2030,2.073042393
p78,wint,hdd,2030,2320.9757489999997
p79,fall,cdd,2030,125.06164550000001
p79,fall,hdd,2030,203.3887906
p79,spri,cdd,2030,50.26576148
p79,spri,hdd,2030,915.3767224999999
p79,summ,cdd,2030,528.1401232
p79,summ,hdd,2030,27.88888295
p79,wint,cdd,2030,1.7941953080000002
p79,wint,hdd,2030,2154.05599
p80,fall,cdd,2030,170.7539198
p80,fall,hdd,2030,168.52010090000002
p80,spri,cdd,2030,73.15573798
p80,spri,hdd,2030,798.4925672999999
p80,summ,cdd,2030,701.858724
p80,summ,hdd,2030,13.13272688
p80,wint,cdd,2030,4.278181394
p80,wint,hdd,2030,2018.665229
p81,fall,cdd,2030,256.38336180000005
p81,fall,hdd,2030,102.1245744
p81,spri,cdd,2030,117.8807916
p81,spri,hdd,2030,552.7153524
p81,summ,cdd,2030,902.6038276
p81,summ,hdd,2030,1.898300515
p81,wint,cdd,2030,9.127280977
p81,wint,hdd,2030,1771.8315969999999
p82,fall,cdd,2030,221.59979930000003
p82,fall,hdd,2030,132.36339990000002
p82,spri,cdd,2030,99.42589654
p82,spri,hdd,2030,652.5365533
p82,summ,cdd,2030,834.3181017
p82,summ,hdd,2030,3.50237608
p82,wint,cdd,2030,7.186460495
p82,wint,hdd,2030,1909.8753530000001
p83,fall,cdd,2030,229.50988769999998
p83,fall,hdd,2030,122.57842169999999
p83,spri,cdd,2030,96.35186089
p83,spri,hdd,2030,633.3896212999999
p83,summ,cdd,2030,842.0903863
p83,summ,hdd,2030,2.807227241
p83,wint,cdd,2030,5.410503281
p83,wint,hdd,2030,1885.432943
p84,fall,cdd,2030,282.503696
p84,fall,hdd,2030,77.45515611
p84,spri,cdd,2030,144.69933400000002
p84,spri,hdd,2030,414.7226291
p84,summ,cdd,2030,965.7567002999998
p84,summ,hdd,2030,1.229790714
p84,wint,cdd,2030,12.92532709
p84,wint,hdd,2030,1528.892144
p85,fall,cdd,2030,369.165819
p85,fall,hdd,2030,34.72003937
p85,spri,cdd,2030,219.7407701
p85,spri,hdd,2030,258.6145867
p85,summ,cdd,2030,1114.734768
p85,summ,hdd,2030,0.22201710300000002
p85,wint,cdd,2030,30.07805718
p85,wint,hdd,2030,1148.41824
p86,fall,cdd,2030,443.43946669999997
p86,fall,hdd,2030,17.55432553
p86,spri,cdd,2030,313.1094021
p86,spri,hdd,2030,171.10665219999998
p86,summ,cdd,2030,1176.1333550000002
p86,summ,hdd,2030,0.147291389
p86,wint,cdd,2030,69.42117055
p86,wint,hdd,2030,857.328559
p87,fall,cdd,2030,433.6535305
p87,fall,hdd,2030,17.14398066
p87,spri,cdd,2030,307.76295980000003
p87,spri,hdd,2030,162.00744630000003
p87,summ,cdd,2030,1109.366048
p87,summ,hdd,2030,0.071578382
p87,wint,cdd,2030,63.87087504
p87,wint,hdd,2030,831.8143039
p88,fall,cdd,2030,363.73257110000003
p88,fall,hdd,2030,34.59332148
p88,spri,cdd,2030,215.6655714
p88,spri,hdd,2030,245.72601319999998
p88,summ,cdd,2030,1074.6880429999999
p88,summ,hdd,2030,0.31653444
p88,wint,cdd,2030,30.12245602
p88,wint,hdd,2030,1092.3356119999999
p89,fall,cdd,2030,340.30287000000004
p89,fall,hdd,2030,34.20803282
p89,spri,cdd,2030,196.9517856
p89,spri,hdd,2030,257.6634894
p89,summ,cdd,2030,1002.736274
p89,summ,hdd,2030,0.358112421
p89,wint,cdd,2030,25.9866333
p89,wint,hdd,2030,1113.771227
p90,fall,cdd,2030,408.13476560000004
p90,fall,hdd,2030,15.01126819
p90,spri,cdd,2030,273.1406318
p90,spri,hdd,2030,173.7807719
p90,summ,cdd,2030,1012.734782
p90,summ,hdd,2030,0.17652094399999999
p90,wint,cdd,2030,57.51080407
p90,wint,hdd,2030,859.1006809
p91,fall,cdd,2030,473.161655
p91,fall,hdd,2030,10.34626961
p91,spri,cdd,2030,348.8248359
p91,spri,hdd,2030,117.27716229999999
p91,summ,cdd,2030,1011.507365
p91,summ,hdd,2030,0.00279985
p91,wint,cdd,2030,96.96511163
p91,wint,hdd,2030,647.7936469
p92,fall,cdd,2030,294.5989312
p92,fall,hdd,2030,56.18453556
p92,spri,cdd,2030,145.8173964
p92,spri,hdd,2030,349.5542738
p92,summ,cdd,2030,932.0489502
p92,summ,hdd,2030,1.262664398
p92,wint,cdd,2030,15.32910453
p92,wint,hdd,2030,1325.954997
p93,fall,cdd,2030,295.69451230000004
p93,fall,hdd,2030,67.31544495
p93,spri,cdd,2030,133.24666340000002
p93,spri,hdd,2030,394.7975667
p93,summ,cdd,2030,966.1350505
p93,summ,hdd,2030,0.8979490729999999
p93,wint,cdd,2030,13.90760634
p93,wint,hdd,2030,1440.485162
p94,fall,cdd,2030,353.7384372
p94,fall,hdd,2030,22.15274811
p94,spri,cdd,2030,223.77899169999998
p94,spri,hdd,2030,213.2394409
p94,summ,cdd,2030,957.9100206
p94,summ,hdd,2030,0.587305294
p94,wint,cdd,2030,35.44922087
p94,wint,hdd,2030,964.4205729
p95,fall,cdd,2030,303.0604045
p95,fall,hdd,2030,35.51464081
p95,spri,cdd,2030,169.906701
p95,spri,hdd,2030,262.91820950000005
p95,summ,cdd,2030,902.0085992
p95,summ,hdd,2030,0.49666169600000004
p95,wint,cdd,2030,17.43414137
p95,wint,hdd,2030,1079.178535
p96,fall,cdd,2030,369.5173136
p96,fall,hdd,2030,19.43521923
p96,spri,cdd,2030,258.0531311
p96,spri,hdd,2030,195.9706794
p96,summ,cdd,2030,977.9475233
p96,summ,hdd,2030,0.194402039
p96,wint,cdd,2030,46.12353431
p96,wint,hdd,2030,860.1633029999999
p97,fall,cdd,2030,260.75556439999997
p97,fall,hdd,2030,56.13982729999999
p97,spri,cdd,2030,140.7043287
p97,spri,hdd,2030,341.192966
p97,summ,cdd,2030,826.1417643
p97,summ,hdd,2030,2.445826001
p97,wint,cdd,2030,13.90760952
p97,wint,hdd,2030,1224.228787
p98,fall,cdd,2030,295.38642039999996
p98,fall,hdd,2030,39.00007036
p98,spri,cdd,2030,187.40692140000002
p98,spri,hdd,2030,294.57682289999997
p98,summ,cdd,2030,875.9190537999999
p98,summ,hdd,2030,1.180690527
p98,wint,cdd,2030,25.61796824
p98,wint,hdd,2030,1088.4067109999999
p99,fall,cdd,2030,295.1991442
p99,fall,hdd,2030,133.8656023
p99,spri,cdd,2030,186.9607035
p99,spri,hdd,2030,501.05370419999997
p99,summ,cdd,2030,833.5993110000001
p99,summ,hdd,2030,72.22500271
p99,wint,cdd,2030,79.65343051
p99,wint,hdd,2030,1397.8009710000001
p100,fall,cdd,2030,420.1912435
p100,fall,hdd,2030,376.3185628
p100,spri,cdd,2030,330.22878010000005
p100,spri,hdd,2030,777.0204671
p100,summ,cdd,2030,822.3079427
p100,summ,hdd,2030,281.31098430000003
p100,wint,cdd,2030,277.41202460000005
p100,wint,hdd,2030,1686.9746910000001
p101,fall,cdd,2030,561.8471951
p101,fall,hdd,2030,0.7406915559999999
p101,spri,cdd,2030,513.4114922
p101,spri,hdd,2030,42.08086226
p101,summ,cdd,2030,1036.949734
p101,summ,hdd,2030,0.000919935
p101,wint,cdd,2030,234.11451549999998
p101,wint,hdd,2030,261.6887241
p102,fall,cdd,2030,597.922838
p102,fall,hdd,2030,0.012382623999999998
p102,spri,cdd,2030,581.4045546
p102,spri,hdd,2030,11.20853106
p102,summ,cdd,2030,996.8349881000001
p102,summ,hdd,2030,0.0
p102,wint,cdd,2030,413.5342746
p102,wint,hdd,2030,75.01968384
p103,fall,cdd,2030,128.6365509
p103,fall,hdd,2030,198.8630337
p103,spri,cdd,2030,43.48313649
p103,spri,hdd,2030,877.8443739
p103,summ,cdd,2030,547.7264743
p103,summ,hdd,2030,22.23070992
p103,wint,cdd,2030,1.210101181
p103,wint,hdd,2030,2032.959934
p104,fall,cdd,2030,155.33938940000002
p104,fall,hdd,2030,162.46014069999998
p104,spri,cdd,2030,55.44550154
p104,spri,hdd,2030,794.560886
p104,summ,cdd,2030,638.1109619
p104,summ,hdd,2030,13.405413099999999
p104,wint,cdd,2030,2.517194748
p104,wint,hdd,2030,1951.856961
p105,fall,cdd,2030,184.8233032
p105,fall,hdd,2030,151.1567349
p105,spri,cdd,2030,66.77282545
p105,spri,hdd,2030,736.2714979
p105,summ,cdd,2030,714.5769586
p105,summ,hdd,2030,9.576465819
p105,wint,cdd,2030,3.4896834689999996
p105,wint,hdd,2030,1942.6535370000001
p106,fall,cdd,2030,214.9456957
p106,fall,hdd,2030,132.4809435
p106,spri,cdd,2030,76.66756524
p106,spri,hdd,2030,661.6965061000001
p106,summ,cdd,2030,793.9020454
p106,summ,hdd,2030,5.738933351
p106,wint,cdd,2030,4.548659325
p106,wint,hdd,2030,1866.923692
p107,fall,cdd,2030,239.6294318
p107,fall,hdd,2030,109.86272179999999
p107,spri,cdd,2030,96.04857551
p107,spri,hdd,2030,560.9432982999999
p107,summ,cdd,2030,839.7770182
p107,summ,hdd,2030,3.810423215
p107,wint,cdd,2030,7.914862632999999
p107,wint,hdd,2030,1740.9870059999998
p108,fall,cdd,2030,300.34067789999995
p108,fall,hdd,2030,71.29920112
p108,spri,cdd,2030,136.92365859999998
p108,spri,hdd,2030,414.4795736
p108,summ,cdd,2030,984.579739
p108,summ,hdd,2030,0.625611676
p108,wint,cdd,2030,14.96893777
p108,wint,hdd,2030,1507.861599
p109,fall,cdd,2030,268.9814419
p109,fall,hdd,2030,80.95115662
p109,spri,cdd,2030,111.55153909999999
p109,spri,hdd,2030,467.73464630000007
p109,summ,cdd,2030,885.783488
p109,summ,hdd,2030,2.229357031
p109,wint,cdd,2030,10.64848052
p109,wint,hdd,2030,1548.860135
p110,fall,cdd,2030,227.0606656
p110,fall,hdd,2030,91.20788574
p110,spri,cdd,2030,92.92355008
p110,spri,hdd,2030,492.0310805
p110,summ,cdd,2030,742.5827365
p110,summ,hdd,2030,4.053589238
p110,wint,cdd,2030,7.768305142999999
p110,wint,hdd,2030,1556.585965
p111,fall,cdd,2030,173.24522230000002
p111,fall,hdd,2030,142.935435
p111,spri,cdd,2030,50.83479987
p111,spri,hdd,2030,774.2897542000001
p111,summ,cdd,2030,632.8325738
p111,summ,hdd,2030,13.67438952
p111,wint,cdd,2030,3.00595204
p111,wint,hdd,2030,1884.1246199999998
p112,fall,cdd,2030,195.14407690000002
p112,fall,hdd,2030,133.9347585
p112,spri,cdd,2030,65.18409305
p112,spri,hdd,2030,673.83294
p112,summ,cdd,2030,703.5261366000001
p112,summ,hdd,2030,8.861340947
p112,wint,cdd,2030,4.188183679
p112,wint,hdd,2030,1842.701552
p113,fall,cdd,2030,211.5276421
p113,fall,hdd,2030,128.31097920000002
p113,spri,cdd,2030,70.80595228
p113,spri,hdd,2030,661.6025798
p113,summ,cdd,2030,765.2638075
p113,summ,hdd,2030,6.480535931
p113,wint,cdd,2030,5.065407753
p113,wint,hdd,2030,1833.3097329999998
p114,fall,cdd,2030,233.552653
p114,fall,hdd,2030,107.834337
p114,spri,cdd,2030,90.15255398
p114,spri,hdd,2030,569.2329237
p114,summ,cdd,2030,829.5523410000001
p114,summ,hdd,2030,4.291935497
p114,wint,cdd,2030,6.84879144
p114,wint,hdd,2030,1716.144748
p115,fall,cdd,2030,170.9966532
p115,fall,hdd,2030,137.502594
p115,spri,cdd,2030,58.77936893
p115,spri,hdd,2030,698.4141032000001
p115,summ,cdd,2030,609.2561849
p115,summ,hdd,2030,11.96541256
p115,wint,cdd,2030,3.888471127
p115,wint,hdd,2030,1792.113715
p116,fall,cdd,2030,170.9578281
p116,fall,hdd,2030,130.7513004
p116,spri,cdd,2030,59.55625746
p116,spri,hdd,2030,641.8579102000001
p116,summ,cdd,2030,611.9266086
p116,summ,hdd,2030,10.35545561
p116,wint,cdd,2030,4.393366973
p116,wint,hdd,2030,1752.51397
p117,fall,cdd,2030,198.8113573
p117,fall,hdd,2030,107.7502611
p117,spri,cdd,2030,71.19827271
p117,spri,hdd,2030,550.7238091
p117,summ,cdd,2030,669.5975748999999
p117,summ,hdd,2030,6.0669337379999995
p117,wint,cdd,2030,6.069347064
p117,wint,hdd,2030,1633.935818
p118,fall,cdd,2030,234.35548569999997
p118,fall,hdd,2030,148.67123069999997
p118,spri,cdd,2030,128.878462
p118,spri,hdd,2030,532.5595771000001
p118,summ,cdd,2030,688.0806478
p118,summ,hdd,2030,61.34380764
p118,wint,cdd,2030,61.86003791
p118,wint,hdd,2030,1497.146132
p119,fall,cdd,2030,83.63956028
p119,fall,hdd,2030,230.37017819999997
p119,spri,cdd,2030,26.54563056
p119,spri,hdd,2030,887.14308
p119,summ,cdd,2030,370.6855604
p119,summ,hdd,2030,39.90171221
p119,wint,cdd,2030,0.8133742540000001
p119,wint,hdd,2030,2101.875136
p120,fall,cdd,2030,152.701433
p120,fall,hdd,2030,140.1731025
p120,spri,cdd,2030,46.27256605
p120,spri,hdd,2030,690.8258057
p120,summ,cdd,2030,609.2867703
p120,summ,hdd,2030,11.23778555
p120,wint,cdd,2030,2.216187716
p120,wint,hdd,2030,1803.690999
p121,fall,cdd,2030,174.6742927
p121,fall,hdd,2030,123.71109009999998
p121,spri,cdd,2030,64.4565116
p121,spri,hdd,2030,627.7629937
p121,summ,cdd,2030,665.2792019
p121,summ,hdd,2030,9.281327989
p121,wint,cdd,2030,3.845021725
p121,wint,hdd,2030,1700.420736
p122,fall,cdd,2030,140.9633976
p122,fall,hdd,2030,140.8048503
p122,spri,cdd,2030,48.97280375
p122,spri,hdd,2030,715.2720132999999
p122,summ,cdd,2030,586.9999864
p122,summ,hdd,2030,14.49058427
p122,wint,cdd,2030,1.925435596
p122,wint,hdd,2030,1805.275336
p123,fall,cdd,2030,226.98667740000002
p123,fall,hdd,2030,73.47245958
p123,spri,cdd,2030,97.37572564
p123,spri,hdd,2030,515.6908502
p123,summ,cdd,2030,806.0750326
p123,summ,hdd,2030,4.113437335
p123,wint,cdd,2030,6.975943247000001
p123,wint,hdd,2030,1474.9039710000002
p124,fall,cdd,2030,218.5261875
p124,fall,hdd,2030,54.54924689
p124,spri,cdd,2030,104.0828366
p124,spri,hdd,2030,501.10626219999995
p124,summ,cdd,2030,708.0910916
p124,summ,hdd,2030,6.355675062
p124,wint,cdd,2030,11.663174099999999
p124,wint,hdd,2030,1303.555637
p125,fall,cdd,2030,202.3223368
p125,fall,hdd,2030,79.44703844
p125,spri,cdd,2030,86.4361657
p125,spri,hdd,2030,564.6002875
p125,summ,cdd,2030,707.173055
p125,summ,hdd,2030,7.184436056
p125,wint,cdd,2030,6.002369457
p125,wint,hdd,2030,1519.49056
p126,fall,cdd,2030,149.8660956
p126,fall,hdd,2030,122.9246606
p126,spri,cdd,2030,49.45423126
p126,spri,hdd,2030,701.7838542000001
p126,summ,cdd,2030,603.7964545
p126,summ,hdd,2030,13.03107686
p126,wint,cdd,2030,2.577674124
p126,wint,hdd,2030,1711.5242510000003
p127,fall,cdd,2030,152.6079983
p127,fall,hdd,2030,135.0707753
p127,spri,cdd,2030,42.42129008
p127,spri,hdd,2030,751.4725748999999
p127,summ,cdd,2030,576.3264296
p127,summ,hdd,2030,17.31981913
p127,wint,cdd,2030,2.75452031
p127,wint,hdd,2030,1772.410482
p128,fall,cdd,2030,138.604677
p128,fall,hdd,2030,114.80327179999999
p128,spri,cdd,2030,27.79539744
p128,spri,hdd,2030,769.4169107999999
p128,summ,cdd,2030,528.015408
p128,summ,hdd,2030,19.59850947
p128,wint,cdd,2030,1.7910216909999999
p128,wint,hdd,2030,1662.405735
p129,fall,cdd,2030,43.84981791
p129,fall,hdd,2030,325.3030056
p129,spri,cdd,2030,16.90953467
p129,spri,hdd,2030,1099.61697
p129,summ,cdd,2030,276.6790602
p129,summ,hdd,2030,61.80895487
p129,wint,cdd,2030,0.22559010300000001
p129,wint,hdd,2030,2468.892144
p130,fall,cdd,2030,56.55168321
p130,fall,hdd,2030,264.8917474
p130,spri,cdd,2030,20.01733356
p130,spri,hdd,2030,972.4335394999999
p130,summ,cdd,2030,335.8460829
p130,summ,hdd,2030,41.2219535
p130,wint,cdd,2030,0.373724434
p130,wint,hdd,2030,2220.207248
p131,fall,cdd,2030,81.66290283
p131,fall,hdd,2030,197.9725477
p131,spri,cdd,2030,26.38977263
p131,spri,hdd,2030,846.5677896999999
p131,summ,cdd,2030,437.27745899999996
p131,summ,hdd,2030,24.31505203
p131,wint,cdd,2030,0.585872067
p131,wint,hdd,2030,1964.135607
p132,fall,cdd,2030,95.58326721
p132,fall,hdd,2030,175.6861369
p132,spri,cdd,2030,25.75863308
p132,spri,hdd,2030,835.8513726
p132,summ,cdd,2030,448.2307943
p132,summ,hdd,2030,22.926707800000003
p132,wint,cdd,2030,0.616672304
p132,wint,hdd,2030,1937.437473
p133,fall,cdd,2030,88.34077623
p133,fall,hdd,2030,176.4700656
p133,spri,cdd,2030,22.31372833
p133,spri,hdd,2030,826.4496528
p133,summ,cdd,2030,407.20635310000006
p133,summ,hdd,2030,26.36741426
p133,wint,cdd,2030,0.469301244
p133,wint,hdd,2030,1872.114936
p134,fall,cdd,2030,43.42656453
p134,fall,hdd,2030,306.278144
p134,spri,cdd,2030,12.9082044
p134,spri,hdd,2030,1066.184625
p134,summ,cdd,2030,282.7273899
p134,summ,hdd,2030,55.18217299
