region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
o108892,14,108892,97.34,1428446.522,14.442,106596.875
o108900,13,108900,172.007,1723590.263,11.779,189621.25
o108901,13,108901,397.119,1675371.785,11.779,196528.2
o108902,13,108902,397.119,1696122.285,11.779,205529.11
o108903,13,108903,397.119,1686245.845,5.5,214186.25
o108904,13,108904,397.119,1705267.829,5.5,222775.92
o108905,13,108905,397.119,1724252.362,5.5,231523.28
o108906,13,108906,397.119,1742554.329,5.5,240348.52
o108907,13,108907,397.119,1762619.895,5.5,248965.77
o108908,13,108908,397.119,1776985.345,5.5,257180.28
o108909,13,108909,397.119,1794775.695,5.5,265151.5
o108910,13,108910,397.119,1842281.785,20.451,273255.47
o108911,13,108911,397.119,1849195.602,20.451,281526.8
o108912,13,108912,397.119,1855243.752,20.451,289940.6
o108913,13,108913,397.119,1865344.419,20.451,298417.03
o108914,13,108914,397.119,1875205.652,20.451,306921.44
o108915,13,108915,397.119,1883783.135,20.451,315504.97
o108916,13,108916,397.119,1891621.052,20.451,320659.9
o108917,13,108917,391.187,1897336.869,20.451,319687.6
o108918,13,108918,313.839,1906138.936,20.451,318542.88
o108919,13,108919,397.119,1897587.252,20.451,318087.1
o108920,13,108920,250.952,1939108.447,20.451,317247.5
o109364,6,109364,361.868,891085.906,14.442,48413.68
o109365,6,109365,250.524,964588.56,14.442,56204.336
o109366,6,109366,27.066,1616721.062,14.442,62311.68
o109368,6,109368,105.383,1245287.546,14.442,90043.94
o109369,6,109369,346.296,1191592.735,14.442,97419.47
o109370,14,109370,204.749,1326943.471,14.442,104260.48
o109378,13,109378,282.324,1662443.004,11.779,183021.33
o109379,13,109379,397.119,1661119.668,11.779,190782.02
o109380,13,109380,397.119,1650983.179,5.5,199337.95
o109381,13,109381,397.119,1671095.662,5.5,207989.56
o109382,13,109382,397.119,1691435.012,5.5,216795.52
o109383,13,109383,397.119,1711673.662,5.5,225578.88
o109384,13,109384,397.119,1731201.362,5.5,234070.05
o109385,13,109385,397.119,1749509.362,5.5,242200.42
o109386,13,109386,397.119,1765987.645,5.5,250172.48
o109387,13,109387,397.119,1814444.202,20.451,258309.77
o109388,13,109388,397.119,1831797.052,20.451,266621.44
o109389,13,109389,397.119,1843290.985,20.451,275063.62
o109390,13,109390,397.119,1849495.152,20.451,283547.16
o109391,13,109391,397.119,1860165.052,20.451,292072.44
o109392,13,109392,397.119,1871577.119,20.451,300701.47
o109393,13,109393,397.119,1882159.769,20.451,309025.44
o109394,13,109394,397.119,1889692.769,20.451,310385.62
o109395,13,109395,311.729,1907155.79,20.451,309179.78
o109396,14,109396,393.24,1888986.288,20.451,308033.6
o109397,14,109397,397.119,1890734.602,20.451,307475.8
o109398,14,109398,395.494,1906582.527,20.451,307214.03
o109399,14,109399,77.975,2127075.389,20.451,304906.03
o109841,6,109841,201.697,832868.253,14.442,34783.94
o109842,6,109842,339.422,865649.847,14.442,44220.285
o109843,6,109843,397.119,919707.325,14.442,53411.62
o109844,6,109844,357.961,982295.304,14.442,62752.89
o109845,6,109845,122.495,1124984.001,14.442,70401.234
o109847,14,109847,18.282,1783867.691,5.5,98452.72
o109848,14,109848,148.335,1312151.578,5.5,103127.74
o109856,13,109856,381.005,1595787.27,5.5,176039.95
o109857,13,109857,397.119,1614925.145,5.5,184507.12
o109858,13,109858,397.119,1635938.995,5.5,193235.33
o109859,13,109859,397.119,1657552.729,5.5,202072.8
o109860,13,109860,397.119,1678548.895,5.5,210758.08
o109861,13,109861,397.119,1698249.345,5.5,219147.22
o109862,13,109862,397.119,1717595.162,5.5,227212.88
o109863,13,109863,397.119,1765842.152,20.451,235198.58
o109864,13,109864,397.119,1784373.802,20.451,243373.08
o109865,13,109865,397.119,1802541.485,20.451,251727.36
o109866,13,109866,397.119,1819369.085,20.451,260189.55
o109867,13,109867,397.119,1833579.552,20.451,268681.6
o109868,13,109868,397.119,1842007.569,20.451,277238.88
o109869,13,109869,397.119,1854350.969,20.451,285920.1
o109870,13,109870,397.119,1867241.485,20.451,294726.1
o109871,14,109871,394.752,1880312.095,20.451,300948.34
o109872,14,109872,338.453,1893711.831,20.451,300663.62
o109873,14,109873,193.996,1941343.904,20.451,300389.47
o109874,14,109874,179.394,1945820.396,20.451,300387.44
o109875,14,109875,99.936,2036718.65,20.451,300793.78
o109876,14,109876,174.374,1969543.012,20.451,297572.2
o109877,14,109877,271.087,1947292.714,20.451,296128.72
o110319,6,110319,100.991,915786.999,14.442,33662.81
o110320,7,110320,397.119,824571.992,14.442,39648.836
o110321,7,110321,397.119,875505.343,5.5,49671.926
o110322,6,110322,397.119,939430.276,5.5,59658.223
o110323,6,110323,396.977,994563.207,5.5,69443.12
o110324,6,110324,256.855,1058941.08,5.5,77382.18
o110325,14,110325,30.004,1441850.791,5.5,83200.39
o110333,14,110333,105.811,1624824.456,5.5,163571.5
o110334,13,110334,397.119,1577791.445,5.5,169709.36
o110335,13,110335,397.119,1599632.979,5.5,178506.34
o110336,13,110336,397.119,1621910.595,5.5,187327.39
o110337,13,110337,397.119,1642767.145,5.5,195890.61
o110338,13,110338,397.119,1663560.995,5.5,204209.36
o110339,13,110339,397.119,1683450.279,5.5,212221.47
o110340,13,110340,397.119,1734253.985,20.451,220230.78
o110341,13,110341,397.119,1753751.619,20.451,228447.2
o110342,13,110342,397.119,1773030.069,20.451,236842.64
o110343,13,110343,397.119,1791941.185,20.451,245317.33
o110344,13,110344,390.873,1812783.075,20.451,253821.11
o110345,14,110345,327.643,1839604.869,20.451,262776.1
o110346,14,110346,250.552,1866219.592,20.451,272016.3
o110347,14,110347,173.547,1914058.416,20.451,281300.5
o110348,14,110348,96.456,2018416.305,20.451,290496.38
o110349,14,110349,21.79,2730587.425,20.451,296009.38
o110354,14,110354,103.843,2032632.63,20.451,285287.53
o110355,14,110355,396.72,1914126.757,20.451,286126.2
o110798,7,110798,354.624,786002.925,5.5,36718.34
o110799,7,110799,397.119,848606.259,5.5,45788.836
o110800,7,110800,397.119,911391.393,5.5,55201.746
o110801,7,110801,397.119,967388.493,5.5,64595.555
o110802,6,110802,397.119,1052275.118,11.779,74028.586
o110803,14,110803,361.355,1131849.857,11.779,82807.2
o110804,14,110804,128.713,1296545.79,11.779,89461.95
o110811,14,110811,216.128,1562353.984,5.5,156650.61
o110812,14,110812,397.119,1561957.695,5.5,163791.61
o110813,14,110813,397.119,1584291.229,5.5,172535.6
o110814,13,110814,397.119,1606248.362,5.5,180992.4
o110815,13,110815,397.119,1627098.395,5.5,189257.22
o110816,13,110816,397.119,1677787.352,20.451,197229.47
o110817,13,110817,376.185,1701708.999,20.451,205326.11
o110818,13,110818,304.257,1736783.715,20.451,214111.94
o110819,13,110819,230.132,1779673.077,20.451,223066.23
o110820,13,110820,155.979,1841437.682,20.451,232023.44
o110821,14,110821,81.825,1974862.854,20.451,240785.33
o110827,14,110827,29.348,2476155.483,20.451,275663.38
o110828,14,110828,109.462,1989374.74,20.451,275110.88
o110829,14,110829,196.221,1919721.749,20.451,274731.2
o110830,14,110830,275.622,1896898.673,20.451,274708.6
o110831,14,110831,355.565,1874276.214,20.451,275102.25
o110832,14,110832,397.119,1870588.419,20.451,275377.1
o110833,14,110833,397.119,1890636.302,20.451,275517.62
o111276,7,111276,168.185,802516.915,5.5,34449.95
o111277,7,111277,397.119,813502.243,5.5,40875.633
o111278,7,111278,397.119,879583.333,5.5,50324.562
o111279,7,111279,397.119,959896.335,11.779,59613.105
o111280,7,111280,397.119,1018127.868,11.779,68802.98
o111281,14,111281,397.119,1103226.935,11.779,78027.4
o111282,14,111282,397.119,1183486.185,11.779,87241.06
o111283,14,111283,201.583,1314045.098,11.779,93920.53
o111289,14,111289,323.194,1527138.931,5.5,149655.14
o111290,14,111290,339.964,1549432.546,5.5,157999.36
o111291,14,111291,268.663,1578868.99,5.5,166949.47
o111292,14,111292,197.447,1612725.881,5.5,175778.92
o111293,14,111293,126.203,1751936.725,20.451,184243.89
o111294,14,111294,54.788,1977014.822,20.451,192289.98
o111300,14,111300,52.62,2115100.911,20.451,240403.67
o111301,14,111301,128.684,1911508.292,20.451,249367.94
o111302,14,111302,205.775,1867519.781,20.451,258890.02
o111303,14,111303,282.809,1856422.97,20.451,268320.2
o111304,14,111304,359.9,1848868.966,20.451,271082.75
o111305,14,111305,308.249,1859298.679,20.451,269968.5
o111306,14,111306,396.663,1850333.761,20.451,268381.6
o111307,14,111307,397.119,1857477.402,20.451,266866.9
o111308,14,111308,397.119,1863672.102,20.451,265741.72
o111309,14,111309,397.119,1859399.385,20.451,265037.62
o111310,14,111310,397.119,1853374.352,20.451,264757.97
o111311,14,111311,397.119,1864876.552,20.451,264904.16
o111755,7,111755,347.151,786778.042,5.5,36638.234
o111756,7,111756,397.119,865627.502,11.779,45097.918
o111757,7,111757,397.119,926951.035,11.779,54315.344
o111758,7,111758,397.119,983487.652,11.779,63539.21
o111759,7,111759,397.119,1047897.185,11.779,72697.984
o111760,14,111760,397.119,1136980.852,11.779,81757.695
o111761,14,111761,344.642,1251747.422,11.779,90075.69
o111767,14,111767,16.285,1962320.125,5.5,143661.06
o111773,14,111773,78.888,1866352.434,20.451,190370.33
o111774,14,111774,153.041,1768651.633,20.451,199161.77
o111775,14,111775,227.223,1750656.202,20.451,208307.03
o111776,14,111776,301.347,1753014.749,20.451,217635.08
o111777,14,111777,373.904,1763086.087,20.451,227069.0
o111778,14,111778,397.119,1780814.452,20.451,236180.6
o111779,14,111779,397.119,1800404.735,20.451,245366.11
o111780,14,111780,397.119,1817131.452,20.451,254561.6
o111781,14,111781,397.119,1826888.685,20.451,261890.39
o111782,14,111782,377.811,1835616.937,20.451,261359.94
o111783,14,111783,327.13,1844529.123,20.451,259062.84
o111784,14,111784,397.119,1837060.752,20.451,257888.05
o111785,14,111785,397.119,1843731.035,20.451,256335.23
o111786,14,111786,397.119,1846562.935,20.451,255163.62
o111787,14,111787,397.119,1847426.185,20.451,254430.25
o111788,14,111788,397.119,1844544.635,20.451,254138.94
o111789,14,111789,397.119,1846793.069,20.451,254291.23
o112233,7,112233,130.282,885736.614,11.779,34084.484
o112234,7,112234,397.119,826858.852,11.779,39830.87
o112235,7,112235,397.119,891911.202,11.779,49019.957
o112236,7,112236,397.119,950634.568,11.779,58105.215
o112237,7,112237,397.119,1015453.235,11.779,67140.78
o112238,14,112238,397.119,1099728.535,11.779,76129.45
o112239,14,112239,397.119,1170766.445,5.5,84726.11
o112240,14,112240,54.902,1345143.828,5.5,88623.64
o112245,14,112245,47.116,1623240.046,5.5,134376.83
o112246,14,112246,118.36,1650196.36,20.451,142265.22
o112247,14,112247,189.633,1611474.636,20.451,150731.06
o112248,14,112248,260.82,1605617.54,20.451,159521.34
o112249,14,112249,332.093,1614106.436,20.451,168502.48
o112250,14,112250,391.073,1630536.722,20.451,177348.62
o112251,14,112251,397.119,1654293.635,20.451,185890.45
o112252,14,112252,397.119,1678174.485,20.451,194590.16
o112253,14,112253,397.119,1702948.619,20.451,203465.8
o112254,14,112254,397.119,1726687.652,20.451,212498.56
o112255,14,112255,397.119,1749827.985,20.451,221662.36
o112256,14,112256,397.119,1771266.735,20.451,230859.94
o112257,14,112257,397.119,1791279.069,20.451,240068.97
o112258,14,112258,397.119,1809922.652,20.451,249302.05
o112259,14,112259,397.119,1818721.152,20.451,252635.52
o112260,14,112260,307.765,1835164.62,20.451,250745.88
o112261,14,112261,397.119,1822910.569,20.451,248887.02
o112262,14,112262,397.119,1825303.419,20.451,247383.44
o112263,14,112263,397.119,1833481.969,20.451,245811.19
o112264,14,112264,397.119,1836127.135,20.451,244589.16
o112265,14,112265,397.119,1836053.185,20.451,243823.97
o112266,14,112266,397.119,1840126.369,20.451,243520.0
o112267,14,112267,397.119,1840942.485,20.451,243678.9
o112268,14,112268,397.119,1853814.885,20.451,244299.8
o112656,6,112656,29.176,1827775.103,16.018,32828.73
o112657,14,112657,120.727,1033650.943,16.018,33838.47
o112658,14,112658,150.417,1008387.573,16.018,34897.152
o112712,7,112712,296.527,814462.804,11.779,35783.215
o112713,7,112713,397.119,854692.752,11.779,43490.785
o112714,7,112714,397.119,915687.518,11.779,52517.645
o112715,7,112715,397.119,947155.129,5.5,61414.242
o112716,14,112716,397.119,1033340.262,5.5,69836.48
o112717,14,112717,397.119,1108279.945,5.5,78387.99
o112718,14,112718,162.282,1222687.782,5.5,84339.21
o112722,14,112722,255.914,1490649.487,20.451,122391.41
o112723,14,112723,397.119,1490425.685,20.451,129340.414
o112724,14,112724,397.119,1517992.919,20.451,137301.45
o112725,14,112725,397.119,1541214.285,20.451,145545.64
o112726,14,112726,397.119,1564296.952,20.451,153990.75
o112727,14,112727,397.119,1588226.119,20.451,162484.62
o112728,14,112728,397.119,1613549.519,20.451,171079.61
o112729,14,112729,397.119,1639592.385,20.451,179864.7
o112730,14,112730,397.119,1665184.519,20.451,188832.88
o112731,14,112731,397.119,1690926.269,20.451,197960.66
o112732,14,112732,397.119,1715802.119,20.451,207158.53
o112733,14,112733,397.119,1740028.485,20.451,216357.14
o112734,14,112734,397.119,1762340.535,20.451,225636.72
o112735,14,112735,397.119,1783845.152,20.451,235029.14
o112736,14,112736,397.119,1802787.402,20.451,243002.55
o112737,14,112737,371.707,1810324.545,20.451,242584.42
o112738,14,112738,333.233,1818572.581,20.451,239849.92
o112739,14,112739,397.119,1810032.319,20.451,238400.4
o112740,14,112740,397.119,1799188.752,20.451,236873.77
o112741,14,112741,397.119,1805339.252,20.451,235295.75
o112742,14,112742,397.119,1816487.019,20.451,234018.83
o112743,14,112743,397.119,1820342.402,20.451,233218.95
o112744,14,112744,397.119,1823132.485,20.451,232901.12
o112745,14,112745,397.119,1827230.819,20.451,233067.28
o112746,14,112746,397.119,1831969.319,20.451,233716.38
o113131,6,113131,93.119,920016.351,18.038,33556.785
o113132,6,113132,66.538,1003856.733,18.038,34703.48
o113133,6,113133,328.242,812658.468,18.038,36541.867
o113134,6,113134,395.009,866508.141,16.018,38093.426
o113135,14,113135,397.119,905203.555,16.018,40498.76
o113136,14,113136,326.445,963467.265,16.018,42827.74
o113160,7,113160,26.296,1840549.55,29.847,32990.81
o113161,7,113161,204.121,834648.575,21.277,34473.445
o113162,7,113162,47.458,1247105.704,32.871,33522.766
o113190,7,113190,62.859,1044255.723,11.779,33519.13
o113191,7,113191,386.88,788001.792,5.5,38048.527
o113192,7,113192,397.119,846819.262,5.5,46627.035
o113193,7,113193,397.119,902926.562,5.5,54958.184
o113194,14,113194,397.119,973296.129,5.5,63648.445
o113195,14,113195,397.119,1060119.095,5.5,72546.414
o113196,14,113196,269.69,1145250.196,5.5,79738.54
o113200,14,113200,366.859,1437190.145,20.451,114479.41
o113201,14,113201,397.119,1465442.552,20.451,122341.13
o113202,14,113202,397.119,1496878.752,20.451,130651.11
o113203,14,113203,397.119,1521698.269,20.451,139118.22
o113204,14,113204,397.119,1546732.885,20.451,147634.84
o113205,14,113205,397.119,1571199.319,20.451,156305.97
o113206,14,113206,397.119,1597987.435,20.451,165190.38
o113207,14,113207,397.119,1625702.885,20.451,174265.22
o113208,14,113208,397.119,1652530.919,20.451,183456.9
o113209,14,113209,397.119,1679006.685,20.451,192651.06
o113210,14,113210,397.119,1704916.085,20.451,201906.19
o113211,14,113211,397.119,1730553.902,20.451,211285.94
o113212,14,113212,397.119,1754359.652,20.451,220776.36
o113213,14,113213,397.119,1777952.019,20.451,230340.77
o113214,14,113214,397.119,1790671.752,20.451,234386.64
o113215,14,113215,307.936,1806581.948,20.451,231993.78
o113216,14,113216,397.119,1794601.019,20.451,229783.25
o113217,14,113217,397.119,1795979.369,20.451,227923.39
o113218,14,113218,397.119,1794247.052,20.451,226358.34
o113219,14,113219,397.119,1790636.269,20.451,224790.14
o113220,14,113220,397.119,1791129.519,20.451,223453.17
o113221,14,113221,397.119,1791785.319,20.451,222615.38
o113222,14,113222,397.119,1796349.885,20.451,222282.39
o113223,14,113223,397.119,1779030.718,5.5,222456.47
o113224,14,113224,397.119,1785495.118,5.5,223136.44
o113225,14,113225,397.119,1800755.985,5.5,224317.69
o113602,6,113602,17.569,4018760.642,57.447,32664.506
o113603,6,113603,25.212,3017340.276,57.447,32652.312
o113604,6,113604,21.704,3388179.739,57.447,32592.846
o113606,6,113606,141.832,1146776.657,57.447,34242.13
o113607,6,113607,234.781,844543.841,26.17,35282.293
o113608,6,113608,352.941,807043.282,18.038,36779.027
o113609,6,113609,397.119,822142.776,18.038,39571.336
o113610,6,113610,158.888,907519.877,18.038,42251.938
o113611,14,113611,211.052,924371.282,18.038,45238.24
o113612,14,113612,376.984,986312.794,16.018,48413.1
o113613,14,113613,397.119,1010607.005,16.018,50834.754
o113614,14,113614,366.146,1030248.681,16.018,53272.492
o113639,7,113639,28.578,1621398.498,32.871,37671.97
o113640,7,113640,241.939,841124.17,32.871,34959.79
o113669,7,113669,177.74,783265.261,5.5,34565.17
o113670,7,113670,397.119,800817.429,5.5,40137.7
o113671,7,113671,397.119,863213.579,5.5,48955.258
o113672,7,113672,397.119,930437.295,5.5,57846.93
o113673,14,113673,397.119,1019550.812,5.5,66417.42
o113674,14,113674,371.793,1097161.255,5.5,74440.96
o113677,14,113677,83.765,1571958.167,20.451,101574.016
o113678,14,113678,397.119,1407188.369,20.451,107396.305
o113679,14,113679,397.119,1440516.902,20.451,115768.0
o113680,14,113680,397.119,1473510.069,20.451,124248.91
o113681,14,113681,397.119,1501012.152,20.451,132810.02
o113682,14,113682,397.119,1528533.002,20.451,141581.75
o113683,14,113683,397.119,1554770.419,20.451,150582.97
o113684,14,113684,397.119,1582661.802,20.451,159754.86
o113685,14,113685,397.119,1612016.919,20.451,168949.62
o113686,14,113686,397.119,1639715.052,20.451,178180.05
o113687,14,113687,397.119,1667269.819,20.451,187543.7
o113688,14,113688,397.119,1694454.485,20.451,197032.86
o113689,14,113689,397.119,1721145.002,20.451,206630.1
o113690,14,113690,397.119,1746637.369,20.451,216322.5
o113691,14,113691,397.119,1769304.202,20.451,224929.86
o113692,14,113692,371.907,1776653.426,20.451,224578.25
o113693,14,113693,334.003,1782427.024,20.451,221167.95
o113694,14,113694,397.119,1774076.185,20.451,219349.86
o113695,14,113695,397.119,1772631.202,20.451,217454.58
o113696,14,113696,397.119,1769156.252,20.451,215836.42
o113697,14,113697,397.119,1765326.152,20.451,214295.72
o113698,14,113698,397.119,1762935.819,20.451,212892.97
o113699,14,113699,397.119,1738418.552,5.5,212013.44
o113700,14,113700,397.119,1740479.418,5.5,211663.75
o113701,14,113701,397.119,1747101.252,5.5,211846.56
o113702,14,113702,397.119,1757140.852,5.5,212560.47
o113703,14,113703,397.119,1778470.052,5.5,213800.17
o114078,6,114078,68.82,898806.787,6.239,33249.24
o114080,6,114080,143.23,1160842.62,57.447,36640.8
o114081,6,114081,369.939,925320.305,57.447,38261.56
o114082,6,114082,384.627,917066.919,57.447,38015.49
o114083,6,114083,218.695,1052128.384,57.447,40882.62
o114084,6,114084,194.11,1083083.611,57.447,40475.387
o114085,6,114085,383.429,957681.818,57.447,43497.492
o114086,6,114086,383.486,871180.606,18.038,46084.656
o114087,6,114087,386.51,896264.34,18.038,49578.234
o114088,6,114088,191.715,972856.277,18.038,52310.86
o114089,14,114089,323.451,1003247.496,18.038,56585.99
o114090,14,114090,397.119,1029525.876,18.038,58733.156
o114091,14,114091,397.119,1081121.122,16.018,61170.83
o114092,14,114092,395.579,1091567.646,16.018,63620.348
o114118,7,114118,116.192,1093618.112,46.966,36938.66
o114119,7,114119,253.576,895375.147,46.966,35126.742
o114148,7,114148,292.164,774422.505,5.5,35688.62
o114149,7,114149,397.119,822465.795,5.5,43080.37
o114150,7,114150,397.119,890300.879,5.5,51520.05
o114151,14,114151,397.119,978019.179,5.5,59909.98
o114152,14,114152,397.119,1076558.419,20.451,68245.27
o114153,14,114153,87.33,1306242.645,20.451,72693.31
o114155,14,114155,194.082,1403791.798,20.451,94232.33
o114156,14,114156,371.85,1387427.552,20.451,100875.96
o114157,14,114157,248.642,1451573.032,20.451,110603.92
o114158,14,114158,397.119,1451515.952,20.451,118026.02
o114159,14,114159,397.119,1481381.585,20.451,126924.32
o114160,14,114160,397.119,1512421.169,20.451,136053.44
o114161,14,114161,397.119,1539169.319,20.451,145251.05
o114162,14,114162,397.119,1567819.485,20.451,154460.38
o114163,14,114163,397.119,1598449.685,20.451,163802.84
o114164,14,114164,397.119,1627751.085,20.451,173290.34
o114165,14,114165,397.119,1656405.435,20.451,182900.12
o114166,14,114166,397.119,1684769.969,20.451,192615.55
o114167,14,114167,397.119,1712405.152,20.451,202421.83
o114168,14,114168,397.119,1739447.152,20.451,212302.8
o114169,14,114169,397.119,1754425.085,20.451,217125.25
o114170,14,114170,308.848,1766454.192,20.451,214181.48
o114171,14,114171,397.119,1750710.202,20.451,211262.5
o114172,14,114172,397.119,1749089.035,20.451,208930.27
o114173,14,114173,397.119,1745512.319,20.451,206992.11
o114174,14,114174,397.119,1715063.385,5.5,205313.58
o114175,14,114175,397.119,1713699.552,5.5,203807.55
o114176,14,114176,397.119,1711484.885,5.5,202338.98
o114177,14,114177,397.119,1712127.668,5.5,201413.39
o114178,14,114178,397.119,1713259.952,5.5,201045.27
o114179,14,114179,397.119,1715332.452,5.5,201237.73
o114180,14,114180,397.119,1724034.585,5.5,201989.14
o114181,14,114181,397.119,1736304.018,5.5,203293.31
o114556,6,114556,40.984,1040633.703,6.239,36383.637
o114557,6,114557,297.611,997477.708,57.447,42883.246
o114558,6,114558,126.888,1308492.224,57.447,50046.836
o114559,6,114559,178.823,1152917.962,57.447,46633.88
o114560,6,114560,389.704,990916.604,57.447,48629.152
o114561,6,114561,378.752,1006436.131,57.447,50333.242
o114562,6,114562,139.608,1289061.883,57.447,53481.703
o114563,6,114563,286.317,1074427.627,57.447,53186.0
o114564,6,114564,397.119,936769.526,18.038,56320.137
o114565,14,114565,394.01,976585.033,18.038,59712.754
o114566,14,114566,223.315,1057681.262,18.038,62599.727
o114567,14,114567,276.192,1098239.234,18.038,66985.79
o114568,14,114568,384.684,1101089.367,18.038,68959.03
o114569,14,114569,397.119,1145236.122,16.018,71506.87
o114570,14,114570,397.119,1153810.839,16.018,73944.664
o114571,14,114571,48.485,1741804.978,16.018,76024.74
o114597,7,114597,241.996,925649.147,46.966,38098.777
o114598,7,114598,138.353,942822.779,36.736,34079.914
o114626,7,114626,44.292,904942.753,5.5,33351.55
o114627,7,114627,364.035,779597.491,5.5,37114.434
o114628,7,114628,397.119,869578.641,16.508,45004.902
o114629,14,114629,397.119,945141.552,20.451,53312.543
o114630,14,114630,397.119,1027443.019,20.451,61451.16
o114631,14,114631,276.991,1120009.233,20.451,67927.1
o114632,14,114632,244.649,1227859.95,20.451,76624.56
o114633,14,114633,189.975,1353819.613,20.451,86758.234
o114634,14,114634,28.264,2005611.724,20.451,94314.08
o114635,14,114635,26.866,2101834.753,20.451,108469.41
o114636,14,114636,396.663,1432259.228,20.451,112366.016
o114637,14,114637,397.119,1465735.085,20.451,121553.67
o114638,14,114638,397.119,1497181.102,20.451,130749.24
o114639,14,114639,397.119,1524991.102,20.451,140064.1
o114640,14,114640,397.119,1554873.852,20.451,149549.27
o114641,14,114641,397.119,1585865.169,20.451,159175.25
o114642,14,114642,397.119,1616729.419,20.451,168919.81
o114643,14,114643,397.119,1646693.252,20.451,178764.17
o114644,14,114644,397.119,1676344.385,20.451,188692.64
o114645,14,114645,397.119,1704876.052,20.451,198692.66
o114646,14,114646,397.119,1730851.485,20.451,207893.95
o114647,14,114647,357.248,1740470.743,20.451,207846.0
o114648,14,114648,341.476,1737366.331,20.451,203470.28
o114649,14,114649,397.119,1700452.285,5.5,200976.78
o114650,14,114650,397.119,1697456.985,5.5,198528.92
o114651,14,114651,397.119,1694149.835,5.5,196534.97
o114652,14,114652,397.119,1690214.185,5.5,194800.17
o114653,14,114653,397.119,1686997.418,5.5,193315.97
o114654,14,114654,397.119,1683532.985,5.5,191792.31
o114655,14,114655,397.119,1684204.918,5.5,190815.56
o114656,14,114656,397.119,1683467.135,5.5,190426.97
o114657,14,114657,397.119,1682755.268,5.5,190630.12
o114658,14,114658,397.119,1690739.602,5.5,191423.19
o114659,14,114659,397.119,1702291.202,5.5,192798.84
o114660,14,114660,397.119,1725168.702,5.5,194744.75
o115034,6,115034,228.905,799561.669,6.239,35507.17
o115035,6,115035,312.47,997384.443,57.447,44098.82
o115036,6,115036,312.87,1062175.84,57.447,53845.65
o115037,6,115037,162.31,1277335.952,57.447,61177.426
o115038,6,115038,176.342,1227376.1,57.447,57444.32
o115039,6,115039,393.183,1066126.371,57.447,60734.227
o115040,6,115040,380.52,1082277.905,57.447,62658.055
o115041,6,115041,99.109,1526241.683,57.447,64890.61
o115042,6,115042,345.212,1007879.05,18.038,66245.734
o115043,14,115043,397.119,1057029.742,18.038,69659.77
o115044,14,115044,267.864,1099520.693,18.038,72713.23
o115045,14,115045,249.64,1175045.879,18.038,77322.93
o115046,14,115046,395.522,1161806.078,18.038,79448.414
o115047,14,115047,383.116,1211278.459,16.018,81957.77
o115048,14,115048,383.059,1218173.443,16.018,84274.3
o115049,14,115049,84.734,1518335.408,16.018,86085.18
o115075,7,115075,21.02,2156595.226,36.736,39484.54
o115076,7,115076,324.421,843745.799,36.736,36904.082
o115077,7,115077,125.034,964602.917,36.736,34058.504
o115105,7,115105,104.128,919003.596,16.508,33982.547
o115106,7,115106,391.244,820374.446,20.451,38472.586
o115107,7,115107,397.119,886555.952,20.451,46468.1
o115108,14,115108,392.927,978674.926,20.451,54391.926
o115109,14,115109,247.872,1090653.444,20.451,63145.395
o115110,14,115110,46.317,1522802.806,20.451,71209.35
o115114,14,115114,354.681,1424287.719,20.451,107612.39
o115115,14,115115,397.119,1449446.152,20.451,116328.73
o115116,14,115116,397.119,1483203.252,20.451,125810.44
o115117,14,115117,397.119,1513006.819,20.451,135458.12
o115118,14,115118,397.119,1543791.935,20.451,145240.89
o115119,14,115119,397.119,1574447.469,20.451,155133.81
o115120,14,115120,397.119,1607017.735,20.451,165117.08
o115121,14,115121,397.119,1638362.602,20.451,175175.27
o115122,14,115122,397.119,1669219.735,20.451,185296.14
o115123,14,115123,397.119,1698635.202,20.451,195469.88
o115124,14,115124,385.141,1718364.262,20.451,201178.23
o115125,14,115125,306.681,1691994.585,5.5,197179.66
o115126,14,115126,397.119,1681057.018,5.5,193838.6
o115127,14,115127,354.795,1680900.389,5.5,191280.16
o115128,14,115128,138.039,1722590.808,5.5,191534.2
o115129,14,115129,37.619,1902357.12,5.5,190912.08
o115130,14,115130,66.367,1788774.651,5.5,188346.8
o115131,14,115131,229.989,1679675.578,5.5,184602.25
o115132,14,115132,395.893,1657754.886,5.5,181267.55
o115133,14,115133,397.119,1656467.602,5.5,180220.34
o115134,14,115134,397.119,1653654.468,5.5,179808.86
o115135,14,115135,397.119,1655059.535,5.5,180024.0
o115136,14,115136,397.119,1662560.102,5.5,180863.56
o115137,14,115137,397.119,1672639.36,5.5,182318.92
o115138,14,115138,397.119,1692709.026,5.5,184375.33
o115512,6,115512,312.1,935177.105,45.712,37182.824
o115513,6,115513,369.683,989204.506,57.447,46979.465
o115514,6,115514,347.151,1060297.503,57.447,56437.81
o115515,6,115515,271.458,1166368.527,57.447,66843.73
o115516,6,115516,208.998,1256229.888,57.447,71569.11
o115517,6,115517,176.827,1295665.676,57.447,69529.484
o115518,6,115518,392.642,1133720.968,57.447,73006.055
o115519,6,115519,341.019,1174012.815,57.447,74945.41
o115520,6,115520,99.337,1610051.308,57.447,76117.56
o115521,14,115521,378.096,1113068.974,18.038,79583.95
o115522,14,115522,384.057,1148264.427,18.038,83315.63
o115523,14,115523,381.091,1209417.171,18.038,86885.91
