region,class,bin,capacity,supply_curve_cost_per_mw
s135,7,4,271.9656,215631.5114
s135,7,5,342.873,304422.1245
s136,2,1,45.4883,21283.2603
s136,2,2,130.1994,59544.1766
s136,2,3,135.9679,76426.4847
s136,2,4,92.8746,136745.0407
s136,2,5,157.464,176610.3573
s136,3,1,1293.1002,11523.431
s136,3,2,1198.3465,42992.6735
s136,3,3,1052.7003,65576.1709
s136,3,4,1091.0214,101743.8482
s136,3,5,1141.7739,172625.6831
s136,4,1,552.6549,33556.8622
s136,4,2,424.7641,67200.5445
s136,4,3,467.8479,100329.7834
s136,4,4,409.0528,151495.1281
s136,4,5,453.5637,217898.3503
s136,5,1,595.3743,41982.1572
s136,5,2,460.6794,81784.5143
s136,5,3,426.4433,98613.7607
s136,5,4,511.6591,137880.8749
s136,5,5,493.7665,224238.5674
s136,6,1,492.4152,51646.5277
s136,6,2,525.9978,91151.0826
s136,6,3,450.4005,140486.1154
s136,6,4,378.1566,159247.5393
s136,6,5,514.3095,200474.51
s136,7,1,235.2726,136954.5217
s136,7,2,92.4858,147567.8189
s136,7,3,202.7835,173290.0798
s136,7,4,172.1655,210904.8936
s136,7,5,174.909,241288.6609
s136,8,1,45.4653,235349.2039
s137,3,1,344.5497,-5145.2204
s137,3,2,34.0173,15839.1807
s137,3,3,16.9092,91183.7952
s137,3,4,0.0,0.0
s137,3,5,17.4474,237796.7754
s137,4,1,258.1389,48597.3119
s137,4,2,264.7242,64194.3365
s137,4,3,173.2443,109592.8082
s137,4,4,189.0297,195511.8064
s137,4,5,194.156,229302.399
s137,5,1,403.1004,100261.6308
s137,5,2,354.6417,123291.9832
s137,5,3,356.214,150216.182
s137,5,4,286.5245,200300.7211
s137,5,5,337.3244,232640.8712
s137,6,1,524.3004,114912.1307
s137,6,2,497.7746,141913.1012
s137,6,3,491.3543,184549.8384
s137,6,4,471.6105,218047.5467
s137,6,5,495.2556,237068.5123
s137,7,1,97.9402,142825.1231
s137,7,2,21.7485,216137.0105
s137,7,3,33.6312,220746.6842
s137,7,4,36.7173,228226.2353
s137,7,5,41.2857,240087.1323
s138,2,1,197.8263,25269.1448
s138,2,2,48.5757,119623.1518
s138,2,3,34.627,195321.2229
s138,2,4,26.2683,218153.6998
s138,2,5,36.1453,231106.8156
s138,3,1,238.2615,44594.6256
s138,3,2,158.5434,104599.6485
s138,3,3,87.8821,146200.7298
s138,3,4,81.4238,215880.4176
s138,3,5,97.7348,229464.8955
s138,4,1,174.0609,88430.0773
s138,4,2,121.4271,124472.7335
s138,4,3,156.2937,164546.419
s138,4,4,120.9076,221078.8059
s138,4,5,125.5058,235012.4235
s138,5,1,129.7134,48356.7802
s138,5,2,116.1783,127966.2651
s138,5,3,55.0881,203089.4691
s138,5,4,61.7669,221332.5414
s138,5,5,60.2397,228523.9737
s138,6,1,9.9873,226606.7227
s138,6,2,7.533,231920.834
s139,1,1,0.0,0.0
s139,1,2,22.3074,212426.8602
s139,1,3,7.7517,225074.4199
s139,1,4,16.2567,225502.9615
s139,2,1,172.8459,45654.4322
s139,3,1,214.1802,26408.1898
s139,3,2,154.062,87490.432
s139,3,3,91.6596,118225.812
s139,3,4,92.0241,126595.3171
s139,3,5,160.4286,159074.4772
s139,4,1,181.618,16666.0723
s139,4,2,193.3551,17417.5336
s139,4,3,245.0774,48867.8085
s139,4,4,107.1873,72222.753
s139,4,5,195.7397,176470.9543
s139,5,1,157.2305,31808.3731
s139,5,2,106.4097,62435.2315
s139,5,3,68.3287,124405.8863
s139,5,4,64.4436,207913.8939
s139,5,5,46.5102,227943.0965
s139,6,1,17.0343,213662.021
s139,6,2,16.1595,221527.1855
s14,4,1,5.9292,221771.3994
s14,6,1,8.6751,246673.0117
s14,7,1,6.5853,244436.75
s14,8,1,8.8695,221213.7129
s14,9,1,8.7237,223084.2965
s14,9,2,9.3798,244873.4258
s14,9,3,13.6809,258944.5586
s14,10,1,8.8209,216102.6782
s14,10,2,5.832,218207.8057
s14,10,3,6.2451,218765.0176
s14,10,4,7.8003,237366.6738
s14,10,5,5.832,242464.0625
s140,3,1,15.4305,247399.9531
s140,4,1,383.3568,6411.0702
s140,4,2,284.1399,42731.3802
s140,4,3,126.4329,68146.5129
s140,4,4,164.0007,94083.8192
s140,4,5,157.8263,200403.2929
s140,5,1,223.9731,98004.842
s140,5,2,129.762,206002.9669
s140,5,3,101.5475,224150.7253
s140,5,4,109.7923,228552.8024
s140,5,5,105.3648,237012.8273
s140,6,1,122.209,179985.0191
s140,6,2,65.7689,220253.6707
s140,6,3,57.1376,225133.1054
s140,6,4,84.9428,228771.012
s140,6,5,72.3555,234165.5039
s140,7,1,5.9292,231430.2051
s141,4,1,151.632,44364.3758
s141,4,2,11.0808,231032.9238
s141,4,3,22.2345,231756.7415
s141,5,1,260.3045,6694.816
s141,5,2,101.8583,67978.3414
s141,5,3,81.6174,89366.577
s141,5,4,66.2892,114567.0195
s141,5,5,77.6546,192264.5211
s141,6,1,136.9696,58162.0771
s141,6,2,9.658,217116.0605
s142,4,1,9.25,228361.5025
s142,4,2,9.9093,248032.5977
s142,5,1,29.6217,218600.7978
s142,5,2,39.7305,222041.5878
s142,5,3,30.0246,225055.5259
s142,5,4,32.9341,227568.0054
s142,5,5,30.6982,231098.8786
s142,6,1,69.2766,216817.1091
s142,6,2,47.6513,223023.2452
s142,6,3,49.2075,225898.543
s142,6,4,43.3998,230337.7559
s142,6,5,58.4242,238096.5141
s142,7,1,9.2097,213157.5562
s142,7,2,15.0417,217312.25
s142,7,3,13.0005,226895.168
s142,7,4,11.178,232188.4238
s143,3,1,129.3975,49802.9253
s143,4,1,160.2342,33152.5852
s143,4,2,84.9771,110760.5725
s143,4,3,90.5661,135634.1981
s143,4,4,53.3871,201281.4393
s143,5,1,242.0766,59565.7119
s143,5,2,121.8052,188092.5294
s143,5,3,79.7618,219515.4568
s143,5,4,93.944,227886.3098
s143,5,5,103.093,235385.4922
s143,6,1,126.6467,193075.629
s143,6,2,99.0964,221073.0859
s143,6,3,90.8234,224740.7138
s143,6,4,100.9294,228300.0765
s143,6,5,96.5575,236159.9522
s144,5,1,288.1737,18369.495
s144,5,2,157.5126,32546.3058
s144,5,3,80.9109,41600.0761
s144,5,4,113.22,66104.9382
s144,5,5,223.742,138295.7652
s144,6,1,1020.5028,13123.8848
s144,6,2,770.3776,55431.5057
s144,6,3,818.1426,172309.8559
s144,6,4,798.8759,219300.9626
s144,6,5,837.0381,232516.9081
s144,7,1,186.4906,193950.9927
s144,7,2,140.9541,223769.2834
s144,7,3,152.3413,227145.7484
s144,7,4,139.9165,230315.2923
s144,7,5,161.0125,237227.6115
s144,8,1,11.6883,224280.4834
s145,7,1,7.3143,223476.4619
s145,7,2,16.1109,224401.3555
s145,8,1,6.1236,213200.2427
s145,8,2,15.3819,216024.3682
s146,6,1,139.8708,180937.0236
s146,6,2,122.1376,210397.0307
s146,6,3,112.7277,222686.9351
s146,6,4,120.9654,228059.0484
s146,6,5,118.2052,238720.6847
s146,7,1,166.941,183314.387
s146,7,2,113.967,198265.0931
s146,7,3,155.9574,214642.7466
s146,7,4,127.7208,223958.4731
s146,7,5,140.1138,231138.0269
s146,8,1,23.7168,213851.6326
s147,5,1,27.0459,204856.7972
s147,5,2,12.0042,223324.7285
s147,5,3,11.5911,226902.2818
s147,6,1,161.109,31522.4158
s147,6,2,210.0249,125581.5122
s147,6,3,104.4657,223935.4288
s147,6,4,111.9749,226206.9165
s147,6,5,107.9029,234225.9552
s147,7,1,74.8236,179955.2492
s147,7,2,32.805,221074.5351
s147,7,3,27.1917,223265.4349
s147,7,4,29.9736,223710.3238
s147,7,5,48.1383,228646.9254
s147,8,1,112.6062,160968.6386
s147,8,2,97.4673,205116.9768
s147,8,3,76.302,223961.8694
s147,8,4,94.5999,227981.6689
s147,8,5,86.4108,241348.3426
s147,9,1,76.8609,164710.3416
s147,9,2,50.058,206496.2922
s147,9,3,34.9434,223387.7538
s147,9,4,28.9656,231992.3948
s147,9,5,60.8958,239078.6638
s147,10,1,49.0374,133847.9683
s147,10,2,16.7427,220137.542
s148,1,1,47.1873,70370.505
s148,1,2,104.9031,80166.2444
s148,2,1,306.6174,14569.471
s148,2,2,252.3555,17848.0153
s148,2,3,205.5051,26316.4191
s148,2,4,160.5258,39278.0873
s148,2,5,157.8771,149636.7591
s148,3,1,388.8972,-3048.8141
s148,3,2,492.1551,8114.2079
s148,3,3,165.2886,55431.1371
s148,3,4,403.1613,72564.44
s148,3,5,330.8434,147261.0952
s148,4,1,597.5355,2451.6527
s148,4,2,667.3752,59497.71
s148,4,3,432.1755,88685.4343
s148,4,4,612.2385,118765.3743
s148,4,5,624.1941,187798.9046
s148,5,1,1679.764,51103.0907
s148,5,2,1612.9125,84967.3349
s148,5,3,1575.9522,110818.8237
s148,5,4,1589.2686,142870.2182
s148,5,5,1693.6952,197817.2633
s148,6,1,1872.4608,57759.3904
s148,6,2,1602.4431,117910.4729
s148,6,3,1538.8836,162135.9994
s148,6,4,1670.0661,203120.3555
s148,6,5,1624.8924,272614.6317
s148,7,1,1548.2745,78493.1357
s148,7,2,1393.4592,115682.6361
s148,7,3,1331.4699,167527.0882
s148,7,4,1558.2083,235707.7162
s148,7,5,1447.6237,315151.2431
s148,8,1,1953.72,67584.6382
s148,8,2,1793.8746,113160.4338
s148,8,3,1792.7568,167220.7961
s148,8,4,1832.6574,239037.6979
s148,8,5,1820.8476,320228.6505
s148,9,1,1082.4192,159847.0134
s148,9,2,819.4932,183284.6062
s148,9,3,1137.5559,200919.8662
s148,9,4,982.5282,227553.5873
s148,9,5,977.9797,287837.6854
s148,10,1,5.9778,249039.918
s148,10,2,62.4214,251465.7553
s148,10,3,21.2868,259371.8341
s148,10,4,30.5208,340042.4251
s149,1,1,47.4822,146415.9692
s149,2,1,509.3632,11544.4555
s149,2,2,199.1628,20499.7701
s149,2,3,315.8286,38124.3103
s149,2,4,361.9971,42222.1358
s149,2,5,326.2477,80191.3002
s149,3,1,316.7505,43811.4192
s149,3,2,143.9532,106030.701
s149,3,3,140.1867,116093.3052
s149,3,4,112.2551,124182.4989
s149,3,5,180.6462,157388.2115
s149,4,1,194.4486,12248.1637
s149,4,2,331.7436,14254.9732
s149,4,3,335.6559,54277.7382
s149,4,4,390.3066,93843.1187
s149,4,5,332.424,200120.341
s149,5,1,1124.4417,40245.5501
s149,5,2,970.1289,67651.5591
s149,5,3,889.0155,83865.7843
s149,5,4,1018.0728,109943.8412
s149,5,5,1015.3806,174724.7608
s149,6,1,1273.1985,52088.6242
s149,6,2,966.3534,84548.5207
s149,6,3,1017.2223,99478.6256
s149,6,4,1011.8763,119010.3573
s149,6,5,1023.2001,170850.662
s149,7,1,394.2675,47552.6101
s149,7,2,177.5601,55605.8306
s149,7,3,176.4423,75310.8387
s149,7,4,117.4905,103177.0996
s149,7,5,279.7659,128121.068
s149,8,1,143.0298,96992.3603
s149,8,2,79.3152,117676.9696
s15,9,1,6.5367,227787.8945
s15,9,2,10.3761,247160.5937
s15,9,3,6.3423,249251.1836
s15,9,4,8.2377,281951.6484
s15,10,1,258.6006,129191.5929
s15,10,2,149.3478,201232.0504
s15,10,3,175.932,220667.8571
s15,10,4,161.4735,228792.8587
s15,10,5,161.4677,246243.4383
s150,1,1,786.105,27749.4447
s150,1,2,521.0497,57398.8881
s150,1,3,541.1124,73553.0086
s150,1,4,388.8574,88690.0236
s150,1,5,549.3131,118262.2325
s150,2,1,1454.7438,17446.8069
s150,2,2,1034.7183,49235.5685
s150,2,3,1032.5799,78193.0494
s150,2,4,1311.8518,101450.9085
s150,2,5,1161.3609,161877.5082
s150,3,1,1425.8997,28981.8793
s150,3,2,1268.9993,58376.4972
s150,3,3,1325.8663,93514.4671
s150,3,4,1227.2409,128444.4715
s150,3,5,1260.0934,191124.8368
s150,4,1,918.2402,54927.9479
s150,4,2,986.1542,94549.8791
s150,4,3,899.9625,129643.9416
s150,4,4,904.2625,166776.6164
s150,4,5,950.3002,218317.2617
s150,5,1,949.1337,64590.8561
s150,5,2,808.7125,137631.4852
s150,5,3,884.4918,171980.5525
s150,5,4,703.4607,256170.8035
s150,5,5,912.5379,303447.2039
s150,6,1,1557.1683,50796.3303
s150,6,2,1484.9713,82750.6201
s150,6,3,1299.5558,130279.0284
s150,6,4,1608.0768,190691.5089
s150,6,5,1474.3571,252878.5039
s150,7,1,1229.2398,55237.4203
s150,7,2,1048.4964,113232.2468
s150,7,3,985.3407,135452.0872
s150,7,4,1194.2478,172594.3245
s150,7,5,1088.2755,213098.6771
s150,8,1,504.954,30531.3149
s150,8,2,223.1469,51245.3466
s150,8,3,451.5912,61122.4661
s150,8,4,491.7591,145866.5369
s150,8,5,425.8332,205471.8423
s150,9,1,218.8458,27955.9936
s151,8,1,83.6163,160101.7438
s151,8,2,94.4055,202638.3337
s151,8,3,67.0923,225468.1119
s151,8,4,55.3797,229366.5695
s151,8,5,87.3828,241528.7283
s151,9,1,6.6582,222575.956
s151,9,2,10.3518,230625.8887
s152,1,1,168.6177,32963.2833
s152,2,1,352.6173,-389.0914
s152,2,2,198.4095,19962.8346
s152,2,3,35.5752,179604.7588
s152,2,4,8.7237,230856.7525
s152,3,1,141.1344,55030.1289
s152,3,2,100.1889,72825.7874
s152,3,3,88.2576,154263.9634
s152,3,4,90.9063,211097.3626
s152,3,5,77.9043,269193.8803
s152,4,1,775.302,62604.1825
s152,4,2,534.2562,155698.2809
s152,4,3,709.7544,190758.6616
s152,4,4,585.4827,268962.8933
s152,4,5,615.537,306934.944
s152,5,1,492.31,107493.5744
s152,5,2,347.3473,174043.9422
s152,5,3,321.0694,235775.7945
s152,5,4,259.8103,254037.165
s152,5,5,597.9547,274070.2465
s152,6,1,435.4659,135267.909
s152,6,2,365.5449,177962.556
s152,6,3,326.4699,209181.4177
s152,6,4,444.8927,268402.1366
s152,6,5,380.295,314596.9276
s152,7,1,173.9394,301027.2763
s153,1,1,655.1766,21692.5441
s153,1,2,496.692,33696.9967
s153,1,3,534.4785,53236.1537
s153,1,4,379.741,76403.8831
s153,1,5,574.7193,117570.2681
s153,2,1,473.7771,4706.5372
s153,2,2,427.2912,44973.3745
s153,2,3,540.8694,85386.7983
s153,2,4,397.7331,112307.6939
s153,2,5,422.0714,184768.1855
s153,3,1,535.1073,38889.2468
s153,3,2,184.7529,50420.5728
s153,3,3,651.4101,69114.2177
s153,3,4,352.7874,111792.1332
s153,3,5,415.7973,186314.022
s153,4,1,447.2174,55353.5066
s153,4,2,495.9387,91108.0924
s153,4,3,496.7649,107334.9374
s153,4,4,500.1426,124675.2768
s153,4,5,425.5073,204969.1548
s153,5,1,506.1893,72652.9657
s153,5,2,350.3481,100732.1887
s153,5,3,286.5942,109633.244
s153,5,4,530.6839,142702.4097
s153,5,5,440.1922,230743.2701
s153,6,1,433.3419,83986.2783
s153,6,2,299.9349,121324.2894
s153,6,3,411.2289,141746.4819
s153,6,4,187.4979,160861.822
s153,6,5,453.1032,212109.2247
s153,7,1,221.1417,77117.0616
s153,7,2,245.9143,127995.1056
s153,7,3,131.1867,130370.0888
s153,7,4,128.547,147810.0106
s153,7,5,215.2494,183950.8215
s154,1,1,216.9504,43946.911
s154,1,2,0.0,0.0
s154,1,3,351.5481,76151.6734
s154,2,1,333.4932,54117.8945
s154,2,2,128.0124,59097.133
s154,2,3,111.8517,85373.1027
s154,2,4,94.4988,118336.948
s154,2,5,135.6428,171156.5782
s154,3,1,319.6665,38128.8182
s154,3,2,58.0284,119495.4892
s154,3,3,45.1737,141798.8275
s154,3,4,37.2556,224808.5332
s154,4,1,250.0227,41648.9835
s154,4,2,229.7079,74411.817
s154,4,3,97.6929,117089.8624
s154,4,4,64.395,171910.9739
s154,4,5,98.6823,228176.7789
s154,5,1,401.7762,53071.4091
s154,5,2,356.4567,102982.6889
s154,5,3,219.186,144988.629
s154,5,4,249.0145,213815.0411
s154,5,5,251.7778,232187.1022
s154,6,1,986.1426,60344.359
s154,6,2,716.5098,92280.3917
s154,6,3,946.0962,120479.3161
s154,6,4,821.549,166802.9465
s154,6,5,797.9514,233391.7733
s154,7,1,203.1723,114696.7304
s154,7,2,207.6605,131142.0461
s154,7,3,105.6797,140396.6063
s154,7,4,255.4902,154731.3161
s154,7,5,196.0281,214824.0315
s154,8,1,32.5377,179807.8379
s155,3,1,273.4236,7128.6513
s155,3,2,113.4774,59248.683
s155,3,3,95.151,163040.2329
s155,4,1,560.5524,7380.1164
s155,4,2,188.3381,19306.3349
s155,4,3,392.0562,56969.6432
s155,4,4,312.827,107824.9333
s155,4,5,285.0308,189139.0787
s155,5,1,398.9331,40304.3557
s155,5,2,259.9789,57736.9452
s155,5,3,281.7099,75558.8996
s155,5,4,273.0032,129626.5075
s155,5,5,258.1363,220505.8524
s155,6,1,179.3967,85098.533
s155,6,2,70.1541,179052.8029
s155,6,3,84.3754,196510.0238
s155,6,4,65.1517,221713.8734
s155,6,5,72.2658,237839.8494
s156,2,1,287.2503,15286.6915
s156,2,2,178.0947,45938.7401
s156,2,3,182.493,96191.0435
s156,2,4,141.8391,159581.434
s156,3,1,203.9013,3064.4498
s156,3,2,186.2109,13660.0039
s156,3,3,301.4901,34102.8048
s156,3,4,190.7793,82382.4185
s156,3,5,220.5225,149308.1763
s156,4,1,217.6065,15685.1288
s156,4,2,145.4355,42866.2255
s156,4,3,204.5817,60248.9847
s156,4,4,99.6458,82712.5553
s156,4,5,140.8914,164758.1229
s156,5,1,97.0542,143354.5114
s156,5,2,67.1705,206093.1987
s156,5,3,39.6153,222934.8362
s156,5,4,65.9988,226878.4647
s156,5,5,56.4246,236148.2929
s156,6,1,125.0478,159873.0602
s156,6,2,120.7224,196514.7529
s156,6,3,99.7085,216858.9155
s156,6,4,92.6552,225040.1686
s156,6,5,108.5294,231873.5277
s157,3,1,135.2538,50021.5539
s157,3,2,141.9326,66106.8253
s157,3,3,34.1901,190553.0184
s157,4,1,221.8833,44084.035
s157,4,2,83.9565,109546.795
s157,4,3,52.6581,122104.0325
s157,4,4,6.9255,234789.5156
s157,5,1,434.9336,46384.4282
s157,5,2,336.7251,70983.3351
s157,5,3,358.2549,93241.0523
s157,5,4,303.1668,128073.0349
s157,5,5,352.0868,198978.8754
s157,6,1,706.4253,73943.5366
s157,6,2,557.2233,101345.3028
s157,6,3,722.818,127761.1723
s157,6,4,635.1534,183873.4055
s157,6,5,622.935,225708.5488
s157,7,1,85.7547,150442.6152
s157,7,2,70.47,191129.0923
s157,7,3,40.0221,220986.407
s157,7,4,67.4811,224391.1042
s157,7,5,59.18,230243.517
s157,8,1,10.5705,225334.4082
s158,4,1,109.9125,72153.3867
s158,4,2,110.565,75043.8792
s158,4,3,100.5291,93837.905
s158,4,4,125.388,110418.1186
s158,4,5,127.8666,165903.9007
s158,5,1,443.3292,34477.393
s158,5,2,464.2515,78123.2982
s158,5,3,340.4714,93618.9261
s158,5,4,385.1064,127634.4368
s158,5,5,364.0327,194325.6136
s158,6,1,944.784,56580.8153
s158,6,2,881.9464,92258.0231
s158,6,3,909.6297,113860.099
s158,6,4,814.4352,136171.1442
s158,6,5,913.688,200851.6129
s158,7,1,806.7843,61227.7091
s158,7,2,795.5582,99888.81
s158,7,3,717.8463,136859.1372
s158,7,4,740.7396,166716.5164
s158,7,5,756.6306,211472.5811
s158,8,1,412.7841,96257.4341
s158,8,2,351.9369,131610.2834
s158,8,3,420.215,173344.6803
s158,8,4,380.5159,212560.1514
s158,8,5,392.9752,238824.4856
s158,9,1,90.7019,173478.8192
s158,9,2,80.0442,196979.2587
s158,9,3,87.5772,206364.8665
s158,9,4,61.1711,220608.5654
s158,9,5,93.3706,245485.5353
s158,10,1,60.0939,175564.8206
s158,10,2,32.562,213737.5313
s158,10,3,15.1632,227598.8008
s158,10,4,9.8415,228559.9654
s158,10,5,13.6566,235825.8203
s159,6,1,17.3502,227731.0391
s159,7,1,6.561,216497.376
s159,7,2,9.0639,222566.5055
s159,7,3,11.6883,234530.3398
s159,8,1,5.6133,223093.6187
s16,2,1,60.0939,125881.8538
s16,2,2,11.1294,228480.1738
s16,4,1,56.7648,125999.106
s16,4,2,22.1373,228797.1788
s16,4,3,15.4791,233676.1973
s16,5,1,207.7407,9513.9853
s16,6,1,50.3095,7232.4407
s16,6,2,233.4501,16270.2254
s16,6,3,130.7826,41249.4235
s16,6,4,0.0,0.0
s16,6,5,36.693,193546.7496
s16,7,1,382.969,-9616.5458
s16,7,2,82.9481,37337.363
s16,7,3,142.8071,52261.214
s16,7,4,97.4908,97089.3155
s16,7,5,112.0923,176832.2522
s16,8,1,860.2686,9071.2007
s16,8,2,838.1323,39181.1551
s16,8,3,578.3691,78974.9785
s16,8,4,446.6781,100052.8509
s16,8,5,670.7836,209569.4519
s16,9,1,602.7129,42219.3151
s16,9,2,294.1279,71170.7589
s16,9,3,432.5139,104080.6162
s16,9,4,295.3095,164918.4136
s16,9,5,389.8872,247166.8125
s16,10,1,693.4364,78567.1574
s16,10,2,569.2416,106353.5547
s16,10,3,604.867,125522.695
s16,10,4,567.3564,168315.2911
s16,10,5,589.3294,248637.5702
s160,4,1,11.8098,264837.9648
s160,5,1,6.804,229291.8848
s160,6,1,13.122,223506.2432
s160,6,2,34.3116,229844.8339
s160,6,3,31.0311,261547.9774
s160,6,4,22.8906,281992.6717
s160,6,5,26.4627,311462.0242
s160,7,1,65.367,185785.9675
s160,7,2,34.1901,224657.2051
s160,7,3,40.7511,241243.5308
s160,7,4,41.9175,249165.2883
s160,7,5,51.1029,269071.94
s160,8,1,134.7192,167026.7711
s160,8,2,113.3109,210770.9413
s160,8,3,108.8883,228535.9738
s160,8,4,96.714,235038.3284
s160,8,5,112.2417,250726.6711
s160,9,1,93.555,214614.1812
s160,9,2,87.0183,230146.4914
s160,9,3,61.7463,237489.4721
s160,9,4,70.0569,247326.7005
s160,9,5,105.7779,263526.7096
s160,10,1,36.8631,225891.2504
s160,10,2,27.6777,228042.2794
s160,10,3,41.1399,231872.9509
s160,10,4,32.7078,237789.8457
s160,10,5,36.7173,250044.2638
s161,8,1,56.4489,191855.6726
s161,8,2,27.6048,210891.5143
s161,8,3,36.2556,213318.9766
s161,8,4,34.9434,221913.7866
s161,8,5,40.0464,227981.6134
s161,9,1,7.0956,224794.6514
s162,8,1,419.1264,106073.8485
s162,8,2,333.0558,196528.5207
s162,8,3,336.6748,221688.2072
s162,8,4,327.6127,229962.4121
s162,8,5,326.3111,249602.0979
s162,9,1,268.0288,141061.221
s162,9,2,227.1705,196401.505
s162,9,3,239.6073,224352.5168
s162,9,4,207.6845,234454.4407
s162,9,5,233.8389,250933.8447
s163,1,1,195.4692,20687.5432
s163,1,2,90.8616,24115.6201
s163,1,3,222.1263,62408.471
s163,1,4,153.8676,81633.4615
s163,1,5,248.7348,92895.722
s163,2,1,476.3043,32554.3949
s163,2,2,151.9464,42227.5312
s163,2,3,182.7603,82236.0392
s163,2,4,291.2112,82254.8196
s163,2,5,443.2563,114475.4841
s163,3,1,464.2515,40144.0952
s163,3,2,238.7232,57129.9038
s163,3,3,435.3588,75202.5625
s163,3,4,148.4244,144487.0134
s163,3,5,488.6001,207833.075
s163,4,1,575.9168,56600.7861
s163,4,2,396.4545,97641.7179
s163,4,3,718.4295,126788.2554
s163,4,4,476.1342,140365.548
s163,4,5,768.9492,196330.7725
s163,5,1,807.6348,107501.3873
s163,5,2,690.8247,159503.2513
s163,5,3,584.6337,199647.2741
s163,5,4,842.3595,234296.6475
s163,5,5,762.1938,336132.9952
s163,6,1,2894.7132,120389.217
s163,6,2,2613.4164,230990.7732
s163,6,3,2838.7017,326531.0104
s163,6,4,2738.61,399111.1174
s163,6,5,2835.0567,499935.2889
s163,7,1,4151.0407,130000.6706
s163,7,2,3849.4389,252352.8612
s163,7,3,4028.029,380833.1213
s163,7,4,3987.5153,455970.8772
s163,7,5,4252.5243,583928.2953
s163,8,1,5578.5005,206029.3262
s163,8,2,5630.5287,332207.1087
s163,8,3,5530.7772,400853.4329
s163,8,4,5378.1003,476080.0794
s163,8,5,5685.0093,587895.7024
s163,9,1,5901.1342,232694.8916
s163,9,2,5657.6009,372227.4117
s163,9,3,5657.9634,497818.3976
s163,9,4,5430.6126,572925.2191
s163,9,5,5903.2962,679505.2486
s163,10,1,2220.6069,295768.859
s163,10,2,2059.9596,463449.9205
s163,10,3,2084.454,579857.577
s163,10,4,2297.0061,646128.8998
s163,10,5,2230.1568,735480.5049
s164,1,1,31.4199,173612.3093
s164,2,1,386.7588,-4057.1856
s164,2,2,0.0,0.0
s164,2,3,141.7419,28956.8363
s164,2,4,172.8216,30536.586
s164,2,5,135.3339,109574.149
s164,3,1,184.7988,76.5844
s164,3,2,214.6419,15382.5896
s164,3,3,125.5095,61747.127
s164,3,4,34.6518,184075.7743
s164,3,5,8.4321,239450.2031
s164,4,1,218.6757,-104.6046
s164,4,2,241.785,18303.283
s164,4,3,62.1303,20737.7805
s164,4,4,229.5621,65831.8183
s164,4,5,222.7095,133607.8143
s164,5,1,121.293,19522.4692
s164,5,2,220.9842,30358.2544
s164,5,3,116.0745,41013.3164
s164,5,4,0.0,0.0
s164,5,5,249.3666,141723.336
s164,6,1,637.1595,41225.6019
s164,6,2,410.4729,59944.8584
s164,6,3,545.9951,68282.8024
s164,6,4,627.5718,81218.8029
s164,6,5,542.0774,166576.2845
s164,7,1,266.5467,54226.678
s164,7,2,362.8476,70532.4711
s164,7,3,464.7052,99021.1166
s164,7,4,262.4643,173120.6256
s164,8,1,487.6524,96009.3747
s164,8,2,368.7039,160397.9205
s164,8,3,495.2097,180556.1244
s164,8,4,437.5944,205195.9442
s164,8,5,441.0693,244441.8294
s164,9,1,116.2512,195186.1251
s164,9,2,179.6742,248450.0905
s164,9,3,48.8673,257285.4377
s164,9,4,230.8896,289486.5187
s164,9,5,155.4228,323394.74
s165,1,1,256.9239,8577.0966
s165,1,2,267.057,11329.1394
s165,1,3,39.903,25440.9944
s165,1,4,144.0747,102791.4873
s165,2,1,561.872,11420.7097
s165,2,2,210.1221,15914.2923
s165,2,3,190.7307,37168.0294
s165,2,4,243.8234,49505.2998
s165,2,5,138.1963,93278.8312
s165,3,1,524.2172,5562.9057
s165,3,2,290.0205,10464.8326
s165,3,3,459.2589,12154.9481
s165,3,4,471.5415,36890.3011
s165,3,5,484.7889,113622.6128
s165,4,1,285.5485,7258.1898
s165,4,2,240.57,21063.2067
s165,4,3,224.1877,39757.6466
s165,4,4,294.8814,90015.5709
s165,4,5,361.1635,155477.5807
s165,5,1,1320.2691,18475.4514
s165,5,2,1139.955,30493.0811
s165,5,3,1471.9705,47485.0302
s165,5,4,1309.434,69624.4797
s165,5,5,1274.1012,127501.4386
s165,6,1,3698.1026,21186.2759
s165,6,2,3237.9784,50705.6872
s165,6,3,3441.585,67146.6934
s165,6,4,3414.3171,103571.4759
s165,6,5,3044.4846,160739.6531
s165,7,1,1399.8987,35536.1051
s165,7,2,1434.5502,60369.7392
s165,7,3,1364.5813,76704.2911
s165,7,4,1402.1241,94441.4859
s165,7,5,1344.1151,146011.3142
s165,8,1,328.9491,40579.3574
s165,8,2,314.7822,56258.3699
s165,8,3,245.1627,73216.3461
s165,8,4,338.7184,105355.2977
s165,8,5,269.8515,148227.818
s165,9,1,182.1042,36612.592
s165,9,2,106.4583,131105.6807
s166,1,1,0.0,0.0
s166,1,2,72.8628,23293.7833
s166,1,3,153.6732,32592.5656
s166,1,4,194.0112,109566.2297
s166,2,1,359.2897,17997.0657
s166,2,2,119.5982,21745.0918
s166,2,3,37.353,34041.781
s166,2,4,283.6539,46550.1872
s166,2,5,232.6968,96183.3539
s166,3,1,837.2655,5999.9582
s166,3,2,485.8746,32305.3156
s166,3,3,628.5681,35339.8849
s166,3,4,601.9897,39364.0051
