region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p39,4,14,62674.8734,281880.4149,"33204,33205,33206,33207,33208,33209,33210,33583,33591,33592,35876,36637,37776,38156,38535,38900,39280,39294,39672,39673",67.4535
p39,4,15,60092.1118,308462.164,"32824,32825,32829,32830,33211,33212,33593,35497,35877,36257,37017,37397,37777,38157,38536,38537,38916,39295,39674,40053",74.1745
p39,4,16,58725.8253,335973.4089,"31684,31685,32444,32445,32446,32450,32831,32832,33213,38917,39296,39675,39676,40054,40055,40433",81.1306
p39,4,17,61499.1332,362956.0695,"32064,32065,32066,32067,32451,32452,32453,32833,38918,39297,39677,40056,40434,40435,40813,40814",87.9529
p39,4,18,60870.8248,401299.1696,"32072,32073,39298,39678,40057,40058,40436,40437,40815,40816,40817,41193,41194,41195,41573,41574",97.6477
p39,4,19,61080.3562,458750.0749,"40438,40818,41196,41197,41575,41576,41577,41953,41954,41955,41956,42333,42334,42335,42713,43477",112.1737
p39,4,20,60500.1009,512345.7932,"41957,42336,42337,42714,42715,42716,42717,43093,43094,43095,43096,43097,43473,43474,43475,43476",125.725
p4,3,1,10566.8093,9448.4565,"6131,6510,6515,7266,8407,8408,11067",0.7899
p4,3,2,12109.5378,17572.1494,"6132,7267,7646,8027,8030,10307,10309",2.1379
p4,3,3,10020.2069,23784.1762,"6888,6895,7647,8409,10686,10688,10689",4.0348
p4,3,4,9043.3953,28628.5159,"6509,8789,8790,9927,10687",4.2658
p4,3,5,11796.0412,37250.3859,"6130,6511,6512,6894,8410",8.7287
p4,3,6,8837.2973,48509.2863,"7648,8028,8788,9169,9170",9.0374
p4,3,7,13415.5977,61735.5201,"7274,8791,9168,9171,10308",13.0612
p4,3,8,8989.1237,72177.6744,"8029,8411,9548,9549,9550",14.4318
p4,3,9,9017.5206,87071.2,"8031,8792,9167,9551",18.1975
p4,3,10,12232.865,93613.0871,"6889,8412,9172,9929,9930",20.898
p4,3,11,11058.7095,103413.6304,"7649,7650,9547,9552,9928",22.3295
p4,3,12,11204.8008,111375.8333,"7651,8032,8793,9931",24.3427
p4,3,13,9649.1958,121852.5219,"8413,9173,9932,10310",26.9917
p4,3,14,11241.7253,129219.9549,"7269,7270,7652,9553",28.8545
p4,3,15,11061.2316,134354.5264,"7268,7271,8033,10311",30.1527
p4,3,16,8620.3954,147290.3128,"7653,8414,10312",33.4234
p4,3,17,10949.3092,154699.7611,"6890,7272,8034",35.2969
p4,3,18,9459.4529,166964.5834,"6891,7273,7654",38.3979
p4,3,19,11334.0656,191776.8828,"6513,6892,6893",44.6715
p4,3,20,12769.1934,244906.9982,"5751,6133,6134,6135,6514",58.1051
p40,3,1,64398.2547,45745.3015,"33221,34361,34745,35141,35146,35151,35152,35526,35527,35530,35531,35532,35889,35905,35908,35909,35911,35912,36670,38185,38558,38559,38937,38938,38939,38940,39317,39318,39319,39320,39324,39325,39697,39698,39699,39700,39703,40078,40079,40082,40086,40458,40459,40460,40461,40836,40839,40840,40841,41218,41219,41223,41597,41598,41603,41978,41988,42361,42367,42741",9.1381
p40,3,2,63216.7856,103548.6661,"35147,35528,35529,36272,38176,38177,38178,38179,38180,38181,38556,38557,38560,38561,38562,38935,38936,38941,38942,39315,39316,39321,39322,39695,39696,39701,39702,40076,40077,40080,40081,40085,40456,40457,40838,42362,43127",22.4779
p40,3,3,65077.6621,146628.01,"33217,36649,37418,37419,37420,37796,37797,37798,37799,37800,37801,38175,38182,38554,38555,38563,38934,38943,38948,39314,39323,39328,39694,39708,40074,40075,40083,40084,40088,40455,40462,40468,40837,40842,41217,41220",33.3297
p40,3,4,62996.9885,176876.1069,"37038,37039,37416,37417,37421,37422,37794,37795,37802,37803,38174,38183,38553,38564,38568,38933,38944,39313,39327,39693,39704,39707,40087,40463,40467,40835,40843,40848,41221,41222,41228,41599,41600",40.904
p40,3,5,64174.2719,202921.5208,"34767,36659,37035,37036,37037,37040,37041,37042,37414,37415,37423,37793,37804,38173,38184,38552,38565,38932,38945,38947,39312,39326,39705,39706,40464,40466,40844,40847,41227,41601,41602,41608,41979,41980,42371,44271",47.517
p40,3,6,65548.6456,227795.0161,"36655,36656,36657,36658,36660,36661,36662,37034,37043,37050,37413,37424,37792,37805,38172,38551,38931,38946,40465,40845,40846,41224,41226,41604,41607,41981,41982,42358,42359,42360,42369,42370,42751",53.7784
p40,3,7,62592.0187,253178.9256,"34391,34771,36275,36276,36277,36278,36279,36280,36281,36282,36654,36663,36664,37033,37044,37045,37048,37049,37412,37425,37791,38171,38550,41225,41605,41606,41983,41984,41986,41987,42368,42749,42750,43131",60.1966
p40,3,8,66123.5834,277570.1149,"35896,35897,35898,35899,35900,35901,36274,36283,36290,36652,36653,36665,36668,36669,37031,37032,37046,37047,37411,37790,38170,41985,42363,42364,42366,42740,42742,42747,42748,43129,43130",66.3637
p40,3,9,62090.5741,298748.1407,"34390,34770,35150,35517,35518,35519,35520,35521,35894,35895,35902,35903,35910,36273,36284,36285,36288,36289,36651,36666,36667,37410,38169,42365,42743,42746,43121,43128,43510,43511",71.7184
p40,3,10,66906.1665,321057.3245,"33629,34009,34389,34769,35137,35138,35139,35140,35149,35514,35515,35516,35522,35523,35892,35893,35904,36286,36287,36650,37030,37409,37789,42744,42745,43122,43123,43124,43126,43507,43508,43509,43890,43891",77.3591
p40,3,11,63057.1279,346889.5008,"32476,32477,32858,33628,34008,34388,34758,34759,34760,34768,35134,35135,35136,35142,35143,35148,35512,35513,35524,35525,35891,35906,35907,37029,43125,43502,43503,43506,43888,43889,44270",83.8906
p40,3,12,62573.0779,368837.6262,"32474,32475,32834,32856,32857,33239,33240,33242,33243,34387,34755,34756,34757,34761,34762,34763,35132,35133,35144,35145,35511,35890,36648,43504,43505,43886,43887,44269",89.44
p40,3,13,67112.7233,389108.7969,"32473,32854,32855,33236,33237,33238,33244,33245,33627,34007,34365,34375,34376,34377,34378,34379,34380,34381,34382,34753,34754,34764,35131,35510,36268,43884,43885",94.5915
p40,3,14,62381.2651,407254.3741,"32472,32836,32853,33235,33246,33618,33619,33620,33621,33622,33623,33624,33626,33998,33999,34006,34374,34383,34386,34752,34765,34766,35124,35130,35509,35888",99.1862
p40,3,15,65661.3292,421851.4837,"32456,32471,32837,32852,33218,33234,33616,33617,33625,33995,33996,33997,34000,34001,34002,34372,34373,34384,34385,34751,35129,35508",102.8442
p40,3,16,62576.073,440496.395,"32076,32457,32470,32838,32851,33219,33233,33601,33614,33615,33993,33994,34003,34004,34005,34371,34750,35128,35507,35887",107.5809
p40,3,17,66326.7742,463319.4081,"32077,32458,32469,32839,32850,33220,33231,33232,33612,33613,33981,33991,33992,34362,34369,34370,34748,34749,35127,35506,35886",113.329
p40,3,18,61234.8434,489860.6034,"32078,32079,32459,32460,32468,32840,32841,32849,33230,33602,33611,33982,33989,33990,34363,34368,34747,35126,35505",120.0398
p40,3,19,65417.5491,519073.5273,"32080,32461,32466,32467,32842,32847,32848,33222,33228,33229,33603,33608,33609,33610,33983,33984,33987,33988,34364,34366,34367,34746,35125",127.4261
p40,3,20,66545.9908,560189.079,"32462,32463,32464,32465,32843,32844,32845,32846,33223,33224,33225,33226,33227,33604,33605,33606,33607,33985,33986",137.8218
p40,4,1,39994.95,140867.2363,"32835,35119,35123,36640,36645,38159,38539,39299,39679,39692,40066,40072,40073,40448,40453,40454,40829,40833,40834,41214,41215,41216,41590,41591,41595,41596,41970,41971,41972,41973,41974,41975,42351,42352,42353,42354,42732,42733,42737",32.849
p40,4,2,38609.7799,234590.1743,"35114,35494,37020,39311,39691,40071,40451,40452,40831,40832,41212,41213,41589,41593,41594,41969,41976,41977,42356,42357",55.5737
p40,4,3,41293.1829,271872.6037,"35115,35495,35496,38929,38930,39309,39310,39689,39690,40069,40070,40450,40830,41211,41592,42355,42735,42736,42738,42739",64.9231
p40,4,4,40272.7765,309229.7904,"35116,38168,38548,38549,38928,39308,39688,40068,40449,41209,41210,42734,43114,43115,43116,43117,43118,43119,43120,43498,43499,43500",74.3686
p40,4,5,42316.2282,342449.5158,"37408,37788,38547,38927,39307,39687,40067,40828,41208,42350,42731,43112,43113,43494,43495,43496,43497,43501,43878,43879",82.768
p40,4,6,39177.6463,359770.4869,"35499,35879,36259,37028,37399,37779,37787,38167,40447,40827,41588,42349,42730,43493,43875,43876,43877,43880,43881,43882",87.1475
p40,4,7,41097.9569,376563.869,"36260,37027,37400,37407,38166,38546,38926,39306,39686,40446,41207,41587,41968,43111,43492,43874,43883",91.3935
p40,4,8,40488.3065,389384.4749,"32454,35500,35880,37780,37786,38160,38919,40826,41206,41967,42348,42729,43110,43491,43873",94.6351
p40,4,9,40805.2962,401973.4804,"32455,35120,36647,37406,38165,38540,38545,38925,39305,39685,40065,40445,41586,42728,43109,43490,43872",97.8182
p40,4,10,40277.4192,412765.233,"32074,35881,36261,36267,36641,37021,37026,37401,37781,37785,38920,40825,42347,43871",100.5468
p40,4,11,37149.1329,424502.9297,"32075,35121,35501,36646,37405,38161,39300,39304,39684,41205,41966,42727,43108,43489",103.5146
p40,4,12,43832.758,434155.1712,"36262,36266,36642,37022,37025,37402,38164,38541,38544,38924,40059,40064,40444,41585,42346,43870",105.9551
p40,4,13,40320.2831,444587.9212,"35502,35882,37782,37784,38162,38921,39680,40439,40824,41204,41965,43107,43488,43869",108.5929
p40,4,14,40903.509,456513.5083,"35122,36265,37024,37404,38542,38543,38923,39301,39303,39683,40060,40063,41584,42345,42726",111.6082
p40,4,15,40938.4929,466031.3148,"36263,36643,37023,37403,38163,38922,39681,40443,40819,40823,41198,43106,43487,43868",114.0147
p40,4,16,39822.4811,475602.6274,"35503,35883,35885,36644,37783,39302,39682,40061,40440,41203,41964,42344,42725,43864,43867",116.4348
p40,4,17,38709.3291,486947.6545,"36264,40062,40820,41199,41578,41583,43105,43478,43479,43480,43481,43486,43865",119.3033
p40,4,18,42967.5678,501112.4306,"35504,35884,40441,40442,40822,41200,41202,41579,41958,41963,42343,42724,43482,43483,43484,43485,43866",122.8847
p40,4,19,38539.1263,519446.353,"40821,41201,41580,41582,41959,41962,42723,43098,43099,43100,43101,43102,43103,43104",127.5203
p40,4,20,42566.5515,546333.0345,"41581,41960,41961,42338,42339,42340,42341,42342,42718,42719,42720,42721,42722",134.3184
p41,3,1,8569.9839,9819.4942,"38194,38954,39334,39713,39714,39715,40472,40475,40849,40850,40851,41230,41989",2.3145
p41,3,2,6848.0041,20699.7545,"38193,39333,39710,40470,40474,40855,41231,41609,41610,41615,43137",3.3317
p41,3,3,8110.1207,32658.9031,"38573,38951,38953,39712,40091,40093,40473,41995,42756",6.0028
p41,3,4,7380.6904,49721.9807,"38192,38950,39331,39332,40090,40092,40094,42754,43136,43517",10.4767
p41,3,5,7728.4461,81920.1221,"38952,39330,39711,40095,40471,40853",17.1324
p41,3,6,6944.4121,105843.6805,"36293,37809,38572,38574,40852,40854,44278",23.5237
p41,3,7,8881.6518,122091.3106,"37054,38571,39329,39709,40089,41232,41233,41234",27.4225
p41,3,8,7848.3418,138861.424,"38191,38570,38949,40469,41235,41613",31.2922
p41,3,9,7616.8817,155330.7842,"36672,38190,38569,41611,41612,41614",35.4564
p41,3,10,6872.5026,168207.7648,"37811,37812,37813,38189,41229",38.7123
p41,3,11,8462.8547,183809.6593,"37433,37810,41991,41992,41993,41994",42.6571
p41,3,12,7590.6455,196602.0171,"37431,37432,37434,38188,38567,41990",45.8915
p41,3,13,7228.6768,208208.793,"37429,37430,37808,42372,42373,42374",49.0507
p41,3,14,7451.741,220177.2293,"37051,37052,37053,38187,42375,42376",51.8523
p41,3,15,7592.6862,232284.2532,"37807,38566,42752,42753",54.9135
p41,3,16,7160.4512,243692.4303,"36671,36673,37428,38186,42755",57.798
p41,3,17,8187.0527,257181.9591,"36292,37427,37806,43133",61.2087
p41,3,18,7435.0138,269395.474,"36291,37426,43132,43134,43135",64.2968
p41,3,19,8705.8285,301190.2656,"43512,43513,43514,43515,43516,43892,43893",72.3359
p41,3,20,7755.4209,332449.5764,"43518,43894,43895,43896,43897,43898",80.2396
p42,2,1,26392.633,43764.969,"8928,9317,9318,9319,9321,9698,10078,10079,10081,10084,10458,10461,10462,10466,10470,10472,10842,10844,10847,10849,10851,11218,11223,11227,11595,11598,11608,11989,12742,13119,13122,13126,13131,13506,13875,14254,14255,14256,14262,14263,14634,14635,14636,14637,14642,15014,15015,15016,16539,16911,17290,17291,17294",8.3122
p42,2,2,25862.1364,82463.3205,"9312,9692,10085,12358,12370,12371,13495,13874,13876,13877,14253,14257,14258,14633,14638,15013,15017,15394,15395,15396,15397,16538",17.1154
p42,2,3,26317.1897,105827.5147,"11978,13494,13496,13497,13873,13878,14252,14632,15012,15018,15393,15398,15774,15775,15776",22.9754
p42,2,4,29680.5719,124369.0932,"13114,13115,13116,13117,13493,13498,13872,13879,14259,14639,15019,15392,15773,15777,15778,16155",27.628
p42,2,5,25782.3661,140078.6658,"13113,13492,13499,14251,14631,14640,15011,15399,15772,16154,16156,16157",31.6
p42,2,6,26798.9681,153433.4601,"12734,12735,12736,12737,13112,13123,13491,13871,13880,14260,15020,15391,15779,16153,16158,16535",35.0283
p42,2,7,28243.1707,166589.2262,"12733,13500,14250,14630,15010,15771,16152,16534,16536,16537,16915",38.3896
p42,2,8,26854.6041,177879.8718,"12354,12355,12356,12732,13111,13870,14261,14641,15021,15390,16159,16533",41.1578
p42,2,9,25946.5674,190233.6832,"12353,12357,12731,13490,13501,13881,14249,15770,16151,16532,16914,16916,16917",44.2813
p42,2,10,28151.697,205803.874,"11974,11975,11976,12352,13110,13489,13869,13882,15022,16150,16531,16912,16913,16918",48.2181
p42,2,11,26009.1662,222802.6628,"11972,11973,11977,12351,12730,12741,13109,13502,15023,16530,16919,17293,17295,17296,17297,17298",52.5162
p42,2,12,28320.7822,241771.1917,"11593,11594,11596,11597,11971,12350,12729,13108,13488,13503,13883,16910,17292,17299,17675,17676",57.3122
p42,2,13,26910.7924,260613.1605,"11214,11215,11216,11217,11591,11592,11970,12349,12728,13884,17672,17673,17674,17677,17678,17679",62.0763
p42,2,14,27115.3481,283703.4321,"10834,10835,10836,10843,11211,11212,11213,11590,11969,12348,13124,13504,17670,17671,18052,18053",67.9588
p42,2,15,26102.0658,306845.5829,"9702,10831,10832,10833,10837,11210,11588,11589,11968,13125,13505,18050,18051",73.8071
p42,2,16,24713.9097,328655.4362,"10451,10452,10453,10454,10455,10456,10457,10830,11208,11209",79.2803
p42,2,17,29897.4945,354992.1337,"10072,10073,10074,10075,10076,10077,10449,10450,10828,10829",85.9393
p42,2,18,27246.3064,381931.1816,"9693,9694,9695,9696,9697,9699,10069,10070,10071,10448,10463,10465",92.7875
p42,2,19,25218.411,413294.7428,"9311,9314,9315,9316,9320,9688,9689,9690,9691,9700,9701,10068,10082,10083,10464",100.6807
p42,2,20,29237.7694,480072.9374,"9307,9308,9309,9310,10467,10471,10848,10850,10852,11228,11229,11230,11231,11232,11609,11610,11611,11612,11990,11991,11992,12751,12752,13132",117.5964
p43,2,1,53868.6854,12145.6788,"13140,13529,14268,14286,14663,14666,15028,15029,15034,15410,15415,15791,16172,16935,17697,17698,19574,20717,21478,21874,22247,22616,22634,23008,23388,23390,23772,23773,24151,24152,24531,24533,24534,24535,24911,24913,24914,25290,25291,25292,25293,25294,25670,25671,25672,25674,25675,26053,26054,26056,26430,26809,26810,27580,27959,27962,28333,28336,28338,28722,28723,29099",1.9609
p43,2,2,52945.0562,24591.3039,"12373,12760,12761,13135,13139,13149,13520,13888,13892,13907,13908,14269,14273,14275,14276,14280,14282,14284,14285,14659,14660,14661,14662,15039,15414,15788,16171,16547,16553,16554,16930,16933,16934,17313,17316,17318,17319,18075,19581,19589,19954,19969,21484,21873,22254,22615,22635,23009,23014,23387,23389,23391,23392,23393,23768,23769,23770,23771,24150,24153,24154,24530,24910,25295,25673,26050,26055,26429,26436,26817,26818,27188,27197,27568,27956,28337,28718,28721,28725,29101",4.958
p43,2,3,53513.3156,67977.196,"12372,12753,12756,12757,13136,13137,13148,13516,13519,13527,13528,13890,13896,13901,13904,13905,13906,14270,14274,14283,14644,14645,14650,15040,15041,15042,15043,15420,15421,15785,15797,15800,16163,16168,16174,16175,16176,16177,16183,16557,16931,16932,17310,17320,17695,18813,19209,19212,19217,19575,19597,19952,19970,20332,20334,20357,21867,21872,22236,22246,22629,22631,22632,22993,23010,23011,23012,23013,23394,23760,23767,23774,24149,24155,24527,24529,24909,24915,25289,25669,26052,26433,26434,26437,26438,26816,27199,27961,28332,28343,28712,28717,29100",15.7115
p43,2,4,52635.699,127930.2156,"15796,16562,17311,21487,22249,22250,22251,22252,22253,22628,22630,22633,23005,23015,23395,23775,24147,24148,24528,24908,26813,27189,27190,27191,27569,27570,27571,27572,27952,27953,28334,28340,28342,28713,28714",28.6435
p43,2,5,53108.2229,166929.9207,"15400,15780,18072,18812,21868,21869,21870,21871,22248,22627,23006,23007,23386,23766,24146,24526,24907,25287,25288,25668,26051,26808,26811,26812,26815,27192,27193,27195,27573,27574,27578,27954,27955,28335,28715",38.5702
p43,2,6,52103.6132,196532.9327,"13138,15045,15401,15781,16160,16941,20736,21096,21488,21489,21490,21491,21492,21493,21494,22626,23385,23765,24145,24525,24905,24906,25286,25667,26048,26049,26427,26428,26431,26432,26814,27194,27575,27958,27960,28716",46.1028
p43,2,7,55028.8792,221798.8746,"15402,15782,16161,16540,16541,16920,21109,21110,21111,21112,21113,21114,21866,22245,22625,23004,23384,23764,24144,24524,24900,24901,25285,25666,26047,26426,27196,27576",52.2624
p43,2,8,52628.9999,242547.1695,"15403,15783,16162,19193,20730,20731,20732,20733,21107,21108,21115,21486,21865,22244,22624,23383,23763,24138,24143,24520,24902,24904,25665,26044,26046,26424,26425,26435,27577,27957",57.578
p43,2,9,53901.3319,263541.6251,"13152,15024,15404,16542,16921,16922,17300,17301,18055,18451,20351,20352,20727,20728,20729,20734,20735,21106,21485,21864,22623,23003,23756,23757,24140,24521,24522,24523,24903,26045",62.8561
p43,2,10,53920.2958,283676.0918,"13885,14647,15025,15405,16543,16923,17302,17680,17681,18054,18056,18057,18058,18059,20348,20349,20350,20353,20354,20355,20726,21105,21863,22243,22622,23002,23382,23753,23754,23755,23758,23759,23762,24141,24142,27579,28339,28341,28719",67.9706
p43,2,11,52608.0483,306646.3111,"13900,16544,16924,17303,17682,18060,18432,18433,18434,18435,18436,18437,18438,19968,19971,19972,19973,19974,20346,20347,20356,20725,21104,21483,21862,22242,23001,23373,23374,23375,23376,23377,23378,23379,23381,23761,28720",73.737
p43,2,12,52945.3982,328208.5601,"14646,15026,15406,15786,16545,17304,17683,18061,18062,18431,18439,18440,18814,18815,18816,18817,19590,19591,19592,19593,19966,19967,19975,19976,20345,20724,21103,21482,22241,22621,22994,22995,22996,22997,22998,22999,23372,23380",79.1673
p43,2,13,53033.2429,349705.9515,"15027,15407,15787,16546,16925,17305,17684,18063,18430,18441,18442,18811,18818,18819,18820,19194,19195,19196,19210,19211,19587,19588,19594,19595,19596,19965,19977,20344,20723,21102,21481,21861,22240,22617,22618,22620,22992,23000",84.6027
p43,2,14,54144.274,371940.2761,"15408,16926,17306,17685,18064,18443,18821,18822,19191,19192,19197,19198,19199,19200,19207,19208,19213,19214,19215,19216,19585,19586,19964,20342,20343,20722,21101,21480,21860,22239,22612,22613,22614,22619,22990,22991",90.2245
p43,2,15,52682.3617,393092.3955,"13150,16548,16927,17307,17686,18065,18444,18823,18828,18829,18830,18831,18832,18833,18834,18835,19201,19205,19206,19572,19573,19576,19577,19578,19579,19584,19963,20721,21100,21479,21859,22233,22234,22235,22237,22238,22611",95.588
p43,2,16,54117.9618,412083.3894,"13509,13889,15409,15789,16169,16928,17687,18066,18445,18449,18450,18452,18453,18824,18826,18827,18836,19202,19204,19571,19580,19583,19955,19956,19957,19962,20341,20720,21099,21855,21856,21857,21858,22231,22232,22610",100.3744
p43,2,17,53565.4809,430846.1607,"13134,13510,15030,15790,16549,16929,17308,17688,18067,18071,18446,18447,18448,18454,18455,18456,18825,18837,19203,19582,19951,19953,19958,19959,19960,19961,20335,20340,20719,21098,21476,21477,21851,21852,21853,21854,22230",105.1441
p43,2,18,51726.079,457490.6875,"14651,15031,15411,16170,16550,17309,17689,17690,17691,17693,17694,18068,18069,18070,18073,18074,18076,18077,18457,20333,20336,20337,20338,20339,20713,20714,20715,20716,20718,21094,21095,21097,21471,21472,21473,21474,21475,21850",111.8553
p43,2,19,53398.2941,515860.0034,"13133,13512,13513,13514,13893,13894,14652,14653,14654,15032,15033,15412,15413,15792,15793,15794,16173,16551,16552,16555,16936,16937,16938,16939,16940,17314,17315,17317,17696,20711,20712,21091,21092,21093",126.6135
p43,2,20,54742.9623,627378.0883,"12770,13515,13517,13518,13895,13897,13898,13899,14277,14278,14279,14655,14656,14657,14658,14664,14665,15035,15036,15037,15038,15044,15416,15417,15418,15422,15423,15424,15795,15801,15802,15803,16181,16182,16556,16558,16559,16560,16561",154.8101
p44,2,1,7802.643,29325.7694,"23752,24896,24898,25277,25278,25658",6.7904
p44,2,2,9003.9865,77030.4979,"26415,26416,26417,26798",15.6588
p44,2,3,7342.3453,90235.5648,"26418,26799,27179",18.9976
p44,2,4,7072.1791,105601.3697,"26036,26037,26419",22.8827
p44,2,5,6995.6797,113805.6816,"26035,26038,27180",24.9571
p44,2,6,8633.7862,123088.064,"26034,26039,26800,27560",27.3041
p44,2,7,6468.2659,131974.7753,"25656,25657,26420",29.551
p44,2,8,7919.6378,143958.2669,"25655,26801,27181",32.5809
p44,2,9,7526.0264,151638.9198,"25654,25659,26040,26421",34.5229
p44,2,10,7314.831,164055.9854,"24518,25275,25276,25653",37.9748
p44,2,11,9108.4973,172958.3069,"25274,25279,25660,26041",39.9134
p44,2,12,6276.2716,186958.3633,"24897,25661,26422",43.4532
p44,2,13,7344.6823,190742.9554,"24895,25273,25280",44.4101
p44,2,14,8976.6866,200897.0464,"24894,24899,25272,26042,26803",46.9775
p44,2,15,8282.4361,210052.4843,"25281,25662,26423",49.2924
p44,2,16,7869.8322,217634.3551,"24515,24516,24517,24893,26043",51.2094
p44,2,17,4973.1441,228010.0268,"24514,24519,24892",53.8328
p44,2,18,9124.7256,234612.5504,"24136,24137,24513,25282,25663",55.5022
p44,2,19,8360.0318,249487.3607,"24135,24512,25283,25284",59.2632
p44,2,20,8375.3772,260186.1616,"24132,24133,24134,24139,25664",61.9683
p44,3,1,6842.3188,34039.6943,"26032,27176,27177,27556",5.6996
p44,3,2,4917.4849,46859.0464,"26796,27555,27557",9.0196
p44,3,3,6831.9575,54924.3581,"26797,27175,27178",10.0694
p44,3,4,6701.4665,66996.7376,"26795,27558,27936,27937",13.1218
p44,3,5,5882.9038,84512.7457,"27174,27554,27935,30593",17.5506
p44,3,6,6531.0168,92227.794,"26794,27559,28316",19.5013
p44,3,7,5653.2772,101728.1354,"27934,28315,28317",21.9034
p44,3,8,5885.8517,110999.9597,"26414,27173,27553",24.2477
p44,3,9,7640.7391,119883.4874,"26793,28314,28696",26.4938
p44,3,10,4636.6232,126667.8158,"26413,27933,28697",28.2092
p44,3,11,6627.7586,137995.5367,"27172,28313,28695",31.0733
p44,3,12,6574.6445,143394.7867,"26792,27552,28694",32.4385
p44,3,13,5845.9032,150326.1204,"26033,27932,29076,29077",34.191
p44,3,14,6434.9984,157365.5275,"26412,28693,29075",35.9709
p44,3,15,6542.4356,172956.0351,"28312,28692,29074,29456",39.9128
p44,3,16,4599.1536,182810.024,"29073,29455,29457",42.4043
p44,3,17,6627.0175,196597.8279,"25652,29072,29453,29454",45.8905
p44,3,18,6491.2937,209937.7163,"29835,29836,29837",49.2634
p44,3,19,5974.2669,226912.2438,"29452,29833,29834,30216",53.5552
p44,3,20,7356.6125,250759.8548,"29832,30212,30213,30214,30215,30217,30595",59.5849
p45,2,1,2022.0124,178659.4219,30613,41.3549
p45,2,2,1646.3982,196665.25,30614,45.9075
p45,2,3,1904.451,218365.2969,30994,51.3942
p45,3,1,25245.7262,15130.3567,"30972,30976,31733,31735,31736,32112,32492,32500,32872,32880,33253,33255,33633,33634,33640,34012,34013,34014,34020,34034,34394,34395,34399,34400,34779,34780,35155,35156,35160,35535,35536,35540,35917,35920,36296,36300,36679,36680,36681,37056,37435,37436,37437,39335,39716",1.0265
p45,3,2,25828.0654,23056.5867,"30599,31352,31372,31737,31738,31739,31746,31753,32116,33252,33254,33632,34392,34393,34772,34773,34774,34775,34776,34781,35153,35154,35157,35159,35161,35533,35534,35537,35542,35543,35916,36297,36298,36674,36678,37060,37817,38957,39336,40097",3.3699
p45,3,3,24290.3943,44141.6691,"30591,30592,30601,30985,31353,31354,31359,32113,32873,32874,33251,34015,34026,34396,34777,35162,35538,35539,35913,35914,35915,35918,35919,36295,36299,36301,36676,36677,37057,37058,37059,37061,37440,37816,38196,38197,38202,38576,38577,38955,38956,39337,39717,39719,41617",9.6257
p45,3,4,26555.61,79636.1219,"30973,30974,31750,32877,33635,34016,34017,34018,34019,34021,34397,34398,34401,34402,34778,34782,35158,35541,35921,36294,36675,37438,38195,40477,40857",17.3306
p45,3,5,24809.6655,113061.9007,"32115,32493,33636,33638,33639,33641,34022,34403,34783,35163,35922,37055,38575,40096,40476,40478,41237",25.1614
p45,3,6,26375.7398,135071.4333,"30975,30981,31732,32875,33259,33260,33261,33637,33642,34023,34404,34784,35164,35923,36302,40856",30.4397
p45,3,7,25824.7292,152670.8575,"30608,30609,30610,30611,30612,31734,31742,32494,32879,33257,33258,33262,33643,34024,36303,39339,41236",34.9824
p45,3,8,24615.6424,167810.0436,"30607,32878,32881,33256,33263,33274,33644,34405,34785,35165,36682,37062,37814,37815,39338,39718,40098",38.6117
p45,3,9,26017.593,179769.4665,"30606,30988,30989,30990,30991,32514,32882,32894,33264,33654,34025,36683,38578,38958,40858,41616",41.6355
p45,3,10,26423.667,194370.4134,"30605,30987,30992,30993,32134,32498,32499,32501,32876,32883,33645,34406,34786,35166,40099,40479,41238",45.3273
p45,3,11,24667.9381,205874.6091,"30986,31369,31370,31371,31754,32497,32502,32884,32893,33265,33273,33653,37439,37441,38198,38959,40859",48.3105
p45,3,12,26951.4142,216854.7756,"30604,31367,31368,32114,32119,32120,32133,32496,32503,32513,33646,34033,34787,37442,38579,39720,40100,41239,41618",51.0693
p45,3,13,24569.6468,226617.9896,"31366,31373,32118,32121,32122,32504,32885,33266,33272,34407,35167,37818,38199,38960,39340,40480",53.4808
p45,3,14,25968.4736,235098.8011,"31748,31749,31751,32117,32123,32495,32512,32892,33652,34027,34032,37819,37820,37821,40860,41619",55.6252
p45,3,15,25049.3123,245055.1901,"30603,30984,31365,31740,31741,31747,31752,32132,32505,32886,33647,37822,38580,39721,40101,41240",58.1426
p45,3,16,27037.1797,256131.304,"32124,32130,32891,33267,33271,33651,34028,34408,34788,35168,38200,40481,40861,41620",60.9431
p45,3,17,24975.6481,264912.6907,"30596,30597,30602,30983,31364,31743,32128,32129,32131,32506,32511,33648,34031,38201",63.1634
p45,3,18,25666.978,274758.8778,"30594,30598,31358,31360,31361,31362,31363,31744,31745,32125,32126,32127,32887,33268,33631,34011,38203,41241",65.6529
p45,3,19,23396.0915,287976.7285,"30600,30977,30982,31357,32507,32509,32510,32888,32890,33270,33650,34029,40862,41621",69.1029
p45,3,20,29045.3656,311010.5181,"30978,30979,30980,31351,31355,31356,32508,32889,33269,33649,34030,40863,40864,41242,41243,41244,41622,41623,41624",74.8189
