region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
s208,7,43565,84.297,201460.284,5.76
s208,7,43566,133.796,160579.106,17.097
s208,7,43567,142.738,134950.005,7.903
s209,7,43568,59.972,231754.04,7.359
s209,7,43569,118.365,182922.606,14.003
s209,7,43570,102.654,140686.704,5.76
s209,7,43571,152.41,136785.714,18.472
s209,7,43572,136.641,122939.801,10.485
s209,7,43573,111.562,99676.559,5.76
s221,7,43574,66.515,161159.218,5.76
s221,7,43575,63.12,194652.241,5.76
s221,7,43576,73.315,202809.331,5.76
s221,7,43577,91.756,186974.687,5.851
s221,7,43578,94.316,145078.359,7.173
s221,6,43579,95.225,129986.399,5.913
s221,6,43580,45.651,182847.97,5.76
s221,6,43581,18.473,468922.441,5.76
s226,7,43585,6.051,706364.516,5.76
s226,7,43586,16.646,479896.39,5.76
s224,7,43587,26.243,524452.216,6.589
s224,7,43588,35.114,359911.388,5.76
s224,6,43589,71.676,184233.865,5.76
s224,7,43590,40.719,416400.813,7.76
s224,7,43591,39.269,276014.33,5.76
s224,7,43592,47.02,212739.072,5.76
s230,6,43593,61.6,275091.354,5.76
s230,7,43594,21.967,592203.631,6.599
s230,8,43595,6.415,1346125.208,5.76
s230,7,43599,8.335,915573.535,5.76
s230,7,43600,16.937,393897.189,5.76
s230,7,43601,60.428,267299.584,8.203
s230,7,43602,73.243,265107.433,9.244
s230,8,43603,70.948,225196.574,5.76
s229,8,43604,62.864,165397.903,5.76
s229,9,43605,75.243,222637.095,5.76
s229,9,43606,35.401,280240.374,5.76
s229,8,43607,18.079,1211351.481,9.529
s232,8,43608,33.923,1340714.22,30.333
s232,8,43609,32.319,684627.892,5.76
s232,8,43610,23.595,441903.364,5.76
s232,9,43611,90.937,386439.385,12.562
s232,9,43612,53.455,217890.516,5.76
s235,9,43613,72.438,697534.039,20.219
s235,9,43614,52.123,472710.356,6.031
s235,9,43615,30.74,407476.946,5.76
s235,9,43616,12.344,1036124.686,5.76
s235,9,43617,22.234,407911.112,5.76
s249,9,43618,39.293,309356.035,5.76
s249,9,43619,57.348,260300.09,5.76
s249,9,43620,90.833,168451.327,5.76
s249,9,43621,65.19,342848.886,5.76
s249,9,43622,45.951,258546.636,5.76
s249,9,43623,34.36,520606.222,5.76
s249,9,43624,15.333,827613.662,5.76
s249,9,43625,10.716,1634878.596,5.76
s249,9,43626,43.055,299004.117,5.76
s249,9,43627,40.144,668362.948,5.76
s249,7,43628,80.506,708794.021,19.211
s250,9,43629,49.305,993847.653,10.069
s250,6,43630,102.751,385530.294,5.76
s250,3,43631,80.303,230432.252,5.76
s250,1,43632,150.66,123667.299,5.76
s250,10,43633,33.461,872681.582,12.987
s308,10,43634,55.987,406239.545,5.76
s308,9,43635,79.194,578895.642,6.556
s308,8,43636,68.356,267404.426,5.76
s308,8,43637,107.43,613868.461,16.913
s300,7,43638,59.656,614310.862,9.411
s301,10,43640,10.084,884250.458,5.76
s302,7,43641,73.678,515902.109,13.763
s302,8,43642,49.45,625360.024,15.351
s302,9,43643,8.359,908578.964,5.76
s302,9,43644,10.838,444868.136,5.76
s318,7,43659,7.096,1194960.423,5.76
s25,10,43705,8.189,2801663.751,5.76
s25,10,43706,25.102,482094.263,5.76
s25,10,43708,0.389,12001995.473,5.76
s25,10,43709,38.443,269263.614,5.76
s25,10,43710,141.766,106778.747,5.76
s25,10,43711,81.891,204122.689,5.76
s26,9,43712,158.825,41715.961,5.76
s26,10,43713,67.481,198276.857,5.76
s26,10,43714,47.409,245713.29,5.76
s26,10,43715,9.939,558133.18,5.76
s26,10,43717,9.501,623586.55,5.76
s26,10,43718,176.612,126091.441,9.859
s27,10,43719,260.885,119548.676,6.266
s27,10,43720,125.947,133958.265,5.76
s27,10,43721,72.73,366845.927,8.802
s27,10,43722,36.839,974767.643,10.41
s27,10,43723,73.289,463229.979,11.246
s27,10,43724,71.685,155970.863,5.76
s28,6,43729,34.166,587237.421,6.062
s28,10,43730,104.49,245634.108,5.76
s28,10,43731,148.206,268320.214,19.287
s28,10,43732,153.673,155866.904,6.835
s37,10,43733,11.397,2041953.525,6.515
s37,10,43734,60.75,872754.421,27.305
s37,9,43735,235.564,522559.654,38.704
s37,10,43736,229.951,378653.463,25.165
s37,10,43737,235.102,235626.743,13.244
s37,9,43738,266.498,24213.786,5.76
s37,10,43739,282.633,66314.978,5.76
s37,10,43740,319.205,108211.43,7.142
s37,9,43741,319.01,90874.421,26.088
s38,9,43742,351.791,49607.121,14.568
s38,10,43743,341.78,23607.587,5.76
s38,9,43744,319.934,33625.399,5.76
s38,9,43745,318.184,88254.672,14.356
s38,10,43746,292.305,157631.775,30.0
s38,9,43747,97.613,448399.789,35.921
s38,10,43748,117.029,650625.94,44.639
s38,10,43749,206.04,461971.022,55.305
s38,10,43750,76.861,963380.956,67.223
s38,10,43751,216.975,578163.035,96.847
s38,10,43752,339.933,313709.223,84.433
s38,9,43753,307.808,315578.934,71.347
s38,9,43754,239.622,348873.713,60.125
s38,10,43755,328.633,190043.762,48.456
s38,10,43756,323.53,154362.576,36.188
s38,10,43757,179.966,216694.356,30.566
s38,10,43758,289.17,58553.676,6.804
s38,10,43759,287.493,36657.307,5.76
s36,9,43760,178.289,124869.741,16.066
s36,9,43761,82.984,583638.639,50.8
s36,8,43762,23.863,2389788.397,51.601
s36,9,43763,323.652,172749.96,45.193
s36,10,43764,334.878,118052.668,35.498
s36,10,43765,80.433,459433.579,36.147
s36,8,43766,11.275,3684917.656,39.506
s36,8,43767,278.454,123460.477,26.739
s48,8,43768,313.348,108949.256,24.484
s48,9,43769,325.158,98536.717,26.602
s48,10,43770,298.38,130706.431,26.974
s48,9,43771,42.938,978282.654,38.889
s48,9,43772,294.905,147467.715,31.007
s48,10,43773,378.57,78666.571,28.79
s48,10,43774,369.287,73549.605,20.181
s48,9,43775,263.339,81168.707,8.281
s48,9,43776,284.577,30262.364,5.76
s48,10,43777,353.079,39292.408,13.455
s48,10,43778,357.283,41432.115,10.503
s48,10,43779,254.27,55759.061,8.946
s48,10,43780,215.031,82772.203,6.844
s48,9,43781,55.331,323923.817,5.76
s51,10,43782,236.05,35493.039,5.76
s51,10,43783,105.566,117563.593,5.76
s51,10,43784,121.698,225751.203,21.048
s51,9,43785,12.174,2527676.811,29.701
s51,7,43786,17.569,1997870.948,27.155
s51,9,43787,115.595,276331.75,22.637
s51,10,43788,150.052,104430.644,5.76
s51,10,43789,159.991,56113.184,5.76
s51,10,43790,270.265,27378.835,5.76
s51,10,43791,291.6,84797.518,11.739
s51,10,43792,286.91,115612.489,19.452
s51,10,43793,265.283,53717.033,5.76
s51,10,43794,135.545,134191.521,7.247
s51,10,43795,48.6,1268699.422,36.292
s52,10,43796,11.081,8314579.945,92.54
s52,6,43797,120.236,850581.651,86.712
s52,7,43798,197.243,484793.611,89.584
s52,8,43799,185.774,497632.4,79.774
s52,8,43800,201.423,380908.111,71.092
s52,8,43801,128.085,563719.859,54.487
s52,9,43802,80.433,612683.041,45.888
s76,10,43803,80.506,498805.396,38.249
s76,10,43804,37.155,1150979.371,41.387
s76,10,43805,75.67,464022.682,32.401
s76,9,43806,89.011,448243.21,34.211
s76,10,43807,115.182,257505.632,19.725
s76,10,43808,108.937,181401.862,8.167
s76,8,43809,62.33,270698.134,5.801
s76,10,43810,75.767,257544.308,8.068
s76,9,43811,66.12,243155.554,5.76
s76,10,43812,88.889,117795.942,5.76
s76,10,43813,58.247,263515.587,5.76
s76,10,43814,59.316,225403.04,5.76
s76,8,43816,11.664,1192528.322,6.376
s81,10,43817,93.604,194068.145,6.646
s81,10,43818,120.091,69102.056,5.76
s81,10,43819,76.059,189050.546,5.76
s81,10,43820,31.784,283274.368,5.76
s81,2,43827,1.993,3494492.441,5.76
s80,6,43828,20.874,383790.756,5.76
s82,7,43829,41.383,351165.614,5.76
s82,10,43830,28.674,299557.484,5.76
s82,10,43833,6.634,792186.976,5.76
s82,9,43834,101.841,89080.808,5.76
s82,9,43835,109.812,136603.577,5.76
s82,9,43836,126.968,175159.619,16.11
s82,9,43837,234.374,67227.646,6.565
s82,9,43838,263.169,18089.796,5.76
s82,8,43839,336.069,12396.184,5.76
s82,8,43840,293.763,74542.529,12.762
s85,8,43841,220.012,22259.03,5.76
s85,8,43842,289.583,33723.546,5.76
s85,7,43843,281.661,59251.846,8.113
s85,6,43844,269.293,105496.55,20.124
s85,6,43845,232.988,157971.376,13.056
s85,6,43846,215.347,98776.865,7.272
s85,6,43847,250.671,78976.609,5.76
s85,6,43848,198.191,68910.1,6.454
s85,6,43849,165.872,80290.417,5.76
s85,6,43850,77.979,163889.45,5.76
s85,6,43851,145.873,88691.181,5.76
s85,7,43852,213.232,135267.495,24.635
s135,6,43853,261.954,138157.174,32.833
s135,6,43854,287.955,159087.814,14.459
s135,7,43855,232.43,182594.958,17.489
s135,6,43856,232.065,192993.911,15.071
s135,5,43857,229.781,214996.717,19.746
s135,5,43858,187.62,175377.545,18.576
s135,5,43859,188.155,133282.96,12.102
s135,5,43860,220.109,138967.037,16.7
s135,5,43861,222.296,82379.978,5.76
s135,6,43862,216.27,96766.183,6.809
s135,6,43863,193.963,140877.123,18.627
s135,6,43864,193.817,163735.115,18.668
s117,6,43865,150.952,160274.485,10.417
s117,6,43866,145.241,198947.938,12.355
s117,6,43867,149.615,188243.642,25.322
s117,5,43868,145.824,212333.962,28.23
s117,5,43869,168.934,204274.02,33.001
s117,6,43870,123.055,269489.57,16.623
s117,6,43871,111.756,267488.938,13.398
s117,6,43872,85.682,162025.8,5.76
s117,5,43873,135.108,184838.338,10.459
s117,5,43874,136.785,232708.947,13.545
s117,5,43875,134.555,266738.318,15.707
s117,6,43876,140.885,195856.543,11.671
s117,5,43877,123.687,151080.65,6.475
s117,5,43878,96.252,164269.815,9.184
s117,6,43879,142.884,111313.084,9.532
s117,6,43880,99.582,90585.169,5.76
s117,5,43881,152.508,115429.272,11.822
s117,4,43882,129.884,158146.239,5.76
s117,4,43883,128.204,167048.52,5.76
s117,5,43884,150.845,219692.813,18.127
s117,5,43885,149.786,167769.99,21.845
s117,4,43886,123.567,191104.072,15.386
s117,5,43887,141.472,134638.346,6.916
s117,4,43888,202.463,76387.74,6.916
s117,5,43889,116.391,263900.53,25.605
s117,6,43890,118.062,274349.933,27.767
s117,5,43891,133.674,272383.172,32.539
s119,3,43892,165.434,224233.435,14.174
s119,5,43893,123.988,261027.332,27.635
s119,6,43894,70.89,310650.121,17.592
s119,6,43895,56.692,223800.35,5.76
s119,6,43896,43.448,410941.098,6.782
s119,6,43897,32.951,263462.539,5.76
s119,6,43898,89.132,187545.644,5.76
s144,7,43899,22.672,717251.06,5.76
s144,6,43900,71.758,265183.493,11.345
s144,6,43901,84.953,150837.567,5.76
s144,6,43902,89.254,160611.898,5.76
s144,6,43903,64.753,214357.033,5.76
s144,5,43904,92.948,136382.361,5.76
s144,5,43905,193.306,39756.928,5.76
s144,6,43906,108.986,123276.882,5.76
s144,7,43907,71.856,194751.458,5.76
s144,7,43908,75.098,207250.296,5.76
s144,6,43909,98.294,109398.435,5.76
s144,6,43910,111.537,117820.706,5.76
s144,7,43911,45.32,281047.473,5.888
s144,7,43912,60.41,214712.606,5.76
s144,6,43913,125.51,182212.58,8.197
s144,7,43914,90.299,188223.291,10.037
s144,6,43915,112.436,65249.229,5.76
s144,6,43916,112.363,197891.844,5.76
s184,6,43917,122.642,228642.37,20.333
s184,7,43918,86.168,149645.292,5.76
s184,6,43919,73.755,127188.923,5.76
s184,6,43920,98.002,122807.239,5.76
s184,6,43921,112.776,121658.348,6.17
s184,6,43922,76.423,164651.829,5.76
s184,7,43923,100.675,158631.707,5.76
s184,7,43924,101.137,153617.518,8.718
s184,7,43925,46.409,239363.984,5.76
s184,8,43926,81.899,186128.573,8.118
s201,7,43927,26.244,340171.743,5.76
s201,6,43928,75.67,185061.579,5.76
s201,7,43929,105.997,150252.53,5.76
s202,7,43930,121.636,88125.374,5.76
s202,7,43931,94.521,137458.219,5.76
s202,7,43932,109.034,138070.858,5.76
s202,8,43933,55.307,216834.094,5.76
s202,7,43934,96.349,156131.857,5.76
s202,7,43935,139.506,62598.623,5.76
s202,7,43936,168.326,50675.756,5.76
s202,7,43937,129.64,122585.107,5.76
s202,7,43938,40.411,427826.314,5.95
s203,7,43939,46.812,285764.006,5.76
s203,7,43940,125.023,164581.524,7.564
s203,7,43941,162.616,65716.278,6.337
s208,7,43942,134.695,114079.469,9.072
s208,7,43943,69.887,182234.146,5.76
s208,7,43944,25.588,273360.285,5.76
s208,7,43945,109.617,183333.825,11.756
s208,7,43946,159.165,158030.297,23.486
s208,7,43947,110.614,172262.349,6.823
s210,7,43948,92.34,129675.939,5.76
s210,7,43949,110.589,78639.266,5.76
s210,7,43950,212.703,43563.087,5.76
s209,7,43951,159.7,118778.021,13.924
s209,7,43952,154.864,155586.392,22.005
s209,7,43953,118.973,96363.338,5.76
s221,7,43954,103.572,161889.836,5.76
s221,7,43955,60.7,245558.845,5.76
s221,7,43956,55.598,262975.665,5.76
s221,7,43957,71.636,181295.688,5.76
s221,6,43958,99.29,89659.001,5.76
s221,6,43959,51.905,278196.6,7.555
s221,6,43960,39.415,290210.293,5.76
s221,7,43961,14.441,567880.261,5.76
s224,7,43965,12.344,673512.998,5.76
s224,7,43966,21.676,324478.364,5.76
s224,7,43967,34.53,344458.134,5.76
s224,7,43968,55.618,272884.464,5.76
s224,6,43969,59.486,174676.322,5.76
s224,7,43970,22.478,398351.939,5.76
s224,7,43971,22.089,468155.926,5.76
s224,7,43972,23.936,433885.965,5.76
s230,7,43973,27.678,357061.639,5.76
s230,7,43974,19.829,1047083.452,12.348
s230,7,43975,6.585,1794416.992,6.422
s231,8,43978,7.606,1494992.144,5.76
s230,7,43979,20.995,617361.166,5.76
s230,7,43980,39.949,263339.269,5.76
s230,7,43981,64.444,199930.824,5.76
s230,7,43982,47.361,212734.026,5.76
s230,7,43983,49.609,194752.249,5.76
s232,8,43984,64.162,169497.744,5.76
s232,8,43985,54.019,243051.162,5.76
s232,9,43986,39.755,285611.774,5.76
s232,8,43987,50.666,227904.912,5.76
s232,8,43988,61.455,626354.27,6.301
s232,8,43989,74.771,475072.095,5.76
s232,8,43990,70.887,220100.641,5.76
s232,8,43991,78.406,174382.548,5.76
s232,9,43992,20.995,449070.584,5.76
s232,9,43993,76.156,566008.23,14.222
s235,9,43994,54.213,534314.98,6.444
s235,9,43995,17.423,630379.071,5.76
s235,9,43996,7.776,1159630.233,5.76
s249,9,43997,18.662,555268.594,5.76
s249,8,43998,90.299,429023.893,5.76
s249,9,43999,57.557,205232.435,5.76
s249,9,44000,54.821,704207.326,7.629
s249,9,44001,107.77,713831.162,12.925
s249,9,44002,94.041,710334.385,12.844
s249,9,44003,53.023,908937.816,17.385
s249,9,44004,45.222,483671.627,5.76
s249,9,44005,36.863,336150.504,5.76
s249,9,44006,51.688,375536.38,5.76
s249,8,44007,14.483,1525215.207,5.76
s249,7,44008,90.153,497100.555,6.152
s250,9,44009,62.986,301042.856,5.76
s250,6,44010,58.319,631983.358,5.76
s250,3,44011,46.85,632325.671,5.76
s250,1,44012,65.391,742955.514,9.688
s250,10,44013,26.511,606801.67,5.76
s308,10,44014,35.697,401974.629,5.829
s308,8,44015,90.177,475660.796,5.76
s308,8,44016,83.227,393190.823,10.193
s300,6,44017,54.262,956906.246,18.119
s300,8,44018,20.752,713621.73,5.76
s300,9,44019,42.598,969640.936,8.268
s301,9,44020,7.144,1234377.258,5.76
s302,7,44021,65.877,361214.837,5.76
s302,9,44022,40.775,832172.818,21.657
s302,8,44023,23.984,1183584.189,15.28
s317,7,44030,6.488,747252.509,5.76
s316,7,44037,10.133,775533.358,5.76
s316,7,44038,5.565,1877148.306,5.76
s318,7,44039,6.099,1248711.152,5.76
s25,10,44085,34.166,1355710.937,13.725
s25,10,44086,58.66,210544.531,5.76
s25,10,44089,36.013,508188.055,5.76
s25,10,44090,125.218,370271.657,8.722
s25,10,44091,115.595,180881.113,5.76
s26,10,44092,175.057,223651.606,9.187
s26,10,44093,170.44,74963.647,5.76
s26,10,44094,80.773,129239.133,5.76
s26,10,44095,10.814,750510.499,5.76
s26,10,44097,27.702,410318.251,5.76
s26,10,44098,174.037,62900.932,5.76
s26,10,44099,264.044,18221.234,5.76
s27,10,44100,163.49,81123.925,5.76
s27,10,44101,102.352,190185.811,5.76
s27,10,44102,45.562,389973.708,5.76
s27,10,44103,56.886,215992.187,5.76
s27,10,44104,83.446,468980.518,8.266
s28,10,44112,41.796,715931.326,12.326
s37,10,44114,52.439,775514.809,17.27
s37,10,44115,329.071,307539.419,27.547
s37,10,44116,299.595,305951.89,25.836
s37,10,44117,294.71,208380.7,13.911
s37,9,44118,315.584,51785.041,5.76
s37,10,44119,339.908,143081.506,10.357
s37,10,44120,330.553,73876.377,5.76
s37,9,44121,300.64,31363.44,5.76
s38,10,44122,333.639,45974.254,12.704
s38,10,44123,320.007,12250.949,5.76
s38,9,44124,296.29,88256.793,13.244
s38,10,44125,358.352,72161.71,22.111
s38,10,44126,187.28,191791.224,30.7
s38,10,44128,261.905,364038.843,70.814
s38,9,44129,238.262,447536.53,81.322
s38,10,44130,217.752,617521.834,82.693
s38,10,44131,327.831,381310.877,83.592
s38,10,44132,311.21,420260.593,106.839
s38,10,44133,332.473,339925.382,89.314
s38,10,44134,309.946,304949.531,74.774
s38,10,44135,334.587,229828.896,61.107
s38,10,44136,238.504,264491.101,44.973
s38,10,44137,5.881,7656056.837,45.571
s38,9,44138,276.801,21871.022,5.76
s38,10,44139,278.259,64249.605,9.815
s38,9,44140,46.17,578045.12,21.392
s39,10,44141,159.214,474978.52,89.343
s36,9,44143,288.951,210249.233,53.005
s36,10,44144,361.292,135645.04,47.018
s36,10,44145,95.086,487540.493,50.842
s36,8,44146,71.345,633989.219,49.197
s48,8,44147,294.03,152146.452,38.414
s48,9,44148,324.842,154980.003,42.006
s48,8,44149,320.42,148217.829,39.35
s48,9,44150,280.058,180253.969,40.261
s48,9,44151,215.978,300797.403,49.582
s48,9,44152,296.897,174032.656,38.369
s48,10,44153,372.057,124132.46,42.965
s48,10,44154,309.631,105533.967,15.144
s48,7,44155,248.978,60242.896,5.76
s48,9,44156,327.078,39936.673,7.412
s48,10,44157,373.199,51502.451,19.11
s48,10,44158,209.879,152903.372,26.265
s48,10,44159,148.795,135161.444,20.466
s48,10,44160,120.406,234635.44,22.971
s48,10,44161,74.65,153683.957,5.76
s51,10,44162,256.438,43144.891,5.76
s51,10,44163,178.286,73011.837,5.76
s51,10,44164,129.835,244321.597,22.17
s51,10,44165,6.269,4889384.958,25.644
s51,9,44167,53.995,411574.136,13.102
s51,10,44168,197.924,52822.92,5.76
s51,10,44169,240.692,38599.135,5.76
s51,10,44170,296.436,45792.704,5.886
s51,10,44171,263.363,25573.683,5.76
s51,10,44172,293.641,53374.391,6.872
s51,10,44173,328.998,48007.417,6.747
s51,10,44174,96.301,156336.016,5.76
s51,10,44175,61.576,1206202.067,47.903
s52,10,44176,53.679,2039441.041,106.073
s52,7,44177,39.39,2669017.974,99.897
s52,7,44178,81.988,1181078.311,93.563
s52,8,44179,84.127,931616.038,78.11
s52,10,44180,41.116,1449196.909,62.888
s52,10,44181,139.701,385450.355,48.208
s52,10,44182,195.882,183867.048,36.38
s76,10,44183,229.052,173431.084,28.046
s76,10,44184,184.486,129556.582,20.372
s76,10,44185,163.539,134249.98,16.98
s76,10,44186,105.851,332956.39,21.548
s76,10,44187,118.535,276711.733,21.112
s76,10,44188,170.756,109921.406,9.716
s76,10,44189,31.298,461789.78,5.76
s76,10,44190,11.008,554377.692,5.76
s76,10,44191,13.972,666462.832,5.76
s76,10,44192,67.821,197036.913,5.76
s76,10,44193,57.688,266438.201,5.76
s76,10,44194,116.251,125996.394,5.76
s76,10,44195,59.17,229961.606,5.76
s76,10,44196,70.251,195122.827,5.76
s81,10,44197,103.372,139902.117,5.76
s81,10,44198,13.778,745129.543,5.76
s81,10,44199,40.192,582985.51,8.632
s81,10,44201,10.619,1639218.441,6.797
s81,8,44208,14.337,1615536.34,16.873
s82,9,44209,4.155,2501136.35,5.76
s82,10,44210,26.584,410871.401,5.76
s82,10,44213,10.425,644581.709,5.76
s82,9,44214,146.48,84316.212,7.108
s82,8,44215,91.465,134638.211,5.76
s82,8,44216,123.687,62685.8,5.76
s82,8,44217,142.52,108870.115,10.946
s82,8,44218,221.689,35489.683,5.76
s82,8,44219,310.36,7384.749,5.76
s82,8,44220,323.214,58450.143,10.316
s85,8,44221,235.37,11717.077,5.76
s85,7,44222,299.327,7381.905,5.76
s85,6,44223,255.442,67142.871,5.76
s85,6,44224,237.848,83516.213,5.76
s85,6,44225,227.326,100526.817,5.928
s85,6,44226,280.859,104331.425,10.962
s85,6,44227,227.57,22549.409,5.76
s85,6,44228,244.847,81230.355,7.105
s85,6,44229,217.947,112122.243,8.434
s85,6,44230,219.405,30262.222,5.76
s85,6,44231,199.795,58760.86,5.76
s85,6,44232,165.677,175908.857,15.313
s135,6,44233,212.819,184158.455,12.761
s135,7,44234,184.145,82261.198,5.76
s135,6,44235,227.424,75306.062,5.895
s135,5,44236,225.917,92165.822,5.76
s135,5,44237,205.894,134382.525,7.466
s135,6,44238,209.126,154309.403,8.414
s135,6,44239,204.387,42783.851,5.76
s135,6,44240,179.796,53364.788,5.76
s135,6,44241,171.096,51825.225,5.76
s135,6,44242,189.759,60236.52,5.76
s135,6,44243,183.951,73262.028,5.76
s135,6,44244,203.026,80755.42,5.76
s135,6,44245,180.355,133702.33,8.377
s135,5,44246,156.589,142289.978,19.206
s135,5,44247,158.679,122761.867,13.802
s135,5,44248,134.598,156381.271,16.71
s135,6,44249,141.183,207948.378,26.332
s137,5,44250,126.287,223851.398,23.533
s137,5,44251,101.647,214949.251,18.708
s137,4,44252,141.645,74617.652,5.76
s137,4,44253,131.73,205198.997,12.064
s137,5,44254,103.129,285927.368,24.438
s137,4,44255,90.007,263515.695,20.337
s137,4,44256,106.774,281340.165,24.885
s137,4,44257,124.367,284625.604,17.995
s137,5,44258,125.315,222378.342,23.214
s137,5,44259,159.943,109835.605,11.852
s137,5,44260,116.063,151154.343,9.839
s137,6,44261,105.565,224965.298,14.888
s137,5,44262,146.907,108087.499,6.148
s137,4,44263,146.833,199275.964,13.223
s137,4,44264,137.932,301884.705,38.189
s137,4,44265,167.095,199562.811,31.678
s137,4,44266,158.169,186735.74,26.906
s137,5,44267,187.086,132384.516,11.116
s137,5,44268,123.718,227437.791,11.116
s140,5,44269,99.363,240673.297,20.896
s140,6,44270,112.339,311086.606,17.516
s140,4,44271,129.835,295934.145,16.942
s140,3,44272,131.949,295143.56,17.054
s140,5,44273,126.457,273250.862,17.687
s140,6,44274,84.791,248015.12,16.557
s140,4,44275,134.986,98109.475,5.76
s142,4,44276,82.948,263923.407,17.744
s142,6,44277,59.292,316343.704,11.785
s142,6,44278,124.027,190395.032,18.249
s142,6,44279,117.612,201151.54,6.345
s144,7,44280,98.561,127944.271,5.76
s144,6,44281,102.643,165008.306,5.76
s144,6,44282,61.552,252084.279,7.992
s144,6,44283,60.149,204686.723,5.76
s144,6,44284,78.427,168445.794,5.76
s144,6,44285,277.749,30231.435,5.76
s144,6,44286,73.216,186030.441,6.105
s144,6,44287,70.13,209310.729,5.76
s144,6,44288,55.282,222787.926,5.76
s144,7,44289,52.219,224510.971,5.76
s144,6,44290,89.335,165401.471,5.76
s144,7,44291,100.213,124513.036,5.76
s144,7,44292,72.876,215393.594,5.76
s144,7,44293,93.992,183886.189,5.76
s144,6,44294,83.398,126027.539,5.76
s144,6,44295,70.276,254537.852,10.419
s144,6,44296,102.084,112657.784,5.76
s184,6,44297,130.321,132979.642,5.76
s184,7,44298,87.407,143115.644,5.76
s184,6,44299,77.857,147838.153,5.76
s184,6,44300,115.595,244938.907,22.62
s184,6,44301,102.789,165585.659,5.76
s184,6,44302,89.327,199626.84,11.034
s184,7,44303,105.705,214763.844,7.105
s184,7,44304,61.625,251789.257,5.76
s184,7,44305,34.82,353622.767,5.76
s184,8,44306,49.276,225877.147,5.76
s201,7,44307,13.875,472993.563,5.76
s201,6,44308,70.762,178840.418,5.76
s201,7,44309,91.976,194005.466,5.819
s202,7,44310,159.554,106392.015,5.76
s202,7,44311,113.675,161880.86,5.76
s202,8,44312,72.22,165511.359,5.76
s202,7,44313,82.304,150342.285,5.76
s202,7,44314,114.736,115575.701,6.121
s202,7,44315,114.921,109082.082,5.76
s202,7,44316,138.513,125624.947,5.76
s203,7,44317,169.462,137723.139,21.47
s203,7,44318,37.145,458899.394,10.213
s203,7,44320,58.355,270752.747,5.76
s203,7,44321,97.828,123255.925,5.76
s210,7,44322,91.355,207739.941,12.398
s208,7,44323,64.125,189308.841,5.76
s208,7,44324,41.644,192952.484,5.76
s208,7,44325,123.601,129461.667,5.76
s210,7,44326,134.572,136229.261,5.76
s210,7,44327,78.624,194835.741,5.76
s210,7,44328,90.007,137940.49,5.777
s210,7,44329,119.021,142131.459,9.676
s210,7,44330,108.256,136167.088,7.244
s209,7,44331,128.377,161152.358,6.831
s209,7,44332,163.199,135153.735,20.3
s209,7,44333,112.144,128222.854,5.76
s221,7,44334,56.413,230547.743,5.76
s221,8,44335,50.155,238349.117,5.76
s221,7,44336,77.711,190925.656,5.76
s221,7,44337,81.575,250062.87,7.49
s221,7,44338,64.978,190966.367,5.76
s221,7,44339,36.79,264964.838,5.76
s221,7,44340,46.324,264331.187,5.76
s221,7,44341,41.577,289012.952,5.76
s224,8,44343,27.629,370356.973,5.76
s224,8,44345,25.472,409634.859,5.76
s224,7,44346,34.846,290601.733,5.76
s224,7,44347,31.08,397019.494,5.76
s224,7,44348,43.347,343992.394,6.674
s224,6,44349,67.846,266064.856,9.61
s224,7,44350,35.356,351171.201,5.76
s224,8,44351,36.644,276192.921,5.76
s224,7,44352,49.548,256608.699,5.76
s224,7,44353,27.726,550442.004,5.76
s231,8,44354,13.073,726225.306,5.76
s231,8,44357,6.124,2037092.102,5.76
s231,8,44358,12.539,693114.18,5.76
s230,7,44359,25.904,513327.95,5.76
s230,7,44360,16.36,541978.178,5.76
s230,7,44361,65.464,168905.661,5.76
s230,7,44362,59.438,394838.65,11.629
s232,7,44363,45.125,541319.146,11.167
s232,8,44364,37.426,348699.864,5.76
s232,8,44365,38.585,395166.024,5.76
s232,9,44366,24.928,381582.876,5.76
s232,8,44367,63.885,266806.256,5.76
s232,9,44368,107.406,234848.974,5.76
s232,8,44369,73.313,386147.615,5.76
s232,8,44370,89.007,476479.346,12.655
s232,8,44371,72.884,288774.013,5.76
s232,8,44372,14.823,1148440.448,5.76
s232,8,44373,36.644,782079.377,6.518
s232,9,44374,36.766,386174.69,5.76
s249,9,44375,16.33,909005.863,5.76
s249,9,44376,8.213,875877.01,5.76
s249,9,44377,34.117,652071.052,5.76
s249,9,44378,92.954,560153.654,7.704
s249,9,44379,97.589,598934.021,11.562
s249,9,44380,74.747,745104.897,16.678
s249,9,44381,101.039,804183.624,24.316
s249,9,44382,88.33,1004734.373,20.533
s249,9,44383,63.131,691392.722,14.753
s249,9,44384,26.122,500932.239,5.76
s249,9,44385,41.845,626882.43,5.987
s249,8,44386,17.933,585099.324,5.76
s249,8,44387,43.521,620498.376,5.76
s250,8,44388,84.71,223938.458,5.76
s250,8,44389,50.058,923029.059,8.784
s250,8,44390,23.425,2642359.806,10.869
s250,6,44391,30.351,476659.216,5.76
s250,1,44392,13.219,4792719.465,16.429
s250,10,44393,15.212,1005943.833,5.76
s308,9,44394,74.577,633598.946,24.279
s308,7,44395,48.892,1062687.908,27.062
s308,7,44396,79.121,672497.576,24.437
s300,10,44397,15.017,1506118.914,11.299
