region,class,bin,capacity,supply_curve_cost_per_mw
s164,9,1,325.7172,204267.2694
s164,9,2,476.1495,290912.0393
s164,9,3,161.8137,293021.8444
s164,9,4,497.0108,298071.3611
s164,9,5,370.9845,336684.4969
s165,1,1,333.7848,2220.7947
s165,1,2,148.8414,2855.3579
s165,1,3,81.6209,8059.077
s165,1,4,101.4063,17045.7956
s165,1,5,342.5632,31230.8635
s165,2,1,795.3276,2996.5309
s165,2,2,237.3003,7589.999
s165,2,3,330.0391,10011.9581
s165,2,4,516.8853,15194.333
s165,2,5,414.6704,28264.8301
s165,3,1,660.2088,1508.2063
s165,3,2,855.5919,6174.4573
s165,3,3,756.1902,21551.512
s165,3,4,754.067,31591.1707
s165,3,5,977.6325,46543.2189
s165,4,1,764.8711,1661.9679
s165,4,2,527.9134,13111.1927
s165,4,3,714.0839,20140.4701
s165,4,4,833.003,31254.9861
s165,4,5,867.9022,64863.4598
s165,5,1,3169.3518,10306.5737
s165,5,2,2833.19,22183.6706
s165,5,3,2910.5305,31111.4898
s165,5,4,2885.6007,42052.1461
s165,5,5,3026.7168,73269.0243
s165,6,1,8253.4086,9942.5751
s165,6,2,8196.38,23213.1092
s165,6,3,8057.1064,34150.8014
s165,6,4,8097.9004,46850.3308
s165,6,5,8225.775,74939.7202
s165,7,1,3345.0957,14865.2434
s165,7,2,2940.4215,32498.5274
s165,7,3,3339.8163,48437.7712
s165,7,4,2859.7217,81804.4984
s165,7,5,3313.0003,171603.0472
s165,8,1,558.657,9859.9941
s165,8,2,672.9778,36662.7386
s165,8,3,542.2545,166259.2737
s165,8,4,599.0922,199779.3497
s165,8,5,781.8119,244739.7544
s165,9,1,302.2677,140572.2546
s165,9,2,243.1215,198648.259
s166,1,1,0.0,0.0
s166,1,2,63.777,17010.6543
s166,1,3,150.7086,45033.1145
s166,1,4,163.9278,45544.8492
s166,2,1,816.4071,8347.4523
s166,2,2,723.9942,14474.3204
s166,2,3,535.1871,29285.012
s166,2,4,534.1296,33258.7141
s166,2,5,712.0386,67463.3781
s166,3,1,1790.7006,4754.9473
s166,3,2,1622.8895,20062.9941
s166,3,3,1518.3126,33922.5281
s166,3,4,1931.5193,57763.3309
s166,3,5,1841.7942,150670.1357
s166,4,1,2343.7405,10160.0555
s166,4,2,2312.5688,37883.2255
s166,4,3,2615.5961,70217.4569
s166,4,4,2432.0655,143021.684
s166,4,5,2511.1134,339788.1042
s166,5,1,2851.0434,35467.207
s166,5,2,3119.877,72514.011
s166,5,3,2917.5552,129989.6626
s166,5,4,3103.9119,231525.9493
s166,5,5,3250.4652,365442.6243
s166,6,1,5304.3612,39590.0185
s166,6,2,4992.9375,140619.392
s166,6,3,5452.0938,263313.3362
s166,6,4,5377.7358,347855.1221
s166,6,5,5352.1965,434652.3035
s166,7,1,2776.275,24781.4993
s166,7,2,2727.4028,85010.5116
s166,7,3,2433.645,220992.1312
s166,7,4,2978.8884,368581.0802
s166,7,5,2668.3587,453010.5071
s166,8,1,1331.8653,88360.2577
s166,8,2,1034.988,131968.0488
s166,8,3,1363.5216,213538.5528
s166,8,4,1169.9721,361762.5178
s166,8,5,1195.2198,443692.3562
s167,2,1,377.8433,5745.6528
s167,2,2,286.4241,21808.915
s167,2,3,216.8289,42778.8278
s167,2,4,335.3643,49447.503
s167,3,1,562.9432,7665.6661
s167,3,2,517.3178,14671.4125
s167,3,3,617.8275,29778.7006
s167,3,4,450.7893,41916.7742
s167,3,5,639.9153,64524.2379
s167,4,1,702.6102,16032.6446
s167,4,2,738.8658,41420.3071
s167,4,3,584.6823,55478.4233
s167,4,4,691.4808,67425.6517
s167,4,5,653.2083,97136.5053
s167,5,1,2342.1489,12457.7726
s167,5,2,2453.9817,26745.0101
s167,5,3,2409.8067,43522.9243
s167,5,4,2577.2944,58120.164
s167,5,5,2337.4092,89071.3438
s167,6,1,3746.1123,19830.0782
s167,6,2,3624.5394,39316.1702
s167,6,3,3538.7847,61543.7134
s167,6,4,3546.4232,81782.1262
s167,6,5,3657.3811,116504.348
s167,7,1,585.387,65062.8938
s167,7,2,548.9856,94655.1739
s167,7,3,358.9353,123668.9733
s167,7,4,596.8566,157758.3834
s167,7,5,535.9365,228062.2945
s167,8,1,81.0162,126579.4151
s167,8,2,198.4095,272411.8795
s168,4,1,138.708,28532.4961
s168,4,2,62.4753,109870.6504
s168,5,1,411.2102,24607.261
s168,5,2,264.3111,51333.9074
s168,5,3,338.7478,68285.8363
s168,5,4,335.4372,101777.2406
s168,5,5,325.8144,160125.9353
s168,6,1,1424.3394,45659.6251
s168,6,2,1446.5547,66920.2822
s168,6,3,1393.5586,85512.0856
s168,6,4,1421.1765,105494.5749
s168,6,5,1439.3226,159520.7158
s168,7,1,817.4394,51868.1588
s168,7,2,882.4727,66421.6403
s168,7,3,873.1794,90037.0442
s168,7,4,795.1203,120289.6445
s168,7,5,820.6234,178203.2403
s168,8,1,47.3364,132649.7944
s168,8,2,20.5821,219696.1629
s168,8,3,5.7348,220768.7877
s169,3,1,286.2054,39406.7285
s169,3,2,292.3776,58383.6607
s169,4,1,585.6786,11668.8613
s169,4,2,506.4606,43901.6055
s169,4,3,421.1482,58237.7018
s169,4,4,546.6528,78869.0498
s169,4,5,584.0991,115221.9542
s169,5,1,1229.823,23807.4093
s169,5,2,1044.2925,40582.0247
s169,5,3,940.5121,57509.0758
s169,5,4,1224.0663,80932.7629
s169,5,5,1088.8038,117755.5297
s169,6,1,2707.6044,34080.198
s169,6,2,2497.8261,54036.8608
s169,6,3,2465.478,74891.1638
s169,6,4,2448.0306,91744.0068
s169,6,5,2527.4529,127420.9021
s169,7,1,2820.8553,37156.2939
s169,7,2,2596.8372,73448.952
s169,7,3,2589.4938,99053.5216
s169,7,4,2616.9261,125647.7289
s169,7,5,2629.5079,227630.1294
s169,8,1,520.4331,66694.0029
s169,8,2,453.6567,85368.2366
s169,8,3,507.1653,109598.7617
s169,8,4,477.3006,137538.7875
s169,8,5,476.6931,193593.8589
s17,1,1,108.0621,75353.8381
s17,6,1,86.7267,93470.6409
s17,6,2,98.7552,133378.2122
s17,7,1,280.3734,74313.6323
s17,7,2,193.8897,127780.6364
s17,7,3,178.7508,165737.8064
s17,7,4,153.4059,229300.3641
s17,8,1,851.5692,21550.9356
s17,8,2,821.4129,46313.5219
s17,8,3,716.364,115019.2764
s17,8,4,794.9745,166900.4911
s17,8,5,898.0065,237459.2429
s17,9,1,2664.981,33063.5412
s17,9,2,2468.5398,70141.8279
s17,9,3,2432.6963,118276.8494
s17,9,4,2498.0157,180751.2105
s17,9,5,2462.2947,280289.9506
s17,10,1,3906.2736,54570.6285
s17,10,2,3896.6022,137950.1355
s17,10,3,3706.8328,211493.4173
s17,10,4,3930.039,264210.2058
s17,10,5,3828.4312,320270.7789
s170,6,1,149.8338,40788.3432
s170,6,2,134.9865,49888.4706
s170,7,1,697.5466,47047.8181
s170,7,2,535.8561,67274.909
s170,7,3,610.6526,96634.6669
s170,7,4,584.1066,162348.4346
s170,7,5,588.1844,219111.0708
s170,8,1,912.4164,68831.3905
s170,8,2,744.7056,110135.9217
s170,8,3,818.3025,129655.278
s170,8,4,807.3432,164635.2563
s170,8,5,791.8935,221165.0401
s170,9,1,133.0532,98939.9315
s170,9,2,157.0995,140364.1223
s170,9,3,120.285,166946.7639
s170,9,4,146.4318,198567.2041
s170,9,5,138.1142,224973.806
s171,2,1,503.0343,26220.7726
s171,2,2,305.5482,33883.7449
s171,2,3,346.3965,41854.9404
s171,2,4,447.1443,79653.5802
s171,2,5,345.546,129658.6898
s171,3,1,1272.251,19481.3998
s171,3,2,924.4692,29472.4285
s171,3,3,1097.0235,53159.5075
s171,3,4,887.2416,122065.3954
s171,3,5,1175.0265,234220.833
s171,4,1,1630.5543,19520.9066
s171,4,2,1611.8676,45418.4026
s171,4,3,1443.5658,126002.7443
s171,4,4,1428.3297,274445.7809
s171,4,5,1726.4421,332054.9525
s171,5,1,2578.0356,27750.2497
s171,5,2,2182.7232,52992.7948
s171,5,3,2391.8733,120768.6455
s171,5,4,2461.8816,219797.5312
s171,5,5,2393.3799,340198.172
s171,6,1,2535.5106,34830.3973
s171,6,2,2404.1934,82957.0517
s171,6,3,2369.3134,160749.3055
s171,6,4,2389.8843,222923.0722
s171,6,5,2410.1469,308856.1746
s171,7,1,2105.9714,60446.6872
s171,7,2,2190.4029,101904.4505
s171,7,3,2064.2072,134179.4264
s171,7,4,2115.1646,199404.6324
s171,7,5,2099.763,299570.315
s171,8,1,2967.4429,64740.7144
s171,8,2,2966.3457,99368.1626
s171,8,3,2852.1439,121669.3121
s171,8,4,2716.7461,168586.2461
s171,8,5,3075.2136,252609.5796
s171,9,1,349.2153,81564.0833
s171,9,2,173.6964,125320.2377
s171,9,3,392.3235,216401.2795
s171,9,4,203.1237,257594.0524
s171,9,5,396.7704,296479.6309
s172,4,1,220.5711,48382.5097
s172,5,1,348.5349,4712.2812
s172,5,2,354.1725,8161.5222
s172,5,3,439.587,38975.254
s172,5,4,517.2255,83661.3236
s172,5,5,337.9401,118812.0197
s172,6,1,1975.7601,24042.8992
s172,6,2,1814.6997,73554.227
s172,6,3,1737.7173,99480.5936
s172,6,4,1810.2528,135053.1455
s172,6,5,1986.8409,207287.2197
s172,7,1,7688.9164,54514.8347
s172,7,2,7665.9455,108098.7054
s172,7,3,7463.3571,160018.0186
s172,7,4,7634.1845,214013.6109
s172,7,5,7585.2207,296696.3267
s172,8,1,6366.9804,89273.8115
s172,8,2,6273.0868,169018.3816
s172,8,3,6227.7734,235920.3552
s172,8,4,6022.9645,315401.2294
s172,8,5,6437.4564,430648.0743
s172,9,1,624.2184,158702.9497
s172,9,2,507.4326,209285.7531
s172,9,3,721.71,236692.143
s172,9,4,460.8252,361889.1173
s172,9,5,756.5805,426342.5958
s173,6,1,221.8347,22901.2395
s173,7,1,110.7351,66246.0699
s173,7,2,46.9962,132280.4213
s173,7,3,9.0639,219918.8355
s173,8,1,113.0436,79342.3692
s173,8,2,63.5931,112346.9461
s173,8,3,54.5049,119627.7488
s173,8,4,72.4383,176890.3899
s173,8,5,51.2939,224531.1397
s173,9,1,77.517,119293.3813
s173,9,2,11.5668,217122.2607
s173,9,3,16.1595,219064.5566
s173,9,4,14.2641,219958.4498
s173,9,5,15.309,221687.3223
s174,4,1,13.608,260998.043
s174,4,2,23.2065,275748.1893
s174,4,3,6.6825,287645.7969
s174,4,4,8.9181,308439.1172
s174,5,1,98.3421,133457.1981
s174,5,2,56.3031,153739.964
s174,5,3,15.7707,211085.6497
s174,5,4,31.9302,234204.7209
s174,6,1,1212.2541,3238.3566
s174,6,2,904.6404,32420.6478
s174,6,3,1319.6844,71249.3452
s174,6,4,737.8209,112515.0513
s174,6,5,849.1594,162172.5173
s174,7,1,1971.7992,20360.6586
s174,7,2,1861.3701,45899.6133
s174,7,3,1971.9207,74378.2674
s174,7,4,1910.0019,121804.1742
s174,7,5,1990.1214,181484.4944
s174,8,1,1420.9731,39592.7599
s174,8,2,1270.4283,67035.772
s174,8,3,1291.5051,83167.7739
s174,8,4,1336.8419,97943.5718
s174,8,5,1315.6282,142039.8318
s175,8,1,325.5714,88891.106
s175,8,2,352.2528,104054.3262
s175,8,3,281.7787,116223.3815
s175,8,4,321.5765,143230.4025
s175,8,5,297.6339,203808.2575
s176,2,1,0.0,0.0
s176,3,1,36.693,157763.4428
s176,3,2,20.2425,214327.212
s176,4,1,450.7941,-6358.2144
s176,4,2,234.2123,241.0093
s176,4,3,395.118,18545.8159
s176,4,4,215.3448,30737.9138
s176,4,5,457.3075,81869.5626
s176,5,1,1153.9692,28847.6851
s176,5,2,887.4335,69224.71
s176,5,3,993.4082,85434.3767
s176,5,4,1007.8642,100656.0328
s176,5,5,935.2298,127757.5784
s176,6,1,771.28,79129.6335
s176,6,2,729.1028,94168.0362
s176,6,3,727.5404,104718.0561
s176,6,4,740.8893,117629.2048
s176,6,5,727.1413,159158.1954
s176,7,1,179.9901,82789.2409
s176,7,2,155.9574,94206.872
s176,7,3,202.9016,100038.0293
s176,7,4,139.9194,104467.1344
s176,7,5,180.4032,122998.6488
s176,8,1,92.8017,62912.1162
s176,8,2,101.0394,74651.2587
s176,8,3,76.9824,99853.5083
s176,8,4,61.479,102209.4695
s176,8,5,157.5369,126280.2815
s177,5,1,0.0,0.0
s177,5,2,192.7641,13925.2185
s177,5,3,82.2745,92254.7837
s177,6,1,1031.7903,27023.0358
s177,6,2,776.3276,61288.3921
s177,6,3,896.1293,77463.3667
s177,6,4,803.9621,92200.0962
s177,6,5,878.7844,110452.297
s177,7,1,408.1428,66778.4911
s177,7,2,377.4033,84980.257
s177,7,3,464.8053,93482.965
s177,7,4,336.5035,105284.209
s177,7,5,432.2678,119334.4787
s177,8,1,111.9501,65841.1417
s177,8,2,85.2444,103726.7089
s177,8,3,55.1367,112732.6211
s177,8,4,37.6893,162886.8058
s177,8,5,38.2968,166867.1539
s178,4,1,216.6345,5614.9943
s178,5,1,171.0671,9842.9001
s178,5,2,205.058,30720.0792
s178,5,3,324.7129,50618.4677
s178,5,4,359.9513,82517.6238
s178,5,5,299.0844,101722.6517
s178,6,1,1855.9611,14873.6331
s178,6,2,1597.9838,68589.9664
s178,6,3,1732.1348,84571.3736
s178,6,4,1701.2759,102307.8795
s178,6,5,1678.0922,133439.0246
s178,7,1,135.5894,114385.3806
s178,7,2,105.0389,122315.0258
s178,7,3,111.7518,131679.9586
s178,7,4,95.1814,146199.7177
s178,7,5,143.4915,180724.4583
s179,5,1,189.7101,21159.8501
s179,5,2,95.985,76287.8175
s179,5,3,91.9026,79401.8574
s179,5,4,79.3395,99819.6096
s179,5,5,45.8692,127063.781
s179,6,1,758.9133,56103.5524
s179,6,2,564.6202,102678.6646
s179,6,3,668.5236,114549.1975
s179,6,4,605.4839,128303.923
s179,6,5,618.0758,164279.6559
s179,7,1,86.265,101563.0059
s179,7,2,129.032,110265.4418
s179,7,3,59.5787,116819.6924
s179,7,4,58.2714,118087.8907
s179,7,5,87.2127,205720.7284
s18,6,1,162.4698,38640.1959
s18,6,2,116.4942,114539.4525
s18,7,1,715.6977,19388.2345
s18,7,2,470.5938,37750.5473
s18,7,3,626.697,53852.4554
s18,7,4,345.4974,88466.2241
s18,7,5,749.8737,145052.012
s18,8,1,3647.1775,22037.0603
s18,8,2,3629.3508,78707.4382
s18,8,3,3587.5791,139711.3675
s18,8,4,3410.8452,216188.9901
s18,8,5,3692.6523,369363.365
s18,9,1,4688.9523,81434.9772
s18,9,2,4465.6796,149040.9996
s18,9,3,4452.6732,212362.9162
s18,9,4,4694.1525,260429.9205
s18,9,5,4648.2498,372233.3325
s18,10,1,4643.0631,125220.6051
s18,10,2,4504.7454,230034.5761
s18,10,3,4545.3794,284225.8355
s18,10,4,4456.7901,347497.2783
s18,10,5,4707.7362,441986.7295
s180,4,1,78.7219,3706.1427
s180,4,2,159.4809,28876.1165
s180,4,3,155.9088,40079.355
s180,4,4,135.2781,46794.8284
s180,5,1,1733.2653,-4368.1474
s180,5,2,1568.2768,26362.3967
s180,5,3,1496.4732,56052.8056
s180,5,4,1558.719,70905.2663
s180,5,5,1503.3466,93436.4385
s180,6,1,1427.4483,36766.9145
s180,6,2,1293.3908,67514.7507
s180,6,3,1178.1355,82743.5656
s180,6,4,1304.41,100485.3891
s180,6,5,1240.1384,166131.2253
s181,6,1,828.8482,57396.0315
s181,6,2,738.2517,80886.1037
s181,6,3,694.2603,90163.5925
s181,6,4,708.6375,100425.2965
s181,6,5,790.4938,124847.0246
s181,7,1,303.8492,82757.3496
s181,7,2,184.2122,105338.0717
s181,7,3,205.807,114523.9521
s181,7,4,148.8382,118478.7095
s181,7,5,254.1595,134215.6023
s182,6,1,371.988,72618.2907
s182,6,2,318.8053,90742.364
s182,6,3,347.6589,101343.7845
s182,6,4,352.5282,121520.6348
s182,6,5,336.1972,157618.1489
s182,7,1,149.0319,93239.6578
s182,7,2,137.738,103103.0039
s182,7,3,132.8612,138119.6834
s182,7,4,137.8172,173982.5191
s182,7,5,151.8797,204230.8615
s183,6,1,584.8653,71854.9632
s183,6,2,541.3117,83622.7404
s183,6,3,514.4648,96716.775
s183,6,4,499.2815,107189.4001
s183,6,5,545.4268,133543.0555
s183,7,1,935.1061,83941.2693
s183,7,2,819.9325,99261.9068
s183,7,3,774.1273,112605.5428
s183,7,4,845.3573,125472.0912
s183,7,5,866.4398,160397.0733
s183,8,1,5.7105,210209.3114
s184,6,1,1128.1727,18456.6396
s184,6,2,1071.1938,68797.5098
s184,6,3,932.4452,89405.4642
s184,6,4,1041.9578,101526.2413
s184,6,5,1026.7401,144317.2421
s184,7,1,946.4673,73127.9222
s184,7,2,843.7203,90121.4403
s184,7,3,894.5078,107568.9078
s184,7,4,823.7878,138049.7412
s184,7,5,936.1317,183791.4997
s184,8,1,81.8985,96628.6039
s184,8,2,49.2758,120460.3927
s184,8,3,23.9401,199772.2836
s185,6,1,602.883,70659.495
s185,6,2,501.552,86815.5285
s185,6,3,503.7426,100379.5765
s185,6,4,543.6897,113034.013
s185,6,5,533.1721,146601.7655
s185,7,1,1369.0509,74268.2705
s185,7,2,1244.9834,96266.1677
s185,7,3,1276.9849,110784.8566
s185,7,4,1301.8611,124549.7926
s185,7,5,1272.1701,166589.0729
s185,8,1,654.642,62036.4034
s185,8,2,559.4064,93866.5506
s185,8,3,556.5616,110268.869
s185,8,4,590.2713,144777.3605
s185,8,5,580.5756,204065.8568
s185,9,1,51.7104,119432.9053
s185,9,2,40.8726,171625.4527
s186,6,1,188.3979,28537.7566
s186,6,2,235.4427,40583.6535
s186,6,3,121.9131,53591.9966
s186,6,4,103.6638,66109.8727
s186,6,5,180.7191,87687.6393
s186,7,1,1341.8217,20904.1066
s186,7,2,1191.7692,34423.2956
s186,7,3,1369.6151,49085.0336
s186,7,4,1221.1679,69102.8515
s186,7,5,1260.3195,112368.0851
s186,8,1,1202.5098,62030.8787
s186,8,2,982.6677,81026.1927
s186,8,3,1135.4661,99989.1381
s186,8,4,859.6611,116621.1986
s186,8,5,1256.7953,134511.1997
s186,9,1,197.2674,114654.1508
s186,9,2,167.184,115918.7584
s187,6,1,664.119,37358.3777
s187,6,2,498.6603,61000.753
s187,6,3,408.6774,72857.2122
s187,6,4,558.2925,88750.647
s187,6,5,500.4828,132488.9536
s187,7,1,1750.4199,45397.0451
s187,7,2,1651.2579,69816.3921
s187,7,3,1552.1625,89361.7889
s187,7,4,1674.7421,110502.535
s187,7,5,1699.1439,150299.6214
s187,8,1,2344.0259,50374.0196
s187,8,2,2090.4984,70866.7719
s187,8,3,2245.1106,90736.2002
s187,8,4,2325.3676,120179.2399
s187,8,5,2237.544,168813.8556
s187,9,1,121.1598,80900.2242
s187,9,2,206.793,95708.1618
s187,9,3,98.8281,110804.2187
s187,9,4,157.4397,143278.5523
s187,9,5,285.9624,164624.6689
s188,7,1,683.038,24200.8205
s188,7,2,623.4879,41881.4931
s188,7,3,630.5199,55283.5828
s188,7,4,647.0901,68596.1265
s188,7,5,671.6844,104578.1455
s188,8,1,623.1006,41138.2478
s188,8,2,641.4187,54595.2726
s188,8,3,657.723,82966.0787
s188,8,4,618.3378,106454.4965
s188,8,5,602.1448,153485.0181
s189,7,1,34.1658,185862.5782
s189,8,1,82.1097,85536.9801
s189,8,2,64.7838,107525.0284
s189,8,3,69.1578,176126.6978
s189,8,4,59.7753,211690.5913
s189,8,5,49.4019,222162.3932
s19,7,1,549.3258,32855.737
s19,7,2,566.4573,46312.8639
s19,7,3,519.1452,78213.7593
s19,7,4,603.9765,183665.5044
s19,7,5,526.4352,358797.1606
s19,8,1,1226.0565,61311.9401
s19,8,2,1019.8953,121815.0291
s19,8,3,955.3788,170590.074
s19,8,4,1151.0667,323756.9215
s19,8,5,1053.8667,411130.9102
s19,9,1,2722.478,67058.9897
s19,9,2,2729.6919,119856.4996
s19,9,3,2517.846,161983.0749
s19,9,4,2503.1916,311342.3754
s19,9,5,2798.0478,446870.6812
s19,10,1,4613.9291,66840.3388
s19,10,2,4681.699,125999.5232
s19,10,3,4553.3583,232913.8765
s19,10,4,4486.266,313752.1186
s19,10,5,4809.2373,393760.5536
s190,6,1,147.5982,49971.7702
s190,6,2,128.8386,70942.4372
s190,7,1,317.8197,38356.8535
s190,7,2,240.1015,58631.6518
s190,7,3,226.1844,94557.9526
s190,7,4,251.2377,119715.7942
s190,7,5,264.2472,166023.8275
s190,8,1,697.2965,45835.0656
s190,8,2,712.1358,65430.6938
s190,8,3,658.3993,80424.0728
s190,8,4,688.888,97254.0045
s190,8,5,687.6615,163177.7876
s190,9,1,47.9439,125634.6501
s191,2,1,15.4791,238725.1152
s191,2,2,6.0507,262462.4609
s191,3,1,40.1193,162030.1726
s191,3,2,18.5652,252808.0156
s191,4,1,63.2772,140665.6492
s191,4,2,40.7997,158342.3477
s191,4,3,9.8658,232366.834
s191,4,4,30.9825,254806.4666
s191,4,5,21.8943,268642.7664
s191,5,1,265.5732,111966.3503
s191,5,2,93.443,133476.9591
s191,5,3,218.5785,142152.4072
s191,5,4,180.063,169003.7743
s191,5,5,185.4719,268598.577
s191,6,1,604.6727,70848.0732
s191,6,2,462.429,110451.4689
s191,6,3,519.5719,133503.6327
s191,6,4,541.1561,193801.6181
s191,6,5,493.0458,243054.9859
s191,7,1,682.6599,44935.1838
s191,7,2,617.6938,83923.7189
s191,7,3,602.9523,110469.3618
s191,7,4,541.2582,151863.4175
s191,7,5,605.5897,228308.4268
s191,8,1,303.9327,131067.3456
s191,8,2,170.8042,160298.2856
s191,8,3,180.0387,172595.2393
s191,8,4,159.9426,204951.5756
s191,8,5,217.4277,237235.3122
s192,6,1,242.2953,84110.1455
s192,6,2,149.5179,111838.646
s192,6,3,149.2749,152474.0703
s192,6,4,143.7345,208982.449
s192,6,5,135.1323,248865.5196
s192,7,1,423.7191,99198.3163
s192,7,2,372.1341,157354.604
s192,7,3,354.7518,207497.858
s192,7,4,334.8297,227149.2042
s192,7,5,360.1087,243187.442
s192,8,1,11.2266,215845.2271
s192,8,2,5.9535,220817.5592
s192,8,3,10.9107,221949.9971
s192,8,4,7.2657,223825.0215
s192,8,5,6.4881,228527.5977
s193,5,1,68.6458,91868.3834
s193,5,2,7.7706,108984.62
s193,5,3,28.6981,119593.6516
s193,5,4,48.5757,132060.3284
s193,5,5,10.1088,223294.3506
s193,6,1,296.3036,27252.0838
s193,6,2,176.4251,69828.2911
s193,6,3,200.4507,153261.9747
s193,6,4,184.3155,185287.6351
s193,6,5,184.5071,216823.1198
s193,7,1,341.6094,108056.7824
s193,7,2,262.5129,142113.2507
s193,7,3,295.0992,189071.0317
s193,7,4,279.1004,215509.4737
s193,7,5,275.0274,228723.5653
s193,8,1,115.7895,154175.688
s193,8,2,86.5809,197330.2769
s193,8,3,68.5746,215708.9598
s193,8,4,71.3448,233479.468
s193,8,5,71.7336,270372.7401
s194,6,1,413.8048,39310.6989
s194,6,2,213.1596,95130.8015
s194,6,3,222.3936,99146.1507
s194,6,4,270.0459,107777.8082
s194,6,5,262.4157,150550.7295
s194,7,1,836.8434,87604.1831
s194,7,2,779.9328,100922.8077
s194,7,3,785.1816,115008.3899
s194,7,4,758.16,125770.8209
s194,7,5,824.7906,162139.715
s194,8,1,606.8653,87735.4317
s194,8,2,501.5277,103875.955
s194,8,3,550.0305,116300.4399
s194,8,4,521.8182,131592.289
s194,8,5,556.0326,172003.3659
s195,6,1,133.893,101838.2192
s195,6,2,149.4207,123457.5483
s195,6,3,125.8497,144976.5153
s195,6,4,114.9686,191252.0983
s195,6,5,128.4255,214770.5133
s195,7,1,115.3035,117992.6677
s195,7,2,126.9918,148306.5258
s195,7,3,95.7906,178998.9123
s195,7,4,117.7821,206995.2925
s195,7,5,114.8418,222152.7207
s195,8,1,32.5377,172533.8885
s196,6,1,5.7834,227362.9336
s196,6,2,10.5462,228967.6582
s196,7,1,6.0993,216529.4805
s196,7,2,20.9466,216617.7106
s196,7,3,7.1199,223907.415
s196,7,4,17.4474,225981.3361
s196,7,5,17.3502,228630.6479
s197,5,1,31.4928,188512.705
s197,5,2,16.9614,222277.0844
s197,5,3,8.6022,225042.7578
s197,5,4,5.1563,228181.8072
s197,5,5,14.1931,233605.0471
s197,6,1,14.966,221645.6002
s197,6,2,8.019,225717.4414
s197,6,3,6.0507,226910.8965
s197,6,4,8.5978,232292.1738
s197,6,5,9.7929,233450.8809
s197,7,1,5.7834,234076.2168
s198,6,1,91.2951,137986.2382
s198,6,2,61.6248,175841.4815
s198,6,3,81.0884,210939.202
s198,6,4,52.6095,223041.0698
s198,6,5,74.4056,231755.8483
s198,7,1,29.889,211215.8582
s198,7,2,7.8489,218072.4361
s198,7,3,13.9482,222051.8042
s198,7,4,7.9062,231941.7275
s198,7,5,12.9762,238256.8027
s199,6,1,786.9042,8978.7825
s199,6,2,355.302,37569.3519
s199,6,3,680.2183,84255.1797
s199,6,4,681.1956,104002.6908
s199,6,5,699.8194,141335.1115
s199,7,1,746.7783,46576.0498
s199,7,2,778.5239,82680.1104
s199,7,3,672.0452,108686.2662
s199,7,4,757.9493,121583.0932
s199,7,5,757.8852,172094.5804
s199,8,1,60.491,118514.4079
s199,8,2,49.8903,129775.1821
s199,8,3,25.2963,197061.7345
s199,8,4,21.1896,229928.6994
s2,8,1,26.1225,189666.0135
s2,9,1,78.7563,100322.9427
s2,9,2,75.33,104960.8334
s2,9,3,71.0046,166793.2278
s2,9,4,52.8821,231419.5616
s2,10,1,132.678,110531.2509
s2,10,2,132.0219,149452.8872
s2,10,3,104.1012,173204.0038
s2,10,4,139.0111,192908.181
s2,10,5,113.7969,224764.7162
s20,5,1,52.8525,120174.818
s20,6,1,47.7495,141353.5628
s20,6,2,31.7115,240722.4629
s20,7,1,227.3994,60486.6774
s20,7,2,127.4535,69485.0399
s20,7,3,113.8941,87781.8452
s20,7,4,130.2191,117512.9052
s20,7,5,150.2058,194518.6976
s20,8,1,285.2266,59255.1092
s20,8,2,169.4439,95445.3359
s20,8,3,195.5178,144612.0864
s20,8,4,165.5073,163601.6083
s20,8,5,169.6626,201440.175
s20,9,1,786.7368,28778.9162
s20,9,2,837.0451,67805.4888
s20,9,3,702.9018,109390.4703
s20,9,4,695.7333,126312.673
s20,9,5,755.001,177178.3747
s20,10,1,3205.5345,32016.2426
s20,10,2,3313.3279,56296.5082
s20,10,3,3260.021,93594.7403
s20,10,4,3262.4516,147316.4941
s20,10,5,3213.557,235560.4537
s200,6,1,959.5324,9986.3352
s200,6,2,1160.7546,30836.8825
s200,6,3,917.5518,61985.0078
s200,6,4,873.3079,75562.3133
s200,6,5,1015.8311,94930.6659
s200,7,1,1137.9076,43289.5517
s200,7,2,786.6278,71260.4354
s200,7,3,1005.9488,87967.8997
s200,7,4,932.226,102204.9066
s200,7,5,953.2568,133589.4246
s200,8,1,54.9666,123625.7033
s200,8,2,33.4805,167570.5404
s201,6,1,139.482,45186.9575
s201,6,2,134.0172,60400.9524
s201,6,3,123.0066,76142.996
s201,6,4,75.6702,99338.1943
s201,6,5,157.161,108634.1159
s201,7,1,353.0304,68651.231
s201,7,2,312.5916,84333.9167
s201,7,3,283.0464,93544.513
s201,7,4,342.7284,106515.4994
s201,7,5,325.3284,130114.9183
s201,8,1,238.383,73345.6209
s201,8,2,81.5022,106529.7167
s201,8,3,159.0921,108199.5632
s201,8,4,64.8341,116904.9118
s201,8,5,210.8025,135843.3044
s202,6,1,167.67,44986.5067
s202,6,2,199.8393,45046.6402
s202,6,3,257.4585,53380.4146
s202,6,4,111.9744,66166.3184
s202,6,5,193.7682,85339.4961
s202,7,1,2402.2642,47460.6036
s202,7,2,2179.7299,68889.3355
s202,7,3,2198.9079,82587.4266
s202,7,4,2255.109,98407.4954
